energy_ev,total_up,P_s_up,P_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-4.30115058,2.77963598,0.02036307,0.25820644,1.17225470,1.32274464,0.01559727,1.11626803
-4.29514757,2.75680797,0.02066174,0.25162332,1.17272929,1.30502112,0.01509112,1.11355697
-4.28914457,2.73622140,0.02090127,0.24609540,1.17638917,1.28837712,0.01451467,1.11106545
-4.28314157,2.71728360,0.02108103,0.24151441,1.18268717,1.27264055,0.01387763,1.10851713
-4.27713857,2.69930551,0.02120098,0.23775319,1.19098376,1.25759462,0.01319045,1.10560485
-4.27113557,2.68151703,0.02126152,0.23466919,1.20056222,1.24298356,0.01246401,1.10199666
-4.26513257,2.66308844,0.02126335,0.23210859,1.21064772,1.22852122,0.01170929,1.09734429
-4.25912956,2.64315757,0.02120733,0.22991073,1.22042983,1.21390233,0.01093714,1.09129365
-4.25312656,2.62086175,0.02109447,0.22791275,1.22908744,1.19881624,0.01015800,1.08349716
-4.24712356,2.59537356,0.02092588,0.22595446,1.23581556,1.18296264,0.00938164,1.07362726
-4.24112056,2.56593880,0.02070284,0.22388300,1.23985250,1.16606855,0.00861704,1.06139064
-4.23511756,2.53191506,0.02042683,0.22155748,1.24050671,1.14790597,0.00787217,1.04654250
-4.22911456,2.49280899,0.02009969,0.21885312,1.23718182,1.12830930,0.00715396,1.02890001
-4.22311156,2.44831039,0.01972375,0.21566498,1.22939889,1.10719166,0.00646818,1.00835435
-4.21710855,2.39832142,0.01930196,0.21191090,1.21681488,1.08455923,0.00581949,0.98488066
-4.21110555,2.34297907,0.01883809,0.20753385,1.19923642,1.06052277,0.00521140,0.95854526
-4.20510255,2.28266972,0.01833682,0.20250320,1.17662826,1.03530568,0.00464640,0.92950978
-4.19909955,2.21803462,0.01780390,0.19681527,1.14911606,1.00924784,0.00412599,0.89803178
-4.19309655,2.14996582,0.01724615,0.19049277,1.11698332,0.98280504,0.00365082,0.86446193
-4.18709355,2.07959220,0.01667151,0.18358341,1.08066260,0.95654354,0.00322078,0.82923755
-4.18109055,2.00825609,0.01608901,0.17615766,1.04072155,0.93112993,0.00283518,0.79287302
-4.17508754,1.93748095,0.01550857,0.16830572,0.99784424,0.90731642,0.00249283,0.75594714
-4.16908454,1.86893139,0.01494093,0.16013387,0.95280873,0.88592188,0.00219220,0.71908826
-4.16308154,1.80436686,0.01439734,0.15176039,0.90646181,0.86780931,0.00193152,0.68295749
-4.15707854,1.74559064,0.01388929,0.14331116,0.85969205,0.85386039,0.00170891,0.64823082
-4.15107554,1.69439587,0.01342821,0.13491520,0.81340217,0.84494790,0.00152246,0.61558086
-4.14507254,1.65251066,0.01302509,0.12670018,0.76848183,0.84190707,0.00137034,0.58565860
-4.13906953,1.62154401,0.01269016,0.11878835,0.72578183,0.84550660,0.00125083,0.55907619
-4.13306653,1.60293434,0.01243248,0.11129266,0.68609063,0.85642063,0.00116242,0.53639090
-4.12706353,1.59790234,0.01225964,0.10431361,0.65011378,0.87520226,0.00110384,0.51809097
-4.12106053,1.60740963,0.01217746,0.09793653,0.61845698,0.90225995,0.00107406,0.50458355
-4.11505753,1.63212445,0.01218973,0.09222971,0.59161291,0.93783727,0.00107235,0.49618504
-4.10905453,1.67239541,0.01229799,0.08724319,0.56995229,0.98199710,0.00109829,0.49311403
-4.10305153,1.72823422,0.01250147,0.08300823,0.55371891,1.03461064,0.00115172,0.49548672
-4.09704852,1.79930778,0.01279695,0.07953760,0.54302869,1.09535205,0.00123279,0.50331504
-4.09104552,1.88494001,0.01317883,0.07682641,0.53787255,1.16369875,0.00134190,0.51650724
-4.08504252,1.98412344,0.01363925,0.07485363,0.53812255,1.23893794,0.00147967,0.53487086
-4.07903952,2.09554031,0.01416821,0.07358400,0.54354112,1.32017899,0.00164693,0.55811800
-4.07303652,2.21759268,0.01475386,0.07297041,0.55379279,1.40637182,0.00184465,0.58587251
-4.06703352,2.34844074,0.01538276,0.07295650,0.56845786,1.49633065,0.00207388,0.61767915
-4.06103052,2.48604842,0.01604030,0.07347948,0.58704776,1.58876267,0.00233570,0.65301428
-4.05502751,2.62823486,0.01671105,0.07447294,0.60902121,1.68230065,0.00263113,0.69129790
-4.04902451,2.77273041,0.01737918,0.07586964,0.63380102,1.77553868,0.00296103,0.73190676
-4.04302151,2.91723526,0.01802895,0.07760407,0.66079080,1.86706970,0.00332605,0.77418830
-4.03701851,3.05947907,0.01864508,0.07961481,0.68939123,1.95552364,0.00372647,0.81747502
-4.03101551,3.19727952,0.01921323,0.08184653,0.71901537,2.03960481,0.00416218,0.86109903
-4.02501251,3.32859777,0.01972033,0.08425153,0.74910269,2.11812698,0.00463249,0.90440634
-4.01900950,3.45158908,0.02015498,0.08679083,0.77913132,2.19004513,0.00513613,0.94677066
-4.01300650,3.56464663,0.02050769,0.08943484,0.80862835,2.25448230,0.00567108,0.98760622
-4.00700350,3.66643713,0.02077113,0.09216344,0.83717782,2.31075066,0.00623457,1.02637936
-4.00100050,3.75592685,0.02094027,0.09496563,0.86442635,2.35836593,0.00682299,1.06261858
-3.99499750,3.83239728,0.02101248,0.09783868,0.89008616,2.39705460,0.00743186,1.09592265
-3.98899450,3.89544992,0.02098748,0.10078695,0.91393567,2.42675361,0.00805587,1.12596674
-3.98299150,3.94500018,0.02086732,0.10382033,0.93581766,2.44760271,0.00868885,1.15250623
-3.97698849,3.98126089,0.02065623,0.10695243,0.95563522,2.45992978,0.00932390,1.17537827
-3.97098549,4.00471629,0.02036040,0.11019872,0.97334580,2.46422994,0.00995342,1.19450091
-3.96498249,4.01608778,0.01998774,0.11357443,0.98895367,2.46113938,0.01056931,1.20987009
-3.95897949,4.01629314,0.01954758,0.11709275,1.00250128,2.45140514,0.01116305,1.22155445
-3.95297649,4.00640100,0.01905040,0.12076293,1.01405990,2.43585224,0.01172595,1.22968831
-3.94697349,3.98758272,0.01850741,0.12458880,1.02372004,2.41534971,0.01224932,1.23446302
-3.94097049,3.96106360,0.01793032,0.12856744,1.03158218,2.39077678,0.01272469,1.23611717
-3.93496748,3.92807566,0.01733092,0.13268836,1.03774811,2.36299093,0.01314405,1.23492586
-3.92896448,3.88981365,0.01672084,0.13693286,1.04231334,2.33279891,0.01350007,1.23118959
-3.92296148,3.84739610,0.01611121,0.14127397,1.04536088,2.30093184,0.01378627,1.22522303
-3.91695848,3.80183255,0.01551247,0.14567665,1.04695649,2.26802533,0.01399728,1.21734416
-3.91095548,3.75399811,0.01493410,0.15009834,1.04714563,2.23460505,0.01412897,1.20786408
-3.90495248,3.70461571,0.01438448,0.15448993,1.04595207,2.20107821,0.01417855,1.19707782
-3.89894947,3.65424634,0.01387073,0.15879681,1.04337801,2.16773073,0.01414471,1.18525637
-3.89294647,3.60328702,0.01339861,0.16296021,1.03940571,2.13473004,0.01402765,1.17264016
-3.88694347,3.55197590,0.01297249,0.16691865,1.03400022,2.10213278,0.01382907,1.15943411
-3.88094047,3.50040375,0.01259527,0.17060940,1.02711311,2.06989678,0.01355213,1.14580428
-3.87493747,3.44853061,0.01226840,0.17396997,1.01868676,2.03789635,0.01320137,1.13187614
-3.86893447,3.39620650,0.01199194,0.17693954,1.00865909,2.00594006,0.01278259,1.11773444
-3.86293147,3.34319487,0.01176457,0.17946027,0.99696829,1.97378965,0.01230263,1.10342445
-3.85692846,3.28919733,0.01158370,0.18147854,0.98355743,1.94117946,0.01176926,1.08895455
-3.85092546,3.23387866,0.01144554,0.18294603,0.96837869,1.90783505,0.01119089,1.07429989
-3.84492246,3.17689065,0.01134528,0.18382065,0.95139712,1.87349046,0.01057641,1.05940689
-3.83891946,3.11789416,0.01127718,0.18406737,0.93259376,1.83790322,0.00993492,1.04419846
-3.83291646,3.05657823,0.01123474,0.18365885,0.91196810,1.80086668,0.00927548,1.02857961
-3.82691346,2.99267605,0.01121089,0.18257604,0.88953996,1.76221927,0.00860697,1.01244330
-3.82091046,2.92597718,0.01119819,0.18080857,0.86535063,1.72185060,0.00793782,0.99567620
-3.81490745,2.85633608,0.01118899,0.17835504,0.83946347,1.67970438,0.00727590,0.97816436
-3.80890445,2.78367699,0.01117568,0.17522324,0.81196396,1.63577842,0.00662832,0.95979851
-3.80290145,2.70799533,0.01115088,0.17143015,0.78295925,1.59012193,0.00600138,0.94047883
-3.79689845,2.62935625,0.01110764,0.16700186,0.75257729,1.54283075,0.00540043,0.92011919
-3.79089545,2.54789055,0.01103964,0.16197336,0.72096554,1.49404095,0.00482989,0.89865074
-3.78489245,2.46378877,0.01094136,0.15638805,0.68828933,1.44392133,0.00429320,0.87602477
-3.77888944,2.37729397,0.01080824,0.15029718,0.65472985,1.39266546,0.00379283,0.85221491
-3.77288644,2.28869370,0.01063683,0.14375907,0.62048187,1.34048380,0.00333036,0.82721857
-3.76688344,2.19831179,0.01042480,0.13683813,0.58575108,1.28759635,0.00290653,0.80105775
-3.76088044,2.10650044,0.01017111,0.12960369,0.55075119,1.23422626,0.00252130,0.77377921
-3.75487744,2.01363282,0.00987588,0.12212875,0.51570077,1.18059459,0.00217397,0.74545395
-3.74887444,1.92009664,0.00954050,0.11448857,0.48081989,1.12691651,0.00186330,0.71617633
-3.74287144,1.82628870,0.00916744,0.10675914,0.44632660,1.07339904,0.00158757,0.68606251
-3.73686843,1.73261051,0.00876022,0.09901569,0.41243344,1.02024001,0.00134471,0.65524859
-3.73086543,1.63946507,0.00832323,0.09133122,0.37934387,0.96762851,0.00113240,0.62388838
-3.72486243,1.54725444,0.00786159,0.08377504,0.34724904,0.91574624,0.00094816,0.59215078
-3.71885943,1.45637826,0.00738095,0.07641152,0.31632466,0.86476974,0.00078943,0.56021702
-3.71285643,1.36723276,0.00688731,0.06929900,0.28672844,0.81487312,0.00065364,0.52827763
-3.70685343,1.28021020,0.00638680,0.06248888,0.25859793,0.76623101,0.00053829,0.49652932
-3.70085043,1.19569863,0.00588554,0.05602502,0.23204900,0.71902148,0.00044095,0.46517179
-3.69484742,1.11408160,0.00538943,0.04994339,0.20717499,0.67342867,0.00035935,0.43440454
-3.68884442,1.03573800,0.00490402,0.04427197,0.18404660,0.62964503,0.00029140,0.40442383
-3.68284142,0.96104176,0.00443437,0.03903095,0.16271248,0.58787303,0.00023515,0.37541964
-3.67683842,0.89036160,0.00398497,0.03423317,0.14320050,0.54832625,0.00018889,0.34757310
-3.67083542,0.82406070,0.00355964,0.02988476,0.12551975,0.51123007,0.00015105,0.32105405
-3.66483242,0.76249662,0.00316155,0.02598599,0.10966304,0.47682170,0.00012028,0.29601909
-3.65882941,0.70602132,0.00279316,0.02253227,0.09560990,0.44535007,0.00009539,0.27261014
-3.65282641,0.65498161,0.00245627,0.01951519,0.08332994,0.41707536,0.00007536,0.25095352
-3.64682341,0.60971996,0.00215205,0.01692363,0.07278633,0.39226840,0.00005932,0.23115953
-3.64082041,0.57057578,0.00188109,0.01474490,0.06393943,0.37121017,0.00004653,0.21332280
-3.63481741,0.53788701,0.00164349,0.01296576,0.05675025,0.35419115,0.00003638,0.19752306
-3.62881441,0.51199212,0.00143892,0.01157340,0.05118364,0.34151074,0.00002836,0.18382661
-3.62281141,0.49323193,0.00126672,0.01055631,0.04721117,0.33347652,0.00002205,0.17228817
-3.61680840,0.48195134,0.00112595,0.00990488,0.04481334,0.33040319,0.00001710,0.16295313
-3.61080540,0.47850025,0.00101549,0.00961199,0.04398130,0.33261107,0.00001323,0.15586007
-3.60480240,0.48323328,0.00093406,0.00967324,0.04471767,0.34042358,0.00001022,0.15104319
-3.59879940,0.49650790,0.00088034,0.01008707,0.04703668,0.35416380,0.00000788,0.14853477
-3.59279640,0.51868030,0.00085292,0.01085460,0.05096332,0.37414933,0.00000609,0.14836706
-3.58679340,0.55009865,0.00085037,0.01197933,0.05653171,0.40068557,0.00000472,0.15057377
-3.58079040,0.59109328,0.00087126,0.01346653,0.06378250,0.43405686,0.00000369,0.15519063
-3.57478739,0.64196373,0.00091412,0.01532257,0.07275950,0.47451562,0.00000294,0.16225503
-3.56878439,0.70296240,0.00097745,0.01755397,0.08350553,0.52226938,0.00000241,0.17180455
-3.56278139,0.77427531,0.00105970,0.02016636,0.09605764,0.57746597,0.00000207,0.18387428
-3.55677839,0.85600008,0.00115922,0.02316337,0.11044190,0.64017717,0.00000191,0.19849296
-3.55077539,0.94812228,0.00127427,0.02654539,0.12666783,0.71038148,0.00000192,0.21567790
-3.54477239,1.05049073,0.00140296,0.03030844,0.14472289,0.78794682,0.00000209,0.23542902
-3.53876938,1.16279340,0.00154327,0.03444294,0.16456707,0.87261396,0.00000246,0.25772203
-3.53276638,1.28453514,0.00169298,0.03893273,0.18612810,0.96398185,0.00000303,0.28250132
-3.52676338,1.41501880,0.00184974,0.04375417,0.20929732,1.06149595,0.00000386,0.30967267
-3.52076038,1.55333159,0.00201102,0.04887552,0.23392667,1.16444072,0.00000500,0.33909655
-3.51475738,1.69833805,0.00217415,0.05425654,0.25982704,1.27193737,0.00000651,0.37058224
-3.50875438,1.84868110,0.00233637,0.05984853,0.28676814,1.38294772,0.00000850,0.40388344
-3.50275138,2.00279240,0.00249486,0.06559458,0.31448013,1.49628499,0.00001106,0.43869579
-3.49674837,2.15891259,0.00264680,0.07143038,0.34265709,1.61063179,0.00001433,0.47465666
-3.49074537,2.31512183,0.00278945,0.07728530,0.37096243,1.72456547,0.00001847,0.51134764
-3.48474237,2.46938034,0.00292021,0.08308388,0.39903609,1.83659040,0.00002366,0.54829987
-3.47873937,2.61957803,0.00303668,0.08874773,0.42650338,1.94517638,0.00003013,0.58500228
-3.47273637,2.76359177,0.00313676,0.09419766,0.45298533,2.04880202,0.00003812,0.62091264
-3.46673337,2.89934836,0.00321872,0.09935606,0.47810997,2.14600145,0.00004793,0.65547116
-3.46073037,3.02489068,0.00328123,0.10414942,0.50152440,2.23541242,0.00005986,0.68811618
-3.45472736,3.13844407,0.00332343,0.10851086,0.52290678,2.31582378,0.00007428,0.71830132
-3.44872436,3.23848005,0.00334496,0.11238261,0.54197812,2.38621991,0.00009158,0.74551347
-3.44272136,3.32377396,0.00334598,0.11571829,0.55851291,2.44581995,0.00011217,0.76929070
-3.43671836,3.39345375,0.00332713,0.11848482,0.57234833,2.49410971,0.00013651,0.78923923
-3.43071536,3.44703701,0.00328957,0.12066398,0.58339140,2.53086437,0.00016505,0.80504867
-3.42471236,3.48445416,0.00323490,0.12225345,0.59162365,2.55616058,0.00019828,0.81650466
-3.41870935,3.50605597,0.00316512,0.12326724,0.59710306,2.57037700,0.00023667,0.82349819
-3.41270635,3.51260484,0.00308254,0.12373550,0.59996298,2.57418285,0.00028069,0.82603110
-3.40670335,3.50524953,0.00298974,0.12370372,0.60040803,2.56851481,0.00033078,0.82421732
-3.40070035,3.48548436,0.00288945,0.12323125,0.59870703,2.55454299,0.00038734,0.81827969
-3.39469735,3.45509437,0.00278444,0.12238930,0.59518322,2.53362751,0.00045071,0.80854248
-3.38869435,3.41608902,0.00267751,0.12125836,0.59020215,2.50726753,0.00052115,0.79541987
-3.38269135,3.37062712,0.00257131,0.11992525,0.58415773,2.47704513,0.00059885,0.77940084
-3.37668834,3.32093684,0.00246831,0.11847986,0.57745702,2.44456668,0.00068385,0.76103121
-3.37068534,3.26923415,0.00237073,0.11701181,0.57050449,2.41140434,0.00077610,0.74089365
-3.36468234,3.21764371,0.00228049,0.11560701,0.56368636,2.37904051,0.00087541,0.71958656
-3.35867934,3.16812577,0.00219913,0.11434443,0.55735582,2.34881777,0.00098143,0.69770284
-3.35267634,3.12241223,0.00212785,0.11329318,0.55181978,2.32189643,0.00109367,0.67580947
-3.34667334,3.08195478,0.00206743,0.11251001,0.54732763,2.29922159,0.00121149,0.65442877
-3.34067034,3.04788703,0.00201831,0.11203731,0.54406271,2.28150091,0.00133410,0.63402229
-3.33466733,3.02100199,0.00198054,0.11190184,0.54213666,2.26919379,0.00146059,0.61497783
-3.32866433,3.00174541,0.00195385,0.11211405,0.54158704,2.26251194,0.00158993,0.59760005
-3.32266133,2.99022459,0.00193769,0.11266820,0.54237816,2.26143097,0.00172098,0.58210512
-3.31665833,2.98623157,0.00193125,0.11354312,0.54440518,2.26571175,0.00185258,0.56861935
-3.31065533,2.98927891,0.00193354,0.11470375,0.54750110,2.27493011,0.00198350,0.55718160
-3.30465233,2.99864576,0.00194343,0.11610311,0.55144643,2.28851298,0.00211256,0.54774943
-3.29864932,3.01343141,0.00195968,0.11768498,0.55598098,2.30577883,0.00223859,0.54020828
-3.29264632,3.03261334,0.00198104,0.11938675,0.56081715,2.32598013,0.00236057,0.53438312
-3.28664332,3.05510676,0.00200623,0.12114266,0.56565428,2.34834569,0.00247757,0.53005208
-3.28064032,3.07982267,0.00203402,0.12288707,0.57019319,2.37212071,0.00258890,0.52696106
-3.27463732,3.10572171,0.00206325,0.12455764,0.57415039,2.39660276,0.00269406,0.52483883
-3.26863432,3.13186151,0.00209283,0.12609838,0.57727133,2.42117225,0.00279285,0.52341168
-3.26263132,3.15743573,0.00212179,0.12746228,0.57934209,2.44531604,0.00288537,0.52241717
-3.25662831,3.18180337,0.00214926,0.12861355,0.58019902,2.46864382,0.00297205,0.52161627
-3.25062531,3.20450779,0.00217447,0.12952929,0.57973615,2.49089668,0.00305370,0.52080352
-3.24462231,3.22528513,0.00219679,0.13020057,0.57790979,2.51194833,0.00313149,0.51981488
-3.23861931,3.24406252,0.00221566,0.13063280,0.57474054,2.53179910,0.00320700,0.51853300
-3.23261631,3.26094700,0.00223064,0.13084560,0.57031251,2.55056396,0.00328219,0.51688995
-3.22661331,3.27620615,0.00224137,0.13087192,0.56476987,2.56845523,0.00335939,0.51486744
-3.22061031,3.29024209,0.00224757,0.13075664,0.55831107,2.58576143,0.00344129,0.51249464
-3.21460730,3.30356042,0.00224902,0.13055471,0.55118092,2.60282344,0.00353088,0.50984396
-3.20860430,3.31673572,0.00224557,0.13032884,0.54366091,2.62000923,0.00363143,0.50702504
-3.20260130,3.33037542,0.00223716,0.13014690,0.53605833,2.63768839,0.00374641,0.50417732
-3.19659830,3.34508356,0.00222373,0.13007917,0.52869439,2.65620754,0.00387940,0.50146168
-3.19059530,3.36142582,0.00220534,0.13019543,0.52189203,2.67586747,0.00403401,0.49905139
-3.18459230,3.37989699,0.00218206,0.13056215,0.51596371,2.69690280,0.00421376,0.49712294
-3.17858929,3.40089188,0.00215405,0.13123969,0.51119964,2.71946466,0.00442198,0.49584692
-3.17258629,3.42468039,0.00212150,0.13227982,0.50785676,2.74360675,0.00466163,0.49537935
-3.16658329,3.45138723,0.00208467,0.13372343,0.50614888,2.76927503,0.00493520,0.49585373
-3.16058029,3.48097657,0.00204388,0.13559856,0.50623820,2.79630097,0.00524454,0.49737402
-3.15457729,3.51324191,0.00199949,0.13791890,0.50822840,2.82439861,0.00559070,0.50000864
-3.14857429,3.54780113,0.00195189,0.14068258,0.51215956,2.85316500,0.00597385,0.50378578
-3.14257129,3.58409680,0.00190152,0.14387157,0.51800498,2.88208420,0.00639309,0.50869000
-3.13656828,3.62140168,0.00184882,0.14745136,0.52566996,2.91053454,0.00684637,0.51466021
-3.13056528,3.65882925,0.00179424,0.15137129,0.53499269,2.93779906,0.00733045,0.52158915
-3.12456228,3.69534935,0.00173823,0.15556524,0.54574714,2.96307898,0.00784081,0.52932432
-3.11855928,3.72980855,0.00168122,0.15995288,0.55764799,2.98551002,0.00837173,0.53767039
-3.11255628,3.76095524,0.00162359,0.16444133,0.57035744,3.00418146,0.00891627,0.54639312
-3.10655328,3.78746895,0.00156569,0.16892732,0.58349388,3.01815753,0.00946645,0.55522463
-3.10055028,3.80799358,0.00150782,0.17329973,0.59664207,3.02650109,0.01001337,0.56387004
-3.09454727,3.82117381,0.00145020,0.17744244,0.60936475,3.02829882,0.01054742,0.57201530
-3.08854427,3.82569402,0.00139304,0.18123761,0.62121520,3.02268769,0.01105857,0.57933601
-3.08254127,3.82031857,0.00133644,0.18456898,0.63175061,3.00888183,0.01153664,0.58550704
-3.07653827,3.80393236,0.00128049,0.18732547,0.64054555,2.98619914,0.01197164,0.59021265
-3.07053527,3.77558033,0.00122524,0.18940463,0.64720544,2.95408669,0.01235408,0.59315672
-3.06453227,3.73450439,0.00117069,0.19071608,0.65137926,2.91214393,0.01267535,0.59407291
-3.05852926,3.68017634,0.00111684,0.19118459,0.65277119,2.86014289,0.01292802,0.59273409
-3.05252626,3.61232534,0.00106371,0.19075294,0.65115077,2.79804422,0.01310616,0.58896094
-3.04652326,3.53095858,0.00101132,0.18938415,0.64636099,2.72600849,0.01320561,0.58262917
-3.04052026,3.43637409,0.00095971,0.18706325,0.63832421,2.64440179,0.01322419,0.57367513
-3.03451726,3.32916489,0.00090901,0.18379830,0.62704555,2.55379545,0.01316186,0.56209946
-3.02851426,3.21021402,0.00085936,0.17962076,0.61261360,2.45495942,0.01302083,0.54796882
-3.02251126,3.08068035,0.00081100,0.17458514,0.59519851,2.34884949,0.01280555,0.53141524
-3.01650825,2.94197579,0.00076423,0.16876787,0.57504754,2.23658864,0.01252268,0.51263357
-3.01050525,2.79573433,0.00071942,0.16226559,0.55247818,2.11944311,0.01218100,0.49187670
-3.00450225,2.64377439,0.00067702,0.15519279,0.52786935,1.99879410,0.01179120,0.46944913
-2.99849925,2.48805574,0.00063757,0.14767898,0.50165091,1.87610606,0.01136569,0.44569890
-2.99249625,2.33063273,0.00060166,0.13986545,0.47429195,1.75289275,0.01091830,0.42100848
-2.98649325,2.17360554,0.00056993,0.13190180,0.44628847,1.63068239,0.01046399,0.39578474
-2.98049025,2.01907127,0.00054311,0.12394237,0.41815075,1.51098297,0.01001853,0.37044871
-2.97448724,1.86907660,0.00052191,0.11614263,0.39039104,1.39524900,0.00959813,0.34542531
-2.96848424,1.72557333,0.00050712,0.10865565,0.36351184,1.28485070,0.00921909,0.32113345
-2.96248124,1.59037825,0.00049950,0.10162887,0.33799512,1.18104632,0.00889747,0.29797687
-2.95647824,1.46513810,0.00049981,0.09520107,0.31429286,1.08495845,0.00864871,0.27633602
-2.95047524,1.35130038,0.00050878,0.08949966,0.29281884,0.99755445,0.00848732,0.25656090
-2.94447224,1.25009007,0.00052709,0.08463836,0.27394197,0.91963145,0.00842650,0.23896524
-2.93846923,1.16249253,0.00055534,0.08071523,0.25798100,0.85180560,0.00847790,0.22382185
-2.93246623,1.08924208,0.00059402,0.07781100,0.24520055,0.79450573,0.00865121,0.21135917
-2.92646323,1.03081605,0.00064352,0.07598781,0.23580840,0.74797086,0.00895398,0.20175886
-2.92046023,0.98743362,0.00070404,0.07528817,0.22995381,0.71225136,0.00939129,0.19515435
-2.91445723,0.95905898,0.00077564,0.07573429,0.22772669,0.68721332,0.00996553,0.19163016
-2.90845423,0.94540825,0.00085815,0.07732757,0.22915754,0.67254577,0.01067619,0.19122186
-2.90245123,0.94595973,0.00095119,0.08004844,0.23421791,0.66777054,0.01151969,0.19391657
-2.89644822,0.95996709,0.00105415,0.08385640,0.24282143,0.67225433,0.01248930,0.19965375
-2.89044522,0.98647537,0.00116614,0.08869036,0.25482520,0.68522302,0.01357501,0.20832646
-2.88444222,1.02433959,0.00128603,0.09446926,0.27003166,0.70577797,0.01476365,0.21978281
-2.87843922,1.07224599,0.00141243,0.10109301,0.28819095,0.73291431,0.01603892,0.23382776
-2.87243622,1.12873595,0.00154370,0.10844382,0.30900377,0.76554113,0.01738160,0.25022535
-2.86643322,1.19223254,0.00167799,0.11638790,0.33212497,0.80250346,0.01876989,0.26870128
-2.86043022,1.26106975,0.00181324,0.12477758,0.35716777,0.84260597,0.02017976,0.28894607
-2.85442721,1.33352413,0.00194723,0.13345383,0.38370892,0.88463806,0.02158546,0.31061883
-2.84842421,1.40784870,0.00207767,0.14224920,0.41129472,0.92740000,0.02296011,0.33335174
-2.84242121,1.48230845,0.00220217,0.15099114,0.43944791,0.96972967,0.02427636,0.35675524
-2.83641821,1.55521693,0.00231841,0.15950559,0.46767554,1.01052925,0.02550709,0.38042397
-2.83041521,1.62497286,0.00242412,0.16762083,0.49547758,1.04879107,0.02662618,0.40394352
-2.82441221,1.69009598,0.00251718,0.17517140,0.52235621,1.08362193,0.02760924,0.42689770
-2.81840920,1.74926071,0.00259569,0.18200204,0.54782558,1.11426487,0.02843437,0.44887639
-2.81240620,1.80132666,0.00265802,0.18797148,0.57142173,1.14011757,0.02908278,0.46948372
-2.80640320,1.84536456,0.00270287,0.19295589,0.59271248,1.16074657,0.02953943,0.48834630
-2.80040020,1.88067676,0.00272931,0.19685202,0.61130685,1.17589659,0.02979343,0.50512135
-2.79439720,1.90681098,0.00273680,0.19957964,0.62686380,1.18549430,0.02983843,0.51950437
-2.78839420,1.92356698,0.00272522,0.20108343,0.63909984,1.18964637,0.02967277,0.53123615
-2.78239120,1.93099530,0.00269486,0.20133411,0.64779537,1.18863141,0.02929950,0.54010872
-2.77638819,1.92938816,0.00264644,0.20032879,0.65279935,1.18288616,0.02872625,0.54597016
-2.77038519,1.91926262,0.00258101,0.19809050,0.65403224,1.17298619,0.02796490,0.54872796
-2.76438219,1.90133651,0.00249999,0.19466699,0.65148696,1.15962172,0.02703114,0.54835072
-2.75837919,1.87649801,0.00240507,0.19012881,0.64522791,1.14356956,0.02594395,0.54486831
-2.75237619,1.84577001,0.00229818,0.18456672,0.63538804,1.12566208,0.02472490,0.53837018
-2.74637319,1.81027059,0.00218139,0.17808865,0.62216412,1.10675444,0.02339745,0.52900207
-2.74037019,1.77117120,0.00205688,0.17081622,0.60581026,1.08769145,0.02198622,0.51696116
-2.73436718,1.72965427,0.00192686,0.16288108,0.58663015,1.06927527,0.02051622,0.50248983
-2.72836418,1.68687180,0.00179350,0.15442107,0.56496810,1.05223529,0.01901217,0.48586829
-2.72236118,1.64390671,0.00165887,0.14557658,0.54119933,1.03720152,0.01749787,0.46740635
-2.71635818,1.60173846,0.00152491,0.13648696,0.51571991,1.02468228,0.01599559,0.44743469
-2.71035518,1.56121416,0.00139338,0.12728733,0.48893661,1.01504744,0.01452568,0.42629588
-2.70435218,1.52302653,0.00126581,0.11810576,0.46125714,1.00851760,0.01310621,0.40433567
-2.69834917,1.48769920,0.00114354,0.10906101,0.43308101,1.00515983,0.01175271,0.38189463
-2.69234617,1.45558010,0.00102762,0.10026070,0.40479143,1.00488992,0.01047814,0.35930068
-2.68634317,1.42684287,0.00091891,0.09180011,0.37674833,1.00748125,0.00929283,0.33686262
-2.68034017,1.40149615,0.00081801,0.08376154,0.34928286,1.01257965,0.00820463,0.31486492
-2.67433717,1.37940010,0.00072533,0.07621414,0.32269336,1.01972367,0.00721905,0.29356385
-2.66833417,1.36028929,0.00064109,0.06921428,0.29724280,1.02836940,0.00633953,0.27318506
-2.66233117,1.34380060,0.00056534,0.06280623,0.27315782,1.03791865,0.00556774,0.25392256
-2.65632816,1.32950495,0.00049800,0.05702329,0.25062908,1.04774916,0.00490384,0.23593903
-2.65032516,1.31694093,0.00043890,0.05188901,0.22981288,1.05724565,0.00434686,0.21936729
-2.64432216,1.30564885,0.00038780,0.04741865,0.21083377,1.06583010,0.00389493,0.20431273
-2.63831916,1.29520331,0.00034441,0.04362065,0.19378787,1.07298994,0.00354560,0.19085644
-2.63231616,1.28524285,0.00030840,0.04049799,0.17874670,1.07830288,0.00329606,0.17905877
-2.62631316,1.27549481,0.00027948,0.03804950,0.16576117,1.08145709,0.00314327,0.16896304
-2.62031016,1.26579453,0.00025734,0.03627088,0.15486541,1.08226593,0.00308414,0.16059905
-2.61430715,1.25609758,0.00024173,0.03515554,0.14608032,1.08067641,0.00311558,0.15398625
-2.60830415,1.24648449,0.00023240,0.03469507,0.13941638,1.07677103,0.00323447,0.14913619
-2.60230115,1.23715780,0.00022918,0.03487940,0.13487575,1.07076293,0.00343766,0.14605424
