energy_ev,total_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.32116058,3.00458977,0.23515431,0.01626254,0.48526697,2.40630313,0.02135771,0.12091488,0.27297150,0.00000000
-0.31515758,2.95091757,0.23034277,0.01581946,0.47140654,2.36688302,0.02102367,0.11639223,0.26418090,0.00000000
-0.30915458,2.88409231,0.22459075,0.01532101,0.45624847,2.31616544,0.02058580,0.11174441,0.25479910,0.00000000
-0.30315158,2.80520278,0.21798653,0.01477605,0.44006513,2.25494076,0.02005084,0.10706308,0.24499026,0.00000000
-0.29714857,2.71559551,0.21063340,0.01419449,0.42316268,2.18422555,0.01942721,0.10243762,0.23492737,0.00000000
-0.29114557,2.61684792,0.20264779,0.01358709,0.40587605,2.10524143,0.01872484,0.09795339,0.22478936,0.00000000
-0.28514257,2.51073531,0.19415713,0.01296526,0.38856371,2.01938838,0.01795497,0.09369040,0.21475838,0.00000000
-0.27913957,2.39919305,0.18529736,0.01234091,0.37160214,1.92821311,0.01712993,0.08972223,0.20501710,0.00000000
-0.27313657,2.28427470,0.17621033,0.01172618,0.35538001,1.83337370,0.01626290,0.08611531,0.19574628,0.00000000
-0.26713357,2.16810772,0.16704108,0.01113327,0.34029215,1.73660155,0.01536765,0.08292860,0.18712236,0.00000000
-0.26113057,2.05284777,0.15793504,0.01057424,0.32673327,1.63966189,0.01445821,0.08021349,0.17931532,0.00000000
-0.25512756,1.94063317,0.14903531,0.01006075,0.31509143,1.54431425,0.01354863,0.07801398,0.17248667,0.00000000
-0.24912456,1.83354064,0.14048012,0.00960389,0.30574133,1.45227389,0.01265269,0.07636715,0.16678752,0.00000000
-0.24312156,1.73354360,0.13240036,0.00921396,0.29903727,1.36517544,0.01178363,0.07530366,0.16235678,0.00000000
-0.23711856,1.64247385,0.12491751,0.00890031,0.29530602,1.28453956,0.01095392,0.07484846,0.15931950,0.00000000
-0.23111556,1.56198759,0.11814182,0.00867115,0.29483946,1.21174358,0.01017506,0.07502139,0.15778524,0.00000000
-0.22511256,1.49353618,0.11217074,0.00853339,0.29788722,1.14799649,0.00945743,0.07583784,0.15784650,0.00000000
-0.21910955,1.43834219,0.10708782,0.00849251,0.30464931,1.09431869,0.00881012,0.07730924,0.15957723,0.00000000
-0.21310655,1.39738077,0.10296190,0.00855246,0.31526906,1.05152681,0.00824092,0.07944339,0.16303145,0.00000000
-0.20710355,1.37136649,0.09984658,0.00871556,0.32982643,1.02022336,0.00775620,0.08224462,0.16824188,0.00000000
-0.20110055,1.36074542,0.09778006,0.00898249,0.34833201,1.00079133,0.00736095,0.08571372,0.17521877,0.00000000
-0.19509755,1.36569235,0.09678516,0.00935220,0.37072206,0.99339327,0.00705881,0.08984764,0.18394889,0.00000000
-0.18909455,1.38611283,0.09686965,0.00982199,0.39685478,0.99797472,0.00685211,0.09463899,0.19439472,0.00000000
-0.18309155,1.42164978,0.09802668,0.01038756,0.42650817,1.01427144,0.00674193,0.10007531,0.20649397,0.00000000
-0.17708854,1.47169430,0.10023540,0.01104305,0.45937987,1.04182028,0.00672823,0.10613821,0.22015950,0.00000000
-0.17108554,1.53540047,0.10346164,0.01178123,0.49508908,1.07997302,0.00680990,0.11280250,0.23527963,0.00000000
-0.16508254,1.61170379,0.10765871,0.01259362,0.53318094,1.12791311,0.00698488,0.12003515,0.25171893,0.00000000
-0.15907954,1.69934293,0.11276826,0.01347072,0.57313334,1.18467465,0.00725022,0.12779443,0.26931965,0.00000000
-0.15307654,1.79688452,0.11872112,0.01440217,0.61436633,1.24916344,0.00760219,0.13602915,0.28790357,0.00000000
-0.14707354,1.90275059,0.12543828,0.01537708,0.65625383,1.32017962,0.00803632,0.14467804,0.30727461,0.00000000
-0.14107054,2.01524830,0.13283184,0.01638418,0.69813764,1.39644150,0.00854746,0.15366953,0.32722178,0.00000000
-0.13506753,2.13260129,0.14080605,0.01741216,0.73934313,1.47661034,0.00912978,0.16292180,0.34752278,0.00000000
-0.12906453,2.25298244,0.14925835,0.01844987,0.77919634,1.55931531,0.00977685,0.17234319,0.36794790,0.00000000
-0.12306153,2.37454694,0.15808060,0.01948658,0.81704170,1.64317857,0.01048162,0.18183311,0.38826426,0.00000000
-0.11705853,2.49546548,0.16716023,0.02051215,0.85225987,1.72683966,0.01123641,0.19128328,0.40824020,0.00000000
-0.11105553,2.61395630,0.17638160,0.02151725,0.88428474,1.80897884,0.01203298,0.20057944,0.42764966,0.00000000
-0.10505253,2.72831576,0.18562735,0.02249348,0.91261915,1.88833892,0.01286251,0.20960338,0.44627642,0.00000000
-0.09904952,2.83694634,0.19477985,0.02343342,0.93684834,1.96374504,0.01371561,0.21823530,0.46391803,0.00000000
-0.09304652,2.93838162,0.20372270,0.02433073,0.95665071,2.03412195,0.01458245,0.22635636,0.48038927,0.00000000
-0.08704352,3.03130746,0.21234226,0.02518005,0.97180535,2.09850856,0.01545274,0.23385144,0.49552512,0.00000000
-0.08104052,3.11457887,0.22052916,0.02597704,0.98219599,2.15606933,0.01631588,0.24061180,0.50918292,0.00000000
-0.07503752,3.18723245,0.22817980,0.02671820,0.98781112,2.20610250,0.01716106,0.24653780,0.52124397,0.00000000
-0.06903452,3.24849394,0.23519773,0.02740075,0.98874056,2.24804494,0.01797737,0.25154135,0.53161422,0.00000000
-0.06303152,3.29778121,0.24149501,0.02802248,0.98516839,2.28147379,0.01875403,0.25554807,0.54022436,0.00000000
-0.05702851,3.33470261,0.24699329,0.02858158,0.97736293,2.30610505,0.01948048,0.25849913,0.54702917,0.00000000
-0.05102551,3.35905137,0.25162490,0.02907645,0.96566411,2.32178934,0.02014662,0.26035260,0.55200627,0.00000000
-0.04502251,3.37079632,0.25533353,0.02950556,0.95046904,2.32850530,0.02074298,0.26108434,0.55515444,0.00000000
-0.03901951,3.37006973,0.25807487,0.02986727,0.93221647,2.32635092,0.02126090,0.26068838,0.55649163,0.00000000
-0.03301651,3.35715301,0.25981691,0.03015981,0.91137097,2.31553341,0.02169270,0.25917674,0.55605275,0.00000000
-0.02701351,3.33246087,0.26054008,0.03038113,0.88840750,2.29635800,0.02203187,0.25657883,0.55388741,0.00000000
-0.02101051,3.29652486,0.26023715,0.03052899,0.86379720,2.26921615,0.02227314,0.25294031,0.55005782,0.00000000
-0.01500750,3.24997683,0.25891292,0.03060095,0.83799480,2.23457359,0.02241265,0.24832170,0.54463687,0.00000000
-0.00900450,3.19353292,0.25658377,0.03059447,0.81142829,2.19295867,0.02244799,0.24279653,0.53770650,0.00000000
-0.00300150,3.12797856,0.25327705,0.03050708,0.78449093,2.14495105,0.02237823,0.23644938,0.52935642,0.00000000
0.00300150,3.05415477,0.24903037,0.03033655,0.75753594,2.09117127,0.02220397,0.22937373,0.51968319,0.00000000
0.00900450,2.97294581,0.24389076,0.03008111,0.73087356,2.03227106,0.02192726,0.22166976,0.50878966,0.00000000
0.01500750,2.88526843,0.23791387,0.02973962,0.70477052,1.96892453,0.02155157,0.21344221,0.49678465,0.00000000
0.02101051,2.79206234,0.23116301,0.02931188,0.67945141,1.90182024,0.02108171,0.20479831,0.48378283,0.00000000
0.02701351,2.69428182,0.22370831,0.02879874,0.65510164,1.83165397,0.02052367,0.19584584,0.46990473,0.00000000
0.03301651,2.59288819,0.21562575,0.02820234,0.63187153,1.75912216,0.01988454,0.18669146,0.45527672,0.00000000
0.03901951,2.48884272,0.20699628,0.02752619,0.60988089,1.68491576,0.01917233,0.17743913,0.44003080,0.00000000
0.04502251,2.38309984,0.19790485,0.02677531,0.58922387,1.60971445,0.01839579,0.16818892,0.42430427,0.00000000
0.05102551,2.27660017,0.18843952,0.02595618,0.56997350,1.53418106,0.01756426,0.15903591,0.40823901,0.00000000
0.05702851,2.17026342,0.17869050,0.02507674,0.55218561,1.45895609,0.01668749,0.15006941,0.39198047,0.00000000
0.06303152,2.06498081,0.16874916,0.02414626,0.53590206,1.38465232,0.01577544,0.14137232,0.37567627,0.00000000
0.06903452,1.96160724,0.15870701,0.02317518,0.52115288,1.31184954,0.01483813,0.13302070,0.35947441,0.00000000
0.07503752,1.86095313,0.14865473,0.02217491,0.50795766,1.24108942,0.01388546,0.12508348,0.34352130,0.00000000
0.08104052,1.76377632,0.13868107,0.02115753,0.49632594,1.17287066,0.01292702,0.11762234,0.32795940,0.00000000
0.08704352,1.67077404,0.12887181,0.02013554,0.48625699,1.10764459,0.01197200,0.11069157,0.31292490,0.00000000
0.09304652,1.58257553,0.11930869,0.01912153,0.47773903,1.04581131,0.01102899,0.10433816,0.29854529,0.00000000
0.09904952,1.49973540,0.11006840,0.01812791,0.47074826,0.98771654,0.01010592,0.09860178,0.28493704,0.00000000
0.10505253,1.42272808,0.10122159,0.01716654,0.46524781,0.93364942,0.00920993,0.09351485,0.27220352,0.00000000
0.11105553,1.35194368,0.09283196,0.01624853,0.46118687,0.88384118,0.00834727,0.08910267,0.26043320,0.00000000
0.11705853,1.28768522,0.08495549,0.01538395,0.45850025,0.83846476,0.00752330,0.08538339,0.24969823,0.00000000
0.12306153,1.23016743,0.07763974,0.01458163,0.45710832,0.79763553,0.00674241,0.08236806,0.24005337,0.00000000
0.12906453,1.17951699,0.07092335,0.01384899,0.45691747,0.76141277,0.00600805,0.08006057,0.23153543,0.00000000
0.13506753,1.13577409,0.06483564,0.01319194,0.45782114,0.72980196,0.00532267,0.07845763,0.22416310,0.00000000
0.14107054,1.09889508,0.05939641,0.01261478,0.45970120,0.70275765,0.00468783,0.07754856,0.21793704,0.00000000
0.14707354,1.06875599,0.05461594,0.01212015,0.46242971,0.68018662,0.00410420,0.07731515,0.21284048,0.00000000
0.15307654,1.04515655,0.05049507,0.01170907,0.46587084,0.66195136,0.00357166,0.07773148,0.20883991,0.00000000
0.15907954,1.02782450,0.04702548,0.01138093,0.46988281,0.64787332,0.00308935,0.07876369,0.20588604,0.00000000
0.16508254,1.01642007,0.04419014,0.01113360,0.47431977,0.63773614,0.00265577,0.08036979,0.20391488,0.00000000
0.17108554,1.01054019,0.04196382,0.01096345,0.47903347,0.63128846,0.00226891,0.08249959,0.20284886,0.00000000
0.17708854,1.00972280,0.04031376,0.01086552,0.48387461,0.62824650,0.00192630,0.08509467,0.20259812,0.00000000
0.18309155,1.01345093,0.03920039,0.01083359,0.48869392,0.62829624,0.00162515,0.08808857,0.20306170,0.00000000
0.18909455,1.02115694,0.03857817,0.01086035,0.49334301,0.63109547,0.00136243,0.09140713,0.20412885,0.00000000
0.19509755,1.03222707,0.03839645,0.01093755,0.49767488,0.63627577,0.00113499,0.09496912,0.20568049,0.00000000
0.20110055,1.04600660,0.03860042,0.01105611,0.50154448,0.64344471,0.00093961,0.09868715,0.20759064,0.00000000
0.20710355,1.06180593,0.03913208,0.01120636,0.50480915,0.65218839,0.00077311,0.10246884,0.20972818,0.00000000
0.21310655,1.07890787,0.03993127,0.01137820,0.50732933,0.66207472,0.00063240,0.10621837,0.21195863,0.00000000
0.21910955,1.09657642,0.04093668,0.01156128,0.50896949,0.67265748,0.00051455,0.10983820,0.21414634,0.00000000
0.22511256,1.11406711,0.04208695,0.01174526,0.50959945,0.68348147,0.00041680,0.11323122,0.21615674,0.00000000
0.23111556,1.13063905,0.04332175,0.01191997,0.50909619,0.69408872,0.00033667,0.11630288,0.21785897,0.00000000
0.23711856,1.14556846,0.04458281,0.01207566,0.50734604,0.70402588,0.00027192,0.11896365,0.21912854,0.00000000
0.24312156,1.15816345,0.04581504,0.01220324,0.50424741,0.71285258,0.00022060,0.12113135,0.21985025,0.00000000
0.24912456,1.16777972,0.04696750,0.01229446,0.49971374,0.72015067,0.00018106,0.12273349,0.21992100,0.00000000
0.25512756,1.17383655,0.04799445,0.01234212,0.49367678,0.72553399,0.00015196,0.12370944,0.21925260,0.00000000
0.26113057,1.17583251,0.04885616,0.01234027,0.48608977,0.72865835,0.00013230,0.12401223,0.21777434,0.00000000
0.26713357,1.17336017,0.04951981,0.01228434,0.47693050,0.72923130,0.00012139,0.12361007,0.21543519,0.00000000
0.27313657,1.16611918,0.04996008,0.01217124,0.46620406,0.72702122,0.00011886,0.12248733,0.21220556,0.00000000
0.27913957,1.15392698,0.05015976,0.01199945,0.45394485,0.72186533,0.00012470,0.12064509,0.20807854,0.00000000
0.28514257,1.13672656,0.05011010,0.01176907,0.44021799,0.71367619,0.00013923,0.11810100,0.20307040,0.00000000
0.29114557,1.11459092,0.04981097,0.01148176,0.42511969,0.70244622,0.00016312,0.11488872,0.19722044,0.00000000
0.29714857,1.08772374,0.04927092,0.01114069,0.40877678,0.68825022,0.00019739,0.11105674,0.19059010,0.00000000
0.30315158,1.05645629,0.04850698,0.01075041,0.39134501,0.67124541,0.00024344,0.10666670,0.18326140,0.00000000
0.30915458,1.02124048,0.04754427,0.01031672,0.37300656,0.65166909,0.00030301,0.10179135,0.17533466,0.00000000
0.31515758,0.98263837,0.04641547,0.00984648,0.35396643,0.62983394,0.00037822,0.09651214,0.16692572,0.00000000
0.32116058,0.94130853,0.04516011,0.00934735,0.33444813,0.60612107,0.00047154,0.09091662,0.15816269,0.00000000
0.32716358,0.89798965,0.04382367,0.00882762,0.31468873,0.58097111,0.00058582,0.08509569,0.14918231,0.00000000
0.33316658,0.85348217,0.04245666,0.00829589,0.29493340,0.55487362,0.00072420,0.07914098,0.14012624,0.00000000
0.33916958,0.80862858,0.04111350,0.00776090,0.27542980,0.52835533,0.00089013,0.07314219,0.13113725,0.00000000
0.34517259,0.76429306,0.03985141,0.00723124,0.25642241,0.50196748,0.00108732,0.06718477,0.12235548,0.00000000
0.35117559,0.72134121,0.03872925,0.00671514,0.23814710,0.47627288,0.00131966,0.06134788,0.11391497,0.00000000
0.35717859,0.68062056,0.03780632,0.00622030,0.22082604,0.45183301,0.00159113,0.05570264,0.10594057,0.00000000
0.36318159,0.64294238,0.03714120,0.00575371,0.20466321,0.42919565,0.00190576,0.05031089,0.09854512,0.00000000
0.36918459,0.60906529,0.03679066,0.00532148,0.18984054,0.40888330,0.00226748,0.04522422,0.09182728,0.00000000
0.37518759,0.57968103,0.03680854,0.00492880,0.17651477,0.39138280,0.00268000,0.04048360,0.08586978,0.00000000
0.38119060,0.55540268,0.03724482,0.00457982,0.16481521,0.37713633,0.00314668,0.03611917,0.08073819,0.00000000
0.38719360,0.53675534,0.03814468,0.00427764,0.15484214,0.36653382,0.00367039,0.03215060,0.07648023,0.00000000
0.39319660,0.52416941,0.03954767,0.00402431,0.14666615,0.35990710,0.00425339,0.02858759,0.07312562,0.00000000
0.39919960,0.51797630,0.04148700,0.00382082,0.14032810,0.35752552,0.00489714,0.02543068,0.07068627,0.00000000
0.40520260,0.51840643,0.04398893,0.00366719,0.13583973,0.35959311,0.00560220,0.02267228,0.06915698,0.00000000
0.41120560,0.52558936,0.04707224,0.00356251,0.13318489,0.36624724,0.00636812,0.02029771,0.06851642,0.00000000
0.41720860,0.53955560,0.05074782,0.00350504,0.13232114,0.37755850,0.00719330,0.01828647,0.06872843,0.00000000
0.42321161,0.56024011,0.05501832,0.00349228,0.13318181,0.39353169,0.00807500,0.01661335,0.06974358,0.00000000
0.42921461,0.58748693,0.05987798,0.00352109,0.13567822,0.41410777,0.00900922,0.01524967,0.07150079,0.00000000
0.43521761,0.62105484,0.06531251,0.00358779,0.13970218,0.43916659,0.00999078,0.01416439,0.07392926,0.00000000
0.44122061,0.66062376,0.07129906,0.00368828,0.14512855,0.46853015,0.01101333,0.01332509,0.07695031,0.00000000
0.44722361,0.70580161,0.07780634,0.00381813,0.15181777,0.50196641,0.01206942,0.01269897,0.08047932,0.00000000
0.45322661,0.75613158,0.08479483,0.00397271,0.15961849,0.53919335,0.01315068,0.01225359,0.08442768,0.00000000
0.45922961,0.81109958,0.09221706,0.00414727,0.16837008,0.57988330,0.01424795,0.01195763,0.08870463,0.00000000
0.46523262,0.87014179,0.10001810,0.00433702,0.17790505,0.62366754,0.01535147,0.01178140,0.09321907,0.00000000
0.47123562,0.93265229,0.10813607,0.00453729,0.18805141,0.67014091,0.01645112,0.01169736,0.09788120,0.00000000
0.47723862,0.99799068,0.11650278,0.00474350,0.19863489,0.71886673,0.01753667,0.01168041,0.10260404,0.00000000
0.48324162,1.06548982,0.12504456,0.00495134,0.20948111,0.76938181,0.01859798,0.01170816,0.10730480,0.00000000
0.48924462,1.13446355,0.13368311,0.00515674,0.22041766,0.82120174,0.01962527,0.01176111,0.11190598,0.00000000
0.49524762,1.20421448,0.14233651,0.00535596,0.23127603,0.87382634,0.02060936,0.01182268,0.11633641,0.00000000
0.50125063,1.27404194,0.15092035,0.00554565,0.24189356,0.92674548,0.02154182,0.01187927,0.12053192,0.00000000
0.50725363,1.34324999,0.15934889,0.00572283,0.25211531,0.97944513,0.02241518,0.01192013,0.12443590,0.00000000
0.51325663,1.41115550,0.16753638,0.00588494,0.26179584,1.03141371,0.02322302,0.01193729,0.12799968,0.00000000
0.51925963,1.47709630,0.17539833,0.00602984,0.27080097,1.08214862,0.02396012,0.01192539,0.13118263,0.00000000
0.52526263,1.54043926,0.18285291,0.00615581,0.27900940,1.13116298,0.02462240,0.01188148,0.13395218,0.00000000
0.53126563,1.60058813,0.18982229,0.00626156,0.28631433,1.17799229,0.02520698,0.01180476,0.13628367,0.00000000
0.53726863,1.65699108,0.19623395,0.00634618,0.29262483,1.22220109,0.02571213,0.01169637,0.13816003,0.00000000
0.54327164,1.70914771,0.20202193,0.00640917,0.29786710,1.26338910,0.02613712,0.01155909,0.13957144,0.00000000
0.54927464,1.75661525,0.20712802,0.00645037,0.30198544,1.30119702,0.02648217,0.01139706,0.14051486,0.00000000
0.55527764,1.79901385,0.21150270,0.00646996,0.30494300,1.33531146,0.02674826,0.01121553,0.14099358,0.00000000
0.56128064,1.83603075,0.21510607,0.00646844,0.30672214,1.36546904,0.02693700,0.01102056,0.14101663,0.00000000
0.56728364,1.86742318,0.21790848,0.00644656,0.30732442,1.39145939,0.02705052,0.01081878,0.14059832,0.00000000
0.57328664,1.89301987,0.21989100,0.00640535,0.30677026,1.41312697,0.02709124,0.01061711,0.13975767,0.00000000
0.57928964,1.91272126,0.22104569,0.00634603,0.30509802,1.43037173,0.02706186,0.01042262,0.13851793,0.00000000
0.58529265,1.92649834,0.22137568,0.00627002,0.30236289,1.44314854,0.02696521,0.01024225,0.13690605,0.00000000
0.59129565,1.93439042,0.22089504,0.00617892,0.29863519,1.45146561,0.02680422,0.01008276,0.13495231,0.00000000
0.59729865,1.93650188,0.21962851,0.00607446,0.29399846,1.45538195,0.02658194,0.00995051,0.13268979,0.00000000
0.60330165,1.93299833,0.21761107,0.00595847,0.28854730,1.45500422,0.02630153,0.00985148,0.13015408,0.00000000
0.60930465,1.92410243,0.21488744,0.00583292,0.28238500,1.45048312,0.02596636,0.00979117,0.12738290,0.00000000
0.61530765,1.91008960,0.21151151,0.00569985,0.27562112,1.44200975,0.02558011,0.00977464,0.12441578,0.00000000
0.62131066,1.89128410,0.20754566,0.00556136,0.26836917,1.42981198,0.02514693,0.00980655,0.12129386,0.00000000
0.62731366,1.86805559,0.20306013,0.00541963,0.26074441,1.41415135,0.02467153,0.00989122,0.11805968,0.00000000
0.63331666,1.84081634,0.19813237,0.00527689,0.25286190,1.39532043,0.02415939,0.01003277,0.11475700,0.00000000
0.63931966,1.81001929,0.19284637,0.00513543,0.24483494,1.37364089,0.02361684,0.01023523,0.11143074,0.00000000
0.64532266,1.77615671,0.18729201,0.00499759,0.23677388,1.34946219,0.02305126,0.01050273,0.10812693,0.00000000
0.65132566,1.73975956,0.18156436,0.00486573,0.22878536,1.32316092,0.02247106,0.01083961,0.10489268,0.00000000
0.65732866,1.70139705,0.17576296,0.00474227,0.22097203,1.29514050,0.02188580,0.01125063,0.10177622,0.00000000
0.66333167,1.66167628,0.16999107,0.00462964,0.21343271,1.26583106,0.02130609,0.01174112,0.09882692,0.00000000
0.66933467,1.62124146,0.16435472,0.00453032,0.20626281,1.23568919,0.02074355,0.01231711,0.09609539,0.00000000
0.67533767,1.58077240,0.15896178,0.00444678,0.19955525,1.20519730,0.02021063,0.01298541,0.09363347,0.00000000
0.68134067,1.54098176,0.15392076,0.00438149,0.19340142,1.17486213,0.01972035,0.01375376,0.09149423,0.00000000
0.68734367,1.50261099,0.14933955,0.00433687,0.18789240,1.14521238,0.01928608,0.01463080,0.08973202,0.00000000
0.69334667,1.46642450,0.14532400,0.00431532,0.18312014,1.11679499,0.01892114,0.01562612,0.08840231,0.00000000
0.69934967,1.43320215,0.14197631,0.00431913,0.17917860,1.09017015,0.01863845,0.01675016,0.08756156,0.00000000
0.70535268,1.40372993,0.13939341,0.00435048,0.17616471,1.06590500,0.01845010,0.01801413,0.08726704,0.00000000
0.71135568,1.37878924,0.13766522,0.00441137,0.17417916,1.04456595,0.01836695,0.01942990,0.08757647,0.00000000
0.71735868,1.35914473,0.13687293,0.00450364,0.17332682,1.02671006,0.01839822,0.02100976,0.08854766,0.00000000
0.72336168,1.34553132,0.13708733,0.00462886,0.17371682,1.01287548,0.01855113,0.02276628,0.09023801,0.00000000
0.72936468,1.33864083,0.13836725,0.00478834,0.17546225,1.00357151,0.01883056,0.02471198,0.09270397,0.00000000
0.73536768,1.33910844,0.14075820,0.00498308,0.17867945,0.99926850,0.01923878,0.02685914,0.09600033,0.00000000
0.74137069,1.34749974,0.14429116,0.00521373,0.18348673,1.00038789,0.01977530,0.02921944,0.10017942,0.00000000
0.74737369,1.36429847,0.14898170,0.00548058,0.19000273,1.00729292,0.02043676,0.03180370,0.10529028,0.00000000
0.75337669,1.38989541,0.15482934,0.00578353,0.19834418,1.02028004,0.02121692,0.03462151,0.11137754,0.00000000
0.75937969,1.42457851,0.16181718,0.00612208,0.20862317,1.03957131,0.02210676,0.03768091,0.11848027,0.00000000
0.76538269,1.46852432,0.16991181,0.00649530,0.22094385,1.06530791,0.02309467,0.04098798,0.12663064,0.00000000
0.77138569,1.52179073,0.17906351,0.00690187,0.23539858,1.09754470,0.02416670,0.04454646,0.13585235,0.00000000
0.77738869,1.58431082,0.18920656,0.00734001,0.25206362,1.13624582,0.02530691,0.04835730,0.14615896,0.00000000
0.78339170,1.65588767,0.20025977,0.00780754,0.27099425,1.18128121,0.02649773,0.05241820,0.15755200,0.00000000
0.78939470,1.73618999,0.21212719,0.00830183,0.29221956,1.23242394,0.02772043,0.05672312,0.17001892,0.00000000
0.79539770,1.82474835,0.22469878,0.00881983,0.31573692,1.28934829,0.02895552,0.06126173,0.18353102,0.00000000
0.80140070,1.92095209,0.23785126,0.00935805,0.34150636,1.35162835,0.03018321,0.06601892,0.19804126,0.00000000
0.80740370,2.02404691,0.25144896,0.00991253,0.36944508,1.41873743,0.03138386,0.07097425,0.21348220,0.00000000
0.81340670,2.13313345,0.26534479,0.01047889,0.39942236,1.49004819,0.03253837,0.07610149,0.22976413,0.00000000
0.81940970,2.24716739,0.27938121,0.01105228,0.43125513,1.56483383,0.03362852,0.08136823,0.24677353,0.00000000
0.82541271,2.36496143,0.29339148,0.01162738,0.46470466,1.64227062,0.03463730,0.08673556,0.26437197,0.00000000
0.83141571,2.48519010,0.30720099,0.01219847,0.49947461,1.72144229,0.03554917,0.09215800,0.28239575,0.00000000
0.83741871,2.60639813,0.32062901,0.01275936,0.53521091,1.80134665,0.03635026,0.09758352,0.30065626,0.00000000
0.84342171,2.72701297,0.33349057,0.01330351,0.57150358,1.88090490,0.03702850,0.10295392,0.31894137,0.00000000
0.84942471,2.84536243,0.34559898,0.01382407,0.60789103,1.95897416,0.03757375,0.10820540,0.33701779,0.00000000
0.85542771,2.95969772,0.35676854,0.01431395,0.64386667,2.03436349,0.03797786,0.11326948,0.35463456,0.00000000
0.86143072,3.06822219,0.36681785,0.01476595,0.67888816,2.10585345,0.03823467,0.11807421,0.37152770,0.00000000
0.86743372,3.16912576,0.37557339,0.01517289,0.71238895,2.17221924,0.03834006,0.12254571,0.38742587,0.00000000
0.87343672,3.26062440,0.38287353,0.01552780,0.74379207,2.23225713,0.03829191,0.12660992,0.40205699,0.00000000
0.87943972,3.34100391,0.38857272,0.01582405,0.77252569,2.28481345,0.03809009,0.13019462,0.41515560,0.00000000
0.88544272,3.40866668,0.39254569,0.01605561,0.79803987,2.32881554,0.03773641,0.13323162,0.42647069,0.00000000
0.89144572,3.46217985,0.39469172,0.01621721,0.81982409,2.36330340,0.03723463,0.13565892,0.43577379,0.00000000
0.89744872,3.50032288,0.39493845,0.01630457,0.83742451,2.38746098,0.03659037,0.13742302,0.44286685,0.00000000
0.90345173,3.52213262,0.39324534,0.01631457,0.85046053,2.40064566,0.03581105,0.13848090,0.44758962,0.00000000
0.90945473,3.52694362,0.38960640,0.01624546,0.85863962,2.40241459,0.03490588,0.13880193,0.44982624,0.00000000
0.91545773,3.51442182,0.38405210,0.01609693,0.86176986,2.39254658,0.03388574,0.13836939,0.44951061,0.00000000
0.92146073,3.48458963,0.37665029,0.01587028,0.85976943,2.37105836,0.03276307,0.13718155,0.44663032,0.00000000
0.92746373,3.43784101,0.36750601,0.01556842,0.85267262,2.33821423,0.03155177,0.13525236,0.44122889,0.00000000
0.93346673,3.37494553,0.35676024,0.01519587,0.84063196,2.29452838,0.03026699,0.13261153,0.43340622,0.00000000
0.93946973,3.29704071,0.34458749,0.01475875,0.82391629,2.24075956,0.02892500,0.12930411,0.42331719,0.00000000
0.94547274,3.20561276,0.33119233,0.01426460,0.80290484,2.17789815,0.02754290,0.12538952,0.41116843,0.00000000
0.95147574,3.10246612,0.31680500,0.01372226,0.77807746,2.10714576,0.02613839,0.12094014,0.39721335,0.00000000
0.95747874,2.98968286,0.30167621,0.01314166,0.75000146,2.02988828,0.02472949,0.11603935,0.38174578,0.00000000
0.96348174,2.86957342,0.28607140,0.01253353,0.71931553,1.94766314,0.02333422,0.11077935,0.36509229,0.00000000
0.96948474,2.74462036,0.27026454,0.01190919,0.68671154,1.86212207,0.02197030,0.10525857,0.34760370,0.00000000
0.97548774,2.61741734,0.25453187,0.01128020,0.65291475,1.77499065,0.02065477,0.09957906,0.32964592,0.00000000
0.98149075,2.49060530,0.23914561,0.01065812,0.61866345,1.68802609,0.01940371,0.09384375,0.31159075,0.00000000
0.98749375,2.36680819,0.22436798,0.01005413,0.58468868,1.60297462,0.01823189,0.08815381,0.29380668,0.00000000
0.99349675,2.24857021,0.21044570,0.00947887,0.55169471,1.52153002,0.01715249,0.08260613,0.27665024,0.00000000
0.99949975,2.13829643,0.19760497,0.00894207,0.52034116,1.44529425,0.01617680,0.07729110,0.26045801,0.00000000
1.00550275,2.03819859,0.18604722,0.00845241,0.49122703,1.37574157,0.01531400,0.07229066,0.24553961,0.00000000
1.01150575,1.95024720,0.17594561,0.00801733,0.46487735,1.31418677,0.01457095,0.06767674,0.23217175,0.00000000
1.01750875,1.87613109,0.16744226,0.00764286,0.44173250,1.26175841,0.01395204,0.06351007,0.22059344,0.00000000
1.02351176,1.81722499,0.16064639,0.00733353,0.42214058,1.21937724,0.01345910,0.05983940,0.21100240,0.00000000
1.02951476,1.77456562,0.15563310,0.00709237,0.40635274,1.18774035,0.01309133,0.05670109,0.20355266,0.00000000
1.03551776,1.74883620,0.15244293,0.00692083,0.39452142,1.16731085,0.01284534,0.05411910,0.19835325,0.00000000
1.04152076,1.74035940,0.15108212,0.00681888,0.38670143,1.15831316,0.01271524,0.05210525,0.19546790,0.00000000
1.04752376,1.74909827,0.15152338,0.00678503,0.38285350,1.16073355,0.01269273,0.05065979,0.19491566,0.00000000
1.05352676,1.77466473,0.15370732,0.00681645,0.38285002,1.17432573,0.01276734,0.04977214,0.19667221,0.00000000
1.05952976,1.81633501,0.15754426,0.00690908,0.38648279,1.19862101,0.01292668,0.04942189,0.20067200,0.00000000
