energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,Se_s_up,Se_p_up
-0.20110055,2.76210286,0.00862777,0.39403563,0.72098802,0.39488788,0.06685002,0.03472071,1.92959118
-0.19509755,2.80610059,0.00879648,0.41958416,0.75487420,0.39553344,0.06769865,0.03557305,1.94803887
-0.18909455,2.86264547,0.00898961,0.44750401,0.79521155,0.39736249,0.06838520,0.03636678,1.97598704
-0.18309155,2.93269179,0.00922007,0.47788519,0.84227323,0.40055346,0.06892268,0.03709560,2.01404105
-0.17708854,3.01686818,0.00950252,0.51079054,0.89621123,0.40525177,0.06932588,0.03775422,2.06251555
-0.17108554,3.11544132,0.00985343,0.54624711,0.95704075,0.41156288,0.06961098,0.03833833,2.12141943
-0.16508254,3.22829177,0.01029122,0.58423819,1.02462797,0.41954676,0.06979519,0.03884460,2.19045157
-0.15907954,3.35490357,0.01083624,0.62469634,1.09868227,0.42921433,0.06989645,0.03927061,2.26900770
-0.15307654,3.49436845,0.01151087,0.66749810,1.17875341,0.44052575,0.06993317,0.03961482,2.35619815
-0.14707354,3.64540508,0.01233958,0.71246072,1.26423427,0.45339109,0.06992402,0.03987656,2.45087595
-0.14107054,3.80639322,0.01334886,0.75934149,1.35436953,0.46767307,0.06988788,0.04005595,2.55167426
-0.13506753,3.97542185,0.01456722,0.80783987,1.44827051,0.48319202,0.06984375,0.04015390,2.65705167
-0.12906453,4.15035011,0.01602505,0.85760282,1.54493588,0.49973295,0.06981080,0.04017210,2.76534392
-0.12306153,4.32887886,0.01775440,0.90823324,1.64327803,0.51705418,0.06980848,0.04011302,2.87481976
-0.11705853,4.50863044,0.01978872,0.95930153,1.74215425,0.53489760,0.06985662,0.03997992,2.98373906
-0.11105553,4.68723358,0.02216240,1.01035991,1.84040191,0.55299975,0.06997563,0.03977693,3.09041076
-0.10505253,4.86241015,0.02491029,1.06095909,1.93687628,0.57110345,0.07018663,0.03950907,3.19324845
-0.09904952,5.03206008,0.02806698,1.11066660,2.03048954,0.58896945,0.07051162,0.03918233,3.29082131
-0.09304652,5.19434083,0.03166604,1.15908594,2.12024937,0.60638738,0.07097358,0.03880376,3.38189847
-0.08704352,5.34773773,0.03573908,1.20587563,2.20529535,0.62318567,0.07159650,0.03838152,3.46548501
-0.08104052,5.49112188,0.04031473,1.25076713,2.28493142,0.63923972,0.07240528,0.03792494,3.54084815
-0.07503752,5.62379274,0.04541754,1.29358061,2.35865274,0.65447807,0.07342555,0.03744456,3.60753272
-0.06903452,5.74550297,0.05106673,1.33423747,2.42616538,0.66888602,0.07468329,0.03695207,3.66536533
-0.06303152,5.85646401,0.05727500,1.37276890,2.48739775,0.68250657,0.07620436,0.03646028,3.71444731
-0.05702851,5.95733168,0.06404731,1.40931944,2.54250268,0.69543848,0.07801383,0.03598296,3.75513679
-0.05102551,6.04917189,0.07137971,1.44414540,2.59184994,0.70783154,0.08013515,0.03553462,3.78802083
-0.04502251,6.13340765,0.07925827,1.47760755,2.63600892,0.71987904,0.08258924,0.03513024,3.81387915
-0.03901951,6.21174940,0.08765814,1.51015839,2.67572221,0.73180794,0.08539343,0.03478490,3.83364097
-0.03301651,6.28611149,0.09654284,1.54232415,2.71187089,0.74386699,0.08856040,0.03451337,3.84833699
-0.02701351,6.35851854,0.10586378,1.57468242,2.74543302,0.75631338,0.09209713,0.03432963,3.85904876
-0.02101051,6.43100565,0.11556002,1.60783607,2.77743703,0.76939866,0.09600390,0.03424636,3.86685761
-0.01500750,6.50551718,0.12555842,1.64238486,2.80891222,0.78335438,0.10027343,0.03427447,3.87279521
-0.00900450,6.58380864,0.13577406,1.67889602,2.84083864,0.79837841,0.10489031,0.03442259,3.87779810
-0.00300150,6.66735628,0.14611107,1.71787516,2.87409858,0.81462239,0.10983063,0.03469666,3.88266771
0.00300150,6.75727875,0.15646377,1.75973907,2.90943223,0.83218118,0.11506198,0.03509953,3.88803764
0.00900450,6.85427433,0.16671825,1.80479173,2.94739943,0.85108469,0.12054383,0.03563079,3.89434930
0.01500750,6.95857701,0.17675414,1.85320487,2.98834955,0.87129267,0.12622832,0.03628657,3.90183668
0.02101051,7.06993322,0.18644686,1.90500402,3.03240087,0.89269266,0.13206141,0.03705956,3.91052067
0.02701351,7.18760056,0.19567000,1.96006081,3.07943048,0.91510131,0.13798444,0.03793920,3.92021292
0.03301651,7.31036840,0.20429793,2.01809200,3.12907530,0.93826901,0.14393593,0.03891191,3.93052871
0.03901951,7.43659946,0.21220859,2.07866525,3.18074393,0.96188768,0.14985373,0.03996154,3.94090807
0.04502251,7.56429019,0.21928630,2.14121136,3.23363896,0.98560128,0.15567714,0.04106985,3.95064411
0.05102551,7.69114713,0.22542459,2.20504237,3.28678842,1.00901862,0.16134918,0.04221715,3.95891699
0.05702851,7.81467546,0.23052885,2.26937457,3.33908482,1.03172775,0.16681868,0.04338290,3.96483201
0.06303152,7.93227544,0.23451889,2.33335534,3.38932994,1.05331136,0.17204213,0.04454643,3.96746022
0.06903452,8.04134220,0.23733114,2.39609231,3.43628304,1.07336226,0.17698513,0.04568749,3.96587947
0.07503752,8.13936414,0.23892051,2.45668363,3.47871018,1.09149837,0.18162341,0.04678691,3.95921441
0.08104052,8.22401539,0.23926185,2.51424778,3.51543238,1.10737625,0.18594327,0.04782704,3.94667371
0.08704352,8.29323830,0.23835083,2.56795161,3.54537038,1.12070288,0.18994140,0.04879218,3.92758289
0.09304652,8.34531239,0.23620437,2.61703544,3.56758398,1.13124482,0.19362407,0.04966884,3.90141166
0.09904952,8.37890718,0.23286042,2.66083424,3.58130444,1.13883458,0.19700570,0.05044588,3.86779484
0.10505253,8.39311719,0.22837720,2.69879420,3.58595875,1.14337398,0.20010696,0.05111450,3.82654607
0.11105553,8.38747838,0.22283190,2.73048433,3.58118499,1.14483435,0.20295236,0.05166822,3.77766430
0.11705853,8.36196648,0.21631877,2.75560292,3.56683870,1.14325388,0.20556757,0.05210264,3.72133299
0.12306153,8.31697848,0.20894684,2.77397916,3.54299046,1.13873230,0.20797669,0.05241521,3.65791259
0.12906453,8.25329948,0.20083717,2.78557028,3.50991540,1.13142331,0.21019946,0.05260495,3.58792710
0.13506753,8.17205768,0.19211988,2.79045493,3.46807589,1.12152547,0.21224877,0.05267214,3.51204563
0.14107054,8.07467090,0.18293092,2.78882350,3.41809853,1.10927196,0.21412862,0.05261808,3.43106042
0.14707354,7.96278810,0.17340885,2.78096633,3.36074727,1.09491997,0.21583259,0.05244481,3.34586236
0.15307654,7.83822924,0.16369156,2.76726052,3.29689409,1.07874024,0.21734305,0.05215500,3.25741562
0.15907954,7.70292692,0.15391322,2.74815628,3.22748886,1.06100737,0.21863117,0.05175183,3.16673255
0.16508254,7.55887223,0.14420147,2.72416323,3.15352988,1.04199134,0.21965773,0.05123898,3.07484992
0.17108554,7.40806717,0.13467491,2.69583747,3.07603620,1.02195052,0.22037474,0.05062075,2.98280753
0.17708854,7.25248480,0.12544103,2.66376941,2.99602275,1.00112648,0.22072787,0.04990217,2.89162968
0.18309155,7.09403795,0.11659458,2.62857276,2.91447892,0.97974052,0.22065943,0.04908918,2.80230998
0.18909455,6.93455621,0.10821641,2.59087459,2.83235091,0.95799202,0.22011195,0.04818889,2.71579932
0.19509755,6.77577058,0.10037284,2.55130632,2.75052784,0.93605831,0.21903189,0.04720982,2.63299707
0.20110055,6.61930465,0.09311541,2.51049553,2.66983165,0.91409591,0.21737365,0.04616207,2.55474472
0.20710355,6.46667048,0.08648117,2.46905826,2.59101018,0.89224260,0.21510330,0.04505752,2.48182163
0.21310655,6.31926785,0.08049330,2.42759170,2.51473320,0.87062030,0.21220201,0.04390995,2.41494199
0.21910955,6.17838495,0.07516204,2.38666703,2.44159062,0.84933807,0.20866899,0.04273504,2.35475233
0.22511256,6.04519912,0.07048592,2.34682235,2.37209258,0.82849510,0.20452370,0.04155031,2.30182900
0.23111556,5.92077652,0.06645318,2.30855581,2.30667076,0.80818336,0.19980720,0.04037496,2.25667498
0.23711856,5.80606992,0.06304331,2.27231887,2.24568066,0.78848977,0.19458264,0.03922962,2.21971586
0.24312156,5.70191432,0.06022858,2.23851006,2.18940439,0.76949758,0.18893475,0.03813600,2.19129466
0.24912456,5.60902048,0.05797567,2.20746945,2.13805401,0.75128715,0.18296837,0.03711643,2.17166591
0.25512756,5.52796680,0.05624714,2.17947405,2.09177501,0.73393595,0.17680615,0.03619343,2.16098898
0.26113057,5.45919037,0.05500282,2.15473443,2.05065017,0.71751792,0.17058532,0.03538915,2.15932149
0.26713357,5.40297808,0.05420108,2.13339288,2.01470362,0.70210236,0.16445391,0.03472481,2.16661319
0.27313657,5.35945878,0.05379984,2.11552306,1.98390513,0.68775239,0.15856632,0.03422017,2.18270121
0.27913957,5.32859731,0.05375749,2.10113131,1.95817466,0.67452320,0.15307861,0.03389300,2.20730717
0.28514257,5.31019138,0.05403349,2.09015953,1.93738699,0.66246015,0.14814357,0.03375855,2.24003693
0.29114557,5.30387157,0.05458888,2.08248936,1.92137651,0.65159699,0.14390577,0.03382912,2.28038339
0.29714857,5.30910489,0.05538652,2.07794749,1.90994179,0.64195417,0.14049680,0.03411367,2.32773249
0.30315158,5.32520176,0.05639117,2.07631165,1.90284992,0.63353730,0.13803081,0.03461749,2.38137261
0.30915458,5.35132613,0.05756953,2.07731698,1.89984030,0.62633601,0.13660048,0.03534198,2.44050705
0.31515758,5.38650828,0.05888998,2.08066237,1.90062779,0.62032293,0.13627369,0.03628445,2.50426914
0.32116058,5.42965954,0.06032249,2.08601648,1.90490494,0.61545315,0.13709072,0.03743806,2.57173929
0.32716358,5.47958835,0.06183830,2.09302321,1.91234338,0.61166382,0.13906238,0.03879183,2.64196325
0.33316658,5.53501691,0.06340977,2.10130635,1.92259427,0.60887425,0.14216884,0.04033071,2.71397051
0.33916958,5.59459785,0.06501022,2.11047366,1.93528796,0.60698624,0.14635943,0.04203575,2.78679203
0.34517259,5.65693048,0.06661390,2.12012019,1.95003315,0.60588482,0.15155330,0.04388434,2.85947629
0.35117559,5.72057661,0.06819608,2.12983124,1.96641577,0.60543944,0.15764092,0.04585058,2.93110313
0.35717859,5.78407567,0.06973331,2.13918523,1.98399812,0.60550554,0.16448649,0.04790565,3.00079453
0.36318159,5.84595967,0.07120378,2.14775676,2.00231863,0.60592670,0.17193120,0.05001834,3.06772243
0.36918459,5.90476820,0.07258793,2.15512027,2.02089281,0.60653726,0.17979710,0.05215562,3.13111324
0.37518759,5.95906418,0.07386908,2.16085464,2.03921570,0.60716553,0.18789175,0.05428328,3.19024969
0.38119060,6.00745074,0.07503424,2.16454887,2.05676637,0.60763747,0.19601334,0.05636666,3.24447033
0.38719360,6.04858992,0.07607490,2.16580924,2.07301457,0.60778099,0.20395618,0.05837142,3.29316760
0.39319660,6.08122352,0.07698786,2.16426761,2.08742975,0.60743052,0.21151647,0.06026434,3.33578544
0.39919960,6.10419630,0.07777592,2.15959109,2.09949232,0.60643202,0.21849810,0.06201419,3.37181744
0.40520260,6.11648141,0.07844848,2.15149253,2.10870695,0.60464804,0.22471830,0.06359258,3.40080643
0.41120560,6.11720776,0.07902194,2.13974157,2.11461751,0.60196278,0.23001306,0.06497472,3.42234654
0.41720860,6.10568849,0.07951972,2.12417567,2.11682298,0.59828687,0.23424195,0.06614027,3.43608817
0.42321161,6.08144970,0.07997214,2.10471050,2.11499376,0.59356166,0.23729239,0.06707399,3.44174637
0.42921461,6.04425793,0.08041577,2.08134913,2.10888734,0.58776286,0.23908299,0.06776631,3.43911239
0.43521761,5.99414506,0.08089261,2.05418925,2.09836275,0.58090315,0.23956606,0.06821381,3.42806825
0.44122061,5.93142895,0.08144874,2.02342800,2.08339263,0.57303384,0.23872900,0.06841950,3.40860326
0.44722361,5.85672821,0.08213279,1.98936377,2.06407238,0.56424510,0.23659468,0.06839291,3.38083160
0.45322661,5.77096957,0.08299412,1.95239482,2.04062547,0.55466509,0.23322071,0.06815005,3.34500949
0.45922961,5.67538652,0.08408072,1.91301424,2.01340455,0.54445753,0.22869764,0.06771307,3.30155027
0.46523262,5.57150826,0.08543715,1.87180157,1.98288782,0.53381811,0.22314622,0.06710983,3.25103608
0.47123562,5.46113839,0.08710237,1.82941096,1.94967073,0.52296959,0.21671376,0.06637321,3.19422437
0.47723862,5.34632308,0.08910766,1.78655640,1.91445296,0.51215588,0.20956976,0.06554030,3.13204802
0.48324162,5.22930937,0.09147484,1.74399441,1.87802098,0.50163522,0.20190105,0.06465140,3.06560803
0.48924462,5.11249414,0.09421463,1.70250485,1.84122693,0.49167282,0.19390643,0.06374895,2.99615834
0.49524762,4.99836556,0.09732555,1.66287057,1.80496431,0.48253301,0.18579122,0.06287638,2.92508243
0.50125063,4.88943858,0.10079311,1.62585663,1.77014153,0.47447147,0.17776172,0.06207686,2.85386231
0.50725363,4.78818670,0.10458962,1.59218998,1.73765428,0.46772759,0.17001988,0.06139216,2.78404071
0.51325663,4.69697269,0.10867439,1.56254022,1.70835783,0.46251728,0.16275826,0.06086145,2.71717796
0.51925963,4.61798061,0.11299457,1.53750230,1.68304022,0.45902658,0.15615539,0.06052027,2.65480514
0.52526263,4.55315206,0.11748635,1.51758163,1.66239762,0.45740619,0.15037178,0.06039953,2.59837589
0.53126563,4.50412897,0.12207666,1.50318230,1.64701257,0.45776700,0.14554651,0.06052473,2.54921880
0.53726863,4.47220542,0.12668524,1.49459860,1.63733615,0.46017708,0.14179445,0.06091530,2.50849297
0.54327164,4.45829045,0.13122699,1.49201021,1.63367472,0.46465974,0.13920436,0.06158415,2.47714868
0.54927464,4.46288341,0.13561447,1.49548120,1.63618164,0.47119320,0.13783760,0.06253742,2.45589530
0.55527764,4.48606301,0.13976053,1.50496263,1.64485438,0.47971149,0.13772760,0.06377442,2.44517797
0.56128064,4.52749041,0.14358092,1.52029887,1.65953706,0.49010670,0.13888007,0.06528784,2.44516419
0.56728364,4.58642661,0.14699676,1.54123712,1.67992827,0.50223257,0.14127385,0.06706405,2.45574102
0.57328664,4.66176309,0.14993686,1.56743980,1.70559387,0.51590908,0.14486242,0.06908371,2.47652294
0.57928964,4.75206486,0.15233972,1.59849945,1.73598411,0.53092817,0.14957587,0.07132247,2.50686992
0.58529265,4.85562391,0.15415518,1.63395536,1.77045455,0.54706014,0.15532352,0.07375186,2.54591475
0.59129565,4.97052095,0.15534576,1.67331143,1.80828966,0.56406073,0.16199683,0.07634025,2.59259817
0.59729865,5.09469282,0.15588748,1.71605448,1.84872827,0.58167850,0.16947267,0.07905399,2.64571002
0.60330165,5.22600278,0.15577031,1.76167230,1.89098983,0.59966233,0.17761688,0.08185848,2.70393434
0.60930465,5.36231052,0.15499822,1.80967070,1.93430022,0.61776877,0.18628791,0.08471935,2.76589618
0.61530765,5.50153896,0.15358875,1.85958874,1.97791613,0.63576887,0.19534051,0.08760353,2.83020800
0.62131066,5.64173496,0.15157226,1.91101151,2.02114702,0.65345438,0.20462933,0.09048029,2.89551337
0.62731366,5.78112117,0.14899083,1.96357992,2.06337364,0.67064285,0.21401230,0.09332213,2.96052623
0.63331666,5.91813694,0.14589685,2.01699674,2.10406238,0.68718167,0.22335381,0.09610552,3.02406407
0.63931966,6.05146651,0.14235139,2.07102880,2.14277498,0.70295054,0.23252733,0.09881148,3.08507385
0.64532266,6.18005350,0.13842237,2.12550507,2.17917314,0.71786257,0.24141767,0.10142587,3.14264993
0.65132566,6.30310129,0.13418265,2.18031058,2.21301804,0.73186368,0.24992267,0.10393952,3.19604374
0.65732866,6.42005984,0.12970796,2.23537659,2.24416502,0.74493056,0.25795427,0.10634810,3.24466551
0.66333167,6.53060003,0.12507493,2.29066744,2.27255374,0.75706708,0.26543905,0.10865177,3.28807855
0.66933467,6.63457755,0.12035907,2.34616473,2.29819469,0.76829947,0.27231818,0.11085463,3.32598721
0.67533767,6.73198876,0.11563291,2.40184997,2.32115295,0.77867055,0.27854687,0.11296399,3.35821985
0.68134067,6.82292155,0.11096422,2.45768652,2.34153018,0.78823324,0.28409339,0.11498955,3.38470835
0.68734367,6.90750453,0.10641445,2.51360218,2.35944616,0.79704386,0.28893783,0.11694244,3.40546576
0.69334667,6.98585790,0.10203738,2.56947359,2.37502107,0.80515552,0.29307058,0.11883435,3.42056371
0.69934967,7.05804927,0.09787806,2.62511353,2.38835952,0.81261208,0.29649082,0.12067660,3.43011118
0.70535268,7.12405734,0.09397193,2.68026217,2.39953757,0.81944303,0.29920504,0.12247939,3.43423579
0.71135568,7.18374580,0.09034438,2.73458307,2.40859333,0.82565962,0.30122575,0.12425109,3.43306878
0.71735868,7.23684915,0.08701049,2.78766431,2.41552192,0.83125248,0.30257039,0.12599782,3.42673420
0.72336168,7.28297112,0.08397516,2.83902510,2.42027478,0.83619088,0.30326067,0.12772311,3.41534283
0.72936468,7.32159567,0.08123352,2.88812737,2.42276345,0.84042363,0.30332212,0.12942786,3.39899054
0.73536768,7.35210952,0.07877163,2.93439209,2.42286730,0.84388160,0.30278402,0.13111042,3.37776088
0.74137069,7.37383427,0.07656745,2.97721899,2.42044458,0.84648154,0.30167962,0.13276683,3.35173108
0.74737369,7.38606568,0.07459198,3.01600886,2.41534567,0.84813109,0.30004642,0.13439122,3.32098060
0.75337669,7.38811686,0.07281073,3.05018664,2.40742766,0.84873437,0.29792666,0.13597626,3.28560100
0.75937969,7.37936214,0.07118512,3.07922402,2.39656878,0.84819791,0.29536757,0.13751356,3.24570624
0.76538269,7.35927815,0.06967413,3.10265990,2.38268162,0.84643645,0.29242158,0.13899416,3.20144198
0.77138569,7.32747895,0.06823590,3.12011736,2.36572396,0.84337809,0.28914605,0.14040880,3.15299318
0.77738869,7.28374270,0.06682926,3.13131592,2.34570629,0.83896856,0.28560276,0.14174816,3.10058901
0.78339170,7.22802773,0.06541523,3.13607836,2.32269533,0.83317417,0.28185672,0.14300286,3.04450470
0.78939470,7.16047706,0.06395832,3.13433156,2.29681328,0.82598342,0.27797470,0.14416337,2.98506000
0.79539770,7.08141111,0.06242766,3.12610151,2.26823270,0.81740708,0.27402309,0.14521973,2.92261435
0.80140070,6.99130947,0.06079791,3.11150279,2.23716742,0.80747682,0.27006553,0.14616115,2.85755924
0.80740370,6.89078333,0.05904987,3.09072354,2.20386016,0.79624256,0.26616023,0.14697555,2.79030820
0.81340670,6.78054088,0.05717086,3.06400703,2.16856790,0.78376886,0.26235714,0.14764905,2.72128548
0.81940970,6.66134877,0.05515480,3.03163139,2.13154593,0.77013053,0.25869525,0.14816554,2.65091415
0.82541271,6.53399260,0.05300208,2.99388901,2.09303204,0.75540805,0.25520022,0.14850632,2.57960471
0.83141571,6.39923981,0.05071912,2.95106730,2.05323209,0.73968304,0.25188236,0.14864991,2.50774517
0.83741871,6.25780778,0.04831777,2.90343225,2.01230798,0.72303418,0.24873538,0.14857217,2.43569325
0.84342171,6.11033964,0.04581453,2.85121605,1.97036919,0.70553398,0.24573586,0.14824650,2.36377134
0.84942471,5.95738965,0.04322967,2.79460973,1.92746847,0.68724660,0.24284364,0.14764453,2.29226457
0.85542771,5.79941879,0.04058621,2.73376120,1.88360209,0.66822679,0.24000307,0.14673688,2.22142198
0.86143072,5.63680105,0.03790896,2.66877896,1.83871483,0.64852016,0.23714520,0.14549431,2.15146051
0.86743372,5.46983909,0.03522352,2.59974087,1.79270909,0.62816456,0.23419076,0.14388897,2.08257127
0.87343672,5.29878811,0.03255533,2.52670741,1.74545789,0.60719257,0.23105379,0.14189580,2.01492746
0.87943972,5.12388535,0.02992887,2.44973819,1.69682047,0.58563467,0.22764579,0.13949403,1.94869287
0.88544272,4.94538267,0.02736691,2.36891040,1.64665959,0.56352294,0.22388005,0.13666850,1.88403017
0.89144572,4.76357924,0.02488995,2.28433763,1.59485931,0.54089493,0.21967603,0.13341102,1.82110792
0.89744872,4.57885158,0.02251576,2.19618775,1.54134187,0.51779733,0.21496356,0.12972134,1.76010548
0.90345173,4.39167811,0.02025913,2.10469814,1.48608259,0.49428910,0.20968651,0.12560800,1.70121528
0.90945473,4.20265632,0.01813167,2.01018735,1.42912177,0.47044384,0.20380582,0.12108867,1.64464182
0.91545773,4.01251082,0.01614183,1.91306210,1.37057277,0.44635124,0.19730169,0.11619021,1.59059738
0.92146073,3.82209166,0.01429499,1.81381905,1.31062580,0.42211735,0.19017491,0.11094833,1.53929468
0.92746373,3.63236271,0.01259365,1.71304123,1.24954710,0.39786371,0.18244712,0.10540685,1.49093673
0.93346673,3.44438096,0.01103768,1.61138913,1.18767374,0.37372546,0.17416017,0.09961659,1.44570476
0.93946973,3.25926802,0.00962466,1.50958717,1.12540437,0.34984838,0.16537451,0.09363399,1.40374508
0.94547274,3.07817580,0.00835021,1.40840612,1.06318651,0.32638517,0.15616687,0.08751956,1.36515584
0.95147574,2.90224863,0.00720838,1.30864272,1.00150127,0.30349121,0.14662719,0.08133606,1.32997493
0.95747874,2.73258425,0.00619194,1.21109747,0.94084640,0.28131991,0.13685516,0.07514676,1.29816995
0.96348174,2.57019618,0.00529281,1.11655197,0.88171874,0.26001819,0.12695650,0.06901365,1.26963119
0.96948474,2.41597989,0.00450229,1.02574694,0.82459701,0.23972202,0.11703911,0.06299577,1.24416851
0.97548774,2.27068450,0.00381140,0.93936203,0.76992585,0.22055255,0.10720941,0.05714775,1.22151237
0.98149075,2.13489176,0.00321109,0.85799840,0.71810200,0.20261282,0.09756891,0.05151853,1.20131942
0.98749375,2.00900332,0.00269245,0.78216477,0.66946313,0.18598535,0.08821126,0.04615045,1.18318254
0.99349675,1.89323662,0.00224685,0.71226754,0.62427980,0.17073052,0.07921980,0.04107852,1.16664480
0.99949975,1.78762951,0.00186610,0.64860520,0.58275078,0.15688598,0.07066569,0.03633014,1.15121681
1.00550275,1.69205295,0.00154251,0.59136704,0.54500181,0.14446696,0.06260675,0.03192495,1.13639660
1.01150575,1.60623084,0.00126896,0.54063617,0.51108750,0.13346736,0.05508681,0.02787514,1.12169094
1.01750875,1.52976566,0.00103892,0.49639629,0.48099633,0.12386176,0.04813574,0.02418586,1.10663701
1.02351176,1.46216846,0.00084648,0.45854194,0.45465802,0.11560794,0.04176992,0.02085585,1.09082342
1.02951476,1.40289145,0.00068634,0.42689144,0.43195303,0.10864995,0.03599320,0.01787832,1.07390928
1.03551776,1.35136175,0.00055376,0.40120203,0.41272351,0.10292157,0.03079818,0.01524180,1.05564070
1.04152076,1.30701451,0.00044458,0.38118638,0.39678514,0.09834985,0.02616776,0.01293112,1.03586368
1.04752376,1.26932412,0.00035513,0.36652981,0.38393924,0.09485884,0.02207675,0.01092836,1.01453307
1.05352676,1.23783224,0.00028223,0.35690747,0.37398479,0.09237307,0.01849366,0.00921380,0.99171710
1.05952976,1.21217154,0.00022314,0.35200095,0.36672965,0.09082088,0.01538235,0.00776677,0.96759748
1.06553277,1.19208453,0.00017550,0.35151343,0.36200066,0.09013734,0.01270364,0.00656643,0.94246517
1.07153577,1.17743662,0.00013729,0.35518307,0.35965230,0.09026678,0.01041681,0.00559241,0.91671208
1.07753877,1.16822328,0.00010683,0.36279396,0.35957339,0.09116466,0.00848081,0.00482533,0.89081914
1.08354177,1.16457093,0.00008266,0.37418425,0.36169187,0.09279893,0.00685540,0.00424722,0.86534137
1.08954477,1.16673156,0.00006361,0.38925109,0.36597724,0.09515062,0.00550196,0.00384178,0.84089047
1.09554777,1.17507123,0.00004868,0.40795209,0.37244064,0.09821383,0.00438419,0.00359448,0.81811554
1.10155078,1.19005260,0.00003703,0.43030325,0.38113263,0.10199488,0.00346852,0.00349263,0.79768277
1.10755378,1.21221204,0.00002801,0.45637316,0.39213848,0.10651082,0.00272447,0.00352524,0.78025444
1.11355678,1.24213169,0.00002107,0.48627364,0.40557125,0.11178724,0.00212471,0.00368288,0.76646797
1.11955978,1.28040738,0.00001575,0.52014714,0.42156286,0.11785543,0.00164512,0.00395739,0.75691555
1.12556278,1.32761310,0.00001170,0.55815111,0.44025331,0.12474906,0.00126466,0.00434159,0.75212463
1.13156578,1.38426322,0.00000864,0.60044000,0.46177845,0.13250039,0.00096521,0.00482893,0.75253996
1.13756878,1.45077361,0.00000634,0.64714556,0.48625687,0.14113621,0.00073139,0.00541309,0.75850735
1.14357179,1.52742317,0.00000463,0.69835619,0.51377624,0.15067363,0.00055024,0.00608763,0.77025965
1.14957479,1.61431713,0.00000335,0.75409634,0.54437981,0.16111608,0.00041099,0.00684563,0.78790531
1.15557779,1.71135393,0.00000242,0.81430693,0.57805365,0.17244933,0.00030478,0.00767933,0.81141971
1.16158079,1.81819720,0.00000173,0.87882778,0.61471532,0.18463826,0.00022439,0.00857992,0.84063983
1.16758379,1.93425445,0.00000123,0.94738310,0.65420443,0.19762402,0.00016402,0.00953729,0.87526235
1.17358679,2.05866394,0.00000087,1.01957100,0.69627596,0.21132225,0.00011903,0.01053988,0.91484550
1.17958979,2.19029103,0.00000061,1.09485769,0.74059658,0.22562217,0.00008577,0.01157470,0.95881482
1.18559280,2.32773469,0.00000043,1.17257725,0.78674446,0.24038674,0.00006135,0.01262732,1.00647295
1.19159580,2.46934492,0.00000029,1.25193708,0.83421287,0.25545414,0.00004358,0.01368205,1.05701330
1.19759880,2.61325096,0.00000020,1.33202936,0.88241758,0.27064027,0.00003073,0.01472215,1.10953757
1.20360180,2.75739980,0.00000014,1.41184830,0.93070797,0.28574245,0.00002151,0.01573016,1.16307660
1.20960480,2.89960408,0.00000009,1.49031271,0.97838160,0.30054417,0.00001495,0.01668829,1.21661417
1.21560780,3.03759772,0.00000006,1.56629317,1.02470175,0.31482067,0.00001032,0.01757888,1.26911302
1.22161081,3.16909740,0.00000004,1.63864274,1.06891728,0.32834519,0.00000707,0.01838488,1.31954224
1.22761381,3.29186752,0.00000003,1.70623007,1.11028402,0.34089561,0.00000481,0.01909032,1.36690521
1.23361681,3.40378585,0.00000002,1.76797338,1.14808691,0.35226119,0.00000325,0.01968086,1.41026689
1.23961981,3.50290728,0.00000001,1.82287392,1.18166178,0.36224920,0.00000218,0.02014423,1.44877958
1.24562281,3.58752281,0.00000001,1.87004742,1.21041591,0.37069095,0.00000146,0.02047061,1.48170604
1.25162581,3.65621105,0.00000001,1.90875200,1.23384647,0.37744719,0.00000097,0.02065300,1.50843898
1.25762881,3.70788006,0.00000000,1.93841128,1.25155598,0.38241239,0.00000064,0.02068746,1.52851617
1.26363182,3.74179761,0.00000000,1.95863177,1.26326401,0.38551790,0.00000042,0.02057321,1.54163055
1.26963482,3.75760841,0.00000000,1.96921349,1.26881484,0.38673370,0.00000027,0.02031270,1.54763476
1.27563782,3.75533775,0.00000000,1.97015362,1.26818045,0.38606882,0.00000018,0.01991148,1.54654012
1.28164082,3.73538143,0.00000000,1.96164295,1.26145907,0.38357017,0.00000012,0.01937803,1.53851011
1.28764382,3.69848269,0.00000000,1.94405543,1.24886913,0.37932026,0.00000008,0.01872346,1.52384856
1.29364682,3.64569733,0.00000000,1.91793146,1.23073926,0.37343344,0.00000005,0.01796108,1.50298342
1.29964982,3.57834906,0.00000000,1.88395575,1.20749466,0.36605135,0.00000003,0.01710601,1.47644672
1.30565283,3.49797720,0.00000000,1.84293108,1.17964064,0.35733742,0.00000002,0.01617466,1.44485188
1.31165583,3.40627951,0.00000000,1.79574917,1.14774426,0.34747095,0.00000002,0.01518419,1.40886933
1.31765883,3.30505293,0.00000000,1.74336021,1.11241486,0.33664099,0.00000001,0.01415200,1.36920181
1.32366183,3.19613505,0.00000000,1.68674250,1.07428440,0.32504022,0.00000001,0.01309526,1.32656026
1.32966483,3.08134896,0.00000000,1.62687360,1.03398868,0.31285929,0.00000001,0.01203041,1.28164159
1.33566783,2.96245383,0.00000000,1.56470428,0.99215001,0.30028165,0.00000001,0.01097278,1.23510913
