energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-4.30115058,2.67606988,0.74521058,1.14027496,0.08691659,0.31322674,0.73371202,0.00000000
-4.29514757,2.69949379,0.75786941,1.15360192,0.08559800,0.31366222,0.74119547,0.00000000
-4.28914457,2.71410290,0.76787626,1.16274794,0.08453495,0.31376756,0.74566368,0.00000000
-4.28314157,2.72034340,0.77525629,1.16793821,0.08376708,0.31364922,0.74717856,0.00000000
-4.27713857,2.71883856,0.78007492,1.16948343,0.08333691,0.31343418,0.74584722,0.00000000
-4.27113557,2.71036357,0.78243366,1.16776795,0.08328836,0.31326524,0.74181732,0.00000000
-4.26513257,2.69581566,0.78246526,1.16323571,0.08366501,0.31329560,0.73527142,0.00000000
-4.25912956,2.67618089,0.78032834,1.15637442,0.08450802,0.31368268,0.72642080,0.00000000
-4.25312656,2.65249904,0.77620166,1.14769891,0.08585397,0.31458171,0.71549895,0.00000000
-4.24712356,2.62582824,0.77027856,1.13773417,0.08773262,0.31613925,0.70275497,0.00000000
-4.24112056,2.59721091,0.76276142,1.12699883,0.09016492,0.31848708,0.68844717,0.00000000
-4.23511756,2.56764220,0.75385670,1.11598980,0.09316104,0.32173659,0.67283707,0.00000000
-4.22911456,2.53804230,0.74377036,1.10516856,0.09671895,0.32597408,0.65618395,0.00000000
-4.22311156,2.50923349,0.73270411,1.09494949,0.10082332,0.33125704,0.63874010,0.00000000
-4.21710855,2.48192251,0.72085224,1.08569079,0.10544502,0.33761174,0.62074683,0.00000000
-4.21110555,2.45668880,0.70839932,1.07768792,0.11054109,0.34503201,0.60243134,0.00000000
-4.20510255,2.43397857,0.69551854,1.07116993,0.11605546,0.35347940,0.58400435,0.00000000
-4.19909955,2.41410458,0.68237079,1.06629831,0.12192004,0.36288459,0.56565863,0.00000000
-4.19309655,2.39725110,0.66910435,1.06316852,0.12805656,0.37314999,0.54756810,0.00000000
-4.18709355,2.38348348,0.65585502,1.06181367,0.13437870,0.38415334,0.52988771,0.00000000
-4.18109055,2.37276145,0.64274675,1.06221011,0.14079464,0.39575212,0.51275381,0.00000000
-4.17508754,2.36495515,0.62989242,1.06428456,0.14720986,0.40778853,0.49628485,0.00000000
-4.16908454,2.35986299,0.61739487,1.06792219,0.15352998,0.42009476,0.48058257,0.00000000
-4.16308154,2.35723006,0.60534784,1.07297538,0.15966360,0.43249835,0.46573312,0.00000000
-4.15707854,2.35676643,0.59383689,1.07927255,0.16552492,0.44482726,0.45180848,0.00000000
-4.15107554,2.35816400,0.58294012,1.08662668,0.17103608,0.45691459,0.43886764,0.00000000
-4.14507254,2.36111158,0.57272852,1.09484330,0.17612906,0.46860257,0.42695775,0.00000000
-4.13906953,2.36530713,0.56326607,1.10372741,0.18074710,0.47974592,0.41611501,0.00000000
-4.13306653,2.37046718,0.55460940,1.11308929,0.18484554,0.49021416,0.40636531,0.00000000
-4.12706353,2.37633284,0.54680709,1.12274907,0.18839213,0.49989315,0.39772457,0.00000000
-4.12106053,2.38267276,0.53989855,1.13253988,0.19136678,0.50868574,0.39019875,0.00000000
-4.11505753,2.38928299,0.53391267,1.14230980,0.19376086,0.51651157,0.38378364,0.00000000
-4.10905453,2.39598437,0.52886618,1.15192258,0.19557605,0.52330630,0.37846440,0.00000000
-4.10305153,2.40261788,0.52476192,1.16125747,0.19682294,0.52902025,0.37421494,0.00000000
-4.09704852,2.40903877,0.52158711,1.17020826,0.19751937,0.53361682,0.37099729,0.00000000
-4.09104552,2.41511009,0.51931183,1.17868196,0.19768883,0.53707070,0.36876092,0.00000000
-4.08504252,2.42069654,0.51788779,1.18659724,0.19735879,0.53936629,0.36744237,0.00000000
-4.07903952,2.42565931,0.51724761,1.19388311,0.19655929,0.54049619,0.36696503,0.00000000
-4.07303652,2.42985252,0.51730468,1.20047798,0.19532172,0.54046022,0.36723942,0.00000000
-4.06703352,2.43312181,0.51795378,1.20632929,0.19367790,0.53926483,0.36816385,0.00000000
-4.06103052,2.43530547,0.51907250,1.21139399,0.19165954,0.53692295,0.36962573,0.00000000
-4.05502751,2.43623813,0.52052352,1.21563983,0.18929794,0.53345442,0.37150336,0.00000000
-4.04902451,2.43575699,0.52215769,1.21904753,0.18662405,0.52888679,0.37366840,0.00000000
-4.04302151,2.43371039,0.52381791,1.22161375,0.18366869,0.52325635,0.37598879,0.00000000
-4.03701851,2.42996810,0.52534362,1.22335467,0.18046302,0.51660942,0.37833223,0.00000000
-4.03101551,2.42443284,0.52657587,1.22431004,0.17703899,0.50900355,0.38056998,0.00000000
-4.02501251,2.41705233,0.52736253,1.22454738,0.17342980,0.50050855,0.38258080,0.00000000
-4.01900950,2.40783094,0.52756375,1.22416606,0.16967028,0.49120718,0.38425510,0.00000000
-4.01300650,2.39684029,0.52705706,1.22330098,0.16579702,0.48119531,0.38549879,0.00000000
-4.00700350,2.38422796,0.52574219,1.22212547,0.16184835,0.47058153,0.38623690,0.00000000
-4.00100050,2.37022374,0.52354517,1.22085323,0.15786401,0.45948605,0.38641673,0.00000000
-3.99499750,2.35514280,0.52042162,1.21973905,0.15388456,0.44803895,0.38601026,0.00000000
-3.98899450,2.33938555,0.51635894,1.21907806,0.14995056,0.43637775,0.38501583,0.00000000
-3.98299150,2.32343387,0.51137756,1.21920349,0.14610154,0.42464452,0.38345893,0.00000000
-3.97698849,2.30784388,0.50553080,1.22048282,0.14237487,0.41298248,0.38139202,0.00000000
-3.97098549,2.29323532,0.49890372,1.22331235,0.13880451,0.40153240,0.37889341,0.00000000
-3.96498249,2.28027799,0.49161075,1.22811030,0.13541985,0.39042895,0.37606519,0.00000000
-3.95897949,2.26967568,0.48379236,1.23530853,0.13224468,0.37979712,0.37303029,0.00000000
-3.95297649,2.26214816,0.47561084,1.24534305,0.12929628,0.36974904,0.36992876,0.00000000
-3.94697349,2.25841195,0.46724537,1.25864365,0.12658485,0.36038125,0.36691348,0.00000000
-3.94097049,2.25916048,0.45888662,1.27562276,0.12411327,0.35177256,0.36414533,0.00000000
-3.93496748,2.26504427,0.45073106,1.29666389,0.12187709,0.34398276,0.36178804,0.00000000
-3.92896448,2.27665181,0.44297522,1.32210994,0.11986500,0.33705198,0.36000301,0.00000000
-3.92296148,2.29449161,0.43580997,1.35225171,0.11805960,0.33100095,0.35894404,0.00000000
-3.91695848,2.31897601,0.42941518,1.38731673,0.11643838,0.32583198,0.35875237,0.00000000
-3.91095548,2.35040702,0.42395473,1.42745904,0.11497504,0.32153058,0.35955201,0.00000000
-3.90495248,2.38896455,0.41957215,1.47274987,0.11364096,0.31806775,0.36144562,0.00000000
-3.89894947,2.43469736,0.41638675,1.52316976,0.11240668,0.31540259,0.36451087,0.00000000
-3.89294647,2.48751675,0.41449061,1.57860237,0.11124349,0.31348525,0.36879762,0.00000000
-3.88694347,2.54719331,0.41394616,1.63883013,0.11012487,0.31225996,0.37432575,0.00000000
-3.88094047,2.61335660,0.41478459,1.70353218,0.10902783,0.31166799,0.38108377,0.00000000
-3.87493747,2.68549802,0.41700502,1.77228466,0.10793397,0.31165051,0.38902837,0.00000000
-3.86893447,2.76297672,0.42057435,1.84456362,0.10683041,0.31215101,0.39808460,0.00000000
-3.86293147,2.84502856,0.42542797,1.91975064,0.10571026,0.31311740,0.40814701,0.00000000
-3.85692846,2.93077814,0.43147103,1.99714118,0.10457294,0.31450358,0.41908154,0.00000000
-3.85092546,3.01925350,0.43858059,2.07595561,0.10342410,0.31627049,0.43072807,0.00000000
-3.84492246,3.10940359,0.44660825,2.15535283,0.10227530,0.31838664,0.44290378,0.00000000
-3.83891946,3.20011795,0.45538356,2.23444606,0.10114336,0.32082806,0.45540704,0.00000000
-3.83291646,3.29024825,0.46471789,2.31232066,0.10004960,0.32357782,0.46802185,0.00000000
-3.82691346,3.37863136,0.47440884,2.38805322,0.09901874,0.32662506,0.48052272,0.00000000
-3.82091046,3.46411312,0.48424502,2.46073160,0.09807781,0.32996364,0.49267984,0.00000000
-3.81490745,3.54557230,0.49401123,2.52947515,0.09725490,0.33359053,0.50426448,0.00000000
-3.80890445,3.62194404,0.50349366,2.59345446,0.09657780,0.33750392,0.51505433,0.00000000
-3.80290145,3.69224195,0.51248524,2.65191001,0.09607280,0.34170125,0.52483880,0.00000000
-3.79689845,3.75557825,0.52079078,2.70416889,0.09576335,0.34617715,0.53342409,0.00000000
-3.79089545,3.81118120,0.52823186,2.74965933,0.09566892,0.35092143,0.54063772,0.00000000
-3.78489245,3.85840935,0.53465116,2.78792214,0.09580396,0.35591720,0.54633259,0.00000000
-3.77888944,3.89676211,0.53991624,2.81861906,0.09617689,0.36113922,0.55039033,0.00000000
-3.77288644,3.92588639,0.54392250,2.84153761,0.09678942,0.36655253,0.55272386,0.00000000
-3.76688344,3.94557922,0.54659525,2.85659241,0.09763596,0.37211140,0.55327900,0.00000000
-3.76088044,3.95578646,0.54789083,2.86382317,0.09870327,0.37775883,0.55203523,0.00000000
-3.75487744,3.95659789,0.54779665,2.86338954,0.09997038,0.38342640,0.54900548,0.00000000
-3.74887444,3.94823906,0.54633033,2.85556322,0.10140873,0.38903482,0.54423499,0.00000000
-3.74287144,3.93106053,0.54353778,2.84071791,0.10298260,0.39449491,0.53779930,0.00000000
-3.73686843,3.90552513,0.53949052,2.81931755,0.10464979,0.39970918,0.52980151,0.00000000
-3.73086543,3.87219396,0.53428222,2.79190348,0.10636257,0.40457401,0.52036881,0.00000000
-3.72486243,3.83171168,0.52802469,2.75908124,0.10806888,0.40898226,0.50964864,0.00000000
-3.71885943,3.78479194,0.52084357,2.72150721,0.10971374,0.41282631,0.49780432,0.00000000
-3.71285643,3.73220326,0.51287379,2.67987592,0.11124083,0.41600141,0.48501067,0.00000000
-3.70685343,3.67475586,0.50425512,2.63490800,0.11259421,0.41840927,0.47144946,0.00000000
-3.70085043,3.61328961,0.49512788,2.58733931,0.11372010,0.41996158,0.45730507,0.00000000
-3.69484742,3.54866333,0.48562908,2.53791107,0.11456865,0.42058351,0.44276037,0.00000000
-3.68884442,3.48174517,0.47588909,2.48736118,0.11509565,0.42021686,0.42799296,0.00000000
-3.68284142,3.41340414,0.46602882,2.43641649,0.11526412,0.41882278,0.41317187,0.00000000
-3.67683842,3.34450232,0.45615763,2.38578600,0.11504559,0.41638388,0.39845479,0.00000000
-3.67083542,3.27588763,0.44637191,2.33615459,0.11442121,0.41290565,0.38398575,0.00000000
-3.66483242,3.20838676,0.43675421,2.28817731,0.11338247,0.40841702,0.36989349,0.00000000
-3.65882941,3.14279801,0.42737306,2.24247387,0.11193154,0.40297004,0.35629018,0.00000000
-3.65282641,3.07988396,0.41828320,2.19962334,0.11008129,0.39663877,0.34327079,0.00000000
-3.64682341,3.02036381,0.40952625,2.16015897,0.10785485,0.38951713,0.33091286,0.00000000
-3.64082041,2.96490550,0.40113170,2.12456321,0.10528481,0.38171615,0.31927659,0.00000000
-3.63481741,2.91411781,0.39311800,2.09326299,0.10241215,0.37336040,0.30840542,0.00000000
-3.62881441,2.86854268,0.38549388,2.06662557,0.09928476,0.36458400,0.29832678,0.00000000
-3.62281141,2.82864818,0.37825960,2.04495512,0.09595590,0.35552622,0.28905314,0.00000000
-3.61680840,2.79482266,0.37140815,2.02849035,0.09248237,0.34632694,0.28058326,0.00000000
-3.61080540,2.76737024,0.36492648,2.01740347,0.08892270,0.33712218,0.27290354,0.00000000
-3.60480240,2.74650847,0.35879648,2.01180067,0.08533535,0.32803988,0.26598951,0.00000000
-3.59879940,2.73236808,0.35299599,2.01172431,0.08177695,0.31919606,0.25980745,0.00000000
-3.59279640,2.72499536,0.34749962,2.01715693,0.07830074,0.31069163,0.25431593,0.00000000
-3.58679340,2.72435700,0.34227960,2.02802694,0.07495525,0.30260990,0.24946752,0.00000000
-3.58079040,2.73034750,0.33730650,2.04421593,0.07178318,0.29501490,0.24521033,0.00000000
-3.57478739,2.74279863,0.33254996,2.06556722,0.06882061,0.28795052,0.24148960,0.00000000
-3.56878439,2.76149086,0.32797951,2.09189540,0.06609651,0.28144057,0.23824917,0.00000000
-3.56278139,2.78616585,0.32356527,2.12299625,0.06363251,0.27548959,0.23543281,0.00000000
-3.55677839,2.81653959,0.31927880,2.15865661,0.06144300,0.27008446,0.23298544,0.00000000
-3.55077539,2.85231545,0.31509391,2.19866368,0.05953547,0.26519658,0.23085414,0.00000000
-3.54477239,2.89319638,0.31098752,2.24281318,0.05791102,0.26078457,0.22898895,0.00000000
-3.53876938,2.93889557,0.30694042,2.29091597,0.05656505,0.25679732,0.22734349,0.00000000
-3.53276638,2.98914521,0.30293805,2.34280275,0.05548815,0.25317715,0.22587530,0.00000000
-3.52676338,3.04370269,0.29897117,2.39832664,0.05466689,0.24986305,0.22454604,0.00000000
-3.52076038,3.10235412,0.29503638,2.45736350,0.05408479,0.24679373,0.22332138,0.00000000
-3.51475738,3.16491503,0.29113650,2.51981006,0.05372316,0.24391038,0.22217082,0.00000000
-3.50875438,3.23122839,0.28728075,2.58558006,0.05356193,0.24115913,0.22106729,0.00000000
-3.50275138,3.30116014,0.28348472,2.65459864,0.05358034,0.23849289,0.21998669,0.00000000
-3.49674837,3.37459280,0.27977013,2.72679560,0.05375755,0.23587283,0.21890738,0.00000000
-3.49074537,3.45141749,0.27616439,2.80209771,0.05407314,0.23326914,0.21780965,0.00000000
-3.48474237,3.53152518,0.27269988,2.88042092,0.05450740,0.23066140,0.21667524,0.00000000
-3.47873937,3.61479764,0.26941315,2.96166277,0.05504161,0.22803836,0.21548697,0.00000000
-3.47273637,3.70109883,0.26634385,3.04569567,0.05565809,0.22539732,0.21422844,0.00000000
-3.46673337,3.79026722,0.26353364,3.13236130,0.05634026,0.22274312,0.21288394,0.00000000
-3.46073037,3.88210959,0.26102490,3.22146665,0.05707252,0.22008688,0.21143846,0.00000000
-3.45472736,3.97639664,0.25885943,3.31278179,0.05784013,0.21744458,0.20987783,0.00000000
-3.44872436,4.07286057,0.25707716,3.40603950,0.05862910,0.21483550,0.20818912,0.00000000
-3.44272136,4.17119483,0.25571481,3.50093685,0.05942598,0.21228077,0.20636098,0.00000000
-3.43671836,4.27105587,0.25480461,3.59713841,0.06021775,0.20980194,0.20438415,0.00000000
-3.43071536,4.37206692,0.25437309,3.69428105,0.06099168,0.20741973,0.20225201,0.00000000
-3.42471236,4.47382323,0.25444000,3.79198003,0.06173532,0.20515300,0.19996105,0.00000000
-3.41870935,4.57589884,0.25501721,3.88983597,0.06243646,0.20301796,0.19751133,0.00000000
-3.41270635,4.67785426,0.25610794,3.98744249,0.06308319,0.20102763,0.19490681,0.00000000
-3.40670335,4.77924484,0.25770598,4.08439424,0.06366407,0.19919151,0.19215552,0.00000000
-3.40070035,4.87962953,0.25979519,4.18029492,0.06416827,0.19751553,0.18926967,0.00000000
-3.39469735,4.97857985,0.26234912,4.27476541,0.06458586,0.19600214,0.18626542,0.00000000
-3.38869435,5.07568875,0.26533095,4.36745150,0.06490803,0.19465057,0.18316256,0.00000000
-3.38269135,5.17057946,0.26869361,4.45803160,0.06512739,0.19345722,0.17998407,0.00000000
-3.37668834,5.26291414,0.27238021,4.54622405,0.06523830,0.19241604,0.17675537,0.00000000
-3.37068534,5.35240239,0.27632470,4.63179443,0.06523708,0.19151903,0.17350359,0.00000000
-3.36468234,5.43880979,0.28045295,4.71456270,0.06512229,0.19075658,0.17025669,0.00000000
-3.35867934,5.52196623,0.28468401,4.79441033,0.06489492,0.19011791,0.16704254,0.00000000
-3.35267634,5.60177439,0.28893176,4.87128742,0.06455844,0.18959138,0.16388802,0.00000000
-3.34667334,5.67821796,0.29310680,4.94521980,0.06411893,0.18916469,0.16081815,0.00000000
-3.34067034,5.75136974,0.29711860,5.01631588,0.06358497,0.18882510,0.15785531,0.00000000
-3.33466733,5.82139922,0.30087783,5.08477316,0.06296755,0.18855952,0.15501859,0.00000000
-3.32866433,5.88857932,0.30429882,5.15088395,0.06227985,0.18835462,0.15232334,0.00000000
-3.32266133,5.95329198,0.30730215,5.21503992,0.06153696,0.18819688,0.14978077,0.00000000
-3.31665833,6.01603190,0.30981702,5.27773505,0.06075556,0.18807269,0.14739789,0.00000000
-3.31065533,6.07740799,0.31178374,5.33956640,0.05995349,0.18796838,0.14517751,0.00000000
-3.30465233,6.13814199,0.31315573,5.40123214,0.05914937,0.18787047,0.14311847,0.00000000
-3.29864932,6.19906372,0.31390141,5.46352651,0.05836214,0.18776579,0.14121606,0.00000000
-3.29264632,6.26110239,0.31400557,5.52733109,0.05761063,0.18764177,0.13946249,0.00000000
-3.28664332,6.32527397,0.31347026,5.59360233,0.05691317,0.18748678,0.13784758,0.00000000
-3.28064032,6.39266411,0.31231519,5.66335507,0.05628721,0.18729052,0.13635945,0.00000000
-3.27463732,6.46440695,0.31057750,5.73764219,0.05574897,0.18704437,0.13498527,0.00000000
-3.26863432,6.54165999,0.30831102,5.81753071,0.05531322,0.18674188,0.13371203,0.00000000
-3.26263132,6.62557543,0.30558489,5.90407470,0.05499306,0.18637912,0.13252729,0.00000000
-3.25662831,6.71726877,0.30248166,5.99828581,0.05479975,0.18595503,0.13141985,0.00000000
-3.25062531,6.81778556,0.29909499,6.10110215,0.05474268,0.18547176,0.13038034,0.00000000
-3.24462231,6.92806713,0.29552687,6.21335660,0.05482933,0.18493476,0.12940169,0.00000000
-3.23861931,7.04891664,0.29188460,6.33574544,0.05506529,0.18435287,0.12847948,0.00000000
-3.23261631,7.18096653,0.28827758,6.46879867,0.05545429,0.18373820,0.12761210,0.00000000
-3.22661331,7.32464843,0.28481404,6.61285278,0.05599834,0.18310590,0.12680079,0.00000000
-3.22061031,7.48016685,0.28159780,6.76802732,0.05669772,0.18247371,0.12604946,0.00000000
-3.21460730,7.64747748,0.27872518,6.93420604,0.05755115,0.18186142,0.12536438,0.00000000
-3.20860430,7.82627115,0.27628223,7.11102339,0.05855577,0.18129020,0.12475369,0.00000000
-3.20260130,8.01596401,0.27434226,7.29785710,0.05970721,0.18078176,0.12422680,0.00000000
-3.19659830,8.21569454,0.27296385,7.49382726,0.06099963,0.18035750,0.12379360,0.00000000
-3.19059530,8.42432783,0.27218929,7.69780203,0.06242565,0.18003759,0.12346368,0.00000000
-3.18459230,8.64046695,0.27204368,7.90841028,0.06397641,0.17984007,0.12324541,0.00000000
-3.17858929,8.86247165,0.27253446,8.12406066,0.06564147,0.17978002,0.12314509,0.00000000
-3.17258629,9.08848393,0.27365162,8.34296710,0.06740885,0.17986876,0.12316606,0.00000000
-3.16658329,9.31646006,0.27536840,8.56317998,0.06926501,0.18011324,0.12330797,0.00000000
-3.16058029,9.54420839,0.27764255,8.78262245,0.07119498,0.18051567,0.12356609,0.00000000
-3.15457729,9.76943219,0.28041810,8.99913095,0.07318240,0.18107320,0.12393088,0.00000000
-3.14857429,9.98977657,0.28362747,9.21049914,0.07520979,0.18177799,0.12438769,0.00000000
-3.14257129,10.20287832,0.28719403,9.41452408,0.07725886,0.18261746,0.12491674,0.00000000
-3.13656828,10.40641767,0.29103483,9.60905367,0.07931086,0.18357480,0.12549333,0.00000000
-3.13056528,10.59817040,0.29506359,9.79203401,0.08134708,0.18462969,0.12608830,0.00000000
-3.12456228,10.77605925,0.29919362,9.96155555,0.08334943,0.18575926,0.12666875,0.00000000
-3.11855928,10.93820296,0.30334088,10.11589681,0.08530107,0.18693925,0.12719898,0.00000000
-3.11255628,11.08296162,0.30742669,10.25356432,0.08718705,0.18814524,0.12764162,0.00000000
-3.10655328,11.20897690,0.31138038,10.37332760,0.08899499,0.18935398,0.12795888,0.00000000
-3.10055028,11.31520576,0.31514145,10.47424812,0.09071572,0.19054473,0.12811395,0.00000000
-3.09454727,11.40094641,0.31866136,10.55570109,0.09234383,0.19170055,0.12807238,0.00000000
-3.08854427,11.46585539,0.32190486,10.61738916,0.09387813,0.19280943,0.12780342,0.00000000
-3.08254127,11.50995494,0.32485069,10.65934750,0.09532196,0.19386528,0.12728134,0.00000000
-3.07653827,11.53362990,0.32749178,10.68193957,0.09668331,0.19486867,0.12648648,0.00000000
-3.07053527,11.53761404,0.32983485,10.68584346,0.09797473,0.19582729,0.12540616,0.00000000
-3.06453227,11.52296570,0.33189946,10.67202899,0.09921313,0.19675607,0.12403535,0.00000000
-3.05852926,11.49103326,0.33371657,10.64172576,0.10041923,0.19767704,0.12237698,0.00000000
-3.05252626,11.44341131,0.33532668,10.59638319,0.10161696,0.19861883,0.12044206,0.00000000
-3.04652326,11.38188868,0.33677759,10.53762340,0.10283260,0.19961589,0.11824940,0.00000000
-3.04052026,11.30839008,0.33812201,10.46718863,0.10409383,0.20070737,0.11582507,0.00000000
-3.03451726,11.22491322,0.33941495,10.38688464,0.10542871,0.20193590,0.11320166,0.00000000
-3.02851426,11.13346362,0.34071119,10.29852232,0.10686462,0.20334610,0.11041722,0.00000000
-3.02251126,11.03598962,0.34206285,10.20385938,0.10842717,0.20498301,0.10751408,0.00000000
-3.01650825,10.93431995,0.34351716,10.10454459,0.11013926,0.20689046,0.10453755,0.00000000
-3.01050525,10.83010640,0.34511458,10.00206644,0.11202018,0.20910950,0.10153449,0.00000000
-3.00450225,10.72477382,0.34688725,9.89770863,0.11408490,0.21167681,0.09855199,0.00000000
-2.99849925,10.61947956,0.34885796,9.79251394,0.11634349,0.21462338,0.09563592,0.00000000
-2.99249625,10.51508403,0.35103949,9.68725818,0.11880078,0.21797317,0.09282975,0.00000000
-2.98649325,10.41213349,0.35343448,9.58243536,0.12145615,0.22174214,0.09017338,0.00000000
-2.98049025,10.31085595,0.35603569,9.47825463,0.12430355,0.22593737,0.08770219,0.00000000
-2.97448724,10.21117024,0.35882673,9.37464927,0.12733162,0.23055646,0.08544625,0.00000000
-2.96848424,10.11270780,0.36178303,9.27129742,0.13052398,0.23558720,0.08342980,0.00000000
-2.96248124,10.01484630,0.36487321,9.16765351,0.13385959,0.24100737,0.08167088,0.00000000
-2.95647824,9.91675366,0.36806057,9.06298929,0.13731318,0.24678484,0.08018122,0.00000000
-2.95047524,9.81744045,0.37130480,8.95644257,0.14085565,0.25287787,0.07896627,0.00000000
-2.94447224,9.71581864,0.37456363,8.84707168,0.14445458,0.25923557,0.07802552,0.00000000
-2.93846923,9.61076409,0.37779466,8.73391347,0.14807459,0.26579863,0.07735291,0.00000000
-2.93246623,9.50118044,0.38095700,8.61604223,0.15167778,0.27250015,0.07693741,0.00000000
-2.92646323,9.38606170,0.38401290,8.49262743,0.15522404,0.27926677,0.07676374,0.00000000
-2.92046023,9.26455130,0.38692923,8.36298774,0.15867143,0.28601990,0.07681312,0.00000000
-2.91445723,9.13599521,0.38967881,8.22663947,0.16197649,0.29267716,0.07706423,0.00000000
-2.90845423,8.99998748,0.39224154,8.08333733,0.16509467,0.29915406,0.07749398,0.00000000
-2.90245123,8.85640645,0.39460538,7.93310635,0.16798073,0.30536578,0.07807852,0.00000000
-2.89644822,8.70544049,0.39676709,7.77626351,0.17058926,0.31122917,0.07879406,0.00000000
-2.89044522,8.54760260,0.39873271,7.61342868,0.17287538,0.31666479,0.07961773,0.00000000
-2.88444222,8.38373324,0.40051782,7.44552421,0.17479546,0.32159913,0.08052831,0.00000000
-2.87843922,8.21499166,0.40214753,7.27376354,0.17630809,0.32596678,0.08150690,0.00000000
-2.87243622,8.04283575,0.40365612,7.09962894,0.17737505,0.32971259,0.08253743,0.00000000
-2.86643322,7.86899119,0.40508640,6.92483925,0.17796252,0.33279368,0.08360709,0.00000000
-2.86043022,7.69541079,0.40648870,6.75130855,0.17804226,0.33518125,0.08470649,0.00000000
-2.85442721,7.52422499,0.40791953,6.58109694,0.17759282,0.33686211,0.08582979,0.00000000
-2.84842421,7.35768500,0.40943988,6.41635487,0.17660070,0.33783975,0.08697458,0.00000000
-2.84242121,7.19809997,0.41111318,6.25926250,0.17506145,0.33813497,0.08814157,0.00000000
-2.83641821,7.04776988,0.41300298,6.11196587,0.17298051,0.33778600,0.08933422,0.00000000
-2.83041521,6.90891598,0.41517036,5.97651158,0.17037382,0.33684798,0.09055814,0.00000000
-2.82441221,6.78361063,0.41767121,5.85478187,0.16726815,0.33539184,0.09182041,0.00000000
-2.81840920,6.67370860,0.42055339,5.74843199,0.16370110,0.33350266,0.09312878,0.00000000
-2.81240620,6.58078202,0.42385402,5.65883182,0.15972066,0.33127734,0.09449091,0.00000000
-2.80640320,6.50606092,0.42759683,5.58701362,0.15538446,0.32882194,0.09591346,0.00000000
-2.80040020,6.45038172,0.43178989,5.53362774,0.15075867,0.32624853,0.09740127,0.00000000
-2.79439720,6.41414561,0.43642378,5.49890812,0.14591650,0.32367185,0.09895667,0.00000000
-2.78839420,6.39728870,0.44147032,5.48264902,0.14093652,0.32120586,0.10057875,0.00000000
-2.78239120,6.39926568,0.44688194,5.48419446,0.13590078,0.31896036,0.10226290,0.00000000
-2.77638819,6.41904822,0.45259189,5.50244117,0.13089277,0.31703774,0.10400045,0.00000000
-2.77038519,6.45513915,0.45851522,5.53585584,0.12599541,0.31553026,0.10577850,0.00000000
-2.76438219,6.50560247,0.46455060,5.58250663,0.12128910,0.31451767,0.10757999,0.00000000
-2.75837919,6.56810929,0.47058301,5.64010871,0.11684994,0.31406552,0.10938396,0.00000000
-2.75237619,6.63999847,0.47648706,5.70608267,0.11274814,0.31422415,0.11116600,0.00000000
-2.74637319,6.71835051,0.48213111,5.77762440,0.10904676,0.31502836,0.11289894,0.00000000
-2.74037019,6.80007237,0.48738167,5.85178421,0.10580074,0.31649774,0.11455359,0.00000000
-2.73436718,6.88199025,0.49210826,5.92555264,0.10305626,0.31863775,0.11609975,0.00000000
-2.72836418,6.96094696,0.49618825,5.99594980,0.10085050,0.32144119,0.11750722,0.00000000
-2.72236118,7.03390000,0.49951156,6.06011488,0.09921157,0.32489019,0.11874683,0.00000000
-2.71635818,7.09801628,0.50198499,6.11539227,0.09815880,0.32895834,0.11979155,0.00000000
-2.71035518,7.15075952,0.50353593,6.15941075,0.09770320,0.33361299,0.12061746,0.00000000
-2.70435218,7.18996628,0.50411529,6.19015236,0.09784797,0.33881729,0.12120463,0.00000000
-2.69834917,7.21390734,0.50369940,6.20600795,0.09858913,0.34453205,0.12153786,0.00000000
-2.69234617,7.22133143,0.50229090,6.20581692,0.09991609,0.35071711,0.12160725,0.00000000
-2.68634317,7.21148944,0.49991843,6.18888953,0.10181212,0.35733213,0.12140850,0.00000000
-2.68034017,7.18413786,0.49663522,6.15501066,0.10425468,0.36433676,0.12094302,0.00000000
-2.67433717,7.13952151,0.49251653,6.10442510,0.10721562,0.37169022,0.12021778,0.00000000
-2.66833417,7.07833651,0.48765621,6.03780518,0.11066113,0.37935017,0.11924493,0.00000000
-2.66233117,7.00167558,0.48216241,5.95620253,0.11455162,0.38727119,0.11804121,0.00000000
-2.65632816,6.91095852,0.47615275,5.86098644,0.11884143,0.39540277,0.11662720,0.00000000
-2.65032516,6.80785173,0.46974917,5.75377207,0.12347850,0.40368726,0.11502639,0.00000000
-2.64432216,6.69418099,0.46307275,5.63634222,0.12840406,0.41205777,0.11326417,0.00000000
-2.63831916,6.57184209,0.45623877,5.51056655,0.13355241,0.42043637,0.11136683,0.00000000
-2.63231616,6.44271396,0.44935221,5.37832222,0.13885093,0.42873284,0.10936050,0.00000000
-2.62631316,6.30857869,0.44250407,5.24141991,0.14422032,0.43684409,0.10727025,0.00000000
-2.62031016,6.17105237,0.43576855,5.10153842,0.14957522,0.44465450,0.10511924,0.00000000
-2.61430715,6.03152989,0.42920122,4.96017086,0.15482521,0.45203721,0.10292807,0.00000000
-2.60830415,5.89114600,0.42283845,4.81858432,0.15987624,0.45885652,0.10071435,0.00000000
-2.60230115,5.75075390,0.41669780,4.67779439,0.16463247,0.46497124,0.09849240,0.00000000
