energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.19659830,11.72360763,0.15767049,0.77931117,0.70550444,0.00000000,5.45508223,7.71596047,3.41413909,0.00000000
-3.19059530,11.81405726,0.16789979,0.78182470,0.72205917,0.00000000,5.54200731,7.73421924,3.48038544,0.00000000
-3.18459230,11.86923797,0.17790192,0.78078928,0.73647240,0.00000000,5.60362026,7.73321626,3.53453547,0.00000000
-3.17858929,11.88763456,0.18753225,0.77616812,0.74847576,0.00000000,5.63891388,7.71236498,3.57574596,0.00000000
-3.17258629,11.86810458,0.19664173,0.76798378,0.75782174,0.00000000,5.64729782,7.67124989,3.60329934,0.00000000
-3.16658329,11.80997662,0.20508088,0.75632043,0.76429374,0.00000000,5.62862656,7.60969576,3.61663161,0.00000000
-3.16058029,11.71314117,0.21270406,0.74132429,0.76771573,0.00000000,5.58321594,7.52783301,3.61535932,0.00000000
-3.15457729,11.57812814,0.21937389,0.72320206,0.76796099,0.00000000,5.51184720,7.42615468,3.59930409,0.00000000
-3.14857429,11.40616564,0.22496566,0.70221724,0.76495951,0.00000000,5.41575783,7.30556081,3.56851337,0.00000000
-3.14257129,11.19921554,0.22937145,0.67868454,0.75870356,0.00000000,5.29661943,7.16738677,3.52327624,0.00000000
-3.13656828,10.95998243,0.23250389,0.65296240,0.74925122,0.00000000,5.15650277,7.01341293,3.46413303,0.00000000
-3.13056528,10.69189419,0.23429930,0.62544403,0.73672755,0.00000000,4.99783136,6.84585430,3.39187793,0.00000000
-3.12456228,10.39905355,0.23471998,0.59654722,0.72132337,0.00000000,4.82332485,6.66732960,3.30755391,0.00000000
-3.11855928,10.08616183,0.23375577,0.56670335,0.70329165,0.00000000,4.63593418,6.48081092,3.21243981,0.00000000
-3.11255628,9.75841735,0.23142449,0.53634608,0.68294162,0.00000000,4.43877085,6.28955554,3.10802942,0.00000000
-3.10655328,9.42139220,0.22777151,0.50590013,0.66063087,0.00000000,4.23503252,6.09702292,2.99600320,0.00000000
-3.10055028,9.08089224,0.22286830,0.47577066,0.63675576,0.00000000,4.02792759,5.90678040,2.87819320,0.00000000
-3.09454727,8.74280565,0.21681007,0.44633357,0.61174061,0.00000000,3.82060112,5.72240167,2.75654230,0.00000000
-3.08854427,8.41294610,0.20971264,0.41792715,0.58602595,0.00000000,3.61606445,5.54736227,2.63305898,0.00000000
-3.08254127,8.09689634,0.20170868,0.39084529,0.56005654,0.00000000,3.41713057,5.38493647,2.50976924,0.00000000
-3.07653827,7.79985792,0.19294345,0.36533247,0.53426941,0.00000000,3.22635699,5.23809960,2.38866694,0.00000000
-3.07053527,7.52651239,0.18357032,0.34158062,0.50908247,0.00000000,3.04599743,5.10943940,2.27166454,0.00000000
-3.06453227,7.28089832,0.17374621,0.31972783,0.48488402,0.00000000,2.87796339,5.00107951,2.16054547,0.00000000
-3.05852926,7.06630798,0.16362710,0.29985881,0.46202358,0.00000000,2.72379613,4.91461752,2.05691994,0.00000000
-3.05252626,6.88520624,0.15336391,0.28200705,0.44080409,0.00000000,2.58464913,4.85107915,1.96218531,0.00000000
-3.04652326,6.73917378,0.14309881,0.26615835,0.42147593,0.00000000,2.46128113,4.81088965,1.87749240,0.00000000
-3.04052026,6.62887525,0.13296204,0.25225544,0.40423252,0.00000000,2.35405893,4.79386265,1.80371852,0.00000000
-3.03451726,6.55405276,0.12306948,0.24020358,0.38920787,0.00000000,2.26296967,4.79920631,1.74144817,0.00000000
-3.02851426,6.51354400,0.11352085,0.22987667,0.37647572,0.00000000,2.18764132,4.82554592,1.69096181,0.00000000
-3.02251126,6.50532379,0.10439859,0.22112370,0.36605046,0.00000000,2.12737071,4.87096189,1.65223296,0.00000000
-3.01650825,6.52656767,0.09576750,0.21377523,0.35788944,0.00000000,2.08115786,4.93304181,1.62493383,0.00000000
-3.01050525,6.57373515,0.08767493,0.20764970,0.35189670,0.00000000,2.04774562,5.00894478,1.60844910,0.00000000
-3.00450225,6.64267064,0.08015153,0.20255946,0.34792785,0.00000000,2.02566356,5.09547642,1.60189760,0.00000000
-2.99849925,6.72871925,0.07321249,0.19831616,0.34579592,0.00000000,2.01327488,5.18917259,1.60416124,0.00000000
-2.99249625,6.82685464,0.06685904,0.19473573,0.34527799,0.00000000,2.00882560,5.28638976,1.61392037,0.00000000
-2.98649325,6.93181593,0.06108033,0.19164259,0.34612243,0.00000000,2.01049462,5.38340000,1.62969461,0.00000000
-2.98049025,7.03825013,0.05585529,0.18887326,0.34805656,0.00000000,2.01644393,5.47648823,1.64988789,0.00000000
-2.97448724,7.14085668,0.05115469,0.18627930,0.35079446,0.00000000,2.02486770,5.56204945,1.67283661,0.00000000
-2.96848424,7.23453022,0.04694308,0.18372963,0.35404493,0.00000000,2.03403932,5.63668326,1.69685916,0.00000000
-2.96248124,7.31449762,0.04318068,0.18111224,0.35751921,0.00000000,2.04235531,5.69728329,1.72030562,0.00000000
-2.95647824,7.37644536,0.03982507,0.17833534,0.36093850,0.00000000,2.04837496,5.74111872,1.74160576,0.00000000
-2.95047524,7.41663312,0.03683279,0.17532811,0.36404090,0.00000000,2.05085482,5.76590536,1.75931410,0.00000000
-2.94447224,7.43199012,0.03416067,0.17204084,0.36658782,0.00000000,2.04877700,5.76986393,1.77215024,0.00000000
-2.93846923,7.42019068,0.03176690,0.16844480,0.36836949,0.00000000,2.04137048,5.75176337,1.77903342,0.00000000
-2.93246623,7.37970643,0.02961202,0.16453162,0.36920966,0.00000000,2.02812475,5.71094751,1.77910988,0.00000000
-2.92646323,7.30983331,0.02765958,0.16031240,0.36896914,0.00000000,2.00879549,5.64734394,1.77177234,0.00000000
-2.92046023,7.21069219,0.02587664,0.15581643,0.36754832,0.00000000,1.98340183,5.56145479,1.75667095,0.00000000
-2.91445723,7.08320352,0.02423412,0.15108964,0.36488840,0.00000000,1.95221561,5.45432960,1.73371537,0.00000000
-2.90845423,6.92903699,0.02270695,0.14619281,0.36097145,0.00000000,1.91574289,5.32752138,1.70306826,0.00000000
-2.90245123,6.75053869,0.02127412,0.14119950,0.35581925,0.00000000,1.87469846,5.18302795,1.66513046,0.00000000
-2.89644822,6.55063894,0.01991855,0.13619380,0.34949104,0.00000000,1.82997448,5.02322087,1.62051891,0.00000000
-2.89044522,6.33274515,0.01862693,0.13126800,0.34208018,0.00000000,1.78260444,4.85076534,1.57003811,0.00000000
-2.88444222,6.10062437,0.01738945,0.12652007,0.33370995,0.00000000,1.73372388,4.66853453,1.51464679,0.00000000
-2.87843922,5.85828079,0.01619943,0.12205120,0.32452859,0.00000000,1.68452955,4.47952205,1.45542105,0.00000000
-2.87243622,5.60983325,0.01505301,0.11796330,0.31470387,0.00000000,1.63623851,4.28675643,1.39351564,0.00000000
-2.86643322,5.35939790,0.01394866,0.11435668,0.30441727,0.00000000,1.59004880,4.09322092,1.33012508,0.00000000
-2.86043022,5.11098032,0.01288685,0.11132777,0.29385810,0.00000000,1.54710292,3.90178178,1.26644597,0.00000000
-2.85442721,4.86838078,0.01186955,0.10896709,0.28321766,0.00000000,1.50845559,3.71512728,1.20364191,0.00000000
-2.84842421,4.63511537,0.01089990,0.10735744,0.27268374,0.00000000,1.47504634,3.53571921,1.14281220,0.00000000
-2.84242121,4.41435462,0.00998179,0.10657231,0.26243554,0.00000000,1.44767785,3.36575765,1.08496513,0.00000000
-2.83641821,4.20888018,0.00911950,0.10667453,0.25263914,0.00000000,1.42700008,3.20715900,1.03099641,0.00000000
-2.83041521,4.02105909,0.00831744,0.10771522,0.24344369,0.00000000,1.41350028,3.06154643,0.98167317,0.00000000
-2.82441221,3.85283417,0.00757986,0.10973292,0.23497832,0.00000000,1.40749844,2.93025154,0.93762328,0.00000000
-2.81840920,3.70572852,0.00691065,0.11275293,0.22734980,0.00000000,1.40914767,2.81432505,0.89932994,0.00000000
-2.81240620,3.58086128,0.00631318,0.11678688,0.22064100,0.00000000,1.41843869,2.71455447,0.86713103,0.00000000
-2.80640320,3.47897199,0.00579020,0.12183242,0.21491000,0.00000000,1.43520769,2.63148627,0.84122246,0.00000000
-2.80040020,3.40045037,0.00534374,0.12787301,0.21018998,0.00000000,1.45914656,2.56545033,0.82166503,0.00000000
-2.79439720,3.34536901,0.00497514,0.13487795,0.20648958,0.00000000,1.48981471,2.51658458,0.80839388,0.00000000
-2.78839420,3.31351651,0.00468506,0.14280243,0.20379389,0.00000000,1.52665189,2.48485818,0.80122980,0.00000000
-2.78239120,3.30442935,0.00447351,0.15158774,0.20206585,0.00000000,1.56899134,2.47009203,0.79989188,0.00000000
-2.77638819,3.31742138,0.00433998,0.16116170,0.20124799,0.00000000,1.61607301,2.47197601,0.80401073,0.00000000
-2.77038519,3.35161029,0.00428353,0.17143922,0.20126453,0.00000000,1.66705671,2.49008276,0.81314200,0.00000000
-2.76438219,3.40594125,0.00430289,0.18232318,0.20202371,0.00000000,1.72103521,2.52387836,0.82677971,0.00000000
-2.75837919,3.47920822,0.00439665,0.19370546,0.20342032,0.00000000,1.77704761,2.57273068,0.84436930,0.00000000
-2.75237619,3.57007386,0.00456339,0.20546847,0.20533838,0.00000000,1.83409315,2.63591636,0.86532031,0.00000000
-2.74637319,3.67708913,0.00480182,0.21748689,0.20765402,0.00000000,1.89114589,2.71262757,0.88901856,0.00000000
-2.74037019,3.79871367,0.00511095,0.22962981,0.21023839,0.00000000,1.94717054,2.80197971,0.91483797,0.00000000
-2.73436718,3.93333806,0.00549020,0.24176319,0.21296067,0.00000000,2.00113977,2.90302089,0.94215199,0.00000000
-2.72836418,4.07930843,0.00593960,0.25375268,0.21569114,0.00000000,2.05205276,3.01474411,0.97034474,0.00000000
-2.72236118,4.23495384,0.00645983,0.26546654,0.21830421,0.00000000,2.09895530,3.13610232,0.99882179,0.00000000
-2.71635818,4.39861617,0.00705240,0.27677883,0.22068137,0.00000000,2.14096061,3.26602646,1.02702048,0.00000000
-2.71035518,4.56868189,0.00771966,0.28757241,0.22271405,0.00000000,2.17727060,3.40344592,1.05441971,0.00000000
-2.70435218,4.74361445,0.00846493,0.29774201,0.22430623,0.00000000,2.20719671,3.54731075,1.08054902,0.00000000
-2.69834917,4.92198603,0.00929249,0.30719680,0.22537673,0.00000000,2.23017929,3.69661439,1.10499651,0.00000000
-2.69234617,5.10250662,0.01020756,0.31586263,0.22586121,0.00000000,2.24580464,3.85041555,1.12741549,0.00000000
-2.68634317,5.28404884,0.01121633,0.32368365,0.22571359,0.00000000,2.25381851,4.00785785,1.14752954,0.00000000
-2.68034017,5.46566652,0.01232580,0.33062324,0.22490700,0.00000000,2.25413528,4.16818557,1.16513552,0.00000000
-2.67433717,5.64660551,0.01354371,0.33666416,0.22343417,0.00000000,2.24684178,4.33075440,1.18010451,0.00000000
-2.66833417,5.82630546,0.01487836,0.34180785,0.22130711,0.00000000,2.23219545,4.49503578,1.19238038,0.00000000
-2.66233117,6.00439183,0.01633840,0.34607301,0.21855626,0.00000000,2.21061627,4.66061425,1.20197602,0.00000000
-2.65632816,6.18065781,0.01793259,0.34949335,0.21522893,0.00000000,2.18267279,4.82717738,1.20896726,0.00000000
-2.65032516,6.35503658,0.01966946,0.35211475,0.21138732,0.00000000,2.14906237,4.99449827,1.21348467,0.00000000
-2.64432216,6.52756489,0.02155699,0.35399195,0.20710588,0.00000000,2.11058665,5.16241118,1.21570364,0.00000000
-2.63831916,6.69833948,0.02360222,0.35518488,0.20246850,0.00000000,2.06812301,5.33078137,1.21583302,0.00000000
-2.63231616,6.86746837,0.02581081,0.35575495,0.19756526,0.00000000,2.02259345,5.49947037,1.21410298,0.00000000
-2.62631316,7.03501943,0.02818663,0.35576141,0.19248924,0.00000000,1.97493221,5.66829854,1.21075247,0.00000000
-2.62031016,7.20096893,0.03073128,0.35525804,0.18733319,0.00000000,1.92605364,5.83700686,1.20601711,0.00000000
-2.61430715,7.36515283,0.03344361,0.35429037,0.18218649,0.00000000,1.87682183,6.00522011,1.20011779,0.00000000
-2.60830415,7.52722358,0.03631931,0.35289348,0.17713233,0.00000000,1.82802322,6.17241359,1.19325071,0.00000000
-2.60230115,7.68661494,0.03935050,0.35109067,0.17224529,0.00000000,1.78034348,6.33788555,1.18557922,0.00000000
-2.59629815,7.84251714,0.04252535,0.34889282,0.16758944,0.00000000,1.73434953,6.50073721,1.17722776,0.00000000
-2.59029515,7.99386416,0.04582782,0.34629874,0.16321693,0.00000000,1.69047727,6.65986210,1.16827820,0.00000000
-2.58429215,8.13933432,0.04923752,0.34329620,0.15916720,0.00000000,1.64902542,6.81394593,1.15876858,0.00000000
-2.57828914,8.27736510,0.05272962,0.33986369,0.15546671,0.00000000,1.61015532,6.96147791,1.14869430,0.00000000
-2.57228614,8.40618193,0.05627495,0.33597280,0.15212927,0.00000000,1.57389656,7.10077374,1.13801153,0.00000000
-2.56628314,8.52384067,0.05984030,0.33159099,0.14915684,0.00000000,1.54015769,7.23001025,1.12664271,0.00000000
-2.56028014,8.62828230,0.06338886,0.32668460,0.14654070,0.00000000,1.50874140,7.34727072,1.11448362,0.00000000
-2.55427714,8.71739822,0.06688079,0.32122194,0.14426309,0.00000000,1.47936308,7.45059987,1.10141183,0.00000000
-2.54827414,8.78910377,0.07027407,0.31517627,0.14229895,0.00000000,1.45167186,7.53806640,1.08729594,0.00000000
-2.54227114,8.84141723,0.07352546,0.30852847,0.14061789,0.00000000,1.42527308,7.60783129,1.07200531,0.00000000
-2.53626813,8.87254139,0.07659162,0.30126940,0.13918620,0.00000000,1.39975103,7.65821893,1.05541967,0.00000000
-2.53026513,8.88094429,0.07943033,0.29340162,0.13796881,0.00000000,1.37469109,7.68778855,1.03743845,0.00000000
-2.52426213,8.86543615,0.08200185,0.28494063,0.13693113,0.00000000,1.34970055,7.69540292,1.01798921,0.00000000
-2.51825913,8.82523907,0.08427020,0.27591543,0.13604069,0.00000000,1.32442705,7.68029148,0.99703504,0.00000000
-2.51225613,8.76004676,0.08620454,0.26636850,0.13526861,0.00000000,1.29857441,7.64210517,0.97458061,0.00000000
-2.50625313,8.67007158,0.08778038,0.25635519,0.13459072,0.00000000,1.27191530,7.58096040,0.95067669,0.00000000
-2.50025013,8.55607697,0.08898070,0.24594257,0.13398844,0.00000000,1.24430044,7.49747019,0.92542296,0.00000000
-2.49424712,8.41939344,0.08979684,0.23520783,0.13344935,0.00000000,1.21566436,7.39276087,0.89896919,0.00000000
-2.48824412,8.26191744,0.09022921,0.22423634,0.13296747,0.00000000,1.18602759,7.26847322,0.87151458,0.00000000
-2.48224112,8.08609267,0.09028758,0.21311940,0.13254327,0.00000000,1.15549563,7.12674777,0.84330545,0.00000000
-2.47623812,7.89487417,0.08999124,0.20195193,0.13218348,0.00000000,1.12425468,6.97019439,0.81463134,0.00000000
-2.47023512,7.69167634,0.08936866,0.19083000,0.13190058,0.00000000,1.09256474,6.80184693,0.78581957,0.00000000
-2.46423212,7.48030613,0.08845693,0.17984845,0.13171225,0.00000000,1.06075025,6.62510435,0.75722854,0.00000000
-2.45822911,7.26488376,0.08730079,0.16909864,0.13164062,0.00000000,1.02918878,6.44366001,0.72923990,0.00000000
-2.45222611,7.04975302,0.08595147,0.15866637,0.13171137,0.00000000,0.99829827,6.26142132,0.70224981,0.00000000
-2.44622311,6.83938400,0.08446517,0.14863001,0.13195286,0.00000000,0.96852319,6.08242217,0.67665956,0.00000000
-2.44022011,6.63827088,0.08290142,0.13905904,0.13239516,0.00000000,0.94032011,5.91073068,0.65286577,0.00000000
-2.43421711,6.45082766,0.08132127,0.13001281,0.13306910,0.00000000,0.91414326,5.75035468,0.63125047,0.00000000
-2.42821411,6.28128443,0.07978540,0.12153968,0.13400529,0.00000000,0.89043022,5.60514760,0.61217122,0.00000000
-2.42221111,6.13358686,0.07835226,0.11367657,0.13523327,0.00000000,0.86958839,5.47871699,0.59595169,0.00000000
-2.41620810,6.01130110,0.07707627,0.10644877,0.13678055,0.00000000,0.85198248,5.37433773,0.58287274,0.00000000
-2.41020510,5.91752640,0.07600612,0.09987017,0.13867184,0.00000000,0.83792324,5.29487207,0.57316443,0.00000000
-2.40420210,5.85481713,0.07518327,0.09394378,0.14092830,0.00000000,0.82765780,5.24269792,0.56699897,0.00000000
-2.39819910,5.82511592,0.07464070,0.08866246,0.14356682,0.00000000,0.82136177,5.21964697,0.56448499,0.00000000
-2.39219610,5.82969927,0.07440193,0.08401003,0.14659942,0.00000000,0.81913322,5.22695397,0.56566310,0.00000000
-2.38619310,5.86913699,0.07448031,0.07996244,0.15003272,0.00000000,0.82098870,5.26521804,0.57050309,0.00000000
-2.38019010,5.94326620,0.07487864,0.07648914,0.15386751,0.00000000,0.82686126,5.33437721,0.57890258,0.00000000
-2.37418709,6.05118110,0.07558911,0.07355455,0.15809843,0.00000000,0.83660069,5.43369675,0.59068753,0.00000000
-2.36818409,6.19123886,0.07659354,0.07111953,0.16271371,0.00000000,0.84997569,5.56177210,0.60561436,0.00000000
-2.36218109,6.36108231,0.07786393,0.06914287,0.16769514,0.00000000,0.86667816,5.71654678,0.62337381,0.00000000
-2.35617809,6.55767950,0.07936324,0.06758264,0.17301809,0.00000000,0.88632938,5.89534551,0.64359649,0.00000000
-2.35017509,6.77737995,0.08104649,0.06639754,0.17865175,0.00000000,0.90848803,6.09492263,0.66586001,0.00000000
-2.34417209,7.01598719,0.08286196,0.06554800,0.18455947,0.00000000,0.93265988,6.31152524,0.68969753,0.00000000
-2.33816908,7.26884639,0.08475268,0.06499717,0.19069936,0.00000000,0.95830885,6.54097042,0.71460767,0.00000000
-2.33216608,7.53094560,0.08665796,0.06471167,0.19702499,0.00000000,0.98486945,6.77873504,0.74006542,0.00000000
-2.32616308,7.79702843,0.08851503,0.06466213,0.20348622,0.00000000,1.01175998,7.02005652,0.76553383,0.00000000
-2.32016008,8.06171542,0.09026078,0.06482359,0.21003029,0.00000000,1.03839648,7.26004200,0.79047628,0.00000000
-2.31415708,8.31963091,0.09183341,0.06517556,0.21660288,0.00000000,1.06420684,7.49378310,0.81436879,0.00000000
-2.30815408,8.56553154,0.09317408,0.06570202,0.22314932,0.00000000,1.08864477,7.71647291,0.83671224,0.00000000
-2.30215108,8.79443233,0.09422849,0.06639115,0.22961581,0.00000000,1.11120318,7.92352158,0.85704393,0.00000000
-2.29614807,9.00172617,0.09494829,0.06723490,0.23595056,0.00000000,1.13142648,8.11066658,0.87494819,0.00000000
-2.29014507,9.18329239,0.09529235,0.06822847,0.24210489,0.00000000,1.14892144,8.27407380,0.89006568,0.00000000
-2.28414207,9.33559035,0.09522780,0.06936961,0.24803416,0.00000000,1.16336612,8.41042584,0.90210104,0.00000000
-2.27813907,9.45573479,0.09473084,0.07065791,0.25369847,0.00000000,1.17451648,8.51699415,0.91082862,0.00000000
-2.27213607,9.54154984,0.09378731,0.07209392,0.25906311,0.00000000,1.18221053,8.59169242,0.91609606,0.00000000
-2.26613307,9.59159991,0.09239292,0.07367836,0.26409874,0.00000000,1.18636962,8.63310932,0.91782565,0.00000000
-2.26013007,9.60519652,0.09055329,0.07541120,0.26878127,0.00000000,1.18699694,8.64051951,0.91601334,0.00000000
-2.25412706,9.58238126,0.08828359,0.07729086,0.27309144,0.00000000,1.18417316,8.61387305,0.91072551,0.00000000
-2.24812406,9.52388614,0.08560804,0.07931344,0.27701410,0.00000000,1.17804956,8.55376408,0.90209374,0.00000000
-2.24212106,9.43107383,0.08255897,0.08147197,0.28053737,0.00000000,1.16883877,8.46138078,0.89030770,0.00000000
-2.23611806,9.30586105,0.07917589,0.08375594,0.28365156,0.00000000,1.15680378,8.33843949,0.87560651,0.00000000
-2.23011506,9.15062924,0.07550417,0.08615083,0.28634814,0.00000000,1.14224567,8.18710642,0.85826915,0.00000000
-2.22411206,8.96812716,0.07159370,0.08863791,0.28861872,0.00000000,1.12549068,8.00991097,0.83860412,0.00000000
-2.21810905,8.76137024,0.06749744,0.09119433,0.29045421,0.00000000,1.10687749,7.80965502,0.81693906,0.00000000
-2.21210605,8.53354163,0.06326993,0.09379330,0.29184427,0.00000000,1.08674519,7.58932228,0.79361057,0.00000000
-2.20610305,8.28789931,0.05896585,0.09640474,0.29277719,0.00000000,1.06542278,7.35199194,0.76895497,0.00000000
-2.20010005,8.02769339,0.05463862,0.09899603,0.29324013,0.00000000,1.04322070,7.10075993,0.74330005,0.00000000
-2.19409705,7.75609642,0.05033913,0.10153317,0.29321995,0.00000000,1.02042482,6.83867083,0.71695841,0.00000000
-2.18809405,7.47614919,0.04611470,0.10398212,0.29270452,0.00000000,0.99729328,6.56866240,0.69022239,0.00000000
-2.18209105,7.19072281,0.04200811,0.10631036,0.29168455,0.00000000,0.97405625,6.29352395,0.66336088,0.00000000
-2.17608804,6.90249709,0.03805697,0.10848865,0.29015579,0.00000000,0.95091843,6.01586872,0.63661788,0.00000000
-2.17008504,6.61395424,0.03429322,0.11049280,0.28812165,0.00000000,0.92806425,5.73811963,0.61021266,0.00000000
-2.16408204,6.32738566,0.03074292,0.11230555,0.28559585,0.00000000,0.90566506,5.46250704,0.58434150,0.00000000
-2.15807904,6.04490919,0.02742620,0.11391821,0.28260521,0.00000000,0.88388786,5.19107623,0.55918051,0.00000000
-2.15207604,5.76849339,0.02435742,0.11533224,0.27919213,0.00000000,0.86290475,4.92570223,0.53488925,0.00000000
-2.14607304,5.49998516,0.02154552,0.11656042,0.27541669,0.00000000,0.84290235,4.66810896,0.51161472,0.00000000
-2.14007004,5.24113714,0.01899450,0.11762766,0.27135820,0.00000000,0.82409024,4.41988985,0.48949536,0.00000000
-2.13406703,4.99363138,0.01670393,0.11857133,0.26711584,0.00000000,0.80670780,4.18252715,0.46866461,0.00000000
-2.12806403,4.75909616,0.01466963,0.11944098,0.26280845,0.00000000,0.79102853,3.95740742,0.44925358,0.00000000
-2.12206103,4.53911383,0.01288430,0.12029753,0.25857322,0.00000000,0.77736146,3.74583121,0.43139280,0.00000000
-2.11605803,4.33521788,0.01133819,0.12121173,0.25456322,0.00000000,0.76604901,3.54901565,0.41521251,0.00000000
-2.11005503,4.14887864,0.01001969,0.12226215,0.25094383,0.00000000,0.75746141,3.36808904,0.40084166,0.00000000
-2.10405203,3.98147788,0.00891593,0.12353253,0.24788816,0.00000000,0.75198737,3.20407754,0.38840536,0.00000000
-2.09804902,3.83427335,0.00801328,0.12510865,0.24557139,0.00000000,0.75002149,3.05788462,0.37802117,0.00000000
-2.09204602,3.70835532,0.00729769,0.12707487,0.24416450,0.00000000,0.75194881,2.93026440,0.36979409,0.00000000
-2.08604302,3.60459753,0.00675509,0.12951049,0.24382738,0.00000000,0.75812713,2.82179086,0.36381083,0.00000000
-2.08004002,3.52360587,0.00637160,0.13248590,0.24470180,0.00000000,0.76886802,2.73282489,0.36013356,0.00000000
-2.07403702,3.46566814,0.00613364,0.13605901,0.24690438,0.00000000,0.78441741,2.66348173,0.35879352,0.00000000
-2.06803402,3.43070829,0.00602804,0.14027183,0.25052007,0.00000000,0.80493684,2.61360133,0.35978504,0.00000000
-2.06203102,3.41824887,0.00604206,0.14514753,0.25559631,0.00000000,0.83048639,2.58272391,0.36306033,0.00000000
-2.05602801,3.42738440,0.00616331,0.15068811,0.26213832,0.00000000,0.86101030,2.57007322,0.36852539,0.00000000
-2.05002501,3.45676847,0.00637972,0.15687280,0.27010568,0.00000000,0.89632622,2.57454903,0.37603749,0.00000000
-2.04402201,3.50461651,0.00667945,0.16365729,0.27941063,0.00000000,0.93611877,2.59473062,0.38540447,0.00000000
-2.03801901,3.56872519,0.00705076,0.17097383,0.28991790,0.00000000,0.97993811,2.62889182,0.39638602,0.00000000
-2.03201601,3.64650890,0.00748200,0.17873233,0.30144666,0.00000000,1.02720375,2.67502809,0.40869708,0.00000000
-2.02601301,3.73505264,0.00796149,0.18682234,0.31377405,0.00000000,1.07721377,2.73089515,0.42201330,0.00000000
-2.02001001,3.83117994,0.00847750,0.19511585,0.32664071,0.00000000,1.12915931,2.79405818,0.43597847,0.00000000
-2.01400700,3.93153349,0.00901829,0.20347097,0.33975779,0.00000000,1.18214386,2.86195014,0.45021370,0.00000000
-2.00800400,4.03266571,0.00957211,0.21173612,0.35281538,0.00000000,1.23520684,2.93193720,0.46432797,0.00000000
-2.00200100,4.13113568,0.01012730,0.21975480,0.36549198,0.00000000,1.28735050,3.00138871,0.47792971,0.00000000
-1.99599800,4.22360872,0.01067239,0.22737059,0.37746467,0.00000000,1.33756923,3.06774928,0.49063891,0.00000000
-1.98999500,4.30695470,0.01119626,0.23443232,0.38841954,0.00000000,1.38488004,3.12860998,0.50209923,0.00000000
-1.98399200,4.37834095,0.01168828,0.24079906,0.39806201,0.00000000,1.42835321,3.18177598,0.51198969,0.00000000
-1.97798899,4.43531625,0.01213849,0.24634487,0.40612650,0.00000000,1.46714159,3.22532787,0.52003531,0.00000000
-1.97198599,4.47588239,0.01253779,0.25096301,0.41238518,0.00000000,1.50050770,3.25767436,0.52601639,0.00000000
-1.96598299,4.49855057,0.01287811,0.25456961,0.41665539,0.00000000,1.52784731,3.27759420,0.52977582,0.00000000
-1.95997999,4.50238047,0.01315259,0.25710642,0.41880538,0.00000000,1.54870864,3.28426586,0.53122431,0.00000000
-1.95397699,4.48700059,0.01335569,0.25854277,0.41875826,0.00000000,1.56280648,3.27728390,0.53034316,0.00000000
-1.94797399,4.45260921,0.01348332,0.25887653,0.41649385,0.00000000,1.57003053,3.25666139,0.52718450,0.00000000
-1.94197099,4.39995628,0.01353295,0.25813411,0.41204862,0.00000000,1.57044776,3.22281863,0.52186895,0.00000000
-1.93596798,4.33030701,0.01350358,0.25636943,0.40551356,0.00000000,1.56429864,3.17655867,0.51458084,0.00000000
-1.92996498,4.24538897,0.01339581,0.25366203,0.39703024,0.00000000,1.55198748,3.11903068,0.50556112,0.00000000
-1.92396198,4.14732483,0.01321176,0.25011426,0.38678514,0.00000000,1.53406709,3.05168290,0.49509830,0.00000000
-1.91795898,4.03855358,0.01295499,0.24584773,0.37500273,0.00000000,1.51121854,2.97620674,0.48351769,0.00000000
-1.91195598,3.92174317,0.01263042,0.24099920,0.36193738,0.00000000,1.48422672,2.89447461,0.47116952,0.00000000
-1.90595298,3.79969796,0.01224412,0.23571593,0.34786464,0.00000000,1.45395254,2.80847336,0.45841620,0.00000000
-1.89994997,3.67526437,0.01180321,0.23015079,0.33307216,0.00000000,1.42130300,2.72023609,0.44561938,0.00000000
-1.89394697,3.55123795,0.01131559,0.22445723,0.31785059,0.00000000,1.38720002,2.63177453,0.43312723,0.00000000
-1.88794397,3.43027503,0.01078978,0.21878430,0.30248491,0.00000000,1.35254935,2.54501429,0.42126236,0.00000000
-1.88194097,3.31481191,0.01023470,0.21327191,0.28724632,0.00000000,1.31821061,2.46173511,0.41031091,0.00000000
-1.87593797,3.20699395,0.00965940,0.20804648,0.27238513,0.00000000,1.28496948,2.38351799,0.40051316,0.00000000
-1.86993497,3.10861667,0.00907293,0.20321710,0.25812468,0.00000000,1.25351321,2.31170070,0.39205592,0.00000000
-1.86393197,3.02108049,0.00848407,0.19887242,0.24465650,0.00000000,1.22441005,2.24734291,0.38506708,0.00000000
-1.85792896,2.94536005,0.00790117,0.19507820,0.23213690,0.00000000,1.19809361,2.19120184,0.37961235,0.00000000
-1.85192596,2.88198881,0.00733200,0.19187582,0.22068478,0.00000000,1.17485231,2.14371878,0.37569437,0.00000000
-1.84592296,2.83105867,0.00678357,0.18928153,0.21038084,0.00000000,1.15482456,2.10501676,0.37325414,0.00000000
-1.83991996,2.79223437,0.00626204,0.18728675,0.20126802,0.00000000,1.13799952,2.07490884,0.37217464,0.00000000
-1.83391696,2.76478144,0.00577262,0.18585910,0.19335311,0.00000000,1.12422339,2.05291655,0.37228657,0.00000000
