energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.05702851,3.46544980,0.02525536,0.26020744,0.41743956,0.79420805,0.09519814,0.21703107,1.16154933,1.84361570
0.06303152,3.46403658,0.02569356,0.25933070,0.41949819,0.77411552,0.09305773,0.22176925,1.17684350,1.86282850
0.06903452,3.45553893,0.02612886,0.25786546,0.42070716,0.75357273,0.09050131,0.22634625,1.18927278,1.87744026
0.07503752,3.43916860,0.02655725,0.25582016,0.42100327,0.73260681,0.08757684,0.23062776,1.19837459,1.88665373
0.08104052,3.41425936,0.02697275,0.25320554,0.42032273,0.71125485,0.08433910,0.23448078,1.20373019,1.88976875
0.08704352,3.38029725,0.02736764,0.25003530,0.41860463,0.68956581,0.08084845,0.23777810,1.20498046,1.88620786
0.09304652,3.33694842,0.02773273,0.24632704,0.41579491,0.66760253,0.07716951,0.24040299,1.20184054,1.87553868
0.09904952,3.28408289,0.02805785,0.24210337,0.41185032,0.64544390,0.07336990,0.24225359,1.19411278,1.85749220
0.10505253,3.22179322,0.02833229,0.23739313,0.40674240,0.62318674,0.06951892,0.24324702,1.18169730,1.83197603
0.11105553,3.15040662,0.02854539,0.23223262,0.40046114,0.60094748,0.06568625,0.24332286,1.16459967,1.79908185
0.11705853,3.07048968,0.02868715,0.22666671,0.39301799,0.57886319,0.06194081,0.24244591,1.14293511,1.75908665
0.12306153,2.98284488,0.02874875,0.22074970,0.38444819,0.55709196,0.05834959,0.24060810,1.11692910,1.71244750
0.12906453,2.88849864,0.02872315,0.21454585,0.37481215,0.53581228,0.05497665,0.23782926,1.08691403,1.65978991
0.13506753,2.78868075,0.02860551,0.20812941,0.36419572,0.51522139,0.05188220,0.23415695,1.05332208,1.60189017
0.14107054,2.68479573,0.02839357,0.20158422,0.35270943,0.49553248,0.04912172,0.22966510,1.01667444,1.53965226
0.14707354,2.57838676,0.02808788,0.19500265,0.34048647,0.47697069,0.04674527,0.22445158,0.97756719,1.47408021
0.15307654,2.47109352,0.02769192,0.18848401,0.32767973,0.45976796,0.04479679,0.21863484,0.93665454,1.40624712
0.15907954,2.36460517,0.02721205,0.18213239,0.31445781,0.44415689,0.04331348,0.21234967,0.89462981,1.33726184
0.16508254,2.26061052,0.02665733,0.17605401,0.30100028,0.43036367,0.04232533,0.20574230,0.85220514,1.26823489
0.17108554,2.16074703,0.02603922,0.17035422,0.28749235,0.41860051,0.04185463,0.19896508,0.81009056,1.20024482
0.17708854,2.06655090,0.02537116,0.16513419,0.27411928,0.40905770,0.04191553,0.19217094,0.76897333,1.13430642
0.18309155,1.97941012,0.02466808,0.16048749,0.26106069,0.40189578,0.04251380,0.18550784,0.72949828,1.07134196
0.18909455,1.90052250,0.02394582,0.15649681,0.24848518,0.39723818,0.04364655,0.17911360,0.69225005,1.01215656
0.19509755,1.83086044,0.02322052,0.15323083,0.23654539,0.39516464,0.04530213,0.17311118,0.65773768,0.95741854
0.20110055,1.77114387,0.02250810,0.15074152,0.22537381,0.39570593,0.04746018,0.16760469,0.62638226,0.90764546
0.20710355,1.72182256,0.02182360,0.14906204,0.21507960,0.39884004,0.05009183,0.16267629,0.59850800,0.86319618
0.21310655,1.68306861,0.02118077,0.14820524,0.20574642,0.40449031,0.05316006,0.15838413,0.57433697,0.82426912
0.21910955,1.65477933,0.02059160,0.14816300,0.19743156,0.41252555,0.05662030,0.15476132,0.55398760,0.79090654
0.22511256,1.63659044,0.02006599,0.14890640,0.19016619,0.42276233,0.06042130,0.15181605,0.53747695,0.76300456
0.23111556,1.62789909,0.01961157,0.15038673,0.18395698,0.43496948,0.06450610,0.14953278,0.52472643,0.74032824
0.23711856,1.62789552,0.01923352,0.15253730,0.17878866,0.44887463,0.06881337,0.14787436,0.51557070,0.72253090
0.24312156,1.63560204,0.01893464,0.15527606,0.17462771,0.46417252,0.07327878,0.14678506,0.50976934,0.70917681
0.24912456,1.64991764,0.01871536,0.15850874,0.17142671,0.48053498,0.07783666,0.14619429,0.50702056,0.69976617
0.25512756,1.66966614,0.01857398,0.16213262,0.16912930,0.49762177,0.08242169,0.14602080,0.50697650,0.69376114
0.26113057,1.69364573,0.01850685,0.16604045,0.16767539,0.51509224,0.08697060,0.14617713,0.50925939,0.69061194
0.26713357,1.72067772,0.01850870,0.17012465,0.16700628,0.53261679,0.09142388,0.14657423,0.51347786,0.68978172
0.27313657,1.74965236,0.01857292,0.17428126,0.16706965,0.54988797,0.09572736,0.14712583,0.51924280,0.69076933
0.27913957,1.77956957,0.01869192,0.17841378,0.16782382,0.56663042,0.09983354,0.14775253,0.52618217,0.69312896
0.28514257,1.80957297,0.01885744,0.18243644,0.16924131,0.58260918,0.10370275,0.14838532,0.53395416,0.69648592
0.29114557,1.83897571,0.01906083,0.18627695,0.17131142,0.59763605,0.10730384,0.14896851,0.54225835,0.70054810
0.29714857,1.86727713,0.01929338,0.18987844,0.17404161,0.61157352,0.11061463,0.14946183,0.55084443,0.70511265
0.30315158,1.89416968,0.01954649,0.19320070,0.17745765,0.62433623,0.11362185,0.14984175,0.55951839,0.71006786
0.30915458,1.91953616,0.01981192,0.19622052,0.18160264,0.63588979,0.11632071,0.15010187,0.56814596,0.71539038
0.31515758,1.94343768,0.02008193,0.19893123,0.18653465,0.64624712,0.11871404,0.15025263,0.57665343,0.72113809
0.32116058,1.96609335,0.02034938,0.20134142,0.19232339,0.65546249,0.12081114,0.15032007,0.58502592,0.72743929
0.32716358,1.98785298,0.02060786,0.20347302,0.19904582,0.66362374,0.12262632,0.15034409,0.59330338,0.73447879
0.33316658,2.00916456,0.02085168,0.20535884,0.20678115,0.67084303,0.12417716,0.15037601,0.60157463,0.74248199
0.33916958,2.03053842,0.02107597,0.20703963,0.21560526,0.67724675,0.12548277,0.15047581,0.60996987,0.75169769
0.34517259,2.05251015,0.02127666,0.20856097,0.22558492,0.68296524,0.12656202,0.15070906,0.61865202,0.76238077
0.35117559,2.07560424,0.02145049,0.20997003,0.23677214,0.68812276,0.12743181,0.15114382,0.62780741,0.77477553
0.35717859,2.10030054,0.02159500,0.21131249,0.24919886,0.69282854,0.12810564,0.15184744,0.63763619,0.78910083
0.36318159,2.12700508,0.02170853,0.21262966,0.26287229,0.69716922,0.12859240,0.15288372,0.64834295,0.80553737
0.36918459,2.15602676,0.02179023,0.21395607,0.27777111,0.70120315,0.12889556,0.15431025,0.66012792,0.82421807
0.37518759,2.18756081,0.02183998,0.21531747,0.29384282,0.70495693,0.12901276,0.15617619,0.67317892,0.84522169
0.38119060,2.22167967,0.02185843,0.21672949,0.31100222,0.70842421,0.12893582,0.15852056,0.68766446,0.86856976
0.38719360,2.25833118,0.02184689,0.21819689,0.32913134,0.71156684,0.12865121,0.16137096,0.70372810,0.89422702
0.39319660,2.29734393,0.02180737,0.21971344,0.34808054,0.71431821,0.12814087,0.16474292,0.72148402,0.92210476
0.39919960,2.33843881,0.02174242,0.22126237,0.36767109,0.71658848,0.12738346,0.16863970,0.74101395,0.95206673
0.40520260,2.38124563,0.02165511,0.22281747,0.38769879,0.71827128,0.12635573,0.17305256,0.76236528,0.98393696
0.41120560,2.42532345,0.02154888,0.22434447,0.40793869,0.71925151,0.12503421,0.17796144,0.78555021,1.01750875
0.41720860,2.47018296,0.02142745,0.22580298,0.42815059,0.71941355,0.12339690,0.18333602,0.81054580,1.05255398
0.42321161,2.51530937,0.02129463,0.22714849,0.44808517,0.71864945,0.12142495,0.18913693,0.83729460,1.08883201
0.42921461,2.56018409,0.02115423,0.22833458,0.46749031,0.71686650,0.11910415,0.19531715,0.86570574,1.12609743
0.43521761,2.60430387,0.02100980,0.22931512,0.48611756,0.71399370,0.11642636,0.20182343,0.89565619,1.16410608
0.44122061,2.64719621,0.02086456,0.23004628,0.50372824,0.70998673,0.11339044,0.20859769,0.92699192,1.20261884
0.44722361,2.68843021,0.02072116,0.23048842,0.52009920,0.70483120,0.11000300,0.21557821,0.95952898,1.24140304
0.45322661,2.72762235,0.02058157,0.23060761,0.53502772,0.69854380,0.10627872,0.22270076,0.99305422,1.28023141
0.45922961,2.76443726,0.02044696,0.23037678,0.54833569,0.69117161,0.10224021,0.22989933,1.02732581,1.31887871
0.46523262,2.79858366,0.02031757,0.22977654,0.55987277,0.68278944,0.09791764,0.23710682,1.06207337,1.35711664
0.47123562,2.82980648,0.02019272,0.22879558,0.56951853,0.67349544,0.09334786,0.24425533,1.09699813,1.39470734
0.47723862,2.85787583,0.02007077,0.22743064,0.57718364,0.66340548,0.08857341,0.25127632,1.13177306,1.43139644
0.48324162,2.88257448,0.01994917,0.22568621,0.58281010,0.65264654,0.08364115,0.25810069,1.16604341,1.46690636
0.48924462,2.90368495,0.01982458,0.22357392,0.58637065,0.64134960,0.07860085,0.26465875,1.19942790,1.50093066
0.49524762,2.92097786,0.01969298,0.22111176,0.58786747,0.62964260,0.07350363,0.27088020,1.23152081,1.53313035
0.50125063,2.93420278,0.01954990,0.21832307,0.58733051,0.61764387,0.06840049,0.27669431,1.26189538,1.56313277
0.50725363,2.94308283,0.01939063,0.21523565,0.58481532,0.60545650,0.06334085,0.28203024,1.29010875,1.59053355
0.51325663,2.94731389,0.01921046,0.21188076,0.58040081,0.59316403,0.05837127,0.28681774,1.31570858,1.61490210
0.51925963,2.94656891,0.01900498,0.20829229,0.57418704,0.58082757,0.05353433,0.29098809,1.33824142,1.63579053
0.52526263,2.94050754,0.01877031,0.20450612,0.56629302,0.56848482,0.04886773,0.29447548,1.35726298,1.65274602
0.53126563,2.92879071,0.01850335,0.20055953,0.55685471,0.55615063,0.04440372,0.29721877,1.37234978,1.66532603
0.53726863,2.91109949,0.01820205,0.19649102,0.54602328,0.54381935,0.04016867,0.29916349,1.38311227,1.67311572
0.54327164,2.88715712,0.01786550,0.19234006,0.53396352,0.53146855,0.03618293,0.30026421,1.38920854,1.67574683
0.54927464,2.85675284,0.01749414,0.18814724,0.52085232,0.51906394,0.03246097,0.30048692,1.39035840,1.67291671
0.55527764,2.81976581,0.01708974,0.18395431,0.50687728,0.50656506,0.02901159,0.29981153,1.38635691,1.66440665
0.56128064,2.77618768,0.01665547,0.17980439,0.49223517,0.49393131,0.02583843,0.29823409,1.37708676,1.65009821
0.56728364,2.72614174,0.01619573,0.17574207,0.47713025,0.48112798,0.02294051,0.29576878,1.36252867,1.62998650
0.57328664,2.66989739,0.01571609,0.17181341,0.46177219,0.46813174,0.02031288,0.29244937,1.34276920,1.60418955
0.57928964,2.60787854,0.01522305,0.16806580,0.44637368,0.45493529,0.01794731,0.28833008,1.31800516,1.57295288
0.58529265,2.54066493,0.01472375,0.16454751,0.43114749,0.44155085,0.01583300,0.28348561,1.28854444,1.53664895
0.59129565,2.46898585,0.01422574,0.16130706,0.41630310,0.42801219,0.01395723,0.27801042,1.25480251,1.49577115
0.59729865,2.39370623,0.01373660,0.15839221,0.40204288,0.41437521,0.01230599,0.27201705,1.21729491,1.45092248
0.60330165,2.31580544,0.01326364,0.15584879,0.38855788,0.40071693,0.01086451,0.26563365,1.17662546,1.40279935
0.60930465,2.23634970,0.01281361,0.15371925,0.37602345,0.38713298,0.00961776,0.25900063,1.13347072,1.35217113
0.61530765,2.15645927,0.01239234,0.15204102,0.36459481,0.37373385,0.00855081,0.25226663,1.08856107,1.29985646
0.62131066,2.07727214,0.01200455,0.15084491,0.35440282,0.36064008,0.00764910,0.24558402,1.04265933,1.24669725
0.62731366,1.99990595,0.01165364,0.15015342,0.34555012,0.34797677,0.00689870,0.23910399,0.99653751,1.19353183
0.63331666,1.92542010,0.01134154,0.14997934,0.33810802,0.33586770,0.00628636,0.23297156,0.95095284,1.14116833
0.63931966,1.85477995,0.01106868,0.15032446,0.33211417,0.32442950,0.00579965,0.22732070,0.90662408,1.09035955
0.64532266,1.78882501,0.01083398,0.15117879,0.32757135,0.31376620,0.00542691,0.22226981,0.86420908,1.04178065
0.65132566,1.72824267,0.01063495,0.15252015,0.32444742,0.30396447,0.00515728,0.21791784,0.82428458,0.99601032
0.65732866,1.67354870,0.01046783,0.15431436,0.32267662,0.29508991,0.00498063,0.21434110,0.78732916,0.95351651
0.66333167,1.62507550,0.01032784,0.15651591,0.32216212,0.28718441,0.00488749,0.21159107,0.75370995,0.91464701
0.66933467,1.58296851,0.01020940,0.15906930,0.32277978,0.28026499,0.00486900,0.20969327,0.72367384,0.87962533
0.67533767,1.54719081,0.01010647,0.16191086,0.32438310,0.27432381,0.00491690,0.20864718,0.69734329,0.84855166
0.68134067,1.51753549,0.01001287,0.16497107,0.32680901,0.26932966,0.00502345,0.20842735,0.67471702,0.82140882
0.68734367,1.49364502,0.00992258,0.16817725,0.32988432,0.26523053,0.00518150,0.20898545,0.65567544,0.79807260
0.69334667,1.47503631,0.00983008,0.17145654,0.33343259,0.26195723,0.00538446,0.21025338,0.63999049,0.77832572
0.69934967,1.46113033,0.00973067,0.17473897,0.33728094,0.25942779,0.00562642,0.21214704,0.62733940,0.76187481
0.70535268,1.45128434,0.00962065,0.17796052,0.34126667,0.25755232,0.00590222,0.21457074,0.61732167,0.74836911
0.71135568,1.44482540,0.00949762,0.18106600,0.34524317,0.25623817,0.00620756,0.21742192,0.60947861,0.73742024
0.71735868,1.44108317,0.00936056,0.18401157,0.34908500,0.25539493,0.00653917,0.22059600,0.60331440,0.72862183
0.72336168,1.43942078,0.00920998,0.18676681,0.35269178,0.25493916,0.00689498,0.22399107,0.59831786,0.72156834
0.72936468,1.43926219,0.00904790,0.18931623,0.35599076,0.25479855,0.00727425,0.22751221,0.59398401,0.71587196
0.73536768,1.44011496,0.00887786,0.19166015,0.35893798,0.25491531,0.00767780,0.23107525,0.58983450,0.71117737
0.74137069,1.44158777,0.00870482,0.19381483,0.36151795,0.25524880,0.00810813,0.23460975,0.58543628,0.70717345
0.74737369,1.44340209,0.00853505,0.19581199,0.36374190,0.25577711,0.00856961,0.23806116,0.58041756,0.70360201
0.75337669,1.44539799,0.00837593,0.19769764,0.36564480,0.25649774,0.00906860,0.24139201,0.57448088,0.70026323
0.75937969,1.44753420,0.00823582,0.19953032,0.36728131,0.25742747,0.00961355,0.24458214,0.56741262,0.69701802
0.76538269,1.44988310,0.00812379,0.20137885,0.36872087,0.25860135,0.01021509,0.24762806,0.55908902,0.69378745
0.77138569,1.45262116,0.00804945,0.20331975,0.37004235,0.26007103,0.01088602,0.25054145,0.54947847,0.69054968
0.77738869,1.45601604,0.00802276,0.20543434,0.37132851,0.26190265,0.01164132,0.25334696,0.53864028,0.68733498
0.78339170,1.46041115,0.00805381,0.20780590,0.37266070,0.26417434,0.01249804,0.25607956,0.52672031,0.68421918
0.78939470,1.46620888,0.00815270,0.21051669,0.37411390,0.26697356,0.01347517,0.25878146,0.51394366,0.68131625
0.79539770,1.47385350,0.00832934,0.21364526,0.37575274,0.27039439,0.01459341,0.26149898,0.50060500,0.67877065
0.80140070,1.48381459,0.00859341,0.21726402,0.37762837,0.27453495,0.01587491,0.26427945,0.48705712,0.67674970
0.80740370,1.49657170,0.00895417,0.22143710,0.37977658,0.27949492,0.01734288,0.26716831,0.47369807,0.67543657
0.81340670,1.51260082,0.00942049,0.22621864,0.38221710,0.28537332,0.01902115,0.27020667,0.46095761,0.67502421
0.81940970,1.53236287,0.01000065,0.23165155,0.38495424,0.29226644,0.02093368,0.27342926,0.44928340,0.67571014
0.82541271,1.55629421,0.01070238,0.23776657,0.38797857,0.30026603,0.02310387,0.27686304,0.43912723,0.67769248
0.83141571,1.58479895,0.01153268,0.24458178,0.39126961,0.30945748,0.02555395,0.28052628,0.43093194,0.68116685
0.83741871,1.61824271,0.01249773,0.25210241,0.39479931,0.31991808,0.02830421,0.28442828,0.42511897,0.68632408
0.84342171,1.65694729,0.01360273,0.26032091,0.39853593,0.33171518,0.03137214,0.28856949,0.42207695,0.69334848
0.84942471,1.70118564,0.01485172,0.26921714,0.40244804,0.34490419,0.03477165,0.29294213,0.42215143,0.70241619
0.85542771,1.75117660,0.01624730,0.27875881,0.40650844,0.35952630,0.03851215,0.29753101,0.42563573,0.71369352
0.86143072,1.80707883,0.01779039,0.28890180,0.41069740,0.37560601,0.04259768,0.30231452,0.43276291,0.72733469
0.86743372,1.86898372,0.01947985,0.29959068,0.41500533,0.39314832,0.04702614,0.30726572,0.44369910,0.74347891
0.87343672,1.93690696,0.02131221,0.31075910,0.41943429,0.41213579,0.05178852,0.31235329,0.45853782,0.76224651
0.87943972,2.01077905,0.02328123,0.32233025,0.42399847,0.43252544,0.05686827,0.31754242,0.47729566,0.78373413
0.88544272,2.09043483,0.02537762,0.33421735,0.42872339,0.45424575,0.06224083,0.32279543,0.49990915,0.80800893
0.89144572,2.17560276,0.02758870,0.34632415,0.43364397,0.47719396,0.06787339,0.32807221,0.52623300,0.83510210
0.89744872,2.26589466,0.02989818,0.35854563,0.43880152,0.50123374,0.07372476,0.33333040,0.55603978,0.86500187
0.90345173,2.36079666,0.03228604,0.37076881,0.44423977,0.52619370,0.07974566,0.33852549,0.58902124,0.89764649
0.90945473,2.45966255,0.03472847,0.38287381,0.45000037,0.55186675,0.08587910,0.34361073,0.62479129,0.93291754
0.91545773,2.56171019,0.03719804,0.39473520,0.45611793,0.57801067,0.09206121,0.34853699,0.66289100,0.97063416
0.92146073,2.66602212,0.03966400,0.40622356,0.46261512,0.60434989,0.09822219,0.35325276,0.70279547,1.01054868
0.92746373,2.77155092,0.04209269,0.41720746,0.46949806,0.63057878,0.10428761,0.35770421,0.74392276,1.05234411
0.93346673,2.87712982,0.04444826,0.42755558,0.47675234,0.65636628,0.11017992,0.36183547,0.78564490,1.09563379
0.93946973,2.98148884,0.04669344,0.43713920,0.48433993,0.68136191,0.11582014,0.36558914,0.82730068,1.13996376
0.94547274,3.08327625,0.04879048,0.44583469,0.49219733,0.70520311,0.12112967,0.36890715,0.86821009,1.18481768
0.95147574,3.18108505,0.05070226,0.45352622,0.50023491,0.72752351,0.12603214,0.37173175,0.90769016,1.22962469
0.95747874,3.27348370,0.05239336,0.46010836,0.50833773,0.74796207,0.13045540,0.37400693,0.94507153,1.27376982
0.96348174,3.35905018,0.05383130,0.46548858,0.51636776,0.76617263,0.13433326,0.37567989,0.97971545,1.31660691
0.96948474,3.43640812,0.05498762,0.46958954,0.52416745,0.78183355,0.13760724,0.37670268,1.01103049,1.35747352
0.97548774,3.50426381,0.05583895,0.47235104,0.53156447,0.79465708,0.14022808,0.37703393,1.03848840,1.39570754
0.98149075,3.56144253,0.05636797,0.47373155,0.53837751,0.80439814,0.14215698,0.37664045,1.06163844,1.43066469
0.98749375,3.60692292,0.05656413,0.47370940,0.54442275,0.81086198,0.14336660,0.37549869,1.08011968,1.46173649
0.99349675,3.63986809,0.05642419,0.47228340,0.54952081,0.81391069,0.14384168,0.37359604,1.09367069,1.48836797
0.99949975,3.65965207,0.05595249,0.46947295,0.55350390,0.81346804,0.14357936,0.37093172,1.10213620,1.51007442
1.00550275,3.66588081,0.05516100,0.46531780,0.55622264,0.80952262,0.14258915,0.36751738,1.10547053,1.52645660
1.01150575,3.65840680,0.05406903,0.45987721,0.55755250,0.80212915,0.14089250,0.36337729,1.10373752,1.53721386
1.01750875,3.63733676,0.05270268,0.45322879,0.55739941,0.79140783,0.13852214,0.35854807,1.09710704,1.54215452
1.02351176,3.60303211,0.05109416,0.44546697,0.55570431,0.77754183,0.13552107,0.35307803,1.08584818,1.54120329
1.02951476,3.55610219,0.04928074,0.43670109,0.55244651,0.76077298,0.13194135,0.34702618,1.07031952,1.53440517
1.03551776,3.49739034,0.04730359,0.42705330,0.54764558,0.74139587,0.12784263,0.34046079,1.05095665,1.52192588
1.04152076,3.42795340,0.04520660,0.41665623,0.54136187,0.71975040,0.12329063,0.33345770,1.02825774,1.50404858
1.04752376,3.34903506,0.04303492,0.40565044,0.53369543,0.69621324,0.11835545,0.32609841,1.00276746,1.48116687
1.05352676,3.26203408,0.04083371,0.39418180,0.52478349,0.67118829,0.11310986,0.31846797,0.97506012,1.45377451
1.05952976,3.16846823,0.03864678,0.38239875,0.51479664,0.64509657,0.10762769,0.31065275,0.94572239,1.42245179
1.06553277,3.06993506,0.03651534,0.37044948,0.50393371,0.61836572,0.10198216,0.30273822,0.91533643,1.38784937
1.07153577,2.96807078,0.03447698,0.35847915,0.49241573,0.59141954,0.09624441,0.29480678,0.88446393,1.35066973
1.07753877,2.86450848,0.03256467,0.34662707,0.48047918,0.56466781,0.09048212,0.28693557,0.85363150,1.31164718
1.08354177,2.76083704,0.03080608,0.33502404,0.46836872,0.53849673,0.08475839,0.27919466,0.82331793,1.27152694
1.08954477,2.65856198,0.02922303,0.32378978,0.45632981,0.51326018,0.07913069,0.27164528,0.79394365,1.23104408
1.09554777,2.55906977,0.02783125,0.31303059,0.44460161,0.48927223,0.07365015,0.26433846,0.76586261,1.19090319
1.10155078,2.46359645,0.02664025,0.30283737,0.43341019,0.46680086,0.06836096,0.25731395,0.73935676,1.15175944
1.10755378,2.37320199,0.02565352,0.29328393,0.42296268,0.44606341,0.06330008,0.25059955,0.71463326,1.11420178
1.11355678,2.28875105,0.02486889,0.28442582,0.41344233,0.42722353,0.05849711,0.24421087,0.69182425,1.07873900
1.11955978,2.21090089,0.02427903,0.27629963,0.40500483,0.41039007,0.05397436,0.23815146,0.67098922,1.04578913
1.12556278,2.14009686,0.02387215,0.26892292,0.39777599,0.39561758,0.04974714,0.23241348,0.65211973,1.01567254
1.13156578,2.07657547,0.02363284,0.26229471,0.39185074,0.38290877,0.04582421,0.22697869,0.63514624,0.98860913
1.13756878,2.02037496,0.02354299,0.25639657,0.38729362,0.37221841,0.04220829,0.22181999,0.61994669,0.96471941
1.14357179,1.97135265,0.02358270,0.25119436,0.38414052,0.36345885,0.03889683,0.21690315,0.60635655,0.94402956
1.14957479,1.92920840,0.02373129,0.24664039,0.38240152,0.35650672,0.03588269,0.21218901,0.59417985,0.92647997
1.15557779,1.89351278,0.02396831,0.24267606,0.38206470,0.35121054,0.03315501,0.20763576,0.58320080,0.91193686
1.16158079,1.86373883,0.02427436,0.23923486,0.38310050,0.34739903,0.03070002,0.20320140,0.57319550,0.90020620
1.16758379,1.83929563,0.02463197,0.23624548,0.38546644,0.34488955,0.02850187,0.19884624,0.56394329,0.89104929
1.17358679,1.81956211,0.02502628,0.23363496,0.38911175,0.34349655,0.02654343,0.19453523,0.55523734,0.88419901
1.17958979,1.80391945,0.02544558,0.23133181,0.39398165,0.34303935,0.02480697,0.19024013,0.54689396,0.87937597
1.18559280,1.79178045,0.02588167,0.22926868,0.40002102,0.34334916,0.02327487,0.18594138,0.53876036,0.87630366
1.19159580,1.78261441,0.02633005,0.22738486,0.40717703,0.34427489,0.02193007,0.18162944,0.53072041,0.87472182
1.19759880,1.77596644,0.02678989,0.22562803,0.41540079,0.34568751,0.02075660,0.17730579,0.52269836,0.87439743
1.20360180,1.77147036,0.02726385,0.22395562,0.42464766,0.34748278,0.01973980,0.17298327,0.51466017,0.87513270
1.20960480,1.76885462,0.02775759,0.22233544,0.43487634,0.34958231,0.01886653,0.16868588,0.50661259,0.87676991
1.21560780,1.76794125,0.02827925,0.22074566,0.44604682,0.35193289,0.01812524,0.16444802,0.49859996,0.87919286
1.22161081,1.76863821,0.02883866,0.21917429,0.45811726,0.35450416,0.01750591,0.16031312,0.49069889,0.88232507
1.22761381,1.77092577,0.02944653,0.21761804,0.47104007,0.35728488,0.01699988,0.15633185,0.48301127,0.88612503
1.23361681,1.77483798,0.03011345,0.21608082,0.48475756,0.36027800,0.01659965,0.15255991,0.47565574,0.89057895
1.23961981,1.78044067,0.03084896,0.21457189,0.49919738,0.36349489,0.01629855,0.14905551,0.46875833,0.89569161
1.24562281,1.78780735,0.03166062,0.21310392,0.51426829,0.36694910,0.01609041,0.14587666,0.46244260,0.90147596
1.25162581,1.79699464,0.03255305,0.21169097,0.52985650,0.37065003,0.01596920,0.14307849,0.45681988,0.90794233
1.25762881,1.80801901,0.03352725,0.21034660,0.54582293,0.37459696,0.01592870,0.14071056,0.45198018,0.91508786
1.26363182,1.82083603,0.03457992,0.20908219,0.56200180,0.37877382,0.01596216,0.13881450,0.44798418,0.92288702
1.26963482,1.83532372,0.03570310,0.20790568,0.57820069,0.38314501,0.01606204,0.13742185,0.44485690,0.93128361
1.27563782,1.85127091,0.03688399,0.20682054,0.59420213,0.38765255,0.01621982,0.13655248,0.44258323,0.94018504
1.28164082,1.86837131,0.03810502,0.20582533,0.60976692,0.39221484,0.01642590,0.13621334,0.44110574,0.94945893
1.28764382,1.88622376,0.03934415,0.20491360,0.62463903,0.39672704,0.01666953,0.13639786,0.44032475,0.95893243
1.29364682,1.90433857,0.04057551,0.20407416,0.63855182,0.40106305,0.01693893,0.13708589,0.44010086,0.96839426
1.29964982,1.92214955,0.04177014,0.20329181,0.65123553,0.40507913,0.01722148,0.13824410,0.44025958,0.97759914
1.30565283,1.93903122,0.04289705,0.20254820,0.66242550,0.40861889,0.01750388,0.13982696,0.44059808,0.98627462
1.31165583,1.95431997,0.04392435,0.20182301,0.67187090,0.41151937,0.01777259,0.14177814,0.44089346,0.99412964
1.31765883,1.96733829,0.04482053,0.20109505,0.67934345,0.41361793,0.01801416,0.14403222,0.44091227,1.00086453
1.32366183,1.97742058,0.04555575,0.20034353,0.68464572,0.41475955,0.01821564,0.14651670,0.44042076,1.00618179
1.32966483,1.98393933,0.04610316,0.19954916,0.68761877,0.41480422,0.01836507,0.14915421,0.43919529,1.00979719
1.33566783,1.98633034,0.04644011,0.19869509,0.68814848,0.41363395,0.01845190,0.15186472,0.43703237,1.01145050
1.34167084,1.98411589,0.04654926,0.19776772,0.68617067,0.41115912,0.01846740,0.15456780,0.43375795,1.01091564
1.34767384,1.97692474,0.04641946,0.19675730,0.68167441,0.40732385,0.01840500,0.15718479,0.42923542,1.00800948
1.35367684,1.96450836,0.04604649,0.19565836,0.67470377,0.40211010,0.01826063,0.15964077,0.42337198,1.00259931
1.35967984,1.94675265,0.04543350,0.19446989,0.66535769,0.39554043,0.01803294,0.16186636,0.41612318,0.99460847
1.36568284,1.92368511,0.04459115,0.19319553,0.65378823,0.38767926,0.01772340,0.16379932,0.40749548,0.98402022
1.37168584,1.89547724,0.04353760,0.19184355,0.64019720,0.37863259,0.01733635,0.16538583,0.39754668,0.97087964
1.37768884,1.86244248,0.04229812,0.19042691,0.62483150,0.36854633,0.01687898,0.16658156,0.38638442,0.95529382
1.38369185,1.82502988,0.04090451,0.18896327,0.60797723,0.35760334,0.01636114,0.16735253,0.37416285,0.93743013
1.38969485,1.78381418,0.03939432,0.18747506,0.58995302,0.34601924,0.01579516,0.16767562,0.36107762,0.91751314
1.39569785,1.73948272,0.03780984,0.18598964,0.57110273,0.33403738,0.01519551,0.16753898,0.34735965,0.89581999
1.40170085,1.69281974,0.03619702,0.18453949,0.55178778,0.32192298,0.01457849,0.16694215,0.33326772,0.87267467
1.40770385,1.64468873,0.03460425,0.18316241,0.53237937,0.30995685,0.01396178,0.16589598,0.31908054,0.84844124
1.41370685,1.59601326,0.03308105,0.18190168,0.51325074,0.29842873,0.01336403,0.16442238,0.30508834,0.82351632
1.41970985,1.54775672,0.03167681,0.18080617,0.49476964,0.28763054,0.01280441,0.16255379,0.29158438,0.79832082
1.42571286,1.50090134,0.03043950,0.17993016,0.47729105,0.27784957,0.01230210,0.16033254,0.27885670,0.77329121
1.43171586,1.45642676,0.02941443,0.17933295,0.46115033,0.26936190,0.01187589,0.15780985,0.26718025,0.74887037
1.43771886,1.41528843,0.02864308,0.17907808,0.44665667,0.26242593,0.01154367,0.15504468,0.25680954,0.72549809
1.44372186,1.37839588,0.02816202,0.17923211,0.43408696,0.25727627,0.01132201,0.15210230,0.24797206,0.70360145
