energy_ev,total_up,Ag_p_up,Ag_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.01050525,2.19222023,0.95963121,0.56522634,0.67121496,0.61829416,0.03183141,0.21452602,0.36365014,0.00000000
-3.00450225,2.17748437,0.93387014,0.56010498,0.65868510,0.62212762,0.03205996,0.21003064,0.35309801,0.00000000
-2.99849925,2.15823231,0.90515865,0.55241535,0.64601584,0.62609057,0.03210542,0.20467926,0.34224375,0.00000000
-2.99249625,2.13439953,0.87373440,0.54224059,0.63319997,0.62997471,0.03196818,0.19852325,0.33115258,0.00000000
-2.98649325,2.10600716,0.83987733,0.52970817,0.62023156,0.63358052,0.03165265,0.19162818,0.31988826,0.00000000
-2.98049025,2.07315387,0.80390442,0.51498565,0.60710503,0.63671753,0.03116695,0.18407232,0.30851183,0.00000000
-2.97448724,2.03600519,0.76616319,0.49827532,0.59381399,0.63920421,0.03052249,0.17594472,0.29708049,0.00000000
-2.96848424,1.99478113,0.72702399,0.47980783,0.58035007,0.64086776,0.02973344,0.16734281,0.28564666,0.00000000
-2.96248124,1.94974305,0.68687146,0.45983532,0.56670173,0.64154392,0.02881614,0.15836988,0.27425709,0.00000000
-2.95647824,1.90118058,0.64609554,0.43862407,0.55285343,0.64107724,0.02778846,0.14913232,0.26295228,0.00000000
-2.95047524,1.84939945,0.60508242,0.41644734,0.53878511,0.63932178,0.02666919,0.13973680,0.25176609,0.00000000
-2.94447224,1.79471094,0.56420573,0.39357826,0.52447221,0.63614243,0.02547743,0.13028765,0.24072562,0.00000000
-2.93846923,1.73742341,0.52381851,0.37028340,0.50988621,0.63141690,0.02423196,0.12088435,0.22985137,0.00000000
-2.93246623,1.67783631,0.48424605,0.34681704,0.49499582,0.62503826,0.02295081,0.11161930,0.21915771,0.00000000
-2.92646323,1.61623673,0.44578009,0.32341631,0.47976869,0.61691796,0.02165080,0.10257604,0.20865354,0.00000000
-2.92046023,1.55289838,0.40867435,0.30029741,0.46417361,0.60698909,0.02034722,0.09382782,0.19834322,0.00000000
-2.91445723,1.48808273,0.37314167,0.27765276,0.44818305,0.59520973,0.01905357,0.08543665,0.18822768,0.00000000
-2.90845423,1.42204189,0.33935259,0.25564934,0.43177588,0.58156603,0.01778151,0.07745278,0.17830557,0.00000000
-2.90245123,1.35502263,0.30743546,0.23442784,0.41494011,0.56607490,0.01654073,0.06991466,0.16857453,0.00000000
-2.89644822,1.28727094,0.27747781,0.21410286,0.39767544,0.54878583,0.01533904,0.06284925,0.15903236,0.00000000
-2.89044522,1.21903662,0.24952889,0.19476371,0.37999539,0.52978190,0.01418246,0.05627268,0.14967813,0.00000000
-2.88444222,1.15057721,0.22360314,0.17647588,0.36192889,0.50917968,0.01307539,0.05019116,0.14051309,0.00000000
-2.87843922,1.08216088,0.19968419,0.15928306,0.34352130,0.48712791,0.01202079,0.04460219,0.13154140,0.00000000
-2.87243622,1.01406790,0.17772946,0.14320925,0.32483456,0.46380501,0.01102040,0.03949575,0.12277057,0.00000000
-2.86643322,0.94659056,0.15767477,0.12826131,0.30594662,0.43941545,0.01007497,0.03485566,0.11421168,0.00000000
-2.86043022,0.88003138,0.13943901,0.11443134,0.28695016,0.41418517,0.00918445,0.03066094,0.10587932,0.00000000
-2.85442721,0.81469989,0.12292859,0.10169916,0.26795060,0.38835614,0.00834821,0.02688702,0.09779129,0.00000000
-2.84842421,0.75090800,0.10804149,0.09003465,0.24906358,0.36218035,0.00756517,0.02350701,0.08996813,0.00000000
-2.84242121,0.68896454,0.09467097,0.07939990,0.23041209,0.33591359,0.00683401,0.02049266,0.08243245,0.00000000
-2.83641821,0.62916921,0.08270869,0.06975122,0.21212339,0.30980911,0.00615319,0.01781535,0.07520826,0.00000000
-2.83041521,0.57180644,0.07204740,0.06104093,0.19432594,0.28411170,0.00552113,0.01544686,0.06832017,0.00000000
-2.82441221,0.51713976,0.06258309,0.05321895,0.17714659,0.25905219,0.00493620,0.01335993,0.06179276,0.00000000
-2.81840920,0.46540683,0.05421672,0.04623423,0.16070814,0.23484284,0.00439679,0.01152884,0.05564996,0.00000000
-2.81240620,0.41681585,0.04685554,0.04003609,0.14512746,0.21167363,0.00390133,0.00992970,0.04991463,0.00000000
-2.80640320,0.37154333,0.04041405,0.03457530,0.13051433,0.18970963,0.00344829,0.00854079,0.04460837,0.00000000
-2.80040020,0.32973364,0.03481477,0.02980524,0.11697111,0.16908962,0.00303620,0.00734269,0.03975153,0.00000000
-2.79439720,0.29150030,0.02998879,0.02568282,0.10459315,0.14992575,0.00266364,0.00631847,0.03536350,0.00000000
-2.78839420,0.25692910,0.02587613,0.02216952,0.09347007,0.13230440,0.00232925,0.00545376,0.03146327,0.00000000
-2.78239120,0.22608284,0.02242615,0.01923223,0.08368787,0.11628807,0.00203178,0.00473680,0.02807018,0.00000000
-2.77638819,0.19900752,0.01959780,0.01684419,0.07533160,0.10191808,0.00177004,0.00415856,0.02520494,0.00000000
-2.77038519,0.17573976,0.01735989,0.01498583,0.06848866,0.08921806,0.00154300,0.00371277,0.02289079,0.00000000
-2.76438219,0.15631498,0.01569144,0.01364559,0.06325237,0.07819789,0.00134980,0.00339604,0.02115477,0.00000000
-2.75837919,0.14077600,0.01458183,0.01282067,0.05972571,0.06885792,0.00118979,0.00320790,0.02002908,0.00000000
-2.75237619,0.12918165,0.01403116,0.01251775,0.05802495,0.06119330,0.00106261,0.00315096,0.01955235,0.00000000
-2.74637319,0.12161487,0.01405030,0.01275346,0.05828286,0.05519817,0.00096820,0.00323095,0.01977079,0.00000000
-2.74037019,0.11818984,0.01466106,0.01355486,0.06065134,0.05086943,0.00090691,0.00345687,0.02073924,0.00000000
-2.73436718,0.11905776,0.01589605,0.01495958,0.06530302,0.04821009,0.00087950,0.00384106,0.02252179,0.00000000
-2.72836418,0.12441075,0.01779844,0.01701576,0.07243178,0.04723179,0.00088721,0.00439922,0.02519207,0.00000000
-2.72236118,0.13448351,0.02042138,0.01978167,0.08225175,0.04795655,0.00093177,0.00515040,0.02883311,0.00000000
-2.71635818,0.14955244,0.02382722,0.02332498,0.09499467,0.05041758,0.00101546,0.00611697,0.03353655,0.00000000
-2.71035518,0.16993184,0.02808623,0.02772158,0.11090549,0.05465897,0.00114103,0.00732436,0.03940129,0.00000000
-2.70435218,0.19596716,0.03327508,0.03305400,0.13023600,0.06073438,0.00131173,0.00880085,0.04653151,0.00000000
-2.69834917,0.22802497,0.03947480,0.03940932,0.15323654,0.06870465,0.00153121,0.01057710,0.05503392,0.00000000
-2.69234617,0.26647996,0.04676832,0.04687661,0.18014590,0.07863431,0.00180346,0.01268563,0.06501436,0.00000000
-2.68634317,0.31169893,0.05523765,0.05554385,0.21117947,0.09058717,0.00213267,0.01516009,0.07657381,0.00000000
-2.68034017,0.36402210,0.06496066,0.06549448,0.24651612,0.10462111,0.00252308,0.01803438,0.08980375,0.00000000
-2.67433717,0.42374237,0.07600752,0.07680347,0.28628404,0.12078215,0.00297881,0.02134161,0.10478114,0.00000000
-2.66833417,0.49108298,0.08843692,0.08953317,0.33054617,0.13909814,0.00350363,0.02511295,0.12156305,0.00000000
-2.66233117,0.56617442,0.10229222,0.10372895,0.37928581,0.15957222,0.00410072,0.02937626,0.14018125,0.00000000
-2.65632816,0.64903151,0.11759753,0.11941478,0.43239319,0.18217639,0.00477243,0.03415476,0.16063683,0.00000000
-2.65032516,0.73953163,0.13435406,0.13658902,0.48965360,0.20684555,0.00552003,0.03946545,0.18289533,0.00000000
-2.64432216,0.83739528,0.15253666,0.15522050,0.55073802,0.23347217,0.00634342,0.04531768,0.20688232,0.00000000
-2.63831916,0.94216990,0.17209100,0.17524511,0.61519698,0.26190216,0.00724093,0.05171169,0.23248006,0.00000000
-2.63231616,1.05321816,0.19293127,0.19656313,0.68245817,0.29193194,0.00820906,0.05863720,0.25952517,0.00000000
-2.62631316,1.16971174,0.21493879,0.21903753,0.75182857,0.32330727,0.00924232,0.06607225,0.28780775,0.00000000
-2.62031016,1.29063116,0.23796144,0.24249329,0.82250134,0.35572381,0.01033314,0.07398222,0.31707199,0.00000000
-2.61430715,1.41477258,0.26181420,0.26671797,0.89356771,0.38882971,0.01147177,0.08231916,0.34701852,0.00000000
-2.60830415,1.54076163,0.28628072,0.29146364,0.96403375,0.42223020,0.01264633,0.09102146,0.37730843,0.00000000
-2.60230115,1.66707453,0.31111595,0.31645014,1.03284187,0.45549416,0.01384291,0.10001398,0.40756896,0.00000000
-2.59629815,1.79206587,0.33604991,0.34136964,1.09889615,0.48816259,0.01504578,0.10920856,0.43740085,0.00000000
-2.59029515,1.91400280,0.36079237,0.36589258,1.16109106,0.51975863,0.01623765,0.11850503,0.46638697,0.00000000
-2.58429215,2.03110425,0.38503842,0.38967464,1.21834219,0.54979895,0.01740008,0.12779270,0.49410219,0.00000000
-2.57828914,2.14158417,0.40847471,0.41236467,1.26961802,0.57780601,0.01851387,0.13695228,0.52012392,0.00000000
-2.57228614,2.24369714,0.43078622,0.43361326,1.31397121,0.60332073,0.01955962,0.14585828,0.54404314,0.00000000
-2.56628314,2.33578472,0.45166329,0.45308175,1.35056825,0.62591518,0.02051825,0.15438170,0.56547530,0.00000000
-2.56028014,2.41632070,0.47080875,0.47045116,1.37871594,0.64520458,0.02137158,0.16239304,0.58407087,0.00000000
-2.55427714,2.48395348,0.48794479,0.48543098,1.39788362,0.66085837,0.02210290,0.16976554,0.59952494,0.00000000
-2.54827414,2.53754401,0.50281956,0.49776719,1.40772016,0.67260961,0.02269750,0.17637841,0.61158563,0.00000000
-2.54227114,2.57619755,0.51521305,0.50724942,1.40806476,0.68026261,0.02314317,0.18212015,0.62006089,0.00000000
-2.53626813,2.59928824,0.52494226,0.51371686,1.39895130,0.68369817,0.02343062,0.18689161,0.62482342,0.00000000
-2.53026513,2.60647537,0.53186541,0.51706271,1.38060584,0.68287657,0.02355380,0.19060887,0.62581368,0.00000000
-2.52426213,2.59771091,0.53588516,0.51723703,1.35343772,0.67783790,0.02351010,0.19320566,0.62304068,0.00000000
-2.51825913,2.57323807,0.53695069,0.51424784,1.31802443,0.66869996,0.02330046,0.19463537,0.61658084,0.00000000
-2.51225613,2.53358110,0.53505872,0.50816050,1.27509130,0.65565381,0.02292932,0.19487249,0.60657473,0.00000000
-2.50625313,2.47952698,0.53025328,0.49909536,1.22548681,0.63895717,0.02240448,0.19391341,0.59322208,0.00000000
-2.50025013,2.41209975,0.52262458,0.48722389,1.17015480,0.61892597,0.02173682,0.19177661,0.57677529,0.00000000
-2.49424712,2.33252895,0.51230675,0.47276336,1.11010483,0.59592461,0.02093993,0.18850221,0.55753162,0.00000000
-2.48824412,2.24221318,0.49947477,0.45597032,1.04638185,0.57035504,0.02002963,0.18415088,0.53582448,0.00000000
-2.48224112,2.14268063,0.48434055,0.43713329,0.98003675,0.54264542,0.01902351,0.17880214,0.51201428,0.00000000
-2.47623812,2.03554790,0.46714849,0.41656475,0.91209851,0.51323866,0.01794029,0.17255228,0.48647894,0.00000000
-2.47023512,1.92247878,0.44817045,0.39459282,0.84354927,0.48258120,0.01679934,0.16551172,0.45960463,0.00000000
-2.46423212,1.80514435,0.42770045,0.37155308,0.77530288,0.45111254,0.01562005,0.15780218,0.43177696,0.00000000
-2.45822911,1.68518562,0.40604924,0.34778050,0.70818757,0.41925572,0.01442134,0.14955361,0.40337278,0.00000000
-2.45222611,1.56418002,0.38353877,0.32360205,0.64293300,0.38740909,0.01322118,0.14090109,0.37475299,0.00000000
-2.44622311,1.44361225,0.36049687,0.29933002,0.58016175,0.35593947,0.01203622,0.13198175,0.34625639,0.00000000
-2.44022011,1.32485045,0.33725214,0.27525630,0.52038515,0.32517687,0.01088142,0.12293184,0.31819466,0.00000000
-2.43421711,1.20912771,0.31412924,0.25164769,0.46400316,0.29541070,0.00976990,0.11388416,0.29084862,0.00000000
-2.42821411,1.09752928,0.29144463,0.22874243,0.41130770,0.26688758,0.00871272,0.10496566,0.26446562,0.00000000
-2.42221111,0.99098529,0.26950285,0.20674785,0.36248908,0.23981053,0.00771891,0.09629561,0.23925822,0.00000000
-2.41620810,0.89026855,0.24859336,0.18583915,0.31764471,0.21433948,0.00679550,0.08798404,0.21540382,0.00000000
-2.41020510,0.79599718,0.22898796,0.16615932,0.27678961,0.19059290,0.00594762,0.08013080,0.19304538,0.00000000
-2.40420210,0.70864132,0.21093875,0.14782006,0.23986800,0.16865033,0.00517871,0.07282487,0.17229294,0.00000000
-2.39819910,0.62853322,0.19467657,0.13090354,0.20676543,0.14855574,0.00449074,0.06614424,0.15322584,0.00000000
-2.39219610,0.55588014,0.18040994,0.11546490,0.17732094,0.13032130,0.00388452,0.06015605,0.13589548,0.00000000
-2.38619310,0.49077906,0.16832423,0.10153534,0.15133883,0.11393156,0.00336000,0.05491709,0.12032849,0.00000000
-2.38019010,0.43323265,0.15858113,0.08912563,0.12859967,0.09934774,0.00291657,0.05047448,0.10653017,0.00000000
-2.37418709,0.38316576,0.15131819,0.07822980,0.10887030,0.08651202,0.00255342,0.04686657,0.09448792,0.00000000
-2.36818409,0.34044161,0.14664837,0.06882899,0.09191269,0.07535167,0.00226982,0.04412382,0.08417480,0.00000000
-2.36218109,0.30487738,0.14465955,0.06089521,0.07749152,0.06578287,0.00206541,0.04226980,0.07555280,0.00000000
-2.35617809,0.27625844,0.14541377,0.05439488,0.06538045,0.05771424,0.00194048,0.04132199,0.06857594,0.00000000
-2.35017509,0.25435101,0.14894638,0.04929210,0.05536713,0.05104986,0.00189619,0.04129257,0.06319299,0.00000000
-2.34417209,0.23891284,0.15526492,0.04555141,0.04725692,0.04569191,0.00193471,0.04218897,0.05934989,0.00000000
-2.33816908,0.22970175,0.16434784,0.04314017,0.04087557,0.04154276,0.00205936,0.04401420,0.05699157,0.00000000
-2.33216608,0.22648179,0.17614310,0.04203022,0.03607073,0.03850664,0.00227468,0.04676700,0.05606345,0.00000000
-2.32616308,0.22902724,0.19056679,0.04219905,0.03271254,0.03649080,0.00258639,0.05044174,0.05651239,0.00000000
-2.32016008,0.23712412,0.20750184,0.04363022,0.03069344,0.03540634,0.00300134,0.05502805,0.05828711,0.00000000
-2.31415708,0.25056966,0.22679706,0.04631314,0.02992706,0.03516855,0.00352737,0.06051030,0.06133823,0.00000000
-2.30815408,0.26916965,0.24826656,0.05024227,0.03034662,0.03569706,0.00417304,0.06686691,0.06561783,0.00000000
-2.30215108,0.29273409,0.27168993,0.05541556,0.03190260,0.03691565,0.00494737,0.07406952,0.07107860,0.00000000
-2.29614807,0.32107124,0.29681297,0.06183249,0.03456004,0.03875190,0.00585946,0.08208209,0.07767270,0.00000000
-2.29014507,0.35398062,0.32334951,0.06949148,0.03829535,0.04113667,0.00691803,0.09085995,0.08535033,0.00000000
-2.28414207,0.39124512,0.35098409,0.07838697,0.04309286,0.04400357,0.00813094,0.10034903,0.09405811,0.00000000
-2.27813907,0.43262275,0.37937572,0.08850621,0.04894115,0.04728835,0.00950465,0.11048500,0.10373733,0.00000000
-2.27213607,0.47783857,0.40816266,0.09982592,0.05582930,0.05092840,0.01104364,0.12119283,0.11432230,0.00000000
-2.26613307,0.52657703,0.43696816,0.11230899,0.06374312,0.05486222,0.01274981,0.13238635,0.12573865,0.00000000
-2.26013007,0.57847545,0.46540711,0.12590133,0.07266167,0.05902914,0.01462197,0.14396832,0.13790198,0.00000000
-2.25412706,0.63311907,0.49309340,0.14052919,0.08255400,0.06336912,0.01665527,0.15583076,0.15071679,0.00000000
-2.24812406,0.69003802,0.51964787,0.15609697,0.09337648,0.06782275,0.01884079,0.16785568,0.16407580,0.00000000
-2.24212106,0.74870686,0.54470657,0.17248581,0.10507071,0.07233150,0.02116518,0.17991628,0.17785993,0.00000000
-2.23611806,0.80854687,0.56792917,0.18955314,0.11756232,0.07683810,0.02361051,0.19187860,0.19193880,0.00000000
-2.23011506,0.86893150,0.58900725,0.20713323,0.13076068,0.08128721,0.02615416,0.20360367,0.20617204,0.00000000
-2.22411206,0.92919515,0.60767225,0.22503891,0.14455974,0.08562630,0.02876905,0.21495004,0.22041128,0.00000000
-2.21810905,0.98864516,0.62370286,0.24306451,0.15884001,0.08980663,0.03142389,0.22577675,0.23450306,0.00000000
-2.21210605,1.04657712,0.63693159,0.26098995,0.17347170,0.09378451,0.03408383,0.23594671,0.24829235,0.00000000
-2.20610305,1.10229297,0.64725042,0.27858601,0.18831913,0.09752262,0.03671116,0.24533025,0.26162686,0.00000000
-2.20010005,1.15512147,0.65461533,0.29562054,0.20324611,0.10099135,0.03926627,0.25380891,0.27436195,0.00000000
-2.19409705,1.20444044,0.65904948,0.31186550,0.21812232,0.10417027,0.04170881,0.26127918,0.28636592,0.00000000
-2.18809405,1.24969974,0.66064511,0.32710451,0.23283043,0.10704944,0.04399887,0.26765624,0.29752562,0.00000000
-2.18209105,1.29044421,0.65956383,0.34114059,0.24727357,0.10963063,0.04609844,0.27287726,0.30775195,0.00000000
-2.17608804,1.32633536,0.65603549,0.35380382,0.26138294,0.11192828,0.04797272,0.27690443,0.31698523,0.00000000
-2.17008504,1.35717069,0.65035528,0.36495849,0.27512513,0.11397024,0.04959155,0.27972725,0.32519987,0.00000000
-2.16408204,1.38289958,0.64287932,0.37450935,0.28850872,0.11579810,0.05093071,0.28136410,0.33240831,0.00000000
-2.15807904,1.40363461,0.63401853,0.38240669,0.30158983,0.11746709,0.05197313,0.28186300,0.33866375,0.00000000
-2.15207604,1.41965755,0.62423090,0.38864989,0.31447606,0.11904549,0.05270991,0.28130121,0.34406161,0.00000000
-2.14607304,1.43141910,0.61401217,0.39328922,0.32732863,0.12061352,0.05314107,0.27978396,0.34873927,0.00000000
-2.14007004,1.43953216,0.60388511,0.39642568,0.34036236,0.12226174,0.05327609,0.27744195,0.35287425,0.00000000
-2.13406703,1.44475826,0.59438742,0.39820890,0.35384321,0.12408884,0.05313416,0.27442789,0.35668045,0.00000000
-2.12806403,1.44798743,0.58605855,0.39883296,0.36808329,0.12619898,0.05274402,0.27091204,0.36040270,0.00000000
-2.12206103,1.45021198,0.57942567,0.39853050,0.38343335,0.12869870,0.05214359,0.26707695,0.36430964,0.00000000
-2.11605803,1.45249497,0.57498912,0.39756497,0.40027281,0.13169343,0.05137923,0.26311146,0.36868505,0.00000000
-2.11005503,1.45593445,0.57320765,0.39622176,0.41899756,0.13528381,0.05050475,0.25920436,0.37381801,0.00000000
-2.10405203,1.46162494,0.57448405,0.39479816,0.44000585,0.13956184,0.04958006,0.25553787,0.37999222,0.00000000
-2.09804902,1.47061746,0.57915138,0.39359286,0.46368277,0.14460710,0.04866973,0.25228109,0.38747482,0.00000000
-2.09204602,1.48388001,0.58746053,0.39289534,0.49038376,0.15048308,0.04784127,0.24958397,0.39650529,0.00000000
-2.08604302,1.50225995,0.59956951,0.39297554,0.52041791,0.15723392,0.04716331,0.24757189,0.40728471,0.00000000
-2.08004002,1.52645001,0.61553495,0.39407435,0.55403149,0.16488150,0.04670373,0.24634106,0.41996611,0.00000000
-2.07403702,1.55695944,0.63530633,0.39639526,0.59139272,0.17342329,0.04652771,0.24595519,0.43464613,0.00000000
-2.06803402,1.59409151,0.65872323,0.40009753,0.63257809,0.18283078,0.04669587,0.24644332,0.45135849,0.00000000
-2.06203102,1.63792835,0.68551599,0.40529106,0.67756120,0.19304877,0.04726244,0.24779922,0.47006962,0.00000000
-2.05602801,1.68832395,0.71530998,0.41203327,0.72620450,0.20399557,0.04827360,0.24998214,0.49067663,0.00000000
-2.05002501,1.74490550,0.74763340,0.42032796,0.77825450,0.21556402,0.04976594,0.25291909,0.51300779,0.00000000
-2.04402201,1.80708312,0.78192868,0.43012619,0.83334082,0.22762341,0.05176519,0.25650855,0.53682554,0.00000000
-2.03801901,1.87406758,0.81756714,0.44132907,0.89097921,0.24002224,0.05428516,0.26062530,0.56183199,0.00000000
-2.03201601,1.94489522,0.85386655,0.45379231,0.95057878,0.25259173,0.05732697,0.26512642,0.58767663,0.00000000
-2.02601301,2.01845912,0.89011101,0.46733225,1.01145317,0.26514990,0.06087857,0.26985799,0.61396609,0.00000000
-2.02001001,2.09354508,0.92557252,0.48173310,1.07283554,0.27750623,0.06491460,0.27466227,0.64027537,0.00000000
-2.01400700,2.16887104,0.95953337,0.49675506,1.13389677,0.28946654,0.06939659,0.27938504,0.66616033,0.00000000
-2.00800400,2.24312834,0.99130866,0.51214292,1.19376647,0.30083809,0.07427347,0.28388275,0.69117077,0.00000000
-2.00200100,2.31502302,1.02026785,0.52763488,1.25155600,0.31143468,0.07948246,0.28802916,0.71486360,0.00000000
-1.99599800,2.38331570,1.04585466,0.54297113,1.30638261,0.32108142,0.08495023,0.29172113,0.73681573,0.00000000
-1.98999500,2.44685843,1.06760435,0.55790189,1.35739397,0.32961928,0.09059443,0.29488333,0.75663593,0.00000000
-1.98399200,2.50462714,1.08515775,0.57219470,1.40379200,0.33690904,0.09632542,0.29747159,0.77397549,0.00000000
-1.97798899,2.55574859,1.09827141,0.58564063,1.44485518,0.34283465,0.10204832,0.29947473,0.78853715,0.00000000
-1.97198599,2.59952096,1.10682340,0.59805918,1.47995849,0.34730579,0.10766512,0.30091490,0.80008206,0.00000000
-1.96598299,2.63542741,1.11081463,0.60930188,1.50859014,0.35025976,0.11307706,0.30184622,0.80843463,0.00000000
-1.95997999,2.66314253,1.11036559,0.61925440,1.53036453,0.35166242,0.11818691,0.30235186,0.81348504,0.00000000
-1.95397699,2.68253159,1.10570871,0.62783714,1.54503095,0.35150842,0.12290140,0.30253983,0.81518975,0.00000000
-1.94797399,2.69364305,1.09717684,0.63500453,1.55247767,0.34982058,0.12713343,0.30253742,0.81356968,0.00000000
-1.94197099,2.69669500,1.08518820,0.64074292,1.55273155,0.34664862,0.13080423,0.30248483,0.80870673,0.00000000
-1.93596798,2.69205648,1.07022884,0.64506741,1.54595303,0.34206716,0.13384526,0.30252806,0.80073858,0.00000000
-1.92996498,2.68022472,1.05283324,0.64801770,1.53242701,0.33617329,0.13619984,0.30281168,0.78985221,0.00000000
-1.92396198,2.66179963,1.03356402,0.64965340,1.51255020,0.32908370,0.13782452,0.30347157,0.77627661,0.00000000
-1.91795898,2.63745688,1.01299177,0.65004885,1.48681532,0.32093146,0.13868999,0.30462823,0.76027484,0.00000000
-1.91195598,2.60792086,0.99167593,0.64928794,1.45579327,0.31186270,0.13878170,0.30638090,0.74213597,0.00000000
-1.90595298,2.57393897,0.97014740,0.64745909,1.42011388,0.30203320,0.13810004,0.30880279,0.72216715,0.00000000
-1.89994997,2.53625817,0.94889376,0.64465075,1.38044622,0.29160503,0.13666011,0.31193775,0.70068609,0.00000000
-1.89394697,2.49560499,0.92834763,0.64094768,1.33747926,0.28074330,0.13449121,0.31579851,0.67801427,0.00000000
-1.88794397,2.45266964,0.90887846,0.63642809,1.29190375,0.26961319,0.13163580,0.32036667,0.65447088,0.00000000
-1.88194097,2.40809475,0.89078800,0.63116192,1.24439582,0.25837714,0.12814831,0.32559431,0.63036779,0.00000000
-1.87593797,2.36246888,0.87430936,0.62521027,1.19560301,0.24719241,0.12409362,0.33140738,0.60600537,0.00000000
-1.86993497,2.31632477,0.85960945,0.61862602,1.14613295,0.23620889,0.11954526,0.33771049,0.58166931,0.00000000
-1.86393197,2.27014191,0.84679439,0.61145549,1.09654492,0.22556731,0.11458355,0.34439293,0.55762828,0.00000000
-1.85792896,2.22435271,0.83591734,0.60374108,1.04734435,0.21539761,0.10929360,0.35133573,0.53413229,0.00000000
-1.85192596,2.17935158,0.82698804,0.59552464,0.99898001,0.20581773,0.10376323,0.35841909,0.51141168,0.00000000
-1.84592296,2.13550576,0.81998334,0.58685128,0.95184369,0.19693250,0.09808099,0.36553015,0.48967654,0.00000000
-1.83991996,2.09316692,0.81485809,0.57777336,0.90627190,0.18883289,0.09233419,0.37257024,0.46911642,0.00000000
-1.83391696,2.05268228,0.81155545,0.56835435,0.86254923,0.18159531,0.08660710,0.37946168,0.44990017,0.00000000
-1.82791396,2.01440441,0.81001621,0.55867213,0.82091272,0.17528115,0.08097929,0.38615322,0.43217587,0.00000000
-1.82191096,1.97869853,0.81018646,0.54882160,0.78155677,0.16993648,0.07552423,0.39262431,0.41607071,0.00000000
-1.81590795,1.94594684,0.81202328,0.53891619,0.74463828,0.16559183,0.07030806,0.39888748,0.40169079,0.00000000
-1.80990495,1.91654913,0.81549822,0.52908819,0.71028132,0.16226216,0.06538870,0.40498904,0.38912084,0.00000000
-1.80390195,1.89091962,0.82059847,0.51948771,0.67858127,0.15994696,0.06081512,0.41100781,0.37842391,0.00000000
-1.79789895,1.86947994,0.82732596,0.51028030,0.64960810,0.15863050,0.05662699,0.41705196,0.36964103,0.00000000
-1.79189595,1.85264867,0.83569445,0.50164319,0.62340873,0.15828236,0.05285454,0.42325420,0.36279102,0.00000000
-1.78589295,1.84082788,0.84572514,0.49376040,0.60000837,0.15885802,0.04951865,0.42976544,0.35787039,0.00000000
-1.77988994,1.83438752,0.85744113,0.48681685,0.57941107,0.16029982,0.04663120,0.43674730,0.35485359,0.00000000
-1.77388694,1.83364850,0.87086134,0.48099175,0.56159962,0.16253808,0.04419557,0.44436386,0.35369350,0.00000000
-1.76788394,1.83886557,0.88599424,0.47645165,0.54653490,0.16549245,0.04220740,0.45277292,0.35432248,0.00000000
-1.76188094,1.85021083,0.90283200,0.47334341,0.53415516,0.16907354,0.04065534,0.46211751,0.35665365,0.00000000
-1.75587794,1.86775905,0.92134532,0.47178756,0.52437532,0.17318471,0.03952203,0.47251769,0.36058281,0.00000000
-1.74987494,1.89147556,0.94147931,0.47187225,0.51708657,0.17772405,0.03878500,0.48406331,0.36599063,0.00000000
-1.74387194,1.92120740,0.96315059,0.47364824,0.51215659,0.18258645,0.03841772,0.49680796,0.37274522,0.00000000
-1.73786893,1.95667831,0.98624570,0.47712501,0.50943041,0.18766574,0.03839051,0.51076440,0.38070497,0.00000000
-1.73186593,1.99748785,1.01062073,0.48226841,0.50873209,0.19285682,0.03867149,0.52590155,0.38972149,0.00000000
-1.72586293,2.04311467,1.03610211,0.48899973,0.50986722,0.19805768,0.03922741,0.54214335,0.39964251,0.00000000
-1.71985993,2.09292386,1.06248828,0.49719638,0.51262627,0.20317128,0.04002440,0.55936930,0.41031474,0.00000000
-1.71385693,2.14617797,1.08955213,0.50669416,0.51678852,0.20810716,0.04102860,0.57741670,0.42158630,0.00000000
-1.70785393,2.20205133,1.11704379,0.51729090,0.52212668,0.21278285,0.04220666,0.59608443,0.43330896,0.00000000
-1.70185093,2.25964684,1.14469372,0.52875141,0.52841180,0.21712487,0.04352616,0.61513808,0.44533973,0.00000000
-1.69584792,2.31801485,1.17221578,0.54081353,0.53541837,0.22106943,0.04495587,0.63431615,0.45754211,0.00000000
-1.68984492,2.37617308,1.19931028,0.55319495,0.54292946,0.22456275,0.04646589,0.65333708,0.46978674,0.00000000
-1.68384192,2.43312726,1.22566684,0.56560067,0.55074157,0.22756108,0.04802773,0.67190673,0.48195159,0.00000000
-1.67783892,2.48789146,1.25096730,0.57773062,0.55866915,0.23003031,0.04961431,0.68972620,0.49392178,0.00000000
-1.67183592,2.53950794,1.27488857,0.58928746,0.56654850,0.23194547,0.05119985,0.70649953,0.50558916,0.00000000
-1.66583292,2.58706573,1.29710573,0.59998402,0.57424113,0.23328987,0.05275979,0.72194118,0.51685163,0.00000000
-1.65982991,2.62971790,1.31729557,0.60955036,0.58163627,0.23405420,0.05427070,0.73578302,0.52761259,0.00000000
-1.65382691,2.66669701,1.33514067,0.61774011,0.58865268,0.23423555,0.05571014,0.74778069,0.53778050,0.00000000
-1.64782391,2.69732872,1.35033421,0.62433613,0.59523956,0.23383644,0.05705664,0.75771919,0.54726866,0.00000000
