energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.07503752,2.42963441,0.02928460,0.34362362,0.58755119,0.98623426,0.05187645,0.18307102,0.56522724,0.81559499
0.08104052,2.38238436,0.02849577,0.33584333,0.58761952,0.96441091,0.05039365,0.17797280,0.55537144,0.80151509
0.08704352,2.33337908,0.02770512,0.32838890,0.58671422,0.94163412,0.04883946,0.17284073,0.54467628,0.78664205
0.09304652,2.28251094,0.02691365,0.32122962,0.58471325,0.91787239,0.04721545,0.16768297,0.53312736,0.77096731
0.09904952,2.22972980,0.02612176,0.31434187,0.58150533,0.89313651,0.04552818,0.16250914,0.52072666,0.75448354
0.10505253,2.17505594,0.02532943,0.30771274,0.57699648,0.86748286,0.04378905,0.15733148,0.50749482,0.73718833
0.11105553,2.11859030,0.02453631,0.30134300,0.57111648,0.84101463,0.04201385,0.15216592,0.49347269,0.71908828
0.11705853,2.06052169,0.02374191,0.29524934,0.56382468,0.81388094,0.04022225,0.14703296,0.47872207,0.70020298
0.12306153,2.00113072,0.02294578,0.28946589,0.55511512,0.78627408,0.03843703,0.14195835,0.46332568,0.68056895
0.12906453,1.94079030,0.02214775,0.28404481,0.54502053,0.75842488,0.03668327,0.13697364,0.44738647,0.66024318
0.13506753,1.87996269,0.02134810,0.27905607,0.53361514,0.73059661,0.03498744,0.13211637,0.43102615,0.63930609
0.14107054,1.81919328,0.02054779,0.27458630,0.52101602,0.70307774,0.03337645,0.12743012,0.41438328,0.61786379
0.14707354,1.75910119,0.01974858,0.27073683,0.50738295,0.67617370,0.03187671,0.12296428,0.39761075,0.59604943
0.15307654,1.70036727,0.01895319,0.26762103,0.49291679,0.65019829,0.03051326,0.11877355,0.38087303,0.57402361
0.15907954,1.64371964,0.01816536,0.26536091,0.47785636,0.62546475,0.02930889,0.11491725,0.36434299,0.55197376
0.16508254,1.58991760,0.01738986,0.26408334,0.46247394,0.60227720,0.02828348,0.11145844,0.34819873,0.53011253
0.17108554,1.53973421,0.01663252,0.26391579,0.44706956,0.58092242,0.02745333,0.10846277,0.33262019,0.50867518
0.17708854,1.49393833,0.01590010,0.26498193,0.43196436,0.56166246,0.02683074,0.10599730,0.31778582,0.48791623
0.18309155,1.45327661,0.01520016,0.26739721,0.41749311,0.54472823,0.02642364,0.10412908,0.30386943,0.46810526
0.18909455,1.41845604,0.01454094,0.27126447,0.40399628,0.53031422,0.02623545,0.10292369,0.29103700,0.44952230
0.19509755,1.39012765,0.01393109,0.27666995,0.39181181,0.51857451,0.02626503,0.10244367,0.27944383,0.43245278
0.20110055,1.36887169,0.01337946,0.28367958,0.38126693,0.50962010,0.02650679,0.10274695,0.26923187,0.41718230
0.20710355,1.35518474,0.01289490,0.29233587,0.37267017,0.50351753,0.02695096,0.10388513,0.26052719,0.40399147
0.21310655,1.34946901,0.01248591,0.30265529,0.36630378,0.50028878,0.02758400,0.10590190,0.25343788,0.39315078
0.21910955,1.35202388,0.01216048,0.31462644,0.36241678,0.49991234,0.02838902,0.10883137,0.24805197,0.38491584
0.22511256,1.36303987,0.01192579,0.32820874,0.36121876,0.50232523,0.02934644,0.11269646,0.24443580,0.37952286
0.23111556,1.38259492,0.01178801,0.34333190,0.36287441,0.50742597,0.03043460,0.11750739,0.24263255,0.37718470
0.23711856,1.41065275,0.01175211,0.35989602,0.36749918,0.51507806,0.03163052,0.12326023,0.24266097,0.37808723
0.24312156,1.44706340,0.01182169,0.37777230,0.37515573,0.52511404,0.03291060,0.12993565,0.24451453,0.38238624
0.24912456,1.49156544,0.01199884,0.39680436,0.38585163,0.53733978,0.03425136,0.13749781,0.24816074,0.39020475
0.25512756,1.54378986,0.01228407,0.41681006,0.39953801,0.55153880,0.03563022,0.14589360,0.25354086,0.40163077
0.26113057,1.60326534,0.01267620,0.43758384,0.41610948,0.56747664,0.03702606,0.15505206,0.26056998,0.41671543
0.26713357,1.66942481,0.01317238,0.45889947,0.43540514,0.58490499,0.03841992,0.16488437,0.26913756,0.43547154
0.27313657,1.74161308,0.01376809,0.48051322,0.45721084,0.60356556,0.03979544,0.17528413,0.27910834,0.45787253
0.27913957,1.81909555,0.01445719,0.50216738,0.48126266,0.62319374,0.04113922,0.18612828,0.29032390,0.48385172
0.28514257,1.90106802,0.01523202,0.52359413,0.50725155,0.64352178,0.04244114,0.19727848,0.30260467,0.51330208
0.29114557,1.98666734,0.01608350,0.54451969,0.53482919,0.66428190,0.04369442,0.20858311,0.31575259,0.54607639
0.29714857,2.07498324,0.01700131,0.56466883,0.56361493,0.68520895,0.04489558,0.21987990,0.32955426,0.58198793
0.30315158,2.16507108,0.01797410,0.58376953,0.59320375,0.70604297,0.04604432,0.23099903,0.34378468,0.62081172
0.30915458,2.25596554,0.01898970,0.60155790,0.62317496,0.72653168,0.04714314,0.24176683,0.35821148,0.66228637
0.31515758,2.34669535,0.02003541,0.61778321,0.65310168,0.74643280,0.04819699,0.25200980,0.37259947,0.70611659
0.32116058,2.43629864,0.02109828,0.63221295,0.68256057,0.76551643,0.04921267,0.26155904,0.38671556,0.75197641
0.32716358,2.52383893,0.02216543,0.64463781,0.71114176,0.78356751,0.05019830,0.27025477,0.40033375,0.79951319
0.33316658,2.60842155,0.02322441,0.65487654,0.73845853,0.80038830,0.05116260,0.27795084,0.41324015,0.84835229
0.33916958,2.68920995,0.02426355,0.66278039,0.76415654,0.81580094,0.05211429,0.28451909,0.42523782,0.89810254
0.34517259,2.76544182,0.02527231,0.66823711,0.78792219,0.82965012,0.05306142,0.28985336,0.43615128,0.94836245
0.35117559,2.83644450,0.02624167,0.67117432,0.80948994,0.84180571,0.05401077,0.29387294,0.44583058,0.99872701
0.35717859,2.90164939,0.02716444,0.67156211,0.82864824,0.85216541,0.05496737,0.29652534,0.45415470,1.04879515
0.36318159,2.96060490,0.02803562,0.66941472,0.84524402,0.86065728,0.05593404,0.29778822,0.46103430,1.09817766
0.36918459,3.01298776,0.02885265,0.66479126,0.85918549,0.86724204,0.05691116,0.29767048,0.46641368,1.14650547
0.37518759,3.05861223,0.02961564,0.65779538,0.87044323,0.87191519,0.05789653,0.29621232,0.47027187,1.19343820
0.38119060,3.09743708,0.03032757,0.64857386,0.87904974,0.87470866,0.05888536,0.29348434,0.47262294,1.23867266
0.38719360,3.12957002,0.03099433,0.63731417,0.88509733,0.87569205,0.05987049,0.28958568,0.47351548,1.28195123
0.39319660,3.15526955,0.03162478,0.62424101,0.88873466,0.87497330,0.06084267,0.28464139,0.47303128,1.32306973
0.39919960,3.17494385,0.03223058,0.60961203,0.89016205,0.87269870,0.06179106,0.27879891,0.47128332,1.36188468
0.40520260,3.18914684,0.03282609,0.59371275,0.88962590,0.86905214,0.06270374,0.27222403,0.46841316,1.39831933
0.41120560,3.19857113,0.03342795,0.57685091,0.88741226,0.86425355,0.06356842,0.26509639,0.46458777,1.43236847
0.41720860,3.20403774,0.03405475,0.55935035,0.88383999,0.85855640,0.06437307,0.25760470,0.45999585,1.46410144
0.42321161,3.20648261,0.03472649,0.54154468,0.87925355,0.85224431,0.06510664,0.24994182,0.45484386,1.49366296
0.42921461,3.20693975,0.03546393,0.52377085,0.87401565,0.84562654,0.06575975,0.24230003,0.44935167,1.52127176
0.43521761,3.20652098,0.03628791,0.50636266,0.86849995,0.83903251,0.06632526,0.23486634,0.44374795,1.54721636
0.44122061,3.20639236,0.03721860,0.48964462,0.86308369,0.83280529,0.06679876,0.22781830,0.43826538,1.57184811
0.44722361,3.20774739,0.03827465,0.47392590,0.85814046,0.82729409,0.06717897,0.22132015,0.43313573,1.59557132
0.45322661,3.21177729,0.03947237,0.45949475,0.85403306,0.82284585,0.06746793,0.21551952,0.42858475,1.61883042
0.45922961,3.21963877,0.04082496,0.44661330,0.85110636,0.81979609,0.06767099,0.21054469,0.42482705,1.64209460
0.46523262,3.23241981,0.04234167,0.43551278,0.84968026,0.81845918,0.06779674,0.20650239,0.42206099,1.66584002
0.47123562,3.25110439,0.04402716,0.42638924,0.85004260,0.81911826,0.06785666,0.20347616,0.42046357,1.69053029
0.47723862,3.27653704,0.04588091,0.41939980,0.85244218,0.82201522,0.06786463,0.20152528,0.42018559,1.71659580
0.48324162,3.30938844,0.04789676,0.41465941,0.85708190,0.82734090,0.06783635,0.20068417,0.42134696,1.74441269
0.48924462,3.35012323,0.05006267,0.41223819,0.86411208,0.83522602,0.06778861,0.20096226,0.42403253,1.77428242
0.49524762,3.39897163,0.05236065,0.41215940,0.87362426,0.84573317,0.06773852,0.20234431,0.42828838,1.80641277
0.50125063,3.45590603,0.05476685,0.41439814,0.88564563,0.85885031,0.06770268,0.20479106,0.43411891,1.84090130
0.50725363,3.52062400,0.05725192,0.41888074,0.90013439,0.87448607,0.06769637,0.20824028,0.44148466,1.87772212
0.51325663,3.59253898,0.05978158,0.42548508,0.91697631,0.89246723,0.06773283,0.21260810,0.45030128,1.91671678
0.51925963,3.67077935,0.06231731,0.43404178,0.93598284,0.91253866,0.06782252,0.21779069,0.46043952,1.95758990
0.52526263,3.75419690,0.06481729,0.44433642,0.95689102,0.93436589,0.06797263,0.22366620,0.47172655,1.99990994
0.53126563,3.84138474,0.06723745,0.45611278,0.97936548,0.95754032,0.06818663,0.23009697,0.48394852,2.04311546
0.53726863,3.93070469,0.06953265,0.46907722,1.00300268,0.98158720,0.06846401,0.23693206,0.49685445,2.08652666
0.54327164,4.02032358,0.07165790,0.48290403,1.02733753,1.00597607,0.06880022,0.24400997,0.51016144,2.12936197
0.54927464,4.10825764,0.07356962,0.49724191,1.05185229,1.03013355,0.06918668,0.25116167,0.52356104,2.17075922
0.55527764,4.19242356,0.07522687,0.51172127,1.07598779,1.05345795,0.06961107,0.25821376,0.53672663,2.20980055
0.56128064,4.27069467,0.07659254,0.52596233,1.09915658,1.07533541,0.07005770,0.26499189,0.54932181,2.24554017
0.56728364,4.34096025,0.07763438,0.53958385,1.12075778,1.09515687,0.07050801,0.27132425,0.56100918,2.27703385
0.57328664,4.40118604,0.07832595,0.55221211,1.14019309,1.11233541,0.07094118,0.27704516,0.57145967,2.30336911
0.57928964,4.44947366,0.07864732,0.56349002,1.15688354,1.12632325,0.07133485,0.28199855,0.58036175,2.32369477
0.58529265,4.48411681,0.07858565,0.57308606,1.17028624,1.13662782,0.07166588,0.28604152,0.58743045,2.33724889
0.59129565,4.50365238,0.07813549,0.58070262,1.17991068,1.14282635,0.07191112,0.28904752,0.59241572,2.34338396
0.59729865,4.50690446,0.07729889,0.58608367,1.18533380,1.14457840,0.07204822,0.29090938,0.59510994,2.34158839
0.60330165,4.49301986,0.07608532,0.58902126,1.18621330,1.14163591,0.07205639,0.29154186,0.59535423,2.33150371
0.60930465,4.46149384,0.07451132,0.58936081,1.18229873,1.13385040,0.07191713,0.29088384,0.59304331,2.31293669
0.61530765,4.41218531,0.07260001,0.58700490,1.17343971,1.12117718,0.07161488,0.28889981,0.58812883,2.28586624
0.62131066,4.34532107,0.07038039,0.58191535,1.15959118,1.10367623,0.07113765,0.28558085,0.58062094,2.25044487
0.62731366,4.26148905,0.06788655,0.57411374,1.14081525,1.08151009,0.07047741,0.28094492,0.57058808,2.20699466
0.63331666,4.16162094,0.06515673,0.56368007,1.11727970,1.05493852,0.06963051,0.27503635,0.55815494,2.15599831
0.63931966,4.04696507,0.06223232,0.55074985,1.08925321,1.02431052,0.06859785,0.26792476,0.54349878,2.09808531
0.64532266,3.91905042,0.05915677,0.53550958,1.05709733,0.99005373,0.06738500,0.25970319,0.52684406,2.03401411
0.65132566,3.77964337,0.05597456,0.51819090,1.02125583,0.95266185,0.06600207,0.25048565,0.50845576,1.96465087
0.65732866,3.63069848,0.05273012,0.49906349,0.98224150,0.91268044,0.06446352,0.24040407,0.48863147,1.89094558
0.66333167,3.47430525,0.04946684,0.47842717,0.94062120,0.87069167,0.06278773,0.22960478,0.46769262,1.81390632
0.66933467,3.31263248,0.04622613,0.45660329,0.89699966,0.82729848,0.06099649,0.21824467,0.44597510,1.73457269
0.67533767,3.14787218,0.04304657,0.43392586,0.85200252,0.78310873,0.05911432,0.20648708,0.42381969,1.65398913
0.68134067,2.98218474,0.03996320,0.41073262,0.80625945,0.73871982,0.05716771,0.19449761,0.40156247,1.57317899
0.68734367,2.81764696,0.03700686,0.38735643,0.76038774,0.69470431,0.05518421,0.18243996,0.37952570,1.49312019
0.69334667,2.65620460,0.03420379,0.36411712,0.71497701,0.65159683,0.05319153,0.17047200,0.35800934,1.41472304
0.69934967,2.49963060,0.03157528,0.34131421,0.67057556,0.60988269,0.05121658,0.15874209,0.33728359,1.33881099
0.70535268,2.34949016,0.02913746,0.31922051,0.62767855,0.56998851,0.04928457,0.14738585,0.31758259,1.26610463
0.71135568,2.20711332,0.02690129,0.29807690,0.58671859,0.53227495,0.04741811,0.13652343,0.29909955,1.19720941
0.71735868,2.07357572,0.02487266,0.27808829,0.54805859,0.49703172,0.04563647,0.12625738,0.28198331,1.13260721
0.72336168,1.94968765,0.02305263,0.25942085,0.51198725,0.46447494,0.04395492,0.11667114,0.26633660,1.07265202
0.72936468,1.83599135,0.02143775,0.24220053,0.47871693,0.43474662,0.04238430,0.10782817,0.25221587,1.01756944
0.73536768,1.73276621,0.02002054,0.22651278,0.44838392,0.40791643,0.04093075,0.09977176,0.23963264,0.96746003
0.74137069,1.64004136,0.01879003,0.21240342,0.42105089,0.38398527,0.03959561,0.09252542,0.22855646,0.92230616
0.74737369,1.55761487,0.01773238,0.19988056,0.39671120,0.36289071,0.03837560,0.08609389,0.21891903,0.88198194
0.75337669,1.48507849,0.01683155,0.18891745,0.37529490,0.34451378,0.03726314,0.08046463,0.21061963,0.84626583
0.75937969,1.42184704,0.01606997,0.17945598,0.35667598,0.32868701,0.03624694,0.07560978,0.20353138,0.81485530
0.76538269,1.36719123,0.01542930,0.17141094,0.34068063,0.31520327,0.03531265,0.07148843,0.19750821,0.78738317
0.77138569,1.32027268,0.01489110,0.16467452,0.32709617,0.30382527,0.03444370,0.06804922,0.19239227,0.76343482
0.77738869,1.28018010,0.01443751,0.15912126,0.31568029,0.29429515,0.03362224,0.06523299,0.18802139,0.74256590
0.78339170,1.24596538,0.01405186,0.15461304,0.30617041,0.28634416,0.03283006,0.06297564,0.18423657,0.72431985
0.78939470,1.21667865,0.01371928,0.15100403,0.29829290,0.27970196,0.03204954,0.06121093,0.18088892,0.70824481
0.79539770,1.19140118,0.01342711,0.14814557,0.29177185,0.27410528,0.03126459,0.05987311,0.17784615,0.69390948
0.80140070,1.16927558,0.01316538,0.14589074,0.28633737,0.26930597,0.03046140,0.05889955,0.17499816,0.68091734
0.80740370,1.14953225,0.01292703,0.14409863,0.28173319,0.26507790,0.02962912,0.05823299,0.17226168,0.66891922
0.81340670,1.13151176,0.01270813,0.14263811,0.27772332,0.26122286,0.02876042,0.05782360,0.16958379,0.65762358
0.81940970,1.11468255,0.01250799,0.14139116,0.27409798,0.25757521,0.02785179,0.05763066,0.16694431,0.64680456
0.82541271,1.09865372,0.01232911,0.14025555,0.27067841,0.25400530,0.02690368,0.05762393,0.16435685,0.63630758
0.83141571,1.08318274,0.01217704,0.13914697,0.26732069,0.25042147,0.02592054,0.05778458,0.16186870,0.62605227
0.83741871,1.06817793,0.01206022,0.13800051,0.26391841,0.24677085,0.02491055,0.05810569,0.15955948,0.61603297
0.84342171,1.05369589,0.01198961,0.13677143,0.26040434,0.24303885,0.02388526,0.05859242,0.15753856,0.60631659
0.84942471,1.03993402,0.01197833,0.13543528,0.25675082,0.23924742,0.02285916,0.05926165,0.15594150,0.59703809
0.85542771,1.02721845,0.01204122,0.13398745,0.25296922,0.23545225,0.02184903,0.06014131,0.15492550,0.58839369
0.86143072,1.01598783,0.01219429,0.13244196,0.24910814,0.23173897,0.02087327,0.06126919,0.15466395,0.58063202
0.86743372,1.00677349,0.01245420,0.13082981,0.24525071,0.22821857,0.01995125,0.06269149,0.15534044,0.57404359
0.87343672,1.00017669,0.01283766,0.12919680,0.24151085,0.22502210,0.01910261,0.06446097,0.15714212,0.56894875
0.87943972,0.99684364,0.01336085,0.12760091,0.23802880,0.22229495,0.01834654,0.06663488,0.16025278,0.56568480
0.88544272,0.99743917,0.01403877,0.12610943,0.23496580,0.22019088,0.01770125,0.06927254,0.16484578,0.56459241
0.89144572,1.00261989,0.01488470,0.12479588,0.23249831,0.21886589,0.01718345,0.07243293,0.17107698,0.56600214
0.89744872,1.01300793,0.01590959,0.12373686,0.23081177,0.21847235,0.01680789,0.07617199,0.17907793,0.57022126
0.90345173,1.02916591,0.01712154,0.12300898,0.23009422,0.21915336,0.01658711,0.08054009,0.18894947,0.57752165
0.90945473,1.05157438,0.01852533,0.12268593,0.23052984,0.22103765,0.01653128,0.08557949,0.20075599,0.58812912
0.91545773,1.08061232,0.02012198,0.12283587,0.23229272,0.22423512,0.01664814,0.09132195,0.21452057,0.60221460
0.92146073,1.11654158,0.02190842,0.12351916,0.23554092,0.22883325,0.01694308,0.09778666,0.23022109,0.61988762
0.92746373,1.15949586,0.02387728,0.12478657,0.24041113,0.23489426,0.01741933,0.10497847,0.24778766,0.64119246
0.93346673,1.20947449,0.02601672,0.12667792,0.24701401,0.24245340,0.01807827,0.11288658,0.26710134,0.66610693
0.93946973,1.26634156,0.02831050,0.12922127,0.25543022,0.25151803,0.01891976,0.12148361,0.28799448,0.69454407
0.94547274,1.32982999,0.03073803,0.13243259,0.26570751,0.26206784,0.01994255,0.13072539,0.31025252,0.72635655
0.95147574,1.39955071,0.03327475,0.13631582,0.27785859,0.27405582,0.02114478,0.14055113,0.33361756,0.76134367
0.95747874,1.47500615,0.03589250,0.14086339,0.29186013,0.28741015,0.02252436,0.15088431,0.35779340,0.79926046
0.96348174,1.55560771,0.03856016,0.14605699,0.30765268,0.30203673,0.02407946,0.16163412,0.38245216,0.83982859
0.96948474,1.64069603,0.04124437,0.15186853,0.32514147,0.31782230,0.02580882,0.17269737,0.40724217,0.88274842
0.97548774,1.72956340,0.04391042,0.15826126,0.34419824,0.33463788,0.02771211,0.18396099,0.43179701,0.92771160
0.98149075,1.82147697,0.04652325,0.16519089,0.36466378,0.35234250,0.02979010,0.19530491,0.45574532,0.97441344
0.98749375,1.91570184,0.04904852,0.17260659,0.38635126,0.37078694,0.03204472,0.20660519,0.47872113,1.02256462
0.99349675,2.01152283,0.05145379,0.18045194,0.40905016,0.38981740,0.03447905,0.21773745,0.50037420,1.07190127
0.99949975,2.10826397,0.05370966,0.18866569,0.43253068,0.40927888,0.03709711,0.22858029,0.52038014,1.12219318
1.00550275,2.20530481,0.05579091,0.19718229,0.45654861,0.42901826,0.03990355,0.23901869,0.53844970,1.17324943
1.01150575,2.30209291,0.05767754,0.20593234,0.48085043,0.44888690,0.04290315,0.24894718,0.55433709,1.22492120
1.01750875,2.39815188,0.05935572,0.21484283,0.50517857,0.46874275,0.04610025,0.25827274,0.56784677,1.27710171
1.02351176,2.49308498,0.06081854,0.22383740,0.52927668,0.48845195,0.04949810,0.26691721,0.57883857,1.32972302
1.02951476,2.58657396,0.06206651,0.23283651,0.55289481,0.50788987,0.05309805,0.27481919,0.58723089,1.38275009
1.03551776,2.67837361,0.06310782,0.24175773,0.57579439,0.52694177,0.05689876,0.28193532,0.59300181,1.43617229
1.04152076,2.76830241,0.06395830,0.25051621,0.59775281,0.54550288,0.06089545,0.28824087,0.59618818,1.48999281
1.04752376,2.85622983,0.06464107,0.25902530,0.61856761,0.56347822,0.06507909,0.29372975,0.59688271,1.54421662
1.05352676,2.94206116,0.06518586,0.26719747,0.63806000,0.58078208,0.06943579,0.29841366,0.59522914,1.59883749
1.05952976,3.02572077,0.06562802,0.27494550,0.65607777,0.59733730,0.07394619,0.30232083,0.59141582,1.65382493
1.06553277,3.10713455,0.06600720,0.28218389,0.67249741,0.61307440,0.07858508,0.30549398,0.58566807,1.70911166
1.07153577,3.18621277,0.06636590,0.28883051,0.68722536,0.62793059,0.08332127,0.30798793,0.57823938,1.76458227
1.07753877,3.26283396,0.06674767,0.29480847,0.70019839,0.64184886,0.08811753,0.30986682,0.56940217,1.82006380
1.08354177,3.33683077,0.06719532,0.30004788,0.71138310,0.65477704,0.09293087,0.31120102,0.55943831,1.87531863
1.08954477,3.40797857,0.06774901,0.30448775,0.72077448,0.66666688,0.09771305,0.31206399,0.54862978,1.93004026
1.09554777,3.47598716,0.06844438,0.30807758,0.72839365,0.67747336,0.10241128,0.31252914,0.53724991,1.98385217
1.10155078,3.54049614,0.06931085,0.31077875,0.73428487,0.68715396,0.10696917,0.31266682,0.52555547,2.03630987
1.10755378,3.60107423,0.07037006,0.31256552,0.73851190,0.69566823,0.11132785,0.31254161,0.51377984,2.08690628
1.11355678,3.65722243,0.07163463,0.31342557,0.74115391,0.70297736,0.11542729,0.31220997,0.50212752,2.13508024
1.11955978,3.70838117,0.07310731,0.31336003,0.74230108,0.70904406,0.11920770,0.31171834,0.49077008,2.18022782
1.12556278,3.75394111,0.07478044,0.31238300,0.74205017,0.71383250,0.12261101,0.31110180,0.47984365,2.22171616
1.13156578,3.79325726,0.07663594,0.31052061,0.74050017,0.71730855,0.12558242,0.31038328,0.46944789,2.25889935
1.13756878,3.82566600,0.07864571,0.30780957,0.73774824,0.71944017,0.12807181,0.30957336,0.45964643,2.29113566
1.14357179,3.85050435,0.08077247,0.30429541,0.73388629,0.72019810,0.13003520,0.30867062,0.45046871,2.31780573
1.14957479,3.86713099,0.08297103,0.30003050,0.72899811,0.71955669,0.13143594,0.30766257,0.44191296,2.33833087
1.15557779,3.87494808,0.08518994,0.29507188,0.72315737,0.71749508,0.13224584,0.30652707,0.43395018,2.35219099
1.16158079,3.87342341,0.08737342,0.28947914,0.71642644,0.71399846,0.13244601,0.30523412,0.42652893,2.35894140
1.16758379,3.86211189,0.08946350,0.28331245,0.70885621,0.70905964,0.13202745,0.30374803,0.41958066,2.35822802
1.17358679,3.84067564,0.09140229,0.27663082,0.70048668,0.70268062,0.13099141,0.30202979,0.41302528,2.34980037
1.17958979,3.80890207,0.09313425,0.26949073,0.69134846,0.69487436,0.12934938,0.30003960,0.40677689,2.33352197
1.18559280,3.76671911,0.09460840,0.26194511,0.68146484,0.68566634,0.12712294,0.29773939,0.40074915,2.30937776
1.19159580,3.71420705,0.09578034,0.25404279,0.67085450,0.67509620,0.12434314,0.29509532,0.39486048,2.27747835
1.19759880,3.65160648,0.09661395,0.24582842,0.65953449,0.66321902,0.12104983,0.29208001,0.38903845,2.23806093
1.20360180,3.57932200,0.09708283,0.23734272,0.64752336,0.65010627,0.11729056,0.28867459,0.38322358,2.19148684
1.20960480,3.49792134,0.09717122,0.22862311,0.63484417,0.63584644,0.11311947,0.28487041,0.37737217,2.13823600
1.21560780,3.40813009,0.09687462,0.21970458,0.62152732,0.62054505,0.10859590,0.28067027,0.37145822,2.07889827
1.22161081,3.31082183,0.09619979,0.21062076,0.60761281,0.60432415,0.10378297,0.27608930,0.36547437,2.01416225
1.22761381,3.20700420,0.09516448,0.20140495,0.59315199,0.58732121,0.09874610,0.27115532,0.35943179,1.94480176
1.23361681,3.09780126,0.09379661,0.19209125,0.57820855,0.56968740,0.09355150,0.26590873,0.35335916,1.87166063
1.23961981,2.98443270,0.09213313,0.18271545,0.56285877,0.55158529,0.08826473,0.26040197,0.34730081,1.79563626
1.24562281,2.86819062,0.09021859,0.17331570,0.54719097,0.53318608,0.08294937,0.25469849,0.34131411,1.71766239
1.25162581,2.75041469,0.08810350,0.16393305,0.53130431,0.51466638,0.07766576,0.24887136,0.33546625,1.63869191
1.25762881,2.63246656,0.08584248,0.15461152,0.51530682,0.49620473,0.07246997,0.24300157,0.32983062,1.55967986
1.26363182,2.51570427,0.08349245,0.14539800,0.49931299,0.47797796,0.06741292,0.23717600,0.32448308,1.48156743
1.26963482,2.40145753,0.08111075,0.13634177,0.48344096,0.46015760,0.06253964,0.23148529,0.31949804,1.40526709
1.27563782,2.29100458,0.07875348,0.12749385,0.46780948,0.44290637,0.05788889,0.22602152,0.31494485,1.33164937
1.28164082,2.18555134,0.07647384,0.11890605,0.45253485,0.42637507,0.05349278,0.22087591,0.31088453,1.26153138
1.28764382,2.08621316,0.07432087,0.11062991,0.43772796,0.41069985,0.04937675,0.21613654,0.30736690,1.19566720
1.29364682,1.99399964,0.07233830,0.10271558,0.42349161,0.39599997,0.04555962,0.21188619,0.30442847,1.13474033
1.29964982,1.90980263,0.07056373,0.09521064,0.40991820,0.38237620,0.04205386,0.20820037,0.30209097,1.07935785
1.30565283,1.83438741,0.06902803,0.08815895,0.39708796,0.36990982,0.03886596,0.20514549,0.30036063,1.03004644
1.31165583,1.76838686,0.06775506,0.08159968,0.38506756,0.35866221,0.03599690,0.20277743,0.29922824,0.98724984
1.31765883,1.71229843,0.06676156,0.07556636,0.37390940,0.34867501,0.03344272,0.20114016,0.29866993,0.95132760
1.32366183,1.66648346,0.06605722,0.07008624,0.36365130,0.33997077,0.03119515,0.20026487,0.29864854,0.92255488
1.32966483,1.63116852,0.06564498,0.06517972,0.35431666,0.33255398,0.02924217,0.20016919,0.29911564,0.90112299
1.33566783,1.60644827,0.06552135,0.06086010,0.34591502,0.32641243,0.02756874,0.20085678,0.30001380,0.88714050
1.34167084,1.59228961,0.06567688,0.05713350,0.33844283,0.32151868,0.02615735,0.20231716,0.30127933,0.88063469
1.34767384,1.58853669,0.06609662,0.05399894,0.33188445,0.31783170,0.02498867,0.20452580,0.30284497,0.88155336
1.35367684,1.59491661,0.06676062,0.05144870,0.32621325,0.31529842,0.02404204,0.20744438,0.30464274,0.88976689
1.35967984,1.61104585,0.06764444,0.04946882,0.32139266,0.31385533,0.02329598,0.21102140,0.30660654,0.90507060
1.36568284,1.63643735,0.06871965,0.04803975,0.31737730,0.31342990,0.02272868,0.21519296,0.30867466,0.92718764
1.37168584,1.67050846,0.06995431,0.04713716,0.31411402,0.31394199,0.02231830,0.21988377,0.31079189,0.95577248
1.37768884,1.71258996,0.07131348,0.04673287,0.31154294,0.31530517,0.02204342,0.22500847,0.31291137,0.99041532
1.38369185,1.76193654,0.07275976,0.04679588,0.30959843,0.31742807,0.02188326,0.23047320,0.31499600,1.03064762
1.38969485,1.81773881,0.07425384,0.04729356,0.30821028,0.32021576,0.02181796,0.23617738,0.31701960,1.07594882
1.39569785,1.87913729,0.07575516,0.04819276,0.30730489,0.32357132,0.02182885,0.24201587,0.31896760,1.12575468
1.40170085,1.94523830,0.07722256,0.04946118,0.30680667,0.32739756,0.02189860,0.24788133,0.32083744,1.17946691
1.40770385,2.01513179,0.07861513,0.05106857,0.30663976,0.33159900,0.02201149,0.25366677,0.32263876,1.23646437
1.41370685,2.08791087,0.07989301,0.05298806,0.30672990,0.33608414,0.02215354,0.25926838,0.32439323,1.29611538
1.41970985,2.16269256,0.08101834,0.05519744,0.30700672,0.34076794,0.02231271,0.26458844,0.32613421,1.35779099
1.42571286,2.23863920,0.08195619,0.05768031,0.30740621,0.34557453,0.02247906,0.26953822,0.32790619,1.42087864
1.43171586,2.31497957,0.08267556,0.06042719,0.30787337,0.35043999,0.02264489,0.27404090,0.32976405,1.48479573
1.43771886,2.39102892,0.08315030,0.06343641,0.30836496,0.35531511,0.02280493,0.27803426,0.33177214,1.54900240
1.44372186,2.46620678,0.08335994,0.06671483,0.30885218,0.36016797,0.02295635,0.28147306,0.33400315,1.61301293
1.44972486,2.54005152,0.08329044,0.07027823,0.30932316,0.36498615,0.02309891,0.28433104,0.33653679,1.67640507
1.45572786,2.61223077,0.08293474,0.07415143,0.30978496,0.36977840,0.02323491,0.28660236,0.33945832,1.73882675
1.46173087,2.68254677,0.08229311,0.07836800,0.31026510,0.37457557,0.02336918,0.28830245,0.34285682,1.79999970
