energy_ev,total_up,B_p_up,B_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.01550775,5.82910697,1.25580740,0.00000000,2.97556737,3.87651326,0.73320385,0.00000000
-5.00950475,5.94687551,1.27995032,0.00000000,3.05078674,3.95473911,0.74743015,0.00000000
-5.00350175,6.06453453,1.30431221,0.00000000,3.12441527,4.03339073,0.76175889,0.00000000
-4.99749875,6.17991971,1.32839386,0.00000000,3.19522490,4.11103198,0.77602713,0.00000000
-4.99149575,6.29055881,1.35162575,0.00000000,3.26194564,4.18598925,0.79002060,0.00000000
-4.98549275,6.39376735,1.37339088,0.00000000,3.32332032,4.25641449,0.80348065,0.00000000
-4.97948974,6.48675812,1.39305050,0.00000000,3.37816103,4.32035904,0.81611376,0.00000000
-4.97348674,6.56675933,1.40997160,0.00000000,3.42540470,4.37585483,0.82760329,0.00000000
-4.96748374,6.63113570,1.42355462,0.00000000,3.46416462,4.42099903,0.83762272,0.00000000
-4.96148074,6.67750676,1.43326037,0.00000000,3.49377563,4.45403831,0.84584992,0.00000000
-4.95547774,6.70385649,1.43863454,0.00000000,3.51383026,4.47344844,0.85198152,0.00000000
-4.94947474,6.70862918,1.43932889,0.00000000,3.52420414,4.47800565,0.85574680,0.00000000
-4.94347174,6.69080685,1.43511800,0.00000000,3.52506908,4.46684629,0.85692027,0.00000000
-4.93746873,6.64996481,1.42591096,0.00000000,3.51689332,4.43951220,0.85533239,0.00000000
-4.93146573,6.58630280,1.41175739,0.00000000,3.50042858,4.39597963,0.85087787,0.00000000
-4.92546273,6.50065074,1.39284774,0.00000000,3.47668495,4.33667088,0.84352114,0.00000000
-4.91945973,6.39444926,1.36950790,0.00000000,3.44689454,4.26244816,0.83329881,0.00000000
-4.91345673,6.26970637,1.34218858,0.00000000,3.41246611,4.17459068,0.82031897,0.00000000
-4.90745373,6.12893310,1.31145014,0.00000000,3.37493284,4.07475612,0.80475752,0.00000000
-4.90145073,5.97506162,1.27794358,0.00000000,3.33589615,3.96492898,0.78685173,0.00000000
-4.89544772,5.81135014,1.24238894,0.00000000,3.29696840,3.84735855,0.76689147,0.00000000
-4.88944472,5.64127970,1.20555197,0.00000000,3.25971746,3.72448949,0.74520862,0.00000000
-4.88344172,5.46844764,1.16822041,0.00000000,3.22561594,3.59888872,0.72216516,0.00000000
-4.87743872,5.29646278,1.13118081,0.00000000,3.19599761,3.47317168,0.69814072,0.00000000
-4.87143572,5.12884702,1.09519699,0.00000000,3.17202302,3.34993142,0.67352010,0.00000000
-4.86543272,4.96894709,1.06099093,0.00000000,3.15465576,3.23167318,0.64868141,0.00000000
-4.85942971,4.81985970,1.02922671,0.00000000,3.14465024,3.12075678,0.62398535,0.00000000
-4.85342671,4.68437227,1.00049807,0.00000000,3.14255099,3.01934873,0.59976602,0.00000000
-4.84742371,4.56492021,0.97531960,0.00000000,3.14870299,2.92938476,0.57632370,0.00000000
-4.84142071,4.46356101,0.95412164,0.00000000,3.16327156,2.85254347,0.55391956,0.00000000
-4.83541771,4.38196405,0.93724871,0.00000000,3.18627016,2.79023048,0.53277268,0.00000000
-4.82941471,4.32141437,0.92496088,0.00000000,3.21759349,2.74357237,0.51305898,0.00000000
-4.82341171,4.28282793,0.91743764,0.00000000,3.25705337,2.71341886,0.49491213,0.00000000
-4.81740870,4.26677522,0.91478354,0.00000000,3.30441452,2.70035154,0.47842602,0.00000000
-4.81140570,4.27351015,0.91703491,0.00000000,3.35942726,2.70469715,0.46365859,0.00000000
-4.80540270,4.30300073,0.92416688,0.00000000,3.42185477,2.72654340,0.45063645,0.00000000
-4.79939970,4.35495867,0.93610011,0.00000000,3.49149243,2.76575532,0.43936012,0.00000000
-4.79339670,4.42886516,0.95270664,0.00000000,3.56817776,2.82199075,0.42980934,0.00000000
-4.78739370,4.52399105,0.97381435,0.00000000,3.65178987,2.89471332,0.42194820,0.00000000
-4.78139070,4.63941003,0.99920997,0.00000000,3.74223814,2.98320245,0.41572982,0.00000000
-4.77538769,4.77400468,1.02864026,0.00000000,3.83944084,3.08655988,0.41110028,0.00000000
-4.76938469,4.92646565,1.06181178,0.00000000,3.94329486,3.20371301,0.40800180,0.00000000
-4.76338169,5.09528546,1.09838919,0.00000000,4.05363863,3.33341575,0.40637499,0.00000000
-4.75737869,5.27874878,1.13799279,0.00000000,4.17021097,3.47424808,0.40616028,0.00000000
-4.75137569,5.47492165,1.18019562,0.00000000,4.29260865,3.62461571,0.40729853,0.00000000
-4.74537269,5.68164246,1.22452079,0.00000000,4.42024624,3.78275154,0.40973101,0.00000000
-4.73936968,5.89651748,1.27043967,0.00000000,4.55232119,3.94672050,0.41339887,0.00000000
-4.73336668,6.11692368,1.31737158,0.00000000,4.68778741,4.11442951,0.41824226,0.00000000
-4.72736368,6.34002102,1.36468541,0.00000000,4.82533981,4.28364366,0.42419928,0.00000000
-4.72136068,6.56277592,1.41170368,0.00000000,4.96341185,4.45200969,0.43120489,0.00000000
-4.71535768,6.78199681,1.45770932,0.00000000,5.10018734,4.61708709,0.43918987,0.00000000
-4.70935468,6.99438190,1.50195517,0.00000000,5.23362669,4.77638672,0.44808001,0.00000000
-4.70335168,7.19657812,1.54367624,0.00000000,5.36150735,4.92741629,0.45779546,0.00000000
-4.69734867,7.38524980,1.58210438,0.00000000,5.48147678,5.06773139,0.46825027,0.00000000
-4.69134567,7.55715438,1.61648489,0.00000000,5.59111589,5.19499030,0.47935220,0.00000000
-4.68534267,7.70922221,1.64609460,0.00000000,5.68801012,5.30701054,0.49100269,0.00000000
-4.67933967,7.83863687,1.67026048,0.00000000,5.76982486,5.40182461,0.50309694,0.00000000
-4.67333667,7.94291234,1.68837825,0.00000000,5.83438153,5.47773260,0.51552415,0.00000000
-4.66733367,8.01996335,1.69992995,0.00000000,5.87973090,5.53334901,0.52816787,0.00000000
-4.66133067,8.06816556,1.70449980,0.00000000,5.90422013,5.56764174,0.54090635,0.00000000
-4.65532766,8.08640270,1.70178756,0.00000000,5.90655041,5.57996119,0.55361316,0.00000000
-4.64932466,8.07409852,1.69161878,0.00000000,5.88582280,5.57005824,0.56615788,0.00000000
-4.64332166,8.03123211,1.67395149,0.00000000,5.84157040,5.53809009,0.57840711,0.00000000
-4.63731866,7.95833603,1.64887891,0.00000000,5.77377563,5.48461379,0.59022567,0.00000000
-4.63131566,7.85647773,1.61662823,0.00000000,5.68287246,5.41056788,0.60147834,0.00000000
-4.62531266,7.72722517,1.57755527,0.00000000,5.56973377,5.31724291,0.61203190,0.00000000
-4.61930965,7.57259876,1.53213550,0.00000000,5.43564514,5.20624247,0.62175767,0.00000000
-4.61330665,7.39501181,1.48095166,0.00000000,5.28226642,5.07943634,0.63053453,0.00000000
-4.60730365,7.19720241,1.42467846,0.00000000,5.11158331,4.93890802,0.63825225,0.00000000
-4.60130065,6.98215971,1.36406517,0.00000000,4.92585130,4.78689882,0.64481510,0.00000000
-4.59529765,6.75304754,1.29991660,0.00000000,4.72753424,4.62575071,0.65014565,0.00000000
-4.58929465,6.51312834,1.23307327,0.00000000,4.51924021,4.45785005,0.65418835,0.00000000
-4.58329165,6.26568985,1.16439147,0.00000000,4.30365692,4.28557413,0.65691289,0.00000000
-4.57728864,6.01397665,1.09472388,0.00000000,4.08348871,4.11124208,0.65831694,0.00000000
-4.57128564,5.76112836,1.02490133,0.00000000,3.86139712,3.93707125,0.65842814,0.00000000
-4.56528264,5.51012550,0.95571618,0.00000000,3.63994630,3.76514011,0.65730506,0.00000000
-4.55927964,5.26374372,0.88790785,0.00000000,3.42155459,3.59735779,0.65503694,0.00000000
-4.55327664,5.02451665,0.82215055,0.00000000,3.20845289,3.43544057,0.65174228,0.00000000
-4.54727364,4.79470717,0.75904370,0.00000000,3.00265041,3.28089502,0.64756596,0.00000000
-4.54127064,4.57628662,0.69910477,0.00000000,2.80590782,3.13500730,0.64267526,0.00000000
-4.53526763,4.37092137,0.64276480,0.00000000,2.61971800,2.99883790,0.63725465,0.00000000
-4.52926463,4.17996596,0.59036626,0.00000000,2.44529387,2.87322132,0.63149973,0.00000000
-4.52326163,4.00446202,0.54216321,0.00000000,2.28356318,2.75876963,0.62561050,0.00000000
-4.51725863,3.84514224,0.49832345,0.00000000,2.13516958,2.65587949,0.61978433,0.00000000
-4.51125563,3.70243876,0.45893239,0.00000000,2.00047958,2.56474170,0.61420894,0.00000000
-4.50525263,3.57649543,0.42399835,0.00000000,1.87959473,2.48535294,0.60905578,0.00000000
-4.49924962,3.46718339,0.39345905,0.00000000,1.77236841,2.41752924,0.60447413,0.00000000
-4.49324662,3.37411987,0.36718889,0.00000000,1.67842665,2.36092081,0.60058615,0.00000000
-4.48724362,3.29668970,0.34500693,0.00000000,1.59719224,2.31502804,0.59748321,0.00000000
-4.48124062,3.23406945,0.32668511,0.00000000,1.52791156,2.27921861,0.59522357,0.00000000
-4.47523762,3.18525391,0.31195671,0.00000000,1.46968343,2.25274557,0.59383155,0.00000000
-4.46923462,3.14908462,0.30052471,0.00000000,1.42148923,2.23476626,0.59329813,0.00000000
-4.46323162,3.12428017,0.29207006,0.00000000,1.38222376,2.22436206,0.59358288,0.00000000
-4.45722861,3.10946775,0.28625948,0.00000000,1.35072599,2.22055874,0.59461712,0.00000000
-4.45122561,3.10321541,0.28275304,0.00000000,1.32580917,2.22234720,0.59630805,0.00000000
-4.44522261,3.10406451,0.28121109,0.00000000,1.30628958,2.22870437,0.59854353,0.00000000
-4.43921961,3.11056141,0.28130072,0.00000000,1.29101335,2.23861370,0.60119737,0.00000000
-4.43321661,3.12128785,0.28270156,0.00000000,1.27888086,2.25108507,0.60413462,0.00000000
-4.42721361,3.13488912,0.28511093,0.00000000,1.26886813,2.26517341,0.60721683,0.00000000
-4.42121061,3.15009927,0.28824829,0.00000000,1.26004497,2.27999569,0.61030685,0.00000000
-4.41520760,3.16576280,0.29185894,0.00000000,1.25158949,2.29474568,0.61327304,0.00000000
-4.40920460,3.18085218,0.29571704,0.00000000,1.24279899,2.30870635,0.61599274,0.00000000
-4.40320160,3.19448106,0.29962782,0.00000000,1.23309696,2.32125928,0.61835493,0.00000000
-4.39719860,3.20591285,0.30342913,0.00000000,1.22203652,2.33189127,0.62026206,0.00000000
-4.39119560,3.21456496,0.30699221,0.00000000,1.20930042,2.34019789,0.62163107,0.00000000
-4.38519260,3.22000898,0.31022191,0.00000000,1.19469789,2.34588430,0.62239374,0.00000000
-4.37918959,3.22196743,0.31305630,0.00000000,1.17815889,2.34876362,0.62249642,0.00000000
-4.37318659,3.22030783,0.31546584,0.00000000,1.15972624,2.34875336,0.62189955,0.00000000
-4.36718359,3.21503502,0.31745209,0.00000000,1.13954612,2.34587035,0.62057679,0.00000000
-4.36118059,3.20628265,0.31904629,0.00000000,1.11785769,2.34022510,0.61851432,0.00000000
-4.35517759,3.19430490,0.32030772,0.00000000,1.09498233,2.33201586,0.61571028,0.00000000
-4.34917459,3.17946913,0.32132205,0.00000000,1.07131308,2.32152333,0.61217449,0.00000000
-4.34317159,3.16225023,0.32219972,0.00000000,1.04730470,2.30910632,0.60792862,0.00000000
-4.33716858,3.14322710,0.32307447,0.00000000,1.02346479,2.29519859,0.60300682,0.00000000
-4.33116558,3.12308117,0.32410201,0.00000000,1.00034619,2.28030725,0.59745676,0.00000000
-4.32516258,3.10259693,0.32545874,0.00000000,0.97854060,2.26501222,0.59134092,0.00000000
-4.31915958,3.08266362,0.32734066,0.00000000,0.95867359,2.24996667,0.58473821,0.00000000
-4.31315658,3.06427734,0.32996211,0.00000000,0.94140043,2.23589760,0.57774537,0.00000000
-4.30715358,3.04854218,0.33355442,0.00000000,0.92740257,2.22360586,0.57047821,0.00000000
