energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-0.05102551,2.08349464,0.22823646,0.07118866,0.01131833,0.31551883,0.79413500,0.58932914,0.04390055,0.71863163
-0.04502251,2.07477597,0.22542021,0.07202084,0.01153449,0.32046442,0.78918713,0.58039643,0.04289144,0.71505842
-0.03901951,2.06166729,0.22226132,0.07265338,0.01172763,0.32428832,0.78213527,0.57054039,0.04190076,0.71005637
-0.03301651,2.04371150,0.21873060,0.07305326,0.01189247,0.32685296,0.77285867,0.55972425,0.04091857,0.70345329
-0.02701351,2.02050953,0.21480277,0.07319123,0.01202412,0.32804263,0.76127031,0.54791579,0.03993435,0.69509820
-0.02101051,1.99174032,0.21045852,0.07304280,0.01211836,0.32776706,0.74732047,0.53509163,0.03893764,0.68486809
-0.01500750,1.95718042,0.20568660,0.07258904,0.01217194,0.32596428,0.73099993,0.52124208,0.03791865,0.67267448
-0.00900450,1.91672243,0.20048603,0.07181727,0.01218288,0.32260301,0.71234242,0.50637594,0.03686897,0.65846953
-0.00300150,1.87039105,0.19486808,0.07072165,0.01215072,0.31768417,0.69142633,0.49052525,0.03578215,0.64225125
0.00300150,1.81835595,0.18885809,0.06930352,0.01207678,0.31124162,0.66837537,0.47374943,0.03465430,0.62406753
0.00900450,1.76094035,0.18249687,0.06757153,0.01196435,0.30334193,0.64335810,0.45613874,0.03348461,0.60401876
0.01500750,1.69862499,0.17584171,0.06554157,0.01181878,0.29408325,0.61658623,0.43781666,0.03227569,0.58225883
0.02101051,1.63204669,0.16896687,0.06323646,0.01164765,0.28359319,0.58831159,0.41894107,0.03103389,0.55899425
0.02701351,1.56199161,0.16196340,0.06068536,0.01146067,0.27202587,0.55882185,0.39970419,0.02976934,0.53448155
0.03301651,1.48938314,0.15493849,0.05792309,0.01126971,0.25955815,0.52843511,0.38033102,0.02849599,0.50902286
0.03901951,1.41526481,0.14801413,0.05498913,0.01108859,0.24638520,0.49749331,0.36107655,0.02723141,0.48295986
0.04502251,1.34077886,0.14132524,0.05192660,0.01093292,0.23271555,0.46635500,0.34222158,0.02599644,0.45666630
0.05102551,1.26714107,0.13501721,0.04878107,0.01081979,0.21876585,0.43538738,0.32406746,0.02481484,0.43053942
0.05702851,1.19561289,0.12924302,0.04559936,0.01076744,0.20475542,0.40495816,0.30692985,0.02371265,0.40499042
0.06303152,1.12747166,0.12415991,0.04242830,0.01079484,0.19090088,0.37542731,0.29113168,0.02271767,0.38043460
0.06903452,1.06397999,0.11992579,0.03931357,0.01092124,0.17741101,0.34713913,0.27699557,0.02185865,0.35728116
0.07503752,1.00635517,0.11669530,0.03629859,0.01116566,0.16448192,0.32041487,0.26483590,0.02116464,0.33592331
0.08104052,0.95573941,0.11461583,0.03342354,0.01154634,0.15229283,0.29554604,0.25495074,0.02066419,0.31672870
0.08704352,0.91317169,0.11382333,0.03072456,0.01208015,0.14100236,0.27278870,0.24761383,0.02038456,0.30003064
0.09304652,0.87956193,0.11443832,0.02823301,0.01278204,0.13074559,0.25235874,0.24306688,0.02035095,0.28612017
0.09904952,0.85566777,0.11656179,0.02597501,0.01366440,0.12163179,0.23442839,0.24151223,0.02058576,0.27523923
0.10505253,0.84207466,0.12027146,0.02397106,0.01473653,0.11374287,0.21912374,0.24310610,0.02110786,0.26757493
0.11105553,0.83917938,0.12561826,0.02223593,0.01600407,0.10713264,0.20652353,0.24795266,0.02193189,0.26325518
0.11705853,0.84717737,0.13262323,0.02077854,0.01746851,0.10182665,0.19665895,0.25609886,0.02306766,0.26234549
0.12306153,0.86605403,0.14127490,0.01960218,0.01912680,0.09782269,0.18951443,0.26753045,0.02451958,0.26484722
0.12906453,0.89558030,0.15152735,0.01870466,0.02097103,0.09509190,0.18502938,0.28216909,0.02628619,0.27069709
0.13506753,0.93531263,0.16329894,0.01807865,0.02298822,0.09358031,0.18310072,0.29987083,0.02835978,0.27976804
0.14107054,0.98459746,0.17647191,0.01771213,0.02516030,0.09321091,0.18358610,0.32042606,0.03072613,0.29187143
0.14707354,1.04258041,0.19089293,0.01758883,0.02746417,0.09388598,0.18630767,0.34356109,0.03336437,0.30676052
0.15307654,1.10822026,0.20637466,0.01768873,0.02987203,0.09548982,0.19105647,0.36894132,0.03624702,0.32413527
0.15907954,1.18030750,0.22269833,0.01798866,0.03235176,0.09789174,0.19759707,0.39617625,0.03934017,0.34364828
0.16508254,1.25748761,0.23961744,0.01846284,0.03486760,0.10094920,0.20567268,0.42482613,0.04260385,0.36491192
0.17108554,1.33828836,0.25686246,0.01908350,0.03738091,0.10451112,0.21501037,0.45441034,0.04599257,0.38750641
0.17708854,1.42115110,0.27414650,0.01982147,0.03985109,0.10842133,0.22532655,0.48441720,0.04945605,0.41098882
0.18309155,1.50446497,0.29117177,0.02064675,0.04223665,0.11252205,0.23633244,0.51431517,0.05294019,0.43490263
0.18909455,1.58660339,0.30763672,0.02152918,0.04449630,0.11665730,0.24773952,0.54356498,0.05638808,0.45878779
0.19509755,1.66596187,0.32324352,0.02243896,0.04659017,0.12067630,0.25926489,0.57163245,0.05974131,0.48219081
0.20110055,1.74099572,0.33770575,0.02334725,0.04848089,0.12443672,0.27063634,0.59800150,0.06294127,0.50467475
0.20710355,1.81025669,0.35075591,0.02422669,0.05013477,0.12780762,0.28159708,0.62218692,0.06593058,0.52582867
0.21310655,1.87242714,0.36215252,0.02505188,0.05152274,0.13067218,0.29191001,0.64374650,0.06865453,0.54527629
0.21910955,1.92635053,0.37168648,0.02579985,0.05262124,0.13293007,0.30136142,0.66229191,0.07106253,0.56268355
0.22511256,1.97105711,0.37918648,0.02645043,0.05341285,0.13449925,0.30976404,0.67749804,0.07310944,0.57776476
0.23111556,2.00578393,0.38452315,0.02698656,0.05388675,0.13531745,0.31695937,0.68911039,0.07475680,0.59028730
0.23711856,2.02998843,0.38761196,0.02739452,0.05403894,0.13534298,0.32281921,0.69695025,0.07597389,0.60007453
0.24312156,2.04335523,0.38841448,0.02766410,0.05387219,0.13455502,0.32724642,0.70091745,0.07673855,0.60700700
0.24912456,2.04579594,0.38693825,0.02778862,0.05339583,0.13295336,0.33017489,0.70099065,0.07703777,0.61102198
0.25512756,2.03744242,0.38323516,0.02776491,0.05262519,0.13055755,0.33156879,0.69722525,0.07686801,0.61211134
0.26113057,2.01863369,0.37739841,0.02759323,0.05158100,0.12740551,0.33142112,0.68974903,0.07623522,0.61031806
0.26713357,1.98989755,0.36955829,0.02727700,0.05028852,0.12355176,0.32975174,0.67875577,0.07515454,0.60573157
0.27313657,1.95192769,0.35987703,0.02682259,0.04877664,0.11906512,0.32660487,0.66449727,0.07364983,0.59848210
0.27913957,1.90555757,0.34854287,0.02623896,0.04707687,0.11402624,0.32204629,0.64727406,0.07175281,0.58873460
0.28514257,1.85173212,0.33576366,0.02553726,0.04522231,0.10852481,0.31616037,0.62742530,0.06950212,0.57668225
0.29114557,1.79147855,0.32176039,0.02473047,0.04324671,0.10265672,0.30904693,0.60531835,0.06694209,0.56254003
0.29714857,1.72587733,0.30676070,0.02383291,0.04118350,0.09652121,0.30081814,0.58133826,0.06412144,0.54653852
0.30315158,1.65603441,0.29099283,0.02285985,0.03906500,0.09021804,0.29159557,0.55587771,0.06109192,0.52891818
0.30915458,1.58305533,0.27468012,0.02182706,0.03692171,0.08384492,0.28150735,0.52932773,0.05790688,0.50992421
0.31515758,1.50802201,0.25803613,0.02075044,0.03478177,0.07749517,0.27068564,0.50206927,0.05461988,0.48980213
0.32116058,1.43197247,0.24126072,0.01964562,0.03267051,0.07125560,0.25926424,0.47446597,0.05128338,0.46879399
0.32716358,1.35588377,0.22453689,0.01852766,0.03061023,0.06520490,0.24737654,0.44685818,0.04794752,0.44713533
0.33316658,1.28065806,0.20802862,0.01741076,0.02861998,0.05941223,0.23515369,0.41955812,0.04465905,0.42505272
0.33916958,1.20711180,0.19187949,0.01630801,0.02671558,0.05393634,0.22272298,0.39284638,0.04146044,0.40276180
0.34517259,1.13596760,0.17621213,0.01523125,0.02490968,0.04882497,0.21020638,0.36696944,0.03838910,0.38046571
0.35117559,1.06784872,0.16112832,0.01419086,0.02321188,0.04411465,0.19771935,0.34213825,0.03547689,0.35835384
0.35717859,1.00327564,0.14670975,0.01319575,0.02162890,0.03983083,0.18536965,0.31852766,0.03274971,0.33660072
0.36318159,0.94266457,0.13301909,0.01225324,0.02016486,0.03598825,0.17325635,0.29627658,0.03022737,0.31536510
0.36918459,0.88632756,0.12010157,0.01136909,0.01882144,0.03259164,0.16146898,0.27548880,0.02792358,0.29478900
0.37518759,0.83447406,0.10798661,0.01054750,0.01759821,0.02963651,0.15008671,0.25623426,0.02584607,0.27499695
0.38119060,0.78721392,0.09668964,0.00979118,0.01649279,0.02711018,0.13917777,0.23855073,0.02399689,0.25609527
0.38719360,0.74456162,0.08621398,0.00910141,0.01550111,0.02499291,0.12879895,0.22244593,0.02237287,0.23817145
0.39319660,0.70644195,0.07655257,0.00847815,0.01461763,0.02325906,0.11899533,0.20789990,0.02096604,0.22129384
0.39919960,0.67269705,0.06768973,0.00792018,0.01383556,0.02187834,0.10980023,0.19486768,0.01976430,0.20551160
0.40520260,0.64309493,0.05960273,0.00742525,0.01314702,0.02081705,0.10123540,0.18328234,0.01875200,0.19085502
0.41120560,0.61733955,0.05226325,0.00699022,0.01254327,0.02003936,0.09331148,0.17305820,0.01791069,0.17733632
0.41720860,0.59508234,0.04563868,0.00661127,0.01201492,0.01950848,0.08602874,0.16409445,0.01721977,0.16495097
0.42321161,0.57593515,0.03969334,0.00628407,0.01155211,0.01918784,0.07937811,0.15627891,0.01665723,0.15367954
0.42921461,0.55948441,0.03438950,0.00600402,0.01114472,0.01904225,0.07334248,0.14949211,0.01620034,0.14349004
0.43521761,0.54530624,0.02968835,0.00576642,0.01078263,0.01903894,0.06789820,0.14361146,0.01582632,0.13434083
0.44122061,0.53298220,0.02555085,0.00556669,0.01045589,0.01914851,0.06301680,0.13851551,0.01551299,0.12618392
0.44722361,0.52211503,0.02193847,0.00540063,0.01015496,0.01934589,0.05866685,0.13408821,0.01523928,0.11896854
0.45322661,0.51234415,0.01881393,0.00526454,0.00987093,0.01961107,0.05481585,0.13022307,0.01498579,0.11264498
0.45922961,0.50336018,0.01614177,0.00515545,0.00959571,0.01992982,0.05143216,0.12682695,0.01473518,0.10716841
0.46523262,0.49491791,0.01388888,0.00507131,0.00932220,0.02029426,0.04848683,0.12382355,0.01447251,0.10250261
0.47123562,0.48684739,0.01202505,0.00501106,0.00904441,0.02070324,0.04595528,0.12115633,0.01418549,0.09862344
0.47723862,0.47906236,0.01052326,0.00497480,0.00875762,0.02116260,0.04381880,0.11879082,0.01386461,0.09552182
0.48324162,0.47156586,0.00936007,0.00496381,0.00845840,0.02168528,0.04206577,0.11671610,0.01350320,0.09320619
0.48924462,0.46445263,0.00851579,0.00498061,0.00814463,0.02229117,0.04069250,0.11494557,0.01309740,0.09170423
0.49524762,0.45790808,0.00797461,0.00502889,0.00781549,0.02300679,0.03970381,0.11351666,0.01264597,0.09106378
0.50125063,0.45220374,0.00772461,0.00511351,0.00747140,0.02386481,0.03911318,0.11248983,0.01215018,0.09135288
0.50725363,0.44768939,0.00775764,0.00524030,0.00711388,0.02490321,0.03894251,0.11194645,0.01161346,0.09265886
0.51325663,0.44478188,0.00806910,0.00541593,0.00674540,0.02616438,0.03922155,0.11198595,0.01104108,0.09508647
0.51925963,0.44395103,0.00865761,0.00564769,0.00636923,0.02769386,0.03998688,0.11272213,0.01043985,0.09875514
0.52526263,0.44570309,0.00952452,0.00594320,0.00598925,0.02953897,0.04128067,0.11427869,0.00981767,0.10379528
0.53126563,0.45056203,0.01067334,0.00631015,0.00560970,0.03174717,0.04314905,0.11678433,0.00918318,0.11034383
0.53726863,0.45904954,0.01210910,0.00675594,0.00523501,0.03436436,0.04564032,0.12036725,0.00854536,0.11853908
0.54327164,0.47166406,0.01383754,0.00728732,0.00486961,0.03743297,0.04880292,0.12514952,0.00791319,0.12851500
0.54927464,0.48885977,0.01586435,0.00791004,0.00451769,0.04098999,0.05268332,0.13124126,0.00729532,0.14039513
0.55527764,0.51102609,0.01819422,0.00862850,0.00418309,0.04506507,0.05732387,0.13873507,0.00669978,0.15428633
0.56128064,0.53846836,0.02083006,0.00944537,0.00386915,0.04967852,0.06276066,0.14770064,0.00613378,0.17027254
0.56728364,0.57139058,0.02377207,0.01036130,0.00357860,0.05483958,0.06902151,0.15817996,0.00560349,0.18840885
0.57328664,0.60988056,0.02701698,0.01137466,0.00331344,0.06054477,0.07612410,0.17018319,0.00511392,0.20871597
0.57928964,0.65389840,0.03055731,0.01248128,0.00307500,0.06677661,0.08407438,0.18368548,0.00466888,0.23117555
0.58529265,0.70326852,0.03438079,0.01367435,0.00286383,0.07350259,0.09286526,0.19862474,0.00427091,0.25572639
0.59129565,0.75767592,0.03846996,0.01494436,0.00267977,0.08067461,0.10247570,0.21490069,0.00392132,0.28226187
0.59729865,0.81666675,0.04280186,0.01627912,0.00252198,0.08822897,0.11287012,0.23237506,0.00362024,0.31062868
0.60330165,0.87965360,0.04734805,0.01766390,0.00238901,0.09608670,0.12399832,0.25087321,0.00336669,0.34062710
0.60930465,0.94592519,0.05207479,0.01908167,0.00227888,0.10415464,0.13579579,0.27018700,0.00315873,0.37201283
0.61530765,1.01466073,0.05694342,0.02051344,0.00218921,0.11232697,0.14818444,0.29007896,0.00299355,0.40450043
0.62131066,1.08494818,0.06191108,0.02193865,0.00211726,0.12048727,0.16107377,0.31028762,0.00286761,0.43776831
0.62731366,1.15580623,0.06693150,0.02333573,0.00206012,0.12851114,0.17436242,0.33053388,0.00277683,0.47146524
0.63331666,1.22620921,0.07195612,0.02468261,0.00201473,0.13626920,0.18794000,0.35052812,0.00271667,0.50521807
0.63931966,1.29511405,0.07693529,0.02595740,0.00197808,0.14363048,0.20168921,0.36997797,0.00268234,0.53864061
0.64532266,1.36148853,0.08181957,0.02713896,0.00194724,0.15046592,0.21548817,0.38859633,0.00266890,0.57134317
0.65132566,1.42433971,0.08656118,0.02820759,0.00191945,0.15665211,0.22921281,0.40610933,0.00267141,0.60294264
0.65732866,1.48274145,0.09111536,0.02914558,0.00189224,0.16207485,0.24273934,0.42226411,0.00268502,0.63307257
0.66333167,1.53586015,0.09544178,0.02993783,0.00186342,0.16663260,0.25594666,0.43683584,0.00270513,0.66139298
0.66933467,1.58297761,0.09950575,0.03057226,0.00183118,0.17023960,0.26871867,0.44963399,0.00272743,0.68759947
0.67533767,1.62351018,0.10327934,0.03104024,0.00179409,0.17282842,0.28094639,0.46050738,0.00274801,0.71143135
0.68134067,1.65702349,0.10674224,0.03133681,0.00175112,0.17435210,0.29252988,0.46934796,0.00276344,0.73267836
0.68734367,1.68324225,0.10988243,0.03146084,0.00170162,0.17478548,0.30337988,0.47609312,0.00277077,0.75118587
0.69334667,1.70205470,0.11269649,0.03141506,0.00164531,0.17412591,0.31341910,0.48072649,0.00276761,0.76685820
0.69934967,1.71351169,0.11518964,0.03120587,0.00158228,0.17239314,0.32258325,0.48327715,0.00275213,0.77966006
0.70535268,1.71782043,0.11737547,0.03084315,0.00151291,0.16962854,0.33082170,0.48381744,0.00272307,0.78961597
0.71135568,1.71533335,0.11927532,0.03033988,0.00143782,0.16589354,0.33809778,0.48245931,0.00267971,0.79680779
0.71735868,1.70653238,0.12091739,0.02971165,0.00135789,0.16126756,0.34438874,0.47934956,0.00262186,0.80137037
0.72336168,1.69200954,0.12233560,0.02897615,0.00127410,0.15584525,0.34968535,0.47466396,0.00254983,0.80348551
0.72936468,1.67244461,0.12356818,0.02815257,0.00118758,0.14973348,0.35399123,0.46860084,0.00246436,0.80337455
0.73536768,1.64858067,0.12465609,0.02726096,0.00109948,0.14304797,0.35732183,0.46137395,0.00236655,0.80128982
0.74137069,1.62119870,0.12564136,0.02632165,0.00101097,0.13590977,0.35970312,0.45320535,0.00225785,0.79750528
0.74737369,1.59109200,0.12656540,0.02535459,0.00092317,0.12844179,0.36117008,0.44431825,0.00213992,0.79230675
0.75337669,1.55904153,0.12746723,0.02437879,0.00083712,0.12076544,0.36176500,0.43493020,0.00201460,0.78598214
0.75937969,1.52579299,0.12838195,0.02341189,0.00075378,0.11299759,0.36153563,0.42524686,0.00188384,0.77881193
0.76538269,1.49203643,0.12933927,0.02246965,0.00067396,0.10524776,0.36053324,0.41545662,0.00174962,0.77106048
0.77138569,1.45838908,0.13036232,0.02156568,0.00059832,0.09761590,0.35881076,0.40572600,0.00161387,0.76296821
0.77738869,1.42538179,0.13146676,0.02071119,0.00052741,0.09019053,0.35642094,0.39619629,0.00147844,0.75474523
0.78339170,1.39344958,0.13266017,0.01991484,0.00046159,0.08304753,0.35341468,0.38698119,0.00134506,0.74656643
0.78939470,1.36292633,0.13394184,0.01918277,0.00040111,0.07624934,0.34983964,0.37816570,0.00121527,0.73856827
0.79539770,1.33404358,0.13530291,0.01851858,0.00034607,0.06984474,0.34573916,0.36980610,0.00109040,0.73084731
0.80140070,1.30693332,0.13672686,0.01792353,0.00029644,0.06386906,0.34115148,0.36193106,0.00097158,0.72346051
0.80740370,1.28163434,0.13819036,0.01739675,0.00025212,0.05834483,0.33610942,0.35454365,0.00085969,0.71642711
0.81340670,1.25810158,0.13966435,0.01693549,0.00021289,0.05328272,0.33064041,0.34762422,0.00075540,0.70973200
0.81940970,1.23621801,0.14111537,0.01653545,0.00017847,0.04868278,0.32476701,0.34113389,0.00065913,0.70333032
0.82541271,1.21580809,0.14250707,0.01619108,0.00014856,0.04453589,0.31850762,0.33501848,0.00057113,0.69715290
0.83141571,1.19665225,0.14380174,0.01589597,0.00012277,0.04082522,0.31187761,0.32921269,0.00049142,0.69111223
0.83741871,1.17850149,0.14496178,0.01564313,0.00010075,0.03752786,0.30489058,0.32364428,0.00041990,0.68510872
0.84342171,1.16109143,0.14595119,0.01542531,0.00008210,0.03461626,0.29755969,0.31823808,0.00035630,0.67903666
0.84942471,1.14415516,0.14673675,0.01523528,0.00006645,0.03205972,0.28989907,0.31291963,0.00030025,0.67278971
0.85542771,1.12743431,0.14728906,0.01506602,0.00005343,0.02982566,0.28192497,0.30761829,0.00025129,0.66626567
0.86143072,1.11068795,0.14758319,0.01491095,0.00004272,0.02788079,0.27365684,0.30226980,0.00020894,0.65937017
0.86743372,1.09369917,0.14759918,0.01476399,0.00003400,0.02619201,0.26511803,0.29681807,0.00017263,0.65201930
0.87343672,1.07627915,0.14732209,0.01461971,0.00002700,0.02472725,0.25633617,0.29121630,0.00014183,0.64414114
0.87943972,1.05826896,0.14674185,0.01447330,0.00002150,0.02345601,0.24734320,0.28542743,0.00011600,0.63567610
0.88544272,1.03953929,0.14585288,0.01432059,0.00001729,0.02234979,0.23817504,0.27942396,0.00009464,0.62657644
0.89144572,1.01998853,0.14465347,0.01415802,0.00001424,0.02138238,0.22887093,0.27318730,0.00007732,0.61680497
0.89744872,0.99953957,0.14314515,0.01398258,0.00001224,0.02053000,0.21947251,0.26670667,0.00006365,0.60633335
0.90345173,0.97813609,0.14133193,0.01379172,0.00001127,0.01977135,0.21002277,0.25997782,0.00005334,0.59514012
0.90945473,0.95573856,0.13921965,0.01358333,0.00001136,0.01908761,0.20056483,0.25300168,0.00004622,0.58320888
0.91545773,0.93232070,0.13681539,0.01335565,0.00001259,0.01846236,0.19114082,0.24578298,0.00004224,0.57052677
0.92146073,0.90786668,0.13412711,0.01310721,0.00001517,0.01788155,0.18179083,0.23832914,0.00004149,0.55708346
0.92746373,0.88236932,0.13116341,0.01283684,0.00001938,0.01733340,0.17255208,0.23064937,0.00004428,0.54287084
0.93346673,0.85582955,0.12793353,0.01254363,0.00002567,0.01680836,0.16345828,0.22275405,0.00005110,0.52788345
0.93946973,0.82825718,0.12444760,0.01222697,0.00003460,0.01629911,0.15453938,0.21465457,0.00006274,0.51211956
0.94547274,0.79967270,0.12071700,0.01188655,0.00004697,0.01580053,0.14582158,0.20636334,0.00008030,0.49558288
0.95147574,0.77011012,0.11675496,0.01152241,0.00006379,0.01530983,0.13732764,0.19789424,0.00010524,0.47828475
0.95747874,0.73962040,0.11257715,0.01113501,0.00008637,0.01482658,0.12907747,0.18926316,0.00013950,0.46024649
0.96348174,0.70827508,0.10820240,0.01072524,0.00011635,0.01435284,0.12108897,0.18048870,0.00018556,0.44150180
0.96948474,0.67616991,0.10365332,0.01029453,0.00015581,0.01389335,0.11337900,0.17159293,0.00024653,0.42209888
0.97548774,0.64342781,0.09895688,0.00984482,0.00020730,0.01345566,0.10596445,0.16260199,0.00032627,0.40210207
0.98149075,0.61020118,0.09414481,0.00937860,0.00027395,0.01305028,0.09886335,0.15354662,0.00042949,0.38159285
0.98749375,0.57667293,0.08925384,0.00889894,0.00035951,0.01269088,0.09209590,0.14446234,0.00056188,0.36067000
0.99349675,0.54305644,0.08432571,0.00840941,0.00046852,0.01239441,0.08568537,0.13538952,0.00073019,0.33944891
0.99949975,0.50959405,0.07940703,0.00791410,0.00060630,0.01218117,0.07965892,0.12637297,0.00094241,0.31806000
1.00550275,0.47655438,0.07454878,0.00741748,0.00077910,0.01207492,0.07404816,0.11746133,0.00120777,0.29664638
1.01150575,0.44422843,0.06980577,0.00692441,0.00099413,0.01210284,0.06888946,0.10870623,0.00153688,0.27536073
1.01750875,0.41292473,0.06523582,0.00643995,0.00125961,0.01229545,0.06422413,0.10016115,0.00194174,0.25436181
1.02351176,0.38296381,0.06089880,0.00596930,0.00158480,0.01268644,0.06009824,0.09188020,0.00243571,0.23381058
1.02951476,0.35467218,0.05685559,0.00551770,0.00198000,0.01331237,0.05656228,0.08391679,0.00303347,0.21386629
1.03551776,0.32837622,0.05316701,0.00509029,0.00245646,0.01421222,0.05367062,0.07632240,0.00375084,0.19468283
1.04152076,0.30439613,0.04989257,0.00469202,0.00302630,0.01542690,0.05148066,0.06914531,0.00460462,0.17640535
1.04752376,0.28304021,0.04708939,0.00432758,0.00370237,0.01699843,0.05005194,0.06242961,0.00561221,0.15916753
1.05352676,0.26459966,0.04481097,0.00400126,0.00449796,0.01896912,0.04944488,0.05621433,0.00679121,0.14308960
1.05952976,0.24934402,0.04310609,0.00371696,0.00542657,0.02138051,0.04971956,0.05053290,0.00815896,0.12827712
1.06553277,0.23751726,0.04201774,0.00347810,0.00650152,0.02427213,0.05093418,0.04541284,0.00973187,0.11482063
1.07153577,0.22933457,0.04158201,0.00328758,0.00773553,0.02768017,0.05314352,0.04087572,0.01152478,0.10279625
1.07753877,0.22497989,0.04182716,0.00314781,0.00914023,0.03163605,0.05639723,0.03693736,0.01355012,0.09226695
1.08354177,0.22460401,0.04277263,0.00306069,0.01072562,0.03616484,0.06073810,0.03360837,0.01581716,0.08328460
1.08954477,0.22832328,0.04442821,0.00302759,0.01249949,0.04128376,0.06620026,0.03089472,0.01833113,0.07589261
1.09554777,0.23621880,0.04679328,0.00304946,0.01446683,0.04700066,0.07280742,0.02879858,0.02109236,0.07012892
1.10155078,0.24833606,0.04985608,0.00312682,0.01662927,0.05331271,0.08057123,0.02731923,0.02409555,0.06602924
1.10755378,0.26468505,0.05359323,0.00325980,0.01898450,0.06020520,0.08948975,0.02645397,0.02732906,0.06363039
1.11355678,0.28524065,0.05796940,0.00344822,0.02152575,0.06765071,0.09954613,0.02619902,0.03077436,0.06297344
1.11955978,0.30994355,0.06293713,0.00369167,0.02424147,0.07560861,0.11070765,0.02655046,0.03440568,0.06410660
1.12556278,0.33870146,0.06843700,0.00398953,0.02711497,0.08402502,0.12292508,0.02750488,0.03818992,0.06708754
1.13156578,0.37139075,0.07439806,0.00434107,0.03012429,0.09283325,0.13613247,0.02906008,0.04208673,0.07198514
1.13756878,0.40785854,0.08073854,0.00474552,0.03324227,0.10195475,0.15024742,0.03121542,0.04604896,0.07888046
1.14357179,0.44792516,0.08736706,0.00520210,0.03643674,0.11130064,0.16517189,0.03397213,0.05002341,0.08786678
1.14957479,0.49138694,0.09418400,0.00571011,0.03967091,0.12077369,0.18079346,0.03733324,0.05395182,0.09904873
1.15557779,0.53801928,0.10108341,0.00626896,0.04290397,0.13027082,0.19698715,0.04130338,0.05777220,0.11254033
1.16158079,0.58757992,0.10795512,0.00687821,0.04609193,0.13968587,0.21361756,0.04588834,0.06142035,0.12846208
1.16758379,0.63981217,0.11468716,0.00753759,0.04918851,0.14891275,0.23054150,0.05109433,0.06483162,0.14693699
1.17358679,0.69444807,0.12116840,0.00824699,0.05214625,0.15784862,0.24761082,0.05692711,0.06794280,0.16808560
1.17958979,0.75121118,0.12729129,0.00900644,0.05491775,0.16639706,0.26467534,0.06339086,0.07069402,0.19202022
1.18559280,0.80981888,0.13295458,0.00981603,0.05745689,0.17447107,0.28158589,0.07048691,0.07303070,0.21883846
1.19159580,0.86998407,0.13806604,0.01067589,0.05972013,0.18199574,0.29819716,0.07821239,0.07490530,0.24861622
1.19759880,0.93141604,0.14254488,0.01158604,0.06166775,0.18891036,0.31437037,0.08655873,0.07627899,0.28140040
1.20360180,0.99382058,0.14632393,0.01254630,0.06326500,0.19517001,0.32997552,0.09551027,0.07712293,0.31720171
1.20960480,1.05689929,0.14935138,0.01355609,0.06448318,0.20074643,0.34489330,0.10504277,0.07741935,0.35598761
1.21560780,1.12034811,0.15159206,0.01461433,0.06530043,0.20562808,0.35901640,0.11512225,0.07716210,0.39767603
1.22161081,1.18385528,0.15302818,0.01571926,0.06570239,0.20981959,0.37225040,0.12570386,0.07635690,0.44212996
1.22761381,1.24709896,0.15365943,0.01686825,0.06568266,0.21334036,0.38451409,0.13673109,0.07502118,0.48915326
1.23361681,1.30974479,0.15350263,0.01805768,0.06524289,0.21622262,0.39573929,0.14813536,0.07318337,0.53848803
1.23961981,1.37144356,0.15259067,0.01928280,0.06439274,0.21850895,0.40587033,0.15983593,0.07088198,0.58981374
1.24562281,1.43182953,0.15097106,0.02053761,0.06314948,0.22024938,0.41486312,0.17174028,0.06816423,0.64274824
1.25162581,1.49051950,0.14870396,0.02181486,0.06153746,0.22149839,0.42268406,0.18374491,0.06508448,0.69685077
1.25762881,1.54711308,0.14585989,0.02310593,0.05958733,0.22231179,0.42930880,0.19573661,0.06170244,0.75162707
1.26363182,1.60119418,0.14251720,0.02440098,0.05733503,0.22274377,0.43472100,0.20759414,0.05808128,0.80653634
1.26963482,1.65233406,0.13875945,0.02568894,0.05482081,0.22284426,0.43891118,0.21919033,0.05428576,0.86100001
1.27563782,1.70009579,0.13467272,0.02695770,0.05208801,0.22265670,0.44187578,0.23039445,0.05038032,0.91441205
1.28164082,1.74404028,0.13034308,0.02819430,0.04918188,0.22221640,0.44361634,0.24107485,0.04642746,0.96615046
1.28764382,1.78373352,0.12585430,0.02938510,0.04614843,0.22154941,0.44413909,0.25110176,0.04248616,1.01558968
1.29364682,1.81875508,0.12128583,0.03051613,0.04303328,0.22067213,0.44345472,0.26035014,0.03861069,1.06211335
1.29964982,1.84870739,0.11671125,0.03157330,0.03988063,0.21959146,0.44157847,0.26870245,0.03484959,1.10512718
1.30565283,1.87322560,0.11219709,0.03254277,0.03673238,0.21830562,0.43853044,0.27605129,0.03124506,1.14407142
1.31165583,1.89198761,0.10780224,0.03341120,0.03362733,0.21680542,0.43433613,0.28230186,0.02783255,1.17843260
1.31765883,1.90472405,0.10357779,0.03416614,0.03060061,0.21507595,0.42902713,0.28737399,0.02464074,1.20775417
1.32366183,1.91122773,0.09956741,0.03479625,0.02768323,0.21309867,0.42264183,0.29120393,0.02169174,1.23164582
1.32966483,1.91136237,0.09580811,0.03529161,0.02490187,0.21085360,0.41522626,0.29374565,0.01900150,1.24979122
1.33566783,1.90507029,0.09233151,0.03564395,0.02227873,0.20832162,0.40683481,0.29497174,0.01658047,1.26195406
