energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.44272136,1.99979644,-0.78094189,0.00001428,-0.00002302,0.57146421,-0.24352521,0.59060392,-0.13937189,1.14718249,-0.26585618,0.00623947,-0.01423345,0.15387355,-0.13527331,0.12090827,-0.15776334,0.12014501,-0.12069123
-3.43671836,2.10414804,-0.79510137,0.00001376,-0.00002214,0.60328136,-0.25165112,0.62102758,-0.14890068,1.21034915,-0.26819383,0.00659179,-0.01412403,0.15757148,-0.13676659,0.12698708,-0.15183471,0.12406598,-0.12466241
-3.43071536,2.20665489,-0.81390415,0.00001343,-0.00002125,0.63371008,-0.26104264,0.64999742,-0.15938104,1.27302710,-0.27169029,0.00693193,-0.01404126,0.16140561,-0.13988909,0.13301104,-0.14614447,0.12795038,-0.12981452
-3.42471236,2.30596056,-0.83733468,0.00001327,-0.00002036,0.66236375,-0.27166970,0.67709783,-0.17074838,1.33446057,-0.27638284,0.00725608,-0.01398864,0.16523220,-0.14464117,0.13888653,-0.14081354,0.13171637,-0.13609356
-3.41870935,2.40076828,-0.86525221,0.00001327,-0.00001949,0.68887754,-0.28346234,0.70193854,-0.18291050,1.39391699,-0.28227098,0.00756073,-0.01396816,0.16891644,-0.15099519,0.14452572,-0.13594535,0.13528841,-0.14342255
-3.41270635,2.48986540,-0.89738196,0.00001342,-0.00001865,0.71291567,-0.29630856,0.72416277,-0.19574712,1.45070040,-0.28931275,0.00784272,-0.01398003,0.17233506,-0.15889301,0.14984830,-0.13162258,0.13859874,-0.15170098
-3.40670335,2.57214459,-0.93331118,0.00001369,-0.00001784,0.73417800,-0.31005378,0.74345461,-0.20911031,1.50416301,-0.29742266,0.00809929,-0.01402267,0.17537838,-0.16824407,0.15478292,-0.12790474,0.14158847,-0.16080487
-3.40070035,2.64662101,-0.97249039,0.00001408,-0.00001706,0.75240564,-0.32450210,0.75954514,-0.22282622,1.55371475,-0.30647152,0.00832810,-0.01409270,0.17795189,-0.17892425,0.15926830,-0.12482666,0.14420827,-0.17058759
-3.39469735,2.71244534,-1.01424001,0.00001455,-0.00001633,0.76738548,-0.33941937,0.77221731,-0.23669776,1.59883058,-0.31628807,0.00852730,-0.01418504,0.17997726,-0.19077563,0.16325400,-0.12239803,0.14641870,-0.18088157
-3.38869435,2.76891236,-1.05776253,0.00001510,-0.00001564,0.77895357,-0.35453800,0.78130937,-0.25050846,1.63905545,-0.32666244,0.00869546,-0.01429310,0.18139285,-0.20360741,0.16670085,-0.12060373,0.14819019,-0.19150075
-3.38269135,2.81546528,-1.10215981,0.00001570,-0.00001498,0.78699715,-0.36956342,0.78671690,-0.26402727,1.67400704,-0.33735146,0.00883160,-0.01440902,0.18215376,-0.21719785,0.16958095,-0.11940529,0.14950266,-0.20224393
-3.37668834,2.85169592,-1.14645516,0.00001633,-0.00001436,0.79145549,-0.38418190,0.78839336,-0.27701421,1.70337641,-0.34808539,0.00893518,-0.01452401,0.18223143,-0.23129762,0.17187735,-0.11874303,0.15034491,-0.21289875
-3.37068534,2.87734126,-1.18961934,0.00001698,-0.00001377,0.79231947,-0.39806955,0.78634928,-0.28922669,1.72692679,-0.35857604,0.00900607,-0.01462872,0.18161290,-0.24563426,0.17358334,-0.11853902,0.15071377,-0.22324646
-3.36468234,2.89227684,-1.23059982,0.00001763,-0.00001320,0.78962988,-0.41090207,0.78065007,-0.30042628,1.74449080,-0.36852583,0.00904446,-0.01471361,0.18029968,-0.25991782,0.17470153,-0.11870067,0.15061304,-0.23306711
-3.35867934,2.89650759,-1.26835202,0.00001826,-0.00001265,0.78347484,-0.42236501,0.77141273,-0.31038569,1.75596656,-0.37763756,0.00905088,-0.01476932,0.17830648,-0.27384765,0.17524254,-0.11912466,0.15005248,-0.24214513
-3.35267634,2.89015674,-1.30187147,0.00001886,-0.00001211,0.77398602,-0.43216394,0.75880149,-0.31889568,1.76131298,-0.38562433,0.00902615,-0.01478713,0.17565962,-0.28711985,0.17522373,-0.11970135,0.14904661,-0.25027513
-3.34667334,2.87345370,-1.33022576,0.00001940,-0.00001159,0.76133433,-0.44003440,0.74302261,-0.32577166,1.76054467,-0.39221939,0.00897129,-0.01475925,0.17239547,-0.29943556,0.17466760,-0.12031912,0.14761367,-0.25726752
-3.34067034,2.84672125,-1.35258482,0.00001988,-0.00001106,0.74572480,-0.44575093,0.72431855,-0.33085971,1.75372680,-0.39718545,0.00888750,-0.01467919,0.16855872,-0.31050934,0.17360040,-0.12086888,0.14577464,-0.26295402
-3.33466733,2.81036294,-1.36824859,0.00002028,-0.00001053,0.72739117,-0.44913518,0.70296166,-0.33404181,1.74097028,-0.40032305,0.00877614,-0.01454198,0.16420071,-0.32007767,0.17205062,-0.12124817,0.14355230,-0.26719259
-3.32866433,2.76485112,-1.37667084,0.00002059,-0.00001000,0.70659017,-0.45006243,0.67924765,-0.33524004,1.72242746,-0.40147784,0.00863869,-0.01434439,0.15937786,-0.32790706,0.17004772,-0.12136512,0.14097064,-0.26987169
-3.32266133,2.71071595,-1.37747833,0.00002080,-0.00000947,0.68359573,-0.44846661,0.65348898,-0.33441959,1.69828859,-0.40054621,0.00847668,-0.01408508,0.15415014,-0.33380136,0.16762106,-0.12114181,0.13805425,-0.27091374
-3.31665833,2.64853585,-1.37048451,0.00002091,-0.00000893,0.65869336,-0.44434342,0.62600837,-0.33159060,1.66877896,-0.39747943,0.00829172,-0.01376463,0.14857981,-0.33760817,0.16479907,-0.12051710,0.13482810,-0.27027745
-3.31065533,2.57892931,-1.35569739,0.00002091,-0.00000838,0.63217475,-0.43775157,0.59713260,-0.32680853,1.63415703,-0.39228585,0.00808549,-0.01338557,0.14273019,-0.33922373,0.16160863,-0.11944882,0.13131733,-0.26795918
-3.30465233,2.50254838,-1.33332126,0.00002080,-0.00000784,0.60433271,-0.42881219,0.56718669,-0.32017333,1.59471313,-0.38503135,0.00785967,-0.01295225,0.13666480,-0.33859646,0.15807492,-0.11791524,0.12754733,-0.26399302
-3.29864932,2.42007352,-1.30375241,0.00002058,-0.00000729,0.57545665,-0.41770632,0.53648868,-0.31182735,1.55076883,-0.37583796,0.00761600,-0.01247076,0.13044657,-0.33572858,0.15422139,-0.11591582,0.12354394,-0.25844975
-3.29264632,2.33220966,-1.26756897,0.00002025,-0.00000675,0.54582857,-0.40467080,0.50534494,-0.30195209,1.50267670,-0.36488075,0.00735628,-0.01194873,0.12413738,-0.33067608,0.15007013,-0.11347122,0.11933376,-0.25143470
-3.28664332,2.23968332,-1.22551572,0.00001983,-0.00000621,0.51571964,-0.38999276,0.47404624,-0.29076398,1.45082017,-0.35238322,0.00708232,-0.01139510,0.11779768,-0.32354679,0.14564239,-0.11062263,0.11494450,-0.24308451
-3.28064032,2.14324031,-1.17848422,0.00001932,-0.00000569,0.48538739,-0.37400283,0.44286443,-0.27850943,1.39561333,-0.33861142,0.00679602,-0.01081987,0.11148635,-0.31449679,0.14095932,-0.10743046,0.11040544,-0.23356314
-3.27463732,2.04364373,-1.12748946,0.00001873,-0.00000519,0.45507346,-0.35706756,0.41204994,-0.26545931,1.33750037,-0.32386698,0.00649929,-0.01023387,0.10526072,-0.30372528,0.13604281,-0.10397246,0.10574781,-0.22305700
-3.26863432,1.94167188,-1.07364387,0.00001808,-0.00000470,0.42500193,-0.33958121,0.38182986,-0.25190311,1.27695446,-0.30847941,0.00619416,-0.00964843,0.09917660,-0.29146818,0.13091631,-0.10034133,0.10100517,-0.21176979
-3.26263132,1.83811583,-1.01812974,0.00001740,-0.00000424,0.39537815,-0.32195733,0.35240679,-0.23814301,1.21447583,-0.29279798,0.00588269,-0.00907517,0.09328847,-0.27799067,0.12560574,-0.09664199,0.09621370,-0.19991689
-3.25662831,1.73377632,-0.96217111,0.00001668,-0.00000381,0.36638801,-0.30462033,0.32395820,-0.22448803,1.15058903,-0.27718343,0.00556700,-0.00852569,0.08764960,-0.26357910,0.12014014,-0.09298856,0.09141233,-0.18771976
-3.25062531,1.62945979,-0.90700607,0.00001597,-0.00000342,0.33819759,-0.28799734,0.29663639,-0.21124853,1.08583925,-0.26199974,0.00524929,-0.00801139,0.08231223,-0.24853259,0.11455228,-0.08950114,0.08664282,-0.17540052
-3.24462231,1.52597350,-0.85386029,0.00001528,-0.00000305,0.31095314,-0.27251055,0.27056890,-0.19873108,1.02078766,-0.24760631,0.00493179,-0.00754319,0.07732760,-0.23315459,0.10887900,-0.08630255,0.08194957,-0.16317680
-3.23861931,1.42411967,-0.80392255,0.00001463,-0.00000273,0.28478124,-0.25857018,0.24585929,-0.18723395,0.95600591,-0.23435066,0.00461676,-0.00713139,0.07274590,-0.21774485,0.10316132,-0.08351508,0.07737942,-0.15125715
-3.23261631,1.32468870,-0.75832275,0.00001405,-0.00000244,0.25978930,-0.24656818,0.22258822,-0.17704312,0.89206995,-0.22256171,0.00430648,-0.00678546,0.06861611,-0.20259198,0.09744427,-0.08125732,0.07298113,-0.13983703
-3.22661331,1.22845163,-0.71811277,0.00001358,-0.00000220,0.23606602,-0.23687272,0.20081481,-0.16842895,0.82955319,-0.21254398,0.00400321,-0.00651395,0.06498565,-0.18796683,0.09177653,-0.07964121,0.06880483,-0.12909558
-3.22061031,1.13615204,-0.68425037,0.00001322,-0.00000199,0.21368217,-0.22982341,0.18057813,-0.16164341,0.76901942,-0.20457247,0.00370916,-0.00632430,0.06189987,-0.17411704,0.08620979,-0.07876929,0.06490126,-0.11919302
-3.21460730,1.04849765,-0.65758620,0.00001301,-0.00000183,0.19269124,-0.22572724,0.16189877,-0.15691786,0.71101551,-0.19888846,0.00342648,-0.00622278,0.05940134,-0.16126255,0.08079789,-0.07873225,0.06132095,-0.11026899
-3.20860430,0.96615182,-0.63885362,0.00001298,-0.00000171,0.17313036,-0.22485517,0.14478049,-0.15446122,0.65606430,-0.19569610,0.00315721,-0.00621441,0.05752901,-0.14959249,0.07559588,-0.07960685,0.05811322,-0.10244142
-3.20260130,0.88972538,-0.62866136,0.00001315,-0.00000163,0.15502118,-0.22743921,0.12921186,-0.15445848,0.60465774,-0.19515967,0.00290327,-0.00630286,0.05631718,-0.13926318,0.07065888,-0.08145409,0.05532524,-0.09580623
-3.19659830,0.81976885,-0.62748853,0.00001355,-0.00000159,0.13837080,-0.23367000,0.11516786,-0.15706945,0.55725055,-0.19740173,0.00266640,-0.00649039,0.05579441,-0.13039723,0.06604099,-0.08431788,0.05300093,-0.09043749
-3.19059530,0.75676547,-0.63568168,0.00001419,-0.00000159,0.12317283,-0.24369463,0.10261144,-0.16242759,0.51425456,-0.20250169,0.00244816,-0.00677784,0.05598229,-0.12308373,0.06179414,-0.08822398,0.05117996,-0.08638812
-3.18459230,0.70112510,-0.65345369,0.00001511,-0.00000163,0.10940847,-0.25761479,0.09149498,-0.17063880,0.47603374,-0.21049517,0.00224990,-0.00716452,0.05689425,-0.11737928,0.05796705,-0.09317949,0.04989669,-0.08369091
-3.17858929,0.65317925,-0.68088405,0.00001630,-0.00000171,0.09704764,-0.27548514,0.08176169,-0.18178025,0.44290008,-0.22137374,0.00207270,-0.00764825,0.05853437,-0.11330982,0.05460425,-0.09917258,0.04917926,-0.08235983
-3.17258629,0.61317724,-0.71792034,0.00001780,-0.00000183,0.08605023,-0.29731186,0.07334694,-0.19589899,0.41511036,-0.23508529,0.00191743,-0.00822531,0.06089630,-0.11087290,0.05174531,-0.10617275,0.04904871,-0.08239141
-3.16658329,0.58128363,-0.76438080,0.00001960,-0.00000198,0.07636732,-0.32305144,0.06617942,-0.21301056,0.39286366,-0.25153482,0.00178467,-0.00889042,0.06396237,-0.11004046,0.04942418,-0.11413144,0.04951826,-0.08376622
-3.16058029,0.55757689,-0.81995781,0.00002172,-0.00000216,0.06794247,-0.35260975,0.06018239,-0.23309746,0.37629971,-0.27058582,0.00167471,-0.00963681,0.06770296,-0.11076176,0.04766875,-0.12298303,0.05059272,-0.08645031
-3.15457729,0.54204938,-0.88422225,0.00002415,-0.00000237,0.06071309,-0.38584158,0.05527469,-0.25610758,0.36549806,-0.29206209,0.00158759,-0.01045622,0.07207609,-0.11296648,0.04650058,-0.13264625,0.05226809,-0.09039654
-3.14857429,0.53460849,-0.95662886,0.00002688,-0.00000260,0.05461168,-0.42255057,0.05137184,-0.28195281,0.36047783,-0.31575016,0.00152309,-0.01133901,0.07702748,-0.11656769,0.04593483,-0.14302584,0.05453133,-0.09554579
-3.14257129,0.53507907,-1.03652261,0.00002990,-0.00000286,0.04956718,-0.46248983,0.04838704,-0.31050778,0.36119828,-0.34140229,0.00148070,-0.01227421,0.08249097,-0.12146478,0.04598037,-0.15401464,0.05736043,-0.10182800
-3.13656828,0.54320699,-1.12314626,0.00003319,-0.00000314,0.04550615,-0.50536330,0.04623216,-0.34160895,0.36755995,-0.36874001,0.00145970,-0.01324972,0.08838935,-0.12754612,0.04663998,-0.16549581,0.06072460,-0.10916310
-3.13056528,0.55866387,-1.21564918,0.00003672,-0.00000344,0.04235403,-0.55082802,0.04481874,-0.37505426,0.37940649,-0.39745827,0.00145913,-0.01425245,0.09463572,-0.13469147,0.04791074,-0.17734537,0.06458476,-0.11746179
-3.12456228,0.58105299,-1.31309752,0.00004045,-0.00000375,0.04003615,-0.59849728,0.04405900,-0.41060334,0.39652717,-0.42723020,0.00147789,-0.01526851,0.10113521,-0.14277415,0.04978447,-0.18943476,0.06889428,-0.12662622
-3.11855928,0.60991628,-1.41448584,0.00004434,-0.00000407,0.03847878,-0.64794491,0.04386684,-0.44797859,0.41866019,-0.45771230,0.00151469,-0.01628348,0.10778717,-0.15166287,0.05224829,-0.20163352,0.07359993,-0.13655060
-3.11255628,0.64474252,-1.51875018,0.00004834,-0.00000440,0.03761002,-0.69871050,0.04415888,-0.48686705,0.44549676,-0.48855015,0.00156817,-0.01728266,0.11448771,-0.16122326,0.05528518,-0.21381192,0.07864308,-0.14712188
-3.10655328,0.68497655,-1.62478242,0.00005240,-0.00000472,0.03736052,-0.75030570,0.04485550,-0.52692327,0.47668602,-0.51938444,0.00163691,-0.01825135,0.12113248,-0.17131925,0.05887461,-0.22584349,0.08396107,-0.15822034
-3.10055028,0.73002968,-1.73144587,0.00005645,-0.00000504,0.03766423,-0.80222140,0.04588191,-0.56777322,0.51184102,-0.54985715,0.00171950,-0.01917514,0.12761972,-0.18181406,0.06299320,-0.23760736,0.08948884,-0.16972038
-3.09454727,0.77929107,-1.83759180,0.00006044,-0.00000535,0.03845886,-0.85393574,0.04716921,-0.60901903,0.55054558,-0.57961788,0.00181461,-0.02004023,0.13385336,-0.19257117,0.06761538,-0.24899033,0.09516058,-0.18149142
-3.08854427,0.83213998,-1.94207656,0.00006430,-0.00000564,0.03968646,-0.90492262,0.04865539,-0.65024482,0.59236215,-0.60832997,0.00192099,-0.02083374,0.13974606,-0.20345506,0.07271406,-0.25988862,0.10091164,-0.19339887
-3.08254127,0.88795890,-2.04377894,0.00006798,-0.00000592,0.04129369,-0.95466063,0.05028632,-0.69102316,0.63684068,-0.63567633,0.00203763,-0.02154393,0.14522218,-0.21433192,0.07826135,-0.27020920,0.10668037,-0.20530539
-3.07653827,0.94614709,-2.14161737,0.00007141,-0.00000618,0.04323222,-1.00264205,0.05201665,-0.73092226,0.68352822,-0.66136480,0.00216372,-0.02216051,0.15022035,-0.22507032,0.08422927,-0.27987082,0.11241003,-0.21707227
-3.07053527,1.00613440,-2.23456634,0.00007454,-0.00000642,0.04545893,-1.04838164,0.05381057,-0.76951351,0.73197917,-0.68513287,0.00229877,-0.02267483,0.15469580,-0.23554183,0.09059050,-0.28880447,0.11805063,-0.22856102
-3.06453227,1.06739500,-2.32167175,0.00007734,-0.00000663,0.04793613,-1.09142493,0.05564248,-0.80637923,0.78176601,-0.70675150,0.00244261,-0.02308006,0.15862204,-0.24562183,0.09731910,-0.29695352,0.12356068,-0.23963504
-3.05852926,1.12946043,-2.40206462,0.00007975,-0.00000681,0.05063170,-1.13135572,0.05749737,-0.84112039,0.83248987,-0.72602809,0.00259548,-0.02337132,0.16199213,-0.25519024,0.10439130,-0.30427342,0.12890871,-0.25016155
-3.05252626,1.19193166,-2.47497276,0.00008177,-0.00000696,0.05351919,-1.16780255,0.05937104,-0.87336385,0.88379095,-0.74280834,0.00275799,-0.02354570,0.16481913,-0.26413247,0.11178618,-0.31073100,0.13407460,-0.26001341
-3.04652326,1.25448946,-2.53973010,0.00008338,-0.00000708,0.05657790,-1.20044393,0.06127008,-0.90276915,0.93535794,-0.75697710,0.00293116,-0.02360236,0.16713602,-0.27234038,0.11948638,-0.31630360,0.13905061,-0.26907115
-3.04052026,1.31690257,-2.59578337,0.00008459,-0.00000717,0.05979283,-1.22901206,0.06321145,-0.92903438,0.98693617,-0.76845811,0.00311639,-0.02354238,0.16899482,-0.27971342,0.12747866,-0.32097775,0.14384198,-0.27722477
-3.03451726,1.37903302,-2.64269608,0.00008542,-0.00000724,0.06315456,-1.25329513,0.06522183,-0.95190097,1.03833394,-0.77721265,0.00331546,-0.02336875,0.17046508,-0.28615979,0.13575428,-0.32474793,0.14846724,-0.28437563
-3.02851426,1.44083818,-2.68014959,0.00008589,-0.00000727,0.06665909,-1.27313799,0.06733663,-0.97115737,1.08942646,-0.78323735,0.00353043,-0.02308617,0.17163172,-0.29159764,0.14430923,-0.32761505,0.15295792,-0.29043796
-3.02251126,1.50236892,-2.70794153,0.00008606,-0.00000728,0.07030743,-1.28844130,0.06959861,-0.98664139,1.14015703,-0.78656107,0.00376357,-0.02270088,0.17259223,-0.29595631,0.15314411,-0.32958509,0.15735786,-0.29534033
-3.01650825,1.56376349,-2.72598177,0.00008600,-0.00000726,0.07410511,-1.29915936,0.07205625,-0.99824119,1.19053503,-0.78724119,0.00401729,-0.02222043,0.17345344,-0.29917748,0.16226371,-0.33066769,0.16172200,-0.29902673
-3.01050525,1.62523709,-2.73428603,0.00008576,-0.00000722,0.07806147,-1.30529666,0.07476172,-1.00589500,1.24063052,-0.78535943,0.00429400,-0.02165342,0.17432780,-0.30121625,0.17167619,-0.33087505,0.16611456,-0.30145737
-3.00450225,1.68706674,-2.73296783,0.00008544,-0.00000716,0.08218875,-1.30690341,0.07776864,-1.00958962,1.29056530,-0.78101736,0.00459597,-0.02100929,0.17532942,-0.30204202,0.18139175,-0.33022085,0.17060677,-0.30260911
-2.99849925,1.74957201,-2.72222904,0.00008511,-0.00000707,0.08650096,-1.30407052,0.08112964,-1.00935784,1.34050053,-0.77433199,0.00492521,-0.02029801,0.17656989,-0.30163920,0.19142096,-0.32871964,0.17527414,-0.30247561
-2.99249625,1.81309161,-2.70234955,0.00008487,-0.00000697,0.09101258,-1.29692400,0.08489366,-1.00527497,1.39062110,-0.76543137,0.00528328,-0.01952982,0.17815408,-0.30000761,0.20177256,-0.32638632,0.18019321,-0.30106699
-2.98649325,1.87795680,-2.67367665,0.00008481,-0.00000685,0.09573700,-1.28561939,0.08910332,-0.99745469,1.44111737,-0.75445060,0.00567119,-0.01871504,0.18017599,-0.29716262,0.21245091,-0.32323604,0.18543799,-0.29840931
-2.98049025,1.94446244,-2.63661451,0.00008502,-0.00000672,0.10068489,-1.27033628,0.09379215,-0.98604451,1.49216470,-0.74152842,0.00608920,-0.01786380,0.18271481,-0.29313494,0.22345315,-0.31928432,0.19107620,-0.29454361
-2.97448724,2.01283671,-2.59161421,0.00008557,-0.00000657,0.10586240,-1.25127333,0.09898205,-0.97122100,1.54390190,-0.72680428,0.00653672,-0.01698586,0.18583141,-0.28797007,0.23476616,-0.31454748,0.19716527,-0.28952475
-2.96848424,2.08321103,-2.53916472,0.00008652,-0.00000641,0.11126938,-1.22864392,0.10468093,-0.95318498,1.59640934,-0.71041620,0.00701221,-0.01609049,0.18956515,-0.28172744,0.24636350,-0.30904322,0.20374852,-0.28341997
-2.96248124,2.15559160,-2.47978496,0.00008795,-0.00000624,0.11689763,-1.20267249,0.11088063,-0.93215699,1.64968812,-0.69249937,0.00751307,-0.01518628,0.19393147,-0.27447920,0.25820257,-0.30279146,0.21085142,-0.27630738
-2.95647824,2.22983413,-2.41401720,0.00008988,-0.00000606,0.12272931,-1.17359185,0.11755537,-0.90837306,1.70364123,-0.67318539,0.00803558,-0.01428113,0.19891999,-0.26630878,0.27022205,-0.29581518,0.21847829,-0.26827416
-2.95047524,2.30562335,-2.34242178,0.00009233,-0.00000587,0.12873561,-1.14164122,0.12466068,-0.88208091,1.75805812,-0.65260223,0.00857495,-0.01338213,0.20449359,-0.25730912,0.28233998,-0.28814135,0.22660954,-0.25941488
-2.94447224,2.38245892,-2.26557299,0.00009530,-0.00000566,0.13487571,-1.10706511,0.13213296,-0.85353668,1.81260370,-0.63087473,0.00912530,-0.01249555,0.21058820,-0.24758085,0.29445265,-0.27980184,0.23519966,-0.24982968
-2.93846923,2.45964886,-2.18405605,0.00009877,-0.00000545,0.14109632,-1.07011284,0.13988973,-0.82300216,1.86681271,-0.60812544,0.00967976,-0.01162688,0.21711358,-0.23723024,0.30643436,-0.27083413,0.24417613,-0.23962249
-2.93246623,2.53631167,-2.09846494,0.00010271,-0.00000522,0.14733157,-1.03103847,0.14783064,-0.79074245,1.92009042,-0.58447589,0.01023057,-0.01078079,0.22395506,-0.22636716,0.31813836,-0.26128199,0.25343930,-0.22889933
-2.92646323,2.61138770,-2.00940058,0.00010704,-0.00000499,0.15350366,-0.99010115,0.15583924,-0.75702404,1.97171994,-0.56004778,0.01076929,-0.00996124,0.23097612,-0.21510298,0.32939888,-0.25119575,0.26286351,-0.21776676
-2.92046023,2.68366014,-1.91746939,0.00011169,-0.00000475,0.15952396,-0.94756537,0.16378541,-0.72211317,2.02087644,-0.53496426,0.01128695,-0.00917147,0.23802190,-0.20354865,0.34003446,-0.24063251,0.27229927,-0.20633029
-2.91445723,2.75178507,-1.82328153,0.00011655,-0.00000451,0.16529485,-0.90370115,0.17152858,-0.68627438,2.06664805,-0.50935100,0.01177433,-0.00841410,0.24492353,-0.19181280,0.34985232,-0.22965588,0.28157667,-0.19469308
-2.90845423,2.81433011,-1.72744884,0.00012153,-0.00000425,0.17071204,-0.85878392,0.17892147,-0.64976915,2.10806290,-0.48333683,0.01222220,-0.00769117,0.25150301,-0.18000006,0.35865381,-0.21833552,0.29050988,-0.18295468
-2.90245123,2.86982014,-1.63058217,0.00012650,-0.00000400,0.17566750,-0.81309386,0.18581435,-0.61285453,2.14412130,-0.45705412,0.01262159,-0.00700423,0.25757873,-0.16820956,0.36624070,-0.20674637,0.29890264,-0.17120998
-2.89644822,2.91678843,-1.53328786,0.00013134,-0.00000374,0.18005272,-0.76691472,0.19205958,-0.57578163,2.17383185,-0.43063860,0.01296407,-0.00635435,0.26297123,-0.15653370,0.37242198,-0.19496761,0.30655447,-0.15954822
-2.89044522,2.95383102,-1.43616346,0.00013591,-0.00000348,0.18376224,-0.72053195,0.19751635,-0.53879401,2.19624996,-0.40422870,0.01324204,-0.00574221,0.26750912,-0.14505712,0.37702095,-0.18308140,0.31326754,-0.14805223
-2.88444222,2.97966205,-1.33979267,0.00014010,-0.00000322,0.18669738,-0.67423030,0.20205534,-0.50212593,2.21051689,-0.37796447,0.01344893,-0.00516815,0.27103486,-0.13385593,0.37988231,-0.17117140,0.31885372,-0.13679776
-2.87843922,2.99316726,-1.24473961,0.00014380,-0.00000297,0.18876983,-0.62829079,0.20556321,-0.46600043,2.21589763,-0.35198601,0.01357949,-0.00463216,0.27341017,-0.12299719,0.38087867,-0.15932130,0.32314162,-0.12585297
-2.87243622,2.99345333,-1.15154258,0.00014690,-0.00000272,0.18990509,-0.58298730,0.20794656,-0.43062728,2.21181570,-0.32643159,0.01362992,-0.00413399,0.27452097,-0.11253863,0.37991648,-0.14761314,0.32598332,-0.11527808
-2.86643322,2.97989049,-1.06070762,0.00014932,-0.00000248,0.19004547,-0.53858282,0.20913542,-0.39620099,2.19788303,-0.30143554,0.01359804,-0.00367309,0.27428143,-0.10252856,0.37694078,-0.13612579,0.32726037,-0.10512511
-2.86043022,2.95214619,-0.97270220,0.00015100,-0.00000224,0.18915259,-0.49532561,0.20908584,-0.36289876,2.17392354,-0.27712602,0.01348332,-0.00324870,0.27263712,-0.09300596,0.37193869,-0.12493344,0.32688890,-0.09543776
-2.85442721,2.91020829,-0.88794912,0.00015191,-0.00000202,0.18720920,-0.45344541,0.20778174,-0.33087861,2.13998895,-0.25362276,0.01328700,-0.00285985,0.26956709,-0.08400078,0.36494136,-0.11410426,0.32482350,-0.08625151
-2.84842421,2.85439629,-0.80682126,0.00015203,-0.00000181,0.18422020,-0.41314988,0.20523567,-0.30027783,2.09636615,-0.23103494,0.01301195,-0.00250537,0.26508472,-0.07553435,0.35602431,-0.10369928,0.32105973,-0.07759370
-2.84242121,2.78536013,-0.72963710,0.00015139,-0.00000161,0.18021291,-0.37462152,0.20148863,-0.27121162,2.04357548,-0.20945928,0.01266268,-0.00218393,0.25923741,-0.06761990,0.34530619,-0.09377143,0.31563510,-0.06948388
-2.83641821,2.70406635,-0.65665750,0.00015004,-0.00000142,0.17523645,-0.33801510,0.19660895,-0.24377222,1.98236001,-0.18897852,0.01224512,-0.00189403,0.25210496,-0.06026316,0.33294591,-0.08436496,0.30862851,-0.06193419
-2.83041521,2.61177238,-0.58808373,0.00014806,-0.00000126,0.16936033,-0.30345573,0.19069010,-0.21802847,1.91366626,-0.16966018,0.01176652,-0.00163406,0.24379697,-0.05346307,0.31913836,-0.07551502,0.30015811,-0.05494990
-2.82441221,2.50999000,-0.52405695,0.00014557,-0.00000110,0.16267232,-0.27103784,0.18384780,-0.19402586,1.83861708,-0.15155591,0.01123515,-0.00140229,0.23444913,-0.04721246,0.30410892,-0.06724763,0.29037775,-0.04852999
-2.81840920,2.40043963,-0.46465913,0.00014270,-0.00000097,0.15527568,-0.24082475,0.17621635,-0.17178707,1.75847812,-0.13470118,0.01066011,-0.00119692,0.22421867,-0.04149886,0.28810703,-0.05957983,0.27947215,-0.04266794
-2.81240620,2.28499769,-0.40991537,0.00013964,-0.00000085,0.14728586,-0.21284920,0.16794442,-0.15131298,1.67461915,-0.11911554,0.01005106,-0.00101609,0.21327925,-0.03630520,0.27139918,-0.05252015,0.26765106,-0.03735243
-2.80640320,2.16563919,-0.35979755,0.00013657,-0.00000074,0.13882692,-0.18711451,0.15919057,-0.13258417,1.58847217,-0.10480327,0.00941792,-0.00085793,0.20181539,-0.03161060,0.25426145,-0.04606925,0.25514259,-0.03256824
-2.80040020,2.04437825,-0.31422907,0.00013370,-0.00000066,0.13002769,-0.16359649,0.15011847,-0.11556274,1.50148804,-0.09175449,0.00877064,-0.00072054,0.19001674,-0.02739107,0.23697225,-0.04022077,0.24218611,-0.02829711
-2.79439720,1.92320897,-0.27309058,0.00013127,-0.00000059,0.12101804,-0.14224587,0.14089229,-0.10019449,1.41509347,-0.07994658,0.00811894,-0.00060208,0.17807243,-0.02362027,0.21980523,-0.03496230,0.22902505,-0.02451863
-2.78839420,1.80404916,-0.23622640,0.00012951,-0.00000054,0.11192516,-0.12299123,0.13167223,-0.08641132,1.33065013,-0.06934586,0.00747208,-0.00050075,0.16616573,-0.02027013,0.20302285,-0.03027650,0.21589971,-0.02121113
-2.78239120,1.68868900,-0.20345143,0.00012869,-0.00000051,0.10287027,-0.10574223,0.12261038,-0.07413374,1.24941749,-0.05990954,0.00683867,-0.00041483,0.15446916,-0.01731150,0.18687076,-0.02614216,0.20304069,-0.01835256
