energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.50275138,2.33996095,0.03586285,0.16083877,0.44414830,0.00000000,1.01542742,1.23711061,1.08843742,0.00000000
-3.49674837,2.32281373,0.03769278,0.16379078,0.45367858,0.00000000,1.02949865,1.21334688,1.08033487,0.00000000
-3.49074537,2.31553891,0.03966247,0.16837213,0.46405897,0.00000000,1.04998626,1.19325190,1.07894073,0.00000000
-3.48474237,2.31825209,0.04175371,0.17467430,0.47516073,0.00000000,1.07704860,1.17698530,1.08422337,0.00000000
-3.47873937,2.33084816,0.04394262,0.18279204,0.48683152,0.00000000,1.11073265,1.16461450,1.09597011,0.00000000
-3.47273637,2.35302371,0.04620005,0.19282599,0.49890330,0.00000000,1.15098193,1.15612218,1.11379830,0.00000000
-3.46673337,2.38430755,0.04849227,0.20488527,0.51120151,0.00000000,1.19764876,1.15141709,1.13717233,0.00000000
-3.46073037,2.42409768,0.05078188,0.21908957,0.52355494,0.00000000,1.25051016,1.15034769,1.16542615,0.00000000
-3.45472736,2.47170297,0.05302894,0.23557063,0.53580591,0.00000000,1.30928637,1.15271777,1.19779017,0.00000000
-3.44872436,2.52638726,0.05519227,0.25447282,0.54782032,0.00000000,1.37366105,1.15830310,1.23342151,0.00000000
-3.44272136,2.58741355,0.05723084,0.27595241,0.55949699,0.00000000,1.44330187,1.16686850,1.27143616,0.00000000
-3.43671836,2.65408595,0.05910527,0.30017541,0.57077577,0.00000000,1.51788005,1.17818395,1.31094184,0.00000000
-3.43071536,2.72578699,0.06077925,0.32731381,0.58164410,0.00000000,1.59708774,1.19203920,1.35107001,0.00000000
-3.42471236,2.80200793,0.06222091,0.35753987,0.59214133,0.00000000,1.68065170,1.20825574,1.39100558,0.00000000
-3.41870935,2.88237032,0.06340403,0.39101869,0.60236077,0.00000000,1.76834229,1.22669561,1.43001319,0.00000000
-3.41270635,2.96663723,0.06430903,0.42789890,0.61244898,0.00000000,1.85997682,1.24726629,1.46745864,0.00000000
-3.40670335,3.05471301,0.06492370,0.46830176,0.62260221,0.00000000,1.95541656,1.26992148,1.50282473,0.00000000
-3.40070035,3.14663134,0.06524360,0.51230897,0.63306008,0.00000000,2.05455724,1.29465745,1.53572079,0.00000000
-3.39469735,3.24253169,0.06527218,0.55994957,0.64409646,0.00000000,2.15731314,1.32150524,1.56588540,0.00000000
-3.38869435,3.34262515,0.06502050,0.61118660,0.65600794,0.00000000,2.26359544,1.35051894,1.59318259,0.00000000
-3.38269135,3.44715129,0.06450665,0.66590416,0.66910012,0.00000000,2.37328579,1.38176069,1.61759159,0.00000000
-3.37668834,3.55632824,0.06375489,0.72389556,0.68367249,0.00000000,2.48620670,1.41528327,1.63919095,0.00000000
-3.37068534,3.67029878,0.06279456,0.78485355,0.70000218,0.00000000,2.60209039,1.45111127,1.65813812,0.00000000
-3.36468234,3.78907567,0.06165872,0.84836326,0.71832763,0.00000000,2.72054842,1.48922204,1.67464564,0.00000000
-3.35867934,3.91248963,0.06038276,0.91389868,0.73883275,0.00000000,2.84104409,1.52952752,1.68895544,0.00000000
-3.35267634,4.04014336,0.05900293,0.98082336,0.76163245,0.00000000,2.96286996,1.57185845,1.70131291,0.00000000
-3.34667334,4.17137506,0.05755488,1.04839583,0.78676026,0.00000000,3.08513263,1.61595183,1.71194230,0.00000000
-3.34067034,4.30523431,0.05607232,1.11577992,0.81415889,0.00000000,3.20674646,1.66144287,1.72102488,0.00000000
-3.33466733,4.44047262,0.05458590,1.18206018,0.84367424,0.00000000,3.32643763,1.70786228,1.72868135,0.00000000
-3.32866433,4.57555046,0.05312217,1.24626205,0.87505339,0.00000000,3.44275946,1.75463923,1.73495944,0.00000000
-3.32266133,4.70866131,0.05170300,1.30737636,0.90794699,0.00000000,3.55411903,1.80111049,1.73982757,0.00000000
-3.31665833,4.83777270,0.05034510,1.36438729,0.94191601,0.00000000,3.65881476,1.84653552,1.74317481,0.00000000
-3.31065533,4.96068290,0.04905993,1.41630284,0.97644289,0.00000000,3.75508363,1.89011705,1.74481724,0.00000000
-3.30465233,5.07509126,0.04785390,1.46218651,1.01094671,0.00000000,3.84115632,1.93102641,1.74451016,0.00000000
-3.29864932,5.17867894,0.04672872,1.50118893,1.04480183,0.00000000,3.91531786,1.96843259,1.74196549,0.00000000
-3.29264632,5.26919660,0.04568213,1.53257778,1.07735926,0.00000000,3.97597090,2.00153350,1.73687308,0.00000000
-3.28664332,5.34455448,0.04470861,1.55576485,1.10796991,0.00000000,4.02169866,2.02958819,1.72892470,0.00000000
-3.28064032,5.40291064,0.04380033,1.57032865,1.13600851,0.00000000,4.05132417,2.05194820,1.71783918,0.00000000
-3.27463732,5.44275262,0.04294808,1.57603157,1.16089726,0.00000000,4.06396294,2.06808653,1.70338709,0.00000000
-3.26863432,5.46296835,0.04214222,1.57283062,1.18212791,0.00000000,4.05906599,2.07762274,1.68541345,0.00000000
-3.26263132,5.46290254,0.04137349,1.56088111,1.19928130,0.00000000,4.03645115,2.08034283,1.66385720,0.00000000
-3.25662831,5.44239546,0.04063382,1.54053313,1.21204335,0.00000000,3.99632064,2.07621276,1.63876612,0.00000000
-3.25062531,5.40180212,0.03991684,1.51232075,1.22021656,0.00000000,3.93926410,2.06538503,1.61030656,0.00000000
-3.24462231,5.34199071,0.03921828,1.47694458,1.22372669,0.00000000,3.86624661,2.04819780,1.57876731,0.00000000
-3.23861931,5.26432042,0.03853620,1.43524837,1.22262405,0.00000000,3.77858234,2.02516666,1.54455758,0.00000000
-3.23261631,5.17059975,0.03787095,1.38819085,1.21707943,0.00000000,3.67789504,1.99696951,1.50819933,0.00000000
-3.22661331,5.06302769,0.03722498,1.33681396,1.20737504,0.00000000,3.56606736,1.96442533,1.47031453,0.00000000
-3.22061031,4.94412071,0.03660247,1.28220913,1.19389074,0.00000000,3.44518142,1.92846791,1.43160818,0.00000000
-3.21460730,4.81662944,0.03600887,1.22548301,1.17708655,0.00000000,3.31745362,1.89011613,1.39284820,0.00000000
-3.20860430,4.68344947,0.03545035,1.16772421,1.15748226,0.00000000,3.18516675,1.85044214,1.35484346,0.00000000
-3.20260130,4.54753050,0.03493313,1.10997252,1.13563536,0.00000000,3.05060261,1.81053913,1.31842121,0.00000000
-3.19659830,4.41178858,0.03446294,1.05319168,1.11211834,0.00000000,2.91597820,1.77149041,1.28440507,0.00000000
-3.19059530,4.27902523,0.03404442,0.99824698,1.08749676,0.00000000,2.78338808,1.73434115,1.25359478,0.00000000
-3.18459230,4.15185724,0.03368069,0.94588817,1.06230897,0.00000000,2.65475541,1.70007398,1.22674863,0.00000000
-3.17858929,4.03265958,0.03337301,0.89673818,1.03704868,0.00000000,2.53179314,1.66958956,1.20456905,0.00000000
-3.17258629,3.92352358,0.03312052,0.85128788,1.01215099,0.00000000,2.41597665,1.64369259,1.18769196,0.00000000
-3.16658329,3.82623075,0.03292030,0.80989645,0.98798264,0.00000000,2.30852800,1.62308339,1.17667970,0.00000000
-3.16058029,3.74224250,0.03276739,0.77279704,0.96483650,0.00000000,2.21041186,1.60835501,1.17201737,0.00000000
-3.15457729,3.67270417,0.03265512,0.74010701,0.94293060,0.00000000,2.12234188,1.59999523,1.17411215,0.00000000
-3.14857429,3.61846158,0.03257548,0.71184167,0.92241127,0.00000000,2.04479636,1.59839246,1.18329470,0.00000000
-3.14257129,3.58008736,0.03251963,0.68793077,0.90335989,0.00000000,1.97804141,1.60384459,1.19982192,0.00000000
-3.13656828,3.55791397,0.03247845,0.66823635,0.88580265,0.00000000,1.92215932,1.61656941,1.22388015,0.00000000
-3.13056528,3.55206999,0.03244321,0.65257114,0.86972255,0.00000000,1.87708019,1.63671528,1.25558790,0.00000000
-3.12456228,3.56251659,0.03240612,0.64071628,0.85507245,0.00000000,1.84261448,1.66437080,1.29499741,0.00000000
-3.11855928,3.58908107,0.03236089,0.63243762,0.84178857,0.00000000,1.81848449,1.69957250,1.34209451,0.00000000
-3.11255628,3.63148513,0.03230329,0.62749972,0.82980336,0.00000000,1.80435314,1.74230948,1.39679651,0.00000000
-3.10655328,3.68936600,0.03223143,0.62567716,0.81905694,0.00000000,1.79984853,1.79252477,1.45894811,0.00000000
-3.10055028,3.76228964,0.03214612,0.62676266,0.80950658,0.00000000,1.80458358,1.85011303,1.52831570,0.00000000
-3.09454727,3.84975553,0.03205091,0.63057201,0.80113361,0.00000000,1.81817003,1.91491502,1.60458068,0.00000000
-3.08854427,3.95119404,0.03195212,0.63694582,0.79394758,0.00000000,1.84022711,1.98670922,1.68733261,0.00000000
-3.08254127,4.06595745,0.03185863,0.64574836,0.78798746,0.00000000,1.87038505,2.06520172,1.77606326,0.00000000
-3.07653827,4.19330666,0.03178157,0.65686392,0.78332015,0.00000000,1.90828430,2.15001530,1.87016265,0.00000000
-3.07053527,4.33239579,0.03173392,0.67019119,0.78003633,0.00000000,1.95357148,2.24067906,1.96891819,0.00000000
-3.06453227,4.48225714,0.03172997,0.68563630,0.77824423,0.00000000,2.00589309,2.33661988,2.07151781,0.00000000
-3.05852926,4.64178881,0.03178471,0.70310511,0.77806167,0.00000000,2.06488824,2.43715685,2.17705790,0.00000000
-3.05252626,4.80974709,0.03191320,0.72249535,0.77960701,0.00000000,2.13018148,2.54149969,2.28455630,0.00000000
-3.04652326,4.98474523,0.03212990,0.74368925,0.78298945,0.00000000,2.20137650,2.64875195,2.39297052,0.00000000
-3.04052026,5.16525960,0.03244799,0.76654710,0.78829931,0.00000000,2.27805162,2.75791926,2.50122064,0.00000000
-3.03451726,5.34964363,0.03287879,0.79090218,0.79559880,0.00000000,2.35975714,2.86792280,2.60821613,0.00000000
-3.02851426,5.53614920,0.03343114,0.81655722,0.80491358,0.00000000,2.44601492,2.97761753,2.71288539,0.00000000
-3.02251126,5.72295461,0.03411089,0.84328277,0.81622564,0.00000000,2.53631985,3.08581454,2.81420640,0.00000000
-3.01650825,5.90819755,0.03492055,0.87081728,0.82946772,0.00000000,2.63014279,3.19130648,2.91123691,0.00000000
-3.01050525,6.09001128,0.03585890,0.89886904,0.84451944,0.00000000,2.72693446,3.29289491,3.00314216,0.00000000
-3.00450225,6.26656192,0.03692085,0.92711974,0.86120527,0.00000000,2.82612949,3.38941823,3.08921863,0.00000000
-2.99849925,6.43608477,0.03809730,0.95522937,0.87929455,0.00000000,2.92715004,3.47977891,3.16891192,0.00000000
-2.99249625,6.59691759,0.03937524,0.98284245,0.89850333,0.00000000,3.02940840,3.56296853,3.24182783,0.00000000
-2.98649325,6.74752941,0.04073786,1.00959496,0.91849822,0.00000000,3.13230799,3.63808992,3.30773556,0.00000000
-2.98049025,6.88654335,0.04216487,1.03512199,0.93890195,0.00000000,3.23524269,3.70437507,3.36656284,0.00000000
-2.97448724,7.01275303,0.04363293,1.05906558,0.95930071,0.00000000,3.33759451,3.76119865,3.41838307,0.00000000
-2.96848424,7.12513217,0.04511612,1.08108268,0.97925297,0.00000000,3.43872979,3.80808649,3.46339528,0.00000000
-2.96248124,7.22283789,0.04658663,1.10085286,0.99829953,0.00000000,3.53799456,3.84471935,3.50189818,0.00000000
-2.95647824,7.30520843,0.04801546,1.11808558,1.01597466,0.00000000,3.63470985,3.87093205,3.53425972,0.00000000
-2.95047524,7.37175650,0.04937323,1.13252688,1.03181799,0.00000000,3.72816770,3.88670854,3.56088439,0.00000000
-2.94447224,7.42215963,0.05063102,1.14396540,1.04538670,0.00000000,3.81762887,3.89217365,3.58218015,0.00000000
-2.93846923,7.45624895,0.05176125,1.15223740,1.05626776,0.00000000,3.90232331,3.88758223,3.59852724,0.00000000
-2.93246623,7.47399789,0.05273857,1.15723101,1.06408981,0.00000000,3.98145388,3.87330647,3.61025079,0.00000000
-2.92646323,7.47551194,0.05354068,1.15888935,1.06853410,0.00000000,4.05420426,3.84982220,3.61759905,0.00000000
-2.92046023,7.46102045,0.05414911,1.15721258,1.06934432,0.00000000,4.11975106,3.81769493,3.62072848,0.00000000
-2.91445723,7.43087090,0.05454992,1.15225891,1.06633476,0.00000000,4.17728037,3.77756589,3.61969676,0.00000000
-2.90845423,7.38552598,0.05473417,1.14414439,1.05939647,0.00000000,4.22600819,3.73013874,3.61446377,0.00000000
-2.90245123,7.32556290,0.05469836,1.13304151,1.04850121,0.00000000,4.26520413,3.67616701,3.60490064,0.00000000
-2.89644822,7.25167462,0.05444461,1.11917663,1.03370294,0.00000000,4.29421735,3.61644231,3.59080592,0.00000000
-2.89044522,7.16467165,0.05398066,1.10282620,1.01513675,0.00000000,4.31250327,3.55178318,3.57192767,0.00000000
-2.88444222,7.06548356,0.05331967,1.08431175,0.99301525,0.00000000,4.31964969,3.48302455,3.54799003,0.00000000
-2.87843922,6.95515869,0.05247982,1.06399372,0.96762249,0.00000000,4.31540065,3.41100731,3.51872214,0.00000000
-2.87243622,6.83486089,0.05148371,1.04226416,0.93930565,0.00000000,4.29967629,3.33656793,3.48388765,0.00000000
-2.86643322,6.70586204,0.05035765,1.01953832,0.90846482,0.00000000,4.27258737,3.26052774,3.44331264,0.00000000
-2.86043022,6.56952965,0.04913068,0.99624542,0.87554121,0.00000000,4.23444307,3.18368182,3.39691015,0.00000000
-2.85442721,6.42730873,0.04783363,0.97281846,0.84100429,0.00000000,4.18575117,3.10678732,3.34469964,0.00000000
-2.84842421,6.28069804,0.04649803,0.94968358,0.80533826,0.00000000,4.12720994,3.03055138,3.28682015,0.00000000
-2.84242121,6.13122090,0.04515500,0.92724894,0.76902848,0.00000000,4.05969190,2.95561885,3.22353640,0.00000000
-2.83641821,5.98039140,0.04383419,0.90589362,0.73254824,0.00000000,3.98421955,2.88256013,3.15523729,0.00000000
-2.83041521,5.82967721,0.04256276,0.88595671,0.69634638,0.00000000,3.90193425,2.81185965,3.08242720,0.00000000
-2.82441221,5.68046074,0.04136451,0.86772702,0.66083621,0.00000000,3.81405943,2.74390556,3.00571056,0.00000000
-2.81840920,5.53400038,0.04025909,0.85143385,0.62638603,0.00000000,3.72185985,2.67898134,2.92577083,0.00000000
-2.81240620,5.39139406,0.03926144,0.83723914,0.59331151,0.00000000,3.62659912,2.61725987,2.84334526,0.00000000
-2.80640320,5.25354734,0.03838138,0.82523141,0.56187030,0.00000000,3.52949733,2.55880081,2.75919709,0.00000000
-2.80040020,5.12114784,0.03762344,0.81542197,0.53225872,0.00000000,3.43169136,2.50355153,2.67408706,0.00000000
-2.79439720,4.99464825,0.03698690,0.80774348,0.50461076,0.00000000,3.33419973,2.45135231,2.58874586,0.00000000
-2.78839420,4.87425897,0.03646600,0.80205140,0.47899927,0.00000000,3.23789394,2.40194579,2.50384937,0.00000000
-2.78239120,4.75995167,0.03605041,0.79812819,0.45543920,0.00000000,3.14347782,2.35499076,2.41999807,0.00000000
-2.77638819,4.65147403,0.03572583,0.79569049,0.43389267,0.00000000,3.05147597,2.31008009,2.33770178,0.00000000
-2.77038519,4.54837540,0.03547473,0.79439893,0.41427564,0.00000000,2.96223177,2.26676212,2.25737056,0.00000000
-2.76438219,4.45004266,0.03527721,0.79387064,0.39646583,0.00000000,2.87591487,2.22456505,2.17931205,0.00000000
-2.75837919,4.35574459,0.03511198,0.79369370,0.38031164,0.00000000,2.79253779,2.18302310,2.10373528,0.00000000
-2.75237619,4.26468288,0.03495730,0.79344321,0.36564151,0.00000000,2.71198023,2.14170352,2.03076034,0.00000000
-2.74637319,4.17604721,0.03479196,0.79269838,0.35227354,0.00000000,2.63401982,2.10023312,1.96043323,0.00000000
-2.74037019,4.08907160,0.03459618,0.79105970,0.34002487,0.00000000,2.55836717,2.05832310,1.89274453,0.00000000
-2.73436718,4.00308912,0.03435244,0.78816561,0.32872049,0.00000000,2.48470331,2.01579092,1.82765078,0.00000000
-2.72836418,3.91758209,0.03404621,0.78370787,0.31820118,0.00000000,2.41271723,1.97257793,1.76509689,0.00000000
-2.72236118,3.83222494,0.03366648,0.77744478,0.30833020,0.00000000,2.34214132,1.92876203,1.70503814,0.00000000
-2.71635818,3.74691753,0.03320618,0.76921175,0.29899871,0.00000000,2.27278284,1.88456422,1.64746047,0.00000000
-2.71035518,3.66180689,0.03266235,0.75892853,0.29012949,0.00000000,2.20454971,1.84034879,1.59239759,0.00000000
-2.70435218,3.57729623,0.03203620,0.74660288,0.28167906,0.00000000,2.13746929,1.79661684,1.53994414,0.00000000
-2.69834917,3.49404055,0.03133294,0.73233038,0.27363806,0.00000000,2.07169932,1.75399313,1.49026391,0.00000000
-2.69234617,3.41292893,0.03056141,0.71629031,0.26603007,0.00000000,2.00753064,1.71320674,1.44359296,0.00000000
-2.68634317,3.33505434,0.02973365,0.69873801,0.25890881,0.00000000,1.94538177,1.67506616,1.40023727,0.00000000
-2.68034017,3.26167224,0.02886425,0.67999387,0.25235407,0.00000000,1.88578596,1.64042977,1.36056542,0.00000000
-2.67433717,3.19415004,0.02796967,0.66042953,0.24646650,0.00000000,1.82937142,1.61017284,1.32499650,0.00000000
-2.66833417,3.13390974,0.02706743,0.64045215,0.24136157,0.00000000,1.77683632,1.58515240,1.29398427,0.00000000
-2.66233117,3.08236644,0.02617538,0.62048720,0.23716303,0.00000000,1.72891957,1.56617136,1.26799825,0.00000000
-2.65632816,3.04086568,0.02531084,0.60096091,0.23399615,0.00000000,1.68636938,1.55394345,1.24750291,0.00000000
-2.65032516,3.01062240,0.02448994,0.58228294,0.23198109,0.00000000,1.64991093,1.54906037,1.23293601,0.00000000
-2.64432216,2.99266435,0.02372691,0.56483035,0.23122663,0.00000000,1.62021484,1.55196264,1.22468717,0.00000000
-2.63831916,2.98778263,0.02303356,0.54893327,0.23182467,0.00000000,1.59786776,1.56291545,1.22307770,0.00000000
-2.63231616,2.99649129,0.02241882,0.53486314,0.23384558,0.00000000,1.58334643,1.58199057,1.22834265,0.00000000
-2.62631316,3.01899809,0.02188851,0.52282388,0.23733462,0.00000000,1.57699608,1.60905535,1.24061582,0.00000000
-2.62031016,3.05518747,0.02144516,0.51294627,0.24230964,0.00000000,1.57901386,1.64376935,1.25991837,0.00000000
-2.61430715,3.10461649,0.02108810,0.50528574,0.24875991,0.00000000,1.58943793,1.68558909,1.28615146,0.00000000
-2.60830415,3.16652397,0.02081353,0.49982349,0.25664630,0.00000000,1.60814202,1.73378093,1.31909310,0.00000000
-2.60230115,3.23985224,0.02061494,0.49647078,0.26590252,0.00000000,1.63483577,1.78744172,1.35839938,0.00000000
-2.59629815,3.32328067,0.02048341,0.49507600,0.27643746,0.00000000,1.66907024,1.84552689,1.40360983,0.00000000
-2.59029515,3.41526950,0.02040822,0.49543415,0.28813835,0.00000000,1.71024822,1.90688469,1.45415667,0.00000000
-2.58429215,3.51411196,0.02037735,0.49729804,0.30087458,0.00000000,1.75763885,1.97029574,1.50937752,0.00000000
-2.57828914,3.61799255,0.02037812,0.50039077,0.31450191,0.00000000,1.81039557,2.03451613,1.56853110,0.00000000
-2.57228614,3.72504908,0.02039778,0.50441863,0.32886688,0.00000000,1.86757692,2.09832256,1.63081519,0.00000000
-2.56628314,3.83343564,0.02042410,0.50908408,0.34381118,0.00000000,1.92816930,2.16055763,1.69538623,0.00000000
-2.56028014,3.94138418,0.02044589,0.51409791,0.35917570,0.00000000,1.99111097,2.22017336,1.76137994,0.00000000
-2.55427714,4.04726195,0.02045346,0.51919029,0.37480422,0.00000000,2.05531657,2.27627114,1.82793219,0.00000000
-2.54827414,4.14962265,0.02043898,0.52412013,0.39054638,0.00000000,2.11970159,2.32813633,1.89419944,0.00000000
-2.54227114,4.24724921,0.02039670,0.52868257,0.40626016,0.00000000,2.18320607,2.37526579,1.95937823,0.00000000
-2.53626813,4.33918671,0.02032312,0.53271417,0.42181348,0.00000000,2.24481721,2.41738729,2.02272303,0.00000000
-2.53026513,4.42476406,0.02021694,0.53609596,0.43708519,0.00000000,2.30359019,2.45446947,2.08356206,0.00000000
-2.52426213,4.50360398,0.02007901,0.53875417,0.45196535,0.00000000,2.35866693,2.48672209,2.14131056,0.00000000
-2.51825913,4.57562097,0.01991210,0.54065888,0.46635501,0.00000000,2.40929244,2.51458613,2.19548120,0.00000000
-2.51225613,4.64100752,0.01972059,0.54182074,0.48016548,0.00000000,2.45482823,2.53871414,2.24569142,0.00000000
-2.50625313,4.70020938,0.01951015,0.54228614,0.49331730,0.00000000,2.49476270,2.55994135,2.29166735,0.00000000
-2.50025013,4.75389095,0.01928726,0.54213107,0.50573909,0.00000000,2.52871798,2.57924879,2.33324437,0.00000000
-2.49424712,4.80289217,0.01905886,0.54145407,0.51736626,0.00000000,2.55645326,2.59771958,2.37036407,0.00000000
-2.48824412,4.84817886,0.01883185,0.54036872,0.52813988,0.00000000,2.57786411,2.61649026,2.40306794,0.00000000
-2.48224112,4.89078809,0.01861273,0.53899588,0.53800564,0.00000000,2.59297796,2.63669887,2.43148758,0.00000000
-2.47623812,4.93177092,0.01840720,0.53745626,0.54691307,0.00000000,2.60194561,2.65943186,2.45583194,0.00000000
-2.47023512,4.97213437,0.01821987,0.53586332,0.55481501,0.00000000,2.60502891,2.68567191,2.47637188,0.00000000
-2.46423212,5.01278486,0.01805404,0.53431702,0.56166725,0.00000000,2.60258494,2.71624858,2.49342239,0.00000000
-2.45822911,5.05447515,0.01791150,0.53289848,0.56742855,0.00000000,2.59504708,2.75179385,2.50732318,0.00000000
-2.45222611,5.09775667,0.01779250,0.53166571,0.57206070,0.00000000,2.58290370,2.79270413,2.51841829,0.00000000
-2.44622311,5.14293920,0.01769575,0.53065056,0.57552885,0.00000000,2.56667511,2.83911055,2.52703557,0.00000000
-2.44022011,5.19005945,0.01761850,0.52985694,0.57780183,0.00000000,2.54688996,2.89085853,2.53346679,0.00000000
-2.43421711,5.23886010,0.01755666,0.52926024,0.57885265,0.00000000,2.52406184,2.94749778,2.53794948,0.00000000
-2.42821411,5.28878041,0.01750507,0.52880804,0.57865896,0.00000000,2.49866754,3.00828333,2.54065139,0.00000000
-2.42221111,5.33895927,0.01745770,0.52842197,0.57720352,0.00000000,2.47112779,3.07218778,2.54165839,0.00000000
-2.41620810,5.38825121,0.01740794,0.52800070,0.57447481,0.00000000,2.44179175,3.13792474,2.54096689,0.00000000
-2.41020510,5.43525536,0.01734890,0.52742388,0.57046753,0.00000000,2.41092606,3.20398283,2.53848105,0.00000000
-2.40420210,5.47835696,0.01727373,0.52655695,0.56518331,0.00000000,2.37870916,3.26866941,2.53401566,0.00000000
-2.39819910,5.51578038,0.01717584,0.52525665,0.55863142,0.00000000,2.34523134,3.33016265,2.52730453,0.00000000
-2.39219610,5.54565210,0.01704923,0.52337702,0.55082966,0.00000000,2.31050060,3.38657027,2.51801444,0.00000000
-2.38619310,5.56607173,0.01688868,0.52077568,0.54180532,0.00000000,2.27445405,3.43599294,2.50576414,0.00000000
-2.38019010,5.57518827,0.01668993,0.51732022,0.53159629,0.00000000,2.23697436,3.47659008,2.49014774,0.00000000
-2.37418709,5.57127876,0.01644990,0.51289440,0.52025224,0.00000000,2.19791024,3.50664557,2.47076123,0.00000000
-2.36818409,5.55282603,0.01616670,0.50740394,0.50783578,0.00000000,2.15709982,3.52463082,2.44723104,0.00000000
-2.36218109,5.51859207,0.01583975,0.50078164,0.49442355,0.00000000,2.11439559,3.52926262,2.41924291,0.00000000
-2.35617809,5.46768355,0.01546978,0.49299163,0.48010719,0.00000000,2.06968919,3.51955349,2.38656975,0.00000000
-2.35017509,5.39960639,0.01505878,0.48403248,0.46499398,0.00000000,2.02293478,3.49485222,2.34909660,0.00000000
-2.34417209,5.31430651,0.01460992,0.47393909,0.44920708,0.00000000,1.97416927,3.45487289,2.30684147,0.00000000
-2.33816908,5.21219451,0.01412747,0.46278317,0.43288529,0.00000000,1.92352835,3.39971114,2.25997057,0.00000000
-2.33216608,5.09415282,0.01361664,0.45067233,0.41618225,0.00000000,1.87125707,3.32984680,2.20880708,0.00000000
-2.32616308,4.96152472,0.01308341,0.43774765,0.39926497,0.00000000,1.81771451,3.24613287,2.15383278,0.00000000
-2.32016008,4.81608538,0.01253436,0.42418003,0.38231178,0.00000000,1.76337200,3.14977128,2.09568228,0.00000000
-2.31415708,4.65999619,0.01197646,0.41016526,0.36550961,0.00000000,1.70880521,3.04227650,2.03513017,0.00000000
-2.30815408,4.49574439,0.01141691,0.39591813,0.34905077,0.00000000,1.65468032,2.92542879,1.97307155,0.00000000
-2.30215108,4.32607066,0.01086290,0.38166583,0.33312931,0.00000000,1.60173529,2.80121903,1.91049713,0.00000000
-2.29614807,4.15388824,0.01032146,0.36764095,0.31793704,0.00000000,1.55075721,2.67178782,1.84846402,0.00000000
-2.29014507,3.98219703,0.00979932,0.35407435,0.30365953,0.00000000,1.50255705,2.53936134,1.78806390,0.00000000
-2.28414207,3.81399679,0.00930272,0.34118825,0.29047206,0.00000000,1.45794333,2.40618688,1.73039007,0.00000000
-2.27813907,3.65220312,0.00883737,0.32918992,0.27853590,0.00000000,1.41769598,2.27447069,1.67650514,0.00000000
-2.27213607,3.49956987,0.00840832,0.31826605,0.26799493,0.00000000,1.38254199,2.14632048,1.62741084,0.00000000
-2.26613307,3.35862081,0.00801996,0.30857822,0.25897286,0.00000000,1.35313384,2.02369485,1.58402141,0.00000000
-2.26013007,3.23159332,0.00767600,0.30025952,0.25157110,0.00000000,1.33003189,1.90836113,1.54714158,0.00000000
-2.25412706,3.12039534,0.00737950,0.29341236,0.24586729,0.00000000,1.31369131,1.80186292,1.51744992,0.00000000
-2.24812406,3.02657688,0.00713297,0.28810760,0.24191472,0.00000000,1.30445410,1.70549778,1.49548801,0.00000000
-2.24212106,2.95131575,0.00693838,0.28438483,0.23974236,0.00000000,1.30254605,1.62030524,1.48165546,0.00000000
-2.23611806,2.89541715,0.00679736,0.28225378,0.23935566,0.00000000,1.30807874,1.54706464,1.47621040,0.00000000
-2.23011506,2.85932551,0.00671125,0.28169656,0.24073792,0.00000000,1.32105576,1.48630189,1.47927486,0.00000000
-2.22411206,2.84314687,0.00668126,0.28267067,0.24385209,0.00000000,1.34138263,1.43830389,1.49084425,0.00000000
-2.21810905,2.84667930,0.00670855,0.28511235,0.24864302,0.00000000,1.36887948,1.40313909,1.51079968,0.00000000
-2.21210605,2.86944917,0.00679439,0.28894029,0.25503980,0.00000000,1.40329531,1.38068255,1.53892215,0.00000000
-2.20610305,2.91075028,0.00694015,0.29405920,0.26295818,0.00000000,1.44432302,1.37064362,1.57490737,0.00000000
-2.20010005,2.96968366,0.00714743,0.30036320,0.27230293,0.00000000,1.49161391,1.37259466,1.61838011,0.00000000
-2.19409705,3.04519568,0.00741800,0.30773882,0.28296997,0.00000000,1.54479079,1.38599904,1.66890703,0.00000000
-2.18809405,3.13611243,0.00775381,0.31606745,0.29484821,0.00000000,1.60345882,1.41023721,1.72600726,0.00000000
-2.18209105,3.24116895,0.00815687,0.32522718,0.30782107,0.00000000,1.66721337,1.44462942,1.78916023,0.00000000
-2.17608804,3.35903217,0.00862912,0.33509400,0.32176747,0.00000000,1.73564438,1.48845455,1.85781022,0.00000000
-2.17008504,3.48831714,0.00917230,0.34554244,0.33656261,0.00000000,1.80833709,1.54096409,1.93136783,0.00000000
-2.16408204,3.62759638,0.00978770,0.35644557,0.35207823,0.00000000,1.88486894,1.60139150,2.00920847,0.00000000
-2.15807904,3.77540290,0.01047592,0.36767463,0.36818261,0.00000000,1.96480306,1.66895659,2.09066840,0.00000000
-2.15207604,3.93022781,0.01123667,0.37909835,0.38474037,0.00000000,2.04767873,1.74286569,2.17503892,0.00000000
-2.14607304,4.09051372,0.01206842,0.39058209,0.40161206,0.00000000,2.13299953,1.82230808,2.26155977,0.00000000
-2.14007004,4.25464577,0.01296824,0.40198711,0.41865381,0.00000000,2.22022021,1.90644956,2.34941252,0.00000000
