energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.42471236,2.90496568,1.57237209,1.05962133,0.00187737,0.03282363,0.37636212,1.35610667,0.29861926,0.00000000
-3.41870935,2.86056929,1.53683605,1.03902143,0.00188210,0.03368358,0.36714382,1.34336415,0.28643953,0.00000000
-3.41270635,2.80847425,1.49497215,1.01510389,0.00187806,0.03459140,0.35690531,1.32783326,0.27393807,0.00000000
-3.40670335,2.74941874,1.44724843,0.98804704,0.00186517,0.03554178,0.34579459,1.30992660,0.26129353,0.00000000
-3.40070035,2.68427032,1.39427464,0.95808563,0.00184350,0.03652876,0.33397945,1.29009656,0.24868257,0.00000000
-3.39469735,2.61400284,1.33677828,0.92550586,0.00181330,0.03754583,0.32164217,1.26882398,0.23627606,0.00000000
-3.38869435,2.53967237,1.27557817,0.89063946,0.00177496,0.03858613,0.30897402,1.24660704,0.22423572,0.00000000
-3.38269135,2.46239276,1.21155693,0.85385719,0.00172898,0.03964265,0.29616976,1.22395076,0.21271113,0.00000000
-3.37668834,2.38331182,1.14563353,0.81556163,0.00167601,0.04070840,0.28342254,1.20135731,0.20183731,0.00000000
-3.37068534,2.30358847,1.07873707,0.77617978,0.00161683,0.04177669,0.27091906,1.17931726,0.19173287,0.00000000
-3.36468234,2.22437139,1.01178276,0.73615533,0.00155229,0.04284130,0.25883539,1.15830183,0.18249862,0.00000000
-3.35867934,2.14677957,0.94565075,0.69594105,0.00148336,0.04389670,0.24733342,1.13875611,0.17421679,0.00000000
-3.35267634,2.07188461,0.88116837,0.65599117,0.00141106,0.04493823,0.23655792,1.12109308,0.16695061,0.00000000
-3.34667334,2.00069521,0.81909608,0.61675416,0.00133649,0.04596228,0.22663441,1.10568849,0.16074444,0.00000000
-3.34067034,1.93414351,0.76011711,0.57866574,0.00126078,0.04696639,0.21766760,1.09287625,0.15562416,0.00000000
-3.33466733,1.87307324,0.70483070,0.54214252,0.00118510,0.04794933,0.20974058,1.08294429,0.15159786,0.00000000
-3.32866433,1.81822964,0.65374861,0.50757601,0.00111065,0.04891109,0.20291444,1.07613085,0.14865676,0.00000000
-3.32266133,1.77025090,0.60729433,0.47532734,0.00103861,0.04985283,0.19722855,1.07262101,0.14677633,0.00000000
-3.31665833,1.72966095,0.56580462,0.44572253,0.00097019,0.05077675,0.19270105,1.07254352,0.14591748,0.00000000
-3.31065533,1.69686359,0.52953261,0.41904832,0.00090655,0.05168589,0.18932987,1.07596794,0.14602778,0.00000000
-3.30465233,1.67213774,0.49865196,0.39554864,0.00084887,0.05258387,0.18709383,1.08290219,0.14704286,0.00000000
-3.29864932,1.65563386,0.47326149,0.37542163,0.00079826,0.05347454,0.18595404,1.09329059,0.14888765,0.00000000
-3.29264632,1.64737158,0.45338979,0.35881714,0.00075582,0.05436163,0.18585541,1.10701255,0.15147783,0.00000000
-3.28664332,1.64723846,0.43899943,0.34583477,0.00072259,0.05524830,0.18672819,1.12388210,0.15472112,0.00000000
-3.28064032,1.65499011,0.42999054,0.33652240,0.00069956,0.05613678,0.18848966,1.14364841,0.15851873,0.00000000
-3.27463732,1.67025182,0.42620362,0.33087516,0.00068765,0.05702791,0.19104587,1.16599742,0.16276679,0.00000000
-3.26863432,1.69252176,0.42742157,0.32883497,0.00068769,0.05792079,0.19429333,1.19055476,0.16735778,0.00000000
-3.26263132,1.72117610,0.43337114,0.33029058,0.00070045,0.05881244,0.19812092,1.21689011,0.17218214,0.00000000
-3.25662831,1.75547608,0.44372398,0.33507833,0.00072658,0.05969761,0.20241172,1.24452288,0.17712979,0.00000000
-3.25062531,1.79457743,0.45809762,0.34298356,0.00076658,0.06056858,0.20704495,1.27292944,0.18209178,0.00000000
-3.24462231,1.83754212,0.47605687,0.35374300,0.00082085,0.06141520,0.21189807,1.30155177,0.18696206,0.00000000
-3.23861931,1.88335267,0.49711593,0.36704796,0.00088959,0.06222494,0.21684882,1.32980742,0.19163913,0.00000000
-3.23261631,1.93092903,0.52074160,0.38254878,0.00097281,0.06298316,0.22177748,1.35710077,0.19602784,0.00000000
-3.22661331,1.97914802,0.54635809,0.39986029,0.00107032,0.06367349,0.22656912,1.38283526,0.20004111,0.00000000
-3.22061031,2.02686512,0.57335347,0.41856857,0.00118170,0.06427825,0.23111584,1.40642652,0.20360164,0.00000000
-3.21460730,2.07293839,0.60108813,0.43823881,0.00130626,0.06477908,0.23531920,1.42731600,0.20664353,0.00000000
-3.20860430,2.11625408,0.62890511,0.45842434,0.00144304,0.06515759,0.23909236,1.44498484,0.20911371,0.00000000
-3.20260130,2.15575328,0.65614227,0.47867657,0.00159083,0.06539607,0.24236234,1.45896761,0.21097331,0.00000000
-3.19659830,2.19045900,0.68214600,0.49855557,0.00174813,0.06547820,0.24507197,1.46886554,0.21219870,0.00000000
-3.19059530,2.21950270,0.70628609,0.51764115,0.00191315,0.06538979,0.24718166,1.47435871,0.21278226,0.00000000
-3.18459230,2.24214948,0.72797125,0.53554385,0.00208391,0.06511946,0.24867079,1.47521686,0.21273291,0.00000000
-3.17858929,2.25782068,0.74666454,0.55191555,0.00225815,0.06465917,0.24953874,1.47130835,0.21207617,0.00000000
-3.17258629,2.26611309,0.76189828,0.56645919,0.00243350,0.06400474,0.24980541,1.46260676,0.21085388,0.00000000
-3.16658329,2.26681359,0.77328743,0.57893715,0.00260744,0.06315617,0.24951113,1.44919481,0.20912343,0.00000000
-3.16058029,2.25990845,0.78054103,0.58917784,0.00277741,0.06211777,0.24871605,1.43126532,0.20695659,0.00000000
-3.15457729,2.24558646,0.78347090,0.59708021,0.00294088,0.06089824,0.24749879,1.40911878,0.20443790,0.00000000
-3.14857429,2.22423549,0.78199729,0.60261573,0.00309540,0.05951042,0.24595450,1.38315764,0.20166252,0.00000000
-3.14257129,2.19643221,0.77615086,0.60582785,0.00323872,0.05797097,0.24419221,1.35387716,0.19873384,0.00000000
-3.13656828,2.16292503,0.76607106,0.60682872,0.00336886,0.05629989,0.24233167,1.32185303,0.19576057,0.00000000
-3.13056528,2.12461060,0.75200071,0.60579335,0.00348417,0.05451984,0.24049959,1.28772601,0.19285373,0.00000000
-3.12456228,2.08250480,0.73427703,0.60295132,0.00358341,0.05265539,0.23882554,1.25218411,0.19012327,0.00000000
-3.11855928,2.03770898,0.71331950,0.59857647,0.00366582,0.05073224,0.23743751,1.21594279,0.18767477,0.00000000
-3.11255628,1.99137282,0.68961487,0.59297498,0.00373113,0.04877632,0.23645747,1.17972387,0.18560603,0.00000000
-3.10655328,1.94465535,0.66370028,0.58647232,0.00377960,0.04681293,0.23599683,1.14423396,0.18400392,0.00000000
-3.10055028,1.89868551,0.63614487,0.57939970,0.00381203,0.04486595,0.23615226,1.11014321,0.18294144,0.00000000
-3.09454727,1.85452403,0.60753083,0.57208063,0.00382973,0.04295709,0.23700185,1.07806510,0.18247514,0.00000000
-3.08854427,1.81312812,0.57843476,0.56481814,0.00383446,0.04110528,0.23860185,1.04853817,0.18264310,0.00000000
-3.08254127,1.77532031,0.54940980,0.55788323,0.00382842,0.03932617,0.24098413,1.02201033,0.18346342,0.00000000
-3.07653827,1.74176282,0.52096950,0.55150509,0.00381411,0.03763181,0.24415443,0.99882633,0.18493343,0.00000000
-3.07053527,1.71293831,0.49357385,0.54586331,0.00379426,0.03603049,0.24809160,0.97921888,0.18702944,0.00000000
-3.06453227,1.68913769,0.46761792,0.54108255,0.00377175,0.03452672,0.25274767,0.96330375,0.18970738,0.00000000
-3.05852926,1.67045537,0.44342346,0.53722967,0.00374943,0.03312146,0.25804899,0.95107891,0.19290400,0.00000000
-3.05252626,1.65679190,0.42123355,0.53431338,0.00373008,0.03181236,0.26389822,0.94242778,0.19653871,0.00000000
-3.04652326,1.64786370,0.40121040,0.53228642,0.00371622,0.03059423,0.27017724,0.93712624,0.20051611,0.00000000
-3.04052026,1.64321939,0.38343610,0.53104991,0.00371005,0.02945954,0.27675076,0.93485328,0.20472893,0.00000000
-3.03451726,1.64226167,0.36791614,0.53045971,0.00371337,0.02839907,0.28347054,0.93520461,0.20906137,0.00000000
-3.02851426,1.64427403,0.35458532,0.53033446,0.00372744,0.02740248,0.29018012,0.93770874,0.21339275,0.00000000
-3.02251126,1.64845086,0.34331573,0.53046478,0.00375299,0.02645896,0.29671980,0.94184497,0.21760128,0.00000000
-3.01650825,1.65392986,0.33392624,0.53062340,0.00379015,0.02555786,0.30293170,0.94706244,0.22156784,0.00000000
-3.01050525,1.65982554,0.32619319,0.53057557,0.00383843,0.02468922,0.30866479,0.95279965,0.22517969,0.00000000
-3.00450225,1.66526243,0.31986159,0.53008962,0.00389679,0.02384425,0.31377965,0.95850381,0.22833385,0.00000000
-2.99849925,1.66940700,0.31465668,0.52894698,0.00396360,0.02301578,0.31815277,0.96364916,0.23094024,0.00000000
-2.99249625,1.67149707,0.31029515,0.52695155,0.00403677,0.02219848,0.32168029,0.96775391,0.23292429,0.00000000
-2.98649325,1.67086793,0.30649576,0.52393806,0.00411378,0.02138915,0.32428104,0.97039512,0.23422899,0.00000000
-2.98049025,1.66697430,0.30298918,0.51977907,0.00419180,0.02058676,0.32589876,0.97122113,0.23481644,0.00000000
-2.97448724,1.65940752,0.29952652,0.51439054,0.00426779,0.01979246,0.32650342,0.96996113,0.23466864,0.00000000
-2.96848424,1.64790758,0.29588656,0.50773574,0.00433860,0.01900956,0.32609163,0.96643181,0.23378767,0.00000000
-2.96248124,1.63236968,0.29188155,0.49982747,0.00440109,0.01824329,0.32468609,0.96054071,0.23219518,0.00000000
-2.95647824,1.61284533,0.28736134,0.49072854,0.00445226,0.01750062,0.32233412,0.95228642,0.22993125,0.00000000
-2.95047524,1.58953792,0.28221607,0.48055047,0.00448932,0.01678997,0.31910541,0.94175567,0.22705260,0.00000000
-2.94447224,1.56279329,0.27637720,0.46945061,0.00450983,0.01612090,0.31508892,0.92911738,0.22363034,0.00000000
-2.93846923,1.53308547,0.26981726,0.45762758,0.00451172,0.01550374,0.31038921,0.91461419,0.21974721,0.00000000
-2.93246623,1.50099843,0.26254820,0.44531551,0.00449340,0.01494925,0.30512228,0.89855153,0.21549453,0.00000000
-2.92646323,1.46720436,0.25461872,0.43277692,0.00445380,0.01446824,0.29941110,0.88128490,0.21096887,0.00000000
-2.92046023,1.43243946,0.24611063,0.42029485,0.00439238,0.01407116,0.29338106,0.86320582,0.20626866,0.00000000
-2.91445723,1.39747806,0.23713458,0.40816414,0.00430914,0.01376781,0.28715542,0.84472689,0.20149083,0.00000000
-2.90845423,1.36310610,0.22782531,0.39668260,0.00420461,0.01356693,0.28085105,0.82626663,0.19672762,0.00000000
-2.90245123,1.33009505,0.21833673,0.38614189,0.00407982,0.01347594,0.27457466,0.80823469,0.19206360,0.00000000
-2.89644822,1.29917702,0.20883699,0.37681892,0.00393625,0.01350064,0.26841951,0.79101794,0.18757318,0.00000000
-2.89044522,1.27102225,0.19950372,0.36896776,0.00377579,0.01364500,0.26246296,0.77496794,0.18331857,0.00000000
-2.88444222,1.24621976,0.19051976,0.36281247,0.00360064,0.01391096,0.25676470,0.76039041,0.17934822,0.00000000
-2.87843922,1.22526174,0.18206935,0.35854113,0.00341325,0.01429837,0.25136597,0.74753689,0.17569600,0.00000000
-2.87243622,1.20853251,0.17433494,0.35630141,0.00321626,0.01480493,0.24628957,0.73659911,0.17238087,0.00000000
-2.86643322,1.19630229,0.16749472,0.35619759,0.00301238,0.01542622,0.24154078,0.72770609,0.16940730,0.00000000
-2.86043022,1.18872603,0.16172083,0.35828949,0.00280437,0.01615589,0.23710904,0.72092421,0.16676614,0.00000000
-2.85442721,1.18584736,0.15717819,0.36259309,0.00259490,0.01698582,0.23297033,0.71626016,0.16443615,0.00000000
-2.84842421,1.18760743,0.15402397,0.36908299,0.00238655,0.01790651,0.22909015,0.71366662,0.16238592,0.00000000
-2.84242121,1.19385816,0.15240748,0.37769657,0.00218169,0.01890741,0.22542687,0.71305048,0.16057616,0.00000000
-2.83641821,1.20437949,0.15247040,0.38833962,0.00198253,0.01997742,0.22193539,0.71428319,0.15896227,0.00000000
-2.83041521,1.21889963,0.15434722,0.40089328,0.00179096,0.02110547,0.21857078,0.71721283,0.15749705,0.00000000
-2.82441221,1.23711755,0.15816569,0.41522199,0.00160865,0.02228106,0.21529201,0.72167734,0.15613345,0.00000000
-2.81840920,1.25872659,0.16404715,0.43118203,0.00143696,0.02349491,0.21206524,0.72751832,0.15482718,0.00000000
-2.81240620,1.28343819,0.17210655,0.44863025,0.00127696,0.02473957,0.20886688,0.73459478,0.15353920,0.00000000
-2.80640320,1.31100439,0.18245217,0.46743270,0.00112946,0.02601001,0.20568602,0.74279624,0.15223789,0.00000000
-2.80040020,1.34123828,0.19518481,0.48747264,0.00099499,0.02730413,0.20252630,0.75205436,0.15090079,0.00000000
-2.79439720,1.37403105,0.21039645,0.50865749,0.00087385,0.02862324,0.19940706,0.76235275,0.14951597,0.00000000
-2.78839420,1.40936495,0.22816847,0.53092455,0.00076611,0.02997233,0.19636372,0.77373414,0.14808285,0.00000000
-2.78239120,1.44732122,0.24856926,0.55424497,0.00067167,0.03136028,0.19344742,0.78630464,0.14661247,0.00000000
-2.77638819,1.48808245,0.27165155,0.57862591,0.00059027,0.03279982,0.19072384,0.80023458,0.14512727,0.00000000
-2.77038519,1.53192906,0.29744927,0.60411068,0.00052152,0.03430736,0.18827131,0.81575581,0.14366032,0.00000000
-2.76438219,1.57922977,0.32597438,0.63077680,0.00046493,0.03590255,0.18617827,0.83315521,0.14225395,0.00000000
-2.75837919,1.63042621,0.35721361,0.65873204,0.00041995,0.03760773,0.18454006,0.85276464,0.14095808,0.00000000
-2.75237619,1.68601215,0.39112533,0.68810870,0.00038596,0.03944704,0.18345524,0.87494739,0.13982800,0.00000000
-2.74637319,1.74650796,0.42763678,0.71905609,0.00036234,0.04144551,0.18302159,0.90008161,0.13892190,0.00000000
-2.74037019,1.81243139,0.46664181,0.75173189,0.00034841,0.04362783,0.18333182,0.92854123,0.13829823,0.00000000
-2.73436718,1.88426561,0.50799917,0.78629243,0.00034351,0.04601712,0.18446917,0.96067504,0.13801283,0.00000000
-2.72836418,1.96242596,0.55153163,0.82288251,0.00034699,0.04863357,0.18650321,0.99678470,0.13811609,0.00000000
-2.72236118,2.04722669,0.59702588,0.86162509,0.00035817,0.05149301,0.18948577,1.03710271,0.13865031,0.00000000
-2.71635818,2.13884927,0.64423337,0.90261130,0.00037638,0.05460560,0.19344734,1.08177113,0.13964711,0.00000000
-2.71035518,2.23731361,0.69287201,0.94589119,0.00040096,0.05797453,0.19839404,1.13082218,0.14112528,0.00000000
-2.70435218,2.34245352,0.74262878,0.99146556,0.00043122,0.06159493,0.20430526,1.18416164,0.14308903,0.00000000
-2.69834917,2.45389784,0.79316312,1.03927915,0.00046649,0.06545295,0.21113219,1.24155590,0.14552673,0.00000000
-2.69234617,2.57105802,0.84411106,1.08921546,0.00050606,0.06952517,0.21879728,1.30262365,0.14841019,0.00000000
-2.68634317,2.69312315,0.89508992,1.14109335,0.00054920,0.07377824,0.22719464,1.36683258,0.15169467,0.00000000
-2.68034017,2.81906279,0.94570339,1.19466547,0.00059518,0.07816901,0.23619156,1.43350185,0.15531935,0.00000000
-2.67433717,2.94763799,0.99554701,1.24961861,0.00064323,0.08264492,0.24563103,1.50181036,0.15920862,0.00000000
-2.66833417,3.07742019,1.04421355,1.30557582,0.00069257,0.08714489,0.25533517,1.57081088,0.16327387,0.00000000
-2.66233117,3.20681766,1.09129850,1.36210031,0.00074241,0.09160050,0.26510961,1.63944984,0.16741586,0.00000000
-2.65632816,3.33410872,1.13640521,1.41870091,0.00079194,0.09593765,0.27474862,1.70659212,0.17152752,0.00000000
-2.65032516,3.45748060,1.17914973,1.47483903,0.00084037,0.10007844,0.28404078,1.77105017,0.17549724,0.00000000
-2.64432216,3.57507282,1.21916513,1.52993675,0.00088693,0.10394336,0.29277502,1.83161643,0.17921225,0.00000000
-2.63831916,3.68502345,1.25610536,1.58338616,0.00093085,0.10745361,0.30074690,1.88709786,0.18256228,0.00000000
-2.63231616,3.78551673,1.28964842,1.63455945,0.00097142,0.11053360,0.30776470,1.93635125,0.18544303,0.00000000
-2.62631316,3.87483044,1.31949905,1.68281981,0.00100801,0.11311333,0.31365530,1.97831804,0.18775968,0.00000000
-2.62031016,3.95138132,1.34539088,1.72753293,0.00104001,0.11513075,0.31826947,2.01205707,0.18942988,0.00000000
-2.61430715,4.01376698,1.36708807,1.76807879,0.00106695,0.11653382,0.32148642,2.03677413,0.19038656,0.00000000
-2.60830415,4.06080304,1.38438666,1.80386382,0.00108841,0.11728236,0.32321748,2.05184703,0.19058000,0.00000000
-2.60230115,4.09155412,1.39711567,1.83433310,0.00110410,0.11734947,0.32340867,2.05684518,0.18997946,0.00000000
-2.59629815,4.10535797,1.40513812,1.85898236,0.00111385,0.11672245,0.32204216,2.05154299,0.18857405,0.00000000
-2.59029515,4.10184194,1.40835201,1.87736980,0.00111761,0.11540332,0.31913653,2.03592652,0.18637299,0.00000000
-2.58429215,4.08093150,1.40669157,1.88912719,0.00111544,0.11340876,0.31474586,2.01019332,0.18340511,0.00000000
-2.57828914,4.04285083,1.40012855,1.89397022,0.00110755,0.11076960,0.30895770,1.97474552,0.17971778,0.00000000
-2.57228614,3.98811559,1.38867385,1.89170766,0.00109427,0.10752972,0.30189000,1.93017654,0.17537518,0.00000000
-2.56628314,3.91751851,1.37237937,1.88224906,0.00107607,0.10374468,0.29368716,1.87725226,0.17045612,0.00000000
-2.56028014,3.83210848,1.35133991,1.86561069,0.00105352,0.09947980,0.28451540,1.81688741,0.16505140,0.00000000
-2.55427714,3.73316396,1.32569525,1.84191937,0.00102736,0.09480816,0.27455757,1.75011829,0.15926086,0.00000000
-2.54827414,3.62216189,1.29563194,1.81141396,0.00099839,0.08980823,0.26400767,1.67807303,0.15319032,0.00000000
-2.54227114,3.50074303,1.26138490,1.77444425,0.00096758,0.08456156,0.25306529,1.60194063,0.14694841,0.00000000
-2.53626813,3.37067506,1.22323840,1.73146722,0.00093597,0.07915040,0.24193005,1.52293980,0.14064341,0.00000000
-2.53026513,3.23381446,1.18152629,1.68304048,0.00090473,0.07365547,0.23079646,1.44228901,0.13438035,0.00000000
-2.52426213,3.09206830,1.13663125,1.62981317,0.00087514,0.06815390,0.21984906,1.36117848,0.12825829,0.00000000
-2.51825913,2.94735700,1.08898299,1.57251426,0.00084854,0.06271743,0.20925832,1.28074507,0.12236799,0.00000000
-2.51225613,2.80157896,1.03905515,1.51193892,0.00082640,0.05741096,0.19917702,1.20205073,0.11678995,0.00000000
-2.50625313,2.65657785,0.98736093,1.44893303,0.00081025,0.05229138,0.18973761,1.12606484,0.11159289,0.00000000
-2.50025013,2.51411335,0.93444747,1.38437661,0.00080170,0.04740684,0.18105017,1.05365077,0.10683280,0.00000000
-2.49424712,2.37583570,0.88088907,1.31916668,0.00080242,0.04279632,0.17320132,0.98555669,0.10255234,0.00000000
-2.48824412,2.24326469,0.82727940,1.25420014,0.00081414,0.03848959,0.16625388,0.92241037,0.09878084,0.00000000
-2.48224112,2.11777306,0.77422291,1.19035728,0.00083860,0.03450743,0.16024726,0.86471790,0.09553470,0.00000000
-2.47623812,2.00057465,0.72232573,1.12848659,0.00087752,0.03086225,0.15519862,0.81286563,0.09281824,0.00000000
-2.47023512,1.89271694,0.67218639,1.06939122,0.00093263,0.02755874,0.15110451,0.76712515,0.09062494,0.00000000
-2.46423212,1.79507809,0.62438651,1.01381751,0.00100556,0.02459489,0.14794314,0.72766044,0.08893898,0.00000000
-2.45822911,1.70836772,0.57948185,0.96244595,0.00109783,0.02196303,0.14567695,0.69453687,0.08773702,0.00000000
-2.45222611,1.63313131,0.53799398,0.91588437,0.00121079,0.01965091,0.14425547,0.66773137,0.08699017,0.00000000
-2.44622311,1.56975738,0.50040267,0.87466364,0.00134559,0.01764289,0.14361839,0.64714322,0.08666605,0.00000000
-2.44022011,1.51848687,0.46713918,0.83923541,0.00150309,0.01592104,0.14369861,0.63260505,0.08673086,0.00000000
-2.43421711,1.47942406,0.43858058,0.80997163,0.00168383,0.01446616,0.14442520,0.62389362,0.08715139,0.00000000
-2.42821411,1.45254831,0.41504502,0.78716556,0.00188796,0.01325877,0.14572623,0.62074011,0.08789677,0.00000000
-2.42221111,1.43772591,0.39678800,0.77103357,0.00211522,0.01227988,0.14753130,0.62283956,0.08894016,0.00000000
-2.41620810,1.43472154,0.38399952,0.76171752,0.00236484,0.01151174,0.14977370,0.62985948,0.09025997,0.00000000
-2.41020510,1.44320884,0.37680210,0.75928707,0.00263556,0.01093830,0.15239222,0.64144744,0.09184078,0.00000000
-2.40420210,1.46277965,0.37524940,0.76374165,0.00292560,0.01054562,0.15533248,0.65723764,0.09367393,0.00000000
-2.39819910,1.49295193,0.37932557,0.77501188,0.00323265,0.01032209,0.15854777,0.67685661,0.09575754,0.00000000
-2.39219610,1.53317600,0.38894504,0.79296018,0.00355386,0.01025846,0.16199953,0.69992792,0.09809622,0.00000000
-2.38619310,1.58283954,0.40395292,0.81738084,0.00388596,0.01034776,0.16565730,0.72607627,0.10070031,0.00000000
-2.38019010,1.64127131,0.42412583,0.84799936,0.00422520,0.01058512,0.16949830,0.75493076,0.10358469,0.00000000
-2.37418709,1.70774398,0.44917333,0.88447176,0.00456754,0.01096738,0.17350666,0.78612765,0.10676731,0.00000000
-2.36818409,1.78147661,0.47874002,0.92638394,0.00490864,0.01149273,0.17767234,0.81931257,0.11026745,0.00000000
-2.36218109,1.86163701,0.51240832,0.97325169,0.00524405,0.01216018,0.18198984,0.85414229,0.11410366,0.00000000
-2.35617809,1.94734453,0.54970225,1.02452189,0.00556927,0.01296897,0.18645670,0.89028595,0.11829180,0.00000000
-2.35017509,2.03767374,0.59009211,1.07957529,0.00587991,0.01391808,0.19107196,0.92742588,0.12284283,0.00000000
-2.34417209,2.13165923,0.63300040,1.13773127,0.00617180,0.01500558,0.19583454,0.96525789,0.12776090,0.00000000
-2.33816908,2.22830185,0.67780895,1.19825499,0.00644112,0.01622808,0.20074166,1.00349118,0.13304151,0.00000000
-2.33216608,2.32657668,0.72386728,1.26036700,0.00668452,0.01758026,0.20578737,1.04184766,0.13867000,0.00000000
-2.32616308,2.42544256,0.77050222,1.32325532,0.00689921,0.01905440,0.21096122,1.08006092,0.14462037,0.00000000
-2.32016008,2.52385349,0.81702877,1.38608989,0.00708309,0.02064004,0.21624708,1.11787493,0.15085466,0.00000000
-2.31415708,2.62077150,0.86276186,1.44803899,0.00723477,0.02232377,0.22162230,1.15504254,0.15732270,0.00000000
-2.30815408,2.71518101,0.90702898,1.50828715,0.00735365,0.02408913,0.22705705,1.19132403,0.16396247,0.00000000
-2.30215108,2.80610436,0.94918323,1.56605393,0.00743994,0.02591665,0.23251403,1.22648607,0.17070107,0.00000000
-2.29614807,2.89261816,0.98861655,1.62061288,0.00749470,0.02778401,0.23794855,1.26030118,0.17745618,0.00000000
-2.29014507,2.97387030,1.02477271,1.67130978,0.00751981,0.02966644,0.24330896,1.29254813,0.18413804,0.00000000
-2.28414207,3.04909693,1.05715957,1.71757963,0.00751796,0.03153710,0.24853749,1.32301350,0.19065198,0.00000000
-2.27813907,3.11763934,1.08536034,1.75896134,0.00749260,0.03336778,0.25357143,1.35149459,0.19690127,0.00000000
-2.27213607,3.17895994,1.10904329,1.79510974,0.00744796,0.03512948,0.25834478,1.37780382,0.20279029,0.00000000
-2.26613307,3.23265710,1.12796966,1.82580411,0.00738894,0.03679329,0.26279015,1.40177460,0.20822786,0.00000000
-2.26013007,3.27847815,1.14199931,1.85095307,0.00732111,0.03833116,0.26684102,1.42326851,0.21313064,0.00000000
-2.25412706,3.31633008,1.15109402,1.87059538,0.00725064,0.03971672,0.27043420,1.44218357,0.21742637,0.00000000
-2.24812406,3.34628723,1.15531805,1.88489669,0.00718426,0.04092615,0.27351241,1.45846315,0.22105686,0.00000000
-2.24212106,3.36859556,1.15483606,1.89414235,0.00712921,0.04193889,0.27602691,1.47210484,0.22398065,0.00000000
-2.23611806,3.38367277,1.14990823,1.89872640,0.00709315,0.04273829,0.27794001,1.48316883,0.22617497,0.00000000
-2.23011506,3.39210392,1.14088274,1.89913731,0.00708412,0.04331219,0.27922740,1.49178495,0.22763724,0.00000000
-2.22411206,3.39463205,1.12818581,1.89594086,0.00711045,0.04365329,0.27988010,1.49815766,0.22838565,0.00000000
-2.21810905,3.39214374,1.11230942,1.88976080,0.00718064,0.04375936,0.27990596,1.50256837,0.22845904,0.00000000
-2.21210605,3.38564936,1.09379729,1.88125800,0.00730324,0.04363330,0.27933062,1.50537461,0.22791586,0.00000000
-2.20610305,3.37625839,1.07322935,1.87110876,0.00748668,0.04328299,0.27819782,1.50700549,0.22683239,0.00000000
-2.20010005,3.36515025,1.05120534,1.85998302,0.00773910,0.04272101,0.27656899,1.50795349,0.22530013,0.00000000
-2.19409705,3.35354124,1.02832792,1.84852329,0.00806812,0.04196415,0.27452224,1.50876248,0.22342255,0.00000000
-2.18809405,3.34264882,1.00518610,1.83732485,0.00848061,0.04103286,0.27215054,1.51001236,0.22131130,0.00000000
-2.18209105,3.33365434,0.98233937,1.82691801,0.00898239,0.03995052,0.26955943,1.51230092,0.21908203,0.00000000
-2.17608804,3.32766568,0.96030324,1.81775299,0.00957799,0.03874268,0.26686409,1.51622356,0.21685002,0.00000000
-2.17008504,3.32568154,0.93953672,1.81018795,0.01027032,0.03743631,0.26418611,1.52235204,0.21472586,0.00000000
-2.16408204,3.32855878,0.92043221,1.80448059,0.01106045,0.03605897,0.26164994,1.53121303,0.21281129,0.00000000
-2.15807904,3.33698470,0.90330827,1.80078364,0.01194731,0.03463805,0.25937932,1.54326790,0.21119549,0.00000000
-2.15207604,3.35145541,0.88840549,1.79914441,0.01292753,0.03320015,0.25749371,1.55889453,0.20995192,0.00000000
-2.14607304,3.37226171,0.87588578,1.79950855,0.01399524,0.03177046,0.25610499,1.57837234,0.20913597,0.00000000
-2.14007004,3.39948314,0.86583490,1.80172775,0.01514203,0.03037228,0.25531451,1.60187124,0.20878338,0.00000000
-2.13406703,3.43299083,0.85826832,1.80557120,0.01635699,0.02902675,0.25521063,1.62944502,0.20890961,0.00000000
-2.12806403,3.47245888,0.85313993,1.81074040,0.01762673,0.02775256,0.25586679,1.66102971,0.20951019,0.00000000
-2.12206103,3.51738394,0.85035320,1.81688661,0.01893571,0.02656597,0.25734019,1.69644666,0.21056191,0.00000000
-2.11605803,3.56711187,0.84977432,1.82363024,0.02026646,0.02548076,0.25967109,1.73541024,0.21202488,0.00000000
-2.11005503,3.62087012,0.85124632,1.83058139,0.02160006,0.02450847,0.26288274,1.77753966,0.21384530,0.00000000
-2.10405203,3.67780400,0.85460369,1.83736035,0.02291662,0.02365853,0.26698172,1.82237399,0.21595875,0.00000000
-2.09804902,3.73701493,0.85968644,1.84361730,0.02419588,0.02293861,0.27195888,1.86938966,0.21829389,0.00000000
-2.09204602,3.79759848,0.86635283,1.84905004,0.02541785,0.02235493,0.27779054,1.91801927,0.22077630,0.00000000
-2.08604302,3.85868017,0.87449004,1.85341887,0.02656348,0.02191251,0.28443996,1.96767081,0.22333227,0.00000000
-2.08004002,3.91944706,0.88402207,1.85655790,0.02761530,0.02161555,0.29185897,2.01774617,0.22589242,0.00000000
-2.07403702,3.97917373,0.89491443,1.85838194,0.02855813,0.02146760,0.29998962,2.06765814,0.22839480,0.00000000
-2.06803402,4.03724113,0.90717516,1.85888887,0.02937962,0.02147183,0.30876579,2.11684530,0.23078761,0.00000000
-2.06203102,4.09314793,0.92085230,1.85815708,0.03007078,0.02163109,0.31811475,2.16478411,0.23303103,0.00000000
