energy_ev,total_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.23111556,0.60700499,0.19874219,0.21115543,0.39993101,0.00000000,0.00016061,0.01303334,0.04447503,0.00000000
0.23711856,0.62028281,0.20005759,0.21850820,0.40913255,0.00000000,0.00017046,0.01187252,0.04493307,0.00000000
0.24312156,0.63123944,0.20035832,0.22513375,0.41642819,0.00000000,0.00017967,0.01082941,0.04524804,0.00000000
0.24912456,0.63962423,0.19964301,0.23089577,0.42170315,0.00000000,0.00018810,0.00989558,0.04540832,0.00000000
0.25512756,0.64524409,0.19793030,0.23567786,0.42488126,0.00000000,0.00019557,0.00906185,0.04540940,0.00000000
0.26113057,0.64797076,0.19525825,0.23938799,0.42592840,0.00000000,0.00020194,0.00831871,0.04525400,0.00000000
0.26713357,0.64774719,0.19168348,0.24196270,0.42485525,0.00000000,0.00020711,0.00765657,0.04495202,0.00000000
0.27313657,0.64459257,0.18728002,0.24337066,0.42171915,0.00000000,0.00021099,0.00706609,0.04452059,0.00000000
0.27913957,0.63860564,0.18213785,0.24361546,0.41662501,0.00000000,0.00021352,0.00653843,0.04398386,0.00000000
0.28514257,0.62996621,0.17636126,0.24273754,0.40972522,0.00000000,0.00021469,0.00606543,0.04337287,0.00000000
0.29114557,0.61893457,0.17006695,0.24081501,0.40121830,0.00000000,0.00021451,0.00563983,0.04272523,0.00000000
0.29714857,0.60584861,0.16338207,0.23796338,0.39134639,0.00000000,0.00021305,0.00525532,0.04208469,0.00000000
0.30315158,0.59111864,0.15644195,0.23433398,0.38039148,0.00000000,0.00021040,0.00490667,0.04150058,0.00000000
0.30915458,0.57521995,0.14938783,0.23011119,0.36867046,0.00000000,0.00020670,0.00458969,0.04102711,0.00000000
0.31515758,0.55868305,0.14236442,0.22550851,0.35652894,0.00000000,0.00020212,0.00430125,0.04072249,0.00000000
0.32116058,0.54208188,0.13551737,0.22076340,0.34433401,0.00000000,0.00019687,0.00403917,0.04064785,0.00000000
0.32716358,0.52602023,0.12899070,0.21613120,0.33246614,0.00000000,0.00019118,0.00380217,0.04086602,0.00000000
0.33316658,0.51111658,0.12292421,0.21187817,0.32131021,0.00000000,0.00018530,0.00358973,0.04144009,0.00000000
0.33916958,0.49798785,0.11745083,0.20827381,0.31124609,0.00000000,0.00017954,0.00340197,0.04243186,0.00000000
0.34517259,0.48723245,0.11269406,0.20558288,0.30263881,0.00000000,0.00017418,0.00323946,0.04390003,0.00000000
0.35117559,0.47941310,0.10876551,0.20405706,0.29582881,0.00000000,0.00016956,0.00310315,0.04589845,0.00000000
0.35717859,0.47503995,0.10576251,0.20392683,0.29112229,0.00000000,0.00016600,0.00299414,0.04847413,0.00000000
0.36318159,0.47455456,0.10376599,0.20539356,0.28878220,0.00000000,0.00016387,0.00291361,0.05166540,0.00000000
0.36918459,0.47831519,0.10283861,0.20862228,0.28901992,0.00000000,0.00016353,0.00286269,0.05550001,0.00000000
0.37518759,0.48658411,0.10302325,0.21373529,0.29198825,0.00000000,0.00016536,0.00284232,0.05999350,0.00000000
0.38119060,0.49951718,0.10434185,0.22080692,0.29777560,0.00000000,0.00016978,0.00285322,0.06514768,0.00000000
0.38719360,0.51715650,0.10679481,0.22985959,0.30640195,0.00000000,0.00017721,0.00289579,0.07094955,0.00000000
0.39319660,0.53942623,0.11036085,0.24086153,0.31781668,0.00000000,0.00018812,0.00297012,0.07737059,0.00000000
0.39919960,0.56613209,0.11499757,0.25372611,0.33189842,0.00000000,0.00020299,0.00307596,0.08436652,0.00000000
0.40520260,0.59696473,0.12064248,0.26831310,0.34845710,0.00000000,0.00022236,0.00321277,0.09187770,0.00000000
0.41120560,0.63150699,0.12721479,0.28443175,0.36723824,0.00000000,0.00024680,0.00337975,0.09983010,0.00000000
0.41720860,0.66924508,0.13461772,0.30184581,0.38792934,0.00000000,0.00027693,0.00357591,0.10813690,0.00000000
0.42321161,0.70958336,0.14274140,0.32028025,0.41016847,0.00000000,0.00031341,0.00380019,0.11670077,0.00000000
0.42921461,0.75186250,0.15146626,0.33942970,0.43355455,0.00000000,0.00035695,0.00405154,0.12541669,0.00000000
0.43521761,0.79538015,0.16066673,0.35896816,0.45765928,0.00000000,0.00040827,0.00432907,0.13417532,0.00000000
0.44122061,0.83941380,0.17021521,0.37855978,0.48204014,0.00000000,0.00046816,0.00463217,0.14286672,0.00000000
0.44722361,0.88324454,0.17998606,0.39787029,0.50625399,0.00000000,0.00053738,0.00496063,0.15138436,0.00000000
0.45322661,0.92618111,0.18985946,0.41657860,0.52987093,0.00000000,0.00061668,0.00531474,0.15962917,0.00000000
0.45922961,0.96758289,0.19972499,0.43438815,0.55248751,0.00000000,0.00070678,0.00569546,0.16751343,0.00000000
0.46523262,1.00688109,0.20948463,0.45103745,0.57373906,0.00000000,0.00080832,0.00610442,0.17496439,0.00000000
0.47123562,1.04359687,0.21905516,0.46630941,0.59331041,0.00000000,0.00092183,0.00654404,0.18192726,0.00000000
0.47723862,1.07735570,0.22836969,0.48003895,0.61094452,0.00000000,0.00104769,0.00701754,0.18836755,0.00000000
0.48324162,1.10789712,0.23737838,0.49211868,0.62644870,0.00000000,0.00118608,0.00752893,0.19427247,0.00000000
0.48924462,1.13507957,0.24604804,0.50250219,0.63969819,0.00000000,0.00133694,0.00808295,0.19965130,0.00000000
0.49524762,1.15887985,0.25436100,0.51120498,0.65063681,0.00000000,0.00149994,0.00868501,0.20453477,0.00000000
0.50125063,1.17938747,0.26231294,0.51830297,0.65927491,0.00000000,0.00167443,0.00934111,0.20897322,0.00000000
0.50725363,1.19679417,0.26991006,0.52392863,0.66568466,0.00000000,0.00185940,0.01005763,0.21303386,0.00000000
0.51325663,1.21137916,0.27716573,0.52826508,0.66999314,0.00000000,0.00205348,0.01084125,0.21679703,0.00000000
0.51925963,1.22349119,0.28409672,0.53153843,0.67237352,0.00000000,0.00225493,0.01169874,0.22035174,0.00000000
0.52526263,1.23352818,0.29071946,0.53400884,0.67303510,0.00000000,0.00246162,0.01263679,0.22379073,0.00000000
0.53126563,1.24191595,0.29704640,0.53596078,0.67221256,0.00000000,0.00267107,0.01366182,0.22720522,0.00000000
0.53726863,1.24908698,0.30308289,0.53769301,0.67015537,0.00000000,0.00288049,0.01477986,0.23067973,0.00000000
0.54327164,1.25546061,0.30882470,0.53950885,0.66711755,0.00000000,0.00308681,0.01599637,0.23428723,0.00000000
0.54927464,1.26142553,0.31425645,0.54170708,0.66334874,0.00000000,0.00328676,0.01731614,0.23808488,0.00000000
0.55527764,1.26732564,0.31935095,0.54457395,0.65908663,0.00000000,0.00347697,0.01874313,0.24211059,0.00000000
0.56128064,1.27344966,0.32406967,0.54837651,0.65455127,0.00000000,0.00365403,0.02028047,0.24638067,0.00000000
0.56728364,1.28002505,0.32836422,0.55335749,0.64994125,0.00000000,0.00381459,0.02193029,0.25088860,0.00000000
0.57328664,1.28721591,0.33217875,0.55973157,0.64543178,0.00000000,0.00395551,0.02369373,0.25560512,0.00000000
0.57928964,1.29512495,0.33545309,0.56768317,0.64117450,0.00000000,0.00407392,0.02557084,0.26047941,0.00000000
0.58529265,1.30379855,0.33812651,0.57736527,0.63729865,0.00000000,0.00416732,0.02756048,0.26544156,0.00000000
0.59129565,1.31323445,0.34014172,0.58889920,0.63391329,0.00000000,0.00423370,0.02966027,0.27040594,0.00000000
0.59729865,1.32339095,0.34144882,0.60237479,0.63110993,0.00000000,0.00427158,0.03186641,0.27527530,0.00000000
0.60330165,1.33419654,0.34200898,0.61785066,0.62896534,0.00000000,0.00428010,0.03417352,0.27994548,0.00000000
0.60930465,1.34555929,0.34179756,0.63535428,0.62754382,0.00000000,0.00425904,0.03657447,0.28431024,0.00000000
0.61530765,1.35737465,0.34080635,0.65488141,0.62689869,0.00000000,0.00420882,0.03906012,0.28826606,0.00000000
0.62131066,1.36953145,0.33904490,0.67639476,0.62707275,0.00000000,0.00413054,0.04161910,0.29171659,0.00000000
0.62731366,1.38191516,0.33654065,0.69982191,0.62809740,0.00000000,0.00402591,0.04423750,0.29457645,0.00000000
0.63331666,1.39440864,0.33333808,0.72505238,0.62999055,0.00000000,0.00389720,0.04689870,0.29677424,0.00000000
0.63931966,1.40689011,0.32949663,0.75193413,0.63275343,0.00000000,0.00374720,0.04958315,0.29825468,0.00000000
0.64532266,1.41922895,0.32508780,0.78026992,0.63636654,0.00000000,0.00357912,0.05226824,0.29897962,0.00000000
0.65132566,1.43127986,0.32019148,0.80981382,0.64078519,0.00000000,0.00339650,0.05492832,0.29892808,0.00000000
0.65732866,1.44287617,0.31489173,0.84026848,0.64593496,0.00000000,0.00320310,0.05753480,0.29809543,0.00000000
0.66333167,1.45382321,0.30927243,0.87128371,0.65170788,0.00000000,0.00300284,0.06005640,0.29649161,0.00000000
0.66933467,1.46389275,0.30341293,0.90245686,0.65795946,0.00000000,0.00279964,0.06245966,0.29413885,0.00000000
0.67533767,1.47281932,0.29738413,0.93333552,0.66450738,0.00000000,0.00259738,0.06470948,0.29106891,0.00000000
0.68134067,1.48029927,0.29124511,0.96342278,0.67113202,0.00000000,0.00239978,0.06676999,0.28732016,0.00000000
0.68734367,1.48599310,0.28504069,0.99218537,0.67757915,0.00000000,0.00221037,0.06860545,0.28293470,0.00000000
0.69334667,1.48953133,0.27879987,1.01906464,0.68356486,0.00000000,0.00203239,0.07018139,0.27795574,0.00000000
0.69934967,1.49052400,0.27253537,1.04349008,0.68878279,0.00000000,0.00186877,0.07146577,0.27242538,0.00000000
0.70535268,1.48857353,0.26624431,1.06489517,0.69291321,0.00000000,0.00172209,0.07243021,0.26638306,0.00000000
0.71135568,1.48329039,0.25990979,1.08273485,0.69563396,0.00000000,0.00159455,0.07305128,0.25986449,0.00000000
0.71735868,1.47431069,0.25350343,1.09650390,0.69663233,0.00000000,0.00148799,0.07331163,0.25290139,0.00000000
0.72336168,1.46131494,0.24698863,1.10575538,0.69561770,0.00000000,0.00140387,0.07320104,0.24552179,0.00000000
0.72936468,1.44404661,0.24032424,1.11011827,0.69233397,0.00000000,0.00134330,0.07271735,0.23775089,0.00000000
0.73536768,1.42232960,0.23346855,1.10931333,0.68657137,0.00000000,0.00130701,0.07186710,0.22961236,0.00000000
0.74137069,1.39608343,0.22638320,1.10316640,0.67817680,0.00000000,0.00129542,0.07066595,0.22112991,0.00000000
0.74737369,1.36533516,0.21903695,1.09161827,0.66706237,0.00000000,0.00130861,0.06913879,0.21232897,0.00000000
0.75337669,1.33022734,0.21140884,1.07473081,0.65321144,0.00000000,0.00134638,0.06731958,0.20323839,0.00000000
0.75937969,1.29102146,0.20349084,1.05268864,0.63668206,0.00000000,0.00140824,0.06525087,0.19389182,0.00000000
0.76538269,1.24809650,0.19528967,1.02579651,0.61760744,0.00000000,0.00149345,0.06298307,0.18432890,0.00000000
0.77138569,1.20194279,0.18682782,0.99447231,0.59619354,0.00000000,0.00160102,0.06057339,0.17459592,0.00000000
0.77738869,1.15315130,0.17814366,0.95923597,0.57271394,0.00000000,0.00172973,0.05808465,0.16474608,0.00000000
0.78339170,1.10239891,0.16929080,0.92069500,0.54750213,0.00000000,0.00187814,0.05558380,0.15483920,0.00000000
0.78939470,1.05043053,0.16033663,0.87952700,0.52094175,0.00000000,0.00204464,0.05314044,0.14494100,0.00000000
0.79539770,0.99803867,0.15136031,0.83646028,0.49345519,0.00000000,0.00222742,0.05082511,0.13512187,0.00000000
0.80140070,0.94604166,0.14245021,0.79225316,0.46549113,0.00000000,0.00242454,0.04870767,0.12545539,0.00000000
0.80740370,0.89526136,0.13370112,0.74767308,0.43751157,0.00000000,0.00263391,0.04685557,0.11601654,0.00000000
0.81340670,0.84650138,0.12521128,0.70347617,0.40997886,0.00000000,0.00285335,0.04533230,0.10687982,0.00000000
0.81940970,0.80052657,0.11707948,0.66038814,0.38334346,0.00000000,0.00308059,0.04419581,0.09811728,0.00000000
0.82541271,0.75804460,0.10940227,0.61908718,0.35803263,0.00000000,0.00331331,0.04349715,0.08979676,0.00000000
0.83141571,0.71969019,0.10227167,0.58018930,0.33444065,0.00000000,0.00354917,0.04327922,0.08198019,0.00000000
0.83741871,0.68601244,0.09577312,0.54423653,0.31292075,0.00000000,0.00378583,0.04357568,0.07472229,0.00000000
0.84342171,0.65746540,0.08998410,0.51168814,0.29377907,0.00000000,0.00402097,0.04441015,0.06806950,0.00000000
0.84942471,0.63440219,0.08497326,0.48291500,0.27727067,0.00000000,0.00425235,0.04579551,0.06205936,0.00000000
0.85542771,0.61707239,0.08080018,0.45819695,0.26359767,0.00000000,0.00447777,0.04773359,0.05672018,0.00000000
0.86143072,0.60562283,0.07751563,0.43772298,0.25290939,0.00000000,0.00469513,0.05021502,0.05207125,0.00000000
0.86743372,0.60010127,0.07516245,0.42159396,0.24530453,0.00000000,0.00490246,0.05321945,0.04812319,0.00000000
0.87343672,0.60046286,0.07377692,0.40982765,0.24083501,0.00000000,0.00509787,0.05671597,0.04487882,0.00000000
0.87943972,0.60657901,0.07339044,0.40236549,0.23951134,0.00000000,0.00527962,0.06066398,0.04233413,0.00000000
0.88544272,0.61824825,0.07403160,0.39908091,0.24130933,0.00000000,0.00544610,0.06501424,0.04047953,0.00000000
0.89144572,0.63520872,0.07572843,0.39978873,0.24617769,0.00000000,0.00559585,0.06971036,0.03930121,0.00000000
0.89744872,0.65715199,0.07851063,0.40425531,0.25404635,0.00000000,0.00572757,0.07469051,0.03878256,0.00000000
0.90345173,0.68373771,0.08241185,0.41220919,0.26483510,0.00000000,0.00584012,0.07988940,0.03890557,0.00000000
0.90945473,0.71460868,0.08747170,0.42335184,0.27846230,0.00000000,0.00593257,0.08524056,0.03965215,0.00000000
0.91545773,0.74940607,0.09373740,0.43736830,0.29485318,0.00000000,0.00600419,0.09067868,0.04100538,0.00000000
0.92146073,0.78778416,0.10126499,0.45393756,0.31394758,0.00000000,0.00605451,0.09614218,0.04295045,0.00000000
0.92746373,0.82942420,0.11011989,0.47274229,0.33570667,0.00000000,0.00608330,0.10157565,0.04547552,0.00000000
0.93346673,0.87404692,0.12037670,0.49347783,0.36011828,0.00000000,0.00609066,0.10693227,0.04857211,0.00000000
0.93946973,0.92142317,0.13211826,0.51586027,0.38720064,0.00000000,0.00607698,0.11217604,0.05223536,0.00000000
0.94547274,0.97138214,0.14543359,0.53963330,0.41700425,0.00000000,0.00604305,0.11728365,0.05646383,0.00000000
0.95147574,1.02381664,0.16041506,0.56457372,0.44961143,0.00000000,0.00598998,0.12224594,0.06125902,0.00000000
0.95747874,1.07868515,0.17715449,0.59049537,0.48513370,0.00000000,0.00591930,0.12706889,0.06662449,0.00000000
0.96348174,1.13601001,0.19573825,0.61725141,0.52370655,0.00000000,0.00583291,0.13177393,0.07256469,0.00000000
0.96948474,1.19587177,0.21624167,0.64473467,0.56548185,0.00000000,0.00573306,0.13639759,0.07908344,0.00000000
0.97548774,1.25839938,0.23872268,0.67287608,0.61061777,0.00000000,0.00562235,0.14099051,0.08618221,0.00000000
0.98149075,1.32375640,0.26321497,0.70164106,0.65926667,0.00000000,0.00550367,0.14561564,0.09385814,0.00000000
0.98749375,1.39212350,0.28972098,0.73102405,0.71156103,0.00000000,0.00538012,0.15034578,0.10210198,0.00000000
0.99349675,1.46367766,0.31820507,0.76104109,0.76759811,0.00000000,0.00525495,0.15526050,0.11089596,0.00000000
0.99949975,1.53856900,0.34858705,0.79172085,0.82742380,0.00000000,0.00513146,0.16044249,0.12021179,0.00000000
1.00550275,1.61689587,0.38073668,0.82309435,0.89101642,0.00000000,0.00501291,0.16597355,0.13000877,0.00000000
1.01150575,1.69867964,0.41446937,0.85518379,0.95827126,0.00000000,0.00490240,0.17193029,0.14023229,0.00000000
1.01750875,1.78384022,0.44954351,0.88799099,1.02898657,0.00000000,0.00480275,0.17837979,0.15081265,0.00000000
1.02351176,1.87217382,0.48565973,0.92148602,1.10285202,0.00000000,0.00471642,0.18537536,0.16166445,0.00000000
1.02951476,1.96333426,0.52246234,0.95559666,1.17944037,0.00000000,0.00464541,0.19295274,0.17268659,0.00000000
1.03551776,2.05681916,0.55954322,0.99019923,1.25820298,0.00000000,0.00459116,0.20112668,0.18376290,0.00000000
1.04152076,2.15196224,0.59644803,1.02511156,1.33846999,0.00000000,0.00455448,0.20988846,0.19476352,0.00000000
1.04752376,2.24793267,0.63268490,1.06008851,1.41945538,0.00000000,0.00453555,0.21920412,0.20554696,0.00000000
1.05352676,2.34374216,0.66773530,1.09482059,1.50026733,0.00000000,0.00453385,0.22901383,0.21596287,0.00000000
1.05952976,2.43826005,0.70106677,1.12893600,1.57992374,0.00000000,0.00454822,0.23923236,0.22585542,0.00000000
1.06553277,2.53023643,0.73214719,1.16200623,1.65737276,0.00000000,0.00457685,0.24975064,0.23506723,0.00000000
1.07153577,2.61833270,0.76045996,1.19355531,1.73151771,0.00000000,0.00461739,0.26043849,0.24344360,0.00000000
1.07753877,2.70115869,0.78551954,1.22307240,1.80124566,0.00000000,0.00466699,0.27114835,0.25083704,0.00000000
1.08354177,2.77731489,0.80688669,1.25002744,1.86545872,0.00000000,0.00472248,0.28171996,0.25711185,0.00000000
1.08954477,2.84543838,0.82418277,1.27388919,1.92310682,0.00000000,0.00478044,0.29198570,0.26214848,0.00000000
1.09554777,2.90425022,0.83710238,1.29414505,1.97322067,0.00000000,0.00483737,0.30177643,0.26584760,0.00000000
1.10155078,2.95260240,0.84542393,1.31032163,2.01494356,0.00000000,0.00488984,0.31092758,0.26813366,0.00000000
1.10755378,2.98952221,0.84901739,1.32200533,2.04756068,0.00000000,0.00493463,0.31928513,0.26895777,0.00000000
1.11355678,3.01425178,0.84784916,1.32886176,2.07052457,0.00000000,0.00496888,0.32671134,0.26829969,0.00000000
1.11955978,3.02628104,0.84198357,1.33065318,2.08347569,0.00000000,0.00499023,0.33308976,0.26616904,0.00000000
1.12556278,3.02537243,0.83158108,1.32725304,2.08625708,0.00000000,0.00499694,0.33832952,0.26260542,0.00000000
1.13156578,3.01157612,0.81689329,1.31865677,2.07892247,0.00000000,0.00498795,0.34236853,0.25767768,0.00000000
1.13756878,2.98523492,0.79825481,1.30498834,2.06173757,0.00000000,0.00496299,0.34517550,0.25148210,0.00000000
1.14357179,2.94697870,0.77607266,1.28650209,2.03517425,0.00000000,0.00492259,0.34675077,0.24413987,0.00000000
1.14957479,2.89770842,0.75081340,1.26357973,1.99989804,0.00000000,0.00486812,0.34712578,0.23579367,0.00000000
1.15557779,2.83857051,0.72298871,1.23672244,1.95674951,0.00000000,0.00480174,0.34636136,0.22660375,0.00000000
1.16158079,2.77092274,0.69314004,1.20653842,1.90672015,0.00000000,0.00472635,0.34454495,0.21674345,0.00000000
1.16758379,2.69629306,0.66182289,1.17372630,1.85092398,0.00000000,0.00464556,0.34178678,0.20639456,0.00000000
1.17358679,2.61633321,0.62959140,1.13905511,1.79056587,0.00000000,0.00456352,0.33821534,0.19574252,0.00000000
1.17958979,2.53276897,0.59698380,1.10334155,1.72690804,0.00000000,0.00448485,0.33397228,0.18497168,0.00000000
1.18559280,2.44734918,0.56450921,1.06742549,1.66123580,0.00000000,0.00441448,0.32920703,0.17426088,0.00000000
1.19159580,2.36179531,0.53263617,1.03214452,1.59482389,0.00000000,0.00435747,0.32407139,0.16377932,0.00000000
1.19759880,2.27775364,0.50178329,0.99830880,1.52890464,0.00000000,0.00431892,0.31871417,0.15368299,0.00000000
1.20360180,2.19675146,0.47231204,0.96667673,1.46463873,0.00000000,0.00430373,0.31327635,0.14411163,0.00000000
1.20960480,2.12015878,0.44452196,0.93793267,1.40308956,0.00000000,0.00431646,0.30788666,0.13518636,0.00000000
1.21560780,2.04915660,0.41864805,0.91266724,1.34520178,0.00000000,0.00436119,0.30265788,0.12700796,0.00000000
1.22161081,1.98471239,0.39486041,0.89136093,1.29178439,0.00000000,0.00444134,0.29768388,0.11965582,0.00000000
1.22761381,1.92756327,0.37326581,0.87437155,1.24349865,0.00000000,0.00455956,0.29303752,0.11318753,0.00000000
1.23361681,1.87820696,0.35391109,0.86192571,1.20085078,0.00000000,0.00471758,0.28876933,0.10763910,0.00000000
1.23961981,1.83690038,0.33678789,0.85411479,1.16418940,0.00000000,0.00491610,0.28490711,0.10302564,0.00000000
1.24562281,1.80366548,0.32183868,0.85089514,1.13370737,0.00000000,0.00515478,0.28145627,0.09934262,0.00000000
1.25162581,1.77830171,0.30896353,0.85209265,1.10944766,0.00000000,0.00543211,0.27840088,0.09656751,0.00000000
1.25762881,1.76040443,0.29802757,0.85741130,1.09131285,0.00000000,0.00574543,0.27570547,0.09466165,0.00000000
1.26363182,1.74938834,0.28886858,0.86644537,1.07907774,0.00000000,0.00609094,0.27331735,0.09357249,0.00000000
1.26963482,1.74451505,0.28130474,0.87869480,1.07240440,0.00000000,0.00646372,0.27116941,0.09323592,0.00000000
1.27563782,1.74492378,0.27514209,0.89358312,1.07085942,0.00000000,0.00685786,0.26918334,0.09357870,0.00000000
1.28164082,1.74966406,0.27018168,0.91047731,1.07393235,0.00000000,0.00726652,0.26727308,0.09452094,0.00000000
1.28764382,1.75772951,0.26622598,0.92870882,1.08105518,0.00000000,0.00768209,0.26534851,0.09597848,0.00000000
1.29364682,1.76809156,0.26308481,0.94759501,1.09162207,0.00000000,0.00809640,0.26331911,0.09786522,0.00000000
1.29964982,1.77973213,0.26058018,0.96646034,1.10500877,0.00000000,0.00850086,0.26109763,0.10009522,0.00000000
1.30565283,1.79167421,0.25855044,0.98465639,1.12059136,0.00000000,0.00888676,0.25860357,0.10258466,0.00000000
1.31165583,1.80300952,0.25685330,1.00158015,1.13776357,0.00000000,0.00924543,0.25576636,0.10525349,0.00000000
1.31765883,1.81292240,0.25536794,1.01669000,1.15595243,0.00000000,0.00956855,0.25252820,0.10802682,0.00000000
1.32366183,1.82070923,0.25399602,1.02951870,1.17463158,0.00000000,0.00984834,0.24884637,0.11083598,0.00000000
1.32966483,1.82579282,0.25266176,1.03968321,1.19333206,0.00000000,0.01007781,0.24469503,0.11361927,0.00000000
1.33566783,1.82773158,0.25131114,1.04689098,1.21165015,0.00000000,0.01025097,0.24006630,0.11632244,0.00000000
1.34167084,1.82622309,0.24991012,1.05094263,1.22925212,0.00000000,0.01036304,0.23497080,0.11889872,0.00000000
1.34767384,1.82110237,0.24844228,1.05173113,1.24587579,0.00000000,0.01041052,0.22943733,0.12130872,0.00000000
1.35367684,1.81233503,0.24690582,1.04923780,1.26132892,0.00000000,0.01039136,0.22351200,0.12351999,0.00000000
1.35967984,1.80000583,0.24531012,1.04352522,1.27548454,0.00000000,0.01030500,0.21725667,0.12550635,0.00000000
1.36568284,1.78430330,0.24367209,1.03472789,1.28827370,0.00000000,0.01015234,0.21074672,0.12724718,0.00000000
1.37168584,1.76550141,0.24201251,1.02304095,1.29967580,0.00000000,0.00993574,0.20406845,0.12872649,0.00000000
1.37768884,1.74393907,0.24035241,1.00870763,1.30970723,0.00000000,0.00965890,0.19731598,0.12993203,0.00000000
1.38369185,1.71999859,0.23870988,0.99200621,1.31840880,0.00000000,0.00932675,0.19058794,0.13085441,0.00000000
1.38969485,1.69408415,0.23709720,0.97323693,1.32583276,0.00000000,0.00894525,0.18398398,0.13148631,0.00000000
1.39569785,1.66660114,0.23551873,0.95270957,1.33203001,0.00000000,0.00852118,0.17760128,0.13182184,0.00000000
1.40170085,1.63793745,0.23396938,0.93073211,1.33703816,0.00000000,0.00806197,0.17153126,0.13185603,0.00000000
1.40770385,1.60844729,0.23243388,0.90760101,1.34087128,0.00000000,0.00757543,0.16585642,0.13158454,0.00000000
1.41370685,1.57843825,0.23088682,0.88359314,1.34351163,0.00000000,0.00706949,0.16064766,0.13100361,0.00000000
1.41970985,1.54816198,0.22929343,0.85895996,1.34490409,0.00000000,0.00655204,0.15596198,0.13011014,0.00000000
1.42571286,1.51780867,0.22761107,0.83392356,1.34495343,0.00000000,0.00603068,0.15184076,0.12890205,0.00000000
1.43171586,1.48750536,0.22579135,0.80867487,1.34352474,0.00000000,0.00551253,0.14830853,0.12737874,0.00000000
1.43771886,1.45731801,0.22378267,0.78337374,1.34044684,0.00000000,0.00500409,0.14537243,0.12554171,0.00000000
1.44372186,1.42725679,0.22153320,0.75815078,1.33551880,0.00000000,0.00451112,0.14302220,0.12339525,0.00000000
1.44972486,1.39728441,0.21899401,0.73311058,1.32851896,0.00000000,0.00403855,0.14123080,0.12094717,0.00000000
1.45572786,1.36732681,0.21612233,0.70833617,1.31921626,0.00000000,0.00359041,0.13995551,0.11820955,0.00000000
1.46173087,1.33728554,0.21288466,0.68389438,1.30738316,0.00000000,0.00316987,0.13913963,0.11519942,0.00000000
1.46773387,1.30705143,0.20925970,0.65984164,1.29280960,0.00000000,0.00277917,0.13871445,0.11193938,0.00000000
1.47373687,1.27651864,0.20524102,0.63623022,1.27531718,0.00000000,0.00241975,0.13860174,0.10845809,0.00000000
1.47973987,1.24559865,0.20083920,0.61311434,1.25477300,0.00000000,0.00209225,0.13871638,0.10479059,0.00000000
1.48574287,1.21423362,0.19608352,0.59055611,1.23110229,0.00000000,0.00179661,0.13896926,0.10097856,0.00000000
1.49174587,1.18240845,0.19102314,0.56863095,1.20429926,0.00000000,0.00153220,0.13927018,0.09707029,0.00000000
1.49774887,1.15016126,0.18572764,0.54743238,1.17443562,0.00000000,0.00129787,0.13953082,0.09312060,0.00000000
1.50375188,1.11759173,0.18028691,0.52707591,1.14166613,0.00000000,0.00109208,0.13966757,0.08919048,0.00000000
1.50975488,1.08486706,0.17481051,0.50770195,1.10623113,0.00000000,0.00091299,0.13960414,0.08534667,0.00000000
1.51575788,1.05222528,0.16942638,0.48947752,1.06845556,0.00000000,0.00075857,0.13927398,0.08166094,0.00000000
1.52176088,1.01997570,0.16427888,0.47259670,1.02874455,0.00000000,0.00062666,0.13862225,0.07820935,0.00000000
1.52776388,0.98849627,0.15952638,0.45727967,0.98757576,0.00000000,0.00051508,0.13760742,0.07507120,0.00000000
1.53376688,0.95822802,0.15533814,0.44377028,0.94548856,0.00000000,0.00042166,0.13620237,0.07232793,0.00000000
1.53976988,0.92966636,0.15189078,0.43233200,0.90307045,0.00000000,0.00034432,0.13439498,0.07006174,0.00000000
1.54577289,0.90334947,0.14936419,0.42324241,0.86094130,0.00000000,0.00028108,0.13218820,0.06835414,0.00000000
1.55177589,0.87984393,0.14793704,0.41678606,0.81973586,0.00000000,0.00023011,0.12959952,0.06728423,0.00000000
1.55777889,0.85972791,0.14778183,0.41324600,0.78008516,0.00000000,0.00018974,0.12665999,0.06692688,0.00000000
1.56378189,0.84357225,0.14905973,0.41289388,0.74259755,0.00000000,0.00015848,0.12341268,0.06735077,0.00000000
1.56978489,0.83191997,0.15191512,0.41597914,0.70783996,0.00000000,0.00013498,0.11991074,0.06861619,0.00000000
1.57578789,0.82526477,0.15647006,0.42271740,0.67632005,0.00000000,0.00011809,0.11621516,0.07077291,0.00000000
1.58179090,0.82402930,0.16281887,0.43327849,0.64846992,0.00000000,0.00010680,0.11239212,0.07385791,0.00000000
1.58779390,0.82854390,0.17102280,0.44777466,0.62463192,0.00000000,0.00010023,0.10851037,0.07789317,0.00000000
1.59379690,0.83902663,0.18110530,0.46624942,0.60504702,0.00000000,0.00009763,0.10463842,0.08288361,0.00000000
1.59979990,0.85556571,0.19304770,0.48866756,0.58984622,0.00000000,0.00009837,0.10084188,0.08881523,0.00000000
1.60580290,0.87810487,0.20678596,0.51490700,0.57904533,0.00000000,0.00010190,0.09718095,0.09565353,0.00000000
1.61180590,0.90643287,0.22220830,0.54475295,0.57254323,0.00000000,0.00010774,0.09370818,0.10334246,0.00000000
1.61780890,0.94017763,0.23915426,0.57789497,0.57012388,0.00000000,0.00011547,0.09046666,0.11180385,0.00000000
