energy_ev,total_up,Pt_p_up,Pt_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.50175088,2.12065968,0.19694985,1.79374457,0.21278939,0.00120158,0.28631580,0.00000000
-5.49574787,2.06112773,0.18756896,1.74366711,0.20424502,0.00112888,0.28994654,0.00000000
-5.48974487,2.00576669,0.17886883,1.69709274,0.19641423,0.00106123,0.29350384,0.00000000
-5.48374187,1.95439666,0.17081258,1.65389002,0.18923959,0.00099872,0.29689843,0.00000000
-5.47773887,1.90672886,0.16335622,1.61383172,0.18265735,0.00094136,0.30003500,0.00000000
-5.47173587,1.86238286,0.15644974,1.57660918,0.17659929,0.00088906,0.30281567,0.00000000
-5.46573287,1.82090794,0.15003857,1.54185032,0.17099473,0.00084164,0.30514400,0.00000000
-5.45972986,1.78180765,0.14406534,1.50914047,0.16577271,0.00079887,0.30692909,0.00000000
-5.45372686,1.74456634,0.13847181,1.47804494,0.16086415,0.00076045,0.30808974,0.00000000
-5.44772386,1.70867626,0.13320089,1.44813230,0.15620403,0.00072604,0.30855844,0.00000000
-5.44172086,1.67366399,0.12819873,1.41899708,0.15173333,0.00069532,0.30828484,0.00000000
-5.43571786,1.63911475,0.12341659,1.39028082,0.14740088,0.00066795,0.30723859,0.00000000
-5.42971486,1.60469336,0.11881264,1.36169045,0.14316484,0.00064361,0.30541141,0.00000000
-5.42371186,1.57016097,0.11435337,1.33301302,0.13899386,0.00062202,0.30281808,0.00000000
-5.41770885,1.53538650,0.11001460,1.30412617,0.13486782,0.00060292,0.29949653,0.00000000
-5.41170585,1.50035257,0.10578217,1.27500381,0.13077816,0.00058615,0.29550675,0.00000000
-5.40570285,1.46515549,0.10165204,1.24571687,0.12672774,0.00057155,0.29092878,0.00000000
-5.39969985,1.42999957,0.09762998,1.21642923,0.12273026,0.00055904,0.28585967,0.00000000
-5.39369685,1.39518618,0.09373082,1.18738903,0.11880934,0.00054859,0.28040979,0.00000000
-5.38769385,1.36109814,0.08997729,1.15891606,0.11499714,0.00054022,0.27469841,0.00000000
-5.38169085,1.32818043,0.08639843,1.13138588,0.11133278,0.00053396,0.26884911,0.00000000
-5.37568784,1.29691838,0.08302792,1.10521164,0.10786046,0.00052990,0.26298489,0.00000000
-5.36968484,1.26781434,0.07990204,1.08082451,0.10462747,0.00052811,0.25722352,0.00000000
-5.36368184,1.24136411,0.07705777,1.05865370,0.10168218,0.00052869,0.25167322,0.00000000
-5.35767884,1.21803438,0.07453071,1.03910720,0.09907201,0.00053170,0.24642891,0.00000000
-5.35167584,1.19824204,0.07235334,1.02255395,0.09684154,0.00053721,0.24156919,0.00000000
-5.34567284,1.18233643,0.07055329,1.00930831,0.09503075,0.00054525,0.23715414,0.00000000
-5.33966983,1.17058521,0.06915208,0.99961749,0.09367361,0.00055578,0.23322409,0.00000000
-5.33366683,1.16316417,0.06816399,0.99365224,0.09279682,0.00056876,0.22979932,0.00000000
-5.32766383,1.16015149,0.06759548,0.99150119,0.09241900,0.00058408,0.22688061,0.00000000
-5.32166083,1.16152629,0.06744485,0.99316881,0.09255009,0.00060159,0.22445067,0.00000000
-5.31565783,1.16717127,0.06770233,0.99857684,0.09319118,0.00062110,0.22247625,0.00000000
-5.30965483,1.17687921,0.06835048,1.00756899,0.09433458,0.00064237,0.22091075,0.00000000
-5.30365183,1.19036258,0.06936495,1.01991841,0.09596424,0.00066514,0.21969726,0.00000000
-5.29764882,1.20726580,0.07071536,1.03533738,0.09805635,0.00068911,0.21877178,0.00000000
-5.29164582,1.22717924,0.07236656,1.05348876,0.10058019,0.00071398,0.21806645,0.00000000
-5.28564282,1.24965437,0.07427977,1.07399838,0.10349908,0.00073944,0.21751265,0.00000000
-5.27963982,1.27421919,0.07641400,1.09646794,0.10677148,0.00076518,0.21704386,0.00000000
-5.27363682,1.30039332,0.07872728,1.12048774,0.11035206,0.00079091,0.21659813,0.00000000
-5.26763382,1.32770208,0.08117790,1.14564863,0.11419276,0.00081633,0.21612002,0.00000000
-5.26163082,1.35568913,0.08372549,1.17155299,0.11824387,0.00084121,0.21556220,0.00000000
-5.25562781,1.38392716,0.08633194,1.19782411,0.12245489,0.00086532,0.21488636,0.00000000
-5.24962481,1.41202657,0.08896210,1.22411394,0.12677537,0.00088847,0.21406373,0.00000000
-5.24362181,1.43964173,0.09158431,1.25010895,0.13115556,0.00091051,0.21307513,0.00000000
-5.23761881,1.46647515,0.09417069,1.27553413,0.13554693,0.00093130,0.21191060,0.00000000
-5.23161581,1.49227933,0.09669723,1.30015525,0.13990256,0.00095076,0.21056868,0.00000000
-5.22561281,1.51685677,0.09914372,1.32377936,0.14417737,0.00096882,0.20905545,0.00000000
-5.21960980,1.54005827,0.10149352,1.34625394,0.14832832,0.00098546,0.20738345,0.00000000
-5.21360680,1.56177980,0.10373324,1.36746483,0.15231444,0.00100064,0.20557040,0.00000000
-5.20760380,1.58195844,0.10585234,1.38733323,0.15609693,0.00101438,0.20363797,0.00000000
-5.20160080,1.60056754,0.10784274,1.40581208,0.15963916,0.00102668,0.20161054,0.00000000
-5.19559780,1.61761156,0.10969834,1.42288213,0.16290668,0.00103757,0.19951405,0.00000000
-5.18959480,1.63312083,0.11141472,1.43854778,0.16586737,0.00104709,0.19737494,0.00000000
-5.18359180,1.64714639,0.11298878,1.45283308,0.16849152,0.00105528,0.19521931,0.00000000
-5.17758879,1.65975512,0.11441852,1.46577786,0.17075206,0.00106219,0.19307212,0.00000000
-5.17158579,1.67102534,0.11570285,1.47743417,0.17262477,0.00106788,0.19095663,0.00000000
-5.16558279,1.68104268,0.11684150,1.48786305,0.17408866,0.00107242,0.18889400,0.00000000
-5.15957979,1.68989655,0.11783499,1.49713160,0.17512621,0.00107589,0.18690296,0.00000000
-5.15357679,1.69767682,0.11868459,1.50531028,0.17572380,0.00107840,0.18499975,0.00000000
-5.14757379,1.70447086,0.11939234,1.51247049,0.17587199,0.00108004,0.18319806,0.00000000
-5.14157079,1.71036081,0.11996105,1.51868221,0.17556581,0.00108095,0.18150909,0.00000000
-5.13556778,1.71542100,0.12039429,1.52401178,0.17480497,0.00108127,0.17994178,0.00000000
-5.12956478,1.71971548,0.12069626,1.52851965,0.17359394,0.00108117,0.17850293,0.00000000
-5.12356178,1.72329575,0.12087174,1.53225832,0.17194196,0.00108081,0.17719756,0.00000000
-5.11755878,1.72619860,0.12092587,1.53527022,0.16986288,0.00108038,0.17602908,0.00000000
-5.11155578,1.72844431,0.12086398,1.53758587,0.16737490,0.00108006,0.17499965,0.00000000
-5.10555278,1.73003527,0.12069133,1.53922238,0.16450021,0.00108004,0.17411041,0.00000000
-5.09954977,1.73095521,0.12041286,1.54018227,0.16126445,0.00108049,0.17336175,0.00000000
-5.09354677,1.73116915,0.12003300,1.54045306,0.15769620,0.00108159,0.17275354,0.00000000
-5.08754377,1.73062438,0.11955548,1.54000756,0.15382635,0.00108348,0.17228535,0.00000000
-5.08154077,1.72925245,0.11898327,1.53880507,0.14968745,0.00108628,0.17195663,0.00000000
-5.07553777,1.72697241,0.11831853,1.53679361,0.14531312,0.00109010,0.17176689,0.00000000
-5.06953477,1.72369512,0.11756280,1.53391320,0.14073749,0.00109499,0.17171584,0.00000000
-5.06353177,1.71932876,0.11671719,1.53010004,0.13599469,0.00110100,0.17180356,0.00000000
-5.05752876,1.71378528,0.11578276,1.52529169,0.13111842,0.00110812,0.17203056,0.00000000
-5.05152576,1.70698755,0.11476098,1.51943283,0.12614167,0.00111632,0.17239795,0.00000000
-5.04552276,1.69887683,0.11365433,1.51248145,0.12109651,0.00112556,0.17290751,0.00000000
-5.03951976,1.68942035,0.11246683,1.50441508,0.11601393,0.00113577,0.17356175,0.00000000
-5.03351676,1.67861831,0.11120474,1.49523677,0.11092387,0.00114684,0.17436397,0.00000000
-5.02751376,1.66651004,0.10987709,1.48498032,0.10585518,0.00115869,0.17531821,0.00000000
-5.02151076,1.65317883,0.10849625,1.47371444,0.10083575,0.00117120,0.17642922,0.00000000
-5.01550775,1.63875503,0.10707830,1.46154554,0.09589254,0.00118428,0.17770232,0.00000000
-5.00950475,1.62341712,0.10564334,1.44861882,0.09105167,0.00119783,0.17914313,0.00000000
-5.00350175,1.60739061,0.10421550,1.43511752,0.08633847,0.00121175,0.18075735,0.00000000
-4.99749875,1.59094465,0.10282290,1.42126022,0.08177744,0.00122599,0.18255030,0.00000000
-4.99149575,1.57438629,0.10149723,1.40729626,0.07739219,0.00124047,0.18452648,0.00000000
-4.98549275,1.55805290,0.10027328,1.39349944,0.07320530,0.00125514,0.18668904,0.00000000
-4.97948974,1.54230259,0.09918815,1.38016019,0.06923810,0.00126998,0.18903916,0.00000000
-4.97348674,1.52750350,0.09828038,1.36757668,0.06551038,0.00128495,0.19157551,0.00000000
-4.96748374,1.51402207,0.09758888,1.35604511,0.06204011,0.00130002,0.19429363,0.00000000
-4.96148074,1.50221111,0.09715182,1.34584987,0.05884308,0.00131517,0.19718541,0.00000000
-4.95547774,1.49239793,0.09700543,1.33725376,0.05593253,0.00133039,0.20023868,0.00000000
-4.94947474,1.48487334,0.09718281,1.33048894,0.05331884,0.00134562,0.20343690,0.00000000
-4.94347174,1.47988169,0.09771281,1.32574889,0.05100925,0.00136084,0.20675897,0.00000000
-4.93746873,1.47761265,0.09861900,1.32318177,0.04900761,0.00137599,0.21017932,0.00000000
-4.93146573,1.47819472,0.09991875,1.32288530,0.04731428,0.00139100,0.21366806,0.00000000
-4.92546273,1.48169088,0.10162256,1.32490349,0.04592604,0.00140579,0.21719143,0.00000000
-4.91945973,1.48809638,0.10373354,1.32922516,0.04483622,0.00142027,0.22071232,0.00000000
-4.91345673,1.49733866,0.10624714,1.33578416,0.04403483,0.00143434,0.22419101,0.00000000
-4.90745373,1.50927934,0.10915112,1.34446139,0.04350889,0.00144788,0.22758598,0.00000000
-4.90145073,1.52371804,0.11242580,1.35508821,0.04324284,0.00146077,0.23085482,0.00000000
-4.89544772,1.54039798,0.11604454,1.36745131,0.04321903,0.00147289,0.23395517,0.00000000
-4.88944472,1.55901301,0.11997444,1.38129861,0.04341832,0.00148409,0.23684565,0.00000000
-4.88344172,1.57921583,0.12417733,1.39634614,0.04382071,0.00149426,0.23948676,0.00000000
-4.87743872,1.60062740,0.12861088,1.41228566,0.04440605,0.00150325,0.24184168,0.00000000
-4.87143572,1.62284704,0.13322994,1.42879296,0.04515474,0.00151094,0.24387703,0.00000000
-4.86543272,1.64546338,0.13798797,1.44553651,0.04604844,0.00151718,0.24556348,0.00000000
-4.85942971,1.66806571,0.14283858,1.46218669,0.04707074,0.00152187,0.24687634,0.00000000
-4.85342671,1.69025586,0.14773710,1.47842519,0.04820776,0.00152486,0.24779599,0.00000000
-4.84742371,1.71166020,0.15264215,1.49395464,0.04944877,0.00152603,0.24830829,0.00000000
-4.84142071,1.73194180,0.15751715,1.50850841,0.05078655,0.00152527,0.24840495,0.00000000
-4.83541771,1.75081237,0.16233171,1.52186030,0.05221778,0.00152246,0.24808385,0.00000000
-4.82941471,1.76804376,0.16706286,1.53383398,0.05374326,0.00151750,0.24734936,0.00000000
-4.82341171,1.78347872,0.17169605,1.54431188,0.05536791,0.00151031,0.24621271,0.00000000
-4.81740870,1.79704043,0.17622594,1.55324326,0.05710076,0.00150080,0.24469228,0.00000000
-4.81140570,1.80874045,0.18065681,1.56065102,0.05895461,0.00148895,0.24281397,0.00000000
-4.80540270,1.81868457,0.18500273,1.56663682,0.06094571,0.00147474,0.24061145,0.00000000
-4.79939970,1.82707612,0.18928737,1.57138421,0.06309311,0.00145819,0.23812640,0.00000000
-4.79339670,1.83421625,0.19354343,1.57515913,0.06541797,0.00143936,0.23540863,0.00000000
-4.78739370,1.84050094,0.19781174,1.57830768,0.06794269,0.00141837,0.23251605,0.00000000
-4.78139070,1.84641433,0.20214014,1.58125067,0.07068992,0.00139538,0.22951440,0.00000000
-4.77538769,1.85251842,0.20658191,1.58447501,0.07368149,0.00137062,0.22647676,0.00000000
-4.76938469,1.85943902,0.21119411,1.58852171,0.07693728,0.00134434,0.22348280,0.00000000
-4.76338169,1.86784836,0.21603569,1.59397097,0.08047401,0.00131689,0.22061773,0.00000000
-4.75737869,1.87844469,0.22116540,1.60142437,0.08430412,0.00128861,0.21797084,0.00000000
-4.75137569,1.89192948,0.22663978,1.61148499,0.08843462,0.00125992,0.21563393,0.00000000
-4.74537269,1.90898313,0.23251103,1.62473601,0.09286616,0.00123126,0.21369930,0.00000000
-4.73936968,1.93023989,0.23882505,1.64171858,0.09759210,0.00120308,0.21225762,0.00000000
-4.73336668,1.95626323,0.24561952,1.66290997,0.10259788,0.00117585,0.21139565,0.00000000
-4.72736368,1.98752256,0.25292227,1.68870299,0.10786057,0.00115003,0.21119385,0.00000000
-4.72136068,2.02437234,0.26074982,1.71938745,0.11334868,0.00112606,0.21172401,0.00000000
-4.71535768,2.06703464,0.26910621,1.75513477,0.11902230,0.00110434,0.21304705,0.00000000
-4.70935468,2.11558589,0.27798216,1.79598646,0.12483345,0.00108524,0.21521092,0.00000000
-4.70335168,2.16994849,0.28735456,1.84184704,0.13072683,0.00106907,0.21824886,0.00000000
-4.69734867,2.22988779,0.29718631,1.89248182,0.13664078,0.00105608,0.22217797,0.00000000
-4.69134567,2.29501458,0.30742646,1.94751992,0.14250850,0.00104646,0.22699828,0.00000000
-4.68534267,2.36479307,0.31801075,2.00646218,0.14825961,0.00104031,0.23269215,0.00000000
-4.67933967,2.43855415,0.32886252,2.06869401,0.15382168,0.00103767,0.23922430,0.00000000
-4.67333667,2.51551319,0.33989379,2.13350242,0.15912211,0.00103852,0.24654230,0.00000000
-4.66733367,2.59479194,0.35100686,2.20009661,0.16408984,0.00104276,0.25457748,0.00000000
-4.66133067,2.67544337,0.36209597,2.26763135,0.16865721,0.00105024,0.26324641,0.00000000
-4.65532766,2.75647863,0.37304936,2.33523198,0.17276168,0.00106075,0.27245271,0.00000000
-4.64932466,2.83689495,0.38375152,2.40202015,0.17634733,0.00107405,0.28208933,0.00000000
-4.64332166,2.91570347,0.39408552,2.46713922,0.17936629,0.00108985,0.29204098,0.00000000
-4.63731866,2.99195599,0.40393565,2.52977833,0.18177978,0.00110786,0.30218690,0.00000000
-4.63131566,3.06476959,0.41319002,2.58919421,0.18355897,0.00112777,0.31240375,0.00000000
-4.62531266,3.13334861,0.42174327,2.64473011,0.18468547,0.00114926,0.32256850,0.00000000
-4.61930965,3.19700301,0.42949930,2.69583114,0.18515152,0.00117205,0.33256136,0.00000000
-4.61330665,3.25516302,0.43637391,2.74205575,0.18495992,0.00119584,0.34226862,0.00000000
-4.60730365,3.30738960,0.44229727,2.78308314,0.18412360,0.00122039,0.35158530,0.00000000
-4.60130065,3.35338078,0.44721631,2.81871656,0.18266503,0.00124548,0.36041755,0.00000000
-4.59529765,3.39297390,0.45109674,2.84888274,0.18061541,0.00127093,0.36868480,0.00000000
-4.58929465,3.42614407,0.45392478,2.87362775,0.17801367,0.00129661,0.37632153,0.00000000
-4.58329165,3.45299912,0.45570847,2.89310970,0.17490540,0.00132244,0.38327866,0.00000000
-4.57728864,3.47377145,0.45647854,2.90758886,0.17134175,0.00134839,0.38952447,0.00000000
-4.57128564,3.48880734,0.45628864,2.91741562,0.16737833,0.00137447,0.39504511,0.00000000
-4.56528264,3.49855402,0.45521513,2.92301696,0.16307403,0.00140074,0.39984459,0.00000000
-4.55927964,3.50354515,0.45335609,2.92488188,0.15849012,0.00142732,0.40394421,0.00000000
-4.55327664,3.50438490,0.45082983,2.92354630,0.15368922,0.00145436,0.40738160,0.00000000
-4.54727364,3.50173116,0.44777263,2.91957779,0.14873447,0.00148206,0.41020917,0.00000000
-4.54127064,3.49627824,0.44433592,2.91356051,0.14368886,0.00151064,0.41249214,0.00000000
-4.53526763,3.48873920,0.44068292,2.90608067,0.13861448,0.00154033,0.41430613,0.00000000
-4.52926463,3.47982830,0.43698469,2.89771262,0.13357206,0.00157140,0.41573440,0.00000000
-4.52326163,3.47024365,0.43341585,2.88900593,0.12862041,0.00160410,0.41686478,0.00000000
-4.51725863,3.46065056,0.43014997,2.88047342,0.12381602,0.00163869,0.41778640,0.00000000
-4.51125563,3.45166573,0.42735487,2.87258053,0.11921268,0.00167538,0.41858639,0.00000000
-4.50525263,3.44384268,0.42518782,2.86573588,0.11486109,0.00171438,0.41934651,0.00000000
-4.49924962,3.43765883,0.42379103,2.86028355,0.11080853,0.00175583,0.42014000,0.00000000
-4.49324662,3.43350460,0.42328740,2.85649697,0.10709852,0.00179984,0.42102873,0.00000000
-4.48724362,3.43167494,0.42377684,2.85457473,0.10377052,0.00184643,0.42206068,0.00000000
-4.48124062,3.43236359,0.42533313,2.85463853,0.10085959,0.00189557,0.42326805,0.00000000
-4.47523762,3.43566057,0.42800170,2.85673337,0.09839609,0.00194715,0.42466589,0.00000000
-4.46923462,3.44155301,0.43179822,2.86083016,0.09640544,0.00200099,0.42625155,0.00000000
-4.46323162,3.44992956,0.43670813,2.86683067,0.09490787,0.00205682,0.42800473,0.00000000
-4.45722861,3.46058826,0.44268723,2.87457496,0.09391819,0.00211432,0.42988842,0.00000000
-4.45122561,3.47324788,0.44966315,2.88385097,0.09344567,0.00217308,0.43185054,0.00000000
-4.44522261,3.48756213,0.45753787,2.89440602,0.09349389,0.00223268,0.43382619,0.00000000
-4.43921961,3.50313643,0.46619088,2.90595989,0.09406073,0.00229263,0.43574058,0.00000000
-4.43321661,3.51954642,0.47548318,2.91821878,0.09513834,0.00235243,0.43751229,0.00000000
-4.42721361,3.53635734,0.48526166,2.93088965,0.09671320,0.00241156,0.43905698,0.00000000
-4.42121061,3.55314336,0.49536387,2.94369417,0.09876617,0.00246955,0.44029103,0.00000000
-4.41520760,3.56950591,0.50562284,2.95638144,0.10127270,0.00252591,0.44113523,0.00000000
-4.40920460,3.58508989,0.51587175,2.96873899,0.10420294,0.00258022,0.44151819,0.00000000
-4.40320160,3.59959697,0.52594839,2.98060106,0.10752198,0.00263213,0.44137932,0.00000000
-4.39719860,3.61279509,0.53569896,2.99185387,0.11119013,0.00268132,0.44067123,0.00000000
-4.39119560,3.62452366,0.54498133,3.00243730,0.11516317,0.00272758,0.43936140,0.00000000
-4.38519260,3.63469402,0.55366750,3.01234287,0.11939274,0.00277075,0.43743317,0.00000000
-4.37918959,3.64328520,0.56164523,3.02160792,0.12382672,0.00281078,0.43488578,0.00000000
-4.37318659,3.65033501,0.56881879,3.03030632,0.12840974,0.00284765,0.43173374,0.00000000
-4.36718359,3.65592715,0.57510901,3.03853611,0.13308367,0.00288142,0.42800530,0.00000000
-4.36118059,3.66017488,0.58045249,3.04640468,0.13778827,0.00291219,0.42374036,0.00000000
-4.35517759,3.66320242,0.58480029,3.05401249,0.14246192,0.00294010,0.41898781,0.00000000
-4.34917459,3.66512501,0.58811609,3.06143608,0.14704237,0.00296530,0.41380247,0.00000000
-4.34317159,3.66602898,0.59037418,3.06871149,0.15146759,0.00298791,0.40824185,0.00000000
-4.33716858,3.66595304,0.59155718,3.07581924,0.15567674,0.00300806,0.40236289,0.00000000
-4.33116558,3.66487188,0.59165395,3.08267158,0.15961106,0.00302580,0.39621883,0.00000000
-4.32516258,3.66268337,0.59065767,3.08910314,0.16321486,0.00304115,0.38985650,0.00000000
-4.31915958,3.65919994,0.58856418,3.09486553,0.16643646,0.00305405,0.38331400,0.00000000
-4.31315658,3.65414501,0.58537091,3.09962638,0.16922908,0.00306436,0.37661902,0.00000000
-4.30715358,3.64715476,0.58107614,3.10297319,0.17155162,0.00307185,0.36978783,0.00000000
