energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-3.38269135,1.12384970,0.00285892,0.04945602,0.77421499,0.00000000,0.47798270,0.29204542,0.48318848,0.00157556
-3.37668834,1.06949514,0.00263276,0.04737874,0.72779126,0.00000000,0.45222190,0.28394226,0.45635255,0.00148288
-3.37068534,1.01419161,0.00240751,0.04528427,0.67968343,0.00000000,0.42516383,0.27622669,0.42885863,0.00138825
-3.36468234,0.95901880,0.00218632,0.04321614,0.63068889,0.00000000,0.39728521,0.26915319,0.40118967,0.00129326
-3.35867934,0.90498804,0.00197197,0.04121383,0.58157720,0.00000000,0.36905390,0.26294962,0.37380237,0.00119935
-3.35267634,0.85302052,0.00176691,0.03931169,0.53307426,0.00000000,0.34091819,0.25781218,0.34711754,0.00110784
-3.34667334,0.80393071,0.00157315,0.03753825,0.48584946,0.00000000,0.31329769,0.25390210,0.32151266,0.00101990
-3.34067034,0.75841536,0.00139234,0.03591571,0.44050633,0.00000000,0.28657601,0.25134399,0.29731673,0.00093651
-3.33466733,0.71704836,0.00122573,0.03445976,0.39757640,0.00000000,0.26109543,0.25022605,0.27480731,0.00085848
-3.32866433,0.68028107,0.00107420,0.03317968,0.35751655,0.00000000,0.23715357,0.25060193,0.25420990,0.00078644
-3.32266133,0.64844774,0.00093831,0.03207868,0.32070935,0.00000000,0.21500199,0.25249416,0.23569925,0.00072081
-3.31665833,0.62177540,0.00081831,0.03115456,0.28746610,0.00000000,0.19484648,0.25589879,0.21940245,0.00066190
-3.31065533,0.60039713,0.00071423,0.03040045,0.25803203,0.00000000,0.17684893,0.26079108,0.20540337,0.00060981
-3.30465233,0.58436787,0.00062588,0.02980580,0.23259307,0.00000000,0.16113030,0.26713165,0.19374806,0.00056455
-3.29864932,0.57368138,0.00055293,0.02935745,0.21128365,0.00000000,0.14777442,0.27487284,0.18445075,0.00052602
-3.29264632,0.56828748,0.00049493,0.02904070,0.19419475,0.00000000,0.13683238,0.28396476,0.17749991,0.00049401
-3.28664332,0.56810813,0.00045135,0.02884047,0.18138177,0.00000000,0.12832688,0.29436060,0.17286408,0.00046828
-3.28064032,0.57305159,0.00042163,0.02874229,0.17287162,0.00000000,0.12225649,0.30602094,0.17049703,0.00044854
-3.27463732,0.58302360,0.00040519,0.02873325,0.16866854,0.00000000,0.11859942,0.31891650,0.17034200,0.00043445
-3.26863432,0.59793499,0.00040143,0.02880280,0.16875840,0.00000000,0.11731657,0.33302935,0.17233480,0.00042571
-3.26263132,0.61770529,0.00040978,0.02894330,0.17311113,0.00000000,0.11835375,0.34835227,0.17640566,0.00042199
-3.25662831,0.64226206,0.00042963,0.02915046,0.18168135,0.00000000,0.12164306,0.36488629,0.18247974,0.00042299
-3.25062531,0.67153617,0.00046040,0.02942346,0.19440709,0.00000000,0.12710328,0.38263647,0.19047639,0.00042842
-3.24462231,0.70545330,0.00050149,0.02976487,0.21120680,0.00000000,0.13463953,0.40160625,0.20030734,0.00043801
-3.23861931,0.74392233,0.00055225,0.03018045,0.23197495,0.00000000,0.14414221,0.42179054,0.21187399,0.00045150
-3.23261631,0.78682133,0.00061199,0.03067856,0.25657655,0.00000000,0.15548549,0.44316809,0.22506408,0.00046864
-3.22661331,0.83398236,0.00067994,0.03126960,0.28484106,0.00000000,0.16852553,0.46569360,0.23974810,0.00048920
-3.22061031,0.88517600,0.00075526,0.03196515,0.31655617,0.00000000,0.18309880,0.48929016,0.25577584,0.00051291
-3.21460730,0.94009690,0.00083697,0.03277715,0.35146202,0.00000000,0.19902058,0.51384249,0.27297335,0.00053951
-3.20860430,0.99835141,0.00092401,0.03371689,0.38924633,0.00000000,0.21608412,0.53919161,0.29114069,0.00056869
-3.20260130,1.05944849,0.00101517,0.03479412,0.42954101,0.00000000,0.23406050,0.56513137,0.31005089,0.00060013
-3.19659830,1.12279463,0.00110915,0.03601612,0.47192061,0.00000000,0.25269945,0.59140728,0.32945011,0.00063345
-3.19059530,1.18769359,0.00120449,0.03738688,0.51590305,0.00000000,0.27173124,0.61771774,0.34905946,0.00066823
-3.18459230,1.25335144,0.00129969,0.03890641,0.56095283,0.00000000,0.29086975,0.64371809,0.36857834,0.00070402
-3.17858929,1.31888691,0.00139313,0.04057014,0.60648678,0.00000000,0.30981660,0.66902715,0.38768942,0.00074031
-3.17258629,1.38334700,0.00148318,0.04236858,0.65188249,0.00000000,0.32826636,0.69323630,0.40606499,0.00077656
-3.16658329,1.44572739,0.00156819,0.04428715,0.69648913,0.00000000,0.34591261,0.71592062,0.42337468,0.00081220
-3.16058029,1.50499689,0.00164656,0.04630615,0.73964039,0.00000000,0.36245468,0.73665172,0.43929408,0.00084663
-3.15457729,1.56012499,0.00171674,0.04840105,0.78066913,0.00000000,0.37760483,0.75501177,0.45351399,0.00087926
-3.14857429,1.61011146,0.00177733,0.05054289,0.81892334,0.00000000,0.39109546,0.77060790,0.46574986,0.00090950
-3.14257129,1.65401655,0.00182710,0.05269888,0.85378258,0.00000000,0.40268626,0.78308657,0.47575106,0.00093679
-3.13656828,1.69099073,0.00186500,0.05483325,0.88467443,0.00000000,0.41217068,0.79214708,0.48330950,0.00096059
-3.13056528,1.72030262,0.00189026,0.05690812,0.91109032,0.00000000,0.41938179,0.79755374,0.48826722,0.00098042
-3.12456228,1.74136388,0.00190234,0.05888459,0.93259990,0.00000000,0.42419697,0.79914609,0.49052268,0.00099588
-3.11855928,1.75375017,0.00190102,0.06072385,0.94886369,0.00000000,0.42654141,0.79684689,0.49003533,0.00100664
-3.11255628,1.75721742,0.00188635,0.06238836,0.95964317,0.00000000,0.42639025,0.79066738,0.48682846,0.00101245
-3.10655328,1.75171262,0.00185871,0.06384303,0.96480818,0.00000000,0.42376924,0.78070991,0.48099007,0.00101316
-3.10055028,1.73737918,0.00181873,0.06505636,0.96434132,0.00000000,0.41875395,0.76716773,0.47267182,0.00100873
-3.09454727,1.71455645,0.00176735,0.06600152,0.95833904,0.00000000,0.41146759,0.75032215,0.46208614,0.00099919
-3.08854427,1.68377385,0.00170571,0.06665734,0.94700972,0.00000000,0.40207761,0.73053720,0.44950164,0.00098472
-3.08254127,1.64573984,0.00163518,0.06700905,0.93066854,0.00000000,0.39079108,0.70825220,0.43523698,0.00096555
-3.07653827,1.60132631,0.00155730,0.06704903,0.90972972,0.00000000,0.37784933,0.68397247,0.41965353,0.00094201
-3.07053527,1.55154903,0.00147373,0.06677717,0.88469606,0.00000000,0.36352181,0.65825864,0.40314707,0.00091453
-3.06453227,1.49754490,0.00138619,0.06620111,0.85614658,0.00000000,0.34809955,0.63171494,0.38613877,0.00088359
-3.05852926,1.44054676,0.00129645,0.06533621,0.82472239,0.00000000,0.33188845,0.60497678,0.36906578,0.00084972
-3.05252626,1.38185639,0.00120629,0.06420530,0.79111139,0.00000000,0.31520254,0.57869797,0.35237161,0.00081351
-3.04652326,1.32281643,0.00111742,0.06283811,0.75603220,0.00000000,0.29835743,0.55353783,0.33649656,0.00077558
-3.04052026,1.26478187,0.00103147,0.06127054,0.72021784,0.00000000,0.28166413,0.53014841,0.32186837,0.00073656
-3.03451726,1.20909151,0.00094999,0.05954370,0.68439942,0.00000000,0.26542333,0.50916189,0.30889315,0.00069706
-3.02851426,1.15703997,0.00087438,0.05770270,0.64929029,0.00000000,0.24992013,0.49117841,0.29794681,0.00065772
-3.02251126,1.10985042,0.00080590,0.05579536,0.61557097,0.00000000,0.23541946,0.47675418,0.28936686,0.00061912
-3.01650825,1.06864868,0.00074567,0.05387075,0.58387507,0.00000000,0.22216196,0.46639011,0.28344493,0.00058181
-3.01050525,1.03443870,0.00069463,0.05197771,0.55477637,0.00000000,0.21036053,0.46052088,0.28041980,0.00054631
-3.00450225,1.00807988,0.00065359,0.05016328,0.52877745,0.00000000,0.20019735,0.45950466,0.28047116,0.00051306
-2.99849925,0.99026656,0.00062318,0.04847127,0.50629972,0.00000000,0.19182143,0.46361337,0.28371412,0.00048244
-2.99249625,0.98151002,0.00060389,0.04694080,0.48767530,0.00000000,0.18534670,0.47302400,0.29019472,0.00045476
-2.98649325,0.98212345,0.00059604,0.04560511,0.47314060,0.00000000,0.18085049,0.48781080,0.29988636,0.00043025
-2.98049025,0.99221025,0.00059983,0.04449045,0.46283194,0.00000000,0.17837248,0.50793903,0.31268760,0.00040907
-2.97448724,1.01165631,0.00061530,0.04361524,0.45678315,0.00000000,0.17791418,0.53326021,0.32842136,0.00039129
-2.96848424,1.04012661,0.00064236,0.04298953,0.45492532,0.00000000,0.17943876,0.56350961,0.34683567,0.00037689
-2.96248124,1.07706666,0.00068076,0.04261466,0.45708879,0.00000000,0.18287151,0.59830591,0.36760640,0.00036578
-2.95647824,1.12170921,0.00073014,0.04248327,0.46300737,0.00000000,0.18810083,0.63715381,0.39034182,0.00035781
-2.95047524,1.17308645,0.00078996,0.04257965,0.47232482,0.00000000,0.19497977,0.67944943,0.41458931,0.00035274
-2.94447224,1.23004782,0.00085954,0.04288025,0.48460357,0.00000000,0.20332831,0.72448903,0.43984411,0.00035027
-2.93846923,1.29128343,0.00093807,0.04335461,0.49933558,0.00000000,0.21293626,0.77148092,0.46556014,0.00035007
-2.93246623,1.35535269,0.00102455,0.04396640,0.51595508,0.00000000,0.22356689,0.81956054,0.49116256,0.00035175
-2.92646323,1.42071773,0.00111784,0.04467474,0.53385306,0.00000000,0.23496125,0.86780850,0.51606190,0.00035489
-2.92046023,1.48578073,0.00121666,0.04543559,0.55239305,0.00000000,0.24684314,0.91527119,0.53966943,0.00035906
-2.91445723,1.54892416,0.00131955,0.04620331,0.57092792,0.00000000,0.25892471,0.96098345,0.56141297,0.00036382
-2.90845423,1.60855283,0.00142497,0.04693218,0.58881707,0.00000000,0.27091248,1.00399255,0.58075305,0.00036873
-2.90245123,1.66313622,0.00153122,0.04757797,0.60544363,0.00000000,0.28251375,1.04338277,0.59719829,0.00037339
-2.89644822,1.71124967,0.00163654,0.04809930,0.62023101,0.00000000,0.29344324,1.07829966,0.61031985,0.00037739
-2.89044522,1.75161308,0.00173910,0.04845903,0.63265833,0.00000000,0.30342962,1.10797317,0.61976398,0.00038039
-2.88444222,1.78312544,0.00183707,0.04862529,0.64227413,0.00000000,0.31222195,1.13173860,0.62526231,0.00038209
-2.87843922,1.80489410,0.00192862,0.04857244,0.64870789,0.00000000,0.31959560,1.14905472,0.62663940,0.00038223
-2.87243622,1.81625749,0.00201199,0.04828169,0.65167901,0.00000000,0.32535761,1.15951821,0.62381716,0.00038064
-2.86643322,1.81680059,0.00208553,0.04774145,0.65100280,0.00000000,0.32935122,1.16287391,0.61681594,0.00037716
-2.86043022,1.80636240,0.00214774,0.04694748,0.64659347,0.00000000,0.33145942,1.15902044,0.60575236,0.00037174
-2.85442721,1.78503539,0.00219733,0.04590268,0.63846386,0.00000000,0.33160731,1.14801100,0.59083378,0.00036437
-2.84842421,1.75315697,0.00223321,0.04461672,0.62672210,0.00000000,0.32976338,1.13004935,0.57234993,0.00035510
-2.84242121,1.71129335,0.00225461,0.04310541,0.61156529,0.00000000,0.32593939,1.10548119,0.55066194,0.00034402
-2.83641821,1.66021682,0.00226100,0.04138987,0.59327061,0.00000000,0.32018913,1.07478131,0.52618928,0.00033129
-2.83041521,1.60087719,0.00225218,0.03949566,0.57218418,0.00000000,0.31260587,1.03853715,0.49939535,0.00031708
-2.82441221,1.53436887,0.00222829,0.03745166,0.54870811,0.00000000,0.30331878,0.99742944,0.47077218,0.00030163
-2.81840920,1.46189487,0.00218973,0.03528907,0.52328643,0.00000000,0.29248842,0.95221066,0.44082508,0.00028516
-2.81240620,1.38472919,0.00213724,0.03304030,0.49639032,0.00000000,0.28030138,0.90368239,0.41005768,0.00026792
-2.80640320,1.30417899,0.00207181,0.03073793,0.46850321,0.00000000,0.26696449,0.85267215,0.37895807,0.00025018
-2.80040020,1.22154809,0.00199467,0.02841381,0.44010643,0.00000000,0.25269859,0.80001084,0.34798647,0.00023219
-2.79439720,1.13810283,0.00190726,0.02609818,0.41166564,0.00000000,0.23773228,0.74651135,0.31756481,0.00021419
-2.78839420,1.05504145,0.00181116,0.02381899,0.38361874,0.00000000,0.22229574,0.69294919,0.28806845,0.00019641
-2.78239120,0.97346786,0.00170808,0.02160133,0.35636532,0.00000000,0.20661500,0.64004557,0.25982024,0.00017905
-2.77638819,0.89437034,0.00159977,0.01946707,0.33025821,0.00000000,0.19090661,0.58845342,0.23308690,0.00016230
-2.77038519,0.81860564,0.00148797,0.01743457,0.30559695,0.00000000,0.17537313,0.53874662,0.20807769,0.00014630
-2.76438219,0.74688847,0.00137441,0.01551865,0.28262356,0.00000000,0.16019932,0.49141257,0.18494509,0.00013119
-2.75837919,0.67978641,0.00126071,0.01373056,0.26152036,0.00000000,0.14554931,0.44684806,0.16378733,0.00011705
-2.75237619,0.61771992,0.00114838,0.01207819,0.24240992,0.00000000,0.13156465,0.40535839,0.14465249,0.00010395
-2.74637319,0.56096699,0.00103878,0.01056632,0.22535686,0.00000000,0.11836326,0.36715936,0.12754372,0.00009193
-2.74037019,0.50967183,0.00093309,0.00919694,0.21037144,0.00000000,0.10603935,0.33238194,0.11242537,0.00008100
-2.73436718,0.46385698,0.00083231,0.00796964,0.19741449,0.00000000,0.09466403,0.30107919,0.09922961,0.00007115
-2.72836418,0.42343805,0.00073721,0.00688202,0.18640366,0.00000000,0.08428670,0.27323484,0.08786326,0.00006235
-2.72236118,0.38824038,0.00064841,0.00593010,0.17722043,0.00000000,0.07493699,0.24877332,0.07821456,0.00005455
-2.71635818,0.35801678,0.00056631,0.00510877,0.16971784,0.00000000,0.06662710,0.22757049,0.07015959,0.00004770
-2.71035518,0.33246570,0.00049113,0.00441215,0.16372837,0.00000000,0.05935446,0.20946477,0.06356818,0.00004174
-2.70435218,0.31124905,0.00042294,0.00383392,0.15907197,0.00000000,0.05310453,0.19426818,0.05830919,0.00003658
-2.69834917,0.29400913,0.00036165,0.00336769,0.15556369,0.00000000,0.04785352,0.18177683,0.05425494,0.00003214
-2.69234617,0.28038401,0.00030707,0.00300717,0.15302086,0.00000000,0.04357104,0.17178061,0.05128487,0.00002836
-2.68634317,0.27002102,0.00025889,0.00274642,0.15126944,0.00000000,0.04022245,0.16407159,0.04928826,0.00002515
-2.68034017,0.26258785,0.00021673,0.00257990,0.15014953,0.00000000,0.03777086,0.15845111,0.04816608,0.00002243
-2.67433717,0.25778114,0.00018016,0.00250264,0.14951963,0.00000000,0.03617871,0.15473520,0.04783199,0.00002014
-2.66833417,0.25533229,0.00014870,0.00251013,0.14925987,0.00000000,0.03540886,0.15275831,0.04821252,0.00001822
-2.66233117,0.25501050,0.00012189,0.00259838,0.14927380,0.00000000,0.03542521,0.15237532,0.04924654,0.00001659
-2.65632816,0.25662308,0.00009921,0.00276372,0.14948899,0.00000000,0.03619278,0.15346181,0.05088405,0.00001522
-2.65032516,0.26001323,0.00008021,0.00300275,0.14985638,0.00000000,0.03767741,0.15591279,0.05308440,0.00001405
-2.64432216,0.26505562,0.00006443,0.00331215,0.15034847,0.00000000,0.03984500,0.15963997,0.05581414,0.00001304
-2.63831916,0.27164993,0.00005144,0.00368846,0.15095644,0.00000000,0.04266046,0.16456789,0.05904454,0.00001217
-2.63231616,0.27971313,0.00004087,0.00412793,0.15168658,0.00000000,0.04608642,0.17062918,0.06274886,0.00001141
-2.62631316,0.28917070,0.00003236,0.00462631,0.15255589,0.00000000,0.05008181,0.17775918,0.06689975,0.00001072
-2.62031016,0.29994752,0.00002562,0.00517867,0.15358755,0.00000000,0.05460052,0.18589045,0.07146656,0.00001011
-2.61430715,0.31195898,0.00002039,0.00577926,0.15480609,0.00000000,0.05959003,0.19494743,0.07641309,0.00000955
-2.60830415,0.32510281,0.00001647,0.00642138,0.15623281,0.00000000,0.06499047,0.20484157,0.08169555,0.00000904
-2.60230115,0.33925223,0.00001371,0.00709731,0.15788162,0.00000000,0.07073382,0.21546732,0.08726113,0.00000856
-2.59629815,0.35425084,0.00001199,0.00779828,0.15975540,0.00000000,0.07674370,0.22669937,0.09304712,0.00000812
-2.59029515,0.36990959,0.00001125,0.00851455,0.16184338,0.00000000,0.08293560,0.23839108,0.09898065,0.00000771
-2.58429215,0.38600620,0.00001151,0.00923545,0.16411933,0.00000000,0.08921758,0.25037459,0.10497919,0.00000732
-2.57828914,0.40228694,0.00001282,0.00994958,0.16654088,0.00000000,0.09549164,0.26246245,0.11095172,0.00000696
-2.57228614,0.41847103,0.00001529,0.01064503,0.16905001,0.00000000,0.10165555,0.27445082,0.11680061,0.00000663
-2.56628314,0.43425729,0.00001913,0.01130963,0.17157451,0.00000000,0.10760512,0.28612416,0.12242407,0.00000632
-2.56028014,0.44933275,0.00002462,0.01193124,0.17403052,0.00000000,0.11323693,0.29726113,0.12771916,0.00000604
-2.55427714,0.46338300,0.00003211,0.01249815,0.17632582,0.00000000,0.11845128,0.30764152,0.13258518,0.00000577
-2.54827414,0.47610348,0.00004209,0.01299939,0.17836386,0.00000000,0.12315531,0.31705367,0.13692723,0.00000553
-2.54227114,0.48721133,0.00005513,0.01342509,0.18004812,0.00000000,0.12726604,0.32530229,0.14065998,0.00000530
-2.53626813,0.49645711,0.00007197,0.01376685,0.18128676,0.00000000,0.13071339,0.33221594,0.14371113,0.00000508
-2.53026513,0.50363569,0.00009345,0.01401802,0.18199704,0.00000000,0.13344275,0.33765398,0.14602478,0.00000488
-2.52426213,0.50859582,0.00012062,0.01417400,0.18210956,0.00000000,0.13541719,0.34151258,0.14756423,0.00000469
-2.51825913,0.51124789,0.00015465,0.01423245,0.18157186,0.00000000,0.13661908,0.34372928,0.14831425,0.00000451
-2.51225613,0.51156930,0.00019695,0.01419342,0.18035131,0.00000000,0.13705108,0.34428616,0.14828265,0.00000434
-2.50625313,0.50960740,0.00024905,0.01405947,0.17843711,0.00000000,0.13673645,0.34321119,0.14750109,0.00000417
-2.50025013,0.50547969,0.00031272,0.01383567,0.17584136,0.00000000,0.13571864,0.34057775,0.14602509,0.00000401
-2.49424712,0.49937136,0.00038989,0.01352953,0.17259913,0.00000000,0.13406022,0.33650246,0.14393326,0.00000385
-2.48824412,0.49153044,0.00048263,0.01315093,0.16876750,0.00000000,0.13184120,0.33114141,0.14132579,0.00000370
-2.48224112,0.48226062,0.00059317,0.01271188,0.16442384,0.00000000,0.12915679,0.32468489,0.13832227,0.00000356
-2.47623812,0.47191246,0.00072382,0.01222638,0.15966320,0.00000000,0.12611486,0.31735113,0.13505896,0.00000343
-2.47023512,0.46087316,0.00087694,0.01171013,0.15459519,0.00000000,0.12283303,0.30937926,0.13168561,0.00000331
-2.46423212,0.44955573,0.00105485,0.01118025,0.14934038,0.00000000,0.11943570,0.30102187,0.12836208,0.00000321
-2.45822911,0.43838778,0.00125977,0.01065504,0.14402649,0.00000000,0.11605107,0.29253763,0.12525462,0.00000313
-2.45222611,0.42780070,0.00149374,0.01015366,0.13878457,0.00000000,0.11280830,0.28418425,0.12253234,0.00000308
-2.44622311,0.41821948,0.00175848,0.00969589,0.13374526,0.00000000,0.10983491,0.27621206,0.12036357,0.00000306
-2.44022011,0.41005358,0.00205532,0.00930183,0.12903534,0.00000000,0.10725447,0.26885857,0.11891251,0.00000308
-2.43421711,0.40368912,0.00238506,0.00899169,0.12477470,0.00000000,0.10518463,0.26234398,0.11833606,0.00000314
-2.42821411,0.39948235,0.00274789,0.00878552,0.12107373,0.00000000,0.10373554,0.25686790,0.11878089,0.00000326
-2.42221111,0.39775458,0.00314323,0.00870301,0.11803124,0.00000000,0.10300848,0.25260702,0.12038085,0.00000343
-2.41620810,0.39878828,0.00356969,0.00876322,0.11573287,0.00000000,0.10309488,0.24971392,0.12325455,0.00000367
-2.41020510,0.40282426,0.00402496,0.00898438,0.11424992,0.00000000,0.10407538,0.24831657,0.12750323,0.00000398
-2.40420210,0.41005955,0.00450578,0.00938362,0.11363864,0.00000000,0.10601909,0.24851846,0.13320881,0.00000437
-2.39819910,0.42064582,0.00500789,0.00997672,0.11393978,0.00000000,0.10898278,0.25039906,0.14043207,0.00000484
-2.39219610,0.43468794,0.00552607,0.01077778,0.11517838,0.00000000,0.11301001,0.25401436,0.14921097,0.00000541
-2.38619310,0.45224239,0.00605415,0.01179895,0.11736372,0.00000000,0.11813009,0.25939733,0.15955911,0.00000607
-2.38019010,0.47331560,0.00658516,0.01305004,0.12048934,0.00000000,0.12435685,0.26655799,0.17146424,0.00000683
-2.37418709,0.49786175,0.00711141,0.01453818,0.12453308,0.00000000,0.13168732,0.27548310,0.18488703,0.00000770
-2.36818409,0.52578044,0.00762465,0.01626747,0.12945708,0.00000000,0.14010014,0.28613539,0.19976000,0.00000867
-2.36218109,0.55691408,0.00811634,0.01823863,0.13520787,0.00000000,0.14955405,0.29845232,0.21598682,0.00000975
-2.35617809,0.59104547,0.00857781,0.02044861,0.14171638,0.00000000,0.15998634,0.31234457,0.23344198,0.00001093
-2.35017509,0.62789575,0.00900052,0.02289040,0.14889815,0.00000000,0.17131160,0.32769443,0.25197107,0.00001221
-2.34417209,0.66712323,0.00937636,0.02555277,0.15665364,0.00000000,0.18342081,0.34435430,0.27139174,0.00001358
-2.33816908,0.70832348,0.00969788,0.02842015,0.16486878,0.00000000,0.19618102,0.36214562,0.29149543,0.00001505
-2.33216608,0.75103117,0.00995853,0.03147266,0.17341597,0.00000000,0.20943569,0.38085852,0.31205002,0.00001659
-2.32616308,0.79472390,0.01015288,0.03468619,0.18215537,0.00000000,0.22300595,0.40025249,0.33280344,0.00001819
-2.32016008,0.83882847,0.01027683,0.03803266,0.19093681,0.00000000,0.23669283,0.42005819,0.35348819,0.00001985
-2.31415708,0.88272958,0.01032774,0.04148042,0.19960213,0.00000000,0.25028044,0.43998070,0.37382693,0.00002155
-2.30815408,0.92578103,0.01030453,0.04499476,0.20798810,0.00000000,0.26354021,0.45970424,0.39353867,0.00002327
-2.30215108,0.96731923,0.01020771,0.04853851,0.21592983,0.00000000,0.27623605,0.47889824,0.41234584,0.00002500
-2.29614807,1.00667862,0.01003935,0.05207282,0.22326458,0.00000000,0.28813028,0.49722473,0.42998163,0.00002671
-2.29014507,1.04320858,0.00980305,0.05555797,0.22983583,0.00000000,0.29899015,0.51434688,0.44619754,0.00002839
-2.28414207,1.07629106,0.00950378,0.05895415,0.23549761,0.00000000,0.30859470,0.52993810,0.46077078,0.00003002
-2.27813907,1.10535829,0.00914771,0.06222243,0.24011861,0.00000000,0.31674163,0.54369165,0.47351113,0.00003160
-2.27213607,1.12990970,0.00874200,0.06532551,0.24358630,0.00000000,0.32325392,0.55533008,0.48426698,0.00003309
-2.26613307,1.14952731,0.00829459,0.06822855,0.24581042,0.00000000,0.32798579,0.56461416,0.49293021,0.00003449
-2.26013007,1.16388882,0.00781391,0.07089988,0.24672607,0.00000000,0.33082786,0.57135082,0.49943962,0.00003579
-2.25412706,1.17277775,0.00730865,0.07331159,0.24629592,0.00000000,0.33171098,0.57539978,0.50378277,0.00003697
-2.24812406,1.17609024,0.00678749,0.07544004,0.24451163,0.00000000,0.33060890,0.57667847,0.50599593,0.00003804
-2.24212106,1.17383805,0.00625890,0.07726616,0.24139433,0.00000000,0.32753927,0.57516516,0.50616225,0.00003899
-2.23611806,1.16614794,0.00573087,0.07877575,0.23699413,0.00000000,0.32256313,0.57090007,0.50440823,0.00003982
-2.23011506,1.15325725,0.00521081,0.07995955,0.23138867,0.00000000,0.31578297,0.56398451,0.50089840,0.00004053
-2.22411206,1.13550625,0.00470535,0.08081325,0.22468087,0.00000000,0.30733921,0.55457829,0.49582878,0.00004113
-2.21810905,1.11332771,0.00422027,0.08133739,0.21699591,0.00000000,0.29740557,0.54289545,0.48941915,0.00004163
-2.21210605,1.08723422,0.00376044,0.08153723,0.20847766,0.00000000,0.28618345,0.52919881,0.48190481,0.00004205
-2.20610305,1.05780424,0.00332982,0.08142255,0.19928469,0.00000000,0.27389555,0.51379355,0.47352794,0.00004240
-2.20010005,1.02566744,0.00293144,0.08100738,0.18958618,0.00000000,0.26077922,0.49702033,0.46452930,0.00004271
-2.19409705,0.99149031,0.00256748,0.08030985,0.17955781,0.00000000,0.24707970,0.47924837,0.45514051,0.00004299
-2.18809405,0.95596252,0.00223936,0.07935187,0.16937787,0.00000000,0.23304371,0.46086876,0.44557735,0.00004329
-2.18209105,0.91978489,0.00194778,0.07815901,0.15922374,0.00000000,0.21891355,0.44228839,0.43603448,0.00004364
-2.17608804,0.88365914,0.00169291,0.07676025,0.14926902,0.00000000,0.20492198,0.42392466,0.42668168,0.00004408
-2.17008504,0.84827992,0.00147442,0.07518782,0.13968111,0.00000000,0.19128817,0.40620129,0.41766185,0.00004466
-2.16408204,0.81432896,0.00129166,0.07347700,0.13061960,0.00000000,0.17821460,0.38954496,0.40909080,0.00004543
-2.15807904,0.78247138,0.00114374,0.07166595,0.12223529,0.00000000,0.16588517,0.37438296,0.40105873,0.00004644
-2.15207604,0.75335373,0.00102961,0.06979545,0.11466979,0.00000000,0.15446431,0.36114154,0.39363313,0.00004777
-2.14607304,0.72760336,0.00094819,0.06790862,0.10805574,0.00000000,0.14409711,0.35024471,0.38686301,0.00004948
-2.14007004,0.70582842,0.00089838,0.06605054,0.10251742,0.00000000,0.13491026,0.34211322,0.38078389,0.00005165
-2.13406703,0.68861802,0.00087914,0.06426778,0.09817158,0.00000000,0.12701358,0.33716318,0.37542334,0.00005436
-2.12806403,0.67654162,0.00088951,0.06260782,0.09512846,0.00000000,0.12050198,0.33580415,0.37080641,0.00005769
-2.12206103,0.67014721,0.00092859,0.06111833,0.09349265,0.00000000,0.11545753,0.33843613,0.36696075,0.00006173
-2.11605803,0.66995752,0.00099555,0.05984632,0.09336378,0.00000000,0.11195154,0.34544524,0.36392085,0.00006655
-2.11005503,0.67646402,0.00108960,0.05883716,0.09483675,0.00000000,0.11004623,0.35719784,0.36173108,0.00007226
-2.10405203,0.69011817,0.00120992,0.05813351,0.09800152,0.00000000,0.10979596,0.37403285,0.36044730,0.00007891
-2.09804902,0.71132011,0.00135560,0.05777412,0.10294223,0.00000000,0.11124790,0.39625239,0.36013684,0.00008659
-2.09204602,0.74040477,0.00152562,0.05779259,0.10973565,0.00000000,0.11444183,0.42411081,0.36087673,0.00009535
-2.08604302,0.77762579,0.00171871,0.05821612,0.11844893,0.00000000,0.11940928,0.45780229,0.36275031,0.00010523
-2.08004002,0.82313799,0.00193335,0.05906427,0.12913678,0.00000000,0.12617183,0.49744760,0.36584238,0.00011626
-2.07403702,0.87697891,0.00216769,0.06034778,0.14183798,0.00000000,0.13473881,0.54308044,0.37023296,0.00012843
-2.06803402,0.93905074,0.00241946,0.06206760,0.15657153,0.00000000,0.14510431,0.59463404,0.37599035,0.00014174
-2.06203102,1.00910339,0.00268601,0.06421404,0.17333244,0.00000000,0.15724390,0.65192883,0.38316362,0.00015612
-2.05602801,1.08672005,0.00296422,0.06676622,0.19208751,0.00000000,0.17111106,0.71466186,0.39177509,0.00017150
-2.05002501,1.17130633,0.00325055,0.06969184,0.21277125,0.00000000,0.18663376,0.78239890,0.40181333,0.00018776
-2.04402201,1.26208398,0.00354105,0.07294720,0.23528217,0.00000000,0.20371121,0.85456979,0.41322715,0.00020478
-2.03801901,1.35809020,0.00383143,0.07647775,0.25947974,0.00000000,0.22221124,0.93046796,0.42592090,0.00022237
-2.03201601,1.45818323,0.00411708,0.08021887,0.28518218,0.00000000,0.24196845,1.00925429,0.43975154,0.00024033
-2.02601301,1.56105460,0.00439324,0.08409718,0.31216548,0.00000000,0.26278328,1.08996599,0.45452781,0.00025844
-2.02001001,1.66524830,0.00465505,0.08803214,0.34016359,0.00000000,0.28442237,1.17153041,0.47001148,0.00027646
