energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-4.30115058,15.49601928,1.20288931,13.27122268,0.01411362,0.11602414,2.08361655,0.00000000
-4.29514757,15.58781412,1.17329293,13.39560818,0.01451256,0.11176302,2.06931325,0.00000000
-4.28914457,15.69251960,1.14801384,13.52787965,0.01496949,0.10799471,2.05806804,0.00000000
-4.28314157,15.80776134,1.12733909,13.66523585,0.01548840,0.10474617,2.05013326,0.00000000
-4.27713857,15.93053060,1.11144681,13.80437810,0.01607213,0.10203454,2.04565410,0.00000000
-4.27113557,16.05727728,1.10040459,13.94160773,0.01672213,0.09986750,2.04466469,0.00000000
-4.26513257,16.18402317,1.09417005,14.07294097,0.01743830,0.09824372,2.04708691,0.00000000
-4.25912956,16.30649248,1.09259367,14.19423782,0.01821885,0.09715346,2.05273226,0.00000000
-4.25312656,16.42025537,1.09542381,14.30134078,0.01906022,0.09657916,2.06130669,0.00000000
-4.24712356,16.52087965,1.10231408,14.39021847,0.01995702,0.09649617,2.07241863,0.00000000
-4.24112056,16.60408517,1.11283280,14.45710872,0.02090209,0.09687351,2.08559004,0.00000000
-4.23511756,16.66589477,1.12647456,14.49865529,0.02188659,0.09767468,2.10027009,0.00000000
-4.22911456,16.70277579,1.14267347,14.51203256,0.02290015,0.09885847,2.11585122,0.00000000
-4.22311156,16.71176602,1.16081795,14.49505256,0.02393110,0.10037988,2.13168695,0.00000000
-4.21710855,16.69057862,1.18026651,14.44624954,0.02496676,0.10219092,2.14711068,0.00000000
-4.21110555,16.63768130,1.20036408,14.36493799,0.02599373,0.10424150,2.16145499,0.00000000
-4.20510255,16.55234603,1.22045845,14.25124128,0.02699827,0.10648023,2.17407034,0.00000000
-4.19909955,16.43466709,1.23991608,14.10608933,0.02796665,0.10885521,2.18434270,0.00000000
-4.19309655,16.28554648,1.25813687,13.93118524,0.02888552,0.11131474,2.19170926,0.00000000
-4.18709355,16.10664765,1.27456739,13.72894231,0.02974224,0.11380794,2.19567167,0.00000000
-4.18109055,15.90031966,1.28871205,13.50239418,0.03052519,0.11628537,2.19580631,0.00000000
-4.17508754,15.66949571,1.30014188,13.25508237,0.03122403,0.11869944,2.19177150,0.00000000
-4.16908454,15.41757097,1.30850082,12.99092626,0.03182991,0.12100488,2.18331129,0.00000000
-4.16308154,15.14826583,1.31350920,12.71408168,0.03233560,0.12315906,2.17025615,0.00000000
-4.15707854,14.86548111,1.31496475,12.42879449,0.03273556,0.12512226,2.15252073,0.00000000
-4.15107554,14.57315231,1.31274109,12.13925566,0.03302590,0.12685797,2.13009913,0.00000000
-4.14507254,14.27510953,1.30678403,11.84946441,0.03320438,0.12833306,2.10305825,0.00000000
-4.13906953,13.97494961,1.29710623,11.56310490,0.03327027,0.12951805,2.07152977,0.00000000
-4.13306653,13.67592574,1.28378044,11.28344157,0.03322418,0.13038731,2.03570143,0.00000000
-4.12706353,13.38085915,1.26693197,11.01323684,0.03306789,0.13091938,1.99580823,0.00000000
-4.12106053,13.09207573,1.24673082,10.75469369,0.03280419,0.13109721,1.95212408,0.00000000
-4.11505753,12.81136936,1.22338383,10.50942440,0.03243665,0.13090852,1.90495433,0.00000000
-4.10905453,12.53999192,1.19712739,10.27844516,0.03196949,0.13034608,1.85462948,0.00000000
-4.10305153,12.27866888,1.16822081,10.06219526,0.03140740,0.12940813,1.80150031,0.00000000
-4.09704852,12.02763770,1.13694064,9.86057824,0.03075549,0.12809863,1.74593429,0.00000000
-4.09104552,11.78670551,1.10357606,9.67302157,0.03001915,0.12642751,1.68831327,0.00000000
-4.08504252,11.55532171,1.06842513,9.49855072,0.02920409,0.12441092,1.62903208,0.00000000
-4.07903952,11.33266034,1.03179205,9.33587315,0.02831630,0.12207121,1.56849770,0.00000000
-4.07303652,11.11770734,0.99398494,9.18346747,0.02736209,0.11943685,1.50712869,0.00000000
-4.06703352,10.90934764,0.95531416,9.03967335,0.02634815,0.11654216,1.44535422,0.00000000
-4.06103052,10.70644743,0.91609078,8.90277803,0.02528163,0.11342686,1.38361250,0.00000000
-4.05502751,10.50792797,0.87662498,8.77109589,0.02417017,0.11013532,1.32234813,0.00000000
-4.04902451,10.31282765,0.83722411,8.64303823,0.02302194,0.10671573,1.26200818,0.00000000
-4.04302151,10.12035040,0.79819040,8.51717132,0.02184572,0.10321898,1.20303681,0.00000000
-4.03701851,9.92989936,0.75981803,8.39226151,0.02065084,0.09969742,1.14586850,0.00000000
-4.03101551,9.74109570,0.72238970,8.26730706,0.01944716,0.09620350,1.09092004,0.00000000
-4.02501251,9.55378355,0.68617266,8.14155717,0.01824500,0.09278829,1.03858149,0.00000000
-4.01900950,9.36802253,0.65141439,8.01451915,0.01705505,0.08950005,0.98920662,0.00000000
-4.01300650,9.18407030,0.61833817,7.88595543,0.01588820,0.08638278,0.94310323,0.00000000
-4.00700350,9.00235748,0.58713865,7.75587217,0.01475537,0.08347493,0.90052395,0.00000000
-4.00100050,8.82345800,0.55797785,7.62450150,0.01366736,0.08080829,0.86165811,0.00000000
-3.99499750,8.64805752,0.53098172,7.49227966,0.01263460,0.07840705,0.82662509,0.00000000
-3.98899450,8.47692243,0.50623760,7.35982274,0.01166701,0.07628722,0.79546986,0.00000000
-3.98299150,8.31087173,0.48379275,7.22790200,0.01077374,0.07445637,0.76816077,0.00000000
-3.97698849,8.15075354,0.46365406,7.09741995,0.00996300,0.07291359,0.74459013,0.00000000
-3.97098549,7.99742725,0.44578906,6.96938851,0.00924191,0.07164997,0.72457750,0.00000000
-3.96498249,7.85175200,0.43012832,6.84490972,0.00861631,0.07064924,0.70787573,0.00000000
-3.95897949,7.71458163,0.41656888,6.72515950,0.00809069,0.06988883,0.69417947,0.00000000
-3.95297649,7.58676539,0.40497895,6.61137437,0.00766805,0.06934110,0.68313586,0.00000000
-3.94697349,7.46915375,0.39520338,6.50484091,0.00734984,0.06897483,0.67435690,0.00000000
-3.94097049,7.36260790,0.38706978,6.40688759,0.00713598,0.06875672,0.66743293,0.00000000
-3.93496748,7.26801178,0.38039495,6.31887820,0.00702480,0.06865308,0.66194666,0.00000000
-3.92896448,7.18628473,0.37499146,6.24220635,0.00701309,0.06863135,0.65748699,0.00000000
-3.92296148,7.11839373,0.37067392,6.17829037,0.00709620,0.06866161,0.65366213,0.00000000
-3.91695848,7.06536341,0.36726482,6.12856783,0.00726809,0.06871780,0.65011140,0.00000000
-3.91095548,7.02828287,0.36459964,6.09448927,0.00752150,0.06877884,0.64651514,0.00000000
-3.90495248,7.00830819,0.36253108,6.07751046,0.00784810,0.06882933,0.64260260,0.00000000
-3.89894947,7.00665979,0.36093239,6.07908280,0.00823869,0.06886004,0.63815720,0.00000000
-3.89294647,7.02461431,0.35969950,6.10064150,0.00868339,0.06886796,0.63301949,0.00000000
-3.88694347,7.06349048,0.35875221,6.14359120,0.00917193,0.06885619,0.62708741,0.00000000
-3.88094047,7.12462896,0.35803433,6.20928866,0.00969388,0.06883336,0.62031429,0.00000000
-3.87493747,7.20936630,0.35751283,6.29902237,0.01023894,0.06881288,0.61270484,0.00000000
-3.86893447,7.31900307,0.35717626,6.41398878,0.01079720,0.06881201,0.60430921,0.00000000
-3.86293147,7.45476663,0.35703240,6.55526489,0.01135944,0.06885067,0.59521592,0.00000000
-3.85692846,7.61776903,0.35710545,6.72377735,0.01191736,0.06895029,0.58554379,0.00000000
-3.85092546,7.80896052,0.35743279,6.92026783,0.01246383,0.06913254,0.57543346,0.00000000
-3.84492246,8.02907964,0.35806149,7.14525506,0.01299303,0.06941813,0.56503889,0.00000000
-3.83891946,8.27860084,0.35904477,7.39899404,0.01350067,0.06982577,0.55451928,0.00000000
-3.83291646,8.55768082,0.36043838,7.68143312,0.01398398,0.07037119,0.54403158,0.00000000
-3.82691346,8.86610532,0.36229723,7.99217034,0.01444181,0.07106641,0.53372407,0.00000000
-3.82091046,9.20323814,0.36467209,8.33041047,0.01487451,0.07191921,0.52373101,0.00000000
-3.81490745,9.56797465,0.36760663,8.69492491,0.01528385,0.07293278,0.51416849,0.00000000
-3.80890445,9.95870230,0.37113488,9.08401677,0.01567285,0.07410567,0.50513158,0.00000000
-3.80290145,10.37327083,0.37527898,9.49549390,0.01604551,0.07543190,0.49669278,0.00000000
-3.79689845,10.80897503,0.38004746,9.92665259,0.01640658,0.07690126,0.48890147,0.00000000
-3.79089545,11.26255284,0.38543410,10.37427497,0.01676122,0.07849977,0.48178455,0.00000000
-3.78489245,11.73020113,0.39141720,10.83464253,0.01711468,0.08021026,0.47534788,0.00000000
-3.77888944,12.20761136,0.39795958,11.30356802,0.01747206,0.08201306,0.46957852,0.00000000
-3.77288644,12.69002640,0.40500920,11.77644736,0.01783794,0.08388667,0.46444744,0.00000000
-3.76688344,13.17231882,0.41250026,12.24833190,0.01821624,0.08580851,0.45991280,0.00000000
-3.76088044,13.64909026,0.42035516,12.71402094,0.01860997,0.08775558,0.45592328,0.00000000
-3.75487744,14.11478976,0.42848679,13.16817272,0.01902115,0.08970511,0.45242169,0.00000000
-3.74887444,14.56384833,0.43680155,13.60543109,0.01945082,0.09163514,0.44934846,0.00000000
-3.74287144,14.99082532,0.44520262,14.02056405,0.01989902,0.09352500,0.44664505,0.00000000
-3.73686843,15.39056147,0.45359365,14.40860903,0.02036498,0.09535568,0.44425701,0.00000000
-3.73086543,15.75833244,0.46188257,14.76501916,0.02084726,0.09711017,0.44213685,0.00000000
-3.72486243,16.08999651,0.46998531,15.08580424,0.02134402,0.09877367,0.44024633,0.00000000
-3.71885943,16.38212933,0.47782949,15.36765992,0.02185329,0.10033376,0.43855840,0.00000000
-3.71285643,16.63213966,0.48535761,15.60807876,0.02237326,0.10178047,0.43705848,0.00000000
-3.70685343,16.83835991,0.49252981,15.80543763,0.02290254,0.10310636,0.43574525,0.00000000
-3.70085043,17.00010688,0.49932597,15.95905669,0.02344043,0.10430652,0.43463086,0.00000000
-3.69484742,17.11770929,0.50574706,16.06922662,0.02398712,0.10537862,0.43374045,0.00000000
-3.68884442,17.19250007,0.51181568,16.13720232,0.02454380,0.10632290,0.43311129,0.00000000
-3.68284142,17.22677355,0.51757579,16.16516274,0.02511272,0.10714221,0.43279129,0.00000000
-3.67683842,17.22370908,0.52309167,16.15613859,0.02569717,0.10784209,0.43283722,0.00000000
-3.67083542,17.18726449,0.52844622,16.11391095,0.02630133,0.10843082,0.43331255,0.00000000
-3.66483242,17.12204427,0.53373859,16.04288532,0.02693010,0.10891954,0.43428517,0.00000000
-3.65882941,17.03314840,0.53908151,15.94794686,0.02758879,0.10932238,0.43582503,0.00000000
-3.65282641,16.92600865,0.54459828,15.83430333,0.02828283,0.10965658,0.43800188,0.00000000
-3.64682341,16.80621957,0.55041973,15.70732236,0.02901738,0.10994264,0.44088329,0.00000000
-3.64082041,16.67937114,0.55668117,15.57237009,0.02979697,0.11020437,0.44453285,0.00000000
-3.63481741,16.55088972,0.56351968,15.43465728,0.03062513,0.11046895,0.44900898,0.00000000
-3.62881441,16.42589311,0.57107151,15.29909865,0.03150411,0.11076691,0.45436405,0.00000000
-3.62281141,16.30906422,0.57947002,15.17018976,0.03243457,0.11113196,0.46064412,0.00000000
-3.61680840,16.20454662,0.58884376,15.05190484,0.03341541,0.11160068,0.46788907,0.00000000
-3.61080540,16.11586397,0.59931500,14.94761741,0.03444371,0.11221211,0.47613322,0.00000000
-3.60480240,16.04586359,0.61099832,14.86004432,0.03551466,0.11300709,0.48540624,0.00000000
-3.59879940,15.99668371,0.62399940,14.79121273,0.03662172,0.11402745,0.49573433,0.00000000
-3.59279640,15.96974224,0.63841363,14.74244840,0.03775679,0.11531497,0.50714142,0.00000000
-3.58679340,15.96574481,0.65432460,14.71438293,0.03891045,0.11691016,0.51965037,0.00000000
-3.58079040,15.98470891,0.67180219,14.70697737,0.04007231,0.11885089,0.53328397,0.00000000
-3.57478739,16.02600099,0.69090038,14.71955904,0.04123140,0.12117085,0.54806564,0.00000000
-3.56878439,16.08838357,0.71165448,14.75086879,0.04237652,0.12389797,0.56401974,0.00000000
-3.56278139,16.17006967,0.73407812,14.79911616,0.04349665,0.12705279,0.58117145,0.00000000
-3.55677839,16.26878256,0.75815987,14.86204026,0.04458136,0.13064691,0.59954626,0.00000000
-3.55077539,16.38181941,0.78385978,14.93697496,0.04562104,0.13468155,0.61916901,0.00000000
-3.54477239,16.50611806,0.81110606,15.02091719,0.04660723,0.13914636,0.64006267,0.00000000
-3.53876938,16.63832660,0.83979223,15.11059816,0.04753281,0.14401852,0.66224695,0.00000000
-3.53276638,16.77487613,0.86977488,15.20255712,0.04839206,0.14926224,0.68573680,0.00000000
-3.52676338,16.91205687,0.90087263,15.29321782,0.04918073,0.15482874,0.71054106,0.00000000
-3.52076038,17.04609802,0.93286632,15.37896772,0.04989599,0.16065668,0.73666135,0.00000000
-3.51475738,17.17325148,0.96550079,15.45623986,0.05053632,0.16667314,0.76409131,0.00000000
-3.50875438,17.28987879,0.99848842,15.52159658,0.05110135,0.17279514,0.79281623,0.00000000
-3.50275138,17.39254033,1.03151442,15.57181433,0.05159165,0.17893166,0.82281322,0.00000000
-3.49674837,17.47808481,1.06424373,15.60396751,0.05200853,0.18498606,0.85405171,0.00000000
-3.49074537,17.54373651,1.09632957,15.61550934,0.05235384,0.19085889,0.88649432,0.00000000
-3.48474237,17.58717693,1.12742303,15.60434661,0.05262970,0.19645091,0.92009788,0.00000000
-3.47873937,17.60661718,1.15718347,15.56890537,0.05283839,0.20166626,0.95481443,0.00000000
-3.47273637,17.60085705,1.18528909,15.50818383,0.05298216,0.20641551,0.99059199,0.00000000
-3.46673337,17.56932697,1.21144726,15.42178952,0.05306314,0.21061869,1.02737472,0.00000000
-3.46073037,17.51210916,1.23540378,15.30995738,0.05308324,0.21420779,1.06510253,0.00000000
-3.45472736,17.42993550,1.25695080,15.17354684,0.05304419,0.21712902,1.10370965,0.00000000
-3.44872436,17.32416017,1.27593258,15.01401619,0.05294743,0.21934440,1.14312225,0.00000000
-3.44272136,17.19670660,1.29224907,14.83337409,0.05279423,0.22083275,1.18325505,0.00000000
-3.43671836,17.04998994,1.30585677,14.63410913,0.05258566,0.22158999,1.22400693,0.00000000
-3.43071536,16.88681710,1.31676688,14.41909941,0.05232262,0.22162886,1.26525576,0.00000000
-3.42471236,16.71026855,1.32504093,14.19150562,0.05200590,0.22097786,1.30685283,0.00000000
-3.41870935,16.52356660,1.33078406,13.95465189,0.05163618,0.21967968,1.34861707,0.00000000
-3.41270635,16.32993648,1.33413631,13.71189960,0.05121397,0.21778915,1.39032979,0.00000000
-3.40670335,16.13246652,1.33526271,13.46651974,0.05073969,0.21537074,1.43173013,0.00000000
-3.40070035,15.93397455,1.33434251,13.22156983,0.05021353,0.21249592,1.47251208,0.00000000
-3.39469735,15.73688689,1.33155852,12.97978081,0.04963547,0.20924037,1.51232322,0.00000000
-3.38869435,15.54313621,1.32708710,12.74345944,0.04900525,0.20568119,1.55076586,0.00000000
-3.38269135,15.35408303,1.32108944,12.51441023,0.04832228,0.20189433,1.58740073,0.00000000
-3.37668834,15.17046493,1.31370483,12.29388051,0.04758573,0.19795233,1.62175346,0.00000000
-3.37068534,14.99237552,1.30504611,12.08253068,0.04679450,0.19392237,1.65332379,0.00000000
-3.36468234,14.81927419,1.29519776,11.88043051,0.04594730,0.18986482,1.68159739,0.00000000
-3.35867934,14.65002559,1.28421657,11.68708105,0.04504284,0.18583223,1.70605993,0.00000000
-3.35267634,14.48296667,1.27213488,11.50146056,0.04407991,0.18186887,1.72621292,0.00000000
-3.34667334,14.31599770,1.25896600,11.32209172,0.04305768,0.17801070,1.74159058,0.00000000
-3.34067034,14.14669250,1.24471159,11.14712658,0.04197589,0.17428585,1.75177714,0.00000000
-3.33466733,13.97242267,1.22937023,10.97444499,0.04083514,0.17071538,1.75642364,0.00000000
-3.32866433,13.79048985,1.21294683,10.80176195,0.03963718,0.16731449,1.75526350,0.00000000
-3.32266133,13.59826009,1.19546200,10.62673911,0.03838520,0.16409387,1.74812605,0.00000000
-3.31665833,13.39329460,1.17696102,10.44709574,0.03708401,0.16106124,1.73494734,0.00000000
-3.31065533,13.17347145,1.15752162,10.26071476,0.03574031,0.15822296,1.71577765,0.00000000
-3.30465233,12.93709347,1.13726023,10.06573982,0.03436278,0.15558563,1.69078524,0.00000000
-3.29864932,12.68297847,1.11633624,9.86066004,0.03296215,0.15315758,1.66025627,0.00000000
-3.29264632,12.41052862,1.09495413,9.64437962,0.03155122,0.15095022,1.62459058,0.00000000
-3.28664332,12.11977689,1.07336316,9.41627012,0.03014471,0.14897922,1.58429369,0.00000000
-3.28064032,11.81140928,1.05185488,9.17620423,0.02875909,0.14726536,1.53996521,0.00000000
-3.27463732,11.48676269,1.03075828,8.92456996,0.02741230,0.14583517,1.49228411,0.00000000
-3.26863432,11.14779877,1.01043312,8.66226558,0.02612342,0.14472118,1.44199148,0.00000000
-3.26263132,10.79705528,0.99126142,8.39067567,0.02491222,0.14396186,1.38987140,0.00000000
-3.25662831,10.43757689,0.97363770,8.11162954,0.02379877,0.14360126,1.33673066,0.00000000
-3.25062531,10.07282808,0.95795820,7.82734379,0.02280288,0.14368828,1.28337800,0.00000000
-3.24462231,9.70659137,0.94460955,7.54035111,0.02194367,0.14427555,1.23060373,0.00000000
-3.23861931,9.34285435,0.93395723,7.25341807,0.02123903,0.14541816,1.17916018,0.00000000
-3.23261631,8.98568940,0.92633426,6.96945479,0.02070516,0.14717195,1.12974378,0.00000000
-3.22661331,8.63913036,0.92203031,6.69141969,0.02035612,0.14959173,1.08297922,0.00000000
-3.22061031,8.30704999,0.92128176,6.42222280,0.02020345,0.15272920,1.03940602,0.00000000
-3.21460730,7.99304274,0.92426285,6.16463089,0.02025584,0.15663085,0.99946798,0.00000000
-3.20860430,7.70031649,0.93107813,5.92117799,0.02051881,0.16133578,0.96350557,0.00000000
-3.20260130,7.43159708,0.94175656,5.69408434,0.02099458,0.16687361,0.93175147,0.00000000
-3.19659830,7.18904894,0.95624736,5.48518672,0.02168187,0.17326252,0.90432926,0.00000000
-3.19059530,6.97421436,0.97441774,5.29588264,0.02257590,0.18050746,0.88125506,0.00000000
-3.18459230,6.78797362,0.99605261,5.12709025,0.02366836,0.18859872,0.86244210,0.00000000
-3.17858929,6.63052712,1.02085645,4.97922541,0.02494756,0.19751084,0.84770795,0.00000000
-3.17258629,6.50140006,1.04845713,4.85219652,0.02639852,0.20720204,0.83678399,0.00000000
-3.16658329,6.39946925,1.07841191,4.74541703,0.02800324,0.21761400,0.82932693,0.00000000
-3.16058029,6.32301078,1.11021528,4.65783488,0.02974096,0.22867231,0.82493185,0.00000000
-3.15457729,6.26976655,1.14330863,4.58797746,0.03158848,0.24028735,0.82314633,0.00000000
-3.14857429,6.23702671,1.17709150,4.53400993,0.03352055,0.25235566,0.82348535,0.00000000
-3.14257129,6.22172481,1.21093401,4.49380438,0.03551024,0.26476187,0.82544623,0.00000000
-3.13656828,6.22054165,1.24419037,4.46501681,0.03752940,0.27738092,0.82852344,0.00000000
-3.13056528,6.23001368,1.27621276,4.44516866,0.03954913,0.29008064,0.83222257,0.00000000
-3.12456228,6.24664178,1.30636551,4.43172967,0.04154018,0.30272457,0.83607325,0.00000000
-3.11855928,6.26699628,1.33403886,4.42219855,0.04347352,0.31517487,0.83964051,0.00000000
-3.11255628,6.28781435,1.35866205,4.41417868,0.04532072,0.32729521,0.84253444,0.00000000
-3.10655328,6.30608645,1.37971531,4.40544588,0.04705448,0.33895359,0.84441773,0.00000000
-3.10055028,6.31912920,1.39674041,4.39400619,0.04864907,0.35002502,0.84501121,0.00000000
-3.09454727,6.32464249,1.40934941,4.37814186,0.05008073,0.36039383,0.84409702,0.00000000
-3.08854427,6.32074990,1.41723156,4.35644460,0.05132815,0.36995574,0.84151983,0.00000000
-3.08254127,6.30602187,1.42015811,4.32783552,0.05237277,0.37861954,0.83718589,0.00000000
-3.07653827,6.27948208,1.41798501,4.29157210,0.05319921,0.38630837,0.83106032,0.00000000
-3.07053527,6.24059824,1.41065363,4.24724289,0.05379550,0.39296068,0.82316281,0.00000000
-3.06453227,6.18925899,1.39818949,4.19475118,0.05415338,0.39853078,0.81356215,0.00000000
-3.05852926,6.12573897,1.38069936,4.13428924,0.05426848,0.40298909,0.80236967,0.00000000
-3.05252626,6.05065486,1.35836676,4.06630514,0.05414046,0.40632214,0.78973227,0.00000000
-3.04652326,5.96491468,1.33144633,3.99146411,0.05377309,0.40853226,0.77582507,0.00000000
-3.04052026,5.86966332,1.30025709,3.91060654,0.05317421,0.40963713,0.76084413,0.00000000
-3.03451726,5.76622655,1.26517512,3.82470464,0.05235566,0.40966915,0.74499951,0.00000000
-3.02851426,5.65605593,1.22662562,3.73481956,0.05133311,0.40867464,0.72850875,0.00000000
-3.02251126,5.54067648,1.18507482,3.64206056,0.05012581,0.40671295,0.71159114,0.00000000
-3.01650825,5.42163859,1.14102166,3.54754747,0.04875627,0.40385543,0.69446267,0.00000000
-3.01050525,5.30047536,1.09498965,3.45237754,0.04724981,0.40018431,0.67733184,0.00000000
-3.00450225,5.17866624,1.04751877,3.35759716,0.04563415,0.39579146,0.66039640,0.00000000
-2.99849925,5.05760706,0.99915767,3.26417901,0.04393882,0.39077699,0.64384087,0.00000000
-2.99249625,4.93858702,0.95045625,3.17300456,0.04219465,0.38524783,0.62783489,0.00000000
-2.98649325,4.82277213,0.90195851,3.08485201,0.04043314,0.37931617,0.61253238,0.00000000
-2.98049025,4.71119508,0.85419603,3.00038928,0.03868586,0.37309783,0.59807134,0.00000000
-2.97448724,4.60475102,0.80768193,2.92017168,0.03698388,0.36671062,0.58457439,0.00000000
-2.96848424,4.50419882,0.76290549,2.84464380,0.03535719,0.36027274,0.57214983,0.00000000
-2.96248124,4.41016716,0.72032754,2.77414514,0.03383417,0.35390125,0.56089322,0.00000000
-2.95647824,4.32316508,0.68037667,2.70891877,0.03244111,0.34771069,0.55088948,0.00000000
-2.95047524,4.24359601,0.64344642,2.64912264,0.03120183,0.34181192,0.54221522,0.00000000
-2.94447224,4.17177491,0.60989338,2.59484281,0.03013730,0.33631125,0.53494145,0.00000000
-2.93846923,4.10794745,0.58003640,2.54610801,0.02926540,0.33130977,0.52913638,0.00000000
-2.93246623,4.05231044,0.55415673,2.50290486,0.02860070,0.32690319,0.52486814,0.00000000
-2.92646323,4.00503260,0.53249909,2.46519327,0.02815434,0.32318178,0.52220742,0.00000000
-2.92046023,3.96627441,0.51527363,2.43292104,0.02793393,0.32023077,0.52122964,0.00000000
-2.91445723,3.93620599,0.50265837,2.40603727,0.02794360,0.31813087,0.52201663,0.00000000
-2.90845423,3.91502183,0.49480203,2.38450374,0.02818393,0.31695890,0.52465749,0.00000000
-2.90245123,3.90295119,0.49182691,2.36830361,0.02865211,0.31678846,0.52924846,0.00000000
-2.89644822,3.90026308,0.49383143,2.35744702,0.02934196,0.31769042,0.53589173,0.00000000
-2.89044522,3.90726499,0.50089204,2.35197283,0.03024409,0.31973315,0.54469299,0.00000000
-2.88444222,3.92429464,0.51306411,2.35194654,0.03134602,0.32298228,0.55575761,0.00000000
-2.87843922,3.95170455,0.53038153,2.35745379,0.03263234,0.32749995,0.56918564,0.00000000
-2.87243622,3.98983935,0.55285478,2.36858989,0.03408488,0.33334337,0.58506551,0.00000000
-2.86643322,4.03900645,0.58046730,2.38544534,0.03568293,0.34056270,0.60346678,0.00000000
-2.86043022,4.09944092,0.61317023,2.40808807,0.03740340,0.34919821,0.62443205,0.00000000
-2.85442721,4.17126604,0.65087553,2.43654296,0.03922117,0.35927675,0.64796847,0.00000000
-2.84842421,4.25445127,0.69344784,2.47076972,0.04110925,0.37080774,0.67403927,0.00000000
-2.84242121,4.34876985,0.74069542,2.51064029,0.04303922,0.38377877,0.70255561,0.00000000
-2.83641821,4.45375842,0.79236081,2.55591696,0.04498149,0.39815106,0.73336949,0.00000000
-2.83041521,4.56868129,0.84811177,2.60623264,0.04690575,0.41385511,0.76626794,0.00000000
-2.82441221,4.69250183,0.90753339,2.66107467,0.04878138,0.43078684,0.80096916,0.00000000
-2.81840920,4.82386363,0.97012204,2.71977349,0.05057790,0.44880453,0.83712101,0.00000000
-2.81240620,4.96108344,1.03528202,2.78149725,0.05226547,0.46772693,0.87430202,0.00000000
-2.80640320,5.10215782,1.10232564,2.84525352,0.05381540,0.48733283,0.91202543,0.00000000
-2.80040020,5.24478451,1.17047731,2.90989851,0.05520059,0.50736228,0.94974620,0.00000000
-2.79439720,5.38639919,1.23888212,2.97415431,0.05639608,0.52751976,0.98687104,0.00000000
-2.78839420,5.52422743,1.30661905,3.03663401,0.05737951,0.54747928,1.02277127,0.00000000
-2.78239120,5.65535064,1.37271888,3.09587417,0.05813152,0.56689139,1.05679825,0.00000000
-2.77638819,5.77678437,1.43618635,3.15037377,0.05863618,0.58539201,1.08830087,0.00000000
-2.77038519,5.88556622,1.49602608,3.19863830,0.05888130,0.60261280,1.11664460,0.00000000
-2.76438219,5.97885029,1.55127132,3.23922743,0.05885873,0.61819268,1.14123128,0.00000000
-2.75837919,6.05400426,1.60101437,3.27080414,0.05856450,0.63179008,1.16151906,0.00000000
-2.75237619,6.10870501,1.64443746,3.29218340,0.05799903,0.64309540,1.17704151,0.00000000
-2.74637319,6.14102861,1.68084267,3.30237801,0.05716709,0.65184299,1.18742525,0.00000000
-2.74037019,6.14953044,1.70967931,3.30063963,0.05607779,0.65782230,1.19240521,0.00000000
-2.73436718,6.13331158,1.73056753,3.28649278,0.05474450,0.66088740,1.19183699,0.00000000
-2.72836418,6.09206822,1.74331681,3.25976033,0.05318460,0.66096446,1.18570554,0.00000000
-2.72236118,6.02612152,1.74793825,3.22057883,0.05141929,0.65805686,1.17412999,0.00000000
-2.71635818,5.93642613,1.74464997,3.16940310,0.04947322,0.65224747,1.15736425,0.00000000
-2.71035518,5.82455678,1.73387519,3.10699941,0.04737417,0.64369806,1.13579334,0.00000000
-2.70435218,5.69267334,1.71623285,3.03442765,0.04515264,0.63264573,1.10992567,0.00000000
-2.69834917,5.54346551,1.69252126,2.95301304,0.04284142,0.61939658,1.08038150,0.00000000
-2.69234617,5.38007968,1.66369521,2.86430861,0.04047519,0.60431668,1.04787818,0.00000000
-2.68634317,5.20603094,1.63083776,2.77005014,0.03809006,0.58782100,1.01321264,0.00000000
-2.68034017,5.02510392,1.59512782,2.67210538,0.03572315,0.57036051,0.97724200,0.00000000
-2.67433717,4.84124675,1.55780490,2.57241981,0.03341222,0.55240811,0.94086285,0.00000000
-2.66833417,4.65846209,1.52013260,2.47296116,0.03119526,0.53444401,0.90499018,0.00000000
-2.66233117,4.48069967,1.48336225,2.37566479,0.02911013,0.51694103,0.87053648,0.00000000
-2.65632816,4.31175398,1.44869811,2.28238218,0.02719429,0.50035049,0.83839172,0.00000000
-2.65032516,4.15517047,1.41726532,2.19483399,0.02548442,0.48508906,0.80940476,0.00000000
-2.64432216,4.01416293,1.39008166,2.11456936,0.02401619,0.47152718,0.78436643,0.00000000
-2.63831916,3.89154391,1.36803377,2.04293231,0.02282389,0.45997920,0.76399472,0.00000000
-2.63231616,3.78966937,1.35185826,1.98103588,0.02194014,0.45069563,0.74892198,0.00000000
-2.62631316,3.71039776,1.34212803,1.92974408,0.02139553,0.44385757,0.73968424,0.00000000
-2.62031016,3.65506342,1.33924351,1.88966161,0.02121820,0.43957335,0.73671248,0.00000000
-2.61430715,3.62446322,1.34342864,1.86113057,0.02143335,0.43787747,0.74032568,0.00000000
-2.60830415,3.61885531,1.35473115,1.84423359,0.02206270,0.43873150,0.75072533,0.00000000
-2.60230115,3.63796834,1.37302653,1.83880239,0.02312384,0.44202707,0.76799140,0.00000000
