energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.30115058,0.78545793,0.11024421,0.14160747,0.06553256,0.02902917,0.05691111,0.30497164
-4.29514757,0.85564580,0.12240569,0.15195111,0.07038769,0.03284035,0.06282769,0.33271665
-4.28914457,0.92994065,0.13556220,0.16289831,0.07518284,0.03713789,0.06905820,0.36226224
-4.28314157,1.00762001,0.14964956,0.17432128,0.07984180,0.04191115,0.07553270,0.39333038
-4.27713857,1.08790510,0.16459133,0.18608977,0.08428770,0.04714325,0.08217338,0.42562003
-4.27113557,1.16997096,0.18029831,0.19807328,0.08844520,0.05281033,0.08889568,0.45881065
-4.26513257,1.25295842,0.19666852,0.21014326,0.09224260,0.05888102,0.09560981,0.49256644
-4.25912956,1.33598775,0.21358762,0.22217531,0.09561403,0.06531620,0.10222254,0.52654136
-4.25312656,1.41817384,0.23092984,0.23405134,0.09850148,0.07206902,0.10863923,0.56038475
-4.24712356,1.49864247,0.24855952,0.24566158,0.10085666,0.07908527,0.11476611,0.59374740
-4.24112056,1.57654731,0.26633313,0.25690651,0.10264254,0.08630417,0.12051265,0.62628808
-4.23511756,1.65108724,0.28410185,0.26769855,0.10383463,0.09365942,0.12579397,0.65768009
-4.22911456,1.72152323,0.30171454,0.27796353,0.10442181,0.10108064,0.13053314,0.68761784
-4.22311156,1.78719460,0.31902108,0.28764199,0.10440677,0.10849503,0.13466331,0.71582311
-4.21710855,1.84753364,0.33587586,0.29669006,0.10380601,0.11582924,0.13812962,0.74205084
-4.21110555,1.90207836,0.35214135,0.30508010,0.10264939,0.12301142,0.14089064,0.76609415
-4.20510255,1.95048255,0.36769149,0.31280094,0.10097925,0.12997317,0.14291951,0.78778836
-4.19909955,1.99252287,0.38241473,0.31985769,0.09884919,0.13665147,0.14420448,0.80701396
-4.19309655,2.02810232,0.39621661,0.32627117,0.09632249,0.14299044,0.14474897,0.82369812
-4.18709355,2.05724986,0.40902160,0.33207685,0.09347024,0.14894270,0.14457120,0.83781483
-4.18109055,2.08011607,0.42077412,0.33732327,0.09036932,0.15447044,0.14370316,0.84938345
-4.17508754,2.09696462,0.43143864,0.34207011,0.08710021,0.15954600,0.14218925,0.85846574
-4.16908454,2.10815978,0.44099884,0.34638564,0.08374477,0.16415198,0.14008444,0.86516142
-4.16308154,2.11415041,0.44945575,0.35034393,0.08038400,0.16828086,0.13745221,0.86960225
-4.15707854,2.11545069,0.45682510,0.35402157,0.07709592,0.17193415,0.13436216,0.87194510
-4.15107554,2.11261848,0.46313385,0.35749425,0.07395356,0.17512113,0.13088759,0.87236398
-4.14507254,2.10623209,0.46841627,0.36083315,0.07102313,0.17785729,0.12710302,0.87104160
-4.13906953,2.09686650,0.47270964,0.36410136,0.06836244,0.18016251,0.12308184,0.86816071
-4.13306653,2.08506992,0.47605000,0.36735051,0.06601957,0.18205918,0.11889415,0.86389566
-4.12706353,2.07134205,0.47846813,0.37061768,0.06403180,0.18357033,0.11460482,0.85840462
-4.12106053,2.05611479,0.47998610,0.37392289,0.06242489,0.18471793,0.11027197,0.85182281
-4.11505753,2.03973665,0.48061456,0.37726720,0.06121262,0.18552143,0.10594580,0.84425722
-4.10905453,2.02246136,0.48035110,0.38063164,0.06039665,0.18599670,0.10166785,0.83578296
-4.10305153,2.00444153,0.47917971,0.38397701,0.05996678,0.18615536,0.09747068,0.82644153
-4.09704852,1.98572755,0.47707144,0.38724462,0.05990140,0.18600458,0.09337797,0.81624115
-4.09104552,1.96627177,0.47398620,0.39035805,0.06016831,0.18554733,0.08940498,0.80515906
-4.08504252,1.94593779,0.46987577,0.39322569,0.06072584,0.18478304,0.08555934,0.79314572
-4.07903952,1.92451436,0.46468756,0.39574428,0.06152414,0.18370867,0.08184216,0.78013071
-4.07303652,1.90173306,0.45836914,0.39780291,0.06250681,0.18231995,0.07824921,0.76602984
-4.06703352,1.87728882,0.45087313,0.39928771,0.06361262,0.18061287,0.07477231,0.75075330
-4.06103052,1.85086228,0.44216212,0.40008672,0.06477748,0.17858520,0.07140073,0.73421420
-4.05502751,1.82214267,0.43221336,0.40009482,0.06593637,0.17623792,0.06812256,0.71633705
-4.04902451,1.79085017,0.42102292,0.39921857,0.06702542,0.17357653,0.06492591,0.69706581
-4.04302151,1.75675656,0.40860897,0.39738063,0.06798389,0.17061209,0.06180009,0.67637089
-4.03701851,1.71970330,0.39501412,0.39452361,0.06875611,0.16736198,0.05873644,0.65425492
-4.03101551,1.67961611,0.38030646,0.39061324,0.06929320,0.16385030,0.05572907,0.63075687
-4.02501251,1.63651566,0.36457952,0.38564065,0.06955460,0.16010794,0.05277528,0.60595433
-4.01900950,1.59052394,0.34795093,0.37962380,0.06950934,0.15617233,0.04987579,0.57996402
-4.01300650,1.54186620,0.33055992,0.37260793,0.06913695,0.15208685,0.04703471,0.55294030
-4.00700350,1.49086873,0.31256391,0.36466511,0.06842803,0.14790010,0.04425942,0.52507210
-4.00100050,1.43795263,0.29413429,0.35589295,0.06738447,0.14366489,0.04156014,0.49657826
-3.99499750,1.38362422,0.27545162,0.34641246,0.06601922,0.13943720,0.03894952,0.46770167
-3.98899450,1.32846246,0.25670064,0.33636534,0.06435575,0.13527508,0.03644206,0.43870260
-3.98299150,1.27310432,0.23806514,0.32591061,0.06242713,0.13123751,0.03405351,0.40985136
-3.97698849,1.21822834,0.21972310,0.31522086,0.06027480,0.12738333,0.03180025,0.38142090
-3.97098549,1.16453747,0.20184227,0.30447820,0.05794709,0.12377030,0.02969872,0.35367956
-3.96498249,1.11274126,0.18457629,0.29386995,0.05549754,0.12045405,0.02776483,0.32688422
-3.95897949,1.06353835,0.16806158,0.28358427,0.05298307,0.11748727,0.02601349,0.30127421
-3.95297649,1.01759930,0.15241501,0.27380576,0.05046210,0.11491883,0.02445817,0.27706610
-3.94697349,0.97555035,0.13773237,0.26471110,0.04799266,0.11279292,0.02311053,0.25444946
-3.94097049,0.93795815,0.12408774,0.25646487,0.04563061,0.11114819,0.02198019,0.23358378
-3.93496748,0.90531596,0.11153349,0.24921549,0.04342791,0.11001687,0.02107446,0.21459644
-3.92896448,0.87803117,0.10010106,0.24309151,0.04143114,0.10942381,0.02039822,0.19758165
-3.92296148,0.85641469,0.08980224,0.23819817,0.03968021,0.10938552,0.01995386,0.18260052
-3.91695848,0.84067210,0.08063094,0.23461445,0.03820736,0.10990922,0.01974119,0.16968183
-3.91095548,0.83089697,0.07256524,0.23239050,0.03703638,0.11099191,0.01975753,0.15882363
-3.90495248,0.82706649,0.06556968,0.23154581,0.03618217,0.11261956,0.01999770,0.14999543
-3.89894947,0.82903969,0.05959762,0.23206793,0.03565055,0.11476651,0.02045419,0.14314086
-3.89294647,0.83655848,0.05459359,0.23391209,0.03543841,0.11739506,0.02111727,0.13818069
-3.88694347,0.84925161,0.05049563,0.23700155,0.03553406,0.12045554,0.02197520,0.13501608
-3.88094047,0.86664185,0.04723738,0.24122895,0.03591786,0.12388663,0.02301446,0.13353197
-3.87493747,0.88815628,0.04475004,0.24645851,0.03656306,0.12761631,0.02422004,0.13360051
-3.86893447,0.91313959,0.04296410,0.25252926,0.03743679,0.13156315,0.02557571,0.13508447
-3.86293147,0.94087028,0.04181082,0.25925900,0.03850126,0.13563825,0.02706443,0.13784047
-3.85692846,0.97057925,0.04122349,0.26644918,0.03971496,0.13974752,0.02866862,0.14172208
-3.85092546,1.00147026,0.04113836,0.27389029,0.04103401,0.14379437,0.03037062,0.14658270
-3.84492246,1.03274154,0.04149544,0.28136776,0.04241344,0.14768275,0.03215297,0.15227802
-3.83891946,1.06360787,0.04223898,0.28866811,0.04380853,0.15132024,0.03399879,0.15866824
-3.83291646,1.09332200,0.04331777,0.29558500,0.04517597,0.15462124,0.03589203,0.16561983
-3.82691346,1.12119477,0.04468522,0.30192513,0.04647503,0.15750992,0.03781772,0.17300683
-3.82091046,1.14661284,0.04629925,0.30751356,0.04766848,0.15992292,0.03976209,0.18071179
-3.81490745,1.16905333,0.04812207,0.31219829,0.04872343,0.16181148,0.04171265,0.18862613
-3.80890445,1.18809475,0.05011973,0.31585400,0.04961196,0.16314307,0.04365809,0.19665009
-3.80290145,1.20342364,0.05226163,0.31838456,0.05031151,0.16390230,0.04558822,0.20469231
-3.79689845,1.21483684,0.05451997,0.31972459,0.05080513,0.16409100,0.04749366,0.21266902
-3.79089545,1.22223934,0.05686905,0.31983963,0.05108153,0.16372767,0.04936558,0.22050290
-3.78489245,1.22563791,0.05928471,0.31872530,0.05113493,0.16284610,0.05119534,0.22812185
-3.77888944,1.22513122,0.06174373,0.31640535,0.05096476,0.16149344,0.05297408,0.23545765
-3.77288644,1.22089696,0.06422331,0.31292886,0.05057522,0.15972769,0.05469233,0.24244462
-3.76688344,1.21317695,0.06670075,0.30836669,0.04997479,0.15761494,0.05633970,0.24901855
-3.76088044,1.20226132,0.06915325,0.30280756,0.04917559,0.15522629,0.05790457,0.25511586
-3.75487744,1.18847253,0.07155790,0.29635379,0.04819279,0.15263501,0.05937392,0.26067314
-3.74887444,1.17215045,0.07389198,0.28911714,0.04704394,0.14991371,0.06073329,0.26562721
-3.74287144,1.15363932,0.07613340,0.28121488,0.04574840,0.14713205,0.06196684,0.26991563
-3.73686843,1.13327725,0.07826145,0.27276627,0.04432675,0.14435490,0.06305766,0.27347782
-3.73086543,1.11138887,0.08025780,0.26388964,0.04280033,0.14164120,0.06398813,0.27625664
-3.72486243,1.08828136,0.08210760,0.25470015,0.04119081,0.13904347,0.06474047,0.27820045
-3.71885943,1.06424397,0.08380086,0.24530829,0.03951987,0.13660807,0.06529742,0.27926549
-3.71285643,1.03955064,0.08533381,0.23581907,0.03780899,0.13437614,0.06564300,0.27941859
-3.70685343,1.01446554,0.08671041,0.22633196,0.03607921,0.13238506,0.06576328,0.27863988
-3.70085043,0.98925056,0.08794365,0.21694125,0.03435112,0.13067044,0.06564725,0.27692548
-3.69484742,0.96417425,0.08905683,0.20773702,0.03264475,0.12926831,0.06528755,0.27428997
-3.68884442,0.93952114,0.09008460,0.19880623,0.03097957,0.12821745,0.06468116,0.27076840
-3.68284142,0.91560057,0.09107358,0.19023402,0.02937451,0.12756157,0.06382993,0.26641785
-3.67683842,0.89275418,0.09208271,0.18210494,0.02784795,0.12735119,0.06274099,0.26131828
-3.67083542,0.87136122,0.09318306,0.17450388,0.02641767,0.12764498,0.06142688,0.25557265
-3.66483242,0.85184104,0.09445716,0.16751678,0.02510089,0.12851046,0.05990555,0.24930625
-3.65882941,0.83465225,0.09599777,0.16123078,0.02391409,0.13002391,0.05820005,0.24266524
-3.65282641,0.82028831,0.09790611,0.15573395,0.02287295,0.13226937,0.05633807,0.23581444
-3.64682341,0.80926955,0.10028949,0.15111439,0.02199215,0.13533678,0.05435120,0.22893444
-3.64082041,0.80213168,0.10325856,0.14745881,0.02128516,0.13931921,0.05227414,0.22221817
-3.63481741,0.79941132,0.10692395,0.14485062,0.02076397,0.14430931,0.05014364,0.21586703
-3.62881441,0.80162904,0.11139272,0.14336765,0.02043881,0.15039510,0.04799746,0.21008677
-3.62281141,0.80927076,0.11676441,0.14307939,0.02031786,0.15765521,0.04587323,0.20508341
-3.61680840,0.82276827,0.12312713,0.14404429,0.02040689,0.16615392,0.04380739,0.20105908
-3.61080540,0.84247993,0.13055350,0.14630676,0.02070899,0.17593609,0.04183412,0.19820836
-3.60480240,0.86867243,0.13909690,0.14989446,0.02122429,0.18702225,0.03998449,0.19671486
-3.59879940,0.90150453,0.14878796,0.15481580,0.02194971,0.19940428,0.03828566,0.19674845
-3.59279640,0.94101380,0.15963157,0.16105777,0.02287879,0.21304169,0.03676034,0.19846309
-3.58679340,0.98710679,0.17160448,0.16858438,0.02400156,0.22785881,0.03542644,0.20199524
-3.58079040,1.03955358,0.18465364,0.17733571,0.02530455,0.24374324,0.03429693,0.20746300
-3.57478739,1.09798669,0.19869545,0.18722763,0.02677078,0.26054541,0.03337992,0.21496578
-3.56878439,1.16190483,0.21361590,0.19815232,0.02838002,0.27807964,0.03267894,0.22458438
-3.56278139,1.23068123,0.22927165,0.20997957,0.03010892,0.29612652,0.03219338,0.23638152
-3.55677839,1.30357639,0.24549220,0.22255875,0.03193146,0.31443677,0.03191907,0.25040244
-3.55077539,1.37975459,0.26208292,0.23572159,0.03381936,0.33273632,0.03184903,0.26667549
-3.54477239,1.45830368,0.27882903,0.24928545,0.03574255,0.35073264,0.03197412,0.28521257
-3.53876938,1.53825709,0.29550037,0.26305719,0.03766984,0.36812196,0.03228388,0.30600911
-3.53276638,1.61861735,0.31185675,0.27683734,0.03956947,0.38459720,0.03276719,0.32904360
-3.52676338,1.69837987,0.32765380,0.29042444,0.04140982,0.39985643,0.03341291,0.35427640
-3.52076038,1.77655619,0.34264912,0.30361951,0.04316006,0.41361129,0.03421041,0.38164801
-3.51475738,1.85219557,0.35660837,0.31623029,0.04479081,0.42559527,0.03514991,0.41107648
-3.50875438,1.92440417,0.36931131,0.32807529,0.04627475,0.43557147,0.03622268,0.44245439
-3.50275138,1.99236117,0.38055734,0.33898738,0.04758722,0.44333947,0.03742107,0.47564534
-3.49674837,2.05533112,0.39017048,0.34881680,0.04870663,0.44874105,0.03873836,0.51048021
-3.49074537,2.11267247,0.39800357,0.35743366,0.04961493,0.45166464,0.04016841,0.54675356
-3.48474237,2.16384214,0.40394156,0.36472964,0.05029790,0.45204819,0.04170526,0.58422036
-3.47873937,2.20839617,0.40790374,0.37061908,0.05074529,0.44988045,0.04334254,0.62259354
-3.47273637,2.24598713,0.40984489,0.37503929,0.05095097,0.44520060,0.04507288,0.66154269
-3.46673337,2.27635863,0.40975534,0.37795037,0.05091285,0.43809619,0.04688723,0.70069418
-3.46073037,2.29933772,0.40766000,0.37933430,0.05063279,0.42869973,0.04877435,0.73963310
-3.45472736,2.31482604,0.40361635,0.37919367,0.05011634,0.41718377,0.05072021,0.77790717
-3.44872436,2.32279053,0.39771165,0.37755004,0.04937251,0.40375495,0.05270766,0.81503287
-3.44272136,2.32325437,0.39005942,0.37444203,0.04841336,0.38864728,0.05471619,0.85050362
-3.43671836,2.31628915,0.38079541,0.36992332,0.04725363,0.37211473,0.05672190,0.88380012
-3.43071536,2.30200855,0.37007326,0.36406063,0.04591026,0.35442366,0.05869775,0.91440243
-3.42471236,2.28056406,0.35805997,0.35693174,0.04440202,0.33584530,0.06061391,0.94180363
-3.41870935,2.25214296,0.34493149,0.34862370,0.04274902,0.31664860,0.06243848,0.96552439
-3.41270635,2.21696845,0.33086839,0.33923122,0.04097228,0.29709359,0.06413829,0.98512804
-3.40670335,2.17530173,0.31605199,0.32885524,0.03909333,0.27742564,0.06567998,1.00023539
-3.40070035,2.12744562,0.30066082,0.31760173,0.03713386,0.25787063,0.06703110,1.01053882
-3.39469735,2.07374917,0.28486767,0.30558065,0.03511533,0.23863121,0.06816136,1.01581470
-3.38869435,2.01461249,0.26883706,0.29290511,0.03305872,0.21988411,0.06904388,1.01593381
-3.38269135,1.95049121,0.25272343,0.27969054,0.03098424,0.20177867,0.06965640,1.01086903
-3.37668834,1.88189980,0.23666966,0.26605392,0.02891110,0.18443631,0.06998234,1.00069985
-3.37068534,1.80941299,0.22080620,0.25211305,0.02685734,0.16795103,0.07001176,0.98561355
-3.36468234,1.73366495,0.20525055,0.23798568,0.02483964,0.15239064,0.06974199,0.96590269
-3.35867934,1.65534569,0.19010713,0.22378859,0.02287325,0.13779876,0.06917815,0.94195902
-3.35267634,1.57519445,0.17546734,0.20963653,0.02097182,0.12419724,0.06833317,0.91426392
-3.34667334,1.49399014,0.16140991,0.19564104,0.01914736,0.11158895,0.06722770,0.88337578
-3.34067034,1.41253902,0.14800133,0.18190918,0.01741019,0.09996077,0.06588950,0.84991454
-3.33466733,1.33165983,0.13529637,0.16854218,0.01576889,0.08928652,0.06435272,0.81454427
-3.32866433,1.25216706,0.12333865,0.15563405,0.01423033,0.07952993,0.06265671,0.77795410
-3.32266133,1.17485293,0.11216124,0.14327020,0.01279961,0.07064727,0.06084476,0.74083853
-3.31665833,1.10046888,0.10178721,0.13152619,0.01148017,0.06258988,0.05896257,0.70387760
-3.31065533,1.02970731,0.09223030,0.12046654,0.01027379,0.05530622,0.05705660,0.66771784
-3.30465233,0.96318443,0.08349545,0.11014379,0.00918069,0.04874374,0.05517245,0.63295448
-3.29864932,0.90142507,0.07557951,0.10059779,0.00819962,0.04285030,0.05335317,0.60011586
-3.29264632,0.84485002,0.06847191,0.09185529,0.00732796,0.03757536,0.05163779,0.56965022
-3.28664332,0.79376661,0.06215544,0.08392980,0.00656188,0.03287082,0.05005989,0.54191561
-3.28064032,0.74836299,0.05660716,0.07682188,0.00589645,0.02869166,0.04864649,0.51717310
-3.27463732,0.70870639,0.05179934,0.07051962,0.00532584,0.02499641,0.04741723,0.49558343
-3.26863432,0.67474565,0.04770064,0.06499962,0.00484345,0.02174737,0.04638379,0.47720733
-3.26263132,0.64631776,0.04427733,0.06022811,0.00444211,0.01891080,0.04554969,0.46200932
-3.25662831,0.62315845,0.04149465,0.05616246,0.00411427,0.01645704,0.04491049,0.44986472
-3.25062531,0.60491640,0.03931831,0.05275284,0.00385215,0.01436053,0.04445425,0.44056977
-3.24462231,0.59117038,0.03771602,0.04994406,0.00364793,0.01259986,0.04416231,0.43385424
-3.23861931,0.58144899,0.03665906,0.04767754,0.00349394,0.01115778,0.04401041,0.42939602
-3.23261631,0.57525188,0.03612384,0.04589327,0.00338278,0.01002125,0.04396996,0.42683725
-3.22661331,0.57207184,0.03609336,0.04453182,0.00330751,0.00918140,0.04400950,0.42580114
-3.22061031,0.57141669,0.03655854,0.04353614,0.00326172,0.00863355,0.04409624,0.42590889
-3.21460730,0.57283011,0.03751931,0.04285333,0.00323969,0.00837714,0.04419766,0.42679610
-3.20860430,0.57591045,0.03898534,0.04243608,0.00323648,0.00841564,0.04428296,0.42812780
-3.20260130,0.58032662,0.04097652,0.04224388,0.00324792,0.00875628,0.04432451,0.42961172
-3.19659830,0.58583041,0.04352285,0.04224389,0.00327073,0.00940985,0.04429898,0.43100904
-3.19059530,0.59226448,0.04666386,0.04241147,0.00330248,0.01039013,0.04418836,0.43214230
-3.18459230,0.59956558,0.05044749,0.04273033,0.00334157,0.01171339,0.04398059,0.43290019
-3.17858929,0.60776286,0.05492835,0.04319223,0.00338719,0.01339758,0.04366996,0.43323889
-3.17258629,0.61697097,0.06016539,0.04379636,0.00343927,0.01546140,0.04325712,0.43318003
-3.16658329,0.62737851,0.06621894,0.04454838,0.00349834,0.01792320,0.04274884,0.43280536
-3.16058029,0.63923186,0.07314737,0.04545903,0.00356546,0.02079978,0.04215741,0.43224844
-3.15457729,0.65281538,0.08100317,0.04654258,0.00364203,0.02410493,0.04149988,0.43168371
-3.14857429,0.66842868,0.08982882,0.04781504,0.00372974,0.02784806,0.04079697,0.43131356
-3.14257129,0.68636211,0.09965250,0.04929223,0.00383034,0.03203271,0.04007191,0.43135393
-3.13656828,0.70687152,0.11048388,0.05098791,0.00394556,0.03665506,0.03934917,0.43201932
-3.13056528,0.73015378,0.12231003,0.05291181,0.00407696,0.04170265,0.03865320,0.43350786
-3.12456228,0.75632418,0.13509203,0.05506802,0.00422584,0.04715320,0.03800715,0.43598725
-3.11855928,0.78539700,0.14876205,0.05745349,0.00439315,0.05297373,0.03743179,0.43958226
-3.11255628,0.81727055,0.16322151,0.06005690,0.00457947,0.05912001,0.03694455,0.44436457
-3.10655328,0.85171742,0.17834029,0.06285801,0.00478498,0.06553644,0.03655886,0.45034525
-3.10055028,0.88838088,0.19395714,0.06582736,0.00500948,0.07215634,0.03628364,0.45747064
-3.09454727,0.92677779,0.20988156,0.06892656,0.00525254,0.07890281,0.03612318,0.46562158
-3.08854427,0.96630826,0.22589703,0.07210900,0.00551354,0.08569005,0.03607727,0.47461622
-3.08254127,1.00627173,0.24176556,0.07532115,0.00579190,0.09242521,0.03614160,0.48421631
-3.07653827,1.04588910,0.25723364,0.07850418,0.00608725,0.09901070,0.03630845,0.49413659
-3.07053527,1.08432984,0.27203915,0.08159609,0.00639967,0.10534690,0.03656757,0.50405703
-3.06453227,1.12074320,0.28591926,0.08453401,0.00672993,0.11133518,0.03690726,0.51363705
-3.05852926,1.15429179,0.29861881,0.08725676,0.00707974,0.11688109,0.03731553,0.52253135
-3.05252626,1.18418627,0.30989884,0.08970745,0.00745200,0.12189764,0.03778132,0.53040625
-3.04652326,1.20971931,0.31954509,0.09183601,0.00785101,0.12630847,0.03829567,0.53695600
-3.04052026,1.23029712,0.32737580,0.09360152,0.00828267,0.13005080,0.03885280,0.54191801
-3.03451726,1.24546722,0.33324864,0.09497427,0.00875457,0.13307800,0.03945100,0.54508646
-3.02851426,1.25494071,0.33706635,0.09593733,0.00927607,0.13536164,0.04009335,0.54632341
-3.02251126,1.25860816,0.33878083,0.09648768,0.00985826,0.13689300,0.04078804,0.54556694
-3.01650825,1.25654815,0.33839544,0.09663673,0.01051386,0.13768384,0.04154853,0.54283601
-3.01050525,1.24902809,0.33596545,0.09641023,0.01125699,0.13776644,0.04239319,0.53823160
-3.00450225,1.23649703,0.33159656,0.09584760,0.01210287,0.13719302,0.04334478,0.53193420
-2.99849925,1.21957110,0.32544156,0.09500064,0.01306743,0.13603431,0.04442945,0.52419779
-2.99249625,1.19901194,0.31769529,0.09393172,0.01416683,0.13437766,0.04567552,0.51534049
-2.98649325,1.17569931,0.30858820,0.09271153,0.01541688,0.13232452,0.04711202,0.50573239
-2.98049025,1.15059921,0.29837869,0.09141650,0.01683247,0.12998756,0.04876699,0.49578117
-2.97448724,1.12472876,0.28734478,0.09012595,0.01842695,0.12748751,0.05066570,0.48591608
-2.96848424,1.09911978,0.27577526,0.08891919,0.02021150,0.12494994,0.05282888,0.47657100
-2.96248124,1.07478236,0.26396088,0.08787265,0.02219455,0.12250197,0.05527093,0.46816749
-2.95647824,1.05267024,0.25218591,0.08705718,0.02438125,0.12026921,0.05799840,0.46109829
-2.95047524,1.03364934,0.24072034,0.08653561,0.02677304,0.11837296,0.06100863,0.45571223
-2.94447224,1.01847066,0.22981313,0.08636075,0.02936733,0.11692773,0.06428875,0.45230097
-2.93846923,1.00774856,0.21968652,0.08657383,0.03215734,0.11603918,0.06781506,0.45108817
-2.93246623,1.00194510,0.21053180,0.08720341,0.03513206,0.11580251,0.07155288,0.45222146
-2.92646323,1.00136078,0.20250637,0.08826494,0.03827636,0.11630125,0.07545685,0.45576751
-2.92046023,1.00613173,0.19573224,0.08976076,0.04157133,0.11760647,0.07947173,0.46171015
-2.91445723,1.01623319,0.19029580,0.09168067,0.04499466,0.11977632,0.08353361,0.46995191
-2.90845423,1.03148858,0.18624883,0.09400294,0.04852119,0.12285581,0.08757164,0.48031832
-2.90245123,1.05158365,0.18361048,0.09669573,0.05212358,0.12687688,0.09151002,0.49256526
-2.89644822,1.07608459,0.18237006,0.09971877,0.05577299,0.13185848,0.09527038,0.50638854
-2.89044522,1.10445924,0.18249048,0.10302531,0.05943980,0.13780679,0.09877423,0.52143564
-2.88444222,1.13610023,0.18391202,0.10656409,0.06309426,0.14471542,0.10194557,0.53731881
-2.87843922,1.17034898,0.18655636,0.11028136,0.06670716,0.15256562,0.10471348,0.55362928
-2.87243622,1.20651965,0.19033052,0.11412283,0.07025033,0.16132637,0.10701446,0.56995177
-2.86643322,1.24392192,0.19513077,0.11803538,0.07369703,0.17095463,0.10879461,0.58587894
-2.86043022,1.28188213,0.20084623,0.12196863,0.07702218,0.18139539,0.11001148,0.60102517
-2.85442721,1.31976180,0.20736213,0.12587617,0.08020250,0.19258204,0.11063538,0.61503922
-2.84842421,1.35697345,0.21456276,0.12971647,0.08321640,0.20443667,0.11065038,0.62761531
-2.84242121,1.39299317,0.22233393,0.13345359,0.08604386,0.21687068,0.11005464,0.63850235
-2.83641821,1.42737002,0.23056512,0.13705746,0.08866613,0.22978569,0.10886037,0.64751100
-2.83041521,1.45973219,0.23915123,0.14050398,0.09106541,0.24307467,0.10709320,0.65451830
-2.82441221,1.48979012,0.24799402,0.14377484,0.09322450,0.25662346,0.10479114,0.65947002
-2.81840920,1.51733686,0.25700320,0.14685720,0.09512656,0.27031264,0.10200317,0.66238040
-2.81240620,1.54224593,0.26609731,0.14974318,0.09675479,0.28401971,0.09878746,0.66332964
-2.80640320,1.56446703,0.27520433,0.15242929,0.09809244,0.29762149,0.09520941,0.66245908
-2.80040020,1.58402001,0.28426207,0.15491581,0.09912280,0.31099670,0.09133953,0.65996453
-2.79439720,1.60098732,0.29321836,0.15720614,0.09982944,0.32402866,0.08725127,0.65608777
-2.78839420,1.61550542,0.30203097,0.15930618,0.10019660,0.33660778,0.08301892,0.65110678
-2.78239120,1.62775536,0.31066736,0.16122375,0.10020976,0.34863399,0.07871557,0.64532499
-2.77638819,1.63795275,0.31910420,0.16296805,0.09985628,0.36001875,0.07441135,0.63905993
-2.77038519,1.64633756,0.32732658,0.16454914,0.09912622,0.37068664,0.07017178,0.63263182
-2.76438219,1.65316375,0.33532713,0.16597750,0.09801310,0.38057643,0.06605650,0.62635232
-2.75837919,1.65868931,0.34310485,0.16726363,0.09651471,0.38964151,0.06211820,0.62051411
-2.75237619,1.66316658,0.35066379,0.16841769,0.09463382,0.39784976,0.05840198,0.61538150
-2.74637319,1.66683354,0.35801169,0.16944912,0.09237878,0.40518285,0.05494482,0.61118244
-2.74037019,1.66990607,0.36515852,0.17036637,0.08976389,0.41163497,0.05177551,0.60810235
-2.73436718,1.67257153,0.37211517,0.17117666,0.08680957,0.41721123,0.04891470,0.60627986
-2.72836418,1.67498407,0.37889219,0.17188571,0.08354233,0.42192570,0.04637527,0.60580468
-2.72236118,1.67726174,0.38549885,0.17249767,0.07999441,0.42579942,0.04416280,0.60671765
-2.71635818,1.67948567,0.39194249,0.17301502,0.07620324,0.42885842,0.04227626,0.60901300
-2.71035518,1.68170145,0.39822824,0.17343861,0.07221061,0.43113191,0.04070882,0.61264253
-2.70435218,1.68392258,0.40435919,0.17376779,0.06806173,0.43265089,0.03944867,0.61752167
-2.69834917,1.68613597,0.41033699,0.17400065,0.06380405,0.43344710,0.03847997,0.62353699
-2.69234617,1.68830922,0.41616278,0.17413438,0.05948609,0.43355259,0.03778379,0.63055483
-2.68634317,1.69039917,0.42183849,0.17416571,0.05515613,0.43299972,0.03733905,0.63843049
-2.68034017,1.69236137,0.42736837,0.17409142,0.05086107,0.43182174,0.03712337,0.64701761
-2.67433717,1.69415969,0.43276050,0.17390887,0.04664522,0.43005373,0.03711396,0.65617715
-2.66833417,1.69577563,0.43802835,0.17361659,0.04254933,0.42773389,0.03728835,0.66578551
-2.66233117,1.69721635,0.44319195,0.17321475,0.03860970,0.42490494,0.03762507,0.67574134
-2.65632816,1.69852101,0.44827871,0.17270565,0.03485758,0.42161553,0.03810414,0.68597061
-2.65032516,1.69976483,0.45332366,0.17209395,0.03131868,0.41792139,0.03870754,0.69642977
-2.64432216,1.70106019,0.45836894,0.17138686,0.02801295,0.41388618,0.03941945,0.70710669
-2.63831916,1.70255483,0.46346253,0.17059406,0.02495453,0.40958174,0.04022638,0.71801947
-2.63231616,1.70442678,0.46865618,0.16972743,0.02215193,0.40508766,0.04111713,0.72921308
-2.62631316,1.70687626,0.47400255,0.16880064,0.01960830,0.40049022,0.04208264,0.74075413
-2.62031016,1.71011484,0.47955169,0.16782840,0.01732191,0.39588048,0.04311566,0.75272402
-2.61430715,1.71435239,0.48534689,0.16682571,0.01528667,0.39135169,0.04421036,0.76521087
-2.60830415,1.71978255,0.49142038,0.16580691,0.01349275,0.38699604,0.04536175,0.77830082
-2.60230115,1.72656736,0.49778880,0.16478462,0.01192723,0.38290103,0.04656509,0.79206898
