energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,4.08958361,0.58992577,0.00408910,2.65338397,3.30615772,0.02607998,0.35338691
-4.29514757,4.07507581,0.58304544,0.00404528,2.63029571,3.29919471,0.02581998,0.34898862
-4.28914457,4.05249546,0.57292934,0.00399913,2.59277127,3.28813014,0.02539208,0.34281953
-4.28314157,4.02380202,0.55982953,0.00395296,2.54205868,3.27457502,0.02480430,0.33503344
-4.27713857,3.99124782,0.54406502,0.00390916,2.47973638,3.26034313,0.02406857,0.32582665
-4.27113557,3.95730771,0.52601096,0.00387020,2.40766240,3.24739496,0.02320027,0.31543147
-4.26513257,3.92460130,0.50608626,0.00383850,2.32791415,3.23777696,0.02221773,0.30410858
-4.25912956,3.89581132,0.48474011,0.00381641,2.24272156,3.23355842,0.02114158,0.29213857
-4.25312656,3.87360129,0.46243805,0.00380614,2.15439623,3.23676873,0.01999413,0.27981290
-4.24712356,3.86053560,0.43964805,0.00380970,2.06525956,3.24933727,0.01879866,0.26742482
-4.24112056,3.85900523,0.41682727,0.00382888,1.97757257,3.27303822,0.01757878,0.25526052
-4.23511756,3.87116107,0.39440980,0.00386516,1.89347013,3.30944176,0.01635778,0.24359077
-4.22911456,3.89885720,0.37279595,0.00391973,1.81490188,3.35987321,0.01515804,0.23266349
-4.22311156,3.94360501,0.35234326,0.00399344,1.74358164,3.42538065,0.01400051,0.22269734
-4.21710855,4.00653904,0.33335946,0.00408682,1.68094693,3.50671144,0.01290427,0.21387663
-4.21110555,4.08839444,0.31609753,0.00420004,1.62812926,3.60429739,0.01188619,0.20634747
-4.20510255,4.18949565,0.30075277,0.00433292,1.58593581,3.71824805,0.01096063,0.20021541
-4.19909955,4.30975536,0.28746183,0.00448496,1.55484224,3.84835127,0.01013934,0.19554440
-4.19309655,4.44868252,0.27630362,0.00465534,1.53499625,3.99408003,0.00943126,0.19235707
-4.18709355,4.60539812,0.26730170,0.00484293,1.52623084,4.15460433,0.00884260,0.19063615
-4.18109055,4.77865736,0.26042805,0.00504628,1.52808622,4.32880743,0.00837680,0.19032698
-4.17508754,4.96687694,0.25560799,0.00526372,1.53983893,4.51530513,0.00803470,0.19134087
-4.16908454,5.16816638,0.25272570,0.00549328,1.56053666,4.71246790,0.00781462,0.19355909
-4.16308154,5.38036270,0.25163051,0.00573277,1.58903719,4.91844513,0.00771256,0.19683746
-4.15707854,5.60106779,0.25214328,0.00597979,1.62405005,5.13119152,0.00772243,0.20101123
-4.15107554,5.82768833,0.25406305,0.00623172,1.66417930,5.34849580,0.00783623,0.20590012
-4.14507254,6.05747830,0.25717346,0.00648579,1.70796626,5.56801195,0.00804434,0.21131349
-4.13906953,6.28758395,0.26124904,0.00673908,1.75393094,5.78729335,0.00833576,0.21705533
-4.13306653,6.51509169,0.26606119,0.00698856,1.80061126,6.00383030,0.00869840,0.22292916
-4.12706353,6.73707864,0.27138367,0.00723114,1.84659916,6.21509097,0.00911936,0.22874258
-4.12106053,6.95066588,0.27699770,0.00746369,1.89057309,6.41856597,0.00958523,0.23431157
-4.11505753,7.15307388,0.28269654,0.00768314,1.93132620,6.61181601,0.01008243,0.23946438
-4.10905453,7.34167923,0.28828949,0.00788649,1.96779005,6.79252201,0.01059747,0.24404498
-4.10305153,7.51407157,0.29360536,0.00807091,1.99905354,6.95853648,0.01111734,0.24791605
-4.09704852,7.66810897,0.29849535,0.00823379,2.02437691,7.10793458,0.01162976,0.25096151
-4.09104552,7.80197003,0.30283529,0.00837282,2.04320091,7.23906302,0.01212352,0.25308847
-4.08504252,7.91420035,0.30652722,0.00848606,2.05515105,7.35058457,0.01258874,0.25422872
-4.07903952,8.00375126,0.30950040,0.00857197,2.06003716,7.44151609,0.01301712,0.25433954
-4.07303652,8.07000870,0.31171151,0.00862951,2.05784856,7.51125779,0.01340216,0.25340409
-4.06703352,8.11281025,0.31314427,0.00865815,2.04874500,7.55961188,0.01373932,0.25143107
-4.06103052,8.13244892,0.31380837,0.00865787,2.03304379,7.58678905,0.01402610,0.24845390
-4.05502751,8.12966283,0.31373766,0.00862922,2.01120371,7.59340189,0.01426209,0.24452933
-4.04902451,8.10561048,0.31298789,0.00857329,1.98380600,7.58044481,0.01444894,0.23973548
-4.04302151,8.06183224,0.31163373,0.00849163,1.95153321,7.54926104,0.01459023,0.23416944
-4.03701851,8.00019934,0.30976547,0.00838628,1.91514644,7.50149769,0.01469137,0.22794439
-4.03101551,7.92285235,0.30748529,0.00825964,1.87546167,7.43905094,0.01475926,0.22118643
-4.02501251,7.83213178,0.30490330,0.00811441,1.83332588,7.36400353,0.01480212,0.21403109
-4.01900950,7.73050392,0.30213350,0.00795350,1.78959364,7.27855768,0.01482904,0.20661964
-4.01300650,7.62048519,0.29928972,0.00777995,1.74510471,7.18496647,0.01484970,0.19909538
-4.00700350,7.50456849,0.29648180,0.00759679,1.70066343,7.08546681,0.01487396,0.19159994
-4.00100050,7.38515477,0.29381199,0.00740700,1.65702019,6.98221727,0.01491143,0.18426963
-3.99499750,7.26449264,0.29137179,0.00721336,1.61485561,6.87724337,0.01497114,0.17723216
-3.98899450,7.14462854,0.28923926,0.00701844,1.57476747,6.77239252,0.01506119,0.17060356
-3.98299150,7.02736912,0.28747703,0.00682450,1.53726089,6.66930035,0.01518840,0.16448552
-3.97698849,6.91425671,0.28613077,0.00663345,1.50274163,6.56936928,0.01535809,0.15896328
-3.97098549,6.80655837,0.28522847,0.00644687,1.47151251,6.47375945,0.01557387,0.15410392
-3.96498249,6.70526772,0.28478033,0.00626593,1.44377297,6.38339158,0.01583754,0.14995531
-3.95897949,6.61111858,0.28477931,0.00609148,1.41962149,6.29896059,0.01614902,0.14654554
-3.95297649,6.52460868,0.28520228,0.00592403,1.39906055,6.22095826,0.01650640,0.14388304
-3.94697349,6.44603127,0.28601172,0.00576383,1.38200404,6.14970303,0.01690606,0.14195714
-3.94097049,6.37551239,0.28715792,0.00561089,1.36828661,6.08537456,0.01734284,0.14073925
-3.93496748,6.31305123,0.28858154,0.00546505,1.35767466,6.02805076,0.01781032,0.14018453
-3.92896448,6.25856133,0.29021643,0.00532604,1.34987867,5.97774503,0.01830110,0.14023391
-3.92296148,6.21191025,0.29199268,0.00519356,1.34456639,5.93444164,0.01880719,0.14081654
-3.91695848,6.17295591,0.29383969,0.00506729,1.34137663,5.89812742,0.01932035,0.14185256
-3.91095548,6.14157792,0.29568923,0.00494698,1.33993307,5.86881836,0.01983255,0.14325589
-3.90495248,6.11770268,0.29747826,0.00483247,1.33985789,5.84657994,0.02033631,0.14493736
-3.89894947,6.10132143,0.29915155,0.00472371,1.34078464,5.83154063,0.02082510,0.14680757
-3.89294647,6.09250069,0.30066385,0.00462079,1.34237005,5.82389809,0.02129363,0.14877986
-3.88694347,6.09138511,0.30198159,0.00452393,1.34430430,5.82391819,0.02173817,0.15077291
-3.88094047,6.09819271,0.30308404,0.00443347,1.34631941,5.83192699,0.02215671,0.15271314
-3.87493747,6.11320301,0.30396378,0.00434988,1.34819549,5.84829632,0.02254906,0.15453667
-3.86893447,6.13673866,0.30462657,0.00427371,1.34976439,5.87342359,0.02291687,0.15619082
-3.86293147,6.16914130,0.30509044,0.00420556,1.35091085,5.90770659,0.02326353,0.15763511
-3.85692846,6.21074271,0.30538427,0.00414604,1.35157082,5.95151443,0.02359399,0.15884176
-3.85092546,6.26183209,0.30554557,0.00409577,1.35172724,6.00515538,0.02391447,0.15979556
-3.84492246,6.32262088,0.30561792,0.00405530,1.35140333,6.06884299,0.02423205,0.16049325
-3.83891946,6.39320612,0.30564789,0.00402507,1.35065379,6.14266142,0.02455428,0.16094244
-3.83291646,6.47353397,0.30568176,0.00400542,1.34955432,6.22653133,0.02488867,0.16116005
-3.82691346,6.56336451,0.30576212,0.00399651,1.34819021,6.32017760,0.02524216,0.16117040
-3.82091046,6.66223957,0.30592457,0.00399834,1.34664435,6.42310015,0.02562063,0.16100315
-3.81490745,6.76945499,0.30619475,0.00401068,1.34498571,6.53454923,0.02602843,0.16069100
-3.80890445,6.88403875,0.30658569,0.00403310,1.34325875,6.65350651,0.02646796,0.16026746
-3.80290145,7.00473663,0.30709590,0.00406493,1.34147456,6.77867329,0.02693929,0.15976470
-3.79689845,7.13000652,0.30770814,0.00410528,1.33960424,6.90846700,0.02743999,0.15921163
-3.79089545,7.25802274,0.30838902,0.00415303,1.33757510,7.04102708,0.02796497,0.15863232
-3.78489245,7.38669114,0.30908948,0.00420687,1.33526986,7.17423103,0.02850651,0.15804480
-3.77888944,7.51367564,0.30974614,0.00426526,1.33252904,7.30572124,0.02905444,0.15746041
-3.77288644,7.63643626,0.31028353,0.00432653,1.32915656,7.43294267,0.02959639,0.15688354
-3.76688344,7.75227853,0.31061702,0.00438885,1.32492813,7.55319119,0.03011819,0.15631201
-3.76088044,7.85841322,0.31065629,0.00445030,1.31960215,7.66367186,0.03060439,0.15573787
-3.75487744,7.95202524,0.31030936,0.00450890,1.31293247,7.76156591,0.03103884,0.15514870
-3.74887444,8.03034981,0.30948666,0.00456266,1.30468237,7.84410467,0.03140533,0.15452927
-3.74287144,8.09075336,0.30810528,0.00460962,1.29463886,7.90864829,0.03168819,0.15386350
-3.73686843,8.13081667,0.30609289,0.00464794,1.28262662,7.95276657,0.03187303,0.15313659
-3.73086543,8.14841688,0.30339130,0.00467589,1.26852078,7.97431908,0.03194723,0.15233723
-3.72486243,8.14180528,0.29995942,0.00469197,1.25225765,7.97153126,0.03190054,0.15145969
-3.71885943,8.10967738,0.29577545,0.00469490,1.23384297,7.94306345,0.03172547,0.15050577
-3.71285643,8.05123218,0.29083825,0.00468372,1.21335705,7.88806963,0.03141765,0.14948631
-3.70685343,7.96621761,0.28516780,0.00465778,1.19095649,7.80624305,0.03097597,0.14842237
-3.70085043,7.85495980,0.27880470,0.00461681,1.16687235,7.69784634,0.03040265,0.14734580
-3.69484742,7.71837416,0.27180881,0.00456093,1.14140478,7.56372418,0.02970319,0.14629920
-3.68884442,7.55795726,0.26425706,0.00449063,1.11491426,7.40529741,0.02888610,0.14533523
-3.68284142,7.37575914,0.25624054,0.00440682,1.08780996,7.22453813,0.02796264,0.14451526
-3.67683842,7.17433651,0.24786114,0.00431080,1.06053555,7.02392619,0.02694635,0.14390736
-3.67083542,6.95668838,0.23922769,0.00420420,1.03355320,6.80638836,0.02585260,0.14358373
-3.66483242,6.72617606,0.23045201,0.00408899,1.00732658,6.57522224,0.02469801,0.14361760
-3.65882941,6.48643070,0.22164488,0.00396741,0.98230335,6.33400745,0.02349992,0.14407976
-3.65282641,6.24125150,0.21291228,0.00384190,0.95889822,6.08650761,0.02227579,0.14503493
-3.64682341,5.99449882,0.20435189,0.00371504,0.93747718,5.83656660,0.02104270,0.14653801
-3.64082041,5.74998588,0.19605008,0.00358950,0.91834354,5.58800315,0.01981681,0.14863051
-3.63481741,5.51137353,0.18807959,0.00346793,0.90172659,5.34450759,0.01861297,0.15133727
-3.62881441,5.28207172,0.18049770,0.00335288,0.88777316,5.10954464,0.01744433,0.15466373
-3.62281141,5.06515146,0.17334529,0.00324677,0.87654260,4.88626571,0.01632212,0.15859384
-3.61680840,4.86327016,0.16664656,0.00315178,0.86800529,4.67743358,0.01525543,0.16308878
-3.61080540,4.67861293,0.16040940,0.00306977,0.86204483,4.48536207,0.01425112,0.16808665
-3.60480240,4.51285142,0.15462646,0.00300227,0.85846373,4.31187213,0.01331387,0.17350310
-3.59879940,4.36712117,0.14927683,0.00295040,0.85699237,4.15826556,0.01244619,0.17923297
-3.59279640,4.24201756,0.14432806,0.00291487,0.85730095,4.02531646,0.01164861,0.18515295
-3.58679340,4.13760979,0.13973867,0.00289592,0.85901372,3.91327991,0.01091986,0.19112510
-3.58079040,4.05347144,0.13546082,0.00289334,0.86172507,3.82191683,0.01025715,0.19700116
-3.57478739,3.98872588,0.13144307,0.00290649,0.86501668,3.75053326,0.00965638,0.20262746
-3.56878439,3.94210394,0.12763316,0.00293428,0.86847506,3.69803189,0.00911248,0.20785017
-3.56278139,3.91201128,0.12398067,0.00297527,0.87170871,3.66297338,0.00861972,0.21252087
-3.55677839,3.89660226,0.12043933,0.00302765,0.87436424,3.64364470,0.00817191,0.21650183
-3.55077539,3.89385745,0.11696916,0.00308934,0.87614073,3.63813176,0.00776276,0.21967118
-3.54477239,3.90166175,0.11353808,0.00315805,0.87680170,3.64439342,0.00738606,0.22192743
-3.53876938,3.91788010,0.11012314,0.00323132,0.87618443,3.66033432,0.00703590,0.22319326
-3.53276638,3.94042835,0.10671122,0.00330663,0.87420596,3.68387397,0.00670687,0.22341844
-3.52676338,3.96733704,0.10329932,0.00338145,0.87086583,3.71301005,0.00639412,0.22258166
-3.52076038,3.99680601,0.09989431,0.00345331,0.86624539,3.74587390,0.00609354,0.22069135
-3.51475738,4.02724870,0.09651225,0.00351988,0.86050367,3.78077691,0.00580173,0.21778523
-3.50875438,4.05732494,0.09317738,0.00357899,0.85387021,3.81624667,0.00551607,0.21392895
-3.50275138,4.08596177,0.08992066,0.00362874,0.84663507,3.85105217,0.00523468,0.20921351
-3.49674837,4.11236244,0.08677820,0.00366750,0.83913647,3.88421799,0.00495641,0.20375201
-3.49074537,4.13600357,0.08378936,0.00369395,0.83174668,3.91502749,0.00468073,0.19767550
-3.48474237,4.15662172,0.08099488,0.00370709,0.82485662,3.94301558,0.00440767,0.19112835
-3.47873937,4.17419010,0.07843490,0.00370626,0.81886000,3.96795199,0.00413776,0.18426335
-3.47273637,4.18888714,0.07614706,0.00369115,0.81413735,3.98981617,0.00387186,0.17723656
-3.46673337,4.20105842,0.07416478,0.00366176,0.81104080,4.00876533,0.00361111,0.17020234
-3.46073037,4.21117392,0.07251565,0.00361840,0.80988005,4.02509722,0.00335683,0.16330856
-3.45472736,4.21978250,0.07122015,0.00356163,0.81091002,4.03920943,0.00311039,0.15669231
-3.44872436,4.22746571,0.07029059,0.00349227,0.81432064,4.05155708,0.00287315,0.15047615
-3.44272136,4.23479273,0.06973039,0.00341135,0.82022913,4.06261087,0.00264640,0.14476501
-3.43671836,4.24227853,0.06953374,0.00332003,0.82867491,4.07281712,0.00243127,0.13964389
-3.43071536,4.25034670,0.06968550,0.00321961,0.83961736,4.08256162,0.00222867,0.13517631
-3.42471236,4.25929868,0.07016155,0.00311144,0.85293641,4.09213871,0.00203932,0.13140357
-3.41870935,4.26929025,0.07092936,0.00299694,0.86843586,4.10172679,0.00186366,0.12834479
-3.41270635,4.28031635,0.07194892,0.00287749,0.88584932,4.11137122,0.00170188,0.12599764
-3.40670335,4.29220449,0.07317386,0.00275447,0.90484855,4.12097512,0.00155393,0.12433974
-3.40070035,4.30461691,0.07455284,0.00262918,0.92505364,4.13029820,0.00141950,0.12333058
-3.39469735,4.31706116,0.07603103,0.00250284,0.94604498,4.13896361,0.00129810,0.12291390
-3.38869435,4.32890826,0.07755180,0.00237657,0.96737628,4.14647198,0.00118902,0.12302045
-3.38269135,4.33941763,0.07905829,0.00225138,0.98858833,4.15222208,0.00109145,0.12357087
-3.37668834,4.34776724,0.08049518,0.00212816,1.00922292,4.15553658,0.00100444,0.12447876
-3.37068534,4.35308755,0.08181018,0.00200766,1.02883641,4.15569183,0.00092700,0.12565371
-3.36468234,4.35449764,0.08295556,0.00189051,1.04701255,4.15194989,0.00085809,0.12700422
-3.35867934,4.35114161,0.08388940,0.00177725,1.06337402,4.14359125,0.00079670,0.12844042
-3.35267634,4.34222366,0.08457670,0.00166828,1.07759222,4.12994666,0.00074189,0.12987657
-3.34667334,4.32704023,0.08499017,0.00156389,1.08939524,4.11042646,0.00069277,0.13123314
-3.34067034,4.30500777,0.08511077,0.00146431,1.09857339,4.08454616,0.00064860,0.13243856
-3.33466733,4.27568487,0.08492802,0.00136966,1.10498242,4.05194698,0.00060877,0.13343059
-3.32866433,4.23878809,0.08443992,0.00127999,1.10854429,4.01241059,0.00057283,0.13415719
-3.32266133,4.19420065,0.08365269,0.00119532,1.10924547,3.96586744,0.00054055,0.13457705
-3.31665833,4.14197400,0.08258020,0.00111558,1.10713300,3.91239853,0.00051188,0.13465968
-3.31065533,4.08232234,0.08124318,0.00104070,1.10230852,3.85223055,0.00048701,0.13438512
-3.30465233,4.01561057,0.07966831,0.00097056,1.09492058,3.78572505,0.00046640,0.13374339
-3.29864932,3.94233642,0.07788716,0.00090501,1.08515577,3.71336207,0.00045077,0.13273356
-3.29264632,3.86310788,0.07593501,0.00084389,1.07322886,3.63571945,0.00044112,0.13136271
-3.28664332,3.77861715,0.07384972,0.00078704,1.05937276,3.55344878,0.00043881,0.12964468
-3.28064032,3.68961237,0.07167066,0.00073427,1.04382848,3.46724930,0.00044552,0.12759875
-3.27463732,3.59686876,0.06943762,0.00068540,1.02683586,3.37784115,0.00046333,0.12524829
-3.26863432,3.50116049,0.06719000,0.00064023,1.00862519,3.28593927,0.00049475,0.12261946
-3.26263132,3.40323464,0.06496602,0.00059856,0.98941042,3.19222925,0.00054273,0.11973996
-3.25662831,3.30378852,0.06280223,0.00056019,0.96938391,3.09734622,0.00061071,0.11663798
-3.25062531,3.20345134,0.06073315,0.00052492,0.94871317,3.00185781,0.00070267,0.11334124
-3.24462231,3.10277092,0.05879114,0.00049253,0.92753954,2.90625190,0.00082312,0.10987629
-3.23861931,3.00220604,0.05700640,0.00046283,0.90597871,2.81092949,0.00097712,0.10626798
-3.23261631,2.90212444,0.05540715,0.00043558,0.88412311,2.71620308,0.00117030,0.10253912
-3.22661331,2.80280633,0.05401988,0.00041060,0.86204574,2.62230013,0.00140880,0.09871043
-3.22061031,2.70445297,0.05286971,0.00038767,0.83980516,2.52937142,0.00169925,0.09480054
-3.21460730,2.60719949,0.05198067,0.00036658,0.81745129,2.43750344,0.00204867,0.09082621
-3.20860430,2.51113099,0.05137605,0.00034715,0.79503147,2.34673397,0.00246437,0.08680270
-3.20260130,2.41630071,0.05107852,0.00032919,0.77259643,2.25706973,0.00295384,0.08274412
-3.19659830,2.32274896,0.05111019,0.00031253,0.75020558,2.16850487,0.00352447,0.07866394
-3.19059530,2.23052170,0.05149251,0.00029701,0.72793144,2.08103920,0.00418346,0.07457537
-3.18459230,2.13968729,0.05224590,0.00028250,0.70586265,1.99469488,0.00493747,0.07049183
-3.17858929,2.05035050,0.05338927,0.00026889,0.68410554,1.90953054,0.00579242,0.06642728
-3.17258629,1.96266292,0.05493925,0.00025607,0.66278408,1.82565212,0.00675314,0.06239650
-3.16658329,1.87682904,0.05690939,0.00024398,0.64203817,1.74321959,0.00782312,0.05841526
-3.16058029,1.79310783,0.05930911,0.00023256,0.62202054,1.66244947,0.00900420,0.05450041
-3.15457729,1.71180987,0.06214272,0.00022180,0.60289242,1.58361298,0.01029631,0.05066989
-3.14857429,1.63329024,0.06540839,0.00021167,0.58481837,1.50703007,0.01169719,0.04694258
-3.14257129,1.55793793,0.06909727,0.00020220,0.56796079,1.43306001,0.01320228,0.04333825
-3.13656828,1.48616253,0.07319276,0.00019341,0.55247437,1.36208910,0.01480455,0.03987728
-3.13056528,1.41837938,0.07767009,0.00018534,0.53850125,1.29451659,0.01649451,0.03658055
-3.12456228,1.35499408,0.08249622,0.00017803,0.52616707,1.23073969,0.01826023,0.03346922
-3.11855928,1.29638769,0.08763018,0.00017156,0.51557861,1.17113880,0.02008751,0.03056464
-3.11255628,1.24290347,0.09302376,0.00016598,0.50682293,1.11606389,0.02196016,0.02788828
-3.10655328,1.19483623,0.09862277,0.00016135,0.49996859,1.06582288,0.02386036,0.02546170
-3.10055028,1.15242481,0.10436863,0.00015775,0.49506866,1.02067273,0.02576908,0.02330671
-3.09454727,1.11584815,0.11020042,0.00015524,0.49216556,0.98081360,0.02766666,0.02144547
-3.08854427,1.08522511,0.11605721,0.00015389,0.49129745,0.94638640,0.02953334,0.01990073
-3.08254127,1.06061769,0.12188059,0.00015375,0.49250559,0.91747348,0.03134991,0.01869608
-3.07653827,1.04203743,0.12761729,0.00015489,0.49584235,0.89410243,0.03309832,0.01785619
-3.07053527,1.02945405,0.13322178,0.00015736,0.50137901,0.87625206,0.03476226,0.01740704
-3.06453227,1.02280559,0.13865861,0.00016123,0.50921284,0.86386033,0.03632769,0.01737602
-3.05852926,1.02200889,0.14390438,0.00016656,0.51947256,0.85683296,0.03778333,0.01779193
-3.05252626,1.02696957,0.14894921,0.00017340,0.53232161,0.85505218,0.03912090,0.01868481
-3.04652326,1.03759017,0.15379759,0.00018181,0.54795869,0.85838463,0.04033542,0.02008556
-3.04052026,1.05377584,0.15846844,0.00019185,0.56661483,0.86668756,0.04142516,0.02202525
-3.03451726,1.07543657,0.16299441,0.00020356,0.58854707,0.87981279,0.04239162,0.02453428
-3.02851426,1.10248568,0.16742030,0.00021700,0.61402823,0.89760792,0.04323920,0.02764113
-3.02251126,1.13483418,0.17180075,0.00023220,0.64333319,0.91991456,0.04397484,0.03137100
-3.01650825,1.17238114,0.17619710,0.00024918,0.67672190,0.94656341,0.04460750,0.03574404
-3.01050525,1.21500054,0.18067370,0.00026795,0.71441976,0.97736677,0.04514749,0.04077359
-3.00450225,1.26252523,0.18529373,0.00028849,0.75659609,1.01210851,0.04560585,0.04646417
-2.99849925,1.31472897,0.19011477,0.00031076,0.80334187,1.05053262,0.04599359,0.05280948
-2.99249625,1.37130781,0.19518436,0.00033465,0.85464774,1.09233083,0.04632103,0.05979052
-2.98649325,1.43186211,0.20053568,0.00036006,0.91038370,1.13713062,0.04659708,0.06737386
-2.98049025,1.49588064,0.20618375,0.00038680,0.97028164,1.18448436,0.04682875,0.07551022
-2.97448724,1.56272820,0.21212227,0.00041465,1.03392209,1.23386089,0.04702063,0.08413353
-2.96848424,1.63163793,0.21832134,0.00044334,1.10072628,1.28464028,0.04717462,0.09316045
-2.96248124,1.70170958,0.22472619,0.00047255,1.16995444,1.33611283,0.04728972,0.10249062
-2.95647824,1.77191452,0.23125716,0.00050192,1.24071114,1.38748276,0.04736208,0.11200750
-2.95047524,1.84110782,0.23781083,0.00053101,1.31195787,1.43787701,0.04738517,0.12158003
-2.94447224,1.90804777,0.24426240,0.00055939,1.38253302,1.48635933,0.04735009,0.13106501
-2.93846923,1.97142219,0.25046928,0.00058658,1.45117881,1.53194927,0.04724601,0.14031020
-2.93246623,2.02988106,0.25627564,0.00061210,1.51657438,1.57364573,0.04706085,0.14915798
-2.92646323,2.08207408,0.26151786,0.00063544,1.57737396,1.61045403,0.04678182,0.15744961
-2.92046023,2.12669183,0.26603064,0.00065614,1.63224851,1.64141556,0.04639626,0.16502982
-2.91445723,2.16250859,0.26965336,0.00067373,1.67992935,1.66563865,0.04589228,0.17175155
-2.90845423,2.18842506,0.27223657,0.00068783,1.71925162,1.68232921,0.04525956,0.17748072
-2.90245123,2.20350874,0.27364820,0.00069807,1.74919580,1.69081978,0.04448994,0.18210077
-2.89644822,2.20703022,0.27377928,0.00070418,1.76892536,1.69059536,0.04357804,0.18551673
-2.89044522,2.19849343,0.27254879,0.00070597,1.77781870,1.68131492,0.04252174,0.18765876
-2.88444222,2.17765838,0.26990757,0.00070331,1.77549401,1.66282728,0.04132248,0.18848483
-2.87843922,2.14455528,0.26584104,0.00069620,1.76182587,1.63518070,0.03998553,0.18798259
-2.87243622,2.09948930,0.26037057,0.00068472,1.73695288,1.59862552,0.03851998,0.18617015
-2.86643322,2.04303576,0.25355365,0.00066903,1.70127597,1.55360979,0.03693875,0.18309600
-2.86043022,1.97602598,0.24548265,0.00064941,1.65544778,1.50076804,0.03525830,0.17883781
-2.85442721,1.89952461,0.23628250,0.00062620,1.60035355,1.44090378,0.03349839,0.17350035
-2.84842421,1.81479950,0.22610726,0.00059980,1.53708475,1.37496660,0.03168161,0.16721270
-2.84242121,1.72328571,0.21513588,0.00057069,1.46690665,1.30402486,0.02983295,0.16012461
-2.83641821,1.62654526,0.20356736,0.00053938,1.39122163,1.22923554,0.02797927,0.15240258
-2.83041521,1.52622458,0.19161546,0.00050642,1.31152974,1.15181224,0.02614871,0.14422544
-2.82441221,1.42401149,0.17950342,0.00047235,1.22938852,1.07299312,0.02437022,0.13578001
-2.81840920,1.32159349,0.16745858,0.00043771,1.14637342,0.99400977,0.02267298,0.12725662
-2.81240620,1.22061882,0.15570747,0.00040305,1.06404060,0.91605849,0.02108593,0.11884503
-2.80640320,1.12266175,0.14447119,0.00036886,0.98389313,0.84027461,0.01963734,0.11073050
-2.80040020,1.02919281,0.13396145,0.00033560,0.90735147,0.76771081,0.01835435,0.10309047
-2.79439720,0.94155466,0.12437712,0.00030367,0.83572893,0.69931982,0.01726268,0.09609154
-2.78839420,0.86094377,0.11590147,0.00027345,0.77021212,0.63594153,0.01638626,0.08988705
-2.78239120,0.78839760,0.10869995,0.00024521,0.71184640,0.57829451,0.01574691,0.08461507
-2.77638819,0.72478702,0.10291848,0.00021920,0.66152584,0.52697157,0.01536413,0.08039682
-2.77038519,0.67081301,0.09868219,0.00019558,0.61998713,0.48243883,0.01525472,0.07733538
-2.76438219,0.62700704,0.09609439,0.00017449,0.58780668,0.44503763,0.01543255,0.07551475
-2.75837919,0.59373395,0.09523582,0.00015597,0.56540002,0.41498855,0.01590823,0.07499897
-2.75237619,0.57119656,0.09616391,0.00014005,0.55302293,0.39239696,0.01668873,0.07583145
-2.74637319,0.55944118,0.09891208,0.00012668,0.55077334,0.37725918,0.01777709,0.07803432
-2.74037019,0.55836328,0.10348904,0.00011581,0.55859381,0.36946898,0.01917197,0.08160774
-2.73436718,0.56771295,0.10987791,0.00010731,0.57627395,0.36882385,0.02086732,0.08652934
-2.72836418,0.58709991,0.11803551,0.00010105,0.60345299,0.37503074,0.02285201,0.09275369
-2.72236118,0.61599808,0.12789150,0.00009688,0.63962246,0.38771140,0.02510953,0.10021184
-2.71635818,0.65374998,0.13934774,0.00009462,0.68412937,0.40640716,0.02761778,0.10881112
-2.71035518,0.69957140,0.15227796,0.00009407,0.73618042,0.43058354,0.03034892,0.11843530
-2.70435218,0.75255689,0.16652775,0.00009503,0.79484787,0.45963495,0.03326940,0.12894507
-2.69834917,0.81168681,0.18191510,0.00009729,0.85907767,0.49288992,0.03634019,0.14017915
-2.69234617,0.87583647,0.19823171,0.00010063,0.92770052,0.52961725,0.03951714,0.15195601
-2.68634317,0.94378800,0.21524500,0.00010483,0.99944634,0.56903343,0.04275158,0.16407628
-2.68034017,1.01424553,0.23270099,0.00010967,1.07296259,0.61031184,0.04599112,0.17632594
-2.67433717,1.08585360,0.25032818,0.00011494,1.14683638,0.65259369,0.04918066,0.18848022
-2.66833417,1.15721927,0.26784220,0.00012042,1.21962044,0.69500095,0.05226363,0.20030820
-2.66233117,1.22693722,0.28495136,0.00012592,1.28986230,0.73665115,0.05518325,0.21157797
-2.65632816,1.29361771,0.30136283,0.00013124,1.35613618,0.77667373,0.05788407,0.22206230
-2.65032516,1.35591644,0.31678936,0.00013622,1.41707647,0.81422763,0.06031343,0.23154442
-2.64432216,1.41256531,0.33095627,0.00014069,1.47141173,0.84851946,0.06242301,0.23982399
-2.63831916,1.46240315,0.34360853,0.00014450,1.51799782,0.87882174,0.06417021,0.24672269
-2.63231616,1.50440496,0.35451748,0.00014756,1.55584892,0.90449034,0.06551951,0.25208949
-2.62631316,1.53770856,0.36348724,0.00014975,1.58416496,0.92498046,0.06644361,0.25580513
-2.62031016,1.56163743,0.37036014,0.00015103,1.60235428,0.93986041,0.06692421,0.25778574
-2.61430715,1.57571871,0.37502137,0.00015133,1.61005053,0.94882256,0.06695273,0.25798532
-2.60830415,1.57969550,0.37740224,0.00015067,1.60712290,0.95169095,0.06653047,0.25639709
-2.60230115,1.57353290,0.37748230,0.00014904,1.59367937,0.94842511,0.06566863,0.25305353
