energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.41270635,4.99791877,0.00058956,0.73581532,1.36957766,3.82725392,0.00850010,0.20534635,0.94401608,0.31976442
-3.40670335,5.10363551,0.00062267,0.67865882,1.41228852,4.03414319,0.00877759,0.20998499,0.90625088,0.30005045
-3.40070035,5.20609194,0.00065490,0.62531935,1.44862745,4.23404607,0.00903228,0.21409702,0.87006826,0.28173783
-3.39469735,5.30293513,0.00068581,0.57586101,1.47796120,4.42441229,0.00926106,0.21759907,0.83539899,0.26481292
-3.38869435,5.39183904,0.00071497,0.53029704,1.49977885,4.60273368,0.00946126,0.22041626,0.80216332,0.24924378
-3.38269135,5.47055923,0.00074195,0.48859029,1.51370646,4.76660131,0.00963070,0.22248429,0.77027309,0.23498133
-3.37668834,5.53698860,0.00076630,0.45065523,1.51951750,4.91376347,0.00976768,0.22375125,0.73963426,0.22196105
-3.37068534,5.58921227,0.00078762,0.41636161,1.51713889,5.04218297,0.00987103,0.22417900,0.71014994,0.21010517
-3.36468234,5.62555978,0.00080553,0.38553924,1.50665231,5.15009170,0.00994009,0.22374426,0.68172363,0.19932517
-3.35867934,5.64465246,0.00081968,0.35798399,1.48829074,5.23604066,0.00997468,0.22243917,0.65426239,0.18952459
-3.35267634,5.64544444,0.00082982,0.33346431,1.46243061,5.29894359,0.00997515,0.22027143,0.62767998,0.18060197
-3.34667334,5.62725523,0.00083574,0.31172833,1.42957978,5.33811225,0.00994231,0.21726404,0.60189945,0.17245367
-3.34067034,5.58979279,0.00083732,0.29251105,1.39036188,5.35328193,0.00987741,0.21345458,0.57685541,0.16497673
-3.33466733,5.53316568,0.00083452,0.27554135,1.34549792,5.34462580,0.00978213,0.20889412,0.55249552,0.15807141
-3.32866433,5.45788374,0.00082739,0.26054869,1.29578558,5.31275705,0.00965850,0.20364583,0.52878140,0.15164348
-3.32266133,5.36484679,0.00081608,0.24726922,1.24207741,5.25871824,0.00950889,0.19778331,0.50568885,0.14560615
-3.31665833,5.25532151,0.00080082,0.23545112,1.18525832,5.18395788,0.00933595,0.19138866,0.48320730,0.13988158
-3.31065533,5.13090714,0.00078192,0.22485918,1.12622353,5.09029446,0.00914251,0.18455050,0.46133873,0.13440200
-3.30465233,4.99349070,0.00075976,0.21527831,1.06585741,4.97986879,0.00893157,0.17736180,0.44009598,0.12911035
-3.29864932,4.84519349,0.00073478,0.20651625,1.00501396,4.85508630,0.00870621,0.16991777,0.41950059,0.12396058
-3.29264632,4.68831026,0.00070747,0.19840518,0.94449944,4.71855073,0.00846950,0.16231370,0.39958038,0.11891744
-3.28664332,4.52524339,0.00067834,0.19080246,0.88505743,4.57299176,0.00822445,0.15464300,0.38036674,0.11395606
-3.28064032,4.35843414,0.00064790,0.18359054,0.82735661,4.42118887,0.00797394,0.14699518,0.36189191,0.10906107
-3.27463732,4.19029352,0.00061669,0.17667598,0.77198144,4.26589432,0.00772062,0.13945421,0.34418626,0.10422562
-3.26863432,4.02313515,0.00058520,0.16998788,0.71942561,4.10975776,0.00746689,0.13209688,0.32727575,0.09945008
-3.26263132,3.85911239,0.00055388,0.16347574,0.67008835,3.95525553,0.00721484,0.12499153,0.31117971,0.09474068
-3.25662831,3.70016214,0.00052314,0.15710686,0.62427323,3.80462683,0.00696618,0.11819692,0.29590891,0.09010814
-3.25062531,3.54795705,0.00049335,0.15086350,0.58218939,3.65981932,0.00672223,0.11176146,0.28146420,0.08556615
-3.24462231,3.40386776,0.00046479,0.14473987,0.54395487,3.52244585,0.00648395,0.10572266,0.26783556,0.08113006
-3.23861931,3.26893648,0.00043767,0.13873910,0.50960174,3.39375370,0.00625184,0.10010684,0.25500176,0.07681564
-3.23261631,3.14386241,0.00041213,0.13287036,0.47908271,3.27460733,0.00602609,0.09492921,0.24293057,0.07263789
-3.22661331,3.02899956,0.00038827,0.12714618,0.45227906,3.16548484,0.00580651,0.09019416,0.23157946,0.06861021
-3.22061031,2.92436639,0.00036609,0.12158007,0.42900939,3.06648792,0.00559262,0.08589584,0.22089689,0.06474363
-3.21460730,2.82966689,0.00034556,0.11618457,0.40903919,2.97736464,0.00538375,0.08201899,0.21082400,0.06104634
-3.20860430,2.74432184,0.00032658,0.11096969,0.39209076,2.89754367,0.00517903,0.07854001,0.20129659,0.05752344
-3.20260130,2.66750885,0.00030904,0.10594189,0.37785341,2.82617847,0.00497754,0.07542824,0.19224751,0.05417682
-3.19659830,2.59820943,0.00029277,0.10110342,0.36599369,2.76219933,0.00477835,0.07264732,0.18360902,0.05100538
-3.19059530,2.53526117,0.00027762,0.09645217,0.35616545,2.70437124,0.00458061,0.07015674,0.17531533,0.04800525
-3.18459230,2.47741285,0.00026342,0.09198189,0.34801966,2.65135504,0.00438361,0.06791346,0.16730493,0.04517027
-3.17858929,2.42338061,0.00025001,0.08768273,0.34121366,2.60176981,0.00418686,0.06587351,0.15952283,0.04249253
-3.17258629,2.37190279,0.00023723,0.08354206,0.33541987,2.55425389,0.00399013,0.06399356,0.15192239,0.03996290
-3.16658329,2.32179187,0.00022495,0.07954548,0.33033374,2.50752257,0.00379349,0.06223243,0.14446688,0.03757171
-3.16058029,2.27198146,0.00021307,0.07567788,0.32568079,2.46042057,0.00359730,0.06055250,0.13713056,0.03530929
-3.15457729,2.22156700,0.00020151,0.07192454,0.32122263,2.41196739,0.00340228,0.05892085,0.12989924,0.03316650
-3.14857429,2.16983894,0.00019023,0.06827220,0.31676190,2.36139451,0.00320945,0.05731034,0.12277048,0.03113526
-3.14257129,2.11630740,0.00017921,0.06470996,0.31214594,2.30817318,0.00302012,0.05570032,0.11575323,0.02920884
-3.13656828,2.06071781,0.00016846,0.06123003,0.30726917,2.25203228,0.00283585,0.05407716,0.10886707,0.02738217
-3.13056528,2.00305730,0.00015801,0.05782826,0.30207413,2.19296599,0.00265840,0.05243453,0.10214110,0.02565194
-3.12456228,1.94355184,0.00014791,0.05450446,0.29655110,2.13123124,0.00248972,0.05077332,0.09561249,0.02401668
-3.11855928,1.88265446,0.00013823,0.05126248,0.29073638,2.06733544,0.00233182,0.04910142,0.08932482,0.02247660
-3.11255628,1.82102543,0.00012906,0.04811001,0.28470920,2.00201512,0.00218675,0.04743318,0.08332629,0.02103348
-3.10655328,1.75950499,0.00012048,0.04505830,0.27858734,1.93620652,0.00205654,0.04578866,0.07766782,0.01969034
-3.10055028,1.69907998,0.00011256,0.04212154,0.27252167,1.87100929,0.00194315,0.04419272,0.07240118,0.01845113
-3.09454727,1.64084548,0.00010540,0.03931626,0.26668966,1.80764464,0.00184837,0.04267394,0.06757723,0.01732036
-3.08854427,1.58596292,0.00009905,0.03666053,0.26128801,1.74740952,0.00177380,0.04126340,0.06324417,0.01630265
-3.08254127,1.53561603,0.00009359,0.03417316,0.25652479,1.69162842,0.00172084,0.03999345,0.05944608,0.01540240
-3.07653827,1.49096627,0.00008904,0.03187283,0.25261110,1.64160431,0.00169057,0.03889639,0.05622160,0.01462329
-3.07053527,1.45310894,0.00008544,0.02977735,0.24975272,1.59857050,0.00168378,0.03800321,0.05360279,0.01396802
-3.06453227,1.42303166,0.00008278,0.02790281,0.24814176,1.56364475,0.00170095,0.03734232,0.05161424,0.01343793
-3.05852926,1.40157628,0.00008106,0.02626299,0.24794878,1.53778734,0.00174218,0.03693846,0.05027237,0.01303277
-3.05252626,1.38940560,0.00008024,0.02486871,0.24931557,1.52176414,0.00180724,0.03681164,0.04958496,0.01275052
-3.04652326,1.38697574,0.00008027,0.02372743,0.25234869,1.51611606,0.00189549,0.03697630,0.04955083,0.01258727
-3.04052026,1.39451518,0.00008107,0.02284285,0.25711420,1.52113558,0.00200596,0.03744059,0.05015971,0.01253719
-3.03451726,1.41201102,0.00008256,0.02221468,0.26363352,1.53685132,0.00213730,0.03820595,0.05139229,0.01259263
-3.02851426,1.43920288,0.00008465,0.02183858,0.27188080,1.56302092,0.00228782,0.03926676,0.05322045,0.01274420
-3.02251126,1.47558477,0.00008721,0.02170612,0.28178171,1.59913269,0.00245546,0.04061033,0.05560756,0.01298100
-3.01650825,1.52041491,0.00009014,0.02180488,0.29321382,1.64441582,0.00263790,0.04221709,0.05850910,0.01329091
-3.01050525,1.57273316,0.00009331,0.02211870,0.30600858,1.69785911,0.00283249,0.04406098,0.06187328,0.01366094
-3.00450225,1.63138594,0.00009661,0.02262794,0.31995480,1.75823761,0.00303637,0.04611013,0.06564198,0.01407764
-2.99849925,1.69505762,0.00009990,0.02330986,0.33480372,1.82414658,0.00324647,0.04832768,0.06975181,0.01452748
-2.99249625,1.76230799,0.00010308,0.02413910,0.35027538,1.89404179,0.00345957,0.05067285,0.07413539,0.01499741
-2.98649325,1.83161445,0.00010605,0.02508817,0.36606618,1.96628506,0.00367236,0.05310218,0.07872286,0.01547530
-2.98049025,1.90141798,0.00010870,0.02612803,0.38185754,2.03919382,0.00388152,0.05557094,0.08344354,0.01595045
-2.97448724,1.97017153,0.00011098,0.02722873,0.39732526,2.11109324,0.00408377,0.05803459,0.08822785,0.01641408
-2.96848424,2.03638938,0.00011282,0.02836004,0.41214939,2.18036934,0.00427596,0.06045037,0.09300935,0.01685981
-2.96248124,2.09869603,0.00011419,0.02949214,0.42602430,2.24552155,0.00445515,0.06277894,0.09772692,0.01728409
-2.95647824,2.15587296,0.00011506,0.03059635,0.43866863,2.30521288,0.00461865,0.06498590,0.10232706,0.01768660
-2.95047524,2.20690182,0.00011546,0.03164575,0.44983477,2.35831622,0.00476417,0.06704335,0.10676612,0.01807057
-2.94447224,2.25100245,0.00011541,0.03261590,0.45931751,2.40395491,0.00488982,0.06893120,0.11101247,0.01844305
-2.93846923,2.28766416,0.00011497,0.03348543,0.46696166,2.44153626,0.00499422,0.07063841,0.11504860,0.01881510
-2.93246623,2.31666924,0.00011424,0.03423655,0.47266812,2.47077639,0.00507652,0.07216386,0.11887281,0.01920187
-2.92646323,2.33810716,0.00011331,0.03485558,0.47639842,2.49171540,0.00513649,0.07351702,0.12250059,0.01962255
-2.92046023,2.35237897,0.00011234,0.03533321,0.47817722,2.50472184,0.00517448,0.07471819,0.12596555,0.02010032
-2.91445723,2.36019097,0.00011147,0.03566476,0.47809281,2.51048594,0.00519149,0.07579844,0.12931973,0.02066205
-2.90845423,2.36253756,0.00011088,0.03585025,0.47629554,2.51000135,0.00518911,0.07679908,0.13263323,0.02133796
-2.90245123,2.36067340,0.00011078,0.03589427,0.47299394,2.50453549,0.00516953,0.07777078,0.13599325,0.02216110
-2.89644822,2.35607522,0.00011138,0.03580579,0.46844891,2.49558932,0.00513547,0.07877223,0.13950218,0.02316678
-2.89044522,2.35039441,0.00011291,0.03559773,0.46296588,2.48484724,0.00509008,0.07986842,0.14327513,0.02439178
-2.88444222,2.34540155,0.00011563,0.03528643,0.45688532,2.47411894,0.00503691,0.08112864,0.14743661,0.02587350
-2.87843922,2.34292471,0.00011977,0.03489098,0.45057185,2.46527473,0.00497975,0.08262411,0.15211656,0.02764901
-2.87243622,2.34478344,0.00012560,0.03443245,0.44440230,2.46017679,0.00492254,0.08442546,0.15744590,0.02975397
-2.86643322,2.35272086,0.00013337,0.03393305,0.43875320,2.46060861,0.00486925,0.08660003,0.16355155,0.03222147
-2.86043022,2.36833630,0.00014333,0.03341528,0.43398810,2.46820540,0.00482373,0.08920915,0.17055123,0.03508090
-2.85442721,2.39302097,0.00015571,0.03290104,0.43044516,2.48438813,0.00478956,0.09230554,0.17854826,0.03835669
-2.84842421,2.42789943,0.00017072,0.03241076,0.42842560,2.51030377,0.00476997,0.09593079,0.18762639,0.04206717
-2.84242121,2.47377907,0.00018856,0.03196272,0.42818323,2.54677444,0.00476771,0.10011316,0.19784507,0.04622344
-2.83641821,2.53110989,0.00020937,0.03157232,0.42991565,2.59425746,0.00478491,0.10486577,0.20923525,0.05082833
-2.83041521,2.59995632,0.00023326,0.03125161,0.43375734,2.65281823,0.00482305,0.11018519,0.22179596,0.05587551
-2.82441221,2.67998248,0.00026028,0.03100892,0.43977492,2.72211722,0.00488288,0.11605055,0.23549188,0.06134882
-2.81840920,2.77045165,0.00029045,0.03084866,0.44796473,2.80141180,0.00496438,0.12242327,0.25025192,0.06722179
-2.81240620,2.87024023,0.00032369,0.03077132,0.45825281,2.88957299,0.00506677,0.12924730,0.26596911,0.07345739
-2.80640320,2.97786571,0.00035985,0.03077359,0.47049725,2.98511661,0.00518851,0.13645001,0.28250160,0.08000813
-2.80040020,3.09152775,0.00039873,0.03084872,0.48449280,3.08624760,0.00532736,0.14394363,0.29967505,0.08681642
-2.79439720,3.20916075,0.00044003,0.03098692,0.49997750,3.19091587,0.00548048,0.15162719,0.31728615,0.09381526
-2.78839420,3.32849583,0.00048338,0.03117591,0.51664105,3.29688119,0.00564447,0.15938895,0.33510722,0.10092924
-2.78239120,3.44712977,0.00052831,0.03140160,0.53413463,3.40178463,0.00581554,0.16710920,0.35289176,0.10807582
-2.77638819,3.56259813,0.00057431,0.03164869,0.55208166,3.50322358,0.00598959,0.17466329,0.37038079,0.11516691
-2.77038519,3.67244969,0.00062078,0.03190141,0.57008918,3.59882715,0.00616238,0.18192486,0.38730960,0.12211068
-2.76438219,3.77431916,0.00066707,0.03214415,0.58775934,3.68632909,0.00632968,0.18876911,0.40341485,0.12881353
-2.75837919,3.86599552,0.00071249,0.03236207,0.60470070,3.76363529,0.00648735,0.19507599,0.41844158,0.13518218
-2.75237619,3.94548341,0.00075632,0.03254163,0.62053882,3.82888338,0.00663152,0.20073324,0.43215001,0.14112591
-2.74637319,4.01105541,0.00079782,0.03267099,0.63492581,3.88049221,0.00675869,0.20563912,0.44432181,0.14655866
-2.74037019,4.06129363,0.00083628,0.03274036,0.64754874,3.91719992,0.00686582,0.20970484,0.45476556,0.15140119
-2.73436718,4.09511941,0.00087101,0.03274215,0.65813641,3.93808929,0.00695040,0.21285654,0.46332144,0.15558301
-2.72836418,4.11181069,0.00090136,0.03267108,0.66646457,3.94260036,0.00701051,0.21503677,0.46986469,0.15904411
-2.72236118,4.11100706,0.00092675,0.03252413,0.67235945,3.93053033,0.00704488,0.21620558,0.47430805,0.16173652
-2.71635818,4.09270295,0.00094669,0.03230041,0.67569959,3.90202164,0.00705284,0.21634097,0.47660296,0.16362540
-2.71035518,4.05723027,0.00096080,0.03200095,0.67641596,3.85753952,0.00703432,0.21543902,0.47673955,0.16468992
-2.70435218,4.00523165,0.00096880,0.03162840,0.67449079,3.79784075,0.00698985,0.21351335,0.47474561,0.16492371
-2.69834917,3.93762628,0.00097054,0.03118677,0.66995486,3.72393545,0.00692044,0.21059438,0.47068443,0.16433488
-2.69234617,3.85557011,0.00096598,0.03068103,0.66288388,3.63704412,0.00682757,0.20672805,0.46465189,0.16294573
-2.68634317,3.76041248,0.00095522,0.03011683,0.65339388,3.53855204,0.00671308,0.20197431,0.45677272,0.16079204
-2.68034017,3.65365116,0.00093850,0.02950017,0.64163601,3.42996308,0.00657908,0.19640538,0.44719629,0.15792199
-2.67433717,3.53688765,0.00091616,0.02883716,0.62779098,3.31285476,0.00642789,0.19010376,0.43609209,0.15439487
-2.66833417,3.41178432,0.00088864,0.02813376,0.61206325,3.18883637,0.00626195,0.18316024,0.42364500,0.15027945
-2.66233117,3.28002491,0.00085649,0.02739565,0.59467540,3.05951119,0.00608374,0.17567173,0.41005063,0.14565215
-2.65632816,3.14327934,0.00082031,0.02662815,0.57586256,2.92644405,0.00589572,0.16773927,0.39551079,0.14059519
-2.65032516,3.00317375,0.00078079,0.02583614,0.55586732,2.79113472,0.00570027,0.15946594,0.38022935,0.13519454
-2.64432216,2.86126612,0.00073862,0.02502414,0.53493509,2.65499741,0.00549967,0.15095503,0.36440853,0.12953801
-2.63831916,2.71902768,0.00069453,0.02419637,0.51331004,2.51934648,0.00529606,0.14230830,0.34824558,0.12371331
-2.63231616,2.57783009,0.00064925,0.02335687,0.49123159,2.38538787,0.00509142,0.13362445,0.33193024,0.11780637
-2.62631316,2.43893790,0.00060348,0.02250967,0.46893166,2.25421586,0.00488758,0.12499781,0.31564255,0.11189973
-2.62031016,2.30350583,0.00055788,0.02165896,0.44663240,2.12681442,0.00468621,0.11651728,0.29955141,0.10607129
-2.61430715,2.17258025,0.00051306,0.02080927,0.42454464,2.00406227,0.00448888,0.10826550,0.28381359,0.10039326
-2.60830415,2.04710399,0.00046958,0.01996564,0.40286679,1.88674083,0.00429703,0.10031825,0.26857323,0.09493139
-2.60230115,1.92792359,0.00042794,0.01913377,0.38178421,1.77554399,0.00411201,0.09274407,0.25396172,0.08974460
-2.59629815,1.81579824,0.00038853,0.01832015,0.36146903,1.67108896,0.00393512,0.08560416,0.24009801,0.08488475
-2.59029515,1.71140925,0.00035172,0.01753211,0.34208013,1.57392713,0.00376762,0.07895234,0.22708896,0.08039677
-2.58429215,1.61536957,0.00031776,0.01677784,0.32376339,1.48455423,0.00361077,0.07283525,0.21502995,0.07631891
-2.57828914,1.52823207,0.00028685,0.01606640,0.30665199,1.40341897,0.00346579,0.06729263,0.20400546,0.07268326
-2.57228614,1.45049629,0.00025914,0.01540754,0.29086659,1.33092965,0.00333395,0.06235765,0.19408956,0.06951627
-2.56628314,1.38261273,0.00023469,0.01481164,0.27651553,1.26745808,0.00321647,0.05805723,0.18534629,0.06683938
-2.56028014,1.32498431,0.00021353,0.01428941,0.26369465,1.21334057,0.00311460,0.05441243,0.17782977,0.06466954
-2.55427714,1.27796466,0.00019564,0.01385167,0.25248697,1.16887576,0.00302955,0.05143864,0.17158407,0.06301976
-2.54827414,1.24185300,0.00018098,0.01350902,0.24296197,1.13431906,0.00296246,0.04914581,0.16664281,0.06189944
-2.54227114,1.21688579,0.00016946,0.01327149,0.23517455,1.10987415,0.00291442,0.04753846,0.16302844,0.06131455
-2.53626813,1.20322519,0.00016097,0.01314815,0.22916363,1.09568154,0.00288634,0.04661563,0.16075125,0.06126759
-2.53026513,1.20094498,0.00015539,0.01314674,0.22495053,1.09180481,0.00287899,0.04637064,0.15980817,0.06175742
-2.52426213,1.21001453,0.00015259,0.01327326,0.22253712,1.09821529,0.00289290,0.04679078,0.16018148,0.06277877
-2.51825913,1.23028177,0.00015241,0.01353163,0.22190381,1.11477582,0.00292836,0.04785692,0.16183738,0.06432173
-2.51225613,1.26145614,0.00015469,0.01392334,0.22300766,1.14122480,0.00298533,0.04954304,0.16472473,0.06637101
-2.50625313,1.30309289,0.00015927,0.01444716,0.22578064,1.17716142,0.00306341,0.05181580,0.16877388,0.06890524
-2.50025013,1.35457980,0.00016596,0.01509898,0.23012830,1.22203349,0.00316185,0.05463415,0.17389597,0.07189625
-2.49424712,1.41512797,0.00017456,0.01587162,0.23592891,1.27512873,0.00327949,0.05794912,0.17998249,0.07530844
-2.48824412,1.48376753,0.00018488,0.01675484,0.24303336,1.33557088,0.00341477,0.06170375,0.18690563,0.07909844
-2.48224112,1.55934980,0.00019668,0.01773542,0.25126593,1.40232150,0.00356574,0.06583335,0.19451911,0.08321496
-2.47623812,1.64055645,0.00020975,0.01879734,0.26042601,1.47418822,0.00373009,0.07026597,0.20265987,0.08759901
-2.47023512,1.72591647,0.00022384,0.01992208,0.27029090,1.54983996,0.00390519,0.07492333,0.21115048,0.09218454
-2.46423212,1.81383097,0.00023868,0.02108907,0.28061961,1.62782921,0.00408815,0.07972200,0.21980237,0.09689951
-2.45822911,1.90260578,0.00025402,0.02227616,0.29115782,1.70662125,0.00427589,0.08457504,0.22841971,0.10166736
-2.45222611,1.99049092,0.00026958,0.02346031,0.30164366,1.78462955,0.00446526,0.08939389,0.23680400,0.10640891
-2.44622311,2.07572596,0.00028511,0.02461821,0.31181432,1.86025646,0.00465309,0.09409057,0.24475908,0.11104465
-2.44022011,2.15658963,0.00030034,0.02572704,0.32141317,1.93193751,0.00483635,0.09858008,0.25209655,0.11549725
-2.43421711,2.23145167,0.00031502,0.02676523,0.33019719,1.99818795,0.00501222,0.10278293,0.25864116,0.11969426
-2.42821411,2.29882472,0.00032893,0.02771320,0.33794429,2.05764912,0.00517820,0.10662763,0.26423617,0.12357088
-2.42221111,2.35741378,0.00034187,0.02855404,0.34446028,2.10913279,0.00533222,0.11005307,0.26874836,0.12707254
-2.41620810,2.40616084,0.00035367,0.02927418,0.34958516,2.15166124,0.00547274,0.11301066,0.27207231,0.13015738
-2.41020510,2.44428233,0.00036423,0.02986384,0.35319830,2.18450088,0.00559873,0.11546609,0.27413395,0.13279817
-2.40420210,2.47129718,0.00037344,0.03031744,0.35522232,2.20718771,0.00570981,0.11740065,0.27489307,0.13498382
-2.39819910,2.48704402,0.00038129,0.03063385,0.35562547,2.21954309,0.00580619,0.11881195,0.27434462,0.13672027
-2.39219610,2.49168614,0.00038779,0.03081640,0.35442218,2.22167877,0.00588866,0.11971402,0.27251873,0.13803056
-2.38619310,2.48570373,0.00039300,0.03087277,0.35167200,2.21399068,0.00595857,0.12013680,0.26947946,0.13895431
-2.38019010,2.46987355,0.00039703,0.03081469,0.34747661,2.19714157,0.00601773,0.12012494,0.26532225,0.13954629
-2.37418709,2.44523666,0.00040001,0.03065746,0.34197531,2.17203322,0.00606828,0.11973599,0.26017021,0.13987441
-2.36818409,2.41305585,0.00040213,0.03041934,0.33533897,2.13976951,0.00611261,0.11903812,0.25416931,0.14001696
-2.36218109,2.37476459,0.00040356,0.03012080,0.32776289,2.10161196,0.00615322,0.11810729,0.24748283,0.14005946
-2.35617809,2.33191008,0.00040452,0.02978372,0.31945876,2.05893013,0.00619251,0.11702423,0.24028517,0.14009105
-2.35017509,2.28609328,0.00040521,0.02943051,0.31064622,2.01314924,0.00623273,0.11587124,0.23275545,0.14020072
-2.34417209,2.23890877,0.00040581,0.02908320,0.30154438,1.96569756,0.00627574,0.11472896,0.22507105,0.14047361
-2.33816908,2.19188757,0.00040649,0.02876264,0.29236370,1.91795638,0.00632296,0.11367335,0.21740145,0.14098744
-2.33216608,2.14644562,0.00040739,0.02848771,0.28329862,1.87121471,0.00637523,0.11277298,0.20990269,0.14180937
-2.32616308,2.10384044,0.00040860,0.02827468,0.27452132,1.82663106,0.00643278,0.11208676,0.20271260,0.14299339
-2.32016008,2.06513784,0.00041016,0.02813668,0.26617680,1.78520387,0.00649515,0.11166227,0.19594705,0.14457849
-2.31415708,2.03119021,0.00041208,0.02808336,0.25837953,1.74775175,0.00656122,0.11153470,0.18969731,0.14658751
-2.30815408,2.00262678,0.00041431,0.02812071,0.25121180,1.71490412,0.00662923,0.11172646,0.18402872,0.14902694
-2.30215108,1.97985606,0.00041674,0.02825108,0.24472369,1.68710216,0.00669687,0.11224757,0.17898046,0.15188756
-2.29614807,1.96307959,0.00041924,0.02847336,0.23893467,1.66460938,0.00676140,0.11309654,0.17456661,0.15514587
-2.29014507,1.95231567,0.00042162,0.02878333,0.23383659,1.64753071,0.00681973,0.11426199,0.17077822,0.15876632
-2.28414207,1.94743100,0.00042367,0.02917412,0.22939793,1.63583836,0.00686863,0.11572459,0.16758629,0.16270402
-2.27813907,1.94817818,0.00042516,0.02963682,0.22556885,1.62940240,0.00690486,0.11745947,0.16494544,0.16690799
-2.27213607,1.95423611,0.00042586,0.03016109,0.22228686,1.62802398,0.00692534,0.11943871,0.16279807,0.17132452
-2.26613307,1.96525084,0.00042554,0.03073587,0.21948273,1.63146885,0.00692732,0.12163391,0.16107874,0.17590065
-2.26013007,1.98087417,0.00042397,0.03135003,0.21708616,1.63949891,0.00690849,0.12401860,0.15971853,0.18058734
-2.25412706,2.00079756,0.00042097,0.03199297,0.21503108,1.65189994,0.00686713,0.12657042,0.15864918,0.18534234
-2.24812406,2.02477945,0.00041638,0.03265514,0.21326017,1.66850379,0.00680221,0.12927284,0.15780673,0.19013238
-2.24212106,2.05266433,0.00041009,0.03332845,0.21172836,1.68920383,0.00671339,0.13211640,0.15713463,0.19493471
-2.23611806,2.08439278,0.00040203,0.03400656,0.21040521,1.71396289,0.00660111,0.13509938,0.15658606,0.19973780
-2.23011506,2.12000198,0.00039219,0.03468498,0.20927610,1.74281365,0.00646652,0.13822783,0.15612553,0.20454117
-2.22411206,2.15961718,0.00038060,0.03536102,0.20834210,1.77585152,0.00631147,0.14151506,0.15572955,0.20935441
-2.21810905,2.20343481,0.00036736,0.03603370,0.20761867,1.81322106,0.00613839,0.14498050,0.15538661,0.21419533
-2.21210605,2.25169876,0.00035261,0.03670339,0.20713334,1.85509691,0.00595022,0.14864812,0.15509640,0.21908756
-2.20610305,2.30467155,0.00033651,0.03737143,0.20692244,1.90166089,0.00575028,0.15254449,0.15486842,0.22405752
-2.20010005,2.36260243,0.00031930,0.03803973,0.20702730,1.95307680,0.00554213,0.15669655,0.15472005,0.22913120
-2.19409705,2.42569465,0.00030120,0.03871021,0.20748993,2.00946491,0.00532940,0.16112931,0.15467442,0.23433068
-2.18809405,2.49407401,0.00028248,0.03938437,0.20834873,2.07087757,0.00511573,0.16586355,0.15475795,0.23967092
-2.18209105,2.56776081,0.00026342,0.04006281,0.20963425,2.13727793,0.00490456,0.17091370,0.15499800,0.24515681
-2.17608804,2.64664680,0.00024428,0.04074490,0.21136549,2.20852267,0.00469908,0.17628608,0.15542052,0.25078071
-2.17008504,2.73047870,0.00022534,0.04142845,0.21354676,2.28435017,0.00450212,0.18197742,0.15604805,0.25652074
-2.16408204,2.81884905,0.00020684,0.04210959,0.21616543,2.36437449,0.00431606,0.18797393,0.15689800,0.26233988
-2.15807904,2.91119488,0.00018903,0.04278276,0.21919059,2.44808551,0.00414284,0.19425093,0.15798127,0.26818585
-2.15207604,3.00680427,0.00017212,0.04344075,0.22257283,2.53485514,0.00398390,0.20077286,0.15930142,0.27399200
-2.14607304,3.10483006,0.00015628,0.04407498,0.22624491,2.62394905,0.00384022,0.20749399,0.16085420,0.27967896
-2.14007004,3.20430998,0.00014166,0.04467582,0.23012362,2.71454312,0.00371232,0.21435937,0.16262746,0.28515709
-2.13406703,3.30419191,0.00012841,0.04523299,0.23411238,2.80574367,0.00360034,0.22130637,0.16460147,0.29032948
-2.12806403,3.40336267,0.00011659,0.04573602,0.23810463,2.89661013,0.00350406,0.22826632,0.16674954,0.29509552
-2.12206103,3.50067896,0.00010627,0.04617477,0.24198783,2.98617907,0.00342302,0.23516645,0.16903884,0.29935459
-2.11605803,3.59499858,0.00009748,0.04653990,0.24564774,3.07348822,0.00335657,0.24193183,0.17143134,0.30300990
-2.11005503,3.68521062,0.00009023,0.04682333,0.24897285,3.15759946,0.00330393,0.24848730,0.17388489,0.30597211
-2.10405203,3.77026306,0.00008450,0.04701858,0.25185871,3.23761967,0.00326430,0.25475925,0.17635430,0.30816265
-2.09804902,3.84918687,0.00008024,0.04712110,0.25421194,3.31271885,0.00323689,0.26067722,0.17879231,0.30951650
-2.09204602,3.92111564,0.00007740,0.04712843,0.25595375,3.38214478,0.00322099,0.26617516,0.18115057,0.30998437
-2.08604302,3.98530029,0.00007591,0.04704029,0.25702273,3.44523411,0.00321600,0.27119248,0.18338047,0.30953414
-2.08004002,4.04111876,0.00007567,0.04685851,0.25737692,3.50141974,0.00322147,0.27567476,0.18543388,0.30815157
-2.07403702,4.08808073,0.00007660,0.04658688,0.25699502,3.55023466,0.00323711,0.27957412,0.18726379,0.30584020
-2.06803402,4.12582774,0.00007859,0.04623096,0.25587659,3.59131271,0.00326277,0.28284940,0.18882490,0.30262064
-2.06203102,4.15412948,0.00008155,0.04579770,0.25404155,3.62438657,0.00329842,0.28546609,0.19007407,0.29852913
-2.05602801,4.17287677,0.00008537,0.04529510,0.25152869,3.64928373,0.00334416,0.28739614,0.19097086,0.29361568
-2.05002501,4.18207229,0.00008997,0.04473181,0.24839353,3.66592090,0.00340013,0.28861766,0.19147797,0.28794176
