energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-1.04752376,7.48743978,-7.69427096,0.55653870,-0.62019571,0.41284540,-0.43870460,0.01725175,-0.01950972,0.23290853,-0.24826372,2.51413778,-2.55857076,4.59099947,-4.65328856,2.98977490,-3.10522974,0.00000000,-0.00000000
-1.04152076,7.43109930,-7.56605541,0.53584817,-0.59520157,0.40313881,-0.42512863,0.01652048,-0.01860300,0.23168556,-0.24186853,2.49837192,-2.52173350,4.58526756,-4.59329283,2.94984269,-3.04969467,0.00000000,-0.00000000
-1.03551776,7.40134988,-7.46015884,0.51683462,-0.57152447,0.39514933,-0.41307633,0.01585545,-0.01776075,0.23257971,-0.23757477,2.49137996,-2.49217718,4.59746062,-4.54827922,2.91731766,-2.99992168,0.00000000,-0.00000000
-1.02951476,7.39918281,-7.37821488,0.49961226,-0.54930774,0.38890255,-0.40262954,0.01525695,-0.01698463,0.23553148,-0.23539826,2.49344126,-2.47028818,4.62826051,-4.51942317,2.89267919,-2.95645511,0.00000000,-0.00000000
-1.02351176,7.42527879,-7.32171481,0.48428014,-0.52868476,0.38439818,-0.39385001,0.01472507,-0.01627573,0.24045062,-0.23532315,2.50475787,-2.45644977,4.67813661,-4.50780546,2.87633947,-2.91983856,0.00000000,-0.00000000
-1.01750875,7.47993387,-7.29195662,0.47091804,-0.50977781,0.38160809,-0.38677786,0.01425973,-0.01563475,0.24721620,-0.23730211,2.52542488,-2.45102266,4.74729550,-4.51437570,2.86861251,-2.89059514,0.00000000,-0.00000000
-1.01150575,7.56298440,-7.28998035,0.45958195,-0.49269564,0.38047444,-0.38142959,0.01386072,-0.01506209,0.25567682,-0.24125645,2.55539966,-2.45431922,4.83563084,-4.53990763,2.86968151,-2.86920126,0.00000000,-0.00000000
-1.00550275,7.67373682,-7.31649408,0.45029949,-0.47753021,0.38090826,-0.37779586,0.01352758,-0.01455797,0.26565128,-0.24707633,2.59447249,-2.46657327,4.94267711,-4.58494890,2.87956690,-2.85605570,0.00000000,-0.00000000
-0.99949975,7.81090825,-7.37179554,0.44306559,-0.46435266,0.38278867,-0.37583929,0.01325953,-0.01412241,0.27692979,-0.25462114,2.64224080,-2.48790751,5.06757067,-4.64976851,2.89809746,-2.85144607,0.00000000,-0.00000000
-0.99349675,7.97258309,-7.45569533,0.43783892,-0.45320902,0.38596307,-0.37549251,0.01305532,-0.01375516,0.28927597,-0.26372022,2.69808925,-2.51830095,5.20902164,-4.73430568,2.92488673,-2.85551493,0.00000000,-0.00000000
-0.98749375,8.15619021,-7.56744748,0.43453927,-0.44411590,0.39024832,-0.37665677,0.01291306,-0.01345566,0.30242961,-0.27417419,2.76117743,-2.55755879,5.36529918,-4.83812353,2.95931677,-2.86822812,0.00000000,-0.00000000
-0.98149075,8.35850433,-7.70569335,0.43304629,-0.43705670,0.39543310,-0.37920136,0.01283009,-0.01322286,0.31611044,-0.28575687,2.83043657,-2.60528696,5.53423238,-4.96037142,3.00053076,-2.88934755,0.00000000,-0.00000000
-0.97548774,8.57567334,-7.86842369,0.43319966,-0.43197853,0.40128148,-0.38296398,0.01280284,-0.01305507,0.33002281,-0.29821798,2.90457615,-2.66087345,5.71322779,-5.09975888,3.04743568,-2.91841069,0.00000000,-0.00000000
-0.96948474,8.80327260,-8.05296320,0.43480090,-0.42879022,0.40753761,-0.38775232,0.01282670,-0.01294983,0.34386117,-0.31128684,2.98210069,-2.72347801,5.89930412,-5.25454379,3.09871544,-2.95471841,0.00000000,-0.00000000
-0.96348174,9.03638498,-8.25598045,0.43761669,-0.42736172,0.41393151,-0.39334684,0.01289597,-0.01290376,0.35731638,-0.32467677,3.06133639,-2.79203143,6.08914341,-5.42253663,3.15285446,-2.99733262,0.00000000,-0.00000000
-0.95747874,9.26970449,-8.47352440,0.44138377,-0.42752488,0.42018557,-0.39950483,0.01300390,-0.01291243,0.37008253,-0.33809045,3.14046695,-2.86524488,6.27915713,-5.60112164,3.20817107,-3.04508437,0.00000000,-0.00000000
-0.95147574,9.49765993,-8.70108776,0.44581508,-0.42907583,0.42602180,-0.40596551,0.01314265,-0.01297032,0.38186409,-0.35122598,3.21757696,-2.94162957,6.46556529,-5.78729503,3.26285945,-3.09659245,0.00000000,-0.00000000
-0.94547274,9.71455380,-8.93369537,0.45060707,-0.43177881,0.43116925,-0.41245627,0.01330346,-0.01307077,0.39238307,-0.36378344,3.29070136,-3.01952591,6.64448542,-5.97771930,3.31503853,-3.15029223,0.00000000,-0.00000000
-0.93946973,9.91471106,-9.16601474,0.45544769,-0.43537134,0.43537149,-0.41869959,0.01347681,-0.01320602,0.40138602,-0.37547185,3.35787881,-3.09714130,6.81202831,-6.16879200,3.36280571,-3.20447353,0.00000000,-0.00000000
-0.93346673,10.09263197,-9.39248462,0.46002489,-0.43957059,0.43839376,-0.42442043,0.01365263,-0.01336734,0.40865039,-0.38601613,3.41720673,-3.17259488,6.96439697,-6.35672649,3.40429327,-3.25732607,0.00000000,-0.00000000
-0.92746373,10.24314285,-9.60745652,0.46403520,-0.44408066,0.44002949,-0.42935389,0.01382054,-0.01354515,0.41399018,-0.39516388,3.46689578,-3.24396745,7.09798509,-6.53764178,3.43772493,-3.30699060,0.00000000,-0.00000000
-0.92146073,10.36153908,-9.80534349,0.46719200,-0.44860033,0.44010587,-0.43325263,0.01397017,-0.01372923,0.41726050,-0.40269170,3.50532151,-3.30935436,7.20947166,-6.70765807,3.46147030,-3.35161339,0.00000000,-0.00000000
-0.91545773,10.44371489,-9.98077026,0.46923330,-0.45283121,0.43848838,-0.43589382,0.01409146,-0.01390901,0.41836083,-0.40841065,3.53107121,-3.36691923,7.29590826,-6.86299438,3.47409492,-3.38940191,0.00000000,-0.00000000
-0.90945473,10.48627540,-10.12871884,0.46992859,-0.45648571,0.43508397,-0.43708536,0.01417497,-0.01407382,0.41723704,-0.41217083,3.54298424,-3.41494616,7.35479634,-7.00006492,3.47440401,-3.41867915,0.00000000,-0.00000000
-0.90345173,10.48662719,-10.24466402,0.46908458,-0.45929460,0.42984284,-0.43667100,0.01421217,-0.01421324,0.41388183,-0.41386464,3.54018433,-3.45188846,7.38415204,-7.11557057,3.46147811,-3.43793447,0.00000000,-0.00000000
-0.89744872,10.44304456,-10.32469396,0.46654974,-0.46101401,0.42275885,-0.43453427,0.01419572,-0.01431736,0.40833388,-0.41342881,3.52210297,-3.47641203,7.38255675,-7.20658274,3.43469958,-3.44586883,0.00000000,-0.00000000
-0.89144572,10.35471007,-10.36561165,0.46221735,-0.46143131,0.41386850,-0.43060097,0.01411970,-0.01437717,0.40067551,-0.41084502,3.48849334,-3.48743184,7.34919216,-7.27061665,3.39376906,-3.44143285,0.00000000,-0.00000000
-0.88544272,10.22172869,-10.36501441,0.45602720,-0.46037009,0.40324860,-0.42484028,0.01397980,-0.01438475,0.39102918,-0.40613912,3.43943453,-3.48414036,7.28385914,-7.30569220,3.33871151,-3.42385623,0.00000000,-0.00000000
-0.87943972,10.04511593,-10.32134910,0.44796584,-0.45769372,0.39101285,-0.41726439,0.01377341,-0.01433360,0.37955298,-0.39937903,3.37532641,-3.46602725,7.18698046,-7.31038081,3.26987214,-3.39266778,0.00000000,-0.00000000
-0.87343672,9.82676160,-10.23394235,0.43806549,-0.45330775,0.37730737,-0.40792676,0.01349975,-0.01421877,0.36643520,-0.39067151,3.29687566,-3.43288992,7.05958753,-7.28383727,3.18790249,-3.34770556,0.00000000,-0.00000000
-0.86743372,9.56937100,-10.10300577,0.42640169,-0.44716090,0.36230562,-0.39691919,0.01315978,-0.01403706,0.35188838,-0.38015781,3.20507401,-3.38483507,6.90329240,-7.22581614,3.09373777,-3.28911713,0.00000000,-0.00000000
-0.86143072,9.27638666,-9.92961708,0.41308997,-0.43924492,0.34620266,-0.38436779,0.01275620,-0.01378707,0.33614301,-0.36800870,3.10116962,-3.32227164,6.72024590,-7.13667300,2.98856655,-3.21735044,0.00000000,-0.00000000
-0.85542771,8.95189363,-9.71567907,0.39828154,-0.42959314,0.32920930,-0.37042812,0.01229329,-0.01346920,0.31944113,-0.35441873,2.98663301,-3.24589584,6.51308374,-7.01735088,2.87379416,-3.13313596,0.00000000,-0.00000000
-0.84942471,8.60051195,-9.46385865,0.38215838,-0.41827814,0.31154605,-0.35527981,0.01177673,-0.01308563,0.30203010,-0.33960041,2.86311887,-3.15666926,6.28486230,-6.86935296,2.75100147,-3.03746133,0.00000000,-0.00000000
-0.84342171,8.22727999,-9.17750902,0.36492782,-0.40540842,0.29343740,-0.33912072,0.01121338,-0.01264018,0.28415667,-0.32377811,2.73242508,-3.05579120,6.03898599,-6.69470286,2.62190056,-2.93153958,0.00000000,-0.00000000
-0.83741871,7.83753228,-8.86057808,0.34681689,-0.39112449,0.27510632,-0.32216104,0.01061103,-0.01213815,0.26606159,-0.30718228,2.59645035,-2.94466640,5.77912849,-6.49589378,2.48828885,-2.81677253,0.00000000,-0.00000000
-0.83141571,7.43677546,-8.51750636,0.32806664,-0.37559435,0.25676929,-0.30461753,0.00997813,-0.01158612,0.24797482,-0.29004388,2.45715163,-2.82486942,5.50914978,-6.27582841,2.35200341,-2.69471081,0.00000000,-0.00000000
-0.82541271,7.03056561,-8.15311787,0.30892645,-0.35900866,0.23863199,-0.28670798,0.00932350,-0.01099168,0.23011153,-0.27258939,2.31650239,-2.69810696,5.23301125,-6.03775131,2.21487659,-2.56701190,0.00000000,-0.00000000
-0.81940970,6.62439016,-7.77250715,0.28964882,-0.34157579,0.22088560,-0.26864622,0.00865603,-0.01036317,0.21266879,-0.25503641,2.17645290,-2.56617916,4.95469090,-5.78517549,2.07869445,-2.43539775,0.00000000,-0.00000000
-0.81340670,6.22355678,-7.38092544,0.27048435,-0.32351678,0.20370384,-0.25063762,0.00798446,-0.00970938,0.19582306,-0.23758990,2.03889297,-2.43094099,4.67810072,-5.52180528,1.94515879,-2.30161317,0.00000000,-0.00000000
-0.80740370,5.83309187,-6.98366884,0.25167738,-0.30506049,0.18724080,-0.23287531,0.00731712,-0.00903930,0.17972849,-0.22043919,1.90561805,-2.29426461,4.40700802,-5.25145715,1.81585380,-2.16738621,0.00000000,-0.00000000
-0.80140070,5.45765023,-6.58597091,0.23346210,-0.28643897,0.17162938,-0.21553708,0.00666170,-0.00836181,0.16451581,-0.20375567,1.77829898,-2.15800346,4.14496249,-4.97798039,1.69221775,-2.03439144,0.00000000,-0.00000000
-0.79539770,5.10143747,-6.19290195,0.21605928,-0.26788319,0.15698048,-0.19878304,0.00602515,-0.00768546,0.15029205,-0.18769119,1.65845573,-2.02395859,3.89523040,-4.70517944,1.57552006,-1.90421700,0.00000000,-0.00000000
-0.78939470,4.76814609,-5.80927650,0.19967365,-0.24961913,0.14338272,-0.18275385,0.00541348,-0.00701826,0.13714061,-0.17237708,1.54743517,-1.89384784,3.66073734,-4.43673929,1.46684407,-1.77833584,0.00000000,-0.00000000
-0.78339170,4.46090584,-5.43957090,0.18449177,-0.23186440,0.13090277,-0.16756979,0.00483171,-0.00636748,0.12512201,-0.15792371,1.44639309,-1.76927800,3.44402026,-4.17615578,1.36707518,-1.65808167,0.00000000,-0.00000000
-0.77738869,4.18224842,-5.08785166,0.17068055,-0.21482534,0.11958606,-0.15333025,0.00428384,-0.00573949,0.11427492,-0.14442056,1.35628022,-1.65172034,3.24718985,-3.92667188,1.27689437,-1.54462966,0.00000000,-0.00000000
-0.77138569,3.93408650,-4.75771569,0.15838616,-0.19869454,0.10945788,-0.14011384,0.00377284,-0.00513973,0.10461754,-0.13193672,1.27783226,-1.54248944,3.07190337,-3.69122128,1.19677660,-1.43898202,0.00000000,-0.00000000
-0.76538269,3.71770639,-4.45224274,0.14773342,-0.18364898,0.10052481,-0.12797889,0.00330065,-0.00457259,0.09614922,-0.12052165,1.21156373,-1.44272547,2.91934840,-3.47238026,1.12699365,-1.34195827,0.00000000,-0.00000000
-0.75937969,3.53377368,-4.17396031,0.13882540,-0.16984851,0.09277624,-0.11696433,0.00286829,-0.00404142,0.08885230,-0.11020628,1.15776540,-1.35337986,2.79023714,-3.27232857,1.06762102,-1.25418997,0.00000000,-0.00000000
-0.75337669,3.38235082,-3.92482093,0.13174335,-0.15743479,0.08618617,-0.10709082,0.00247592,-0.00354858,0.08269396,-0.10100419,1.11650526,-1.27520431,2.68481108,-3.09281989,1.01854804,-1.17611955,0.00000000,-0.00000000
-0.74737369,3.26292549,-3.70619150,0.12654674,-0.14653062,0.08071496,-0.09836212,0.00212295,-0.00309543,0.07762820,-0.09291308,1.08763271,-1.20874307,2.60285541,-2.93516217,0.97949088,-1.10800286,0.00000000,-0.00000000
-0.74137069,3.17444846,-3.51885429,0.12327334,-0.13723950,0.07631120,-0.09076658,0.00180814,-0.00268245,0.07359782,-0.08591618,1.07078597,-1.15432845,2.54372235,-2.80020790,0.95000789,-1.04991500,0.00000000,-0.00000000
-0.73536768,3.11537961,-3.36301873,0.12193931,-0.12964545,0.07291347,-0.08427870,0.00152974,-0.00230934,0.07053637,-0.07998386,1.06540248,-1.11207947,2.50636252,-2.68835420,0.92951656,-1.00175895,0.00000000,-0.00000000
-0.72936468,3.08374074,-3.23834337,0.12253931,-0.12381300,0.07045214,-0.07886074,0.00128558,-0.00197511,0.06837002,-0.07507514,1.07073226,-1.08190365,2.48936328,-2.59955227,0.91731188,-0.96327667,0.00000000,-0.00000000
-0.72336168,3.07717375,-3.14396689,0.12504643,-0.11978726,0.06885101,-0.07446433,0.00107321,-0.00167820,0.06701936,-0.07113931,1.08585414,-1.06350189,2.49099287,-2.53332577,0.91258558,-0.93406210,0.00000000,-0.00000000
-0.71735868,3.09300291,-3.07854725,0.12941219,-0.11759399,0.06802893,-0.07103205,0.00089000,-0.00141661,0.06640112,-0.06811749,1.10969462,-1.05637651,2.50924924,-2.48879726,0.91444592,-0.91357576,0.00000000,-0.00000000
-0.71135568,3.12829982,-3.04030788,0.13556641,-0.11723967,0.06790122,-0.06849895,0.00073323,-0.00118800,0.06642971,-0.06594419,1.14104942,-1.05984225,2.54191222,-2.46472190,0.92193771,-0.90116071,0.00000000,-0.00000000
-0.70535268,3.17994993,-3.02708974,0.14341713,-0.11871157,0.06838112,-0.06679403,0.00060015,-0.00098981,0.06701870,-0.06454874,1.17860736,-1.07304054,2.58659791,-2.45952747,0.93406241,-0.89605939,0.00000000,-0.00000000
-0.69934967,3.24471924,-3.03640808,0.15285060,-0.12197765,0.06938101,-0.06584161,0.00048809,-0.00081935,0.06808202,-0.06385679,1.22097638,-1.09495661,2.64081395,-2.47135953,0.94979790,-0.89743126,0.00000000,-0.00000000
-0.69334667,3.31932017,-3.06551289,0.16373148,-0.12698649,0.07081356,-0.06556267,0.00039450,-0.00067389,0.06953517,-0.06379163,1.26671134,-1.12443967,2.70201466,-2.49813067,0.96811790,-0.90437092,0.00000000,-0.00000000
-0.68734367,3.40047547,-3.11145163,0.17590321,-0.13366715,0.07259285,-0.06587606,0.00031695,-0.00055072,0.07129613,-0.06427544,1.31434313,-1.16022578,2.76765471,-2.53757259,0.98801068,-0.91592657,0.00000000,-0.00000000
-0.68134067,3.48497900,-3.17113328,0.18918882,-0.14192904,0.07463528,-0.06669967,0.00025324,-0.00044725,0.07328619,-0.06523046,1.36240858,-1.20096324,2.83524033,-2.58728993,1.00849688,-0.93111851,0.00000000,-0.00000000
-0.67533767,3.56975250,-3.24139242,0.20339213,-0.15166186,0.07686042,-0.06795153,0.00020132,-0.00036099,0.07543061,-0.06657996,1.40948044,-1.24524011,2.90237711,-2.64481448,1.02864624,-0.94895766,0.00000000,-0.00000000
-0.66933467,3.65189731,-3.31905215,0.21829949,-0.16273569,0.07919185,-0.06955080,0.00015937,-0.00028965,0.07765912,-0.06824920,1.45419677,-1.29161333,2.96681335,-2.70765875,1.04759296,-0.96846368,0.00000000,-0.00000000
-0.66333167,3.72874020,-3.40098477,0.23368206,-0.17500133,0.08155777,-0.07141868,0.00012580,-0.00023110,0.07990632,-0.07016613,1.49528888,-1.33863900,3.02647820,-2.77336759,1.06454932,-0.98868259,0.00000000,-0.00000000
-0.65732866,3.79787259,-3.48416900,0.24929868,-0.18829093,0.08389160,-0.07347928,0.00009919,-0.00018343,0.08211189,-0.07226203,1.53160707,-1.38490286,3.07951395,-2.83956679,1.07881753,-1.00870346,0.00000000,-0.00000000
-0.65132566,3.85718240,-3.56574270,0.26489940,-0.20241902,0.08613244,-0.07566034,0.00007831,-0.00014495,0.08422083,-0.07447195,1.56214328,-1.42905039,3.12430188,-2.90400779,1.08979928,-1.02767412,0.00000000,-0.00000000
-0.64532266,3.90487815,-3.64305005,0.28022938,-0.21718405,0.08822550,-0.07789394,0.00006214,-0.00011415,0.08618350,-0.07673506,1.58605003,-1.46981560,3.15948137,-2.96460728,1.09700298,-1.04481523,0.00000000,-0.00000000
-0.63931966,3.93950504,-3.71368225,0.29503346,-0.23237038,0.09012232,-0.08011702,0.00004977,-0.00008972,0.08795562,-0.07899490,1.60265486,-1.50604759,3.18396204,-3.01948115,1.10004835,-1.05943274,0.00000000,-0.00000000
-0.63331666,3.95995283,-3.77551096,0.30906089,-0.24775084,0.09178100,-0.08227187,0.00004049,-0.00007053,0.08949829,-0.08119943,1.61146985,-1.53673405,3.19692904,-3.06697207,1.09866835,-1.07092810,0.00000000,-0.00000000
-0.62731366,3.96545571,-3.82671403,0.32207036,-0.26308989,0.09316625,-0.08430650,0.00003366,-0.00005562,0.09077792,-0.08330115,1.61219600,-1.56102092,3.19784162,-3.10567020,1.09270838,-1.07880622,0.00000000,-0.00000000
-0.62131066,3.95558466,-3.86579284,0.33383509,-0.27814716,0.09424939,-0.08617487,0.00002879,-0.00004420,0.09176614,-0.08525698,1.60472209,-1.57822750,3.18642549,-3.13442682,1.08212276,-1.08268070,0.00000000,-0.00000000
-0.61530765,3.93023269,-3.89158144,0.34414770,-0.29268157,0.09500824,-0.08783704,0.00002547,-0.00003557,0.09243976,-0.08702827,1.58911849,-1.58785647,3.16265961,-3.15236096,1.06696873,-1.08227642,0.00000000,-0.00000000
-0.60930465,3.88959404,-3.90324741,0.35282483,-0.30645569,0.09542698,-0.08925920,0.00002337,-0.00002918,0.09278066,-0.08858068,1.56562595,-1.58959855,3.12675801,-3.15885899,1.04739810,-1.07742919,0.00000000,-0.00000000
-0.60330165,3.83413808,-3.90028485,0.35971123,-0.31924035,0.09549585,-0.09041363,0.00002222,-0.00002457,0.09277573,-0.08988408,1.53464004,-1.58333158,3.07914782,-3.15356790,1.02364703,-1.06808263,0.00000000,-0.00000000
-0.59729865,3.76457929,-3.88250025,0.36468323,-0.33081938,0.09521089,-0.09127854,0.00002181,-0.00002138,0.09241680,-0.09091250,1.49669192,-1.56911424,3.02044416,-3.13638264,0.99602415,-1.05428246,0.00000000,-0.00000000
-0.59129565,3.68184420,-3.84999202,0.36765142,-0.34099416,0.09457356,-0.09183782,0.00002197,-0.00001928,0.09170053,-0.09164406,1.45242636,-1.54717470,2.95142314,-3.10742852,0.96489767,-1.03616831,0.00000000,-0.00000000
-0.58529265,3.58703675,-3.80312484,0.36856237,-0.34958801,0.09359042,-0.09208078,0.00002259,-0.00001806,0.09062836,-0.09206094,1.40257779,-1.51789479,2.87299382,-3.06703954,0.93068190,-1.01396345,0.00000000,-0.00000000
-0.57928964,3.48140312,-3.74249995,0.36739947,-0.35645010,0.09227264,-0.09200180,0.00002355,-0.00001751,0.08920635,-0.09214942,1.34794555,-1.48179044,2.78617010,-3.01573370,0.89382355,-0.98796298,0.00000000,-0.00000000
-0.57328664,3.36629696,-3.66892281,0.36418275,-0.36145887,0.09063570,-0.09159999,0.00002480,-0.00001750,0.08744507,-0.09189987,1.28936912,-1.43948930,2.69204328,-2.95418641,0.85478848,-0.95852079,0.00000000,-0.00000000
-0.56728364,3.24314606,-3.58336923,0.35896774,-0.36452466,0.08869886,-0.09087880,0.00002628,-0.00001789,0.08535937,-0.09130684,1.22770436,-1.39170650,2.59175606,-2.88320301,0.81404922,-0.92603592,0.00000000,-0.00000000
-0.56128064,3.11342109,-3.48695146,0.35184336,-0.36559162,0.08648481,-0.08984562,0.00002795,-0.00001861,0.08296817,-0.09036903,1.16380149,-1.33921959,2.48647838,-2.80369149,0.77207355,-0.89093881,0.00000000,-0.00000000
-0.55527764,2.97860690,-3.38088511,0.34292906,-0.36463869,0.08401922,-0.08851150,0.00002980,-0.00001959,0.08029413,-0.08908940,1.09848539,-1.28284368,2.37738557,-2.71663616,0.72931463,-0.85367797,0.00000000,-0.00000000
-0.54927464,2.84017670,-3.26645798,0.33237114,-0.36167970,0.08133029,-0.08689073,0.00003181,-0.00002078,0.07736335,-0.08747515,1.03253883,-1.22340777,2.26563877,-2.62307315,0.68620256,-0.81470747,0.00000000,-0.00000000
-0.54327164,2.69956919,-3.14500145,0.32033863,-0.35676252,0.07844832,-0.08500059,0.00003398,-0.00002215,0.07420486,-0.08553767,0.96668875,-1.16173289,2.15236794,-2.52406801,0.64313778,-0.77447567,0.00000000,-0.00000000
-0.53726863,2.55816869,-3.01786493,0.30701862,-0.34996738,0.07540526,-0.08286102,0.00003632,-0.00002368,0.07085024,-0.08329242,0.90159583,-1.09861290,2.03865706,-2.42069609,0.60048609,-0.73341550,0.00000000,-0.00000000
-0.53126563,2.41728796,-2.88639355,0.29261141,-0.34140432,0.07223421,-0.08049435,0.00003884,-0.00002537,0.06733301,-0.08075883,0.83784723,-1.03479838,1.92553155,-2.31402543,0.55857531,-0.69193643,0.00000000,-0.00000000
-0.52526263,2.27815364,-2.75190914,0.27732558,-0.33121001,0.06896893,-0.07792505,0.00004154,-0.00002720,0.06368810,-0.07795997,0.77595235,-0.97098373,1.81394765,-2.20510243,0.51769349,-0.65041819,0.00000000,-0.00000000
-0.51925963,2.14189388,-2.61569424,0.26137309,-0.31954391,0.06564330,-0.07517943,0.00004446,-0.00002920,0.05995124,-0.07492229,0.71634127,-0.90779775,1.70478340,-2.09493993,0.47808828,-0.60920639,0.00000000,-0.00000000
-0.51325663,2.00952811,-2.47897883,0.24496464,-0.30658399,0.06229081,-0.07228537,0.00004760,-0.00003137,0.05615833,-0.07167517,0.65936554,-0.84579746,1.59883122,-1.98450739,0.43996758,-0.56860975,0.00000000,-0.00000000
-0.50725363,1.88195862,-2.34292933,0.22830534,-0.29252223,0.05894400,-0.06927200,0.00005098,-0.00003374,0.05234485,-0.06825045,0.60530084,-0.78546506,1.49679177,-1.87472282,0.40350092,-0.52889887,0.00000000,-0.00000000
-0.50125063,1.75996399,-2.20863933,0.21159088,-0.27755986,0.05563388,-0.06616934,0.00005462,-0.00003631,0.04854527,-0.06468189,0.55435118,-0.72720739,1.39926915,-1.76644602,0.36882150,-0.49030634,0.00000000,-0.00000000
-0.49524762,1.64419425,-2.07712171,0.19500417,-0.26190270,0.05238944,-0.06300789,0.00005854,-0.00003912,0.04479247,-0.06100455,0.50665415,-0.67135783,1.30676739,-1.66047280,0.33602874,-0.45302784,0.00000000,-0.00000000
-0.48924462,1.53516812,-1.94930162,0.17871268,-0.24575661,0.04923713,-0.05981823,0.00006274,-0.00004218,0.04111729,-0.05725418,0.46228689,-0.61817978,1.21968841,-1.55752978,0.30519103,-0.41722410,0.00000000,-0.00000000
-0.48324162,1.43327228,-1.82601015,0.16286628,-0.22932324,0.04620040,-0.05663050,0.00006724,-0.00004552,0.03754808,-0.05346654,0.42127252,-0.56787147,1.13833155,-1.45826973,0.27634863,-0.38302334,0.00000000,-0.00000000
-0.47723862,1.33876312,-1.70797860,0.14759590,-0.21279615,0.04329938,-0.05347394,0.00007206,-0.00004916,0.03411040,-0.04967681,0.38358674,-0.52057158,1.06289509,-1.36326713,0.24951665,-0.35052400,0.00000000,-0.00000000
-0.47123562,1.25177124,-1.59583331,0.13301266,-0.19635741,0.04055058,-0.05037632,0.00007721,-0.00005311,0.03082675,-0.04591894,0.34916444,-0.47636524,0.99347974,-1.27301429,0.22468789,-0.31979762,0.00000000,-0.00000000
-0.46523262,1.17230894,-1.49009134,0.11920777,-0.18017477,0.03796672,-0.04736345,0.00008273,-0.00005740,0.02771649,-0.04222511,0.31790628,-0.43529016,0.93009465,-1.18791790,0.20183577,-0.29089166,0.00000000,-0.00000000
-0.45922961,1.10028093,-1.39115723,0.10625289,-0.16439945,0.03555677,-0.04445871,0.00008865,-0.00006204,0.02479581,-0.03862524,0.28968508,-0.39734259,0.87266587,-1.10829659,0.18091705,-0.26383213,0.00000000,-0.00000000
-0.45322661,1.03549848,-1.29932142,0.09420110,-0.14916447,0.03332598,-0.04168259,0.00009502,-0.00006704,0.02207784,-0.03514661,0.26435212,-0.36248300,0.82104759,-1.03437958,0.16187462,-0.23862613,0.00000000,-0.00000000
-0.44722361,0.97769680,-1.21476066,0.08308826,-0.13458371,0.03127623,-0.03905237,0.00010193,-0.00007241,0.01957287,-0.03181353,0.24174323,-0.33064142,0.77503600,-0.96630710,0.14464014,-0.21526405,0.00000000,-0.00000000
-0.44122061,0.92655576,-1.13754110,0.07293483,-0.12075150,0.02940636,-0.03658185,0.00010951,-0.00007818,0.01728865,-0.02864721,0.22168478,-0.30172243,0.73438573,-0.90413275,0.12913681,-0.19372168,0.00000000,-0.00000000
-0.43521761,0.88172326,-1.06762436,0.06374794,-0.10774283,0.02771270,-0.03428120,0.00011790,-0.00008437,0.01523083,-0.02566564,0.20399959,-0.27560985,0.69882851,-0.84782834,0.11528202,-0.17396217,0.00000000,-0.00000000
-0.42921461,0.84284104,-1.00487690,0.05552371,-0.09561413,0.02618974,-0.03215702,0.00012732,-0.00009101,0.01340342,-0.02288371,0.18851261,-0.25217124,0.66809372,-0.79729136,0.10299015,-0.15593786,0.00000000,-0.00000000
-0.42321161,0.80957201,-0.94908319,0.04824975,-0.08440441,0.02483078,-0.03021248,0.00013807,-0.00009818,0.01180940,-0.02031336,0.17505659,-0.23126231,0.64193016,-0.75235541,0.09217531,-0.13959219,0.00000000,-0.00000000
-0.41720860,0.78162828,-0.89996229,0.04190772,-0.07413696,0.02362876,-0.02844758,0.00015049,-0.00010596,0.01045129,-0.01796389,0.16347745,-0.21273126,0.62012840,-0.71280339,0.08275411,-0.12486159,0.00000000,-0.00000000
-0.41120560,0.75879908,-0.85718805,0.03647585,-0.06482126,0.02257702,-0.02685965,0.00016505,-0.00011446,0.00933181,-0.01584238,0.15363941,-0.19642331,0.60254297,-0.67838359,0.07464845,-0.11167755,0.00000000,-0.00000000
-0.40520260,0.74097723,-0.82041233,0.03193152,-0.05645525,0.02167009,-0.02544386,0.00018229,-0.00012387,0.00845450,-0.01395417,0.14542976,-0.18218522,0.58911333,-0.64882811,0.06778815,-0.09996875,0.00000000,-0.00000000
-0.39919960,0.72818337,-0.78929072,0.02825353,-0.04902771,0.02090442,-0.02419394,0.00020289,-0.00013443,0.00782440,-0.01230344,0.13876316,-0.16987006,0.57988303,-0.62387334,0.06211357,-0.08966343,0.00000000,-0.00000000
-0.39319660,0.72058661,-0.76351003,0.02542432,-0.04252078,0.02027903,-0.02310291,0.00022762,-0.00014642,0.00744858,-0.01089384,0.13358530,-0.15934201,0.57501585,-0.60328173,0.05757792,-0.08069184,0.00000000,-0.00000000
-0.38719360,0.71852072,-0.74281653,0.02343187,-0.03691256,0.01979610,-0.02216386,0.00025743,-0.00016025,0.00733673,-0.00972917,0.12987590,-0.15048117,0.57480834,-0.58686425,0.05414942,-0.07298883,0.00000000,-0.00000000
