energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.31065533,4.03230908,0.01019477,0.90283388,2.35834711,0.96133149,0.88604827,0.30785363,0.03662596,2.01997861
-3.30465233,4.10947521,0.01018841,0.92834698,2.42465588,0.97883511,0.89172356,0.31285505,0.03788362,2.05020264
-3.29864932,4.18630075,0.01016545,0.95525110,2.49315390,0.99723633,0.89755691,0.31736744,0.03907101,2.07876772
-3.29264632,4.26187339,0.01012572,0.98339564,2.56349716,1.01633859,0.90332817,0.32130927,0.04017269,2.10519487
-3.28664332,4.33532589,0.01006958,1.01262417,2.63535101,1.03594061,0.90882409,0.32461605,0.04117567,2.12904765
-3.28064032,4.40584286,0.00999789,1.04277274,2.70838450,1.05583715,0.91384016,0.32724116,0.04206954,2.14993748
-3.27463732,4.47266596,0.00991197,1.07366811,2.78226353,1.07581973,0.91818261,0.32915621,0.04284663,2.16752794
-3.26863432,4.53509791,0.00981352,1.10512590,2.85664333,1.09567720,0.92167030,0.33035092,0.04350208,2.18153823
-3.26263132,4.59250567,0.00970463,1.13694898,2.93116114,1.11519661,0.92413692,0.33083262,0.04403372,2.19174580
-3.25662831,4.64432346,0.00958772,1.16892644,3.00542954,1.13416429,0.92543325,0.33062537,0.04444196,2.19798845
-3.25062531,4.69005578,0.00946546,1.20083314,3.07903127,1.15236736,0.92542959,0.32976891,0.04472959,2.20016592
-3.24462231,4.72928085,0.00934080,1.23243021,3.15151595,1.16959583,0.92401836,0.32831741,0.04490147,2.19824119
-3.23861931,4.76165472,0.00921689,1.26346638,3.22239921,1.18564509,0.92111667,0.32633821,0.04496421,2.19224141
-3.23261631,4.78691593,0.00909711,1.29368038,3.29116444,1.20031902,0.91666886,0.32391048,0.04492588,2.18225870
-3.22661331,4.80489088,0.00898501,1.32280425,3.35726742,1.21343346,0.91064884,0.32112407,0.04479556,2.16845071
-3.22061031,4.81549957,0.00888435,1.35056758,3.42014364,1.22481995,0.90306212,0.31807839,0.04458308,2.15104080
-3.21460730,4.81876156,0.00879908,1.37670245,3.47921838,1.23432967,0.89394733,0.31488153,0.04429861,2.13031806
-3.20860430,4.81480180,0.00873333,1.40094900,3.53391909,1.24183725,0.88337715,0.31164945,0.04395243,2.10663672
-3.20260130,4.80385594,0.00869148,1.42306137,3.58368977,1.24724447,0.87145851,0.30850545,0.04355464,2.08041509
-3.19659830,4.78627478,0.00867813,1.44281389,3.62800686,1.25048343,0.85833195,0.30557958,0.04311495,2.05213386
-3.19059530,4.76252736,0.00869815,1.46000713,3.66639603,1.25151926,0.84417015,0.30300832,0.04264255,2.02233346
-3.18459230,4.73320251,0.00875669,1.47447382,3.69844942,1.25035210,0.82917547,0.30093412,0.04214604,1.99161053
-3.17858929,4.69900824,0.00885919,1.48608428,3.72384245,1.24701830,0.81357668,0.29950487,0.04163334,1.96061328
-3.17258629,4.66076890,0.00901144,1.49475118,3.74234981,1.24159081,0.79762481,0.29887329,0.04111176,1.93003555
-3.16658329,4.61941965,0.00921952,1.50043360,3.75385979,1.23417864,0.78158817,0.29919598,0.04058803,1.90060953
-3.16058029,4.57599805,0.00948983,1.50314003,3.75838640,1.22492557,0.76574683,0.30063214,0.04006838,1.87309695
-3.15457729,4.53163256,0.00982902,1.50293040,3.75607876,1.21400799,0.75038650,0.30334190,0.03955868,1.84827871
-3.14857429,4.48752785,0.01024395,1.49991685,3.74722703,1.20163193,0.73579208,0.30748415,0.03906453,1.82694291
-3.14257129,4.44494677,0.01074160,1.49426332,3.73226461,1.18802951,0.72224094,0.31321389,0.03859140,1.80987124
-3.13656828,4.40518912,0.01132887,1.48618377,3.71176613,1.17345470,0.70999627,0.32067898,0.03814470,1.79782383
-3.13056528,4.36956723,0.01201248,1.47593914,3.68644104,1.15817860,0.69930048,0.33001650,0.03772991,1.79152274
-3.12456228,4.33937883,0.01279869,1.46383291,3.65712260,1.14248424,0.69036898,0.34134867,0.03735251,1.79163439
-3.11855928,4.31587736,0.01369302,1.45020544,3.62475235,1.12666113,0.68338442,0.35477841,0.03701809,1.79875120
-3.11255628,4.30024070,0.01470000,1.43542710,3.59036024,1.11099947,0.67849155,0.37038479,0.03673218,1.81337300
-3.10655328,4.29353870,0.01582275,1.41989024,3.55504077,1.09578426,0.67579295,0.38821850,0.03650023,1.83588878
-3.10055028,4.29670082,0.01706269,1.40400034,3.51992568,1.08128934,0.67534560,0.40829753,0.03632739,1.86655948
-3.09454727,4.31048466,0.01841909,1.38816627,3.48615379,1.06777157,0.67715855,0.43060332,0.03621831,1.90550249
-3.08854427,4.33544676,0.01988880,1.37279015,3.45483895,1.05546508,0.68119169,0.45507762,0.03617696,1.95267875
-3.08254127,4.37191678,0.02146586,1.35825684,3.42703692,1.04457596,0.68735577,0.48162027,0.03620633,2.00788315
-3.07653827,4.41997636,0.02314124,1.34492349,3.40371231,1.03527732,0.69551355,0.51008808,0.03630820,2.07073898
-3.07053527,4.47944371,0.02490270,1.33310935,3.38570657,1.02770494,0.70548231,0.54029509,0.03648291,2.14069704
-3.06453227,4.54986501,0.02673465,1.32308620,3.37370830,1.02195365,0.71703740,0.57201418,0.03672913,2.21703997
-3.05852926,4.63051337,0.02861819,1.31506962,3.36822672,1.01807449,0.72991702,0.60498016,0.03704371,2.29889185
-3.05252626,4.72039578,0.03053129,1.30921147,3.36956958,1.01607288,0.74382798,0.63889439,0.03742161,2.38523344
-3.04652326,4.81826840,0.03244911,1.30559378,3.37782624,1.01590771,0.75845222,0.67343068,0.03785581,2.47492261
-3.04052026,4.92265981,0.03434442,1.30422439,3.39285680,1.01749157,0.77345410,0.70824251,0.03833744,2.56671951
-3.03451726,5.03190197,0.03618822,1.30503437,3.41428789,1.02069209,0.78848811,0.74297108,0.03885584,2.65931593
-3.02851426,5.14416777,0.03795045,1.30787757,3.44151546,1.02533433,0.80320680,0.77725415,0.03939883,2.75136770
-3.02251126,5.25751425,0.03960079,1.31253234,3.47371488,1.03120433,0.81726877,0.81073514,0.03995297,2.84152908
-3.01650825,5.36992990,0.04110961,1.31870538,3.50985823,1.03805357,0.83034636,0.84307215,0.04050394,2.92848785
-3.01050525,5.47938453,0.04244881,1.32603794,3.54873858,1.04560444,0.84213299,0.87394662,0.04103691,3.01099968
-3.00450225,5.58387988,0.04359281,1.33411402,3.58900060,1.05355642,0.85234978,0.90307106,0.04153697,3.08792048
-2.99849925,5.68149931,0.04451940,1.34247067,3.62917688,1.06159291,0.86075142,0.93019570,0.04198963,3.15823540
-2.99249625,5.77045472,0.04521053,1.35060999,3.66772882,1.06938854,0.86713097,0.95511360,0.04238117,3.22108328
-2.98649325,5.84912920,0.04565297,1.35801264,3.70309091,1.07661669,0.87132373,0.97766418,0.04269912,3.27577566
-2.98049025,5.91611386,0.04583883,1.36415236,3.73371701,1.08295709,0.87320987,0.99773482,0.04293259,3.32180957
-2.97448724,5.97023776,0.04576587,1.36851127,3.75812702,1.08810327,0.87271587,1.01526066,0.04307255,3.35887361
-2.96848424,6.01059000,0.04543758,1.37059522,3.77495238,1.09176962,0.86981486,1.03022261,0.04311211,3.38684740
-2.96248124,6.03653342,0.04486315,1.36994883,3.78297870,1.09369791,0.86452576,1.04264356,0.04304663,3.40579434
-2.95647824,6.04770963,0.04405711,1.36616963,3.78118393,1.09366303,0.85691135,1.05258323,0.04287379,3.41594827
-2.95047524,6.04403555,0.04303887,1.35892075,3.76877060,1.09147784,0.84707534,1.06013181,0.04259360,3.41769481
-2.94447224,6.02569187,0.04183202,1.34794170,3.74519082,1.08699697,0.83515859,1.06540277,0.04220829,3.41154818
-2.93846923,5.99310408,0.04046356,1.33305679,3.71016311,1.08011943,0.82133452,1.06852518,0.04172215,3.39812482
-2.93246623,5.94691716,0.03896297,1.31418080,3.66368026,1.07079011,0.80580400,1.06963601,0.04114133,3.37811485
-2.92646323,5.88796505,0.03736124,1.29132182,3.60600804,1.05899996,0.78878963,1.06887271,0.04047356,3.35225280
-2.92046023,5.81723633,0.03568987,1.26458094,3.53767478,1.04478502,0.77052987,1.06636646,0.03972789,3.32128872
-2.91445723,5.73583755,0.03397992,1.23414899,3.45945238,1.02822438,0.75127296,1.06223641,0.03891434,3.28596098
-2.90845423,5.64495575,0.03226109,1.20030040,3.37232970,1.00943707,0.73127085,1.05658511,0.03804363,3.24697175
-2.90245123,5.54582162,0.03056090,1.16338456,3.27747944,0.98857812,0.71077341,1.04949540,0.03712690,3.20496609
-2.89644822,5.43967483,0.02890400,1.12381500,3.17622032,0.96583400,0.69002293,1.04102872,0.03617540,3.16051535
-2.89044522,5.32773279,0.02731163,1.08205700,3.06997607,0.94141756,0.66924926,1.03122504,0.03520025,3.11410530
-2.88444222,5.21116391,0.02580120,1.03861411,2.96023333,0.91556271,0.64866549,1.02010420,0.03421229,3.06612946
-2.87843922,5.09106635,0.02438611,0.99401428,2.84850006,0.88851906,0.62846458,1.00766862,0.03322187,3.01688734
-2.87243622,4.96845281,0.02307564,0.94879612,2.73626663,0.86054679,0.60881686,0.99390719,0.03223880,2.96658786
-2.86643322,4.84424172,0.02187505,0.90349589,2.62497073,0.83191171,0.58986848,0.97880009,0.03127222,2.91535712
-2.86043022,4.71925487,0.02078578,0.85863570,2.51596772,0.80288101,0.57174102,0.96232421,0.03033064,2.86325033
-2.85442721,4.59422116,0.01980587,0.81471338,2.41050714,0.77371938,0.55453208,0.94445900,0.02942195,2.81026709
-2.84842421,4.46978591,0.01893029,0.77219411,2.30971601,0.74468600,0.53831692,0.92519233,0.02855351,2.75636916
-2.84242121,4.34652489,0.01815155,0.73150425,2.21458893,0.71603205,0.52315104,0.90452607,0.02773222,2.70149994
-2.83641821,4.22496195,0.01746024,0.69302709,2.12598468,0.68799902,0.50907356,0.88248123,0.02696470,2.64560467
-2.83041521,4.10558908,0.01684558,0.65710068,2.04462870,0.66081756,0.49611131,0.85910224,0.02625740,2.58865052
-2.82441221,3.98888746,0.01629608,0.62401730,1.97112031,0.63470686,0.48428328,0.83446026,0.02561680,2.53064547
-2.81840920,3.87534814,0.01580005,0.59402450,1.90594352,0.60987448,0.47360542,0.80865542,0.02504960,2.47165542
-2.81240620,3.76549108,0.01534617,0.56732719,1.84948005,0.58651640,0.46409534,0.78181774,0.02456286,2.41181851
-2.80640320,3.65988106,0.01492393,0.54409045,1.80202310,0.56481726,0.45577676,0.75410684,0.02416424,2.35135625
-2.80040020,3.55913973,0.01452405,0.52444273,1.76379059,0.54495060,0.44868348,0.72571035,0.02386207,2.29058090
-2.79439720,3.46395266,0.01413879,0.50847904,1.73493670,0.52707896,0.44286256,0.69684114,0.02366556,2.22989867
-2.78839420,3.37507098,0.01376217,0.49626380,1.71556080,0.51135382,0.43837666,0.66773351,0.02358488,2.16980885
-2.78239120,3.29330741,0.01339012,0.48783323,1.70571305,0.49791526,0.43530512,0.63863843,0.02363119,2.11089865
-2.77638819,3.21952654,0.01302052,0.48319708,1.70539666,0.48689128,0.43374403,0.60981812,0.02381671,2.05383408
-2.77038519,3.15462996,0.01265319,0.48233962,1.71456654,0.47839691,0.43380485,0.58154013,0.02415468,1.99934711
-2.76438219,3.09953679,0.01228971,0.48522008,1.73312513,0.47253286,0.43561181,0.55407115,0.02465922,1.94821974
-2.75837919,3.05516040,0.01193333,0.49177248,1.76091583,0.46938414,0.43929818,0.52767084,0.02534522,1.90126529
-2.75237619,3.02238254,0.01158864,0.50190520,1.79771513,0.46901839,0.44500124,0.50258584,0.02622807,1.85930782
-2.74637319,3.00202600,0.01126132,0.51550046,1.84322443,0.47148424,0.45285645,0.47904419,0.02732341,1.82316023
-2.74037019,2.99482684,0.01095782,0.53241397,1.89706277,0.47680961,0.46299077,0.45725036,0.02864667,1.79360173
-2.73436718,3.00140771,0.01068502,0.55247501,1.95876145,0.48500023,0.47551551,0.43738102,0.03021269,1.77135547
-2.72836418,3.02225294,0.01044987,0.57548713,2.02776146,0.49603836,0.49051887,0.41958162,0.03203515,1.75706690
-2.72236118,3.05768666,0.01025905,0.60122971,2.10341463,0.50988178,0.50805866,0.40396386,0.03412599,1.75128350
-2.71635818,3.10785450,0.01011871,0.62946035,2.18498870,0.52646311,0.52815517,0.39060417,0.03649477,1.75443632
-2.71035518,3.17270952,0.01003410,0.65991825,2.27167655,0.54568958,0.55078485,0.37954300,0.03914795,1.76682398
-2.70435218,3.25200256,0.01000942,0.69232833,2.36260935,0.56744309,0.57587485,0.37078503,0.04208825,1.78859924
-2.69834917,3.34527726,0.01004754,0.72640609,2.45687311,0.59158064,0.60329872,0.36430017,0.04531390,1.81975867
-2.69234617,3.45186953,0.01014990,0.76186282,2.55352776,0.61793517,0.63287368,0.36002525,0.04881801,1.86013544
-2.68634317,3.57091125,0.01031640,0.79841105,2.65162766,0.64631657,0.66435936,0.35786628,0.05258793,1.90939556
-2.68034017,3.70133793,0.01054537,0.83576961,2.75024249,0.67651301,0.69745847,0.35770118,0.05660478,1.96703761
-2.67433717,3.84189983,0.01083355,0.87366834,2.84847709,0.70829233,0.73181924,0.35938286,0.06084306,2.03239597
-2.66833417,3.99117601,0.01117621,0.91185175,2.94548920,0.74140372,0.76703985,0.36274259,0.06527047,2.10464765
-2.66233117,4.14759107,0.01156721,0.95008160,3.04050390,0.77557933,0.80267471,0.36759340,0.06984784,2.18282263
-2.65632816,4.30943410,0.01199916,0.98813815,3.13282401,0.81053607,0.83824241,0.37373368,0.07452944,2.26581766
-2.65032516,4.47487939,0.01246363,1.02581989,3.22183583,0.84597745,0.87323538,0.38095064,0.07926334,2.35241331
-2.64432216,4.64200900,0.01295132,1.06294179,3.30701001,0.88159559,0.90713074,0.38902381,0.08399217,2.44129418
-2.63831916,4.80883666,0.01345236,1.09933226,3.38789779,0.91707327,0.93940221,0.39772839,0.08865407,2.53107191
-2.63231616,4.97333319,0.01395647,1.13482892,3.46412284,0.95208633,0.96953267,0.40683850,0.09318387,2.62031057
-2.62631316,5.13345324,0.01445329,1.16927358,3.53536990,0.98630628,0.99702685,0.41613032,0.09751452,2.70755419
-2.62031016,5.28716330,0.01493263,1.20250685,3.60137080,1.01940320,1.02142391,0.42538508,0.10157869,2.79135562
-2.61430715,5.43247090,0.01538468,1.23436279,3.66188953,1.05104916,1.04230931,0.43439194,0.10531044,2.87030634
-2.60830415,5.56745486,0.01580026,1.26466410,3.71670736,1.08092196,1.05932563,0.44295068,0.10864709,2.94306627
-2.60230115,5.69029627,0.01617108,1.29321838,3.76560943,1.10870936,1.07218194,0.45087436,0.11153096,3.00839308
-2.59629815,5.79930976,0.01648987,1.31981573,3.80837399,1.13411369,1.08066133,0.45799169,0.11391118,3.06516994
-2.59029515,5.89297462,0.01675058,1.34422824,3.84476522,1.15685684,1.08462649,0.46414931,0.11574526,3.11243104
-2.58429215,5.96996493,0.01694850,1.36621144,3.87453034,1.17668542,1.08402290,0.46921381,0.11700057,3.14938401
-2.57828914,6.02917796,0.01708034,1.38550776,3.89740135,1.19337603,1.07887982,0.47307354,0.11765545,3.17542845
-2.57228614,6.06975987,0.01714432,1.40185223,3.91310138,1.20674044,1.06930881,0.47564002,0.11770014,3.19017004
-2.56628314,6.09112766,0.01714014,1.41497985,3.92135535,1.21663044,1.05550006,0.47684916,0.11713727,3.19342941
-2.56028014,6.09298644,0.01706898,1.42463461,3.92190416,1.22294208,1.03771665,0.47666188,0.11598198,3.18524566
-2.55427714,6.07534095,0.01693344,1.43057958,3.91452143,1.22561922,1.01628689,0.47506443,0.11426173,3.16587399
-2.54827414,6.03850057,0.01673744,1.43260748,3.89903175,1.22465600,0.99159520,0.47206817,0.11201561,3.13577772
-2.54227114,5.98307715,0.01648609,1.43055134,3.87532889,1.22009820,0.96407179,0.46770878,0.10929342,3.09561457
-2.53626813,5.90997526,0.01618553,1.42429438,3.84339294,1.21204320,0.93418158,0.46204505,0.10615430,3.04621776
-2.53026513,5.82037463,0.01584278,1.41377874,3.80330487,1.20063860,0.90241270,0.45515705,0.10266515,2.98857243
-2.52426213,5.71570528,0.01546551,1.39901247,3.75525770,1.18607938,0.86926504,0.44714390,0.09889881,2.92378820
-2.51825913,5.59761557,0.01506188,1.38007431,3.69956319,1.16860369,0.83523913,0.43812109,0.09493209,2.85306868
-2.51225613,5.46793432,0.01464031,1.35711594,3.63665376,1.14848747,0.80082579,0.42821740,0.09084370,2.77767914
-2.50625313,5.32862810,0.01420929,1.33036171,3.56707927,1.12603794,0.76649674,0.41757160,0.08671217,2.69891330
-2.50025013,5.18175511,0.01377719,1.30010551,3.49149883,1.10158638,0.73269647,0.40632897,0.08261378,2.61806048
-2.49424712,5.02941737,0.01335207,1.26670525,3.41066814,1.07548040,0.69983550,0.39463783,0.07862072,2.53637424
-2.48824412,4.87371288,0.01294157,1.23057489,3.32542293,1.04807598,0.66828512,0.38264601,0.07479928,2.45504359
-2.48224112,4.71668943,0.01255271,1.19217463,3.23665944,1.01972972,0.63837369,0.37049769,0.07120842,2.37516756
-2.47623812,4.56030175,0.01219181,1.15199948,3.14531309,0.99079143,0.61038439,0.35833034,0.06789845,2.29773417
-2.47023512,4.40637343,0.01186440,1.11056694,3.05233612,0.96159749,0.58455444,0.34627221,0.06491018,2.22360410
-2.46423212,4.25656462,0.01157517,1.06840405,2.95867550,0.93246505,0.56107551,0.33444017,0.06227424,2.15349955
-2.45822911,4.11234657,0.01132789,1.02603457,2.86525194,0.90368724,0.54009521,0.32293807,0.06001083,2.08799837
-2.45222611,3.97498333,0.01112541,0.98396659,2.77294067,0.87552957,0.52171945,0.31185568,0.05812974,2.02753323
-2.44622311,3.84552073,0.01096964,0.94268107,2.68255478,0.84822731,0.50601541,0.30126809,0.05663072,1.97239565
-2.44022011,3.72478250,0.01086157,0.90262161,2.59483131,0.82198407,0.49301481,0.29123563,0.05550408,1.92274404
-2.43421711,3.61337282,0.01080127,0.86418580,2.51042040,0.79697116,0.48271743,0.28180428,0.05473162,1.87861532
-2.42821411,3.51168465,0.01078792,0.82771825,2.42987740,0.77332792,0.47509436,0.27300638,0.05428768,1.83993908
-2.42221111,3.41991271,0.01081983,0.79350544,2.35365793,0.75116252,0.47009120,0.26486175,0.05414050,1.80655341
-2.41620810,3.33807008,0.01089448,0.76177256,2.28211553,0.73055334,0.46763071,0.25737893,0.05425352,1.77822158
-2.41020510,3.26600735,0.01100857,0.73268210,2.21550167,0.71155062,0.46761500,0.25055668,0.05458690,1.75464851
-2.40420210,3.20343321,0.01115804,0.70633435,2.15396800,0.69417831,0.46992726,0.24438543,0.05509898,1.73549648
-2.39819910,3.14993555,0.01133810,0.68276965,2.09757031,0.67843603,0.47443300,0.23884879,0.05574768,1.72039924
-2.39219610,3.10500245,0.01154336,0.66197227,2.04627431,0.66430104,0.48098081,0.23392496,0.05649188,1.70897413
-2.38619310,3.06804238,0.01176782,0.64387582,1.99996304,0.65173037,0.48940294,0.22958806,0.05729254,1.70083196
-2.38019010,3.03840332,0.01200499,0.62837001,1.95844581,0.64066290,0.49951573,0.22580926,0.05811380,1.69558433
-2.37418709,3.01539073,0.01224802,0.61530868,1.92146881,0.63102172,0.51112008,0.22255784,0.05892371,1.69284872
-2.36818409,2.99828433,0.01248975,0.60451878,1.88872736,0.62271663,0.52400223,0.21980205,0.05969484,1.69225140
-2.36218109,2.98635387,0.01272291,0.59581027,1.85987980,0.61564692,0.53793499,0.21750985,0.06040459,1.69342854
-2.35617809,2.97887411,0.01294025,0.58898648,1.83456302,0.60970458,0.55267945,0.21564953,0.06103531,1.69602613
-2.35017509,2.97513932,0.01313472,0.58385479,1.81240937,0.60477780,0.56798758,0.21419026,0.06157414,1.69969896
-2.34417209,2.97447733,0.01329963,0.58023735,1.79306478,0.60075493,0.58360548,0.21310260,0.06201268,1.70410950
-2.33816908,2.97626344,0.01342884,0.57798128,1.77620755,0.59752865,0.59927744,0.21235892,0.06234654,1.70892697
-2.33216608,2.97993400,0.01351698,0.57696820,1.76156721,0.59500047,0.61475071,0.21193384,0.06257465,1.71382711
-2.32616308,2.98499957,0.01355955,0.57712251,1.74894275,0.59308518,0.62978086,0.21180469,0.06269865,1.71849306
-2.32016008,2.99105741,0.01355316,0.57841819,1.73821939,0.59171523,0.64413755,0.21195188,0.06272208,1.72261748
-2.31415708,2.99780265,0.01349559,0.58088360,1.72938292,0.59084474,0.65761043,0.21235933,0.06264980,1.72590603
-2.30815408,3.00503781,0.01338590,0.58460404,1.72253070,0.59045288,0.67001490,0.21301481,0.06248724,1.72808215
-2.30215108,3.01267986,0.01322451,0.58972184,1.71787859,0.59054647,0.68119751,0.21391021,0.06223998,1.72889299
-2.29614807,3.02076429,0.01301321,0.59643368,1.71576283,0.59116146,0.69104064,0.21504168,0.06191329,1.72811607
-2.29014507,3.02944547,0.01275511,0.60498524,1.71663662,0.59236324,0.69946614,0.21640964,0.06151192,1.72556645
-2.28414207,3.03899288,0.01245458,0.61566309,1.72106075,0.59424550,0.70643782,0.21801861,0.06104000,1.72110367
-2.27813907,3.04978290,0.01211713,0.62878411,1.72968852,0.59692770,0.71196257,0.21987677,0.06050108,1.71463825
-2.27213607,3.06228581,0.01174928,0.64468267,1.74324495,0.60055107,0.71608988,0.22199531,0.05989832,1.70613705
-2.26613307,3.07704832,0.01135832,0.66369602,1.76250091,0.60527321,0.71890999,0.22438755,0.05923475,1.69562720
-2.26013007,3.09467182,0.01095218,0.68614838,1.78824303,0.61126150,0.72055041,0.22706775,0.05851360,1.68319811
-2.25412706,3.11578705,0.01053915,0.71233440,1.82124027,0.61868553,0.72117131,0.23004976,0.05773865,1.66900144
-2.24812406,3.14102589,0.01012765,0.74250259,1.86220866,0.62770879,0.72095959,0.23334549,0.05691459,1.65324885
-2.24212106,3.17099161,0.00972607,0.77683944,1.91177538,0.63848004,0.72012233,0.23696323,0.05604723,1.63620755
-2.23611806,3.20622850,0.00934250,0.81545492,1.97044394,0.65112469,0.71887956,0.24090596,0.05514375,1.61819385
-2.23011506,3.24719249,0.00898455,0.85836995,2.03856168,0.66573659,0.71745695,0.24516976,0.05421271,1.59956494
-2.22411206,3.29422395,0.00865923,0.90550655,2.11629142,0.68237065,0.71607867,0.24974228,0.05326399,1.58070935
-2.21810905,3.34752421,0.00837279,0.95668103,2.20358820,0.70103663,0.71496073,0.25460150,0.05230861,1.56203656
-2.21210605,3.40713683,0.00813062,1.01160066,2.30018262,0.72169442,0.71430515,0.25971490,0.05135838,1.54396613
-2.20610305,3.47293482,0.00793724,1.06986407,2.40557146,0.74425114,0.71429516,0.26503891,0.05042549,1.52691718
-2.20010005,3.54461450,0.00779623,1.13096540,2.51901625,0.76856016,0.71509156,0.27051895,0.04952195,1.51129834
-2.19409705,3.62169661,0.00771028,1.19430225,2.63955020,0.79442219,0.71683039,0.27608997,0.04865905,1.49749893
-2.18809405,3.70353463,0.00768122,1.25918716,2.76599332,0.82158850,0.71962186,0.28167750,0.04784679,1.48588142
-2.18209105,3.78933026,0.00771011,1.32486219,2.89697536,0.84976604,0.72355052,0.28719927,0.04709334,1.47677565
-2.17608804,3.87815540,0.00779728,1.39051630,3.03096604,0.87862447,0.72867637,0.29256729,0.04640458,1.47047472
-2.17008504,3.96897970,0.00794250,1.45530480,3.16631131,0.90780468,0.73503695,0.29769029,0.04578370,1.46723259
-2.16408204,4.06070260,0.00814501,1.51837018,3.30127458,0.93692858,0.74264988,0.30247658,0.04523101,1.46726320
-2.15807904,4.15218818,0.00840370,1.57886374,3.43408125,0.96560958,0.75151583,0.30683699,0.04474384,1.47074099
-2.15207604,4.24230156,0.00871712,1.63596702,3.56296509,0.99346362,0.76162143,0.31068792,0.04431661,1.47780221
-2.14607304,4.32994481,0.00908362,1.68891252,3.68621450,1.02012005,0.77294205,0.31395431,0.04394110,1.48854699
-2.14007004,4.41409101,0.00950140,1.73700277,3.80221710,1.04523191,0.78544408,0.31657234,0.04360675,1.50304143
-2.13406703,4.49381480,0.00996852,1.77962722,3.90950088,1.06848544,0.79908665,0.31849184,0.04330124,1.52131965
-2.12806403,4.56831792,0.01048296,1.81627627,4.00677037,1.08960815,0.81382267,0.31967810,0.04301100,1.54338523
-2.12206103,4.63694888,0.01104256,1.84655212,4.09293652,1.10837527,0.82959913,0.32011326,0.04272194,1.56921198
-2.11605803,4.69921583,0.01164504,1.87017593,4.16713926,1.12461443,0.84635673,0.31979694,0.04242002,1.59874379
-2.11005503,4.75479215,0.01228793,1.88699125,4.22876188,1.13820826,0.86402898,0.31874627,0.04209200,1.63189367
-2.10405203,4.80351488,0.01296849,1.89696362,4.27743705,1.14909495,0.88254086,0.31699517,0.04172595,1.66854193
-2.09804902,4.84537621,0.01368365,1.90017649,4.31304434,1.15726689,0.90180739,0.31459308,0.04131182,1.70853382
-2.09204602,4.88050872,0.01442994,1.89682364,4.33569962,1.16276739,0.92173220,0.31160303,0.04084184,1.75167686
-2.08604302,4.90916539,0.01520338,1.88719868,4.34573715,1.16568575,0.94220641,0.30809932,0.04031079,1.79773827
-2.08004002,4.93169567,0.01599942,1.87168190,4.34368527,1.16615111,0.96310805,0.30416471,0.03971613,1.84644287
-2.07403702,4.94851890,0.01681289,1.85072528,4.33023714,1.16432511,0.98430215,0.29988749,0.03905805,1.89747184
-2.06803402,4.96009670,0.01763796,1.82483610,4.30621782,1.16039409,1.00564171,0.29535840,0.03833934,1.95046280
-2.06203102,4.96690584,0.01846807,1.79456011,4.27254949,1.15456094,1.02696947,0.29066758,0.03756515,2.00501129
-2.05602801,4.96941282,0.01929604,1.76046460,4.23021622,1.14703706,1.04812063,0.28590174,0.03674269,2.06067421
-2.05002501,4.96805167,0.02011401,1.72312230,4.18023010,1.13803489,1.06892625,0.28114160,0.03588085,2.11697489
-2.04402201,4.96320585,0.02091355,1.68309659,4.12359985,1.12776109,1.08921731,0.27645973,0.03498977,2.17341017
-2.03801901,4.95519494,0.02168580,1.64092839,4.06130350,1.11641077,1.10882906,0.27191882,0.03408037,2.22945896
-2.03201601,4.94426671,0.02242154,1.59712538,3.99426572,1.10416303,1.12760553,0.26757058,0.03316403,2.28459228
-2.02601301,4.93059449,0.02311140,1.55215363,3.92334084,1.09117759,1.14540375,0.26345503,0.03225210,2.33828415
-2.02001001,4.91427976,0.02374599,1.50643175,3.84930166,1.07759296,1.16209749,0.25960039,0.03135562,2.39002295
-2.01400700,4.89535928,0.02431618,1.46032781,3.77283405,1.06352582,1.17758013,0.25602347,0.03048506,2.43932271
-2.00800400,4.87381613,0.02481324,1.41415860,3.69453722,1.04907160,1.19176656,0.25273042,0.02965011,2.48573368
-2.00200100,4.84959360,0.02522910,1.36819134,3.61492890,1.03430616,1.20459379,0.24971787,0.02885959,2.52885169
-1.99599800,4.82261076,0.02555657,1.32264717,3.53445456,1.01928822,1.21602028,0.24697428,0.02812133,2.56832569
-1.98999500,4.79277863,0.02578950,1.27770633,3.45349970,1.00406255,1.22602387,0.24448150,0.02744222,2.60386323
-1.98399200,4.76001569,0.02592304,1.23351434,3.37240406,0.98866334,1.23459860,0.24221628,0.02682822,2.63523336
-1.97798899,4.72426173,0.02595375,1.19018887,3.29147639,0.97311786,1.24175031,0.24015186,0.02628442,2.66226692
-1.97198599,4.68548904,0.02587973,1.14782665,3.21100865,0.95744988,1.24749157,0.23825933,0.02581509,2.68485413
-1.96598299,4.64371022,0.02570076,1.10651009,3.13128851,0.94168280,1.25183606,0.23650884,0.02542372,2.70293974
-1.95997999,4.59898224,0.02541831,1.06631305,3.05260923,0.92584224,1.25479285,0.23487059,0.02511305,2.71651586
-1.95397699,4.55140642,0.02503555,1.02730562,2.97527599,0.90995805,1.25636098,0.23331552,0.02488507,2.72561309
-1.94797399,4.50112469,0.02455734,0.98955740,2.89960848,0.89406555,1.25652469,0.23181576,0.02474089,2.73029043
