energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-3.25662831,0.14633452,0.00000000,0.02082196,0.00000000,0.11103482,0.02582816,0.00201448,0.03248531,0.04005819
-3.25062531,0.14129509,0.00000000,0.02010490,0.00000000,0.10721104,0.02493867,0.00194508,0.03136659,0.03867871
-3.24462231,0.13544959,0.00000000,0.01927314,0.00000000,0.10277563,0.02390692,0.00186460,0.03006893,0.03707856
-3.23861931,0.12891353,0.00000000,0.01834312,0.00000000,0.09781624,0.02275329,0.00177462,0.02861797,0.03528936
-3.23261631,0.12181181,0.00000000,0.01733262,0.00000000,0.09242765,0.02149983,0.00167685,0.02704143,0.03334531
-3.22661331,0.11427478,0.00000000,0.01626017,0.00000000,0.08670874,0.02016953,0.00157309,0.02536826,0.03128209
-3.22061031,0.10643425,0.00000000,0.01514454,0.00000000,0.08075955,0.01878567,0.00146516,0.02362771,0.02913579
-3.21460730,0.09841978,0.00000000,0.01400416,0.00000000,0.07467838,0.01737112,0.00135483,0.02184855,0.02694188
-3.20860430,0.09035525,0.00000000,0.01285666,0.00000000,0.06855922,0.01594772,0.00124381,0.02005828,0.02473426
-3.20260130,0.08235583,0.00000000,0.01171842,0.00000000,0.06248947,0.01453582,0.00113370,0.01828246,0.02254446
-3.19659830,0.07452556,0.00000000,0.01060425,0.00000000,0.05654807,0.01315378,0.00102591,0.01654419,0.02040097
-3.19059530,0.06695548,0.00000000,0.00952710,0.00000000,0.05080409,0.01181766,0.00092170,0.01486368,0.01832870
-3.18459230,0.05972236,0.00000000,0.00849790,0.00000000,0.04531578,0.01054101,0.00082213,0.01325798,0.01634867
-3.17858929,0.05288808,0.00000000,0.00752545,0.00000000,0.04013010,0.00933476,0.00072805,0.01174081,0.01447783
-3.17258629,0.04649952,0.00000000,0.00661642,0.00000000,0.03528264,0.00820718,0.00064010,0.01032259,0.01272899
-3.16658329,0.04058908,0.00000000,0.00577543,0.00000000,0.03079794,0.00716398,0.00055874,0.00901051,0.01111104
-3.16058029,0.03517547,0.00000000,0.00500512,0.00000000,0.02669023,0.00620848,0.00048422,0.00780873,0.00962909
-3.15457729,0.03026499,0.00000000,0.00430641,0.00000000,0.02296429,0.00534178,0.00041662,0.00671863,0.00828488
-3.14857429,0.02585300,0.00000000,0.00367863,0.00000000,0.01961659,0.00456306,0.00035589,0.00573920,0.00707712
-3.14257129,0.02192560,0.00000000,0.00311980,0.00000000,0.01663658,0.00386987,0.00030182,0.00486734,0.00600202
-3.13656828,0.01846129,0.00000000,0.00262686,0.00000000,0.01400795,0.00325842,0.00025413,0.00409829,0.00505368
-3.13056528,0.01543272,0.00000000,0.00219592,0.00000000,0.01170995,0.00272388,0.00021244,0.00342596,0.00422462
-3.12456228,0.01280834,0.00000000,0.00182250,0.00000000,0.00971863,0.00226067,0.00017632,0.00284337,0.00350621
-3.11855928,0.01055390,0.00000000,0.00150172,0.00000000,0.00800803,0.00186277,0.00014528,0.00234290,0.00288907
-3.11255628,0.00863383,0.00000000,0.00122851,0.00000000,0.00655112,0.00152387,0.00011885,0.00191665,0.00236346
-3.10655328,0.00701236,0.00000000,0.00099779,0.00000000,0.00532079,0.00123768,0.00009653,0.00155670,0.00191960
-3.10055028,0.00565450,0.00000000,0.00080458,0.00000000,0.00429048,0.00099802,0.00007784,0.00125526,0.00154789
-3.09454727,0.00452684,0.00000000,0.00064412,0.00000000,0.00343484,0.00079899,0.00006232,0.00100493,0.00123920
-3.08854427,0.00359805,0.00000000,0.00051196,0.00000000,0.00273009,0.00063506,0.00004954,0.00079875,0.00098495
-3.08254127,0.00283930,0.00000000,0.00040400,0.00000000,0.00215435,0.00050113,0.00003910,0.00063031,0.00077725
-3.07653827,0.00222448,0.00000000,0.00031651,0.00000000,0.00168782,0.00039262,0.00003065,0.00049382,0.00060895
-3.07053527,0.00173031,0.00000000,0.00024619,0.00000000,0.00131283,0.00030540,0.00002386,0.00038412,0.00047368
-3.06453227,0.00133630,0.00000000,0.00019012,0.00000000,0.00101381,0.00023585,0.00001846,0.00029666,0.00036583
-3.05852926,0.00102468,0.00000000,0.00014576,0.00000000,0.00077728,0.00018084,0.00001421,0.00022748,0.00028053
-3.05252626,0.00078020,0.00000000,0.00011095,0.00000000,0.00059166,0.00013769,0.00001090,0.00017322,0.00021362
-3.04652326,0.00058997,0.00000000,0.00008385,0.00000000,0.00044714,0.00010410,0.00000837,0.00013099,0.00016157
-3.04052026,0.00044320,0.00000000,0.00006291,0.00000000,0.00033550,0.00007818,0.00000648,0.00009842,0.00012144
-3.03451726,0.00033098,0.00000000,0.00004686,0.00000001,0.00024994,0.00005835,0.00000513,0.00007353,0.00009077
-3.02851426,0.00024603,0.00000000,0.00003466,0.00000001,0.00018487,0.00004332,0.00000426,0.00005470,0.00006760
-3.02251126,0.00018253,0.00000000,0.00002545,0.00000001,0.00013579,0.00003207,0.00000381,0.00004065,0.00005035
-3.01650825,0.00013585,0.00000000,0.00001855,0.00000002,0.00009906,0.00002375,0.00000380,0.00003035,0.00003775
-3.01050525,0.00010244,0.00000000,0.00001343,0.00000002,0.00007180,0.00001775,0.00000426,0.00002302,0.00002888
-3.00450225,0.00007963,0.00000000,0.00000965,0.00000004,0.00005175,0.00001357,0.00000527,0.00001809,0.00002302
-2.99849925,0.00006557,0.00000000,0.00000688,0.00000005,0.00003715,0.00001087,0.00000697,0.00001515,0.00001973
-2.99249625,0.00005909,0.00000000,0.00000487,0.00000008,0.00002664,0.00000942,0.00000957,0.00001398,0.00001874
-2.98649325,0.00005968,0.00000000,0.00000343,0.00000011,0.00001921,0.00000909,0.00001337,0.00001448,0.00002001
-2.98049025,0.00006744,0.00000000,0.00000239,0.00000016,0.00001408,0.00000985,0.00001878,0.00001672,0.00002370
-2.97448724,0.00008316,0.00000000,0.00000166,0.00000022,0.00001072,0.00001177,0.00002636,0.00002093,0.00003016
-2.96848424,0.00010829,0.00000001,0.00000114,0.00000031,0.00000871,0.00001504,0.00003685,0.00002750,0.00004001
-2.96248124,0.00014506,0.00000001,0.00000078,0.00000043,0.00000781,0.00001993,0.00005122,0.00003702,0.00005414
-2.95647824,0.00019664,0.00000001,0.00000053,0.00000059,0.00000787,0.00002687,0.00007074,0.00005032,0.00007377
-2.95047524,0.00026724,0.00000001,0.00000036,0.00000081,0.00000883,0.00003641,0.00009703,0.00006847,0.00010052
-2.94447224,0.00036234,0.00000002,0.00000024,0.00000111,0.00001071,0.00004930,0.00013217,0.00009289,0.00013647
-2.93846923,0.00048894,0.00000003,0.00000016,0.00000150,0.00001361,0.00006648,0.00017875,0.00012539,0.00018427
-2.93246623,0.00065582,0.00000004,0.00000010,0.00000201,0.00001771,0.00008914,0.00024003,0.00016821,0.00024724
-2.92646323,0.00087386,0.00000005,0.00000007,0.00000268,0.00002323,0.00011876,0.00032001,0.00022416,0.00032949
-2.92046023,0.00115636,0.00000006,0.00000004,0.00000354,0.00003050,0.00015714,0.00042358,0.00029663,0.00043604
-2.91445723,0.00151941,0.00000008,0.00000003,0.00000466,0.00003993,0.00020646,0.00055664,0.00038977,0.00057297
-2.90845423,0.00198225,0.00000011,0.00000002,0.00000607,0.00005199,0.00026935,0.00072625,0.00050851,0.00074752
-2.90245123,0.00256759,0.00000014,0.00000001,0.00000787,0.00006728,0.00034889,0.00094073,0.00065867,0.00096826
-2.89644822,0.00330196,0.00000018,0.00000001,0.00001012,0.00008648,0.00044867,0.00120981,0.00084706,0.00124520
-2.89044522,0.00421590,0.00000023,0.00000000,0.00001292,0.00011040,0.00057285,0.00154468,0.00108151,0.00158986
-2.88444222,0.00534417,0.00000029,0.00000000,0.00001638,0.00013993,0.00072616,0.00195808,0.00137095,0.00201535
-2.87843922,0.00672576,0.00000037,0.00000000,0.00002061,0.00017609,0.00091389,0.00246430,0.00172538,0.00253636
-2.87243622,0.00840375,0.00000046,0.00000000,0.00002575,0.00022002,0.00114189,0.00307911,0.00215584,0.00316915
-2.86643322,0.01042497,0.00000057,0.00000000,0.00003195,0.00027293,0.00141654,0.00381968,0.00267435,0.00393138
-2.86043022,0.01283946,0.00000070,0.00000000,0.00003935,0.00033614,0.00174461,0.00470434,0.00329375,0.00484191
-2.85442721,0.01569961,0.00000086,0.00000000,0.00004811,0.00041102,0.00213325,0.00575229,0.00402748,0.00592051
-2.84842421,0.01905904,0.00000104,0.00000000,0.00005841,0.00049897,0.00258972,0.00698316,0.00488930,0.00718740
-2.84242121,0.02297118,0.00000125,0.00000000,0.00007040,0.00060140,0.00312130,0.00841655,0.00589292,0.00866272
-2.83641821,0.02748752,0.00000150,0.00000000,0.00008424,0.00071964,0.00373497,0.01007131,0.00705154,0.01036590
-2.83041521,0.03265564,0.00000178,0.00000000,0.00010008,0.00085494,0.00443720,0.01196486,0.00837739,0.01231488
-2.82441221,0.03851687,0.00000210,0.00000000,0.00011804,0.00100839,0.00523361,0.01411235,0.00988109,0.01452527
-2.81840920,0.04510392,0.00000246,0.00000000,0.00013822,0.00118084,0.00612864,0.01652574,0.01157103,0.01700939
-2.81240620,0.05243825,0.00000286,0.00000000,0.00016070,0.00137286,0.00712519,0.01921290,0.01345276,0.01977536
-2.80640320,0.06052752,0.00000330,0.00000001,0.00018549,0.00158464,0.00822431,0.02217659,0.01552828,0.02282608
-2.80040020,0.06936314,0.00000378,0.00000001,0.00021257,0.00181597,0.00942483,0.02541364,0.01779546,0.02615835
-2.79439720,0.07891801,0.00000431,0.00000002,0.00024185,0.00206613,0.01072304,0.02891406,0.02024746,0.02976201
-2.78839420,0.08914474,0.00000486,0.00000002,0.00027319,0.00233388,0.01211250,0.03266041,0.02287224,0.03361922
-2.78239120,0.09997428,0.00000545,0.00000004,0.00030637,0.00261742,0.01358379,0.03662727,0.02565233,0.03770407
-2.77638819,0.11131531,0.00000607,0.00000006,0.00034112,0.00291437,0.01512448,0.04078103,0.02856460,0.04198224
-2.77038519,0.12305438,0.00000671,0.00000009,0.00037709,0.00322175,0.01671910,0.04507987,0.03158040,0.04641116
-2.76438219,0.13505691,0.00000737,0.00000013,0.00041386,0.00353605,0.01834930,0.04947414,0.03466585,0.05094038
-2.75837919,0.14716920,0.00000803,0.00000020,0.00045096,0.00385327,0.01999411,0.05390705,0.03778243,0.05551231
-2.75237619,0.15922130,0.00000869,0.00000030,0.00048787,0.00416896,0.02163030,0.05831565,0.04088782,0.06006346
-2.74637319,0.17103095,0.00000933,0.00000044,0.00052403,0.00447839,0.02323293,0.06263221,0.04393705,0.06452586
-2.74037019,0.18240831,0.00000995,0.00000064,0.00055885,0.00477663,0.02477595,0.06678589,0.04688389,0.06882901
-2.73436718,0.19316147,0.00001054,0.00000094,0.00059173,0.00505869,0.02623297,0.07070458,0.04968249,0.07290201
-2.72836418,0.20310260,0.00001108,0.00000136,0.00062210,0.00531973,0.02757801,0.07431706,0.05228927,0.07667604
-2.72236118,0.21205451,0.00001157,0.00000195,0.00064940,0.00555522,0.02878641,0.07755515,0.05466496,0.08008694
-2.71635818,0.21985736,0.00001200,0.00000279,0.00067312,0.00576110,0.02983567,0.08035596,0.05677686,0.08307802
-2.71035518,0.22637546,0.00001236,0.00000396,0.00069284,0.00593402,0.03070632,0.08266402,0.05860114,0.08560278
-2.70435218,0.23150369,0.00001264,0.00000558,0.00070821,0.00607147,0.03138274,0.08443332,0.06012527,0.08762776
-2.69834917,0.23517361,0.00001284,0.00000780,0.00071899,0.00617201,0.03185392,0.08562899,0.06135049,0.08913508
-2.69234617,0.23735881,0.00001296,0.00001082,0.00072507,0.00623537,0.03211408,0.08622878,0.06229427,0.09012502
-2.68634317,0.23807956,0.00001300,0.00001492,0.00072645,0.00626268,0.03216321,0.08622403,0.06299283,0.09061825
-2.68034017,0.23740660,0.00001297,0.00002041,0.00072330,0.00625656,0.03200745,0.08562033,0.06350363,0.09065782
-2.67433717,0.23546394,0.00001287,0.00002774,0.00071592,0.00622122,0.03165935,0.08443765,0.06390783,0.09031100
-2.66833417,0.23243081,0.00001270,0.00003742,0.00070478,0.00616260,0.03113796,0.08271006,0.06431276,0.08967071
-2.66233117,0.22854274,0.00001249,0.00005013,0.00069048,0.00608843,0.03046887,0.08048499,0.06485438,0.08885680
-2.65632816,0.22409178,0.00001225,0.00006667,0.00067378,0.00600832,0.02968400,0.07782221,0.06569972,0.08801701
-2.65032516,0.21942612,0.00001199,0.00008805,0.00065560,0.00593381,0.02882142,0.07479236,0.06704921,0.08732778
-2.64432216,0.21494894,0.00001174,0.00011545,0.00063698,0.00587840,0.02792503,0.07147538,0.06913898,0.08699474
-2.63831916,0.21111690,0.00001153,0.00015031,0.00061908,0.00585764,0.02704415,0.06795866,0.07224287,0.08725300
-2.63231616,0.20843798,0.00001136,0.00019430,0.00060322,0.00588912,0.02623316,0.06433520,0.07667419,0.08836713
-2.62631316,0.20746882,0.00001129,0.00024940,0.00059080,0.00599248,0.02555101,0.06070174,0.08278696,0.09063073
-2.62031016,0.20881148,0.00001133,0.00031785,0.00058332,0.00618943,0.02506074,0.05715693,0.09097640,0.09436565
-2.61430715,0.21310940,0.00001151,0.00040221,0.00058237,0.00650368,0.02482895,0.05379966,0.10167853,0.09992040
-2.60830415,0.22104237,0.00001188,0.00050537,0.00058962,0.00696087,0.02492526,0.05072752,0.11536849,0.10766795
-2.60230115,0.23332022,0.00001246,0.00063050,0.00060676,0.00758842,0.02542162,0.04803542,0.13255723,0.11800244
-2.59629815,0.25067492,0.00001329,0.00078106,0.00063555,0.00841532,0.02639158,0.04581441,0.15378646,0.13133469
-2.59029515,0.27385078,0.00001441,0.00096073,0.00067774,0.00947181,0.02790941,0.04415061,0.17962125,0.14808639
-2.58429215,0.30359233,0.00001585,0.00117341,0.00073504,0.01078897,0.03004903,0.04312429,0.21064032,0.16868266
-2.57828914,0.34062981,0.00001764,0.00142307,0.00080914,0.01239820,0.03288278,0.04280900,0.24742366,0.19354295
-2.57228614,0.38566192,0.00001983,0.00171370,0.00090162,0.01433054,0.03647988,0.04327074,0.29053750,0.22307018
-2.56628314,0.43933604,0.00002245,0.00204919,0.00101390,0.01661589,0.04090476,0.04456712,0.34051659,0.25763824
-2.56028014,0.50222582,0.00002552,0.00243316,0.00114725,0.01928211,0.04621512,0.04674644,0.39784422,0.29757785
-2.55427714,0.57480688,0.00002908,0.00286882,0.00130268,0.02235393,0.05245972,0.04984671,0.46293011,0.34316126
-2.54827414,0.65743089,0.00003316,0.00335883,0.00148089,0.02585191,0.05967607,0.05389458,0.53608708,0.39458609
-2.54227114,0.75029910,0.00003777,0.00390508,0.00168227,0.02979122,0.06788805,0.05890420,0.61750708,0.45195892
-2.53626813,0.85343636,0.00004294,0.00450852,0.00190676,0.03418045,0.07710344,0.06487599,0.70723760,0.51527928
-2.53026513,0.96666678,0.00004869,0.00516903,0.00215388,0.03902047,0.08731167,0.07179545,0.80515976,0.58442487
-2.52426213,1.08959252,0.00005503,0.00588521,0.00242264,0.04430340,0.09848169,0.07963208,0.91096896,0.65913882
-2.51825913,1.22157710,0.00006197,0.00665428,0.00271154,0.05001165,0.11056033,0.08833835,1.02415976,0.73901997
-2.51225613,1.36173477,0.00006953,0.00747202,0.00301851,0.05611733,0.12347111,0.09784905,1.14401584,0.82351690
-2.50625313,1.50892702,0.00007772,0.00833263,0.00334099,0.06258183,0.13711368,0.10808095,1.26960652,0.91192653
-2.50025013,1.66176765,0.00008654,0.00922882,0.00367588,0.06935576,0.15136410,0.11893286,1.39979042,1.00339799
-2.49424712,1.81863688,0.00009602,0.01015182,0.00401961,0.07637928,0.16607588,0.13028630,1.53322722,1.09694214
-2.48824412,1.97770519,0.00010616,0.01109151,0.00436821,0.08358288,0.18108197,0.14200675,1.66839761,1.19144684
-2.48224112,2.13696659,0.00011698,0.01203659,0.00471738,0.09088846,0.19619767,0.15394549,1.80363148,1.28569811
-2.47623812,2.29428091,0.00012851,0.01297484,0.00506259,0.09821093,0.21122433,0.16594215,1.93714374,1.37840650
-2.47023512,2.44742399,0.00014076,0.01389334,0.00539920,0.10546007,0.22595394,0.17782783,2.06707685,1.46823813
-2.46423212,2.59414416,0.00015378,0.01477890,0.00572260,0.11254278,0.24017429,0.18942878,2.19154866,1.55384943
-2.45822911,2.73222312,0.00016761,0.01561835,0.00602828,0.11936548,0.25367461,0.20057055,2.30870383,1.63392410
-2.45222611,2.85953867,0.00018228,0.01639892,0.00631206,0.12583673,0.26625150,0.21108247,2.41676671,1.70721109
-2.44622311,2.97412696,0.00019785,0.01710868,0.00657011,0.13186976,0.27771477,0.22080225,2.51409359,1.77256183
-2.44022011,3.07424137,0.00021436,0.01773683,0.00679912,0.13738503,0.28789313,0.22958065,2.59922183,1.82896517
-2.43421711,3.15840546,0.00023187,0.01827411,0.00699638,0.14231255,0.29663934,0.23728594,2.67091388,1.87557843
-2.42821411,3.22545773,0.00025043,0.01871302,0.00715982,0.14659384,0.30383460,0.24380798,2.72819392,1.91175317
-2.42221111,3.27458598,0.00027008,0.01904811,0.00728810,0.15018363,0.30939204,0.24906181,2.77037560,1.93705447
-2.41620810,3.30534982,0.00029086,0.01927613,0.00738058,0.15305093,0.31325914,0.25299052,2.79707958,1.95127280
-2.41020510,3.31769035,0.00031281,0.01939609,0.00743733,0.15517975,0.31541883,0.25556740,2.80824001,1.95442810
-2.40420210,3.31192671,0.00033592,0.01940929,0.00745909,0.15656917,0.31588953,0.25679716,2.80409989,1.94676574
-2.39819910,3.28873980,0.00036022,0.01931926,0.00744719,0.15723293,0.31472384,0.25671625,2.78519572,1.92874486
-2.39219610,3.24914410,0.00038568,0.01913161,0.00740346,0.15719851,0.31200611,0.25539226,2.75233213,1.90101954
-2.38619310,3.19444925,0.00041228,0.01885386,0.00733015,0.15650578,0.30784906,0.25292245,2.70654824,1.86441396
-2.38019010,3.12621315,0.00043997,0.01849512,0.00722981,0.15520527,0.30238954,0.24943144,2.64907726,1.81989272
-2.37418709,3.04618909,0.00046868,0.01806589,0.00710520,0.15335622,0.29578367,0.24506821,2.58130154,1.76852769
-2.36818409,2.95626921,0.00049833,0.01757768,0.00695913,0.15102436,0.28820160,0.24000244,2.50470521,1.71146313
-2.36218109,2.85842691,0.00052883,0.01704269,0.00679442,0.14827973,0.27982222,0.23442048,2.42082670,1.64988045
-2.35617809,2.75466052,0.00056007,0.01647352,0.00661377,0.14519446,0.27082779,0.22852089,2.33121307,1.58496408
-2.35017509,2.64694032,0.00059193,0.01588285,0.00641975,0.14184066,0.26139899,0.22250980,2.23737809,1.51786983
-2.34417209,2.53716079,0.00062428,0.01528313,0.00621469,0.13828855,0.25171042,0.21659626,2.14076550,1.44969672
-2.33816908,2.42709930,0.00065699,0.01468636,0.00600069,0.13460477,0.24192660,0.21098753,2.04271860,1.38146314
-2.33216608,2.31838226,0.00068989,0.01410382,0.00577961,0.13085100,0.23219872,0.20588458,1.94445672,1.31408776
-2.32616308,2.21245897,0.00072284,0.01354593,0.00555309,0.12708288,0.22266213,0.20147769,1.84705887,1.24837552
-2.32016008,2.11058341,0.00075567,0.01302208,0.00532255,0.12334920,0.21343447,0.19794247,1.75145450,1.18500864
-2.31415708,2.01380341,0.00078819,0.01254046,0.00508923,0.11969138,0.20461458,0.19543607,1.65842061,1.12454225
-2.30815408,1.92295667,0.00082020,0.01210803,0.00485428,0.11614326,0.19628199,0.19409382,1.56858461,1.06740445
-2.30215108,1.83867269,0.00085150,0.01173039,0.00461873,0.11273104,0.18849701,0.19402628,1.48243200,1.01389995
-2.29614807,1.76137972,0.00088184,0.01141174,0.00438359,0.10947347,0.18130124,0.19531672,1.40031756,0.96421681
-2.29014507,1.69131579,0.00091098,0.01115485,0.00414985,0.10638217,0.17471856,0.19801914,1.32247914,0.91843560
-2.28414207,1.62854273,0.00093862,0.01096100,0.00391854,0.10346214,0.16875627,0.20215677,1.24905304,0.87654019
-2.27813907,1.57296249,0.00096448,0.01083002,0.00369072,0.10071228,0.16340663,0.20772121,1.18008974,0.83842983
-2.27213607,1.52433491,0.00098823,0.01076023,0.00346752,0.09812611,0.15864841,0.21467226,1.11556954,0.80393170
-2.26613307,1.48229657,0.00100954,0.01074852,0.00325009,0.09569241,0.15444863,0.22293833,1.05541725,0.77281377
-2.26013007,1.44637996,0.00102805,0.01079037,0.00303962,0.09339607,0.15076436,0.23241771,0.99951546,0.74479750
-2.25412706,1.41603293,0.00104344,0.01087994,0.00283731,0.09121883,0.14754453,0.24298050,0.94771623,0.71957010
-2.24812406,1.39063803,0.00105536,0.01101016,0.00264434,0.08914016,0.14473180,0.25447137,0.89985093,0.69679626
-2.24212106,1.36953149,0.00106350,0.01117288,0.00246182,0.08713810,0.14226439,0.26671293,0.85573820,0.67612911
-2.23611806,1.35202177,0.00106758,0.01135909,0.00229079,0.08519010,0.14007788,0.27950990,0.81519019,0.65722037
-2.23011506,1.33740735,0.00106736,0.01155907,0.00213213,0.08327388,0.13810706,0.29265364,0.77801707,0.63972959
-2.22411206,1.32499373,0.00106267,0.01176269,0.00198658,0.08136818,0.13628754,0.30592731,0.74403011,0.62333239
-2.21810905,1.31410909,0.00105341,0.01195967,0.00185469,0.07945356,0.13455742,0.31911107,0.71304337,0.60772761
-2.21210605,1.30411860,0.00103953,0.01213989,0.00173679,0.07751301,0.13285874,0.33198750,0.68487442,0.59264336
-2.20610305,1.29443700,0.00102110,0.01229371,0.00163299,0.07553255,0.13113873,0.34434683,0.65934413,0.57784184
-2.20010005,1.28453911,0.00099825,0.01241226,0.00154317,0.07350162,0.12935095,0.35599185,0.63627574,0.56312292
-2.19409705,1.27396808,0.00097122,0.01248774,0.00146698,0.07141337,0.12745610,0.36674228,0.61549360,0.54832644
-2.18809405,1.26234133,0.00094031,0.01251375,0.00140385,0.06926486,0.12542259,0.37643855,0.59682156,0.53333327
-2.18209105,1.24935387,0.00090591,0.01248546,0.00135300,0.06705699,0.12322690,0.38494470,0.58008138,0.51806508
-2.17608804,1.23477928,0.00086848,0.01239982,0.00131348,0.06479435,0.12085356,0.39215045,0.56509138,0.50248306
-2.17008504,1.21846827,0.00082853,0.01225572,0.00128420,0.06248499,0.11829497,0.39797241,0.55166533,0.48658550
-2.16408204,1.20034533,0.00078661,0.01205404,0.00126394,0.06013995,0.11555090,0.40235432,0.53961198,0.47040465
-2.15807904,1.18040351,0.00074329,0.01179765,0.00125140,0.05777281,0.11262785,0.40526658,0.52873532,0.45400280
-2.15207604,1.15869801,0.00069917,0.01149136,0.00124527,0.05539914,0.10953825,0.40670501,0.51883556,0.43746800
-2.14607304,1.13533883,0.00065482,0.01114177,0.00124419,0.05303595,0.10629946,0.40668910,0.50971101,0.42090948
-2.14007004,1.11048312,0.00061082,0.01075710,0.00124689,0.05070105,0.10293290,0.40525982,0.50116086,0.40445305
-2.13406703,1.08432740,0.00056767,0.01034696,0.00125215,0.04841262,0.09946297,0.40247728,0.49298864,0.38823663
-2.12806403,1.05710024,0.00052589,0.00992201,0.00125885,0.04618863,0.09591617,0.39841821,0.48500646,0.37240608
-2.12206103,1.02905550,0.00048589,0.00949373,0.00126602,0.04404647,0.09232023,0.39317361,0.47703954,0.35711144
-2.11605803,1.00046640,0.00044806,0.00907400,0.00127287,0.04200261,0.08870335,0.38684650,0.46893106,0.34250350
-2.11005503,0.97162037,0.00041270,0.00867481,0.00127875,0.04007232,0.08509357,0.37955000,0.46054683,0.32873099
-2.10405203,0.94281471,0.00038007,0.00830790,0.00128324,0.03826949,0.08151830,0.37140557,0.45177960,0.31593805
-2.09804902,0.91435290,0.00035037,0.00798442,0.00128608,0.03660655,0.07800388,0.36254165,0.44255262,0.30426216
-2.09204602,0.88654141,0.00032370,0.00771462,0.00128724,0.03509434,0.07457535,0.35309246,0.43282228,0.29383231
-2.08604302,0.85968666,0.00030015,0.00750759,0.00128684,0.03374216,0.07125626,0.34319698,0.42257953,0.28476743
-2.08004002,0.83409213,0.00027973,0.00737098,0.00128520,0.03255770,0.06806852,0.33299804,0.41184997,0.27717494
-2.07403702,0.81005517,0.00026241,0.00731081,0.00128275,0.03154707,0.06503231,0.32264139,0.40069249,0.27114934
-2.06803402,0.78786358,0.00024812,0.00733133,0.00128006,0.03071484,0.06216603,0.31227473,0.38919659,0.26677085
-2.06203102,0.76779184,0.00023674,0.00743485,0.00127778,0.03006398,0.05948619,0.30204656,0.37747832,0.26410418
-2.05602801,0.75009683,0.00022812,0.00762172,0.00127663,0.02959586,0.05700736,0.29210485,0.36567523,0.26319718
-2.05002501,0.73501345,0.00022210,0.00789029,0.00127735,0.02931026,0.05474202,0.28259550,0.35394033,0.26407977
-2.04402201,0.72275001,0.00021847,0.00823696,0.00128065,0.02920528,0.05270045,0.27366063,0.34243564,0.26676293
-2.03801901,0.71348371,0.00021701,0.00865625,0.00128724,0.02927736,0.05089062,0.26543661,0.33132547,0.27123801
-2.03201601,0.70735645,0.00021749,0.00914094,0.00129773,0.02952121,0.04931801,0.25805209,0.32076976,0.27747632
-2.02601301,0.70447116,0.00021966,0.00968224,0.00131266,0.02992988,0.04798552,0.25162582,0.31091796,0.28542916
-2.02001001,0.70488886,0.00022325,0.01027001,0.00133246,0.03049473,0.04689337,0.24626455,0.30190351,0.29502825
-2.01400700,0.70862656,0.00022799,0.01089305,0.00135746,0.03120555,0.04603905,0.24206100,0.29383934,0.30618657
-2.00800400,0.71565611,0.00023363,0.01153933,0.00138783,0.03205062,0.04541729,0.23909194,0.28681433,0.31879967
-2.00200100,0.72590402,0.00023988,0.01219635,0.00142365,0.03301689,0.04502017,0.23741636,0.28089101,0.33274723
-1.99599800,0.73925202,0.00024649,0.01285145,0.00146483,0.03409012,0.04483715,0.23707397,0.27610434,0.34789494
-1.98999500,0.75553851,0.00025320,0.01349211,0.00151120,0.03525510,0.04485531,0.23808382,0.27246158,0.36409639
-1.98399200,0.77456034,0.00025976,0.01410629,0.00156245,0.03649583,0.04505945,0.24044321,0.26994317,0.38119503
-1.97798899,0.79607508,0.00026596,0.01468274,0.00161816,0.03779572,0.04543240,0.24412678,0.26850425,0.39902588
-1.97198599,0.81980329,0.00027159,0.01521122,0.00167781,0.03913779,0.04595520,0.24908589,0.26807698,0.41741706
-1.96598299,0.84543087,0.00027648,0.01568275,0.00174081,0.04050482,0.04660738,0.25524825,0.26857311,0.43619090
-1.95997999,0.87261121,0.00028047,0.01608982,0.00180647,0.04187946,0.04736716,0.26251778,0.26988685,0.45516471
-1.95397699,0.90096731,0.00028344,0.01642643,0.00187402,0.04324434,0.04821169,0.27077488,0.27189781,0.47415123
-1.94797399,0.93009375,0.00028530,0.01668823,0.00194264,0.04458214,0.04911725,0.27987698,0.27447386,0.49295873
-1.94197099,0.95955888,0.00028600,0.01687247,0.00201143,0.04587559,0.05005943,0.28965959,0.27747391,0.51139105
-1.93596798,0.98890737,0.00028550,0.01697800,0.00207946,0.04710749,0.05101333,0.29993785,0.28075048,0.52924768
-1.92996498,1.01766345,0.00028380,0.01700513,0.00214571,0.04826078,0.05195370,0.31050867,0.28415215,0.54632401
-1.92396198,1.04533507,0.00028093,0.01695549,0.00220916,0.04931851,0.05285518,0.32115355,0.28752586,0.56241221
-1.91795898,1.07141941,0.00027692,0.01683190,0.00226874,0.05026394,0.05369251,0.33164204,0.29071917,0.57730260
-1.91195598,1.09540991,0.00027186,0.01663815,0.00232336,0.05108068,0.05444082,0.34173601,0.29358247,0.59078596
-1.90595298,1.11680481,0.00026581,0.01637879,0.00237194,0.05175285,0.05507596,0.35119451,0.29597132,0.60265678
-1.89994997,1.13511751,0.00025887,0.01605898,0.00241341,0.05226536,0.05557485,0.35977932,0.29774883,0.61271743
-1.89394697,1.14988819,0.00025113,0.01568424,0.00244678,0.05260421,0.05591602,0.36726093,0.29878816,0.62078323
