energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Li_s_up,S_s_up,S_p_up
-0.08104052,0.72475184,0.00310277,0.24254835,0.15864364,0.09868639,0.04408839,0.03553151,0.29863867
-0.07503752,0.67198207,0.00287742,0.23123215,0.14598401,0.08871134,0.04199013,0.03384118,0.27616393
-0.06903452,0.62610313,0.00267997,0.21996818,0.13595392,0.07978254,0.03976649,0.03205868,0.25945265
-0.06303152,0.58750387,0.00251618,0.20894488,0.12861287,0.07191780,0.03744654,0.03020621,0.24868364
-0.05702851,0.55665137,0.00239253,0.19837423,0.12405606,0.06513519,0.03506039,0.02830735,0.24410190
-0.05102551,0.53409395,0.00231656,0.18848880,0.12241499,0.05945500,0.03263858,0.02638658,0.24602054
-0.04502251,0.52046216,0.00229705,0.17953872,0.12385721,0.05490168,0.03021145,0.02446870,0.25482027
-0.03901951,0.51646731,0.00234439,0.17178868,0.12858525,0.05150565,0.02780852,0.02257831,0.27094599
-0.03301651,0.52289711,0.00247086,0.16551485,0.13683438,0.04930498,0.02545796,0.02073937,0.29490028
-0.02701351,0.54060810,0.00269099,0.16100191,0.14886925,0.04834667,0.02318616,0.01897477,0.32723347
-0.02101051,0.57051456,0.00302184,0.15854001,0.16497908,0.04868770,0.02101731,0.01730599,0.36853021
-0.01500750,0.61357360,0.00348333,0.15842180,0.18547160,0.05039547,0.01897317,0.01575286,0.41939252
-0.00900450,0.67076650,0.00409852,0.16093933,0.21066532,0.05354792,0.01707295,0.01433339,0.48041954
-0.00300150,0.74307628,0.00489383,0.16638083,0.24088060,0.05823297,0.01533327,0.01306368,0.55218429
0.00300150,0.83146164,0.00589917,0.17502735,0.27642934,0.06454743,0.01376825,0.01195794,0.63520797
0.00900450,0.93682793,0.00714804,0.18714905,0.31760357,0.07259533,0.01238972,0.01102852,0.72993255
0.01500750,1.05999555,0.00867747,0.20300126,0.36466330,0.08248560,0.01120749,0.01028604,0.83669256
0.02101051,1.20166675,0.01052781,0.22282019,0.41782380,0.09432925,0.01022971,0.00973956,0.95568709
0.02701351,1.36239174,0.01274244,0.24681834,0.47724298,0.10823592,0.00946332,0.00939674,1.08695323
0.03301651,1.54253538,0.01536723,0.27517967,0.54300912,0.12431013,0.00891442,0.00926404,1.23034220
0.03901951,1.74224576,0.01844980,0.30805464,0.61512970,0.14264697,0.00858878,0.00934692,1.38549939
0.04502251,1.96142589,0.02203869,0.34555533,0.69352169,0.16332775,0.00849231,0.00964997,1.55184950
0.05102551,2.19971015,0.02618218,0.38775066,0.77800399,0.18641536,0.00863143,0.01017712,1.72858797
0.05702851,2.45644654,0.03092705,0.43466224,0.86829239,0.21194986,0.00901348,0.01093172,1.91467933
0.06303152,2.73068613,0.03631708,0.48626079,0.96399763,0.23994420,0.00964710,0.01191665,2.10886326
0.06903452,3.02118045,0.04239142,0.54246367,1.06462670,0.27038035,0.01054242,0.01313438,2.30966846
0.07503752,3.32638769,0.04918283,0.60313351,1.16958772,0.30320609,0.01171131,0.01458700,2.51543431
0.08104052,3.64448784,0.05671593,0.66807841,1.27819841,0.33833252,0.01316745,0.01627624,2.72433973
0.08704352,3.97340667,0.06500531,0.73705359,1.38969790,0.37563243,0.01492631,0.01820345,2.93443840
0.09304652,4.31084826,0.07405379,0.80976489,1.50326176,0.41493977,0.01700508,0.02036954,3.14369905
0.09904952,4.65433485,0.08385077,0.88587380,1.61801962,0.45605022,0.01942239,0.02277497,3.35004935
0.10505253,5.00125297,0.09437078,0.96500413,1.73307488,0.49872285,0.02219800,0.02541961,3.55142167
0.11105553,5.34890422,0.10557231,1.04675016,1.84752562,0.54268294,0.02535227,0.02830268,3.74579880
0.11705853,5.69455871,0.11739693,1.13068570,1.96048599,0.58762596,0.02890559,0.03142261,3.93125788
0.12306153,6.03550943,0.12976890,1.21637413,2.07110716,0.63322243,0.03287763,0.03477686,4.10601077
0.12906453,6.36912541,0.14259517,1.30337855,2.17859692,0.67912364,0.03728647,0.03836172,4.26843935
0.13506753,6.69290185,0.15576592,1.39127194,2.28223712,0.72496809,0.04214764,0.04217209,4.41712456
0.14107054,7.00450550,0.16915559,1.47964659,2.38139827,0.77038827,0.04747314,0.04620122,4.55086831
0.14707354,7.30181392,0.18262451,1.56812259,2.47555072,0.81501775,0.05327029,0.05044035,4.66870797
0.15307654,7.58294753,0.19602098,1.65635475,2.56427189,0.85849822,0.05954065,0.05487839,4.76992319
0.15907954,7.84629376,0.20918390,1.74403782,2.64724964,0.90048631,0.06627902,0.05950159,4.85403580
0.16508254,8.09052319,0.22194584,1.83090968,2.72428153,0.94065994,0.07347239,0.06429318,4.92080324
0.17108554,8.31459769,0.23413642,1.91675244,2.79527034,0.97872410,0.08109921,0.06923301,4.97020675
0.17708854,8.51777102,0.24558605,2.00139142,2.86021623,1.01441582,0.08912867,0.07429733,5.00243536
0.18309155,8.69958281,0.25612978,2.08469214,2.91920609,1.04750830,0.09752040,0.07945854,5.01786715
0.18909455,8.85984668,0.26561127,2.16655553,2.97240078,1.07781397,0.10622434,0.08468511,5.01704878
0.19509755,8.99863353,0.27388662,2.24691163,3.02002095,1.10518666,0.11518101,0.08994164,5.00067466
0.20110055,9.11625115,0.28082809,2.32571214,3.06233218,1.12952267,0.12432209,0.09518903,4.96956643
0.20710355,9.21322089,0.28632740,2.40292218,3.09963025,1.15076081,0.13357137,0.10038483,4.92465357
0.21310655,9.29025230,0.29029870,2.47851165,3.13222694,1.16888150,0.14284603,0.10548377,4.86695541
0.21910955,9.34821638,0.29268088,2.55244655,3.16043716,1.18390494,0.15205818,0.11043842,4.79756473
0.22511256,9.38811777,0.29343933,2.62468056,3.18456748,1.19588836,0.16111673,0.11520007,4.71763271
0.23111556,9.41106631,0.29256696,2.69514717,3.20490662,1.20492259,0.16992931,0.11971967,4.62835499
0.23711856,9.41824808,0.29008441,2.76375271,3.22171769,1.21112782,0.17840436,0.12394882,4.53095833
0.24312156,9.41089625,0.28603960,2.83037031,3.23523242,1.21464896,0.18645324,0.12784095,4.42668746
0.24912456,9.39026168,0.28050644,2.89483509,3.24564720,1.21565035,0.19399214,0.13135233,4.31679175
0.25512756,9.35758387,0.27358281,2.95694066,3.25312062,1.21431034,0.20094391,0.13444313,4.20251125
0.26113057,9.31406258,0.26538798,3.01643716,3.25777264,1.21081560,0.20723957,0.13707837,4.08506224
0.26713357,9.26083076,0.25605935,3.07303086,3.25968491,1.20535553,0.21281955,0.13922871,3.96562218
0.27313657,9.19892973,0.24574886,3.12638546,3.25890219,1.19811678,0.21763454,0.14087108,3.84531443
0.27913957,9.12928741,0.23461901,3.17612529,3.25543477,1.18927828,0.22164596,0.14198914,3.72519340
0.28514257,9.05270090,0.22283878,3.22184040,3.24926175,1.17900676,0.22482611,0.14257348,3.60623053
0.29114557,8.96982424,0.21057948,3.26309364,3.24033516,1.16745309,0.22715793,0.14262171,3.48930202
0.29714857,8.88116240,0.19801074,3.29942957,3.22858479,1.15474950,0.22863450,0.14213827,3.37517901
0.30315158,8.78707213,0.18529674,3.33038536,3.21392390,1.14100788,0.22925830,0.14113410,3.26452084
0.30915458,8.68777014,0.17259288,3.35550321,3.19625546,1.12631912,0.22904037,0.13962620,3.15787188
0.31515758,8.58334839,0.16004282,3.37434405,3.17547910,1.11075363,0.22799929,0.13763704,3.05566229
0.32116058,8.47379607,0.14777620,3.38650213,3.15149841,1.09436292,0.22616025,0.13519393,2.95821266
0.32716358,8.35902730,0.13590684,3.39161991,3.12422849,1.07718213,0.22355412,0.13232830,2.86574231
0.33316658,8.23891295,0.12453162,3.38940257,3.09360339,1.05923336,0.22021665,0.12907501,2.77838071
0.33916958,8.11331495,0.11373001,3.37963154,3.05958314,1.04052964,0.21618777,0.12547169,2.69618118
0.34517259,7.98212088,0.10356411,3.36217640,3.02216002,1.02107916,0.21151104,0.12155805,2.61913604
0.35117559,7.84527692,0.09407931,3.33700436,2.98136370,1.00088965,0.20623328,0.11737526,2.54719202
0.35717859,7.70281685,0.08530532,3.30418703,2.93726503,0.97997251,0.20040425,0.11296546,2.48026482
0.36318159,7.55488564,0.07725769,3.26390388,2.88997806,0.95834658,0.19407642,0.10837117,2.41825195
0.36918459,7.40175583,0.06993957,3.21644236,2.83966039,0.93604116,0.18730485,0.10363493,2.36104284
0.37518759,7.24383622,0.06334366,3.16219463,2.78651175,0.91309837,0.18014694,0.09879881,2.30852563
0.38119060,7.08167226,0.05745432,3.10165111,2.73077085,0.88957459,0.17266229,0.09390415,2.26059037
0.38719360,6.91593861,0.05224963,3.03539124,2.67271105,0.86554093,0.16491233,0.08899116,2.21712849
0.39319660,6.74742473,0.04770352,2.96407218,2.61263483,0.84108302,0.15695997,0.08409872,2.17802889
0.39919960,6.57701486,0.04378764,2.88841587,2.55086795,0.81629995,0.14886911,0.07926410,2.14317133
0.40520260,6.40566410,0.04047318,2.80919556,2.48775341,0.79130270,0.14070401,0.07452279,2.11241769
0.41120560,6.23437267,0.03773234,2.72722211,2.42364600,0.76621213,0.13252862,0.06990839,2.08560245
0.41720860,6.06416017,0.03553973,2.64333112,2.35890764,0.74115681,0.12440584,0.06545247,2.06252321
0.42321161,5.89604184,0.03387330,2.55837119,2.29390396,0.71627086,0.11639682,0.06118455,2.04293243
0.42921461,5.73100816,0.03271519,2.47319368,2.22900230,0.69169188,0.10856015,0.05713215,2.02653154
0.43521761,5.57000919,0.03205214,2.38864424,2.16457108,0.66755923,0.10095123,0.05332081,2.01296791
0.44122061,5.41394393,0.03187574,2.30555588,2.10098045,0.64401255,0.09362172,0.04977423,2.00183567
0.44722361,5.26365503,0.03218238,2.22474360,2.03860393,0.62119073,0.08661903,0.04651443,1.99268029
0.45322661,5.11992815,0.03297293,2.14699983,1.97782048,0.59923111,0.07998608,0.04356189,1.98500716
0.45922961,4.98349515,0.03425224,2.07309051,1.91901665,0.57826897,0.07376108,0.04093570,1.97829370
0.46523262,4.85503973,0.03602837,2.00375096,1.86258802,0.55843703,0.06797754,0.03865375,1.97200442
0.47123562,4.73520391,0.03831168,1.93968122,1.80893946,0.53986497,0.06266439,0.03673277,1.96560801
0.47723862,4.62459373,0.04111370,1.88154008,1.75848358,0.52267871,0.05784615,0.03518837,1.95859546
0.48324162,4.52378254,0.04444588,1.82993770,1.71163703,0.50699931,0.05354328,0.03403496,1.95049810
0.48924462,4.43331055,0.04831822,1.78542642,1.66881433,0.49294146,0.04977242,0.03328556,1.94090424
0.49524762,4.35367947,0.05273779,1.74848979,1.63041903,0.48061139,0.04654675,0.03295155,1.92947361
0.50125063,4.28534184,0.05770719,1.71953004,1.59683250,0.47010416,0.04387627,0.03304216,1.91594836
0.50725363,4.22868474,0.06322301,1.69885436,1.56840046,0.46150053,0.04176800,0.03356406,1.90016015
0.51325663,4.18400854,0.06927435,1.68666051,1.54541790,0.45486327,0.04022610,0.03452061,1.88203269
0.51925963,4.15150143,0.07584135,1.68302263,1.52811296,0.45023324,0.03925194,0.03591128,1.86157970
0.52526263,4.13121142,0.08289389,1.68787795,1.51663069,0.44762539,0.03884400,0.03773085,1.83889841
0.53126563,4.12301739,0.09039059,1.70101543,1.51101749,0.44702481,0.03899775,0.03996874,1.81415899
0.53726863,4.12660154,0.09827792,1.72206714,1.51120729,0.44838330,0.03970547,0.04260835,1.78759062
0.54327164,4.14142527,0.10648978,1.75050338,1.51701037,0.45161657,0.04095595,0.04562651,1.75946516
0.54927464,4.16671089,0.11494736,1.78563226,1.52810574,0.45660239,0.04273433,0.04899312,1.73007949
0.55527764,4.20143122,0.12355958,1.82660435,1.54403777,0.46317995,0.04502191,0.05267097,1.69973751
0.56128064,4.24430890,0.13222385,1.87242293,1.56421782,0.47115061,0.04779606,0.05661590,1.66873315
0.56728364,4.29382683,0.14082745,1.92195997,1.58793117,0.48028020,0.05103031,0.06077712,1.63733535
0.57328664,4.34825061,0.14924940,1.97397792,1.61434945,0.49030295,0.05469460,0.06509795,1.60577589
0.57928964,4.40566321,0.15736275,2.02715694,1.64254846,0.50092695,0.05875570,0.06951683,1.57424091
0.58529265,4.46401152,0.16503735,2.08012703,1.67153105,0.51184125,0.06317788,0.07396869,1.54286660
0.59129565,4.52116355,0.17214300,2.13150425,1.70025448,0.52272425,0.06792379,0.07838652,1.51173913
0.59729865,4.57497467,0.17855283,2.17992995,1.72766121,0.53325315,0.07295550,0.08270321,1.48089899
0.60330165,4.62336036,0.18414686,2.22411163,1.75271222,0.54311417,0.07823577,0.08685362,1.45034919
0.60930465,4.66437258,0.18881555,2.26286419,1.77442152,0.55201319,0.08372932,0.09077666,1.42006682
0.61530765,4.69627661,0.19246322,2.29514971,1.79189031,0.55968622,0.08940417,0.09441739,1.39001718
0.62131066,4.71762468,0.19501123,2.32011442,1.80433966,0.56590936,0.09523301,0.09772913,1.36016947
0.62731366,4.72732288,0.19640069,2.33712104,1.81113984,0.57050781,0.10119427,0.10067526,1.33051301
0.63331666,4.72468812,0.19659464,2.34577525,1.81183539,0.57336334,0.10727311,0.10323083,1.30107290
0.63931966,4.70949178,0.19557956,2.34594471,1.80616435,0.57442005,0.11346199,0.10538381,1.27192405
0.64532266,4.68198780,0.19336612,2.33776991,1.79407096,0.57368786,0.11976091,0.10713587,1.24320261
0.65132566,4.64292310,0.18998916,2.32166591,1.77571097,0.57124377,0.12617717,0.10850276,1.21511410
0.65732866,4.59352943,0.18550684,2.29831469,1.75144922,0.56723054,0.13272468,0.10951410,1.18793748
0.66333167,4.53549630,0.17999898,2.26864815,1.72184957,0.56185288,0.13942272,0.11021270,1.16202489
0.66933467,4.47092560,0.17356474,2.23382230,1.68765735,0.55537127,0.14629436,0.11065339,1.13779701
0.67533767,4.40226962,0.16631963,2.19518332,1.64977509,0.54809362,0.15336432,0.11090133,1.11573398
0.68134067,4.33225456,0.15839203,2.15422683,1.60923257,0.54036509,0.16065665,0.11102999,1.09636241
0.68734367,4.26379265,0.14991937,2.11255177,1.56715221,0.53255636,0.16819212,0.11111876,1.08023896
0.69334667,4.19988630,0.14104411,2.07181074,1.52471151,0.52505109,0.17598556,0.11125036,1.06793135
0.69934967,4.14352816,0.13190971,2.03365853,1.48310380,0.51823272,0.18404333,0.11150807,1.05999752
0.70535268,4.09760104,0.12265674,1.99970091,1.44349915,0.51247150,0.19236095,0.11197303,1.05696406
0.71135568,4.06478169,0.11341924,1.97144546,1.40700677,0.50811192,0.20092117,0.11272155,1.05930476
0.71735868,4.04745206,0.10432155,1.95025629,1.37464048,0.50546128,0.20969259,0.11382263,1.06742040
0.72336168,4.04762138,0.09547559,1.93731428,1.34728852,0.50477965,0.21862888,0.11533578,1.08162045
0.72936468,4.06686185,0.08697881,1.93358394,1.32568860,0.50627169,0.22766875,0.11730918,1.10210776
0.73536768,4.10626006,0.07891266,1.93978823,1.31040909,0.51008047,0.23673680,0.11977820,1.12896658
0.74137069,4.16638543,0.07134182,1.95639164,1.30183688,0.51628354,0.24574504,0.12276450,1.16215466
0.74737369,4.24727654,0.06431394,1.98359209,1.30017181,0.52489126,0.25459531,0.12627543,1.20149951
0.75337669,4.34844507,0.05786004,2.02132152,1.30542789,0.53584749,0.26318232,0.13030405,1.24669911
0.75937969,4.46889673,0.05199535,2.06925472,1.31744069,0.54903231,0.27139732,0.13482951,1.29732691
0.76538269,4.60716772,0.04672061,2.12682579,1.33588034,0.56426679,0.27913222,0.13981791,1.35284084
0.77138569,4.76137472,0.04202372,2.19325128,1.36026937,0.58131942,0.28628385,0.14522345,1.41259607
0.77738869,4.92927615,0.03788160,2.26755875,1.39000425,0.59991399,0.29275842,0.15098995,1.47586077
0.78339170,5.10834185,0.03426219,2.34861960,1.42437973,0.61973843,0.29847566,0.15705260,1.54183447
0.78939470,5.29582840,0.03112654,2.43518463,1.46261470,0.64045444,0.30337266,0.16333983,1.60966803
0.79539770,5.48885694,0.02843079,2.52592094,1.50387855,0.66170735,0.30740703,0.16977527,1.67848457
0.80140070,5.68449073,0.02612815,2.61944874,1.54731682,0.68313599,0.31055936,0.17627977,1.74740058
0.80740370,5.87980942,0.02417065,2.71437676,1.59207532,0.70438210,0.31283461,0.18277326,1.81554628
0.81340670,6.07197772,0.02251072,2.80933502,1.63732173,0.72509909,0.31426257,0.18917656,1.88208461
0.81940970,6.25830610,0.02110247,2.90300392,1.68226410,0.74495980,0.31489707,0.19541294,1.94622813
0.82541271,6.43630192,0.01990284,2.99413888,1.72616566,0.76366312,0.31481415,0.20140950,2.00725322
0.83141571,6.60370958,0.01887239,3.08158982,1.76835579,0.78093918,0.31410905,0.20709820,2.06451127
0.83741871,6.75853905,0.01797588,3.16431534,1.80823690,0.79655323,0.31289229,0.21241674,2.11743645
0.84342171,6.89908255,0.01718264,3.24139133,1.84528753,0.81030794,0.31128486,0.21730901,2.16555002
0.84942471,7.02391980,0.01646666,3.31201446,1.87906179,0.82204434,0.30941282,0.22172538,2.20846120
0.85542771,7.13191258,0.01580657,3.37550072,1.90918581,0.83164139,0.30740150,0.22562272,2.24586484
0.86143072,7.22219016,0.01518540,3.43127995,1.93535167,0.83901435,0.30536960,0.22896415,2.27753620
0.86743372,7.29412704,0.01459028,3.47888707,1.95730963,0.84411219,0.30342348,0.23171878,2.30332341
0.87343672,7.34731537,0.01401197,3.51795097,1.97485930,0.84691410,0.30165189,0.23386119,2.32313825
0.87943972,7.38153387,0.01344441,3.54818227,1.98784073,0.84742562,0.30012148,0.23537099,2.33694573
0.88544272,7.39671592,0.01288418,3.56936088,1.99612587,0.84567438,0.29887324,0.23623233,2.34475350
0.89144572,7.39291863,0.01232993,3.58132444,1.99961135,0.84170587,0.29792014,0.23643349,2.34660154
0.89744872,7.37029525,0.01178195,3.58395861,1.99821292,0.83557942,0.29724611,0.23596664,2.34255292
0.90345173,7.32907232,0.01124158,3.57718984,1.99186203,0.82736463,0.29680630,0.23482762,2.33268617
0.90945473,7.26953310,0.01071087,3.56098124,1.98050472,0.81713839,0.29652882,0.23301602,2.31708978
0.91545773,7.19200795,0.01019217,3.53533185,1.96410291,0.80498264,0.29631773,0.23053535,2.29585901
0.92146073,7.09687207,0.00968778,3.50027921,1.94263790,0.79098293,0.29605724,0.22739335,2.26909530
0.92746373,6.98455021,0.00919978,3.45590511,1.91611582,0.77522780,0.29561685,0.22360245,2.23690813
0.93346673,6.85552779,0.00872982,3.40234398,1.88457447,0.75780891,0.29485718,0.21918034,2.19941913
0.93946973,6.71036699,0.00827902,3.33979311,1.84809111,0.73882189,0.29363633,0.21415051,2.15676810
0.94547274,6.54972630,0.00784793,3.26852392,1.80679040,0.71836762,0.29181623,0.20854279,2.10912039
0.95147574,6.37438164,0.00743652,3.18889317,1.76085200,0.69655394,0.28926891,0.20239377,2.05667498
0.95747874,6.18524679,0.00704425,3.10135307,1.71051686,0.67349750,0.28588222,0.19574715,1.99967261
0.96348174,5.98339134,0.00667012,3.00645924,1.65609192,0.64932541,0.28156488,0.18865375,1.93840325
0.96948474,5.77005381,0.00631280,2.90487555,1.59795241,0.62417677,0.27625042,0.18117138,1.87321204
0.97548774,5.54664857,0.00597073,2.79737503,1.53654149,0.59820360,0.26990015,0.17336438,1.80450338
0.98149075,5.31476488,0.00564224,2.68483632,1.47236700,0.57157115,0.26250477,0.16530288,1.73274238
0.98749375,5.07615734,0.00532565,2.56823519,1.40599517,0.54445743,0.25408478,0.15706174,1.65845337
0.99349675,4.83272730,0.00501940,2.44863126,1.33804140,0.51705197,0.24468958,0.14871926,1.58221539
0.99949975,4.58649539,0.00472211,2.32715000,1.26915849,0.48955360,0.23439546,0.14035565,1.50465449
1.00550275,4.33956595,0.00443264,2.20496066,1.20002255,0.46216758,0.22330255,0.13205128,1.42643319
1.01150575,4.09408462,0.00415017,2.08325088,1.13131736,0.43510187,0.21153100,0.12388486,1.34823728
1.01750875,3.85219073,0.00387417,1.96319892,1.06371768,0.40856295,0.19921647,0.11593156,1.27076065
1.02351176,3.61596663,0.00360445,1.84594481,0.99787224,0.38275118,0.18650526,0.10826118,1.19468882
1.02951476,3.38738625,0.00334108,1.73256157,0.93438729,0.35785609,0.17354939,0.10093640,1.12068175
1.03551776,3.16826514,0.00308444,1.62402779,0.87381116,0.33405166,0.16050162,0.09401127,1.04935692
1.04152076,2.96021461,0.00283508,1.52120295,0.81662086,0.31149198,0.14751088,0.08752991,0.98127347
1.04752376,2.76460185,0.00259373,1.42480640,0.76321089,0.29030736,0.13471810,0.08152557,0.91691798
1.05352676,2.58251812,0.00236122,1.33540109,0.71388506,0.27060126,0.12225265,0.07601995,0.85669280
1.05952976,2.41475637,0.00213842,1.25338274,0.66885144,0.25244800,0.11022952,0.07102303,0.80090733
1.06553277,2.26179937,0.00192617,1.17897490,0.62822070,0.23589156,0.09874721,0.06653314,0.74977266
1.07153577,2.12381879,0.00172527,1.11223006,0.59200776,0.22094536,0.08788638,0.06253754,0.70339978
1.07753877,2.00068517,0.00153638,1.05303674,0.56013671,0.20759315,0.07770928,0.05901324,0.66180143
1.08354177,1.89198815,0.00136003,1.00113215,0.53244869,0.19579090,0.06825986,0.05592821,0.62489742
1.08954477,1.79706604,0.00119660,0.95611974,0.50871224,0.18546960,0.05956449,0.05324283,0.59252311
1.09554777,1.71504304,0.00104627,0.91749089,0.48863572,0.17653886,0.05163311,0.05091151,0.56444053
1.10155078,1.64487258,0.00090904,0.88464965,0.47188122,0.16889114,0.04446096,0.04888447,0.54035175
1.10755378,1.58538451,0.00078474,0.85693942,0.45807927,0.16240630,0.03803035,0.04710959,0.51991367
1.11355678,1.53533432,0.00067302,0.83367045,0.44684382,0.15695654,0.03231285,0.04553419,0.50275366
1.11955978,1.49345210,0.00057341,0.81414707,0.43778684,0.15241113,0.02727134,0.04410681,0.48848536
1.12556278,1.45848948,0.00048529,0.79769345,0.43053207,0.14864116,0.02286217,0.04277874,0.47672396
1.13156578,1.42926266,0.00040796,0.78367708,0.42472738,0.14552377,0.01903715,0.04150546,0.46710044
1.13756878,1.40469025,0.00034063,0.77152913,0.42005536,0.14294595,0.01574543,0.04024774,0.45927426
1.14357179,1.38382466,0.00028248,0.76076115,0.41624197,0.14080776,0.01293508,0.03897251,0.45294411
1.14957479,1.36587644,0.00023265,0.75097764,0.41306298,0.13902474,0.01055458,0.03765344,0.44785646
1.15557779,1.35023114,0.00019029,0.74188439,0.41034816,0.13752969,0.00855392,0.03627120,0.44381184
1.16158079,1.33645864,0.00015457,0.73329254,0.40798330,0.13627369,0.00688551,0.03481346,0.44066869
1.16758379,1.32431526,0.00012468,0.72511860,0.40591010,0.13522639,0.00550491,0.03327460,0.43834494
1.17358679,1.31373922,0.00009987,0.71738066,0.40412421,0.13437563,0.00437121,0.03165519,0.43681742
1.17958979,1.30484003,0.00007944,0.71019135,0.40267153,0.13372650,0.00344737,0.02996131,0.43611930
1.18559280,1.29788279,0.00006274,0.70374793,0.40164309,0.13329985,0.00270024,0.02820366,0.43633575
1.19159580,1.29326821,0.00004921,0.69832005,0.40116884,0.13313040,0.00210059,0.02639665,0.43759818
1.19759880,1.29150919,0.00003832,0.69423585,0.40141044,0.13326444,0.00162294,0.02455735,0.44007716
1.20360180,1.29320500,0.00002963,0.69186677,0.40255347,0.13375737,0.00124531,0.02270456,0.44397440
1.20960480,1.29901354,0.00002275,0.69161156,0.40479915,0.13467095,0.00094900,0.02085778,0.44951384
1.21560780,1.30962269,0.00001735,0.69388003,0.40835585,0.13607045,0.00071823,0.01903636,0.45693224
1.22161081,1.32572118,0.00001313,0.69907673,0.41343053,0.13802177,0.00053985,0.01725875,0.46646935
1.22761381,1.34796958,0.00000987,0.70758515,0.42022021,0.14058851,0.00040297,0.01554181,0.47835776
1.23361681,1.37697192,0.00000736,0.71975236,0.42890374,0.14382911,0.00029873,0.01390035,0.49281277
1.23961981,1.41324856,0.00000546,0.73587478,0.43963391,0.14779401,0.00021992,0.01234676,0.51002237
1.24562281,1.45721061,0.00000401,0.75618498,0.45253002,0.15252306,0.00016079,0.01089080,0.53013753
1.25162581,1.50913667,0.00000293,0.78083998,0.46767119,0.15804308,0.00011674,0.00953952,0.55326303
1.25762881,1.56915231,0.00000213,0.80991129,0.48509053,0.16436566,0.00008417,0.00829731,0.57944915
1.26363182,1.63721302,0.00000153,0.84337684,0.50477023,0.17148536,0.00006027,0.00716604,0.60868445
1.26963482,1.71309120,0.00000109,0.88111528,0.52663800,0.17937828,0.00004286,0.00614527,0.64088987
1.27563782,1.79636790,0.00000078,0.92290275,0.55056486,0.18800112,0.00003026,0.00523256,0.67591461
1.28164082,1.88642980,0.00000055,0.96841244,0.57636451,0.19729083,0.00002122,0.00442375,0.71353387
1.28764382,1.98247193,0.00000038,1.01721710,0.60379442,0.20716477,0.00001478,0.00371335,0.75344886
1.29364682,2.08350659,0.00000027,1.06879470,0.63255876,0.21752158,0.00001022,0.00309480,0.79528909
1.29964982,2.18837834,0.00000018,1.12253711,0.66231320,0.22824271,0.00000702,0.00256088,0.83861717
1.30565283,2.29578519,0.00000013,1.17776190,0.69267147,0.23919455,0.00000479,0.00210393,0.88293604
1.31165583,2.40430559,0.00000009,1.23372696,0.72321367,0.25023124,0.00000324,0.00171616,0.92769854
1.31765883,2.51243044,0.00000006,1.28964754,0.75349606,0.26119791,0.00000218,0.00138983,0.97231909
1.32366183,2.61859945,0.00000004,1.34471547,0.78306208,0.27193449,0.00000146,0.00111750,1.01618717
1.32966483,2.72124059,0.00000003,1.39811976,0.81145428,0.28227983,0.00000096,0.00089209,1.05868219
1.33566783,2.81881139,0.00000002,1.44906812,0.83822673,0.29207590,0.00000064,0.00070704,1.09918916
1.34167084,2.90984072,0.00000001,1.49680862,0.86295745,0.30117221,0.00000042,0.00055636,1.13711482
1.34767384,2.99296958,0.00000001,1.54065081,0.88526054,0.30942999,0.00000027,0.00043466,1.17190338
1.35367684,3.06698939,0.00000000,1.57998552,0.90479745,0.31672616,0.00000017,0.00033714,1.20305155
1.35967984,3.13087660,0.00000000,1.61430276,0.92128704,0.32295688,0.00000011,0.00025962,1.23012219
1.36568284,3.18382230,0.00000000,1.64320713,0.93451409,0.32804058,0.00000007,0.00019849,1.25275618
1.37168584,3.22525597,0.00000000,1.66643015,0.94433598,0.33192036,0.00000004,0.00015067,1.27068207
1.37768884,3.25486253,0.00000000,1.68383923,0.95068723,0.33456571,0.00000003,0.00011355,1.28372328
1.38369185,3.27259235,0.00000000,1.69544294,0.95358194,0.33597341,0.00000002,0.00008495,1.29180261
1.38969485,3.27866385,0.00000000,1.70139254,0.95311395,0.33616774,0.00000001,0.00006311,1.29494402
1.39569785,3.27355892,0.00000000,1.70197959,0.94945476,0.33519992,0.00000001,0.00004654,1.29327167
1.40170085,3.25801118,0.00000000,1.69762986,0.94284934,0.33314674,0.00000000,0.00003408,1.28700635
1.40770385,3.23298766,0.00000000,1.68889360,0.93360997,0.33010867,0.00000000,0.00002477,1.27645941
1.41370685,3.19966437,0.00000000,1.67643241,0.92210824,0.32620720,0.00000000,0.00001788,1.26202451
1.41970985,3.15939653,0.00000000,1.66100310,0.90876554,0.32158172,0.00000000,0.00001281,1.24416739
1.42571286,3.11368402,0.00000000,1.64343866,0.89404217,0.31638599,0.00000000,0.00000911,1.22341393
1.43171586,3.06413301,0.00000000,1.62462693,0.87842538,0.31078415,0.00000000,0.00000644,1.20033688
1.43771886,3.01241451,0.00000000,1.60548731,0.86241666,0.30494652,0.00000000,0.00000451,1.17554147
1.44372186,2.96022065,0.00000000,1.58694586,0.84651845,0.29904518,0.00000000,0.00000314,1.14965026
1.44972486,2.90921979,0.00000000,1.56990952,0.83122061,0.29324951,0.00000000,0.00000217,1.12328755
1.45572786,2.86101112,0.00000000,1.55523977,0.81698703,0.28772163,0.00000000,0.00000149,1.09706360
