energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.71185593,1.46458582,0.01047483,0.00000000,0.27667849,0.42583851,0.25421976,0.33087384
-5.70585293,1.45934902,0.01006662,0.00000000,0.27438819,0.42422748,0.25468529,0.32843712
-5.69984992,1.45089280,0.00984120,0.00000000,0.27084256,0.42161349,0.25467183,0.32508204
-5.69384692,1.43923267,0.00979988,0.00000000,0.26604429,0.41801970,0.25417948,0.32082709
-5.68784392,1.42447509,0.00994700,0.00000000,0.26002162,0.41348473,0.25321792,0.31570727
-5.68184092,1.40681769,0.01029023,0.00000000,0.25282904,0.40806123,0.25180655,0.30977318
-5.67583792,1.38654639,0.01084090,0.00000000,0.24454684,0.40181411,0.24997404,0.30308971
-5.66983492,1.36402934,0.01161409,0.00000000,0.23527970,0.39481840,0.24775778,0.29573421
-5.66383192,1.33970822,0.01262872,0.00000000,0.22515428,0.38715684,0.24520276,0.28779423
-5.65782891,1.31408697,0.01390746,0.00000000,0.21431585,0.37891724,0.24236042,0.27936500
-5.65182591,1.28771865,0.01547658,0.00000000,0.20292430,0.37018987,0.23928722,0.27054667
-5.64582291,1.26119074,0.01736552,0.00000000,0.19114959,0.36106491,0.23604310,0.26144151
-5.63981991,1.23510968,0.01960649,0.00000000,0.17916684,0.35163004,0.23269000,0.25215107
-5.63381691,1.21008496,0.02223374,0.00000000,0.16715143,0.34196837,0.22929038,0.24277356
-5.62781391,1.18671347,0.02528279,0.00000000,0.15527414,0.33215676,0.22590588,0.23340147
-5.62181091,1.16556456,0.02878943,0.00000000,0.14369675,0.32226446,0.22259611,0.22411959
-5.61580790,1.14716608,0.03278859,0.00000000,0.13256801,0.31235242,0.21941767,0.21500335
-5.60980490,1.13199200,0.03731313,0.00000000,0.12202035,0.30247287,0.21642332,0.20611774
-5.60380190,1.12045157,0.04239245,0.00000000,0.11216735,0.29266951,0.21366134,0.19751667
-5.59779890,1.11288037,0.04805117,0.00000000,0.10310193,0.28297802,0.21117508,0.18924277
-5.59179590,1.10953338,0.05430768,0.00000000,0.09489539,0.27342696,0.20900260,0.18132767
-5.58579290,1.11057999,0.06117282,0.00000000,0.08759720,0.26403885,0.20717647,0.17379266
-5.57978989,1.11610112,0.06864864,0.00000000,0.08123556,0.25483152,0.20572364,0.16664960
-5.57378689,1.12608832,0.07672736,0.00000000,0.07581851,0.24581945,0.20466527,0.15990216
-5.56778389,1.14044485,0.08539047,0.00000000,0.07133561,0.23701514,0.20401673,0.15354715
-5.56178089,1.15898874,0.09460817,0.00000000,0.06776004,0.22843035,0.20378748,0.14757586
-5.55577789,1.18145761,0.10433911,0.00000000,0.06505096,0.22007723,0.20398106,0.14197555
-5.54977489,1.20751526,0.11453041,0.00000000,0.06315608,0.21196925,0.20459500,0.13673070
-5.54377189,1.23675979,0.12511809,0.00000000,0.06201428,0.20412190,0.20562081,0.13182424
-5.53776888,1.26873313,0.13602770,0.00000000,0.06155826,0.19655312,0.20704403,0.12723858
-5.53176588,1.30293165,0.14717544,0.00000000,0.06171705,0.18928360,0.20884418,0.12295648
-5.52576288,1.33881770,0.15846934,0.00000000,0.06241843,0.18233679,0.21099495,0.11896166
-5.51975988,1.37583161,0.16981076,0.00000000,0.06359107,0.17573875,0.21346431,0.11523932
-5.51375688,1.41340391,0.18109605,0.00000000,0.06516651,0.16951792,0.21621476,0.11177639
-5.50775388,1.45096729,0.19221820,0.00000000,0.06708086,0.16370469,0.21920363,0.10856164
-5.50175088,1.48796808,0.20306855,0.00000000,0.06927626,0.15833093,0.22238345,0.10558565
-5.49574787,1.52387669,0.21353851,0.00000000,0.07170202,0.15342950,0.22570239,0.10284069
-5.48974487,1.55819691,0.22352108,0.00000000,0.07431560,0.14903369,0.22910478,0.10032046
-5.48374187,1.59047372,0.23291233,0.00000000,0.07708326,0.14517662,0.23253164,0.09801978
-5.47773887,1.62029949,0.24161270,0.00000000,0.07998049,0.14189072,0.23592135,0.09593429
-5.47173587,1.64731845,0.24952822,0.00000000,0.08299220,0.13920712,0.23921033,0.09406008
-5.46573287,1.67122959,0.25657146,0.00000000,0.08611266,0.13715505,0.24233379,0.09239330
-5.45972986,1.69178785,0.26266257,0.00000000,0.08934526,0.13576125,0.24522661,0.09092986
-5.45372686,1.70880410,0.26773004,0.00000000,0.09270191,0.13504929,0.24782423,0.08966509
-5.44772386,1.72214373,0.27171161,0.00000000,0.09620236,0.13503890,0.25006365,0.08859348
-5.44172086,1.73172451,0.27455500,0.00000000,0.09987310,0.13574526,0.25188456,0.08770841
-5.43571786,1.73751356,0.27621875,0.00000000,0.10374612,0.13717815,0.25323042,0.08700202
-5.42971486,1.73952394,0.27667302,0.00000000,0.10785736,0.13934119,0.25404968,0.08646499
-5.42371186,1.73781081,0.27590040,0.00000000,0.11224489,0.14223092,0.25429699,0.08608653
-5.41770885,1.73246748,0.27389668,0.00000000,0.11694688,0.14583592,0.25393437,0.08585425
-5.41170585,1.72362121,0.27067156,0.00000000,0.12199934,0.15013592,0.25293228,0.08575420
-5.40570285,1.71142888,0.26624920,0.00000000,0.12743370,0.15510094,0.25127060,0.08577089
-5.39969985,1.69607255,0.26066860,0.00000000,0.13327429,0.16069056,0.24893941,0.08588732
-5.39369685,1.67775474,0.25398372,0.00000000,0.13953575,0.16685328,0.24593954,0.08608511
-5.38769385,1.65669365,0.24626324,0.00000000,0.14622061,0.17352610,0.24228280,0.08634463
-5.38169085,1.63311801,0.23759002,0.00000000,0.15331699,0.18063444,0.23799203,0.08664511
-5.37568784,1.60726197,0.22806003,0.00000000,0.16079667,0.18809229,0.23310070,0.08696490
-5.36968484,1.57935996,0.21778104,0.00000000,0.16861357,0.19580288,0.22765231,0.08728166
-5.36368184,1.54964174,0.20687074,0.00000000,0.17670293,0.20365978,0.22169951,0.08757271
-5.35767884,1.51832805,0.19545463,0.00000000,0.18498103,0.21154858,0.21530303,0.08781531
-5.35167584,1.48562696,0.18366351,0.00000000,0.19334590,0.21934906,0.20853040,0.08798715
-5.34567284,1.45173146,0.17163089,0.00000000,0.20167879,0.22693802,0.20145471,0.08806680
-5.33966983,1.41681850,0.15949015,0.00000000,0.20984656,0.23419268,0.19415336,0.08803432
-5.33366683,1.38104976,0.14737182,0.00000000,0.21770503,0.24099460,0.18670691,0.08787190
-5.32766383,1.34457436,0.13540092,0.00000000,0.22510305,0.24723405,0.17919811,0.08756462
-5.32166083,1.30753365,0.12369457,0.00000000,0.23188740,0.25281475,0.17171130,0.08710118
-5.31565783,1.27006784,0.11235985,0.00000000,0.23790814,0.25765881,0.16433192,0.08647479
-5.30965483,1.23232454,0.10149211,0.00000000,0.24302442,0.26171170,0.15714648,0.08568402
-5.30365183,1.19446853,0.09117373,0.00000000,0.24711035,0.26494706,0.15024273,0.08473353
-5.29764882,1.15669246,0.08147334,0.00000000,0.25006079,0.26737112,0.14371011,0.08363493
-5.29164582,1.11922783,0.07244551,0.00000000,0.25179675,0.26902649,0.13764035,0.08240733
-5.28564282,1.08235540,0.06413089,0.00000000,0.25227017,0.26999517,0.13212816,0.08107785
-5.27963982,1.04641443,0.05655683,0.00000000,0.25146791,0.27040041,0.12727182,0.07968186
-5.27363682,1.01180979,0.04973823,0.00000000,0.24941464,0.27040735,0.12317365,0.07826303
-5.26763382,0.97901643,0.04367879,0.00000000,0.24617462,0.27022232,0.11994015,0.07687296
-5.26163082,0.94858035,0.03837232,0.00000000,0.24185214,0.27009044,0.11768163,0.07557061
-5.25562781,0.92111576,0.03380423,0.00000000,0.23659078,0.27029175,0.11651141,0.07442132
-5.24962481,0.89729797,0.02995304,0.00000000,0.23057123,0.27113562,0.11654427,0.07349547
-5.24362181,0.87785189,0.02679175,0.00000000,0.22400802,0.27295360,0.11789431,0.07286683
-5.23761881,0.86353627,0.02428915,0.00000000,0.21714508,0.27609081,0.12067200,0.07261055
-5.23161581,0.85512389,0.02241098,0.00000000,0.21025035,0.28089596,0.12498065,0.07280091
-5.22561281,0.85337816,0.02112077,0.00000000,0.20360963,0.28771042,0.13091223,0.07350881
-5.21960980,0.85902702,0.02038059,0.00000000,0.19751982,0.29685641,0.13854277,0.07479919
-5.21360680,0.87273471,0.02015150,0.00000000,0.19228182,0.30862483,0.14792738,0.07672827
-5.20760380,0.89507267,0.02039380,0.00000000,0.18819317,0.32326309,0.15909531,0.07934097
-5.20160080,0.92649061,0.02106715,0.00000000,0.18554074,0.34096332,0.17204510,0.08266835
-5.19559780,0.96728895,0.02213049,0.00000000,0.18459364,0.36185150,0.18674021,0.08672543
-5.18959480,1.01759385,0.02354195,0.00000000,0.18559639,0.38597787,0.20310536,0.09150924
-5.18359180,1.07733609,0.02525866,0.00000000,0.18876269,0.41330921,0.22102388,0.09699751
-5.17758879,1.14623501,0.02723660,0.00000000,0.19426977,0.44372327,0.24033632,0.10314772
-5.17158579,1.22378830,0.02943055,0.00000000,0.20225365,0.47700588,0.26084058,0.10989702
-5.16558279,1.30926887,0.03179405,0.00000000,0.21280514,0.51285085,0.28229360,0.11716265
-5.15957979,1.40172910,0.03427963,0.00000000,0.22596707,0.55086310,0.30441489,0.12484322
-5.15357679,1.50001305,0.03683902,0.00000000,0.24173251,0.59056493,0.32689178,0.13282067
-5.14757379,1.60277665,0.03942374,0.00000000,0.26004432,0.63140561,0.34938637,0.14096297
-5.14157079,1.70851567,0.04198564,0.00000000,0.28079597,0.67277392,0.37154404,0.14912742
-5.13556778,1.81560072,0.04447769,0.00000000,0.30383373,0.71401353,0.39300318,0.15716455
-5.12956478,1.92231865,0.04685489,0.00000000,0.32896023,0.75444081,0.41340598,0.16492242
-5.12356178,2.02691871,0.04907520,0.00000000,0.35593933,0.79336427,0.43240969,0.17225120
-5.11755878,2.12766225,0.05110049,0.00000000,0.38450227,0.83010536,0.44969797,0.17900785
-5.11155578,2.22287404,0.05289751,0.00000000,0.41435483,0.86401950,0.46499189,0.18506077
-5.10555278,2.31099316,0.05443875,0.00000000,0.44518541,0.89451678,0.47806004,0.19029411
-5.09954977,2.39062168,0.05570317,0.00000000,0.47667373,0.92108144,0.48872721,0.19461171
-5.09354677,2.46056877,0.05667671,0.00000000,0.50849977,0.94328921,0.49688139,0.19794037
-5.08754377,2.51988868,0.05735272,0.00000000,0.54035256,0.96082194,0.50247846,0.20023237
-5.08154077,2.56791049,0.05773201,0.00000000,0.57193863,0.97347868,0.50554465,0.20146713
-5.07553777,2.60425861,0.05782271,0.00000000,0.60298940,0.98118280,0.50617622,0.20165185
-5.06953477,2.62886259,0.05763993,0.00000000,0.63326746,0.98398472,0.50453665,0.20082124
-5.06353177,2.64195596,0.05720507,0.00000000,0.66257118,0.98206010,0.50085122,0.19903617
-5.05752876,2.64406376,0.05654503,0.00000000,0.69073747,0.97570340,0.49539916,0.19638140
-5.05152576,2.63597923,0.05569119,0.00000000,0.71764259,0.96531715,0.48850382,0.19296246
-5.04552276,2.61873048,0.05467821,0.00000000,0.74320073,0.95139721,0.48052105,0.18890179
-5.03951976,2.59353847,0.05354285,0.00000000,0.76736077,0.93451468,0.47182645,0.18433431
-5.03351676,2.56176801,0.05232265,0.00000000,0.79010091,0.91529508,0.46280179,0.17940259
-5.02751376,2.52487379,0.05105469,0.00000000,0.81142198,0.89439567,0.45382134,0.17425182
-5.02151076,2.48434369,0.04977435,0.00000000,0.83133936,0.87248195,0.44523850,0.16902478
-5.01550775,2.44164182,0.04851427,0.00000000,0.84987432,0.85020399,0.43737335,0.16385702
-5.00950475,2.39815354,0.04730333,0.00000000,0.86704509,0.82817393,0.43050147,0.15887240
-5.00350175,2.35513487,0.04616590,0.00000000,0.88285833,0.80694519,0.42484465,0.15417923
-4.99749875,2.31366830,0.04512125,0.00000000,0.89730155,0.78699441,0.42056355,0.14986699
-4.99149575,2.27462681,0.04418314,0.00000000,0.91033686,0.76870679,0.41775282,0.14600397
-4.98549275,2.23864754,0.04335967,0.00000000,0.92189667,0.75236534,0.41643872,0.14263569
-4.97948974,2.20611596,0.04265333,0.00000000,0.93188145,0.73814441,0.41657919,0.13978430
-4.97348674,2.17716130,0.04206119,0.00000000,0.94015999,0.72610777,0.41806667,0.13744877
-4.96748374,2.15166294,0.04157537,0.00000000,0.94657200,0.71621116,0.42073306,0.13560610
-4.96148074,2.12926760,0.04118360,0.00000000,0.95093311,0.70830923,0.42435711,0.13421326
-4.95547774,2.10941626,0.04086996,0.00000000,0.95304203,0.70216647,0.42867356,0.13320983
-4.94947474,2.09137948,0.04061573,0.00000000,0.95268943,0.69747158,0.43338390,0.13252132
-4.94347174,2.07429954,0.04040033,0.00000000,0.94966822,0.69385477,0.43816822,0.13206284
-4.93746873,2.05723751,0.04020228,0.00000000,0.94378456,0.69090712,0.44269780,0.13174316
-4.93146573,2.03922302,0.04000026,0.00000000,0.93486915,0.68820119,0.44664789,0.13146888
-4.92546273,2.01930464,0.03977409,0.00000000,0.92278796,0.68531212,0.44971031,0.13114861
-4.91945973,1.99659886,0.03950568,0.00000000,0.90745213,0.68183822,0.45160524,0.13069692
-4.91345673,1.97033527,0.03918000,0.00000000,0.88882618,0.67742038,0.45209197,0.13003799
-4.90745373,1.93989659,0.03878582,0.00000000,0.86693435,0.67175933,0.45097811,0.12910888
-4.90145073,1.90485151,0.03831643,0.00000000,0.84186455,0.66463034,0.44812693,0.12786208
-4.89544772,1.86497950,0.03777017,0.00000000,0.81376978,0.65589461,0.44346266,0.12626753
-4.88944472,1.82028653,0.03715079,0.00000000,0.78286690,0.64550708,0.43697347,0.12431390
-4.88344172,1.77101142,0.03646770,0.00000000,0.74943287,0.63352047,0.42871223,0.12200906
-4.87743872,1.71762266,0.03573589,0.00000000,0.71379859,0.62008526,0.41879482,0.11937989
-4.87143572,1.66080624,0.03497583,0.00000000,0.67634060,0.60544604,0.40739638,0.11647133
-4.86543272,1.60144514,0.03421309,0.00000000,0.63747125,0.58993412,0.39474546,0.11334475
-4.85942971,1.54059157,0.03347775,0.00000000,0.59762748,0.57395710,0.38111648,0.11007577
-4.85342671,1.47943328,0.03280372,0.00000000,0.55725899,0.55798560,0.36682072,0.10675159
-4.84742371,1.41925538,0.03222790,0.00000000,0.51681627,0.54253792,0.35219635,0.10346789
-4.84142071,1.36139937,0.03178913,0.00000000,0.47673886,0.52816315,0.33759775,0.10032561
-4.83541771,1.30722081,0.03152721,0.00000000,0.43744447,0.51542346,0.32338458,0.09742745
-4.82941471,1.25804735,0.03148164,0.00000000,0.39931928,0.50487603,0.30991107,0.09487447
-4.82341171,1.21513851,0.03169057,0.00000000,0.36270971,0.49705550,0.29751573,0.09276279
-4.81740870,1.17964849,0.03218951,0.00000000,0.32791594,0.49245725,0.28651195,0.09118048
-4.81140570,1.15259309,0.03301029,0.00000000,0.29518735,0.49152214,0.27717969,0.09020482
-4.80540270,1.13482169,0.03417996,0.00000000,0.26471976,0.49462303,0.26975847,0.08989992
-4.79939970,1.12699478,0.03571987,0.00000000,0.23665457,0.50205348,0.26444185,0.09031478
-4.79339670,1.12956758,0.03764484,0.00000000,0.21107961,0.51401874,0.26137343,0.09148185
-4.78739370,1.14277976,0.03996259,0.00000000,0.18803154,0.53062927,0.26064445,0.09341612
-4.78139070,1.16665134,0.04267332,0.00000000,0.16749948,0.55189671,0.26229292,0.09611471
-4.77538769,1.20098458,0.04576949,0.00000000,0.14942971,0.57773247,0.26630421,0.09955691
-4.76938469,1.24537126,0.04923598,0.00000000,0.13373118,0.60794855,0.27261305,0.10370474
-4.76338169,1.29920516,0.05305031,0.00000000,0.12028137,0.64226084,0.28110664,0.10850393
-4.75737869,1.36169891,0.05718333,0.00000000,0.10893253,0.68029432,0.29162894,0.11388526
-4.75137569,1.43190463,0.06159999,0.00000000,0.09951779,0.72159024,0.30398566,0.11976625
-4.74537269,1.50873770,0.06626043,0.00000000,0.09185719,0.76561495,0.31795010,0.12605308
-4.73936968,1.59100279,0.07112122,0.00000000,0.08576326,0.81177009,0.33326931,0.13264274
-4.73336668,1.67742160,0.07613683,0.00000000,0.08104617,0.85940396,0.34967066,0.13942530
-4.72736368,1.76666136,0.08126112,0.00000000,0.07751830,0.90782384,0.36686853,0.14628632
-4.72136068,1.85736355,0.08644889,0.00000000,0.07499817,0.95630892,0.38457086,0.15310917
-4.71535768,1.94817213,0.09165750,0.00000000,0.07331379,1.00412370,0.40248562,0.15977742
-4.70935468,2.03776056,0.09684829,0.00000000,0.07230522,1.05053154,0.42032685,0.16617713
-4.70335168,2.12485719,0.10198791,0.00000000,0.07182664,1.09480821,0.43782031,0.17219900
-4.69734867,2.20826840,0.10704946,0.00000000,0.07174774,1.13625510,0.45470853,0.17774032
-4.69134567,2.28689917,0.11201328,0.00000000,0.07195455,1.17421199,0.47075519,0.18270687
-4.68534267,2.35977062,0.11686752,0.00000000,0.07234978,1.20806908,0.48574886,0.18701444
-4.67933967,2.42603440,0.12160834,0.00000000,0.07285271,1.23727806,0.49950588,0.19059022
-4.67333667,2.48498357,0.12623971,0.00000000,0.07339863,1.26136205,0.51187258,0.19337391
-4.66733367,2.53606017,0.13077294,0.00000000,0.07393800,1.27992424,0.52272662,0.19531857
-4.66133067,2.57885911,0.13522585,0.00000000,0.07443527,1.29265496,0.53197757,0.19639119
-4.65532766,2.61312878,0.13962160,0.00000000,0.07486753,1.29933707,0.53956683,0.19657300
-4.64932466,2.63876831,0.14398738,0.00000000,0.07522294,1.29984950,0.54546675,0.19585954
-4.64332166,2.65582173,0.14835282,0.00000000,0.07549907,1.29416892,0.54967922,0.19426038
-4.63731866,2.66446934,0.15274832,0.00000000,0.07570120,1.28236927,0.55223361,0.19179866
-4.63131566,2.66501643,0.15720337,0.00000000,0.07584053,1.26461936,0.55318432,0.18851036
-4.62531266,2.65787987,0.16174482,0.00000000,0.07593257,1.24117835,0.55260782,0.18444331
-4.61930965,2.64357267,0.16639534,0.00000000,0.07599545,1.21238929,0.55059945,0.17965598
-4.61330665,2.62268715,0.17117189,0.00000000,0.07604844,1.17867092,0.54726995,0.17421614
-4.60730365,2.59587695,0.17608453,0.00000000,0.07611062,1.14050766,0.54274185,0.16819926
-4.60130065,2.56383830,0.18113540,0.00000000,0.07619969,1.09843839,0.53714580,0.16168686
-4.59529765,2.52729116,0.18631795,0.00000000,0.07633099,1.05304407,0.53061685,0.15476474
-4.58929465,2.48696040,0.19161650,0.00000000,0.07651675,1.00493456,0.52329095,0.14752113
-4.58329165,2.44355783,0.19700606,0.00000000,0.07676552,0.95473522,0.51530146,0.14004488
-4.57728864,2.39776533,0.20245251,0.00000000,0.07708190,0.90307344,0.50677610,0.13242368
-4.57128564,2.35021955,0.20791297,0.00000000,0.07746642,0.85056563,0.49783407,0.12474235
-4.56528264,2.30149883,0.21333654,0.00000000,0.07791569,0.79780510,0.48858367,0.11708128
-4.55927964,2.25211256,0.21866525,0.00000000,0.07842277,0.74535111,0.47912036,0.10951507
-4.55327664,2.20249340,0.22383531,0.00000000,0.07897771,0.69371940,0.46952536,0.10211133
-4.54727364,2.15299269,0.22877849,0.00000000,0.07956834,0.64337458,0.45986486,0.09492979
-4.54127064,2.10387923,0.23342379,0.00000000,0.08018118,0.59472442,0.45018975,0.08802163
-4.53526763,2.05534141,0.23769918,0.00000000,0.08080252,0.54811626,0.44053613,0.08142907
-4.52926463,2.00749270,0.24153354,0.00000000,0.08141963,0.50383549,0.43092627,0.07518531
-4.52326163,1.96038035,0.24485860,0.00000000,0.08202210,0.46210617,0.42137029,0.06931466
-4.51725863,1.91399684,0.24761097,0.00000000,0.08260312,0.42309343,0.41186833,0.06383294
-4.51125563,1.86829371,0.24973407,0.00000000,0.08316094,0.38690774,0.40241316,0.05874811
-4.50525263,1.82319720,0.25118008,0.00000000,0.08370022,0.35361052,0.39299313,0.05406110
-4.49924962,1.77862490,0.25191161,0.00000000,0.08423329,0.32322100,0.38359543,0.04976670
-4.49324662,1.73450290,0.25190326,0.00000000,0.08478136,0.29572381,0.37420937,0.04585467
-4.48724362,1.69078255,0.25114288,0.00000000,0.08537553,0.27107711,0.36482965,0.04231079
-4.48124062,1.64745611,0.24963255,0.00000000,0.08605756,0.24922077,0.35545948,0.03911800
-4.47523762,1.60457063,0.24738913,0.00000000,0.08688038,0.23008443,0.34611336,0.03625748
-4.46923462,1.56223952,0.24444454,0.00000000,0.08790833,0.21359492,0.33681942,0.03370965
-4.46323162,1.52065117,0.24084557,0.00000000,0.08921694,0.19968306,0.32762133,0.03145508
-4.45722861,1.48007441,0.23665333,0.00000000,0.09089237,0.18828930,0.31857941,0.02947533
-4.45122561,1.44086046,0.23194235,0.00000000,0.09303041,0.17936833,0.30977127,0.02775357
-4.44522261,1.40344136,0.22679926,0.00000000,0.09573501,0.17289236,0.30129166,0.02627511
-4.43921961,1.36832492,0.22132132,0.00000000,0.09911638,0.16885309,0.29325162,0.02502775
-4.43321661,1.33608631,0.21561456,0.00000000,0.10328861,0.16726236,0.28577696,0.02400201
-4.42721361,1.30735670,0.20979179,0.00000000,0.10836689,0.16815154,0.27900617,0.02319118
-4.42121061,1.28280929,0.20397053,0.00000000,0.11446437,0.17156970,0.27308769,0.02259130
-4.41520760,1.26314318,0.19827082,0.00000000,0.12168870,0.17758078,0.26817669,0.02220090
-4.40920460,1.24906563,0.19281302,0.00000000,0.13013837,0.18625986,0.26443155,0.02202083
-4.40320160,1.24127339,0.18771571,0.00000000,0.13989893,0.19768872,0.26200990,0.02205381
-4.39719860,1.24043349,0.18309363,0.00000000,0.15103930,0.21195100,0.26106459,0.02230407
-4.39119560,1.24716432,0.17905573,0.00000000,0.16360811,0.22912703,0.26173953,0.02277686
-4.38519260,1.26201747,0.17570346,0.00000000,0.17763058,0.24928865,0.26416559,0.02347798
-4.37918959,1.28546091,0.17312915,0.00000000,0.19310569,0.27249431,0.26845663,0.02441329
-4.37318659,1.31786418,0.17141461,0.00000000,0.21000410,0.29878446,0.27470585,0.02558822
-4.36718359,1.35948593,0.17062997,0.00000000,0.22826687,0.32817762,0.28298247,0.02700736
-4.36118059,1.41046437,0.17083270,0.00000000,0.24780503,0.36066714,0.29332900,0.02867402
-4.35517759,1.47081087,0.17206687,0.00000000,0.26850024,0.39621886,0.30575901,0.03058990
-4.34917459,1.54040709,0.17436262,0.00000000,0.29020643,0.43476966,0.32025566,0.03275483
-4.34317159,1.61900562,0.17773595,0.00000000,0.31275260,0.47622702,0.33677094,0.03516650
-4.33716858,1.70623422,0.18218860,0.00000000,0.33594658,0.52046943,0.35522579,0.03782040
-4.33116558,1.80160350,0.18770837,0.00000000,0.35957979,0.56734771,0.37551094,0.04070968
-4.32516258,1.90451770,0.19426950,0.00000000,0.38343266,0.61668702,0.39748872,0.04382521
-4.31915958,2.01428815,0.20183344,0.00000000,0.40728080,0.66828938,0.42099553,0.04715560
-4.31315658,2.13014881,0.21034979,0.00000000,0.43090131,0.72193657,0.44584510,0.05068734
-4.30715358,2.25127324,0.21975747,0.00000000,0.45407927,0.77739314,0.47183236,0.05440491
