energy_ev,total_up,Au_p_up,Au_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.09954977,4.38091044,0.22053168,3.99149225,0.17022060,0.00000000,0.08182589,0.18919426
-5.09354677,4.35430328,0.21976641,3.96781422,0.16583538,0.00000000,0.08303290,0.18558186
-5.08754377,4.32857072,0.21890286,3.94498851,0.16129347,0.00000000,0.08426903,0.18188552
-5.08154077,4.30434655,0.21799816,3.92357168,0.15663461,0.00000000,0.08552364,0.17816194
-5.07553777,4.28223824,0.21710759,3.90409472,0.15190325,0.00000000,0.08678426,0.17447041
-5.06953477,4.26280840,0.21628243,3.88704713,0.14714726,0.00000000,0.08803656,0.17087155
-5.06353177,4.24655753,0.21556799,3.87286226,0.14241644,0.00000000,0.08926436,0.16742605
-5.05752876,4.23390874,0.21500181,3.86190452,0.13776093,0.00000000,0.09044976,0.16419328
-5.05152576,4.22519550,0.21461232,3.85445915,0.13322962,0.00000000,0.09157342,0.16122993
-5.04552276,4.22065290,0.21441778,3.85072519,0.12886861,0.00000000,0.09261493,0.15858867
-5.03951976,4.22041287,0.21442587,3.85081189,0.12471977,0.00000000,0.09355330,0.15631688
-5.03351676,4.22450372,0.21463360,3.85473881,0.12081952,0.00000000,0.09436761,0.15445555
-5.02751376,4.23285395,0.21502788,3.86243959,0.11719775,0.00000000,0.09503772,0.15303826
-5.02151076,4.24530019,0.21558657,3.87376925,0.11387707,0.00000000,0.09554505,0.15209041
-5.01550775,4.26159884,0.21627989,3.88851462,0.11087233,0.00000000,0.09587346,0.15162864
-5.00950475,4.28144089,0.21707234,3.90640736,0.10819040,0.00000000,0.09601001,0.15166051
-5.00350175,4.30446912,0.21792485,3.92713908,0.10583031,0.00000000,0.09594583,0.15218439
-4.99749875,4.33029693,0.21879708,3.95037763,0.10378355,0.00000000,0.09567673,0.15318965
-4.99149575,4.35852776,0.21964992,3.97578389,0.10203478,0.00000000,0.09520383,0.15465707
-4.98549275,4.38877423,0.22044780,4.00302822,0.10056257,0.00000000,0.09453392,0.15655946
-4.97948974,4.42067592,0.22116094,4.03180573,0.09934045,0.00000000,0.09367962,0.15886251
-4.97348674,4.45391501,0.22176726,4.06184954,0.09833804,0.00000000,0.09265935,0.16152581
-4.96748374,4.48822885,0.22225392,4.09294144,0.09752218,0.00000000,0.09149703,0.16450394
-4.96148074,4.52341873,0.22261837,4.12491920,0.09685817,0.00000000,0.09022155,0.16774774
-4.95547774,4.55935436,0.22286895,4.15768015,0.09631092,0.00000000,0.08886597,0.17120545
-4.94947474,4.59597363,0.22302476,4.19118062,0.09584603,0.00000000,0.08746653,0.17482397
-4.94347174,4.63327748,0.22311511,4.22543117,0.09543073,0.00000000,0.08606153,0.17855000
-4.93746873,4.67131993,0.22317828,4.26048753,0.09503472,0.00000000,0.08468998,0.18233098
-4.93146573,4.71019354,0.22325978,4.29643755,0.09463078,0.00000000,0.08339023,0.18611603
-4.92546273,4.75001089,0.22341017,4.33338459,0.09419517,0.00000000,0.08219863,0.18985657
-4.91945973,4.79088271,0.22368247,4.37142801,0.09370797,0.00000000,0.08114805,0.19350689
-4.91345673,4.83289381,0.22412936,4.41064155,0.09315303,0.00000000,0.08026670,0.19702444
-4.90745373,4.87607782,0.22480018,4.45105073,0.09251795,0.00000000,0.07957696,0.20036999
-4.90145073,4.92039230,0.22573800,4.49261029,0.09179380,0.00000000,0.07909445,0.20350772
-4.89544772,4.96569535,0.22697684,4.53518320,0.09097473,0.00000000,0.07882736,0.20640507
-4.88944472,5.01172551,0.22853917,4.57852222,0.09005759,0.00000000,0.07877605,0.20903274
-4.88344172,5.05808622,0.23043382,4.62225560,0.08904138,0.00000000,0.07893291,0.21136448
-4.87743872,5.10423609,0.23265453,4.66587802,0.08792684,0.00000000,0.07928259,0.21337709
-4.87143572,5.14948631,0.23517906,4.70874769,0.08671592,0.00000000,0.07980248,0.21505042
-4.86543272,5.19300576,0.23796907,4.75009059,0.08541145,0.00000000,0.08046357,0.21636751
-4.85942971,5.23383445,0.24097080,4.78901211,0.08401682,0.00000000,0.08123146,0.21731485
-4.85342671,5.27090522,0.24411639,4.82451625,0.08253573,0.00000000,0.08206768,0.21788279
-4.84742371,5.30307327,0.24732613,4.85553205,0.08097215,0.00000000,0.08293120,0.21806609
-4.84142071,5.32915268,0.25051119,4.88094643,0.07933025,0.00000000,0.08378000,0.21786456
-4.83541771,5.34795845,0.25357705,4.89964230,0.07761457,0.00000000,0.08457276,0.21728365
-4.82941471,5.35835244,0.25642732,4.91054028,0.07583010,0.00000000,0.08527052,0.21633522
-4.82341171,5.35929099,0.25896778,4.91264238,0.07398255,0.00000000,0.08583827,0.21503805
-4.81740870,5.34987205,0.26111058,4.90507527,0.07207858,0.00000000,0.08624640,0.21341831
-4.81140570,5.32937932,0.26277835,4.88713128,0.07012602,0.00000000,0.08647198,0.21150981
-4.80540270,5.29732121,0.26390793,4.85830469,0.06813404,0.00000000,0.08649974,0.20935391
-4.79939970,5.25346222,0.26445369,4.81832158,0.06611333,0.00000000,0.08632276,0.20699926
-4.79339670,5.19784516,0.26439021,4.76716136,0.06407614,0.00000000,0.08594285,0.20450102
-4.78739370,5.13080261,0.26371411,4.70506862,0.06203621,0.00000000,0.08537056,0.20191988
-4.78139070,5.05295674,0.26244503,4.63255466,0.06000863,0.00000000,0.08462481,0.19932062
-4.77538769,4.96520728,0.26062557,4.55038804,0.05800964,0.00000000,0.08373219,0.19677048
-4.76938469,4.86870783,0.25832032,4.45957470,0.05605620,0.00000000,0.08272594,0.19433714
-4.76338169,4.76483143,0.25561377,4.36132813,0.05416563,0.00000000,0.08164458,0.19208666
-4.75737869,4.65512684,0.25260743,4.25703108,0.05235507,0.00000000,0.08053036,0.19008122
-4.75137569,4.54126744,0.24941600,4.14819034,0.05064099,0.00000000,0.07942755,0.18837690
-4.74537269,4.42499501,0.24616302,4.03638678,0.04903862,0.00000000,0.07838050,0.18702157
-4.73936968,4.30806096,0.24297592,3.92322274,0.04756142,0.00000000,0.07743186,0.18605297
-4.73336668,4.19216747,0.23998082,3.81026926,0.04622062,0.00000000,0.07662066,0.18549706
-4.72736368,4.07891132,0.23729735,3.69901542,0.04502481,0.00000000,0.07598065,0.18536681
-4.72136068,3.96973266,0.23503358,3.59082186,0.04397957,0.00000000,0.07553883,0.18566133
-4.71535768,3.86587089,0.23328142,3.48688060,0.04308729,0.00000000,0.07531414,0.18636557
-4.70935468,3.76832937,0.23211257,3.38818240,0.04234706,0.00000000,0.07531668,0.18745048
-4.70335168,3.67785025,0.23157536,3.29549311,0.04175465,0.00000000,0.07554710,0.18887373
-4.69734867,3.59490014,0.23169252,3.20933948,0.04130270,0.00000000,0.07599650,0.19058084
-4.69134567,3.51966689,0.23245995,3.13000469,0.04098094,0.00000000,0.07664676,0.19250684
-4.68534267,3.45206726,0.23384668,3.05753346,0.04077654,0.00000000,0.07747120,0.19457832
-4.67933967,3.39176467,0.23579595,2.99174602,0.04067458,0.00000000,0.07843561,0.19671575
-4.67333667,3.33819596,0.23822731,2.93225985,0.04065855,0.00000000,0.07949971,0.19883607
-4.66733367,3.29060567,0.24103975,2.87851813,0.04071091,0.00000000,0.08061877,0.20085542
-4.66133067,3.24808609,0.24411566,2.82982317,0.04081370,0.00000000,0.08174549,0.20269193
-4.65532766,3.20962121,0.24732548,2.78537327,0.04094909,0.00000000,0.08283193,0.20426837
-4.64932466,3.17413266,0.25053275,2.74430141,0.04109998,0.00000000,0.08383153,0.20551474
-4.64332166,3.14052567,0.25359949,2.70571396,0.04125051,0.00000000,0.08470103,0.20637056
-4.63731866,3.10773326,0.25639153,2.66872809,0.04138653,0.00000000,0.08540224,0.20678685
-4.63131566,3.07475707,0.25878361,2.63250630,0.04149595,0.00000000,0.08590354,0.20672773
-4.62531266,3.04070331,0.26066416,2.59628702,0.04156910,0.00000000,0.08618113,0.20617156
-4.61930965,3.00481284,0.26193930,2.55941030,0.04159883,0.00000000,0.08621991,0.20511167
-4.61330665,2.96648454,0.26253625,2.52133805,0.04158067,0.00000000,0.08601393,0.20355652
-4.60730365,2.92529138,0.26240569,2.48166825,0.04151277,0.00000000,0.08556650,0.20152945
-4.60130065,2.88098915,0.26152329,2.44014316,0.04139581,0.00000000,0.08488984,0.19906796
-4.59529765,2.83351793,0.25989016,2.39665162,0.04123279,0.00000000,0.08400440,0.19622250
-4.58929465,2.78299664,0.25753235,2.35122570,0.04102871,0.00000000,0.08293780,0.19305502
-4.58329165,2.72971142,0.25449940,2.30403244,0.04079030,0.00000000,0.08172357,0.18963706
-4.57728864,2.67409861,0.25086209,2.25536114,0.04052556,0.00000000,0.08039960,0.18604767
-4.57128564,2.61672336,0.24670945,2.20560720,0.04024337,0.00000000,0.07900648,0.18237116
-4.56528264,2.55825495,0.24214511,2.15525325,0.03995307,0.00000000,0.07758587,0.17869475
-4.55927964,2.49943988,0.23728338,2.10484863,0.03966402,0.00000000,0.07617873,0.17510615
-4.55327664,2.44107404,0.23224496,2.05498791,0.03938523,0.00000000,0.07482382,0.17169128
-4.54727364,2.38397473,0.22715259,2.00628955,0.03912499,0.00000000,0.07355626,0.16853202
-4.54127064,2.32895393,0.22212684,1.95937518,0.03889056,0.00000000,0.07240628,0.16570415
-4.53526763,2.27679321,0.21728203,1.91485049,0.03868794,0.00000000,0.07139833,0.16327559
-4.52926463,2.22822147,0.21272263,1.87328791,0.03852168,0.00000000,0.07055033,0.16130477
-4.52326163,2.18389567,0.20854010,1.83521188,0.03839478,0.00000000,0.06987330,0.15983939
-4.51725863,2.14438519,0.20481027,1.80108657,0.03830864,0.00000000,0.06937120,0.15891542
-4.51125563,2.11015991,0.20159144,1.77130657,0.03826308,0.00000000,0.06904111,0.15855644
-4.50525263,2.08158218,0.19892314,1.74619025,0.03825644,0.00000000,0.06887356,0.15877327
-4.49924962,2.05890241,0.19682557,1.72597590,0.03828571,0.00000000,0.06885316,0.15956391
-4.49324662,2.04225831,0.19529977,1.71082039,0.03834668,0.00000000,0.06895929,0.16091374
-4.48724362,2.03167724,0.19432845,1.70079999,0.03843424,0.00000000,0.06916703,0.16279601
-4.48124062,2.02708143,0.19387736,1.69591327,0.03854253,0.00000000,0.06944810,0.16517254
-4.47523762,2.02829558,0.19389723,1.69608550,0.03866524,0.00000000,0.06977189,0.16799469
-4.46923462,2.03505641,0.19432617,1.70117445,0.03879588,0.00000000,0.07010650,0.17120447
-4.46323162,2.04702365,0.19509225,1.71097704,0.03892798,0.00000000,0.07041975,0.17473581
-4.45722861,2.06379207,0.19611649,1.72523681,0.03905537,0.00000000,0.07068014,0.17851607
-4.45122561,2.08490421,0.19731574,1.74365173,0.03917233,0.00000000,0.07085779,0.18246752
-4.44522261,2.10986327,0.19860566,1.76588233,0.03927380,0.00000000,0.07092520,0.18650910
-4.43921961,2.13814610,0.19990351,1.79155986,0.03935548,0.00000000,0.07085802,0.19055808
-4.43321661,2.16921576,0.20113072,1.82029447,0.03941393,0.00000000,0.07063564,0.19453188
-4.42721361,2.20253373,0.20221514,1.85168326,0.03944656,0.00000000,0.07024167,0.19834992
-4.42121061,2.23757131,0.20309285,1.88531811,0.03945170,0.00000000,0.06966429,0.20193540
-4.41520760,2.27382026,0.20370965,1.92079338,0.03942849,0.00000000,0.06889656,0.20521711
-4.40920460,2.31080249,0.20402199,1.95771317,0.03937682,0.00000000,0.06793646,0.20813116
-4.40320160,2.34807869,0.20399745,1.99569827,0.03929723,0.00000000,0.06678696,0.21062254
-4.39719860,2.38525575,0.20361489,2.03439260,0.03919078,0.00000000,0.06545590,0.21264664
-4.39119560,2.42199289,0.20286404,2.07346906,0.03905888,0.00000000,0.06395577,0.21417049
-4.38519260,2.45800637,0.20174485,2.11263453,0.03890325,0.00000000,0.06230341,0.21517377
-4.37918959,2.49307271,0.20026655,2.15163396,0.03872569,0.00000000,0.06051964,0.21564957
-4.37318659,2.52703013,0.19844648,2.19025338,0.03852808,0.00000000,0.05862881,0.21560479
-4.36718359,2.55977832,0.19630880,2.22832150,0.03831226,0.00000000,0.05665828,0.21506017
-4.36118059,2.59127643,0.19388313,2.26570990,0.03808000,0.00000000,0.05463791,0.21404997
-4.35517759,2.62153906,0.19120330,2.30233170,0.03783307,0.00000000,0.05259948,0.21262119
-4.34917459,2.65063066,0.18830607,2.33813855,0.03757321,0.00000000,0.05057617,0.21083243
-4.34317159,2.67865806,0.18523007,2.37311604,0.03730227,0.00000000,0.04860201,0.20875237
-4.33716858,2.70576165,0.18201488,2.40727764,0.03702231,0.00000000,0.04671141,0.20645784
-4.33116558,2.73210521,0.17870036,2.44065737,0.03673578,0.00000000,0.04493869,0.20403169
-4.32516258,2.75786502,0.17532610,2.47330140,0.03644562,0.00000000,0.04331777,0.20156033
-4.31915958,2.78321838,0.17193120,2.50525904,0.03615551,0.00000000,0.04188185,0.19913121
-4.31315658,2.80833216,0.16855417,2.53657342,0.03587000,0.00000000,0.04066317,0.19683024
-4.30715358,2.83335190,0.16523300,2.56727237,0.03559468,0.00000000,0.03969294,0.19473920
