energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.97448724,4.60996208,0.00092075,1.20580137,0.57343832,2.13687084,0.01263377,0.16061978,1.95274759,1.11076813
-2.96848424,4.73858170,0.00093995,1.24492490,0.59235137,2.18782039,0.01274172,0.16514864,2.02219851,1.14203974
-2.96248124,4.87259538,0.00096515,1.28546897,0.61114035,2.24240847,0.01286314,0.17000191,2.09498161,1.17378654
-2.95647824,5.00966310,0.00099584,1.32676065,0.62945389,2.29974828,0.01299140,0.17510169,2.16986200,1.20539177
-2.95047524,5.14737966,0.00103155,1.36809461,0.64694852,2.35892064,0.01311998,0.18036540,2.24558321,1.23622496
-2.94447224,5.28334431,0.00107193,1.40875565,0.66329820,2.41899639,0.01324259,0.18570812,2.32090286,1.26566224
-2.93846923,5.41522903,0.00111671,1.44804137,0.67820330,2.47905846,0.01335329,0.19104499,2.39462664,1.29310645
-2.93246623,5.54084283,0.00116571,1.48528418,0.69139886,2.53822272,0.01344660,0.19629335,2.46563928,1.31800617
-2.92646323,5.65818904,0.00121883,1.51987152,0.70266165,2.59565635,0.01351759,0.20137475,2.53293141,1.33987278
-2.92046023,5.76551327,0.00127602,1.55126357,0.71181560,2.65059320,0.01356193,0.20621667,2.59562139,1.35829500
-2.91445723,5.86134013,0.00133726,1.57900767,0.71873565,2.70234520,0.01357603,0.21075389,2.65297130,1.37295014
-2.90845423,5.94449741,0.00140254,1.60274881,0.72334952,2.75030974,0.01355702,0.21492949,2.70439681,1.38361169
-2.90245123,6.01412708,0.00147180,1.62223595,0.72563767,2.79397264,0.01350283,0.21869543,2.74947073,1.39015310
-2.89644822,6.06968330,0.00154492,1.63732389,0.72563130,2.83290717,0.01341220,0.22201286,2.78792033,1.39254744
-2.89044522,6.11091811,0.00162168,1.64797088,0.72340861,2.86676941,0.01328468,0.22485192,2.81961906,1.39086331
-2.88444222,6.13785640,0.00170172,1.65423212,0.71908964,2.89529072,0.01312063,0.22719141,2.84457320,1.38525717
-2.87843922,6.15076204,0.00178454,1.65624980,0.71282986,2.91826814,0.01292116,0.22901809,2.86290448,1.37596266
-2.87243622,6.15009751,0.00186943,1.65424009,0.70481300,2.93555364,0.01268810,0.23032588,2.87482985,1.36327740
-2.86643322,6.13647971,0.00195554,1.64847811,0.69524341,2.94704334,0.01242390,0.23111497,2.88063935,1.34754808
-2.86043022,6.11063454,0.00204180,1.63928148,0.68433842,2.95266743,0.01213158,0.23139084,2.88067364,1.32915463
-2.85442721,6.07335276,0.00212700,1.62699347,0.67232094,2.95238173,0.01181458,0.23116342,2.87530207,1.30849410
-2.84842421,6.02544956,0.00220978,1.61196657,0.65941266,2.94616149,0.01147667,0.23044628,2.86490256,1.28596513
-2.84242121,5.96772955,0.00228865,1.59454715,0.64582815,2.93399779,0.01112184,0.22925593,2.84984409,1.26195367
-2.83641821,5.90095875,0.00236207,1.57506212,0.63176989,2.91589668,0.01075416,0.22761132,2.83047257,1.23682045
-2.83041521,5.82584426,0.00242848,1.55380780,0.61742443,2.89188103,0.01037765,0.22553349,2.80710035,1.21089074
-2.82441221,5.74302215,0.00248636,1.53104165,0.60295962,2.86199467,0.00999619,0.22304529,2.77999984,1.18444667
-2.81840920,5.65305305,0.00253428,1.50697693,0.58852291,2.82630840,0.00961339,0.22017129,2.74940085,1.15772218
-2.81240620,5.55642502,0.00257094,1.48178033,0.57424057,2.78492704,0.00923256,0.21693775,2.71549158,1.13090083
-2.80640320,5.45356240,0.00259527,1.45557246,0.56021772,2.73799699,0.00885655,0.21337255,2.67842264,1.10411612
-2.80040020,5.34483939,0.00260643,1.42843089,0.54653895,2.68571332,0.00848780,0.20950523,2.63831357,1.07745414
-2.79439720,5.23059681,0.00260388,1.40039542,0.53326943,2.62832587,0.00812823,0.20536689,2.59526102,1.05095830
-2.78839420,5.11116053,0.00258736,1.37147500,0.52045634,2.56614365,0.00777930,0.20099006,2.54934788,1.02463565
-2.78239120,4.98686013,0.00255696,1.34165592,0.50813044,2.49953714,0.00744197,0.19640849,2.50065275,0.99846431
-2.77638819,4.85804647,0.00251311,1.31091054,0.49630780,2.42893834,0.00711680,0.19165684,2.44925892,0.97240163
-2.77038519,4.72510725,0.00245651,1.27920624,0.48499150,2.35483833,0.00680391,0.18677028,2.39526241,0.94639262
-2.76438219,4.58847982,0.00238821,1.24651389,0.47417345,2.27778273,0.00650315,0.18178405,2.33877878,0.92037820
-2.75837919,4.44866074,0.00230950,1.21281566,0.46383620,2.19836522,0.00621407,0.17673299,2.27994825,0.89430295
-2.75237619,4.30621212,0.00222190,1.17811158,0.45395486,2.11721969,0.00593607,0.17165108,2.21893924,0.86812201
-2.74637319,4.16176483,0.00212710,1.14242479,0.44449922,2.03501146,0.00566844,0.16657107,2.15595031,0.84180706
-2.74037019,4.01601876,0.00202695,1.10580532,0.43543595,1.95242834,0.00541047,0.16152415,2.09121057,0.81535098
-2.73436718,3.86974089,0.00192335,1.06833224,0.42673111,1.87017184,0.00516150,0.15653978,2.02497896,0.78877139
-2.72836418,3.72376137,0.00181825,1.03011430,0.41835284,1.78894923,0.00492098,0.15164567,1.95754253,0.76211286
-2.72236118,3.57896824,0.00171358,0.99128916,0.41027425,1.70946668,0.00468856,0.14686791,1.88921408,0.73544782
-2.71635818,3.43630125,0.00161121,0.95202139,0.40247633,1.63242374,0.00446412,0.14223121,1.82032941,0.70887642
-2.71035518,3.29674483,0.00151294,0.91249935,0.39495099,1.55850915,0.00424779,0.13775932,1.75124436,0.68252522
-2.70435218,3.16132066,0.00142043,0.87293136,0.38770379,1.48839792,0.00404001,0.13347547,1.68233183,0.65654497
-2.69834917,3.03107948,0.00133519,0.83354117,0.38075642,1.42274940,0.00384150,0.12940289,1.61397880,0.63110753
-2.69234617,2.90709226,0.00125860,0.79456315,0.37414863,1.36220579,0.00365329,0.12556529,1.54658336,0.60640207
-2.68634317,2.79044013,0.00119184,0.75623729,0.36793942,1.30739086,0.00347668,0.12198722,1.48055168,0.58263069
-2.68034017,2.68220309,0.00113594,0.71880425,0.36220742,1.25890807,0.00331323,0.11869437,1.41629485,0.56000352
-2.67433717,2.58344674,0.00109173,0.68250054,0.35705014,1.21733779,0.00316472,0.11571362,1.35422533,0.53873341
-2.66833417,2.49520707,0.00105989,0.64755399,0.35258225,1.18323296,0.00303311,0.11307284,1.29475298,0.51903031
-2.66233117,2.41847273,0.00104089,0.61417954,0.34893265,1.15711302,0.00292049,0.11080050,1.23828050,0.50109551
-2.65632816,2.35416510,0.00103507,0.58257542,0.34624041,1.13945568,0.00282901,0.10892499,1.18519816,0.48511564
-2.65032516,2.30311588,0.00104255,0.55291971,0.34464972,1.13068662,0.00276083,0.10747365,1.13587785,0.47125677
-2.64432216,2.26604294,0.00106332,0.52536732,0.34430406,1.13116712,0.00271803,0.10647169,1.09066640,0.45965858
-2.63831916,2.24352463,0.00109717,0.50004730,0.34533954,1.14118003,0.00270259,0.10594081,1.04987840,0.45042887
-2.63231616,2.23597367,0.00114371,0.47706061,0.34787808,1.16091447,0.00271625,0.10589787,1.01378847,0.44363838
-2.62631316,2.24361134,0.00120240,0.45647817,0.35202029,1.19044991,0.00276053,0.10635338,0.98262348,0.43931635
-2.62031016,2.26644342,0.00127249,0.43833936,0.35783872,1.22974045,0.00283655,0.10731020,0.95655470,0.43744681
-2.61430715,2.30423878,0.00135307,0.42265093,0.36537157,1.27860021,0.00294508,0.10876225,0.93569046,0.43796589
-2.60830415,2.35651232,0.00144305,0.40938626,0.37461732,1.33669059,0.00308639,0.11069359,0.92006940,0.44076025
-2.60230115,2.42251321,0.00154114,0.39848521,0.38553040,1.40351054,0.00326026,0.11307766,0.90965481,0.44566695
-2.59629815,2.50121988,0.00164592,0.38985445,0.39801832,1.47839066,0.00346590,0.11587699,0.90433026,0.45247473
-2.59029515,2.59134258,0.00175579,0.38336843,0.41194032,1.56049182,0.00370190,0.11904326,0.90389692,0.46092687
-2.58429215,2.69133440,0.00186904,0.37887092,0.42710774,1.64880926,0.00396628,0.12251784,0.90807267,0.47072562
-2.57828914,2.79941121,0.00198384,0.37617738,0.44328609,1.74218236,0.00425639,0.12623271,0.91649327,0.48153826
-2.57228614,2.91358060,0.00209827,0.37507795,0.46019898,1.83931051,0.00456900,0.13011187,0.92871582,0.49300457
-2.56628314,3.03167961,0.00221039,0.37534119,0.47753363,1.93877508,0.00490026,0.13407310,0.94422438,0.50474561
-2.56028014,3.15142058,0.00231823,0.37671861,0.49494795,2.03906723,0.00524581,0.13803005,0.96243796,0.51637350
-2.55427714,3.27044400,0.00241988,0.37894972,0.51207896,2.13862094,0.00560078,0.14189462,0.98272066,0.52750205
-2.54827414,3.38637699,0.00251348,0.38176772,0.52855225,2.23585056,0.00595992,0.14557949,1.00439389,0.53775765
-2.54227114,3.49689552,0.00259730,0.38490556,0.54399218,2.32919163,0.00631769,0.14900072,1.02675038,0.54679023
-2.53626813,3.59978835,0.00266978,0.38810233,0.55803248,2.41714372,0.00666839,0.15208033,1.04906979,0.55428373
-2.53026513,3.69302035,0.00272954,0.39110962,0.57032687,2.49831380,0.00700628,0.15474880,1.07063529,0.55996581
-2.52426213,3.77479276,0.00277546,0.39369782,0.58055932,2.57145823,0.00732573,0.15694723,1.09075093,0.56361622
-2.51825913,3.84359801,0.00280664,0.39566198,0.58845358,2.63552194,0.00762137,0.15862931,1.10875902,0.56507367
-2.51225613,3.89826663,0.00282250,0.39682713,0.59378157,2.68967275,0.00788826,0.15976280,1.12405714,0.56424077
-2.50625313,3.93800427,0.00282271,0.39705274,0.59637036,2.73332942,0.00812200,0.16033053,1.13611397,0.56108685
-2.50025013,3.96241672,0.00280729,0.39623618,0.59610752,2.76618179,0.00831890,0.16033101,1.14448355,0.55564853
-2.49424712,3.97152186,0.00277651,0.39431499,0.59294446,2.78820192,0.00847607,0.15977829,1.14881723,0.54802797
-2.48824412,3.96574720,0.00273094,0.39126783,0.58689776,2.79964527,0.00859154,0.15870146,1.14887275,0.53838891
-2.48224112,3.94591306,0.00267143,0.38711402,0.57804845,2.80104151,0.00866429,0.15714350,1.14452018,0.52695048
-2.47623812,3.91320126,0.00259905,0.38191167,0.56653909,2.79317495,0.00869430,0.15515964,1.13574414,0.51397918
-2.47023512,3.86911044,0.00251507,0.37575445,0.55256898,2.77705497,0.00868256,0.15281529,1.12264231,0.49977927
-2.46423212,3.81539943,0.00242096,0.36876702,0.53638752,2.75387747,0.00863097,0.15018362,1.10542003,0.48468184
-2.45822911,3.75402066,0.00231831,0.36109937,0.51828600,2.72497864,0.00854234,0.14734280,1.08438124,0.46903313
-2.45222611,3.68704625,0.00220878,0.35292025,0.49858825,2.69178297,0.00842022,0.14437315,1.05991594,0.45318243
-2.44622311,3.61658960,0.00209411,0.34440986,0.47764037,2.65574736,0.00826879,0.14135416,1.03248479,0.43747009
-2.44022011,3.54472584,0.00197603,0.33575231,0.45580006,2.61830406,0.00809267,0.13836161,1.00260131,0.42221602
-2.43421711,3.47341432,0.00185625,0.32712787,0.43342585,2.58080456,0.00789679,0.13546491,0.97081252,0.40770918
-2.42821411,3.40442657,0.00173641,0.31870559,0.41086672,2.54446718,0.00768616,0.13272464,0.93767883,0.39419844
-2.42221111,3.33928276,0.00161805,0.31063649,0.38845248,2.51033066,0.00746568,0.13019061,0.90375409,0.38188508
-2.41620810,3.27919946,0.00150262,0.30304759,0.36648525,2.47921589,0.00724003,0.12790032,0.86956651,0.37091725
-2.41020510,3.22505109,0.00139142,0.29603711,0.34523220,2.45169760,0.00701343,0.12587803,0.83560150,0.36138663
-2.40420210,3.17734664,0.00128559,0.28967100,0.32492008,2.42808742,0.00678958,0.12413444,0.80228704,0.35332721
-2.39819910,3.13622278,0.00118616,0.28398092,0.30573132,2.40842903,0.00657150,0.12266692,0.76998215,0.34671644
-2.39219610,3.10145362,0.00109399,0.27896384,0.28780202,2.39250577,0.00636152,0.12146049,0.73896896,0.34147850
-2.38619310,3.07247658,0.00100981,0.27458317,0.27122179,2.37986034,0.00616121,0.12048924,0.70944867,0.33748953
-2.38019010,3.04843317,0.00093424,0.27077133,0.25603521,2.36982566,0.00597141,0.11971833,0.68154133,0.33458473
-2.37418709,3.02822276,0.00086777,0.26743381,0.24224492,2.36156550,0.00579228,0.11910644,0.65528941,0.33256682
-2.36818409,3.01056677,0.00081084,0.26445419,0.22981604,2.35412287,0.00562334,0.11860844,0.63066480,0.33121557
-2.36218109,2.99408019,0.00076380,0.26170026,0.21868169,2.34647396,0.00546364,0.11817834,0.60757873,0.33029806
-2.35617809,2.97734729,0.00072698,0.25903055,0.20874932,2.33758504,0.00531183,0.11777224,0.58589402,0.32957911
-2.35017509,2.95899769,0.00070068,0.25630126,0.19990747,2.32646965,0.00516629,0.11735120,0.56543891,0.32883149
-2.34417209,2.93777962,0.00068519,0.25337313,0.19203274,2.31224343,0.00502534,0.11688385,0.54602176,0.32784548
-2.33816908,2.91262681,0.00068083,0.25011789,0.18499664,2.29417398,0.00488730,0.11634870,0.52744572,0.32643745
-2.33216608,2.88271614,0.00068792,0.24642414,0.17867198,2.27172370,0.00475068,0.11573594,0.50952281,0.32445701
-2.32616308,2.84751357,0.00070680,0.24220226,0.17293867,2.24458341,0.00461423,0.11504870,0.49208655,0.32179256
-2.32016008,2.80680637,0.00073782,0.23738822,0.16768855,2.21269568,0.00447712,0.11430365,0.47500262,0.31837493
-2.31415708,2.76072065,0.00078132,0.23194620,0.16282934,2.17626664,0.00433892,0.11353103,0.45817721,0.31417924
-2.30815408,2.70972339,0.00083761,0.22586981,0.15828739,2.13576620,0.00419971,0.11277395,0.44156256,0.30922461
-2.30215108,2.65460945,0.00090696,0.21918202,0.15400937,2.09191658,0.00406004,0.11208709,0.42515971,0.30357221
-2.29614807,2.59647432,0.00098953,0.21193380,0.14996275,2.04567014,0.00392097,0.11153482,0.40901833,0.29732140
-2.29014507,2.53667417,0.00108535,0.20420156,0.14613532,1.99817742,0.00378399,0.11118883,0.39323393,0.29060453
-2.28414207,2.47677516,0.00119433,0.19608364,0.14253363,1.95074707,0.00365098,0.11112538,0.37794244,0.28358043
-2.27813907,2.41849435,0.00131611,0.18769593,0.13918072,1.90479943,0.00352416,0.11142227,0.36331286,0.27642716
-2.27213607,2.36363499,0.00145016,0.17916696,0.13611316,1.86181577,0.00340596,0.11215566,0.34953818,0.26933410
-2.26613307,2.31401873,0.00159563,0.17063263,0.13337758,1.82328524,0.00329895,0.11339688,0.33682513,0.26249395
-2.26013007,2.27141765,0.00175140,0.16223084,0.13102696,1.79065166,0.00320574,0.11520932,0.32538337,0.25609494
-2.25412706,2.23748844,0.00191607,0.15409627,0.12911681,1.76526196,0.00312889,0.11764565,0.31541451,0.25031346
-2.24812406,2.21371140,0.00208791,0.14635549,0.12770138,1.74831816,0.00307080,0.12074521,0.30710159,0.24530754
-2.24212106,2.20133588,0.00226492,0.13912264,0.12683016,1.74083436,0.00303363,0.12453203,0.30059931,0.24121122
-2.23611806,2.20133412,0.00244485,0.13249573,0.12654464,1.74359997,0.00301922,0.12901316,0.29602564,0.23813017
-2.23011506,2.21436458,0.00262522,0.12655377,0.12687564,1.75715020,0.00302905,0.13417770,0.29345485,0.23613856
-2.22411206,2.24074562,0.00280341,0.12135469,0.12784108,1.78174442,0.00306413,0.13999631,0.29291246,0.23527711
-2.21810905,2.28044002,0.00297671,0.11693423,0.12944443,1.81735282,0.00312503,0.14642138,0.29437211,0.23555259
-2.21210605,2.33305053,0.00314242,0.11330559,0.13167371,1.86365162,0.00321176,0.15338773,0.29775453,0.23693847
-2.20610305,2.39782612,0.00329789,0.11045995,0.13450115,1.92002652,0.00332385,0.16081390,0.30292850,0.23937666
-2.20010005,2.47367862,0.00344065,0.10836775,0.13788349,1.98558441,0.00346027,0.16860395,0.30971388,0.24278032
-2.19409705,2.55920898,0.00356853,0.10698063,0.14176278,2.05917279,0.00361947,0.17664967,0.31788642,0.24703749
-2.18809405,2.65274241,0.00367965,0.10623388,0.14606775,2.13940629,0.00379941,0.18483323,0.32718419,0.25201537
-2.18209105,2.75237122,0.00377258,0.10604934,0.15071569,2.22469980,0.00399755,0.19303008,0.33731547,0.25756513
-2.17608804,2.85600449,0.00384639,0.10633864,0.15561464,2.31330726,0.00421095,0.20111217,0.34796761,0.26352705
-2.17008504,2.96142299,0.00390067,0.10700658,0.16066596,2.40336538,0.00443628,0.20895116,0.35881670,0.26973581
-2.16408204,3.06633830,0.00393557,0.10795453,0.16576721,2.49294112,0.00466992,0.21642180,0.36953762,0.27602584
-2.15807904,3.16845449,0.00395183,0.10908384,0.17081505,2.58008206,0.00490803,0.22340517,0.37981410,0.28223644
-2.15207604,3.26553088,0.00395073,0.11029905,0.17570838,2.66286829,0.00514662,0.22979183,0.38934843,0.28821674
-2.14607304,3.35544427,0.00393409,0.11151077,0.18035140,2.73946463,0.00538172,0.23548468,0.39787049,0.29383017
-2.14007004,3.43624889,0.00390419,0.11263831,0.18465655,2.80817173,0.00560937,0.24040149,0.40514584,0.29895848
-2.13406703,3.50623256,0.00386368,0.11361183,0.18854737,2.86747472,0.00582586,0.24447708,0.41098244,0.30350512
-2.12806403,3.56396711,0.00381553,0.11437403,0.19196100,2.91608786,0.00602774,0.24766491,0.41523593,0.30739796
-2.12206103,3.60835176,0.00376288,0.11488133,0.19485040,2.95299386,0.00621196,0.24993827,0.41781321,0.31059120
-2.11605803,3.63864777,0.00370896,0.11510461,0.19718611,2.97747645,0.00637599,0.25129076,0.41867433,0.31306652
-2.11005503,3.65450329,0.00365694,0.11502932,0.19895760,2.98914510,0.00651786,0.25173630,0.41783248,0.31483333
-2.10405203,3.65596721,0.00360984,0.11465523,0.20017401,2.98795078,0.00663628,0.25130838,0.41535234,0.31592817
-2.09804902,3.64349164,0.00357038,0.11399564,0.20086439,2.97419219,0.00673063,0.25005894,0.41134679,0.31641330
-2.09204602,3.61792247,0.00354094,0.11307626,0.20107737,2.94851180,0.00680106,0.24805651,0.40597211,0.31637438
-2.08604302,3.58047823,0.00352340,0.11193373,0.20088018,2.91188193,0.00684841,0.24538404,0.39942207,0.31591751
-2.08004002,3.53271795,0.00351915,0.11061393,0.20035728,2.86558085,0.00687424,0.24213627,0.39192102,0.31516554
-2.07403702,3.47649864,0.00352895,0.10917005,0.19960833,2.81115975,0.00688078,0.23841681,0.38371630,0.31425388
-2.06803402,3.41392407,0.00355299,0.10766061,0.19874583,2.75040151,0.00687083,0.23433512,0.37507042,0.31332584
-2.06203102,3.34728626,0.00359086,0.10614751,0.19789238,2.68527251,0.00684769,0.23000334,0.36625309,0.31252779
-2.05602801,3.27900163,0.00364155,0.10469402,0.19717761,2.61786914,0.00681504,0.22553324,0.35753349,0.31200418
-2.05002501,3.21154400,0.00370352,0.10336297,0.19673501,2.55036067,0.00677680,0.22103333,0.34917307,0.31189258
-2.04402201,3.14737638,0.00377476,0.10221507,0.19669859,2.48493033,0.00673703,0.21660620,0.34141895,0.31231904
-2.03801901,3.08888387,0.00385289,0.10130740,0.19719963,2.42371652,0.00669974,0.21234622,0.33449811,0.31339373
-2.03201601,3.03830968,0.00393522,0.10069214,0.19836341,2.36875599,0.00666882,0.20833765,0.32861255,0.31520712
-2.02601301,2.99769599,0.00401889,0.10041545,0.20030617,2.32193064,0.00664785,0.20465316,0.32393526,0.31782675
-2.02001001,2.96883155,0.00410096,0.10051662,0.20313228,2.28491962,0.00664001,0.20135281,0.32060721,0.32129473
-2.01400700,2.95320724,0.00417854,0.10102731,0.20693169,2.25915793,0.00664796,0.19848344,0.31873514,0.32562596
-2.00800400,2.95198061,0.00424888,0.10197104,0.21177767,2.24580275,0.00667376,0.19607851,0.31839021,0.33080724
-2.00200100,2.96595044,0.00430944,0.10336272,0.21772496,2.24570818,0.00671881,0.19415827,0.31960732,0.33679706
-1.99599800,2.99554142,0.00435802,0.10520837,0.22480825,2.25940895,0.00678378,0.19273025,0.32238510,0.34352635
-1.98999500,3.04079940,0.00439281,0.10750487,0.23304109,2.28711337,0.00686862,0.19179000,0.32668643,0.35089993
-1.98399200,3.10139699,0.00441238,0.11023982,0.24241528,2.32870548,0.00697254,0.19132207,0.33243948,0.35879872
-1.97798899,3.17664902,0.00441580,0.11339150,0.25290060,2.38375602,0.00709406,0.19130106,0.33953922,0.36708267
-1.97198599,3.26553747,0.00440255,0.11692890,0.26444509,2.45154178,0.00723103,0.19169287,0.34784932,0.37559427
-1.96598299,3.36674477,0.00437256,0.12081190,0.27697574,2.53107253,0.00738071,0.19245594,0.35720462,0.38416256
-1.95997999,3.47869463,0.00432619,0.12499163,0.29039973,2.62112453,0.00753990,0.19354257,0.36741399,0.39260763
-1.95397699,3.59959892,0.00426413,0.12941091,0.30460606,2.72027949,0.00770496,0.19490029,0.37826373,0.40074536
-1.94797399,3.72750948,0.00418739,0.13400503,0.31946769,2.82696778,0.00787204,0.19647325,0.38952159,0.40839234
-1.94197099,3.86037302,0.00409722,0.13870272,0.33484416,2.93951433,0.00803711,0.19820358,0.40094127,0.41537090
-1.93596798,3.99608756,0.00399506,0.14342733,0.35058446,3.05618575,0.00819614,0.20003288,0.41226752,0.42151396
-1.92996498,4.13255866,0.00388245,0.14809834,0.36653041,3.17523730,0.00834525,0.20190362,0.42324169,0.42666966
-1.92396198,4.26775351,0.00376100,0.15263308,0.38252010,3.29495783,0.00848080,0.20376060,0.43360780,0.43070557
-1.91795898,4.39975129,0.00363231,0.15694863,0.39839161,3.41371153,0.00859953,0.20555238,0.44311873,0.43351234
-1.91195598,4.52678793,0.00349794,0.16096390,0.41398667,3.52997490,0.00869866,0.20723264,0.45154267,0.43500672
-1.90595298,4.64729394,0.00335939,0.16460181,0.42915418,3.64236781,0.00877599,0.20876150,0.45866930,0.43513368
-1.89994997,4.75992384,0.00321804,0.16779139,0.44375359,3.74967766,0.00882997,0.21010662,0.46431573,0.43386775
-1.89394697,4.86357647,0.00307517,0.17046990,0.45765774,3.85087593,0.00885972,0.21124419,0.46833176,0.43121331
-1.88794397,4.95740543,0.00293195,0.17258469,0.47075538,3.94512678,0.00886506,0.21215966,0.47060425,0.42720403
-1.88194097,5.04081961,0.00278943,0.17409477,0.48295290,4.03178773,0.00884652,0.21284811,0.47106045,0.42190126
-1.87593797,5.11347413,0.00264856,0.17497215,0.49417551,4.11040262,0.00880528,0.21331437,0.46967004,0.41539166
-1.86993497,5.17525235,0.00251019,0.17520259,0.50436763,4.18068781,0.00874313,0.21357275,0.46644568,0.40778400
-1.86393197,5.22624024,0.00237511,0.17478604,0.51349261,4.24251237,0.00866239,0.21364636,0.46144214,0.39920533
-1.85792896,5.26669466,0.00224403,0.17373652,0.52153170,4.29587391,0.00856581,0.21356613,0.45475395,0.38979672
-1.85192596,5.29700720,0.00211761,0.17208154,0.52848243,4.34087121,0.00845649,0.21336943,0.44651158,0.37970874
-1.84592296,5.31766580,0.00199646,0.16986109,0.53435647,4.37767552,0.00833772,0.21309842,0.43687643,0.36909677
-1.83991996,5.32921599,0.00188116,0.16712614,0.53917708,4.40650215,0.00821291,0.21279818,0.42603480,0.35811654
-1.83391696,5.33222394,0.00177222,0.16393692,0.54297638,4.42758374,0.00808547,0.21251463,0.41419106,0.34691980
-1.82791396,5.32724287,0.00167012,0.16036086,0.54579249,4.44114685,0.00795867,0.21229248,0.40156045,0.33565057
-1.82191096,5.31478463,0.00157528,0.15647034,0.54766673,4.44739285,0.00783558,0.21217306,0.38836171,0.32444180
-1.81590795,5.29529735,0.00148804,0.15234043,0.54864113,4.44648392,0.00771897,0.21219241,0.37480999,0.31341276
-1.80990495,5.26915010,0.00140865,0.14804656,0.54875619,4.43853482,0.00761125,0.21237948,0.36111020,0.30266701
-1.80390195,5.23662466,0.00133730,0.14366233,0.54804913,4.42361033,0.00751438,0.21275461,0.34745130,0.29229115
-1.79789895,5.19791449,0.00127403,0.13925749,0.54655267,4.40172816,0.00742987,0.21332841,0.33400144,0.28235413
-1.79189595,5.15313004,0.00121880,0.13489608,0.54429432,4.37286687,0.00735874,0.21410095,0.32090441,0.27290726
-1.78589295,5.10230988,0.00117142,0.13063490,0.54129624,4.33697783,0.00730150,0.21506143,0.30827724,0.26398459
-1.77988994,5.04543621,0.00113159,0.12652227,0.53757560,4.29400012,0.00725813,0.21618827,0.29620917,0.25560391
-1.77388694,4.98245361,0.00109889,0.12259711,0.53314538,4.24387753,0.00722815,0.21744964,0.28476174,0.24776790
-1.76788394,4.91328967,0.00107278,0.11888836,0.52801552,4.18657601,0.00721056,0.21880432,0.27397012,0.24046567
-1.76188094,4.83787610,0.00105259,0.11541474,0.52219442,4.12210091,0.00720392,0.22020307,0.26384532,0.23367434
-1.75587794,4.75616917,0.00103761,0.11218477,0.51569049,4.05051264,0.00720638,0.22159018,0.25437716,0.22736078
-1.74987494,4.66816842,0.00102701,0.10919719,0.50851387,3.97194006,0.00721570,0.22290538,0.24553792,0.22148333
-1.74387194,4.57393281,0.00101993,0.10644157,0.50067801,3.88659094,0.00722935,0.22408587,0.23728617,0.21599353
-1.73786893,4.47359375,0.00101546,0.10389921,0.49220120,3.79475907,0.00724449,0.22506848,0.22957088,0.21083780
-1.73186593,4.36736453,0.00101272,0.10154421,0.48310780,3.69682773,0.00725813,0.22579187,0.22233530,0.20595909
-1.72586293,4.25554622,0.00101081,0.09934481,0.47342932,3.59326963,0.00726713,0.22619871,0.21552073,0.20129850
-1.71985993,4.13852988,0.00100890,0.09726476,0.46320506,3.48464341,0.00726832,0.22623763,0.20906974,0.19679677
-1.71385693,4.01679539,0.00100620,0.09526482,0.45248244,3.37158704,0.00725859,0.22586506,0.20292903,0.19239585
-1.70785393,3.89090712,0.00100202,0.09330437,0.44131699,3.25480851,0.00723493,0.22504676,0.19705153,0.18804033
-1.70185093,3.76150688,0.00099576,0.09134295,0.42977195,3.13507428,0.00719461,0.22375903,0.19139802,0.18367886
-1.69584792,3.62930446,0.00098694,0.08934177,0.41791754,3.01319601,0.00713518,0.22198950,0.18593803,0.17926552
-1.68984492,3.49506624,0.00097519,0.08726518,0.40582993,2.89001604,0.00705459,0.21973761,0.18065018,0.17476102
-1.68384192,3.35960232,0.00096028,0.08508191,0.39358989,2.76639216,0.00695130,0.21701453,0.17552196,0.17013388
-1.67783892,3.22375247,0.00094209,0.08276621,0.38128132,2.64318218,0.00682429,0.21384283,0.17054908,0.16536135
-1.67183592,3.08837148,0.00092064,0.08029871,0.36898954,2.52122866,0.00667314,0.21025563,0.16573439,0.16043018
-1.66583292,2.95431418,0.00089607,0.07766710,0.35679965,2.40134436,0.00649806,0.20629550,0.16108660,0.15533710
-1.65982991,2.82242074,0.00086861,0.07486646,0.34479474,2.28429873,0.00629987,0.20201302,0.15661882,0.15008903
-1.65382691,2.69350253,0.00083859,0.07189936,0.33305438,2.17080583,0.00608007,0.19746518,0.15234705,0.14470305
-1.64782391,2.56832902,0.00080642,0.06877571,0.32165316,2.06151412,0.00584071,0.19271361,0.14828870,0.13920594
-1.64182091,2.44761627,0.00077257,0.06551225,0.31065953,1.95699826,0.00558441,0.18782283,0.14446132,0.13363350
-1.63581791,2.33201713,0.00073756,0.06213194,0.30013503,1.85775327,0.00531428,0.18285849,0.14088145,0.12802950
-1.62981491,2.22211371,0.00070192,0.05866305,0.29013376,1.76419118,0.00503380,0.17788578,0.13756383,0.12244446
-1.62381191,2.11841219,0.00066619,0.05513813,0.28070230,1.67664013,0.00474677,0.17296803,0.13452080,0.11693410
-1.61780890,2.02134012,0.00063091,0.05159288,0.27188001,1.59534604,0.00445717,0.16816548,0.13176210,0.11155770
-1.61180590,1.93124610,0.00059658,0.04806496,0.26369964,1.52047649,0.00416906,0.16353443,0.12929486,0.10637628
