energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-4.30115058,0.88769429,0.03830886,0.00127510,0.03003741,0.52622744,0.46606334,0.23969323
-4.29514757,0.88773720,0.03930896,0.00123765,0.03001065,0.52590487,0.45616298,0.23864380
-4.28914457,0.89155346,0.04026322,0.00120431,0.02979668,0.52809439,0.44905885,0.23946110
-4.28314157,0.89957492,0.04119688,0.00117651,0.02940461,0.53287410,0.44489403,0.24217293
-4.27713857,0.91223970,0.04213924,0.00115556,0.02884766,0.54033626,0.44380160,0.24680521
-4.27113557,0.92997564,0.04312268,0.00114267,0.02814285,0.55058116,0.44589934,0.25337948
-4.26513257,0.95318091,0.04418143,0.00113886,0.02731037,0.56370848,0.45128319,0.26190942
-4.25912956,0.98220270,0.04535022,0.00114496,0.02637301,0.57980690,0.46001983,0.27239661
-4.25312656,1.01731536,0.04666288,0.00116160,0.02535539,0.59894269,0.47213895,0.28482592
-4.24712356,1.05869891,0.04815084,0.00118917,0.02428321,0.62114820,0.48762570,0.29916090
-4.24112056,1.10641961,0.04984172,0.00122783,0.02318251,0.64641093,0.50641407,0.31533957
-4.23511756,1.16041351,0.05175804,0.00127748,0.02207885,0.67466433,0.52838147,0.33327114
-4.22911456,1.22047442,0.05391606,0.00133778,0.02099664,0.70578081,0.55334540,0.35283377
-4.22311156,1.28624710,0.05632497,0.00140815,0.01995850,0.73956778,0.58106227,0.37387386
-4.21710855,1.35722653,0.05898622,0.00148778,0.01898469,0.77576715,0.61122891,0.39620706
-4.21110555,1.43276372,0.06189335,0.00157561,0.01809270,0.81405849,0.64348694,0.41962091
-4.20510255,1.51207804,0.06503205,0.00167044,0.01729689,0.85406595,0.67742977,0.44387937
-4.19909955,1.59427600,0.06838068,0.00177086,0.01660835,0.89536868,0.71261245,0.46872886
-4.19309655,1.67837578,0.07191103,0.00187534,0.01603473,0.93751441,0.74856370,0.49390575
-4.18709355,1.76333655,0.07558950,0.00198225,0.01558035,0.98003542,0.78479986,0.51914482
-4.18109055,1.84809151,0.07937848,0.00208992,0.01524629,1.02246627,0.82084009,0.54418836
-4.17508754,1.93158296,0.08323796,0.00219662,0.01503063,1.06436220,0.85622217,0.56879538
-4.16908454,2.01279796,0.08712727,0.00230069,0.01492875,1.10531731,0.89051798,0.59275041
-4.16308154,2.09080276,0.09100679,0.00240049,0.01493371,1.14498148,0.92334806,0.61587144
-4.15707854,2.16477437,0.09483969,0.00249453,0.01503663,1.18307498,0.95439441,0.63801632
-4.15107554,2.23402767,0.09859348,0.00258142,0.01522722,1.21940000,0.98341070,0.65908753
-4.14507254,2.29803670,0.10224130,0.00265996,0.01549414,1.25384837,1.01022951,0.67903455
-4.13906953,2.35644898,0.10576291,0.00272916,0.01582555,1.28640484,1.03476595,0.69785409
-4.13306653,2.40909217,0.10914534,0.00278822,0.01620956,1.31714580,1.05701751,0.71558762
-4.12706353,2.45597266,0.11238305,0.00283660,0.01663461,1.34623321,1.07705999,0.73231665
-4.12106053,2.49726609,0.11547772,0.00287397,0.01708992,1.37390419,1.09503970,0.74815564
-4.11505753,2.53330037,0.11843755,0.00290025,0.01756584,1.40045642,1.11116215,0.76324309
-4.10905453,2.56453192,0.12127614,0.00291558,0.01805410,1.42623036,1.12567788,0.77773106
-4.10305153,2.59151630,0.12401109,0.00292030,0.01854805,1.45158882,1.13886602,0.79177385
-4.09704852,2.61487484,0.12666222,0.00291496,0.01904280,1.47689518,1.15101639,0.80551624
-4.09104552,2.63525870,0.12924968,0.00290023,0.01953529,1.50249109,1.16241117,0.81908208
-4.08504252,2.65331230,0.13179188,0.00287695,0.02002423,1.52867487,1.17330681,0.83256375
-4.07903952,2.66963782,0.13430357,0.00284600,0.02050998,1.55568162,1.18391743,0.84601308
-4.07303652,2.68476241,0.13679395,0.00280837,0.02099437,1.58366607,1.19440034,0.85943435
-4.06703352,2.69910977,0.13926512,0.00276505,0.02148041,1.61268895,1.20484447,0.87277961
-4.06103052,2.71297728,0.14171081,0.00271701,0.02197188,1.64270748,1.21526243,0.88594669
-4.05502751,2.72651969,0.14411563,0.00266519,0.02247300,1.67357059,1.22558645,0.89878006
-4.04902451,2.73974013,0.14645471,0.00261047,0.02298792,1.70501888,1.23566858,0.91107443
-4.04302151,2.75248854,0.14869397,0.00255361,0.02352029,1.73668951,1.24528504,0.92258105
-4.03701851,2.76446762,0.15079082,0.00249531,0.02407277,1.76812560,1.25414456,0.93301628
-4.03101551,2.77524582,0.15269544,0.00243610,0.02464666,1.79878988,1.26190027,0.94207217
-4.02501251,2.78427661,0.15435241,0.00237643,0.02524147,1.82808183,1.26816463,0.94942842
-4.01900950,2.79092305,0.15570283,0.00231659,0.02585468,1.85535773,1.27252656,0.95476522
-4.01300650,2.79448646,0.15668662,0.00225678,0.02648150,1.87995253,1.27457013,0.95777634
-4.00700350,2.79423788,0.15724496,0.00219708,0.02711485,1.90120290,1.27389365,0.95818192
-4.00100050,2.78945077,0.15732286,0.00213748,0.02774533,1.91847037,1.27012863,0.95574034
-3.99499750,2.77943371,0.15687152,0.00207790,0.02836147,1.93116365,1.26295746,0.95025873
-3.98899450,2.76356154,0.15585060,0.00201821,0.02894994,1.93875940,1.25212919,0.94160163
-3.98299150,2.74130382,0.15423011,0.00195825,0.02949601,1.94082059,1.23747277,0.92969758
-3.97698849,2.71224947,0.15199194,0.00189784,0.02998403,1.93701188,1.21890709,0.91454331
-3.97098549,2.67612669,0.14913091,0.00183682,0.03039799,1.92711149,1.19644775,0.89620562
-3.96498249,2.63281759,0.14565535,0.00177507,0.03072214,1.91101931,1.17021005,0.87482074
-3.95897949,2.58236706,0.14158718,0.00171250,0.03094163,1.88876090,1.14040854,0.85059149
-3.95297649,2.52498573,0.13696147,0.00164909,0.03104313,1.86048757,1.10735299,0.82378238
-3.94697349,2.46104718,0.13182555,0.00158488,0.03101538,1.82647251,1.07144131,0.79471293
-3.94097049,2.39107972,0.12623779,0.00151999,0.03084966,1.78710331,1.03314975,0.76374950
-3.93496748,2.31575324,0.12026593,0.00145462,0.03054023,1.74287133,0.99302094,0.73129614
-3.92896448,2.23586185,0.11398531,0.00138903,0.03008458,1.69435834,0.95165023,0.69778466
-3.92296148,2.15230318,0.10747691,0.00132355,0.02948354,1.64222104,0.90967111,0.66366447
-3.91695848,2.06605519,0.10082528,0.00125857,0.02874132,1.58717413,0.86774020,0.62939234
-3.91095548,1.97815148,0.09411663,0.00119454,0.02786537,1.52997254,0.82652222,0.59542259
-3.90495248,1.88965603,0.08743700,0.00113191,0.02686611,1.47139349,0.78667574,0.56219786
-3.89894947,1.80163830,0.08087056,0.00107117,0.02575659,1.41221895,0.74883981,0.53014064
-3.89294647,1.71514935,0.07449826,0.00101282,0.02455201,1.35321908,0.71362192,0.49964580
-3.88694347,1.63119989,0.06839670,0.00095734,0.02326922,1.29513699,0.68158747,0.47107422
-3.88094047,1.55074058,0.06263730,0.00090518,0.02192615,1.23867536,0.65325086,0.44474747
-3.87493747,1.47464509,0.05728576,0.00085679,0.02054130,1.18448487,0.62906824,0.42094362
-3.86893447,1.40369609,0.05240180,0.00081253,0.01913311,1.13315486,0.60943178,0.39989416
-3.86293147,1.33857428,0.04803913,0.00077274,0.01771951,1.08520599,0.59466549,0.38178195
-3.85692846,1.27985043,0.04424557,0.00073770,0.01631747,1.04108497,0.58502227,0.36674002
-3.85092546,1.22798018,0.04106331,0.00070760,0.01494259,1.00116114,0.58068212,0.35485136
-3.84492246,1.18330143,0.03852920,0.00068258,0.01360883,0.96572465,0.58175130,0.34614933
-3.83891946,1.14603394,0.03667508,0.00066272,0.01232830,0.93498610,0.58826228,0.34061879
-3.83291646,1.11628094,0.03552796,0.00064801,0.01111114,0.90907731,0.60017423,0.33819782
-3.82691346,1.09403221,0.03511009,0.00063838,0.00996548,0.88805291,0.61737414,0.33877988
-3.82091046,1.07916854,0.03543890,0.00063369,0.00889750,0.87189273,0.63967830,0.34221649
-3.81490745,1.07146713,0.03652670,0.00063374,0.00791153,0.86050458,0.66683427,0.34832023
-3.80890445,1.07060791,0.03838017,0.00063827,0.00701017,0.85372754,0.69852325,0.35686812
-3.80290145,1.07618043,0.04099968,0.00064697,0.00619456,0.85133550,0.73436299,0.36760532
-3.79689845,1.08769139,0.04437845,0.00065946,0.00546452,0.85304103,0.77391129,0.38024917
-3.79089545,1.10457278,0.04850153,0.00067534,0.00481886,0.85849966,0.81667016,0.39449345
-3.78489245,1.12619051,0.05334488,0.00069417,0.00425554,0.86731454,0.86209086,0.41001293
-3.77888944,1.15185375,0.05887436,0.00071545,0.00377194,0.87904170,0.90957976,0.42646817
-3.77288644,1.18082490,0.06504494,0.00073868,0.00336502,0.89319584,0.95850537,0.44351048
-3.76688344,1.21233035,0.07180014,0.00076335,0.00303154,0.90925699,1.00820630,0.46078711
-3.76088044,1.24557194,0.07907173,0.00078893,0.00276813,0.92667785,1.05800040,0.47794649
-3.75487744,1.27973924,0.08677999,0.00081489,0.00257150,0.94489205,1.10719503,0.49464361
-3.74887444,1.31402243,0.09483429,0.00084071,0.00243840,0.96332316,1.15509824,0.51054533
-3.74287144,1.34762589,0.10313434,0.00086588,0.00236573,0.98139458,1.20103086,0.52533569
-3.73686843,1.37978201,0.11157185,0.00088994,0.00235054,0.99853990,1.24433922,0.53872100
-3.73086543,1.40976526,0.12003285,0.00091244,0.00238997,1.01421386,1.28440817,0.55043473
-3.72486243,1.43690597,0.12840032,0.00093297,0.00248126,1.02790344,1.32067414,0.56024204
-3.71885943,1.46060366,0.13655735,0.00095119,0.00262161,1.03913883,1.35263778,0.56794391
-3.71285643,1.48033932,0.14439047,0.00096679,0.00280816,1.04750413,1.37987568,0.57338069
-3.70685343,1.49568641,0.15179312,0.00097952,0.00303788,1.05264709,1.40205081,0.57643501
-3.70085043,1.50631993,0.15866908,0.00098922,0.00330747,1.05428792,1.41892116,0.57703401
-3.69484742,1.51202347,0.16493569,0.00099576,0.00361328,1.05222654,1.43034606,0.57515070
-3.68884442,1.51269362,0.17052669,0.00099909,0.00395123,1.04634802,1.43629000,0.57080447
-3.68284142,1.50834168,0.17539450,0.00099922,0.00431675,1.03662611,1.43682343,0.56406067
-3.67683842,1.49909235,0.17951185,0.00099621,0.00470477,1.02312439,1.43212050,0.55502918
-3.67083542,1.48517954,0.18287264,0.00099020,0.00510967,1.00599514,1.42245371,0.54386212
-3.66483242,1.46693923,0.18549200,0.00098137,0.00552533,0.98547585,1.40818540,0.53075051
-3.65882941,1.44479955,0.18740546,0.00096994,0.00594517,0.96188335,1.38975656,0.51592016
-3.65282641,1.41926864,0.18866735,0.00095618,0.00636225,0.93560580,1.36767313,0.49962680
-3.64682341,1.39092036,0.18934843,0.00094038,0.00676937,0.90709281,1.34249053,0.48215048
-3.64082041,1.36037862,0.18953298,0.00092288,0.00715923,0.87684392,1.31479679,0.46378950
-3.63481741,1.32830082,0.18931534,0.00090401,0.00752458,0.84539582,1.28519520,0.44485407
-3.62881441,1.29536077,0.18879620,0.00088413,0.00785841,0.81330884,1.25428704,0.42565967
-3.62281141,1.26223194,0.18807871,0.00086359,0.00815416,0.78115296,1.22265515,0.40652046
-3.61680840,1.22957127,0.18726472,0.00084275,0.00840589,0.74949383,1.19084896,0.38774284
-3.61080540,1.19800406,0.18645117,0.00082195,0.00860845,0.71887926,1.15937151,0.36961925
-3.60480240,1.16811034,0.18572688,0.00080153,0.00875767,0.68982628,1.12866878,0.35242248
-3.59879940,1.14041276,0.18516978,0.00078180,0.00885050,0.66280942,1.09912181,0.33640033
-3.59279640,1.11536629,0.18484468,0.00076305,0.00888507,0.63825005,1.07104140,0.32177106
-3.58679340,1.09334975,0.18480172,0.00074555,0.00886077,0.61650725,1.04466557,0.30871932
-3.58079040,1.07465892,0.18507523,0.00072951,0.00877830,0.59787013,1.02015941,0.29739283
-3.57478739,1.05950152,0.18568335,0.00071515,0.00863960,0.58255183,0.99761720,0.28789978
-3.56878439,1.04799360,0.18662808,0.00070260,0.00844777,0.57068505,0.97706613,0.28030694
-3.56278139,1.04015744,0.18789572,0.00069198,0.00820700,0.56231934,0.95847155,0.27463848
-3.55677839,1.03592092,0.18945783,0.00068336,0.00792237,0.55742000,0.94174295,0.27087553
-3.55077539,1.03511827,0.19127238,0.00067673,0.00759973,0.55586869,0.92674061,0.26895662
-3.54477239,1.03749222,0.19328516,0.00067206,0.00724543,0.55746571,0.91328234,0.26877872
-3.53876938,1.04269785,0.19543139,0.00066925,0.00686617,0.56193403,0.90115031,0.27019932
-3.53276638,1.05030802,0.19763741,0.00066813,0.00646876,0.56892503,0.89009752,0.27303917
-3.52676338,1.05982072,0.19982253,0.00066850,0.00605989,0.57802592,0.87985423,0.27708599
-3.52076038,1.07066843,0.20190090,0.00067010,0.00564602,0.58876892,0.87013402,0.28209901
-3.51475738,1.08222952,0.20378349,0.00067259,0.00523312,0.60064193,0.86063975,0.28781431
-3.50875438,1.09384176,0.20538012,0.00067564,0.00482662,0.61310079,0.85106957,0.29395100
-3.50275138,1.10481783,0.20660158,0.00067885,0.00443123,0.62558270,0.84112292,0.30021797
-3.49674837,1.11446246,0.20736178,0.00068181,0.00405093,0.63752058,0.83050671,0.30632120
-3.49074537,1.12209096,0.20757994,0.00068410,0.00368890,0.64835806,0.81894177,0.31197143
-3.48474237,1.12704853,0.20718277,0.00068529,0.00334755,0.65756459,0.80616933,0.31689187
-3.47873937,1.12872965,0.20610660,0.00068499,0.00302850,0.66465017,0.79195773,0.32082577
-3.47273637,1.12659684,0.20429938,0.00068282,0.00273267,0.66917917,0.77610879,0.32354355
-3.46673337,1.12019801,0.20172249,0.00067845,0.00246035,0.67078276,0.75846400,0.32484921
-3.46073037,1.10918151,0.19835228,0.00067161,0.00221127,0.66916931,0.73890985,0.32458576
-3.45472736,1.09330830,0.19418120,0.00066210,0.00198470,0.66413243,0.71738234,0.32263940
-3.44872436,1.07246031,0.18921855,0.00064977,0.00177957,0.65555624,0.69387007,0.31894233
-3.44272136,1.04664491,0.18349076,0.00063458,0.00159451,0.64341754,0.66841588,0.31347398
-3.43671836,1.01599488,0.17704104,0.00061655,0.00142803,0.62778492,0.64111671,0.30626064
-3.43071536,0.98076392,0.16992862,0.00059578,0.00127852,0.60881469,0.61212162,0.29737351
-3.42471236,0.94131800,0.16222738,0.00057245,0.00114435,0.58674389,0.58162802,0.28692529
-3.41870935,0.89812271,0.15402407,0.00054680,0.00102393,0.56188075,0.54987606,0.27506538
-3.41270635,0.85172743,0.14541607,0.00051915,0.00091578,0.53459290,0.51714159,0.26197400
-3.40670335,0.80274687,0.13650893,0.00048985,0.00081851,0.50529402,0.48372784,0.24785554
-3.40070035,0.75184106,0.12741366,0.00045926,0.00073087,0.47442947,0.44995624,0.23293131
-3.39469735,0.69969451,0.11824397,0.00042781,0.00065177,0.44246150,0.41615682,0.21743214
-3.38869435,0.64699560,0.10911364,0.00039591,0.00058023,0.40985473,0.38265860,0.20159113
-3.38269135,0.59441711,0.10013398,0.00036394,0.00051546,0.37706253,0.34978036,0.18563672
-3.37668834,0.54259848,0.09141164,0.00033232,0.00045674,0.34451460,0.31782232,0.16978657
-3.37068534,0.49213068,0.08304678,0.00030138,0.00040351,0.31260644,0.28705890,0.15424224
-3.36468234,0.44354402,0.07513165,0.00027145,0.00035527,0.28169085,0.25773286,0.13918489
-3.35867934,0.39729913,0.06774965,0.00024282,0.00031163,0.25207159,0.23005106,0.12477220
-3.35267634,0.35378134,0.06097486,0.00021570,0.00027222,0.22399945,0.20418181,0.11113629
-3.34667334,0.31329827,0.05487191,0.00019027,0.00023674,0.19767049,0.18025381,0.09838290
-3.34067034,0.27608045,0.04949629,0.00016667,0.00020493,0.17322636,0.15835666,0.08659147
-3.33466733,0.24228447,0.04489494,0.00014497,0.00017655,0.15075647,0.13854259,0.07581620
-3.32866433,0.21199836,0.04110697,0.00012521,0.00015134,0.13030169,0.12082931,0.06608783
-3.32266133,0.18524851,0.03816453,0.00010738,0.00012911,0.11185926,0.10520374,0.05741592
-3.31665833,0.16200763,0.03609359,0.00009143,0.00010962,0.09538849,0.09162616,0.04979161
-3.31065533,0.14220322,0.03491463,0.00007731,0.00009266,0.08081702,0.08003470,0.04319049
-3.30465233,0.12572602,0.03464311,0.00006490,0.00007803,0.06804722,0.07034975,0.03757557
-3.29864932,0.11243796,0.03528965,0.00005409,0.00006552,0.05696244,0.06247824,0.03290008
-3.29264632,0.10217939,0.03685987,0.00004476,0.00005492,0.04743298,0.05631731,0.02911008
-3.28664332,0.09477515,0.03935384,0.00003678,0.00004605,0.03932148,0.05175765,0.02614675
-3.28064032,0.09003950,0.04276531,0.00003000,0.00003871,0.03248765,0.04868599,0.02394829
-3.27463732,0.08777972,0.04708043,0.00002430,0.00003273,0.02679227,0.04698700,0.02245147
-3.26863432,0.08779852,0.05227643,0.00001954,0.00002795,0.02210042,0.04654462,0.02159271
-3.26263132,0.08989534,0.05832002,0.00001560,0.00002421,0.01828397,0.04724263,0.02130886
-3.25662831,0.09386671,0.06516583,0.00001237,0.00002136,0.01522330,0.04896482,0.02153764
-3.25062531,0.09950594,0.07275492,0.00000973,0.00001929,0.01280849,0.05159483,0.02221780
-3.24462231,0.10660241,0.08101353,0.00000761,0.00001786,0.01093985,0.05501566,0.02328912
-3.23861931,0.11494068,0.08985224,0.00000590,0.00001698,0.00952803,0.05910915,0.02469228
-3.23261631,0.12429981,0.09916557,0.00000455,0.00001654,0.00849384,0.06375551,0.02636867
-3.22661331,0.13445294,0.10883228,0.00000348,0.00001647,0.00776769,0.06883302,0.02826025
-3.22061031,0.14516756,0.11871626,0.00000264,0.00001668,0.00728895,0.07421806,0.03030949
-3.21460730,0.15620640,0.12866826,0.00000199,0.00001711,0.00700515,0.07978543,0.03245939
-3.20860430,0.16732924,0.13852831,0.00000149,0.00001769,0.00687115,0.08540916,0.03465370
-3.20260130,0.17829541,0.14812889,0.00000111,0.00001838,0.00684834,0.09096372,0.03683729
-3.19659830,0.18886721,0.15729868,0.00000082,0.00001912,0.00690388,0.09632562,0.03895668
-3.19059530,0.19881392,0.16586686,0.00000060,0.00001986,0.00700999,0.10137539,0.04096070
-3.18459230,0.20791629,0.17366776,0.00000043,0.00002059,0.00714332,0.10599980,0.04280131
-3.17858929,0.21597141,0.18054563,0.00000031,0.00002125,0.00728444,0.11009426,0.04443442
-3.17258629,0.22279752,0.18635939,0.00000022,0.00002182,0.00741737,0.11356523,0.04582083
-3.16658329,0.22823867,0.19098707,0.00000016,0.00002229,0.00752923,0.11633250,0.04692704
-3.16058029,0.23216885,0.19432981,0.00000011,0.00002262,0.00760991,0.11833131,0.04772604
-3.15457729,0.23449543,0.19631511,0.00000008,0.00002281,0.00765181,0.11951405,0.04819795
-3.14857429,0.23516170,0.19689929,0.00000006,0.00002286,0.00764962,0.11985148,0.04833046
-3.14257129,0.23414820,0.19606894,0.00000004,0.00002274,0.00760011,0.11933347,0.04811910
-3.13656828,0.23147300,0.19384134,0.00000003,0.00002247,0.00750192,0.11796905,0.04756723
-3.13056528,0.22719066,0.19026373,0.00000002,0.00002205,0.00735539,0.11578588,0.04668579
-3.12456228,0.22138998,0.18541165,0.00000001,0.00002148,0.00716235,0.11282915,0.04549283
-3.11855928,0.21419067,0.17938618,0.00000001,0.00002078,0.00692593,0.10915978,0.04401282
-3.11255628,0.20573903,0.17231044,0.00000001,0.00001995,0.00665029,0.10485228,0.04227572
-3.10655328,0.19620284,0.16432539,0.00000000,0.00001903,0.00634049,0.09999214,0.04031593
-3.10055028,0.18576574,0.15558511,0.00000000,0.00001801,0.00600219,0.09467291,0.03817115
-3.09454727,0.17462129,0.14625193,0.00000000,0.00001693,0.00564144,0.08899322,0.03588111
-3.08854427,0.16296701,0.13649142,0.00000000,0.00001580,0.00526449,0.08305372,0.03348638
-3.08254127,0.15099863,0.12646759,0.00000000,0.00001464,0.00487759,0.07695414,0.03102719
-3.07653827,0.13890476,0.11633844,0.00000000,0.00001347,0.00448675,0.07079060,0.02854227
-3.07053527,0.12686218,0.10625209,0.00000000,0.00001230,0.00409765,0.06465318,0.02606799
-3.06453227,0.11503198,0.09634341,0.00000000,0.00001115,0.00371545,0.05862395,0.02363745
-3.05852926,0.10355643,0.08673154,0.00000000,0.00001004,0.00334475,0.05277541,0.02127995
-3.05252626,0.09255691,0.07751808,0.00000000,0.00000897,0.00298944,0.04716939,0.01902048
-3.04652326,0.08213271,0.06878604,0.00000000,0.00000796,0.00265271,0.04185643,0.01687953
-3.04052026,0.07236064,0.06059963,0.00000000,0.00000702,0.00233706,0.03687566,0.01487302
-3.03451726,0.06329560,0.05300460,0.00000000,0.00000614,0.00204423,0.03225495,0.01301241
-3.02851426,0.05497172,0.04602923,0.00000000,0.00000533,0.00177533,0.02801162,0.01130492
-3.02251126,0.04740409,0.03968576,0.00000000,0.00000459,0.00153084,0.02415323,0.00975400
-3.01650825,0.04059102,0.03397219,0.00000000,0.00000393,0.00131070,0.02067873,0.00835972
-3.01050525,0.03451642,0.02887435,0.00000000,0.00000334,0.00111437,0.01757969,0.00711934
-3.00450225,0.02915254,0.02436802,0.00000000,0.00000282,0.00094095,0.01484166,0.00602791
-2.99849925,0.02446259,0.02042112,0.00000000,0.00000236,0.00078923,0.01244549,0.00507883
-2.99249625,0.02040339,0.01699590,0.00000000,0.00000196,0.00065781,0.01036867,0.00426449
-2.98649325,0.01692782,0.01405082,0.00000000,0.00000162,0.00054512,0.00858653,0.00357680
-2.98049025,0.01398714,0.01154245,0.00000000,0.00000133,0.00044956,0.00707338,0.00300777
-2.97448724,0.01153293,0.00942697,0.00000000,0.00000108,0.00036953,0.00580352,0.00254999
-2.96848424,0.00951884,0.00766151,0.00000000,0.00000087,0.00030347,0.00475204,0.00219706
-2.96248124,0.00790209,0.00620527,0.00000000,0.00000070,0.00024995,0.00389554,0.00194405
-2.95647824,0.00664454,0.00502028,0.00000000,0.00000056,0.00020765,0.00321268,0.00178781
-2.95047524,0.00571367,0.00407203,0.00000000,0.00000044,0.00017544,0.00268456,0.00172728
-2.94447224,0.00508316,0.00332988,0.00000000,0.00000035,0.00015234,0.00229503,0.00176372
-2.93846923,0.00473335,0.00276724,0.00000000,0.00000027,0.00013759,0.00203086,0.00190095
-2.93246623,0.00465143,0.00236166,0.00000000,0.00000021,0.00013064,0.00188178,0.00214543
-2.92646323,0.00483150,0.00209473,0.00000000,0.00000016,0.00013112,0.00184050,0.00250637
-2.92046023,0.00527436,0.00195193,0.00000000,0.00000012,0.00013885,0.00190261,0.00299573
-2.91445723,0.00598726,0.00192238,0.00000000,0.00000009,0.00015386,0.00206642,0.00362814
-2.90845423,0.00698339,0.00199852,0.00000000,0.00000007,0.00017632,0.00233275,0.00442073
-2.90245123,0.00828127,0.00217575,0.00000000,0.00000005,0.00020658,0.00270466,0.00539291
-2.89644822,0.00990393,0.00245205,0.00000000,0.00000004,0.00024509,0.00318714,0.00656592
-2.89044522,0.01187796,0.00282752,0.00000000,0.00000003,0.00029244,0.00378675,0.00796243
-2.88444222,0.01423239,0.00330392,0.00000000,0.00000002,0.00034924,0.00451120,0.00960586
-2.87843922,0.01699737,0.00388427,0.00000000,0.00000002,0.00041619,0.00536888,0.01151966
-2.87243622,0.02020277,0.00457226,0.00000000,0.00000001,0.00049394,0.00636838,0.01372647
-2.86643322,0.02387655,0.00537187,0.00000000,0.00000001,0.00058312,0.00751796,0.01624712
-2.86043022,0.02804316,0.00628676,0.00000000,0.00000001,0.00068428,0.00882500,0.01909961
-2.85442721,0.03272176,0.00731989,0.00000000,0.00000000,0.00079781,0.01029542,0.02229803
-2.84842421,0.03792453,0.00847298,0.00000000,0.00000000,0.00092394,0.01193319,0.02585141
-2.84242121,0.04365503,0.00974609,0.00000000,0.00000000,0.00106269,0.01373974,0.02976271
-2.83641821,0.04990676,0.01113727,0.00000000,0.00000000,0.00121378,0.01571354,0.03402780
-2.83041521,0.05666187,0.01264221,0.00000000,0.00000000,0.00137667,0.01784975,0.03863469
-2.82441221,0.06389027,0.01425398,0.00000000,0.00000000,0.00155048,0.02013988,0.04356294
-2.81840920,0.07154917,0.01596298,0.00000000,0.00000000,0.00173402,0.02257173,0.04878330
-2.81240620,0.07958304,0.01775681,0.00000000,0.00000000,0.00192574,0.02512935,0.05425775
-2.80640320,0.08792417,0.01962045,0.00000000,0.00000001,0.00212378,0.02779327,0.05993988
-2.80040020,0.09649373,0.02153647,0.00000000,0.00000001,0.00232597,0.03054085,0.06577560
-2.79439720,0.10520350,0.02348540,0.00000000,0.00000001,0.00252992,0.03334681,0.07170432
-2.78839420,0.11395804,0.02544621,0.00000000,0.00000002,0.00273301,0.03618398,0.07766046
-2.78239120,0.12265744,0.02739689,0.00000000,0.00000003,0.00293254,0.03902409,0.08357529
-2.77638819,0.13120036,0.02931517,0.00000000,0.00000004,0.00312578,0.04183882,0.08937902
-2.77038519,0.13948744,0.03117921,0.00000001,0.00000006,0.00331009,0.04460076,0.09500309
-2.76438219,0.14742468,0.03296838,0.00000001,0.00000008,0.00348303,0.04728449,0.10038250
-2.75837919,0.15492686,0.03466401,0.00000001,0.00000012,0.00364250,0.04986760,0.10545812
-2.75237619,0.16192066,0.03625001,0.00000002,0.00000017,0.00378685,0.05233161,0.11017880
-2.74637319,0.16834734,0.03771351,0.00000003,0.00000024,0.00391505,0.05466276,0.11450319
-2.74037019,0.17416487,0.03904525,0.00000004,0.00000034,0.00402680,0.05685256,0.11840116
-2.73436718,0.17934932,0.04023986,0.00000005,0.00000048,0.00412270,0.05889814,0.12185469
-2.72836418,0.18389538,0.04129593,0.00000007,0.00000067,0.00420437,0.06080237,0.12485823
-2.72236118,0.18781603,0.04221592,0.00000010,0.00000092,0.00427465,0.06257364,0.12741839
-2.71635818,0.19114141,0.04300577,0.00000013,0.00000127,0.00433768,0.06422540,0.12955309
-2.71035518,0.19391671,0.04367444,0.00000018,0.00000174,0.00439914,0.06577550,0.13129003
-2.70435218,0.19619950,0.04423318,0.00000025,0.00000236,0.00446637,0.06724535,0.13266475
-2.69834917,0.19805643,0.04469476,0.00000033,0.00000318,0.00454859,0.06865883,0.13371826
-2.69234617,0.19955957,0.04507253,0.00000045,0.00000425,0.00465709,0.07004132,0.13449434
-2.68634317,0.20078265,0.04537953,0.00000059,0.00000564,0.00480542,0.07141860,0.13503683
-2.68034017,0.20179739,0.04562759,0.00000078,0.00000743,0.00500969,0.07281592,0.13538692
-2.67433717,0.20267018,0.04582648,0.00000102,0.00000972,0.00528874,0.07425724,0.13558059
-2.66833417,0.20345928,0.04598326,0.00000132,0.00001262,0.00566439,0.07576467,0.13564659
-2.66233117,0.20421276,0.04610173,0.00000171,0.00001628,0.00616169,0.07735820,0.13560471
-2.65632816,0.20496731,0.04618214,0.00000219,0.00002085,0.00680907,0.07905578,0.13546480
-2.65032516,0.20574790,0.04622111,0.00000278,0.00002650,0.00763851,0.08087359,0.13522640
-2.64432216,0.20656842,0.04621179,0.00000351,0.00003344,0.00868554,0.08282665,0.13487902
-2.63831916,0.20743311,0.04614423,0.00000440,0.00004191,0.00998918,0.08492968,0.13440311
-2.63231616,0.20833874,0.04600597,0.00000547,0.00005213,0.01159172,0.08719797,0.13377163
-2.62631316,0.20927726,0.04578282,0.00000676,0.00006439,0.01353831,0.08964836,0.13295207
-2.62031016,0.21023882,0.04545966,0.00000828,0.00007895,0.01587631,0.09230016,0.13190884
-2.61430715,0.21121477,0.04502149,0.00001008,0.00009612,0.01865443,0.09517578,0.13060587
-2.60830415,0.21220043,0.04445429,0.00001219,0.00011618,0.02192156,0.09830110,0.12900927
-2.60230115,0.21319746,0.04374598,0.00001463,0.00013941,0.02572537,0.10170546,0.12708978
