energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.11255628,1.81930606,0.20735403,0.59612788,0.00098937,0.40841357,0.00949049,0.71696099,0.85617558,0.19544214
-3.10655328,1.79297272,0.20452413,0.60364175,0.00102353,0.38684950,0.00990651,0.70317837,0.82043640,0.19738893
-3.10055028,1.76946606,0.20189481,0.61311017,0.00105896,0.36483092,0.01034936,0.69027541,0.78454587,0.20011604
-3.09454727,1.74922283,0.19948093,0.62452961,0.00109545,0.34269606,0.01081437,0.67827868,0.74910984,0.20368148
-3.08854427,1.73258617,0.19729277,0.63786528,0.00113280,0.32076428,0.01129597,0.66718687,0.71468796,0.20812428
-3.08254127,1.71981236,0.19533913,0.65305657,0.00117074,0.29932982,0.01178789,0.65697981,0.68178443,0.21346460
-3.07653827,1.71108163,0.19363057,0.67002369,0.00120904,0.27865683,0.01228341,0.64762888,0.65084125,0.21970428
-3.07053527,1.70651206,0.19218286,0.68867505,0.00124743,0.25897554,0.01277567,0.63910822,0.62223392,0.22682790
-3.06453227,1.70617587,0.19102027,0.70891511,0.00128567,0.24047982,0.01325793,0.63140615,0.59626960,0.23480415
-3.05852926,1.71011684,0.19017874,0.73065206,0.00132356,0.22332599,0.01372390,0.62453626,0.57318753,0.24358751
-3.05252626,1.71836793,0.18970859,0.75380513,0.00136088,0.20763278,0.01416808,0.61854752,0.55316154,0.25312002
-3.04652326,1.73096806,0.18967666,0.77831090,0.00139748,0.19348252,0.01458602,0.61353294,0.53630437,0.26333318
-3.04052026,1.74797709,0.19016781,0.80412850,0.00143324,0.18092325,0.01497461,0.60963625,0.52267343,0.27414988
-3.03451726,1.76948817,0.19128546,0.83124325,0.00146805,0.16997163,0.01533226,0.60705611,0.51227771,0.28548624
-3.02851426,1.79563674,0.19315136,0.85966878,0.00150187,0.16061663,0.01565913,0.60604763,0.50508538,0.29725344
-3.02251126,1.82660582,0.19590417,0.88944720,0.00153466,0.15282349,0.01595718,0.60692095,0.50103183,0.30935952
-3.01650825,1.86262712,0.19969712,0.92064774,0.00156641,0.14653814,0.01623022,0.61003658,0.50002774,0.32171107
-3.01050525,1.90397789,0.20469452,0.95336354,0.00159713,0.14169165,0.01648387,0.61579780,0.50196682,0.33421496
-3.00450225,1.95097371,0.21106728,0.98770697,0.00162684,0.13820455,0.01672548,0.62463995,0.50673303,0.34678004
-2.99849925,2.00395723,0.21898745,1.02380361,0.00165557,0.13599103,0.01696390,0.63701698,0.51420694,0.35931886
-2.99249625,2.06328350,0.22862202,1.06178515,0.00168332,0.13496273,0.01720927,0.65338572,0.52427099,0.37174943
-2.98649325,2.12930226,0.24012591,1.10178145,0.00171013,0.13503200,0.01747271,0.67418807,0.53681365,0.38399698
-2.98049025,2.20233795,0.25363465,1.14391215,0.00173601,0.13611470,0.01776599,0.69983202,0.55173215,0.39599571
-2.97448724,2.28266805,0.26925675,1.18827798,0.00176096,0.13813226,0.01810111,0.73067191,0.56893381,0.40769046
-2.96848424,2.37050070,0.28706620,1.23495218,0.00178498,0.14101311,0.01848991,0.76698881,0.58833595,0.41903822
-2.96248124,2.46595227,0.30709534,1.28397225,0.00180809,0.14469344,0.01894366,0.80897178,0.60986440,0.43000939
-2.95647824,2.56902589,0.32932835,1.33533230,0.00183031,0.14911719,0.01947263,0.85670072,0.63345060,0.44058865
-2.95047524,2.67959162,0.35369590,1.38897609,0.00185165,0.15423551,0.02008568,0.91013178,0.65902756,0.45077540
-2.94447224,2.79736925,0.38007101,1.44479127,0.00187218,0.16000547,0.02078989,0.96908586,0.68652476,0.46058358
-2.93846923,2.92191431,0.40826657,1.50260467,0.00189197,0.16638842,0.02159022,1.03324097,0.71586222,0.47004083
-2.93246623,3.05260831,0.43803477,1.56217906,0.00191112,0.17334785,0.02248921,1.10212906,0.74694416,0.47918704
-2.92646323,3.18865350,0.46906851,1.62321141,0.00192978,0.18084696,0.02348678,1.17513753,0.77965236,0.48807211
-2.92046023,3.32907304,0.50100508,1.68533290,0.00194810,0.18884611,0.02458002,1.25151575,0.81383983,0.49675312
-2.91445723,3.47271669,0.53343194,1.74811078,0.00196628,0.19730030,0.02576313,1.33038668,0.84932497,0.50529097
-2.90845423,3.61827259,0.56589472,1.81105215,0.00198451,0.20615673,0.02702746,1.41076323,0.88588677,0.51374665
-2.90245123,3.76428496,0.59790725,1.87360987,0.00200301,0.21535271,0.02836150,1.49156918,0.92326142,0.52217733
-2.89644822,3.90917779,0.62896322,1.93519050,0.00202197,0.22481404,0.02975113,1.57166388,0.96114054,0.53063253
-2.89044522,4.05128423,0.65854938,1.99516441,0.00204157,0.23445391,0.03117983,1.64987015,0.99917160,0.53915065
-2.88444222,4.18888097,0.68615964,2.05287789,0.00206195,0.24417259,0.03262904,1.72500429,1.03696051,0.54775605
-2.87843922,4.32022713,0.71130972,2.10766703,0.00208319,0.25385778,0.03407857,1.79590738,1.07407666,0.55645702
-2.87243622,4.44360645,0.73355177,2.15887335,0.00210532,0.26338584,0.03550703,1.86147662,1.11006037,0.56524472
-2.86643322,4.55737183,0.75248842,2.20586055,0.00212826,0.27262383,0.03689245,1.92069568,1.14443260,0.57409336
-2.86043022,4.65999072,0.76778581,2.24803216,0.00215189,0.28143233,0.03821273,1.97266308,1.17670685,0.58296159
-2.85442721,4.75009012,0.77918494,2.28484942,0.00217599,0.28966890,0.03944632,2.01661753,1.20640254,0.59179520
-2.84842421,4.82649947,0.78651107,2.31584884,0.00220024,0.29719221,0.04057273,2.05195941,1.23305981,0.60053090
-2.84242121,4.88829014,0.78968064,2.34065885,0.00222428,0.30386647,0.04157312,2.07826784,1.25625471,0.60910113
-2.83641821,4.93480985,0.78870565,2.35901477,0.00224768,0.30956617,0.04243083,2.09531268,1.27561439,0.61743955
-2.83041521,4.96571074,0.78369508,2.37077152,0.00226999,0.31418075,0.04313180,2.10306131,1.29083155,0.62548697
-2.82441221,4.98097002,0.77485354,2.37591343,0.00229073,0.31761909,0.04366502,2.10168007,1.30167728,0.63319727
-2.81840920,4.98090199,0.76247704,2.37456061,0.00230945,0.31981359,0.04402275,2.09153042,1.30801179,0.64054305
-2.81240620,4.96616098,0.74694615,2.36697149,0.00232575,0.32072353,0.04420079,2.07316018,1.30979241,0.64752055
-2.80640320,4.93773464,0.72871674,2.35354122,0.00233931,0.32033764,0.04419853,2.04729020,1.30707824,0.65415348
-2.80040020,4.89692767,0.70830862,2.33479582,0.00234990,0.31867580,0.04401899,2.01479699,1.30003142,0.66049561
-2.79439720,4.84533604,0.68629254,2.31138206,0.00235745,0.31578947,0.04366863,1.97669190,1.28891453,0.66663169
-2.78839420,4.78481254,0.66327585,2.28405338,0.00236204,0.31176122,0.04315723,1.93409756,1.27408444,0.67267681
-2.78239120,4.71742429,0.63988741,2.25365213,0.00236393,0.30670304,0.04249753,1.88822206,1.25598264,0.67877397
-2.77638819,4.64540352,0.61676197,2.22108869,0.00236355,0.30075359,0.04170488,1.84033170,1.23512251,0.68508997
-2.77038519,4.57109291,0.59452461,2.18731815,0.00236154,0.29407460,0.04079679,1.79172277,1.21207413,0.69180994
-2.76438219,4.49688706,0.57377561,2.15331528,0.00235872,0.28684638,0.03979251,1.74369311,1.18744707,0.69913039
-2.75837919,4.42517176,0.55507596,2.12004852,0.00235609,0.27926277,0.03871245,1.69751375,1.16187218,0.70725150
-2.75237619,4.35826280,0.53893399,2.08845398,0.00235479,0.27152571,0.03757773,1.65440146,1.13598292,0.71636860
-2.74637319,4.29834599,0.52579332,2.05941017,0.00235607,0.26383950,0.03640962,1.61549237,1.11039713,0.72666348
-2.74037019,4.24742013,0.51602231,2.03371428,0.00236128,0.25640525,0.03522909,1.58181742,1.08569983,0.73829582
-2.73436718,4.20724455,0.50990537,2.01206067,0.00237178,0.24941536,0.03405633,1.55427993,1.06242779,0.75139503
-2.72836418,4.17929251,0.50763615,1.99502239,0.00238893,0.24304855,0.03291037,1.53363569,1.04105633,0.76605289
-2.72236118,4.16471194,0.50931280,1.98303584,0.00241401,0.23746537,0.03180863,1.52047623,1.02198865,0.78231729
-2.71635818,4.16429431,0.51493547,1.97638946,0.00244816,0.23280433,0.03076669,1.51521542,1.00554807,0.80018726
-2.71035518,4.17845268,0.52440610,1.97521618,0.00249235,0.22917890,0.02979801,1.51807989,0.99197303,0.81960944
-2.70435218,4.20720931,0.53753056,1.97949012,0.00254731,0.22667517,0.02891368,1.52910368,0.98141504,0.84047614
-2.69834917,4.25019328,0.55402317,1.98902743,0.00261348,0.22535037,0.02812239,1.54812717,0.97393911,0.86262503
-2.69234617,4.30664801,0.57351357,2.00349102,0.00269097,0.22523226,0.02743023,1.57480073,0.96952668,0.88584048
-2.68634317,4.37544866,0.59555587,2.02239918,0.00277955,0.22631908,0.02684076,1.60859290,0.96808041,0.90985645
-2.68034017,4.45512887,0.61963996,2.04513771,0.00287859,0.22858042,0.02635502,1.64880321,0.96943067,0.93436093
-2.67433717,4.54391613,0.64520475,2.07097516,0.00298713,0.23195852,0.02597159,1.69457935,0.97334317,0.95900171
-2.66833417,4.63977505,0.67165302,2.09908088,0.00310380,0.23637023,0.02568672,1.74493845,0.97952747,0.98339349
-2.66233117,4.74045726,0.69836760,2.12854528,0.00322689,0.24170940,0.02549456,1.79879183,0.98764591,1.00712601
-2.65632816,4.84355684,0.72472844,2.15840203,0.00335442,0.24784969,0.02538730,1.85497272,0.99732280,1.02977311
-2.65032516,4.94656987,0.75013000,2.18765143,0.00348411,0.25464760,0.02535545,1.91226622,1.00815352,1.05090252
-2.64432216,5.04695647,0.77399848,2.21528462,0.00361352,0.26194589,0.02538812,1.96944048,1.01971341,1.07008602
-2.63831916,5.14220382,0.79580841,2.24030792,0.00374010,0.26957705,0.02547333,2.02527844,1.03156634,1.08690997
-2.63231616,5.22988855,0.81509779,2.26176689,0.00386125,0.27736695,0.02559828,2.07860896,1.04327295,1.10098565
-2.62631316,5.30773662,0.83148151,2.27876934,0.00397442,0.28513858,0.02574974,2.12833655,1.05439842,1.11195934
-2.62031016,5.37367926,0.84466226,2.29050692,0.00407722,0.29271568,0.02591436,2.17346864,1.06451984,1.11952180
-2.61430715,5.42590327,0.85443871,2.29627456,0.00416747,0.29992644,0.02607901,2.21313969,1.07323324,1.12341677
-2.60830415,5.46289426,0.86071046,2.29548735,0.00424326,0.30660696,0.02623107,2.24663123,1.08016020,1.12344831
-2.60230115,5.48347158,0.86347956,2.28769436,0.00430307,0.31260468,0.02635881,2.27338739,1.08495407,1.11948662
-2.59629815,5.48681389,0.86284855,2.27258895,0.00434579,0.31778136,0.02645159,2.29302532,1.08730577,1.11147225
-2.59029515,5.47247457,0.85901493,2.25001534,0.00437074,0.32201599,0.02650018,2.30534030,1.08694910,1.09941825
-2.58429215,5.44038663,0.85226240,2.21997109,0.00437771,0.32520711,0.02649690,2.31030539,1.08366556,1.08341053
-2.57828914,5.39085684,0.84294902,2.18260557,0.00436695,0.32727487,0.02643582,2.30806573,1.07728836,1.06360597
-2.57228614,5.32454950,0.83149281,2.13821436,0.00433915,0.32816247,0.02631287,2.29892781,1.06770583,1.04022861
-2.56628314,5.24246041,0.81835542,2.08722972,0.00429542,0.32783719,0.02612587,2.28334408,1.05486375,1.01356391
-2.56028014,5.14588190,0.80402437,2.03020761,0.00423722,0.32629077,0.02587457,2.26189359,1.03876670,0.98395130
-2.55427714,5.03636039,0.78899469,1.96781152,0.00416628,0.32353924,0.02556053,2.23525940,1.01947833,0.95177521
-2.54827414,4.91564786,0.77375064,1.90079379,0.00408458,0.31962214,0.02518708,2.20420353,0.99712025,0.91745514
-2.54227114,4.78564918,0.75874828,1.82997503,0.00399422,0.31460124,0.02475912,2.16954064,0.97186976,0.88143480
-2.53626813,4.64836698,0.74439959,1.75622231,0.00389735,0.30855858,0.02428292,2.13211110,0.94395624,0.84417111
-2.53026513,4.50584625,0.73105878,1.68042698,0.00379611,0.30159415,0.02376594,2.09275474,0.91365630,0.80612314
-2.52426213,4.36012047,0.71901132,1.60348272,0.00369255,0.29382306,0.02321649,2.05228602,0.88128776,0.76774159
-2.51825913,4.21316117,0.70846616,1.52626457,0.00358855,0.28537239,0.02264353,2.01147165,0.84720269,0.72945913
-2.51225613,4.06683255,0.69955134,1.44960971,0.00348579,0.27637778,0.02205635,1.97101128,0.81177959,0.69168188
-2.50625313,3.92285255,0.69231323,1.37430037,0.00338572,0.26697989,0.02146431,1.93152201,0.77541499,0.65478230
-2.50025013,3.78276144,0.68671921,1.30104935,0.00328951,0.25732077,0.02087657,1.89352712,0.73851478,0.61909374
-2.49424712,3.64789867,0.68266378,1.23048865,0.00319807,0.24754036,0.02030187,1.85744915,0.70148538,0.58490660
-2.48824412,3.51938834,0.67997759,1.16316114,0.00311204,0.23777312,0.01974828,1.82360762,0.66472532,0.55246625
-2.48224112,3.39813319,0.67843898,1.09951552,0.00303182,0.22814492,0.01922310,1.79222101,0.62861714,0.52197270
-2.47623812,3.28481677,0.67778748,1.03990441,0.00295763,0.21877036,0.01873263,1.76341272,0.59352013,0.49358166
-2.47023512,3.17991311,0.67773846,0.98458543,0.00288951,0.20975048,0.01828214,1.73722057,0.55976405,0.46740715
-2.46423212,3.08370273,0.67799840,0.93372498,0.00282737,0.20117096,0.01787582,1.71360906,0.52764390,0.44352515
-2.45822911,2.99629394,0.67827981,0.88740428,0.00277109,0.19310087,0.01751673,1.69248365,0.49741598,0.42197823
-2.45222611,2.91764800,0.67831535,0.84562743,0.00272049,0.18559197,0.01720686,1.67370626,0.46929521,0.40278081
-2.44622311,2.84760662,0.67787034,0.80833082,0.00267546,0.17867859,0.01694717,1.65711113,0.44345376,0.38592480
-2.44022011,2.78592056,0.67675307,0.77539360,0.00263593,0.17237797,0.01673772,1.64252014,0.42002090,0.37138538
-2.43421711,2.73227777,0.67482274,0.74664862,0.00260192,0.16669116,0.01657773,1.62975698,0.39908401,0.35912665
-2.42821411,2.68632996,0.67199443,0.72189345,0.00257359,0.16160433,0.01646575,1.61865935,0.38069053,0.34910691
-2.42221111,2.64771656,0.66824121,0.70090120,0.00255120,0.15709041,0.01639979,1.60908892,0.36485078,0.34128355
-2.41620810,2.61608517,0.66359330,0.68343054,0.00253513,0.15311111,0.01637744,1.60093847,0.35154130,0.33561711
-2.41020510,2.59110810,0.65813450,0.66923486,0.00252587,0.14961905,0.01639605,1.59413624,0.34070869,0.33207465
-2.40420210,2.57249445,0.65199623,0.65807030,0.00252399,0.14656005,0.01645286,1.58864734,0.33227365,0.33063226
-2.39819910,2.55999779,0.64534951,0.64970243,0.00253011,0.14387546,0.01654506,1.58447255,0.32613494,0.33127662
-2.39219610,2.55341956,0.63839552,0.64391154,0.00254486,0.14150440,0.01666996,1.58164468,0.32217340,0.33400569
-2.38619310,2.55260847,0.63135516,0.64049650,0.00256884,0.13938591,0.01682503,1.58022289,0.32025549,0.33882837
-2.38019010,2.55745628,0.62445829,0.63927724,0.00260256,0.13746090,0.01700798,1.58028558,0.32023669,0.34576341
-2.37418709,2.56789066,0.61793312,0.64009585,0.00264643,0.13567380,0.01721677,1.58192229,0.32196432,0.35483736
-2.36818409,2.58386562,0.61199631,0.64281643,0.00270069,0.13397401,0.01744963,1.58522503,0.32527999,0.36608179
-2.36218109,2.60535013,0.60684412,0.64732385,0.00276540,0.13231697,0.01770506,1.59027977,0.33002162,0.37952976
-2.35617809,2.63231554,0.60264503,0.65352148,0.00284039,0.13066486,0.01798179,1.59715820,0.33602505,0.39521171
-2.35017509,2.66472226,0.59953399,0.66132812,0.00292526,0.12898712,0.01827873,1.60591041,0.34312525,0.41315076
-2.34417209,2.70250622,0.59760837,0.67067425,0.00301935,0.12726045,0.01859492,1.61655850,0.35115726,0.43335760
-2.33816908,2.74556546,0.59692571,0.68149765,0.00312176,0.12546866,0.01892945,1.62909127,0.35995693,0.45582511
-2.33216608,2.79374706,0.59750305,0.69373878,0.00323137,0.12360221,0.01928136,1.64346023,0.36936135,0.48052273
-2.32616308,2.84683475,0.59931778,0.70733578,0.00334682,0.12165754,0.01964959,1.65957661,0.37920933,0.50739087
-2.32016008,2.90453735,0.60230962,0.72221943,0.00346656,0.11963615,0.02003287,1.67730947,0.38934165,0.53633551
-2.31415708,2.96647825,0.60638366,0.73830811,0.00358889,0.11754369,0.02042964,1.69648465,0.39960137,0.56722306
-2.30815408,3.03218604,0.61141395,0.75550298,0.00371201,0.11538885,0.02083795,1.71688443,0.40983408,0.59987591
-2.30215108,3.10108673,0.61724759,0.77368344,0.00383402,0.11318230,0.02125544,1.73824785,0.41988819,0.63406879
-2.29614807,3.17249767,0.62370895,0.79270313,0.00395298,0.11093561,0.02167920,1.76027142,0.42961523,0.66952615
-2.29014507,3.24562381,0.63060382,0.81238660,0.00406698,0.10866025,0.02210578,1.78261034,0.43887022,0.70592098
-2.28414207,3.31955642,0.63772353,0.83252682,0.00417416,0.10636674,0.02253111,1.80488020,0.44751210,0.74287508
-2.27813907,3.39327522,0.64484873,0.85288376,0.00427274,0.10406384,0.02295052,1.82665924,0.45540427,0.77996128
-2.27213607,3.46565399,0.65175307,0.87318417,0.00436106,0.10175801,0.02335869,1.84749142,0.46241518,0.81670752
-2.26613307,3.53547059,0.65820657,0.89312277,0.00443763,0.09945299,0.02374971,1.86689042,0.46841914,0.85260301
-2.26013007,3.60142139,0.66397902,0.91236496,0.00450113,0.09714960,0.02411712,1.88434484,0.47329725,0.88710657
-2.25412706,3.66214074,0.66884321,0.93055113,0.00455043,0.09484569,0.02445400,1.89932482,0.47693854,0.91965687
-2.24812406,3.71622526,0.67257841,0.94730259,0.00458461,0.09253635,0.02475303,1.91129033,0.47924132,0.94968465
-2.24212106,3.76226288,0.67497390,0.96222911,0.00460300,0.09021423,0.02500668,1.91970098,0.48011472,0.97662639
-2.23611806,3.79886610,0.67583272,0.97493784,0.00460514,0.08787003,0.02520736,1.92402764,0.47948039,0.99993914
-2.23011506,3.82470862,0.67497572,0.98504350,0.00459080,0.08549310,0.02534759,1.92376551,0.47727445,1.01911604
-2.22411206,3.83856425,0.67224568,0.99217941,0.00456001,0.08307217,0.02542022,1.91844834,0.47344940,1.03370185
-2.21810905,3.83934665,0.66751158,0.99600906,0.00451302,0.08059609,0.02541866,1.90766349,0.46797612,1.04330788
-2.21210605,3.82614831,0.66067277,0.99623764,0.00445034,0.07805458,0.02533712,1.89106717,0.46084573,1.04762569
-2.20610305,3.79827697,0.65166290,0.99262317,0.00437270,0.07543897,0.02517081,1.86839913,0.45207125,1.04643890
-2.20010005,3.75528766,0.64045334,0.98498654,0.00428107,0.07274289,0.02491621,1.83949618,0.44168894,1.03963244
-2.19409705,3.69700870,0.62705592,0.97322006,0.00417663,0.06996281,0.02457119,1.80430370,0.42975907,1.02719882
-2.18809405,3.62355994,0.61152473,0.95729406,0.00406078,0.06709849,0.02413525,1.76288442,0.41636630,1.00924102
-2.18209105,3.53536221,0.59395684,0.93726099,0.00393513,0.06415330,0.02360956,1.71542389,0.40161921,0.98597172
-2.17608804,3.43313688,0.57449172,0.91325693,0.00380146,0.06113429,0.02299707,1.66223207,0.38564922,0.95770886
-2.17008504,3.31789527,0.55330929,0.88550023,0.00366170,0.05805216,0.02230250,1.60374071,0.36860876,0.92486760
-2.16408204,3.19091795,0.53062663,0.85428727,0.00351793,0.05492107,0.02153230,1.54049652,0.35066865,0.88794903
-2.15807904,3.05372453,0.50669335,0.81998542,0.00337229,0.05175822,0.02069449,1.47315008,0.33201488,0.84752603
-2.15207604,2.90803502,0.48178577,0.78302360,0.00322702,0.04858336,0.01979854,1.40244093,0.31284478,0.80422690
-2.14607304,2.75572434,0.45620008,0.74388058,0.00308433,0.04541820,0.01885509,1.32917933,0.29336279,0.75871744
-2.14007004,2.59877179,0.43024476,0.70307180,0.00294642,0.04228563,0.01787571,1.25422551,0.27377594,0.71168217
-2.13406703,2.43920767,0.40423257,0.66113500,0.00281539,0.03920905,0.01687259,1.17846713,0.25428924,0.66380567
-2.12806403,2.27905919,0.37847241,0.61861548,0.00269324,0.03621158,0.01585819,1.10279600,0.23510118,0.61575446
-2.12206103,2.12029798,0.35326140,0.57605147,0.00258176,0.03331535,0.01484494,1.02808502,0.21639949,0.56816047
-2.11605803,1.96479129,0.32887748,0.53396035,0.00248253,0.03054079,0.01384489,0.95516635,0.19835738,0.52160645
-2.11005503,1.81425869,0.30557281,0.49282609,0.00239689,0.02790609,0.01286942,0.88481160,0.18113033,0.47661383
-2.10405203,1.67023586,0.28356832,0.45308847,0.00232589,0.02542672,0.01192899,0.81771482,0.16485363,0.43363351
-2.09804902,1.53404653,0.26304944,0.41513446,0.00227025,0.02311503,0.01103286,0.75447898,0.14964059,0.39303960
-2.09204602,1.40678330,0.24416321,0.37929184,0.00223041,0.02098006,0.01018898,0.69560619,0.13558168,0.35512617
-2.08604302,1.28929747,0.22701685,0.34582541,0.00220647,0.01902744,0.00940380,0.64149190,0.12274436,0.32010700
-2.08004002,1.18219783,0.21167770,0.31493548,0.00219824,0.01725944,0.00868227,0.59242315,0.11117367,0.28811796
-2.07403702,1.08585755,0.19817449,0.28675873,0.00220526,0.01567510,0.00802782,0.54858046,0.10089348,0.25922189
-2.06803402,1.00042836,0.18649977,0.26137115,0.00222680,0.01427047,0.00744236,0.51004322,0.09190824,0.23341524
-2.06203102,0.92586071,0.17661327,0.23879269,0.00226192,0.01303899,0.00692644,0.47679785,0.08420524,0.21063644
-2.05602801,0.86192856,0.16844611,0.21899335,0.00230953,0.01197186,0.00647933,0.44874819,0.07775700,0.19077510
-2.05002501,0.80825714,0.16190537,0.20190021,0.00236842,0.01105846,0.00609921,0.42572746,0.07252389,0.17368189
-2.04402201,0.76435230,0.15687909,0.18740512,0.00243730,0.01028683,0.00578334,0.40751103,0.06845671,0.15917846
-2.03801901,0.72962993,0.15324107,0.17537251,0.00251486,0.00964414,0.00552825,0.39382935,0.06549914,0.14706706
-2.03201601,0.70344418,0.15085567,0.16564711,0.00259982,0.00911705,0.00532995,0.38438045,0.06358999,0.13713952
-2.02601301,0.68511335,0.14958210,0.15806111,0.00269097,0.00869216,0.00518407,0.37884146,0.06266506,0.12918525
-2.02001001,0.67394264,0.14927819,0.15244068,0.00278717,0.00835637,0.00508610,0.37687870,0.06265878,0.12299821
-2.01400700,0.66924312,0.14980360,0.14861150,0.00288741,0.00809710,0.00503145,0.37815620,0.06350532,0.11838245
-2.00800400,0.67034667,0.15102228,0.14640335,0.00299077,0.00790260,0.00501565,0.38234230,0.06513949,0.11515645
-2.00200100,0.67661675,0.15280429,0.14565355,0.00309649,0.00776207,0.00503443,0.38911456,0.06749716,0.11315608
-1.99599800,0.68745528,0.15502698,0.14620939,0.00320389,0.00766579,0.00508374,0.39816286,0.07051544,0.11223622
-1.98999500,0.70230596,0.15757560,0.14792955,0.00331241,0.00760520,0.00515988,0.40919100,0.07413269,0.11227134
-1.98399200,0.72065454,0.16034349,0.15068470,0.00342157,0.00757285,0.00525947,0.42191717,0.07828828,0.11315489
-1.97798899,0.74202678,0.16323189,0.15435730,0.00353090,0.00756246,0.00537947,0.43607340,0.08292234,0.11479799
-1.97198599,0.76598478,0.16614956,0.15884090,0.00363998,0.00756880,0.00551717,0.45140459,0.08797556,0.11712728
-1.96598299,0.79212225,0.16901235,0.16403902,0.00374838,0.00758764,0.00567016,0.46766725,0.09338897,0.12008239
-1.95997999,0.82005969,0.17174277,0.16986387,0.00385560,0.00761569,0.00583632,0.48462842,0.09910399,0.12361311
-1.95397699,0.84943967,0.17426974,0.17623487,0.00396112,0.00765048,0.00601378,0.50206495,0.10506264,0.12767632
-1.94797399,0.87992309,0.17652841,0.18307740,0.00406430,0.00769029,0.00620087,0.51976333,0.11120794,0.13223314
-1.94197099,0.91118639,0.17846040,0.19032158,0.00416445,0.00773409,0.00639612,0.53752016,0.11748459,0.13724614
-1.93596798,0.94292020,0.18001407,0.19790136,0.00426075,0.00778149,0.00659822,0.55514338,0.12383994,0.14267695
-1.92996498,0.97482928,0.18114510,0.20575389,0.00435234,0.00783266,0.00680601,0.57245398,0.13022511,0.14848427
-1.92396198,1.00663383,0.18181724,0.21381911,0.00443825,0.00788835,0.00701845,0.58928834,0.13659630,0.15462243
-1.91795898,1.03807187,0.18200308,0.22203972,0.00451747,0.00794983,0.00723462,0.60550078,0.14291623,0.16104048
-1.91195598,1.06890251,0.18168482,0.23036129,0.00458896,0.00801896,0.00745371,0.62096617,0.14915563,0.16768192
-1.90595298,1.09890968,0.18085501,0.23873260,0.00465168,0.00809810,0.00767503,0.63558243,0.15529470,0.17448500
-1.89994997,1.12790618,0.17951706,0.24710610,0.00470462,0.00819023,0.00789800,0.64927255,0.16132448,0.18138370
-1.89394697,1.15573734,0.17768551,0.25543840,0.00474681,0.00829889,0.00812215,0.66198598,0.16724801,0.18830916
-1.88794397,1.18228439,0.17538607,0.26369073,0.00477741,0.00842822,0.00834712,0.67369925,0.17308128,0.19519171
-1.88194097,1.20746691,0.17265521,0.27182940,0.00479567,0.00858299,0.00857263,0.68441552,0.17885378,0.20196328
-1.87593797,1.23124432,0.16953952,0.27982604,0.00480099,0.00876856,0.00879851,0.69416322,0.18460872,0.20856017
-1.86993497,1.25361629,0.16609469,0.28765773,0.00479293,0.00899094,0.00902465,0.70299363,0.19040277,0.21492603
-1.86393197,1.27462188,0.16238423,0.29530701,0.00477125,0.00925673,0.00925100,0.71097744,0.19630534,0.22101503
-1.85792896,1.29433765,0.15847794,0.30276167,0.00473591,0.00957313,0.00947751,0.71820049,0.20239737,0.22679495
-1.85192596,1.31287458,0.15445027,0.31001443,0.00468706,0.00994790,0.00970416,0.72475885,0.20876964,0.23225029
-1.84592296,1.33037430,0.15037859,0.31706251,0.00462509,0.01038939,0.00993087,0.73075341,0.21552058,0.23738505
-1.83991996,1.34700458,0.14634150,0.32390725,0.00455058,0.01090650,0.01015749,0.73628422,0.22275379,0.24222536
-1.83391696,1.36295460,0.14241725,0.33055363,0.00446434,0.01150872,0.01038378,0.74144494,0.23057513,0.24682169
-1.82791396,1.37843027,0.13868234,0.33701004,0.00436739,0.01220613,0.01060935,0.74631748,0.23908963,0.25125066
-1.82191096,1.39364989,0.13521043,0.34328819,0.00426095,0.01300950,0.01083368,0.75096731,0.24839841,0.25561652
-1.81590795,1.40884060,0.13207152,0.34940332,0.00414646,0.01393036,0.01105604,0.75543945,0.25859553,0.26005218
-1.80990495,1.42423602,0.12933148,0.35537471,0.00402551,0.01498119,0.01127555,0.75975554,0.26976525,0.26471988
-1.80390195,1.44007509,0.12705199,0.36122667,0.00389991,0.01617558,0.01149115,0.76391197,0.28197957,0.26981167
-1.79789895,1.45660275,0.12529079,0.36698989,0.00377161,0.01752849,0.01170165,0.76787927,0.29529647,0.27554952
-1.79189595,1.47407222,0.12410225,0.37270326,0.00364276,0.01905652,0.01190574,0.77160287,0.30975885,0.28218541
-1.78589295,1.49274908,0.12353828,0.37841600,0.00351562,0.02077830,0.01210206,0.77500503,0.32539439,0.29000125
-1.77988994,1.51291704,0.12364939,0.38419015,0.00339261,0.02271478,0.01228929,0.77798806,0.34221635,0.29930871
-1.77388694,1.53488503,0.12448590,0.39010322,0.00327628,0.02488962,0.01246619,0.78043864,0.36022538,0.31044904
-1.76788394,1.55899522,0.12609919,0.39625079,0.00316929,0.02732956,0.01263177,0.78223306,0.37941231,0.32379268
-1.76188094,1.58563141,0.12854291,0.40274901,0.00307439,0.03006467,0.01278531,0.78324306,0.39976178,0.33973867
-1.75587794,1.61522701,0.13187392,0.40973652,0.00299443,0.03312857,0.01292655,0.78334220,0.42125653,0.35871350
-1.74987494,1.64827182,0.13615311,0.41737580,0.00293228,0.03655847,0.01305571,0.78241233,0.44388218,0.38116941
