energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.35267634,10.06860872,0.01801300,0.12679955,0.75190241,7.70426264,1.47217152,0.00000000,0.57135446,0.80537981
-3.34667334,10.12555042,0.01836494,0.12894779,0.75906468,7.74572222,1.47939844,0.00000000,0.57279213,0.81099941
-3.34067034,10.18536238,0.01875931,0.13121983,0.76700783,7.78886608,1.48723301,0.00000000,0.57464389,0.81663281
-3.33466733,10.24870867,0.01920182,0.13362304,0.77573448,7.83437053,1.49553189,0.00000000,0.57692869,0.82226826
-3.32866433,10.31620803,0.01969754,0.13616282,0.78524124,7.88286683,1.50415712,0.00000000,0.57966320,0.82790292
-3.32266133,10.38840394,0.02025074,0.13884198,0.79551622,7.93491374,1.51297887,0.00000000,0.58286017,0.83354305
-3.31665833,10.46573483,0.02086465,0.14166008,0.80653666,7.99097058,1.52187763,0.00000000,0.58652693,0.83920389
-3.31065533,10.54850492,0.02154127,0.14461292,0.81826669,8.05137132,1.53074589,0.00000000,0.59066406,0.84490900
-3.30465233,10.63685660,0.02228121,0.14769203,0.83065527,8.11630054,1.53948895,0.00000000,0.59526431,0.85068911
-3.29864932,10.73074493,0.02308355,0.15088437,0.84363450,8.18577192,1.54802492,0.00000000,0.60031161,0.85658033
-3.29264632,10.82991547,0.02394574,0.15417206,0.85711824,8.25961027,1.55628379,0.00000000,0.60578032,0.86262200
-3.28664332,10.93388621,0.02486350,0.15753234,0.87100120,8.33743788,1.56420558,0.00000000,0.61163463,0.86885385
-3.28064032,11.04193497,0.02583081,0.16093757,0.88515852,8.41866609,1.57173773,0.00000000,0.61782818,0.87531297
-3.27463732,11.15309316,0.02683990,0.16435551,0.89944599,8.50249300,1.57883187,0.00000000,0.62430388,0.88203051
-3.26863432,11.26614725,0.02788133,0.16774970,0.91370089,8.58790797,1.58544024,0.00000000,0.63099393,0.88902834
-3.26263132,11.37964872,0.02894404,0.17108001,0.92774356,8.67370365,1.59151198,0.00000000,0.63782022,0.89631589
-3.25662831,11.49193343,0.03001556,0.17430333,0.94137980,8.75849577,1.59698977,0.00000000,0.64469497,0.90388752
-3.25062531,11.60115077,0.03108215,0.17737447,0.95440400,8.84075103,1.60180707,0.00000000,0.65152173,0.91172043
-3.24462231,11.70530295,0.03212907,0.18024714,0.96660306,8.91882264,1.60588622,0.00000000,0.65819689,0.91977356
-3.23861931,11.80229393,0.03314087,0.18287502,0.97776115,8.99099327,1.60913790,0.00000000,0.66461150,0.92798757
-3.23261631,11.88998738,0.03410167,0.18521302,0.98766505,9.05552435,1.61146196,0.00000000,0.67065367,0.93628604
-3.22661331,11.96627249,0.03499558,0.18721847,0.99611010,9.11071053,1.61274992,0.00000000,0.67621134,0.94457803
-3.22061031,12.02913574,0.03580702,0.18885241,1.00290657,9.15493787,1.61288905,0.00000000,0.68117549,0.95276195
-3.21460730,12.07673682,0.03652113,0.19008086,1.00788630,9.18674379,1.61176807,0.00000000,0.68544381,0.96073068
-3.20860430,12.10748585,0.03712419,0.19087600,1.01090921,9.20487692,1.60928415,0.00000000,0.68892451,0.96837786
-3.20260130,12.12011937,0.03760401,0.19121728,1.01186980,9.20835454,1.60535101,0.00000000,0.69154042,0.97560493
-3.19659830,12.11377199,0.03795029,0.19109243,1.01070296,9.19651562,1.59990765,0.00000000,0.69323304,0.98232874
-3.19059530,12.08804069,0.03815496,0.19049822,1.00738918,9.16906708,1.59292724,0.00000000,0.69396650,0.98848932
-3.18459230,12.04303887,0.03821253,0.18944112,1.00195874,9.12612140,1.58442561,0.00000000,0.69373111,0.99405724
-3.17858929,11.97943729,0.03812030,0.18793763,0.99449465,9.06822385,1.57446875,0.00000000,0.69254644,0.99904033
-3.17258629,11.89848959,0.03787855,0.18601442,0.98513423,8.99636763,1.56317886,0.00000000,0.69046363,1.00348903
-3.16658329,11.80204028,0.03749069,0.18370822,0.97406915,8.91199596,1.55073828,0.00000000,0.68756687,1.00750019
-3.16058029,11.69251394,0.03696328,0.18106532,0.96154371,8.81699040,1.53739101,0.00000000,0.68397365,1.01121881
-3.15457729,11.57288467,0.03630595,0.17814097,0.94785153,8.71364500,1.52344134,0.00000000,0.67983396,1.01483743
-3.14857429,11.44662582,0.03553136,0.17499830,0.93333046,8.60462661,1.50924954,0.00000000,0.67532812,1.01859311
-3.14257129,11.31764065,0.03465493,0.17170720,0.91835597,8.49292198,1.49522447,0.00000000,0.67066327,1.02276180
-3.13656828,11.19017531,0.03369458,0.16834281,0.90333298,8.38177278,1.48181326,0.00000000,0.66606866,1.02765033
-3.13056528,11.06871624,0.03267038,0.16498395,0.88868652,8.27460022,1.46948833,0.00000000,0.66178963,1.03358613
-3.12456228,10.95787506,0.03160418,0.16171128,0.87485134,8.17492121,1.45873230,0.00000000,0.65808061,1.04090513
-3.11855928,10.86226410,0.03051910,0.15860549,0.86226091,8.08625852,1.45002114,0.00000000,0.65519730,1.04993823
-3.11255628,10.78636686,0.02943909,0.15574536,0.85133599,8.01204756,1.44380666,0.00000000,0.65338832,1.06099709
-3.10655328,10.73440760,0.02838838,0.15320588,0.84247337,7.95554284,1.44049867,0.00000000,0.65288655,1.07435966
-3.10055028,10.71022473,0.02739100,0.15105643,0.83603484,7.91972698,1.44044809,0.00000000,0.65390072,1.09025642
-3.09454727,10.71715263,0.02647027,0.14935907,0.83233714,7.90722551,1.44393152,0.00000000,0.65660741,1.10885784
-3.08854427,10.75791637,0.02564826,0.14816707,0.83164292,7.92023039,1.45113822,0.00000000,0.66114393,1.13026381
-3.08254127,10.83454351,0.02494537,0.14752361,0.83415319,7.96043505,1.46216019,0.00000000,0.66760241,1.15449556
-3.07653827,10.94829664,0.02437990,0.14746081,0.84000146,8.02898340,1.47698586,0.00000000,0.67602534,1.18149074
-3.07053527,11.09962934,0.02396762,0.14799902,0.84924985,8.12643492,1.49549782,0.00000000,0.68640288,1.21110169
-3.06453227,11.28816783,0.02372151,0.14914646,0.86188717,8.25274715,1.51747479,0.00000000,0.69867201,1.24309744
-3.05852926,11.51271910,0.02365142,0.15089916,0.87782912,8.40727658,1.54259780,0.00000000,0.71271765,1.27716905
-3.05252626,11.77130554,0.02376390,0.15324126,0.89692055,8.58879804,1.57046039,0.00000000,0.72837577,1.31293854
-3.04652326,12.06122492,0.02406205,0.15614558,0.91893963,8.79554192,1.60058242,0.00000000,0.74543830,1.34997062
-3.04052026,12.37913348,0.02454540,0.15957450,0.94360391,9.02524814,1.63242678,0.00000000,0.76365968,1.38778710
-3.03451726,12.72114901,0.02520989,0.16348105,0.97057772,9.27523476,1.66541842,0.00000000,0.78276481,1.42588312
-3.02851426,13.08296984,0.02604796,0.16781020,0.99948105,9.54247874,1.69896467,0.00000000,0.80245804,1.46374452
-3.02251126,13.46000525,0.02704859,0.17250030,1.02989913,9.82370589,1.73247608,0.00000000,0.82243284,1.50086568
-3.01650825,13.84751218,0.02819752,0.17748464,1.06139281,10.11548660,1.76538673,0.00000000,0.84238170,1.53676692
-3.01050525,14.24073306,0.02947746,0.18269297,1.09350902,10.41433374,1.79717319,0.00000000,0.86200589,1.57101076
-3.00450225,14.63502968,0.03086841,0.18805308,1.12579129,10.71679933,1.82737138,0.00000000,0.88102472,1.60321631
-2.99849925,15.02600815,0.03234798,0.19349236,1.15778979,11.01956635,1.85559048,0.00000000,0.89918381,1.63307135
-2.99249625,15.40963076,0.03389187,0.19893916,1.18907089,11.31953258,1.88152357,0.00000000,0.91626221,1.66034137
-2.98649325,15.78231097,0.03547430,0.20432418,1.21922568,11.61388382,1.90495452,0.00000000,0.93207808,1.68487549
-2.98049025,16.14098876,0.03706853,0.20958161,1.24787768,11.90015402,1.92576109,0.00000000,0.94649263,1.70660897
-2.97448724,16.48318435,0.03864746,0.21465021,1.27468925,12.17627086,1.94391406,0.00000000,0.95941242,1.72556234
-2.96848424,16.80702932,0.04018418,0.21947419,1.29936689,12.44058569,1.95947284,0.00000000,0.97078989,1.74183725
-2.96248124,17.11127494,0.04165261,0.22400395,1.32166525,12.69188738,1.97257773,0.00000000,0.98062216,1.75560931
-2.95647824,17.39527853,0.04302808,0.22819669,1.34138989,12.92940033,1.98343933,0.00000000,0.98894826,1.76711827
-2.95047524,17.65896938,0.04428794,0.23201685,1.35839883,13.15276756,1.99232571,0.00000000,0.99584494,1.77665612
-2.94447224,17.90279642,0.04541212,0.23543642,1.37260294,13.36201998,1.99954790,0.00000000,1.00142134,1.78455347
-2.93846923,18.12766042,0.04638359,0.23843511,1.38396513,13.55753383,2.00544442,0.00000000,1.00581273,1.79116485
-2.93246623,18.33483393,0.04718889,0.24100037,1.39249863,13.73997820,2.01036545,0.00000000,1.00917354,1.79685366
-2.92646323,18.52587235,0.04781837,0.24312730,1.39826419,13.91025514,2.01465728,0.00000000,1.01167018,1.80197707
-2.92046023,18.70251988,0.04826651,0.24481841,1.40136653,14.06943473,2.01864764,0.00000000,1.01347371,1.80687167
-2.91445723,18.86661388,0.04853204,0.24608326,1.40194996,14.21868783,2.02263240,0.00000000,1.01475280,1.81184030
-2.90845423,19.01999118,0.04861797,0.24693797,1.40019336,14.35921897,2.02686412,0.00000000,1.01566719,1.81714055
-2.90245123,19.16439986,0.04853146,0.24740456,1.39630468,14.49220187,2.03154279,0.00000000,1.01636190,1.82297515
-2.89644822,19.30141928,0.04828363,0.24751025,1.39051501,14.61871980,2.03680889,0.00000000,1.01696235,1.82948493
-2.89044522,19.43239113,0.04788925,0.24728662,1.38307243,14.73971288,2.04273924,0.00000000,1.01757063,1.83674407
-2.88444222,19.55836361,0.04736626,0.24676864,1.37423570,14.85593380,2.04934534,0.00000000,1.01826294,1.84475824
-2.87843922,19.68005031,0.04673531,0.24599371,1.36426812,14.96791349,2.05657442,0.00000000,1.01908833,1.85346530
-2.87243622,19.79780470,0.04601916,0.24500060,1.35343148,15.07593737,2.06431302,0.00000000,1.02006865,1.86273865
-2.86643322,19.91161066,0.04524205,0.24382842,1.34198050,15.18003273,2.07239286,0.00000000,1.02119976,1.87239302
-2.86043022,20.02108857,0.04442909,0.24251562,1.33015770,15.27996719,2.08059863,0.00000000,1.02245383,1.88219240
-2.85442721,20.12551620,0.04360553,0.24109896,1.31818892,15.37525777,2.08867761,0.00000000,1.02378258,1.89185980
-2.84842421,20.22386281,0.04279623,0.23961271,1.30627963,15.46518968,2.09635033,0.00000000,1.02512125,1.90108836
-2.84242121,20.31483435,0.04202497,0.23808788,1.29461201,15.54884358,2.10332215,0.00000000,1.02639316,1.90955341
-2.83641821,20.39692763,0.04131392,0.23655157,1.28334293,15.62512987,2.10929507,0.00000000,1.02751449,1.91692490
-2.83041521,20.46849063,0.04068321,0.23502659,1.27260282,15.69282831,2.11397937,0.00000000,1.02839908,1.92287979
-2.82441221,20.52778642,0.04015043,0.23353119,1.26249542,15.75063109,2.11710461,0.00000000,1.02896307,1.92711385
-2.81840920,20.57305778,0.03973035,0.23207899,1.25309840,15.79718773,2.11842963,0.00000000,1.02912905,1.92935241
-2.81240620,20.60259040,0.03943465,0.23067916,1.24446479,15.83114995,2.11775112,0.00000000,1.02882958,1.92935979
-2.80640320,20.61477211,0.03927175,0.22933670,1.23662513,15.85121510,2.11491053,0.00000000,1.02800998,1.92694699
-2.80040020,20.60814670,0.03924671,0.22805300,1.22959032,15.85616696,2.10979917,0.00000000,1.02663024,1.92197755
-2.79439720,20.58146090,0.03936125,0.22682649,1.22335496,15.84491268,2.10236141,0.00000000,1.02466601,1.91437141
-2.78839420,20.53370370,0.03961375,0.22565352,1.21790123,15.81651547,2.09259597,0.00000000,1.02210881,1.90410683
-2.78239120,20.46413782,0.03999946,0.22452921,1.21320308,15.77022245,2.08055547,0.00000000,1.01896537,1.89122046
-2.77638819,20.37232325,0.04051063,0.22344856,1.20923075,15.70548756,2.06634435,0.00000000,1.01525639,1.87580570
-2.77038519,20.25813338,0.04113682,0.22240746,1.20595528,15.62198964,2.05011549,0.00000000,1.01101473,1.85800966
-2.76438219,20.12176430,0.04186518,0.22140381,1.20335321,15.51964571,2.03206579,0.00000000,1.00628333,1.83802893
-2.75837919,19.96373794,0.04268081,0.22043851,1.20141096,15.39861990,2.01243090,0.00000000,1.00111298,1.81610448
-2.75237619,19.78489975,0.04356721,0.21951642,1.20012905,15.25932802,1.99147958,0.00000000,0.99556003,1.79251603
-2.74637319,19.58641146,0.04450665,0.21864720,1.19952574,15.10243809,1.96950776,0.00000000,0.98968439,1.76757599
-2.74037019,19.36973919,0.04548075,0.21784593,1.19964015,14.92886676,1.94683254,0.00000000,0.98354774,1.74162338
-2.73436718,19.13663715,0.04647088,0.21713350,1.20053438,14.73977158,1.92378642,0.00000000,0.97721203,1.71501768
-2.72836418,18.88912659,0.04745872,0.21653677,1.20229470,14.53653889,1.90071155,0.00000000,0.97073846,1.68813283
-2.72236118,18.62946980,0.04842672,0.21608843,1.20503151,14.32076698,1.87795432,0.00000000,0.96418667,1.66135138
-2.71635818,18.36013856,0.04935864,0.21582649,1.20887785,14.09424431,1.85586003,0.00000000,0.95761429,1.63505869
-2.71035518,18.08377667,0.05023993,0.21579347,1.21398652,13.85892231,1.83476769,0.00000000,0.95107662,1.60963727
-2.70435218,17.80315606,0.05105815,0.21603522,1.22052561,13.61688274,1.81500481,0.00000000,0.94462640,1.58546106
-2.69834917,17.52112640,0.05180328,0.21659949,1.22867246,13.37029953,1.79688209,0.00000000,0.93831350,1.56288967
-2.69234617,17.24055831,0.05246797,0.21753411,1.23860624,13.12139545,1.78068804,0.00000000,0.93218448,1.54226247
-2.68634317,16.96428101,0.05304765,0.21888502,1.25049928,12.87239415,1.76668337,0.00000000,0.92628186,1.52389265
-2.68034017,16.69501532,0.05354060,0.22069412,1.26450738,12.62546869,1.75509533,0.00000000,0.92064311,1.50806119
-2.67433717,16.43530392,0.05394785,0.22299704,1.28075955,12.38268772,1.74611204,0.00000000,0.91529936,1.49501092
-2.66833417,16.18744101,0.05427298,0.22582089,1.29934764,12.14596111,1.73987696,0.00000000,0.91027375,1.48494087
-2.66233117,15.95340389,0.05452188,0.22918224,1.32031629,11.91698696,1.73648387,0.00000000,0.90557965,1.47800112
-2.65632816,15.73478951,0.05470234,0.23308519,1.34365381,11.69720209,1.73597250,0.00000000,0.90121873,1.47428844
-2.65032516,15.53275901,0.05482364,0.23751994,1.36928452,11.48773813,1.73832511,0.00000000,0.89717916,1.47384298
-2.64432216,15.34799316,0.05489603,0.24246164,1.39706305,11.28938556,1.74346451,0.00000000,0.89343397,1.47664638
-2.63831916,15.18066144,0.05493020,0.24786989,1.42677112,11.10256737,1.75125354,0.00000000,0.88993985,1.48262138
-2.63231616,15.03040717,0.05493682,0.25368869,1.45811710,10.92732417,1.76149642,0.00000000,0.88663656,1.49163332
-2.62631316,14.89634995,0.05492600,0.25984705,1.49073855,10.76331176,1.77394198,0.00000000,0.88344693,1.50349344
-2.62031016,14.77710649,0.05490685,0.26626024,1.52420796,10.60981188,1.78828887,0.00000000,0.88027783,1.51796401
-2.61430715,14.67082968,0.05488718,0.27283150,1.55804143,10.46575610,1.80419260,0.00000000,0.87702188,1.53476520
-2.60830415,14.57526466,0.05487311,0.27945440,1.59171018,10.32976228,1.82127425,0.00000000,0.87356003,1.55358337
-2.60230115,14.48782025,0.05486901,0.28601552,1.62465441,10.20018235,1.83913049,0.00000000,0.86976501,1.57408047
-2.59629815,14.40565261,0.05487731,0.29239753,1.65629901,10.07515964,1.85734444,0.00000000,0.86550537,1.59590397
-2.59029515,14.32575806,0.05489860,0.29848237,1.68607040,9.95269345,1.87549702,0.00000000,0.86065005,1.61869701
-2.58429215,14.24507072,0.05493173,0.30415459,1.71341382,9.83070827,1.89317809,0.00000000,0.85507325,1.64210797
-2.57828914,14.16056113,0.05497397,0.30930455,1.73781030,9.70712490,1.90999690,0.00000000,0.84865928,1.66579921
-2.57228614,14.06933140,0.05502131,0.31383136,1.75879256,9.57993033,1.92559139,0.00000000,0.84130732,1.68945425
-2.56628314,13.96870305,0.05506876,0.31764560,1.77595917,9.44724393,1.93963588,0.00000000,0.83293563,1.71278318
-2.56028014,13.85629405,0.05511065,0.32067146,1.78898624,9.30737709,1.95184674,0.00000000,0.82348512,1.73552605
-2.55427714,13.73008216,0.05514103,0.32284852,1.79763644,9.15888431,1.96198601,0.00000000,0.81292216,1.75745404
-2.54827414,13.58845260,0.05515394,0.32413283,1.80176480,9.00060401,1.96986274,0.00000000,0.80124025,1.77836852
-2.54227114,13.43022899,0.05514374,0.32449756,1.80132122,8.83168783,1.97533228,0.00000000,0.78846081,1.79809832
-2.53626813,13.25468710,0.05510534,0.32393297,1.79634976,8.65161799,1.97829365,0.00000000,0.77463278,1.81649533
-2.53026513,13.06155237,0.05503445,0.32244594,1.78698481,8.46021258,1.97868536,0.00000000,0.75983123,1.83342916
-2.52426213,12.85098227,0.05492770,0.32005906,1.77344448,8.25761934,1.97648016,0.00000000,0.74415508,1.84878120
-2.51825913,12.62353587,0.05478276,0.31680929,1.75602161,8.04429897,1.97167910,0.00000000,0.72772394,1.86243878
-2.51225613,12.38013280,0.05459839,0.31274636,1.73507288,7.82099936,1.96430545,0.00000000,0.71067443,1.87428995
-2.50625313,12.12200445,0.05437446,0.30793103,1.71100661,7.58872234,1.95439896,0.00000000,0.69315600,1.88421930
-2.50025013,11.85064032,0.05411188,0.30243312,1.68426971,7.34868480,1.94201083,0.00000000,0.67532654,1.89210532
-2.49424712,11.56773188,0.05381255,0.29632965,1.65533428,7.10227597,1.92719964,0.00000000,0.65734794,1.89781951
-2.48824412,11.27511667,0.05347927,0.28970298,1.62468451,6.85101290,1.91002858,0.00000000,0.63938181,1.90122733
-2.48224112,10.97472444,0.05311563,0.28263898,1.59280404,6.59649546,1.89056394,0.00000000,0.62158543,1.90219088
-2.47623812,10.66852701,0.05272584,0.27522544,1.56016433,6.34036279,1.86887484,0.00000000,0.60410815,1.90057329
-2.47023512,10.35849298,0.05231466,0.26755058,1.52721423,6.08425202,1.84503407,0.00000000,0.58708820,1.89624423
-2.46423212,10.04654792,0.05188717,0.25970179,1.49437092,5.82976067,1.81911983,0.00000000,0.57065015,1.88908626
-2.45822911,9.73454043,0.05144873,0.25176443,1.46201244,5.57841312,1.79121805,0.00000000,0.55490281,1.87900155
-2.45222611,9.42421394,0.05100475,0.24382095,1.43047189,5.33163192,1.76142497,0.00000000,0.53993785,1.86591833
-2.44622311,9.11718414,0.05056057,0.23595004,1.40003319,5.09071410,1.72984970,0.00000000,0.52582882,1.84979669
-2.44022011,8.81492164,0.05012139,0.22822598,1.37092874,4.85681253,1.69661641,0.00000000,0.51263090,1.83063331
-2.43421711,8.51873940,0.04969205,0.22071810,1.34333864,4.63092249,1.66186608,0.00000000,0.50038101,1.80846474
-2.42821411,8.22978469,0.04927700,0.21349040,1.31739160,4.41387310,1.62575742,0.00000000,0.48909848,1.78336911
-2.42221111,7.94903510,0.04888014,0.20660128,1.29316757,4.20632340,1.58846710,0.00000000,0.47878619,1.75546622
-2.41620810,7.67729856,0.04850480,0.20010330,1.27070181,4.00876294,1.55018913,0.00000000,0.46943204,1.72491592
-2.41020510,7.41521697,0.04815367,0.19404326,1.24999046,3.82151636,1.51113362,0.00000000,0.46101092,1.69191521
-2.40420210,7.16327357,0.04782877,0.18846222,1.23099740,3.64475167,1.47152481,0.00000000,0.45348687,1.65669408
-2.39819910,6.92180367,0.04753146,0.18339577,1.21366224,3.47849171,1.43159878,0.00000000,0.44681566,1.61951064
-2.39219610,6.69100879,0.04726250,0.17887438,1.19790911,3.32262858,1.39160084,0.00000000,0.44094747,1.58064572
-2.38619310,6.47097383,0.04702214,0.17492391,1.18365616,3.17694017,1.35178286,0.00000000,0.43582977,1.54039743
-2.38019010,6.26168682,0.04681021,0.17156626,1.17082510,3.04110858,1.31240058,0.00000000,0.43141029,1.49907595
-2.37418709,6.06306082,0.04662626,0.16882006,1.15935083,2.91473968,1.27371115,0.00000000,0.42763983,1.45699880
-2.36818409,5.87495717,0.04646976,0.16670144,1.14919028,2.79738324,1.23597086,0.00000000,0.42447502,1.41448682
-2.36218109,5.69720921,0.04634029,0.16522492,1.14033047,2.68855299,1.19943313,0.00000000,0.42188077,1.37186085
-2.35617809,5.52964556,0.04623772,0.16440418,1.13279511,2.58774605,1.16434668,0.00000000,0.41983232,1.32943922
-2.35017509,5.37211188,0.04616244,0.16425280,1.12664945,2.49446102,1.13095389,0.00000000,0.41831685,1.28753594
-2.34417209,5.22449013,0.04611555,0.16478497,1.12200316,2.40821433,1.09948920,0.00000000,0.41733452,1.24645936
-2.33816908,5.08671441,0.04609906,0.16601594,1.11901091,2.32855419,1.07017752,0.00000000,0.41689884,1.20651124
-2.33216608,4.95878257,0.04611608,0.16796235,1.11787056,2.25507200,1.04323252,0.00000000,0.41703644,1.16798580
-2.32616308,4.84076307,0.04617090,0.17064232,1.11881904,2.18741080,1.01885468,0.00000000,0.41778614,1.13116879
-2.32016008,4.73279667,0.04626913,0.17407526,1.12212585,2.12527069,0.99722920,0.00000000,0.41919743,1.09633617
-2.31415708,4.63509301,0.04641774,0.17828149,1.12808464,2.06841131,0.97852357,0.00000000,0.42132838,1.06375226
-2.30815408,4.54792226,0.04662505,0.18328152,1.13700303,2.01665135,0.96288497,0.00000000,0.42424307,1.03366741
-2.30215108,4.47160225,0.04690073,0.18909522,1.14919112,1.96986562,0.95043753,0.00000000,0.42800870,1.00631496
-2.29614807,4.40648194,0.04725561,0.19574067,1.16494927,1.92797971,0.94127947,0.00000000,0.43269250,0.98190765
-2.29014507,4.35292190,0.04770160,0.20323293,1.18455561,1.89096292,0.93548033,0.00000000,0.43835855,0.96063347
-2.28414207,4.31127288,0.04825144,0.21158268,1.20825375,1.85881978,0.93307835,0.00000000,0.44506466,0.94265124
-2.27813907,4.28185343,0.04891840,0.22079482,1.23624135,1.83158063,0.93407815,0.00000000,0.45285946,0.92808594
-2.27213607,4.26492749,0.04971601,0.23086707,1.26865988,1.80929167,0.93844885,0.00000000,0.46177980,0.91702420
-2.26613307,4.26068288,0.05065766,0.24178867,1.30558600,1.79200498,0.94612265,0.00000000,0.47184845,0.90951005
-2.26013007,4.26921133,0.05175618,0.25353912,1.34702484,1.77976863,0.95699407,0.00000000,0.48307232,0.90554121
-2.25412706,4.29049076,0.05302340,0.26608717,1.39290539,1.77261730,0.97091972,0.00000000,0.49544101,0.90506615
-2.24812406,4.32437011,0.05446963,0.27938996,1.44307798,1.77056352,0.98771887,0.00000000,0.50892587,0.90798220
-2.24212106,4.37055704,0.05610322,0.29339241,1.49731395,1.77358963,1.00717447,0.00000000,0.52347942,0.91413460
-2.23611806,4.42860865,0.05793002,0.30802679,1.55530727,1.78164051,1.02903498,0.00000000,0.53903512,0.92331694
-2.23011506,4.49792525,0.05995288,0.32321265,1.61667801,1.79461722,1.05301657,0.00000000,0.55550743,0.93527276
-2.22411206,4.57774712,0.06217123,0.33885691,1.68097724,1.81237134,1.07880602,0.00000000,0.57279213,0.94969850
-2.21810905,4.66715437,0.06458059,0.35485427,1.74769336,1.83470037,1.10606397,0.00000000,0.59076681,0.96624766
-2.21210605,4.76506974,0.06717230,0.37108781,1.81625924,1.86134391,1.13442862,0.00000000,0.60929158,0.98453620
-2.20610305,4.87026450,0.06993322,0.38742993,1.88606021,1.89198092,1.16351989,0.00000000,0.62820988,1.00414888
-2.20010005,4.98136746,0.07284556,0.40374344,1.95644244,1.92622812,1.19294388,0.00000000,0.64734953,1.02464666
-2.19409705,5.09687729,0.07588689,0.41988296,2.02672174,1.96363972,1.22229777,0.00000000,0.66652398,1.04557474
-2.18809405,5.21517828,0.07903025,0.43569657,2.09619244,2.00370858,1.25117503,0.00000000,0.68553389,1.06647122
-2.18209105,5.33455966,0.08224438,0.45102764,2.16413650,2.04586908,1.27917107,0.00000000,0.70416906,1.08687615
-2.17608804,5.45323858,0.08549415,0.46571699,2.22983271,2.08950185,1.30588916,0.00000000,0.72221076,1.10634070
-2.17008504,5.56938680,0.08874117,0.47960522,2.29256602,2.13394039,1.33094674,0.00000000,0.73943467,1.12443637
-2.16408204,5.68116075,0.09194443,0.49253532,2.35163713,2.17847977,1.35398196,0.00000000,0.75561430,1.14076386
-2.15807904,5.78673480,0.09506119,0.50435543,2.40637220,2.22238725,1.37466037,0.00000000,0.77052505,1.15496160
-2.15207604,5.88433699,0.09804792,0.51492178,2.45613287,2.26491472,1.39268169,0.00000000,0.78394879,1.16671362
-2.14607304,5.97228645,0.10086127,0.52410173,2.50032650,2.30531273,1.40778647,0.00000000,0.79567897,1.17575649
-2.14007004,6.04903155,0.10345921,0.53177687,2.53841649,2.34284566,1.41976234,0.00000000,0.80552614,1.18188543
-2.13406703,6.11318753,0.10580203,0.53784601,2.56993259,2.37680766,1.42844986,0.00000000,0.81332364,1.18495909
-2.12806403,6.16357217,0.10785340,0.54222810,2.59448101,2.40653874,1.43374746,0.00000000,0.81893338,1.18490318
-2.12206103,6.19923835,0.10958131,0.54486488,2.61175399,2.43144044,1.43561546,0.00000000,0.82225133,1.18171254
-2.11605803,6.21950181,0.11095895,0.54572310,2.62153848,2.45099049,1.43407882,0.00000000,0.82321266,1.17545182
-2.11005503,6.22396320,0.11196538,0.54479637,2.62372374,2.46475586,1.42922844,0.00000000,0.82179601,1.16625460
-2.10405203,6.21252289,0.11258608,0.54210640,2.61830728,2.47240368,1.42122094,0.00000000,0.81802688,1.15432090
-2.09804902,6.18538813,0.11281333,0.53770360,2.60539892,2.47370955,1.41027667,0.00000000,0.81197975,1.13991319
-2.09204602,6.14307176,0.11264634,0.53166696,2.58522267,2.46856298,1.39667602,0.00000000,0.80377882,1.12335094
-2.08604302,6.08638228,0.11209118,0.52410319,2.55811611,2.45696969,1.38075409,0.00000000,0.79359713,1.10500372
-2.08004002,6.01640559,0.11116062,0.51514512,2.52452713,2.43905077,1.36289363,0.00000000,0.78165415,1.08528316
-2.07403702,5.93447882,0.10987364,0.50494936,2.48500800,2.41503870,1.34351660,0.00000000,0.76821171,1.06463371
-2.06803402,5.84215705,0.10825485,0.49369326,2.44020671,2.38527054,1.32307447,0.00000000,0.75356833,1.04352260
-2.06203102,5.74117408,0.10633383,0.48157127,2.39085583,2.35017846,1.30203743,0.00000000,0.73805216,1.02242901
-2.05602801,5.63339851,0.10414425,0.46879086,2.33775892,2.31027812,1.28088299,0.00000000,0.72201270,1.00183291
-2.05002501,5.52078658,0.10172298,0.45556796,2.28177499,2.26615528,1.26008409,0.00000000,0.70581155,0.98220354
-2.04402201,5.40533330,0.09910916,0.44212228,2.22380125,2.21845115,1.24009712,0.00000000,0.68981251,0.96398806
-2.03801901,5.28902334,0.09634325,0.42867240,2.16475462,2.16784697,1.22135023,0.00000000,0.67437132,0.94760033
-2.03201601,5.17378319,0.09346608,0.41543104,2.10555249,2.11504826,1.20423213,0.00000000,0.65982554,0.93341040
-2.02601301,5.06143583,0.09051795,0.40260038,2.04709312,2.06076923,1.18908177,0.00000000,0.64648469,0.92173469
-2.02001001,4.95365928,0.08753786,0.39036774,1.99023633,2.00571772,1.17617919,0.00000000,0.63462124,0.91282729
-2.01400700,4.85194993,0.08456274,0.37890172,1.93578483,1.95058099,1.16573769,0.00000000,0.62446266,0.90687257
-2.00800400,4.75759164,0.08162686,0.36834878,1.88446677,1.89601272,1.15789780,0.00000000,0.61618478,0.90397934
-2.00200100,4.67163121,0.07876133,0.35883045,1.83691992,1.84262143,1.15272299,0.00000000,0.60990677,0.90417678
-1.99599800,4.59486084,0.07599373,0.35044123,1.79367800,1.79096054,1.15019747,0.00000000,0.60568799,0.90741244
-1.98999500,4.52780795,0.07334787,0.34324714,1.75515944,1.74152013,1.15022618,0.00000000,0.60352666,0.91355231
