energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-2.90845423,3.46680358,0.00318057,0.04469509,0.22894489,2.11487374,0.15714013,1.19161604,0.01320527,0.10202593
-2.90245123,3.37515379,0.00303069,0.04232556,0.21895058,2.07476361,0.15176794,1.14785060,0.01268485,0.09654213
-2.89644822,3.28533393,0.00288044,0.04003872,0.20939850,2.03671366,0.14700357,1.10346544,0.01214182,0.09111211
-2.89044522,3.19898081,0.00273092,0.03787384,0.20043283,2.00153004,0.14295058,1.05918494,0.01158289,0.08581968
-2.88444222,3.11765703,0.00258309,0.03586704,0.19218656,1.96999343,0.13970110,1.01569447,0.01101463,0.08074157
-2.87843922,3.04282458,0.00243776,0.03405060,0.18477979,1.94284859,0.13733487,0.97362562,0.01044334,0.07594594
-2.87243622,2.97582038,0.00229562,0.03245229,0.17831838,1.92079304,0.13591841,0.93354367,0.00987493,0.07149113
-2.86643322,2.91783374,0.00215726,0.03109492,0.17289298,1.90446519,0.13550443,0.89593755,0.00931490,0.06742495
-2.86043022,2.86988653,0.00202316,0.02999607,0.16857827,1.89443216,0.13613139,0.86121234,0.00876819,0.06378422
-2.85442721,2.83281628,0.00189371,0.02916785,0.16543253,1.89117779,0.13782329,0.82968454,0.00823920,0.06059474
-2.84842421,2.80726291,0.00176926,0.02861692,0.16349753,1.89509139,0.14058961,0.80157993,0.00773175,0.05787162
-2.84242121,2.79365937,0.00165009,0.02834459,0.16279854,1.90645779,0.14442545,0.77703402,0.00724902,0.05561983
-2.83641821,2.79222685,0.00153644,0.02834705,0.16334469,1.92544926,0.14931192,0.75609495,0.00679358,0.05383510
-2.83041521,2.80297464,0.00142852,0.02861573,0.16512942,1.95211985,0.15521666,0.73872873,0.00636740,0.05250498
-2.82441221,2.82570497,0.00132652,0.02913773,0.16813118,1.98640248,0.16209457,0.72482647,0.00597183,0.05161004
-2.81840920,2.86002273,0.00123057,0.02989638,0.17231414,2.02810916,0.16988880,0.71421342,0.00560765,0.05112521
-2.81240620,2.90534994,0.00114081,0.03087186,0.17762914,2.07693427,0.17853185,0.70665949,0.00527509,0.05102114
-2.80640320,2.96094439,0.00105733,0.03204181,0.18401459,2.13246096,0.18794681,0.70189094,0.00497388,0.05126555
-2.80040020,3.02592199,0.00098019,0.03338207,0.19139750,2.19417034,0.19804883,0.69960277,0.00470331,0.05182455
-2.79439720,3.09928182,0.00090940,0.03486732,0.19969445,2.26145295,0.20874656,0.69947153,0.00446226,0.05266391
-2.78839420,3.17993306,0.00084496,0.03647186,0.20881267,2.33362210,0.21994378,0.70116801,0.00424925,0.05375010
-2.78239120,3.26672259,0.00078679,0.03817019,0.21865103,2.40992833,0.23154094,0.70436947,0.00406256,0.05505130
-2.77638819,3.35846227,0.00073479,0.03993765,0.22910106,2.48957435,0.24343678,0.70877091,0.00390023,0.05653816
-2.77038519,3.45395476,0.00068881,0.04175096,0.24004798,2.57172976,0.25552983,0.71409501,0.00376018,0.05818441
-2.76438219,3.55201695,0.00064865,0.04358867,0.25137171,2.65554506,0.26771985,0.72010037,0.00364025,0.05996730
-2.75837919,3.65150012,0.00061406,0.04543146,0.26294792,2.74016431,0.27990914,0.72658775,0.00353827,0.06186776
-2.75237619,3.75130636,0.00058477,0.04726241,0.27464914,2.82473623,0.29200365,0.73340398,0.00345217,0.06387052
-2.74637319,3.85040073,0.00056046,0.04906705,0.28634590,2.90842352,0.30391404,0.74044358,0.00337996,0.06596391
-2.74037019,3.94781935,0.00054079,0.05083334,0.29790802,2.99041041,0.31555640,0.74764779,0.00331983,0.06813964
-2.73436718,4.04267323,0.00052540,0.05255151,0.30920594,3.06990857,0.32685294,0.75500134,0.00327021,0.07039234
-2.72836418,4.13414877,0.00051392,0.05421378,0.32011217,3.14616174,0.33773235,0.76252688,0.00322976,0.07271908
-2.72236118,4.22150515,0.00050596,0.05581402,0.33050300,3.21844953,0.34813015,0.77027758,0.00319743,0.07511878
-2.71635818,4.30406979,0.00050117,0.05734724,0.34026011,3.28609073,0.35798872,0.77832814,0.00317243,0.07759157
-2.71035518,4.38123265,0.00049916,0.05880919,0.34927246,3.34844685,0.36725737,0.78676476,0.00315427,0.08013816
-2.70435218,4.45244038,0.00049961,0.06019578,0.35743820,3.40492611,0.37589221,0.79567457,0.00314276,0.08275920
-2.69834917,4.51719133,0.00050220,0.06150267,0.36466658,3.45498849,0.38385596,0.80513512,0.00313793,0.08545471
-2.69234617,4.57503214,0.00050665,0.06272479,0.37087986,3.49815196,0.39111785,0.81520448,0.00314007,0.08822358
-2.68634317,4.62555665,0.00051273,0.06385600,0.37601520,3.53400001,0.39765333,0.82591258,0.00314966,0.09106311
-2.68034017,4.66840757,0.00052025,0.06488888,0.38002628,3.56219043,0.40344396,0.83725420,0.00316732,0.09396877
-2.67433717,4.70328098,0.00052909,0.06581460,0.38288485,3.58246506,0.40847727,0.84918412,0.00319382,0.09693395
-2.66833417,4.72993366,0.00053918,0.06662296,0.38458187,3.59466013,0.41274672,0.86161465,0.00322996,0.09994996
-2.66233117,4.74819285,0.00055051,0.06730257,0.38512842,3.59871648,0.41625162,0.87441579,0.00327659,0.10300607
-2.65632816,4.75796773,0.00056314,0.06784117,0.38455610,3.59468916,0.41899722,0.88741801,0.00333453,0.10608971
-2.65032516,4.75926195,0.00057720,0.06822609,0.38291706,3.58275552,0.42099474,0.90041750,0.00340452,0.10918681
-2.64432216,4.75218600,0.00059291,0.06844478,0.38028357,3.56322110,0.42226142,0.91318372,0.00348722,0.11228218
-2.63831916,4.73696859,0.00061051,0.06848544,0.37674703,3.53652260,0.42282053,0.92546873,0.00358311,0.11536001
-2.63231616,4.71396578,0.00063033,0.06833768,0.37241658,3.50322737,0.42270131,0.93701791,0.00369255,0.11840439
-2.62631316,4.68366690,0.00065277,0.06799315,0.36741726,3.46402894,0.42193885,0.94758135,0.00381565,0.12139985
-2.62031016,4.64669648,0.00067823,0.06744619,0.36188768,3.41973838,0.42057368,0.95692540,0.00395231,0.12433191
-2.61430715,4.60381143,0.00070719,0.06669432,0.35597747,3.37127137,0.41865139,0.96484363,0.00410219,0.12718756
-2.60830415,4.55589303,0.00074012,0.06573864,0.34984435,3.31963135,0.41622188,0.97116672,0.00426468,0.12995571
-2.60230115,4.50393380,0.00077751,0.06458414,0.34365105,3.26588895,0.41333851,0.97577050,0.00443893,0.13262748
-2.59629815,4.44901916,0.00081982,0.06323975,0.33756213,3.21115850,0.41005706,0.97858194,0.00462377,0.13519643
-2.59029515,4.39230456,0.00086747,0.06171831,0.33174070,3.15657233,0.40643449,0.97958265,0.00481782,0.13765867
-2.58429215,4.33498866,0.00092085,0.06003629,0.32634531,3.10325373,0.40252764,0.97880961,0.00501938,0.14001281
-2.57828914,4.27828361,0.00098025,0.05821341,0.32152684,3.05228957,0.39839180,0.97635330,0.00522656,0.14225979
-2.57228614,4.22338341,0.00104585,0.05627209,0.31742572,3.00470365,0.39407929,0.97235319,0.00543722,0.14440257
-2.56628314,4.17143170,0.00111772,0.05423679,0.31416924,2.96143158,0.38963815,0.96699089,0.00564903,0.14644578
-2.56028014,4.12349005,0.00119580,0.05213325,0.31186931,2.92329809,0.38511084,0.96048138,0.00585953,0.14839521
-2.55427714,4.08050818,0.00127986,0.04998773,0.31062038,2.89099761,0.38053322,0.95306271,0.00606617,0.15025729
-2.54827414,4.04329690,0.00136951,0.04782620,0.31049778,2.86507850,0.37593373,0.94498484,0.00626634,0.15203852
-2.54227114,4.01250512,0.00146419,0.04567357,0.31155639,2.84593148,0.37133280,0.93649800,0.00645748,0.15374494
-2.53626813,3.98860136,0.00156316,0.04355303,0.31382958,2.83378241,0.36674263,0.92784139,0.00663714,0.15538163
-2.53026513,3.97186074,0.00166551,0.04148540,0.31732858,2.82868947,0.36216726,0.91923258,0.00680304,0.15695221
-2.52426213,3.96235740,0.00177019,0.03948867,0.32204205,2.83054463,0.35760296,0.91085816,0.00695317,0.15845854
-2.51825913,3.95996300,0.00187601,0.03757763,0.32793612,2.83907929,0.35303888,0.90286612,0.00708586,0.15990045
-2.51225613,3.96435086,0.00198167,0.03576370,0.33495463,2.85387349,0.34845801,0.89536013,0.00719985,0.16127565
-2.50625313,3.97500578,0.00208581,0.03405477,0.34301980,2.87436861,0.34383840,0.88839614,0.00729437,0.16257973
-2.50025013,3.99123909,0.00218700,0.03245536,0.35203313,2.89988283,0.33915448,0.88198122,0.00736918,0.16380633
-2.49424712,4.01220838,0.00228386,0.03096670,0.36187675,2.92962890,0.33437855,0.87607469,0.00742461,0.16494743
-2.48824412,4.03694123,0.00237505,0.02958712,0.37241503,2.96273382,0.32948239,0.87059152,0.00746156,0.16599374
-2.48224112,4.06436229,0.00245934,0.02831233,0.38349654,2.99825970,0.32443878,0.86540761,0.00748154,0.16693517
-2.47623812,4.09332273,0.00253564,0.02713591,0.39495644,3.03522545,0.31922313,0.86036687,0.00748661,0.16776144
-2.47023512,4.12263118,0.00260307,0.02604974,0.40661898,3.07262857,0.31381482,0.85528961,0.00747934,0.16846260
-2.46423212,4.15108522,0.00266101,0.02504452,0.41830048,3.10946676,0.30819859,0.84998180,0.00746273,0.16902963
-2.45822911,4.17750250,0.00270908,0.02411024,0.42981239,3.14475851,0.30236561,0.84424496,0.00744013,0.16945502
-2.45222611,4.20075032,0.00274723,0.02323661,0.44096457,3.17756255,0.29631433,0.83788602,0.00741510,0.16973318
-2.44622311,4.21977297,0.00277572,0.02241355,0.45156865,3.20699537,0.29005108,0.83072679,0.00739133,0.16986083
-2.44022011,4.23361583,0.00279512,0.02163146,0.46144139,3.23224661,0.28359033,0.82261265,0.00737242,0.16983724
-2.43421711,4.24144557,0.00280633,0.02088163,0.47040799,3.25259191,0.27695464,0.81342007,0.00736183,0.16966428
-2.42821411,4.24256583,0.00281052,0.02015645,0.47830519,3.26740302,0.27017424,0.80306256,0.00736265,0.16934637
-2.42221111,4.23642816,0.00280912,0.01944958,0.48498424,3.27615495,0.26328630,0.79149491,0.00737753,0.16889020
-2.41620810,4.22263776,0.00280376,0.01875608,0.49031347,3.27843027,0.25633381,0.77871549,0.00740853,0.16830434
-2.41020510,4.20095449,0.00279623,0.01807252,0.49418062,3.27392060,0.24936426,0.76476663,0.00745701,0.16759874
-2.40420210,4.17128912,0.00278837,0.01739691,0.49649476,3.26242557,0.24242797,0.74973295,0.00752357,0.16678403
-2.39819910,4.13369570,0.00278205,0.01672874,0.49718780,3.24384965,0.23557631,0.73373795,0.00760802,0.16587091
-2.39219610,4.08836047,0.00277906,0.01606883,0.49621567,3.21819724,0.22885979,0.71693895,0.00770936,0.16486936
-2.38619310,4.03558855,0.00278105,0.01541929,0.49355911,3.18556670,0.22232612,0.69952081,0.00782579,0.16378802
-2.38019010,3.97578905,0.00278946,0.01478335,0.48922409,3.14614366,0.21601841,0.68168861,0.00795480,0.16263359
-2.37418709,3.90945996,0.00280544,0.01416523,0.48324191,3.10019441,0.20997346,0.66365989,0.00809328,0.16141033
-2.36818409,3.83717347,0.00282983,0.01357001,0.47566898,3.04805955,0.20422041,0.64565681,0.00823762,0.16011983
-2.36218109,3.75956273,0.00286310,0.01300344,0.46658639,2.99014858,0.19877966,0.62789858,0.00838391,0.15876087
-2.35617809,3.67731065,0.00290532,0.01247185,0.45609905,2.92693534,0.19366231,0.61059465,0.00852806,0.15732959
-2.35017509,3.59114112,0.00295618,0.01198199,0.44433472,2.85895459,0.18887000,0.59393901,0.00866608,0.15581982
-2.34417209,3.50181274,0.00301500,0.01154093,0.43144261,2.78679951,0.18439521,0.57810564,0.00879420,0.15422366
-2.33816908,3.41011500,0.00308072,0.01115590,0.41759176,2.71111984,0.18022213,0.56324565,0.00890911,0.15253224
-2.33216608,3.31686635,0.00315202,0.01083429,0.40296902,2.63262023,0.17632786,0.54948571,0.00900814,0.15073665
-2.32616308,3.22291361,0.00322731,0.01058344,0.38777670,2.55205830,0.17268403,0.53692811,0.00908938,0.14882887
-2.32016008,3.12913170,0.00330486,0.01041066,0.37222982,2.47024164,0.16925871,0.52565207,0.00915185,0.14680290
-2.31415708,3.03642285,0.00338283,0.01032307,0.35655294,2.38802334,0.16601844,0.51571608,0.00919554,0.14465567
-2.30815408,2.94571423,0.00345941,0.01032753,0.34097655,2.30629520,0.16293033,0.50716107,0.00922150,0.14238801
-2.30215108,2.85795302,0.00353285,0.01043054,0.32573307,2.22597830,0.15996403,0.50001386,0.00923179,0.14000529
-2.29614807,2.77409809,0.00360159,0.01063813,0.31105251,2.14801052,0.15709360,0.49429078,0.00922945,0.13751802
-2.29014507,2.69510780,0.00366431,0.01095571,0.29715773,2.07333082,0.15429887,0.49000078,0.00921840,0.13494198
-2.28414207,2.62192353,0.00371998,0.01138792,0.28425959,2.00286047,0.15156657,0.48714797,0.00920324,0.13229819
-2.27813907,2.55544901,0.00376792,0.01193851,0.27255183,1.93748138,0.14889087,0.48573323,0.00918910,0.12961248
-2.27213607,2.49652585,0.00380782,0.01261010,0.26220612,1.87801234,0.14627338,0.48575464,0.00918142,0.12691477
-2.26613307,2.44590610,0.00383974,0.01340406,0.25336719,1.82518372,0.14372272,0.48720684,0.00918567,0.12423808
-2.26013007,2.40422287,0.00386411,0.01432028,0.24614834,1.77961189,0.14125345,0.49007919,0.00920709,0.12161723
-2.25412706,2.37196042,0.00388169,0.01535704,0.24062745,1.74177437,0.13888474,0.49435291,0.00925043,0.11908743
-2.24812406,2.34942544,0.00389352,0.01651082,0.23684371,1.71198703,0.13663852,0.49999747,0.00931971,0.11668267
-2.24212106,2.33672106,0.00390088,0.01777621,0.23479527,1.69038462,0.13453752,0.50696648,0.00941795,0.11443417
-2.23611806,2.33372549,0.00390519,0.01914577,0.23443788,1.67690593,0.13260314,0.51519351,0.00954702,0.11236882
-2.23011506,2.34007691,0.00390793,0.02061002,0.23568470,1.67128462,0.13085337,0.52458805,0.00970744,0.11050779
-2.22411206,2.35516599,0.00391059,0.02215741,0.23840739,1.67304673,0.12930091,0.53503222,0.00989830,0.10886533
-2.21810905,2.37813721,0.00391456,0.02377441,0.24243858,1.68151538,0.12795151,0.54637840,0.01011722,0.10744792
-2.21210605,2.40789969,0.00392106,0.02544560,0.24757553,1.69582329,0.12680271,0.55844815,0.01036039,0.10625375
-2.20610305,2.44314792,0.00393110,0.02715384,0.25358518,1.71493270,0.12584314,0.57103258,0.01062262,0.10527250
-2.20010005,2.48239192,0.00394542,0.02888051,0.26021031,1.73766276,0.12505221,0.58389441,0.01089753,0.10448569
-2.19409705,2.52399634,0.00396442,0.03060577,0.26717670,1.76272325,0.12440046,0.59677152,0.01117776,0.10386726
-2.18809405,2.56622711,0.00398819,0.03230893,0.27420109,1.78875380,0.12385038,0.60938220,0.01145520,0.10338462
-2.18209105,2.60730411,0.00401647,0.03396876,0.28099964,1.81436711,0.12335769,0.62143166,0.01172133,0.10299999
-2.17608804,2.64545777,0.00404867,0.03556392,0.28729660,1.83819456,0.12287312,0.63261967,0.01196754,0.10267199
-2.17008504,2.67898731,0.00408391,0.03707336,0.29283291,1.85893242,0.12234445,0.64264904,0.01218548,0.10235746
-2.16408204,2.70631842,0.00412103,0.03847675,0.29737434,1.87538688,0.12171871,0.65123445,0.01236740,0.10201331
-2.15807904,2.72605784,0.00415866,0.03975489,0.30071895,1.88651597,0.12094460,0.65811139,0.01250649,0.10159844
-2.15207604,2.73704256,0.00419526,0.04089016,0.30270341,1.89146681,0.11997476,0.66304471,0.01259718,0.10107560
-2.14607304,2.73838177,0.00422918,0.04186686,0.30320812,1.88960648,0.11876795,0.66583643,0.01263541,0.10041302
-2.14007004,2.72948975,0.00425874,0.04267165,0.30216083,1.88054559,0.11729096,0.66633263,0.01261882,0.09958591
-2.13406703,2.71010851,0.00428226,0.04329380,0.29953860,1.86415334,0.11552016,0.66442890,0.01254691,0.09857761
-2.12806403,2.68031929,0.00429817,0.04372553,0.29536811,1.84056383,0.11344276,0.66007450,0.01242111,0.09738042
-2.12206103,2.64054273,0.00430499,0.04396223,0.28972432,1.81017323,0.11105745,0.65327470,0.01224480,0.09599614
-2.11605803,2.59152782,0.00430145,0.04400260,0.28272749,1.77362830,0.10837477,0.64409165,0.01202324,0.09443615
-2.11005503,2.53433023,0.00428650,0.04384874,0.27453884,1.73180663,0.10541690,0.63264344,0.01176343,0.09272118
-2.10405203,2.47028109,0.00425933,0.04350624,0.26535490,1.68578957,0.10221711,0.61910168,0.01147393,0.09088074
-2.09804902,2.40094754,0.00421943,0.04298400,0.25540093,1.63682909,0.09881877,0.60368757,0.01116461,0.08895221
-2.09204602,2.32808663,0.00416659,0.04229419,0.24492366,1.58630963,0.09527412,0.58666663,0.01084637,0.08697967
-2.08604302,2.25359429,0.00410091,0.04145194,0.23418354,1.53570665,0.09164274,0.56834238,0.01053082,0.08501247
-2.08004002,2.17945121,0.00402281,0.04047506,0.22344694,1.48654312,0.08798984,0.54904902,0.01022991,0.08310368
-2.07403702,2.10766734,0.00393298,0.03938362,0.21297850,1.44034554,0.08438450,0.52914346,0.00995562,0.08130839
-2.06803402,2.04022690,0.00383242,0.03819950,0.20303383,1.39860076,0.08089781,0.50899687,0.00971961,0.07968192
-2.06203102,1.97903524,0.00372241,0.03694583,0.19385286,1.36271500,0.07760110,0.48898597,0.00953285,0.07827810
-2.05602801,1.92586930,0.00360441,0.03564646,0.18565395,1.33397598,0.07456417,0.46948428,0.00940532,0.07714754
-2.05002501,1.88233260,0.00348010,0.03432536,0.17862893,1.31351933,0.07185374,0.45085358,0.00934577,0.07633603
-2.04402201,1.84981609,0.00335130,0.03300599,0.17293906,1.30229986,0.06953194,0.43343578,0.00936140,0.07588311
-2.03801901,1.82946545,0.00321991,0.03171080,0.16871210,1.30106843,0.06765511,0.41754538,0.00945773,0.07582080
-2.03201601,1.82215575,0.00308787,0.03046065,0.16604028,1.31035483,0.06627268,0.40346276,0.00963838,0.07617264
-2.02601301,1.82847373,0.00295712,0.02927438,0.16497938,1.33045678,0.06542632,0.39142837,0.00990501,0.07695291
-2.02001001,1.84870809,0.00282949,0.02816842,0.16554874,1.36143542,0.06514925,0.38163820,0.01025725,0.07816623
-2.01400700,1.88284782,0.00270671,0.02715659,0.16773205,1.40311702,0.06546581,0.37424040,0.01069267,0.07980740
-2.00800400,1.93058859,0.00259032,0.02624988,0.17147911,1.45510092,0.06639121,0.36933339,0.01120686,0.08186160
-2.00200100,1.99134684,0.00248164,0.02545647,0.17670819,1.51677329,0.06793142,0.36696539,0.01179352,0.08430484
-1.99599800,2.06428128,0.00238173,0.02478181,0.18330908,1.58732631,0.07008330,0.36713543,0.01244461,0.08710480
-1.98999500,2.14832096,0.00229136,0.02422884,0.19114673,1.66578227,0.07283495,0.36979594,0.01315054,0.09022182
-1.98399200,2.24219945,0.00221099,0.02379829,0.20006526,1.75102181,0.07616609,0.37485661,0.01390042,0.09361014
-1.97798899,2.34449377,0.00214077,0.02348909,0.20989245,1.84181562,0.08004875,0.38218963,0.01468233,0.09721943
-1.97198599,2.45366723,0.00208055,0.02329878,0.22044444,1.93685857,0.08444795,0.39163604,0.01548363,0.10099625
-1.96598299,2.56811467,0.00202988,0.02322400,0.23153058,2.03480541,0.08932262,0.40301281,0.01629129,0.10488573
-1.95997999,2.68620871,0.00198805,0.02326097,0.24295838,2.13430679,0.09462655,0.41612061,0.01709227,0.10883316
-1.95397699,2.80634543,0.00195411,0.02340590,0.25453838,2.23404456,0.10030940,0.43075176,0.01787384,0.11278557
-1.94797399,2.92698791,0.00192693,0.02365537,0.26608876,2.33276522,0.10631775,0.44669803,0.01862396,0.11669312
-1.94197099,3.04670602,0.00190526,0.02400662,0.27743976,2.42931027,0.11259620,0.46375799,0.01933161,0.12051033
-1.93596798,3.16421095,0.00188774,0.02445773,0.28843746,2.52264248,0.11908834,0.48174347,0.01998711,0.12419708
-1.92996498,3.27838303,0.00187299,0.02500767,0.29894711,2.61186708,0.12573775,0.50048488,0.02058237,0.12771930
-1.92396198,3.38829184,0.00185965,0.02565623,0.30885564,2.69624707,0.13248876,0.51983497,0.02111114,0.13104944
-1.91795898,3.49320765,0.00184643,0.02640382,0.31807348,2.77521207,0.13928719,0.53967102,0.02156914,0.13416645
-1.91195598,3.59260373,0.00183215,0.02725118,0.32653539,2.84836036,0.14608083,0.55989516,0.02195420,0.13705569
-1.90595298,3.68614942,0.00181578,0.02819896,0.33420041,2.91545414,0.15281982,0.58043282,0.02226623,0.13970832
-1.89994997,3.77369445,0.00179647,0.02924725,0.34105095,2.97640808,0.15945674,0.60122947,0.02250715,0.14212057
-1.89394697,3.85524510,0.00177354,0.03039507,0.34709089,3.03127197,0.16594666,0.62224577,0.02268083,0.14429276
-1.88794397,3.93093373,0.00174655,0.03163986,0.35234295,3.08020822,0.17224690,0.64345144,0.02279279,0.14622817
-1.88194097,4.00098312,0.00171522,0.03297705,0.35684541,3.12346540,0.17831674,0.66481820,0.02284994,0.14793182
-1.87593797,4.06566777,0.00167950,0.03439957,0.36064826,3.16134924,0.18411715,0.68631240,0.02286028,0.14940926
-1.86993497,4.12527430,0.00163948,0.03589768,0.36380908,3.19419264,0.18961033,0.70788758,0.02283248,0.15066541
-1.86393197,4.18006338,0.00159544,0.03745875,0.36638881,3.22232649,0.19475949,0.72947787,0.02277547,0.15170359
-1.85792896,4.23023542,0.00154776,0.03906731,0.36844766,3.24605269,0.19952862,0.75099237,0.02269803,0.15252464
-1.85192596,4.27590240,0.00149691,0.04070527,0.37004134,3.26562130,0.20388251,0.77231131,0.02260841,0.15312644
-1.84592296,4.31706748,0.00144346,0.04235232,0.37121786,3.28121293,0.20778697,0.79328416,0.02251388,0.15350367
-1.83991996,4.35361411,0.00138797,0.04398647,0.37201507,3.29292760,0.21120930,0.81373014,0.02242046,0.15364783
-1.83391696,4.38530539,0.00133104,0.04558481,0.37245903,3.30078079,0.21411904,0.83344115,0.02233265,0.15354775
-1.82791396,4.41179406,0.00127325,0.04712437,0.37256335,3.30470697,0.21648895,0.85218717,0.02225319,0.15319024
-1.82191096,4.43264285,0.00121512,0.04858309,0.37232951,3.30457050,0.21829626,0.86972397,0.02218301,0.15256113
-1.81590795,4.44735394,0.00115715,0.04994082,0.37174808,3.30018322,0.21952401,0.88580278,0.02212124,0.15164651
-1.80990495,4.45540621,0.00109977,0.05118030,0.37080081,3.29132781,0.22016256,0.90018139,0.02206521,0.15043408
-1.80390195,4.45629784,0.00104332,0.05228814,0.36946346,3.27778530,0.22021102,0.91263616,0.02201072,0.14891463
-1.79789895,4.44959180,0.00098810,0.05325563,0.36770904,3.25936519,0.21967862,0.92297429,0.02195224,0.14708350
-1.79189595,4.43496134,0.00093435,0.05407940,0.36551146,3.23593613,0.21858582,0.93104543,0.02188324,0.14494184
-1.78589295,4.41223265,0.00088225,0.05476192,0.36284916,3.20745512,0.21696514,0.93675217,0.02179659,0.14249781
-1.77988994,4.38142171,0.00083194,0.05531167,0.35970858,3.17399342,0.21486156,0.94005844,0.02168491,0.13976741
-1.77388694,4.34276296,0.00078354,0.05574313,0.35608719,3.13575725,0.21233244,0.94099558,0.02154097,0.13677502
-1.76788394,4.29672771,0.00073715,0.05607646,0.35199593,3.09310188,0.20944691,0.93966521,0.02135814,0.13355352
-1.76188094,4.24403076,0.00069285,0.05633692,0.34746085,3.04653806,0.20628473,0.93623901,0.02113067,0.13014401
-1.75587794,4.18562448,0.00065077,0.05655406,0.34252387,2.99672999,0.20293464,0.93095496,0.02085404,0.12659518
-1.74987494,4.12268040,0.00061102,0.05676060,0.33724261,2.94448503,0.19949216,0.92411045,0.02052517,0.12296220
-1.74387194,4.05655885,0.00057378,0.05699128,0.33168922,2.89073520,0.19605710,0.91605220,0.02014257,0.11930531
-1.73786893,3.98876829,0.00053925,0.05728147,0.32594842,2.83651153,0.19273062,0.90716376,0.01970645,0.11568813
-1.73186593,3.92091612,0.00050766,0.05766573,0.32011472,2.78291259,0.18961225,0.89785092,0.01921866,0.11217576
-1.72586293,3.85465357,0.00047933,0.05817643,0.31428902,2.73106860,0.18679676,0.88852600,0.01868268,0.10883271
-1.71985993,3.79161750,0.00045460,0.05884233,0.30857485,2.68210320,0.18437113,0.87959158,0.01810339,0.10572091
-1.71385693,3.73337197,0.00043388,0.05968734,0.30307431,2.63709467,0.18241180,0.87142462,0.01748693,0.10289766
-1.70785393,3.68135254,0.00041761,0.06072946,0.29788416,2.59703868,0.18098221,0.86436174,0.01684042,0.10041384
-1.70185093,3.63681608,0.00040630,0.06197990,0.29309196,2.56281427,0.18013077,0.85868633,0.01617169,0.09831228
-1.69584792,3.60079831,0.00040050,0.06344246,0.28877276,2.53515475,0.17988945,0.85461813,0.01548900,0.09662648
-1.68984492,3.57408116,0.00040079,0.06511320,0.28498632,2.51462486,0.18027293,0.85230582,0.01480078,0.09537969
-1.68384192,3.55717112,0.00040781,0.06698043,0.28177503,2.50160500,0.18127831,0.85182281,0.01411538,0.09458432
-1.67783892,3.55028944,0.00042221,0.06902496,0.27916271,2.49628319,0.18288562,0.85316650,0.01344084,0.09424181
-1.67183592,3.55337419,0.00044465,0.07122060,0.27715413,2.49865482,0.18505878,0.85626085,0.01278470,0.09434287
-1.66583292,3.56609376,0.00047582,0.07353502,0.27573557,2.50852998,0.18774723,0.86096217,0.01215389,0.09486812
-1.65982991,3.58787070,0.00051641,0.07593072,0.27487601,2.52554764,0.19088797,0.86706770,0.01155463,0.09578904
-1.65382691,3.61791445,0.00056706,0.07836627,0.27452924,2.54919582,0.19440807,0.87432646,0.01099238,0.09706925
-1.64782391,3.65526097,0.00062842,0.08079760,0.27463648,2.57883661,0.19822740,0.88245188,0.01047185,0.09866599
-1.64182091,3.69881728,0.00070104,0.08317944,0.27512958,2.61373444,0.20226157,0.89113547,0.00999700,0.10053175
-1.63581791,3.74740850,0.00078543,0.08546675,0.27593451,2.65308644,0.20642490,0.90006083,0.00957113,0.10261609
-1.62981491,3.79982516,0.00088198,0.08761609,0.27697506,2.69605327,0.21063333,0.90891743,0.00919691,0.10486734
-1.62381191,3.85486860,0.00099095,0.08958694,0.27817658,2.74178890,0.21480709,0.91741333,0.00887647,0.10723436
-1.61780890,3.91139245,0.00111248,0.09134283,0.27946946,2.78946833,0.21887313,0.92528644,0.00861149,0.10966812
-1.61180590,3.96833841,0.00124649,0.09285240,0.28079240,2.83831178,0.22276710,0.93231372,0.00840322,0.11212313
-1.60580290,4.02476518,0.00139273,0.09409006,0.28209511,2.88760481,0.22643490,0.93831803,0.00825257,0.11455864
-1.59979990,4.07986926,0.00155071,0.09503661,0.28334050,2.93671348,0.22983367,0.94317231,0.00816016,0.11693952
-1.59379690,4.13299750,0.00171969,0.09567947,0.28450613,2.98509424,0.23293226,0.94680102,0.00812627,0.11923697
-1.58779390,4.18365092,0.00189869,0.09601273,0.28558496,3.03229856,0.23571111,0.94917899,0.00815092,0.12142872
-1.58179090,4.23148050,0.00208645,0.09603689,0.28658522,3.07797234,0.23816159,0.95032764,0.00823378,0.12349915
-1.57578789,4.27627533,0.00228145,0.09575843,0.28752962,3.12185059,0.24028492,0.95030902,0.00837419,0.12543888
-1.56978489,4.31794451,0.00248192,0.09518920,0.28845373,3.16374799,0.24209056,0.94921803,0.00857109,0.12724429
-1.56378189,4.35649378,0.00268585,0.09434555,0.28940369,3.20354604,0.24359434,0.94717327,0.00882296,0.12891666
-1.55777889,4.39199876,0.00289103,0.09324747,0.29043340,3.24117779,0.24481638,0.94430709,0.00912781,0.13046117
-1.55177589,4.42457606,0.00309505,0.09191758,0.29160121,3.27661115,0.24577886,0.94075531,0.00948307,0.13188581
-1.54577289,4.45435421,0.00329540,0.09038011,0.29296633,3.30983156,0.24650378,0.93664736,0.00988559,0.13320012
