energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.23861931,3.26805633,0.11540772,0.73822087,1.87603334,0.00125175,0.12425075,0.01616138,1.36930209
-3.23261631,3.25542661,0.11240770,0.73093494,1.86769001,0.00125619,0.12225284,0.01620206,1.37065126
-3.22661331,3.23037789,0.10927652,0.71997671,1.85277576,0.00125772,0.11983621,0.01625827,1.36616884
-3.22061031,3.19344403,0.10607473,0.70554438,1.83159061,0.00125678,0.11703602,0.01633088,1.35603008
-3.21460730,3.14534442,0.10285776,0.68789863,1.80452762,0.00125378,0.11389265,0.01641975,1.34050452
-3.20860430,3.08695497,0.09967425,0.66735312,1.77205706,0.00124913,0.11045049,0.01652370,1.31994353
-3.20260130,3.01927553,0.09656482,0.64426359,1.73470882,0.00124322,0.10675676,0.01664053,1.29476574
-3.19659830,2.94339518,0.09356108,0.61901627,1.69305399,0.00123634,0.10286018,0.01676701,1.26544145
-3.19059530,2.86045719,0.09068523,0.59201588,1.64768644,0.00122876,0.09880984,0.01689895,1.23247643
-3.18459230,2.77162514,0.08794994,0.56367383,1.59920528,0.00122064,0.09465398,0.01703134,1.19639605
-3.17858929,2.67805166,0.08535877,0.53439704,1.54819902,0.00121206,0.09043901,0.01715844,1.15773030
-3.17258629,2.58085103,0.08290686,0.50457777,1.49523194,0.00120305,0.08620865,0.01727395,1.11700031
-3.16658329,2.48107658,0.08058204,0.47458477,1.44083325,0.00119351,0.08200324,0.01737124,1.07470696
-3.16058029,2.37970340,0.07836610,0.44475604,1.38548919,0.00118331,0.07785927,0.01744354,1.03132166
-3.15457729,2.27761680,0.07623629,0.41539335,1.32963829,0.00117224,0.07380908,0.01748414,0.98727975
-3.14857429,2.17560620,0.07416693,0.38675853,1.27366946,0.00116002,0.06988081,0.01748669,0.94297628
-3.14257129,2.07436427,0.07213098,0.35907152,1.21792297,0.00114638,0.06609846,0.01744536,0.89876426
-3.13656828,1.97449049,0.07010159,0.33251012,1.16269350,0.00113100,0.06248207,0.01735509,0.85495494
-3.13056528,1.87649828,0.06805352,0.30721112,1.10823509,0.00111357,0.05904814,0.01721178,0.81181983
-3.12456228,1.78082473,0.06596437,0.28327278,1.05476715,0.00109382,0.05580992,0.01701247,0.76959405
-3.11855928,1.68784166,0.06381558,0.26075819,1.00248101,0.00107150,0.05277791,0.01675543,0.72848046
-3.11255628,1.59786720,0.06159320,0.23969930,0.95154645,0.00104640,0.04996027,0.01644025,0.68865416
-3.10655328,1.51117655,0.05928834,0.22010148,0.90211754,0.00101841,0.04736316,0.01606792,0.65026686
-3.10055028,1.42801133,0.05689741,0.20194801,0.85433743,0.00098746,0.04499103,0.01564073,0.61345075
-3.09454727,1.34858673,0.05442207,0.18520464,0.80834174,0.00095358,0.04284689,0.01516232,0.57832157
-3.08854427,1.27309606,0.05186894,0.16982374,0.76426025,0.00091688,0.04093235,0.01463746,0.54498070
-3.08254127,1.20171244,0.04924911,0.15574805,0.72221703,0.00087754,0.03924761,0.01407197,0.51351605
-3.07653827,1.13458784,0.04657751,0.14291385,0.68232875,0.00083582,0.03779139,0.01347253,0.48400197
-3.07053527,1.07184963,0.04387212,0.13125355,0.64470178,0.00079206,0.03656072,0.01284641,0.45649806
-3.06453227,1.01359510,0.04115313,0.12069767,0.60942797,0.00074665,0.03555066,0.01220130,0.43104724
-3.05852926,0.95988479,0.03844203,0.11117623,0.57657986,0.00070000,0.03475406,0.01154505,0.40767324
-3.05252626,0.91073505,0.03576078,0.10261964,0.54620552,0.00065259,0.03416124,0.01088540,0.38637793
-3.04652326,0.86611099,0.03313090,0.09495917,0.51832360,0.00060489,0.03375974,0.01022979,0.36713866
-3.04052026,0.82592023,0.03057279,0.08812714,0.49291901,0.00055737,0.03353419,0.00958514,0.34990610
-3.03451726,0.79000839,0.02810503,0.08205686,0.46993970,0.00051050,0.03346616,0.00895765,0.33460274
-3.02851426,0.75815689,0.02574385,0.07668247,0.44929470,0.00046471,0.03353428,0.00835270,0.32112240
-3.02251126,0.73008330,0.02350278,0.07193878,0.43085398,0.00042040,0.03371438,0.00777469,0.30933085
-3.01650825,0.70544471,0.02139232,0.06776120,0.41444987,0.00037792,0.03397983,0.00722701,0.29906762
-3.01050525,0.68384406,0.01941990,0.06408574,0.39988045,0.00033756,0.03430205,0.00671203,0.29014909
-3.00450225,0.66483919,0.01758982,0.06084921,0.38691454,0.00029957,0.03465111,0.00623110,0.28237278
-2.99849925,0.64795448,0.01590344,0.05798956,0.37529819,0.00026412,0.03499646,0.00578460,0.27552258
-2.99249625,0.63269432,0.01435938,0.05544640,0.36476239,0.00023134,0.03530777,0.00537207,0.26937476
-2.98649325,0.61855796,0.01295385,0.05316166,0.35503161,0.00020128,0.03555574,0.00499227,0.26370459
-2.98049025,0.60505494,0.01168098,0.05108028,0.34583267,0.00017396,0.03571303,0.00464337,0.25829305
-2.97448724,0.59172031,0.01053326,0.04915104,0.33690363,0.00014935,0.03575506,0.00432306,0.25293345
-2.96848424,0.57812894,0.00950198,0.04732734,0.32800222,0.00012735,0.03566080,0.00402872,0.24743762
-2.96248124,0.56390825,0.00857756,0.04556785,0.31891328,0.00010785,0.03541336,0.00375754,0.24164132
-2.95647824,0.54874859,0.00775005,0.04383717,0.30945503,0.00009072,0.03500056,0.00350670,0.23540869
-2.95047524,0.53241107,0.00700941,0.04210622,0.29948386,0.00007578,0.03441518,0.00327345,0.22863548
-2.94447224,0.51473229,0.00634585,0.04035252,0.28889732,0.00006287,0.03365518,0.00305521,0.22125098
-2.93846923,0.49562594,0.00575007,0.03856022,0.27763543,0.00005180,0.03272358,0.00284969,0.21321855
-2.93246623,0.47508133,0.00521347,0.03671992,0.26568013,0.00004239,0.03162826,0.00265489,0.20453488
-2.92646323,0.45315894,0.00472828,0.03482831,0.25305312,0.00003444,0.03038152,0.00246919,0.19522786
-2.92046023,0.42998344,0.00428763,0.03288761,0.23981219,0.00002779,0.02899955,0.00229131,0.18535351
-2.91445723,0.40573453,0.00388562,0.03090487,0.22604630,0.00002227,0.02750170,0.00212034,0.17499181
-2.90845423,0.38063626,0.00351725,0.02889109,0.21186981,0.00001772,0.02590976,0.00195568,0.16424206
-2.90245123,0.35494527,0.00317841,0.02686038,0.19741599,0.00001400,0.02424709,0.00179704,0.15321764
-2.89644822,0.32893869,0.00286576,0.02482895,0.18283037,0.00001098,0.02253785,0.00164436,0.14204074
-2.89044522,0.30290219,0.00257671,0.02281424,0.16826415,0.00000856,0.02080616,0.00149775,0.13083713
-2.88444222,0.27711873,0.00230920,0.02083400,0.15386786,0.00000662,0.01907534,0.00135748,0.11973125
-2.87843922,0.25185845,0.00206170,0.01890550,0.13978580,0.00000509,0.01736731,0.00122390,0.10884182
-2.87243622,0.22737004,0.00183302,0.01704486,0.12615116,0.00000388,0.01570201,0.00109737,0.09827806
-2.86643322,0.20387380,0.00162223,0.01526644,0.11308209,0.00000294,0.01409695,0.00097826,0.08813675
-2.86043022,0.18155661,0.00142859,0.01358247,0.10067890,0.00000221,0.01256695,0.00086687,0.07849998
-2.85442721,0.16056870,0.00125146,0.01200275,0.08902212,0.00000165,0.01112395,0.00076344,0.06943383
-2.84842421,0.14102228,0.00109024,0.01053450,0.07817172,0.00000123,0.00977696,0.00066811,0.06098772
-2.84242121,0.12299172,0.00094432,0.00918231,0.06816716,0.00000090,0.00853212,0.00058092,0.05319459
-2.83641821,0.10651529,0.00081304,0.00794831,0.05902821,0.00000066,0.00739286,0.00050181,0.04607155
-2.83041521,0.09159790,0.00069570,0.00683226,0.05075652,0.00000049,0.00636012,0.00043059,0.03962119
-2.82441221,0.07821489,0.00059155,0.00583184,0.04333758,0.00000036,0.00543264,0.00036699,0.03383318
-2.81840920,0.06631630,0.00049975,0.00494297,0.03674311,0.00000026,0.00460728,0.00031066,0.02868614
-2.81240620,0.05583157,0.00041943,0.00416009,0.03093358,0.00000020,0.00387941,0.00026117,0.02414963
-2.80640320,0.04667425,0.00034968,0.00347651,0.02586085,0.00000016,0.00324317,0.00021805,0.02018626
-2.80040020,0.03874665,0.00028957,0.00288477,0.02147068,0.00000014,0.00269187,0.00018078,0.01675366
-2.79439720,0.03194413,0.00023817,0.00237690,0.01770514,0.00000013,0.00221830,0.00014884,0.01380634
-2.78839420,0.02615906,0.00019455,0.00194474,0.01450477,0.00000014,0.00181494,0.00012169,0.01129736
-2.78239120,0.02128421,0.00015782,0.00158012,0.01181049,0.00000016,0.00147429,0.00009879,0.00917980
-2.77638819,0.01721560,0.00012715,0.00127517,0.00956519,0.00000021,0.00118899,0.00007965,0.00740794
-2.77038519,0.01385487,0.00010174,0.00102237,0.00771507,0.00000027,0.00095202,0.00006377,0.00593828
-2.76438219,0.01111101,0.00008086,0.00081475,0.00621061,0.00000036,0.00075682,0.00005071,0.00473018
-2.75837919,0.00890170,0.00006384,0.00064593,0.00500739,0.00000049,0.00059732,0.00004007,0.00374644
-2.75237619,0.00715415,0.00005010,0.00051023,0.00406660,0.00000065,0.00046806,0.00003147,0.00295356
-2.74637319,0.00580566,0.00003911,0.00040264,0.00335540,0.00000087,0.00036414,0.00002460,0.00232190
-2.74037019,0.00480379,0.00003041,0.00031888,0.00284709,0.00000115,0.00028126,0.00001917,0.00182569
-2.73436718,0.00410641,0.00002363,0.00025538,0.00252123,0.00000152,0.00021568,0.00001495,0.00144291
-2.72836418,0.00368154,0.00001844,0.00020927,0.00236365,0.00000199,0.00016421,0.00001174,0.00115515
-2.72236118,0.00350706,0.00001458,0.00017836,0.00236637,0.00000258,0.00012413,0.00000939,0.00094735
-2.71635818,0.00357045,0.00001185,0.00016117,0.00252758,0.00000333,0.00009316,0.00000778,0.00080761
-2.71035518,0.00386842,0.00001010,0.00015686,0.00285153,0.00000427,0.00006941,0.00000682,0.00072685
-2.70435218,0.00440659,0.00000925,0.00016531,0.00334848,0.00000543,0.00005136,0.00000648,0.00069864
-2.69834917,0.00519914,0.00000926,0.00018707,0.00403462,0.00000687,0.00003773,0.00000673,0.00071892
-2.69234617,0.00626846,0.00001013,0.00022347,0.00493199,0.00000862,0.00002754,0.00000763,0.00078579
-2.68634317,0.00764488,0.00001194,0.00027662,0.00606839,0.00001075,0.00001996,0.00000922,0.00089932
-2.68034017,0.00936625,0.00001482,0.00034950,0.00747726,0.00001330,0.00001439,0.00001164,0.00106143
-2.67433717,0.01147755,0.00001896,0.00044606,0.00919756,0.00001636,0.00001032,0.00001504,0.00127569
-2.66833417,0.01403048,0.00002461,0.00057133,0.01127348,0.00001998,0.00000739,0.00001964,0.00154723
-2.66233117,0.01708287,0.00003213,0.00073152,0.01375423,0.00002423,0.00000530,0.00002572,0.00188266
-2.65632816,0.02069801,0.00004192,0.00093415,0.01669356,0.00002919,0.00000383,0.00003362,0.00228996
-2.65032516,0.02494391,0.00005451,0.00118821,0.02014929,0.00003493,0.00000283,0.00004375,0.00277841
-2.64432216,0.02989229,0.00007051,0.00150429,0.02418267,0.00004153,0.00000217,0.00005662,0.00335848
-2.63831916,0.03561756,0.00009064,0.00189463,0.02885756,0.00004904,0.00000177,0.00007281,0.00404179
-2.63231616,0.04219545,0.00011576,0.00237333,0.03423953,0.00005753,0.00000157,0.00009299,0.00484094
-2.62631316,0.04970169,0.00014682,0.00295630,0.04039473,0.00006705,0.00000153,0.00011795,0.00576941
-2.62031016,0.05821032,0.00018492,0.00366131,0.04738873,0.00007765,0.00000162,0.00014856,0.00684141
-2.61430715,0.06779204,0.00023126,0.00450795,0.05528507,0.00008934,0.00000183,0.00018578,0.00807166
-2.60830415,0.07851230,0.00028715,0.00551746,0.06414377,0.00010214,0.00000214,0.00023067,0.00947519
-2.60230115,0.09042937,0.00035403,0.00671250,0.07401973,0.00011605,0.00000257,0.00028438,0.01106699
-2.59629815,0.10359231,0.00043337,0.00811685,0.08496099,0.00013104,0.00000311,0.00034809,0.01286179
-2.59029515,0.11803894,0.00052672,0.00975489,0.09700692,0.00014706,0.00000377,0.00042303,0.01487358
-2.58429215,0.13379373,0.00063563,0.01165109,0.11018638,0.00016405,0.00000458,0.00051046,0.01711525
-2.57828914,0.15086588,0.00076161,0.01382930,0.12451592,0.00018192,0.00000554,0.00061158,0.01959810
-2.57228614,0.16924737,0.00090611,0.01631195,0.13999788,0.00020055,0.00000667,0.00072752,0.02233136
-2.56628314,0.18891127,0.00107040,0.01911915,0.15661878,0.00021983,0.00000801,0.00085932,0.02532163
-2.56028014,0.20981019,0.00125556,0.02226775,0.17434765,0.00023960,0.00000957,0.00100782,0.02857243
-2.55427714,0.23187507,0.00146241,0.02577038,0.19313473,0.00025972,0.00001140,0.00117364,0.03208363
-2.54827414,0.25501439,0.00169139,0.02963442,0.21291038,0.00028000,0.00001353,0.00135713,0.03585103
-2.54227114,0.27911371,0.00194257,0.03386110,0.23358442,0.00030028,0.00001602,0.00155830,0.03986593
-2.53626813,0.30403591,0.00221554,0.03844473,0.25504593,0.00032037,0.00001892,0.00177679,0.04411492
-2.53026513,0.32962193,0.00250940,0.04337202,0.27716356,0.00034011,0.00002231,0.00201183,0.04857967
-2.52426213,0.35569229,0.00282269,0.04862168,0.29978652,0.00035932,0.00002629,0.00226219,0.05323698
-2.51825913,0.38204935,0.00315341,0.05416431,0.32274630,0.00037784,0.00003098,0.00252619,0.05805900
-2.51225613,0.40848039,0.00349900,0.05996253,0.34585906,0.00039554,0.00003651,0.00280172,0.06301367
-2.50625313,0.43476149,0.00385640,0.06597153,0.36892882,0.00041229,0.00004309,0.00308620,0.06806534
-2.50025013,0.46066219,0.00422204,0.07213990,0.39175143,0.00042799,0.00005094,0.00337670,0.07317572
-2.49424712,0.48595086,0.00459197,0.07841088,0.41411909,0.00044258,0.00006035,0.00366993,0.07830495
-2.48824412,0.51040058,0.00496195,0.08472381,0.43582554,0.00045601,0.00007169,0.00396236,0.08341291
-2.48224112,0.53379548,0.00532753,0.09101598,0.45667156,0.00046826,0.00008541,0.00425028,0.08846065
-2.47623812,0.55593712,0.00568418,0.09722452,0.47647058,0.00047937,0.00010204,0.00452994,0.09341197
-2.47023512,0.57665076,0.00602747,0.10328848,0.49505431,0.00048938,0.00012226,0.00479763,0.09823497
-2.46423212,0.59579119,0.00635316,0.10915087,0.51227785,0.00049836,0.00014688,0.00504980,0.10290356
-2.45822911,0.61324772,0.00665736,0.11476058,0.52802422,0.00050643,0.00017685,0.00528319,0.10739892
-2.45222611,0.62894809,0.00693664,0.12007408,0.54220786,0.00051371,0.00021332,0.00549490,0.11171065
-2.44622311,0.64286103,0.00718814,0.12505681,0.55477692,0.00052034,0.00025764,0.00568253,0.11583772
-2.44022011,0.65499715,0.00740968,0.12968408,0.56571416,0.00052649,0.00031139,0.00584420,0.11978904
-2.43421711,0.66540808,0.00759976,0.13394160,0.57503618,0.00053230,0.00037638,0.00597860,0.12358364
-2.42821411,0.67418381,0.00775764,0.13782539,0.58279119,0.00053795,0.00045472,0.00608506,0.12725050
-2.42221111,0.68144828,0.00788328,0.14134124,0.58905511,0.00054356,0.00054878,0.00616352,0.13082784
-2.41620810,0.68735333,0.00797738,0.14450362,0.59392635,0.00054929,0.00066123,0.00621447,0.13436211
-2.41020510,0.69207143,0.00804122,0.14733421,0.59751952,0.00055521,0.00079507,0.00623895,0.13790659
-2.40420210,0.69578742,0.00807666,0.14986006,0.59995825,0.00056141,0.00095362,0.00623844,0.14151966
-2.39819910,0.69868989,0.00808598,0.15211154,0.60136787,0.00056791,0.00114048,0.00621478,0.14526298
-2.39219610,0.70096259,0.00807181,0.15412018,0.60186810,0.00057469,0.00135960,0.00617007,0.14919941
-2.38619310,0.70277648,0.00803698,0.15591662,0.60156648,0.00058169,0.00161520,0.00610657,0.15339105
-2.38019010,0.70428288,0.00798446,0.15752868,0.60055287,0.00058879,0.00191178,0.00602657,0.15789733
-2.37418709,0.70560830,0.00791724,0.15897981,0.59889548,0.00059583,0.00225408,0.00593234,0.16277333
-2.36818409,0.70685111,0.00783828,0.16028791,0.59663874,0.00060261,0.00264705,0.00582600,0.16806838
-2.36218109,0.70808054,0.00775048,0.16146473,0.59380318,0.00060888,0.00309582,0.00570950,0.17382501
-2.35617809,0.70933787,0.00765667,0.16251571,0.59038751,0.00061437,0.00360565,0.00558454,0.18007829
-2.35017509,0.71063994,0.00755963,0.16344047,0.58637258,0.00061879,0.00418186,0.00545258,0.18685565
-2.34417209,0.71198461,0.00746216,0.16423376,0.58172726,0.00062184,0.00482984,0.00531482,0.19417702
-2.33816908,0.71335791,0.00736713,0.16488680,0.57641564,0.00062322,0.00555496,0.00517225,0.20205538
-2.33216608,0.71474234,0.00727761,0.16538908,0.57040527,0.00062265,0.00636255,0.00502565,0.21049760
-2.32616308,0.71612577,0.00719695,0.16573028,0.56367575,0.00061988,0.00725786,0.00487569,0.21950554
-2.32016008,0.71751026,0.00712887,0.16590226,0.55622711,0.00061470,0.00824601,0.00472298,0.22907725
-2.31415708,0.71892020,0.00707762,0.16590104,0.54808744,0.00060695,0.00933198,0.00456811,0.23920818
-2.30815408,0.72040917,0.00704796,0.16572852,0.53931907,0.00059653,0.01052054,0.00441176,0.24989237
-2.30215108,0.72206488,0.00704525,0.16539385,0.53002298,0.00058340,0.01181625,0.00425471,0.26112342
-2.29614807,0.72401196,0.00707545,0.16491445,0.52034098,0.00056760,0.01322340,0.00409795,0.27289525
-2.29014507,0.72641211,0.00714502,0.16431641,0.51045533,0.00054922,0.01474595,0.00394264,0.28520246
-2.28414207,0.72946162,0.00726086,0.16363439,0.50058602,0.00052843,0.01638745,0.00379018,0.29804038
-2.27813907,0.73338630,0.00743013,0.16291102,0.49098540,0.00050546,0.01815096,0.00364216,0.31140471
-2.27213607,0.73843398,0.00766004,0.16219569,0.48193081,0.00048057,0.02003898,0.00350037,0.32529074
-2.26613307,0.74486502,0.00795757,0.16154295,0.47371519,0.00045408,0.02205322,0.00336676,0.33969222
-2.26013007,0.75294130,0.00832918,0.16101051,0.46663658,0.00042636,0.02419455,0.00324335,0.35459996
-2.25412706,0.76291440,0.00878046,0.16065704,0.46098676,0.00039776,0.02646276,0.00313222,0.37000019
-2.24812406,0.77501349,0.00931581,0.16053976,0.45703987,0.00036866,0.02885640,0.00303536,0.38587281
-2.24212106,0.78943382,0.00993807,0.16071209,0.45504163,0.00033944,0.03137258,0.00295469,0.40218965
-2.23611806,0.80632643,0.01064815,0.16122145,0.45519969,0.00031046,0.03400681,0.00289188,0.41891293
-2.23011506,0.82578970,0.01144483,0.16210731,0.45767586,0.00028205,0.03675283,0.00284839,0.43599397
-2.22411206,0.84786338,0.01232444,0.16339949,0.46258044,0.00025451,0.03960248,0.00282533,0.45337230
-2.21810905,0.87252538,0.01328071,0.16511709,0.46996914,0.00022811,0.04254564,0.00282345,0.47097532
-2.21210605,0.89969171,0.01430473,0.16726774,0.47984276,0.00020307,0.04557022,0.00284310,0.48871855
-2.20610305,0.92921954,0.01538493,0.16984748,0.49214957,0.00017957,0.04866222,0.00288425,0.50650657
-2.20010005,0.96091339,0.01650725,0.17284107,0.50679031,0.00015774,0.05180588,0.00294644,0.52423460
-2.19409705,0.99453392,0.01765535,0.17622287,0.52362545,0.00013768,0.05498390,0.00302887,0.54179074
-2.18809405,1.02980917,0.01881097,0.17995809,0.54248440,0.00011943,0.05817775,0.00313039,0.55905870
-2.18209105,1.06644731,0.01995442,0.18400434,0.56317592,0.00010300,0.06136805,0.00324957,0.57592105
-2.17608804,1.10415032,0.02106506,0.18831355,0.58549931,0.00008838,0.06453497,0.00338476,0.59226261
-2.17008504,1.14262778,0.02212196,0.19283386,0.60925551,0.00007552,0.06765869,0.00353419,0.60797398
-2.16408204,1.18160980,0.02310452,0.19751160,0.63425754,0.00006435,0.07071989,0.00369599,0.62295481
-2.15807904,1.22085836,0.02399316,0.20229321,0.66033958,0.00005480,0.07370013,0.00386832,0.63711677
-2.15207604,1.26017624,0.02476999,0.20712683,0.68736408,0.00004676,0.07658230,0.00404939,0.65038581
-2.14607304,1.29941299,0.02541937,0.21196367,0.71522650,0.00004016,0.07935088,0.00423757,0.66270371
-2.14007004,1.33846735,0.02592856,0.21675902,0.74385725,0.00003488,0.08199216,0.00443138,0.67402867
-2.13406703,1.37728602,0.02628806,0.22147285,0.77322074,0.00003083,0.08449436,0.00462958,0.68433489
-2.12806403,1.41585866,0.02649204,0.22606993,0.80331151,0.00002792,0.08684762,0.00483113,0.69361115
-2.12206103,1.45420934,0.02653850,0.23051966,0.83414765,0.00002607,0.08904380,0.00503524,0.70185852
-2.11605803,1.49238509,0.02642933,0.23479551,0.86576187,0.00002519,0.09107629,0.00524131,0.70908714
-2.11005503,1.53044190,0.02617023,0.23887416,0.89819069,0.00002522,0.09293964,0.00544895,0.71531256
-2.10405203,1.56842941,0.02577053,0.24273453,0.93146258,0.00002609,0.09462918,0.00565789,0.72055172
-2.09804902,1.60637499,0.02524278,0.24635671,0.96558554,0.00002775,0.09614056,0.00586792,0.72481881
-2.09204602,1.64426847,0.02460235,0.24972094,1.00053521,0.00003014,0.09746933,0.00607889,0.72812161
-2.08604302,1.68204849,0.02386686,0.25280675,1.03624410,0.00003322,0.09861056,0.00629060,0.73045833
-2.08004002,1.71959159,0.02305564,0.25559237,1.07259283,0.00003693,0.09955857,0.00650276,0.73181531
-2.07403702,1.75670476,0.02218905,0.25805451,1.10940404,0.00004123,0.10030666,0.00671494,0.73216593
-2.06803402,1.79312233,0.02128791,0.26016841,1.14643943,0.00004607,0.10084714,0.00692656,0.73147070
-2.06203102,1.82850754,0.02037291,0.26190848,1.18340048,0.00005137,0.10117136,0.00713682,0.72967870
-2.05602801,1.86245889,0.01946408,0.26324918,1.21993279,0.00005709,0.10126999,0.00734477,0.72673031
-2.05002501,1.89452136,0.01858033,0.26416638,1.25563417,0.00006316,0.10113337,0.00754926,0.72256110
-2.04402201,1.92420176,0.01773908,0.26463891,1.29006610,0.00006948,0.10075207,0.00774901,0.71710665
-2.03801901,1.95098777,0.01695598,0.26465031,1.32276815,0.00007598,0.10011747,0.00794267,0.71030802
-2.03201601,1.97436944,0.01624474,0.26419067,1.35327455,0.00008257,0.09922245,0.00812886,0.70211757
-2.02601301,1.99386223,0.01561702,0.26325831,1.38113219,0.00008913,0.09806209,0.00830626,0.69250462
-2.02001001,2.00903005,0.01508241,0.26186127,1.40591896,0.00009558,0.09663431,0.00847367,0.68146069
-2.01400700,2.01950710,0.01464846,0.26001837,1.42726157,0.00010180,0.09494050,0.00863012,0.66900385
-2.00800400,2.02501712,0.01432079,0.25775989,1.44485159,0.00010768,0.09298598,0.00877490,0.65518194
-2.00200100,2.02538886,0.01410317,0.25512755,1.45845899,0.00011313,0.09078036,0.00890763,0.64007431
-1.99599800,2.02056675,0.01399763,0.25217385,1.46794212,0.00011803,0.08833768,0.00902827,0.62379194
-1.98999500,2.01061597,0.01400462,0.24896087,1.47325358,0.00012231,0.08567639,0.00913717,0.60647591
-1.98399200,1.99572155,0.01412301,0.24555824,1.47444163,0.00012588,0.08281910,0.00923501,0.58829416
-1.97798899,1.97618127,0.01435024,0.24204063,1.47164665,0.00012868,0.07979218,0.00932277,0.56943670
-1.97198599,1.95239283,0.01468224,0.23848476,1.46509316,0.00013066,0.07662510,0.00940168,0.55010956
-1.96598299,1.92483571,0.01511353,0.23496600,1.45507743,0.00013179,0.07334974,0.00947308,0.53052766
-1.95997999,1.89404882,0.01563711,0.23155487,1.44195159,0.00013204,0.06999945,0.00953834,0.51090712
-1.95397699,1.86060506,0.01624444,0.22831345,1.42610494,0.00013143,0.06660814,0.00959875,0.49145720
-1.94797399,1.82508429,0.01692540,0.22529215,1.40794363,0.00012997,0.06320928,0.00965537,0.47237261
-1.94197099,1.78804621,0.01766828,0.22252676,1.38786988,0.00012771,0.05983496,0.00970888,0.45382626
-1.93596798,1.75000471,0.01845976,0.22003612,1.36626186,0.00012470,0.05651499,0.00975956,0.43596311
-1.92996498,1.71140516,0.01928503,0.21782058,1.34345555,0.00012101,0.05327613,0.00980710,0.41889528
-1.92396198,1.67260596,0.02012784,0.21586127,1.31972959,0.00011671,0.05014139,0.00985063,0.40269873
-1.91795898,1.63386543,0.02097078,0.21412030,1.29529397,0.00011190,0.04712965,0.00988864,0.38741162
-1.91195598,1.59533464,0.02179550,0.21254196,1.27028327,0.00010666,0.04425528,0.00991904,0.37303457
-1.90595298,1.55705670,0.02258313,0.21105479,1.24475475,0.00010109,0.04152809,0.00993916,0.35953252
-1.89994997,1.51897235,0.02331464,0.20957448,1.21869147,0.00009528,0.03895344,0.00994590,0.34683832
-1.89394697,1.48093148,0.02397136,0.20800754,1.19200995,0.00008933,0.03653245,0.00993584,0.33485770
-1.88794397,1.44270984,0.02453549,0.20625543,1.16457216,0.00008332,0.03426250,0.00990537,0.32347529
-1.88194097,1.40402981,0.02499065,0.20421904,1.13620067,0.00007732,0.03213772,0.00985088,0.31256157
-1.87593797,1.36458393,0.02532234,0.20180326,1.10669634,0.00007142,0.03014966,0.00976894,0.30198006
-1.86993497,1.32405987,0.02551851,0.19892142,1.07585716,0.00006566,0.02828797,0.00965650,0.29159470
-1.86393197,1.28216527,0.02556991,0.19549938,1.04349726,0.00006011,0.02654114,0.00951102,0.28127679
-1.85792896,1.23865104,0.02547043,0.19147904,1.00946490,0.00005480,0.02489717,0.00933067,0.27091133
-1.85192596,1.19333196,0.02521737,0.18682118,0.97365844,0.00004975,0.02334425,0.00911440,0.26040241
-1.84592296,1.14610337,0.02481152,0.18150742,0.93603940,0.00004501,0.02187129,0.00886205,0.24967741
-1.83991996,1.09695338,0.02425713,0.17554120,0.89664206,0.00004056,0.02046844,0.00857440,0.23868996
-1.83391696,1.04596995,0.02356179,0.16894796,0.85557908,0.00003644,0.01912742,0.00825317,0.22742152
-1.82791396,0.99334282,0.02273615,0.16177424,0.81304319,0.00003262,0.01784178,0.00790095,0.21588157
-1.82191096,0.93936054,0.02179358,0.15408608,0.76930481,0.00002911,0.01660704,0.00752116,0.20410663
-1.81590795,0.88440282,0.02074967,0.14596658,0.72470626,0.00002590,0.01542073,0.00711792,0.19215811
-1.80990495,0.82892914,0.01962171,0.13751298,0.67965278,0.00002297,0.01428229,0.00669588,0.18011926
-1.80390195,0.77346438,0.01842817,0.12883327,0.63460125,0.00002031,0.01319291,0.00626013,0.16809143
-1.79789895,0.71858235,0.01718805,0.12004262,0.59004723,0.00001791,0.01215538,0.00581595,0.15618988
-1.79189595,0.66488829,0.01592032,0.11125974,0.54651109,0.00001574,0.01117377,0.00536869,0.14453939
-1.78589295,0.61300120,0.01464344,0.10260335,0.50452405,0.00001378,0.01025315,0.00492358,0.13326982
-1.77988994,0.56353683,0.01337479,0.09418894,0.46461463,0.00001203,0.00939935,0.00448560,0.12251199
-1.77388694,0.51709200,0.01213032,0.08612589,0.42729609,0.00001047,0.00861861,0.00405929,0.11239375
-1.76788394,0.47423073,0.01092418,0.07851497,0.39305524,0.00000908,0.00791736,0.00364873,0.10303665
-1.76188094,0.43547238,0.00976852,0.07144648,0.36234284,0.00000784,0.00730193,0.00325739,0.09455309
-1.75587794,0.40128210,0.00867329,0.06499873,0.33556564,0.00000674,0.00677838,0.00288809,0.08704397
-1.74987494,0.37206323,0.00764625,0.05923714,0.31307987,0.00000578,0.00635225,0.00254299,0.08059689
-1.74387194,0.34815169,0.00669295,0.05421368,0.29518626,0.00000493,0.00602841,0.00222360,0.07528488
-1.73786893,0.32981189,0.00581682,0.04996676,0.28212606,0.00000418,0.00581093,0.00193077,0.07116537
-1.73186593,0.31723385,0.00501936,0.04652133,0.27407794,0.00000353,0.00570293,0.00166476,0.06827963
-1.72586293,0.31053114,0.00430035,0.04388931,0.27115540,0.00000297,0.00570647,0.00142533,0.06665232
