energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.24312156,0.88535992,-0.88535090,0.14343787,-0.14343747,0.03691064,-0.03691047,0.11056718,-0.11056389,0.53104133,-0.53103543,0.02201571,-0.02201619,0.07032465,-0.07032301,0.04111863,-0.04111831,0.13530500,-0.13530292
0.24912456,0.85757121,-0.85756490,0.14351800,-0.14351795,0.03628235,-0.03628224,0.09943835,-0.09943548,0.51465285,-0.51464852,0.02347700,-0.02347747,0.06418035,-0.06417911,0.04074844,-0.04074824,0.12643894,-0.12643746
0.25512756,0.83773209,-0.83772846,0.14448337,-0.14448364,0.03586349,-0.03586345,0.08969007,-0.08968761,0.50268349,-0.50268075,0.02487569,-0.02487613,0.05936938,-0.05936854,0.04067939,-0.04067930,0.11958234,-0.11958146
0.26113057,0.82564942,-0.82564845,0.14622480,-0.14622535,0.03562800,-0.03562801,0.08131961,-0.08131757,0.49512191,-0.49512076,0.02618992,-0.02619033,0.05586130,-0.05586087,0.04087572,-0.04087573,0.11471413,-0.11471386
0.26713357,0.82106566,-0.82106728,0.14863378,-0.14863459,0.03554868,-0.03554874,0.07431266,-0.07431104,0.49191088,-0.49191130,0.02739980,-0.02740017,0.05361928,-0.05361924,0.04130013,-0.04130023,0.11179974,-0.11180008
0.27313657,0.82366969,-0.82367382,0.15160589,-0.15160693,0.03559804,-0.03559813,0.06864418,-0.06864298,0.49295218,-0.49295415,0.02848821,-0.02848855,0.05260054,-0.05260090,0.04191451,-0.04191469,0.11079280,-0.11079375
0.27913957,0.83310730,-0.83311385,0.15504409,-0.15504533,0.03574912,-0.03574925,0.06427933,-0.06427855,0.49811184,-0.49811532,0.02944176,-0.02944205,0.05275659,-0.05275732,0.04268071,-0.04268095,0.11163632,-0.11163788
0.28514257,0.84899096,-0.84899982,0.15886206,-0.15886348,0.03597629,-0.03597644,0.06117438,-0.06117400,0.50722518,-0.50723010,0.03025151,-0.03025175,0.05403316,-0.05403427,0.04356127,-0.04356157,0.11426345,-0.11426559
0.29114557,0.87090842,-0.87091946,0.16298716,-0.16298874,0.03625584,-0.03625601,0.05927756,-0.05927757,0.52010160,-0.52010789,0.03091376,-0.03091396,0.05637004,-0.05637151,0.04452016,-0.04452049,0.11859778,-0.11860049
0.29714857,0.89842998,-0.89844305,0.16736317,-0.16736489,0.03656665,-0.03656683,0.05852994,-0.05853033,0.53652880,-0.53653640,0.03143059,-0.03143074,0.05970071,-0.05970251,0.04552335,-0.04552372,0.12455325,-0.12455651
0.30315158,0.93111442,-0.93112939,0.17195253,-0.17195437,0.03689055,-0.03689074,0.05886619,-0.05886692,0.55627655,-0.55628536,0.03181031,-0.03181042,0.06395199,-0.06395410,0.04653949,-0.04653987,0.13203386,-0.13203764
0.30915458,0.96851368,-0.96853037,0.17673802,-0.17673999,0.03721270,-0.03721289,0.06021527,-0.06021634,0.57909978,-0.57910971,0.03206768,-0.03206776,0.06904377,-0.06904617,0.04754030,-0.04754070,0.14093314,-0.14093741
0.31515758,1.01017650,-1.01019475,0.18172397,-0.18172607,0.03752170,-0.03752190,0.06250121,-0.06250259,0.60474135,-0.60475229,0.03222394,-0.03222399,0.07488886,-0.07489152,0.04850107,-0.04850147,0.15113373,-0.15113845
0.32116058,1.05565141,-1.05567104,0.18693673,-0.18693896,0.03780968,-0.03780987,0.06564377,-0.06564543,0.63293452,-0.63294636,0.03230659,-0.03230662,0.08139314,-0.08139602,0.04940095,-0.04940134,0.16250711,-0.16251222
0.32716358,1.10448949,-1.10451031,0.19242451,-0.19242689,0.03807216,-0.03807235,0.06955918,-0.06956109,0.66340538,-0.66341801,0.03234900,-0.03234903,0.08845597,-0.08845904,0.05022325,-0.05022362,0.17491360,-0.17491906
0.33316658,1.15624721,-1.15626903,0.19825661,-0.19825917,0.03830792,-0.03830810,0.07416094,-0.07416307,0.69587547,-0.69588876,0.03238973,-0.03238976,0.09597107,-0.09597429,0.05095562,-0.05095597,0.18820294,-0.18820869
0.33916958,1.21048986,-1.21051250,0.20452200,-0.20452474,0.03851866,-0.03851884,0.07936070,-0.07936302,0.73006477,-0.73007859,0.03247167,-0.03247173,0.10382778,-0.10383111,0.05159019,-0.05159052,0.20221537,-0.20222135
0.34517259,1.26679579,-1.26681905,0.21132717,-0.21133015,0.03870870,-0.03870887,0.08506926,-0.08507173,0.76569522,-0.76570946,0.03264103,-0.03264112,0.11191277,-0.11191617,0.05212371,-0.05212402,0.21678337,-0.21678951
0.35117559,1.32476154,-1.32478522,0.21879361,-0.21879685,0.03888456,-0.03888472,0.09119763,-0.09120023,0.80249487,-0.80250939,0.03294604,-0.03294618,0.12011221,-0.12011563,0.05255756,-0.05255784,0.23173408,-0.23174030
0.35717859,1.38400800,-1.38403192,0.22705455,-0.22705808,0.03905455,-0.03905472,0.09765827,-0.09766095,0.84020257,-0.84021725,0.03343570,-0.03343591,0.12831420,-0.12831760,0.05289777,-0.05289801,0.24689233,-0.24689857
0.36318159,1.44418739,-1.44421138,0.23625137,-0.23625524,0.03922838,-0.03922855,0.10436631,-0.10436905,0.87857317,-0.87858789,0.03415831,-0.03415860,0.13641163,-0.13641497,0.05315495,-0.05315517,0.26208432,-0.26209050
0.36918459,1.50499063,-1.50501454,0.24652958,-0.24653383,0.03941674,-0.03941691,0.11124090,-0.11124366,0.91738294,-0.91739760,0.03515997,-0.03516036,0.14430503,-0.14430828,0.05334424,-0.05334444,0.27714156,-0.27714762
0.37518759,1.56615477,-1.56617845,0.25803453,-0.25803919,0.03963089,-0.03963107,0.11820649,-0.11820925,0.95643495,-0.95644945,0.03648316,-0.03648366,0.15190558,-0.15190870,0.05348509,-0.05348526,0.29190521,-0.29191108
0.38119060,1.62746980,-1.62749314,0.27090687,-0.27091199,0.03988236,-0.03988254,0.12519410,-0.12519682,0.99556399,-0.99557825,0.03816529,-0.03816591,0.15913788,-0.15914084,0.05360101,-0.05360118,0.30623038,-0.30623600
0.38719360,1.68878423,-1.68880716,0.28527801,-0.28528361,0.04018257,-0.04018277,0.13214237,-0.13214504,1.03464065,-1.03465461,0.04023742,-0.04023817,0.16594250,-0.16594528,0.05371926,-0.05371942,0.31999021,-0.31999553
0.39319660,1.75000883,-1.75003127,0.30126558,-0.30127170,0.04054262,-0.04054283,0.13899857,-0.13900116,1.07357418,-1.07358779,0.04272308,-0.04272397,0.17227804,-0.17228062,0.05387033,-0.05387049,0.33307960,-0.33308458
0.39919960,1.81111781,-1.81113974,0.31896912,-0.31897578,0.04097296,-0.04097318,0.14571921,-0.14572170,1.11231367,-1.11232691,0.04563733,-0.04563835,0.17812259,-0.17812498,0.05408735,-0.05408753,0.34541819,-0.34542279
0.40520260,1.87214712,-1.87216854,0.33846611,-0.33847333,0.04148322,-0.04148346,0.15227047,-0.15227284,1.15084736,-1.15086022,0.04898602,-0.04898718,0.18347449,-0.18347668,0.05440540,-0.05440561,0.35695257,-0.35695678
0.41120560,1.93318949,-1.93321042,0.35980854,-0.35981631,0.04208197,-0.04208223,0.15862828,-0.15863053,1.18919975,-1.18921223,0.05276537,-0.05276668,0.18835226,-0.18835425,0.05486064,-0.05486089,0.36765740,-0.36766120
0.41720860,1.99438603,-1.99440652,0.38302002,-0.38302835,0.04277658,-0.04277687,0.16477805,-0.16478017,1.22742663,-1.22743877,0.05696184,-0.05696328,0.19279366,-0.19279547,0.05548929,-0.05548959,0.37753547,-0.37753887
0.42321161,2.05591463,-2.05593475,0.40809381,-0.40810268,0.04357303,-0.04357333,0.17071414,-0.17071613,1.26560791,-1.26561973,0.06155226,-0.06155381,0.19685392,-0.19685558,0.05632657,-0.05632692,0.38661656,-0.38661957
0.42921461,2.11797538,-2.11799521,0.43499166,-0.43500104,0.04447574,-0.04447607,0.17643892,-0.17644079,1.30383860,-1.30385014,0.06650433,-0.06650599,0.20060313,-0.20060466,0.05740549,-0.05740591,0.39495519,-0.39495784
0.43521761,2.18077368,-2.18079330,0.46364361,-0.46365347,0.04548749,-0.04548785,0.18196170,-0.18196344,1.34221826,-1.34222958,0.07177743,-0.07177919,0.20412286,-0.20412429,0.05875562,-0.05875612,0.40262728,-0.40262959
0.44122061,2.24450165,-2.24452114,0.49394878,-0.49395906,0.04660929,-0.04660967,0.18729730,-0.18729893,1.38083943,-1.38085057,0.07732371,-0.07732554,0.20750221,-0.20750357,0.06040186,-0.06040245,0.40972588,-0.40972791
0.44722361,2.30931888,-2.30933831,0.52577717,-0.52578782,0.04784025,-0.04784066,0.19246465,-0.19246615,1.41977559,-1.41978659,0.08308934,-0.08309123,0.21083336,-0.21083468,0.06236321,-0.06236389,0.41635628,-0.41635806
0.45322661,2.37533341,-2.37535283,0.55897228,-0.55898323,0.04917758,-0.04917801,0.19748512,-0.19748652,1.45906924,-1.45908012,0.08901611,-0.08901804,0.21420695,-0.21420826,0.06465164,-0.06465242,0.42263049,-0.42263207
0.45922961,2.44258393,-2.44260337,0.59335461,-0.59336578,0.05061648,-0.05061694,0.20238102,-0.20238233,1.49872089,-1.49873168,0.09504303,-0.09504497,0.21770733,-0.21770867,0.06727114,-0.06727201,0.42866160,-0.42866303
0.46523262,2.51102426,-2.51104372,0.62872565,-0.62873697,0.05215023,-0.05215071,0.20717405,-0.20717528,1.53867948,-1.53869015,0.10110805,-0.10110998,0.22140807,-0.22140945,0.07021692,-0.07021788,0.43455814,-0.43455947
0.47123562,2.58051092,-2.58053035,0.66487235,-0.66488372,0.05377014,-0.05377064,0.21188391,-0.21188505,1.57883472,-1.57884525,0.10714978,-0.10715168,0.22536782,-0.22536925,0.07347486,-0.07347591,0.44041876,-0.44042003
0.47723862,2.65079452,-2.65081385,0.70157167,-0.70158301,0.05546572,-0.05546623,0.21652702,-0.21652810,1.61901212,-1.61902246,0.11310909,-0.11311095,0.22962680,-0.22962830,0.07702131,-0.07702243,0.44632746,-0.44632870
0.48324162,2.72151563,-2.72153473,0.73859512,-0.73860634,0.05722470,-0.05722522,0.22111557,-0.22111658,1.65897071,-1.65898078,0.11893063,-0.11893242,0.23420407,-0.23420564,0.08082309,-0.08082428,0.45234957,-0.45235080
0.48924462,2.79220529,-2.79222399,0.77571291,-0.77572392,0.05903329,-0.05903383,0.22565661,-0.22565756,1.69840392,-1.69841363,0.12456400,-0.12456571,0.23909577,-0.23909739,0.08483793,-0.08483916,0.45852865,-0.45852991
0.49524762,2.86229040,-2.86230852,0.81269752,-0.81270824,0.06087634,-0.06087687,0.23015155,-0.23015243,1.73694357,-1.73695279,0.12996480,-0.12996642,0.24427429,-0.24427596,0.08901519,-0.08901645,0.46488452,-0.46488581
0.50125063,2.93110388,-2.93112118,0.84932661,-0.84933696,0.06273754,-0.06273807,0.23459574,-0.23459657,1.77416689,-1.77417548,0.13509528,-0.13509679,0.24968864,-0.24969033,0.09329693,-0.09329820,0.47141222,-0.47141355
0.50725363,2.99789909,-2.99791532,0.88538503,-0.88539493,0.06459974,-0.06460026,0.23897841,-0.23897918,1.80960636,-1.80961416,0.13992466,-0.13992605,0.25526582,-0.25526750,0.09761926,-0.09762053,0.47808230,-0.47808365
0.51325663,3.06186811,-3.06188300,0.92066591,-0.92067529,0.06644518,-0.06644568,0.24328270,-0.24328340,1.84276197,-1.84276882,0.14442914,-0.14443041,0.26091329,-0.26091491,0.10191399,-0.10191522,0.48484196,-0.48484333
0.51925963,3.12216313,-3.12217641,0.95497082,-0.95497962,0.06825581,-0.06825629,0.24748593,-0.24748656,1.87311544,-1.87312117,0.14859162,-0.14859276,0.26652228,-0.26652380,0.10611040,-0.10611159,0.49161738,-0.49161873
0.52526263,3.17792010,-3.17793147,0.98810919,-0.98811736,0.07001356,-0.07001401,0.25156004,-0.25156058,1.90014581,-1.90015025,0.15240106,-0.15240206,0.27197203,-0.27197342,0.11013724,-0.11013835,0.49831666,-0.49831797
0.53126563,3.22828358,-3.22829279,1.01989691,-1.01990440,0.07170062,-0.07170104,0.25547212,-0.25547258,1.92334574,-1.92334874,0.15585166,-0.15585253,0.27713454,-0.27713574,0.11392470,-0.11392572,0.50483362,-0.50483486
0.53726863,3.27243207,-3.27243887,1.05015456,-1.05016132,0.07329977,-0.07330014,0.25918515,-0.25918552,1.94223798,-1.94223940,0.15894186,-0.15894259,0.28187976,-0.28188073,0.11740640,-0.11740730,0.51105195,-0.51105306
0.54327164,3.30960261,-3.30960677,1.07870530,-1.07871129,0.07479454,-0.07479488,0.26265876,-0.26265903,1.95639119,-1.95639090,0.16167319,-0.16167379,0.28608099,-0.28608169,0.12052125,-0.12052201,0.51684967,-0.51685063
0.54927464,3.33911376,-3.33911510,1.10537286,-1.10537806,0.07616955,-0.07616983,0.26585011,-0.26585027,1.96543458,-1.96543248,0.16404912,-0.16404958,0.28962019,-0.28962058,0.12321514,-0.12321575,0.52210369,-0.52210446
0.55527764,3.36038624,-3.36038462,1.12997972,-1.12998410,0.07741062,-0.07741086,0.26871487,-0.26871491,1.96907080,-1.96906683,0.16607391,-0.16607425,0.29239300,-0.29239305,0.12544236,-0.12544282,0.52669420,-0.52669474
0.56128064,3.37296032,-3.37295566,1.15234590,-1.15234944,0.07850502,-0.07850520,0.27120825,-0.27120817,1.96708654,-1.96708066,0.16775161,-0.16775183,0.29431334,-0.29431304,0.12716671,-0.12716699,0.53050876,-0.53050904
0.56728364,3.37650953,-3.37650181,1.17228839,-1.17229106,0.07944154,-0.07944166,0.27328606,-0.27328585,1.95936052,-1.95935274,0.16908513,-0.16908523,0.29531728,-0.29531660,0.12836223,-0.12836234,0.53344594,-0.53344594
0.57328664,3.37085022,-3.37083945,1.18962161,-1.18962340,0.08021068,-0.08021074,0.27490586,-0.27490551,1.94586856,-1.94585892,0.17007558,-0.17007556,0.29536603,-0.29536498,0.12901360,-0.12901353,0.53541837,-0.53541806
0.57928964,3.35594666,-3.35593292,1.20415879,-1.20415968,0.08080464,-0.08080464,0.27602803,-0.27602755,1.92668562,-1.92667420,0.17072181,-0.17072167,0.29444813,-0.29444671,0.12911608,-0.12911584,0.53635510,-0.53635446
0.58529265,3.33191191,-3.33189534,1.21571444,-1.21571442,0.08121747,-0.08121741,0.27661694,-0.27661632,1.90198477,-1.90197166,0.17102019,-0.17101994,0.29258050,-0.29257873,0.12867517,-0.12867476,0.53620324,-0.53620229
0.59129565,3.29900431,-3.29898510,1.22410789,-1.22410695,0.08144503,-0.08144491,0.27664202,-0.27664127,1.87203325,-1.87201861,0.17096468,-0.17096432,0.28980853,-0.28980646,0.12770583,-0.12770525,0.53492890,-0.53492762
0.59729865,3.25762019,-3.25759858,1.22916765,-1.22916578,0.08148501,-0.08148484,0.27607879,-0.27607790,1.83718591,-1.83716991,0.17054710,-0.17054663,0.28620524,-0.28620289,0.12623149,-0.12623076,0.53251728,-0.53251568
0.60330165,3.20828314,-3.20825941,1.23073664,-1.23073384,0.08133698,-0.08133675,0.27490973,-0.27490872,1.79787628,-1.79785913,0.16975761,-0.16975703,0.28186940,-0.28186683,0.12428281,-0.12428194,0.52897226,-0.52897036
0.60930465,3.15163051,-3.15160497,1.22867791,-1.22867417,0.08100230,-0.08100203,0.27312516,-0.27312403,1.75460583,-1.75458773,0.16858545,-0.16858477,0.27692302,-0.27692028,0.12189629,-0.12189529,0.52431526,-0.52431309
0.61530765,3.08839789,-3.08837087,1.22288064,-1.22287597,0.08048416,-0.08048384,0.27072380,-0.27072256,1.70793183,-1.70791301,0.16701974,-0.16701896,0.27150805,-0.27150521,0.11911276,-0.11911166,0.51858371,-0.51858128
0.62131066,3.01940225,-3.01937410,1.21326620,-1.21326062,0.07978752,-0.07978716,0.26771324,-0.26771190,1.65845446,-1.65843516,0.16505043,-0.16504954,0.26578278,-0.26577989,0.11597598,-0.11597478,0.51182909,-0.51182644
0.62731366,2.94552453,-2.94549562,1.19979385,-1.19978738,0.07891912,-0.07891872,0.26411020,-0.26410877,1.60680362,-1.60678408,0.16266926,-0.16266827,0.25991774,-0.25991488,0.11253118,-0.11252990,0.50411477,-0.50411193
0.63331666,2.86769249,-2.86766319,1.18246593,-1.18245860,0.07788740,-0.07788697,0.25994051,-0.25993901,1.55362605,-1.55360652,0.15987076,-0.15986967,0.25409172,-0.25408896,0.10882379,-0.10882245,0.49551375,-0.49551076
0.63931966,2.78686431,-2.78683498,1.16133217,-1.16132400,0.07670254,-0.07670208,0.25523895,-0.25523739,1.49957322,-1.49955392,0.15665320,-0.15665202,0.24848770,-0.24848511,0.10489841,-0.10489702,0.48610637,-0.48610326
0.64532266,2.70401362,-2.70398461,1.13649286,-1.13648391,0.07537639,-0.07537591,0.25004878,-0.25004718,1.44529032,-1.44527149,0.15301942,-0.15301814,0.24328908,-0.24328672,0.10079783,-0.10079641,0.47597819,-0.47597500
0.65132566,2.62011626,-2.62008790,1.10810086,-1.10809119,0.07392241,-0.07392192,0.24442111,-0.24441948,1.39140682,-1.39138865,0.14897753,-0.14897617,0.23867626,-0.23867419,0.09656247,-0.09656103,0.46521808,-0.46521483
0.65732866,2.53613913,-2.53611174,1.07636209,-1.07635176,0.07235568,-0.07235517,0.23841409,-0.23841244,1.33852863,-1.33851133,0.14454151,-0.14454008,0.23482363,-0.23482191,0.09222989,-0.09222844,0.45391651,-0.45391325
0.66333167,2.45303108,-2.45300494,1.04153451,-1.04152360,0.07069274,-0.07069223,0.23209189,-0.23209025,1.28723213,-1.28721586,0.13973152,-0.13973001,0.23189716,-0.23189584,0.08783462,-0.08783317,0.44216436,-0.44216111
0.66933467,2.37171592,-2.37169130,1.00392570,-1.00391429,0.06895158,-0.06895107,0.22552361,-0.22552199,1.23805985,-1.23804478,0.13457405,-0.13457248,0.23005243,-0.23005156,0.08340809,-0.08340665,0.43005188,-0.43004865
0.67533767,2.29308722,-2.29306437,0.96388879,-0.96387698,0.06715140,-0.06715090,0.21878209,-0.21878050,1.19151797,-1.19150422,0.12910190,-0.12910027,0.22943324,-0.22943285,0.07897882,-0.07897741,0.41766815,-0.41766498
0.68134067,2.21800467,-2.21798380,0.92181721,-0.92180509,0.06531256,-0.06531206,0.21194260,-0.21194106,1.14807503,-1.14806273,0.12335384,-0.12335217,0.23017063,-0.23017077,0.07457265,-0.07457127,0.40510086,-0.40509776
0.68734367,2.14729152,-2.14727281,0.87813807,-0.87812576,0.06345625,-0.06345577,0.20508160,-0.20508012,1.10816198,-1.10815123,0.11737413,-0.11737243,0.23238236,-0.23238304,0.07021303,-0.07021168,0.39243631,-0.39243330
0.69334667,2.08173263,-2.08171626,0.83330473,-0.83329232,0.06160432,-0.06160386,0.19827548,-0.19827408,1.07217290,-1.07216379,0.11121184,-0.11121012,0.23617254,-0.23617379,0.06592140,-0.06592009,0.37975975,-0.37975684
0.69934967,2.02207268,-2.02205880,0.78778845,-0.78777607,0.05977894,-0.05977850,0.19159935,-0.19159804,1.04046618,-1.04045877,0.10491992,-0.10491820,0.24163156,-0.24163340,0.06171750,-0.06171623,0.36715583,-0.36715302
0.70535268,1.96901399,-1.96900273,0.74206979,-0.74205754,0.05800227,-0.05800186,0.18512589,-0.18512467,1.01336573,-1.01336009,0.09855427,-0.09855256,0.24883590,-0.24883833,0.05761970,-0.05761849,0.35470917,-0.35470648
0.71135568,1.92321358,-1.92320505,0.69662961,-0.69661761,0.05629610,-0.05629572,0.17892430,-0.17892318,0.99116190,-0.99115808,0.09217254,-0.09217085,0.25784794,-0.25785098,0.05364523,-0.05364407,0.34250494,-0.34250237
0.71735868,1.88527901,-1.88527332,0.65194045,-0.65192879,0.05468144,-0.05468110,0.17305932,-0.17305831,0.97411174,-0.97410978,0.08583298,-0.08583132,0.26871555,-0.26871920,0.04981033,-0.04980922,0.33062941,-0.33062697
0.72336168,1.85576296,-1.85576018,0.60845807,-0.60844687,0.05317816,-0.05317785,0.16759040,-0.16758952,0.96243838,-0.96243831,0.07959318,-0.07959158,0.28147135,-0.28147560,0.04613034,-0.04612929,0.31917031,-0.31916801
0.72936468,1.83515616,-1.83515636,0.56661383,-0.56660317,0.05180452,-0.05180425,0.16257094,-0.16257018,0.95632939,-0.95633123,0.07350893,-0.07350739,0.29613165,-0.29613651,0.04261971,-0.04261873,0.30821706,-0.30821491
0.73536768,1.82387895,-1.82388219,0.52680780,-0.52679777,0.05057684,-0.05057661,0.15804763,-0.15804699,0.95593396,-0.95593773,0.06763296,-0.06763149,0.31269508,-0.31270052,0.03929196,-0.03929104,0.29786068,-0.29785869
0.74137069,1.82227152,-1.82227782,0.48940294,-0.48939361,0.04950912,-0.04950892,0.15405988,-0.15405938,0.96135904,-0.96136473,0.06201397,-0.06201259,0.33114077,-0.33114679,0.03615954,-0.03615868,0.28819347,-0.28819164
0.74737369,1.83058306,-1.83059244,0.45472044,-0.45471188,0.04861271,-0.04861255,0.15063940,-0.15063903,0.97266447,-0.97267209,0.05669564,-0.05669436,0.35142640,-0.35143297,0.03323370,-0.03323290,0.27930831,-0.27930667
0.75337669,1.84896057,-1.84897300,0.42303621,-0.42302848,0.04789611,-0.04789600,0.14780981,-0.14780957,0.98985744,-0.98986695,0.05171582,-0.05171464,0.37348595,-0.37349305,0.03052435,-0.03052362,0.27129770,-0.27129626
0.75937969,1.87743749,-1.87745294,0.39457862,-0.39457177,0.04736478,-0.04736470,0.14558634,-0.14558623,1.01288643,-1.01289780,0.04710592,-0.04710484,0.39722753,-0.39723512,0.02803990,-0.02803924,0.26425244,-0.26425121
0.76538269,1.91592321,-1.91594160,0.36952737,-0.36952142,0.04702103,-0.04702100,0.14397573,-0.14397575,1.04163527,-1.04164844,0.04289046,-0.04288949,0.42253129,-0.42253933,0.02578716,-0.02578655,0.25826003,-0.25825904
0.77138569,1.96419389,-1.96421509,0.34801346,-0.34800843,0.04686411,-0.04686411,0.14297606,-0.14297621,1.07591754,-1.07593243,0.03908679,-0.03908594,0.44924765,-0.44925609,0.02377118,-0.02377065,0.25340291,-0.25340216
0.77738869,2.02188540,-2.02190928,0.33012013,-0.33011603,0.04689026,-0.04689029,0.14257691,-0.14257716,1.11547192,-1.11548844,0.03570504,-0.03570430,0.47719609,-0.47720487,0.02199532,-0.02199485,0.24975641,-0.24975594
0.78339170,2.08848928,-2.08851564,0.31588465,-0.31588149,0.04709299,-0.04709306,0.14275942,-0.14275979,1.15995899,-1.15997700,0.03274816,-0.03274753,0.50616459,-0.50617363,0.02046115,-0.02046074,0.24738680,-0.24738661
0.78939470,2.16335202,-2.16338064,0.30530081,-0.30529857,0.04746342,-0.04746352,0.14349672,-0.14349719,1.20895984,-1.20897920,0.03021226,-0.03021173,0.53590990,-0.53591914,0.01916858,-0.01916823,0.24634918,-0.24634930
0.79539770,2.24567861,-2.24570920,0.29832191,-0.29832058,0.04799070,-0.04799084,0.14475436,-0.14475491,1.26197702,-1.26199755,0.02808696,-0.02808654,0.56615892,-0.56616826,0.01811595,-0.01811566,0.24668570,-0.24668614
0.80140070,2.33454042,-2.33457269,0.29486426,-0.29486381,0.04866258,-0.04866275,0.14649093,-0.14649156,1.31843804,-1.31845954,0.02635599,-0.02635567,0.59661102,-0.59662037,0.01730019,-0.01729996,0.24842387,-0.24842465
0.80740370,2.42888793,-2.42892152,0.29481090,-0.29481130,0.04946596,-0.04946616,0.14865897,-0.14865967,1.37770174,-1.37772399,0.02499781,-0.02499757,0.62694159,-0.62695083,0.01671702,-0.01671685,0.25157537,-0.25157650
0.81340670,2.52756813,-2.52760267,0.29801558,-0.29801680,0.05038761,-0.05038783,0.15120591,-0.15120666,1.43906752,-1.43909027,0.02398639,-0.02398623,0.65680663,-0.65681567,0.01636119,-0.01636108,0.25613524,-0.25613672
0.81940970,2.62934647,-2.62938158,0.30430687,-0.30430886,0.05141480,-0.05141505,0.15407529,-0.15407607,1.50178743,-1.50181042,0.02329200,-0.02329191,0.68584848,-0.68585720,0.01622668,-0.01622662,0.26208172,-0.26208356
0.82541271,2.73293303,-2.73296828,0.31349234,-0.31349507,0.05253607,-0.05253635,0.15720809,-0.15720890,1.56508083,-1.56510381,0.02288212,-0.02288208,0.71370236,-0.71371063,0.01630701,-0.01630701,0.26937672,-0.26937892
0.83141571,2.83701195,-2.83704696,0.32536287,-0.32536629,0.05374180,-0.05374211,0.16054421,-0.16054503,1.62815141,-1.62817409,0.02272229,-0.02272229,0.74000371,-0.74001143,0.01659545,-0.01659550,0.27796697,-0.27796953
0.83741871,2.94027368,-2.94030803,0.33969690,-0.33970097,0.05502491,-0.05502525,0.16402406,-0.16402487,1.69020576,-1.69022789,0.02277702,-0.02277706,0.76439610,-0.76440315,0.01708528,-0.01708539,0.28778590,-0.28778883
0.84342171,3.04144848,-3.04148180,0.35626481,-0.35626948,0.05638131,-0.05638168,0.16759019,-0.16759098,1.75047323,-1.75049455,0.02301068,-0.02301074,0.78653930,-0.78654558,0.01776997,-0.01777012,0.29875623,-0.29875951
0.84942471,3.13934037,-3.13937231,0.37483326,-0.37483850,0.05781033,-0.05781074,0.17118894,-0.17118971,1.80822596,-1.80824623,0.02338834,-0.02338842,0.80611743,-0.80612283,0.01864337,-0.01864358,0.31079313,-0.31079676
0.85542771,3.23285993,-3.23289018,0.39516951,-0.39517527,0.05931494,-0.05931540,0.17477208,-0.17477282,1.86279851,-1.86281752,0.02387653,-0.02387661,0.82284674,-0.82285119,0.01969983,-0.01970009,0.32380799,-0.32381196
0.86143072,3.32105467,-3.32108300,0.41704561,-0.41705187,0.06090187,-0.06090237,0.17829827,-0.17829897,1.91360614,-1.91362371,0.02444398,-0.02444406,0.83648291,-0.83648633,0.02093429,-0.02093461,0.33771248,-0.33771680
0.86743372,3.40313566,-3.40316186,0.44024251,-0.44024924,0.06258142,-0.06258199,0.18173440,-0.18173506,1.96016089,-1.96017688,0.02506221,-0.02506228,0.84682733,-0.84682967,0.02234226,-0.02234263,0.35242290,-0.35242756
0.87343672,3.47849896,-3.47852292,0.46455378,-0.46456095,0.06436723,-0.06436786,0.18505669,-0.18505732,2.00208478,-2.00209908,0.02570601,-0.02570606,0.85373248,-0.85373370,0.02391974,-0.02392017,0.36786441,-0.36786941
0.87943972,3.54674101,-3.54676266,0.48978895,-0.48979654,0.06627565,-0.06627635,0.18825153,-0.18825213,2.03911926,-2.03913181,0.02635385,-0.02635389,0.85710582,-0.85710591,0.02566313,-0.02566362,0.38397514,-0.38398048
0.88544272,3.60766680,-3.60768616,0.51577625,-0.51578424,0.06832512,-0.06832590,0.19131591,-0.19131649,2.07113053,-2.07114131,0.02698810,-0.02698811,0.85691238,-0.85691134,0.02756893,-0.02756948,0.40070973,-0.40071543
0.89144572,3.66129038,-3.66130753,0.54236458,-0.54237297,0.07053517,-0.07053605,0.19425755,-0.19425812,2.09811031,-2.09811935,0.02759508,-0.02759506,0.85317572,-0.85317356,0.02963349,-0.02963410,0.41804224,-0.41804830
0.89744872,3.70782736,-3.70784244,0.56942462,-0.56943340,0.07292542,-0.07292639,0.19709462,-0.19709519,2.12017183,-2.12017919,0.02816503,-0.02816499,0.84597726,-0.84597403,0.03185259,-0.03185327,0.43596808,-0.43597453
0.90345173,3.74767940,-3.74769261,0.59684875,-0.59685791,0.07551433,-0.07551541,0.19985501,-0.19985560,2.13754118,-2.13754698,0.02869190,-0.02869184,0.83545411,-0.83544986,0.03422102,-0.03422175,0.45450493,-0.45451179
0.90945473,3.78141123,-3.78142279,0.62454996,-0.62455950,0.07831799,-0.07831918,0.20257532,-0.20257595,2.15054426,-2.15054861,0.02917298,-0.02917290,0.82179531,-0.82179012,0.03673201,-0.03673281,0.47369234,-0.47369962
