energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.77288644,0.14377737,-0.00001279,0.02130834,-0.00000178,0.00248586,-0.00000023,0.02887987,-0.00000234,0.05954787,-0.00000637,0.00000000,-0.00000000,0.00823186,-0.00000098,0.00000000,-0.00000000,0.10880789,-0.00000795
-3.76688344,0.14815717,-0.00000881,0.02190827,-0.00000122,0.00249843,-0.00000015,0.02972864,-0.00000161,0.06143770,-0.00000439,0.00000000,-0.00000000,0.00848913,-0.00000067,0.00000000,-0.00000000,0.11214333,-0.00000548
-3.76088044,0.15181336,-0.00000602,0.02241137,-0.00000083,0.00251218,-0.00000011,0.03043870,-0.00000110,0.06301144,-0.00000300,0.00000000,-0.00000000,0.00870347,-0.00000046,0.00000000,-0.00000000,0.11492671,-0.00000375
-3.75487744,0.15462284,-0.00000409,0.02279770,-0.00000057,0.00252264,-0.00000007,0.03098422,-0.00000075,0.06422090,-0.00000204,0.00000000,-0.00000000,0.00886814,-0.00000031,0.00000000,-0.00000000,0.11706561,-0.00000255
-3.74887444,0.15648787,-0.00000276,0.02305136,-0.00000038,0.00252621,-0.00000005,0.03134464,-0.00000051,0.06502788,-0.00000138,0.00000000,-0.00000000,0.00897774,-0.00000021,0.00000000,-0.00000000,0.11848666,-0.00000172
-3.74287144,0.15733761,-0.00000184,0.02316067,-0.00000025,0.00252005,-0.00000003,0.03150498,-0.00000034,0.06540495,-0.00000092,0.00000000,-0.00000000,0.00902842,-0.00000014,0.00000000,-0.00000000,0.11913676,-0.00000115
-3.73686843,0.15712905,-0.00000123,0.02311826,-0.00000017,0.00250211,-0.00000002,0.03145596,-0.00000023,0.06533587,-0.00000061,0.00000000,-0.00000000,0.00901785,-0.00000009,0.00000000,-0.00000000,0.11898380,-0.00000076
-3.73086543,0.15584716,-0.00000081,0.02292108,-0.00000011,0.00247107,-0.00000001,0.03119403,-0.00000015,0.06481569,-0.00000040,0.00000000,-0.00000000,0.00894528,-0.00000006,0.00000000,-0.00000000,0.11801672,-0.00000050
-3.72486243,0.15350422,-0.00000053,0.02257026,-0.00000007,0.00242623,-0.00000001,0.03072122,-0.00000010,0.06385056,-0.00000027,0.00000000,-0.00000000,0.00881152,-0.00000004,0.00000000,-0.00000000,0.11624513,-0.00000033
-3.71885943,0.15013837,-0.00000034,0.02207087,-0.00000005,0.00236751,-0.00000001,0.03004484,-0.00000006,0.06245720,-0.00000017,0.00000000,-0.00000000,0.00861882,-0.00000003,0.00000000,-0.00000000,0.11369815,-0.00000022
-3.71285643,0.14581149,-0.00000022,0.02143159,-0.00000003,0.00229535,-0.00000000,0.02917700,-0.00000004,0.06066199,-0.00000011,0.00000000,-0.00000000,0.00837079,-0.00000002,0.00000000,-0.00000000,0.11042281,-0.00000014
-3.70685343,0.14060632,-0.00000014,0.02066424,-0.00000002,0.00221063,-0.00000000,0.02813404,-0.00000003,0.05849986,-0.00000007,0.00000000,-0.00000000,0.00807222,-0.00000001,0.00000000,-0.00000000,0.10648191,-0.00000009
-3.70085043,0.13462307,-0.00000009,0.01978330,-0.00000001,0.00211460,-0.00000000,0.02693586,-0.00000002,0.05601287,-0.00000005,0.00000000,-0.00000000,0.00772890,-0.00000001,0.00000000,-0.00000000,0.10195144,-0.00000006
-3.69484742,0.12797564,-0.00000006,0.01880531,-0.00000001,0.00200883,-0.00000000,0.02560513,-0.00000001,0.05324871,-0.00000003,0.00000000,-0.00000000,0.00734738,-0.00000000,0.00000000,-0.00000000,0.09691774,-0.00000004
-3.68884442,0.12078752,-0.00000004,0.01774827,-0.00000000,0.00189505,-0.00000000,0.02416646,-0.00000001,0.05025899,-0.00000002,0.00000000,-0.00000000,0.00693477,-0.00000000,0.00000000,-0.00000000,0.09147441,-0.00000002
-3.68284142,0.11318771,-0.00000002,0.01663103,-0.00000000,0.00177517,-0.00000000,0.02264561,-0.00000000,0.04709753,-0.00000001,0.00000000,-0.00000000,0.00649850,-0.00000000,0.00000000,-0.00000000,0.08571917,-0.00000001
-3.67683842,0.10530660,-0.00000001,0.01547266,-0.00000000,0.00165113,-0.00000000,0.02106860,-0.00000000,0.04381873,-0.00000001,0.00000000,-0.00000000,0.00604606,-0.00000000,0.00000000,-0.00000000,0.07975081,-0.00000001
-3.67083542,0.09727216,-0.00000001,0.01429191,-0.00000000,0.00152486,-0.00000000,0.01946101,-0.00000000,0.04047592,-0.00000000,0.00000000,-0.00000000,0.00558479,-0.00000000,0.00000000,-0.00000000,0.07366628,-0.00000001
-3.66483242,0.08920650,-0.00000001,0.01310668,-0.00000000,0.00139822,-0.00000000,0.01784722,-0.00000000,0.03711995,-0.00000000,0.00000000,-0.00000000,0.00512173,-0.00000000,0.00000000,-0.00000000,0.06755804,-0.00000000
-3.65882941,0.08122281,-0.00000000,0.01193356,-0.00000000,0.00127296,-0.00000000,0.01624988,-0.00000000,0.03379800,-0.00000000,0.00000000,-0.00000000,0.00466336,-0.00000000,0.00000000,-0.00000000,0.06151186,-0.00000000
-3.65282641,0.07342301,-0.00000000,0.01078751,-0.00000000,0.00115065,-0.00000000,0.01468936,-0.00000000,0.03055249,-0.00000000,0.00000000,-0.00000000,0.00421555,-0.00000000,0.00000000,-0.00000000,0.05560491,-0.00000000
-3.64682341,0.06589591,-0.00000000,0.00968156,-0.00000000,0.00103266,-0.00000000,0.01318342,-0.00000000,0.02742040,-0.00000000,0.00000000,-0.00000000,0.00378338,-0.00000000,0.00000000,-0.00000000,0.04990446,-0.00000000
-3.64082041,0.05871597,-0.00000000,0.00862664,-0.00000000,0.00092015,-0.00000000,0.01174694,-0.00000000,0.02443274,-0.00000000,0.00000000,-0.00000000,0.00337115,-0.00000000,0.00000000,-0.00000000,0.04446690,-0.00000000
-3.63481741,0.05194280,-0.00000000,0.00763150,-0.00000000,0.00081405,-0.00000000,0.01039184,-0.00000000,0.02161432,-0.00000000,0.00000000,-0.00000000,0.00298227,-0.00000000,0.00000000,-0.00000000,0.03933737,-0.00000000
-3.62881441,0.04562111,-0.00000000,0.00670270,-0.00000000,0.00071507,-0.00000000,0.00912707,-0.00000000,0.01898373,-0.00000000,0.00000000,-0.00000000,0.00261931,-0.00000000,0.00000000,-0.00000000,0.03454972,-0.00000000
-3.62281141,0.03978120,-0.00000000,0.00584470,-0.00000000,0.00062369,-0.00000000,0.00795867,-0.00000000,0.01655360,-0.00000000,0.00000000,-0.00000000,0.00228400,-0.00000000,0.00000000,-0.00000000,0.03012689,-0.00000000
-3.61680840,0.03443992,-0.00000000,0.00505997,-0.00000000,0.00054020,-0.00000000,0.00689002,-0.00000000,0.01433093,-0.00000000,0.00000000,-0.00000000,0.00197732,-0.00000000,0.00000000,-0.00000000,0.02608161,-0.00000000
-3.61080540,0.02960193,-0.00000000,0.00434919,-0.00000000,0.00046470,-0.00000000,0.00592204,-0.00000000,0.01231764,-0.00000000,0.00000000,-0.00000000,0.00169952,-0.00000000,0.00000000,-0.00000000,0.02241738,-0.00000000
-3.60480240,0.02526119,-0.00000000,0.00371148,-0.00000000,0.00039716,-0.00000000,0.00505349,-0.00000000,0.01051122,-0.00000000,0.00000000,-0.00000000,0.00145026,-0.00000000,0.00000000,-0.00000000,0.01912958,-0.00000000
-3.59879940,0.02140268,-0.00000000,0.00314464,-0.00000000,0.00033739,-0.00000000,0.00428137,-0.00000000,0.00890539,-0.00000000,0.00000000,-0.00000000,0.00122868,-0.00000000,0.00000000,-0.00000000,0.01620677,-0.00000000
-3.59279640,0.01800408,-0.00000000,0.00264539,-0.00000000,0.00028516,-0.00000000,0.00360117,-0.00000000,0.00749082,-0.00000000,0.00000000,-0.00000000,0.00103347,-0.00000000,0.00000000,-0.00000000,0.01363193,-0.00000000
-3.58679340,0.01503753,-0.00000000,0.00220966,-0.00000000,0.00024016,-0.00000000,0.00300730,-0.00000000,0.00625588,-0.00000000,0.00000000,-0.00000000,0.00086304,-0.00000000,0.00000000,-0.00000000,0.01138384,-0.00000000
-3.58079040,0.01247125,-0.00000000,0.00183279,-0.00000000,0.00020211,-0.00000000,0.00249333,-0.00000000,0.00518727,-0.00000000,0.00000000,-0.00000000,0.00071553,-0.00000000,0.00000000,-0.00000000,0.00943823,-0.00000000
-3.57478739,0.01027109,-0.00000000,0.00150977,-0.00000000,0.00017074,-0.00000000,0.00205237,-0.00000000,0.00427069,-0.00000000,0.00000001,-0.00000000,0.00058898,-0.00000000,0.00000000,-0.00000000,0.00776897,-0.00000000
-3.56878439,0.00840186,-0.00000000,0.00123548,-0.00000000,0.00014589,-0.00000000,0.00167727,-0.00000000,0.00349137,-0.00000000,0.00000001,-0.00000000,0.00048133,-0.00000000,0.00000000,-0.00000000,0.00634903,-0.00000000
-3.56278139,0.00682854,-0.00000000,0.00100481,-0.00000000,0.00012752,-0.00000000,0.00136091,-0.00000000,0.00283455,-0.00000000,0.00000001,-0.00000000,0.00039053,-0.00000000,0.00000001,-0.00000000,0.00515139,-0.00000000
-3.55677839,0.00551725,-0.00000000,0.00081282,-0.00000000,0.00011582,-0.00000000,0.00109632,-0.00000000,0.00228591,-0.00000000,0.00000002,-0.00000000,0.00031458,-0.00000000,0.00000001,-0.00000000,0.00414968,-0.00000000
-3.55077539,0.00443607,-0.00000000,0.00065491,-0.00000000,0.00011124,-0.00000000,0.00087686,-0.00000000,0.00183184,-0.00000000,0.00000003,-0.00000000,0.00025158,-0.00000000,0.00000001,-0.00000000,0.00331882,-0.00000000
-3.54477239,0.00355564,-0.00000000,0.00052686,-0.00000000,0.00011458,-0.00000000,0.00069636,-0.00000000,0.00145968,-0.00000000,0.00000004,-0.00000000,0.00019976,-0.00000000,0.00000002,-0.00000000,0.00263534,-0.00000000
-3.53876938,0.00284968,-0.00000000,0.00042493,-0.00000000,0.00012708,-0.00000000,0.00054912,-0.00000000,0.00115796,-0.00000000,0.00000005,-0.00000000,0.00015747,-0.00000000,0.00000003,-0.00000000,0.00207770,-0.00000000
-3.53276638,0.00229528,-0.00000000,0.00034592,-0.00000000,0.00015055,-0.00000000,0.00043002,-0.00000000,0.00091639,-0.00000000,0.00000007,-0.00000000,0.00012324,-0.00000000,0.00000004,-0.00000000,0.00162646,-0.00000000
-3.52676338,0.00187322,-0.00000000,0.00028721,-0.00000000,0.00018751,-0.00000000,0.00033448,-0.00000000,0.00072604,-0.00000000,0.00000010,-0.00000000,0.00009576,-0.00000000,0.00000005,-0.00000000,0.00126430,-0.00000000
-3.52076038,0.00156804,-0.00000000,0.00024682,-0.00000000,0.00024130,-0.00000000,0.00025851,-0.00000000,0.00057926,-0.00000000,0.00000014,-0.00000000,0.00007387,-0.00000000,0.00000007,-0.00000000,0.00097604,-0.00000000
-3.51475738,0.00136826,-0.00000000,0.00022340,-0.00000000,0.00031629,-0.00000000,0.00019864,-0.00000000,0.00046973,-0.00000000,0.00000019,-0.00000000,0.00005658,-0.00000000,0.00000010,-0.00000000,0.00074851,-0.00000000
-3.50875438,0.00126639,-0.00000000,0.00021628,-0.00000000,0.00041810,-0.00000000,0.00015193,-0.00000000,0.00039240,-0.00000000,0.00000025,-0.00000000,0.00004302,-0.00000000,0.00000013,-0.00000000,0.00057046,-0.00000000
-3.50275138,0.00125907,-0.00000000,0.00022550,-0.00000000,0.00055379,-0.00000000,0.00011588,-0.00000000,0.00034346,-0.00000000,0.00000034,-0.00000000,0.00003248,-0.00000000,0.00000018,-0.00000000,0.00043240,-0.00000000
-3.49674837,0.00134715,-0.00000000,0.00025187,-0.00000000,0.00073216,-0.00000000,0.00008843,-0.00000000,0.00032030,-0.00000000,0.00000045,-0.00000000,0.00002434,-0.00000000,0.00000024,-0.00000000,0.00032641,-0.00000000
-3.49074537,0.00153575,-0.00000000,0.00029694,-0.00000000,0.00096395,-0.00000000,0.00006789,-0.00000000,0.00032146,-0.00000000,0.00000060,-0.00000000,0.00001812,-0.00000000,0.00000032,-0.00000000,0.00024596,-0.00000000
-3.48474237,0.00183447,-0.00000000,0.00036310,-0.00000000,0.00126220,-0.00000000,0.00005289,-0.00000000,0.00034655,-0.00000000,0.00000078,-0.00000000,0.00001338,-0.00000000,0.00000042,-0.00000000,0.00018573,-0.00000000
-3.47873937,0.00225745,-0.00000000,0.00045359,-0.00000000,0.00164248,-0.00000000,0.00004237,-0.00000000,0.00039629,-0.00000000,0.00000102,-0.00000000,0.00000982,-0.00000000,0.00000054,-0.00000000,0.00014148,-0.00000000
-3.47273637,0.00282355,-0.00000000,0.00057255,-0.00000000,0.00212319,-0.00000000,0.00003549,-0.00000000,0.00047241,-0.00000000,0.00000132,-0.00000000,0.00000715,-0.00000000,0.00000070,-0.00000000,0.00010981,-0.00000000
-3.46673337,0.00355642,-0.00000000,0.00072506,-0.00000000,0.00272574,-0.00000000,0.00003163,-0.00000000,0.00057762,-0.00000000,0.00000170,-0.00000000,0.00000517,-0.00000000,0.00000090,-0.00000000,0.00008810,-0.00000000
-3.46073037,0.00448463,-0.00000000,0.00091714,-0.00000000,0.00347483,-0.00000000,0.00003033,-0.00000000,0.00071562,-0.00000000,0.00000217,-0.00000000,0.00000371,-0.00000000,0.00000115,-0.00000000,0.00007435,-0.00000000
-3.45472736,0.00564163,-0.00000000,0.00115580,-0.00000000,0.00439848,-0.00000000,0.00003131,-0.00000000,0.00089103,-0.00000000,0.00000274,-0.00000000,0.00000265,-0.00000000,0.00000145,-0.00000000,0.00006706,-0.00000000
-3.44872436,0.00706566,-0.00000000,0.00144898,-0.00000000,0.00552808,-0.00000000,0.00003439,-0.00000000,0.00110934,-0.00000000,0.00000345,-0.00000000,0.00000188,-0.00000000,0.00000183,-0.00000000,0.00006515,-0.00000000
-3.44272136,0.00879946,-0.00000000,0.00180553,-0.00000000,0.00689827,-0.00000000,0.00003951,-0.00000000,0.00137686,-0.00000000,0.00000430,-0.00000000,0.00000133,-0.00000000,0.00000228,-0.00000000,0.00006786,-0.00000000
-3.43671836,0.01088988,-0.00000000,0.00223512,-0.00000000,0.00854665,-0.00000000,0.00004668,-0.00000000,0.00170060,-0.00000000,0.00000533,-0.00000000,0.00000095,-0.00000000,0.00000283,-0.00000000,0.00007471,-0.00000000
-3.43071536,0.01338720,-0.00000000,0.00274811,-0.00000000,0.01051333,-0.00000000,0.00005602,-0.00000000,0.00208816,-0.00000000,0.00000655,-0.00000000,0.00000068,-0.00000000,0.00000348,-0.00000000,0.00008545,-0.00000000
-3.42471236,0.01634424,-0.00000000,0.00335535,-0.00000000,0.01284030,-0.00000000,0.00006770,-0.00000000,0.00254758,-0.00000000,0.00000800,-0.00000000,0.00000051,-0.00000000,0.00000425,-0.00000000,0.00009995,-0.00000000
-3.41870935,0.01981519,-0.00000000,0.00406796,-0.00000000,0.01557050,-0.00000000,0.00008195,-0.00000000,0.00308713,-0.00000000,0.00000970,-0.00000000,0.00000041,-0.00000000,0.00000515,-0.00000000,0.00011823,-0.00000000
-3.41270635,0.02385420,-0.00000000,0.00489705,-0.00000000,0.01874677,-0.00000000,0.00009908,-0.00000000,0.00371508,-0.00000000,0.00001167,-0.00000000,0.00000037,-0.00000000,0.00000621,-0.00000000,0.00014040,-0.00000000
-3.40670335,0.02851362,-0.00000000,0.00585332,-0.00000000,0.02241051,-0.00000000,0.00011945,-0.00000000,0.00443939,-0.00000000,0.00001395,-0.00000000,0.00000038,-0.00000000,0.00000742,-0.00000000,0.00016663,-0.00000000
-3.40070035,0.03384211,-0.00000000,0.00694669,-0.00000000,0.02660018,-0.00000000,0.00014349,-0.00000000,0.00526744,-0.00000000,0.00001655,-0.00000000,0.00000046,-0.00000000,0.00000882,-0.00000000,0.00019709,-0.00000000
-3.39469735,0.03988245,-0.00000000,0.00818586,-0.00000000,0.03134963,-0.00000000,0.00017171,-0.00000000,0.00620564,-0.00000000,0.00001950,-0.00000000,0.00000061,-0.00000000,0.00001040,-0.00000000,0.00023201,-0.00000000
-3.38869435,0.04666931,-0.00000001,0.00957782,-0.00000000,0.03668635,-0.00000000,0.00020469,-0.00000000,0.00725907,-0.00000001,0.00002281,-0.00000000,0.00000084,-0.00000000,0.00001218,-0.00000000,0.00027159,-0.00000000
-3.38269135,0.05422693,-0.00000001,0.01112737,-0.00000000,0.04262965,-0.00000000,0.00024317,-0.00000001,0.00843109,-0.00000001,0.00002649,-0.00000000,0.00000120,-0.00000000,0.00001417,-0.00000000,0.00031600,-0.00000000
-3.37668834,0.06256690,-0.00000002,0.01283666,-0.00000000,0.04918899,-0.00000000,0.00028798,-0.00000001,0.00972297,-0.00000002,0.00003054,-0.00000000,0.00000171,-0.00000000,0.00001638,-0.00000000,0.00036538,-0.00000000
-3.37068534,0.07168614,-0.00000003,0.01470476,-0.00000000,0.05636233,-0.00000000,0.00034016,-0.00000001,0.01113355,-0.00000003,0.00003496,-0.00000000,0.00000245,-0.00000000,0.00001881,-0.00000000,0.00041983,-0.00000000
-3.36468234,0.08156523,-0.00000005,0.01672730,-0.00000000,0.06413494,-0.00000000,0.00040100,-0.00000002,0.01265895,-0.00000004,0.00003974,-0.00000000,0.00000348,-0.00000000,0.00002146,-0.00000000,0.00047941,-0.00000000
-3.35867934,0.09216730,-0.00000008,0.01889621,-0.00000000,0.07247844,-0.00000000,0.00047203,-0.00000004,0.01429231,-0.00000007,0.00004485,-0.00000000,0.00000492,-0.00000000,0.00002433,-0.00000000,0.00054411,-0.00000000
-3.35267634,0.10343747,-0.00000013,0.02119959,-0.00000000,0.08135047,-0.00000000,0.00055520,-0.00000006,0.01602371,-0.00000011,0.00005025,-0.00000000,0.00000692,-0.00000000,0.00002742,-0.00000000,0.00061387,-0.00000000
-3.34667334,0.11530316,-0.00000021,0.02362176,-0.00000000,0.09069492,-0.00000000,0.00065288,-0.00000009,0.01784012,-0.00000018,0.00005592,-0.00000000,0.00000965,-0.00000000,0.00003072,-0.00000000,0.00068864,-0.00000000
-3.34067034,0.12767527,-0.00000033,0.02614344,-0.00000000,0.10044292,-0.00000000,0.00076802,-0.00000014,0.01972554,-0.00000027,0.00006178,-0.00000000,0.00001336,-0.00000000,0.00003424,-0.00000000,0.00076831,-0.00000000
-3.33466733,0.14045035,-0.00000052,0.02874220,-0.00000000,0.11051454,-0.00000000,0.00090422,-0.00000022,0.02166124,-0.00000043,0.00006779,-0.00000000,0.00001838,-0.00000000,0.00003796,-0.00000000,0.00085280,-0.00000000
-3.32866433,0.15351378,-0.00000080,0.03139303,-0.00000000,0.12082132,-0.00000000,0.00106591,-0.00000034,0.02362623,-0.00000066,0.00007386,-0.00000000,0.00002510,-0.00000000,0.00004189,-0.00000000,0.00094209,-0.00000000
-3.32266133,0.16674401,-0.00000123,0.03406921,-0.00000000,0.13126968,-0.00000000,0.00125843,-0.00000052,0.02559777,-0.00000101,0.00007992,-0.00000000,0.00003404,-0.00000000,0.00004605,-0.00000000,0.00103624,-0.00000000
-3.31665833,0.18001759,-0.00000187,0.03674326,-0.00000001,0.14176485,-0.00000000,0.00148820,-0.00000079,0.02755215,-0.00000154,0.00008589,-0.00000000,0.00004582,-0.00000000,0.00005044,-0.00000000,0.00113542,-0.00000000
-3.31065533,0.19321524,-0.00000282,0.03938819,-0.00000001,0.15221570,-0.00000000,0.00176287,-0.00000119,0.02946547,-0.00000233,0.00009168,-0.00000000,0.00006123,-0.00000000,0.00005510,-0.00000000,0.00124002,-0.00000001
-3.30465233,0.20622828,-0.00000423,0.04197874,-0.00000001,0.16253980,-0.00000000,0.00209144,-0.00000178,0.03131465,-0.00000349,0.00009722,-0.00000000,0.00008125,-0.00000000,0.00006008,-0.00000000,0.00135064,-0.00000001
-3.29864932,0.21896561,-0.00000630,0.04449277,-0.00000002,0.17266890,-0.00000001,0.00248437,-0.00000265,0.03307837,-0.00000520,0.00010242,-0.00000000,0.00010704,-0.00000000,0.00006544,-0.00000000,0.00146817,-0.00000002
-3.29264632,0.23136062,-0.00000932,0.04691270,-0.00000003,0.18255439,-0.00000001,0.00295368,-0.00000392,0.03473818,-0.00000769,0.00010721,-0.00000000,0.00014000,-0.00000001,0.00007128,-0.00000000,0.00159385,-0.00000002
-3.28664332,0.24337789,-0.00001369,0.04922680,-0.00000004,0.19217255,-0.00000001,0.00351302,-0.00000576,0.03627943,-0.00001129,0.00011153,-0.00000000,0.00018180,-0.00000001,0.00007772,-0.00000000,0.00172930,-0.00000003
-3.28064032,0.25501920,-0.00001995,0.05143044,-0.00000006,0.20152921,-0.00000002,0.00417764,-0.00000840,0.03769227,-0.00001646,0.00011533,-0.00000000,0.00023438,-0.00000001,0.00008490,-0.00000000,0.00187655,-0.00000005
-3.27463732,0.26632852,-0.00002888,0.05352712,-0.00000008,0.21066363,-0.00000003,0.00496440,-0.00001216,0.03897242,-0.00002382,0.00011858,-0.00000000,0.00030001,-0.00000002,0.00009302,-0.00000000,0.00203809,-0.00000007
-3.26863432,0.27739558,-0.00004150,0.05552924,-0.00000012,0.21965129,-0.00000004,0.00589156,-0.00001747,0.04012184,-0.00003423,0.00012126,-0.00000000,0.00038127,-0.00000003,0.00010230,-0.00000000,0.00221685,-0.00000010
-3.26263132,0.28835780,-0.00005921,0.05745850,-0.00000017,0.22860523,-0.00000006,0.00697863,-0.00002493,0.04114914,-0.00004883,0.00012337,-0.00000000,0.00048106,-0.00000004,0.00011300,-0.00000000,0.00241618,-0.00000014
-3.25662831,0.29940010,-0.00008387,0.05934602,-0.00000025,0.23767583,-0.00000009,0.00824604,-0.00003532,0.04206973,-0.00006917,0.00012495,-0.00000000,0.00060262,-0.00000005,0.00012542,-0.00000000,0.00263985,-0.00000020
-3.25062531,0.31075259,-0.00011796,0.06123191,-0.00000035,0.24704884,-0.00000013,0.00971473,-0.00004968,0.04290574,-0.00009727,0.00012602,-0.00000001,0.00074950,-0.00000007,0.00013987,-0.00000000,0.00289194,-0.00000029
-3.24462231,0.32268588,-0.00016472,0.06316446,-0.00000050,0.25694152,-0.00000018,0.01140565,-0.00006938,0.04368557,-0.00013582,0.00012666,-0.00000001,0.00092551,-0.00000010,0.00015674,-0.00000000,0.00317681,-0.00000040
-3.23861931,0.33550403,-0.00022837,0.06519889,-0.00000070,0.26759694,-0.00000025,0.01333914,-0.00009620,0.04444320,-0.00018829,0.00012695,-0.00000001,0.00113466,-0.00000014,0.00017639,-0.00000000,0.00349894,-0.00000056
-3.23261631,0.34953521,-0.00031437,0.06739566,-0.00000098,0.27927638,-0.00000035,0.01553422,-0.00013244,0.04521713,-0.00025917,0.00012697,-0.00000002,0.00138115,-0.00000020,0.00019924,-0.00000000,0.00386279,-0.00000078
-3.22661331,0.36512028,-0.00042966,0.06981830,-0.00000136,0.29225023,-0.00000050,0.01800778,-0.00018104,0.04604919,-0.00035419,0.00012684,-0.00000002,0.00166915,-0.00000027,0.00022569,-0.00000000,0.00427268,-0.00000107
-3.22061031,0.38259960,-0.00058308,0.07253104,-0.00000189,0.30678732,-0.00000069,0.02077372,-0.00024572,0.04698292,-0.00048060,0.00012666,-0.00000003,0.00200281,-0.00000037,0.00025612,-0.00000000,0.00473257,-0.00000146
-3.21460730,0.40229844,-0.00078566,0.07559610,-0.00000260,0.32314326,-0.00000096,0.02384209,-0.00033116,0.04806198,-0.00064750,0.00012656,-0.00000004,0.00238602,-0.00000051,0.00029092,-0.00000001,0.00524587,-0.00000198
-3.20860430,0.42451155,-0.00105113,0.07907078,-0.00000356,0.34154815,-0.00000133,0.02721812,-0.00044316,0.04932827,-0.00086616,0.00012666,-0.00000005,0.00282229,-0.00000068,0.00033042,-0.00000001,0.00581526,-0.00000267
-3.20260130,0.44948743,-0.00139638,0.08300455,-0.00000486,0.36219397,-0.00000183,0.03090139,-0.00058887,0.05082011,-0.00115046,0.00012705,-0.00000007,0.00331456,-0.00000091,0.00037488,-0.00000001,0.00644245,-0.00000358
-3.19659830,0.47741298,-0.00184196,0.08743620,-0.00000661,0.38522244,-0.00000252,0.03488501,-0.00077701,0.05257039,-0.00151729,0.00012784,-0.00000010,0.00386503,-0.00000121,0.00042451,-0.00000002,0.00712802,-0.00000477
-3.19059530,0.50839921,-0.00241266,0.09239116,-0.00000895,0.41071361,-0.00000346,0.03915494,-0.00101809,0.05460481,-0.00198697,0.00012913,-0.00000013,0.00447494,-0.00000160,0.00047940,-0.00000003,0.00787121,-0.00000633
-3.18459230,0.54246869,-0.00313807,0.09787909,-0.00001208,0.43867597,-0.00000474,0.04368944,-0.00132469,0.05694038,-0.00258374,0.00013096,-0.00000016,0.00514441,-0.00000211,0.00053954,-0.00000004,0.00866982,-0.00000834
-3.17858929,0.57954536,-0.00405313,0.10389198,-0.00001626,0.46903843,-0.00000647,0.04845884,-0.00171170,0.05958405,-0.00333622,0.00013339,-0.00000021,0.00587229,-0.00000275,0.00060480,-0.00000006,0.00952006,-0.00001095
-3.17258629,0.61944744,-0.00519868,0.11040274,-0.00002181,0.50164478,-0.00000882,0.05342541,-0.00219655,0.06253179,-0.00427776,0.00013644,-0.00000027,0.00665597,-0.00000357,0.00067487,-0.00000009,0.01041649,-0.00001429
-3.16658329,0.66188385,-0.00662196,0.11736441,-0.00002919,0.53625101,-0.00001200,0.05854364,-0.00279945,0.06576796,-0.00544689,0.00014010,-0.00000034,0.00749135,-0.00000461,0.00074934,-0.00000014,0.01135205,-0.00001856
-3.16058029,0.70645456,-0.00837701,0.12471013,-0.00003897,0.57252577,-0.00001630,0.06376079,-0.00354362,0.06926515,-0.00688756,0.00014434,-0.00000043,0.00837272,-0.00000593,0.00082761,-0.00000020,0.01231808,-0.00002400
-3.15457729,0.75265524,-0.01052497,0.13235383,-0.00005191,0.61005426,-0.00002211,0.06901774,-0.00445541,0.07298443,-0.00864938,0.00014909,-0.00000054,0.00929286,-0.00000758,0.00090894,-0.00000029,0.01330449,-0.00003092
-3.14857429,0.79988621,-0.01313426,0.14019164,-0.00006899,0.64834554,-0.00002993,0.07425023,-0.00556446,0.07687613,-0.01078763,0.00015427,-0.00000068,0.01024301,-0.00000964,0.00099245,-0.00000042,0.01429989,-0.00003968
-3.14257129,0.84746563,-0.01628056,0.14810419,-0.00009151,0.68684329,-0.00004045,0.07939036,-0.00690373,0.08088101,-0.01336321,0.00015976,-0.00000084,0.01121311,-0.00001221,0.00107711,-0.00000059,0.01529191,-0.00005073
-3.13656828,0.89464676,-0.02004672,0.15595947,-0.00012111,0.72493969,-0.00005454,0.08436840,-0.00850959,0.08493193,-0.01644240,0.00016545,-0.00000104,0.01219197,-0.00001540,0.00116179,-0.00000084,0.01626747,-0.00006465
-3.13056528,0.94063855,-0.02452232,0.16361644,-0.00015996,0.76199208,-0.00007339,0.08911477,-0.01042166,0.08895582,-0.02009637,0.00017118,-0.00000127,0.01316757,-0.00001935,0.00124528,-0.00000118,0.01721320,-0.00008214
-3.12456228,0.98462927,-0.02980324,0.17092906,-0.00021081,0.79734194,-0.00009850,0.09356225,-0.01268282,0.09287605,-0.02440066,0.00017680,-0.00000155,0.01412742,-0.00002420,0.00132631,-0.00000164,0.01811584,-0.00010409
-3.11855928,1.02581200,-0.03599096,0.17775073,-0.00027717,0.83033530,-0.00013185,0.09764822,-0.01533901,0.09661498,-0.02943434,0.00018214,-0.00000187,0.01505893,-0.00003018,0.00140360,-0.00000227,0.01896267,-0.00013156
-3.11255628,1.06341125,-0.04319183,0.18393894,-0.00036352,0.86034415,-0.00017598,0.10131693,-0.01843910,0.10009665,-0.03527916,0.00018703,-0.00000225,0.01594991,-0.00003750,0.00147588,-0.00000313,0.01974197,-0.00016590
