energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-4.30115058,2.87710874,0.01075565,0.06216934,1.58985529,1.27701189,0.05110264,1.38540589
-4.29514757,2.91450716,0.01020229,0.06026494,1.57428056,1.31598986,0.04993273,1.40634756
-4.28914457,2.99914329,0.00975074,0.05922903,1.58192327,1.37828676,0.04943642,1.44960383
-4.28314157,3.13308450,0.00940891,0.05909030,1.61329729,1.46520479,0.04961611,1.51607415
-4.27713857,3.31787542,0.00918275,0.05986892,1.66860521,1.57783144,0.05046356,1.60639124
-4.27113557,3.55450416,0.00907635,0.06157755,1.74773867,1.71701249,0.05196018,1.72090468
-4.26513257,3.84337142,0.00909207,0.06422248,1.85028226,1.88332471,0.05407751,1.85966633
-4.25912956,4.18426290,0.00923069,0.06780478,1.97552085,2.07704840,0.05677787,2.02241791
-4.25312656,4.57632600,0.00949160,0.07232158,2.12245030,2.29814089,0.06001524,2.20858134
-4.24712356,5.01805186,0.00987304,0.07776717,2.28979139,2.54621185,0.06373623,2.41725216
-4.24112056,5.50726422,0.01037228,0.08413414,2.47600705,2.82050174,0.06788124,2.64719704
-4.23511756,6.04111652,0.01098583,0.09141421,2.67932258,3.11986465,0.07238583,2.89685568
-4.22911456,6.61609876,0.01170970,0.09959890,2.89774893,3.44275702,0.07718206,3.16434812
-4.22311156,7.22805557,0.01253949,0.10867993,3.12910869,3.78723352,0.08220003,3.44748784
-4.21710855,7.87221657,0.01347062,0.11864925,3.37106461,4.15095132,0.08736938,3.74380111
-4.21110555,8.54323982,0.01449835,0.12949869,3.62115015,4.53118378,0.09262086,4.05055299
-4.20510255,9.23526877,0.01561792,0.14121931,3.87680182,4.92484413,0.09788779,4.36477989
-4.19909955,9.94200248,0.01682451,0.15380029,4.13539263,5.32851951,0.10310748,4.68332863
-4.19309655,10.65677849,0.01811324,0.16722750,4.39426624,5.73851519,0.10822245,5.00290134
-4.18709355,11.37266698,0.01947909,0.18148175,4.65077133,6.15090826,0.11318150,5.32010575
-4.18109055,12.08257450,0.02091679,0.19653684,4.90229556,6.56160987,0.11794050,5.63150962
-4.17508754,12.77935493,0.02242071,0.21235738,5.14629874,6.96643436,0.12246302,5.93369833
-4.16908454,13.45592502,0.02398467,0.22889666,5.38034490,7.36117341,0.12672051,6.22333406
-4.16308154,14.10538161,0.02560179,0.24609461,5.60213267,7.74167310,0.13069237,6.49721522
-4.15707854,14.72111715,0.02726435,0.26387592,5.80952396,8.10391132,0.13436551,6.75233436
-4.15107554,15.29693062,0.02896363,0.28214863,6.00057042,8.44407315,0.13773383,6.98593302
-4.14507254,15.82713036,0.03068983,0.30080315,6.17353752,8.75862162,0.14079733,7.19555184
-4.13906953,16.30662614,0.03243197,0.31971192,6.32692593,9.04436173,0.14356103,7.37907444
-4.13306653,16.73100769,0.03417789,0.33872982,6.45948993,9.29849535,0.14603372,7.53476372
-4.12706353,17.09660751,0.03591432,0.35769522,6.57025230,9.51866567,0.14822667,7.66128935
-4.12106053,17.40054634,0.03762694,0.37643200,6.65851548,9.70298966,0.15015219,7.75774561
-4.11505753,17.64076016,0.03930057,0.39475216,6.72386831,9.85007801,0.15182232,7.82365895
-4.10905453,17.81600836,0.04091937,0.41245927,6.76618797,9.95904226,0.15324755,7.85898505
-4.10305153,17.92586331,0.04246710,0.42935248,6.78563671,10.02948957,0.15443573,7.86409540
-4.09704852,17.97068225,0.04392742,0.44523101,6.78265288,10.06150585,0.15539115,7.83975403
-4.09104552,17.95156315,0.04528425,0.45989898,6.75793617,10.05562883,0.15611391,7.78708508
-4.08504252,17.87028661,0.04652204,0.47317039,6.71242703,10.01281253,0.15659953,7.70753256
-4.07903952,17.72924655,0.04762615,0.48487403,6.64728045,9.93438524,0.15683893,7.60281372
-4.07303652,17.53137248,0.04858317,0.49485822,6.56383479,9.82200312,0.15681864,7.47486777
-4.06703352,17.28004675,0.04938120,0.50299512,6.46357631,9.67760154,0.15652135,7.32580198
-4.06103052,16.97901991,0.05001013,0.50918444,6.34810071,9.50334622,0.15592677,7.15783704
-4.05502751,16.63232719,0.05046185,0.51335649,6.21907290,9.30158600,0.15501265,6.97325373
-4.04902451,16.24420916,0.05073044,0.51547447,6.07818662,9.07480875,0.15375605,6.77434280
-4.04302151,15.81903858,0.05081234,0.51553577,5.92712548,8.82560155,0.15213472,6.56335975
-4.03701851,15.36125557,0.05070639,0.51357249,5.76752702,8.55661585,0.15012853,6.34248572
-4.03101551,14.87531206,0.05041389,0.50965089,5.60095132,8.27053784,0.14772090,6.11379577
-4.02501251,14.36562592,0.04993863,0.50387006,5.42885524,7.97006375,0.14490015,5.87923493
-4.01900950,13.83654471,0.04928683,0.49635968,5.25257342,7.65787970,0.14166074,5.64060223
-4.01300650,13.29231799,0.04846708,0.48727693,5.07330631,7.33664497,0.13800422,5.39954250
-4.00700350,12.73707686,0.04749018,0.47680279,4.89211551,7.00897786,0.13393998,5.15754521
-4.00100050,12.17481894,0.04636904,0.46513771,4.70992592,6.67744271,0.12948573,4.91594938
-3.99499750,11.60939675,0.04511845,0.45249672,4.52753399,6.34453714,0.12466760,4.67595322
-3.98899450,11.04450753,0.04375485,0.43910430,4.34562095,6.01267836,0.11951996,4.43862715
-3.98299150,10.48368252,0.04229605,0.42518892,4.16476962,5.68418785,0.11408493,4.20492872
-3.97698849,9.93027442,0.04076095,0.41097752,3.98548321,5.36127394,0.10841156,3.97571795
-3.97098549,9.38744174,0.03916915,0.39669013,3.80820466,5.04601221,0.10255487,3.75177182
-3.96498249,8.85812982,0.03754060,0.38253456,3.63333495,4.74032413,0.09657457,3.53379691
-3.95897949,8.34504868,0.03589523,0.36870157,3.46124906,4.44595450,0.09053381,3.32243937
-3.95297649,7.85064849,0.03425249,0.35536052,3.29230864,4.16444891,0.08449775,3.11829191
-3.94697349,7.37709415,0.03263104,0.34265571,3.12687075,3.89713236,0.07853222,2.92189757
-3.94097049,6.92624078,0.03104831,0.33070344,2.96529225,3.64509062,0.07270245,2.73375068
-3.93496748,6.49961226,0.02952018,0.31959011,2.80793014,3.40915575,0.06707193,2.55429535
-3.92896448,6.09838515,0.02806075,0.30937120,2.65513812,3.18989725,0.06170150,2.38392238
-3.92296148,5.72337986,0.02668208,0.30007141,2.50726019,2.98761990,0.05664860,2.22296531
-3.91695848,5.37506122,0.02539407,0.29168580,2.36462229,2.80236935,0.05196684,2.07169657
-3.91095548,5.05354941,0.02420449,0.28418208,2.22752287,2.63394572,0.04770579,1.93032451
-3.90495248,4.75864213,0.02311900,0.27750376,2.09622371,2.48192541,0.04391093,1.79899210
-3.89894947,4.48984782,0.02214135,0.27157433,1.97094172,2.34569037,0.04062395,1.67777780
-3.89294647,4.24642910,0.02127364,0.26630199,1.85184274,2.22446408,0.03788301,1.56669877
-3.88694347,4.02745480,0.02051667,0.26158500,1.73903795,2.11735259,0.03572327,1.46571670
-3.88094047,3.83185810,0.01987040,0.25731725,1.63258305,2.02338891,0.03417730,1.37474560
-3.87493747,3.65849812,0.01933436,0.25339390,1.53248047,1.94157866,0.03327557,1.29366148
-3.86893447,3.50622145,0.01890814,0.24971666,1.43868430,1.87094458,0.03304667,1.22231292
-3.86293147,3.37392031,0.01859189,0.24619874,1.35110747,1.81056787,0.03351753,1.16053173
-3.85692846,3.26058387,0.01838672,0.24276894,1.26963056,1.75962397,0.03471325,1.10814291
-3.85092546,3.16533960,0.01829505,0.23937483,1.19411147,1.71741098,0.03665675,1.06497288
-3.84492246,3.08748209,0.01832088,0.23598486,1.12439516,1.68336923,0.03936811,1.03085522
-3.83891946,3.02648742,0.01846990,0.23258929,1.06032258,1.65709081,0.04286357,1.00563325
-3.83291646,2.98201190,0.01874954,0.22919983,1.00173825,1.63831860,0.04715431,0.98915913
-3.82691346,2.95387527,0.01916873,0.22584814,0.94849579,1.62693481,0.05224502,0.98128918
-3.82091046,2.94202895,0.01973768,0.22258320,0.90046116,1.62293967,0.05813225,0.98187576
-3.81490745,2.94651134,0.02046738,0.21946775,0.85751349,1.62642148,0.06480281,0.99075608
-3.80890445,2.96739282,0.02136904,0.21657402,0.81954350,1.63751965,0.07223213,1.00773880
-3.80290145,3.00471371,0.02245339,0.21397895,0.78644993,1.65638294,0.08038282,1.03258930
-3.79689845,3.05841949,0.02372997,0.21175923,0.75813450,1.68312519,0.08920360,1.06501498
-3.79089545,3.12829717,0.02520628,0.20998648,0.73449583,1.71778132,0.09862851,1.10465179
-3.78489245,3.21391749,0.02688704,0.20872274,0.71542333,1.76026597,0.10857686,1.15105336
-3.77888944,3.31458689,0.02877341,0.20801669,0.70079149,1.81033766,0.11895362,1.20368398
-3.77288644,3.42931307,0.03086245,0.20790071,0.69045553,1.86757039,0.12965062,1.26191649
-3.76688344,3.55678706,0.03314654,0.20838900,0.68424877,1.93133485,0.14054848,1.32503587
-3.76088044,3.69538388,0.03561312,0.20947684,0.68198228,2.00079056,0.15151919,1.39224911
-3.75487744,3.84318284,0.03824460,0.21114108,0.68344710,2.07488967,0.16242948,1.46270124
-3.74887444,3.99800729,0.04101852,0.21334178,0.68841890,2.15239285,0.17314462,1.53549737
-3.74287144,4.15748246,0.04390789,0.21602493,0.69666501,2.23189656,0.18353278,1.60972980
-3.73686843,4.31910889,0.04688185,0.21912601,0.70795346,2.31187078,0.19346954,1.68450900
-3.73086543,4.48034778,0.04990651,0.22257430,0.72206321,2.39070535,0.20284253,1.75899700
-3.72486243,4.63871395,0.05294599,0.22629747,0.73879505,2.46676281,0.21155580,1.83244112
-3.71885943,4.79187110,0.05596354,0.23022637,0.75798208,2.53843505,0.21953382,1.90420613
-3.71285643,4.93772410,0.05892286,0.23429950,0.77949905,2.60420081,0.22672475,1.97380275
-3.70685343,5.07450267,0.06178932,0.23846702,0.80326945,2.66268130,0.23310294,2.04091024
-3.70085043,5.20083137,0.06453122,0.24269392,0.82926963,2.71269061,0.23867023,2.10539141
-3.69484742,5.31578115,0.06712086,0.24696220,0.85752926,2.75327868,0.24345618,2.16729855
-3.68884442,5.41889907,0.06953546,0.25127179,0.88812761,2.78376412,0.24751693,2.22686902
-3.68284142,5.51021340,0.07175788,0.25564018,0.92118542,2.80375534,0.25093287,2.28451024
-3.67683842,5.59021330,0.07377695,0.26010078,0.95685242,2.81315882,0.25380501,2.34077400
-3.67083542,5.65980321,0.07558759,0.26469991,0.99529087,2.81217394,0.25625030,2.39632095
-3.66483242,5.72023401,0.07719056,0.26949275,1.03665568,2.80127488,0.25839600,2.45187655
-3.65882941,5.77301415,0.07859189,0.27453828,1.08107212,2.78118034,0.26037343,2.50818061
-3.65282641,5.81980531,0.07980205,0.27989371,1.12861228,2.75281299,0.26231129,2.56593268
-3.64682341,5.86230829,0.08083492,0.28560845,1.17927141,2.71725064,0.26432901,2.62573633
-3.64082041,5.90214534,0.08170647,0.29171825,1.23294591,2.67567199,0.26653031,2.68804524
-3.63481741,5.94074555,0.08243352,0.29823962,1.28941401,2.62929976,0.26899738,2.75311420
-3.62881441,5.97923998,0.08303233,0.30516513,1.34832095,2.57934418,0.27178602,2.82095808
-3.62281141,6.01837254,0.08351735,0.31245965,1.40916940,2.52694992,0.27492189,2.89132131
-3.61680840,6.05843198,0.08390013,0.32005798,1.47131659,2.47314896,0.27839819,2.96366002
-3.61080540,6.09920918,0.08418840,0.32786405,1.53397836,2.41882188,0.28217479,3.03713838
-3.60480240,6.13998234,0.08438547,0.33575159,1.59624078,2.36466910,0.28617903,3.11064000
-3.59879940,6.17953137,0.08448996,0.34356666,1.65707898,2.31119337,0.29030801,3.18279419
-3.59279640,6.21618090,0.08449584,0.35113155,1.71538286,2.25869397,0.29443232,3.25201639
-3.58679340,6.24786983,0.08439284,0.35825025,1.76998863,2.20727227,0.29840116,3.31656111
-3.58079040,6.27224379,0.08416715,0.36471500,1.81971503,2.15684806,0.30204838,3.37458502
-3.57478739,6.28676568,0.08380241,0.37031375,1.86340260,2.10718505,0.30519938,3.42421737
-3.56878439,6.28883834,0.08328091,0.37483811,1.89995428,2.05792381,0.30767837,3.46363427
-3.56278139,6.27593308,0.08258491,0.37809142,1.92837545,2.00861990,0.30931580,3.49113343
-3.55677839,6.24571712,0.08169804,0.37989660,1.94781155,1.95878493,0.30995544,3.50520576
-3.55077539,6.19617357,0.08060666,0.38010325,1.95758146,1.90792804,0.30946098,3.50460024
-3.54477239,6.12570781,0.07930113,0.37859389,1.95720513,1.85559553,0.30772168,3.48837918
-3.53876938,6.03323521,0.07777689,0.37528886,1.94642403,1.80140663,0.30465697,3.45596128
-3.53276638,5.91824598,0.07603531,0.37014971,1.92521360,1.74508358,0.30021975,3.40715045
-3.52676338,5.78084441,0.07408423,0.36318101,1.89378706,1.68647470,0.29439823,3.34214939
-3.52076038,5.62176131,0.07193821,0.35443050,1.85259054,1.62556966,0.28721641,3.26155749
-3.51475738,5.44233946,0.06961845,0.34398751,1.80228967,1.56250650,0.27873312,3.16635335
-3.50875438,5.24449377,0.06715237,0.33197990,1.74374853,1.49757042,0.26903971,3.05786318
-3.50275138,5.03064860,0.06457292,0.31856965,1.67800180,1.43118504,0.25825661,2.93771675
-3.49674837,4.80365605,0.06191764,0.30394729,1.60622159,1.36389682,0.24652893,2.80779322
-3.49074537,4.56669957,0.05922744,0.28832555,1.52968038,1.29635394,0.23402131,2.67015954
-3.48474237,4.32318794,0.05654537,0.27193240,1.44971174,1.22928106,0.22091232,2.52700425
-3.47873937,4.07664456,0.05391518,0.25500395,1.36767052,1.16345131,0.20738861,2.38056976
-3.47273637,3.83059725,0.05137995,0.23777745,1.28489410,1.09965733,0.19363919,2.23308586
-3.46673337,3.58847321,0.04898070,0.22048453,1.20266623,1.03868255,0.17984989,2.08670714
-3.46073037,3.35350327,0.04675523,0.20334526,1.12218462,0.98127426,0.16619836,1.94345670
-3.45472736,3.12863883,0.04473696,0.18656282,1.04453352,0.92811952,0.15284971,1.80517788
-3.44872436,2.91648416,0.04295410,0.17031932,0.97066179,0.87982493,0.13995289,1.67349543
-3.44272136,2.71924552,0.04142896,0.15477250,0.90136716,0.83690068,0.12763795,1.54978691
-3.43671836,2.53869805,0.04017759,0.14005364,0.83728659,0.79974955,0.11601419,1.43516472
-3.43071536,2.37617006,0.03920959,0.12626651,0.77889279,0.76866069,0.10516911,1.33046840
-3.42471236,2.23254382,0.03852818,0.11348724,0.72649640,0.74380798,0.09516820,1.23626663
-3.41870935,2.10827123,0.03813051,0.10176527,0.68025321,0.72525283,0.08605552,1.15286793
-3.41270635,2.00340204,0.03800813,0.09112486,0.64017575,0.71295044,0.07785480,1.08033863
-3.40670335,1.91762206,0.03814760,0.08156744,0.60614823,0.70675905,0.07057113,1.01852668
-3.40070035,1.85029863,0.03853125,0.07307424,0.57794389,0.70645124,0.06419294,0.96708955
-3.39469735,1.80053023,0.03913793,0.06560935,0.55524387,0.71172643,0.05869427,0.92552464
-3.38869435,1.76719784,0.03994385,0.05912290,0.53765654,0.72222374,0.05403714,0.89320058
-3.38269135,1.74901516,0.04092334,0.05355418,0.52473657,0.73753456,0.05017388,0.86938797
-3.37668834,1.74457594,0.04204955,0.04883478,0.51600283,0.75721412,0.04704941,0.85328832
-3.37068534,1.75239649,0.04329511,0.04489143,0.51095470,0.78079166,0.04460331,0.84406023
-3.36468234,1.77095248,0.04463256,0.04164860,0.50908624,0.80777893,0.04277164,0.84084213
-3.35867934,1.79870935,0.04603481,0.03903078,0.50989806,0.83767708,0.04148858,0.84277112
-3.35267634,1.83414636,0.04747532,0.03696438,0.51290670,0.86998192,0.04068768,0.84899789
-3.34667334,1.87577483,0.04892828,0.03537935,0.51765171,0.90418798,0.04030291,0.85869789
-3.34067034,1.92215138,0.05036865,0.03421041,0.52370058,0.93979187,0.04026948,0.87107899
-3.33466733,1.97188752,0.05177210,0.03339797,0.53065180,0.97629541,0.04052441,0.88538653
-3.32866433,2.02365689,0.05311498,0.03288886,0.53813662,1.01320921,0.04100694,0.90090606
-3.32266133,2.07620166,0.05437422,0.03263678,0.54581974,1.05005724,0.04165883,0.91696492
-3.31665833,2.12833948,0.05552729,0.03260261,0.55339950,1.08638292,0.04242463,0.93293309
-3.31065533,2.17897205,0.05655224,0.03275454,0.56060797,1.12175701,0.04325182,0.94822421
-3.30465233,2.22709616,0.05742774,0.03306819,0.56721116,1.15578743,0.04409106,0.96229719
-3.29864932,2.27181752,0.05813332,0.03352658,0.57300973,1.18813101,0.04489640,0.97465883
-3.29264632,2.31236732,0.05864961,0.03412010,0.57784019,1.21850671,0.04562558,0.98486763
-3.28664332,2.34812083,0.05895875,0.03484633,0.58157664,1.24670963,0.04624032,0.99253876
-3.28064032,2.37861703,0.05904485,0.03570991,0.58413290,1.27262513,0.04670672,0.99735000
-3.27463732,2.40357768,0.05889446,0.03672225,0.58546478,1.29624184,0.04699560,0.99904806
-3.26863432,2.42292425,0.05849716,0.03790107,0.58557218,1.31766249,0.04708290,0.99745505
-3.26263132,2.43679057,0.05784604,0.03926992,0.58450060,1.33711127,0.04695003,0.99247405
-3.25662831,2.44552943,0.05693817,0.04085739,0.58234169,1.35493662,0.04658410,0.98409348
-3.25062531,2.44971141,0.05577498,0.04269614,0.57923239,1.37160840,0.04597812,0.97238931
-3.24462231,2.45011437,0.05436248,0.04482173,0.57535240,1.38770863,0.04513105,0.95752476
-3.23861931,2.44770286,0.05271140,0.04727113,0.57091970,1.40391547,0.04404766,0.93974688
-3.23261631,2.44359708,0.05083707,0.05008107,0.56618401,1.42098017,0.04273833,0.91938000
-3.22661331,2.43903163,0.04875919,0.05328608,0.56141815,1.43969764,0.04121858,0.89681575
-3.22061031,2.43530531,0.04650142,0.05691644,0.55690766,1.46087128,0.03950854,0.87250004
-3.21460730,2.43372349,0.04409079,0.06099599,0.55293878,1.48527335,0.03763227,0.84691738
-3.20860430,2.43553566,0.04155697,0.06553989,0.54978543,1.51360274,0.03561687,0.82057313
-3.20260130,2.44187083,0.03893151,0.07055250,0.54769569,1.54644192,0.03349170,0.79397437
-3.19659830,2.45367415,0.03624692,0.07602542,0.54687851,1.58421546,0.03128738,0.76761054
-3.19059530,2.47164809,0.03353580,0.08193586,0.54749127,1.62715226,0.02903489,0.74193452
-3.18459230,2.49620157,0.03082998,0.08824538,0.54962909,1.67525400,0.02676470,0.71734525
-3.17858929,2.52741004,0.02815968,0.09489918,0.55331626,1.72827165,0.02450591,0.69417275
-3.17258629,2.56498936,0.02555279,0.10182603,0.55850071,1.78569209,0.02228557,0.67266629
-3.16658329,2.60828529,0.02303428,0.10893883,0.56505166,1.84673593,0.02012804,0.65298632
-3.16058029,2.65627997,0.02062573,0.11613594,0.57276095,1.91036753,0.01805454,0.63520057
-3.15457729,2.70761572,0.01834500,0.12330315,0.58134800,1.97531723,0.01608288,0.61928439
-3.14857429,2.76063560,0.01620606,0.13031646,0.59046844,2.04011552,0.01422722,0.60512547
-3.14257129,2.81343923,0.01421898,0.13704532,0.59972593,2.10313777,0.01249809,0.59253245
-3.13656828,2.86395166,0.01239006,0.14335655,0.60868693,2.16265808,0.01090248,0.58124704
-3.13056528,2.91000211,0.01072201,0.14911846,0.61689759,2.21690965,0.00944402,0.57095896
-3.12456228,2.94940912,0.00921431,0.15420528,0.62390217,2.26414939,0.00812333,0.56132294
-3.11855928,2.98006803,0.00786358,0.15850159,0.62926205,2.30272343,0.00693835,0.55197689
-3.11255628,3.00003678,0.00666404,0.16190655,0.63257464,2.33113086,0.00588476,0.54256031
-3.10655328,3.00761609,0.00560796,0.16433782,0.63349116,2.34808247,0.00495640,0.53273227
-3.10055028,3.00142019,0.00468613,0.16573496,0.63173279,2.35255191,0.00414574,0.52218782
-3.09454727,2.98043524,0.00388829,0.16606213,0.62710433,2.34381696,0.00344426,0.51067259
-3.08854427,2.94406284,0.00320356,0.16531012,0.61950507,2.32148901,0.00284290,0.49799468
-3.08254127,2.89214715,0.00262080,0.16349743,0.60893641,2.28552973,0.00233237,0.48403375
-3.07653827,2.82498495,0.00212894,0.16067060,0.59550617,2.23625433,0.00190353,0.46874696
-3.07053527,2.74331881,0.00171722,0.15690363,0.57942972,2.17432177,0.00154761,0.45217196
-3.06453227,2.64831463,0.00137542,0.15229669,0.56102792,2.10071265,0.00125652,0.43442686
-3.05852926,2.54152520,0.00109400,0.14697411,0.54072257,2.01669637,0.00102299,0.41570773
-3.05252626,2.42484248,0.00086424,0.14108186,0.51902948,1.92378953,0.00084079,0.39628391
-3.04652326,2.30044139,0.00067823,0.13478458,0.49655005,1.82370774,0.00070485,0.37649165
-3.04052026,2.17071824,0.00052896,0.12826243,0.47396164,1.71831360,0.00061140,0.35672666
-3.03451726,2.03822712,0.00041028,0.12170780,0.45200743,1.60956310,0.00055811,0.33743604
-3.02851426,1.90561703,0.00031686,0.11532203,0.43148618,1.49945309,0.00054416,0.31911005
-3.02251126,1.77557255,0.00024419,0.10931232,0.41324221,1.38997186,0.00057040,0.30227420
-3.01650825,1.65076010,0.00018845,0.10388881,0.39815590,1.28305470,0.00063949,0.28748186
-3.01050525,1.53378129,0.00014650,0.09926195,0.38713470,1.18054567,0.00075601,0.27530758
-3.00450225,1.42713433,0.00011578,0.09564007,0.38110454,1.08416658,0.00092662,0.26634116
-2.99849925,1.33318352,0.00009425,0.09322725,0.38100154,0.99549337,0.00116021,0.26118244
-2.99249625,1.25413651,0.00008032,0.09222127,0.38776344,0.91593975,0.00146809,0.26043648
-2.98649325,1.19202827,0.00007281,0.09281164,0.40232052,0.84674754,0.00186410,0.26470894
-2.98049025,1.14871037,0.00007085,0.09517764,0.42558530,0.78898278,0.00236475,0.27460120
-2.97448724,1.12584387,0.00007387,0.09948615,0.45844079,0.74353631,0.00298929,0.29070492
-2.96848424,1.12489396,0.00008154,0.10588930,0.50172651,0.71112756,0.00375977,0.31359549
-2.96248124,1.14712452,0.00009373,0.11452177,0.55622238,0.69231013,0.00470099,0.34382422
-2.95647824,1.19359110,0.00011048,0.12549776,0.62262996,0.68747789,0.00584034,0.38190874
-2.95047524,1.26513090,0.00013195,0.13890764,0.70155133,0.69687047,0.00720756,0.42832164
-2.94447224,1.36234897,0.00015842,0.15481426,0.79346581,0.72057721,0.00883436,0.48347730
-2.93846923,1.48560036,0.00019022,0.17324912,0.89870508,0.75853912,0.01075387,0.54771687
-2.93246623,1.63496831,0.00022774,0.19420842,1.01742753,0.81054854,0.01299992,0.62129205
-2.92646323,1.81023953,0.00027141,0.21764934,1.14959276,0.87624665,0.01560624,0.70434774
-2.92046023,2.01087772,0.00032162,0.24348663,1.29493763,0.95511935,0.01860542,0.79690467
-2.91445723,2.23599737,0.00037875,0.27158989,1.45295504,1.04649218,0.02202775,0.89884243
-2.90845423,2.48433991,0.00044310,0.30178168,1.62287703,1.14952543,0.02590000,1.00988409
-2.90245123,2.75425473,0.00051490,0.33383677,1.80366351,1.26321041,0.03024412,1.12958332
-2.89644822,3.04368763,0.00059427,0.36748283,1.99399812,1.38636825,0.03507586,1.25731498
-2.89044522,3.35017918,0.00068117,0.40240260,2.19229230,1.51765252,0.04040353,1.39227033
-2.88444222,3.67087503,0.00077544,0.43823777,2.39669845,1.65555649,0.04622687,1.53345763
-2.87843922,4.00255028,0.00087673,0.47459458,2.60513289,1.79842634,0.05253599,1.67970888
-2.87243622,4.34164872,0.00098450,0.51105113,2.81530861,1.94448057,0.05931076,1.82969339
-2.86643322,4.68433769,0.00109805,0.54716627,3.02477765,2.09183617,0.06652039,1.98193813
-2.86043022,5.02657819,0.00121648,0.58248988,3.23098223,2.23854124,0.07412345,2.13485512
-2.85442721,5.36420885,0.00133872,0.61657418,3.43131337,2.38261368,0.08206832,2.28677513
-2.84842421,5.69304184,0.00146356,0.64898577,3.62317537,2.52208481,0.09029411,2.43598709
-2.84242121,6.00896770,0.00158966,0.67931789,3.80405383,2.65504670,0.09873200,2.58078197
-2.83641821,6.30806526,0.00171557,0.70720250,3.97158484,2.77970142,0.10730698,2.71949954
-2.83041521,6.58671241,0.00183982,0.73232152,4.12362264,2.89441020,0.11594002,2.85057635
-2.82441221,6.84169285,0.00196093,0.75441690,4.25830283,2.99774036,0.12455047,2.97259276
-2.81840920,7.07029388,0.00207746,0.77329883,4.37409849,3.08850770,0.13305855,3.08431700
-2.81240620,7.27039028,0.00218807,0.78885188,4.46986641,3.16581223,0.14138801,3.18474392
-2.80640320,7.44050970,0.00229159,0.80103847,4.54488132,3.22906513,0.14946858,3.27312654
-2.80040020,7.57987568,0.00238703,0.80989965,4.59885609,3.27800539,0.15723813,3.34899848
-2.79439720,7.68842517,0.00247365,0.81555290,4.63194677,3.31270466,0.16464455,3.41218573
-2.78839420,7.76679880,0.00255101,0.81818700,4.64474170,3.33355978,0.17164697,3.46280686
-2.78239120,7.81630317,0.00261897,0.81805410,4.63823499,3.34127273,0.17821648,3.50126121
-2.77638819,7.83884614,0.00267773,0.81545930,4.61378508,3.33681853,0.18433613,3.52820506
-2.77038519,7.83684734,0.00272784,0.81074809,4.57306005,3.32140230,0.19000020,3.54451691
-2.76438219,7.81312767,0.00277019,0.80429225,4.51797200,3.29640715,0.19521290,3.55125299
-2.75837919,7.77078274,0.00280603,0.79647473,4.45060333,3.26333527,0.19998644,3.54959535
-2.75237619,7.71304625,0.00283695,0.78767431,4.37312826,3.22374498,0.20433860,3.54079486
-2.74637319,7.64314997,0.00286483,0.77825060,4.28773316,3.17918654,0.20829007,3.52611216
-2.74037019,7.56418738,0.00289189,0.76853029,4.19653943,3.13114014,0.21186161,3.50675955
-2.73436718,7.47898789,0.00292057,0.75879505,4.10153237,3.08095886,0.21507129,3.48384706
-2.72836418,7.39000812,0.00295359,0.74927194,4.00449946,3.02981954,0.21793201,3.45833545
-2.72236118,7.29924579,0.00299386,0.74012649,3.90698062,2.97868392,0.22044943,3.43099884
-2.71635818,7.20818045,0.00304451,0.73145903,3.81023261,2.92827187,0.22262055,3.40239892
-2.71035518,7.11774402,0.00310882,0.72330427,3.71520886,2.87904796,0.22443298,3.37287210
-2.70435218,7.02832192,0.00319020,0.71563410,3.62255513,2.83122162,0.22586497,3.34253007
-2.69834917,6.93978436,0.00329221,0.70836352,3.53262058,2.78476068,0.22688630,3.31127374
-2.69234617,6.85154503,0.00341845,0.70135920,3.44548300,2.73941709,0.22745983,3.27881919
-2.68634317,6.76264337,0.00357264,0.69445026,3.36098611,2.69476311,0.22754378,3.24473421
-2.68034017,6.67184491,0.00375847,0.68744061,3.27878632,2.65023550,0.22709449,3.20848270
-2.67433717,6.57775337,0.00397966,0.68012216,3.19840588,2.60518521,0.22606947,3.16947428
-2.66833417,6.47892774,0.00423986,0.67228818,3.11928909,2.55892926,0.22443060,3.12711599
-2.66233117,6.37399730,0.00454260,0.66374607,3.04085827,2.51080214,0.22214726,3.08086281
-2.65632816,6.26176808,0.00489128,0.65432895,2.96256632,2.46020370,0.21919912,3.03026417
-2.65032516,6.14131497,0.00528907,0.64390535,2.88394306,2.40664105,0.21557846,2.97500368
-2.64432216,6.01205476,0.00573891,0.63238678,2.80463321,2.34976245,0.21129189,2.91493002
-2.63831916,5.87379693,0.00624342,0.61973266,2.72442428,2.28938180,0.20636127,2.85007755
-2.63231616,5.72677042,0.00680492,0.60595261,2.64326365,2.22549279,0.20082393,2.78067578
-2.62631316,5.57162623,0.00742537,0.59110611,2.56126453,2.15827281,0.19473202,2.70714779
-2.62031016,5.40941725,0.00810645,0.57529966,2.47870133,2.08807687,0.18815118,2.63009818
-2.61430715,5.24155794,0.00884955,0.55868172,2.39599566,2.01542293,0.18115851,2.55029182
-2.60830415,5.06976762,0.00965588,0.54143597,2.31369442,1.94096990,0.17384012,2.46862523
-2.60230115,4.89600182,0.01052658,0.52377323,2.23244200,1.86549036,0.16628821,2.38609257
