energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.40570285,6.32425323,-7.29740888,0.02536524,-0.04569571,1.18970459,-1.33837732,3.39789617,-3.24104662,1.11754027,-1.37666614,0.12067465,-0.16646600,2.43496210,-2.75972639
-5.39969985,6.38860434,-7.09194475,0.02537806,-0.04197755,1.20566485,-1.30288854,3.44719155,-3.25219956,1.13683477,-1.30742906,0.12176755,-0.15808335,2.45710817,-2.69607007
-5.39369685,6.47764439,-6.90091427,0.02564569,-0.03849447,1.22637396,-1.26965337,3.50006918,-3.26258748,1.16430218,-1.24364290,0.12378835,-0.15035063,2.48700557,-2.63738457
-5.38769385,6.59022359,-6.72724004,0.02613691,-0.03528053,1.25168545,-1.23929579,3.55660077,-3.27296686,1.19939466,-1.18616260,0.12672310,-0.14335323,2.52423915,-2.58454495
-5.38169085,6.72483438,-6.57355263,0.02681714,-0.03236449,1.28138472,-1.21238880,3.61671745,-3.28411793,1.24146314,-1.13573022,0.13055236,-0.13716405,2.56826695,-2.53833808
-5.37568784,6.87960387,-6.44216944,0.02764930,-0.02976960,1.31518642,-1.18944844,3.68018541,-3.29682840,1.28976562,-1.09296985,0.13525093,-0.13184371,2.61841495,-2.49945686
-5.36968484,7.05228990,-6.33507584,0.02859455,-0.02751349,1.35273252,-1.17092873,3.74658490,-3.31187443,1.34347638,-1.05838451,0.14078740,-0.12744100,2.67387361,-2.46849403
-5.36368184,7.24028294,-6.25390733,0.02961326,-0.02560815,1.39359121,-1.15721714,3.81529473,-3.32999888,1.40169606,-1.03235454,0.14712351,-0.12399352,2.73369714,-2.44593494
-5.35767884,7.44061643,-6.19993174,0.03066587,-0.02405996,1.43725744,-1.14863061,3.88548347,-3.35188696,1.46346315,-1.01513724,0.15421343,-0.12152843,2.79680664,-2.43214939
-5.35167584,7.64998763,-6.17403066,0.03171384,-0.02286988,1.48315516,-1.14541166,3.95610911,-3.37814001,1.52776687,-1.00686710,0.16200286,-0.12006327,2.86199774,-2.42738228
-5.34567284,7.86479076,-6.17668002,0.03272055,-0.02203355,1.53064196,-1.14772460,4.02592797,-3.40924784,1.59356173,-1.00755656,0.17042825,-0.11960670,2.92795360,-2.43174335
-5.33966983,8.08116341,-6.20792995,0.03365222,-0.02154153,1.57901608,-1.15565177,4.09351358,-3.44556076,1.65978368,-1.01709693,0.17941606,-0.12015922,2.99326358,-2.44519647
-5.33366683,8.29504680,-6.26738498,0.03447871,-0.02137953,1.62752612,-1.16918982,4.15728551,-3.48726252,1.72536779,-1.03525960,0.18888219,-0.12171378,3.05644751,-2.46754910
-5.32766383,8.50225910,-6.35418587,0.03517428,-0.02152870,1.67538340,-1.18824619,4.21554770,-3.53434543,1.78926737,-1.06169737,0.19873173,-0.12425618,3.11598542,-2.49844265
-5.32166083,8.69858067,-6.46699495,0.03571826,-0.02196586,1.72177670,-1.21263613,4.26653517,-3.58658930,1.85047397,-1.09594634,0.20885899,-0.12776527,3.17035184,-2.53734486
-5.31565783,8.87984878,-6.60398716,0.03609550,-0.02266388,1.76588920,-1.24208042,4.30846752,-3.64354553,1.90803802,-1.13742850,0.21914800,-0.13221300,3.21805379,-2.58354502
-5.30965483,9.04205898,-6.76284909,0.03629679,-0.02359202,1.80691705,-1.27620431,4.33960707,-3.70452811,1.96108938,-1.18545550,0.22947342,-0.13756422,3.25767097,-2.63615329
-5.30365183,9.18146923,-6.94078833,0.03631906,-0.02471636,1.84408898,-1.31453799,4.35831918,-3.76861234,2.00885718,-1.23923393,0.23970200,-0.14377629,3.28789664,-2.69410478
-5.29764882,9.29470284,-7.13455502,0.03616533,-0.02600027,1.87668623,-1.35651906,4.36313208,-3.83464269,2.05068827,-1.29787258,0.24969440,-0.15079863,3.30757741,-2.75616933
-5.29164582,9.37884583,-7.34047732,0.03584461,-0.02740496,1.90406205,-1.40149728,4.35279340,-3.90124999,2.08606349,-1.36039204,0.25930759,-0.15857206,3.31575016,-2.82096742
-5.28564282,9.43153436,-7.55451156,0.03537156,-0.02889016,1.92565986,-1.44874182,4.32632062,-3.96687826,2.11461108,-1.42573679,0.26839755,-0.16702822,3.31167446,-2.88699231
-5.27963982,9.45102812,-7.77230734,0.03476593,-0.03041477,1.94102930,-1.49745129,4.28304314,-4.02982072,2.13611656,-1.49279012,0.27682230,-0.17608898,3.29485869,-2.95263838
-5.27363682,9.43626616,-7.98928692,0.03405194,-0.03193765,1.94983952,-1.54676642,4.22263364,-4.08826404,2.15052846,-1.56039167,0.28444513,-0.18566600,3.26507885,-3.01623500
-5.26763382,9.38690221,-8.20073724,0.03325749,-0.03341849,1.95188881,-1.59578537,4.14512742,-4.14033937,2.15795944,-1.62735755,0.29113789,-0.19566049,3.22238882,-3.07608507
-5.26163082,9.30331743,-8.40191242,0.03241318,-0.03481866,1.94711026,-1.64358129,4.05092853,-4.18417835,2.15868261,-1.69250259,0.29678422,-0.20596334,3.16712163,-3.13050702
-5.25562781,9.18660963,-8.58814346,0.03155139,-0.03610210,1.93557304,-1.68922184,3.94080252,-4.21797189,2.15312278,-1.75466437,0.30128254,-0.21645547,3.09988158,-3.17787875
-5.24962481,9.03855896,-8.75495172,0.03070521,-0.03723622,1.91747910,-1.73178998,3.81585610,-4.24002924,2.14184277,-1.81272816,0.30454876,-0.22700872,3.02152728,-3.21668177
-5.24362181,8.86157098,-8.89816188,0.02990734,-0.03819276,1.89315532,-1.77040551,3.67750465,-4.24883480,2.12552504,-1.86565229,0.30651851,-0.23748716,2.93314662,-3.24554394
-5.23761881,8.65859950,-9.01401046,0.02918910,-0.03894848,1.86304146,-1.80424652,3.52742927,-4.24310037,2.10494915,-1.91249285,0.30714875,-0.24774878,2.83602433,-3.26327887
-5.23161581,8.43305186,-9.09924561,0.02857933,-0.03948588,1.82767428,-1.83257014,3.36752527,-4.22181026,2.08096561,-1.95242713,0.30641883,-0.25764770,2.73160381,-3.26892043
-5.22561281,8.18868059,-9.15121428,0.02810353,-0.03979369,1.78766851,-1.85473171,3.19984455,-4.18425764,2.05446706,-1.98477471,0.30433085,-0.26703680,2.62144452,-3.26175098
-5.21960980,7.92946562,-9.16793354,0.02778295,-0.03986721,1.74369539,-1.87020174,3.02653437,-4.13007029,2.02635766,-2.00901561,0.30090932,-0.27577053,2.50717682,-3.24132199
-5.21360680,7.65949185,-9.14814317,0.02763388,-0.03970850,1.69645978,-1.87857993,2.84977523,-4.05922497,1.99752183,-2.02480463,0.29620018,-0.28370814,2.39045598,-3.20746648
-5.20760380,7.38282660,-9.09133770,0.02766710,-0.03932631,1.64667673,-1.87960589,2.67172036,-3.97204979,1.96879355,-2.03198139,0.29026920,-0.29071690,2.27291695,-3.16030268
-5.20160080,7.10340186,-8.99777668,0.02788743,-0.03873590,1.59504853,-1.87316587,2.49443913,-3.86921467,1.94092723,-2.03057569,0.28319985,-0.29667534,2.15613162,-3.10022898
-5.19559780,6.82490552,-8.86847309,0.02829348,-0.03795858,1.54224318,-1.85929554,2.31986641,-3.75171073,1.91457149,-2.02080773,0.27509077,-0.30147639,2.04156997,-3.02791039
-5.18959480,6.55068546,-8.70516047,0.02887767,-0.03702113,1.48887523,-1.83817847,2.14975957,-3.62081939,1.89024676,-2.00308335,0.26605288,-0.30503017,1.93056613,-2.94425751
-5.18359180,6.28366972,-8.51024022,0.02962627,-0.03595502,1.43548957,-1.81014040,1.98566410,-3.47807311,1.86832772,-1.97798405,0.25620637,-0.30726649,1.82429042,-2.85039861
-5.17758879,6.02630511,-8.28671124,0.03051983,-0.03479552,1.38254909,-1.77563966,1.82888867,-3.32520930,1.84903131,-1.94625242,0.24567756,-0.30813672,1.72372780,-2.74764643
-5.17158579,5.78051574,-8.03808462,0.03153365,-0.03358066,1.33042624,-1.73525376,1.68048983,-3.16411956,1.83241074,-1.90877293,0.23459584,-0.30761512,1.62966321,-2.63746088
-5.16558279,5.54768228,-7.76828638,0.03263849,-0.03235016,1.27939907,-1.68966288,1.54126606,-2.99679646,1.81835599,-1.86654902,0.22309078,-0.30569954,1.54267367,-2.52140914
