energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.09104552,5.74490986,-1.37988102,0.00412868,-0.00462312,0.44423843,-0.15189363,1.15617681,-0.34086968,2.26812931,-0.18800244,0.03823065,-0.04833793,2.09952964,-0.70294352,0.71890440,-0.36950231,0.07418460,-0.01316202
-4.08504252,5.58585221,-1.30576509,0.00419008,-0.00514957,0.42540519,-0.13593879,1.11165126,-0.30144978,2.20748139,-0.17686552,0.03819099,-0.04833405,2.05021156,-0.67554863,0.70317415,-0.34897209,0.07355358,-0.01267769
-4.07903952,5.41956235,-1.24837213,0.00423716,-0.00577061,0.40622635,-0.12226571,1.06654307,-0.26721643,2.14452997,-0.16791062,0.03810245,-0.04899529,1.99714083,-0.65606499,0.68571688,-0.33197983,0.07281563,-0.01243475
-4.07303652,5.24787680,-1.20765662,0.00427050,-0.00648557,0.38687195,-0.11079072,1.02138054,-0.23793496,2.08012797,-0.16116026,0.03796044,-0.05032810,1.94084426,-0.64458233,0.66669181,-0.31859012,0.07198882,-0.01242299
-4.06703352,5.07271985,-1.18339927,0.00429122,-0.00729229,0.36751672,-0.10143612,0.97668861,-0.21337101,2.01514961,-0.15662071,0.03776422,-0.05232705,1.88190332,-0.64107070,0.64628829,-0.30881456,0.07109312,-0.01263036
-4.06103052,4.89608296,-1.17520339,0.00430101,-0.00818687,0.34833852,-0.09413409,0.93298451,-0.19329957,1.95047632,-0.15428256,0.03751647,-0.05497404,1.82095083,-0.64537305,0.62472600,-0.30260814,0.07014995,-0.01304292
-4.05502751,4.72000004,-1.18249593,0.00430208,-0.00916347,0.32951665,-0.08883083,0.89077342,-0.17751388,1.88698203,-0.15412221,0.03722269,-0.05823784,1.75866492,-0.65720090,0.60225382,-0.29986716,0.06918174,-0.01364487
-4.04902451,4.54651879,-1.20453426,0.00429705,-0.01021420,0.31123022,-0.08549072,0.85054391,-0.16583416,1.82551794,-0.15610423,0.03689061,-0.06207383,1.69576019,-0.67613338,0.57914734,-0.30042878,0.06821126,-0.01441852
-4.04302151,4.37766841,-1.24041924,0.00428894,-0.01132901,0.29365642,-0.08410087,0.81276325,-0.15811613,1.76689708,-0.16018477,0.03652955,-0.06642417,1.63297626,-0.70162037,0.55570504,-0.30407238,0.06726102,-0.01534436
-4.03701851,4.21542444,-1.28911526,0.00428098,-0.01249567,0.27696862,-0.08467575,0.77787236,-0.15425951,1.71187903,-0.16631590,0.03614972,-0.07121829,1.57106406,-0.73298981,0.53224313,-0.31052285,0.06635255,-0.01640116
-4.03101551,4.06167204,-1.34947726,0.00427659,-0.01369987,0.26133426,-0.08726194,0.74628053,-0.15421617,1.66115547,-0.17445095,0.03576158,-0.07637388,1.51077051,-0.76945947,0.50908940,-0.31945575,0.06550571,-0.01756616
-4.02501251,3.91816911,-1.42028466,0.00427924,-0.01492539,0.24691264,-0.09194305,0.71835990,-0.15799799,1.61533687,-0.18455066,0.03537518,-0.08179822,1.45282219,-0.81015324,0.48657611,-0.33050442,0.06473802,-0.01881529
-4.01900950,3.78651091,-1.50028163,0.00429229,-0.01615432,0.23385247,-0.09884443,0.69443985,-0.16568413,1.57494107,-0.19659006,0.03499968,-0.08739003,1.39790903,-0.85412156,0.46503242,-0.34326871,0.06406413,-0.02012360
-4.01300650,3.66809792,-1.58822268,0.00431895,-0.01736748,0.22228929,-0.10813756,0.67480146,-0.17742746,1.54038435,-0.21056565,0.03464277,-0.09304170,1.34666861,-0.90036578,0.44477656,-0.35732541,0.06349525,-0.02146561
-4.00700350,3.56410852,-1.68292207,0.00436213,-0.01854476,0.21234284,-0.12004390,0.65967220,-0.19345974,1.51197527,-0.22650287,0.03431043,-0.09864192,1.29967203,-0.94786575,0.42610813,-0.37223973,0.06303893,-0.02281589
-4.00100050,3.47547787,-1.78330539,0.00442433,-0.01966571,0.20411443,-0.13483781,0.64922117,-0.21409512,1.48991191,-0.24446320,0.03400658,-0.10407857,1.25741202,-0.99560972,0.40930078,-0.38757783,0.06269879,-0.02414961
-3.99499750,3.40288408,-1.88846082,0.00450761,-0.02071006,0.19768434,-0.15284820,0.64355499,-0.23973146,1.47428244,-0.26455063,0.03373307,-0.10924191,1.22029384,-1.04262573,0.39459565,-0.40291978,0.06247458,-0.02544317
-3.98899450,3.34674221,-1.99768778,0.00461345,-0.02165830,0.19310952,-0.17445857,0.64271458,-0.27084902,1.46506927,-0.28691700,0.03348965,-0.11402774,1.18862924,-1.08801307,0.38219575,-0.41787242,0.06236236,-0.02667482
-3.98299150,3.30720641,-2.11054013,0.00474276,-0.02249231,0.19042147,-0.20010501,0.64667308,-0.30800580,1.46215646,-0.31176573,0.03327411,-0.11834071,1.16263385,-1.13097266,0.37226151,-0.43208185,0.06235483,-0.02782532
-3.97698849,3.28417967,-2.22686122,0.00489581,-0.02319591,0.18962459,-0.23027184,0.65533504,-0.35182925,1.46533999,-0.33935355,0.03308262,-0.12209731,1.14242769,-1.17083492,0.36490751,-0.44524482,0.06244187,-0.02887849
-3.97098549,3.27733068,-2.34680821,0.00507221,-0.02375543,0.19069504,-0.26548461,0.66853696,-0.40300385,1.47434047,-0.36998967,0.03290997,-0.12522869,1.12803874,-1.20708378,0.36020064,-0.45711860,0.06261115,-0.02982173
-3.96498249,3.28611629,-2.47086332,0.00527093,-0.02416013,0.19358018,-0.30630019,0.68604928,-0.46225420,1.48881736,-0.40403225,0.03275011,-0.12768302,1.11940906,-1.23937570,0.35815951,-0.46752887,0.06284882,-0.03064642
-3.95897949,3.30980843,-2.59983012,0.00549034,-0.02440260,0.19819866,-0.35329388,0.70757987,-0.53032376,1.50838411,-0.44188179,0.03259649,-0.12942729,1.11640289,-1.26755237,0.35875517,-0.47637521,0.06314029,-0.03134817
-3.95297649,3.34752355,-2.73481379,0.00572821,-0.02447902,0.20444123,-0.40704370,0.73277896,-0.60794907,1.53262315,-0.48397146,0.03244260,-0.13044855,1.11881613,-1.29164659,0.36191293,-0.48363393,0.06347099,-0.03192691
-3.94697349,3.39825302,-2.87718481,0.00598179,-0.02438925,0.21217231,-0.46811189,0.76124544,-0.69583014,1.56110001,-0.53075436,0.03228237,-0.13075439,1.12638647,-1.31188047,0.36751522,-0.48935798,0.06382702,-0.03238688
-3.94097049,3.46089269,-3.02852660,0.00624788,-0.02413687,0.22123229,-0.53702418,0.79253435,-0.79459747,1.59337574,-0.58268817,0.03211056,-0.13037273,1.13880351,-1.32865601,0.37540539,-0.49367392,0.06419578,-0.03273632
-3.93496748,3.53427016,-3.19056854,0.00652294,-0.02372901,0.23144057,-0.61424740,0.82616552,-0.90477681,1.62901688,-0.64021738,0.03192307,-0.12935092,1.15571840,-1.34253817,0.38539203,-0.49677610,0.06456647,-0.03298710
-3.92896448,3.61716843,-3.36510672,0.00680314,-0.02317609,0.24259916,-0.70016626,0.86163298,-1.02675278,1.66760260,-0.70375404,0.03171716,-0.12775404,1.17675225,-1.35423103,0.39725389,-0.49891805,0.06493038,-0.03315418
-3.92296148,3.70834514,-3.55391557,0.00708453,-0.02249143,0.25449693,-0.79506019,0.89841501,-1.16073309,1.70872868,-0.77365764,0.03149159,-0.12566274,1.20150323,-1.36454792,0.41074512,-0.50040165,0.06528111,-0.03325487
-3.91695848,3.80654682,-3.75865437,0.00736313,-0.02169079,0.26691428,-0.89908139,0.93598449,-1.30671482,1.75200812,-0.85021520,0.03124661,-0.12317039,1.22955202,-1.37437696,0.42560056,-0.50156447,0.06561453,-0.03330808
-3.91095548,3.91051805,-3.98077318,0.00763502,-0.02079177,0.27962810,-1.01223528,0.97381930,-1.46445475,1.79706878,-0.93362262,0.03098387,-0.12038000,1.26046554,-1.38464338,0.44154115,-0.50276571,0.06592861,-0.03333342
-3.90495248,4.01900596,-4.22142281,0.00789652,-0.01981325,0.29241686,-1.13436450,1.01141248,-1.63344555,1.84354824,-1.02396823,0.03070625,-0.11740071,1.29379922,-1.39627040,0.45827911,-0.50437154,0.06622313,-0.03335039
-3.89894947,4.13076073,-4.48137396,0.00814429,-0.01877475,0.30506574,-1.26513764,1.04828175,-1.81289964,1.89108654,-1.12121982,0.03041760,-0.11434430,1.32909792,-1.41014043,0.47552294,-0.50674035,0.06649923,-0.03337747
-3.89294647,4.24453311,-4.76094979,0.00837544,-0.01769579,0.31737160,-1.40404369,1.08397839,-2.00174221,1.93931765,-1.22521590,0.03012244,-0.11132164,1.36589597,-1.42705838,0.49298207,-0.51020856,0.06675891,-0.03343134
-3.88694347,4.35907036,-5.05997613,0.00858763,-0.01659535,0.32914752,-1.55039297,1.11809488,-2.19861477,1.98786035,-1.33566201,0.02982556,-0.10843936,1.40371676,-1.44771871,0.51037122,-0.51507770,0.06700444,-0.03352624
-3.88094047,4.47311190,-5.37775253,0.00877919,-0.01549133,0.34022705,-1.70332521,1.15027148,-2.40188993,2.03630969,-1.45213268,0.02953172,-0.10579678,1.44207229,-1.47267775,0.52741425,-0.52160306,0.06723780,-0.03367335
-3.87493747,4.58538620,-5.71304615,0.00894918,-0.01440007,0.35046771,-1.86182471,1.18020138,-2.60969786,2.08422986,-1.57407924,0.02924525,-0.10348321,1.48046334,-1.50233223,0.54384768,-0.52998460,0.06746012,-0.03388043
-3.86893447,4.69461044,-6.06410964,0.00909745,-0.01333605,0.35975393,-2.02474269,1.20763437,-2.81996395,2.13114945,-1.70084334,0.02896981,-0.10157580,1.51838050,-1.53690521,0.55942382,-0.54036020,0.06767125,-0.03415164
-3.86293147,4.79949393,-6.42872248,0.00922465,-0.01231158,0.36799925,-2.19082593,1.23237915,-3.03045700,2.17655976,-1.83167589,0.02870802,-0.10013781,1.55530669,-1.57643940,0.57391348,-0.55280157,0.06786931,-0.03448742
-3.85692846,4.89874652,-6.80425407,0.00933230,-0.01133668,0.37514770,-2.35875094,1.25430420,-3.23884624,2.21991696,-1.96576057,0.02846140,-0.09921749,1.59072116,-1.62079838,0.58710838,-0.56731281,0.06805053,-0.03488469
-3.85092546,4.99109244,-7.18774587,0.00942270,-0.01041901,0.38117454,-2.52716219,1.27333725,-3.44276518,2.26064835,-2.10224084,0.02823016,-0.09884748,1.62410539,-1.66967505,0.59882323,-0.58383160,0.06820908,-0.03533715
-3.84492246,5.07528988,-7.57600827,0.00949888,-0.00956390,0.38608617,-2.69471272,1.28946370,-3.63987972,2.29816291,-2.24024922,0.02801322,-0.09904473,1.65495065,-1.72260677,0.60889758,-0.60223272,0.06833713,-0.03583569
-3.83891946,5.15015607,-7.96572756,0.00956458,-0.00877448,0.38991944,-2.86010539,1.30272393,-3.82795764,2.33186606,-2.37893725,0.02780828,-0.09981088,1.68276724,-1.77899633,0.61719737,-0.62233371,0.06842508,-0.03636898
-3.83291646,5.21459718,-8.35357751,0.00962403,-0.00805186,0.39274032,-3.02213263,1.31320977,-4.00493627,2.36117813,-2.51750455,0.02761192,-0.10113310,1.70709508,-1.83813733,0.62361635,-0.64390236,0.06846183,-0.03692410
-3.82691346,5.26764189,-8.73632987,0.00968192,-0.00739538,0.39464205,-3.17971274,1.32106030,-4.16898533,2.38555594,-2.65522547,0.02741983,-0.10298525,1.72751515,-1.89924290,0.62807718,-0.66666541,0.06843530,-0.03748722
-3.82091046,5.30847735,-9.11095823,0.00974314,-0.00680288,0.39574278,-3.33192089,1.32645714,-4.31856182,2.40451653,-2.79147162,0.02722709,-0.10532932,1.74366141,-1.96147618,0.63053242,-0.69031833,0.06833291,-0.03804430
-3.81490745,5.33648544,-9.47473015,0.00981264,-0.00627101,0.39618290,-3.47801315,1.32961933,-4.45245442,2.41766202,-2.92572915,0.02702841,-0.10811707,1.75523247,-2.02398129,0.63096521,-0.71453551,0.06814225,-0.03858173
-3.80890445,5.35127785,-9.82528313,0.00989521,-0.00579552,0.39612194,-3.61744218,1.33079798,-4.56981517,2.42470425,-3.05760967,0.02681853,-0.11129182,1.76200254,-2.08591339,0.62938968,-0.73898061,0.06785166,-0.03908699
-3.80290145,5.35272747,-10.16068090,0.00999529,-0.00537153,0.39573523,-3.74986373,1.33027064,-4.67017689,2.42548803,-3.18685405,0.02659250,-0.11479026,1.76383098,-2.14646678,0.62585105,-0.76331668,0.06745091,-0.03954913
-3.79689845,5.34099466,-10.47944781,0.01011677,-0.00499385,0.39521026,-3.87513351,1.32833562,-4.75345559,2.42001168,-3.31332882,0.02634601,-0.11854433,1.76066995,-2.20489999,0.62042537,-0.78721568,0.06693178,-0.03995920
-3.79089545,5.31654624,-10.78058021,0.01026277,-0.00465721,0.39474286,-3.99329450,1.32530613,-4.81993773,2.40844367,-3.43701529,0.02607572,-0.12248297,1.75256967,-2.26055710,0.61321882,-0.81036728,0.06628857,-0.04031058
-3.78489245,5.28016608,-11.06353498,0.01043549,-0.00435642,0.39453320,-4.10455526,1.32150441,-4.87025317,2.39113436,-3.55799181,0.02577950,-0.12653379,1.73968107,-2.31288474,0.60436658,-0.83248663,0.06551857,-0.04059917
-3.77888944,5.23295618,-11.32819673,0.01063610,-0.00408662,0.39478150,-4.20926043,1.31725575,-4.90533512,2.36862207,-3.67641010,0.02545666,-0.13062468,1.72225556,-2.36144450,0.59403123,-0.85332099,0.06462238,-0.04082342
-3.77288644,5.17632768,-11.57482599,0.01086457,-0.00384333,0.39568381,-4.30785477,1.31288262,-4.92636936,2.34163290,-3.79246687,0.02510816,-0.13468516,1.70064189,-2.40592057,0.58240061,-0.87265519,0.06360406,-0.04098430
-3.76688344,5.11198189,-11.80399196,0.01111966,-0.00362260,0.39742752,-4.40084266,1.30869877,-4.93473514,2.31107417,-3.90637219,0.02473670,-0.13864758,1.67528042,-2.44612268,0.56968530,-0.89031574,0.06247127,-0.04108519
-3.76088044,5.04188178,-12.01649378,0.01139892,-0.00342105,0.40018706,-4.48874515,1.30500362,-4.93194096,2.27802144,-4.01831627,0.02434686,-0.14244815,1.64669476,-2.48198460,0.55611559,-0.90617367,0.06123516,-0.04113159
-3.75487744,4.96821495,-12.21327495,0.01169869,-0.00323588,0.40411951,-4.57205685,1.30207696,-4.91955829,2.24369965,-4.12843648,0.02394514,-0.14602776,1.61548149,-2.51355847,0.54193811,-0.92014606,0.05991024,-0.04113082
-3.74887444,4.89334946,-12.39533559,0.01201427,-0.00306488,0.40936059,-4.65120474,1.30017406,-4.89915636,2.20945884,-4.23678649,0.02353999,-0.14933258,1.58229825,-2.54100555,0.52741213,-0.93219624,0.05851406,-0.04109172
-3.74287144,4.81978417,-12.56364722,0.01234000,-0.00290642,0.41602087,-4.72651133,1.29952151,-4.87224130,2.17674547,-4.34330903,0.02314181,-0.15231451,1.54785077,-2.56458362,0.51280562,-0.94233271,0.05706686,-0.04102419
-3.73686843,4.75009537,-12.71907455,0.01266952,-0.00275941,0.42418247,-4.79816396,1.30031378,-4.84020215,2.14707025,-4.44781424,0.02276296,-0.15493144,1.51287929,-2.58463196,0.49839121,-0.95060686,0.05559116,-0.04093888
-3.73086543,4.68688174,-12.86230828,0.01299597,-0.00262323,0.43389639,-4.86619204,1.30271073,-4.80426623,2.12197363,-4.54996458,0.02241770,-0.15714733,1.47814503,-2.60155412,0.48444204,-0.95710948,0.05411127,-0.04084674
-3.72486243,4.63270923,-12.99381199,0.01331227,-0.00249768,0.44518054,-4.93045350,1.30683615,-4.76546553,2.10298998,-4.64926773,0.02212218,-0.15893226,1.44441690,-2.61579945,0.47122759,-0.96196618,0.05265280,-0.04075866
-3.71885943,4.59005758,-13.11378614,0.01361143,-0.00238297,0.45801861,-4.99063146,1.31277735,-4.72461538,2.09161167,-4.74507796,0.02189438,-0.16026226,1.41245888,-2.62784374,0.45900969,-0.96533194,0.05124215,-0.04068518
-3.71285643,4.56126977,-13.22215040,0.01388682,-0.00227959,0.47235984,-5.04624136,1.32058576,-4.68230593,2.08925395,-4.83660650,0.02175406,-0.16111914,1.38301826,-2.63816971,0.44803848,-0.96738471,0.04990603,-0.04063618
-3.70685343,4.54850537,-13.31854545,0.01413244,-0.00218831,0.48811977,-5.09664865,1.33027853,-4.63890615,2.09722144,-4.92294076,0.02172269,-0.16149028,1.35681480,-2.64724804,0.43854865,-0.96831852,0.04867096,-0.04062061
-3.70085043,4.55369847,-13.40235389,0.01434320,-0.00211009,0.50518184,-5.14109627,1.34184082,-4.59457984,2.11667702,-5.00307187,0.02182327,-0.16136836,1.33453079,-2.65551945,0.43075581,-0.96833605,0.04756285,-0.04064636
-3.69484742,4.57852058,-13.47273919,0.01451513,-0.00204606,0.52340000,-5.17874087,1.35522877,-4.54931207,2.14861367,-5.07592979,0.02208026,-0.16075115,1.31680190,-2.66337839,0.42485294,-0.96764122,0.04660654,-0.04072008
-3.68884442,4.62434843,-13.52870066,0.01464556,-0.00199746,0.54260205,-5.20869621,1.37037266,-4.50294437,2.19382958,-5.14042447,0.02251926,-0.15964129,1.30420872,-2.67115898,0.42100716,-0.96643170,0.04582544,-0.04084712
-3.68284142,4.69223681,-13.56914139,0.01473320,-0.00196558,0.56259365,-5.23008166,1.38718020,-4.45521635,2.25290688,-5.19549145,0.02316674,-0.15804604,1.29726869,-2.67912351,0.41935656,-0.96489196,0.04524112,-0.04103148
-3.67683842,4.78289598,-13.59294578,0.01477824,-0.00195176,0.58316289,-5.24207351,1.40553953,-4.40581135,2.32619431,-5.24013995,0.02404965,-0.15597722,1.29642840,-2.68745400,0.42000734,-0.96318695,0.04487295,-0.04127580
-3.67083542,4.89667374,-13.59906216,0.01478228,-0.00195731,0.60408515,-5.24395649,1.42532176,-4.35440333,2.41379380,-5.27350098,0.02519486,-0.15345099,1.30205606,-2.69624695,0.42303114,-0.96145660,0.04473777,-0.04158143
-3.66483242,5.03354187,-13.58658606,0.01474829,-0.00198351,0.62512809,-5.23517279,1.44638287,-4.30070233,2.51555136,-5.29487337,0.02662856,-0.15048774,1.31443411,-2.70551139,0.42846271,-0.95981157,0.04484955,-0.04194846
-3.65882941,5.19308717,-13.55483918,0.01468046,-0.00203152,0.64605666,-5.21536586,1.46856488,-4.24449608,2.63105230,-5.30376497,0.02837554,-0.14711200,1.33375211,-2.71517039,0.43629802,-0.95833017,0.04521906,-0.04237580
-3.65282641,5.37450727,-13.50343935,0.01458399,-0.00210241,0.66663782,-5.18441646,1.49169615,-4.18568515,2.75962118,-5.29992685,0.03045830,-0.14335221,1.36009999,-2.72506558,0.44649278,-0.95705668,0.04585353,-0.04286127
-3.64682341,5.57661176,-13.43235689,0.01446487,-0.00219708,0.68664495,-5.14246871,1.51559112,-4.12430988,2.90032665,-5.28337835,0.03289613,-0.13924053,1.39346204,-2.73496458,0.45896170,-0.95600103,0.04675639,-0.04340167
-3.64082041,5.79782943,-13.34195366,0.01432960,-0.00231624,0.70586176,-5.08994414,1.54004935,-4.06056744,3.05199157,-5.25442109,0.03570409,-0.13481260,1.43371188,-2.74457091,0.47357841,-0.95513985,0.04792697,-0.04399286
-3.63481741,6.03622225,-13.23300158,0.01418496,-0.00246035,0.72408560,-5.02754266,1.56485444,-3.99481803,3.21320867,-5.21364070,0.03889198,-0.13010707,1.48060901,-2.75353569,0.49017631,-0.95441875,0.04936026,-0.04462983
-3.62881441,6.28950711,-13.10667865,0.01403766,-0.00262965,0.74113029,-4.95622961,1.58977273,-3.92757993,3.38236206,-5.16189558,0.04246328,-0.12516522,1.53379725,-2.76147078,0.50855040,-0.95375557,0.05104677,-0.04530672
-3.62281141,6.55508614,-12.96454176,0.01389412,-0.00282406,0.75682819,-4.87720906,1.61455252,-3.85951339,3.55765473,-5.10029246,0.04641417,-0.12003036,1.59280562,-2.76796258,0.52846019,-0.95304460,0.05297234,-0.04601689
-3.61680840,6.83008613,-12.80847687,0.01376026,-0.00304321,0.77103188,-4.79188406,1.63892384,-3.79139444,3.73714208,-5.03014953,0.05073267,-0.11474718,1.65705207,-2.77258594,0.54963365,-0.95216130,0.05511819,-0.04675289
-3.61080540,7.11140750,-12.64062842,0.01364121,-0.00328641,0.78361514,-4.70180553,1.66259914,-3.72407991,3.91877117,-4.95294837,0.05539791,-0.10936098,1.72585037,-2.77491768,0.57177242,-0.95096750,0.05746094,-0.04750649
-3.60480240,7.39578277,-12.46331130,0.01354126,-0.00355263,0.79447365,-4.60861195,1.68527528,-3.65846548,4.10042549,-4.87027677,0.06037963,-0.10391695,1.79842034,-2.77454916,0.59455795,-0.94931659,0.05997284,-0.04826869
-3.59879940,7.67984384,-12.27890995,0.01346368,-0.00384053,0.80352530,-4.51396262,1.70663684,-3.59543937,4.27997420,-4.78376494,0.06563795,-0.09845930,1.87390154,-2.77109763,0.61765862,-0.94705873,0.06262203,-0.04902971
-3.59279640,7.96019730,-12.08976970,0.01341070,-0.00414844,0.81071017,-4.41946790,1.72636089,-3.53583388,4.45532509,-4.69501819,0.07112350,-0.09303051,1.95137032,-2.76421595,0.64073774,-0.94404577,0.06537305,-0.04977901
-3.58679340,8.23350582,-11.89808670,0.01338350,-0.00447438,0.81599048,-4.32661982,1.74412316,-3.48037788,4.62447973,-4.60554945,0.07677778,-0.08767051,2.02985983,-2.75360065,0.66346192,-0.94013573,0.06818736,-0.05050536
-3.58079040,8.49657367,-11.70580245,0.01338229,-0.00481613,0.81935032,-4.23672673,1.75960558,-3.42965268,4.78558919,-4.51671508,0.08253402,-0.08241604,2.10838267,-2.73899824,0.68550995,-0.93519676,0.07102405,-0.05119687
-3.57478739,8.74643376,-11.51450933,0.01340638,-0.00517121,0.82079541,-4.15085551,1.77250472,-3.38405397,4.93700868,-4.42965735,0.08831832,-0.07730006,2.18595552,-2.72020980,0.70658150,-0.92911056,0.07384071,-0.05184117
-3.56878439,8.98043289,-11.32537271,0.01345431,-0.00553698,0.82035282,-4.06978439,1.78254105,-3.34376207,5.07734881,-4.34525671,0.09405115,-0.07235129,2.26162482,-2.69709400,0.72640558,-0.92177521,0.07659424,-0.05242552
-3.56278139,9.19631236,-11.13907432,0.01352404,-0.00591063,0.81807072,-3.99396901,1.78946838,-3.30872208,5.20552166,-4.26409639,0.09964920,-0.06759387,2.33449289,-2.66956862,0.74474835,-0.91310739,0.07924194,-0.05293704
-3.55677839,9.39228003,-10.95578078,0.01361311,-0.00628930,0.81401805,-3.92352369,1.79308315,-3.27863532,5.32077937,-4.18644141,0.10502751,-0.06304726,2.40374322,-2.63761086,0.76141992,-0.90304403,0.08174244,-0.05336296
-3.55077539,9.56707095,-10.77513907,0.01371883,-0.00667007,0.80828421,-3.85821890,1.79323304,-3.25296258,5.42274344,-4.11223316,0.11010168,-0.05872618,2.46866417,-2.60125651,0.77627992,-0.89154344,0.08405680,-0.05369093
-3.54477239,9.71999307,-10.59629975,0.01383848,-0.00705004,0.80097861,-3.79749524,1.78982435,-3.23093903,5.51142301,-4.04109986,0.11479036,-0.05464076,2.52866987,-2.56059819,0.78924157,-0.87858596,0.08614946,-0.05390929
-3.53876938,9.85095547,-10.41796683,0.01396947,-0.00742636,0.79223000,-3.74049326,1.78282781,-3.21160026,5.58722062,-3.97238254,0.11901763,-0.05079681,2.58331755,-2.51578271,0.80027400,-0.86417412,0.08798925,-0.05400749
-3.53276638,9.96047692,-10.23847153,0.01410950,-0.00779630,0.78218559,-3.68609754,1.77228229,-3.19381795,5.65092465,-3.90517495,0.12271534,-0.04719617,2.63232029,-2.46700777,0.80940276,-0.84833239,0.08955014,-0.05397635
-3.52676338,10.04967330,-10.05586620,0.01425672,-0.00815719,0.77100977,-3.63299269,1.75829626,-3.17634343,5.70368791,-3.83837560,0.12582529,-0.04383714,2.67555465,-2.41451789,0.81670838,-0.83110650,0.09081199,-0.05380841
-3.52076038,10.12022323,-9.86803293,0.01440978,-0.00850654,0.75888248,-3.57972855,1.74104660,-3.15785694,5.74699240,-3.77074881,0.12830104,-0.04071501,2.71306254,-2.35859979,0.82232307,-0.81256232,0.09176105,-0.05349824
-3.51475738,10.17431224,-9.67280133,0.01456794,-0.00884196,0.74599699,-3.52479090,1.72077493,-3.13702004,5.78260103,-3.70099184,0.13010948,-0.03782258,2.74504711,-2.29957710,0.82642553,-0.79278447,0.09239032,-0.05304265
-3.50875438,10.21455672,-9.46806886,0.01473108,-0.00916118,0.73255721,-3.46667445,1.69778123,-3.11252861,5.81249761,-3.62780450,0.13123184,-0.03515067,2.77186265,-2.23780465,0.82923412,-0.77187440,0.09269958,-0.05244089
-3.50275138,10.24390981,-9.25191761,0.01489971,-0.00946204,0.71877447,-3.40395406,1.67241521,-3.08316390,5.83881686,-3.54995765,0.13166424,-0.03268864,2.79399861,-2.17366235,0.83099862,-0.74994828,0.09269536,-0.05169475
-3.49674837,10.26555245,-9.02272153,0.01507491,-0.00974246,0.70486368,-3.33535105,1.64506555,-3.04783924,5.86376690,-3.46635721,0.13141776,-0.03042488,2.81205846,-2.10754876,0.83199077,-0.72713452,0.09239050,-0.05080858
-3.49074537,10.28277344,-8.77923904,0.01525829,-0.01000040,0.69103909,-3.25979129,1.61614749,-3.00564044,5.88954699,-3.37610062,0.13051794,-0.02834725,2.82673386,-2.03987471,0.83249403,-0.70357115,0.09180365,-0.04978925
-3.48474237,10.29884316,-8.52068667,0.01545188,-0.01023386,0.67750961,-3.17645261,1.58608936,-2.95585813,5.91826380,-3.27852318,0.12900374,-0.02644342,2.83877537,-1.97105705,0.83279291,-0.67940305,0.09095846,-0.04864600
-3.47873937,10.31688602,-8.24679104,0.01565803,-0.01044084,0.66447389,-3.08479958,1.55531855,-2.89801106,5.95184937,-3.17323233,0.12692609,-0.02470124,2.84896082,-1.90151292,0.83316223,-0.65477917,0.08988267,-0.04739028
-3.47273637,10.33975698,-7.95781748,0.01587929,-0.01061934,0.65211531,-2.98460449,1.52424756,-2.83185969,5.99198432,-3.06012859,0.12434602,-0.02310899,2.85806255,-1.83165486,0.83385676,-0.62984991,0.08860701,-0.04603548
-3.46673337,10.36992751,-7.65457505,0.01611830,-0.01076736,0.64059699,-2.87595421,1.49326090,-2.75741002,6.04002955,-2.93941282,0.12133246,-0.02165561,2.86681518,-1.76188691,0.83510164,-0.60476475,0.08716406,-0.04459664
-3.46073037,10.40938609,-7.33839905,0.01637764,-0.01088292,0.63005726,-2.75924323,1.46270323,-2.67490806,6.09696944,-2.81158003,0.11795989,-0.02033091,2.87588512,-1.69260215,0.83708391,-0.57967025,0.08558707,-0.04309016
-3.45472736,10.45955774,-7.01111333,0.01665977,-0.01096410,0.62060550,-2.63515397,1.43286952,-2.58482597,6.16336914,-2.67740064,0.11430579,-0.01912568,2.88584336,-1.62418168,0.83994558,-0.55470852,0.08390880,-0.04153345
-3.44872436,10.52124649,-6.67497525,0.01696688,-0.01100907,0.61231883,-2.50462608,1.40399751,-2.48784089,6.23934809,-2.53789089,0.11044816,-0.01803184,2.89714272,-1.55699527,0.84377832,-0.53001630,0.08216037,-0.03994464
-3.44272136,10.59460352,-6.33260728,0.01730088,-0.01101619,0.60523975,-2.36881666,1.37626292,-2.38480814,6.32457087,-2.39427432,0.10646317,-0.01704253,2.91010072,-1.49140359,0.84862022,-0.50572461,0.08037034,-0.03834233
-3.43671836,10.67912264,-5.98691920,0.01766334,-0.01098408,0.59937483,-2.22905410,1.34977751,-2.27673025,6.41825626,-2.24793664,0.10242297,-0.01615224,2.92488871,-1.42776179,0.85445454,-0.48195904,0.07856386,-0.03674529
-3.43071536,10.77366349,-5.64102503,0.01805548,-0.01091168,0.59469472,-2.08678782,1.32459016,-2.16472368,6.51920393,-2.10037661,0.09839382,-0.01535681,2.94152798,-1.36642437,0.86121062,-0.45884057,0.07676205,-0.03517227
