energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-2.89644822,2.84190132,0.25168009,1.39523632,0.00366106,0.06036807,0.11883999,1.27410676,0.00993338,0.15821318
-2.89044522,2.90595630,0.26121207,1.42955329,0.00376994,0.06101454,0.12545710,1.29750476,0.01029729,0.15845080
-2.88444222,2.96946865,0.27136807,1.46418538,0.00388413,0.06149675,0.13241966,1.31982778,0.01064739,0.15821320
-2.87843922,3.03210297,0.28197697,1.49893954,0.00400179,0.06182564,0.13965101,1.34104334,0.01098033,0.15752922
-2.87243622,3.09346766,0.29286421,1.53358201,0.00412081,0.06201470,0.14706549,1.36110629,0.01129256,0.15643215
-2.86643322,3.15310812,0.30385184,1.56783486,0.00423886,0.06207931,0.15456932,1.37995518,0.01158038,0.15495828
-2.86043022,3.21050584,0.31475940,1.60137585,0.00435342,0.06203621,0.16206184,1.39751077,0.01183994,0.15314559
-2.85442721,3.26508394,0.32540566,1.63384164,0.00446183,0.06190286,0.16943730,1.41367707,0.01206736,0.15103257
-2.84842421,3.31621889,0.33561108,1.66483438,0.00456138,0.06169693,0.17658707,1.42834474,0.01225879,0.14865733
-2.84242121,3.36325787,0.34520093,1.69393144,0.00464935,0.06143586,0.18340211,1.44139663,0.01241053,0.14605691
-2.83641821,3.40554084,0.35400890,1.72069776,0.00472312,0.06113641,0.18977578,1.45271515,0.01251916,0.14326689
-2.83041521,3.44242584,0.36188096,1.74470002,0.00478022,0.06081435,0.19560666,1.46219072,0.01258167,0.14032119
-2.82441221,3.47331584,0.36867917,1.76552203,0.00481843,0.06048416,0.20080139,1.46973079,0.01259558,0.13725206
-2.81840920,3.49768529,0.37428537,1.78278015,0.00483585,0.06015881,0.20527733,1.47526847,0.01255909,0.13409022
-2.81240620,3.51510454,0.37860437,1.79613792,0.00483096,0.05984960,0.20896490,1.47877010,0.01247117,0.13086508
-2.80640320,3.52526024,0.38156639,1.80531893,0.00480268,0.05956598,0.21180950,1.48024105,0.01233165,0.12760493
-2.80040020,3.52797027,0.38312878,1.81011710,0.00475041,0.05931543,0.21377297,1.47972901,0.01214126,0.12433711
-2.79439720,3.52319207,0.38327668,1.81040377,0.00467405,0.05910336,0.21483433,1.47732453,0.01190166,0.12108811
-2.78839420,3.51102357,0.38202262,1.80613117,0.00457401,0.05893298,0.21499003,1.47315838,0.01161544,0.11788343
-2.78239120,3.49169671,0.37940519,1.79733212,0.00445121,0.05880524,0.21425346,1.46739592,0.01128602,0.11474741
-2.77638819,3.46556374,0.37548664,1.78411597,0.00430706,0.05871871,0.21265391,1.46022856,0.01091761,0.11170282
-2.77038519,3.43307744,0.37034969,1.76666133,0.00414337,0.05866956,0.21023498,1.45186294,0.01051508,0.10877033
-2.76438219,3.39476631,0.36409365,1.74520602,0.00396235,0.05865153,0.20705253,1.44250834,0.01008379,0.10596790
-2.75837919,3.35120673,0.35683011,1.72003509,0.00376653,0.05865595,0.20317233,1.43236330,0.00962944,0.10331008
-2.75237619,3.30299376,0.34867840,1.69146781,0.00355866,0.05867189,0.19866750,1.42160222,0.00915792,0.10080737
-2.74637319,3.25071283,0.33976111,1.65984456,0.00334162,0.05868627,0.19361591,1.41036290,0.00867512,0.09846554
-2.74037019,3.19491404,0.33019983,1.62551458,0.00311839,0.05868417,0.18809764,1.39873601,0.00818675,0.09628519
-2.73436718,3.13609094,0.32011145,1.58882542,0.00289192,0.05864913,0.18219267,1.38675705,0.00769824,0.09426143
-2.72836418,3.07466516,0.30960504,1.55011469,0.00266506,0.05856364,0.17597886,1.37440166,0.00721455,0.09238376
-2.72236118,3.01097781,0.29877954,1.50970472,0.00244052,0.05840960,0.16953036,1.36158452,0.00674010,0.09063629
-2.71635818,2.94528813,0.28772230,1.46790026,0.00222075,0.05816895,0.16291642,1.34816204,0.00627872,0.08899808
-2.71035518,2.87777935,0.27650845,1.42498926,0.00200797,0.05782422,0.15620070,1.33393880,0.00583355,0.08744389
-2.70435218,2.80857117,0.26520116,1.38124643,0.00180408,0.05735920,0.14944107,1.31867744,0.00540709,0.08594508
-2.69834917,2.73773780,0.25385249,1.33693908,0.00161064,0.05675960,0.14268972,1.30211143,0.00500117,0.08447071
-2.69234617,2.66533021,0.24250498,1.29233463,0.00142890,0.05601357,0.13599380,1.28395997,0.00461702,0.08298878
-2.68634317,2.59140079,0.23119357,1.24770889,0.00125976,0.05511228,0.12939616,1.26394432,0.00425530,0.08146762
-2.68034017,2.51602875,0.21994784,1.20335441,0.00110381,0.05405037,0.12293640,1.24180455,0.00391624,0.07987721
-2.67433717,2.43934430,0.20879426,1.15958779,0.00096135,0.05282622,0.11665199,1.21731579,0.00359964,0.07819049
-2.66833417,2.36154988,0.19775846,1.11675541,0.00083238,0.05144219,0.11057931,1.19030307,0.00330503,0.07638455
-2.66233117,2.28293694,0.18686718,1.07523667,0.00071671,0.04990471,0.10475468,1.16065411,0.00303172,0.07444165
-2.65632816,2.20389710,0.17614991,1.03544447,0.00061393,0.04822417,0.09921517,1.12832919,0.00277890,0.07235000
-2.65032516,2.12492681,0.16564008,0.99782237,0.00052348,0.04641474,0.09399915,1.09336779,0.00254571,0.07010436
-2.64432216,2.04662517,0.15537580,0.96283864,0.00044469,0.04449404,0.08914662,1.05589160,0.00233128,0.06770622
-2.63831916,1.96968503,0.14540006,0.93097708,0.00037679,0.04248271,0.08469924,1.01610394,0.00213483,0.06516388
-2.63231616,1.89487769,0.13576052,0.90272528,0.00031898,0.04040388,0.08069996,0.97428556,0.00195565,0.06249217
-2.62631316,1.82303231,0.12650886,0.87856069,0.00027045,0.03828262,0.07719253,0.93078724,0.00179314,0.05971189
-2.62031016,1.75501105,0.11769977,0.85893536,0.00023038,0.03614529,0.07422069,0.88601954,0.00164684,0.05684916
-2.61430715,1.69168144,0.10938976,0.84426017,0.00019801,0.03401891,0.07182711,0.84044036,0.00151639,0.05393452
-2.60830415,1.63388769,0.10163577,0.83488964,0.00017260,0.03193054,0.07005233,0.79454094,0.00140153,0.05100193
-2.60230115,1.58242236,0.09449377,0.83110793,0.00015350,0.02990674,0.06893352,0.74883100,0.00130212,0.04808774
-2.59629815,1.53800024,0.08801736,0.83311741,0.00014013,0.02797296,0.06850332,0.70382372,0.00121805,0.04522959
-2.59029515,1.50123578,0.08225658,0.84103006,0.00013197,0.02615315,0.06878867,0.66002128,0.00114925,0.04246544
-2.58429215,1.47262524,0.07725682,0.85486285,0.00012862,0.02446935,0.06980985,0.61790155,0.00109569,0.03983258
-2.57828914,1.45253476,0.07305805,0.87453717,0.00012975,0.02294141,0.07157964,0.57790642,0.00105730,0.03736680
-2.57228614,1.44119465,0.06969429,0.89988273,0.00013511,0.02158678,0.07410271,0.54043219,0.00103400,0.03510168
-2.56628314,1.43870040,0.06719329,0.93064582,0.00014455,0.02042043,0.07737530,0.50582230,0.00102564,0.03306806
-2.56028014,1.44501998,0.06557657,0.96650164,0.00015800,0.01945479,0.08138512,0.47436245,0.00103203,0.03129361
-2.55427714,1.46000711,0.06485965,1.00707023,0.00017548,0.01869982,0.08611157,0.44627825,0.00105289,0.02980261
-2.54827414,1.48341939,0.06505237,1.05193501,0.00019708,0.01816313,0.09152615,0.42173506,0.00108789,0.02861582
-2.54227114,1.51494016,0.06615948,1.10066322,0.00022299,0.01785009,0.09759319,0.40084000,0.00113662,0.02775048
-2.53626813,1.55420255,0.06818119,1.15282677,0.00025343,0.01776405,0.10427068,0.38364557,0.00119862,0.02722042
-2.53026513,1.60081406,0.07111375,1.20802258,0.00028873,0.01790655,0.11151129,0.37015468,0.00127335,0.02703616
-2.52426213,1.65438004,0.07494991,1.26589082,0.00032926,0.01827745,0.11926346,0.36032652,0.00136027,0.02720515
-2.51825913,1.71452424,0.07967932,1.32613003,0.00037543,0.01887516,0.12747247,0.35408284,0.00145876,0.02773186
-2.51225613,1.78090506,0.08528869,1.38850787,0.00042770,0.01969675,0.13608147,0.35131425,0.00156824,0.02861798
-2.50625313,1.85322595,0.09176166,1.45286662,0.00048656,0.02073803,0.14503243,0.35188609,0.00168806,0.02986246
-2.50025013,1.93123927,0.09907853,1.51912275,0.00055249,0.02199356,0.15426683,0.35564359,0.00181762,0.03146154
-2.49424712,2.01474284,0.10721561,1.58726034,0.00062598,0.02345666,0.16372615,0.36241600,0.00195631,0.03340864
-2.48824412,2.10356918,0.11614436,1.65731822,0.00070748,0.02511926,0.17335219,0.37201962,0.00210353,0.03569426
-2.48224112,2.19756790,0.12583025,1.72937150,0.00079737,0.02697178,0.18308702,0.38425963,0.00225870,0.03830571
-2.47623812,2.29658214,0.13623148,1.80350816,0.00089598,0.02900290,0.19287273,0.39893081,0.00242122,0.04122684
-2.47023512,2.40042047,0.14729761,1.87980207,0.00100351,0.03119933,0.20265104,0.41581722,0.00259052,0.04443779
-2.46423212,2.50882613,0.15896810,1.95828390,0.00112006,0.03354554,0.21236262,0.43469124,0.00276601,0.04791465
-2.45822911,2.62144583,0.17117103,2.03891180,0.00124557,0.03602349,0.22194652,0.45531212,0.00294707,0.05162926
-2.45222611,2.73780034,0.18382203,2.12154372,0.00137985,0.03861245,0.23133948,0.47742451,0.00313306,0.05554905
-2.44622311,2.85725946,0.19682349,2.20591350,0.00152253,0.04128879,0.24047548,0.50075734,0.00332330,0.05963708
-2.44022011,2.97902372,0.21006435,2.29161246,0.00167311,0.04402593,0.24928548,0.52502337,0.00351707,0.06385218
-2.43421711,3.10211480,0.22342039,2.37807840,0.00183090,0.04679435,0.25769748,0.54991980,0.00371361,0.06814935
-2.42821411,3.22537640,0.23675519,2.46459318,0.00199514,0.04956174,0.26563707,0.57513024,0.00391212,0.07248038
-2.42221111,3.34748681,0.24992192,2.55028993,0.00216494,0.05229334,0.27302836,0.60032815,0.00411175,0.07679472
-2.41620810,3.46698353,0.26276579,2.63417028,0.00233939,0.05495237,0.27979553,0.62518196,0.00431169,0.08104057
-2.41020510,3.58229965,0.27512726,2.71513131,0.00251757,0.05750067,0.28586473,0.64936162,0.00451110,0.08516624
-2.40420210,3.69181119,0.28684602,2.79200164,0.00269864,0.05989944,0.29116657,0.67254665,0.00470920,0.08912164
-2.39819910,3.79389335,0.29776539,2.86358500,0.00288188,0.06211016,0.29563882,0.69443519,0.00490530,0.09285994
-2.39219610,3.88698340,0.30773729,2.92870965,0.00306676,0.06409558,0.29922944,0.71475379,0.00509879,0.09633929
-2.38619310,3.96964709,0.31662727,2.98628098,0.00325302,0.06582076,0.30189965,0.73326732,0.00528924,0.09952453
-2.38019010,4.04064518,0.32431963,3.03533485,0.00344068,0.06725416,0.30362681,0.74978845,0.00547636,0.10238881
-2.37418709,4.09899638,0.33072221,3.07508857,0.00363013,0.06836869,0.30440709,0.76418622,0.00566009,0.10491505
-2.36818409,4.14403304,0.33577064,3.10498678,0.00382213,0.06914269,0.30425753,0.77639294,0.00584056,0.10709704
-2.36218109,4.17544611,0.33943182,3.12473931,0.00401782,0.06956074,0.30321753,0.78640891,0.00601813,0.10894031
-2.35617809,4.19331628,0.34170641,3.13434876,0.00421869,0.06961434,0.30134933,0.79430467,0.00619336,0.11046247
-2.35017509,4.19812895,0.34263002,3.13412568,0.00442654,0.06930237,0.29873770,0.80022013,0.00636699,0.11169310
-2.34417209,4.19077132,0.34227311,3.12469008,0.00464342,0.06863128,0.29548844,0.80436072,0.00653989,0.11267317
-2.33816908,4.17251088,0.34073950,3.10695856,0.00487153,0.06761502,0.29172593,0.80699025,0.00671305,0.11345387
-2.33216608,4.14495562,0.33816336,3.08211710,0.00511309,0.06627472,0.28758965,0.80842085,0.00688746,0.11409494
-2.32616308,4.10999710,0.33470486,3.05158045,0.00537020,0.06463806,0.28322974,0.80900020,0.00706407,0.11466257
-2.32016008,4.06973864,0.33054471,3.01693953,0.00564472,0.06273850,0.27880190,0.80909656,0.00724369,0.11522686
-2.31415708,4.02641171,0.32587750,2.97989926,0.00593807,0.06061414,0.27446168,0.80908229,0.00742692,0.11585903
-2.30815408,3.98228411,0.32090449,2.94220935,0.00625113,0.05830658,0.27035855,0.80931658,0.00761407,0.11662829
-2.30215108,3.93956432,0.31582587,2.90559144,0.00658403,0.05585959,0.26662986,0.81012818,0.00780509,0.11759885
-2.29614807,3.90030645,0.31083299,2.87166592,0.00693609,0.05331771,0.26339516,0.81179901,0.00799949,0.11882680
-2.29014507,3.86632034,0.30610085,2.84188183,0.00730568,0.05072491,0.26075100,0.81454953,0.00819634,0.12035728
-2.28414207,3.83909120,0.30178129,2.81745337,0.00769021,0.04812326,0.25876657,0.81852643,0.00839416,0.12222199
-2.27813907,3.81971272,0.29799704,2.79930590,0.00808602,0.04555179,0.25748035,0.82379361,0.00859102,0.12443712
-2.27213607,3.80883684,0.29483711,2.78803424,0.00848851,0.04304546,0.25689800,0.83032665,0.00878448,0.12700189
-2.26613307,3.80664284,0.29235355,2.78387510,0.00889213,0.04063437,0.25699156,0.83801126,0.00897166,0.12989768
-2.26013007,3.81282719,0.29055993,2.78669526,0.00929053,0.03834313,0.25770004,0.84664590,0.00914929,0.13308794
-2.25412706,3.82661474,0.28943139,2.79599589,0.00967674,0.03619062,0.25893145,0.85594834,0.00931384,0.13651876
-2.24812406,3.84679090,0.28890647,2.81093294,0.01004332,0.03418983,0.26056608,0.86556609,0.00946157,0.14012024
-2.24212106,3.87175325,0.28889047,2.83035276,0.01038262,0.03234806,0.26246100,0.87509015,0.00958867,0.14380852
-2.23611806,3.89958026,0.28926028,2.85284124,0.01068703,0.03066730,0.26445554,0.88407152,0.00969139,0.14748842
-2.23011506,3.92811397,0.28987038,2.87678421,0.01094920,0.02914477,0.26637752,0.89203967,0.00976617,0.15105664
-2.22411206,3.95505291,0.29055981,2.90043640,0.01116237,0.02777364,0.26804994,0.89852234,0.00980977,0.15440532
-2.21810905,3.97805095,0.29115968,2.92199589,0.01132052,0.02654392,0.26929789,0.90306549,0.00981940,0.15742592
-2.21210605,3.99481771,0.29150097,2.93968048,0.01141868,0.02544329,0.26995534,0.90525280,0.00979282,0.16001315
-2.20610305,4.00321609,0.29142225,2.95180291,0.01145305,0.02445808,0.26987147,0.90472370,0.00972848,0.16206885
-2.20010005,4.00135263,0.29077694,2.95684129,0.01142116,0.02357417,0.26891644,0.90118918,0.00962554,0.16350568
-2.19409705,3.98765692,0.28943990,2.95350207,0.01132197,0.02277786,0.26698620,0.89444478,0.00948398,0.16425041
-2.18809405,3.96094679,0.28731292,2.94077263,0.01115592,0.02205666,0.26400623,0.88438016,0.00930459,0.16424672
-2.18209105,3.92047675,0.28432917,2.91796166,0.01092488,0.02139991,0.25993408,0.87098490,0.00908901,0.16345739
-2.17608804,3.86596793,0.28045615,2.88472568,0.01063212,0.02079937,0.25476067,0.85435038,0.00883966,0.16186577
-2.17008504,3.79761883,0.27569732,2.84108102,0.01028219,0.02024957,0.24851025,0.83466771,0.00855975,0.15947652
-2.16408204,3.71609692,0.27009231,2.78740114,0.00988075,0.01974802,0.24123915,0.81222189,0.00825314,0.15631555
-2.15807904,3.62251195,0.26371571,2.72439988,0.00943440,0.01929532,0.23303339,0.78738247,0.00792431,0.15242925
-2.15207604,3.51837299,0.25667472,2.65310180,0.00895043,0.01889507,0.22400527,0.76059133,0.00757817,0.14788296
-2.14607304,3.40553136,0.24910564,2.57480150,0.00843664,0.01855363,0.21428921,0.73234796,0.00722000,0.14275887
-2.14007004,3.28611266,0.24116958,2.49101402,0.00790109,0.01827981,0.20403692,0.70319315,0.00685529,0.13715336
-2.13406703,3.16244112,0.23304755,2.40341890,0.00735185,0.01808442,0.19341223,0.67369158,0.00648957,0.13117394
-2.12806403,3.03695989,0.22493515,2.31380054,0.00679681,0.01797975,0.18258577,0.64441420,0.00612832,0.12493596
-2.12206103,2.91215063,0.21703716,2.22398763,0.00624348,0.01797898,0.17172970,0.61592110,0.00577681,0.11855920
-2.11605803,2.79045607,0.20956227,2.13579427,0.00569882,0.01809561,0.16101274,0.58874539,0.00544002,0.11216441
-2.11005503,2.67420815,0.20271803,2.05096502,0.00516914,0.01834280,0.15059558,0.56337888,0.00512248,0.10587009
-2.10405203,2.56556475,0.19670632,1.97112603,0.00465995,0.01873282,0.14062697,0.54025989,0.00482827,0.09978949
-2.09804902,2.46645657,0.19171938,1.89774378,0.00417594,0.01927646,0.13124038,0.51976360,0.00456090,0.09402799
-2.09204602,2.37854592,0.18793650,1.83209249,0.00372096,0.01998254,0.12255151,0.50219519,0.00432332,0.08868089
-2.08604302,2.30319783,0.18552134,1.77523092,0.00329797,0.02085751,0.11465653,0.48778580,0.00411794,0.08383168
-2.08004002,2.24146382,0.18461992,1.72798846,0.00290912,0.02190511,0.10763111,0.47669143,0.00394661,0.07955091
-2.07403702,2.19407767,0.18535922,1.69096044,0.00255579,0.02312613,0.10153018,0.46899444,0.00381070,0.07589539
-2.06803402,2.16146226,0.18784626,1.66451164,0.00223868,0.02451831,0.09638836,0.46470756,0.00371117,0.07290809
-2.06203102,2.14374612,0.19216764,1.64878709,0.00195785,0.02607629,0.09222101,0.46378003,0.00364865,0.07061825
-2.05602801,2.14078775,0.19838930,1.64372886,0.00171287,0.02779176,0.08902570,0.46610534,0.00362358,0.06904209
-2.05002501,2.15220604,0.20655656,1.64909729,0.00150287,0.02965359,0.08678412,0.47153032,0.00363627,0.06818364
-2.04402201,2.17741471,0.21669420,1.66449535,0.00132667,0.03164814,0.08546421,0.47986491,0.00368704,0.06803594
-2.03801901,2.21565868,0.22880657,1.68939452,0.00118283,0.03375961,0.08502252,0.49089221,0.00377632,0.06858232
-2.03201601,2.26605070,0.24287767,1.72316092,0.00106975,0.03597045,0.08540651,0.50437831,0.00390472,0.06979782
-2.02601301,2.32760654,0.25887107,1.76508062,0.00098573,0.03826179,0.08655690,0.52008149,0.00407312,0.07165053
-2.02001001,2.39927725,0.27672985,1.81438290,0.00092904,0.04061395,0.08840986,0.53776031,0.00428273,0.07410297
-2.01400700,2.47997750,0.29637636,1.87026100,0.00089791,0.04300688,0.09089899,0.55718044,0.00453506,0.07711332
-2.00800400,2.56860913,0.31771196,1.93188962,0.00089062,0.04542057,0.09395703,0.57811975,0.00483190,0.08063646
-2.00200100,2.66407937,0.34061673,1.99843897,0.00090545,0.04783549,0.09751731,0.60037170,0.00517533,0.08462487
-1.99599800,2.76531369,0.36494928,2.06908524,0.00094073,0.05023289,0.10151478,0.62374690,0.00556753,0.08902935
-1.98999500,2.87126312,0.39054664,2.14301760,0.00099479,0.05259505,0.10588682,0.64807282,0.00601071,0.09379945
-1.98399200,2.98090661,0.41722433,2.21944191,0.00106599,0.05490545,0.11057356,0.67319179,0.00650694,0.09888380
-1.97798899,3.09324885,0.44477670,2.29758158,0.00115264,0.05714886,0.11551794,0.69895753,0.00705796,0.10423015
-1.97198599,3.20731438,0.47297757,2.37667599,0.00125303,0.05931131,0.12066551,0.72523053,0.00766495,0.10978534
-1.96598299,3.32213882,0.50158126,2.45597701,0.00136539,0.06138000,0.12596388,0.75187247,0.00832836,0.11549513
-1.95997999,3.43675839,0.53032404,2.53474427,0.00148784,0.06334314,0.13136204,0.77874032,0.00904769,0.12130389
-1.95397699,3.55019878,0.55892597,2.61223984,0.00161842,0.06518978,0.13680952,0.80568041,0.00982124,0.12715435
-1.94797399,3.66146455,0.58709337,2.68772290,0.00175505,0.06690955,0.14225555,0.83252301,0.01064603,0.13298735
-1.94197099,3.76953024,0.61452171,2.76044515,0.00189554,0.06849245,0.14764820,0.85907782,0.01151759,0.13874160
-1.93596798,3.87333445,0.64089903,2.82964767,0.00203762,0.06992865,0.15293365,0.88513086,0.01242992,0.14435368
-1.92996498,3.97177773,0.66590998,2.89455969,0.00217889,0.07120837,0.15805565,0.91044311,0.01337547,0.14975809
-1.92396198,4.06372534,0.68924031,2.95440000,0.00231695,0.07232184,0.16295529,0.93475111,0.01434514,0.15488767
-1.91795898,4.14801545,0.71058183,3.00838134,0.00244935,0.07325927,0.16757105,0.95776988,0.01532846,0.15967406
-1.91195598,4.22347316,0.72963791,3.05571809,0.00257368,0.07401108,0.17183919,0.97919798,0.01631369,0.16404862
-1.90595298,4.28893048,0.74612921,3.09563744,0.00268760,0.07456810,0.17569458,0.99872487,0.01728815,0.16794343
-1.89994997,4.34325185,0.75979969,3.12739388,0.00278892,0.07492197,0.17907181,1.01604019,0.01823850,0.17129267
-1.89394697,4.38536467,0.77042275,3.15028690,0.00287565,0.07506558,0.18190677,1.03084473,0.01915112,0.17403406
-1.88794397,4.41429366,0.77780721,3.16368122,0.00294602,0.07499357,0.18413835,1.04286255,0.02001250,0.17611059
-1.88194097,4.42919773,0.78180309,3.16702881,0.00299858,0.07470294,0.18571049,1.05185370,0.02080972,0.17747224
-1.87593797,4.42940765,0.78230687,3.15989194,0.00303222,0.07419358,0.18657422,1.05762686,0.02153085,0.17807777
-1.86993497,4.41446255,0.77926596,3.14196593,0.00304619,0.07346878,0.18668976,1.06005131,0.02216540,0.17789639
-1.86393197,4.38414332,0.77268235,3.11310052,0.00304018,0.07253574,0.18602851,1.05906729,0.02270471,0.17690934
-1.85792896,4.33850082,0.76261498,3.07331854,0.00301424,0.07140583,0.18457478,1.05469440,0.02314233,0.17511113
-1.85192596,4.27787698,0.74918080,3.02283060,0.00296889,0.07009484,0.18232716,1.04703717,0.02347426,0.17251057
-1.84592296,4.20291713,0.73255437,2.96204486,0.00290500,0.06862296,0.17929954,1.03628748,0.02369917,0.16913137
-1.83991996,4.11457229,0.71296582,2.89157071,0.00282384,0.06701461,0.17552158,1.02272340,0.02381847,0.16501224
-1.83391696,4.01409056,0.69069724,2.81221587,0.00272699,0.06529807,0.17103861,1.00670447,0.02383636,0.16020668
-1.82791396,3.90299724,0.66607745,2.72497645,0.00261633,0.06350490,0.16591104,0.98866320,0.02375970,0.15478217
-1.82191096,3.78306402,0.63947536,2.63102008,0.00249396,0.06166925,0.16021318,0.96909324,0.02359776,0.14881892
-1.81590795,3.65626804,0.61129199,2.53166230,0.00236212,0.05982690,0.15403154,0.94853454,0.02336196,0.14240831
-1.80990495,3.52474218,0.58195151,2.42833707,0.00222320,0.05801433,0.14746277,0.92755600,0.02306548,0.13565083
-1.80390195,3.39071838,0.55189146,2.32256234,0.00207957,0.05626762,0.14061109,0.90673657,0.02272276,0.12865381
-1.79789895,3.25646637,0.52155259,2.21590205,0.00193361,0.05462137,0.13358563,0.88664530,0.02234898,0.12152891
-1.79189595,3.12423009,0.49136865,2.10992591,0.00178759,0.05310768,0.12649753,0.86782148,0.02195956,0.11438951
-1.78589295,2.99616456,0.46175639,2.00616872,0.00164368,0.05175509,0.11945702,0.85075564,0.02156955,0.10734805
-1.77988994,2.87427566,0.43310623,1.90609067,0.00150383,0.05058782,0.11257061,0.83587217,0.02119314,0.10051343
-1.77388694,2.76036535,0.40577385,1.81104037,0.00136979,0.04962499,0.10593844,0.82351458,0.02084308,0.09398860
-1.76788394,2.65598436,0.38007293,1.72222174,0.00124311,0.04888011,0.09965192,0.81393374,0.02053032,0.08786827
-1.76188094,2.56239419,0.35626937,1.64066628,0.00112503,0.04836080,0.09379165,0.80727979,0.02026358,0.08223697
-1.75587794,2.48053969,0.33457694,1.56721134,0.00101657,0.04806863,0.08842586,0.80359800,0.02004907,0.07716741
-1.74987494,2.41103303,0.31515466,1.50248524,0.00091849,0.04799925,0.08360914,0.80282864,0.01989034,0.07271913
-1.74387194,2.35414930,0.29810575,1.44689943,0.00083130,0.04814270,0.07938173,0.80481087,0.01978820,0.06893760
-1.73786893,2.30983363,0.28347821,1.40064780,0.00075529,0.04848384,0.07576918,0.80929037,0.01974072,0.06585365
-1.73186593,2.27771906,0.27126688,1.36371282,0.00069051,0.04900304,0.07278249,0.81593041,0.01974343,0.06348320
-1.72586293,2.25715409,0.26141687,1.33587805,0.00063686,0.04967689,0.07041862,0.82432568,0.01978950,0.06182748
-1.71985993,2.24723865,0.25382817,1.31674623,0.00059406,0.05047906,0.06866137,0.83401840,0.01987012,0.06087346
-1.71385693,2.24686669,0.24836123,1.30576225,0.00056171,0.05138123,0.06748261,0.84451591,0.01997486,0.06059468
-1.70785393,2.25477374,0.24484325,1.30223974,0.00053930,0.05235397,0.06684377,0.85530915,0.02009217,0.06095232
-1.70185093,2.26958755,0.24307509,1.30539056,0.00052625,0.05336768,0.06669752,0.86589114,0.02020981,0.06189656
-1.69584792,2.28987999,0.24283837,1.31435590,0.00052193,0.05439350,0.06698973,0.87577491,0.02031544,0.06336817
-1.68984492,2.31421841,0.24390279,1.32823797,0.00052568,0.05540409,0.06766142,0.88451019,0.02039706,0.06530029
-1.68384192,2.34121488,0.24603320,1.34613142,0.00053684,0.05637442,0.06865095,0.89169835,0.02044356,0.06762037
-1.67783892,2.36957166,0.24899650,1.36715327,0.00055479,0.05728240,0.06989606,0.89700509,0.02044510,0.07025226
-1.67183592,2.39812183,0.25256795,1.39047069,0.00057892,0.05810944,0.07133605,0.90017065,0.02039355,0.07311835
-1.66583292,2.42586371,0.25653698,1.41532579,0.00060869,0.05884089,0.07291379,0.90101708,0.02028283,0.07614171
-1.65982991,2.45198836,0.26071217,1.44105662,0.00064361,0.05946633,0.07457761,0.89945279,0.02010909,0.07924824
-1.65382691,2.47589944,0.26492546,1.46711395,0.00068328,0.05997975,0.07628306,0.89547398,0.01987096,0.08236863
-1.64782391,2.49722501,0.26903542,1.49307321,0.00072738,0.06037961,0.07799436,0.88916330,0.01956957,0.08544026
-1.64182091,2.51582099,0.27292949,1.51864148,0.00077566,0.06066878,0.07968564,0.88068580,0.01920855,0.08840876
-1.63581791,2.53176652,0.27652534,1.54365917,0.00082797,0.06085430,0.08134183,0.87028236,0.01879396,0.09122933
-1.62981491,2.54535137,0.27977111,1.56809646,0.00088422,0.06094709,0.08295913,0.85826107,0.01833412,0.09386770
-1.62381191,2.55705602,0.28264473,1.59204474,0.00094441,0.06096151,0.08454522,0.84498662,0.01783935,0.09630066
-1.61780890,2.56752522,0.28515236,1.61570338,0.00100860,0.06091482,0.08611890,0.83086852,0.01732172,0.09851624
-1.61180590,2.57753613,0.28732591,1.63936231,0.00107688,0.06082659,0.08770948,0.81634810,0.01679466,0.10051340
-1.60580290,2.58796214,0.28921988,1.66338130,0.00114941,0.06071804,0.08935565,0.80188516,0.01627263,0.10230136
-1.59979990,2.59973397,0.29090762,1.68816674,0.00122636,0.06061136,0.09110412,0.78794443,0.01577074,0.10389850
-1.59379690,2.61379953,0.29247710,1.71414692,0.00130788,0.06052897,0.09300782,0.77498239,0.01530428,0.10533098
-1.58779390,2.63108410,0.29402645,1.74174703,0.00139416,0.06049289,0.09512396,0.76343487,0.01488842,0.10663107
-1.58179090,2.65245251,0.29565937,1.77136488,0.00148531,0.06052411,0.09751186,0.75370570,0.01453776,0.10783534
-1.57578789,2.67867480,0.29748060,1.80334855,0.00158145,0.06064201,0.10023072,0.74615686,0.01426600,0.10898278
-1.56978489,2.71039666,0.29959170,1.83797696,0.00168261,0.06086400,0.10333738,0.74110024,0.01408560,0.11011287
-1.56378189,2.74811587,0.30208714,1.87544426,0.00178879,0.06120511,0.10688413,0.73879124,0.01400750,0.11126384
-1.55777889,2.79216543,0.30505094,1.91584864,0.00189990,0.06167787,0.11091678,0.73942436,0.01404083,0.11247109
-1.55177589,2.84270394,0.30855401,1.95918606,0.00201579,0.06229219,0.11547291,0.74313067,0.01419274,0.11376586
-1.54577289,2.89971319,0.31265207,2.00534905,0.00213627,0.06305547,0.12058040,0.74997714,0.01446820,0.11517430
-1.53976988,2.96300294,0.31738445,2.05413040,0.00226105,0.06397276,0.12625642,0.75996771,0.01486987,0.11671672
-1.53376688,3.03222191,0.32277354,2.10523148,0.00238983,0.06504699,0.13250670,0.77304590,0.01539802,0.11840739
