energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.31665833,3.78856859,0.07935307,0.38069708,1.91814242,0.25206812,0.09761980,2.42347205,0.76864667,0.07689142
-3.31065533,3.86663047,0.07948919,0.39177035,1.94392127,0.26379043,0.10077772,2.46789110,0.78957950,0.07766052
-3.30465233,3.94437510,0.07975806,0.40353922,1.96218461,0.27805313,0.10458728,2.50726442,0.81105878,0.07843542
-3.29864932,4.02054817,0.08011980,0.41569004,1.97283842,0.29483377,0.10898440,2.54121600,0.83251031,0.07917629
-3.29264632,4.09402089,0.08053366,0.42790219,1.97598048,0.31409231,0.11389058,2.56954058,0.85336729,0.07984617
-3.28664332,4.16382724,0.08095933,0.43985543,1.97190531,0.33577429,0.11921519,2.59221754,0.87308423,0.08041202
-3.28064032,4.22919479,0.08135817,0.45123727,1.96110269,0.35981412,0.12485807,2.60941863,0.89115039,0.08084540
-3.27463732,4.28956790,0.08169415,0.46175025,1.94424962,0.38613822,0.13071240,2.62150895,0.90710216,0.08112303
-3.26863432,4.34462265,0.08193467,0.47111886,1.92219572,0.41466793,0.13666763,2.62904108,0.92053420,0.08122720
-3.26263132,4.39427294,0.08205115,0.47909601,1.89594251,0.44532183,0.14261253,2.63274215,0.93110904,0.08114591
-3.25662831,4.43866771,0.08201944,0.48546887,1.86661703,0.47801751,0.14843812,2.63349439,0.93856473,0.08087285
-3.25062531,4.47817946,0.08182010,0.49006387,1.83544068,0.51267241,0.15404039,2.63230944,0.94272053,0.08040728
-3.24462231,4.51338450,0.08143854,0.49275081,1.80369413,0.54920387,0.15932281,2.63029736,0.94348041,0.07975369
-3.23861931,4.54503594,0.08086503,0.49344606,1.77267957,0.58752812,0.16419849,2.62863122,0.94083421,0.07892143
-3.23261631,4.57403043,0.08009477,0.49211449,1.74368142,0.62755833,0.16859181,2.62850849,0.93485673,0.07792420
-3.22661331,4.60137005,0.07912778,0.48877054,1.71792681,0.66920181,0.17243979,2.63111047,0.92570453,0.07677955
-3.22061031,4.62812085,0.07796888,0.48347806,1.69654725,0.71235638,0.17569276,2.63756123,0.91361094,0.07550833
-3.21460730,4.65536996,0.07662771,0.47634913,1.68054257,0.75690632,0.17831479,2.64888755,0.89887926,0.07413411
-3.20860430,4.68418278,0.07511873,0.46754198,1.67074857,0.80271793,0.18028344,2.66598124,0.88187465,0.07268268
-3.20260130,4.71556226,0.07346126,0.45725800,1.66780933,0.84963517,0.18158930,2.68956543,0.86301497,0.07118155
-3.19659830,4.75041197,0.07167962,0.44573797,1.67215525,0.89747577,0.18223514,2.72016604,0.84276094,0.06965951
-3.19059530,4.78950443,0.06980323,0.43325772,1.68398757,0.94602792,0.18223474,2.75808964,0.82160602,0.06814624
-3.18459230,4.83345609,0.06786672,0.42012330,1.70326994,0.99504816,0.18161166,2.80340882,0.80006636,0.06667197
-3.17858929,4.88271007,0.06591012,0.40666570,1.72972756,1.04426064,0.18039782,2.85595546,0.77867103,0.06526719
-3.17258629,4.93752704,0.06397885,0.39323534,1.76285389,1.09335787,0.17863220,2.91532261,0.75795297,0.06396238
-3.16658329,4.99798474,0.06212372,0.38019643,1.80192486,1.14200335,0.17635943,2.98087486,0.73844051,0.06278781
-3.16058029,5.06398570,0.06040082,0.36792106,1.84602031,1.18983588,0.17362862,3.05176697,0.72064987,0.06177330
-3.15457729,5.13527238,0.05887117,0.35678339,1.89405185,1.23647569,0.17049229,3.12696998,0.70507841,0.06094800
-3.14857429,5.21144881,0.05760024,0.34715359,1.94479650,1.28153196,0.16700542,3.20530391,0.69219859,0.06034015
-3.14257129,5.29200693,0.05665719,0.33939186,1.99693483,1.32461169,0.16322468,3.28547559,0.68245262,0.05997677
-3.13656828,5.37635597,0.05611392,0.33384232,2.04909235,1.36532931,0.15920775,3.36612017,0.67624738,0.05988334
-3.13056528,5.46385276,0.05604372,0.33082681,2.09988271,1.40331667,0.15501279,3.44584428,0.67394967,0.06008338
-3.12456228,5.55383093,0.05651978,0.33063871,2.14795117,1.43823294,0.15069792,3.52326920,0.67588132,0.06059796
-3.11855928,5.64562701,0.05761331,0.33353667,2.19201660,1.46977371,0.14632068,3.59707203,0.68231413,0.06144516
-3.11255628,5.73860153,0.05939148,0.33973835,2.23091056,1.49767903,0.14193754,3.66602304,0.69346455,0.06263949
-3.10655328,5.83215388,0.06191509,0.34941439,2.26361188,1.52173973,0.13760329,3.72901772,0.70948784,0.06419117
-3.10055028,5.92572981,0.06523611,0.36268246,2.28927538,1.54180192,0.13337040,3.78510209,0.73047205,0.06610548
-3.09454727,6.01882122,0.06939514,0.37960192,2.30725368,1.55776913,0.12928825,3.83349057,0.75643162,0.06838208
-3.08854427,6.11095836,0.07441884,0.40016900,2.31711133,1.56960230,0.12540233,3.87357563,0.78730122,0.07101431
-3.08254127,6.20169531,0.08031755,0.42431290,2.31863066,1.57731753,0.12175342,3.90492947,0.82292981,0.07398869
-3.07653827,6.29058997,0.08708302,0.45189296,2.31180938,1.58098169,0.11837668,3.92729787,0.86307556,0.07728437
-3.07053527,6.37718047,0.09468663,0.48269729,2.29685025,1.58070646,0.11530092,3.94058731,0.90740209,0.08087288
-3.06453227,6.46096022,0.10307796,0.51644300,2.27414328,1.57664098,0.11254785,3.94484636,0.95547634,0.08471800
-3.05852926,6.54135377,0.11218405,0.55277817,2.24424175,1.56896375,0.11013153,3.94024293,1.00676885,0.08877587
-3.05252626,6.61769632,0.12190930,0.59128591,2.20783303,1.55787433,0.10805802,3.92703903,1.06065654,0.09299542
-3.04652326,6.68921875,0.13213615,0.63149042,2.16570593,1.54358527,0.10632528,3.90556487,1.11642866,0.09731894
-3.04052026,6.75504047,0.14272659,0.67286511,2.11871611,1.52631491,0.10492329,3.87619384,1.17329592,0.10168309
-3.03451726,6.81417143,0.15352455,0.71484272,2.06775114,1.50628143,0.10383451,3.83932018,1.23040293,0.10602008
-3.02851426,6.86552430,0.16435901,0.75682715,2.01369701,1.48369841,0.10303456,3.79534036,1.28684391,0.11025915
-3.02251126,6.90793687,0.17504800,0.79820679,1.95740738,1.45877224,0.10249316,3.74463945,1.34168137,0.11432821
-3.01650825,6.94020437,0.18540310,0.83836894,1.89967693,1.43170133,0.10217532,3.68758281,1.39396720,0.11815568
-3.01050525,6.96112033,0.19523453,0.87671485,1.84121977,1.40267712,0.10204266,3.62451346,1.44276572,0.12167249
-3.00450225,6.96952409,0.20435651,0.91267482,1.78265353,1.37188659,0.10205483,3.55575474,1.48717775,0.12481392
-2.99849925,6.96435263,0.21259270,0.94572288,1.72448953,1.33951607,0.10217103,3.48161783,1.52636496,0.12752164
-2.99249625,6.94469381,0.21978159,0.97539042,1.66712892,1.30575584,0.10235141,3.40241293,1.55957336,0.12974537
-2.98649325,6.90983798,0.22578142,1.00127827,1.61086446,1.27080499,0.10255846,3.31846311,1.58615519,0.13144453
-2.98049025,6.85932501,0.23047460,1.02306672,1.55588732,1.23487624,0.10275823,3.23011937,1.60558802,0.13258951
-2.97448724,6.79298373,0.23377133,1.04052313,1.50229808,1.19820000,0.10292129,3.13777543,1.61749044,0.13316258
-2.96848424,6.71096131,0.23561230,1.05350671,1.45012083,1.16102739,0.10302352,3.04188099,1.62163349,0.13315853
-2.96248124,6.61374072,0.23597029,1.06197042,1.39931929,1.12363172,0.10304658,2.94295213,1.61794728,0.13258473
-2.95647824,6.50214476,0.23485067,1.06595990,1.34981391,1.08630834,0.10297815,2.84157783,1.60652258,0.13146092
-2.95047524,6.37732623,0.23229074,1.06560944,1.30149874,1.04937248,0.10281181,2.73842186,1.58760726,0.12981851
-2.94447224,6.24074432,0.22835803,1.06113530,1.25425729,1.01315534,0.10254674,2.63421970,1.56159760,0.12769945
-2.93846923,6.09412825,0.22314749,1.05282668,1.20797644,0.97799830,0.10218712,2.52977033,1.52902511,0.12515486
-2.93246623,5.93942966,0.21677792,1.04103470,1.16255791,0.94424562,0.10174137,2.42592320,1.49053914,0.12224329
-2.92646323,5.77876616,0.20938770,1.02615999,1.11792690,0.91223601,0.10122125,2.32356108,1.44688632,0.11902883
-2.92046023,5.61435842,0.20113000,1.00863934,1.07403770,0.88229334,0.10064082,2.22357943,1.39888752,0.11557907
-2.91445723,5.44846403,0.19216780,0.98893198,1.03087638,0.85471712,0.10001540,2.12686368,1.34741343,0.11196299
-2.90845423,5.28331086,0.18266888,0.96750612,0.98846077,0.82977316,0.09936052,2.03426528,1.29335975,0.10824895
-2.90245123,5.12103308,0.17280092,0.94482606,0.94683806,0.80768503,0.09869091,1.94657800,1.23762284,0.10450275
-2.89644822,4.96361251,0.16272702,0.92134051,0.90608057,0.78862653,0.09801971,1.86451563,1.18107699,0.10078592
-2.89044522,4.81282751,0.15260174,0.89747237,0.86628016,0.77271585,0.09735765,1.78869211,1.12455380,0.09715424
-2.88444222,4.67021138,0.14256774,0.87361023,0.82754186,0.76001148,0.09671257,1.71960510,1.06882452,0.09365650
-2.87843922,4.53702152,0.13275314,0.85010175,0.78997726,0.75051019,0.09608904,1.65762364,1.01458566,0.09033373
-2.87243622,4.41421988,0.12326961,0.82724911,0.75369811,0.74414708,0.09548824,1.60298031,0.96244829,0.08721856
-2.86643322,4.30246500,0.11421117,0.80530630,0.71881051,0.74079772,0.09490800,1.55576814,0.91293095,0.08433508
-2.86043022,4.20211481,0.10565372,0.78447834,0.68541001,0.74028213,0.09434304,1.51594213,0.86645615,0.08169893
-2.85442721,4.11323957,0.09765519,0.76492215,0.65357782,0.74237049,0.09378537,1.48332503,0.82335027,0.07931768
-2.84842421,4.03564320,0.09025614,0.74674886,0.62337810,0.74679006,0.09322486,1.45761686,0.78384638,0.07719145
-2.84242121,3.96889159,0.08348089,0.73002733,0.59485646,0.75323321,0.09264985,1.43840757,0.74808961,0.07531373
-2.83641821,3.91234595,0.07733894,0.71478859,0.56803955,0.76136587,0.09204783,1.42519195,0.71614447,0.07367233
-2.83041521,3.86519932,0.07182656,0.70103089,0.54293546,0.77083625,0.09140622,1.41738605,0.68800371,0.07225046
-2.82441221,3.82651451,0.06692859,0.68872512,0.51953496,0.78128333,0.09071296,1.41434438,0.66359799,0.07102775
-2.81840920,3.79526183,0.06262025,0.67782039,0.49781316,0.79234490,0.08995722,1.41537707,0.64280607,0.06998139
-2.81240620,3.77035523,0.05886888,0.66824940,0.47773158,0.80366486,0.08912987,1.41976659,0.62546498,0.06908710
-2.80640320,3.75068573,0.05563570,0.65993362,0.45924030,0.81489965,0.08822395,1.42678332,0.61137980,0.06832010
-2.80040020,3.73515155,0.05287739,0.65278803,0.44228013,0.82572371,0.08723493,1.43569994,0.60033283,0.06765594
-2.79439720,3.72268422,0.05054756,0.64672522,0.42678464,0.83583408,0.08616084,1.44580422,0.59209190,0.06707116
-2.78839420,3.71227077,0.04859809,0.64165900,0.41268201,0.84495398,0.08500231,1.45641043,0.58641766,0.06654392
-2.78239120,3.70297180,0.04698035,0.63750727,0.39989661,0.85283570,0.08376243,1.46686917,0.58306996,0.06605440
-2.77638819,3.69393594,0.04564625,0.63419421,0.38835039,0.85926286,0.08244648,1.47657600,0.58181305,0.06558508
-2.77038519,3.68441072,0.04454918,0.63165189,0.37796397,0.86405215,0.08106162,1.48497882,0.58241982,0.06512094
-2.76438219,3.67375054,0.04364485,0.62982107,0.36865761,0.86705471,0.07961648,1.49158433,0.58467513,0.06464953
-2.75837919,3.66142177,0.04289201,0.62865153,0.36035200,0.86815726,0.07812067,1.49596351,0.58837819,0.06416093
-2.75237619,3.64700560,0.04225306,0.62810170,0.35296891,0.86728304,0.07658436,1.49775638,0.59334413,0.06364765
-2.74637319,3.63019853,0.04169452,0.62813784,0.34643180,0.86439256,0.07501775,1.49667585,0.59940489,0.06310442
-2.74037019,3.61081081,0.04118746,0.62873263,0.34066636,0.85948404,0.07343068,1.49251070,0.60640939,0.06252807
-2.73436718,3.58876278,0.04070776,0.62986341,0.33560095,0.85259362,0.07183223,1.48512749,0.61422305,0.06191718
-2.72836418,3.56407899,0.04023622,0.63150998,0.33116705,0.84379501,0.07023039,1.47447127,0.62272680,0.06127187
-2.72236118,3.53688011,0.03975857,0.63365223,0.32729953,0.83319860,0.06863183,1.46056477,0.63181557,0.06059350
-2.71635818,3.50737254,0.03926533,0.63626741,0.32393697,0.82094973,0.06704174,1.44350603,0.64139630,0.05988437
-2.71035518,3.47583569,0.03875155,0.63932745,0.32102173,0.80722621,0.06546374,1.42346425,0.65138557,0.05914750
-2.70435218,3.44260710,0.03821636,0.64279620,0.31849994,0.79223473,0.06389989,1.40067374,0.66170695,0.05838627
-2.69834917,3.40806560,0.03766246,0.64662697,0.31632140,0.77620634,0.06235077,1.37542611,0.67228812,0.05760426
-2.69234617,3.37261297,0.03709547,0.65076019,0.31443932,0.75939097,0.06081563,1.34806070,0.68305791,0.05680495
-2.68634317,3.33665462,0.03652323,0.65512169,0.31280993,0.74205099,0.05929263,1.31895354,0.69394336,0.05599157
-2.68034017,3.30058007,0.03595508,0.65962147,0.31139213,0.72445414,0.05777901,1.28850522,0.70486704,0.05516689
-2.67433717,3.26474398,0.03540103,0.66415322,0.31014702,0.70686590,0.05627148,1.25712803,0.71574461,0.05433311
-2.66833417,3.22944867,0.03487114,0.66859469,0.30903759,0.68954178,0.05476645,1.22523291,0.72648289,0.05349176
-2.66233117,3.19492912,0.03437478,0.67280895,0.30802840,0.67271953,0.05326043,1.19321673,0.73697865,0.05264366
-2.65632816,3.16134104,0.03392019,0.67664660,0.30708558,0.65661203,0.05175026,1.16145050,0.74711795,0.05178891
-2.65032516,3.12875315,0.03351400,0.67994899,0.30617693,0.64140078,0.05023352,1.13026890,0.75677654,0.05092691
-2.64432216,3.09714392,0.03316105,0.68255225,0.30527241,0.62723056,0.04870874,1.09996174,0.76582093,0.05005653
-2.63831916,3.06640329,0.03286428,0.68429225,0.30434482,0.61420547,0.04717572,1.07076761,0.77411057,0.04917617
-2.63231616,3.03633956,0.03262488,0.68501005,0.30337085,0.60238649,0.04563569,1.04287000,0.78150083,0.04828397
-2.62631316,3.00669109,0.03244255,0.68455796,0.30233242,0.59179076,0.04409155,1.01639605,0.78784676,0.04737801
-2.62031016,2.97714263,0.03231593,0.68280571,0.30121814,0.58239267,0.04254794,0.99141794,0.79300765,0.04645656
-2.61430715,2.94734539,0.03224313,0.67964658,0.30002510,0.57412661,0.04101135,0.96795667,0.79685209,0.04551830
-2.60830415,2.91694009,0.03222235,0.67500325,0.29876054,0.56689139,0.03949012,0.94598816,0.79926336,0.04456257
-2.60230115,2.88558165,0.03225258,0.66883292,0.29744356,0.56055610,0.03799438,0.92545113,0.80014492,0.04358962
-2.59629815,2.85296448,0.03233417,0.66113158,0.29610661,0.55496712,0.03653595,0.90625636,0.79942575,0.04260081
-2.59029515,2.81884675,0.03246947,0.65193705,0.29479664,0.54995592,0.03512817,0.88829681,0.79706528,0.04159876
-2.58429215,2.78307242,0.03266324,0.64133064,0.29357575,0.54534741,0.03378566,0.87145796,0.79305749,0.04058751
-2.57828914,2.74558961,0.03292300,0.62943724,0.29252123,0.54096829,0.03252404,0.85562787,0.78743411,0.03957256
-2.57228614,2.70646407,0.03325916,0.61642364,0.29172486,0.53665509,0.03135956,0.84070632,0.78026645,0.03856083
-2.56628314,2.66588678,0.03368486,0.60249517,0.29129134,0.53226148,0.03030874,0.82661250,0.77166584,0.03756065
-2.56028014,2.62417481,0.03421572,0.58789059,0.29133590,0.52766448,0.02938786,0.81329082,0.76178238,0.03658153
-2.55427714,2.58176505,0.03486922,0.57287539,0.29198087,0.52276928,0.02861251,0.80071460,0.75080188,0.03563392
-2.54827414,2.53920081,0.03566395,0.55773361,0.29335148,0.51751248,0.02799706,0.78888717,0.73894117,0.03472893
-2.54227114,2.49711127,0.03661864,0.54275857,0.29557083,0.51186353,0.02755413,0.77784060,0.72644160,0.03387793
-2.53626813,2.45618493,0.03775101,0.52824266,0.29875421,0.50582440,0.02729400,0.76763187,0.71356106,0.03309208
-2.53026513,2.41713766,0.03907657,0.51446674,0.30300300,0.49942754,0.02722412,0.75833694,0.70056477,0.03238188
-2.52426213,2.38067725,0.04060732,0.50168947,0.30839840,0.49273225,0.02734857,0.75004285,0.68771503,0.03175666
-2.51825913,2.34746581,0.04235053,0.49013699,0.31499530,0.48581977,0.02766762,0.74283858,0.67526064,0.03122408
-2.51225613,2.31808229,0.04430753,0.47999354,0.32281666,0.47878745,0.02817731,0.73680510,0.66342617,0.03078967
-2.50625313,2.29298701,0.04647275,0.47139331,0.33184859,0.47174239,0.02886922,0.73200536,0.65240178,0.03045636
-2.50025013,2.27249053,0.04883295,0.46441396,0.34203680,0.46479505,0.02973024,0.72847506,0.64233416,0.03022421
-2.49424712,2.25672855,0.05136672,0.45907222,0.35328441,0.45805326,0.03074258,0.72621463,0.63331888,0.03009010
-2.48824412,2.24564504,0.05404432,0.45532172,0.36545159,0.45161717,0.03188385,0.72518340,0.62539488,0.03004762
-2.48224112,2.23898465,0.05682788,0.45305335,0.37835717,0.44557546,0.03312740,0.72529627,0.61854126,0.03008707
-2.47623812,2.23629567,0.05967203,0.45209807,0.39178242,0.44000327,0.03444274,0.72642357,0.61267676,0.03019562
-2.47023512,2.23694375,0.06252480,0.45223220,0.40547688,0.43496200,0.03579618,0.72839403,0.60766204,0.03035754
-2.46423212,2.24013654,0.06532896,0.45318509,0.41916627,0.43050109,0.03715164,0.73100132,0.60330468,0.03055468
-2.45822911,2.24495809,0.06802360,0.45464868,0.43256215,0.42666193,0.03847152,0.73401363,0.59936684,0.03076700
-2.45222611,2.25041207,0.07054601,0.45628881,0.44537309,0.42348347,0.03971775,0.73718624,0.59557520,0.03097320
-2.44622311,2.25547157,0.07283372,0.45775760,0.45731690,0.42100944,0.04085290,0.74027626,0.59163280,0.03115146
-2.44022011,2.25913324,0.07482653,0.45870651,0.46813324,0.41929671,0.04184129,0.74305896,0.58723211,0.03128024
-2.43421711,2.26047305,0.07646870,0.45879946,0.47759624,0.41842417,0.04265008,0.74534474,0.58206884,0.03133903
-2.42821411,2.25870067,0.07771087,0.45772533,0.48552635,0.41850152,0.04325033,0.74699575,0.57585567,0.03130915
-2.42221111,2.25320958,0.07851185,0.45520956,0.49180082,0.41967739,0.04361791,0.74794109,0.56833534,0.03117443
-2.41620810,2.24361989,0.07884014,0.45102395,0.49636224,0.42214589,0.04373427,0.74818970,0.55929233,0.03092182
-2.41020510,2.22981151,0.07867505,0.44499463,0.49922456,0.42615116,0.04358702,0.74783986,0.54856268,0.03054189
-2.40420210,2.21194532,0.07800746,0.43700764,0.50047619,0.43198905,0.04317029,0.74708462,0.53604131,0.03002918
-2.39819910,2.19047094,0.07684012,0.42701196,0.50027992,0.44000561,0.04248487,0.74621241,0.52168672,0.02938231
-2.39219610,2.16611999,0.07518748,0.41502001,0.49886938,0.45059192,0.04153805,0.74560255,0.50552268,0.02860410
-2.38619310,2.13988478,0.07307512,0.40110557,0.49654212,0.46417505,0.04034332,0.74571541,0.48763703,0.02770130
-2.38019010,2.11298287,0.07053880,0.38539939,0.49364949,0.48120521,0.03891980,0.74707743,0.46817766,0.02668434
-2.37418709,2.08680883,0.06762310,0.36808272,0.49058361,0.50213922,0.03729146,0.75026126,0.44734600,0.02556689
-2.36818409,2.06287505,0.06437984,0.34937922,0.48776189,0.52742073,0.03548628,0.75586186,0.42538828,0.02436522
-2.36218109,2.04274417,0.06086630,0.32954560,0.48560973,0.55745783,0.03353520,0.76446932,0.40258530,0.02309764
-2.35617809,2.02795606,0.05714335,0.30886159,0.48454214,0.59259889,0.03147108,0.77663956,0.37924105,0.02178372
-2.35017509,2.01995277,0.05327349,0.28761963,0.48494499,0.63310764,0.02932767,0.79286420,0.35567091,0.02044363
-2.34417209,2.02000476,0.04931911,0.26611491,0.48715679,0.67913858,0.02713852,0.81354088,0.33218996,0.01909737
-2.33816908,2.02914204,0.04534075,0.24463601,0.49145176,0.73071407,0.02493607,0.83894566,0.30910200,0.01776419
-2.33216608,2.04809356,0.04139570,0.22345667,0.49802497,0.78770426,0.02275077,0.86920860,0.28668970,0.01646194
-2.32616308,2.07723783,0.03753681,0.20282898,0.50698038,0.84981116,0.02061041,0.90429414,0.26520639,0.01520660
-2.32016008,2.11656744,0.03381164,0.18297804,0.51832218,0.91655807,0.01853956,0.94398722,0.24486970,0.01401194
-2.31415708,2.16566945,0.03026193,0.16409851,0.53195015,0.98728523,0.01655918,0.98788616,0.22585733,0.01288918
-2.30815408,2.22372309,0.02692344,0.14635279,0.54765905,1.06115261,0.01468642,1.03540301,0.20830499,0.01184693
-2.30215108,2.28951524,0.02382612,0.12987094,0.56514248,1.13715018,0.01293455,1.08577163,0.19230652,0.01089115
-2.29614807,2.36147376,0.02099458,0.11475228,0.58400094,1.21411590,0.01131310,1.13806357,0.17791609,0.01002525
-2.29014507,2.43771744,0.01844882,0.10106834,0.60375387,1.29076119,0.00982802,1.19121142,0.16515229,0.00925030
-2.28414207,2.51612106,0.01620528,0.08886704,0.62385530,1.36570319,0.00848205,1.24403882,0.15400386,0.00856534
-2.27813907,2.59439306,0.01427798,0.07817797,0.64371252,1.43750296,0.00727510,1.29529618,0.14443680,0.00796769
-2.27213607,2.67016275,0.01267994,0.06901825,0.66270690,1.50470814,0.00620475,1.34370062,0.13640248,0.00745342
-2.26613307,2.74107371,0.01142453,0.06139900,0.68021614,1.56589858,0.00526670,1.38797873,0.12984642,0.00701776
-2.26013007,2.80487942,0.01052700,0.05533196,0.69563695,1.61973298,0.00445530,1.42691013,0.12471753,0.00665557
-2.25412706,2.85953725,0.01000591,0.05083614,0.70840727,1.66499464,0.00376406,1.45937021,0.12097723,0.00636176
-2.24812406,2.90329682,0.00988451,0.04794421,0.71802699,1.70063430,0.00318607,1.48437005,0.11860840,0.00613171
-2.24212106,2.93477908,0.01019199,0.04670842,0.72407642,1.72580812,0.00271449,1.50109185,0.11762366,0.00596169
-2.23611806,2.95304267,0.01096456,0.04720593,0.72623167,1.73990915,0.00234288,1.50891836,0.11807286,0.00584914
-2.23011506,2.95763485,0.01224620,0.04954315,0.72427632,1.74259073,0.00206559,1.50745495,0.12004940,0.00579298
-2.22411206,2.94862482,0.01408923,0.05385916,0.71810902,1.73378090,0.00187796,1.49654354,0.12369530,0.00579374
-2.21810905,2.92661800,0.01655437,0.06032784,0.70774667,1.71368710,0.00177662,1.47626779,0.12920463,0.00585375
-2.21210605,2.89275073,0.01971051,0.06915862,0.69332321,1.68279093,0.00175958,1.44694952,0.13682532,0.00597714
-2.20610305,2.84866564,0.02363389,0.08059564,0.67508420,1.64183345,0.00182640,1.40913662,0.14685898,0.00616978
-2.20010005,2.79646851,0.02840684,0.09491525,0.65337749,1.59179160,0.00197818,1.36358324,0.15965876,0.00643919
-2.19409705,2.73866856,0.03411596,0.11242162,0.62864050,1.53384698,0.00221757,1.31122333,0.17562501,0.00679426
-2.18809405,2.67810420,0.04084968,0.13344043,0.60138488,1.46934847,0.00254876,1.25313880,0.19519870,0.00724505
-2.18209105,2.61785730,0.04869536,0.15831064,0.57217916,1.39977034,0.00297732,1.19052394,0.21885254,0.00780234
-2.17608804,2.56115875,0.05773581,0.18737432,0.54163016,1.32666770,0.00351006,1.12464763,0.24707990,0.00847727
-2.17008504,2.51128890,0.06804539,0.22096458,0.51036415,1.25163121,0.00415485,1.05681507,0.28038137,0.00928082
-2.16408204,2.47147612,0.07968577,0.25939194,0.47900827,1.17624276,0.00492036,0.98833059,0.31924942,0.01022331
-2.15807904,2.44479665,0.09270146,0.30292932,0.44817309,1.10203373,0.00581573,0.92046281,0.36415110,0.01131387
-2.15207604,2.43407900,0.10711529,0.35179610,0.41843667,1.03044729,0.00685030,0.85441348,0.41550941,0.01255985
-2.14607304,2.44181557,0.12292408,0.40614176,0.39033085,0.96280568,0.00803315,0.79129078,0.47368344,0.01396634
-2.14007004,2.47008404,0.14009467,0.46602962,0.36432977,0.90028332,0.00937277,0.73208768,0.53894821,0.01553558
-2.13406703,2.52048051,0.15856049,0.53142153,0.34084098,0.84388613,0.01087655,0.67766570,0.61147448,0.01726661
-2.12806403,2.59406623,0.17821903,0.60216403,0.32019919,0.79443712,0.01255038,0.62874401,0.69130949,0.01915479
-2.12206103,2.69132886,0.19893034,0.67797692,0.30266242,0.75256813,0.01439814,0.58589359,0.77835943,0.02119160
-2.11605803,2.81215946,0.22051672,0.75844488,0.28841059,0.71871725,0.01642126,0.54953599,0.87237423,0.02336440
-2.11005503,2.95584528,0.24276386,0.84301287,0.27754605,0.69313128,0.01861828,0.51994611,0.97293578,0.02565644
-2.10405203,3.12107854,0.26542338,0.93098591,0.27009608,0.67587254,0.02098447,0.49725818,1.07945017,0.02804693
-2.09804902,3.30598087,0.28821690,1.02153362,0.26601668,0.66682931,0.02351146,0.48147419,1.19114478,0.03051126
-2.09204602,3.50814251,0.31084154,1.11369991,0.26519768,0.66572889,0.02618697,0.47247403,1.30707068,0.03302145
-2.08604302,3.72467539,0.33297677,1.20641778,0.26746863,0.67215284,0.02899468,0.47002671,1.42611091,0.03554659
-2.08004002,3.95227859,0.35429225,1.29852910,0.27260531,0.68555348,0.03191412,0.47380195,1.54699471,0.03805355
-2.07403702,4.18731453,0.37445668,1.38880901,0.28033672,0.70527129,0.03492072,0.48338182,1.66831775,0.04050772
-2.06803402,4.42589392,0.39314693,1.47599416,0.29035220,0.73055257,0.03798606,0.49827201,1.78856818,0.04287383
-2.06203102,4.66396737,0.41005747,1.55881417,0.30230876,0.76056735,0.04107815,0.51791268,1.90615776,0.04511683
-2.05602801,4.89742124,0.42490942,1.63602501,0.31583838,0.79442698,0.04416193,0.54168878,2.01945756,0.04720287
-2.05002501,5.12217524,0.43745892,1.70644329,0.33055533,0.83120163,0.04719989,0.56893990,2.12683702,0.04910010
-2.04402201,5.33427941,0.44750452,1.76898021,0.34606343,0.86993740,0.05015280,0.59897001,2.22670529,0.05077961
-2.03801901,5.53000770,0.45489312,1.82267369,0.36196329,0.90967318,0.05298061,0.63105696,2.31755336,0.05221615
-2.03201601,5.70594593,0.45952433,1.86671771,0.37785941,0.94945716,0.05564337,0.66446237,2.39799574,0.05338880
-2.02601301,5.85907176,0.46135303,1.90048740,0.39336724,0.98836303,0.05810228,0.69844181,2.46680994,0.05428157
-2.02001001,5.98682443,0.46038995,1.92355911,0.40811998,1.02550580,0.06032074,0.73225556,2.52297238,0.05488370
-2.01400700,6.08716275,0.45670044,1.93572446,0.42177528,1.06005701,0.06226536,0.76518001,2.56568944,0.05518996
-2.00800400,6.15860950,0.45040144,1.93699799,0.43402150,1.09125933,0.06390704,0.79651969,2.59442226,0.05520069
-2.00200100,6.20028136,0.44165679,1.92761784,0.44458355,1.11844010,0.06522182,0.82561965,2.60890429,0.05492172
-1.99599800,6.21190338,0.43067125,1.90803965,0.45322818,1.14102366,0.06619172,0.85187817,2.60915093,0.05436410
-1.98999500,6.19380788,0.41768339,1.87892375,0.45976844,1.15854192,0.06680535,0.87475924,2.59546071,0.05354374
-1.98399200,6.14691766,0.40295785,1.84111613,0.46406730,1.17064301,0.06705836,0.89380444,2.56840782,0.05248088
-1.97798899,6.07271397,0.38677716,1.79562393,0.46604024,1.17709742,0.06695370,0.90864375,2.52882618,0.05119949
-1.97198599,5.97319036,0.36943362,1.74358624,0.46565656,1.17780140,0.06650153,0.91900477,2.47778565,0.04972660
-1.96598299,5.85079339,0.35122133,1.68624137,0.46293956,1.17277729,0.06571908,0.92471978,2.41656096,0.04809154
-1.95997999,5.70835207,0.33242897,1.62489152,0.45796527,1.16217066,0.06463006,0.92573022,2.34659464,0.04632517
-1.95397699,5.54899785,0.31333317,1.56086631,0.45085990,1.14624402,0.06326404,0.92208837,2.26945507,0.04445914
