energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.14257129,1.89744420,0.47940987,0.67133434,0.00002537,0.04411277,0.24021939,0.94471077,0.34723414,0.00000000
-3.13656828,1.85775626,0.44995421,0.65126398,0.00002716,0.04373132,0.23694018,0.93230685,0.34689695,0.00000000
-3.13056528,1.81671704,0.42212923,0.63114287,0.00002971,0.04328125,0.23330664,0.91887154,0.34579829,0.00000000
-3.12456228,1.77469943,0.39605101,0.61110599,0.00003311,0.04275195,0.22937794,0.90460126,0.34395466,0.00000000
-3.11855928,1.73209598,0.37180515,0.59129581,0.00003749,0.04213453,0.22522009,0.88969923,0.34139573,0.00000000
-3.11255628,1.68931976,0.34945081,0.57186453,0.00004298,0.04142236,0.22090523,0.87437330,0.33816499,0.00000000
-3.10655328,1.64680334,0.32902460,0.55297509,0.00004969,0.04061136,0.21651058,0.85883362,0.33431996,0.00000000
-3.10055028,1.60499548,0.31054400,0.53480071,0.00005777,0.03970033,0.21211718,0.84328998,0.32993180,0.00000000
-3.09454727,1.56435534,0.29401022,0.51752288,0.00006732,0.03869102,0.20780815,0.82794864,0.32508432,0.00000000
-3.08854427,1.52534397,0.27941032,0.50132773,0.00007849,0.03758813,0.20366678,0.81300868,0.31987217,0.00000000
-3.08254127,1.48841333,0.26671859,0.48640104,0.00009138,0.03639918,0.19977422,0.79865768,0.31439841,0.00000000
-3.07653827,1.45399304,0.25589723,0.47292203,0.00010610,0.03513421,0.19620698,0.78506690,0.30877147,0.00000000
-3.07053527,1.42247546,0.24689637,0.46105624,0.00012275,0.03380543,0.19303428,0.77238601,0.30310145,0.00000000
-3.06453227,1.39419985,0.23965366,0.45094794,0.00014140,0.03242668,0.19031535,0.76073761,0.29749611,0.00000000
-3.05852926,1.36943634,0.23409345,0.44271254,0.00016210,0.03101297,0.18809683,0.75021178,0.29205665,0.00000000
-3.05252626,1.34837080,0.23012592,0.43642929,0.00018492,0.02957987,0.18641033,0.74086105,0.28687347,0.00000000
-3.04652326,1.33109152,0.22764633,0.43213506,0.00020987,0.02814293,0.18527042,0.73269611,0.28202215,0.00000000
-3.04052026,1.31757875,0.22653443,0.42981927,0.00023698,0.02671716,0.18467306,0.72568259,0.27756001,0.00000000
-3.03451726,1.30769792,0.22665451,0.42942071,0.00026625,0.02531650,0.18459468,0.71973937,0.27352322,0.00000000
-3.02851426,1.30119726,0.22785598,0.43082633,0.00029772,0.02395344,0.18499196,0.71473860,0.26992488,0.00000000
-3.02251126,1.29771046,0.22997476,0.43387224,0.00033140,0.02263861,0.18580239,0.71050772,0.26675413,0.00000000
-3.01650825,1.29676448,0.23283541,0.43834713,0.00036736,0.02138065,0.18694563,0.70683351,0.26397633,0.00000000
-3.01050525,1.29779265,0.23625418,0.44399805,0.00040571,0.02018599,0.18832578,0.70346829,0.26153445,0.00000000
-3.00450225,1.30015263,0.24004278,0.45053819,0.00044662,0.01905892,0.18983422,0.70013796,0.25935148,0.00000000
-2.99849925,1.30314872,0.24401280,0.45765679,0.00049033,0.01800163,0.19135333,0.69655182,0.25733399,0.00000000
-2.99249625,1.30605762,0.24798075,0.46503038,0.00053720,0.01701443,0.19276055,0.69241364,0.25537645,0.00000000
-2.98649325,1.30815663,0.25177332,0.47233516,0.00058769,0.01609597,0.19393292,0.68743362,0.25336623,0.00000000
-2.98049025,1.30875290,0.25523282,0.47925985,0.00064240,0.01524361,0.19475175,0.68134066,0.25118904,0.00000000
-2.97448724,1.30721262,0.25822247,0.48551846,0.00070207,0.01445373,0.19510727,0.67389435,0.24873447,0.00000000
-2.96848424,1.30298852,0.26063130,0.49086243,0.00076759,0.01372213,0.19490301,0.66489618,0.24590137,0.00000000
-2.96248124,1.29564461,0.26237847,0.49509145,0.00084001,0.01304438,0.19405979,0.65419936,0.24260290,0.00000000
-2.95647824,1.28487688,0.26341675,0.49806269,0.00092049,0.01241621,0.19251899,0.64171677,0.23877079,0.00000000
-2.95047524,1.27052891,0.26373510,0.49969780,0.00101033,0.01183377,0.19024516,0.62742660,0.23435881,0.00000000
-2.94447224,1.25260186,0.26336007,0.49998746,0.00111090,0.01129391,0.18722761,0.61137553,0.22934519,0.00000000
-2.93846923,1.23125818,0.26235615,0.49899335,0.00122363,0.01079438,0.18348110,0.59367911,0.22373383,0.00000000
-2.93246623,1.20681907,0.26082496,0.49684743,0.00134993,0.01033394,0.17904548,0.57451937,0.21755438,0.00000000
-2.92646323,1.17975574,0.25890332,0.49374865,0.00149116,0.00991246,0.17398440,0.55413987,0.21086113,0.00000000
-2.92046023,1.15067512,0.25676045,0.48995728,0.00164852,0.00953085,0.16838300,0.53283820,0.20373074,0.00000000
-2.91445723,1.12030055,0.25459429,0.48578726,0.00182302,0.00919106,0.16234495,0.51095646,0.19625912,0.00000000
-2.90845423,1.08944855,0.25262723,0.48159692,0.00201536,0.00889591,0.15598862,0.48887003,0.18855738,0.00000000
-2.90245123,1.05900265,0.25110143,0.47777855,0.00222589,0.00864893,0.14944294,0.46697516,0.18074733,0.00000000
-2.89644822,1.02988561,0.25027386,0.47474735,0.00245450,0.00845417,0.14284279,0.44567590,0.17295652,0.00000000
-2.89044522,1.00303100,0.25041136,0.47293023,0.00270059,0.00831596,0.13632441,0.42537084,0.16531329,0.00000000
-2.88444222,0.97935550,0.25178571,0.47275493,0.00296300,0.00823864,0.13002076,0.40644036,0.15794180,0.00000000
-2.87843922,0.95973278,0.25466900,0.47463976,0.00323997,0.00822637,0.12405722,0.38923461,0.15095756,0.00000000
-2.87243622,0.94496986,0.25932913,0.47898440,0.00352913,0.00828287,0.11854763,0.37406286,0.14446336,0.00000000
-2.86643322,0.93578671,0.26602565,0.48616170,0.00382752,0.00841119,0.11359098,0.36118452,0.13854598,0.00000000
-2.86043022,0.93279935,0.27500577,0.49651088,0.00413161,0.00861354,0.10926865,0.35080196,0.13327367,0.00000000
-2.85442721,0.93650685,0.28650042,0.51033175,0.00443736,0.00889112,0.10564243,0.34305551,0.12869444,0.00000000
-2.84842421,0.94728207,0.30072037,0.52788010,0.00474034,0.00924399,0.10275330,0.33802056,0.12483537,0.00000000
-2.84242121,0.96536616,0.31785217,0.54936385,0.00503576,0.00967101,0.10062100,0.33570684,0.12170268,0.00000000
-2.83641821,0.99086625,0.33805376,0.57493991,0.00531869,0.01016974,0.09924427,0.33605975,0.11928268,0.00000000
-2.83041521,1.02375617,0.36144983,0.60471133,0.00558414,0.01073650,0.09860183,0.33896362,0.11754342,0.00000000
-2.82441221,1.06387948,0.38812668,0.63872462,0.00582722,0.01136634,0.09865400,0.34424670,0.11643694,0.00000000
-2.81840920,1.11095440,0.41812669,0.67696697,0.00604332,0.01205315,0.09934478,0.35168754,0.11590206,0.00000000
-2.81240620,1.16458030,0.45144256,0.71936340,0.00622826,0.01278975,0.10060433,0.36102255,0.11586743,0.00000000
-2.80640320,1.22424511,0.48801141,0.76577364,0.00637839,0.01356799,0.10235182,0.37195447,0.11625476,0.00000000
-2.80040020,1.28933367,0.52770906,0.81598908,0.00649077,0.01437898,0.10449836,0.38416129,0.11698218,0.00000000
-2.79439720,1.35913664,0.57034481,0.86972983,0.00656321,0.01521318,0.10695010,0.39730553,0.11796737,0.00000000
-2.78839420,1.43286003,0.61565726,0.92664231,0.00659439,0.01606067,0.10961117,0.41104344,0.11913057,0.00000000
-2.78239120,1.50963543,0.66331135,0.98629774,0.00658387,0.01691135,0.11238663,0.42503393,0.12039725,0.00000000
-2.77638819,1.58853111,0.71289738,1.04819202,0.00653211,0.01775512,0.11518505,0.43894702,0.12170035,0.00000000
-2.77038519,1.66856418,0.76393221,1.11174740,0.00644044,0.01858213,0.11792093,0.45247159,0.12298214,0.00000000
-2.76438219,1.74871404,0.81586315,1.17631651,0.00631099,0.01938304,0.12051673,0.46532236,0.12419553,0.00000000
-2.75837919,1.82793738,0.86807467,1.24118895,0.00614663,0.02014915,0.12290452,0.47724585,0.12530493,0.00000000
-2.75237619,1.90518477,0.91989819,1.30560084,0.00595083,0.02087270,0.12502729,0.48802541,0.12628660,0.00000000
-2.74637319,1.97941893,0.97062485,1.36874734,0.00572755,0.02154700,0.12683983,0.49748514,0.12712856,0.00000000
-2.74037019,2.04963448,1.01952110,1.42979808,0.00548111,0.02216663,0.12830920,0.50549272,0.12783008,0.00000000
-2.73436718,2.11487883,1.06584669,1.48791527,0.00521602,0.02272754,0.12941492,0.51196124,0.12840075,0.00000000
-2.72836418,2.17427387,1.10887459,1.54227389,0.00493687,0.02322725,0.13014872,0.51684986,0.12885933,0.00000000
-2.72236118,2.22703758,1.14791211,1.59208347,0.00464816,0.02366485,0.13051402,0.52016352,0.12923221,0.00000000
-2.71635818,2.27250504,1.18232236,1.63661053,0.00435423,0.02404111,0.13052515,0.52195167,0.12955179,0.00000000
-2.71035518,2.31014776,1.21154527,1.67520077,0.00405910,0.02435847,0.13020632,0.52230607,0.12985467,0.00000000
-2.70435218,2.33959057,1.23511710,1.70730005,0.00376643,0.02462103,0.12959039,0.52135778,0.13017975,0.00000000
-2.69834917,2.36062503,1.25268762,1.73247313,0.00347944,0.02483453,0.12871752,0.51927336,0.13056637,0.00000000
-2.69234617,2.37321873,1.26403413,1.75041927,0.00320090,0.02500624,0.12763369,0.51625048,0.13105241,0.00000000
-2.68634317,2.37751981,1.26907149,1.76098385,0.00293306,0.02514490,0.12638919,0.51251304,0.13167259,0.00000000
-2.68034017,2.37385612,1.26785779,1.76416532,0.00267769,0.02526061,0.12503709,0.50830589,0.13245682,0.00000000
-2.67433717,2.36272907,1.26059512,1.76011721,0.00243612,0.02536473,0.12363171,0.50388938,0.13342883,0.00000000
-2.66833417,2.34480216,1.24762555,1.74914488,0.00220922,0.02546979,0.12222725,0.49953392,0.13460500,0.00000000
-2.66233117,2.32088459,1.22942217,1.73169716,0.00199748,0.02558941,0.12087644,0.49551474,0.13599358,0.00000000
-2.65632816,2.29191064,1.20657590,1.70835333,0.00180106,0.02573825,0.11962948,0.49210698,0.13759413,0.00000000
-2.65032516,2.25891576,1.17977823,1.67980596,0.00161984,0.02593200,0.11853305,0.48958139,0.13939747,0.00000000
-2.64432216,2.22301038,1.14980108,1.64684048,0.00145347,0.02618736,0.11762965,0.48820078,0.14138594,0.00000000
-2.63831916,2.18535271,1.11747435,1.61031248,0.00130144,0.02652215,0.11695716,0.48821722,0.14353415,0.00000000
-2.63231616,2.14712167,1.08366227,1.57112380,0.00116311,0.02695532,0.11654868,0.48987030,0.14581009,0.00000000
-2.62631316,2.10949113,1.04923966,1.53019850,0.00103778,0.02750705,0.11643259,0.49338614,0.14817663,0.00000000
-2.62031016,2.07360654,1.01506888,1.48845980,0.00092468,0.02819887,0.11663289,0.49897734,0.15059339,0.00000000
-2.61430715,2.04056454,0.98197859,1.44680895,0.00082308,0.02905365,0.11716976,0.50684363,0.15301881,0.00000000
-2.60830415,2.01139627,0.95074487,1.40610664,0.00073224,0.03009564,0.11806023,0.51717286,0.15541245,0.00000000
-2.60230115,1.98705441,0.92207549,1.36715781,0.00065148,0.03135033,0.11931893,0.53014226,0.15773734,0.00000000
-2.59629815,1.96840392,0.89659752,1.33069976,0.00058017,0.03284428,0.12095893,0.54591939,0.15996218,0.00000000
-2.59029515,1.95621590,0.87484863,1.29739394,0.00051774,0.03460475,0.12299240,0.56466256,0.16206345,0.00000000
-2.58429215,1.95116404,0.85727172,1.26782100,0.00046370,0.03665914,0.12543121,0.58652017,0.16402712,0.00000000
-2.57828914,1.95382255,0.84421300,1.24247871,0.00041762,0.03903426,0.12828716,0.61162881,0.16584987,0.00000000
-2.57228614,1.96466474,0.83592268,1.22178216,0.00037918,0.04175544,0.13157203,0.64010961,0.16753978,0.00000000
-2.56628314,1.98406104,0.83255795,1.20606543,0.00034809,0.04484541,0.13529717,0.67206279,0.16911632,0.00000000
-2.56028014,2.01227572,0.83418749,1.19558402,0.00032417,0.04832297,0.13947269,0.70756037,0.17060967,0.00000000
-2.55427714,2.04946150,0.84079678,1.19051715,0.00030730,0.05220161,0.14410634,0.74663701,0.17205928,0.00000000
-2.54827414,2.09565153,0.85229370,1.19096941,0.00029744,0.05648803,0.14920186,0.78927947,0.17351176,0.00000000
-2.54227114,2.15074896,0.86851370,1.19697111,0.00029461,0.06118059,0.15475725,0.83541495,0.17501814,0.00000000
-2.53626813,2.21451411,0.88922420,1.20847708,0.00029891,0.06626792,0.16076263,0.88489908,0.17663070,0.00000000
-2.53026513,2.28655026,0.91412802,1.22536385,0.00031051,0.07172762,0.16719816,0.93750427,0.17839942,0.00000000
-2.52426213,2.36628904,0.94286566,1.24742550,0.00032962,0.07752524,0.17403200,0.99290934,0.18036832,0.00000000
-2.51825913,2.45297697,0.97501674,1.27436840,0.00035655,0.08361365,0.18121853,1.05069130,0.18257195,0.00000000
-2.51225613,2.54566474,1.01010077,1.30580592,0.00039166,0.08993275,0.18869694,1.11032025,0.18503202,0.00000000
-2.50625313,2.64320108,1.04757789,1.34125348,0.00043534,0.09640974,0.19639042,1.17115815,0.18775477,0.00000000
-2.50025013,2.74423285,1.08685008,1.38012540,0.00048805,0.10295997,0.20420606,1.23246231,0.19072882,0.00000000
-2.49424712,2.84721295,1.12726355,1.42173409,0.00055029,0.10948823,0.21203553,1.29339385,0.19392412,0.00000000
-2.48824412,2.95041705,1.16811292,1.46529286,0.00062258,0.11589077,0.21975664,1.35303154,0.19729165,0.00000000
-2.48224112,3.05197005,1.20864774,1.50992284,0.00070545,0.12205768,0.22723580,1.41039083,0.20076440,0.00000000
-2.47623812,3.14988219,1.24808183,1.55466479,0.00079943,0.12787585,0.23433129,1.46444759,0.20425923,0.00000000
-2.47023512,3.24209438,1.28560559,1.59849586,0.00090501,0.13323221,0.24089733,1.51416606,0.20767977,0.00000000
-2.46423212,3.32653150,1.32040135,1.64035132,0.00102265,0.13801719,0.24678864,1.55852966,0.21092024,0.00000000
-2.45822911,3.40116193,1.35166143,1.67915074,0.00115271,0.14212831,0.25186555,1.59657368,0.21386987,0.00000000
-2.45222611,3.46406099,1.37860846,1.71382792,0.00129544,0.14547360,0.25599913,1.62741818,0.21641786,0.00000000
-2.44622311,3.51347538,1.40051721,1.74336328,0.00145096,0.14797491,0.25907638,1.65029964,0.21845853,0.00000000
-2.44022011,3.54788583,1.41673698,1.76681756,0.00161919,0.14957068,0.26100496,1.66459983,0.21989639,0.00000000
-2.43421711,3.56606463,1.42671356,1.78336506,0.00179983,0.15021824,0.26171739,1.66987029,0.22065095,0.00000000
-2.42821411,3.56712531,1.43000960,1.79232492,0.00199234,0.14989552,0.26117444,1.66585138,0.22066085,0.00000000
-2.42221111,3.55056164,1.42632231,1.79318884,0.00219590,0.14860189,0.25936744,1.65248453,0.21988723,0.00000000
-2.41620810,3.51627393,1.41549754,1.78564365,0.00240935,0.14635836,0.25631950,1.62991738,0.21831611,0.00000000
-2.41020510,3.46458099,1.39753940,1.76958763,0.00263124,0.14320690,0.25208545,1.59850121,0.21595954,0.00000000
-2.40420210,3.39621710,1.37261472,1.74513960,0.00285974,0.13920902,0.24675052,1.55878086,0.21285568,0.00000000
-2.39819910,3.31231385,1.34105225,1.71264015,0.00309270,0.13444373,0.24042780,1.51147762,0.20906754,0.00000000
-2.39219610,3.21436776,1.30333636,1.67264499,0.00332764,0.12900484,0.23325469,1.45746590,0.20468064,0.00000000
-2.38619310,3.10419516,1.26009553,1.62591065,0.00356177,0.12299786,0.22538824,1.39774477,0.19979968,0.00000000
-2.38019010,2.98387648,1.21208626,1.57337314,0.00379204,0.11653654,0.21699993,1.33340585,0.19454426,0.00000000
-2.37418709,2.85569260,1.16017306,1.51612069,0.00401523,0.10973934,0.20826991,1.26559898,0.18904408,0.00000000
-2.36818409,2.72205631,1.10530543,1.45536180,0.00422795,0.10272585,0.19938099,1.19549723,0.18343367,0.00000000
-2.36218109,2.58544192,1.04849305,1.39239011,0.00442681,0.09561335,0.19051278,1.12426291,0.17784712,0.00000000
-2.35617809,2.44831609,0.99077993,1.32854768,0.00460845,0.08851377,0.18183609,1.05301591,0.17241281,0.00000000
-2.35017509,2.31307288,0.93321895,1.26518827,0.00476967,0.08153091,0.17350788,0.98280559,0.16724869,0.00000000
-2.34417209,2.18197522,0.87684745,1.20364201,0.00490752,0.07475825,0.16566706,0.91458727,0.16245806,0.00000000
-2.33816908,2.05710507,0.82266481,1.14518291,0.00501945,0.06827724,0.15843107,0.84920398,0.15812620,0.00000000
-2.33216608,1.94032345,0.77161263,1.09100012,0.00510334,0.06215616,0.15189357,0.78737379,0.15431792,0.00000000
-2.32616308,1.83324118,0.72455787,1.04217381,0.00515764,0.05644960,0.14612320,0.72968287,0.15107612,0.00000000
-2.32016008,1.73720049,0.68227923,0.99965596,0.00518140,0.05119834,0.14116331,0.67658405,0.14842136,0.00000000
-2.31415708,1.65326695,0.64545674,0.96425649,0.00517436,0.04642980,0.13703279,0.62840024,0.14635248,0.00000000
-2.30815408,1.58223096,0.61466440,0.93663418,0.00513697,0.04215887,0.13372772,0.58533223,0.14484803,0.00000000
-2.30215108,1.52461716,0.59036554,0.91729242,0.00507036,0.03838900,0.13122379,0.54746986,0.14386862,0.00000000
-2.29614807,1.48070043,0.57291064,0.90657885,0.00497639,0.03511362,0.12947932,0.51480567,0.14335981,0.00000000
-2.29014507,1.45052640,0.56253701,0.90468850,0.00485752,0.03231755,0.12843861,0.48725001,0.14325548,0.00000000
-2.28414207,1.43393490,0.55937006,0.91166936,0.00471680,0.02997866,0.12803554,0.46464667,0.14348144,0.00000000
-2.27813907,1.43058439,0.56342572,0.92743003,0.00455776,0.02806932,0.12819710,0.44678809,0.14395906,0.00000000
-2.27213607,1.43997608,0.57461369,0.95174835,0.00438430,0.02655787,0.12884677,0.43342954,0.14460884,0.00000000
-2.26613307,1.46147636,0.59274134,0.98428081,0.00420055,0.02540999,0.12990757,0.42430136,0.14535358,0.00000000
-2.26013007,1.49433671,0.61751821,1.02457216,0.00401079,0.02458979,0.13130464,0.41911913,0.14612114,0.00000000
-2.25412706,1.53771060,0.64856093,1.07206493,0.00381925,0.02406082,0.13296722,0.41759134,0.14684671,0.00000000
-2.24812406,1.59066723,0.68539889,1.12610890,0.00363001,0.02378683,0.13483011,0.41942449,0.14747433,0.00000000
-2.24212106,1.65220229,0.72748058,1.18597044,0.00344690,0.02373238,0.13683447,0.42432585,0.14795791,0.00000000
-2.23611806,1.72124632,0.77418100,1.25084203,0.00327332,0.02386326,0.13892806,0.43200404,0.14826155,0.00000000
-2.23011506,1.79667134,0.82481006,1.31985198,0.00311221,0.02414678,0.14106499,0.44216783,0.14835927,0.00000000
-2.22411206,1.87729660,0.87862238,1.39207488,0.00296596,0.02455195,0.14320503,0.45452377,0.14823435,0.00000000
-2.21810905,1.96189459,0.93482848,1.46654282,0.00283631,0.02504958,0.14531261,0.46877307,0.14787816,0.00000000
-2.21210605,2.04919789,0.99260729,1.54225766,0.00272437,0.02561229,0.14735573,0.48460838,0.14728882,0.00000000
-2.20610305,2.13790795,1.05112003,1.61820451,0.00263060,0.02621458,0.14930473,0.50171102,0.14646966,0.00000000
-2.20010005,2.22670631,1.10952512,1.69336630,0.00255482,0.02683285,0.15113126,0.51974912,0.14542771,0.00000000
-2.19409705,2.31426854,1.16699397,1.76673942,0.00249624,0.02744545,0.15280737,0.53837717,0.14417224,0.00000000
-2.18809405,2.39928124,1.22272705,1.83734997,0.00245353,0.02803275,0.15430497,0.55723719,0.14271353,0.00000000
-2.18209105,2.48046172,1.27596995,1.90427054,0.00242491,0.02857733,0.15559565,0.57596173,0.14106188,0.00000000
-2.17608804,2.55658002,1.32602874,1.96663671,0.00240819,0.02906408,0.15665089,0.59417875,0.13922693,0.00000000
-2.17008504,2.62648270,1.37228426,2.02366301,0.00240094,0.02948045,0.15744273,0.61151823,0.13721733,0.00000000
-2.16408204,2.68911728,1.41420468,2.07465757,0.00240052,0.02981664,0.15794476,0.62762030,0.13504067,0.00000000
-2.15807904,2.74355660,1.45135595,2.11903515,0.00240427,0.03006583,0.15813351,0.64214448,0.13270380,0.00000000
-2.15207604,2.78902187,1.48340975,2.15632790,0.00240952,0.03022436,0.15799004,0.65477960,0.13021330,0.00000000
-2.14607304,2.82490344,1.51014871,2.18619351,0.00241380,0.03029192,0.15750167,0.66525390,0.12757616,0.00000000
-2.14007004,2.85077817,1.53146871,2.20842065,0.00241485,0.03027160,0.15666376,0.67334470,0.12480062,0.00000000
-2.13406703,2.86642274,1.54737819,2.22293134,0.00241072,0.03016995,0.15548136,0.67888705,0.12189696,0.00000000
-2.12806403,2.87182202,1.55799484,2.22978042,0.00239989,0.02999689,0.15397063,0.68178099,0.11887832,0.00000000
-2.12206103,2.86717211,1.56353952,2.22915221,0.00238128,0.02976555,0.15215993,0.68199676,0.11576142,0.00000000
-2.11605803,2.85287779,1.56432800,2.22135461,0.00235430,0.02949198,0.15009050,0.67957770,0.11256710,0.00000000
-2.11005503,2.82954438,1.56076084,2.20681084,0.00231889,0.02919481,0.14781656,0.67464063,0.10932076,0.00000000
-2.10405203,2.79796412,1.55331167,2.18604939,0.00227556,0.02889474,0.14540494,0.66737347,0.10605253,0.00000000
-2.09804902,2.75909760,1.54251446,2.15969230,0.00222536,0.02861400,0.14293406,0.65803015,0.10279725,0.00000000
-2.09204602,2.71405065,1.52895003,2.12844230,0.00216988,0.02837572,0.14049234,0.64692299,0.09959430,0.00000000
-2.08604302,2.66404745,1.51323215,2.09306897,0.00211130,0.02820326,0.13817615,0.63441278,0.09648721,0.00000000
-2.08004002,2.61040073,1.49599355,2.05439433,0.00205231,0.02811947,0.13608718,0.62089688,0.09352309,0.00000000
-2.07403702,2.55447965,1.47787200,2.01327782,0.00199615,0.02814602,0.13432947,0.60679596,0.09075203,0.00000000
-2.06803402,2.49767653,1.45949659,1.97060106,0.00194658,0.02830267,0.13300620,0.59253976,0.08822623,0.00000000
-2.06203102,2.44137315,1.44147441,1.92725223,0.00190789,0.02860665,0.13221622,0.57855247,0.08599924,0.00000000
-2.05602801,2.38690752,1.42437757,1.88411030,0.00188492,0.02907207,0.13205066,0.56523849,0.08412504,0.00000000
-2.05002501,2.33554199,1.40873079,1.84202920,0.00188308,0.02970943,0.13258953,0.55296888,0.08265709,0.00000000
-2.04402201,2.28843354,1.39499955,1.80182192,0.00190832,0.03052528,0.13389863,0.54206933,0.08164740,0.00000000
-2.03801901,2.24660711,1.38357904,1.76424494,0.00196725,0.03152194,0.13602681,0.53280993,0.08114557,0.00000000
-2.03201601,2.21093250,1.37478406,1.72998303,0.00206708,0.03269743,0.13900364,0.52539724,0.08119786,0.00000000
-2.02601301,2.18210582,1.36884018,1.69963498,0.00221570,0.03404551,0.14283774,0.51996902,0.08184619,0.00000000
-2.02001001,2.16063581,1.36587655,1.67370060,0.00242168,0.03555590,0.14751574,0.51659167,0.08312724,0.00000000
-2.01400700,2.14683575,1.36592069,1.65256960,0.00269429,0.03721461,0.15300188,0.51526066,0.08507147,0.00000000
-2.00800400,2.14082119,1.36889569,1.63651275,0.00304342,0.03900445,0.15923845,0.51590381,0.08770226,0.00000000
-2.00200100,2.14251380,1.37462031,1.62567605,0.00347955,0.04090562,0.16614692,0.51838723,0.09103501,0.00000000
-1.99599800,2.15165133,1.38281220,1.62007837,0.00401363,0.04289647,0.17362983,0.52252376,0.09507633,0.00000000
-1.98999500,2.16780345,1.39309466,1.61961291,0.00465693,0.04495420,0.18157329,0.52808353,0.09982334,0.00000000
-1.98399200,2.19039319,1.40500696,1.62405283,0.00542078,0.04705577,0.18985013,0.53480604,0.10526301,0.00000000
-1.97798899,2.21872315,1.41801825,1.63306113,0.00631628,0.04917868,0.19832348,0.54241349,0.11137172,0.00000000
-1.97198599,2.25200572,1.43154479,1.64620465,0.00735400,0.05130173,0.20685079,0.55062450,0.11811497,0.00000000
-1.96598299,2.28939611,1.44497018,1.66297182,0.00854346,0.05340582,0.21528793,0.55916789,0.12544727,0.00000000
-1.95997999,2.33002696,1.45766782,1.68279362,0.00989274,0.05547449,0.22349346,0.56779573,0.13331230,0.00000000
-1.95397699,2.37304318,1.46902488,1.70506694,0.01140790,0.05749444,0.23133278,0.57629519,0.14164336,0.00000000
-1.94797399,2.41763540,1.47846690,1.72917934,0.01309246,0.05945582,0.23868194,0.58449870,0.15036401,0.00000000
-1.94197099,2.46307070,1.48548182,1.75453417,0.01494681,0.06135238,0.24543114,0.59229190,0.15938905,0.00000000
-1.93596798,2.50871925,1.48964249,1.78057488,0.01696773,0.06318142,0.25148767,0.59961912,0.16862576,0.00000000
-1.92996498,2.55407561,1.49062651,1.80680728,0.01914788,0.06494352,0.25677809,0.60648614,0.17797539,0.00000000
-1.92396198,2.59877379,1.48823247,1.83281878,0.02147537,0.06664211,0.26124989,0.61296013,0.18733483,0.00000000
-1.91795898,2.64259540,1.48239170,1.85829356,0.02393354,0.06828293,0.26487214,0.61916679,0.19659846,0.00000000
-1.91195598,2.68547048,1.47317490,1.88302293,0.02650080,0.06987324,0.26763557,0.62528484,0.20566017,0.00000000
-1.90595298,2.72747120,1.46079322,1.90691039,0.02915062,0.07142106,0.26955167,0.63153805,0.21441537,0.00000000
-1.89994997,2.76879863,1.44559369,1.92997117,0.03185181,0.07293427,0.27065124,0.63818534,0.22276298,0.00000000
-1.89394697,2.80976345,1.42804898,1.95232619,0.03456895,0.07441972,0.27098225,0.64550915,0.23060742,0.00000000
-1.88794397,2.85076150,1.40874202,1.97419088,0.03726296,0.07588243,0.27060712,0.65380274,0.23786041,0.00000000
-1.88194097,2.89224542,1.38834601,1.99585940,0.03989202,0.07732476,0.26959973,0.66335695,0.24444256,0.00000000
-1.87593797,2.93469393,1.36760065,2.01768508,0.04241250,0.07874586,0.26804209,0.67444680,0.25028475,0.00000000
-1.86993497,2.97857995,1.34728570,2.04005810,0.04478017,0.08014113,0.26602098,0.68731871,0.25532925,0.00000000
-1.86393197,3.02433940,1.32819280,2.06338147,0.04695143,0.08150202,0.26362464,0.70217855,0.25953051,0.00000000
-1.85792896,3.07234184,1.31109691,2.08804657,0.04888467,0.08281591,0.26093962,0.71918123,0.26285564,0.00000000
-1.85192596,3.12286440,1.29672845,2.11440930,0.05054155,0.08406627,0.25804803,0.73842197,0.26528466,0.00000000
-1.84592296,3.17607010,1.28574729,2.14276812,0.05188828,0.08523312,0.25502514,0.75992976,0.26681035,0.00000000
-1.83991996,3.23199135,1.27871963,2.17334478,0.05289680,0.08629352,0.25193759,0.78366306,0.26743800,0.00000000
-1.83391696,3.29051939,1.27609867,2.20626876,0.05354572,0.08722243,0.24884206,0.80950791,0.26718479,0.00000000
-1.82791396,3.35139993,1.27820973,2.24156596,0.05382112,0.08799358,0.24578459,0.83727861,0.26607913,0.00000000
-1.82191096,3.41423511,1.28524042,2.27915213,0.05371707,0.08858058,0.24280046,0.86672074,0.26415976,0.00000000
-1.81590795,3.47849168,1.29723617,2.31883132,0.05323581,0.08895793,0.23991458,0.89751655,0.26147484,0.00000000
-1.80990495,3.54351488,1.31410105,2.36029924,0.05238776,0.08910224,0.23714240,0.92929255,0.25808092,0.00000000
-1.80390195,3.60854766,1.33560405,2.40315153,0.05119113,0.08899327,0.23449120,0.96162892,0.25404193,0.00000000
-1.79789895,3.67275427,1.36139021,2.44689630,0.04967131,0.08861497,0.23196166,0.99407063,0.24942813,0.00000000
-1.79189595,3.73524743,1.39099628,2.49097071,0.04786004,0.08795633,0.22954965,1.02613986,0.24431511,0.00000000
-1.78589295,3.79511820,1.42387021,2.53476063,0.04579432,0.08701215,0.22724808,1.05734927,0.23878271,0.00000000
-1.77988994,3.85146729,1.45939354,2.57762270,0.04351521,0.08578353,0.22504877,1.08721594,0.23291404,0.00000000
