energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.08854427,7.34589544,0.00098905,0.19397451,0.08411094,3.83285884,0.80213557,3.23622002,0.52949452,0.00000000
-3.08254127,7.39131036,0.00099200,0.19118220,0.08235379,3.80361173,0.79130024,3.32181278,0.54059922,0.00000000
-3.07653827,7.43095300,0.00100881,0.18837216,0.08076920,3.77034956,0.77980484,3.40575981,0.55022604,0.00000000
-3.07053527,7.46485125,0.00104086,0.18561410,0.07936895,3.73365198,0.76789829,3.48733651,0.55832048,0.00000000
-3.06453227,7.49320994,0.00108939,0.18299184,0.07816929,3.69411528,0.75585706,3.56595156,0.56486852,0.00000000
-3.05852926,7.51640508,0.00115545,0.18060127,0.07719021,3.65234097,0.74397854,3.64115763,0.56989626,0.00000000
-3.05252626,7.53497084,0.00123986,0.17854781,0.07645447,3.60892461,0.73257353,3.71265548,0.57346801,0.00000000
-3.04652326,7.54957956,0.00134321,0.17694349,0.07598649,3.56444488,0.72195805,3.78029145,0.57568306,0.00000000
-3.04052026,7.56101525,0.00146575,0.17590367,0.07581099,3.51945282,0.71244466,3.84404867,0.57667113,0.00000000
-3.03451726,7.57014122,0.00160743,0.17554352,0.07595161,3.47446137,0.70433363,3.90403250,0.57658678,0.00000000
-3.02851426,7.57786309,0.00176780,0.17597433,0.07642954,3.42993517,0.69790397,3.96045095,0.57560286,0.00000000
-3.02251126,7.58508813,0.00194604,0.17729983,0.07726210,3.38628079,0.69340485,4.01359102,0.57390338,0.00000000
-3.01650825,7.59268288,0.00214092,0.17961240,0.07846147,3.34383773,0.69104740,4.06379232,0.57167610,0.00000000
-3.01050525,7.60143050,0.00235080,0.18298948,0.08003354,3.30287039,0.69099720,4.11141898,0.56910500,0.00000000
-3.00450225,7.61198992,0.00257365,0.18749014,0.08197697,3.26356160,0.69336784,4.15683133,0.56636319,0.00000000
-2.99849925,7.62485865,0.00280706,0.19315185,0.08428247,3.22600805,0.69821545,4.20035864,0.56360633,0.00000000
-2.99249625,7.64034126,0.00304831,0.19998776,0.08693230,3.19021827,0.70553468,4.24227424,0.56096706,0.00000000
-2.98649325,7.65852516,0.00329441,0.20798426,0.08990010,3.15611355,0.71525620,4.28277407,0.55855041,0.00000000
-2.98049025,7.67926547,0.00354216,0.21709920,0.09315106,3.12353220,0.72724578,4.32195976,0.55643065,0.00000000
-2.97448724,7.70217990,0.00378828,0.22726071,0.09664226,3.09223758,0.74130519,4.35982707,0.55464954,0.00000000
-2.96848424,7.72665470,0.00402948,0.23836672,0.10032349,3.06192972,0.75717489,4.39626008,0.55321605,0.00000000
-2.96248124,7.75186179,0.00426259,0.25028530,0.10413825,3.03226066,0.77453854,4.43103167,0.55210759,0.00000000
-2.95647824,7.77678706,0.00448466,0.26285589,0.10802511,3.00285309,0.79302937,4.46381016,0.55127263,0.00000000
-2.95047524,7.80026891,0.00469311,0.27589139,0.11191931,2.97332165,0.81223812,4.49417185,0.55063465,0.00000000
-2.94447224,7.82104586,0.00488582,0.28918121,0.11575457,2.94329629,0.83172265,4.52161903,0.55009710,0.00000000
-2.93846923,7.83781143,0.00506126,0.30249527,0.11946514,2.91244658,0.85101878,4.54560258,0.54954931,0.00000000
-2.93246623,7.84927413,0.00521860,0.31558881,0.12298785,2.88050602,0.86965227,4.56554811,0.54887295,0.00000000
-2.92646323,7.85421994,0.00535779,0.32820796,0.12626443,2.84729513,0.88715143,4.58088461,0.54794881,0.00000000
-2.92046023,7.85157464,0.00547961,0.34009601,0.12924358,2.81274228,0.90306020,4.59107394,0.54666361,0.00000000
-2.91445723,7.84046300,0.00558578,0.35100010,0.13188317,2.77690110,0.91695110,4.59563997,0.54491655,0.00000000
-2.90845423,7.82026207,0.00567891,0.36067809,0.13415211,2.73996348,0.92843777,4.59419584,0.54262531,0.00000000
-2.90245123,7.79064590,0.00576253,0.36890554,0.13603207,2.70226751,0.93718656,4.58646782,0.53973129,0.00000000
-2.89644822,7.75161928,0.00584109,0.37548232,0.13751878,2.66429965,0.94292679,4.57231455,0.53620375,0.00000000
-2.89044522,7.70353857,0.00591984,0.38023873,0.13862304,2.62669088,0.94545929,4.55174064,0.53204282,0.00000000
-2.88444222,7.64711825,0.00600480,0.38304084,0.13937112,2.59020673,0.94466276,4.52490364,0.52728114,0.00000000
-2.87843922,7.58342235,0.00610261,0.38379477,0.13980474,2.55573142,0.94049786,4.49211395,0.52198410,0.00000000
-2.87243622,7.51384082,0.00622041,0.38244971,0.13998042,2.52424651,0.93300851,4.45382754,0.51624860,0.00000000
-2.86643322,7.44005124,0.00636568,0.37899967,0.13996831,2.49680483,0.92232068,4.41063176,0.51020041,0.00000000
-2.86043022,7.36396743,0.00654605,0.37348361,0.13985041,2.47450053,0.90863823,4.36322472,0.50399018,0.00000000
-2.85442721,7.28767696,0.00676912,0.36598420,0.13971827,2.45843632,0.89223632,4.31238947,0.49778827,0.00000000
-2.84842421,7.21337002,0.00704227,0.35662510,0.13967022,2.44968906,0.87345233,4.25896420,0.49177858,0.00000000
-2.84242121,7.14326296,0.00737240,0.34556687,0.13980818,2.44927509,0.85267471,4.20381010,0.48615162,0.00000000
-2.83641821,7.07951986,0.00776577,0.33300179,0.14023415,2.45811642,0.83033029,4.14777866,0.48109710,0.00000000
-2.83041521,7.02417564,0.00822776,0.31914777,0.14104656,2.47700921,0.80687043,4.09168028,0.47679631,0.00000000
-2.82441221,6.97906453,0.00876270,0.30424154,0.14233655,2.50659574,0.78275660,4.03625601,0.47341468,0.00000000
-2.81840920,6.94575714,0.00937368,0.28853158,0.14418429,2.54734094,0.75844608,3.98215409,0.47109479,0.00000000
-2.81240620,6.92550921,0.01006237,0.27227095,0.14665560,2.59951455,0.73437827,3.92991261,0.46995007,0.00000000
-2.80640320,6.91922457,0.01082894,0.25571036,0.14979886,2.66317951,0.71096219,3.87994947,0.47005957,0.00000000
-2.80040020,6.92743400,0.01167195,0.23909180,0.15364254,2.73818740,0.68856569,3.83256012,0.47146399,0.00000000
-2.79439720,6.95029110,0.01258830,0.22264285,0.15819320,2.82418094,0.66750677,3.78792337,0.47416312,0.00000000
-2.78839420,6.98758530,0.01357327,0.20657196,0.16343430,2.92060380,0.64804730,3.74611476,0.47811481,0.00000000
-2.78239120,7.03877117,0.01462052,0.19106474,0.16932578,3.02671722,0.63038930,3.70712682,0.48323556,0.00000000
-2.77638819,7.10301257,0.01572222,0.17628140,0.17580447,3.14162309,0.61467385,3.67089496,0.48940269,0.00000000
-2.77038519,7.17923925,0.01686922,0.16235527,0.18278526,3.26429240,0.60098259,3.63732723,0.49645796,0.00000000
-2.76438219,7.26621280,0.01805123,0.14939242,0.19016320,3.39359800,0.58934147,3.60633632,0.50421255,0.00000000
-2.75837919,7.36259853,0.01925708,0.13747222,0.19781629,3.52835035,0.57972661,3.57787164,0.51245314,0.00000000
-2.75237619,7.46703932,0.02047503,0.12664880,0.20560892,3.66733458,0.57207177,3.55194943,0.52094886,0.00000000
-2.74637319,7.57822749,0.02169302,0.11695313,0.21339591,3.80934724,0.56627703,3.52867900,0.52945881,0.00000000
-2.74037019,7.69497087,0.02289905,0.10839565,0.22102695,3.95323100,0.56221813,3.50828326,0.53773983,0.00000000
-2.73436718,7.81624923,0.02408151,0.10096923,0.22835125,4.09790562,0.55975610,3.49111218,0.54555425,0.00000000
-2.72836418,7.94125814,0.02522947,0.09465222,0.23522234,4.24239363,0.55874653,3.47764786,0.55267727,0.00000000
-2.72236118,8.06943770,0.02633300,0.08941157,0.24150273,4.38583936,0.55904821,3.46850084,0.55890366,0.00000000
-2.71635818,8.20048436,0.02738345,0.08520572,0.24706827,4.52752039,0.56053076,3.46439723,0.56405366,0.00000000
-2.71035518,8.33434522,0.02837365,0.08198727,0.25181214,4.66685074,0.56308078,3.46615714,0.56797778,0.00000000
-2.70435218,8.47119476,0.02929806,0.07970522,0.25564816,4.80337550,0.56660658,3.47466501,0.57056033,0.00000000
-2.69834917,8.61139530,0.03015293,0.07830690,0.25851347,4.93675746,0.57104118,3.49083321,0.57172175,0.00000000
-2.69234617,8.75544316,0.03093628,0.07773932,0.26037031,5.06675623,0.57634369,3.51556046,0.57141957,0.00000000
-2.68634317,8.90390338,0.03164792,0.07795015,0.26120698,5.19320123,0.58249909,3.54968686,0.56964805,0.00000000
-2.68034017,9.05733668,0.03228934,0.07888825,0.26103786,5.31596030,0.58951649,3.59394774,0.56643675,0.00000000
-2.67433717,9.21622261,0.03286359,0.08050380,0.25990250,5.43490562,0.59742620,3.64892848,0.56184793,0.00000000
-2.66833417,9.38088340,0.03337508,0.08274813,0.25786392,5.54987947,0.60627585,3.71502249,0.55597314,0.00000000
-2.66233117,9.55141281,0.03382937,0.08557322,0.25500608,5.66066194,0.61612568,3.79239448,0.54892917,0.00000000
-2.65632816,9.72761434,0.03423288,0.08893115,0.25143073,5.76694282,0.62704355,3.88095084,0.54085355,0.00000000
-2.65032516,9.90895252,0.03459267,0.09277330,0.24725366,5.86829986,0.63909968,3.98031881,0.53189976,0.00000000
-2.64432216,10.09452040,0.03491614,0.09704965,0.24260072,5.96418493,0.65236169,4.08983543,0.52223257,0.00000000
-2.63831916,10.28302560,0.03521076,0.10170809,0.23760349,6.05391950,0.66688983,4.20854730,0.51202345,0.00000000
-2.63231616,10.47279606,0.03548381,0.10669381,0.23239499,6.13670001,0.68273288,4.33522115,0.50144640,0.00000000
-2.62631316,10.66180578,0.03574217,0.11194898,0.22710558,6.21161326,0.69992468,4.46836501,0.49067422,0.00000000
-2.62031016,10.84771960,0.03599208,0.11741256,0.22185903,6.27766136,0.71848140,4.60625947,0.47987537,0.00000000
-2.61430715,11.02795502,0.03623897,0.12302041,0.21676914,6.33379490,0.73839961,4.74699750,0.46921137,0.00000000
-2.60830415,11.19975813,0.03648731,0.12870564,0.21193677,6.37895274,0.75965507,4.88853153,0.45883479,0.00000000
-2.60230115,11.36029013,0.03674047,0.13439931,0.20744763,6.41210637,0.78220224,5.02872587,0.44888785,0.00000000
-2.59629815,11.50672008,0.03700063,0.14003129,0.20337059,6.43230617,0.80597434,5.16541225,0.43950141,0.00000000
-2.59029515,11.63631956,0.03726870,0.14553139,0.19975678,6.43872716,0.83088392,5.29644663,0.43079432,0.00000000
-2.58429215,11.74655477,0.03754430,0.15083076,0.19663935,6.43071170,0.85682382,5.41976496,0.42287312,0.00000000
-2.57828914,11.83517200,0.03782568,0.15586329,0.19403382,6.40780657,0.88366832,5.53343605,0.41583182,0.00000000
-2.57228614,11.90027276,0.03810977,0.16056724,0.19193905,6.36979278,0.91127453,5.63570987,0.40975177,0.00000000
-2.56628314,11.94037593,0.03839219,0.16488681,0.19033866,6.31670625,0.93948391,5.72505984,0.40470150,0.00000000
-2.56028014,11.95446481,0.03866727,0.16877372,0.18920292,6.24884862,0.96812381,5.80021825,0.40073645,0.00000000
-2.55427714,11.94201814,0.03892819,0.17218870,0.18849084,6.16678789,0.99700914,5.86020420,0.39789866,0.00000000
-2.54827414,11.90302510,0.03916707,0.17510281,0.18815250,6.07134900,1.02594417,5.90434378,0.39621630,0.00000000
-2.54227114,11.83798513,0.03937511,0.17749857,0.18813150,5.96359551,1.05472443,5.93228290,0.39570316,0.00000000
-2.53626813,11.74789422,0.03954282,0.17937080,0.18836727,5.84480351,1.08313884,5.94399308,0.39635809,0.00000000
-2.53026513,11.63421983,0.03966027,0.18072728,0.18879745,5.71642968,1.11097215,5.93977099,0.39816454,0.00000000
-2.52426213,11.49886698,0.03971734,0.18158894,0.18935999,5.58007544,1.13800761,5.92023258,0.40109027,0.00000000
-2.51825913,11.34413830,0.03970407,0.18198982,0.18999504,5.43744916,1.16403009,5.88630269,0.40508723,0.00000000
-2.51225613,11.17269026,0.03961107,0.18197667,0.19064667,5.29032861,1.18882938,5.83920092,0.41009188,0.00000000
-2.50625313,10.98748812,0.03942982,0.18160815,0.19126419,5.14052522,1.21220398,5.78042450,0.41602583,0.00000000
-2.50025013,10.79176105,0.03915317,0.18095372,0.19180324,4.98985158,1.23396493,5.71172859,0.42279704,0.00000000
-2.49424712,10.58895862,0.03877571,0.18009228,0.19222663,4.84009340,1.25393996,5.63510430,0.43030140,0.00000000
-2.48824412,10.38270915,0.03829418,0.17911036,0.19250488,4.69298612,1.27197743,5.55275458,0.43842495,0.00000000
-2.48224112,10.17677967,0.03770783,0.17810025,0.19261647,4.55019651,1.28795033,5.46706762,0.44704645,0.00000000
-2.47623812,9.97503689,0.03701876,0.17715774,0.19254798,4.41330887,1.30175980,5.38058762,0.45604046,0.00000000
-2.47023512,9.78140805,0.03623218,0.17637985,0.19229398,4.28381491,1.31333825,5.29598255,0.46528064,0.00000000
-2.46423212,9.59984031,0.03535658,0.17586235,0.19185679,4.16310661,1.32265190,5.21600831,0.47464339,0.00000000
-2.45822911,9.43425746,0.03440383,0.17569729,0.19124614,4.05247081,1.32970244,5.14346922,0.48401148,0.00000000
-2.45222611,9.28851251,0.03338916,0.17597057,0.19047871,3.95308445,1.33452800,5.08117447,0.49327766,0.00000000
-2.44622311,9.16633572,0.03233105,0.17675954,0.18957761,3.86600946,1.33720307,5.03189077,0.50234810,0.00000000
-2.44022011,9.07127733,0.03125102,0.17813076,0.18857184,3.79218656,1.33783757,4.99829143,0.51114541,0.00000000
-2.43421711,9.00664555,0.03017325,0.18013811,0.18749567,3.73242746,1.33657488,4.98290267,0.51961122,0.00000000
-2.42821411,8.97544067,0.02912420,0.18282095,0.18638794,3.68740541,1.33358908,4.98804808,0.52770813,0.00000000
-2.42221111,8.98028683,0.02813209,0.18620284,0.18529138,3.65764417,1.32908126,5.01579261,0.53542088,0.00000000
-2.41620810,9.02336362,0.02722626,0.19029054,0.18425182,3.64350624,1.32327517,5.06788768,0.54275678,0.00000000
-2.41020510,9.10634025,0.02643654,0.19507343,0.18331734,3.64518104,1.31641216,5.14571912,0.54974524,0.00000000
-2.40420210,9.23031519,0.02579259,0.20052340,0.18253741,3.66267417,1.30874574,5.25026001,0.55643633,0.00000000
-2.39819910,9.39576435,0.02532309,0.20659527,0.18196181,3.69579902,1.30053576,5.38203018,0.56289861,0.00000000
-2.39219610,9.60250085,0.02505510,0.21322756,0.18163963,3.74417183,1.29204239,5.54106431,0.56921605,0.00000000
-2.38619310,9.84964916,0.02501328,0.22034386,0.18161810,3.80721125,1.28352018,5.72689040,0.57548427,0.00000000
-2.38019010,10.13563573,0.02521923,0.22785450,0.18194136,3.88414332,1.27521219,5.93851983,0.58180618,0.00000000
-2.37418709,10.45819789,0.02569084,0.23565868,0.18264928,3.97401217,1.26734450,6.17445018,0.58828727,0.00000000
-2.36818409,10.81441168,0.02644175,0.24364694,0.18377619,4.07569681,1.26012127,6.43268146,0.59503061,0.00000000
-2.36218109,11.20073871,0.02748082,0.25170382,0.18534971,4.18793344,1.25372038,6.71074586,0.60213195,0.00000000
-2.35617809,11.61309110,0.02881178,0.25971080,0.18738963,4.30934265,1.24828991,7.00575053,0.60967499,0.00000000
-2.35017509,12.04691268,0.03043292,0.26754924,0.18990698,4.43846045,1.24394561,7.31443281,0.61772713,0.00000000
-2.34417209,12.49727385,0.03233695,0.27510334,0.19290325,4.57377162,1.24076926,7.63322618,0.62633584,0.00000000
-2.33816908,12.95897685,0.03451095,0.28226306,0.19636980,4.71374373,1.23880817,7.95833533,0.63552594,0.00000000
-2.33216608,13.42666764,0.03693651,0.28892676,0.20028767,4.85686018,1.23807579,8.28581794,0.64529777,0.00000000
-2.32616308,13.89495022,0.03958995,0.29500362,0.20462748,5.00165049,1.23855321,8.61167067,0.65562641,0.00000000
-2.32016008,14.35849910,0.04244269,0.30041564,0.20934985,5.14671631,1.24019168,8.93191642,0.66646200,0.00000000
-2.31415708,14.81216587,0.04546184,0.30509926,0.21440594,5.29075188,1.24291587,9.24269011,0.67773102,0.00000000
-2.30815408,15.25107584,0.04861074,0.30900644,0.21973836,5.43255806,1.24662766,9.54031982,0.68933862,0.00000000
-2.30215108,15.67071159,0.05184979,0.31210528,0.22528229,5.57104945,1.25121025,9.82140069,0.70117156,0.00000000
-2.29614807,16.06698076,0.05513723,0.31437999,0.23096682,5.70525481,1.25653243,10.08285901,0.71310194,0.00000000
-2.29014507,16.43626615,0.05843009,0.31583044,0.23671635,5.83431102,1.26245257,10.32200428,0.72499111,0.00000000
-2.28414207,16.77545757,0.06168508,0.31647118,0.24245220,5.95745196,1.26882224,10.53656787,0.73669392,0.00000000
-2.27813907,17.08196521,0.06485958,0.31632993,0.24809406,6.07399337,1.27548918,10.72472701,0.74806272,0.00000000
-2.27213607,17.35371592,0.06791253,0.31544578,0.25356151,6.18331569,1.28229957,10.88511406,0.75895117,0.00000000
-2.26613307,17.58913425,0.07080534,0.31386706,0.25877544,6.28484644,1.28909941,11.01681120,0.76921758,0.00000000
-2.26013007,17.78711087,0.07350265,0.31164896,0.26365920,6.37804427,1.29573509,11.11933173,0.77872771,0.00000000
-2.25412706,17.94696196,0.07597304,0.30885115,0.26813974,6.46238629,1.30205321,11.19258973,0.78735682,0.00000000
-2.24812406,18.06838306,0.07818958,0.30553534,0.27214851,6.53736031,1.30789993,11.23686020,0.79499129,0.00000000
-2.24212106,18.15140121,0.08013026,0.30176302,0.27562217,6.60246303,1.31311986,11.25273245,0.80152941,0.00000000
-2.23611806,18.19632920,0.08177828,0.29759339,0.27850318,6.65720491,1.31755507,11.24105977,0.80688194,0.00000000
-2.23011506,18.20372518,0.08312215,0.29308161,0.28074031,6.70112186,1.32104429,11.20290823,0.81097210,0.00000000
-2.22411206,18.17436025,0.08415571,0.28827746,0.28228903,6.73379327,1.32342276,11.13950782,0.81373558,0.00000000
-2.21810905,18.10919621,0.08487794,0.28322439,0.28311188,6.75486550,1.32452294,11.05220832,0.81512033,0.00000000
-2.21210605,18.00937416,0.08529275,0.27795903,0.28317889,6.76407929,1.32417636,10.94244240,0.81508666,0.00000000
-2.20610305,17.87621419,0.08540860,0.27251115,0.28246792,6.76129929,1.32221662,10.81169729,0.81360741,0.00000000
-2.20010005,17.71122508,0.08523806,0.26690405,0.28096521,6.74654354,1.31848377,10.66149619,0.81066855,0.00000000
-2.19409705,17.51612199,0.08479734,0.26115526,0.27866580,6.72001065,1.31282974,10.49338941,0.80627003,0.00000000
-2.18809405,17.29284951,0.08410575,0.25527763,0.27557413,6.68210245,1.30512479,10.30895472,0.80042696,0.00000000
-2.18209105,17.04360667,0.08318519,0.24928054,0.27170454,6.63344002,1.29526461,10.10980565,0.79317098,0.00000000
-2.17608804,16.77087031,0.08205957,0.24317134,0.26708180,6.57487124,1.28317763,9.89760576,0.78455165,0.00000000
-2.17008504,16.47741279,0.08075432,0.23695669,0.26174142,6.50746875,1.26883213,9.67408659,0.77463776,0.00000000
-2.16408204,16.16631087,0.07929586,0.23064397,0.25572996,6.43251738,1.25224264,9.44106657,0.76351832,0.00000000
-2.15807904,15.84094220,0.07771110,0.22424245,0.24910495,6.35149090,1.23347503,9.20046823,0.75130307,0.00000000
-2.15207604,15.50496744,0.07602696,0.21776431,0.24193466,6.26601863,1.21265007,8.95433103,0.73812231,0.00000000
-2.14607304,15.16229626,0.07426997,0.21122538,0.23429749,6.17784292,1.18994484,8.70481744,0.72412590,0.00000000
-2.14007004,14.81703695,0.07246578,0.20464558,0.22628098,6.08876925,1.16559189,8.45421042,0.70948140,0.00000000
-2.13406703,14.47343019,0.07063878,0.19804907,0.21798061,6.00061089,1.13987591,8.20490108,0.69437134,0.00000000
-2.12806403,14.13576890,0.06881174,0.19146406,0.20949808,5.91513089,1.11312806,7.95936580,0.67898953,0.00000000
-2.12206103,13.80830675,0.06700541,0.18492244,0.20093947,5.83398385,1.08571791,7.72013294,0.66353669,0.00000000
-2.11605803,13.49515904,0.06523825,0.17845909,0.19241307,5.75866047,1.05804352,7.48974006,0.64821547,0.00000000
-2.11005503,13.20020013,0.06352610,0.17211105,0.18402709,5.69043754,1.03051984,7.27068296,0.63322507,0.00000000
-2.10405203,12.92696208,0.06188196,0.16591659,0.17588735,5.63033586,1.00356614,7.06535878,0.61875575,0.00000000
-2.09804902,12.67853913,0.06031582,0.15991417,0.16809488,5.57908817,0.97759287,6.87600540,0.60498354,0.00000000
-2.09204602,12.45750267,0.05883454,0.15414142,0.16074384,5.53711885,0.95298873,6.70464007,0.59206528,0.00000000
-2.08604302,12.26583070,0.05744183,0.14863418,0.15391951,5.50453645,0.93010832,6.55300004,0.58013437,0.00000000
-2.08004002,12.10485533,0.05613828,0.14342563,0.14769662,5.48113933,0.90926118,6.42248809,0.56929742,0.00000000
-2.07403702,11.97523091,0.05492153,0.13854553,0.14213814,5.46643442,0.89070249,6.31412560,0.55963186,0.00000000
-2.06803402,11.87692429,0.05378646,0.13401961,0.13729431,5.45966806,0.87462588,6.22851547,0.55118477,0.00000000
-2.06203102,11.80922797,0.05272556,0.12986913,0.13320227,5.45986752,0.86115868,6.16581684,0.54397284,0.00000000
-2.05602801,11.77079540,0.05172926,0.12611060,0.12988600,5.46589111,0.85035966,6.12573297,0.53798350,0.00000000
-2.05002501,11.75969702,0.05078638,0.12275563,0.12735668,5.47648452,0.84221933,6.10751308,0.53317717,0.00000000
-2.04402201,11.77349447,0.04988468,0.11981098,0.12561346,5.49034055,0.83666274,6.10996845,0.52949031,0.00000000
-2.03801901,11.80932964,0.04901133,0.11727862,0.12464446,5.50615928,0.83355443,6.13150221,0.52683939,0.00000000
-2.03201601,11.86402470,0.04815346,0.11515599,0.12442801,5.52270585,0.83270541,6.17015201,0.52512524,0.00000000
-2.02601301,11.93418869,0.04729866,0.11343626,0.12493406,5.53886289,0.83388167,6.22364393,0.52423782,0.00000000
-2.02001001,12.01632616,0.04643551,0.11210868,0.12612557,5.55367518,0.83681385,6.28945567,0.52406100,0.00000000
-2.01400700,12.10694327,0.04555394,0.11115895,0.12796003,5.56638446,0.84120762,6.36488661,0.52447717,0.00000000
-2.00800400,12.20264715,0.04464565,0.11056958,0.13039071,5.57645271,0.84675436,6.44713210,0.52537162,0.00000000
-2.00200100,12.30023459,0.04370436,0.11032028,0.13336795,5.58357314,0.85314167,6.53335904,0.52663622,0.00000000
-1.99599800,12.39676690,0.04272605,0.11038830,0.13684015,5.58766853,0.86006334,6.62078000,0.52817261,0.00000000
-1.98999500,12.48962851,0.04170902,0.11074882,0.14075461,5.58887745,0.86722851,6.70672286,0.52989458,0.00000000
-1.98399200,12.57656771,0.04065394,0.11137525,0.14505819,5.58752946,0.87436963,6.78869354,0.53172966,0.00000000
-1.97798899,12.65571897,0.03956379,0.11223959,0.14969769,5.58411105,0.88124917,6.86442949,0.53362000,0.00000000
-1.97198599,12.72560733,0.03844371,0.11331273,0.15462014,5.57922466,0.88766486,6.93194208,0.53552250,0.00000000
-1.96598299,12.78513589,0.03730081,0.11456475,0.15977294,5.57354333,0.89345348,6.98954667,0.53740821,0.00000000
-1.95997999,12.83355890,0.03614391,0.11596527,0.16510394,5.56776394,0.89849305,7.03587977,0.53926139,0.00000000
-1.95397699,12.87044300,0.03498329,0.11748377,0.17056146,5.56256199,0.90270383,7.06990319,0.54107793,0.00000000
-1.94797399,12.89562023,0.03383031,0.11908990,0.17609438,5.55855062,0.90604780,7.09089588,0.54286374,0.00000000
-1.94197099,12.90913640,0.03269715,0.12075392,0.18165230,5.55624640,0.90852722,7.09843485,0.54463285,0.00000000
-1.93596798,12.91119857,0.03159646,0.12244699,0.18718590,5.55604398,0.91018207,7.09236679,0.54640564,0.00000000
-1.92996498,12.90212535,0.03054108,0.12414163,0.19264738,5.55820084,0.91108684,7.07277280,0.54820717,0.00000000
-1.92396198,12.88230311,0.02954369,0.12581210,0.19799119,5.56283300,0.91134663,7.03992864,0.55006575,0.00000000
-1.91795898,12.85215081,0.02861662,0.12743479,0.20317488,5.56992164,0.91109290,6.99426321,0.55201184,0.00000000
-1.91195598,12.81209519,0.02777153,0.12898861,0.20816022,5.57932986,0.91047885,6.93631768,0.55407729,0.00000000
-1.90595298,12.76255729,0.02701925,0.13045535,0.21291435,5.59082813,0.90967472,6.86670781,0.55629489,0.00000000
-1.89994997,12.70395033,0.02636959,0.13181990,0.21741118,5.60412654,0.90886292,6.78609122,0.55869824,0.00000000
-1.89394697,12.63668793,0.02583113,0.13307053,0.22163263,5.61891134,0.90823319,6.69514121,0.56132191,0.00000000
-1.88794397,12.56120110,0.02541114,0.13419895,0.22557001,5.63488317,0.90797781,6.59452793,0.56420164,0.00000000
-1.88194097,12.47796149,0.02511544,0.13520032,0.22922504,5.65179414,0.90828686,6.48490721,0.56737470,0.00000000
-1.87593797,12.38750796,0.02494832,0.13607311,0.23261080,5.66948133,0.90934352,6.36691668,0.57088013,0.00000000
-1.86993497,12.29047351,0.02491244,0.13681884,0.23575222,5.68789412,0.91131960,6.24117831,0.57475872,0.00000000
-1.86393197,12.18760934,0.02500884,0.13744167,0.23868621,5.70711387,0.91437115,6.10830603,0.57905289,0.00000000
-1.85792896,12.07980326,0.02523685,0.13794793,0.24146125,5.72736423,0.91863433,5.96891681,0.58380601,0.00000000
-1.85192596,11.96809001,0.02559413,0.13834544,0.24413648,5.74901183,0.92422157,5.82364326,0.58906142,0.00000000
-1.84592296,11.85365187,0.02607670,0.13864289,0.24678022,5.77255712,0.93121811,5.67314618,0.59486101,0.00000000
-1.83991996,11.73780849,0.02667901,0.13884910,0.24946790,5.79861612,0.93967899,5.51812500,0.60124335,0.00000000
-1.83391696,11.62199599,0.02739400,0.13897231,0.25227959,5.82789431,0.94962673,5.35932504,0.60824149,0.00000000
-1.82791396,11.50773591,0.02821326,0.13901952,0.25529691,5.86115436,0.96104956,5.19754030,0.61588052,0.00000000
-1.82191096,11.39659566,0.02912720,0.13899592,0.25859983,5.89917973,0.97390057,5.03361117,0.62417497,0.00000000
-1.81590795,11.29014241,0.03012524,0.13890444,0.26226309,5.94273641,0.98809766,4.86841711,0.63312626,0.00000000
-1.80990495,11.18989326,0.03119604,0.13874550,0.26635262,5.99253504,1.00352439,4.70286425,0.64272033,0.00000000
-1.80390195,11.09726441,0.03232776,0.13851686,0.27092215,6.04919557,1.02003185,4.53786889,0.65292561,0.00000000
-1.79789895,11.01352242,0.03350834,0.13821378,0.27601001,6.11321649,1.03744127,4.37433782,0.66369157,0.00000000
-1.79189595,10.93974041,0.03472578,0.13782925,0.28163644,6.18495016,1.05554770,4.21314660,0.67494794,0.00000000
-1.78589295,10.87676180,0.03596842,0.13735458,0.28780152,6.26458544,1.07412428,4.05511747,0.68660476,0.00000000
-1.77988994,10.82517370,0.03722525,0.13677994,0.29448393,6.35213854,1.09292727,3.90099793,0.69855341,0.00000000
-1.77388694,10.78529163,0.03848619,0.13609524,0.30164042,6.44745223,1.11170161,3.75144167,0.71066857,0.00000000
-1.76788394,10.75715633,0.03974233,0.13529093,0.30920648,6.55020334,1.13018687,3.60699276,0.72281127,0.00000000
-1.76188094,10.74054309,0.04098616,0.13435899,0.31709779,6.65991793,1.14812351,3.46807412,0.73483292,0.00000000
-1.75587794,10.73498302,0.04221183,0.13329380,0.32521272,6.77599330,1.16525920,3.33498098,0.74658019,0.00000000
-1.74987494,10.73979531,0.04341530,0.13209301,0.33343583,6.89772536,1.18135529,3.20787947,0.75790076,0.00000000
-1.74387194,10.75412855,0.04459452,0.13075833,0.34164198,7.02433993,1.19619301,3.08681063,0.76864961,0.00000000
-1.73786893,10.77700920,0.04574955,0.12929611,0.34970123,7.15502626,1.20957956,2.97169928,0.77869562,0.00000000
-1.73186593,10.80739431,0.04688268,0.12771778,0.35748413,7.28897071,1.22135381,2.86236750,0.78792835,0.00000000
-1.72586293,10.84422581,0.04799851,0.12604011,0.36486714,7.42538895,1.23139154,2.75855178,0.79626448,0.00000000
