energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-0.12906453,1.63604152,1.03224080,0.06734227,0.00833421,0.44116432,1.15354399,0.36228907,0.65910857,0.00000000
-0.12306153,1.67190096,1.02969855,0.06902718,0.00997622,0.45140791,1.14588386,0.37575982,0.64886537,0.00000000
-0.11705853,1.71194319,1.02660753,0.07086586,0.01186071,0.46294789,1.14001988,0.39062637,0.63860099,0.00000000
-0.11105553,1.75648159,1.02352213,0.07286308,0.01400373,0.47579801,1.13633688,0.40694494,0.62860604,0.00000000
-0.10505253,1.80569445,1.02097557,0.07501849,0.01641835,0.48992686,1.13512916,0.42473523,0.61914705,0.00000000
-0.09904952,1.85960066,1.01945303,0.07732560,0.01911373,0.50525540,1.13658708,0.44397424,0.61045528,0.00000000
-0.09304652,1.91804163,1.01936714,0.07977108,0.02209412,0.52165645,1.14078820,0.46459136,0.60271746,0.00000000
-0.08704352,1.98067040,1.02103705,0.08233437,0.02535793,0.53895610,1.14769306,0.48646536,0.59606905,0.00000000
-0.08104052,2.04694873,1.02467192,0.08498764,0.02889687,0.55693683,1.15714583,0.50942325,0.59059000,0.00000000
-0.07503752,2.11615227,1.03035969,0.08769618,0.03269520,0.57534234,1.16887967,0.53324116,0.58630333,0.00000000
-0.06903452,2.18738381,1.03806159,0.09041908,0.03672915,0.59388386,1.18252632,0.55764749,0.58317632,0.00000000
-0.06303152,2.25959423,1.04761245,0.09311034,0.04096666,0.61224755,1.19762965,0.58232799,0.58112428,0.00000000
-0.05702851,2.33161025,1.05872702,0.09572026,0.04536723,0.63010274,1.21366236,0.60693280,0.58001659,0.00000000
-0.05102551,2.40216795,1.07101154,0.09819708,0.04988227,0.64711082,1.23004516,0.63108526,0.57968462,0.00000000
-0.04502251,2.46995073,1.08398032,0.10048876,0.05445563,0.66293418,1.24616758,0.65439194,0.57993107,0.00000000
-0.03901951,2.53363004,1.09707622,0.10254486,0.05902459,0.67724515,1.26140954,0.67645387,0.58054030,0.00000000
-0.03301651,2.59190741,1.10969423,0.10431846,0.06352110,0.68973440,1.27516285,0.69687819,0.58128912,0.00000000
-0.02701351,2.64355586,1.12120687,0.10576788,0.06787338,0.70011881,1.28685172,0.71529000,0.58195745,0.00000000
-0.02101051,2.68745917,1.13099041,0.10685826,0.07200782,0.70814831,1.29595153,0.73134386,0.58233836,0.00000000
-0.01500750,2.72264742,1.13845052,0.10756291,0.07585097,0.71361171,1.30200524,0.74473448,0.58224716,0.00000000
-0.00900450,2.74832728,1.14304645,0.10786426,0.07933181,0.71634138,1.30463676,0.75520619,0.58152892,0.00000000
-0.00300150,2.76390614,1.14431255,0.10775447,0.08238393,0.71621660,1.30356097,0.76256074,0.58006434,0.00000000
0.00300150,2.76900901,1.14187629,0.10723563,0.08494775,0.71316571,1.29858996,0.76666334,0.57777348,0.00000000
0.00900450,2.76348770,1.13547220,0.10631957,0.08697251,0.70716692,1.28963558,0.76744640,0.57461752,0.00000000
0.01500750,2.74742213,1.12495105,0.10502725,0.08841808,0.69824796,1.27670817,0.76491108,0.57059828,0.00000000
0.02101051,2.72111374,1.11028417,0.10338779,0.08925640,0.68648457,1.25991175,0.75912654,0.56575568,0.00000000
0.02701351,2.68507158,1.09156280,0.10143727,0.08947254,0.67199791,1.23943603,0.75022684,0.56016339,0.00000000
0.03301651,2.63999169,1.06899273,0.09921720,0.08906527,0.65495108,1.21554567,0.73840584,0.55392275,0.00000000
0.03901951,2.58673076,1.04288453,0.09677287,0.08804719,0.63554480,1.18856736,0.72391010,0.54715556,0.00000000
0.04502251,2.52627531,1.01364003,0.09415164,0.08644437,0.61401240,1.15887542,0.70703029,0.53999588,0.00000000
0.05102551,2.45970764,0.98173579,0.09140120,0.08429546,0.59061427,1.12687655,0.68809136,0.53258157,0.00000000
0.05702851,2.38816999,0.94770425,0.08856794,0.08165044,0.56563189,1.09299439,0.66744189,0.52504574,0.00000000
0.06303152,2.31282845,0.91211373,0.08569542,0.07856897,0.53936163,1.05765471,0.64544310,0.51750885,0.00000000
0.06903452,2.23483785,0.87554788,0.08282312,0.07511841,0.51210839,1.02127169,0.62245789,0.51007167,0.00000000
0.07503752,2.15530915,0.83858568,0.07998540,0.07137171,0.48417930,0.98423592,0.59884042,0.50280964,0.00000000
0.08104052,2.07528035,0.80178284,0.07721077,0.06740516,0.45587764,0.94690453,0.57492654,0.49576884,0.00000000
0.08704352,1.99569207,0.76565510,0.07452144,0.06329609,0.42749708,0.90959379,0.55102542,0.48896382,0.00000000
0.09304652,1.91736836,0.73066430,0.07193322,0.05912071,0.39931636,0.87257434,0.52741274,0.48237737,0.00000000
0.09904952,1.84100347,0.69720747,0.06945564,0.05495211,0.37159472,0.83606907,0.50432554,0.47596233,0.00000000
0.10505253,1.76715468,0.66560927,0.06709247,0.05085847,0.34456794,0.80025364,0.48195892,0.46964518,0.00000000
0.11105553,1.69624115,0.63611794,0.06484228,0.04690157,0.31844534,0.76525938,0.46046463,0.46333134,0.00000000
0.11705853,1.62854864,0.60890452,0.06269939,0.04313565,0.29340756,0.73117815,0.43995145,0.45691178,0.00000000
0.12306153,1.56423935,0.58406544,0.06065477,0.03960660,0.26960539,0.69806898,0.42048736,0.45027056,0.00000000
0.12906453,1.50336636,0.56162773,0.05869713,0.03635150,0.24715955,0.66596572,0.40210317,0.44329299,0.00000000
0.13506753,1.44589154,0.54155675,0.05681401,0.03339852,0.22616128,0.63488547,0.38479741,0.43587372,0.00000000
0.14107054,1.39170603,0.52376573,0.05499281,0.03076707,0.20667389,0.60483702,0.36854226,0.42792451,0.00000000
0.14707354,1.34065210,0.50812645,0.05322178,0.02846829,0.18873499,0.57582899,0.35329005,0.41938109,0.00000000
0.15307654,1.29254524,0.49448073,0.05149087,0.02650567,0.17235934,0.54787709,0.33898010,0.41020881,0.00000000
0.15907954,1.24719545,0.48265185,0.04979241,0.02487594,0.15754214,0.52101022,0.32554544,0.40040673,0.00000000
0.16508254,1.20442651,0.47245546,0.04812165,0.02356994,0.14426261,0.49527496,0.31291924,0.39000986,0.00000000
0.17108554,1.16409259,0.46370957,0.04647707,0.02257367,0.13248761,0.47073844,0.30104046,0.37908955,0.00000000
0.17708854,1.12609126,0.45624306,0.04486051,0.02186927,0.12217530,0.44748927,0.28985864,0.36775190,0.00000000
0.18309155,1.09037243,0.44990241,0.04327711,0.02143597,0.11327838,0.42563672,0.27933752,0.35613427,0.00000000
0.18909455,1.05694289,0.44455656,0.04173499,0.02125101,0.10574708,0.40530810,0.26945741,0.34440020,0.00000000
0.19509755,1.02586647,0.44009963,0.04024491,0.02129038,0.09953154,0.38664457,0.26021623,0.33273278,0.00000000
0.20110055,0.99725971,0.43645159,0.03881960,0.02152954,0.09458361,0.36979567,0.25162922,0.32132705,0.00000000
0.20710355,0.97128367,0.43355702,0.03747316,0.02194389,0.09085797,0.35491278,0.24372740,0.31038165,0.00000000
0.21310655,0.94813227,0.43138197,0.03622028,0.02250920,0.08831261,0.34214199,0.23655491,0.30009015,0.00000000
0.21910955,0.92801795,0.42990951,0.03507545,0.02320187,0.08690857,0.33161658,0.23016539,0.29063256,0.00000000
0.22511256,0.91115544,0.42913400,0.03405219,0.02399907,0.08660925,0.32344970,0.22461772,0.28216736,0.00000000
0.23111556,0.89774472,0.42905470,0.03316231,0.02487879,0.08737898,0.31772745,0.21997126,0.27482441,0.00000000
0.23711856,0.88795401,0.42966906,0.03241528,0.02581985,0.08918149,0.31450274,0.21628096,0.26869917,0.00000000
0.24312156,0.88190393,0.43096612,0.03181763,0.02680176,0.09197791,0.31379033,0.21359260,0.26384828,0.00000000
0.24912456,0.87965365,0.43292053,0.03137258,0.02780469,0.09572487,0.31556324,0.21193846,0.26028699,0.00000000
0.25512756,0.88118990,0.43548740,0.03107980,0.02880936,0.10037258,0.31975070,0.21133358,0.25798824,0.00000000
0.26113057,0.88641961,0.43859861,0.03093527,0.02979696,0.10586324,0.32623786,0.21177302,0.25688363,0.00000000
0.26713357,0.89516659,0.44216045,0.03093141,0.03074917,0.11212982,0.33486734,0.21323000,0.25686614,0.00000000
0.27313657,0.90717249,0.44605317,0.03105732,0.03164819,0.11909530,0.34544244,0.21565538,0.25779445,0.00000000
0.27913957,0.92210230,0.45013221,0.03129922,0.03247685,0.12667263,0.35773216,0.21897815,0.25949874,0.00000000
0.28514257,0.93955401,0.45423121,0.03164096,0.03321882,0.13476523,0.37147771,0.22310724,0.26178764,0.00000000
0.29114557,0.95907206,0.45816671,0.03206472,0.03385885,0.14326829,0.38640027,0.22793437,0.26445594,0.00000000
0.29714857,0.98016394,0.46174418,0.03255175,0.03438311,0.15207062,0.40220974,0.23333780,0.26729301,0.00000000
0.30315158,1.00231911,0.46476519,0.03308316,0.03477951,0.16105708,0.41861410,0.23918692,0.27009113,0.00000000
0.30915458,1.02502916,0.46703525,0.03364069,0.03503806,0.17011155,0.43532886,0.24534722,0.27265377,0.00000000
0.31515758,1.04780819,0.46837197,0.03420749,0.03515124,0.17912008,0.45208634,0.25168553,0.27480325,0.00000000
0.32116058,1.07021227,0.46861301,0.03476882,0.03511428,0.18797430,0.46864417,0.25807520,0.27638743,0.00000000
0.32716358,1.09185682,0.46762344,0.03531254,0.03492543,0.19657462,0.48479254,0.26440084,0.27728533,0.00000000
0.33316658,1.11243096,0.46530204,0.03582963,0.03458608,0.20483330,0.50036005,0.27056243,0.27741131,0.00000000
0.33916958,1.13170793,0.46158630,0.03631439,0.03410083,0.21267702,0.51521754,0.27647859,0.27671769,0.00000000
0.34517259,1.14955097,0.45645568,0.03676455,0.03347741,0.22004879,0.52927986,0.28208874,0.27519580,0.00000000
0.35117559,1.16591430,0.44993311,0.03718116,0.03272649,0.22690918,0.54250538,0.28735403,0.27287538,0.00000000
0.35717859,1.18083911,0.44208460,0.03756832,0.03186133,0.23323667,0.55489328,0.29225709,0.26982242,0.00000000
0.36318159,1.19444471,0.43301696,0.03793274,0.03089742,0.23902714,0.56647869,0.29680053,0.26613567,0.00000000
0.36918459,1.20691546,0.42287392,0.03828316,0.02985188,0.24429249,0.57732601,0.30100428,0.26194192,0.00000000
0.37518759,1.21848419,0.41183070,0.03862970,0.02874293,0.24905848,0.58752074,0.30490205,0.25739032,0.00000000
0.38119060,1.22941307,0.40008753,0.03898305,0.02758928,0.25336192,0.59716031,0.30853701,0.25264621,0.00000000
0.38719360,1.23997318,0.38786245,0.03935378,0.02640943,0.25724731,0.60634444,0.31195704,0.24788441,0.00000000
0.39319660,1.25042395,0.37538373,0.03975151,0.02522114,0.26076332,0.61516567,0.31520991,0.24328269,0.00000000
0.39919960,1.26099372,0.36288248,0.04018429,0.02404083,0.26395904,0.62370059,0.31833849,0.23901543,0.00000000
0.40520260,1.27186268,0.35058569,0.04065798,0.02288315,0.26688051,0.63200236,0.32137658,0.23524779,0.00000000
0.41120560,1.28314909,0.33871021,0.04117578,0.02176059,0.26956757,0.64009500,0.32434542,0.23213070,0.00000000
0.41720860,1.29489966,0.32745785,0.04173795,0.02068327,0.27205132,0.64796983,0.32725111,0.22979675,0.00000000
0.42321161,1.30708469,0.31701183,0.04234168,0.01965883,0.27435224,0.65558431,0.33008327,0.22835709,0.00000000
0.42921461,1.31959812,0.30753476,0.04298111,0.01869244,0.27647920,0.66286330,0.33281474,0.22789944,0.00000000
0.43521761,1.33226248,0.29916806,0.04364752,0.01778697,0.27842924,0.66970291,0.33540263,0.22848713,0.00000000
0.44122061,1.34483842,0.29203284,0.04432975,0.01694330,0.28018833,0.67597641,0.33779040,0.23015917,0.00000000
0.44722361,1.35703804,0.28623204,0.04501460,0.01616062,0.28173284,0.68154214,0.33991093,0.23293124,0.00000000
0.45322661,1.36854142,0.28185356,0.04568748,0.01543695,0.28303165,0.68625276,0.34169043,0.23679734,0.00000000
0.45922961,1.37901506,0.27897418,0.04633302,0.01476962,0.28404891,0.68996540,0.34305278,0.24173216,0.00000000
0.46523262,1.38813134,0.27766382,0.04693574,0.01415583,0.28474702,0.69255212,0.34392429,0.24769380,0.00000000
0.47123562,1.39558773,0.27798989,0.04748071,0.01359314,0.28508978,0.69390996,0.34423822,0.25462667,0.00000000
0.47723862,1.40112477,0.28002140,0.04795419,0.01308003,0.28504555,0.69397015,0.34393925,0.26246460,0.00000000
0.48324162,1.40454187,0.28383240,0.04834413,0.01261632,0.28459006,0.69270590,0.34298722,0.27113373,0.00000000
0.48924462,1.40571005,0.28950457,0.04864067,0.01220362,0.28370893,0.69013836,0.34136025,0.28055522,0.00000000
0.49524762,1.40458118,0.29712880,0.04883644,0.01184558,0.28239962,0.68634043,0.33905693,0.29064766,0.00000000
0.50125063,1.40119322,0.30680544,0.04892680,0.01154817,0.28067274,0.68143833,0.33609757,0.30132909,0.00000000
0.50725363,1.39567155,0.31864326,0.04890991,0.01131971,0.27855281,0.67561073,0.33252442,0.31251844,0.00000000
0.51325663,1.38822621,0.33275712,0.04878673,0.01117094,0.27607828,0.66908572,0.32840091,0.32413666,0.00000000
0.51925963,1.37914565,0.34926434,0.04856089,0.01111481,0.27330095,0.66213562,0.32381002,0.33610729,0.00000000
0.52526263,1.36878718,0.36828004,0.04823846,0.01116635,0.27028488,0.65506998,0.31885183,0.34835654,0.00000000
0.53126563,1.35756486,0.38991149,0.04782762,0.01134220,0.26710479,0.64822719,0.31364046,0.36081308,0.00000000
0.53726863,1.34593543,0.41425181,0.04733837,0.01166026,0.26384414,0.64196495,0.30830053,0.37340742,0.00000000
0.54327164,1.33438292,0.44137340,0.04678207,0.01213907,0.26059293,0.63665007,0.30296330,0.38607107,0.00000000
0.54927464,1.32340259,0.47132115,0.04617106,0.01279719,0.25744537,0.63264793,0.29776276,0.39873555,0.00000000
0.55527764,1.31348497,0.50410603,0.04551824,0.01365254,0.25449751,0.63031213,0.29283165,0.41133130,0.00000000
0.56128064,1.30510035,0.53969921,0.04483665,0.01472157,0.25184487,0.62997435,0.28829774,0.42378668,0.00000000
0.56728364,1.29868432,0.57802705,0.04413914,0.01601854,0.24958025,0.63193498,0.28428034,0.43602712,0.00000000
0.57328664,1.29462483,0.61896720,0.04343797,0.01755471,0.24779158,0.63645460,0.28088722,0.44797443,0.00000000
0.57928964,1.29325088,0.66234608,0.04274456,0.01933756,0.24656008,0.64374648,0.27821196,0.45954655,0.00000000
0.58529265,1.29482322,0.70793784,0.04206921,0.02137008,0.24595849,0.65397021,0.27633180,0.47065759,0.00000000
0.59129565,1.29952726,0.75546494,0.04142091,0.02365018,0.24604960,0.66722669,0.27530600,0.48121837,0.00000000
0.59729865,1.30746811,0.80460043,0.04080720,0.02617010,0.24688497,0.68355433,0.27517473,0.49113748,0.00000000
0.60330165,1.31866802,0.85497185,0.04023405,0.02891615,0.24850383,0.70292667,0.27595854,0.50032265,0.00000000
0.60930465,1.33306608,0.90616673,0.03970585,0.03186844,0.25093219,0.72525144,0.27765822,0.50868277,0.00000000
0.61530765,1.35052023,0.95773950,0.03922536,0.03500099,0.25418221,0.75037097,0.28025538,0.51613015,0.00000000
0.62131066,1.37081161,1.00921980,0.03879383,0.03828192,0.25825175,0.77806417,0.28371333,0.52258314,0.00000000
0.62731366,1.39365095,1.06012167,0.03841102,0.04167399,0.26312421,0.80804998,0.28797859,0.52796898,0.00000000
0.63331666,1.41868717,1.10995370,0.03807537,0.04513529,0.26876863,0.83999227,0.29298277,0.53222667,0.00000000
0.63931966,1.44551781,1.15822969,0.03778417,0.04862022,0.27514013,0.87350635,0.29864493,0.53530983,0.00000000
0.64532266,1.47370115,1.20447947,0.03753371,0.05208059,0.28218072,0.90816684,0.30487432,0.53718937,0.00000000
0.65132566,1.50276982,1.24825978,0.03731955,0.05546698,0.28982042,0.94351691,0.31157342,0.53785578,0.00000000
0.65732866,1.53224537,1.28916476,0.03713669,0.05873012,0.29797886,0.97907884,0.31864132,0.53732099,0.00000000
0.66333167,1.56165368,1.32683579,0.03697987,0.06182237,0.30656729,1.01436544,0.32597724,0.53561968,0.00000000
0.66933467,1.59054044,1.36097041,0.03684373,0.06469919,0.31549085,1.04889234,0.33348415,0.53280986,0.00000000
0.67533767,1.61848642,1.39133004,0.03672309,0.06732052,0.32465138,1.08219056,0.34107237,0.52897282,0.00000000
0.68134067,1.64512182,1.41774628,0.03661313,0.06965203,0.33395029,1.11381921,0.34866295,0.52421225,0.00000000
0.68734367,1.67013919,1.44012553,0.03650957,0.07166614,0.34329176,1.14337762,0.35619082,0.51865260,0.00000000
0.69334667,1.69330435,1.45845170,0.03640881,0.07334286,0.35258586,1.17051661,0.36360742,0.51243683,0.00000000
0.69934967,1.71446474,1.47278699,0.03630804,0.07467019,0.36175163,1.19494836,0.37088275,0.50572333,0.00000000
0.70535268,1.73355472,1.48327049,0.03620532,0.07564437,0.37071990,1.21645444,0.37800666,0.49868242,0.00000000
0.71135568,1.75059753,1.49011461,0.03609954,0.07626968,0.37943564,1.23489155,0.38498931,0.49149231,0.00000000
0.71735868,1.76570359,1.49359933,0.03599045,0.07655800,0.38785972,1.25019470,0.39186069,0.48433471,0.00000000
0.72336168,1.77906503,1.49406446,0.03587856,0.07652798,0.39597001,1.26237763,0.39866913,0.47739036,0.00000000
0.72936468,1.79094667,1.49189979,0.03576503,0.07620412,0.40376162,1.27153024,0.40547888,0.47083440,0.00000000
0.73536768,1.80167344,1.48753374,0.03565154,0.07561551,0.41124617,1.27781322,0.41236667,0.46483198,0.00000000
0.74137069,1.81161500,1.48142051,0.03554010,0.07479451,0.41845025,1.28144992,0.41941752,0.45953406,0.00000000
0.74737369,1.82116786,1.47402631,0.03543290,0.07377540,0.42541294,1.28271592,0.42671981,0.45507371,0.00000000
0.75337669,1.83073586,1.46581505,0.03533214,0.07259301,0.43218244,1.28192649,0.43435980,0.45156296,0.00000000
0.75937969,1.84070990,1.45723397,0.03523981,0.07128141,0.43881217,1.27942275,0.44241600,0.44909030,0.00000000
0.76538269,1.85144769,1.44869990,0.03515760,0.06987277,0.44535622,1.27555696,0.45095338,0.44771904,0.00000000
0.77138569,1.86325454,1.44058645,0.03508673,0.06839642,0.45186464,1.27067762,0.46001795,0.44748644,0.00000000
0.77738869,1.87636610,1.43321288,0.03502789,0.06687809,0.45837857,1.26511512,0.46963182,0.44840381,0.00000000
0.78339170,1.89093380,1.42683502,0.03498118,0.06533937,0.46492573,1.25916844,0.47978904,0.45045745,0.00000000
0.78939470,1.90701387,1.42163859,0.03494609,0.06379744,0.47151622,1.25309363,0.49045250,0.45361055,0.00000000
0.79539770,1.92456023,1.41773537,0.03492159,0.06226507,0.47813917,1.24709445,0.50155199,0.45780578,0.00000000
0.80140070,1.94342196,1.41516221,0.03490615,0.06075070,0.48476021,1.24131558,0.51298370,0.46296872,0.00000000
0.80740370,1.96334516,1.41388307,0.03489786,0.05925879,0.49132000,1.23583858,0.52461105,0.46901178,0.00000000
0.81340670,1.98397947,1.41379390,0.03489462,0.05779032,0.49773408,1.23068089,0.53626704,0.47583853,0.00000000
0.81940970,2.00488878,1.41473012,0.03489424,0.05634330,0.50389377,1.22579756,0.54775797,0.48334831,0.00000000
0.82541271,2.02556568,1.41647633,0.03489464,0.05491341,0.50966842,1.22108579,0.55886843,0.49144077,0.00000000
0.83141571,2.04544917,1.41877774,0.03489400,0.05349463,0.51490882,1.21639185,0.56936734,0.50002026,0.00000000
0.83741871,2.06394461,1.42135272,0.03489096,0.05207985,0.51945151,1.21152003,0.57901493,0.50899975,0.00000000
0.84342171,2.08044527,1.42390585,0.03488467,0.05066146,0.52312409,1.20624323,0.58757014,0.51830412,0.00000000
0.84942471,2.09435433,1.42614077,0.03487497,0.04923187,0.52575106,1.20031450,0.59479849,0.52787265,0.00000000
0.85542771,2.10510653,1.42777223,0.03486241,0.04778393,0.52716002,1.19347913,0.60047972,0.53766051,0.00000000
0.86143072,2.11218846,1.42853671,0.03484830,0.04631130,0.52718806,1.18548680,0.60441518,0.54763913,0.00000000
0.86743372,2.11515668,1.42820109,0.03483469,0.04480875,0.52568789,1.17610301,0.60643450,0.55779552,0.00000000
0.87343672,2.11365296,1.42656917,0.03482425,0.04327235,0.52253361,1.16511965,0.60640141,0.56813035,0.00000000
0.87943972,2.10741607,1.42348552,0.03482025,0.04169960,0.51762577,1.15236401,0.60421831,0.57865502,0.00000000
0.88544272,2.09628959,1.41883687,0.03482635,0.04008949,0.51089562,1.13770618,0.59982965,0.58938776,0.00000000
0.89144572,2.08022573,1.41255098,0.03484642,0.03844255,0.50230820,1.12106427,0.59322370,0.60034892,0.00000000
0.89744872,2.05928488,1.40459325,0.03488436,0.03676078,0.49186443,1.10240767,0.58443306,0.61155581,0.00000000
0.90345173,2.03363129,1.39496148,0.03494386,0.03504763,0.47960185,1.08175806,0.57353345,0.62301722,0.00000000
0.90945473,2.00352490,1.38367921,0.03502818,0.03330784,0.46559419,1.05918822,0.56064134,0.63472805,0.00000000
0.91545773,1.96931012,1.37078824,0.03513989,0.03154737,0.44994974,1.03481900,0.54591011,0.64666422,0.00000000
0.92146073,1.93140187,1.35634088,0.03528071,0.02977322,0.43280859,1.00881439,0.52952520,0.65877841,0.00000000
0.92746373,1.89026969,1.34039247,0.03545129,0.02799327,0.41433896,0.98137518,0.51169841,0.67099659,0.00000000
0.93346673,1.84642075,1.32299483,0.03565102,0.02621610,0.39473263,0.95273144,0.49266150,0.68321590,0.00000000
0.93946973,1.80038226,1.30419093,0.03587800,0.02445079,0.37419993,0.92313422,0.47265939,0.69530384,0.00000000
0.94547274,1.75268432,1.28401120,0.03612889,0.02270669,0.35296416,0.89284691,0.45194336,0.70709899,0.00000000
0.95147574,1.70384365,1.26247175,0.03639890,0.02099322,0.33125602,0.86213652,0.43076425,0.71841328,0.00000000
0.95747874,1.65434906,1.23957442,0.03668186,0.01931967,0.30930802,0.83126546,0.40936618,0.72903577,0.00000000
0.96348174,1.60464892,1.21530874,0.03697027,0.01769493,0.28734916,0.80048386,0.38798079,0.73873772,0.00000000
0.96948474,1.55514121,1.18965551,0.03725543,0.01612735,0.26560011,0.77002308,0.36682230,0.74727890,0.00000000
0.97548774,1.50616640,1.16259171,0.03752764,0.01462453,0.24426894,0.74009031,0.34608350,0.75441480,0.00000000
0.98149075,1.45800315,1.13409638,0.03777637,0.01319315,0.22354766,0.71086463,0.32593275,0.75990436,0.00000000
0.98749375,1.41086701,1.10415694,0.03799058,0.01183883,0.20360952,0.68249459,0.30651206,0.76351800,0.00000000
0.99349675,1.36491189,1.07277553,0.03815892,0.01056607,0.18460717,0.65509726,0.28793626,0.76504553,0.00000000
0.99949975,1.32023402,1.03997498,0.03827008,0.00937813,0.16667168,0.62875875,0.27029315,0.76430360,0.00000000
1.00550275,1.27687822,1.00580383,0.03831307,0.00827706,0.14991238,0.60353615,0.25364464,0.76114239,0.00000000
1.01150575,1.23484592,0.97034017,0.03827749,0.00726368,0.13441739,0.57946052,0.23802873,0.75545123,0.00000000
1.01750875,1.19410449,0.93369412,0.03815388,0.00633761,0.12025477,0.55654098,0.22346206,0.74716300,0.00000000
1.02351176,1.15459748,0.89600858,0.03793393,0.00549739,0.10747425,0.53476939,0.20994311,0.73625706,0.00000000
1.02951476,1.11625508,0.85745848,0.03761078,0.00474056,0.09610916,0.51412546,0.19745561,0.72276075,0.00000000
1.03551776,1.07900440,0.81824833,0.03717918,0.00406379,0.08617870,0.49458197,0.18597209,0.70674929,0.00000000
1.04152076,1.04277909,0.77860844,0.03663571,0.00346301,0.07769007,0.47610979,0.17545746,0.68834423,0.00000000
1.04752376,1.00752776,0.73878989,0.03597889,0.00293361,0.07064070,0.45868246,0.16587227,0.66771054,0.00000000
1.05352676,0.97322088,0.69905857,0.03520926,0.00247051,0.06502002,0.44228000,0.15717564,0.64505239,0.00000000
1.05952976,0.93985582,0.65968858,0.03432942,0.00206838,0.06081102,0.42689180,0.14932774,0.62060802,0.00000000
1.06553277,0.90745978,0.62095540,0.03334400,0.00172176,0.05799137,0.41251841,0.14229159,0.59464360,0.00000000
1.07153577,0.87609053,0.58312891,0.03225958,0.00142515,0.05653391,0.39917216,0.13603431,0.56744661,0.00000000
1.07753877,0.84583486,0.54646685,0.03108459,0.00117319,0.05640686,0.38687643,0.13052765,0.53931879,0.00000000
1.08354177,0.81680484,0.51120864,0.02982908,0.00096069,0.05757332,0.37566384,0.12574789,0.51056892,0.00000000
1.08954477,0.78913212,0.47757002,0.02850453,0.00078276,0.05999045,0.36557324,0.12167513,0.48150573,0.00000000
1.09554777,0.76296051,0.44573850,0.02712361,0.00063481,0.06360829,0.35664577,0.11829214,0.45243101,0.00000000
1.10155078,0.73843726,0.41586980,0.02569982,0.00051266,0.06836829,0.34892016,0.11558269,0.42363327,0.00000000
1.10755378,0.71570351,0.38808529,0.02424723,0.00041249,0.07420176,0.34242769,0.11352974,0.39538197,0.00000000
1.11355678,0.69488443,0.36247051,0.02278013,0.00033091,0.08102833,0.33718687,0.11211343,0.36792252,0.00000000
1.11955978,0.67607967,0.33907479,0.02131271,0.00026491,0.08875466,0.33319844,0.11130918,0.34147227,0.00000000
1.12556278,0.65935470,0.31791184,0.01985873,0.00021190,0.09727342,0.33044086,0.11108592,0.31621734,0.00000000
1.13156578,0.64473356,0.29896141,0.01843125,0.00016964,0.10646290,0.32886673,0.11140472,0.29231065,0.00000000
1.13756878,0.63219358,0.28217188,0.01704237,0.00013625,0.11618714,0.32840032,0.11221787,0.26987094,0.00000000
1.14357179,0.62166254,0.26746378,0.01570300,0.00011016,0.12629685,0.32893658,0.11346847,0.24898291,0.00000000
1.14957479,0.61301852,0.25473411,0.01442269,0.00009011,0.13663115,0.33034177,0.11509080,0.22969849,0.00000000
1.15557779,0.60609259,0.24386141,0.01320955,0.00007511,0.14702005,0.33245570,0.11701120,0.21203899,0.00000000
1.16158079,0.60067451,0.23471146,0.01207020,0.00006442,0.15728781,0.33509577,0.11914973,0.19599835,0.00000000
1.16758379,0.59652118,0.22714353,0.01100974,0.00005752,0.16725694,0.33806259,0.12142241,0.18154708,0.00000000
1.17358679,0.59336755,0.22101691,0.01003186,0.00005411,0.17675283,0.34114695,0.12374403,0.16863693,0.00000000
1.17958979,0.59093964,0.21619769,0.00913893,0.00005410,0.18560878,0.34413812,0.12603132,0.15720606,0.00000000
1.18559280,0.58896896,0.21256553,0.00833215,0.00005757,0.19367121,0.34683273,0.12820649,0.14718454,0.00000000
1.19159580,0.58720775,0.21002017,0.00761178,0.00006484,0.20080490,0.34904426,0.13020084,0.13849999,0.00000000
1.19759880,0.58544423,0.20848752,0.00697732,0.00007639,0.20689789,0.35061234,0.13195828,0.13108314,0.00000000
1.20360180,0.58351709,0.20792501,0.00642772,0.00009292,0.21186592,0.35141160,0.13343866,0.12487312,0.00000000
1.20960480,0.58132849,0.20832607,0.00596166,0.00011536,0.21565608,0.35135956,0.13462064,0.11982223,0.00000000
1.21560780,0.57885478,0.20972336,0.00557770,0.00014486,0.21824952,0.35042312,0.13550402,0.11590016,0.00000000
1.22161081,0.57615439,0.21219070,0.00527450,0.00018279,0.21966299,0.34862334,0.13611125,0.11309718,0.00000000
1.22761381,0.57337228,0.21584339,0.00505097,0.00023080,0.21994923,0.34603815,0.13648823,0.11142654,0.00000000
1.23361681,0.57074071,0.22083690,0.00490636,0.00029078,0.21919591,0.34280282,0.13670415,0.11092558,0.00000000
1.23961981,0.56857599,0.22736371,0.00484036,0.00036490,0.21752340,0.33910811,0.13685030,0.11165573,0.00000000
1.24562281,0.56727129,0.23564842,0.00485309,0.00045555,0.21508123,0.33519598,0.13703811,0.11370120,0.00000000
1.25162581,0.56728557,0.24594100,0.00494506,0.00056538,0.21204341,0.33135305,0.13739613,0.11716639,0.00000000
