energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.19659830,4.03366022,1.71894368,0.86762842,0.00614862,0.56003903,0.09705165,2.36538476,0.73573755,0.24828639
-3.19059530,3.96200991,1.72440850,0.83962111,0.00622305,0.56722881,0.09289006,2.31204922,0.72826958,0.24549594
-3.18459230,3.89058438,1.72943075,0.81218324,0.00631808,0.57392096,0.08872884,2.25928836,0.72055903,0.24267228
-3.17858929,3.82061904,1.73417505,0.78567254,0.00643224,0.58017590,0.08462192,2.20790407,0.71278774,0.23988794
-3.17258629,3.75319719,1.73876170,0.76040378,0.00656329,0.58605456,0.08061735,2.15858758,0.70511602,0.23720862
-3.16658329,3.68923879,1.74327175,0.73664606,0.00670827,0.59161471,0.07675642,2.11191573,0.69767939,0.23469205
-3.16058029,3.62949425,1.74775393,0.71462134,0.00686361,0.59690712,0.07307306,2.06835121,0.69058601,0.23238721
-3.15457729,3.57454267,1.75223272,0.69450397,0.00702523,0.60197169,0.06959350,2.02824629,0.68391489,0.23033370
-3.14857429,3.52479396,1.75671680,0.67642127,0.00718864,0.60683370,0.06633615,1.99184918,0.67771492,0.22856134
-3.14257129,3.48049445,1.76120702,0.66045483,0.00734911,0.61150049,0.06331172,1.95931250,0.67200464,0.22708998
-3.13656828,3.44173528,1.76570337,0.64664264,0.00750180,0.61595876,0.06052361,1.93070285,0.66677290,0.22592951
-3.13056528,3.40846314,1.77021019,0.63498187,0.00764193,0.62017266,0.05796842,1.90601112,0.66198034,0.22508010
-3.12456228,3.38049308,1.77473927,0.62543219,0.00776496,0.62408296,0.05563675,1.88516268,0.65756170,0.22453265
-3.11855928,3.35752275,1.77931061,0.61791960,0.00786669,0.62760743,0.05351401,1.86802710,0.65342895,0.22426945
-3.11255628,3.33914804,1.78395065,0.61234070,0.00794348,0.63064249,0.05158144,1.85442701,0.64947519,0.22426504
-3.10655328,3.32487960,1.78868823,0.60856726,0.00799233,0.63306620,0.04981715,1.84414580,0.64557919,0.22448732
-3.10055028,3.31416002,1.79354859,0.60645109,0.00801100,0.63474250,0.04819717,1.83693421,0.64161057,0.22489871
-3.09454727,3.30638140,1.79854578,0.60582897,0.00799809,0.63552654,0.04669655,1.83251567,0.63743518,0.22545761
-3.08854427,3.30090288,1.80367425,0.60652770,0.00795312,0.63527098,0.04529037,1.83059056,0.63292084,0.22611980
-3.08254127,3.29706792,1.80890019,0.60836894,0.00787651,0.63383270,0.04395466,1.83083961,0.62794290,0.22683999
-3.07653827,3.29422074,1.81415350,0.61117388,0.00776961,0.63107990,0.04266726,1.83292666,0.62238953,0.22757326
-3.07053527,3.29172177,1.81932091,0.61476751,0.00763464,0.62689891,0.04140851,1.83650115,0.61616645,0.22827650
-3.06453227,3.28896155,1.82424119,0.61898238,0.00747461,0.62120052,0.04016181,1.84120040,0.60920092,0.22890958
-3.05852926,3.28537291,1.82870281,0.62366179,0.00729323,0.61392533,0.03891399,1.84665229,0.60144471,0.22943645
-3.05252626,3.28044108,1.83244452,0.62866222,0.00709479,0.60504788,0.03765555,1.85247828,0.59287595,0.22982593
-3.04652326,3.27371158,1.83515917,0.63385516,0.00688399,0.59457933,0.03638069,1.85829718,0.58349975,0.23005218
-3.04052026,3.26479589,1.83650080,0.63912806,0.00666579,0.58256844,0.03508722,1.86372956,0.57334768,0.23009496
-3.03451726,3.25337484,1.83609480,0.64438468,0.00644528,0.56910092,0.03377630,1.86840318,0.56247591,0.22993954
-3.02851426,3.23919999,1.83355084,0.64954474,0.00622744,0.55429705,0.03245205,1.87195904,0.55096243,0.22957642
-3.02251126,3.22209315,1.82847812,0.65454305,0.00601705,0.53830794,0.03112110,1.87405822,0.53890326,0.22900076
-3.01650825,3.20194442,1.82050213,0.65932826,0.00581847,0.52131041,0.02979201,1.87438923,0.52640815,0.22821167
-3.01050525,3.17870908,1.80928227,0.66386122,0.00563559,0.50350104,0.02847468,1.87267550,0.51359571,0.22721144
-3.00450225,3.15240368,1.79452937,0.66811336,0.00547161,0.48508947,0.02717975,1.86868297,0.50058857,0.22600465
-2.99849925,3.12310173,1.77602222,0.67206487,0.00532903,0.46629169,0.02591803,1.86222716,0.48750857,0.22459738
-2.99249625,3.09092914,1.75362236,0.67570314,0.00520957,0.44732325,0.02469990,1.85317951,0.47447246,0.22299645
-2.98649325,3.05605980,1.72728612,0.67902128,0.00511412,0.42839309,0.02353490,1.84147259,0.46158814,0.22120886
-2.98049025,3.01871128,1.69707350,0.68201690,0.00504273,0.40969809,0.02243126,1.82710383,0.44895169,0.21924133
-2.97448724,2.97914071,1.66315313,0.68469114,0.00499468,0.39141854,0.02139570,1.81013752,0.43664531,0.21710006
-2.96848424,2.93764082,1.62580313,0.68704799,0.00496848,0.37371480,0.02043314,1.79070479,0.42473613,0.21479067
-2.96248124,2.89453604,1.58540767,0.68909367,0.00496200,0.35672501,0.01954670,1.76900157,0.41327602,0.21231836
-2.95647824,2.85017838,1.54244934,0.69083634,0.00497253,0.34056408,0.01873771,1.74528432,0.40230215,0.20968818
-2.95047524,2.80494314,1.49749762,0.69228574,0.00499693,0.32532360,0.01800581,1.71986384,0.39183837,0.20690544
-2.94447224,2.75922415,1.45119393,0.69345291,0.00503177,0.31107273,0.01734918,1.69309719,0.38189708,0.20397626
-2.93846923,2.71342848,1.40423390,0.69434985,0.00507342,0.29785979,0.01676480,1.66537806,0.37248163,0.20090805
-2.93246623,2.66797076,1.35734767,0.69498914,0.00511830,0.28571430,0.01624880,1.63712610,0.36358889,0.19771017
-2.92646323,2.62326705,1.31127904,0.69538344,0.00516294,0.27464944,0.01579677,1.60877555,0.35521196,0.19439442
-2.92046023,2.57972847,1.26676439,0.69554501,0.00520416,0.26466447,0.01540416,1.58076375,0.34734276,0.19097557
-2.91445723,2.53775505,1.22451227,0.69548520,0.00523921,0.25574718,0.01506658,1.55352016,0.33997448,0.18747176
-2.90845423,2.49772985,1.18518451,0.69521401,0.00526589,0.24787603,0.01478019,1.52745628,0.33310374,0.18390493
-2.90245123,2.46001406,1.14937957,0.69473993,0.00528265,0.24102209,0.01454194,1.50295708,0.32673241,0.18030104
-2.89644822,2.42494318,1.11761876,0.69407000,0.00528867,0.23515054,0.01434983,1.48037429,0.32086899,0.17669032
-2.89044522,2.39282491,1.09033575,0.69321035,0.00528390,0.23022183,0.01420308,1.46002191,0.31552971,0.17310739
-2.88444222,2.36393882,1.06786971,0.69216713,0.00526914,0.22619257,0.01410224,1.44217404,0.31073919,0.16959137
-2.87843922,2.33853804,1.05046203,0.69094809,0.00524600,0.22301605,0.01404924,1.42706510,0.30653082,0.16618590
-2.87243622,2.31685303,1.03825675,0.68956462,0.00521690,0.22064267,0.01404742,1.41489241,0.30294679,0.16293913
-2.86643322,2.29909712,1.03130409,0.68803429,0.00518502,0.21902025,0.01410141,1.40582058,0.30003794,0.15990366
-2.86043022,2.28547366,1.02956699,0.68638387,0.00515424,0.21809427,0.01421702,1.39998770,0.29786338,0.15713639
-2.85442721,2.27618412,1.03292986,0.68465253,0.00512902,0.21780828,0.01440110,1.39751234,0.29648985,0.15469831
-2.84842421,2.27143650,1.04120903,0.68289504,0.00511428,0.21810435,0.01466127,1.39850118,0.29599101,0.15265418
-2.84242121,2.27145330,1.05416412,0.68118492,0.00511532,0.21892370,0.01500570,1.40305621,0.29644638,0.15107207
-2.83641821,2.27647824,1.07150974,0.67961695,0.00513758,0.22020747,0.01544283,1.41128108,0.29794025,0.15002267
-2.83041521,2.28678070,1.09292669,0.67830911,0.00518658,0.22189761,0.01598107,1.42328587,0.30056007,0.14957845
-2.82441221,2.30265733,1.11807229,0.67740344,0.00526764,0.22393784,0.01662845,1.43918963,0.30439480,0.14981255
-2.81840920,2.32442996,1.14658912,0.67706568,0.00538580,0.22627460,0.01739234,1.45912046,0.30953265,0.15079740
-2.81240620,2.35243941,1.17811197,0.67748362,0.00554560,0.22885791,0.01827906,1.48321258,0.31605859,0.15260305
-2.80640320,2.38703497,1.21227280,0.67886388,0.00575092,0.23164206,0.01929359,1.51160056,0.32405136,0.15529523
-2.80040020,2.42855962,1.24870353,0.68142723,0.00600480,0.23458602,0.02043925,1.54441065,0.33358014,0.15893322
-2.79439720,2.47733122,1.28703699,0.68540249,0.00630933,0.23765358,0.02171738,1.58174955,0.34470073,0.16356742
-2.78839420,2.53362052,1.32690612,0.69101914,0.00666551,0.24081310,0.02312706,1.62369132,0.35745163,0.16923685
-2.78239120,2.59762677,1.36794185,0.69849891,0.00707313,0.24403688,0.02466490,1.67026283,0.37184978,0.17596667
-2.77638819,2.66945224,1.40977029,0.70804670,0.00753073,0.24730027,0.02632485,1.72142882,0.38788645,0.18376560
-2.77038519,2.74907703,1.45200953,0.71984116,0.00803551,0.25058040,0.02809800,1.77707747,0.40552326,0.19262377
-2.76438219,2.83633571,1.49426685,0.73402540,0.00858336,0.25385477,0.02997262,1.83700734,0.42468865,0.20251065
-2.75837919,2.93089724,1.53613672,0.75069822,0.00916891,0.25709978,0.03193407,1.90091679,0.44527509,0.21337367
-2.75237619,3.03224976,1.57720017,0.76990640,0.00978552,0.26028927,0.03396495,1.96839660,0.46713716,0.22513726
-2.74637319,3.13969155,1.61702580,0.79163832,0.01042547,0.26339330,0.03604528,2.03892669,0.49009082,0.23770268
-2.74037019,3.25232910,1.65517279,0.81581939,0.01108007,0.26637714,0.03815273,2.11187738,0.51391407,0.25094861
-2.73436718,3.36908316,1.69119592,0.84230945,0.01173985,0.26920087,0.04026306,2.18651548,0.53834909,0.26473263
-2.72836418,3.48870303,1.72465258,0.87090250,0.01239475,0.27181928,0.04235048,2.26201547,0.56310598,0.27889348
-2.72236118,3.60978897,1.75511146,0.90132866,0.01303439,0.27418253,0.04438824,2.33747532,0.58786815,0.29325427
-2.71635818,3.73082224,1.78216268,0.93325851,0.01364831,0.27623723,0.04634921,2.41193658,0.61229914,0.30762640
-2.71035518,3.85020173,1.80542868,0.96630957,0.01422623,0.27792818,0.04820646,2.48440813,0.63605091,0.32181415
-2.70435218,3.96628584,1.82457547,1.00005488,0.01475832,0.27920041,0.04993398,2.55389239,0.65877307,0.33561982
-2.69834917,4.07743794,1.83932336,1.03403316,0.01523543,0.28000168,0.05150730,2.61941314,0.68012300,0.34884917
-2.69234617,4.18207341,1.84945678,1.06776033,0.01564937,0.28028509,0.05290413,2.68004360,0.69977627,0.36131698
-2.68634317,4.27870625,1.85483228,1.10074199,0.01599309,0.28001166,0.05410494,2.73493355,0.71743690,0.37285248
-2.68034017,4.36599320,1.85538433,1.13248621,0.01626086,0.27915278,0.05509351,2.78333428,0.73284718,0.38330445
-2.67433717,4.44277327,1.85112853,1.16251637,0.01644838,0.27769227,0.05585731,2.82462020,0.74579636,0.39254570
-2.66833417,4.50810099,1.84216169,1.19038345,0.01655293,0.27562787,0.05638785,2.85830616,0.75612796,0.40047681
-2.66233117,4.56127182,1.82865893,1.21567732,0.01657334,0.27297218,0.05668088,2.88405979,0.76374519,0.40702887
-2.65632816,4.60183868,1.81086768,1.23803676,0.01651003,0.26975279,0.05673644,2.90170817,0.76861431,0.41216516
-2.65032516,4.62961886,1.78909888,1.25715770,0.01636493,0.26601164,0.05655882,2.91123879,0.77076564,0.41588162
-2.64432216,4.64469120,1.76371571,1.27279960,0.01614138,0.26180369,0.05615637,2.91279469,0.77029221,0.41820618
-2.63831916,4.64738387,1.73512048,1.28478966,0.01584401,0.25719482,0.05554118,2.90666430,0.76734600,0.41919690
-2.63231616,4.63825343,1.70374016,1.29302486,0.01547857,0.25225918,0.05472871,2.89326639,0.76213213,0.41893907
-2.62631316,4.61805649,1.67001150,1.29747186,0.01505170,0.24707613,0.05373723,2.87313112,0.75490101,0.41754137
-2.62031016,4.58771544,1.63436628,1.29816480,0.01457078,0.24172690,0.05258733,2.84687806,0.74593903,0.41513136
-2.61430715,4.54828021,1.59721746,1.29520128,0.01404368,0.23629121,0.05130128,2.81519249,0.73555818,0.41185039
-2.60830415,4.50088781,1.55894709,1.28873672,0.01347854,0.23084400,0.04990242,2.77880096,0.72408508,0.40784837
-2.60230115,4.44672189,1.51989626,1.27897740,0.01288360,0.22545249,0.04841453,2.73844743,0.71184996,0.40327842
-2.59629815,4.38697416,1.48035783,1.26617267,0.01226697,0.22017379,0.04686129,2.69487110,0.69917617,0.39829188
-2.59029515,4.32280951,1.44057203,1.25060648,0.01163651,0.21505302,0.04526568,2.64878677,0.68637060,0.39303372
-2.58429215,4.25533619,1.40072520,1.23258892,0.01099963,0.21012224,0.04364958,2.60086863,0.67371552,0.38763871
-2.57828914,4.18558231,1.36095159,1.21244770,0.01036323,0.20540005,0.04203334,2.55173802,0.66146219,0.38222828
-2.57228614,4.11447941,1.32133795,1.19052035,0.00973358,0.20089204,0.04043551,2.50195539,0.64982632,0.37690846
-2.56628314,4.04285313,1.28193069,1.16714693,0.00911629,0.19659186,0.03887260,2.45201658,0.63898569,0.37176869
-2.56028014,3.97142111,1.24274493,1.14266377,0.00851623,0.19248294,0.03735898,2.40235306,0.62907982,0.36688164
-2.55427714,3.90079719,1.20377508,1.11739817,0.00793758,0.18854072,0.03590686,2.35333588,0.62021152,0.36230387
-2.54827414,3.83150120,1.16500611,1.09166411,0.00738383,0.18473521,0.03452634,2.30528245,0.61245018,0.35807731
-2.54227114,3.76397273,1.12642488,1.06575890,0.00685779,0.18103376,0.03322550,2.25846538,0.60583641,0.35423136
-2.53626813,3.69858767,1.08803095,1.03996077,0.00636168,0.17740377,0.03201064,2.21312261,0.60038771,0.35078539
-2.53026513,3.63567567,1.04984618,1.01452704,0.00589716,0.17381538,0.03088638,2.16946759,0.59610457,0.34775152
-2.52426213,3.57553704,1.01192259,0.98969295,0.00546537,0.17024372,0.02985600,2.12769893,0.59297676,0.34513732
-2.51825913,3.51845759,0.97434806,0.96567066,0.00506708,0.16667085,0.02892160,2.08800835,0.59098922,0.34294847
-2.51225613,3.46472004,0.93724969,0.94264856,0.00470266,0.16308708,0.02808435,2.05058657,0.59012721,0.34119094
-2.50625313,3.41461128,0.90079450,0.92079044,0.00437221,0.15949183,0.02734470,2.01562640,0.59038036,0.33987275
-2.50025013,3.36842465,0.86518759,0.90023473,0.00407559,0.15589376,0.02670255,1.98332298,0.59174541,0.33900504
-2.49424712,3.32645726,0.83066790,0.88109351,0.00381246,0.15231039,0.02615735,1.95387103,0.59422752,0.33860256
-2.48824412,3.28900245,0.79750177,0.86345145,0.00358236,0.14876714,0.02570824,1.92745937,0.59783991,0.33868346
-2.48224112,3.25633819,0.76597474,0.84736482,0.00338469,0.14529590,0.02535406,1.90426328,0.60260227,0.33926837
-2.47623812,3.22871228,0.73638208,0.83286057,0.00321880,0.14193323,0.02509335,1.88443510,0.60853765,0.34037907
-2.47023512,3.20632560,0.70901842,0.81993571,0.00308393,0.13871830,0.02492435,1.86809412,0.61566850,0.34203660
-2.46423212,3.18931497,0.68416727,0.80855731,0.00297930,0.13569072,0.02484492,1.85531638,0.62401187,0.34425912
-2.45822911,3.17773692,0.66209073,0.79866307,0.00290405,0.13288836,0.02485246,1.84612552,0.63357431,0.34705975
-2.45222611,3.17155404,0.64302004,0.79016289,0.00285729,0.13034530,0.02494383,1.84048521,0.64434680,0.35044429
-2.44622311,3.17062501,0.62714741,0.78294138,0.00283807,0.12809001,0.02511528,1.83829420,0.65630007,0.35440934
-2.44022011,3.17469951,0.61461944,0.77686150,0.00284538,0.12614392,0.02536238,1.83938434,0.66938076,0.35894067
-2.43421711,3.18341866,0.60553248,0.77176926,0.00287814,0.12452029,0.02567994,1.84352204,0.68350862,0.36401214
-2.42821411,3.19632144,0.59993003,0.76749941,0.00293522,0.12322364,0.02606205,1.85041328,0.69857496,0.36958515
-2.42221111,3.21285692,0.59780231,0.76388194,0.00301539,0.12224960,0.02650203,1.85971215,0.71444265,0.37560881
-2.41620810,3.23240194,0.59908785,0.76074927,0.00311738,0.12158519,0.02699253,1.87103237,0.73094756,0.38202060
-2.41020510,3.25428335,0.60367710,0.75794355,0.00323981,0.12120955,0.02752558,1.88396153,0.74790143,0.38874772
-2.40420210,3.27780358,0.61141762,0.75532411,0.00338125,0.12109507,0.02809275,1.89807697,0.76509603,0.39570894
-2.39819910,3.30226828,0.62212068,0.75277424,0.00354017,0.12120870,0.02868521,1.91296275,0.78230845,0.40281681
-2.39219610,3.32701416,0.63556874,0.75020734,0.00371499,0.12151355,0.02929399,1.92822642,0.79930707,0.40998013
-2.38619310,3.35143566,0.65152358,0.74757179,0.00390407,0.12197056,0.02991009,1.94351487,0.81585798,0.41710660
-2.38019010,3.37500872,0.66973439,0.74485434,0.00410568,0.12254010,0.03052466,1.95852809,0.83173150,0.42410535
-2.37418709,3.39731005,0.68994564,0.74208183,0.00431807,0.12318359,0.03112922,1.97303021,0.84670835,0.43088932
-2.36818409,3.41803104,0.71190408,0.73932092,0.00453943,0.12386482,0.03171574,1.98685686,0.86058514,0.43737730
-2.36218109,3.43698502,0.73536472,0.73667593,0.00476790,0.12455111,0.03227687,1.99991864,0.87317900,0.44349554
-2.35617809,3.45410767,0.76009545,0.73428470,0.00500159,0.12521408,0.03280596,2.01220020,0.88433104,0.44917886
-2.35017509,3.46945031,0.78587998,0.73231262,0.00523859,0.12583018,0.03329722,2.02375508,0.89390848,0.45437119
-2.34417209,3.48316647,0.81251921,0.73094505,0.00547696,0.12638079,0.03374572,2.03469641,0.90180551,0.45902563
-2.33816908,3.49549242,0.83983081,0.73037851,0.00571474,0.12685206,0.03414743,2.04518401,0.90794289,0.46310393
-2.33216608,3.50672275,0.86764735,0.73081080,0.00594996,0.12723444,0.03449922,2.05540864,0.91226633,0.46657562
-2.32616308,3.51718237,0.89581288,0.73243070,0.00618065,0.12752194,0.03479878,2.06557404,0.91474409,0.46941676
-2.32016008,3.52719660,0.92417854,0.73540751,0.00640487,0.12771126,0.03504463,2.07587803,0.91536377,0.47160854
-2.31415708,3.53706080,0.95259738,0.73988102,0.00662070,0.12780077,0.03523598,2.08649340,0.91412894,0.47313580
-2.30815408,3.54701158,0.98091876,0.74595223,0.00682625,0.12778950,0.03537267,2.09754994,0.91105555,0.47398565
-2.30215108,3.55720096,1.00898295,0.75367537,0.00701973,0.12767619,0.03545511,2.10911835,0.90616881,0.47414627
-2.29614807,3.56767510,1.03661611,0.76305137,0.00719942,0.12745839,0.03548412,2.12119713,0.89950043,0.47360600
-2.29014507,3.57835876,1.06362629,0.77402341,0.00736373,0.12713185,0.03546091,2.13370306,0.89108674,0.47235296
-2.28414207,3.58904635,1.08980066,0.78647442,0.00751122,0.12669005,0.03538699,2.14646597,0.88096761,0.47037490
-2.27813907,3.59940018,1.11490429,0.80022695,0.00764064,0.12612398,0.03526408,2.15922787,0.86918633,0.46765970
-2.27213607,3.60895608,1.13868076,0.81504536,0.00775097,0.12542229,0.03509411,2.17164693,0.85579040,0.46419624
-2.26613307,3.61713603,1.16085460,0.83064026,0.00784141,0.12457157,0.03487913,2.18330578,0.84083311,0.45997559
-2.26013007,3.62326737,1.18113558,0.84667523,0.00791147,0.12355696,0.03462136,2.19372406,0.82437567,0.45499260
-2.25412706,3.62660766,1.19922481,0.86277548,0.00796095,0.12236292,0.03432312,2.20237451,0.80648984,0.44924758
-2.24812406,3.62637380,1.21482233,0.87853817,0.00799001,0.12097416,0.03398688,2.20870188,0.78726058,0.44274815
-2.24212106,3.62177441,1.22763586,0.89354422,0.00799911,0.11937668,0.03361526,2.21214380,0.76678860,0.43551092
-2.23611806,3.61204353,1.23739046,0.90737093,0.00798910,0.11755875,0.03321103,2.21215273,0.74519243,0.42756301
-2.23011506,3.59647439,1.24383845,0.91960520,0.00796116,0.11551202,0.03277713,2.20821778,0.72260996,0.41894333
-2.22411206,3.57445151,1.24676925,0.92985676,0.00791682,0.11323232,0.03231669,2.19988572,0.69919896,0.40970334
-2.21810905,3.54547989,1.24601860,0.93777090,0.00785791,0.11072050,0.03183302,2.18677988,0.67513682,0.39990747
-2.21210605,3.50920972,1.24147664,0.94304032,0.00778657,0.10798293,0.03132962,2.16861652,0.65061909,0.38963288
-2.20610305,3.46545593,1.23309454,0.94541554,0.00770518,0.10503186,0.03081013,2.14521762,0.62585715,0.37896881
-2.20010005,3.41421142,1.22088923,0.94471357,0.00761631,0.10188545,0.03027832,2.11651984,0.60107481,0.36801536
-2.19409705,3.35565381,1.20494601,0.94082444,0.00752268,0.09856761,0.02973804,2.08257914,0.57650418,0.35688178
-2.18809405,3.29014520,1.18541883,0.93371531,0.00742710,0.09510753,0.02919319,2.04357107,0.55238087,0.34568442
-2.18209105,3.21822534,1.16252831,0.92343212,0.00733239,0.09153904,0.02864762,1.99978671,0.52893879,0.33454429
-2.17608804,3.14059834,1.13655739,0.91009851,0.00724134,0.08789975,0.02810509,1.95162461,0.50640476,0.32358441
-2.17008504,3.05811376,1.10784491,0.89391227,0.00715661,0.08422997,0.02756918,1.89957898,0.48499314,0.31292707
-2.16408204,2.97174273,1.07677735,0.87513929,0.00708069,0.08057163,0.02704325,1.84422501,0.46490074,0.30269103
-2.15807904,2.88255027,1.04377899,0.85410528,0.00701585,0.07696710,0.02653038,1.78620160,0.44630222,0.29298879
-2.15207604,2.79166481,1.00930098,0.83118565,0.00696405,0.07345792,0.02603329,1.72619265,0.42934604,0.28392403
-2.14607304,2.70024610,0.97380977,0.80679383,0.00692692,0.07008372,0.02555431,1.66490732,0.41415119,0.27558927
-2.14007004,2.60945272,0.93777520,0.78136852,0.00690573,0.06688110,0.02509536,1.60306027,0.40080473,0.26806380
-2.13406703,2.52041017,0.90165883,0.75536034,0.00690131,0.06388271,0.02465792,1.54135254,0.38936019,0.26141199
-2.12806403,2.43418072,0.86590290,0.72921831,0.00691407,0.06111643,0.02424301,1.48045357,0.37983680,0.25568189
-2.12206103,2.35173586,0.83092022,0.70337673,0.00694398,0.05860480,0.02385122,1.42098521,0.37221961,0.25090424
-2.11605803,2.27393204,0.79708528,0.67824273,0.00699056,0.05636454,0.02348268,1.36350782,0.36646029,0.24709188
-2.11005503,2.20149049,0.76472698,0.65418508,0.00705288,0.05440641,0.02313711,1.30850906,0.36247872,0.24423947
-2.10405203,2.13498141,0.73412288,0.63152448,0.00712956,0.05273508,0.02281384,1.25639543,0.36016521,0.24232364
-2.09804902,2.07481290,0.70549529,0.61052565,0.00721885,0.05134940,0.02251179,1.20748667,0.35938317,0.24130347
-2.09204602,2.02122488,0.67900915,0.59139141,0.00731859,0.05024268,0.02222957,1.16201305,0.35997237,0.24112139
-2.08604302,1.97428777,0.65477162,0.57425889,0.00742631,0.04940317,0.02196545,1.12011545,0.36175251,0.24170425
-2.08004002,1.93390614,0.63283333,0.55919790,0.00753925,0.04881473,0.02171743,1.08184803,0.36452720,0.24296495
-2.07403702,1.89982688,0.61319124,0.54621151,0.00765444,0.04845757,0.02148327,1.04718327,0.36808812,0.24480414
-2.06803402,1.87165166,0.59579278,0.53523864,0.00776874,0.04830904,0.02126054,1.01601916,0.37221943,0.24711240
-2.06203102,1.84885332,0.58054124,0.52615859,0.00787895,0.04834454,0.02104667,0.98818818,0.37670231,0.24977252
-2.05602801,1.83079553,0.56730219,0.51879728,0.00798186,0.04853842,0.02083903,0.96346774,0.38131959,0.25266214
-2.05002501,1.81675538,0.55591055,0.51293495,0.00807435,0.04886494,0.02063500,0.94159186,0.38586032,0.25565649
-2.04402201,1.80594796,0.54617835,0.50831496,0.00815348,0.04929916,0.02043207,0.92226351,0.39012437,0.25863124
-2.03801901,1.79755251,0.53790265,0.50465353,0.00821655,0.04981780,0.02022794,0.90516744,0.39392666,0.26146550
-2.03201601,1.79073914,0.53087372,0.50164986,0.00826123,0.05040006,0.02002064,0.88998305,0.39710132,0.26404469
-2.02601301,1.78469533,0.52488284,0.49899649,0.00828555,0.05102833,0.01980863,0.87639686,0.39950528,0.26626340
-2.02001001,1.77865158,0.51972990,0.49638943,0.00828808,0.05168875,0.01959092,0.86411429,0.40102146,0.26802800
-2.01400700,1.77190502,0.51523025,0.49353776,0.00826788,0.05237172,0.01936718,0.85287029,0.40156124,0.26925905
-2.00800400,1.76384058,0.51122071,0.49017250,0.00822459,0.05307219,0.01913782,0.84243847,0.40106638,0.26989323
-2.00200100,1.75394860,0.50756456,0.48605424,0.00815842,0.05378976,0.01890408,0.83263843,0.39950993,0.26988500
-1.99599800,1.74183861,0.50415523,0.48097969,0.00807020,0.05452863,0.01866804,0.82334096,0.39689646,0.26920759
-1.98999500,1.72724841,0.50091864,0.47478656,0.00796130,0.05529740,0.01843263,0.81447082,0.39326131,0.26785360
-1.98399200,1.71004845,0.49781403,0.46735704,0.00783362,0.05610855,0.01820157,0.80600706,0.38866903,0.26583494
-1.97798899,1.69024106,0.49483318,0.45861957,0.00768954,0.05697782,0.01797930,0.79798072,0.38321085,0.26318223
-1.97198599,1.66795475,0.49199815,0.44854907,0.00753181,0.05792339,0.01777083,0.79046992,0.37700153,0.25994365
-1.96598299,1.64343375,0.48935744,0.43716562,0.00736350,0.05896488,0.01758156,0.78359260,0.37017543,0.25618327
-1.95997999,1.61702325,0.48698087,0.42453180,0.00718787,0.06012223,0.01741705,0.77749703,0.36288212,0.25197901
-1.95397699,1.58915104,0.48495317,0.41074881,0.00700830,0.06141448,0.01728279,0.77235055,0.35528156,0.24742011
-1.94797399,1.56030624,0.48336683,0.39595158,0.00682811,0.06285850,0.01718389,0.76832701,0.34753915,0.24260446
-1.94197099,1.53101627,0.48231421,0.38030320,0.00665054,0.06446774,0.01712484,0.76559346,0.33982074,0.23763575
-1.93596798,1.50182291,0.48187955,0.36398882,0.00647860,0.06625103,0.01710919,0.76429666,0.33228788,0.23262051
-1.92996498,1.47325869,0.48213105,0.34720942,0.00631495,0.06821146,0.01713933,0.76455024,0.32509338,0.22766537
-1.92396198,1.44582456,0.48311359,0.33017553,0.00616193,0.07034553,0.01721625,0.76642293,0.31837744,0.22287433
-1.91795898,1.41997000,0.48484238,0.31310132,0.00602138,0.07264244,0.01733936,0.76992878,0.31226452,0.21834650
-1.91195598,1.39607630,0.48729794,0.29619908,0.00589470,0.07508371,0.01750641,0.77501969,0.30686094,0.21417405
-1.90595298,1.37444391,0.49042269,0.27967446,0.00578279,0.07764310,0.01771339,0.78158082,0.30225334,0.21044067
-1.89994997,1.35528414,0.49411944,0.26372235,0.00568605,0.08028690,0.01795462,0.78942928,0.29850809,0.20722047
-1.89394697,1.33871576,0.49825178,0.24852368,0.00560443,0.08297448,0.01822284,0.79831608,0.29567155,0.20457736
-1.88794397,1.32476625,0.50264661,0.23424296,0.00553748,0.08565935,0.01850938,0.80793155,0.29377112,0.20256483
-1.88194097,1.31337759,0.50709862,0.22102674,0.00548438,0.08829032,0.01880443,0.81791392,0.29281701,0.20122625
-1.87593797,1.30441605,0.51137649,0.20900275,0.00544402,0.09081311,0.01909736,0.82786071,0.29280458,0.20059536
-1.86993497,1.29768521,0.51523075,0.19827960,0.00541513,0.09317206,0.01937707,0.83734247,0.29371703,0.20069710
-1.86393197,1.29294138,0.51840269,0.18894709,0.00539627,0.09531202,0.01963237,0.84591820,0.29552827,0.20154851
-1.85792896,1.28991028,0.52063408,0.18107676,0.00538600,0.09718027,0.01985242,0.85315167,0.29820572,0.20315970
-1.85192596,1.28830399,0.52167716,0.17472266,0.00538289,0.09872843,0.02002710,0.85862789,0.30171287,0.20553464
-1.84592296,1.28783699,0.52130436,0.16992211,0.00538563,0.09991417,0.02014736,0.86196882,0.30601137,0.20867175
-1.83991996,1.28824040,0.51931739,0.16669641,0.00539302,0.10070279,0.02020559,0.86284766,0.31106255,0.21256421
-1.83391696,1.28927339,0.51555513,0.16505131,0.00540408,0.10106850,0.02019585,0.86100092,0.31682810,0.21719984
