energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.63981991,1.52477073,0.00588172,0.05468525,0.25039118,0.40908642,0.28620987,0.64025976,0.60070607,0.00000000
-5.63381691,1.53032460,0.00564720,0.05242151,0.25141677,0.41574272,0.28525139,0.63896463,0.61023700,0.00000000
-5.62781391,1.53781967,0.00539605,0.05056069,0.25216450,0.42249337,0.28459706,0.63936644,0.61955294,0.00000000
-5.62181091,1.54729827,0.00513200,0.04911045,0.25262522,0.42929144,0.28417848,0.64160782,0.62860291,0.00000000
-5.61580790,1.55878793,0.00485873,0.04808045,0.25279025,0.43608375,0.28392378,0.64582464,0.63733114,0.00000000
-5.60980490,1.57231683,0.00457979,0.04748434,0.25265325,0.44281510,0.28376365,0.65215045,0.64568226,0.00000000
-5.60380190,1.58793001,0.00429850,0.04734167,0.25221229,0.44943280,0.28363752,0.66072104,0.65360708,0.00000000
-5.59779890,1.60570487,0.00401792,0.04767955,0.25147205,0.45589123,0.28349944,0.67167869,0.66106842,0.00000000
-5.59179590,1.62576496,0.00374078,0.04853402,0.25044590,0.46215609,0.28332331,0.68517551,0.66804665,0.00000000
-5.58579290,1.64829074,0.00346947,0.04995103,0.24915777,0.46820805,0.28310721,0.70137536,0.67454445,0.00000000
-5.57978989,1.67352629,0.00320603,0.05198687,0.24764348,0.47404556,0.28287655,0.72045413,0.68059059,0.00000000
-5.57378689,1.70178121,0.00295213,0.05470804,0.24595165,0.47968653,0.28268570,0.74259780,0.68624212,0.00000000
-5.56778389,1.73342707,0.00270913,0.05819059,0.24414376,0.48516881,0.28261822,0.76799840,0.69158503,0.00000000
-5.56178089,1.76888818,0.00247803,0.06251866,0.24229361,0.49054936,0.28278540,0.79684740,0.69673313,0.00000000
-5.55577789,1.80862675,0.00225958,0.06778245,0.24048586,0.49590212,0.28332322,0.82932706,0.70182512,0.00000000
-5.54977489,1.85312287,0.00205425,0.07407557,0.23881392,0.50131467,0.28438788,0.86559959,0.70701987,0.00000000
-5.54377189,1.90284993,0.00186230,0.08149173,0.23737709,0.50688383,0.28615001,0.90579469,0.71249032,0.00000000
-5.53776888,1.95824666,0.00168381,0.09012096,0.23627722,0.51271043,0.28878782,0.94999600,0.71841598,0.00000000
-5.53176588,2.01968697,0.00151867,0.10004547,0.23561480,0.51889352,0.29247951,0.99822700,0.72497466,0.00000000
-5.52576288,2.08744900,0.00136667,0.11133519,0.23548495,0.52552437,0.29739525,1.05043713,0.73233363,0.00000000
-5.51975988,2.16168518,0.00122747,0.12404336,0.23597328,0.53268054,0.30368907,1.10648890,0.74064076,0.00000000
-5.51375688,2.24239471,0.00110065,0.13820211,0.23715197,0.54042035,0.31149113,1.16614680,0.75001618,0.00000000
-5.50775388,2.32940028,0.00098572,0.15381852,0.23907613,0.54877811,0.32090051,1.22906879,0.76054468,0.00000000
-5.50175088,2.42233033,0.00088212,0.17087114,0.24178080,0.55776034,0.33197919,1.29480109,0.77226950,0.00000000
-5.49574787,2.52060832,0.00078925,0.18930736,0.24527862,0.56734326,0.34474716,1.36277678,0.78518769,0.00000000
-5.48974487,2.62344992,0.00070648,0.20904178,0.24955836,0.57747165,0.35917921,1.43231888,0.79924741,0.00000000
-5.48374187,2.72986886,0.00063313,0.22995564,0.25458441,0.58805922,0.37520339,1.50264791,0.81434731,0.00000000
-5.47773887,2.83869167,0.00056851,0.25189770,0.26029731,0.59899048,0.39270137,1.57289431,0.83033805,0.00000000
-5.47173587,2.94858133,0.00051190,0.27468639,0.26661518,0.61012408,0.41151074,1.64211531,0.84702601,0.00000000
-5.46573287,3.05806904,0.00046259,0.29811344,0.27343624,0.62129745,0.43142909,1.70931599,0.86417895,0.00000000
-5.45972986,3.16559338,0.00041986,0.32194879,0.28064214,0.63233257,0.45221997,1.77347399,0.88153348,0.00000000
-5.45372686,3.26954526,0.00038300,0.34594685,0.28810199,0.64304255,0.47362033,1.83356687,0.89880392,0.00000000
-5.44772386,3.36831710,0.00035131,0.36985367,0.29567706,0.65323873,0.49534928,1.88860133,0.91569221,0.00000000
-5.44172086,3.46035414,0.00032412,0.39341502,0.30322571,0.66273805,0.51711778,1.93764298,0.93189846,0.00000000
-5.43571786,3.54420574,0.00030078,0.41638483,0.31060861,0.67137020,0.53863890,1.97984563,0.94713151,0.00000000
-5.42971486,3.61857443,0.00028071,0.43853377,0.31769371,0.67898422,0.55963823,2.01447870,0.96111914,0.00000000
-5.42371186,3.68236053,0.00026334,0.45965752,0.32436105,0.68545443,0.57986393,2.04095163,0.97361744,0.00000000
-5.41770885,3.73470019,0.00024818,0.47958426,0.33050690,0.69068509,0.59909600,2.05883415,0.98441885,0.00000000
-5.41170585,3.77499518,0.00023479,0.49818114,0.33604728,0.69461388,0.61715436,2.06787148,0.99335859,0.00000000
-5.40570285,3.80293283,0.00022276,0.51535918,0.34092054,0.69721379,0.63390532,2.06799368,1.00031916,0.00000000
-5.39969985,3.81849526,0.00021179,0.53107647,0.34508894,0.69849360,0.64926599,2.05931871,1.00523280,0.00000000
-5.39369685,3.82195725,0.00020158,0.54533924,0.34853922,0.69849663,0.66320664,2.04214886,1.00808174,0.00000000
-5.38769385,3.81387278,0.00019193,0.55820089,0.35128198,0.69729814,0.67575051,2.01696079,1.00889639,0.00000000
-5.38169085,3.79505079,0.00018267,0.56975875,0.35335011,0.69500132,0.68697126,1.98438939,1.00775152,0.00000000
-5.37568784,3.76652109,0.00017368,0.58014874,0.35479616,0.69173210,0.69698797,1.94520623,1.00476075,0.00000000
-5.36968484,3.72949187,0.00016488,0.58953804,0.35568892,0.68763309,0.70595788,1.90029335,1.00006948,0.00000000
-5.36368184,3.68530074,0.00015624,0.59811612,0.35610921,0.68285687,0.71406718,1.85061355,0.99384694,0.00000000
-5.35767884,3.63536126,0.00014773,0.60608450,0.35614528,0.67755894,0.72152015,1.79717844,0.98627728,0.00000000
-5.35167584,3.58110725,0.00013937,0.61364555,0.35588784,0.67189065,0.72852720,1.74101541,0.97755065,0.00000000
-5.34567284,3.52393747,0.00013117,0.62099109,0.35542500,0.66599236,0.73529224,1.68313504,0.96785418,0.00000000
-5.33966983,3.46516263,0.00012319,0.62829105,0.35483748,0.65998722,0.74200012,1.62450010,0.95736359,0.00000000
-5.33366683,3.40595725,0.00011545,0.63568297,0.35419405,0.65397566,0.74880452,1.56599737,0.94623561,0.00000000
-5.32766383,3.34731818,0.00010800,0.64326271,0.35354763,0.64803096,0.75581709,1.50841340,0.93460156,0.00000000
-5.32166083,3.29003146,0.00010089,0.65107688,0.35293213,0.64219602,0.76309836,1.45241495,0.92256231,0.00000000
-5.31565783,3.23464885,0.00009416,0.65911754,0.35236018,0.63648138,0.77065079,1.39853484,0.91018480,0.00000000
-5.30965483,3.18147480,0.00008784,0.66731923,0.35182183,0.63086473,0.77841454,1.34716344,0.89750028,0.00000000
-5.30365183,3.13056441,0.00008196,0.67555878,0.35128438,0.62529180,0.78626613,1.29854620,0.88450430,0.00000000
-5.29764882,3.08173221,0.00007655,0.68365784,0.35069322,0.61967871,0.79402025,1.25278676,0.87115830,0.00000000
-5.29164582,3.03457123,0.00007163,0.69138815,0.34997383,0.61391565,0.80143461,1.20985556,0.85739301,0.00000000
-5.28564282,2.98848156,0.00006721,0.69847933,0.34903463,0.60787176,0.80821780,1.16960325,0.84311323,0.00000000
-5.27963982,2.94270690,0.00006332,0.70462890,0.34777088,0.60140118,0.81403982,1.13177812,0.82820389,0.00000000
-5.27363682,2.89637748,0.00005997,0.70951411,0.34606910,0.59434981,0.81854479,1.09604673,0.81253726,0.00000000
-5.26763382,2.84855752,0.00005720,0.71280506,0.34381215,0.58656279,0.82136546,1.06201672,0.79598081,0.00000000
-5.26163082,2.79829491,0.00005503,0.71417851,0.34088458,0.57789220,0.82213861,1.02926075,0.77840553,0.00000000
-5.25562781,2.74467116,0.00005352,0.71333176,0.33717797,0.56820490,0.82052089,0.99734045,0.75969432,0.00000000
-5.24962481,2.68684924,0.00005273,0.70999597,0.33259623,0.55738992,0.81620418,0.96582946,0.73975015,0.00000000
-5.24362181,2.62411740,0.00005273,0.70394826,0.32706036,0.54536535,0.80892977,0.93433465,0.71850343,0.00000000
-5.23761881,2.55592703,0.00005363,0.69502208,0.32051265,0.53208421,0.79850078,0.90251455,0.69591857,0.00000000
-5.23161581,2.48192298,0.00005554,0.68311529,0.31292004,0.51753925,0.78479212,0.87009451,0.67199919,0.00000000
-5.22561281,2.40196526,0.00005863,0.66819573,0.30427650,0.50176620,0.76775755,0.83687804,0.64679177,0.00000000
-5.21960980,2.31614121,0.00006306,0.65030388,0.29460435,0.48484555,0.74743358,0.80275406,0.62038769,0.00000000
-5.21360680,2.22476789,0.00006903,0.62955262,0.28395439,0.46690252,0.72394000,0.76769987,0.59292340,0.00000000
-5.20760380,2.12838479,0.00007677,0.60612411,0.27240497,0.44810543,0.69747709,0.73178015,0.56457878,0.00000000
-5.20160080,2.02773736,0.00008654,0.58026403,0.26005993,0.42866223,0.66831960,0.69514201,0.53557375,0.00000000
-5.19559780,1.92375251,0.00009859,0.55227344,0.24704557,0.40881559,0.63680805,0.65800675,0.50616323,0.00000000
-5.18959480,1.81750711,0.00011322,0.52249877,0.23350684,0.38883647,0.60333754,0.62065868,0.47663066,0.00000000
-5.18359180,1.71019121,0.00013071,0.49132030,0.21960285,0.36901656,0.56834487,0.58343175,0.44728041,0.00000000
-5.17758879,1.60306776,0.00015135,0.45913993,0.20550196,0.34965987,0.53229442,0.54669471,0.41842932,0.00000000
-5.17158579,1.49743036,0.00017543,0.42636858,0.19137672,0.33107370,0.49566364,0.51083540,0.39039778,0.00000000
-5.16558279,1.39456116,0.00020318,0.39341390,0.17739873,0.31355934,0.45892860,0.47624495,0.36350060,0.00000000
-5.15957979,1.29569031,0.00023484,0.36066879,0.16373381,0.29740293,0.42255031,0.44330252,0.33803818,0.00000000
-5.15357679,1.20195865,0.00027056,0.32850115,0.15053754,0.28286673,0.38696234,0.41236112,0.31428808,0.00000000
-5.14757379,1.11438480,0.00031044,0.29724520,0.13795140,0.27018109,0.35256014,0.38373509,0.29249748,0.00000000
-5.14157079,1.03383780,0.00035451,0.26719467,0.12609955,0.25953747,0.31969242,0.35768949,0.27287663,0.00000000
-5.13556778,0.96101582,0.00040268,0.23859795,0.11508642,0.25108269,0.28865465,0.33443175,0.25559354,0.00000000
-5.12956478,0.89643159,0.00045480,0.21165523,0.10499514,0.24491464,0.25968501,0.31410580,0.24076997,0.00000000
-5.12356178,0.84040461,0.00051055,0.18651761,0.09588676,0.24107962,0.23296251,0.29678861,0.22847893,0.00000000
-5.11755878,0.79306000,0.00056953,0.16328798,0.08780024,0.23957136,0.20860727,0.28248925,0.21874359,0.00000000
-5.11155578,0.75433380,0.00063121,0.14202353,0.08075333,0.24033180,0.18668276,0.27115026,0.21153762,0.00000000
-5.10555278,0.72398410,0.00069491,0.12273947,0.07474393,0.24325366,0.16719964,0.26265127,0.20678695,0.00000000
-5.09954977,0.70160748,0.00075989,0.10541385,0.06975218,0.24818472,0.15012106,0.25681451,0.20437285,0.00000000
-5.09354677,0.68665995,0.00082524,0.08999305,0.06574301,0.25493372,0.13536888,0.25341212,0.20413621,0.00000000
-5.08754377,0.67848154,0.00089003,0.07639763,0.06266902,0.26327769,0.12283064,0.25217473,0.20588288,0.00000000
-5.08154077,0.67632382,0.00095321,0.06452838,0.06047371,0.27297059,0.11236695,0.25280127,0.20938996,0.00000000
-5.07553777,0.67937922,0.00101373,0.05427219,0.05909480,0.28375295,0.10381898,0.25496947,0.21441285,0.00000000
-5.06953477,0.68681143,0.00107052,0.04550760,0.05846775,0.29536218,0.09701578,0.25834675,0.22069288,0.00000000
-5.06353177,0.69778593,0.00112250,0.03810986,0.05852910,0.30754330,0.09178130,0.26260132,0.22796532,0.00000000
-5.05752876,0.71149957,0.00116870,0.03195540,0.05921982,0.32005961,0.08794090,0.26741286,0.23596755,0.00000000
-5.05152576,0.72720859,0.00120820,0.02692557,0.06048836,0.33270294,0.08532713,0.27248274,0.24444721,0.00000000
-5.04552276,0.74425394,0.00124020,0.02290972,0.06229348,0.34530312,0.08378486,0.27754330,0.25316993,0.00000000
-5.03951976,0.76208326,0.00126406,0.01980748,0.06460656,0.35773611,0.08317542,0.28236591,0.26192660,0.00000000
-5.03351676,0.78026874,0.00127928,0.01753039,0.06741354,0.36993054,0.08337999,0.28676760,0.27053975,0.00000000
-5.02751376,0.79852014,0.00128558,0.01600283,0.07071623,0.38187223,0.08430195,0.29061600,0.27886891,0.00000000
-5.02151076,0.81669247,0.00128286,0.01516236,0.07453296,0.39360638,0.08586826,0.29383240,0.28681459,0.00000000
-5.01550775,0.83478795,0.00127121,0.01495945,0.07889848,0.40523727,0.08802997,0.29639278,0.29432084,0.00000000
-5.00950475,0.85295197,0.00125094,0.01535679,0.08386313,0.41692527,0.09076161,0.29832690,0.30137609,0.00000000
-5.00350175,0.87146307,0.00122251,0.01632813,0.08949109,0.42888115,0.09405976,0.29971522,0.30801224,0.00000000
-4.99749875,0.89071708,0.00118659,0.01785676,0.09585789,0.44135781,0.09794062,0.30068395,0.31430197,0.00000000
-4.99149575,0.91120578,0.00114398,0.01993369,0.10304698,0.45463963,0.10243681,0.30139828,0.32035428,0.00000000
-4.98549275,0.93349095,0.00109559,0.02255564,0.11114560,0.46902976,0.10759331,0.30205403,0.32630830,0.00000000
-4.97948974,0.95817426,0.00104243,0.02572275,0.12023998,0.48483576,0.11346281,0.30286811,0.33232575,0.00000000
-4.97348674,0.98586450,0.00098556,0.02943635,0.13040991,0.50235416,0.12010056,0.30406795,0.33858215,0.00000000
-4.96748374,1.01714311,0.00092606,0.03369650,0.14172308,0.52185457,0.12755882,0.30588059,0.34525714,0.00000000
-4.96148074,1.05252941,0.00086501,0.03849973,0.15422916,0.54356397,0.13588126,0.30852155,0.35252442,0.00000000
-4.95547774,1.09244709,0.00080343,0.04383676,0.16795407,0.56765185,0.14509735,0.31218413,0.36054159,0.00000000
-4.94947474,1.13719332,0.00074229,0.04969052,0.18289458,0.59421698,0.15521714,0.31702955,0.36944042,0.00000000
-4.94347174,1.18691193,0.00068246,0.05603431,0.19901364,0.62327632,0.16622661,0.32317824,0.37931804,0.00000000
-4.93746873,1.24157197,0.00062468,0.06283043,0.21623660,0.65475681,0.17808378,0.33070275,0.39022944,0.00000000
-4.93146573,1.30095276,0.00056961,0.07002912,0.23444872,0.68849039,0.19071591,0.33962251,0.40218155,0.00000000
-4.92546273,1.36463638,0.00051774,0.07756804,0.25349404,0.72421262,0.20401795,0.34990071,0.41512952,0.00000000
-4.91945973,1.43200805,0.00046944,0.08537227,0.27317600,0.76156521,0.21785230,0.36144348,0.42897510,0.00000000
-4.91345673,1.50226487,0.00042496,0.09335480,0.29325963,0.80010240,0.23205018,0.37410129,0.44356748,0.00000000
-4.90745373,1.57443262,0.00038443,0.10141772,0.31347570,0.83930107,0.24641442,0.38767266,0.45870653,0.00000000
-4.90145073,1.64739030,0.00034784,0.10945385,0.33352642,0.87857436,0.26072380,0.40190994,0.47414836,0.00000000
-4.89544772,1.71990153,0.00031511,0.11734894,0.35309280,0.91728824,0.27473876,0.41652698,0.48961304,0.00000000
-4.88944472,1.79065163,0.00028606,0.12498432,0.37184333,0.95478060,0.28820824,0.43120833,0.50479415,0.00000000
-4.88344172,1.85828904,0.00026046,0.13223992,0.38944370,0.99038190,0.30087759,0.44561962,0.51936977,0.00000000
-4.87743872,1.92146938,0.00023802,0.13899750,0.40556713,1.02343682,0.31249693,0.45941867,0.53301443,0.00000000
-4.87143572,1.97890027,0.00021841,0.14514407,0.41990501,1.05332595,0.32282989,0.47226691,0.54541158,0.00000000
-4.86543272,2.02938532,0.00020129,0.15057525,0.43217724,1.07948656,0.33166218,0.48384060,0.55626596,0.00000000
-4.85942971,2.07186512,0.00018633,0.15519851,0.44214191,1.10143188,0.33880961,0.49384142,0.56531529,0.00000000
-4.85342671,2.10545389,0.00017318,0.15893604,0.44960388,1.11876780,0.34412525,0.50200607,0.57234096,0.00000000
-4.84742371,2.12947001,0.00016154,0.16172733,0.45442189,1.13120658,0.34750527,0.50811446,0.57717694,0.00000000
-4.84142071,2.14345938,0.00015111,0.16353106,0.45651374,1.13857689,0.34889329,0.51199620,0.57971687,0.00000000
-4.83541771,2.14721065,0.00014163,0.16432652,0.45585957,1.14082983,0.34828292,0.51353532,0.57991868,0.00000000
-4.82941471,2.14076180,0.00013289,0.16411426,0.45250280,1.13804079,0.34571836,0.51267286,0.57780685,0.00000000
-4.82341171,2.12439787,0.00012470,0.16291607,0.44654894,1.13040688,0.34129311,0.50940760,0.57347197,0.00000000
-4.81740870,2.09864017,0.00011692,0.16077427,0.43816225,1.11824042,0.33514674,0.50379469,0.56706782,0.00000000
-4.81140570,2.06422745,0.00010944,0.15775034,0.42756033,1.10195841,0.32745984,0.49594255,0.55880597,0.00000000
-4.80540270,2.02208994,0.00010217,0.15392298,0.41500713,1.08206869,0.31844749,0.48600810,0.54894823,0.00000000
-4.79939970,1.97331750,0.00009507,0.14938561,0.40080440,1.05915314,0.30835146,0.47419068,0.53779719,0.00000000
-4.79339670,1.91912310,0.00008812,0.14424354,0.38528225,1.03384871,0.29743153,0.46072476,0.52568540,0.00000000
-4.78739370,1.86080320,0.00008132,0.13861081,0.36878902,1.00682695,0.28595627,0.44587207,0.51296346,0.00000000
-4.78139070,1.79969660,0.00007467,0.13260694,0.35168092,0.97877278,0.27419375,0.42991314,0.49998759,0.00000000
-4.77538769,1.73714319,0.00006820,0.12635360,0.33431191,0.95036319,0.26240254,0.41313878,0.48710727,0.00000000
-4.76938469,1.67444411,0.00006194,0.11997137,0.31702404,0.92224679,0.25082336,0.39584167,0.47465323,0.00000000
-4.76338169,1.61282473,0.00005592,0.11357669,0.30013870,0.89502469,0.23967175,0.37830851,0.46292642,0.00000000
-4.75737869,1.55340152,0.00005018,0.10727916,0.28394893,0.86923347,0.22913201,0.36081265,0.45218825,0.00000000
-4.75137569,1.49715388,0.00004476,0.10117905,0.26871302,0.84533080,0.21935260,0.34360769,0.44265259,0.00000000
-4.74537269,1.44490160,0.00003967,0.09536536,0.25464948,0.82368404,0.21044318,0.32692211,0.43447957,0.00000000
-4.73936968,1.39728866,0.00003494,0.08991424,0.24193361,0.80456228,0.20247329,0.31095486,0.42777169,0.00000000
-4.73336668,1.35477343,0.00003060,0.08488787,0.23069537,0.78813200,0.19547272,0.29587226,0.42257204,0.00000000
-4.72736368,1.31762565,0.00002664,0.08033379,0.22101880,0.77445647,0.18943338,0.28180607,0.41886482,0.00000000
-4.72136068,1.28592980,0.00002309,0.07628472,0.21294273,0.76349889,0.18431267,0.26885265,0.41657818,0.00000000
-4.71535768,1.25959474,0.00001993,0.07275875,0.20646274,0.75512903,0.18003791,0.25707343,0.41558895,0.00000000
-4.70935468,1.23836900,0.00001718,0.06975995,0.20153422,0.74913334,0.17651194,0.24649631,0.41572940,0.00000000
-4.70335168,1.22186113,0.00001483,0.06727930,0.19807633,0.74522793,0.17361923,0.23711817,0.41679547,0.00000000
-4.69734867,1.20956430,0.00001288,0.06529595,0.19597685,0.74307411,0.17123249,0.22890818,0.41855630,0.00000000
-4.69134567,1.20088429,0.00001133,0.06377874,0.19509756,0.74229585,0.16921945,0.22181188,0.42076461,0.00000000
-4.68534267,1.19516981,0.00001018,0.06268791,0.19528020,0.74249864,0.16744942,0.21575590,0.42316763,0.00000000
-4.67933967,1.19174424,0.00000945,0.06197702,0.19635274,0.74328895,0.16579951,0.21065308,0.42551798,0.00000000
-4.67333667,1.18993759,0.00000916,0.06159493,0.19813581,0.74429373,0.16416023,0.20640788,0.42758435,0.00000000
-4.66733367,1.18911779,0.00000935,0.06148784,0.20044920,0.74517910,0.16244031,0.20292193,0.42916139,0.00000000
-4.66133067,1.18872007,0.00001006,0.06160138,0.20311834,0.74566768,0.16057055,0.20009948,0.43007845,0.00000000
-4.65532766,1.18827363,0.00001135,0.06188256,0.20598036,0.74555377,0.15850671,0.19785260,0.43020706,0.00000000
-4.64932466,1.18742461,0.00001333,0.06228171,0.20888997,0.74471595,0.15623122,0.19610602,0.42946659,0.00000000
-4.64332166,1.18595462,0.00001609,0.06275418,0.21172465,0.74312649,0.15375384,0.19480134,0.42782804,0.00000000
