energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,1.15540041,0.15724550,0.77928942,0.00133932,0.05138442,0.00000205,0.28258960
-4.29514757,1.27551089,0.17660294,0.85937466,0.00146893,0.05765754,0.00000275,0.31103873
-4.28914457,1.40252690,0.19709654,0.94389579,0.00160001,0.06430421,0.00000367,0.34152104
-4.28314157,1.53566837,0.21857223,1.03233232,0.00173081,0.07127007,0.00000486,0.37390033
-4.27713857,1.67396813,0.24084152,1.12404645,0.00185947,0.07848981,0.00000639,0.40798494
-4.27113557,1.81627409,0.26368298,1.21828565,0.00198407,0.08588763,0.00000834,0.44352436
-4.26513257,1.96125900,0.28684520,1.31418985,0.00210270,0.09337824,0.00001083,0.48020800
-4.25912956,2.10743813,0.31005111,1.41080357,0.00221350,0.10086830,0.00001398,0.51766648
-4.25312656,2.25319498,0.33300373,1.50709297,0.00231475,0.10825833,0.00001792,0.55547559
-4.24712356,2.39681459,0.35539318,1.60196740,0.00240491,0.11544507,0.00002283,0.59316321
-4.24112056,2.53652371,0.37690472,1.69430508,0.00248269,0.12232417,0.00002891,0.63021880
-4.23511756,2.67053668,0.39722764,1.78298204,0.00254710,0.12879320,0.00003640,0.66610562
-4.22911456,2.79710536,0.41606469,1.86690332,0.00259753,0.13475475,0.00004555,0.70027509
-4.22311156,2.91457140,0.43314155,1.94503541,0.00263372,0.14011963,0.00005666,0.73218279
-4.21710855,3.02141857,0.44821616,2.01643834,0.00265583,0.14480996,0.00007007,0.76130567
-4.21110555,3.11632309,0.46108731,2.08029637,0.00266443,0.14876199,0.00008617,0.78715947
-4.20510255,3.19819949,0.47160222,2.13594563,0.00266051,0.15192862,0.00010536,0.80931582
-4.19909955,3.26624000,0.47966272,2.18289756,0.00264541,0.15428141,0.00012811,0.82741803
-4.19309655,3.31994529,0.48522963,2.22085694,0.00262083,0.15581196,0.00015492,0.84119486
-4.18709355,3.35914517,0.48832520,2.24973341,0.00258877,0.15653269,0.00018632,0.85047164
-4.18109055,3.38400773,0.48903344,2.26964608,0.00255145,0.15647685,0.00022289,0.85517797
-4.17508754,3.39503644,0.48749810,2.28092045,0.00251125,0.15569778,0.00026522,0.85535164
-4.16908454,3.39305485,0.48391856,2.28407796,0.00247062,0.15426746,0.00031394,0.85113856
-4.16308154,3.37917941,0.47854360,2.27981819,0.00243206,0.15227436,0.00036969,0.84278847
-4.15707854,3.35478123,0.47166321,2.26899445,0.00239794,0.14982063,0.00043310,0.83064662
-4.15107554,3.32143842,0.46359903,2.25258379,0.00237055,0.14701883,0.00050480,0.81514183
-4.14507254,3.28088076,0.45469337,2.23165244,0.00235193,0.14398819,0.00058540,0.79677123
-4.13906953,3.23492906,0.44529759,2.20731833,0.00234385,0.14085073,0.00067544,0.77608252
-4.13306653,3.18543172,0.43576017,2.18071199,0.00234777,0.13772708,0.00077543,0.75365443
-4.12706353,3.13420102,0.42641485,2.15293764,0.00236480,0.13473259,0.00088574,0.73007627
-4.12106053,3.08295184,0.41756942,2.12503595,0.00239565,0.13197342,0.00100667,0.70592744
-4.11505753,3.03324513,0.40949560,2.09794991,0.00244063,0.12954307,0.00113836,0.68175786
-4.10905453,2.98643846,0.40242026,2.07249517,0.00249965,0.12751943,0.00128076,0.65806997
-4.10305153,2.94364539,0.39651846,2.04933591,0.00257221,0.12596226,0.00143366,0.63530332
-4.09704852,2.90570504,0.39190843,2.02896706,0.00265742,0.12491143,0.00159661,0.61382202
-4.09104552,2.87316297,0.38864872,2.01170334,0.00275404,0.12438587,0.00176889,0.59390578
-4.08504252,2.84626362,0.38673758,1.99767546,0.00286049,0.12438321,0.00194956,0.57574467
-4.07903952,2.82495442,0.38611454,1.98683329,0.00297491,0.12488022,0.00213738,0.55943774
-4.07303652,2.80890103,0.38666414,1.97895574,0.00309517,0.12583392,0.00233081,0.54499539
-4.06703352,2.79751287,0.38822154,1.97366685,0.00321893,0.12718345,0.00252807,0.53234533
-4.06103052,2.78997756,0.39057991,1.97045712,0.00334373,0.12885246,0.00272707,0.52134163
-4.05502751,2.78530291,0.39349912,1.96870947,0.00346697,0.13075205,0.00292553,0.51177648
-4.04902451,2.78236460,0.39671559,1.96772848,0.00358603,0.13278413,0.00312093,0.50339384
-4.04302151,2.77995781,0.39995271,1.96677210,0.00369828,0.13484508,0.00331060,0.49590456
-4.03701851,2.77685068,0.40293161,1.96508450,0.00380115,0.13682949,0.00349178,0.48900210
-4.03101551,2.77183790,0.40538177,1.96192903,0.00389223,0.13863407,0.00366171,0.48237816
-4.02501251,2.76379241,0.40705116,1.95662026,0.00396923,0.14016135,0.00381766,0.47573768
-4.01900950,2.75171355,0.40771554,1.94855386,0.00403015,0.14132322,0.00395706,0.46881245
-4.01300650,2.73477006,0.40718658,1.93723367,0.00407321,0.14204411,0.00407756,0.46137297
-4.00700350,2.71233654,0.40531859,1.92229479,0.00409701,0.14226376,0.00417717,0.45323804
-4.00100050,2.68402231,0.40201359,1.90352223,0.00410046,0.14193943,0.00425428,0.44428185
-3.99499750,2.64969171,0.39722464,1.88086436,0.00408291,0.14104762,0.00430783,0.43443841
-3.98899450,2.60947533,0.39095742,1.85444077,0.00404409,0.13958504,0.00433730,0.42370326
-3.98299150,2.56377188,0.38326985,1.82454430,0.00398416,0.13756906,0.00434284,0.41213254
-3.97698849,2.51324071,0.37427013,1.79163705,0.00390371,0.13503744,0.00432529,0.39983957
-3.97098549,2.45878541,0.36411307,1.75634061,0.00380374,0.13204744,0.00428621,0.38698938
-3.96498249,2.40152899,0.35299501,1.71942070,0.00368564,0.12867442,0.00422793,0.37379124
-3.95897949,2.34278169,0.34114762,1.68176668,0.00355114,0.12500991,0.00415349,0.36048994
-3.95297649,2.28400251,0.32883070,1.64436671,0.00340229,0.12115912,0.00406667,0.34735601
-3.94697349,2.22675579,0.31632443,1.60827921,0.00324138,0.11723832,0.00397192,0.33467535
-3.94097049,2.17266437,0.30392116,1.57460172,0.00307089,0.11337168,0.00387429,0.32273887
-3.93496748,2.12336084,0.29191724,1.54443795,0.00289344,0.10968819,0.00377939,0.31183231
-3.92896448,2.08043849,0.28060493,1.51886441,0.00271167,0.10631825,0.00369325,0.30222675
-3.92296148,2.04540349,0.27026482,1.49889731,0.00252824,0.10339042,0.00362223,0.29417002
-3.91695848,2.01962970,0.26115878,1.48546109,0.00234570,0.10102811,0.00357292,0.28787929
-3.91095548,2.00431734,0.25352364,1.47935932,0.00216648,0.09934647,0.00355195,0.28353493
-3.90495248,2.00045664,0.24756580,1.48124885,0.00199278,0.09844938,0.00356586,0.28127584
-3.89894947,2.00879738,0.24345665,1.49161794,0.00182659,0.09842674,0.00362097,0.28119608
-3.89294647,2.02982468,0.24132895,1.51076881,0.00166958,0.09935194,0.00372318,0.28334296
-3.88694347,2.06374172,0.24127414,1.53880514,0.00152314,0.10127969,0.00387780,0.28771644
-3.88094047,2.11045941,0.24334052,1.57562446,0.00138832,0.10424418,0.00408939,0.29426960
-3.87493747,2.16959302,0.24753221,1.62091585,0.00126584,0.10825754,0.00436155,0.30291025
-3.86893447,2.24046557,0.25380897,1.67416254,0.00115609,0.11330873,0.00469680,0.31350335
-3.86293147,2.32211789,0.26208670,1.73464951,0.00105915,0.11936288,0.00509636,0.32587420
-3.85692846,2.41332467,0.27223862,1.80147568,0.00097481,0.12636105,0.00556006,0.33981216
-3.85092546,2.51261647,0.28409714,1.87357046,0.00090260,0.13422051,0.00608616,0.35507491
-3.84492246,2.61830687,0.29745638,1.94971418,0.00084182,0.14283552,0.00667129,0.37139300
-3.83891946,2.72852455,0.31207533,2.02856217,0.00079157,0.15207871,0.00731041,0.38847473
-3.83291646,2.84124959,0.32768168,2.10867180,0.00075081,0.16180303,0.00799676,0.40601127
-3.82691346,2.95435354,0.34397632,2.18853215,0.00071838,0.17184425,0.00872192,0.42368194
-3.82091046,3.06564252,0.36063855,2.26659569,0.00069307,0.18202404,0.00947591,0.44115967
-3.81490745,3.17290270,0.37733186,2.34131130,0.00067361,0.19215363,0.01024734,0.45811664
-3.80890445,3.27394722,0.39371045,2.41115804,0.00065876,0.20203789,0.01102364,0.47422998
-3.80290145,3.36666367,0.40942621,2.47467880,0.00064732,0.21147980,0.01179130,0.48918756
-3.79689845,3.44906106,0.42413615,2.53051313,0.00063814,0.22028524,0.01253623,0.50269381
-3.79089545,3.51931495,0.43751010,2.57742823,0.00063019,0.22826791,0.01324411,0.51447540
-3.78489245,3.57580962,0.44923851,2.61434739,0.00062255,0.23525416,0.01390076,0.52428674
-3.77888944,3.61717595,0.45904002,2.64037477,0.00061440,0.24108774,0.01449262,0.53191517
-3.77288644,3.64232362,0.46666870,2.65481590,0.00060511,0.24563411,0.01500709,0.53718556
-3.76688344,3.65046661,0.47192053,2.65719299,0.00059416,0.24878427,0.01543299,0.53996432
-3.76088044,3.64114085,0.47463894,2.64725457,0.00058120,0.25045788,0.01576089,0.54016254
-3.75487744,3.61421338,0.47471921,2.62497897,0.00056600,0.25060555,0.01598347,0.53773812
-3.74887444,3.56988240,0.47211138,2.59057149,0.00054850,0.24921022,0.01609571,0.53269680
-3.74287144,3.50866828,0.46682167,2.54445537,0.00052873,0.24628759,0.01609516,0.52509197
-3.73686843,3.43139561,0.45891223,2.48725675,0.00050686,0.24188547,0.01598196,0.51502327
-3.73086543,3.33916713,0.44849930,2.41978442,0.00048316,0.23608224,0.01575894,0.50263395
-3.72486243,3.23333044,0.43574965,2.34300493,0.00045795,0.22898436,0.01543149,0.48810707
-3.71885943,3.11543892,0.42087578,2.25801430,0.00043166,0.22072307,0.01500743,0.47166071
-3.71285643,2.98720838,0.40412974,2.16600730,0.00040474,0.21145052,0.01449685,0.45354241
-3.70685343,2.85047132,0.38579608,2.06824568,0.00037771,0.20133542,0.01391175,0.43402299
-3.70085043,2.70713051,0.36618417,1.96602647,0.00035108,0.19055838,0.01326581,0.41339004
-3.69484742,2.55911377,0.34562021,1.86065162,0.00032541,0.17930724,0.01257399,0.39194141
-3.68884442,2.40833163,0.32443931,1.75340002,0.00030126,0.16777253,0.01185220,0.36997894
-3.68284142,2.25663916,0.30297795,1.64550276,0.00027917,0.15614319,0.01111697,0.34780257
-3.67683842,2.10580333,0.28156705,1.53812233,0.00025972,0.14460278,0.01038509,0.32570527
-3.67083542,1.95747638,0.26052601,1.43233614,0.00024345,0.13332627,0.00967332,0.30396869
-3.66483242,1.81317593,0.24015773,1.32912457,0.00023093,0.12247743,0.00899817,0.28285983
-3.65882941,1.67427156,0.22074481,1.22936345,0.00022272,0.11220695,0.00837560,0.26262865
-3.65282641,1.54197765,0.20254688,1.13382060,0.00021939,0.10265116,0.00782093,0.24350663
-3.64682341,1.41735185,0.18579908,1.04315605,0.00022150,0.09393138,0.00734864,0.22570616
-3.64082041,1.30129819,0.17071143,0.95792522,0.00022964,0.08615385,0.00697228,0.20942064
-3.63481741,1.19457372,0.15746903,0.87858435,0.00024439,0.07940997,0.00670439,0.19482509
-3.62881441,1.09779770,0.14623283,0.80549740,0.00026633,0.07377688,0.00655640,0.18207704
-3.62281141,1.01146181,0.13714067,0.73894378,0.00029603,0.06931823,0.00653859,0.17131744
-3.61680840,0.93594064,0.13030841,0.67912604,0.00033405,0.06608480,0.00665994,0.16267152
-3.61080540,0.87150117,0.12583092,0.62617717,0.00038091,0.06411521,0.00692806,0.15624911
-3.60480240,0.81831060,0.12378257,0.58016680,0.00043707,0.06343619,0.00734901,0.15214458
-3.59879940,0.77644201,0.12421737,0.54110634,0.00050291,0.06406277,0.00792714,0.15043602
-3.59279640,0.74587738,0.12716824,0.50895254,0.00057872,0.06599793,0.00866486,0.15118374
-3.58679340,0.72650820,0.13264581,0.48360981,0.00066463,0.06923208,0.00956241,0.15442805
-3.58079040,0.71813374,0.14063640,0.46493127,0.00076064,0.07374210,0.01061757,0.16018635
-3.57478739,0.72045746,0.15109961,0.45271887,0.00086653,0.07949026,0.01182547,0.16844977
-3.56878439,0.73308238,0.16396537,0.44672295,0.00098186,0.08642288,0.01317828,0.17917944
-3.56278139,0.75550603,0.17913106,0.44664160,0.00110598,0.09446914,0.01466501,0.19230265
-3.55677839,0.78711599,0.19645853,0.45212035,0.00123794,0.10353987,0.01627141,0.20770932
-3.55077539,0.82718705,0.21577173,0.46275258,0.00137655,0.11352680,0.01797988,0.22524882
-3.54477239,0.87488056,0.23685499,0.47808105,0.00152034,0.12430211,0.01976951,0.24472776
-3.53876938,0.92924712,0.25945233,0.49760077,0.00166760,0.13571871,0.02161625,0.26590880
-3.53276638,0.98923292,0.28326806,0.52076365,0.00181638,0.14761111,0.02349317,0.28851083
-3.52676338,1.05369024,0.30796892,0.54698472,0.00196450,0.15979718,0.02537096,0.31221076
-3.52076038,1.12139223,0.33318778,0.57565010,0.00210967,0.17208062,0.02721840,0.33664703
-3.51475738,1.19105192,0.35852904,0.60612654,0.00224945,0.18425434,0.02900313,0.36142481
-3.50875438,1.26134478,0.38357568,0.63777209,0.00238139,0.19610453,0.03069237,0.38612303
-3.50275138,1.33093452,0.40789775,0.66994765,0.00250306,0.20741543,0.03225384,0.41030291
-3.49674837,1.39850090,0.43106214,0.70202897,0.00261213,0.21797448,0.03365662,0.43351787
-3.49074537,1.46276868,0.45264318,0.73341839,0.00270642,0.22757788,0.03487212,0.45532446
-3.48474237,1.52253642,0.47223382,0.76355597,0.00278402,0.23603611,0.03587493,0.47529392
-3.47873937,1.57670384,0.48945681,0.79192943,0.00284331,0.24317933,0.03664366,0.49302386
-3.47273637,1.62429669,0.50397542,0.81808246,0.00288304,0.24886237,0.03716162,0.50814972
-3.46673337,1.66448782,0.51550329,0.84162106,0.00290235,0.25296898,0.03741737,0.52035529
-3.46073037,1.69661372,0.52381285,0.86221765,0.00290082,0.25541530,0.03740513,0.52938201
-3.45472736,1.72018571,0.52874200,0.87961289,0.00287849,0.25615230,0.03712496,0.53503660
-3.44872436,1.73489546,0.53019869,0.89361521,0.00283584,0.25516704,0.03658269,0.53719652
-3.44272136,1.74061471,0.52816319,0.90409830,0.00277376,0.25248271,0.03578977,0.53581324
-3.43671836,1.73738946,0.52268793,0.91099679,0.00269357,0.24815752,0.03476282,0.53091300
-3.43071536,1.72542907,0.51389503,0.91430058,0.00259693,0.24228241,0.03352301,0.52259508
-3.42471236,1.70509101,0.50197143,0.91404832,0.00248578,0.23497769,0.03209539,0.51102775
-3.41870935,1.67686227,0.48716213,0.91032048,0.00236231,0.22638884,0.03050799,0.49644197
-3.41270635,1.64133853,0.46976170,0.90323257,0.00222886,0.21668162,0.02879091,0.47912333
-3.40670335,1.59920204,0.45010446,0.89292896,0.00208785,0.20603676,0.02697541,0.45940243
-3.40070035,1.55119946,0.42855391,0.87957762,0.00194173,0.19464436,0.02509293,0.43764425
-3.39469735,1.49812070,0.40549174,0.86336617,0.00179287,0.18269839,0.02317423,0.41423700
-3.38869435,1.44077945,0.38130704,0.84449920,0.00164354,0.17039138,0.02124857,0.38958084
-3.38269135,1.37999623,0.35638594,0.82319706,0.00149584,0.15790960,0.01934304,0.36407701
-3.37668834,1.31658429,0.33110228,0.79969595,0.00135164,0.14542879,0.01748196,0.33811776
-3.37068534,1.25133871,0.30580944,0.77424894,0.00121258,0.13311068,0.01568650,0.31207739
-3.36468234,1.18502849,0.28083372,0.74712795,0.00108002,0.12110026,0.01397438,0.28630470
-3.35867934,1.11839169,0.25646924,0.71862587,0.00095506,0.10952390,0.01235975,0.26111704
-3.35267634,1.05213297,0.23297452,0.68905886,0.00083850,0.09848835,0.01085319,0.23679600
-3.34667334,0.98692325,0.21057078,0.65876805,0.00073090,0.08808046,0.00946185,0.21358485
-3.34067034,0.92340078,0.18944155,0.62812055,0.00063255,0.07836766,0.00818967,0.19168750
-3.33466733,0.86217308,0.16973390,0.59750926,0.00054354,0.06939899,0.00703768,0.17126901
-3.32866433,0.80381917,0.15156053,0.56735133,0.00046374,0.06120670,0.00600435,0.15245726
-3.32266133,0.74889139,0.13500295,0.53808513,0.00039288,0.05380812,0.00508604,0.13534575
-3.31665833,0.69791664,0.12011521,0.51016552,0.00033053,0.04720780,0.00427736,0.11999706
-3.31065533,0.65139629,0.10692794,0.48405768,0.00027618,0.04139980,0.00357159,0.10644688
-3.30465233,0.60980484,0.09545256,0.46022936,0.00022926,0.03636986,0.00296110,0.09470823
-3.29864932,0.57358697,0.08568533,0.43914194,0.00018912,0.03209757,0.00243768,0.08477563
-3.29264632,0.54315297,0.07761107,0.42124041,0.00015515,0.02855827,0.00199287,0.07662903
-3.28664332,0.51887275,0.07120634,0.40694260,0.00012668,0.02572475,0.00161824,0.07023736
-3.28064032,0.50106851,0.06644208,0.39662807,0.00010313,0.02356857,0.00130561,0.06556144
-3.27463732,0.49000624,0.06328546,0.39062690,0.00008390,0.02206112,0.00104722,0.06255626
-3.26863432,0.48588671,0.06170098,0.38920891,0.00006848,0.02117431,0.00083590,0.06117250
-3.26263132,0.48883599,0.06165086,0.39257348,0.00005638,0.02088092,0.00066515,0.06135740
-3.25662831,0.49889626,0.06309471,0.40084059,0.00004720,0.02115463,0.00052918,0.06305481
-3.25062531,0.51601729,0.06598853,0.41404334,0.00004058,0.02196985,0.00042300,0.06620476
-3.24462231,0.54004913,0.07028325,0.43212229,0.00003624,0.02330124,0.00034238,0.07074243
-3.23861931,0.57073665,0.07592283,0.45492205,0.00003395,0.02512310,0.00028386,0.07659683
-3.23261631,0.60771626,0.08284216,0.48219029,0.00003353,0.02740867,0.00024478,0.08368923
-3.22661331,0.65051550,0.09096491,0.51357955,0.00003489,0.03012939,0.00022318,0.09193159
-3.22061031,0.69855576,0.10020157,0.54865190,0.00003796,0.03325417,0.00021783,0.10122512
-3.21460730,0.75115842,0.11044769,0.58688652,0.00004273,0.03674876,0.00022819,0.11145917
-3.20860430,0.80755472,0.12158274,0.62769027,0.00004924,0.04057530,0.00025437,0.12251062
-3.20260130,0.86689909,0.13346953,0.67041097,0.00005756,0.04469203,0.00029711,0.13424387
-3.19659830,0.92828608,0.14595443,0.71435313,0.00006781,0.04905331,0.00035776,0.14651147
-3.19059530,0.99077025,0.15886843,0.75879572,0.00008014,0.05360980,0.00043824,0.15915564
-3.18459230,1.05338862,0.17202911,0.80301145,0.00009473,0.05830902,0.00054101,0.17201045
-3.17858929,1.11518490,0.18524349,0.84628680,0.00011177,0.06309612,0.00066903,0.18490478
-3.17258629,1.17523456,0.19831166,0.88794214,0.00013152,0.06791491,0.00082570,0.19766588
-3.16658329,1.23266979,0.21103122,0.92735107,0.00015421,0.07270906,0.00101480,0.21012348
-3.16058029,1.28670327,0.22320211,0.96395815,0.00018012,0.07742343,0.00124039,0.22211417
-3.15457729,1.33664958,0.23463196,0.99729430,0.00020952,0.08200549,0.00150675,0.23348585
-3.14857429,1.38194334,0.24514136,1.02698901,0.00024270,0.08640672,0.00181820,0.24410215
-3.14257129,1.42215302,0.25456911,1.05277893,0.00027993,0.09058386,0.00217900,0.25384632
-3.13656828,1.45698971,0.26277696,1.07451219,0.00032150,0.09450002,0.00259314,0.26262459
-3.13056528,1.48631044,0.26965371,1.09214840,0.00036765,0.09812550,0.00306417,0.27036869
-3.12456228,1.51011555,0.27511840,1.10575420,0.00041861,0.10143833,0.00359501,0.27703732
-3.11855928,1.52854040,0.27912245,1.11549446,0.00047456,0.10442438,0.00418770,0.28261653
-3.11255628,1.54184159,0.28165051,1.12161979,0.00053562,0.10707719,0.00484322,0.28711887
-3.10655328,1.55037835,0.28272012,1.12445064,0.00060187,0.10939730,0.00556124,0.29058139
-3.10055028,1.55459011,0.28238003,1.12435899,0.00067326,0.11139134,0.00633996,0.29306253
-3.09454727,1.55497112,0.28070741,1.12174853,0.00074968,0.11307078,0.00717591,0.29463804
-3.08854427,1.55204368,0.27780387,1.11703415,0.00083089,0.11445044,0.00806386,0.29539616
-3.08254127,1.54633108,0.27379078,1.11062188,0.00091653,0.11554692,0.00899671,0.29543234
-3.07653827,1.53833178,0.26880386,1.10289030,0.00100609,0.11637700,0.00996551,0.29484371
-3.07053527,1.52849607,0.26298748,1.09417415,0.00109893,0.11695605,0.01095950,0.29372370
-3.06453227,1.51720635,0.25648898,1.08475100,0.00119426,0.11729673,0.01196621,0.29215709
-3.05852926,1.50476203,0.24945312,1.07483164,0.00129113,0.11740791,0.01297172,0.29021568
-3.05252626,1.49136968,0.24201712,1.06455441,0.00138846,0.11729390,0.01396091,0.28795496
-3.04652326,1.47713889,0.23430642,1.05398372,0.00148505,0.11695414,0.01491781,0.28541191
-3.04052026,1.46208380,0.22643134,1.04311272,0.00157958,0.11638327,0.01582602,0.28260391
-3.03451726,1.44613014,0.21848477,1.03186976,0.00167065,0.11557162,0.01666917,0.27952907
-3.02851426,1.42912726,0.21054094,1.02012822,0.00175681,0.11450610,0.01743137,0.27616767
-3.02251126,1.41086410,0.20265527,1.00771900,0.00183659,0.11317136,0.01809776,0.27248474
-3.01650825,1.39108845,0.19486518,0.99444492,0.00190857,0.11155123,0.01865495,0.26843358
-3.01050525,1.36952787,0.18719179,0.98009616,0.00197136,0.10963029,0.01909145,0.26395999
-3.00450225,1.34591149,0.17964227,0.96446588,0.00202371,0.10739547,0.01939814,0.25900688
-2.99849925,1.31999095,0.17221277,0.94736507,0.00206451,0.10483757,0.01956848,0.25351907
-2.99249625,1.29155979,0.16489148,0.92863595,0.00209286,0.10195262,0.01959885,0.24744793
-2.98649325,1.26046981,0.15766192,0.90816308,0.00210805,0.09874301,0.01948859,0.24075553
-2.98049025,1.22664392,0.15050598,0.88588189,0.00210965,0.09521822,0.01924007,0.23341827
-2.97448724,1.19008472,0.14340672,0.86178400,0.00209749,0.09139524,0.01885861,0.22542954
-2.96848424,1.15087849,0.13635064,0.83591942,0.00207170,0.08729859,0.01835225,0.21680150
-2.96248124,1.10919466,0.12932952,0.80839552,0.00203266,0.08295990,0.01773153,0.20756575
-2.95647824,1.06528095,0.12234153,0.77937305,0.00198103,0.07841720,0.01700905,0.19777302
-2.95047524,1.01945468,0.11539186,0.74905963,0.00191774,0.07371384,0.01619912,0.18749185
-2.94447224,0.97209089,0.10849267,0.71770115,0.00184392,0.06889718,0.01531722,0.17680643
-2.93846923,0.92360824,0.10166255,0.68557185,0.00176090,0.06401714,0.01437959,0.16581373
-2.93246623,0.87445347,0.09492559,0.65296353,0.00167014,0.05912462,0.01340267,0.15462006
-2.92646323,0.82508552,0.08831007,0.62017484,0.00157322,0.05426998,0.01240265,0.14333741
-2.92046023,0.77596014,0.08184699,0.58750104,0.00147177,0.04950150,0.01139506,0.13207961
-2.91445723,0.72751586,0.07556851,0.55522497,0.00136743,0.04486409,0.01039438,0.12095857
-2.90845423,0.68016202,0.06950644,0.52360962,0.00126179,0.04039816,0.00941374,0.11008091
-2.90245123,0.63426930,0.06369077,0.49289257,0.00115641,0.03613871,0.00846464,0.09954486
-2.89644822,0.59016323,0.05814850,0.46328265,0.00105271,0.03211469,0.00755685,0.08943779
-2.89044522,0.54812064,0.05290269,0.43495861,0.00095199,0.02834869,0.00669829,0.07983432
-2.88444222,0.50836899,0.04797174,0.40806993,0.00085542,0.02485685,0.00589500,0.07079508
-2.87843922,0.47108848,0.04336906,0.38273934,0.00076397,0.02164896,0.00515126,0.06236610
-2.87243622,0.43641632,0.03910299,0.35906682,0.00067850,0.01872893,0.00446960,0.05457881
-2.86643322,0.40445283,0.03517690,0.33713464,0.00059967,0.01609524,0.00385105,0.04745061
-2.86043022,0.37526862,0.03158965,0.31701297,0.00052803,0.01374171,0.00329527,0.04098587
-2.85442721,0.34891251,0.02833607,0.29876560,0.00046398,0.01165820,0.00280076,0.03517731
-2.84842421,0.32541924,0.02540770,0.28245530,0.00040781,0.00983151,0.00236512,0.03000762
-2.84242121,0.30481679,0.02279343,0.26814853,0.00035975,0.00824614,0.00198522,0.02545131
-2.83641821,0.28713261,0.02048030,0.25591898,0.00031995,0.00688514,0.00165747,0.02147654
-2.83041521,0.27239848,0.01845417,0.24584992,0.00028853,0.00573088,0.00137799,0.01804701
-2.82441221,0.26065386,0.01670035,0.23803503,0.00026561,0.00476571,0.00114279,0.01512369
-2.81840920,0.25194741,0.01520420,0.23257783,0.00025132,0.00397261,0.00094796,0.01266649
-2.81240620,0.24633697,0.01395147,0.22958966,0.00024582,0.00333570,0.00078981,0.01063564
-2.80640320,0.24388784,0.01292875,0.22918637,0.00024930,0.00284064,0.00066498,0.00899296
-2.80040020,0.24466980,0.01212359,0.23148409,0.00026202,0.00247505,0.00057051,0.00770281
-2.79439720,0.24875306,0.01152470,0.23659416,0.00028429,0.00222871,0.00050399,0.00673292
-2.78839420,0.25620355,0.01112201,0.24461774,0.00031644,0.00209377,0.00046355,0.00605491
-2.78239120,0.26707794,0.01090662,0.25564039,0.00035885,0.00206492,0.00044793,0.00564469
-2.77638819,0.28141873,0.01087084,0.26972695,0.00041193,0.00213943,0.00045652,0.00548262
-2.77038519,0.29924994,0.01100811,0.28691718,0.00047604,0.00231718,0.00048939,0.00555361
-2.76438219,0.32057356,0.01131302,0.30722231,0.00055152,0.00260067,0.00054724,0.00584704
-2.75837919,0.34536714,0.01178132,0.33062286,0.00063864,0.00299499,0.00063149,0.00635663
-2.75237619,0.37358277,0.01240995,0.35706787,0.00073753,0.00350773,0.00074419,0.00708019
-2.74637319,0.40514731,0.01319722,0.38647553,0.00084817,0.00414887,0.00088805,0.00801942
-2.74037019,0.43996424,0.01414295,0.41873531,0.00097037,0.00493068,0.00106641,0.00917958
-2.73436718,0.47791663,0.01524865,0.45371137,0.00110367,0.00586747,0.00128318,0.01056923
-2.72836418,0.51887121,0.01651787,0.49124713,0.00124737,0.00697545,0.00154280,0.01219992
-2.72236118,0.56268324,0.01795635,0.53117050,0.00140047,0.00827239,0.00185017,0.01408582
-2.71635818,0.60920166,0.01957234,0.57329964,0.00156168,0.00977732,0.00221057,0.01624348
-2.71035518,0.65827414,0.02137675,0.61744864,0.00172936,0.01151008,0.00262953,0.01869135
-2.70435218,0.70975149,0.02338328,0.66343270,0.00190162,0.01349090,0.00311273,0.02144947
-2.69834917,0.76349105,0.02560837,0.71107236,0.00207625,0.01573976,0.00366581,0.02453891
-2.69234617,0.81935846,0.02807102,0.76019646,0.00225080,0.01827580,0.00429425,0.02798126
-2.68634317,0.87722762,0.03079239,0.81064334,0.00242261,0.02111662,0.00500311,0.03179791
-2.68034017,0.93697842,0.03379523,0.86226012,0.00258890,0.02427741,0.00579686,0.03600931
-2.67433717,0.99849227,0.03710300,0.91490002,0.00274679,0.02777018,0.00667914,0.04063394
-2.66833417,1.06164538,0.04073878,0.96841758,0.00289341,0.03160288,0.00765253,0.04568733
-2.66233117,1.12630004,0.04472398,1.02266220,0.00302601,0.03577843,0.00871826,0.05118078
-2.65632816,1.19229434,0.04907684,1.07747007,0.00314198,0.04029395,0.00987606,0.05712005
-2.65032516,1.25943082,0.05381074,1.13265526,0.00323897,0.04513985,0.01112387,0.06350397
-2.64432216,1.32746479,0.05893250,1.18800038,0.00331500,0.05029918,0.01245769,0.07032295
-2.63831916,1.39609315,0.06444061,1.24324758,0.00336846,0.05574696,0.01387140,0.07755764
-2.63231616,1.46494451,0.07032358,1.29809056,0.00339822,0.06144986,0.01535665,0.08517759
-2.62631316,1.53357158,0.07655855,1.35216846,0.00340363,0.06736593,0.01690286,0.09314018
-2.62031016,1.60144658,0.08311003,1.40506216,0.00338459,0.07344470,0.01849714,0.10138977
-2.61430715,1.66796040,0.08992925,1.45629367,0.00334152,0.07962752,0.02012446,0.10985735
-2.60830415,1.73242611,0.09695384,1.50532905,0.00327535,0.08584821,0.02176774,0.11846049
-2.60230115,1.79408714,0.10410818,1.55158501,0.00318749,0.09203408,0.02340814,0.12710401
