energy_ev,total_up,Au_p_up,Au_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.89644822,1.37925332,0.11095395,0.39004650,0.84630321,0.62213060,0.01422793,0.08399926,0.01533681,0.27583344
-2.89044522,1.36195532,0.10836858,0.38471737,0.83207442,0.60208364,0.01320014,0.09008401,0.01484985,0.27571029
-2.88444222,1.35196981,0.10701192,0.38258065,0.81892639,0.58338531,0.01230767,0.09699828,0.01453451,0.27629212
-2.87843922,1.34935555,0.10682501,0.38362343,0.80702015,0.56623357,0.01155829,0.10467587,0.01438130,0.27760232
-2.87243622,1.35403927,0.10772783,0.38777111,0.79649197,0.55081488,0.01095700,0.11303216,0.01437731,0.27964904
-2.86643322,1.36582127,0.10962190,0.39489170,0.78744739,0.53730250,0.01050616,0.12196543,0.01450668,0.28242363
-2.86043022,1.38438393,0.11239334,0.40480168,0.77995581,0.52585422,0.01020568,0.13135871,0.01475117,0.28589973
-2.85442721,1.40930290,0.11591619,0.41727308,0.77404592,0.51660996,0.01005321,0.14108231,0.01509071,0.29003314
-2.84842421,1.44006059,0.12005590,0.43204159,0.76970250,0.50968910,0.01004438,0.15099688,0.01550407,0.29476250
-2.84242121,1.47606161,0.12467293,0.44881535,0.76686465,0.50518778,0.01017297,0.16095689,0.01596943,0.30001068
-2.83641821,1.51664953,0.12962642,0.46728398,0.76542586,0.50317616,0.01043117,0.17081439,0.01646506,0.30568698
-2.83041521,1.56112450,0.13477763,0.48712767,0.76523584,0.50369592,0.01080971,0.18042310,0.01696993,0.31168988
-2.82441221,1.60876092,0.13999333,0.50802586,0.76610432,0.50675782,0.01129805,0.18964241,0.01746425,0.31791023
-2.81840920,1.65882439,0.14514882,0.52966507,0.76780643,0.51233968,0.01188453,0.19834130,0.01793002,0.32423481
-2.81240620,1.71058739,0.15013061,0.55174583,0.77008964,0.52038456,0.01255647,0.20640192,0.01835148,0.33054986
-2.80640320,1.76334283,0.15483863,0.57398811,0.77268176,0.53079935,0.01330031,0.21372277,0.01871550,0.33674451
-2.80040020,1.81641498,0.15918791,0.59613532,0.77529977,0.54345375,0.01410175,0.22022120,0.01901181,0.34271384
-2.79439720,1.86916729,0.16310970,0.61795662,0.77765881,0.55817966,0.01494581,0.22583515,0.01923323,0.34836141
-2.78839420,1.92100697,0.16655196,0.63924751,0.77948114,0.57477106,0.01581703,0.23052417,0.01937567,0.35360111
-2.78239120,1.97138628,0.16947927,0.65982891,0.78050445,0.59298448,0.01669961,0.23426947,0.01943815,0.35835820
-2.77638819,2.01980067,0.17187215,0.67954469,0.78048928,0.61254008,0.01757757,0.23707317,0.01942256,0.36256957
-2.77038519,2.06578444,0.17372579,0.69825815,0.77922518,0.63312357,0.01843500,0.23895673,0.01933347,0.36618326
-2.76438219,2.10890436,0.17504841,0.71584759,0.77653550,0.65438893,0.01925629,0.23995862,0.01917772,0.36915722
-2.75837919,2.14875227,0.17585914,0.73220151,0.77228057,0.67596221,0.02002639,0.24013148,0.01896399,0.37145764
-2.75237619,2.18493736,0.17618577,0.74721377,0.76635946,0.69744630,0.02073112,0.23953872,0.01870236,0.37305687
-2.74637319,2.21707930,0.17606225,0.76077920,0.75871013,0.71842697,0.02135742,0.23825107,0.01840371,0.37393127
-2.74037019,2.24480290,0.17552620,0.77279004,0.74930837,0.73847994,0.02189374,0.23634282,0.01807925,0.37405915
-2.73436718,2.26773511,0.17461662,0.78313343,0.73816562,0.75717904,0.02233021,0.23388846,0.01773995,0.37341904
-2.72836418,2.28550495,0.17337168,0.79169042,0.72532586,0.77410533,0.02265898,0.23095936,0.01739611,0.37198847
-2.72236118,2.29774671,0.17182692,0.79833641,0.71086192,0.78885689,0.02287441,0.22762117,0.01705684,0.36974338
-2.71635818,2.30410637,0.17001381,0.80294320,0.69487136,0.80105905,0.02297321,0.22393154,0.01672981,0.36665828
-2.71035518,2.30425112,0.16795872,0.80538248,0.67747228,0.81037469,0.02295459,0.21993875,0.01642087,0.36270713
-2.70435218,2.29788155,0.16568240,0.80553068,0.65879910,0.81651421,0.02282025,0.21568081,0.01613399,0.35786491
-2.69834917,2.28474565,0.16319986,0.80327466,0.63899863,0.81924481,0.02257437,0.21118545,0.01587112,0.35210981
-2.69234617,2.26465399,0.16052073,0.79851820,0.61822643,0.81839857,0.02222349,0.20647067,0.01563222,0.34542577
-2.68634317,2.23749494,0.15764999,0.79118860,0.59664363,0.81387908,0.02177637,0.20154587,0.01541545,0.33780534
-2.68034017,2.20324908,0.15458904,0.78124313,0.57441431,0.80566620,0.02124372,0.19641355,0.01521734,0.32925244
-2.67433717,2.16200185,0.15133698,0.76867481,0.55170330,0.79381878,0.02063798,0.19107128,0.01503310,0.31978504
-2.66833417,2.11395351,0.14789210,0.75351731,0.52867458,0.77847515,0.01997301,0.18551395,0.01485696,0.30943730
-2.66233117,2.05942591,0.14425342,0.73584850,0.50549019,0.75985139,0.01926375,0.17973607,0.01468254,0.29826122
-2.65632816,1.99886556,0.14042227,0.71579247,0.48230963,0.73823742,0.01852596,0.17373403,0.01450330,0.28632751
-2.65032516,1.93284270,0.13640377,0.69352004,0.45928970,0.71399111,0.01777588,0.16750818,0.01431289,0.27372569
-2.64432216,1.86204645,0.13220811,0.66924743,0.43658472,0.68753066,0.01703000,0.16106462,0.01410558,0.26056343
-2.63831916,1.78727628,0.12785175,0.64323350,0.41434719,0.65932561,0.01630479,0.15441662,0.01387655,0.24696502
-2.63231616,1.70943013,0.12335822,0.61577539,0.39272864,0.62988686,0.01561654,0.14758556,0.01362222,0.23306925
-2.62631316,1.62948976,0.11875876,0.58720306,0.37188076,0.59975608,0.01498120,0.14060152,0.01334047,0.21902664
-2.62031016,1.54850397,0.11409258,0.55787271,0.35195665,0.56949503,0.01441429,0.13350325,0.01303077,0.20499635
-2.61430715,1.46757045,0.10940684,0.52815960,0.33311213,0.53967495,0.01393082,0.12633780,0.01269430,0.19114285
-2.60830415,1.38781681,0.10475634,0.49845051,0.31550706,0.51086661,0.01354527,0.11915967,0.01233391,0.17763249
-2.60230115,1.31038168,0.10020287,0.46913604,0.29930645,0.48363114,0.01327162,0.11202964,0.01195405,0.16463024
-2.59629815,1.23639611,0.09581432,0.44060318,0.28468145,0.45851176,0.01312328,0.10501331,0.01156064,0.15229674
-2.59029515,1.16696614,0.09166358,0.41322822,0.27180997,0.43602677,0.01311314,0.09817937,0.01116084,0.14078563
-2.58429215,1.10315651,0.08782713,0.38737034,0.26087691,0.41666355,0.01325355,0.09159788,0.01076282,0.13024146
-2.57828914,1.04597603,0.08438363,0.36336586,0.25207387,0.40087374,0.01355626,0.08533835,0.01037541,0.12079796
-2.57228614,0.99636447,0.08141217,0.34152329,0.24559841,0.38906941,0.01403237,0.07946797,0.01000783,0.11257701
-2.56628314,0.95518117,0.07899065,0.32211928,0.24165258,0.38162016,0.01469216,0.07404992,0.00966932,0.10568780
-2.56028014,0.92319516,0.07719399,0.30539533,0.24044094,0.37885083,0.01554497,0.06914177,0.00936882,0.10022666
-2.55427714,0.90107666,0.07609237,0.29155520,0.24216783,0.38103992,0.01659895,0.06479425,0.00911463,0.09627694
-2.54827414,0.88938984,0.07574960,0.28076314,0.24703409,0.38841823,0.01786078,0.06105006,0.00891414,0.09390921
-2.54227114,0.88858661,0.07622152,0.27314260,0.25523310,0.40116782,0.01933538,0.05794314,0.00877357,0.09318145
-2.53626813,0.89900131,0.07755458,0.26877550,0.26694632,0.41942100,0.02102553,0.05549813,0.00869774,0.09413925
-2.53026513,0.92084618,0.07978463,0.26770194,0.28233828,0.44325939,0.02293153,0.05373008,0.00868993,0.09681581
-2.52426213,0.95420751,0.08293598,0.26992020,0.30155123,0.47271285,0.02505083,0.05264452,0.00875179,0.10123172
-2.51825913,0.99904254,0.08702068,0.27538716,0.32469947,0.50775835,0.02737765,0.05223773,0.00888328,0.10739444
-2.51225613,1.05517710,0.09203817,0.28401897,0.35186350,0.54831883,0.02990267,0.05249724,0.00908272,0.11529757
-2.50625313,1.12230420,0.09797530,0.29569199,0.38308418,0.59426199,0.03261282,0.05340261,0.00934687,0.12491967
-2.50025013,1.19998371,0.10480661,0.31024421,0.41835700,0.64539921,0.03549104,0.05492629,0.00967108,0.13622299
-2.49424712,1.28764340,0.11249515,0.32747688,0.45762672,0.70148462,0.03851630,0.05703467,0.01004948,0.14915195
-2.48824412,1.38458160,0.12099351,0.34715677,0.50078244,0.76221451,0.04166359,0.05968930,0.01047521,0.16363161
-2.48224112,1.48997166,0.13024528,0.36901887,0.54765347,0.82722719,0.04490419,0.06284803,0.01094073,0.17956615
-2.47623812,1.60286863,0.14018677,0.39276971,0.59800611,0.89610341,0.04820602,0.06646635,0.01143808,0.19683769
-2.47023512,1.72221819,0.15074907,0.41809129,0.65154148,0.96836765,0.05153416,0.07049858,0.01195924,0.21530538
-2.46423212,1.84686805,0.16186012,0.44464569,0.70789487,1.04349017,0.05485157,0.07489909,0.01249636,0.23480509
-2.45822911,1.97558189,0.17344707,0.47208036,0.76663646,1.12089019,0.05811986,0.07962344,0.01304213,0.25514976
-2.45222611,2.10705576,0.18543842,0.50003390,0.82727380,1.19994027,0.06130026,0.08462929,0.01359000,0.27613054
-2.44622311,2.23993682,0.19776626,0.52814242,0.88925618,1.27997185,0.06435465,0.08987727,0.01413442,0.29751880
-2.44022011,2.37284412,0.21036806,0.55604620,0.95198076,1.36028232,0.06724666,0.09533156,0.01467102,0.31906910
-2.43421711,2.50439110,0.22318834,0.58339658,1.01480070,1.44014334,0.06994267,0.10096031,0.01519671,0.34052307
-2.42821411,2.63320932,0.23617970,0.60986271,1.07703507,1.51881071,0.07241292,0.10673578,0.01570974,0.36161419
-2.42221111,2.75797284,0.24930356,0.63513806,1.13798050,1.59553551,0.07463237,0.11263429,0.01620971,0.38207334
-2.41620810,2.87742262,0.26253014,0.65894647,1.19692428,1.66957655,0.07658148,0.11863590,0.01669746,0.40163501
-2.41020510,2.99039047,0.27583802,0.68104732,1.25315867,1.74021397,0.07824679,0.12472386,0.01717496,0.42004401
-2.40420210,3.09582156,0.28921299,0.70123982,1.30599601,1.80676364,0.07962125,0.13088397,0.01764514,0.43706229
-2.39819910,3.19279523,0.30264652,0.71936607,1.35478423,1.86859218,0.08070428,0.13710369,0.01811163,0.45247591
-2.39219610,3.28054328,0.31613367,0.73531289,1.39892235,1.92513225,0.08150158,0.14337127,0.01857853,0.46610154
-2.38619310,3.35846538,0.32967077,0.74901235,1.43787538,1.97589763,0.08202466,0.14967479,0.01905020,0.47779255
-2.38019010,3.42614112,0.34325293,0.76044088,1.47118827,2.02049760,0.08229016,0.15600130,0.01953094,0.48744420
-2.37418709,3.48333862,0.35687149,0.76961723,1.49849837,2.05865037,0.08231892,0.16233609,0.02002486,0.49499777
-2.36818409,3.53001924,0.37051181,0.77659932,1.51954603,2.09019472,0.08213489,0.16866207,0.02053564,0.50044349
-2.36218109,3.56633873,0.38415131,0.78148018,1.53418307,2.11509961,0.08176402,0.17495951,0.02106648,0.50382199
-2.35617809,3.59264462,0.39775814,0.78438327,1.54237870,2.13347131,0.08123299,0.18120595,0.02162000,0.50522429
-2.35017509,3.60947017,0.41129056,0.78545749,1.54422299,2.14555740,0.08056810,0.18737655,0.02219831,0.50479017
-2.34417209,3.61752504,0.42469705,0.78487206,1.53992758,2.15174762,0.07979421,0.19344462,0.02280313,0.50270506
-2.33816908,3.61768302,0.43791739,0.78281165,1.52982377,2.15257112,0.07893381,0.19938257,0.02343593,0.49919544
-2.33216608,3.61096711,0.45088450,0.77947188,1.51435819,2.14868999,0.07800639,0.20516306,0.02409822,0.49452284
-2.32616308,3.59853216,0.46352706,0.77505542,1.49408594,2.14088918,0.07702796,0.21076038,0.02479182,0.48897676
-2.32016008,3.58164544,0.47577289,0.76976888,1.46966180,2.13006272,0.07601091,0.21615193,0.02551917,0.48286662
-2.31415708,3.56166532,0.48755266,0.76382029,1.44182945,2.11719662,0.07496407,0.22131973,0.02628370,0.47651300
-2.30815408,3.54001817,0.49880384,0.75741740,1.41140903,2.10334864,0.07389304,0.22625183,0.02709009,0.47023847
-2.30215108,3.51817375,0.50947468,0.75076644,1.37928349,2.08962551,0.07280074,0.23094355,0.02794454,0.46435835
-2.29614807,3.49761920,0.51952774,0.74407137,1.34638356,2.07715799,0.07168809,0.23539839,0.02885497,0.45917158
-2.29014507,3.47983168,0.52894279,0.73753327,1.31367200,2.06707444,0.07055477,0.23962857,0.02983107,0.45495202
-2.28414207,3.46624991,0.53771890,0.73134966,1.28212682,2.06047358,0.06940008,0.24365504,0.03088430,0.45194056
-2.27813907,3.45824490,0.54587525,0.72571359,1.25272410,2.05839699,0.06822373,0.24750705,0.03202770,0.45033808
-2.27213607,3.45709009,0.55345084,0.72081224,1.22642006,2.06180228,0.06702656,0.25122106,0.03327557,0.45029969
-2.26613307,3.46393135,0.56050269,0.71682486,1.20413293,2.07153734,0.06581108,0.25483929,0.03464309,0.45193019
-2.26013007,3.47975754,0.56710281,0.71392010,1.18672447,2.08831656,0.06458195,0.25840762,0.03614571,0.45528118
-2.25412706,3.50537215,0.57333392,0.71225256,1.17498153,2.11269958,0.06334612,0.26197321,0.03779852,0.46034960
-2.24812406,3.54136702,0.57928409,0.71195879,1.16959781,2.14507302,0.06211290,0.26558181,0.03961548,0.46707795
-2.24212106,3.58809890,0.58504070,0.71315281,1.17115608,2.18563591,0.06089374,0.26927495,0.04160869,0.47535614
-2.23611806,3.64566990,0.59068399,0.71592149,1.18011145,2.23438898,0.05970191,0.27308711,0.04378762,0.48502486
-2.23011506,3.71391284,0.59628054,0.72031998,1.19677587,2.29112841,0.05855195,0.27704312,0.04615833,0.49588038
-2.22411206,3.79238234,0.60187724,0.72636758,1.22130466,2.35544405,0.05745911,0.28115589,0.04872291,0.50768064
-2.21810905,3.88035254,0.60749596,0.73404442,1.25368534,2.42672238,0.05643869,0.28542461,0.05147889,0.52015248
-2.21210605,3.97682202,0.61312948,0.74328913,1.29372964,2.50415419,0.05550539,0.28983359,0.05441896,0.53299963
-2.20610305,4.08052638,0.61873878,0.75399789,1.34106894,2.58674695,0.05467264,0.29435173,0.05753077,0.54591130
-2.20010005,4.18995853,0.62425212,0.76602494,1.39515384,2.67334164,0.05395212,0.29893289,0.06079698,0.55857112
-2.19409705,4.30339656,0.62956579,0.77918473,1.45525818,2.76263376,0.05335324,0.30351682,0.06419549,0.57066594
-2.18809405,4.41893855,0.63454679,0.79325560,1.52048786,2.85319820,0.05288286,0.30803100,0.06769993,0.58189445
-2.18209105,4.53454351,0.63903712,0.80798500,1.58979446,2.94351727,0.05254508,0.31239299,0.07128022,0.59197509
-2.17608804,4.64807736,0.64285961,0.82309584,1.66199374,3.03201156,0.05234112,0.31651338,0.07490340,0.60065312
-2.17008504,4.75736235,0.64582494,0.83829391,1.73578867,3.11707271,0.05226940,0.32029912,0.07853447,0.60770663
-2.16408204,4.86022841,0.64773947,0.85327580,1.80979658,3.19709742,0.05232561,0.32365698,0.08213732,0.61295127
-2.15807904,4.95456479,0.64841346,0.86773700,1.88257983,3.27052188,0.05250296,0.32649711,0.08567569,0.61624354
-2.15207604,5.03837005,0.64766931,0.88137983,1.95267907,3.33585585,0.05279233,0.32873642,0.08911404,0.61748268
-2.14607304,5.10979885,0.64534927,0.89392068,2.01864825,3.39171532,0.05318255,0.33030163,0.09241836,0.61661108
-2.14007004,5.16720402,0.64132229,0.90509636,2.07909027,3.43685315,0.05366064,0.33113182,0.09555689,0.61361328
-2.13406703,5.20917257,0.63548973,0.91466925,2.13269219,3.47018679,0.05421201,0.33118040,0.09850058,0.60851375
-2.12806403,5.23455465,0.62778955,0.92243102,2.17825878,3.49082231,0.05482065,0.33041644,0.10122345,0.60137346
-2.12206103,5.24248489,0.61819891,0.92820506,2.21474345,3.49807433,0.05546929,0.32882519,0.10370277,0.59228570
-2.11605803,5.23239574,0.60673513,0.93184744,2.24127554,3.49148114,0.05613954,0.32640806,0.10591910,0.58137113
-2.11005503,5.20402294,0.59345494,0.93324669,2.25718301,3.47081492,0.05681207,0.32318174,0.10785606,0.56877251
-2.10405203,5.15740361,0.57845225,0.93232257,2.26201003,3.43608663,0.05746669,0.31917697,0.10950016,0.55464926
-2.09804902,5.09286750,0.56185469,0.92902420,2.25552882,3.38754587,0.05808262,0.31443668,0.11084049,0.53917216
-2.09204602,5.01102255,0.54381902,0.92332769,2.23774566,3.32567561,0.05863868,0.30901390,0.11186832,0.52251839
-2.08604302,4.91273568,0.52452591,0.91523379,2.20890086,3.25118223,0.05911363,0.30296950,0.11257688,0.50486705
-2.08004002,4.79911015,0.50417426,0.90476575,2.16946299,3.16498131,0.05948655,0.29636990,0.11296102,0.48639548
-2.07403702,4.67146055,0.48297552,0.89196761,2.12011770,3.06817968,0.05973737,0.28928487,0.11301718,0.46727617
-2.06803402,4.53128649,0.46114822,0.87690318,2.06175169,2.96205436,0.05984736,0.28178560,0.11274329,0.44767466
-2.06203102,4.38024606,0.43891292,0.85965566,1.99543260,2.84802909,0.05979980,0.27394310,0.11213891,0.42774813
-2.05602801,4.22012967,0.41648796,0.84032810,1.92238536,2.72764904,0.05958066,0.26582698,0.11120551,0.40764483
-2.05002501,4.05283483,0.39408584,0.81904432,1.84396616,2.60255452,0.05917922,0.25750463,0.10994681,0.38750410
-2.04402201,3.88034223,0.37191061,0.79595039,1.76163457,2.47445411,0.05858875,0.24904087,0.10836926,0.36745700
-2.03801901,3.70469299,0.35015596,0.77121622,1.67692480,2.34509778,0.05780708,0.24049795,0.10648251,0.34762732
-2.03201601,3.52796711,0.32900419,0.74503710,1.59141674,2.21625053,0.05683706,0.23193587,0.10429997,0.32813278
-2.02601301,3.35226272,0.30862574,0.71763481,1.50670746,2.08966679,0.05568690,0.22341295,0.10183926,0.30908639
-2.02001001,3.17967563,0.28917929,0.68925808,1.42438359,1.96706574,0.05437031,0.21498656,0.09912259,0.29059766
-2.01400700,3.01227882,0.27081204,0.66018204,1.34599509,1.85010794,0.05290643,0.20671386,0.09617701,0.27277370
-2.00800400,2.85210127,0.25366024,0.63070662,1.27303060,1.74037293,0.05131959,0.19865248,0.09303448,0.25571990
-2.00200100,2.70110586,0.23784960,0.60115351,1.20689455,1.63933828,0.04963883,0.19086106,0.08973175,0.23954028
-1.99599800,2.56116583,0.22349542,0.57186197,1.14888612,1.54835959,0.04789718,0.18339956,0.08631000,0.22433746
-1.98999500,2.43403997,0.21070252,0.54318317,1.10018007,1.46865188,0.04613079,0.17632920,0.08281432,0.21021201
-1.98399200,2.32134632,0.19956456,0.51547348,1.06180944,1.40127197,0.04437791,0.16971214,0.07929290,0.19726153
-1.97798899,2.22453501,0.19016308,0.48908673,1.03465012,1.34710232,0.04267768,0.16361080,0.07579614,0.18557924
-1.97198599,2.14486049,0.18256597,0.46436581,1.01940735,1.30683620,0.04106893,0.15808672,0.07237550,0.17525229
-1.96598299,2.08335414,0.17682555,0.44163388,1.01660428,1.28096463,0.03958886,0.15319928,0.06908232,0.16635980
-1.95997999,2.04079819,0.17297645,0.42118561,1.02657274,1.26976541,0.03827185,0.14900401,0.06596655,0.15897079
-1.95397699,2.01770199,0.17103325,0.40327873,1.04944656,1.27329474,0.03714821,0.14555088,0.06307549,0.15314209
-1.94797399,2.01428202,0.17098820,0.38812643,1.08515772,1.29138198,0.03624316,0.14288234,0.06045252,0.14891636
-1.94197099,2.03044691,0.17280911,0.37589074,1.13343584,1.32362805,0.03557591,0.14103154,0.05813602,0.14632028
-1.93596798,2.06578855,0.17643766,0.36667738,1.19381132,1.36940823,0.03515899,0.14002059,0.05615830,0.14536312
-1.92996498,2.11958072,0.18178833,0.36053231,1.26562259,1.42787978,0.03499774,0.13985910,0.05454488,0.14603562
-1.92396198,2.19078590,0.18874802,0.35743999,1.34802785,1.49799481,0.03509013,0.14054305,0.05331377,0.14830941
-1.91795898,2.27807099,0.19717657,0.35732377,1.44002128,1.57851876,0.03542678,0.14205408,0.05247523,0.15213698
-1.91195598,2.37983225,0.20690833,0.36004816,1.54045395,1.66805439,0.03599127,0.14435929,0.05203153,0.15745208
-1.90595298,2.49422915,0.21775469,0.36542304,1.64805899,1.76507114,0.03676068,0.14741151,0.05197719,0.16417084
-1.89994997,2.61922664,0.22950761,0.37320971,1.76148064,1.86793927,0.03770642,0.15115023,0.05229927,0.17219324
-1.89394697,2.75264452,0.24194412,0.38312844,1.87930624,1.97496790,0.03879516,0.15550290,0.05297801,0.18140517
-1.88794397,2.89221241,0.25483160,0.39486729,2.00010026,2.08444581,0.03999004,0.16038682,0.05398760,0.19168078
-1.88194097,3.03562826,0.26793366,0.40809189,2.12243895,2.19468359,0.04125192,0.16571132,0.05529712,0.20288517
-1.87593797,3.18061792,0.28101638,0.42245561,2.24494412,2.30405528,0.04254073,0.17138034,0.05687161,0.21487717
-1.86993497,3.32499335,0.29385462,0.43760984,2.36631453,2.41103801,0.04381685,0.17729500,0.05867312,0.22751216
-1.86393197,3.46670654,0.30623811,0.45321384,2.48535332,2.51424753,0.04504243,0.18335637,0.06066190,0.24064475
-1.85792896,3.60389670,0.31797702,0.46894381,2.60098993,2.61246800,0.04618260,0.18946794,0.06279741,0.25413122
-1.85192596,3.73492830,0.32890674,0.48450062,2.71229538,2.70467460,0.04720661,0.19553796,0.06503932,0.26783150
-1.84592296,3.85841807,0.33889155,0.49961612,2.81848990,2.79004751,0.04808868,0.20148131,0.06734836,0.28161078
-1.83991996,3.97324950,0.34782704,0.51405751,2.91894258,2.86797670,0.04880870,0.20722093,0.06968699,0.29534042
-1.83391696,4.07857428,0.35564116,0.52762989,3.01316288,2.93805707,0.04935263,0.21268872,0.07201988,0.30889843
-1.82791396,4.17380074,0.36229378,0.54017668,3.10078477,3.00007433,0.04971271,0.21782582,0.07431422,0.32216932
-1.82191096,4.25857014,0.36777486,0.55157824,3.18154432,3.05398235,0.04988729,0.22258242,0.07653981,0.33504340
-1.81590795,4.33272264,0.37210130,0.56174869,3.25525253,3.09987341,0.04988049,0.22691701,0.07866899,0.34741580
-1.80990495,4.39625515,0.37531274,0.57063138,3.32176512,3.13794317,0.04970162,0.23079529,0.08067643,0.35918512
-1.80390195,4.44927410,0.37746644,0.57819324,3.38095170,3.16845255,0.04936441,0.23418873,0.08253881,0.37025209
-1.79789895,4.49194638,0.37863181,0.58441861,3.43266641,3.19168900,0.04888608,0.23707308,0.08423444,0.38051822
-1.79189595,4.52445186,0.37888466,0.58930293,3.47672259,3.20792956,0.04828632,0.23942686,0.08574288,0.38988483
-1.78589295,4.54694088,0.37830171,0.59284674,3.51287324,3.21740827,0.04758627,0.24123003,0.08704465,0.39825250
-1.77988994,4.55949968,0.37695573,0.59505057,3.54079932,3.22028987,0.04680753,0.24246298,0.08812095,0.40552106
-1.77388694,4.56212625,0.37491142,0.59591095,3.56010674,3.21665171,0.04597119,0.24310596,0.08895358,0.41159041
-1.76788394,4.55471835,0.37222256,0.59541790,3.57033290,3.20647487,0.04509709,0.24313901,0.08952502,0.41636198
-1.76188094,4.53707457,0.36893030,0.59355405,3.57096254,3.18964521,0.04420318,0.24254240,0.08981863,0.41974099
-1.75587794,4.50890840,0.36506287,0.59029553,3.56145222,3.16596407,0.04330507,0.24129771,0.08981905,0.42163940
-1.74987494,4.46987432,0.36063662,0.58561433,3.54126191,3.13516799,0.04241590,0.23938925,0.08951279,0.42197938
-1.74387194,4.41960406,0.35565826,0.57948221,3.50989194,3.09695594,0.04154624,0.23680602,0.08888885,0.42069713
-1.73786893,4.35775052,0.35012811,0.57187565,3.46692279,3.05102223,0.04070435,0.23354386,0.08793953,0.41774686
-1.73186593,4.28403620,0.34404415,0.56278152,3.41205516,2.99709284,0.03989655,0.22960771,0.08666115,0.41310467
-1.72586293,4.19830275,0.33740642,0.55220302,3.34514763,2.93496263,0.03912767,0.22501392,0.08505483,0.40677202
-1.71985993,4.10055802,0.33022159,0.54016547,3.26624946,2.86453086,0.03840165,0.21979224,0.08312713,0.39877854
-1.71385693,3.99101748,0.32250728,0.52672137,3.17562605,2.78583275,0.03772215,0.21398753,0.08089059,0.38918405
-1.70785393,3.87013686,0.31429569,0.51195445,3.07377550,2.69906486,0.03709311,0.20766098,0.07836401,0.37807954
-1.70185093,3.73863369,0.30563651,0.49598232,2.96143475,2.60460260,0.03651929,0.20089066,0.07557266,0.36558691
-1.69584792,3.59749623,0.29659864,0.47895747,2.83957500,2.50300875,0.03600666,0.19377151,0.07254809,0.35185759
-1.68984492,3.44797885,0.28727071,0.46106638,2.70938615,2.39503243,0.03556261,0.18641460,0.06932779,0.33706992
-1.68384192,3.29158395,0.27776033,0.44252699,2.57225125,2.28159851,0.03519607,0.17894565,0.06595464,0.32142541
-1.67783892,3.13003134,0.26819201,0.42358430,2.42971205,2.16378812,0.03491732,0.17150307,0.06247604,0.30514407
-1.67183592,2.96521655,0.25870390,0.40450448,2.28342753,2.04281135,0.03473775,0.16423527,0.05894303,0.28845891
-1.66583292,2.79916045,0.24944360,0.38556777,2.13512753,1.91997376,0.03466929,0.15729765,0.05540909,0.27161001
-1.65982991,2.63395260,0.24056307,0.36706040,1.98656372,1.79663852,0.03472384,0.15084921,0.05192900,0.25483823
-1.65382691,2.47169143,0.23221319,0.34926609,1.83946045,1.67418617,0.03491250,0.14504893,0.04855759,0.23837899
-1.64782391,2.31442393,0.22453798,0.33245736,1.69546753,1.55397422,0.03524474,0.14005212,0.04534848,0.22245633
-1.64182091,2.16408784,0.21766908,0.31688716,1.55611726,1.43729837,0.03572761,0.13600669,0.04235289,0.20727742
-1.63581791,2.02245889,0.21172049,0.30278122,1.42278724,1.32535725,0.03636496,0.13304966,0.03961853,0.19302786
-1.62981491,1.89110496,0.20678416,0.29033132,1.29667032,1.21922219,0.03715671,0.13130384,0.03718858,0.17986776
-1.62381191,1.77134912,0.20292633,0.27968981,1.17875268,1.11981298,0.03809835,0.13087472,0.03510079,0.16792884
-1.61780890,1.66424235,0.20018509,0.27096556,1.06980029,1.02788057,0.03918054,0.13184775,0.03338674,0.15731253
-1.61180590,1.57054656,0.19856904,0.26422147,0.97035388,0.94399682,0.04038895,0.13428599,0.03207116,0.14808906
-1.60580290,1.49072800,0.19805722,0.25947347,0.88073183,0.86855142,0.04170436,0.13822807,0.03117151,0.14029752
-1.59979990,1.42496033,0.19860030,0.25669107,0.80104043,0.80175544,0.04310292,0.14368657,0.03069757,0.13394683
-1.59379690,1.37313675,0.20012285,0.25579933,0.73119034,0.74365098,0.04455670,0.15064684,0.03065122,0.12901745
-1.58779390,1.33488971,0.20252666,0.25668205,0.67091809,0.69412576,0.04603442,0.15906618,0.03102635,0.12546369
-1.58179090,1.30961705,0.20569487,0.25918606,0.61981141,0.65293187,0.04750235,0.16887350,0.03180884,0.12321653
-1.57578789,1.29651288,0.20949669,0.26312636,0.57733690,0.61970722,0.04892531,0.17996947,0.03297672,0.12218681
-1.56978489,1.29460175,0.21379250,0.26829185,0.54286896,0.59399875,0.05026784,0.19222709,0.03450044,0.12226857
-1.56378189,1.30277453,0.21843912,0.27445150,0.51571862,0.57528608,0.05149529,0.20549292,0.03634323,0.12334252
-1.55777889,1.31982474,0.22329481,0.28136070,0.49516119,0.56300469,0.05257494,0.21958878,0.03846165,0.12527939
-1.55177589,1.34448394,0.22822409,0.28876757,0.48046202,0.55656755,0.05347708,0.23431413,0.04080631,0.12794333
-1.54577289,1.37545526,0.23310184,0.29641912,0.47089926,0.55538450,0.05417586,0.24944901,0.04332268,0.13119494
-1.53976988,1.41144415,0.23781675,0.30406708,0.46578347,0.55887875,0.05465012,0.26475770,0.04595207,0.13489424
-1.53376688,1.45118566,0.24227389,0.31147318,0.46447325,0.56650007,0.05488388,0.27999292,0.04863280,0.13890325
