energy_ev,total_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.46673337,3.34830915,0.23612456,2.40894721,0.33105260,0.54373460,0.00027104,0.04877188,0.35549994,0.00000000
-3.46073037,3.51004334,0.24837507,2.53140109,0.33814202,0.57106844,0.00029008,0.05019594,0.36677674,0.00000000
-3.45472736,3.67475608,0.26107420,2.65411486,0.34607583,0.60086388,0.00031110,0.05160355,0.37781827,0.00000000
-3.44872436,3.84041688,0.27407570,2.77566135,0.35467187,0.63268802,0.00033386,0.05297379,0.38845957,0.00000000
-3.44272136,4.00493344,0.28722718,2.89458479,0.36373538,0.66607693,0.00035809,0.05428571,0.39854798,0.00000000
-3.43671836,4.16617367,0.30037123,3.00941639,0.37306160,0.70054110,0.00038345,0.05551847,0.40794378,0.00000000
-3.43071536,4.32199276,0.31334703,3.11869325,0.38243892,0.73557201,0.00040962,0.05665157,0.41652070,0.00000000
-3.42471236,4.47026560,0.32599247,3.22098099,0.39165233,0.77065004,0.00043623,0.05766507,0.42416643,0.00000000
-3.41870935,4.60892431,0.33814663,3.31489984,0.40048738,0.80525355,0.00046289,0.05854007,0.43078308,0.00000000
-3.41270635,4.73600047,0.34965284,3.39915376,0.40873439,0.83886910,0.00048922,0.05925909,0.43628786,0.00000000
-3.40670335,4.84967083,0.36036193,3.47256182,0.41619307,0.87100255,0.00051481,0.05980667,0.44061375,0.00000000
-3.40070035,4.94830525,0.37013587,3.53409091,0.42267716,0.90119081,0.00053928,0.06016989,0.44371034,0.00000000
-3.39469735,5.03051503,0.37885137,3.58288830,0.42801924,0.92901371,0.00056226,0.06033902,0.44554473,0.00000000
-3.38869435,5.09519947,0.38640348,3.61831278,0.43207542,0.95410587,0.00058340,0.06030796,0.44610238,0.00000000
-3.38269135,5.14158866,0.39270889,3.63996273,0.43472977,0.97616778,0.00060241,0.06007483,0.44538785,0.00000000
-3.37668834,5.16928020,0.39770881,3.64769966,0.43589831,0.99497602,0.00061904,0.05964221,0.44342544,0.00000000
-3.37068534,5.17826782,0.40137125,3.64166565,0.43553251,1.01039182,0.00063310,0.05901748,0.44025935,0.00000000
-3.36468234,5.16896009,0.40369247,3.62229369,0.43362202,1.02236791,0.00064448,0.05821280,0.43595359,0.00000000
-3.35867934,5.14218794,0.40469767,3.59030979,0.43019655,1.03095316,0.00065315,0.05724501,0.43059131,0.00000000
-3.35267634,5.09919988,0.40444058,3.54672637,0.42532685,1.03629477,0.00065917,0.05613534,0.42427359,0.00000000
-3.34667334,5.04164470,0.40300220,3.49282678,0.41912460,1.03863799,0.00066268,0.05490891,0.41711770,0.00000000
-3.34067034,4.97154173,0.40048841,3.43014105,0.41174127,1.03832319,0.00066392,0.05359406,0.40925471,0.00000000
-3.33466733,4.89123946,0.39702681,3.36041371,0.40336589,1.03578040,0.00066324,0.05222162,0.40082662,0.00000000
-3.32866433,4.80336363,0.39276267,3.28556445,0.39422177,1.03152142,0.00066107,0.05082397,0.39198304,0.00000000
-3.32266133,4.71075659,0.38785425,3.20764300,0.38456223,1.02612963,0.00065793,0.04943410,0.38287745,0.00000000
-3.31665833,4.61640969,0.38246766,3.12877983,0.37466537,1.02024791,0.00065441,0.04808463,0.37366332,0.00000000
-3.31065533,4.52339113,0.37677145,3.05113409,0.36482813,1.01456480,0.00065119,0.04680685,0.36449006,0.00000000
-3.30465233,4.43477119,0.37093114,2.97684073,0.35535957,1.00979932,0.00064900,0.04562980,0.35549911,0.00000000
-3.29864932,4.35354741,0.36510397,2.90795821,0.34657377,1.00668483,0.00064860,0.04457947,0.34682024,0.00000000
-3.29264632,4.28257154,0.35943395,2.84641855,0.33878221,1.00595203,0.00065079,0.04367804,0.33856811,0.00000000
-3.28664332,4.22448029,0.35404758,2.79398083,0.33228610,1.00831175,0.00065637,0.04294337,0.33083949,0.00000000
-3.28064032,4.18163144,0.34905021,2.75218953,0.32736863,1.01443761,0.00066612,0.04238853,0.32371094,0.00000000
-3.27463732,4.15604674,0.34452324,2.72233841,0.32428740,1.02494881,0.00068080,0.04202157,0.31723714,0.00000000
-3.26863432,4.14936255,0.34052234,2.70544065,0.32326714,1.04039356,0.00070110,0.04184536,0.31145007,0.00000000
-3.26263132,4.16278905,0.33707655,2.70220582,0.32449305,1.06123311,0.00072764,0.04185764,0.30635874,0.00000000
-3.25662831,4.19707865,0.33418835,2.71302374,0.32810468,1.08782699,0.00076093,0.04205116,0.30194974,0.00000000
-3.25062531,4.25250385,0.33183473,2.73795542,0.33419076,1.12041936,0.00080135,0.04241398,0.29818843,0.00000000
-3.24462231,4.32884491,0.32996900,2.77673117,0.34278500,1.15912718,0.00084917,0.04292983,0.29502075,0.00000000
-3.23861931,4.42538745,0.32852345,2.82875555,0.35386299,1.20393017,0.00090446,0.04357856,0.29237552,0.00000000
-3.23261631,4.54093006,0.32741253,2.89311923,0.36734045,1.25466315,0.00096715,0.04433671,0.29016723,0.00000000
-3.22661331,4.67380198,0.32653660,2.96861747,0.38307280,1.31101101,0.00103695,0.04517808,0.28829912,0.00000000
-3.22061031,4.82189090,0.32578587,3.05377489,0.40085628,1.37250674,0.00111340,0.04607435,0.28666652,0.00000000
-3.21460730,4.98268074,0.32504465,3.14687645,0.42043050,1.43853281,0.00119583,0.04699578,0.28516025,0.00000000
-3.20860430,5.15329929,0.32419545,3.24600415,0.44148269,1.50832631,0.00128340,0.04791186,0.28367013,0.00000000
-3.20260130,5.33057526,0.32312311,3.34907897,0.46365341,1.58098814,0.00137506,0.04879204,0.28208832,0.00000000
-3.19659830,5.51110431,0.32171855,3.45390755,0.48654372,1.65549623,0.00146961,0.04960640,0.28031256,0.00000000
-3.19059530,5.69132303,0.31988226,3.55823283,0.50972383,1.73072314,0.00156569,0.05032633,0.27824909,0.00000000
-3.18459230,5.86758978,0.31752724,3.65978759,0.53274289,1.80545772,0.00166183,0.05092523,0.27581534,0.00000000
-3.17858929,6.03627082,0.31458154,3.75635001,0.55513975,1.87843070,0.00175648,0.05137909,0.27294217,0.00000000
-3.17258629,6.19382976,0.31099020,3.84579963,0.57645454,1.94834370,0.00184803,0.05166706,0.26957575,0.00000000
-3.16658329,6.33691815,0.30671665,3.92617240,0.59624058,2.01390112,0.00193488,0.05177197,0.26567892,0.00000000
-3.16058029,6.46246464,0.30174350,3.99571318,0.61407641,2.07384401,0.00201548,0.05168076,0.26123216,0.00000000
-3.15457729,6.56775998,0.29607288,4.05292393,0.62957755,2.12698507,0.00208836,0.05138475,0.25623400,0.00000000
-3.14857429,6.65053502,0.28972619,4.09660599,0.64240749,2.17224358,0.00215222,0.05087990,0.25070096,0.00000000
-3.14257129,6.70902895,0.28274345,4.12589483,0.65228776,2.20867915,0.00220594,0.05016686,0.24466705,0.00000000
-3.13656828,6.74204513,0.27518221,4.14028593,0.65900648,2.23552310,0.00224864,0.04925098,0.23818278,0.00000000
-3.13056528,6.74899239,0.26711618,4.13965061,0.66242523,2.25220621,0.00227972,0.04814209,0.23131377,0.00000000
-3.12456228,6.72990966,0.25863351,4.12424101,0.66248400,2.25838169,0.00229891,0.04685428,0.22413897,0.00000000
-3.11855928,6.68547306,0.24983492,4.09468396,0.65920380,2.25394250,0.00230628,0.04540543,0.21674857,0.00000000
-3.11255628,6.61698454,0.24083167,4.05196364,0.65268711,2.23903210,0.00230226,0.04381678,0.20924169,0.00000000
-3.10655328,6.52634230,0.23174343,3.99739363,0.64311591,2.21404810,0.00228767,0.04211230,0.20172379,0.00000000
-3.10055028,6.41599379,0.22269612,3.93257926,0.63074741,2.17963840,0.00226370,0.04031808,0.19430406,0.00000000
-3.09454727,6.28887281,0.21381977,3.85937162,0.61590762,2.13668991,0.00223191,0.03846161,0.18709271,0.00000000
-3.08854427,6.14832270,0.20524637,3.77981485,0.59898291,2.08630996,0.00219421,0.03657114,0.18019837,0.00000000
-3.08254127,5.99800833,0.19710785,3.69608870,0.58040997,2.02980088,0.00215284,0.03467497,0.17372552,0.00000000
-3.07653827,5.84181993,0.18953410,3.61044831,0.56066428,1.96862861,0.00211032,0.03280080,0.16777217,0.00000000
-3.07053527,5.68377177,0.18265109,3.52516348,0.54024768,1.90438617,0.00206941,0.03097514,0.16242776,0.00000000
-3.06453227,5.52789924,0.17657911,3.44245928,0.51967527,1.83875315,0.00203307,0.02922283,0.15777136,0.00000000
-3.05852926,5.37815731,0.17143110,3.36446013,0.49946216,1.77345251,0.00200440,0.02756655,0.15387021,0.00000000
-3.05252626,5.23832360,0.16731104,3.29313883,0.48011036,1.71020583,0.00198658,0.02602649,0.15077861,0.00000000
-3.04652326,5.11190857,0.16431251,3.23027196,0.46209622,1.65068861,0.00198280,0.02462012,0.14853714,0.00000000
-3.04052026,5.00207519,0.16251728,3.17740274,0.44585879,1.59648661,0.00199620,0.02336199,0.14717235,0.00000000
-3.03451726,4.91156985,0.16199400,3.13581186,0.43178936,1.54905472,0.00202980,0.02226367,0.14669660,0.00000000
-3.02851426,4.84266587,0.16279701,3.10649672,0.42022239,1.50967930,0.00208645,0.02133376,0.14710840,0.00000000
-3.02251126,4.79712030,0.16496520,3.09015894,0.41142813,1.47944516,0.00216876,0.02057791,0.14839289,0.00000000
-3.01650825,4.77614459,0.16852106,3.08719980,0.40560697,1.45920797,0.00227902,0.01999897,0.15052255,0.00000000
-3.01050525,4.78038882,0.17346980,3.09772310,0.40288568,1.44957280,0.00241915,0.01959711,0.15345812,0.00000000
-3.00450225,4.80993942,0.17979867,3.12154456,0.40331563,1.45087939,0.00259067,0.01937000,0.15714959,0.00000000
-2.99849925,4.86432935,0.18747641,3.15820703,0.40687287,1.46319455,0.00279461,0.01931302,0.16153729,0.00000000
-2.99249625,4.94256028,0.19645303,3.20700035,0.41346019,1.48631180,0.00303152,0.01941942,0.16655295,0.00000000
-2.98649325,5.04313545,0.20665973,3.26698520,0.42291102,1.51975849,0.00330137,0.01968053,0.17212090,0.00000000
-2.98049025,5.16410222,0.21800919,3.33701976,0.43499505,1.56280999,0.00360360,0.02008595,0.17815907,0.00000000
-2.97448724,5.30310315,0.23039609,3.41578862,0.44942548,1.61451084,0.00393706,0.02062369,0.18458010,0.00000000
-2.96848424,5.45743432,0.24369803,3.50183296,0.46586765,1.67370233,0.00430004,0.02128040,0.19129243,0.00000000
-2.96248124,5.62410966,0.25777681,3.59358165,0.48394897,1.73905561,0.00469028,0.02204149,0.19820125,0.00000000
-2.95647824,5.79992997,0.27247999,3.68938252,0.50326973,1.80910978,0.00510499,0.02289129,0.20520968,0.00000000
-2.95047524,5.98155518,0.28764293,3.78753357,0.52341463,1.88231358,0.00554095,0.02381326,0.21221976,0.00000000
-2.94447224,6.16557862,0.30309103,3.88631363,0.54396472,1.95706969,0.00599454,0.02479012,0.21913366,0.00000000
-2.93846923,6.34860163,0.31864245,3.98401231,0.56450932,2.03178023,0.00646182,0.02580409,0.22585489,0.00000000
-2.93246623,6.52730710,0.33411101,4.07895889,0.58465771,2.10489208,0.00693872,0.02683707,0.23228964,0.00000000
-2.92646323,6.69853048,0.34930941,4.16955011,0.60405007,2.17494045,0.00742105,0.02787089,0.23834814,0.00000000
-2.92046023,6.85932648,0.36405261,4.25427637,0.62236751,2.24058936,0.00790476,0.02888757,0.24394623,0.00000000
-2.91445723,7.00703026,0.37816137,4.33174639,0.63934063,2.30066763,0.00838599,0.02986959,0.24900685,0.00000000
-2.90845423,7.13931141,0.39146588,4.40070998,0.65475656,2.35419901,0.00886134,0.03080020,0.25346167,0.00000000
-2.90245123,7.25421968,0.40380933,4.46007862,0.66846403,2.40042554,0.00932795,0.03166373,0.25725267,0.00000000
-2.89644822,7.35022114,0.41505142,4.50894363,0.68037634,2.43882319,0.00978373,0.03244589,0.26033359,0.00000000
-2.89044522,7.42622397,0.42507173,4.54659168,0.69047218,2.46910931,0.01022754,0.03313407,0.26267132,0.00000000
-2.88444222,7.48159323,0.43377270,4.57251718,0.69879413,2.49124172,0.01065929,0.03371767,0.26424705,0.00000000
-2.87843922,7.51615433,0.44108232,4.58643137,0.70544502,2.50540936,0.01108014,0.03418831,0.26505712,0.00000000
-2.87243622,7.53018494,0.44695628,4.58826768,0.71058212,2.51201536,0.01149259,0.03454003,0.26511355,0.00000000
-2.86643322,7.52439592,0.45137959,4.57818310,0.71440950,2.51165289,0.01190056,0.03476952,0.26444419,0.00000000
-2.86043022,7.49990149,0.45436742,4.55655524,0.71716883,2.50507519,0.01230943,0.03487613,0.26309234,0.00000000
-2.85442721,7.45817978,0.45596533,4.52397487,0.71912888,2.49316102,0.01272605,0.03486193,0.26111601,0.00000000
-2.84842421,7.40102471,0.45624849,4.48123373,0.72057418,2.47687697,0.01315863,0.03473164,0.25858658,0.00000000
-2.84242121,7.33049060,0.45532020,4.42930756,0.72179332,2.45723840,0.01361667,0.03449248,0.25558710,0.00000000
-2.83641821,7.24883104,0.45330940,4.36933440,0.72306730,2.43527049,0.01411073,0.03415392,0.25221002,0.00000000
-2.83041521,7.15843382,0.45036740,4.30258835,0.72465834,2.41197124,0.01465219,0.03372742,0.24855467,0.00000000
-2.82441221,7.06175352,0.44666370,4.23044908,0.72679967,2.38827768,0.01525291,0.03322603,0.24472432,0.00000000
-2.81840920,6.96124396,0.44238117,4.15436778,0.72968670,2.36503683,0.01592491,0.03266399,0.24082308,0.00000000
-2.81240620,6.85929214,0.43771061,4.07583011,0.73346983,2.34298223,0.01667985,0.03205622,0.23695268,0.00000000
-2.80640320,6.75815585,0.43284481,3.99631726,0.73824925,2.32271712,0.01752867,0.03141789,0.23320926,0.00000000
-2.80040020,6.65990648,0.42797250,3.91726607,0.74407191,2.30470449,0.01848103,0.03076390,0.22968033,0.00000000
-2.79439720,6.56637905,0.42327219,3.84002951,0.75093080,2.28926417,0.01954488,0.03010844,0.22644193,0.00000000
-2.78839420,6.47913070,0.41890633,3.76583897,0.75876646,2.27657691,0.02072592,0.02946450,0.22355623,0.00000000
-2.78239120,6.39940906,0.41501585,3.69576958,0.76747075,2.26669470,0.02202727,0.02884359,0.22106962,0.00000000
-2.77638819,6.32813141,0.41171552,3.63071010,0.77689261,2.25955667,0.02344904,0.02825531,0.21901134,0.00000000
-2.77038519,6.26587534,0.40909019,3.57133863,0.78684561,2.25500946,0.02498807,0.02770726,0.21739278,0.00000000
-2.76438219,6.21288095,0.40719217,3.51810521,0.79711696,2.25283085,0.02663779,0.02720479,0.21620747,0.00000000
-2.75837919,6.16906451,0.40603986,3.47122228,0.80747746,2.25275513,0.02838817,0.02675104,0.21543177,0.00000000
-2.75237619,6.13404297,0.40561773,3.43066353,0.81769205,2.25449910,0.03022579,0.02634696,0.21502620,0.00000000
-2.74637319,6.10716807,0.40587771,3.39617140,0.82753053,2.25778684,0.03213414,0.02599149,0.21493747,0.00000000
-2.74037019,6.08756865,0.40674182,3.36727305,0.83677776,2.26237231,0.03409392,0.02568173,0.21510093,0.00000000
-2.73436718,6.07419924,0.40810611,3.34330429,0.84524303,2.26805833,0.03608361,0.02541331,0.21544358,0.00000000
-2.72836418,6.06589281,0.40984560,3.32344040,0.85276823,2.27471105,0.03808006,0.02518066,0.21588730,0.00000000
-2.72236118,6.06141523,0.41182004,3.30673273,0.85923418,2.28226910,0.04005921,0.02497743,0.21635225,0.00000000
-2.71635818,6.05951901,0.41388017,3.29214928,0.86456516,2.29074702,0.04199686,0.02479688,0.21676030,0.00000000
-2.71035518,6.05899394,0.41587435,3.27861760,0.86873111,2.30023280,0.04386947,0.02463222,0.21703826,0.00000000
-2.70435218,6.05871222,0.41765496,3.26506798,0.87174766,2.31087962,0.04565496,0.02447703,0.21712085,0.00000000
-2.69834917,6.05766625,0.41908452,3.25047504,0.87367388,2.32289244,0.04733340,0.02432548,0.21695323,0.00000000
-2.69234617,6.05499739,0.42004110,3.23389580,0.87460781,2.33650996,0.04888770,0.02417264,0.21649290,0.00000000
-2.68634317,6.05001453,0.42042280,3.21450261,0.87468014,2.35198317,0.05030408,0.02401464,0.21571114,0.00000000
-2.68034017,6.04220209,0.42015108,3.19160955,0.87404629,2.36955156,0.05157249,0.02384877,0.21459358,0.00000000
-2.67433717,6.03121734,0.41917290,3.16469121,0.87287725,2.38941845,0.05268675,0.02367347,0.21314024,0.00000000
-2.66833417,6.01687781,0.41746145,3.13339339,0.87134980,2.41172664,0.05364459,0.02348834,0.21136478,0.00000000
-2.66233117,5.99913991,0.41501559,3.09753545,0.86963644,2.43653613,0.05444747,0.02329396,0.20929328,0.00000000
-2.65632816,5.97807057,0.41185816,3.05710461,0.86789570,2.46380482,0.05510021,0.02309173,0.20696237,0.00000000
-2.65032516,5.95381398,0.40803305,3.01224301,0.86626335,2.49337377,0.05561049,0.02288365,0.20441707,0.00000000
-2.64432216,5.92655581,0.40360159,2.96322851,0.86484482,2.52495775,0.05598818,0.02267210,0.20170833,0.00000000
-2.63831916,5.89648745,0.39863820,2.91045067,0.86370954,2.55814187,0.05624467,0.02245953,0.19889049,0.00000000
-2.63231616,5.86377275,0.39322583,2.85438344,0.86288725,2.59238479,0.05639199,0.02224829,0.19601879,0.00000000
-2.62631316,5.82851963,0.38745134,2.79555638,0.86236671,2.62702858,0.05644208,0.02204037,0.19314706,0.00000000
-2.62031016,5.79075848,0.38140112,2.73452589,0.86209684,2.66131491,0.05640602,0.02183729,0.19032573,0.00000000
-2.61430715,5.75042899,0.37515729,2.67184828,0.86199032,2.69440736,0.05629332,0.02163997,0.18760031,0.00000000
-2.60830415,5.70737643,0.36879464,2.60805587,0.86192952,2.72541869,0.05611144,0.02144871,0.18501037,0.00000000
-2.60230115,5.66135780,0.36237839,2.54363739,0.86177445,2.75344226,0.05586529,0.02126324,0.18258904,0.00000000
-2.59629815,5.61205763,0.35596306,2.47902347,0.86137257,2.77758628,0.05555707,0.02108282,0.18036308,0.00000000
-2.59029515,5.55911278,0.34959233,2.41457760,0.86056973,2.79700952,0.05518621,0.02090643,0.17835353,0.00000000
-2.58429215,5.50214458,0.34329985,2.35059274,0.85922197,2.81095690,0.05474951,0.02073302,0.17657676,0.00000000
-2.57828914,5.44079684,0.33711097,2.28729328,0.85720750,2.81879368,0.05424142,0.02056174,0.17504597,0.00000000
-2.57228614,5.37477717,0.33104521,2.22484173,0.85443824,2.82003666,0.05365459,0.02039233,0.17377286,0.00000000
-2.56628314,5.30389923,0.32511922,2.16334935,0.85087045,2.81438111,0.05298040,0.02022533,0.17276949,0.00000000
-2.56028014,5.22812343,0.31934998,2.10288969,0.84651380,2.80172232,0.05220968,0.02006246,0.17205010,0.00000000
-2.55427714,5.14759327,0.31375811,2.04351370,0.84143836,2.78217069,0.05133346,0.01990683,0.17163279,0.00000000
-2.54827414,5.06266518,0.30837087,1.98526548,0.83577927,2.75605982,0.05034369,0.01976318,0.17154084,0.00000000
-2.54227114,4.97392962,0.30322475,1.92819718,0.82973853,2.72394700,0.04923395,0.01963803,0.17180372,0.00000000
-2.53626813,4.88222180,0.29836739,1.87238215,0.82358389,2.68660601,0.04800007,0.01953974,0.17245743,0.00000000
-2.53026513,4.78862095,0.29385868,1.81792549,0.81764471,2.64501230,0.04664066,0.01947851,0.17354446,0.00000000
-2.52426213,4.69443756,0.28977094,1.76497103,0.81230480,2.60032101,0.04515747,0.01946625,0.17511293,0.00000000
-2.51825913,4.60118852,0.28618821,1.71370466,0.80799248,2.55383838,0.04355560,0.01951642,0.17721529,0.00000000
-2.51225613,4.51056103,0.28320446,1.66435346,0.80516813,2.50698750,0.04184354,0.01964372,0.17990633,0.00000000
-2.50625313,4.42436628,0.28092117,1.61718109,0.80430971,2.46126939,0.04003304,0.01986378,0.18324074,0.00000000
-2.50025013,4.34448479,0.27944394,1.57247942,0.80589659,2.41822081,0.03813885,0.02019270,0.18727025,0.00000000
-2.49424712,4.27280550,0.27887876,1.53055726,0.81039250,2.37936989,0.03617826,0.02064660,0.19204048,0.00000000
-2.48824412,4.21116112,0.27932783,1.49172664,0.81822806,2.34619123,0.03417060,0.02124116,0.19758773,0.00000000
-2.48224112,4.16126236,0.28088528,1.45628774,0.82978357,2.32006170,0.03213659,0.02199104,0.20393576,0.00000000
-2.47623812,4.12463384,0.28363300,1.42451324,0.84537282,2.30221851,0.03009771,0.02290944,0.21109275,0.00000000
-2.47023512,4.10255422,0.28763681,1.39663296,0.86522836,2.29372066,0.02807546,0.02400756,0.21904873,0.00000000
-2.46423212,4.09600316,0.29294313,1.37281990,0.88948895,2.29541509,0.02609078,0.02529418,0.22777343,0.00000000
-2.45822911,4.10561711,0.29957628,1.35317821,0.91818959,2.30790849,0.02416339,0.02677523,0.23721485,0.00000000
-2.45222611,4.13165579,0.30753661,1.33773389,0.95125458,2.33154568,0.02231125,0.02845344,0.24729854,0.00000000
-2.44622311,4.17398063,0.31679942,1.32642863,0.98849380,2.36639501,0.02055021,0.03032809,0.25792777,0.00000000
-2.44022011,4.23204597,0.32731480,1.31911710,1.02960246,2.41224143,0.01889357,0.03239476,0.26898448,0.00000000
-2.43421711,4.30490315,0.33900819,1.31556787,1.07416434,2.46858708,0.01735202,0.03464529,0.28033115,0.00000000
-2.42821411,4.39121749,0.35178179,1.31546761,1.12165837,2.53465969,0.01593343,0.03706764,0.29181344,0.00000000
-2.42221111,4.48929709,0.36551653,1.31842870,1.17146842,2.60942816,0.01464297,0.03964603,0.30326354,0.00000000
-2.41620810,4.59713254,0.38007460,1.32399938,1.22289596,2.69162505,0.01348323,0.04236103,0.31450417,0.00000000
-2.41020510,4.71244587,0.39530230,1.33167634,1.27517519,2.77977525,0.01245442,0.04518979,0.32535297,0.00000000
-2.40420210,4.83274691,0.41103315,1.34091875,1.32749008,2.87222994,0.01155467,0.04810634,0.33562723,0.00000000
-2.39819910,4.95539515,0.42709102,1.35116338,1.37899299,2.96720490,0.01078038,0.05108195,0.34514871,0.00000000
-2.39219610,5.07766488,0.44329330,1.36183995,1.42882408,3.06282209,0.01012660,0.05408561,0.35374836,0.00000000
-2.38619310,5.19681156,0.45945388,1.37238622,1.47613099,3.15715340,0.00958737,0.05708451,0.36127082,0.00000000
-2.38019010,5.31013737,0.47538596,1.38226213,1.52008828,3.24826524,0.00915614,0.06004460,0.36757851,0.00000000
-2.37418709,5.41505399,0.49090464,1.39096263,1.55991602,3.33426295,0.00882610,0.06293124,0.37255511,0.00000000
-2.36818409,5.50914097,0.50582929,1.39802884,1.59489696,3.41333366,0.00859052,0.06570985,0.37610845,0.00000000
-2.36218109,5.59019817,0.51998572,1.40305719,1.62439200,3.48378672,0.00844300,0.06834656,0.37817258,0.00000000
-2.35617809,5.65629110,0.53320816,1.40570651,1.64785333,3.54409041,0.00837777,0.07080893,0.37870913,0.00000000
-2.35017509,5.70578841,0.54534120,1.40570295,1.66483522,3.59290423,0.00838978,0.07306668,0.37770780,0.00000000
-2.34417209,5.73739073,0.55624166,1.40284300,1.67500201,3.62910595,0.00847496,0.07509233,0.37518613,0.00000000
-2.33816908,5.75015073,0.56578047,1.39699445,1.67813338,3.65181270,0.00863019,0.07686187,0.37118856,0.00000000
-2.33216608,5.74348438,0.57384461,1.38809581,1.67412670,3.66039593,0.00885345,0.07835541,0.36578484,0.00000000
-2.32616308,5.71717362,0.58033912,1.37615420,1.66299672,3.65448975,0.00914372,0.07955772,0.35906797,0.00000000
-2.32016008,5.67136075,0.58518917,1.36124210,1.64487252,3.63399288,0.00950103,0.08045867,0.35115166,0.00000000
-2.31415708,5.60653548,0.58834212,1.34349311,1.61999215,3.59906418,0.00992629,0.08105368,0.34216761,0.00000000
-2.30815408,5.52351497,0.58976954,1.32309696,1.58869509,3.55011221,0.01042121,0.08134395,0.33226250,0.00000000
-2.30215108,5.42341800,0.58946913,1.30029400,1.55141291,3.48777936,0.01098812,0.08133664,0.32159505,0.00000000
-2.29614807,5.30763406,0.58746627,1.27536916,1.50865841,3.41292111,0.01162976,0.08104489,0.31033302,0.00000000
-2.29014507,5.17778815,0.58381520,1.24864561,1.46101377,3.32658119,0.01234905,0.08048772,0.29865036,0.00000000
-2.28414207,5.03570237,0.57859972,1.22047807,1.40911774,3.22996356,0.01314878,0.07968974,0.28672456,0.00000000
-2.27813907,4.88335508,0.57193307,1.19124584,1.35365260,3.12440197,0.01403134,0.07868081,0.27473416,0.00000000
-2.27213607,4.72283842,0.56395718,1.16134553,1.29533086,3.01132796,0.01499836,0.07749545,0.26285648,0.00000000
-2.26613307,4.55631520,0.55484086,1.13118348,1.23488224,2.89223837,0.01605040,0.07617215,0.25126564,0.00000000
-2.26013007,4.38597571,0.54477721,1.10116792,1.17304096,2.76866282,0.01718653,0.07475263,0.24013067,0.00000000
-2.25412706,4.21399531,0.53397994,1.07170093,1.11053370,2.64213228,0.01840405,0.07328085,0.22961385,0.00000000
-2.24812406,4.04249357,0.52267892,1.04317022,1.04806828,2.51414915,0.01969817,0.07180208,0.21986920,0.00000000
-2.24212106,3.87349553,0.51111477,1.01594097,0.98632326,2.38615957,0.02106170,0.07036176,0.21104101,0.00000000
-2.23611806,3.70889588,0.49953291,0.99034784,0.92593844,2.25952840,0.02248489,0.06900444,0.20326245,0.00000000
-2.23011506,3.55042662,0.48817700,0.96668738,0.86750646,2.13551734,0.02395532,0.06777265,0.19665424,0.00000000
-2.22411206,3.39962890,0.47728221,0.94521110,0.81156540,2.01526641,0.02545785,0.06670577,0.19132323,0.00000000
-2.21810905,3.25782945,0.46706834,0.92611950,0.75859251,1.89977915,0.02697475,0.06583899,0.18736114,0.00000000
-2.21210605,3.12612228,0.45773327,0.90955722,0.70899909,1.78991150,0.02848590,0.06520237,0.18484314,0.00000000
-2.20610305,3.00535578,0.44944686,0.89560962,0.66312640,1.68636455,0.02996917,0.06481990,0.18382656,0.00000000
-2.20010005,2.89612568,0.44234555,0.88430095,0.62124280,1.58968107,0.03140092,0.06470887,0.18434962,0.00000000
-2.19409705,2.79877377,0.43652796,0.87559423,0.58354205,1.50024565,0.03275651,0.06487923,0.18643027,0.00000000
-2.18809405,2.71339253,0.43205161,0.86939285,0.55014273,1.41828831,0.03401107,0.06533325,0.19006519,0.00000000
-2.18209105,2.63983512,0.42893092,0.86554386,0.52108890,1.34389128,0.03514022,0.06606532,0.19522899,0.00000000
-2.17608804,2.57773066,0.42713656,0.86384290,0.49635192,1.27699859,0.03612087,0.06706200,0.20187369,0.00000000
-2.17008504,2.52650392,0.42659624,0.86404045,0.47583342,1.21742808,0.03693199,0.06830224,0.20992853,0.00000000
-2.16408204,2.48539892,0.42719685,0.86584924,0.45936953,1.16488536,0.03755542,0.06975780,0.21930024,0.00000000
-2.15807904,2.45350558,0.42878788,0.86895244,0.44673605,1.11897933,0.03797649,0.07139395,0.22987368,0.00000000
-2.15207604,2.42978848,0.43118613,0.87301237,0.43765482,1.07923866,0.03818468,0.07317027,0.24151307,0.00000000
-2.14607304,2.41311701,0.43418128,0.87767935,0.43180093,1.04512878,0.03817399,0.07504163,0.25406366,0.00000000
-2.14007004,2.40229588,0.43754242,0.88260033,0.42881083,1.01606906,0.03794326,0.07695939,0.26735402,0.00000000
-2.13406703,2.39609539,0.44102510,0.88742716,0.42829104,0.99144949,0.03749624,0.07887261,0.28119887,0.00000000
-2.12806403,2.39328056,0.44437872,0.89182414,0.42982748,0.97064679,0.03684157,0.08072939,0.29540239,0.00000000
-2.12206103,2.39263875,0.44735411,0.89547470,0.43299498,0.95303944,0.03599247,0.08247827,0.30976203,0.00000000
-2.11605803,2.39300516,0.44971086,0.89808729,0.43736705,0.93802148,0.03496632,0.08406959,0.32407281,0.00000000
-2.11005503,2.39328595,0.45122438,0.89940011,0.44252543,0.92501488,0.03378413,0.08545684,0.33813178,0.00000000
-2.10405203,2.39247877,0.45169233,0.89918512,0.44806937,0.91348039,0.03246984,0.08659793,0.35174285,0.00000000
