energy_ev,total_up,Ag_p_up,Ag_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.23111556,0.58969394,0.29454144,0.04758106,0.05708466,0.02384193,0.00858842,0.11236253,0.01535615,0.19543489
0.23711856,0.55763802,0.27791778,0.04492433,0.05306172,0.02212454,0.00839538,0.10398881,0.01489466,0.18189992
0.24312156,0.52431631,0.26064760,0.04219275,0.04901046,0.02040392,0.00814919,0.09565464,0.01436956,0.16830314
0.24912456,0.49009722,0.24294828,0.03940973,0.04497661,0.01869805,0.00785450,0.08743857,0.01378335,0.15477821
0.25512756,0.45536883,0.22504028,0.03660125,0.04100433,0.01702432,0.00751691,0.07941690,0.01314110,0.14145762
0.26113057,0.42052400,0.20713991,0.03379450,0.03713476,0.01539892,0.00714278,0.07166082,0.01245000,0.12846766
0.26713357,0.38594677,0.18945277,0.03101682,0.03340485,0.01383639,0.00673896,0.06423408,0.01171882,0.11592419
0.27313657,0.35200051,0.17216839,0.02829459,0.02984646,0.01234922,0.00631264,0.05719117,0.01095744,0.10392930
0.27913957,0.31901798,0.15545585,0.02565237,0.02648576,0.01094763,0.00587106,0.05057619,0.01017638,0.09256899
0.28514257,0.28729368,0.13946070,0.02311220,0.02334294,0.00963945,0.00542132,0.04442226,0.00938633,0.08191173
0.29114557,0.25707845,0.12430296,0.02069309,0.02043221,0.00843011,0.00497021,0.03875147,0.00859774,0.07200799
0.29714857,0.22857633,0.11007636,0.01841065,0.01776198,0.00732272,0.00452399,0.03357531,0.00782048,0.06289057
0.30315158,0.20194352,0.09684851,0.01627700,0.01533529,0.00631825,0.00408833,0.02889551,0.00706356,0.05457559
0.30915458,0.17728936,0.08466205,0.01430070,0.01315036,0.00541578,0.00366813,0.02470522,0.00633490,0.04706413
0.31515758,0.15467886,0.07353644,0.01248696,0.01120128,0.00461277,0.00326751,0.02099036,0.00564117,0.04034430
0.32116058,0.13413672,0.06347047,0.01083788,0.00947874,0.00390538,0.00288976,0.01773118,0.00498772,0.03439356
0.32716358,0.11565238,0.05444506,0.00935282,0.00797083,0.00328879,0.00253735,0.01490382,0.00437857,0.02918133
0.33316658,0.09918588,0.04642639,0.00802884,0.00666375,0.00275758,0.00221192,0.01248197,0.00381640,0.02467160
0.33916958,0.08467415,0.03936911,0.00686116,0.00554259,0.00230597,0.00191439,0.01043837,0.00330263,0.02082556
0.34517259,0.07203759,0.03321953,0.00584370,0.00459199,0.00192822,0.00164499,0.00874632,0.00283759,0.01760414
0.35117559,0.06118662,0.02791871,0.00496955,0.00379676,0.00161881,0.00140335,0.00738098,0.00242058,0.01497041
0.35717859,0.05202800,0.02340534,0.00423151,0.00314240,0.00137278,0.00118861,0.00632069,0.00205007,0.01289181
0.36318159,0.04447085,0.01961829,0.00362251,0.00261558,0.00118589,0.00099950,0.00554793,0.00172382,0.01134214
0.36918459,0.03843216,0.01649896,0.00313612,0.00220448,0.00105481,0.00083444,0.00505038,0.00143910,0.01030341
0.37518759,0.03384176,0.01399319,0.00276687,0.00189913,0.00097734,0.00069164,0.00482167,0.00119279,0.00976737
0.38119060,0.03064669,0.01205291,0.00251064,0.00169164,0.00095248,0.00056916,0.00486210,0.00098154,0.00973694
0.38719360,0.02881488,0.01063741,0.00236492,0.00157637,0.00098057,0.00046501,0.00517918,0.00080191,0.01022730
0.39319660,0.02833818,0.00971430,0.00232908,0.00155006,0.00106336,0.00037719,0.00578809,0.00065045,0.01126681
0.39919960,0.02923467,0.00926015,0.00240451,0.00161193,0.00120411,0.00030375,0.00671201,0.00052381,0.01289768
0.40520260,0.03155019,0.00926088,0.00259475,0.00176369,0.00140754,0.00024286,0.00798230,0.00041880,0.01517635
0.41120560,0.03535918,0.00971183,0.00290554,0.00200957,0.00167992,0.00019278,0.00963848,0.00033244,0.01817359
0.41720860,0.04076461,0.01061757,0.00334476,0.00235628,0.00202902,0.00015193,0.01172819,0.00026200,0.02197422
0.42321161,0.04789716,0.01199148,0.00392238,0.00281295,0.00246400,0.00011888,0.01430675,0.00020501,0.02667646
0.42921461,0.05691337,0.01385510,0.00465027,0.00339098,0.00299540,0.00009235,0.01743666,0.00015926,0.03239082
0.43521761,0.06799289,0.01623721,0.00554195,0.00410392,0.00363492,0.00007122,0.02118673,0.00012285,0.03923854
0.44122061,0.08133468,0.01917264,0.00661225,0.00496719,0.00439525,0.00005454,0.02563095,0.00009410,0.04734940
0.44722361,0.09715213,0.02270095,0.00787691,0.00599785,0.00528984,0.00004147,0.03084706,0.00007159,0.05685897
0.45322661,0.11566712,0.02686478,0.00935209,0.00721421,0.00633255,0.00003131,0.03691476,0.00005412,0.06790534
0.45922961,0.13710295,0.03170804,0.01105375,0.00863537,0.00753731,0.00002347,0.04391356,0.00004068,0.08062509
0.46523262,0.16167636,0.03727388,0.01299706,0.01028074,0.00891769,0.00001748,0.05192030,0.00003045,0.09514878
0.47123562,0.18958850,0.04360250,0.01519566,0.01216940,0.01048637,0.00001295,0.06100637,0.00002278,0.11159592
0.47723862,0.22101523,0.05072887,0.01766092,0.01431940,0.01225468,0.00000954,0.07123468,0.00001712,0.13006946
0.48324162,0.25609689,0.05868036,0.02040116,0.01674703,0.01423195,0.00000702,0.08265631,0.00001308,0.15065001
0.48924462,0.29492780,0.06747433,0.02342086,0.01946595,0.01642495,0.00000518,0.09530723,0.00001035,0.17338993
0.49524762,0.33754584,0.07711592,0.02671996,0.02248637,0.01883730,0.00000387,0.10920481,0.00000872,0.19830753
0.50125063,0.38392261,0.08759588,0.03029311,0.02581411,0.02146883,0.00000297,0.12434463,0.00000807,0.22538154
0.50725363,0.43395446,0.09888881,0.03412912,0.02944979,0.02431508,0.00000241,0.14069743,0.00000835,0.25454616
0.51325663,0.48745496,0.11095171,0.03821050,0.03338799,0.02736681,0.00000212,0.15820654,0.00000960,0.28568700
0.51925963,0.54414924,0.12372305,0.04251312,0.03761653,0.03060963,0.00000209,0.17678586,0.00001194,0.31863808
0.52526263,0.60367069,0.13712247,0.04700614,0.04211590,0.03402370,0.00000230,0.19631859,0.00001558,0.35318022
0.53126563,0.66556035,0.15105111,0.05165205,0.04685884,0.03758366,0.00000276,0.21665682,0.00002083,0.38904105
0.53726863,0.72926950,0.16539278,0.05640710,0.05181020,0.04125870,0.00000350,0.23762211,0.00002813,0.42589683
0.54327164,0.79416541,0.18001587,0.06122179,0.05692699,0.04501277,0.00000458,0.25900718,0.00003804,0.46337611
0.54927464,0.85954071,0.19477617,0.06604176,0.06215875,0.04880507,0.00000607,0.28057867,0.00005129,0.50106541
0.55527764,0.92462607,0.20952045,0.07080884,0.06744824,0.05259069,0.00000807,0.30208112,0.00006883,0.53851688
0.56128064,0.98860619,0.22409084,0.07546228,0.07273246,0.05632144,0.00001071,0.32324201,0.00009179,0.57525774
0.56728364,1.05063867,0.23832989,0.07994028,0.07794386,0.05994690,0.00001416,0.34377774,0.00012161,0.61080131
0.57328664,1.10987526,0.25208610,0.08418149,0.08301204,0.06341563,0.00001861,0.36340053,0.00016000,0.64465938
0.57928964,1.16548492,0.26521990,0.08812675,0.08786548,0.06667638,0.00002430,0.38182592,0.00020902,0.67635554
0.58529265,1.21667772,0.27760971,0.09172073,0.09243360,0.06967956,0.00003152,0.39878063,0.00027113,0.70543883
0.59129565,1.26272885,0.28915790,0.09491355,0.09664887,0.07237862,0.00004058,0.41401051,0.00034917,0.73149746
0.59729865,1.30300171,0.29979637,0.09766235,0.10044902,0.07473138,0.00005189,0.42728828,0.00044645,0.75417180
0.60330165,1.33696896,0.30949152,0.09993258,0.10377910,0.07670139,0.00006587,0.43842076,0.00056673,0.77316626
0.60930465,1.36423090,0.31824818,0.10169910,0.10659345,0.07825902,0.00008301,0.44725513,0.00071427,0.78825940
0.61530765,1.38452986,0.32611245,0.10294698,0.10885748,0.07938247,0.00010387,0.45368414,0.00089375,0.79931181
0.62131066,1.39776019,0.33317298,0.10367194,0.11054900,0.08005843,0.00012903,0.45764982,0.00111029,0.80627145
0.62731366,1.40397313,0.33956066,0.10388046,0.11165922,0.08028258,0.00015915,0.45914567,0.00136940,0.80917590
0.63331666,1.40337614,0.34544645,0.10358943,0.11219328,0.08005972,0.00019488,0.45821702,0.00167685,0.80815165
0.63931966,1.39632665,0.35103739,0.10282557,0.11217027,0.07940358,0.00023691,0.45495968,0.00203858,0.80341009
0.64532266,1.38332033,0.35657065,0.10162437,0.11162267,0.07833642,0.00028595,0.44951675,0.00246055,0.79524048
0.65132566,1.36497426,0.36230584,0.10002876,0.11059534,0.07688820,0.00034266,0.44207381,0.00294852,0.78400004
0.65732866,1.34200556,0.36851569,0.09808762,0.10914397,0.07509562,0.00040767,0.43285272,0.00350791,0.77010167
0.66333167,1.31520652,0.37547529,0.09585396,0.10733315,0.07300092,0.00048153,0.42210409,0.00414344,0.75399958
0.66933467,1.28541703,0.38345046,0.09338312,0.10523401,0.07065044,0.00056469,0.41009900,0.00485898,0.73617371
0.67533767,1.25349568,0.39268540,0.09073089,0.10292168,0.06809323,0.00065745,0.39712012,0.00565716,0.71711327
0.68134067,1.22029056,0.40339034,0.08795173,0.10047259,0.06537946,0.00075995,0.38345274,0.00653915,0.69730048
0.68734367,1.18661116,0.41572957,0.08509703,0.09796167,0.06255904,0.00087212,0.36937600,0.00750437,0.67719478
0.69334667,1.15320252,0.42981055,0.08221373,0.09545974,0.05968015,0.00099366,0.35515475,0.00855023,0.65721855
0.69934967,1.12072256,0.44567445,0.07934308,0.09303107,0.05678805,0.00112402,0.34103230,0.00967187,0.63774464
0.70535268,1.08972366,0.46328889,0.07651974,0.09073123,0.05392405,0.00126234,0.32722438,0.01086210,0.61908633
0.71135568,1.06063904,0.48254310,0.07377123,0.08860537,0.05112459,0.00140750,0.31391444,0.01211118,0.60149006
0.71735868,1.03377446,0.50324600,0.07111772,0.08668694,0.04842076,0.00155809,0.30125048,0.01340694,0.58513108
0.72336168,1.00930530,0.52512752,0.06857211,0.08499699,0.04583785,0.00171240,0.28934344,0.01473474,0.57011218
0.72936468,0.98727910,0.54784303,0.06614047,0.08354391,0.04339529,0.00186847,0.27826707,0.01607775,0.55646535
0.73536768,0.96762301,0.57098119,0.06382269,0.08232379,0.04110675,0.00202414,0.26805923,0.01741718,0.54415620
0.74137069,0.95015584,0.59407473,0.06161338,0.08132118,0.03898045,0.00217702,0.25872444,0.01873271,0.53309083
0.74737369,0.93460368,0.61661404,0.05950288,0.08051041,0.03701959,0.00232464,0.25023745,0.02000292,0.52312460
0.75337669,0.92061854,0.63806301,0.05747845,0.07985715,0.03522296,0.00246444,0.24254765,0.02120586,0.51407252
0.75937969,0.90779872,0.65787643,0.05552537,0.07932040,0.03358561,0.00259388,0.23558394,0.02231971,0.50572047
0.76538269,0.89571015,0.67551839,0.05362808,0.07885450,0.03209952,0.00271052,0.22925996,0.02332336,0.49783691
0.77138569,0.88390766,0.69048082,0.05177127,0.07841141,0.03075436,0.00281207,0.22347925,0.02419711,0.49018440
0.77738869,0.87195514,0.70230134,0.04994075,0.07794283,0.02953813,0.00289646,0.21814031,0.02492332,0.48253054
0.78339170,0.85944406,0.71057972,0.04812424,0.07740225,0.02843785,0.00296197,0.21314119,0.02548697,0.47465787
0.78939470,0.84600937,0.71499213,0.04631195,0.07674689,0.02744007,0.00300720,0.20838360,0.02587621,0.46637231
0.79539770,0.83134252,0.71530264,0.04449698,0.07593926,0.02653140,0.00303120,0.20377632,0.02608272,0.45751008
0.80140070,0.81520125,0.71137137,0.04267552,0.07494848,0.02569893,0.00303345,0.19923802,0.02610208,0.44794271
0.80740370,0.79741586,0.70315907,0.04084689,0.07375121,0.02493049,0.00301390,0.19469920,0.02593387,0.43758031
0.81340670,0.77789210,0.69072788,0.03901341,0.07233226,0.02421494,0.00297298,0.19010360,0.02558170,0.42637290
0.81940970,0.75661090,0.67423829,0.03718012,0.07068478,0.02354234,0.00291155,0.18540880,0.02505310,0.41431016
0.82541271,0.73362507,0.65394263,0.03535446,0.06881013,0.02290400,0.00283091,0.18058636,0.02435923,0.40141954
0.83141571,0.70905354,0.63017534,0.03354579,0.06671743,0.02229261,0.00273274,0.17562136,0.02351448,0.38776307
0.83741871,0.68307346,0.60334054,0.03176490,0.06442284,0.02170219,0.00261902,0.17051154,0.02253603,0.37343318
0.84342171,0.65591076,0.57389761,0.03002352,0.06194860,0.02112808,0.00249202,0.16526616,0.02144318,0.35854762
0.84942471,0.62782970,0.54234546,0.02833379,0.05932195,0.02056690,0.00235414,0.15990453,0.02025681,0.34324395
0.85542771,0.59912171,0.50920608,0.02670779,0.05657390,0.02001646,0.00220793,0.15445440,0.01899865,0.32767368
0.86143072,0.57009430,0.47500832,0.02515709,0.05373799,0.01947566,0.00205592,0.14895027,0.01769068,0.31199641
0.86743372,0.54106007,0.44027235,0.02369233,0.05084901,0.01894436,0.00190063,0.14343159,0.01635446,0.29637419
0.87343672,0.51232657,0.40549550,0.02232289,0.04794187,0.01842329,0.00174446,0.13794097,0.01501059,0.28096609
0.87943972,0.48418684,0.37114000,0.02105663,0.04505043,0.01791382,0.00158961,0.13252243,0.01367822,0.26592340
0.88544272,0.45691128,0.33762279,0.01989961,0.04220657,0.01741786,0.00143811,0.12721968,0.01237459,0.25138530
0.89144572,0.43074069,0.30530787,0.01885595,0.03943937,0.01693765,0.00129171,0.12207452,0.01111482,0.23747522
0.89744872,0.40588064,0.27450108,0.01792776,0.03677444,0.01647556,0.00115188,0.11712531,0.00991160,0.22429792
0.90345173,0.38249738,0.24544737,0.01711500,0.03423342,0.01603388,0.00101981,0.11240564,0.00877516,0.21193724
0.90945473,0.36071503,0.21833040,0.01641555,0.03183368,0.01561468,0.00089639,0.10794312,0.00771324,0.20045467
0.91545773,0.34061426,0.19327422,0.01582524,0.02958817,0.01521954,0.00078226,0.10375843,0.00673113,0.18988853
0.92146073,0.32223226,0.17034673,0.01533792,0.02750537,0.01484945,0.00067775,0.09986457,0.00583189,0.18025394
0.92746373,0.30556395,0.14956462,0.01494563,0.02558950,0.01450467,0.00058299,0.09626637,0.00501649,0.17154343
0.93346673,0.29056441,0.13089927,0.01463878,0.02384067,0.01418458,0.00049788,0.09296034,0.00428412,0.16372813
0.93946973,0.27715232,0.11428349,0.01440640,0.02225532,0.01388766,0.00042214,0.08993478,0.00363239,0.15675964
0.94547274,0.26521431,0.09961854,0.01423635,0.02082663,0.01361148,0.00035535,0.08717019,0.00305769,0.15057231
0.95147574,0.25461010,0.08678112,0.01411569,0.01954499,0.01335272,0.00029698,0.08464004,0.00255543,0.14508599
0.95747874,0.24517822,0.07563028,0.01403095,0.01839857,0.01310728,0.00024642,0.08231175,0.00212034,0.14020919
0.96348174,0.23674215,0.06601379,0.01396852,0.01737386,0.01287043,0.00020299,0.08014798,0.00174669,0.13584237
0.96948474,0.22911666,0.05777385,0.01391500,0.01645626,0.01263694,0.00016602,0.07810808,0.00142856,0.13188150
0.97548774,0.22211418,0.05075219,0.01385751,0.01563059,0.01240137,0.00013481,0.07614968,0.00115997,0.12822154
0.98149075,0.21555094,0.04479431,0.01378409,0.01488168,0.01215822,0.00010868,0.07423035,0.00093512,0.12475994
0.98749375,0.20925276,0.03975288,0.01368397,0.01419475,0.01190223,0.00008698,0.07230924,0.00074844,0.12139977
0.99349675,0.20306013,0.03549042,0.01354786,0.01355595,0.01162858,0.00006912,0.07034866,0.00059473,0.11805271
0.99949975,0.19683263,0.03188116,0.01336818,0.01295259,0.01133311,0.00005453,0.06831547,0.00046919,0.11464145
1.00550275,0.19045242,0.02881222,0.01313922,0.01237355,0.01101253,0.00004271,0.06618227,0.00036749,0.11110173
1.01150575,0.18382665,0.02618425,0.01285722,0.01180937,0.01066453,0.00003321,0.06392830,0.00028577,0.10738363
1.01750875,0.17688891,0.02391140,0.01252045,0.01125245,0.01028791,0.00002564,0.06154005,0.00022063,0.10345247
1.02351176,0.16959954,0.02192103,0.01212912,0.01069707,0.00988260,0.00001965,0.05901153,0.00016911,0.09928891
1.02951476,0.16194492,0.02015295,0.01168530,0.01013934,0.00944969,0.00001496,0.05634421,0.00012869,0.09488853
1.03551776,0.15393580,0.01855848,0.01119277,0.00957715,0.00899132,0.00001130,0.05354662,0.00009723,0.09026091
1.04152076,0.14560487,0.01709925,0.01065676,0.00900999,0.00851065,0.00000848,0.05063372,0.00007293,0.08542815
1.04752376,0.13700354,0.01574603,0.01008373,0.00843876,0.00801164,0.00000631,0.04762597,0.00005431,0.08042301
1.05352676,0.12819836,0.01447734,0.00948105,0.00786550,0.00749895,0.00000467,0.04454827,0.00004016,0.07528684
1.05952976,0.11926704,0.01327825,0.00885673,0.00729322,0.00697768,0.00000343,0.04142876,0.00002948,0.07006727
1.06553277,0.11029440,0.01213906,0.00821907,0.00672554,0.00645323,0.00000250,0.03829754,0.00002148,0.06481584
1.07153577,0.10136843,0.01105420,0.00757641,0.00616651,0.00593103,0.00000181,0.03518544,0.00001555,0.05958571
1.07753877,0.09257655,0.01002114,0.00693684,0.00562031,0.00541644,0.00000130,0.03212280,0.00001117,0.05442948
1.08354177,0.08400228,0.00903953,0.00630795,0.00509107,0.00491446,0.00000093,0.02913845,0.00000797,0.04939728
1.08954477,0.07572241,0.00811032,0.00569663,0.00458264,0.00442969,0.00000066,0.02625876,0.00000564,0.04453510
1.09554777,0.06780469,0.00723520,0.00510895,0.00409847,0.00396614,0.00000047,0.02350691,0.00000397,0.03988348
1.10155078,0.06030622,0.00641603,0.00454999,0.00364149,0.00352719,0.00000034,0.02090235,0.00000278,0.03547657
1.10755378,0.05327240,0.00565443,0.00402384,0.00321400,0.00311549,0.00000025,0.01846046,0.00000194,0.03134151
1.11355678,0.04673642,0.00495158,0.00353355,0.00281766,0.00273298,0.00000019,0.01619244,0.00000135,0.02749818
1.11955978,0.04071940,0.00430797,0.00308114,0.00245348,0.00238090,0.00000017,0.01410529,0.00000095,0.02395928
1.12556278,0.03523090,0.00372336,0.00266769,0.00212183,0.00205977,0.00000017,0.01220206,0.00000069,0.02073061
1.13156578,0.03026988,0.00319677,0.00229338,0.00182251,0.00176953,0.00000020,0.01048215,0.00000053,0.01781168
1.13756878,0.02582587,0.00272651,0.00195764,0.00155477,0.00150954,0.00000027,0.00894172,0.00000046,0.01519641
1.14357179,0.02188047,0.00231029,0.00165924,0.00131747,0.00127870,0.00000038,0.00757417,0.00000046,0.01287395
1.14957479,0.01840882,0.00194536,0.00139642,0.00110910,0.00107553,0.00000055,0.00637068,0.00000054,0.01082959
1.15557779,0.01538120,0.00162862,0.00116701,0.00092794,0.00089825,0.00000081,0.00532073,0.00000072,0.00904567
1.16158079,0.01276456,0.00135686,0.00096858,0.00077211,0.00074490,0.00000120,0.00441261,0.00000101,0.00750244
1.16758379,0.01052400,0.00112687,0.00079850,0.00063971,0.00061336,0.00000177,0.00363390,0.00000145,0.00617893
1.17358679,0.00862410,0.00093567,0.00065413,0.00052889,0.00050150,0.00000260,0.00297192,0.00000211,0.00505367
1.17958979,0.00703014,0.00078071,0.00053280,0.00043800,0.00040717,0.00000379,0.00241407,0.00000307,0.00410531
1.18559280,0.00570916,0.00066009,0.00043201,0.00036565,0.00032831,0.00000548,0.00194818,0.00000445,0.00331323
1.19159580,0.00463087,0.00057274,0.00034941,0.00031084,0.00026294,0.00000786,0.00156275,0.00000641,0.00265790
1.19759880,0.00376854,0.00051880,0.00028290,0.00027306,0.00020925,0.00001121,0.00124715,0.00000918,0.00212126
1.20360180,0.00309962,0.00049981,0.00023066,0.00025246,0.00016556,0.00001587,0.00099177,0.00001304,0.00168698
1.20960480,0.00260652,0.00051917,0.00019122,0.00024996,0.00013038,0.00002231,0.00078808,0.00001842,0.00134059
1.21560780,0.00227722,0.00058251,0.00016349,0.00026745,0.00010239,0.00003113,0.00062876,0.00002581,0.00106962
1.22161081,0.00210593,0.00069824,0.00014677,0.00030800,0.00008046,0.00004313,0.00050767,0.00003592,0.00086362
1.22761381,0.00209391,0.00087816,0.00014086,0.00037609,0.00006362,0.00005933,0.00041992,0.00004964,0.00071423
1.23361681,0.00225025,0.00113819,0.00014604,0.00047790,0.00005109,0.00008102,0.00036184,0.00006811,0.00061520
1.23961981,0.00259290,0.00149921,0.00016317,0.00062167,0.00004223,0.00010986,0.00033100,0.00009279,0.00056233
1.24562281,0.00314977,0.00198805,0.00019373,0.00081804,0.00003659,0.00014790,0.00032622,0.00012550,0.00055357
1.25162581,0.00396001,0.00263859,0.00023990,0.00108052,0.00003382,0.00019768,0.00034761,0.00016856,0.00058899
1.25762881,0.00507550,0.00349300,0.00030466,0.00142597,0.00003375,0.00026233,0.00039658,0.00022478,0.00067089
1.26363182,0.00656241,0.00460303,0.00039185,0.00187507,0.00003633,0.00034563,0.00047588,0.00029764,0.00080381
1.26963482,0.00850284,0.00603150,0.00050632,0.00245291,0.00004162,0.00045213,0.00058970,0.00039133,0.00099470
1.27563782,0.01099662,0.00785363,0.00065395,0.00318950,0.00004983,0.00058720,0.00074370,0.00051091,0.00125300
1.28164082,0.01416290,0.01015856,0.00084184,0.00412028,0.00006128,0.00075718,0.00094509,0.00066234,0.00159079
1.28764382,0.01814169,0.01305057,0.00107836,0.00528661,0.00007642,0.00096939,0.00120277,0.00085265,0.00202294
1.29364682,0.02309513,0.01665028,0.00137321,0.00673613,0.00009580,0.00123219,0.00152729,0.00108999,0.00256723
1.29964982,0.02920821,0.02109544,0.00173751,0.00852299,0.00012012,0.00155506,0.00193099,0.00138369,0.00324448
1.30565283,0.03668906,0.02654139,0.00218380,0.01070791,0.00015015,0.00194852,0.00242798,0.00174438,0.00407862
1.31165583,0.04576832,0.03316094,0.00272603,0.01335799,0.00018681,0.00242411,0.00303412,0.00218391,0.00509672
1.31765883,0.05669767,0.04114369,0.00337945,0.01654622,0.00023108,0.00299427,0.00376694,0.00271540,0.00632891
1.32366183,0.06974719,0.05069448,0.00416051,0.02035069,0.00028407,0.00367216,0.00464550,0.00335317,0.00780831
1.32966483,0.08520155,0.06203106,0.00508664,0.02485338,0.00034692,0.00447144,0.00569017,0.00411259,0.00957070
1.33566783,0.10335477,0.07538083,0.00617591,0.03013855,0.00042083,0.00540593,0.00692230,0.00500992,0.01165425
1.34167084,0.12450365,0.09097653,0.00744672,0.03629078,0.00050705,0.00648922,0.00836384,0.00606208,0.01409902
1.34767384,0.14893981,0.10905104,0.00891732,0.04339246,0.00060679,0.00773425,0.01003686,0.00728637,0.01694636
1.35367684,0.17694049,0.12983127,0.01060528,0.05152103,0.00072122,0.00915270,0.01196295,0.00870006,0.02023822
1.35967984,0.20875817,0.15353116,0.01252687,0.06074581,0.00085145,0.01075450,0.01416254,0.01032003,0.02401631
1.36568284,0.24460954,0.18034419,0.01469649,0.07112466,0.00099844,0.01254713,0.01665426,0.01216233,0.02832128
1.37168584,0.28466387,0.21043541,0.01712592,0.08270046,0.00116298,0.01453508,0.01945406,0.01424164,0.03319169
1.37768884,0.32903152,0.24393345,0.01982370,0.09549764,0.00134566,0.01671915,0.02257453,0.01657085,0.03866307
1.38369185,0.37775293,0.28092270,0.02279443,0.10951891,0.00154680,0.01909592,0.02602408,0.01916054,0.04476698
1.38969485,0.43078875,0.32143621,0.02603826,0.12474232,0.00176642,0.02165727,0.02980624,0.02201852,0.05153002
1.39569785,0.48801165,0.36544945,0.02955029,0.14111890,0.00200422,0.02438999,0.03391901,0.02514944,0.05897303
1.40170085,0.54920033,0.41287549,0.03332029,0.15857099,0.00225954,0.02727552,0.03835439,0.02855443,0.06711033
1.40770385,0.61403636,0.46356181,0.03733243,0.17699148,0.00253135,0.03028994,0.04309794,0.03223086,0.07594911
1.41370685,0.68210416,0.51728902,0.04156521,0.19624404,0.00281826,0.03340407,0.04812866,0.03617212,0.08548895
1.41970985,0.75289432,0.57377160,0.04599164,0.21616453,0.00311850,0.03658386,0.05341899,0.04036765,0.09572154
1.42571286,0.82581059,0.63266087,0.05057954,0.23656340,0.00342997,0.03979095,0.05893497,0.04480288,0.10663042
1.43171586,0.90018024,0.69354988,0.05529208,0.25722942,0.00375026,0.04298349,0.06463674,0.04945944,0.11819102
1.43771886,0.97526767,0.75598038,0.06008846,0.27793425,0.00407670,0.04611710,0.07047908,0.05431532,0.13037057
1.44372186,1.05029068,0.81945119,0.06492475,0.29843802,0.00440642,0.04914610,0.07641226,0.05934521,0.14312826
1.44972486,1.12443891,0.88342793,0.06975485,0.31849556,0.00473638,0.05202477,0.08238289,0.06452079,0.15641528
1.45572786,1.19689358,0.94735344,0.07453150,0.33786307,0.00506349,0.05470876,0.08833503,0.06981110,0.17017485
1.46173087,1.26684757,1.01065846,0.07920736,0.35630490,0.00538461,0.05715648,0.09421118,0.07518287,0.18434225
1.46773387,1.33352517,1.07277204,0.08373597,0.37360014,0.00569670,0.05933054,0.09995343,0.08060086,0.19884471
1.47373687,1.39620033,1.13313123,0.08807276,0.38954879,0.00599678,0.06119892,0.10550449,0.08602809,0.21360120
1.47973987,1.45421271,1.19118966,0.09217582,0.40397704,0.00628208,0.06273618,0.11080865,0.09142612,0.22852222
1.48574287,1.50698088,1.24642464,0.09600664,0.41674157,0.00655000,0.06392428,0.11581266,0.09675515,0.24350950
1.49174587,1.55401202,1.29834277,0.09953058,0.42773262,0.00679821,0.06475326,0.12046647,0.10197416,0.25845575
1.49774887,1.59490797,1.34648385,0.10271723,0.43687560,0.00702462,0.06522151,0.12472380,0.10704100,0.27324458
1.50375188,1.62936748,1.39042333,0.10554054,0.44413136,0.00722743,0.06533580,0.12854260,0.11191245,0.28775049
1.50975488,1.65718492,1.42977363,0.10797887,0.44949500,0.00740510,0.06511097,0.13188540,0.11654434,0.30183936
1.51575788,1.67824575,1.46418440,0.11001478,0.45299345,0.00755637,0.06456927,0.13471946,0.12089171,0.31536915
1.52176088,1.69251945,1.49334249,0.11163488,0.45468191,0.00768023,0.06373945,0.13701698,0.12490907,0.32819124
1.52776388,1.70005053,1.51697184,0.11282946,0.45463939,0.00777591,0.06265563,0.13875513,0.12855082,0.34015224
1.53376688,1.70094848,1.53483379,0.11359223,0.45296378,0.00784284,0.06135593,0.13991616,0.13177178,0.35109639
1.53976988,1.69537747,1.54672819,0.11392005,0.44976658,0.00788070,0.05988101,0.14048743,0.13452792,0.36086860
1.54577289,1.68354637,1.55249553,0.11381265,0.44516762,0.00788932,0.05827256,0.14046158,0.13677726,0.36931790
1.55177589,1.66570004,1.55202019,0.11327255,0.43929018,0.00786876,0.05657177,0.13983662,0.13848088,0.37630141
1.55777889,1.64211206,1.54523482,0.11230496,0.43225666,0.00781924,0.05481794,0.13861614,0.13960410,0.38168859
1.56378189,1.61307940,1.53212557,0.11091785,0.42418494,0.00774121,0.05304714,0.13680951,0.14011769,0.38536556
1.56978489,1.57891896,1.51273789,0.10912208,0.41518573,0.00763531,0.05129117,0.13443212,0.13999911,0.38723935
1.57578789,1.53996601,1.48718243,0.10693158,0.40536080,0.00750241,0.04957670,0.13150551,0.13923369,0.38724192
1.58179090,1.49657425,1.45564047,0.10436358,0.39480219,0.00734363,0.04792463,0.12805756,0.13781571,0.38533359
1.58779390,1.44911691,1.41836836,0.10143884,0.38359233,0.00716034,0.04634982,0.12412251,0.13574921,0.38150579
1.59379690,1.39798869,1.37570037,0.09818178,0.37180488,0.00695421,0.04486102,0.11974081,0.13304866,0.37578298
1.59979990,1.34360767,1.32804952,0.09462065,0.35950624,0.00672718,0.04346113,0.11495892,0.12973920,0.36822349
1.60580290,1.28641697,1.27590597,0.09078744,0.34675744,0.00648148,0.04214763,0.10982888,0.12585660,0.35891935
1.61180590,1.22688546,1.21983287,0.08671775,0.33361633,0.00621961,0.04091324,0.10440763,0.12144687,0.34799497
1.61780890,1.16550734,1.16045944,0.08245055,0.32013979,0.00594437,0.03974680,0.09875628,0.11656548,0.33560480
