energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-3.41870935,5.96778219,0.13384351,0.75786211,1.41185008,0.54503300,1.70719951,1.05737179,0.21286089,2.73307419
-3.41270635,5.86142420,0.12937168,0.72965309,1.39227796,0.52667184,1.69628352,1.06009876,0.20512352,2.70924321
-3.40670335,5.75985937,0.12572303,0.70241005,1.37405559,0.50887120,1.68618342,1.06342507,0.19732457,2.68654134
-3.40070035,5.66487871,0.12290485,0.67638836,1.35737448,0.49184784,1.67737675,1.06748157,0.18961063,2.66591812
-3.39469735,5.57791900,0.12091534,0.65181155,1.34236279,0.47579387,1.67020248,1.07233112,0.18211806,2.64811143
-3.38869435,5.50003356,0.11974491,0.62887037,1.32908759,0.46087367,1.66485147,1.07796499,0.17496899,2.63362444
-3.38269135,5.43187912,0.11937714,0.60772262,1.31755960,0.44722151,1.66136436,1.08430275,0.16826780,2.62271402
-3.37668834,5.37371905,0.11978960,0.58849376,1.30773997,0.43494027,1.65963691,1.09119573,0.16209859,2.61539114
-3.37068534,5.32544235,0.12095431,0.57127821,1.29954885,0.42410098,1.65943244,1.09843385,0.15652323,2.61143269
-3.36468234,5.28659700,0.12283809,0.55614113,1.29287521,0.41474327,1.66040045,1.10575562,0.15158051,2.61040405
-3.35867934,5.25643564,0.12540263,0.54312076,1.28758727,0.40687670,1.66210045,1.11286055,0.14728601,2.61169082
-3.35267634,5.23397071,0.12860438,0.53223087,1.28354297,0.40048281,1.66402952,1.11942356,0.14363290,2.61453788
-3.34667334,5.21803613,0.13239442,0.52346338,1.28059983,0.39551766,1.66565212,1.12511054,0.14059355,2.61809359
-3.34067034,5.20735189,0.13671820,0.51679088,1.27862352,0.39191496,1.66643036,1.12959418,0.13812176,2.62145670
-3.33466733,5.20058831,0.14151539,0.51216883,1.27749473,0.38958927,1.66585327,1.13256938,0.13615563,2.62372344
-3.32866433,5.19642665,0.14671976,0.50953751,1.27711378,0.38843948,1.66346342,1.13376732,0.13462086,2.62403249
-3.32266133,5.19361301,0.15225921,0.50882334,1.27740290,0.38835208,1.65887955,1.13296755,0.13343424,2.62160545
-3.31665833,5.19100323,0.15805604,0.50993980,1.27830593,0.38920440,1.65181407,1.13000753,0.13250740,2.61578108
-3.31065533,5.18759699,0.16402736,0.51278773,1.27978571,0.39086742,1.64208477,1.12478902,0.13175045,2.60604172
-3.30465233,5.18255987,0.17008584,0.51725523,1.28181920,0.39320838,1.62962017,1.11728124,0.13107539,2.59203090
-3.29864932,5.17523330,0.17614060,0.52321712,1.28439101,0.39609289,1.61445855,1.10752069,0.13039932,2.57356171
-3.29264632,5.16513266,0.18209839,0.53053426,1.28748575,0.39938674,1.59674091,1.09560757,0.12964711,2.55061592
-3.28664332,5.15193496,0.18786493,0.53905279,1.29107989,0.40295733,1.57669856,1.08169935,0.12875365,2.52333451
-3.28064032,5.13545765,0.19334642,0.54860354,1.29513382,0.40667482,1.55463623,1.06600181,0.12766547,2.49200054
-3.27463732,5.11563113,0.19845117,0.55900194,1.29958491,0.41041309,1.53091191,1.04875813,0.12634183,2.45701602
-3.26863432,5.09246754,0.20309125,0.57004841,1.30434211,0.41405057,1.50591480,1.03023681,0.12475515,2.41887420
-3.26263132,5.06602861,0.20718412,0.58152970,1.30928280,0.41747110,1.48004265,1.01071916,0.12289097,2.37812964
-3.25662831,5.03639552,0.21065428,0.59322108,1.31425222,0.42056479,1.45367998,0.99048700,0.12074740,2.33536756
-3.25062531,5.00364318,0.21343469,0.60488966,1.31906585,0.42322915,1.42717849,0.96981149,0.11833412,2.29117489
-3.24462231,4.96782118,0.21546814,0.61629880,1.32351485,0.42537033,1.40084066,0.94894351,0.11567108,2.24611436
-3.23861931,4.92894305,0.21670837,0.62721347,1.32737436,0.42690470,1.37490756,0.92810626,0.11278703,2.20070332
-3.23261631,4.88698472,0.21712100,0.63740662,1.33041441,0.42776062,1.34955124,0.90749030,0.10971784,2.15539825
-3.22661331,4.84189233,0.21668422,0.64666616,1.33241293,0.42788040,1.32487222,0.88725142,0.10650483,2.11058564
-3.22061031,4.79359887,0.21538920,0.65480237,1.33317016,0.42722244,1.30090171,0.86751097,0.10319315,2.06657936
-3.21460730,4.74204824,0.21324036,0.66165533,1.33252356,0.42576333,1.27760844,0.84835890,0.09983024,2.02362414
-3.20860430,4.68722476,0.21025527,0.66710204,1.33036245,0.42349984,1.25490917,0.82985874,0.09646449,1.98190456
-3.20260130,4.62918558,0.20646441,0.67106262,1.32664124,0.42045063,1.23268215,0.81205427,0.09314400,1.94155817
-3.19659830,4.56809304,0.20191066,0.67350547,1.32139037,0.41665743,1.21078236,0.79497721,0.08991561,1.90269157
-3.19059530,4.50424402,0.19664854,0.67445063,1.31472405,0.41218567,1.18905739,0.77865516,0.08682402,1.86539758
-3.18459230,4.43809321,0.19074329,0.67397127,1.30684405,0.40712426,1.16736280,0.76311916,0.08391115,1.82977202
-3.17858929,4.37026766,0.18426969,0.67219288,1.29803893,0.40158446,1.14557589,0.74841030,0.08121552,1.79592840
-3.17258629,4.30157035,0.17731074,0.66929010,1.28867838,0.39569769,1.12360687,0.73458457,0.07877179,1.76400912
-3.16658329,4.23297136,0.16995608,0.66548108,1.27920253,0.38961242,1.10140684,0.72171572,0.07661031,1.73419201
-3.16058029,4.16558584,0.16230030,0.66101946,1.27010655,0.38348987,1.07897194,0.70989568,0.07475672,1.70669148
-3.15457729,4.10063904,0.15444106,0.65618436,1.26192085,0.37749889,1.05634362,0.69923248,0.07323149,1.68175390
-3.14857429,4.03941949,0.14647717,0.65126845,1.25518777,0.37181002,1.03360513,0.68984566,0.07204949,1.65964738
-3.14257129,3.98322243,0.13850645,0.64656495,1.25043566,0.36658893,1.01087447,0.68185948,0.07121958,1.64064639
-3.13656828,3.93328606,0.13062375,0.64235385,1.24815163,0.36198965,0.98829459,0.67539435,0.07074416,1.62501233
-3.13056528,3.89072421,0.12291883,0.63888814,1.24875428,0.35814767,0.96602151,0.67055693,0.07061876,1.61297121
-3.12456228,3.85645919,0.11547441,0.63638076,1.25256773,0.35517346,0.94421140,0.66742970,0.07083175,1.60469009
-3.11855928,3.83115876,0.10836437,0.63499292,1.25979855,0.35314662,0.92300744,0.66606062,0.07136414,1.60025395
-3.11255628,3.81518117,0.10165214,0.63482433,1.27051666,0.35211096,0.90252761,0.66645365,0.07218949,1.59964465
-3.10655328,3.80853194,0.09538936,0.63590610,1.28464156,0.35207096,0.88285416,0.66856090,0.07327414,1.60272370
-3.10055028,3.81083540,0.08961492,0.63819659,1.30193474,0.35298959,0.86402552,0.67227696,0.07457756,1.60922026
-3.09454727,3.82132326,0.08435432,0.64158054,1.32199886,0.35478797,0.84603126,0.67743587,0.07605302,1.61872540
-3.08854427,3.83884174,0.07961949,0.64587165,1.34428416,0.35734668,0.82881039,0.68381131,0.07764847,1.63069355
-3.08254127,3.86187749,0.07540898,0.65081855,1.36810186,0.36050893,0.81225305,0.69111988,0.07930778,1.64445132
-3.07653827,3.88860193,0.07170863,0.65611385,1.39264435,0.36408541,0.79620554,0.69902770,0.08097208,1.65921369
-3.07053527,3.91693201,0.06849259,0.66140608,1.41701126,0.36786066,0.78047829,0.70716001,0.08258141,1.67410700
-3.06453227,3.94460516,0.06572475,0.66631379,1.44024047,0.37160077,0.76485624,0.71511338,0.08407647,1.68819766
-3.05852926,3.96926481,0.06336042,0.67044125,1.46134261,0.37506195,0.74911094,0.72247009,0.08540040,1.70052547
-3.05252626,3.98855257,0.06134833,0.67339505,1.47933770,0.37799979,0.73301363,0.72881384,0.08650066,1.71013979
-3.04652326,4.00020280,0.05963271,0.67480070,1.49329214,0.38017867,0.71634851,0.73374615,0.08733076,1.71613681
-3.04052026,4.00213491,0.05815550,0.67431865,1.50235445,0.38138086,0.69892532,0.73690267,0.08785183,1.71769618
-3.03451726,3.99253909,0.05685852,0.67165874,1.50578815,0.38141506,0.68059061,0.73796843,0.08803401,1.71411494
-3.02851426,3.96995141,0.05568554,0.66659266,1.50300037,0.38012389,0.66123705,0.73669143,0.08785747,1.70483739
-3.02251126,3.93331472,0.05458419,0.65896368,1.49356476,0.37738997,0.64081023,0.73289382,0.08731317,1.68947905
-3.01650825,3.88202277,0.05350758,0.64869343,1.47723798,0.37314044,0.61931272,0.72648010,0.08640313,1.66784385
-3.01050525,3.81594548,0.05241566,0.63578526,1.45396887,0.36734966,0.59680521,0.71744195,0.08514033,1.63993358
-3.00450225,3.73543468,0.05127617,0.62032431,1.42390025,0.36003998,0.57340465,0.70585953,0.08354825,1.60594929
-2.99849925,3.64131018,0.05006530,0.60247428,1.38736322,0.35128071,0.54927974,0.69189908,0.08165991,1.56628453
-2.99249625,3.53482756,0.04876787,0.58247113,1.34486459,0.34118520,0.52464396,0.67580710,0.07951666,1.52151107
-2.98649325,3.41762930,0.04737730,0.56061416,1.29706804,0.32990637,0.49974663,0.65790134,0.07716657,1.47235769
-2.98049025,3.29168223,0.04589507,0.53725493,1.24477018,0.31763089,0.47486245,0.63855909,0.07466269,1.41968333
-2.97448724,3.15920450,0.04433007,0.51278464,1.18887258,0.30457224,0.45028021,0.61820338,0.07206105,1.36444581
-2.96848424,3.02258575,0.04269766,0.48762055,1.13035140,0.29096317,0.42629118,0.59728784,0.06941869,1.30766792
-2.96248124,2.88430441,0.04101852,0.46219219,1.07022577,0.27704773,0.40317770,0.57628078,0.06679161,1.25040222
-2.95647824,2.74684594,0.03931759,0.43692783,1.00952655,0.26307339,0.38120261,0.55564945,0.06423291,1.19369643
-2.95047524,2.61262565,0.03762283,0.41224194,0.94926663,0.24928355,0.36059999,0.53584509,0.06179107,1.13856078
-2.94447224,2.48391915,0.03596413,0.38852402,0.89041405,0.23591074,0.34156739,0.51728934,0.05950847,1.08593871
-2.93846923,2.36280322,0.03437242,0.36612919,0.83386873,0.22317071,0.32426011,0.50036273,0.05742022,1.03668207
-2.93246623,2.25110878,0.03287879,0.34537084,0.78044361,0.21125772,0.30878745,0.48539549,0.05555335,0.99153159
-2.92646323,2.15038728,0.03151400,0.32651545,0.73085050,0.20034108,0.29521114,0.47266099,0.05392638,0.95110310
-2.92046023,2.06189075,0.03030815,0.30977958,0.68569081,0.19056292,0.28354581,0.46237200,0.05254916,0.91587979
-2.91445723,1.98656519,0.02929059,0.29532893,0.64545103,0.18203735,0.27376142,0.45467949,0.05142321,0.88621010
-2.90845423,1.92505615,0.02849012,0.28327927,0.61050249,0.17485066,0.26578732,0.44967410,0.05054226,0.86231107
-2.90245123,1.87772498,0.02793537,0.27369897,0.58110497,0.16906264,0.25951779,0.44738956,0.04989312,0.84427623
-2.89644822,1.84467352,0.02765532,0.26661270,0.55741329,0.16470869,0.25481850,0.44780802,0.04945675,0.83208724
-2.89044522,1.82577489,0.02768001,0.26200607,0.53948623,0.16180256,0.25153377,0.45086652,0.04920955,0.82562813
-2.88444222,1.82070793,0.02804121,0.25983067,0.52729675,0.16033943,0.24949396,0.45646420,0.04912460,0.82470123
-2.87843922,1.82899284,0.02877306,0.26000926,0.52074298,0.16029913,0.24852287,0.46446974,0.04917310,0.82904351
-2.87243622,1.85002560,0.02991267,0.26244072,0.51965893,0.16164928,0.24844456,0.47472850,0.04932561,0.83834250
-2.86643322,1.88310946,0.03150046,0.26700455,0.52382458,0.16434812,0.24908952,0.48706902,0.04955328,0.85225073
-2.86043022,1.92748176,0.03358021,0.27356469,0.53297470,0.16834695,0.25029980,0.50130845,0.04982889,0.87039831
-2.85442721,1.98233515,0.03619883,0.28197258,0.54680616,0.17359193,0.25193290,0.51725687,0.05012774,0.89240281
-2.84842421,2.04683275,0.03940570,0.29206932,0.56498360,0.18002535,0.25386447,0.53472026,0.05042825,0.91787652
-2.84242121,2.12011705,0.04325160,0.30368716,0.58714344,0.18758618,0.25598966,0.55350219,0.05071245,0.94643090
-2.83641821,2.20131326,0.04778714,0.31665027,0.61289643,0.19621011,0.25822317,0.57340443,0.05096616,0.97767846
-2.83041521,2.28952790,0.05306087,0.33077495,0.64182903,0.20582899,0.26049825,0.59422659,0.05117902,1.01123249
-2.82441221,2.38384368,0.05911683,0.34586961,0.67350399,0.21636989,0.26276463,0.61576519,0.05134433,1.04670509
-2.81840920,2.48331232,0.06599191,0.36173456,0.70746050,0.22775386,0.26498569,0.63781230,0.05145873,1.08370418
-2.81240620,2.58694660,0.07371289,0.37816196,0.74321443,0.23989455,0.26713519,0.66015434,0.05152178,1.12183010
-2.80640320,2.69371312,0.08229338,0.39493599,0.78025909,0.25269686,0.26919360,0.68257114,0.05153550,1.16067238
-2.80040020,2.80252707,0.09173076,0.41183358,0.81806674,0.26605574,0.27114451,0.70483555,0.05150384,1.19980737
-2.79439720,2.91225015,0.10200331,0.42862561,0.85609128,0.27985531,0.27297120,0.72671391,0.05143216,1.23879710
-2.78839420,3.02169226,0.11306770,0.44507881,0.89377230,0.29396835,0.27465368,0.74796738,0.05132674,1.27718968
-2.78239120,3.12961760,0.12485701,0.46095825,0.93054044,0.30825634,0.27616626,0.76835417,0.05119434,1.31452158
-2.77638819,3.23475507,0.13727936,0.47603047,0.96582418,0.32257006,0.27747591,0.78763270,0.05104182,1.35032157
-2.77038519,3.33581294,0.15021750,0.49006711,0.99905794,0.33675068,0.27854137,0.80556538,0.05087582,1.38411647
-2.76438219,3.43149710,0.16352923,0.50284889,1.02969110,0.35063158,0.27931309,0.82192303,0.05070254,1.41543823
-2.75837919,3.52053214,0.17704894,0.51416982,1.05719785,0.36404056,0.27973397,0.83648945,0.05052748,1.44383215
-2.75237619,3.60168443,0.19059019,0.52384139,1.08108741,0.37680265,0.27974084,0.84906607,0.05035537,1.46886569
-2.74637319,3.67378602,0.20394934,0.53169668,1.10091425,0.38874318,0.27926654,0.85947630,0.05019001,1.49013754
-2.74037019,3.73575839,0.21691016,0.53759408,1.11628792,0.39969122,0.27824253,0.86756936,0.05003420,1.50728636
-2.73436718,3.78663500,0.22924930,0.54142050,1.12688219,0.40948317,0.27660175,0.87322339,0.04988967,1.51999885
-2.72836418,3.82558177,0.24074242,0.54309403,1.13244293,0.41796634,0.27428183,0.87634773,0.04975699,1.52801680
-2.72236118,3.85191475,0.25117075,0.54256583,1.13279475,0.42500248,0.27122810,0.87688421,0.04963554,1.53114270
-2.71635818,3.86511441,0.26032782,0.53982128,1.12784575,0.43047106,0.26739666,0.87480752,0.04952347,1.52924393
-2.71035518,3.86483628,0.26802606,0.53488034,1.11759063,0.43427228,0.26275700,0.87012473,0.04941761,1.52225523
-2.70435218,3.85091772,0.27410304,0.52779712,1.10211159,0.43632956,0.25729437,0.86287396,0.04931354,1.51017964
-2.69834917,3.82338094,0.27842693,0.51865877,1.08157743,0.43659165,0.25101154,0.85312256,0.04920556,1.49308780
-2.69234617,3.78243251,0.28090105,0.50758376,1.05624051,0.43503404,0.24393010,0.84096481,0.04908683,1.47111603
-2.68634317,3.72845971,0.28146725,0.49471956,1.02643188,0.43165985,0.23609112,0.82651948,0.04894953,1.44446313
-2.68034017,3.66202411,0.28010795,0.48023997,0.99255475,0.42650008,0.22755526,0.80992741,0.04878508,1.41338636
-2.67433717,3.58385309,0.27684671,0.46434219,0.95507638,0.41961321,0.21840231,0.79134937,0.04858450,1.37819683
-2.66833417,3.49482958,0.27174739,0.44724361,0.91451887,0.41108429,0.20873026,0.77096418,0.04833882,1.33925444
-2.66233117,3.39598077,0.26491188,0.42917867,0.87144894,0.40102339,0.19865394,0.74896747,0.04803956,1.29696279
-2.65632816,3.28846606,0.25647655,0.41039568,0.82646721,0.38956366,0.18830333,0.72557094,0.04767934,1.25176416
-2.65032516,3.17356474,0.24660755,0.39115380,0.78019723,0.37685893,0.17782165,0.70100218,0.04725248,1.20413473
-2.64432216,3.05266363,0.23549524,0.37172018,0.73327457,0.36308103,0.16736335,0.67550510,0.04675562,1.15458016
-2.63831916,2.92724486,0.22334806,0.35236733,0.68633634,0.34841684,0.15709209,0.64934074,0.04618840,1.10363169
-2.63231616,2.79887378,0.21038593,0.33337067,0.64001132,0.33306520,0.14717879,0.62278846,0.04555400,1.05184251
-2.62631316,2.66918703,0.19683372,0.31500629,0.59491103,0.31723374,0.13779982,0.59614724,0.04485968,0.99978472
-2.62031016,2.53988056,0.18291487,0.29754879,0.55162181,0.30113569,0.12913541,0.56973696,0.04411720,0.94804639
-2.61430715,2.41269738,0.16884554,0.28126932,0.51069795,0.28498672,0.12136833,0.54389953,0.04334304,0.89722899
-2.60830415,2.28941461,0.15482942,0.26643344,0.47265607,0.26900188,0.11468269,0.51899951,0.04255854,0.84794472
-2.60230115,2.17182974,0.14105333,0.25329896,0.43797055,0.25339268,0.10926308,0.49542419,0.04178973,0.80081376
-2.59629815,2.06174551,0.12768384,0.24211362,0.40706995,0.23836423,0.10529372,0.47358292,0.04106712,0.75646125
-2.59029515,1.96095329,0.11486489,0.23311237,0.38033433,0.22411262,0.10295774,0.45390551,0.04042510,0.71551372
-2.58429215,1.87121447,0.10271635,0.22651436,0.35809316,0.21082235,0.10243640,0.43683961,0.03990128,0.67859494
-2.57828914,1.79424002,0.09133360,0.22251953,0.34062383,0.19866398,0.10390817,0.42284701,0.03953558,0.64632101
-2.57228614,1.73166780,0.08078793,0.22130476,0.32815037,0.18779191,0.10754748,0.41239883,0.03936913,0.61929450
-2.56628314,1.68503792,0.07112772,0.22301961,0.32084233,0.17834231,0.11352318,0.40596945,0.03944307,0.59809767
-2.56028014,1.65576632,0.06238021,0.22778187,0.31881366,0.17043120,0.12199646,0.40402945,0.03979726,0.58328467
-2.55427714,1.64511684,0.05455373,0.23567277,0.32212157,0.16415274,0.13311823,0.40703737,0.04046886,0.57537269
-2.54827414,1.65417245,0.04764021,0.24673231,0.33076532,0.15957770,0.14702593,0.41543052,0.04149097,0.57483221
-2.54227114,1.68380613,0.04161791,0.26095471,0.34468496,0.15675221,0.16383973,0.42961495,0.04289125,0.58207636
-2.53626813,1.73465241,0.03645409,0.27828436,0.36376024,0.15569676,0.18365817,0.44995470,0.04469064,0.59744960
-2.53026513,1.80708024,0.03210766,0.29861242,0.38780988,0.15640551,0.20655329,0.47676061,0.04690223,0.62121594
-2.52426213,1.90116834,0.02853161,0.32177452,0.41659127,0.15884607,0.23256543,0.51027878,0.04953027,0.65354696
-2.51825913,2.01668402,0.02567518,0.34754955,0.44980103,0.16295960,0.26169786,0.55067915,0.05256937,0.69450997
-2.51225613,2.15306641,0.02348580,0.37566009,0.48707655,0.16866142,0.29391135,0.59804429,0.05600406,0.74405673
-2.50625313,2.30941518,0.02191061,0.40577442,0.52799885,0.17584215,0.32911903,0.65235895,0.05980849,0.80201317
-2.50025013,2.48448555,0.02089774,0.43751036,0.57209679,0.18436927,0.36718182,0.71350062,0.06394651,0.86807049
-2.49424712,2.67669041,0.02039724,0.47044095,0.61885293,0.19408922,0.40790451,0.78123143,0.06837206,0.94177827
-2.48824412,2.88411009,0.02036170,0.50410193,0.66771088,0.20483006,0.45103303,0.85519201,0.07302982,1.02254000
-2.48224112,3.10451022,0.02074660,0.53800092,0.71808430,0.21640444,0.49625293,0.93489746,0.07785624,1.10961153
-2.47623812,3.33536766,0.02151051,0.57162805,0.76936719,0.22861303,0.54318950,1.01973604,0.08278074,1.20210293
-2.47023512,3.57390469,0.02261497,0.60446771,0.82094543,0.24124826,0.59140957,1.10897071,0.08772730,1.29898402
-2.46423212,3.81713070,0.02402433,0.63601113,0.87220908,0.25409819,0.64042528,1.20174403,0.09261615,1.39909404
-2.45822911,4.06189115,0.02570539,0.66576925,0.92256522,0.26695059,0.68969969,1.29708646,0.09736565,1.50115539
-2.45222611,4.30492253,0.02762700,0.69328546,0.97145076,0.27959693,0.73865455,1.39392828,0.10189435,1.60379171
-2.44622311,4.54291249,0.02975959,0.71814781,1.01834491,0.29183633,0.78667985,1.49111512,0.10612299,1.70555000
-2.44022011,4.77256367,0.03207467,0.74000004,1.06278078,0.30347918,0.83314517,1.58742690,0.10997659,1.80492644
-2.43421711,4.99065964,0.03454435,0.75855122,1.10435578,0.31435059,0.87741255,1.68160000,0.11338637,1.90039565
-2.42821411,5.19413150,0.03714083,0.77358350,1.14274039,0.32429330,0.91885057,1.77235219,0.11629158,1.99044238
-2.42221111,5.38012324,0.03983595,0.78495769,1.17768511,0.33317025,0.95684921,1.85840976,0.11864111,2.07359512
-2.41620810,5.54605398,0.04260088,0.79261658,1.20902535,0.34086654,0.99083505,1.93853604,0.12039488,2.14846036
-2.41020510,5.68967560,0.04540572,0.79658576,1.23668400,0.34729088,1.02028634,2.01156070,0.12152484,2.21375669
-2.40420210,5.80912364,0.04821938,0.79697207,1.26067190,0.35237651,1.04474734,2.07640866,0.12201573,2.26834724
-2.39819910,5.90296013,0.05100946,0.79395967,1.28108596,0.35608156,1.06384137,2.13212770,0.12186540,2.31126964
-2.39219610,5.97020664,0.05374227,0.78780393,1.29810517,0.35838884,1.07728222,2.17791388,0.12108482,2.34176202
-2.38619310,6.01036651,0.05638303,0.77882348,1.31198455,0.35930518,1.08488316,2.21313354,0.11969762,2.35928421
-2.38019010,6.02343507,0.05889618,0.76739052,1.32304722,0.35886028,1.08656334,2.23734115,0.11773940,2.36353305
-2.37418709,6.00989724,0.06124585,0.75391992,1.33167474,0.35710519,1.08235115,2.25029211,0.11525658,2.35445126
-2.36818409,5.97071224,0.06339647,0.73885734,1.33829586,0.35411033,1.07238438,2.25194985,0.11230501,2.33222921
-2.36218109,5.90728540,0.06531350,0.72266673,1.34337402,0.34996325,1.05690701,2.24248689,0.10894831,2.29729948
-2.35617809,5.82142761,0.06696425,0.70581762,1.34739350,0.34476615,1.03626274,2.22227948,0.10525603,2.25032428
-2.35017509,5.71530336,0.06831882,0.68877251,1.35084483,0.33863310,1.01088532,2.19189599,0.10130163,2.19217605
-2.34417209,5.59136873,0.06935107,0.67197460,1.35420925,0.33168713,0.98128620,2.15207939,0.09716045,2.12391196
-2.33816908,5.45230109,0.07003957,0.65583629,1.35794294,0.32405722,0.94803967,2.10372423,0.09290759,2.04674322
-2.33216608,5.30092272,0.07036855,0.64072855,1.36246100,0.31587516,0.91176626,2.04784910,0.08861592,1.96200030
-2.32616308,5.14012085,0.07032880,0.62697158,1.36812182,0.30727254,0.87311488,1.98556546,0.08435419,1.87109545
-2.32016008,4.97276674,0.06991836,0.61482689,1.37521212,0.29837769,0.83274446,1.91804418,0.08018530,1.77548385
-2.31415708,4.80163679,0.06914319,0.60449095,1.38393345,0.28931283,0.79130574,1.84648087,0.07616483,1.67662486
-2.30815408,4.62933834,0.06801756,0.59609075,1.39439041,0.28019143,0.74942395,1.77206156,0.07233982,1.57594481
-2.30215108,4.45824320,0.06656431,0.58968137,1.40658153,0.27111593,0.70768295,1.69592998,0.06874793,1.47480262
-2.29614807,4.29043115,0.06481485,0.58524555,1.42039317,0.26217572,0.66661152,1.61915760,0.06541678,1.37445939
-2.29014507,4.12764572,0.06280902,0.58269560,1.43559724,0.25344577,0.62667220,1.54271779,0.06236384,1.27605291
-2.28414207,3.97126391,0.06059469,0.58187746,1.45185296,0.24498559,0.58825295,1.46746473,0.05959644,1.18057782
-2.27813907,3.82228086,0.05822721,0.58257698,1.46871325,0.23683890,0.55166199,1.39411800,0.05711231,1.08887175
-2.27213607,3.68130998,0.05576869,0.58452832,1.48563571,0.22903385,0.51712583,1.32325311,0.05490026,1.00160768
-2.26613307,3.54859826,0.05328714,0.58742417,1.50199825,0.22158380,0.48479035,1.25529814,0.05294121,0.91929226
-2.26013007,3.42405573,0.05085557,0.59092759,1.51711897,0.21448875,0.45472471,1.19053640,0.05120946,0.84226989
-2.25412706,3.30729747,0.04855088,0.59468515,1.53027971,0.20773722,0.42692796,1.12911447,0.04967404,0.77073176
-2.24812406,3.19769603,0.04645281,0.59834068,1.54075249,0.20130858,0.40133753,1.07105523,0.04830027,0.70472918
-2.24212106,3.09444132,0.04464281,0.60154938,1.54782775,0.19517571,0.37783950,1.01627472,0.04705128,0.64419027
-2.23611806,2.99660511,0.04320283,0.60399155,1.55084318,0.18930782,0.35627982,0.96460196,0.04588962,0.58893907
-2.23011506,2.90320684,0.04221416,0.60538537,1.54921179,0.18367335,0.33647600,0.91580060,0.04477872,0.53871596
-2.22411206,2.81327735,0.04175616,0.60549822,1.54244788,0.17824268,0.31822873,0.86959114,0.04368426,0.49319858
-2.21810905,2.72591766,0.04190497,0.60415596,1.53018952,0.17299070,0.30133293,0.82567279,0.04257538,0.45202222
-2.21210605,2.64034989,0.04273220,0.60124970,1.51221645,0.16789888,0.28558775,0.78374384,0.04142564,0.41479895
-2.20610305,2.55595821,0.04430353,0.59673982,1.48846240,0.16295691,0.27080513,0.74351961,0.04021379,0.38113494
-2.20010005,2.47231818,0.04667727,0.59065694,1.45902108,0.15816368,0.25681682,0.70474753,0.03892429,0.35064528
-2.19409705,2.38921345,0.04990293,0.58309984,1.42414562,0.15352770,0.24347948,0.66721862,0.03754748,0.32296624
-2.18809405,2.30663989,0.05401970,0.57423045,1.38424138,0.14906683,0.23067798,0.63077533,0.03607964,0.29776459
-2.18209105,2.22479762,0.05905510,0.56426621,1.33985246,0.14480745,0.21832690,0.59531559,0.03452272,0.27474416
-2.17608804,2.14407208,0.06502365,0.55347022,1.29164289,0.14078304,0.20637035,0.56079338,0.03288389,0.25364974
-2.17008504,2.06500630,0.07192573,0.54213969,1.24037316,0.13703240,0.19478032,0.52721604,0.03117493,0.23426849
-2.16408204,1.98826641,0.07974682,0.53059346,1.18687366,0.13359758,0.18355393,0.49463903,0.02941149,0.21642934
-2.15807904,1.91460315,0.08845702,0.51915917,1.13201633,0.13052166,0.17270967,0.46315862,0.02761226,0.20000069
-2.15207604,1.84481207,0.09801112,0.50816094,1.07668599,0.12784657,0.16228322,0.43290325,0.02579816,0.18488691
-2.14607304,1.77969513,0.10834918,0.49790811,1.02175280,0.12561115,0.15232298,0.40402425,0.02399141,0.17102395
-2.14007004,1.72002604,0.11939786,0.48868569,0.96804728,0.12384951,0.14288562,0.37668656,0.02221479,0.15837468
-2.13406703,1.66652147,0.13107230,0.48074716,0.91633888,0.12258987,0.13403199,0.35106000,0.02049087,0.14692398
-2.12806403,1.61981958,0.14327881,0.47430965,0.86731902,0.12185392,0.12582347,0.32731162,0.01884144,0.13667426
-2.12206103,1.58046676,0.15591815,0.46955190,0.82158922,0.12165678,0.11831905,0.30559940,0.01728691,0.12764128
-2.11605803,1.54891277,0.16888934,0.46661495,0.77965440,0.12200753,0.11157308,0.28606750,0.01584602,0.11985062
-2.11005503,1.52551397,0.18209400,0.46560514,0.74192126,0.12291027,0.10563372,0.26884319,0.01453551,0.11333477
-2.10405203,1.51054327,0.19544076,0.46659930,0.70870133,0.12436552,0.10054219,0.25403520,0.01337002,0.10813084
-2.09804902,1.50420553,0.20884974,0.46965131,0.68021791,0.12637202,0.09633252,0.24173343,0.01236200,0.10427880
-2.09204602,1.50665606,0.22225675,0.47479957,0.65661598,0.12892854,0.09303185,0.23200972,0.01152174,0.10182016
-2.08604302,1.51802008,0.23561682,0.48207450,0.63797396,0.13203565,0.09066102,0.22491912,0.01085750,0.10079684
-2.08004002,1.53841069,0.24890699,0.49150545,0.62431620,0.13569723,0.08923528,0.22050156,0.01037556,0.10125023
-2.07403702,1.56794301,0.26212782,0.50312612,0.61562504,0.13992149,0.08876506,0.21878318,0.01008034,0.10322003
-2.06803402,1.60674251,0.27530364,0.51697800,0.61185141,0.14472143,0.08925647,0.21977734,0.00997452,0.10674296
-2.06203102,1.65494584,0.28848117,0.53311136,0.61292309,0.15011452,0.09071163,0.22348461,0.01005908,0.11185107
-2.05602801,1.71269322,0.30172662,0.55158330,0.61875003,0.15612161,0.09312850,0.22989195,0.01033330,0.11856965
