energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,3.41837967,2.59309435,0.34526007,0.03324400,1.66575852,0.61994277,0.03256077
-4.29514757,3.65914886,2.75964140,0.37106059,0.03791603,1.76969339,0.66454306,0.03552192
-4.28914457,3.89930644,2.92387569,0.39698156,0.04297392,1.87240736,0.70860959,0.03855355
-4.28314157,4.13673553,3.08438545,0.42279323,0.04839936,1.97316920,0.75163727,0.04162672
-4.27713857,4.36922706,3.23975293,0.44825072,0.05416395,2.07124591,0.79310855,0.04470896
-4.27113557,4.59450374,3.38856886,0.47309657,0.06022869,2.16590475,0.83250341,0.04776479
-4.26513257,4.81024758,3.52944714,0.49706393,0.06654375,2.25641489,0.86931018,0.05075616
-4.25912956,5.01413140,3.66103992,0.51988031,0.07304864,2.34204937,0.90303677,0.05364328
-4.25312656,5.20385399,3.78205332,0.54127201,0.07967278,2.42208772,0.93322212,0.05638534
-4.24712356,5.37717920,3.89126415,0.56096898,0.08633654,2.49582018,0.95944739,0.05894156
-4.24112056,5.53197819,3.98753769,0.57871029,0.09295267,2.56255374,0.98134676,0.06127213
-4.23511756,5.66627441,4.06984659,0.59424992,0.09942820,2.62162052,0.99861716,0.06333936
-4.22911456,5.77829023,4.13729082,0.60736284,0.10566678,2.67238867,1.01102693,0.06510872
-4.22311156,5.86649384,4.18911820,0.61785104,0.11157124,2.71427573,1.01842279,0.06654992
-4.21710855,5.92964495,4.22474506,0.62554953,0.11704651,2.74676420,1.02073508,0.06763794
-4.21110555,5.96683748,4.24377616,0.63033186,0.12200263,2.76941867,1.01798081,0.06835385
-4.20510255,5.97753726,4.24602304,0.63211507,0.12635780,2.78190379,1.01026460,0.06868556
-4.19909955,5.96161278,4.23151964,0.63086374,0.13004130,2.78400218,0.99777724,0.06862837
-4.19309655,5.91935728,4.20053419,0.62659295,0.13299625,2.77563098,0.98079202,0.06818528
-4.18709355,5.85150037,4.15357617,0.61936996,0.13518189,2.75685609,0.95965875,0.06736708
-4.18109055,5.75920795,4.09139760,0.60931448,0.13657548,2.72790285,0.93479584,0.06619224
-4.17508754,5.64406964,4.01498768,0.59659739,0.13717353,2.68916225,0.90668053,0.06468644
-4.16908454,5.50807326,3.92556055,0.58143792,0.13699240,2.64119175,0.87583761,0.06288205
-4.16308154,5.35356671,3.82453576,0.56409926,0.13606816,2.58471038,0.84282713,0.06081721
-4.15707854,5.18320796,3.71351198,0.54488284,0.13445574,2.52058766,0.80823125,0.05853489
-4.15107554,4.99990460,3.59423423,0.52412127,0.13222728,2.44982665,0.77264086,0.05608171
-4.14507254,4.80674480,3.46855573,0.50217030,0.12946992,2.37354151,0.73664228,0.05350671
-4.13906953,4.60692196,3.33839557,0.47939996,0.12628290,2.29293031,0.70080442,0.05085999
-4.13306653,4.40365569,3.20569360,0.45618531,0.12277421,2.20924432,0.66566681,0.04819147
-4.12706353,4.20011185,3.07236427,0.43289698,0.11905695,2.12375472,0.63172874,0.04554949
-4.12106053,3.99932446,2.94025101,0.40989195,0.11524537,2.03771851,0.59943977,0.04297969
-4.11505753,3.80412226,2.81108285,0.38750477,0.11145099,1.95234474,0.56919189,0.04052380
-4.10905453,3.61706235,2.68643494,0.36603964,0.10777881,1.86876271,0.54131329,0.03821875
-4.10305153,3.44037309,2.56769422,0.34576347,0.10432378,1.78799325,0.51606391,0.03609577
-4.09704852,3.27590807,2.45603144,0.32690024,0.10116768,1.71092438,0.49363278,0.03417983
-4.09104552,3.12511246,2.35238045,0.30962674,0.09837661,1.63829217,0.47413708,0.03248918
-4.08504252,2.98900241,2.25742509,0.29406986,0.09599906,1.57066735,0.45762279,0.03103511
-4.07903952,2.86815803,2.17159416,0.28030539,0.09406469,1.50844819,0.44406700,0.02982192
-4.07303652,2.76272949,2.09506412,0.26835846,0.09258391,1.45185953,0.43338151,0.02884710
-4.06703352,2.67245586,2.02776926,0.25820540,0.09154813,1.40095783,0.42541780,0.02810168
-4.06103052,2.59669536,1.96941870,0.24977695,0.09093077,1.35564177,0.41997307,0.02757075
-4.05502751,2.53446587,1.91951928,0.24296284,0.09068895,1.31566768,0.41679728,0.02723413
-4.04902451,2.48449389,1.87740341,0.23761725,0.09076570,1.28066896,0.41560094,0.02706717
-4.04302151,2.44527002,1.84226067,0.23356522,0.09109268,1.25017862,0.41606362,0.02704168
-4.03701851,2.41510908,1.81317210,0.23060956,0.09159320,1.22365378,0.41784279,0.02712691
-4.03101551,2.39221261,1.78914581,0.22853823,0.09218551,1.20050123,0.42058301,0.02729054
-4.02501251,2.37473183,1.76915279,0.22713170,0.09278608,1.18010299,0.42392518,0.02749981
-4.01900950,2.36082887,1.75216185,0.22617023,0.09331283,1.16184092,0.42751554,0.02772244
-4.01300650,2.34873446,1.73717252,0.22544082,0.09368820,1.14511957,0.43101445,0.02792771
-4.00700350,2.33680039,1.72324509,0.22474350,0.09384184,1.12938660,0.43410445,0.02808728
-4.00100050,2.32354521,1.70952695,0.22389687,0.09371290,1.11415012,0.43649765,0.02817607
-3.99499750,2.30769202,1.69527466,0.22274280,0.09325182,1.09899268,0.43794199,0.02817284
-3.98899450,2.28819750,1.67987119,0.22114999,0.09242161,1.08358157,0.43822645,0.02806076
-3.98299150,2.26427156,1.66283820,0.21901648,0.09119851,1.06767531,0.43718491,0.02782778
-3.97698849,2.23538754,1.64384315,0.21627107,0.08957213,1.05112658,0.43469854,0.02746673
-3.97098549,2.20128306,1.62270127,0.21287350,0.08754503,1.03388157,0.43069681,0.02697545
-3.96498249,2.16195202,1.59937286,0.20881367,0.08513186,1.01597606,0.42515701,0.02635650
-3.95897949,2.11762852,1.57395589,0.20410985,0.08235804,0.99752879,0.41810236,0.02561695
-3.95297649,2.06876375,1.54667476,0.19880602,0.07925821,0.97873232,0.40959882,0.02476785
-3.94697349,2.01599698,1.51786556,0.19296851,0.07587432,0.95984192,0.39975078,0.02382370
-3.94097049,1.96012211,1.48795845,0.18668214,0.07225374,0.94116299,0.38869582,0.02280176
-3.93496748,1.90205103,1.45745793,0.18004592,0.06844726,0.92303743,0.37659874,0.02172131
-3.92896448,1.84277523,1.42692151,0.17316867,0.06450715,0.90582928,0.36364510,0.02060293
-3.92296148,1.78332696,1.39693744,0.16616450,0.06048540,0.88991019,0.35003456,0.01946768
-3.91695848,1.72474125,1.36810222,0.15914850,0.05643213,0.87564481,0.33597421,0.01833638
-3.91095548,1.66801966,1.34099818,0.15223270,0.05239425,0.86337671,0.32167212,0.01722895
-3.90495248,1.61409691,1.31617193,0.14552238,0.04841442,0.85341471,0.30733124,0.01616374
-3.89894947,1.56381095,1.29411392,0.13911285,0.04453027,0.84602025,0.29314398,0.01515703
-3.89294647,1.51787720,1.27523974,0.13308680,0.04077392,0.84139576,0.27928737,0.01422263
-3.88694347,1.47686734,1.25987344,0.12751220,0.03717178,0.83967444,0.26591900,0.01337151
-3.88094047,1.44119297,1.24823334,0.12244079,0.03374456,0.84091155,0.25317387,0.01261164
-3.87493747,1.41109439,1.24042080,0.11790717,0.03050752,0.84507776,0.24116193,0.01194791
-3.86893447,1.38663459,1.23641217,0.11392848,0.02747080,0.85205444,0.22996665,0.01138214
-3.86293147,1.36769850,1.23605449,0.11050460,0.02464000,0.86163162,0.21964426,0.01091319
-3.85692846,1.35399744,1.23906499,0.10761891,0.02201668,0.87350844,0.21022388,0.01053719
-3.85092546,1.34507869,1.24503490,0.10523941,0.01959904,0.88729669,0.20170835,0.01024783
-3.84492246,1.34033994,1.25343756,0.10332040,0.01738249,0.90252730,0.19407581,0.01003668
-3.83891946,1.33904824,1.26364075,0.10180438,0.01536025,0.91865999,0.18728183,0.00989362
-3.83291646,1.34036320,1.27492338,0.10062432,0.01352392,0.93509583,0.18126223,0.00980723
-3.82691346,1.34336359,1.28649582,0.09970612,0.01186394,0.95119275,0.17593624,0.00976525
-3.82091046,1.34707689,1.29752371,0.09897122,0.01037004,0.96628325,0.17121021,0.00975503
-3.81490745,1.35051070,1.30715424,0.09833930,0.00903158,0.97969414,0.16698151,0.00976395
-3.80890445,1.35268524,1.31454419,0.09773100,0.00783785,0.99076740,0.16314272,0.00977979
-3.80290145,1.35266570,1.31888862,0.09707047,0.00677829,0.99888140,0.15958580,0.00979117
-3.79689845,1.34959339,1.31944908,0.09628786,0.00584270,1.00347175,0.15620637,0.00978781
-3.79089545,1.34271449,1.31558018,0.09532151,0.00502135,1.00405072,0.15290764,0.00976083
-3.78489245,1.33140539,1.30675334,0.09411984,0.00430510,1.00022451,0.14960417,0.00970295
-3.77888944,1.31519354,1.29257670,0.09264289,0.00368544,0.99170737,0.14622515,0.00960866
-3.77288644,1.29377301,1.27281027,0.09086343,0.00315458,0.97833216,0.14271717,0.00947425
-3.76688344,1.26701417,1.24737557,0.08876764,0.00270548,0.96005664,0.13904633,0.00929790
-3.76088044,1.23496708,1.21635943,0.08635528,0.00233184,0.93696518,0.13519964,0.00907959
-3.75487744,1.19785861,1.18001164,0.08363943,0.00202814,0.90926600,0.13118566,0.00882101
-3.74887444,1.15608327,1.13873669,0.08064585,0.00178965,0.87728387,0.12703441,0.00852544
-3.74287144,1.11018851,1.09308002,0.07741178,0.00161237,0.84144875,0.12279636,0.00819751
-3.73686843,1.06085485,1.04370928,0.07398459,0.00149307,0.80228092,0.11854086,0.00784301
-3.73086543,1.00887209,0.99139177,0.07041995,0.00142922,0.76037327,0.11435367,0.00746866
-3.72486243,0.95511237,0.93696876,0.06677994,0.00141893,0.71637162,0.11033405,0.00708179
-3.71885943,0.90050134,0.88132808,0.06313096,0.00146090,0.67095403,0.10659127,0.00669010
-3.71285643,0.84598860,0.82537601,0.05954156,0.00155434,0.62480984,0.10324068,0.00630143
-3.70685343,0.79251845,0.77000962,0.05608032,0.00169881,0.57861947,0.10039956,0.00592346
-3.70085043,0.74100204,0.71609057,0.05281380,0.00189417,0.53303570,0.09818280,0.00556350
-3.69484742,0.69229186,0.66442140,0.04980467,0.00214037,0.48866710,0.09669855,0.00522829
-3.68884442,0.64715907,0.61572482,0.04710994,0.00243732,0.44606408,0.09604401,0.00492380
-3.68284142,0.60627462,0.57062682,0.04477950,0.00278472,0.40570795,0.09630137,0.00465513
-3.67683842,0.57019410,0.52964369,0.04285489,0.00318190,0.36800324,0.09753421,0.00442636
-3.67083542,0.53934690,0.49317335,0.04136830,0.00362760,0.33327313,0.09978428,0.00424050
-3.66483242,0.51402952,0.46149084,0.04034192,0.00411986,0.30175804,0.10306892,0.00409946
-3.65882941,0.49440296,0.43474790,0.03978751,0.00465586,0.27361707,0.10737908,0.00400401
-3.65282641,0.48049413,0.41297633,0.03970627,0.00523179,0.24893194,0.11267815,0.00395388
-3.64682341,0.47220089,0.39609483,0.04008894,0.00584278,0.22771314,0.11890162,0.00394774
-3.64082041,0.46930045,0.38391880,0.04091624,0.00648283,0.20990767,0.12595759,0.00398337
-3.63481741,0.47146077,0.37617271,0.04215946,0.00714488,0.19540812,0.13372825,0.00405770
-3.62881441,0.47825454,0.37250454,0.04378133,0.00782080,0.18406256,0.14207221,0.00416701
-3.62281141,0.48917532,0.37250173,0.04573711,0.00850153,0.17568483,0.15082783,0.00430707
-3.61680840,0.50365539,0.37570815,0.04797579,0.00917726,0.17006488,0.15981732,0.00447326
-3.61080540,0.52108487,0.38164160,0.05044159,0.00983766,0.16697883,0.16885158,0.00466085
-3.60480240,0.54083159,0.38981132,0.05307545,0.01047210,0.16619839,0.17773576,0.00486509
-3.59879940,0.56226109,0.39973498,0.05581671,0.01107003,0.16749953,0.18627511,0.00508147
-3.59279640,0.58475635,0.41095465,0.05860481,0.01162123,0.17067006,0.19428122,0.00530582
-3.58679340,0.60773650,0.42305135,0.06138098,0.01211623,0.17551596,0.20157820,0.00553456
-3.58079040,0.63067398,0.43565757,0.06408988,0.01254659,0.18186638,0.20800864,0.00576479
-3.57478739,0.65310952,0.44846754,0.06668116,0.01290526,0.18957717,0.21343914,0.00599440
-3.56878439,0.67466437,0.46124461,0.06911079,0.01318687,0.19853282,0.21776506,0.00622218
-3.56278139,0.69504930,0.47382574,0.07134222,0.01338795,0.20864676,0.22091439,0.00644787
-3.55677839,0.71406983,0.48612265,0.07334719,0.01350710,0.21986017,0.22285046,0.00667210
-3.55077539,0.73162760,0.49811971,0.07510630,0.01354515,0.23213902,0.22357334,0.00689642
-3.54477239,0.74771745,0.50986841,0.07660913,0.01350512,0.24546987,0.22311993,0.00712316
-3.53876938,0.76242056,0.52147885,0.07785406,0.01339220,0.25985409,0.22156260,0.00735529
-3.53276638,0.77589353,0.53310830,0.07884773,0.01321361,0.27530119,0.21900648,0.00759626
-3.52676338,0.78835412,0.54494746,0.07960405,0.01297834,0.29182116,0.21558543,0.00784978
-3.52076038,0.80006408,0.55720497,0.08014308,0.01269691,0.30941637,0.21145696,0.00811957
-3.51475738,0.81130983,0.57009080,0.08048948,0.01238097,0.32807330,0.20679620,0.00840909
-3.50875438,0.82238201,0.58379947,0.08067091,0.01204294,0.34775457,0.20178921,0.00872130
-3.50275138,0.83355483,0.59849368,0.08071631,0.01169551,0.36839166,0.19662598,0.00905840
-3.49674837,0.84506621,0.61428947,0.08065411,0.01135127,0.38987882,0.19149331,0.00942157
-3.49074537,0.85709989,0.63124342,0.08051063,0.01102223,0.41206841,0.18656797,0.00981080
-3.48474237,0.86977025,0.64934281,0.08030859,0.01071938,0.43476819,0.18201045,0.01022473
-3.47873937,0.88311092,0.66849920,0.08006589,0.01045233,0.45774074,0.17795944,0.01066054
-3.47273637,0.89706757,0.68854590,0.07979470,0.01022899,0.48070517,0.17452742,0.01111391
-3.46673337,0.91149554,0.70923949,0.07950091,0.01005528,0.50334125,0.17179741,0.01157909
-3.46073037,0.92616231,0.73026557,0.07918402,0.00993496,0.52529578,0.16982117,0.01204899
-3.45472736,0.94075493,0.75124832,0.07883731,0.00986950,0.54619115,0.16861866,0.01251533
-3.44872436,0.95489187,0.77176366,0.07844849,0.00985808,0.56563567,0.16817902,0.01296893
-3.44272136,0.96813893,0.79135535,0.07800062,0.00989765,0.58323532,0.16846281,0.01339998
-3.43671836,0.98002824,0.80955325,0.07747332,0.00998307,0.59860637,0.16940551,0.01379836
-3.43071536,0.99007957,0.82589294,0.07684418,0.01010733,0.61138835,0.17092203,0.01415406
-3.42471236,0.99782280,0.83993570,0.07609025,0.01026182,0.62125672,0.17291199,0.01445753
-3.41870935,1.00282048,0.85128790,0.07518963,0.01043672,0.62793469,0.17526568,0.01470007
-3.41270635,1.00468933,0.85961888,0.07412294,0.01062132,0.63120357,0.17787022,0.01487422
-3.40670335,1.00311974,0.86467638,0.07287468,0.01080448,0.63091130,0.18061577,0.01497405
-3.40070035,0.99789227,0.86629899,0.07143437,0.01097500,0.62697849,0.18340155,0.01499549
-3.39469735,0.98889051,0.86442474,0.06979743,0.01112206,0.61940206,0.18614130,0.01493653
-3.38869435,0.97610968,0.85909578,0.06796575,0.01123558,0.60825597,0.18876806,0.01479738
-3.38269135,0.95966068,0.85045877,0.06594799,0.01130658,0.59368928,0.19123810,0.01458057
-3.37668834,0.93976962,0.83876110,0.06375944,0.01132747,0.57592153,0.19353372,0.01429096
-3.37068534,0.91677283,0.82434317,0.06142171,0.01129229,0.55523578,0.19566505,0.01393566
-3.36468234,0.89110778,0.80762730,0.05896203,0.01119685,0.53196958,0.19767061,0.01352389
-3.35867934,0.86330050,0.78910358,0.05641239,0.01103885,0.50650435,0.19961673,0.01306682
-3.35267634,0.83395003,0.76931370,0.05380847,0.01081788,0.47925364,0.20159592,0.01257727
-3.34667334,0.80371070,0.74883324,0.05118845,0.01053537,0.45065089,0.20372423,0.01206942
-3.34067034,0.77327307,0.72825336,0.04859178,0.01019448,0.42113707,0.20613761,0.01155852
-3.33466733,0.74334419,0.70816268,0.04605790,0.00979989,0.39114871,0.20898772,0.01106044
-3.32866433,0.71462806,0.68912991,0.04362512,0.00935761,0.36110693,0.21243691,0.01059138
-3.32266133,0.68780667,0.67168793,0.04132946,0.00887469,0.33140755,0.21665294,0.01016742
-3.31665833,0.66352243,0.65631979,0.03920369,0.00835894,0.30241284,0.22180328,0.00980419
-3.31065533,0.64236215,0.64344688,0.03727659,0.00781864,0.27444486,0.22804927,0.00951646
-3.30465233,0.62484306,0.63341951,0.03557221,0.00726226,0.24778067,0.23554026,0.00931778
-3.29864932,0.61140078,0.62650992,0.03410950,0.00669816,0.22264927,0.24440774,0.00922017
-3.29264632,0.60237952,0.62290772,0.03290195,0.00613436,0.19923031,0.25475982,0.00923376
-3.28664332,0.59802444,0.62271739,0.03195746,0.00557833,0.17765432,0.26667578,0.00936651
-3.28064032,0.59847605,0.62595793,0.03127835,0.00503679,0.15800442,0.28020121,0.00962394
-3.27463732,0.60376658,0.63256403,0.03086146,0.00451562,0.14031906,0.29534355,0.01000893
-3.26863432,0.61381838,0.64238888,0.03069835,0.00401975,0.12459582,0.31206830,0.01052148
-3.26263132,0.62844413,0.65520800,0.03077564,0.00355314,0.11079577,0.33029607,0.01115862
-3.25662831,0.64734896,0.67072431,0.03107535,0.00311874,0.09884837,0.34990046,0.01191431
-3.25062531,0.67013454,0.68857392,0.03157529,0.00271861,0.08865648,0.37070716,0.01277942
-3.24462231,0.69630507,0.70833297,0.03224961,0.00235392,0.08010156,0.39249426,0.01374180
-3.23861931,0.72527549,0.72952518,0.03306923,0.00202510,0.07304862,0.41499402,0.01478642
-3.23261631,0.75638176,0.75163038,0.03400250,0.00173194,0.06735102,0.43789611,0.01589559
-3.22661331,0.78889341,0.77409402,0.03501573,0.00147373,0.06285494,0.46085256,0.01704926
-3.22061031,0.82202833,0.79633761,0.03607388,0.00124944,0.05940350,0.48348436,0.01822548
-3.21460730,0.85496964,0.81777031,0.03714129,0.00105784,0.05684041,0.50538955,0.01940081
-3.20860430,0.88688451,0.83780139,0.03818241,0.00089766,0.05501331,0.52615293,0.02055095
-3.20260130,0.91694454,0.85585367,0.03916256,0.00076782,0.05377665,0.54535689,0.02165134
-3.19659830,0.94434722,0.87137750,0.04004880,0.00066748,0.05299419,0.56259326,0.02267779
-3.19059530,0.96833792,0.88386512,0.04081068,0.00059629,0.05254114,0.57747563,0.02360725
-3.18459230,0.98823167,0.89286493,0.04142109,0.00055453,0.05230600,0.58965181,0.02441842
-3.17858929,1.00343396,0.89799514,0.04185701,0.00054321,0.05219203,0.59881586,0.02509244
-3.17258629,1.01345978,0.89895637,0.04210022,0.00056432,0.05211850,0.60471921,0.02561347
-3.16658329,1.01795012,0.89554257,0.04213788,0.00062089,0.05202160,0.60718035,0.02596922
-3.16058029,1.01668514,0.88764975,0.04196307,0.00071719,0.05185517,0.60609257,0.02615135
-3.15457729,1.00959350,0.87528215,0.04157508,0.00085885,0.05159119,0.60142951,0.02615574
-3.14857429,0.99675733,0.85855535,0.04097965,0.00105299,0.05122002,0.59324809,0.02598268
-3.14257129,0.97841259,0.83769615,0.04018900,0.00130834,0.05075052,0.58168867,0.02563681
-3.13656828,0.95494477,0.81303918,0.03922162,0.00163530,0.05020995,0.56697246,0.02512705
-3.13056528,0.92688008,0.78502023,0.03810201,0.00204598,0.04964372,0.54939615,0.02446625
-3.12456228,0.89487236,0.75416648,0.03686015,0.00255423,0.04911499,0.52932413,0.02367088
-3.11855928,0.85968650,0.72108411,0.03553090,0.00317556,0.04870414,0.50717845,0.02276043
-3.11255628,0.82217870,0.68644364,0.03415319,0.00392697,0.04850806,0.48342704,0.02175688
-3.10655328,0.78327456,0.65096358,0.03276920,0.00482681,0.04863931,0.45857066,0.02068404
-3.10055028,0.74394571,0.61539297,0.03142337,0.00589438,0.04922515,0.43312910,0.01956686
-3.09454727,0.70518580,0.58049349,0.03016146,0.00714956,0.05040620,0.40762706,0.01843073
-3.08854427,0.66798663,0.54702160,0.02902946,0.00861225,0.05233504,0.38258042,0.01730087
-3.08254127,0.63331502,0.51571129,0.02807263,0.01030175,0.05517435,0.35848310,0.01620164
-3.07653827,0.60209109,0.48725790,0.02733444,0.01223602,0.05909477,0.33579512,0.01515601
-3.07053527,0.57516832,0.46230328,0.02685564,0.01443083,0.06427225,0.31493201,0.01418505
-3.06453227,0.55331569,0.44142267,0.02667329,0.01689886,0.07088500,0.29625593,0.01330753
-3.05852926,0.53720222,0.42511332,0.02681991,0.01964876,0.07910984,0.28006852,0.01253958
-3.05252626,0.52738383,0.41378494,0.02732268,0.02268418,0.08911810,0.26660562,0.01189443
-3.04652326,0.52429265,0.40775216,0.02820274,0.02600288,0.10107090,0.25603383,0.01138229
-3.04052026,0.52822877,0.40722872,0.02947450,0.02959589,0.11511406,0.24844883,0.01101022
-3.03451726,0.53935436,0.41232352,0.03114513,0.03344675,0.13137263,0.24387543,0.01078213
-3.02851426,0.55769016,0.42303855,0.03321416,0.03753110,0.14994519,0.24226914,0.01069885
-3.02251126,0.58311428,0.43926839,0.03567312,0.04181627,0.17089825,0.24351912,0.01075815
-3.01650825,0.61536351,0.46080170,0.03850546,0.04626136,0.19426084,0.24745254,0.01095498
-3.01050525,0.65403709,0.48732442,0.04168654,0.05081746,0.22001976,0.25383993,0.01128156
-3.00450225,0.69860312,0.51842487,0.04518379,0.05542831,0.24811563,0.26240163,0.01172766
-2.99849925,0.74840776,0.55360093,0.04895719,0.06003122,0.27844022,0.27281511,0.01228082
-2.99249625,0.80268729,0.59226916,0.05295986,0.06455836,0.31083531,0.28472304,0.01292662
-2.98649325,0.86058314,0.63377612,0.05713888,0.06893831,0.34509333,0.29774198,0.01364899
-2.98049025,0.92115975,0.67741172,0.06143643,0.07309789,0.38095997,0.31147153,0.01443055
-2.97448724,0.98342528,0.72242455,0.06579100,0.07696415,0.41813901,0.32550388,0.01525295
-2.96848424,1.04635471,0.76803897,0.07013891,0.08046649,0.45629912,0.33943339,0.01609724
-2.96248124,1.10891486,0.81347365,0.07441589,0.08353884,0.49508281,0.35286620,0.01694427
-2.95647824,1.17009090,0.85796106,0.07855885,0.08612169,0.53411699,0.36542954,0.01777512
-2.95047524,1.22891324,0.90076739,0.08250760,0.08816406,0.57302490,0.37678049,0.01857145
-2.94447224,1.28448410,0.94121219,0.08620664,0.08962518,0.61143896,0.38661401,0.01931595
-2.93846923,1.33600267,0.97868697,0.08960677,0.09047588,0.64901366,0.39467000,0.01999273
-2.93246623,1.38278776,1.01267208,0.09266658,0.09069954,0.68543815,0.40073911,0.02058766
-2.92646323,1.42429690,1.04275105,0.09535373,0.09029271,0.72044750,0.40466717,0.02108869
-2.92046023,1.46014107,1.06862158,0.09764580,0.08926517,0.75383226,0.40635807,0.02148613
-2.91445723,1.49009400,1.09010286,0.09953095,0.08763959,0.78544533,0.40577500,0.02177285
-2.90845423,1.51409583,1.10713854,0.10100803,0.08545077,0.81520604,0.40294004,0.02194441
-2.90245123,1.53225046,1.11979526,0.10208640,0.08274443,0.84310076,0.39793209,0.02199915
-2.89644822,1.54481692,1.12825669,0.10278521,0.07957571,0.86918010,0.39088330,0.02193809
-2.89044522,1.55219490,1.13281330,0.10313247,0.07600735,0.89355273,0.38197411,0.02176489
-2.88444222,1.55490520,1.13384839,0.10316361,0.07210776,0.91637603,0.37142720,0.02148564
-2.87843922,1.55356598,1.13182103,0.10291986,0.06794894,0.93784424,0.35950050,0.02110859
-2.87243622,1.54886618,1.12724666,0.10244644,0.06360442,0.95817473,0.34647975,0.02064383
-2.86643322,1.54153723,1.12067661,0.10179067,0.05914725,0.97759324,0.33267067,0.02010298
-2.86043022,1.53232479,1.11267734,0.10100001,0.05464822,0.99631910,0.31839124,0.01949872
-2.85442721,1.52196183,1.10381060,0.10012032,0.05017415,1.01455130,0.30396435,0.01884447
-2.84842421,1.51114445,1.09461549,0.09919425,0.04578661,1.03245651,0.28971093,0.01815392
-2.84242121,1.50051165,1.08559328,0.09825993,0.04154083,1.05015961,0.27594395,0.01744070
-2.83641821,1.49062997,1.07719564,0.09735003,0.03748491,1.06773766,0.26296332,0.01671801
-2.83041521,1.48198358,1.06981675,0.09649114,0.03365937,1.08521739,0.25105172,0.01599835
-2.82441221,1.47496994,1.06378945,0.09570367,0.03009700,1.10257655,0.24047152,0.01529327
-2.81840920,1.46990102,1.05938531,0.09500201,0.02682289,1.11974890,0.23146267,0.01461322
-2.81240620,1.46700940,1.05681826,0.09439511,0.02385476,1.13663232,0.22424136,0.01396740
-2.80640320,1.46645847,1.05625122,0.09388737,0.02120341,1.15309946,0.21899955,0.01336377
-2.80040020,1.46835558,1.05780486,0.09347972,0.01887336,1.16900998,0.21590497,0.01280903
-2.79439720,1.47276687,1.06156776,0.09317083,0.01686350,1.18422334,0.21510162,0.01230867
-2.78839420,1.47973244,1.06760682,0.09295836,0.01516784,1.19861110,0.21671043,0.01186712
-2.78239120,1.48928057,1.07597723,0.09284018,0.01377625,1.21206776,0.22083015,0.01148786
-2.77638819,1.50143983,1.08673100,0.09281543,0.01267522,1.22451909,0.22753812,0.01117353
-2.77038519,1.51624816,1.09992359,0.09288534,0.01184849,1.23592730,0.23689107,0.01092619
-2.76438219,1.53375831,1.11561800,0.09305383,0.01127770,1.24629266,0.24892581,0.01074738
-2.75837919,1.55403932,1.13388637,0.09332780,0.01094296,1.25565131,0.26365984,0.01063833
-2.75237619,1.57717425,1.15480898,0.09371710,0.01082334,1.26406942,0.28109194,0.01060008
-2.74637319,1.60325448,1.17847095,0.09423425,0.01089730,1.27163421,0.30120292,0.01063359
-2.74037019,1.63237133,1.20495727,0.09489386,0.01114310,1.27844262,0.32395640,0.01073984
-2.73436718,1.66460601,1.23434666,0.09571195,0.01153913,1.28458835,0.34929998,0.01091992
-2.72836418,1.70001901,1.26670507,0.09670501,0.01206423,1.29014871,0.37716666,0.01117506
-2.72236118,1.73863990,1.30207945,0.09788916,0.01269800,1.29517208,0.40747669,0.01150672
-2.71635818,1.78045881,1.34049268,0.09927925,0.01342103,1.29966728,0.44013975,0.01191653
-2.71035518,1.82542031,1.38193983,0.10088802,0.01421519,1.30359585,0.47505743,0.01240638
-2.70435218,1.87342037,1.42638646,0.10272550,0.01506387,1.30686785,0.51212597,0.01297834
-2.69834917,1.92430666,1.47376886,0.10479854,0.01595222,1.30934180,0.55123886,0.01363468
-2.69234617,1.97788231,1.52399617,0.10711049,0.01686728,1.31082890,0.59228936,0.01437777
-2.68634317,2.03391252,1.57695402,0.10966119,0.01779820,1.31110136,0.63517242,0.01521005
-2.68034017,2.09213353,1.63250915,0.11244706,0.01873629,1.30990440,0.67978597,0.01613389
-2.67433717,2.15226289,1.69051431,0.11546134,0.01967508,1.30697108,0.72603105,0.01715147
-2.66833417,2.21400997,1.75081267,0.11869446,0.02061023,1.30203914,0.77381088,0.01826459
-2.66233117,2.27708557,1.81324088,0.12213436,0.02153944,1.29486849,0.82302842,0.01947449
-2.65632816,2.34120949,1.87763023,0.12576689,0.02246220,1.28525826,0.87358255,0.02078155
-2.65032516,2.40611508,1.94380519,0.12957604,0.02337945,1.27306229,0.92536288,0.02218505
-2.64432216,2.47155010,2.01157924,0.13354408,0.02429324,1.25820176,0.97824327,0.02368284
-2.63831916,2.53727356,2.08074765,0.13765156,0.02520620,1.24067432,1.03207443,0.02527104
-2.63231616,2.60304840,2.15107780,0.14187707,0.02612106,1.22055891,1.08667595,0.02694370
-2.62631316,2.66863060,2.22229731,0.14619697,0.02704009,1.19801597,1.14182828,0.02869253
-2.62031016,2.73375530,2.29408104,0.15058485,0.02796456,1.17328301,1.19726524,0.03050665
-2.61430715,2.79812121,2.36603783,0.15501099,0.02889428,1.14666586,1.25266756,0.03237237
-2.60830415,2.86137450,2.43769833,0.15944181,0.02982709,1.11852605,1.30765824,0.03427313
-2.60230115,2.92309380,2.50850506,0.16383931,0.03075860,1.08926518,1.36180011,0.03618951
