energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-2.88444222,1.59298870,0.66128660,1.13710207,0.00079709,0.03789342,0.13152622,0.00000000,0.16764338,0.32726516
-2.87843922,1.60629587,0.67072908,1.15534999,0.00076363,0.03688000,0.12980032,0.00000000,0.16491771,0.32848192
-2.87243622,1.61934437,0.68038381,1.17444087,0.00073169,0.03573379,0.12786151,0.00000000,0.16170583,0.32934581
-2.86643322,1.63253927,0.69041267,1.19470287,0.00070145,0.03447742,0.12575966,0.00000000,0.15805855,0.32987802
-2.86043022,1.64626018,0.70095499,1.21642894,0.00067311,0.03313461,0.12354765,0.00000000,0.15403567,0.33009996
-2.85442721,1.66083970,0.71211877,1.23986289,0.00064694,0.03172940,0.12127868,0.00000000,0.14970297,0.33002913
-2.84842421,1.67654618,0.72397406,1.26518823,0.00062320,0.03028537,0.11900385,0.00000000,0.14512939,0.32967585
-2.84242121,1.69357111,0.73654873,1.29252038,0.00060214,0.02882504,0.11677040,0.00000000,0.14038449,0.32904098
-2.83641821,1.71202175,0.74982667,1.32190216,0.00058402,0.02736933,0.11462030,0.00000000,0.13553634,0.32811484
-2.83041521,1.73191889,0.76374855,1.35330265,0.00056901,0.02593717,0.11258958,0.00000000,0.13064976,0.32687730
-2.82441221,1.75319956,0.77821473,1.38661917,0.00055728,0.02454531,0.11070803,0.00000000,0.12578511,0.32529903
-2.81840920,1.77572431,0.79309028,1.42168197,0.00054891,0.02320819,0.10899962,0.00000000,0.12099741,0.32334377
-2.81240620,1.79928811,0.80821156,1.45826134,0.00054396,0.02193803,0.10748320,0.00000000,0.11633593,0.32097151
-2.80640320,1.82363447,0.82339403,1.49607654,0.00054242,0.02074499,0.10617376,0.00000000,0.11184418,0.31814229
-2.80040020,1.84847143,0.83844082,1.53480606,0.00054421,0.01963740,0.10508390,0.00000000,0.10756006,0.31482042
-2.79439720,1.87348883,0.85315160,1.57409880,0.00054925,0.01862218,0.10422554,0.00000000,0.10351639,0.31097880
-2.78839420,1.89837584,0.86733124,1.61358561,0.00055738,0.01770513,0.10361171,0.00000000,0.09974148,0.30660310
-2.78239120,1.92283791,0.88079811,1.65289083,0.00056845,0.01689139,0.10325839,0.00000000,0.09625984,0.30169550
-2.77638819,1.94661256,0.89339142,1.69164371,0.00058226,0.01618579,0.10318626,0.00000000,0.09309291,0.29627787
-2.77038519,1.96948338,0.90497756,1.72948915,0.00059863,0.01559320,0.10342219,0.00000000,0.09025974,0.29039410
-2.76438219,1.99129196,0.91545531,1.76609801,0.00061737,0.01511875,0.10400059,0.00000000,0.08777765,0.28411153
-2.75837919,2.01194741,0.92475976,1.80117657,0.00063828,0.01476807,0.10496436,0.00000000,0.08566276,0.27752134
-2.75237619,2.03143353,0.93286499,1.83447537,0.00066123,0.01454733,0.10636545,0.00000000,0.08393045,0.27073797
-2.74637319,2.04981348,0.93978566,1.86579730,0.00068606,0.01446320,0.10826513,0.00000000,0.08259571,0.26389760
-2.74037019,2.06723226,0.94557755,1.89500489,0.00071267,0.01452277,0.11073365,0.00000000,0.08167340,0.25715565
-2.73436718,2.08391703,0.95033720,1.92202695,0.00074102,0.01473327,0.11384956,0.00000000,0.08117844,0.25068361
-2.72836418,2.10017543,0.95420085,1.94686419,0.00077107,0.01510174,0.11769850,0.00000000,0.08112592,0.24466528
-2.72236118,2.11639220,0.95734270,1.96959399,0.00080285,0.01563466,0.12237157,0.00000000,0.08153119,0.23929242
-2.71635818,2.13302407,0.95997276,1.99037396,0.00083646,0.01633751,0.12796319,0.00000000,0.08240987,0.23476032
-2.71035518,2.15059316,0.96233412,2.00944397,0.00087201,0.01721422,0.13456858,0.00000000,0.08377789,0.23126311
-2.70435218,2.16967872,0.96469990,2.02712665,0.00090970,0.01826678,0.14228085,0.00000000,0.08565148,0.22898918
-2.69834917,2.19090743,0.96736966,2.04382569,0.00094975,0.01949472,0.15118770,0.00000000,0.08804712,0.22811668
-2.69234617,2.21494200,0.97066527,2.06002193,0.00099244,0.02089474,0.16136792,0.00000000,0.09098153,0.22880940
-2.68634317,2.24246821,0.97492623,2.07626680,0.00103810,0.02246039,0.17288766,0.00000000,0.09447150,0.23121280
-2.68034017,2.27418020,0.98050420,2.09317305,0.00108706,0.02418183,0.18579666,0.00000000,0.09853379,0.23545057
-2.67433717,2.31076414,0.98775675,2.11140251,0.00113972,0.02604578,0.20012451,0.00000000,0.10318483,0.24162151
-2.66833417,2.35288036,0.99704025,2.13165111,0.00119646,0.02803553,0.21587712,0.00000000,0.10844040,0.24979678
-2.66233117,2.40114414,1.00870186,2.15463114,0.00125768,0.03013111,0.23303353,0.00000000,0.11431514,0.26001764
-2.65632816,2.45610549,1.02307074,2.18105129,0.00132376,0.03230963,0.25154322,0.00000000,0.12082199,0.27229352
-2.65032516,2.51822843,1.04044842,2.21159480,0.00139503,0.03454574,0.27132416,0.00000000,0.12797141,0.28660048
-2.64432216,2.58787039,1.06109885,2.24689653,0.00147180,0.03681218,0.29226161,0.00000000,0.13577061,0.30288014
-2.63831916,2.66526238,1.08523804,2.28751968,0.00155430,0.03908050,0.31420798,0.00000000,0.14422253,0.32103895
-2.63231616,2.75049085,1.11302400,2.33393298,0.00164266,0.04132172,0.33698373,0.00000000,0.15332484,0.34094802
-2.62631316,2.84348215,1.14454710,2.38648964,0.00173691,0.04350722,0.36037950,0.00000000,0.16306893,0.36244339
-2.62031016,2.94399040,1.17982162,2.44540860,0.00183695,0.04560945,0.38415941,0.00000000,0.17343882,0.38532692
-2.61430715,3.05158983,1.21877871,2.51075952,0.00194251,0.04760278,0.40806552,0.00000000,0.18441028,0.40936790
-2.60830415,3.16567217,1.26126145,2.58245204,0.00205318,0.04946414,0.43182352,0.00000000,0.19595007,0.43430533
-2.60230115,3.28544997,1.30702233,2.66023023,0.00216836,0.05117370,0.45514924,0.00000000,0.20801535,0.45985102
-2.59629815,3.40996600,1.35572358,2.74367269,0.00228726,0.05271538,0.47775602,0.00000000,0.22055348,0.48569360
-2.59029515,3.53810913,1.40694057,2.83219865,0.00240890,0.05407722,0.49936262,0.00000000,0.23350213,0.51150334
-2.58429215,3.66863637,1.46016841,2.92507998,0.00253212,0.05525161,0.51970128,0.00000000,0.24678976,0.53693788
-2.57828914,3.80020060,1.51483180,3.02145883,0.00265557,0.05623540,0.53852571,0.00000000,0.26033655,0.56164867
-2.57228614,3.93138320,1.57029770,3.12037035,0.00277777,0.05702978,0.55561864,0.00000000,0.27405569,0.58528815
-2.56628314,4.06073033,1.62589071,3.22076944,0.00289708,0.05764013,0.57079855,0.00000000,0.28785507,0.60751736
-2.56028014,4.18679143,1.68091044,3.32156044,0.00301176,0.05807558,0.58392526,0.00000000,0.30163927,0.62801383
-2.55427714,4.30815828,1.73465014,3.42162829,0.00312004,0.05834859,0.59490410,0.00000000,0.31531172,0.64647943
-2.54827414,4.42350270,1.78641598,3.51986967,0.00322012,0.05847438,0.60368845,0.00000000,0.32877698,0.66264798
-2.54227114,4.53161116,1.83554588,3.61522255,0.00331021,0.05847025,0.61028042,0.00000000,0.34194299,0.67629213
-2.53626813,4.63141439,1.88142716,3.70669257,0.00338866,0.05835494,0.61472971,0.00000000,0.35472316,0.68722940
-2.53026513,4.72201053,1.92351210,3.79337494,0.00345392,0.05814787,0.61713050,0.00000000,0.36703811,0.69532693
-2.52426213,4.80268058,1.96133068,3.87447082,0.00350464,0.05786849,0.61761665,0.00000000,0.37881698,0.70050474
-2.51825913,4.87289530,1.99449985,3.94929723,0.00353972,0.05753555,0.61635530,0.00000000,0.38999829,0.70273737
-2.51225613,4.93231321,2.02272908,4.01729041,0.00355831,0.05716651,0.61353920,0.00000000,0.40053011,0.70205369
-2.50625313,4.98077013,2.04582184,4.07800256,0.00355989,0.05677698,0.60937813,0.00000000,0.41036972,0.69853493
-2.50025013,5.01826091,2.06367317,4.13109254,0.00354425,0.05638024,0.60408982,0.00000000,0.41948267,0.69231102
-2.49424712,5.04491470,2.07626371,4.17631174,0.00351152,0.05598687,0.59789079,0.00000000,0.42784131,0.68355526
-2.48824412,5.06096568,2.08365062,4.21348617,0.00346215,0.05560454,0.59098757,0.00000000,0.43542303,0.67247783
-2.48224112,5.06672126,2.08595618,4.24249665,0.00339692,0.05523784,0.58356879,0.00000000,0.44220823,0.65931820
-2.47623812,5.06253004,2.08335492,4.26325889,0.00331689,0.05488827,0.57579838,0.00000000,0.44817831,0.64433701
-2.47023512,5.04875199,2.07606014,4.27570508,0.00322338,0.05455443,0.56781040,0.00000000,0.45331380,0.62780770
-2.46423212,5.02573287,2.06431089,4.27976886,0.00311790,0.05423219,0.55970554,0.00000000,0.45759296,0.61000842
-2.45822911,4.99378490,2.04836009,4.27537504,0.00300214,0.05391511,0.55154957,0.00000000,0.46099077,0.59121450
-2.45222611,4.95317490,2.02846462,4.26243499,0.00287786,0.05359491,0.54337371,0.00000000,0.46347877,0.57169189
-2.44622311,4.90412084,2.00487785,4.24084837,0.00274691,0.05326200,0.53517682,0.00000000,0.46502553,0.55169181
-2.44022011,4.84679684,1.97784500,4.21051117,0.00261110,0.05290613,0.52692935,0.00000000,0.46559797,0.53144676
-2.43421711,4.78134615,1.94760126,4.17132956,0.00247221,0.05251701,0.51857857,0.00000000,0.46516343,0.51116803
-2.42821411,4.70790095,1.91437268,4.12323846,0.00233189,0.05208500,0.51005496,0.00000000,0.46369231,0.49104469
-2.42221111,4.62660720,1.87837921,4.06622349,0.00219169,0.05160173,0.50127922,0.00000000,0.46116123,0.47124381
-2.41620810,4.53765248,1.83983953,4.00034443,0.00205298,0.05106068,0.49216952,0.00000000,0.45755643,0.45191192
-2.41020510,4.44129429,1.79897683,3.92575825,0.00191695,0.05045766,0.48264855,0.00000000,0.45287706,0.43317722
-2.40420210,4.33788651,1.75602483,3.84273978,0.00178459,0.04979116,0.47265000,0.00000000,0.44713831,0.41515241
-2.39819910,4.22790153,1.71123329,3.75169811,0.00165673,0.04906262,0.46212406,0.00000000,0.44037395,0.39793766
-2.39219610,4.11194606,1.66487230,3.65318717,0.00153397,0.04827643,0.45104175,0.00000000,0.43263799,0.38162344
-2.38619310,3.99076904,1.61723481,3.54790941,0.00141678,0.04743989,0.43939773,0.00000000,0.42400552,0.36629295
-2.38019010,3.86526061,1.56863701,3.43671168,0.00130544,0.04656293,0.42721167,0.00000000,0.41457235,0.35202384
-2.37418709,3.73644185,1.51941640,3.32057350,0.00120013,0.04565766,0.41452802,0.00000000,0.40445346,0.33888905
-2.36818409,3.60544545,1.46992751,3.20058779,0.00110089,0.04473791,0.40141433,0.00000000,0.39378039,0.32695673
-2.36218109,3.47348855,1.42053562,3.07793529,0.00100769,0.04381851,0.38795827,0.00000000,0.38269751,0.31628921
-2.35617809,3.34183902,1.37160880,2.95385396,0.00092042,0.04291459,0.37426362,0.00000000,0.37135750,0.30694104
-2.35017509,3.21177742,1.32350890,2.82960493,0.00083894,0.04204088,0.36044550,0.00000000,0.35991609,0.29895644
-2.34417209,3.08455674,1.27658214,2.70643720,0.00076307,0.04121091,0.34662508,0.00000000,0.34852657,0.29236618
-2.33816908,2.96136251,1.23114993,2.58555291,0.00069264,0.04043640,0.33292431,0.00000000,0.33733417,0.28718435
-2.33216608,2.84327563,1.18750066,2.46807509,0.00062745,0.03972661,0.31946075,0.00000000,0.32647076,0.28340526
-2.32616308,2.73124010,1.14588310,2.35501970,0.00056734,0.03908797,0.30634295,0.00000000,0.31605016,0.28100076
-2.32016008,2.62603749,1.10650174,2.24727333,0.00051215,0.03852365,0.29366657,0.00000000,0.30616425,0.27991836
-2.31415708,2.52826962,1.06951449,2.14557749,0.00046173,0.03803356,0.28151141,0.00000000,0.29688016,0.28008029
-2.30815408,2.43835012,1.03503291,2.05052006,0.00041597,0.03761426,0.26993948,0.00000000,0.28823877,0.28138381
-2.30215108,2.35650527,1.00312472,1.96253400,0.00037476,0.03725927,0.25899416,0.00000000,0.28025438,0.28370281
-2.29614807,2.28278361,0.97381861,1.88190284,0.00033803,0.03695935,0.24870045,0.00000000,0.27291582,0.28689070
-2.29014507,2.21707359,0.94711072,1.80877224,0.00030569,0.03670309,0.23906617,0.00000000,0.26618870,0.29078467
-2.28414207,2.15912780,0.92297241,1.74316644,0.00027770,0.03647746,0.23008400,0.00000000,0.26001879,0.29521094
-2.27813907,2.10859202,0.90135856,1.68500817,0.00025399,0.03626852,0.22173421,0.00000000,0.25433632,0.29999096
-2.27213607,2.06503734,0.88221590,1.63414063,0.00023453,0.03606214,0.21398785,0.00000000,0.24906081,0.30494822
-2.26613307,2.02799306,0.86549061,1.59034996,0.00021925,0.03584468,0.20681013,0.00000000,0.24410635,0.30991519
-2.26013007,1.99697852,0.85113465,1.55338666,0.00020813,0.03560371,0.20016383,0.00000000,0.23938687,0.31474016
-2.25412706,1.97153196,0.83911028,1.52298489,0.00020109,0.03532855,0.19401259,0.00000000,0.23482126,0.31929360
-2.24812406,1.95123489,0.82939257,1.49887839,0.00019808,0.03501075,0.18832370,0.00000000,0.23033783,0.32347346
-2.24212106,1.93573065,0.82196950,1.48081247,0.00019902,0.03464445,0.18307044,0.00000000,0.22587823,0.32720943
-2.23611806,1.92473650,0.81683982,1.46855157,0.00020384,0.03422655,0.17823382,0.00000000,0.22140033,0.33046562
-2.23011506,1.91804885,0.81400874,1.46188235,0.00021243,0.03375678,0.17380355,0.00000000,0.21688011,0.33324160
-2.22411206,1.91554171,0.81348183,1.46061263,0.00022469,0.03323755,0.16977833,0.00000000,0.21231244,0.33557174
-2.21810905,1.91715885,0.81525745,1.46456653,0.00024048,0.03267375,0.16616548,0.00000000,0.20771075,0.33752274
-2.21210605,1.92290062,0.81931849,1.47357671,0.00025967,0.03207234,0.16297996,0.00000000,0.20310570,0.33918965
-2.20610305,1.93280647,0.82562384,1.48747455,0.00028211,0.03144192,0.16024276,0.00000000,0.19854290,0.34069031
-2.20010005,1.94693455,0.83410030,1.50607908,0.00030763,0.03079217,0.15797904,0.00000000,0.19407980,0.34215874
-2.19409705,1.96533975,0.84463558,1.52918586,0.00033609,0.03013333,0.15621592,0.00000000,0.18978215,0.34373764
-2.18809405,1.98805158,0.85707285,1.55655642,0.00036731,0.02947558,0.15498010,0.00000000,0.18571989,0.34557041
-2.18209105,2.01505325,0.87120734,1.58790921,0.00040116,0.02882855,0.15429562,0.00000000,0.18196308,0.34779308
-2.17608804,2.04626301,0.88678526,1.62291257,0.00043752,0.02820079,0.15418162,0.00000000,0.17857774,0.35052662
-2.17008504,2.08151870,0.90350519,1.66118005,0.00047630,0.02759939,0.15465047,0.00000000,0.17562207,0.35386986
-2.16408204,2.12056616,0.92102199,1.70226842,0.00051745,0.02702965,0.15570614,0.00000000,0.17314302,0.35789342
-2.15807904,2.16305198,0.93895292,1.74567818,0.00056101,0.02649488,0.15734300,0.00000000,0.17117351,0.36263493
-2.15207604,2.20852055,0.95688589,1.79085666,0.00060706,0.02599628,0.15954506,0.00000000,0.16973030,0.36809577
-2.14607304,2.25641561,0.97438927,1.83720310,0.00065580,0.02553297,0.16228559,0.00000000,0.16881270,0.37423940
-2.14007004,2.30608571,0.99102280,1.88407575,0.00070749,0.02510206,0.16552721,0.00000000,0.16840197,0.38099132
-2.13406703,2.35679347,1.00634910,1.93080015,0.00076253,0.02469892,0.16922227,0.00000000,0.16846167,0.38824080
-2.12806403,2.40772796,1.01994527,1.97667861,0.00082141,0.02431737,0.17331364,0.00000000,0.16893860,0.39584410
-2.12206103,2.45801973,1.03141391,2.02100021,0.00088471,0.02395010,0.17773566,0.00000000,0.16976464,0.40362914
-2.11605803,2.50675795,1.04039334,2.06305130,0.00095314,0.02358897,0.18241537,0.00000000,0.17085900,0.41140143
-2.11005503,2.55300919,1.04656639,2.10212611,0.00102747,0.02322543,0.18727384,0.00000000,0.17213116,0.41895092
-2.10405203,2.59583728,1.04966772,2.13753752,0.00110855,0.02285091,0.19222753,0.00000000,0.17348406,0.42605960
-2.09804902,2.63432396,1.04948932,2.16862789,0.00119726,0.02245721,0.19718979,0.00000000,0.17481759,0.43250952
-2.09204602,2.66758985,1.04588431,2.19477991,0.00129446,0.02203681,0.20207227,0.00000000,0.17603227,0.43809090
-2.08604302,2.69481546,1.03876884,2.21542759,0.00140101,0.02158319,0.20678639,0.00000000,0.17703281,0.44261009
-2.08004002,2.71526181,1.02812250,2.23006737,0.00151766,0.02109107,0.21124475,0.00000000,0.17773165,0.44589708
-2.07403702,2.72829047,1.01398719,2.23826922,0.00164503,0.02055663,0.21536254,0.00000000,0.17805218,0.44781224
-2.06803402,2.73338231,0.99646476,2.23968770,0.00178357,0.01997759,0.21905894,0.00000000,0.17793165,0.44825220
-2.06203102,2.73015482,0.97571373,2.23407268,0.00193347,0.01935335,0.22225855,0.00000000,0.17732365,0.44715455
-2.05602801,2.71837729,0.95194513,2.22127939,0.00209467,0.01868497,0.22489277,0.00000000,0.17619998,0.44450122
-2.05002501,2.69798328,0.92541793,2.20127734,0.00226678,0.01797515,0.22690125,0.00000000,0.17455212,0.44032057
-2.04402201,2.66907994,0.89643400,2.17415757,0.00244907,0.01722816,0.22823331,0.00000000,0.17239185,0.43468790
-2.03801901,2.63195340,0.86533290,2.14013770,0.00264044,0.01644973,0.22884938,0.00000000,0.16975148,0.42772464
-2.03201601,2.58706994,0.83248651,2.09956416,0.00283943,0.01564693,0.22872234,0.00000000,0.16668323,0.41959602
-2.02601301,2.53507230,0.79829365,2.05291106,0.00304418,0.01482800,0.22783888,0.00000000,0.16325812,0.41050745
-2.02001001,2.47677097,0.76317463,2.00077533,0.00325255,0.01400218,0.22620060,0.00000000,0.15956428,0.40069973
-2.01400700,2.41313035,0.72756577,1.94386784,0.00346206,0.01317958,0.22382503,0.00000000,0.15570470,0.39044318
-2.00800400,2.34524989,0.69191393,1.88300038,0.00367003,0.01237098,0.22074637,0.00000000,0.15179455,0.38003102
-2.00200100,2.27434056,0.65667104,1.81906870,0.00387362,0.01158771,0.21701590,0.00000000,0.14795822,0.36977210
-1.99599800,2.20169727,0.62228856,1.75303193,0.00406990,0.01084148,0.21270209,0.00000000,0.14432606,0.35998333
-1.98999500,2.12866801,0.58921198,1.68588903,0.00425599,0.01014427,0.20789027,0.00000000,0.14103099,0.35098198
-1.98399200,2.05662079,0.55787536,1.61865302,0.00442915,0.00950824,0.20268183,0.00000000,0.13820510,0.34307814
-1.97798899,1.98690943,0.52869590,1.55232398,0.00458688,0.00894558,0.19719308,0.00000000,0.13597634,0.33656760
-1.97198599,1.92083954,0.50206870,1.48786187,0.00472699,0.00846849,0.19155348,0.00000000,0.13446535,0.33172522
-1.96598299,1.85963584,0.47836162,1.42616042,0.00484777,0.00808903,0.18590355,0.00000000,0.13378258,0.32879915
-1.95997999,1.80441205,0.45791042,1.36802298,0.00494800,0.00781908,0.18039228,0.00000000,0.13402571,0.32800583
-1.95397699,1.75614436,0.44101411,1.31414156,0.00502705,0.00767021,0.17517414,0.00000000,0.13527749,0.32952606
-1.94797399,1.71564946,0.42793063,1.26507990,0.00508491,0.00765358,0.17040578,0.00000000,0.13760394,0.33350189
-1.94197099,1.68356762,0.41887281,1.22126107,0.00512220,0.00777976,0.16624243,0.00000000,0.14105298,0.34003464
-1.93596798,1.66035128,0.41400459,1.18296035,0.00514017,0.00805858,0.16283406,0.00000000,0.14565347,0.34918373
-1.92996498,1.64625926,0.41343761,1.15030328,0.00514066,0.00849890,0.16032148,0.00000000,0.15141461,0.36096629
-1.92396198,1.64135634,0.41722801,1.12326896,0.00512605,0.00910833,0.15883232,0.00000000,0.15832570,0.37535754
-1.91795898,1.64551780,0.42537354,1.10169814,0.00509916,0.00989292,0.15847714,0.00000000,0.16635613,0.39229156
-1.91195598,1.65843839,0.43781101,1.08530562,0.00506314,0.01085685,0.15934564,0.00000000,0.17545574,0.41166255
-1.90595298,1.67964488,0.45441407,1.07369609,0.00502138,0.01200203,0.16150321,0.00000000,0.18555520,0.43332627
-1.89994997,1.70851129,0.47499147,1.06638261,0.00497734,0.01332773,0.16498775,0.00000000,0.19656669,0.45710160
-1.89394697,1.74427620,0.49928589,1.06280666,0.00493446,0.01483020,0.16980710,0.00000000,0.20838465,0.48277217
-1.88794397,1.78606102,0.52697361,1.06235890,0.00489598,0.01650233,0.17593706,0.00000000,0.22088670,0.51008805
-1.88194097,1.83288885,0.55766511,1.06439954,0.00486488,0.01833333,0.18332007,0.00000000,0.23393466,0.53876743
-1.87593797,1.88370319,0.59090694,1.06827776,0.00484370,0.02030854,0.19186483,0.00000000,0.24737581,0.56849843
-1.86993497,1.93738636,0.62618505,1.07334920,0.00483453,0.02240926,0.20144676,0.00000000,0.26104432,0.59894125
-1.86393197,1.99277730,0.66292985,1.07899131,0.00483889,0.02461281,0.21190955,0.00000000,0.27476300,0.62973060
-1.85792896,2.04868901,0.70052319,1.08461609,0.00485773,0.02689264,0.22306766,0.00000000,0.28834535,0.66047887
-1.85192596,2.10392554,0.73830733,1.08968013,0.00489142,0.02921865,0.23470995,0.00000000,0.30159802,0.69077997
-1.84592296,2.15729908,0.77559596,1.09369218,0.00493978,0.03155767,0.24660433,0.00000000,0.31432373,0.72021420
-1.83991996,2.20764725,0.81168729,1.09621822,0.00500212,0.03387412,0.25850331,0.00000000,0.32632460,0.74835418
-1.83391696,2.25385091,0.84587878,1.09688460,0.00507735,0.03613076,0.27015041,0.00000000,0.33740592,0.77477194
-1.82791396,2.29485281,0.87748338,1.09537956,0.00516406,0.03828969,0.28128720,0.00000000,0.34738033,0.79904710
-1.82191096,2.32967679,0.90584673,1.09145350,0.00526065,0.04031334,0.29166078,0.00000000,0.35607230,0.82077612
-1.81590795,2.35744774,0.93036464,1.08491854,0.00536546,0.04216561,0.30103143,0.00000000,0.36332276,0.83958234
-1.80990495,2.37741169,0.95050036,1.07564764,0.00547689,0.04381302,0.30918009,0.00000000,0.36899379,0.85512649
-1.80390195,2.38895550,0.96580076,1.06357353,0.00559354,0.04522578,0.31591551,0.00000000,0.37297309,0.86711740
-1.79789895,2.39162546,0.97591073,1.04868770,0.00571432,0.04637890,0.32108059,0.00000000,0.37517812,0.87532218
-1.79189595,2.38514381,0.98058509,1.03103935,0.00583851,0.04725305,0.32455777,0.00000000,0.37555957,0.87957566
-1.78589295,2.36942218,0.97969734,1.01073438,0.00596588,0.04783536,0.32627313,0.00000000,0.37410412,0.87978840
-1.77988994,2.34457104,0.97324480,0.98793425,0.00609668,0.04811994,0.32619907,0.00000000,0.37083615,0.87595274
-1.77388694,2.31090416,0.96134969,0.96285433,0.00623165,0.04810817,0.32435529,0.00000000,0.36581831,0.86814655
-1.76788394,2.26893739,0.94425604,0.93576178,0.00637199,0.04780881,0.32080825,0.00000000,0.35915089,0.85653426
-1.76188094,2.21938110,0.92232250,0.90697242,0.00651928,0.04723771,0.31566878,0.00000000,0.35096986,0.84136497
-1.75587794,2.16312628,0.89601113,0.87684656,0.00667538,0.04641735,0.30908823,0.00000000,0.34144371,0.82296748
-1.74987494,2.10122416,0.86587277,0.84578356,0.00684230,0.04537617,0.30125315,0.00000000,0.33076899,0.80174240
-1.74387194,2.03485989,0.83252953,0.81421504,0.00702202,0.04414755,0.29237873,0.00000000,0.31916494,0.77815143
-1.73786893,1.96532103,0.79665508,0.78259675,0.00721634,0.04276877,0.28270134,0.00000000,0.30686716,0.75270429
-1.73186593,1.89396193,0.75895366,0.75139927,0.00742670,0.04127973,0.27247048,0.00000000,0.29412079,0.72594366
-1.72586293,1.82216528,0.72013869,0.72109766,0.00765403,0.03972166,0.26194040,0.00000000,0.28117325,0.69842886
-1.71985993,1.75130230,0.68091173,0.69216049,0.00789853,0.03813578,0.25136186,0.00000000,0.26826708,0.67071882
-1.71385693,1.68269315,0.64194282,0.66503842,0.00815961,0.03656199,0.24097424,0.00000000,0.25563288,0.64335507
-1.70785393,1.61756920,0.60385281,0.64015302,0.00843575,0.03503768,0.23099839,0.00000000,0.24348297,0.61684551
-1.70185093,1.55703849,0.56719826,0.61788591,0.00872445,0.03359662,0.22163044,0.00000000,0.23200570,0.59164953
-1.69584792,1.50205584,0.53245949,0.59856895,0.00902220,0.03226807,0.21303679,0.00000000,0.22136081,0.56816510
-1.68984492,1.45339868,0.50003197,0.58247564,0.00932455,0.03107601,0.20535039,0.00000000,0.21167596,0.54671832
-1.68384192,1.41164928,0.47022117,0.56981420,0.00962617,0.03003870,0.19866851,0.00000000,0.20304451,0.52755579
-1.67783892,1.37718416,0.44324087,0.56072243,0.00992097,0.02916834,0.19305178,0.00000000,0.19552453,0.51083998
-1.67183592,1.35017052,0.41921472,0.55526471,0.01020231,0.02847105,0.18852478,0.00000000,0.18913916,0.49664779
-1.66583292,1.33056980,0.39818068,0.55343103,0.01046318,0.02794698,0.18507777,0.00000000,0.18387815,0.48497208
-1.65982991,1.31814795,0.38009791,0.55513822,0.01069643,0.02759075,0.18266958,0.00000000,0.17970046,0.47572616
-1.65382691,1.31249146,0.36485576,0.56023319,0.01089505,0.02739188,0.18123152,0.00000000,0.17653775,0.46875073
-1.64782391,1.31302867,0.35228412,0.56849803,0.01105242,0.02733552,0.18067192,0.00000000,0.17429865,0.46382316
-1.64182091,1.31905496,0.34216473,0.57965685,0.01116255,0.02740322,0.18088127,0.00000000,0.17287348,0.46066835
-1.63581791,1.32976090,0.33424297,0.59338398,0.01122031,0.02757377,0.18173756,0.00000000,0.17213932,0.45897084
-1.62981491,1.34426216,0.32823945,0.60931330,0.01122164,0.02782413,0.18311174,0.00000000,0.17196505,0.45838766
-1.62381191,1.36162993,0.32386129,0.62704839,0.01116370,0.02813030,0.18487296,0.00000000,0.17221643,0.45856132
-1.61780890,1.38092086,0.32081244,0.64617312,0.01104501,0.02846821,0.18689347,0.00000000,0.17276066,0.45913243
-1.61180590,1.40120549,0.31880293,0.66626233,0.01086546,0.02881454,0.18905300,0.00000000,0.17347070,0.45975169
-1.60580290,1.42159426,0.31755691,0.68689245,0.01062639,0.02914746,0.19124242,0.00000000,0.17422878,0.46009062
-1.59979990,1.44126040,0.31681913,0.70765142,0.01033047,0.02944724,0.19336666,0.00000000,0.17492946,0.45985100
-1.59379690,1.45945922,0.31636003,0.72814798,0.00998167,0.02969680,0.19534675,0.00000000,0.17548176,0.45877249
-1.58779390,1.47554323,0.31597934,0.74801981,0.00958507,0.02988203,0.19712099,0.00000000,0.17581066,0.45663859
-1.58179090,1.48897303,0.31550824,0.76694041,0.00914672,0.02999208,0.19864521,0.00000000,0.17585785,0.45328064
-1.57578789,1.49932381,0.31481022,0.78462455,0.00867340,0.03001942,0.19989223,0.00000000,0.17558176,0.44858003
-1.56978489,1.50628760,0.31378070,0.80083206,0.00817241,0.02995985,0.20085052,0.00000000,0.17495697,0.44246856
-1.56378189,1.50967146,0.31234561,0.81536996,0.00765134,0.02981226,0.20152217,0.00000000,0.17397307,0.43492724
-1.55777889,1.50939196,0.31045912,0.82809289,0.00711784,0.02957846,0.20192039,0.00000000,0.17263310,0.42598357
-1.55177589,1.50546637,0.30810060,0.83890183,0.00657938,0.02926272,0.20206656,0.00000000,0.17095159,0.41570764
-1.54577289,1.49800120,0.30527107,0.84774127,0.00604308,0.02887138,0.20198709,0.00000000,0.16895241,0.40420720
-1.53976988,1.48717858,0.30198933,0.85459493,0.00551552,0.02841238,0.20171025,0.00000000,0.16666653,0.39162206
-1.53376688,1.47324118,0.29828780,0.85948035,0.00500259,0.02789471,0.20126305,0.00000000,0.16412963,0.37811791
-1.52776388,1.45647637,0.29420847,0.86244250,0.00450943,0.02732791,0.20066845,0.00000000,0.16137997,0.36388007
-1.52176088,1.43720028,0.28979887,0.86354693,0.00404030,0.02672161,0.19994302,0.00000000,0.15845624,0.34910713
