energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.30915458,3.00599579,0.63860205,1.81549416,0.00091413,0.07235982,0.04030130,0.16211192,0.16544150,0.96914769
-0.30315158,2.98364538,0.63584112,1.80153686,0.00090552,0.07060083,0.03862857,0.16356603,0.16883288,0.96207685
-0.29714857,2.95536672,0.63163926,1.78273536,0.00089557,0.06883037,0.03691103,0.16495911,0.17201646,0.95405079
-0.29114557,2.92217141,0.62617419,1.75959027,0.00088421,0.06708579,0.03519030,0.16630769,0.17500593,0.94551196
-0.28514257,2.88518295,0.61964042,1.73266862,0.00087156,0.06540776,0.03350769,0.16763613,0.17782164,0.93694292
-0.27913957,2.84561149,0.61224718,1.70259273,0.00085782,0.06383924,0.03190328,0.16897619,0.18049035,0.92885322
-0.27313657,2.80472697,0.60421617,1.67002846,0.00084335,0.06242447,0.03041496,0.17036632,0.18304475,0.92176541
-0.26713357,2.76383087,0.59577897,1.63567289,0.00082859,0.06120771,0.02907761,0.17185071,0.18552288,0.91620056
-0.26113057,2.72422694,0.58717402,1.60024126,0.00081405,0.06023207,0.02792228,0.17347813,0.18796722,0.91266357
-0.25512756,2.68719130,0.57864309,1.56445353,0.00080032,0.05953811,0.02697553,0.17530049,0.19042363,0.91162853
-0.24912456,2.65394201,0.57042703,1.52902033,0.00078802,0.05916254,0.02625882,0.17737120,0.19294007,0.91352438
-0.24312156,2.62560881,0.56276095,1.49462868,0.00077781,0.05913688,0.02578803,0.17974330,0.19556504,0.91872124
-0.23711856,2.60320350,0.55586870,1.46192748,0.00077034,0.05948617,0.02557307,0.18246741,0.19834584,0.92751769
-0.23111556,2.58759159,0.54995692,1.43151323,0.00076625,0.06022781,0.02561764,0.18558955,0.20132669,0.94012934
-0.22511256,2.57946621,0.54520877,1.40391621,0.00076619,0.06137053,0.02591909,0.18914896,0.20454668,0.95667906
-0.21910955,2.57932512,0.54177761,1.37958778,0.00077076,0.06291355,0.02646841,0.19317585,0.20803772,0.97718927
-0.21310655,2.58745195,0.53978094,1.35888904,0.00078057,0.06484597,0.02725041,0.19768940,0.21182251,1.00157664
-0.20710355,2.60390276,0.53929508,1.34208164,0.00079621,0.06714655,0.02824396,0.20269586,0.21591267,1.02964978
-0.20110055,2.62849884,0.54035071,1.32932114,0.00081829,0.06978367,0.02942246,0.20818709,0.22030714,1.06110997
-0.19509755,2.66082681,0.54292992,1.32065340,0.00084744,0.07271579,0.03075440,0.21413951,0.22499088,1.09555549
-0.18909455,2.70024662,0.54696486,1.31601450,0.00088436,0.07589218,0.03220410,0.22051349,0.22993414,1.13248960
-0.18309155,2.74590779,0.55233831,1.31523427,0.00092987,0.07925407,0.03373255,0.22725350,0.23509216,1.17133224
-0.17708854,2.79677399,0.55888639,1.31804368,0.00098489,0.08273615,0.03529842,0.23428875,0.24040558,1.21143533
-0.17108554,2.85165546,0.56640334,1.32408584,0.00105055,0.08626835,0.03685913,0.24153459,0.24580147,1.25210133
-0.16508254,2.90924838,0.57464834,1.33293043,0.00112819,0.08977788,0.03837196,0.24889450,0.25119503,1.29260459
-0.15907954,2.96817993,0.58335423,1.34409091,0.00121942,0.09319149,0.03979529,0.25626267,0.25649189,1.33221473
-0.15307654,3.02705708,0.59223758,1.35704392,0.00132615,0.09643773,0.04108974,0.26352713,0.26159096,1.37022119
-0.14707354,3.08451723,0.60100997,1.37124991,0.00145059,0.09944933,0.04221934,0.27057311,0.26638778,1.40595783
-0.14107054,3.13927820,0.60938967,1.38617407,0.00159528,0.10216534,0.04315252,0.27728681,0.27077806,1.43882656
-0.13506753,3.19018506,0.61711331,1.40130655,0.00176311,0.10453315,0.04386307,0.28355900,0.27466145,1.46831871
-0.12906453,3.23625154,0.62394684,1.41618091,0.00195724,0.10651017,0.04433090,0.28928867,0.27794521,1.49403300
-0.12306153,3.27669355,0.62969519,1.43038981,0.00218107,0.10806512,0.04454253,0.29438621,0.28054761,1.51568917
-0.11705853,3.31095309,0.63421013,1.44359721,0.00243817,0.10917885,0.04449144,0.29877624,0.28240101,1.53313630
-0.11105553,3.33871102,0.63739579,1.45554640,0.00273218,0.10984471,0.04417814,0.30239972,0.28345426,1.54635532
-0.10505253,3.35988789,0.63921157,1.46606340,0.00306666,0.11006837,0.04361001,0.30521539,0.28367444,1.55545528
-0.09904952,3.37463272,0.63967222,1.47505575,0.00344495,0.10986711,0.04280085,0.30720037,0.28304782,1.56066363
-0.09304652,3.38330023,0.63884505,1.48250668,0.00387000,0.10926869,0.04177032,0.30835004,0.28157997,1.56231066
-0.08704352,3.38641782,0.63684437,1.48846529,0.00434416,0.10830977,0.04054305,0.30867699,0.27929502,1.56080910
-0.08104052,3.38464415,0.63382360,1.49303315,0.00486900,0.10703402,0.03914769,0.30820947,0.27623414,1.55662978
-0.07503752,3.37872182,0.62996528,1.49634852,0.00544510,0.10548998,0.03761587,0.30698907,0.27245345,1.55027467
-0.06903452,3.36942682,0.62546977,1.49856901,0.00607186,0.10372881,0.03598100,0.30506811,0.26802123,1.54224898
-0.06303152,3.35751797,0.62054311,1.49985393,0.00674734,0.10180208,0.03427718,0.30250668,0.26301491,1.53303369
-0.05702851,3.34368925,0.61538488,1.50034749,0.00746813,0.09975957,0.03253805,0.29936973,0.25751781,1.52306027
-0.05102551,3.32852795,0.61017669,1.50016389,0.00822923,0.09764739,0.03079581,0.29572419,0.25161594,1.51268900
-0.04502251,3.31248117,0.60507204,1.49937528,0.00902404,0.09550637,0.02908032,0.29163639,0.24539498,1.50219219
-0.03901951,3.29583274,0.60018804,1.49800345,0.00984435,0.09337081,0.02741837,0.28717001,0.23893760,1.49174327
-0.03301651,3.27869178,0.59559959,1.49601564,0.01068045,0.09126768,0.02583312,0.28238447,0.23232138,1.48141237
-0.02701351,3.26099362,0.59133619,1.49332480,0.01152127,0.08921630,0.02434375,0.27733399,0.22561714,1.47116872
-0.02101051,3.24251292,0.58738172,1.48979435,0.01235460,0.08722842,0.02296532,0.27206724,0.21888809,1.46088949
-0.01500750,3.22288807,0.58367700,1.48524688,0.01316739,0.08530875,0.02170874,0.26662766,0.21218953,1.45037478
-0.00900450,3.20165519,0.58012496,1.47947653,0.01394605,0.08345588,0.02058096,0.26105421,0.20556910,1.43936747
-0.00300150,3.17828966,0.57659824,1.47226402,0.01467691,0.08166345,0.01958536,0.25538261,0.19906766,1.42757700
0.00300150,3.15225243,0.57294842,1.46339339,0.01534653,0.07992157,0.01872209,0.24964681,0.19272047,1.41470541
0.00900450,3.12303827,0.56901662,1.45266960,0.01594224,0.07821838,0.01798866,0.24388064,0.18655866,1.40047405
0.01500750,3.09022292,0.56464452,1.43993561,0.01645248,0.07654160,0.01738049,0.23811931,0.18061084,1.38464946
0.02101051,3.05350637,0.55968532,1.42508812,0.01686723,0.07488007,0.01689145,0.23240081,0.17490462,1.36706673
0.02701351,3.01274949,0.55401388,1.40809090,0.01717837,0.07322505,0.01651442,0.22676693,0.16946800,1.34764903
0.03301651,2.96800213,0.54753553,1.38898505,0.01737997,0.07157141,0.01624181,0.22126386,0.16433043,1.32642215
0.03901951,2.91952084,0.54019298,1.36789543,0.01746850,0.06991848,0.01606598,0.21594222,0.15952355,1.30352325
0.04502251,2.86777541,0.53197099,1.34503317,0.01744301,0.06827057,0.01597961,0.21085657,0.15508138,1.27920335
0.05102551,2.81344400,0.52289863,1.32069388,0.01730513,0.06663720,0.01597590,0.20606441,0.15104017,1.25382345
0.05702851,2.75739711,0.51304903,1.29525199,0.01705909,0.06503302,0.01604879,0.20162459,0.14743774,1.22784457
0.06303152,2.70067160,0.50253674,1.26915138,0.01671152,0.06347731,0.01619304,0.19759545,0.14431244,1.20181231
0.06903452,2.64443618,0.49151292,1.24289290,0.01627128,0.06199337,0.01640415,0.19403252,0.14170182,1.17633684
0.07503752,2.58995040,0.48015872,1.21701961,0.01574916,0.06060752,0.01667838,0.19098625,0.13964103,1.15206937
0.08104052,2.53851945,0.46867738,1.19210035,0.01515756,0.05934805,0.01701257,0.18849956,0.13816125,1.12967648
0.08704352,2.49144698,0.45728539,1.16871257,0.01451005,0.05824403,0.01740402,0.18660574,0.13728798,1.10981354
0.09304652,2.44998853,0.44620347,1.14742528,0.01382100,0.05732403,0.01785033,0.18532648,0.13703961,1.09309860
0.09904952,2.41530765,0.43564767,1.12878274,0.01310514,0.05661496,0.01834925,0.18467049,0.13742620,1.08008796
0.10505253,2.38843664,0.42582127,1.11328974,0.01237717,0.05614085,0.01889856,0.18463255,0.13844853,1.07125461
0.11105553,2.37024367,0.41690766,1.10139888,0.01165133,0.05592189,0.01949594,0.18519318,0.14009766,1.06697034
0.11705853,2.36140726,0.40906471,1.09350018,0.01094111,0.05597351,0.02013900,0.18631895,0.14235483,1.06749223
0.12306153,2.36239896,0.40242069,1.08991342,0.01025890,0.05630574,0.02082522,0.18796342,0.14519190,1.07295410
0.12906453,2.37347446,0.39707182,1.09088314,0.00961575,0.05692269,0.02155201,0.19006858,0.14857209,1.08336283
0.13506753,2.39467297,0.39308149,1.09657623,0.00902120,0.05782228,0.02231679,0.19256688,0.15245123,1.09859977
0.14107054,2.42582430,0.39048093,1.10708199,0.00848316,0.05899616,0.02311714,0.19538354,0.15677920,1.11842674
0.14707354,2.46656273,0.38927119,1.12241429,0.00800780,0.06042983,0.02395089,0.19843922,0.16150174,1.14249631
0.15307654,2.51634663,0.38942603,1.14251551,0.00759959,0.06210293,0.02481629,0.20165273,0.16656224,1.17036560
0.15907954,2.57448247,0.39089556,1.16726180,0.00726130,0.06398967,0.02571214,0.20494376,0.17190366,1.20151293
0.16508254,2.64015178,0.39361012,1.19646933,0.00699406,0.06605941,0.02663788,0.20823549,0.17747036,1.23535656
0.17108554,2.71243986,0.39748426,1.22990102,0.00679755,0.06827735,0.02759370,0.21145687,0.18320980,1.27127448
0.17708854,2.79036469,0.40242047,1.26727343,0.00667004,0.07060531,0.02858050,0.21454458,0.18907389,1.30862466
0.18309155,2.87290496,0.40831237,1.30826349,0.00660862,0.07300258,0.02959992,0.21744455,0.19502016,1.34676475
0.18909455,2.95902613,0.41504738,1.35251476,0.00660934,0.07542684,0.03065423,0.22011302,0.20101252,1.38507068
0.19509755,3.04770363,0.42250862,1.39964300,0.00666739,0.07783507,0.03174616,0.22251700,0.20702155,1.42295340
0.20110055,3.13794259,0.43057615,1.44924101,0.00677724,0.08018452,0.03287871,0.22463437,0.21302455,1.45987327
0.20710355,3.22879367,0.43912761,1.50088256,0.00693288,0.08243369,0.03405487,0.22645348,0.21900498,1.49535182
0.21310655,3.31936482,0.44803828,1.55412545,0.00712789,0.08454324,0.03527734,0.22797228,0.22495174,1.52898048
0.21910955,3.40882894,0.45718089,1.60851387,0.00735568,0.08647694,0.03654824,0.22919727,0.23085798,1.56042626
0.22511256,3.49642775,0.46642529,1.66357998,0.00760952,0.08820254,0.03786868,0.23014207,0.23671972,1.58943441
0.23111556,3.58147233,0.47563815,1.71884511,0.00788275,0.08969254,0.03923855,0.23082596,0.24253426,1.61582814
0.23711856,3.66334073,0.48468296,1.77382069,0.00816882,0.09092492,0.04065614,0.23127223,0.24829851,1.63950576
0.24312156,3.74147366,0.49342043,1.82800918,0.00846141,0.09188371,0.04211791,0.23150668,0.25400730,1.66043560
0.24912456,3.81536869,0.50170956,1.88090538,0.00875451,0.09255946,0.04361830,0.23155611,0.25965178,1.67864909
0.25512756,3.88457413,0.50940914,1.93199825,0.00904245,0.09294951,0.04514958,0.23144699,0.26521807,1.69423265
0.26113057,3.94868320,0.51638012,1.98077368,0.00931998,0.09305814,0.04670182,0.23120437,0.27068610,1.70731876
0.26713357,4.00732930,0.52248839,2.02671835,0.00958229,0.09289646,0.04826292,0.23085095,0.27602889,1.71807687
0.27313657,4.06018308,0.52760817,2.06932495,0.00982505,0.09248215,0.04981877,0.23040645,0.28121223,1.72670465
0.27913957,4.10695179,0.53162565,2.10809874,0.01004446,0.09183900,0.05135347,0.22988720,0.28619483,1.73341993
0.28514257,4.14738117,0.53444284,2.14256567,0.01023721,0.09099622,0.05284964,0.22930597,0.29092894,1.73845373
0.29114557,4.18125999,0.53598129,2.17228176,0.01040056,0.08998763,0.05428886,0.22867201,0.29536152,1.74204466
0.29714857,4.20842721,0.53618551,2.19684368,0.01053231,0.08885060,0.05565213,0.22799131,0.29943584,1.74443475
0.30315158,4.22878106,0.53502584,2.21590009,0.01063082,0.08762503,0.05692038,0.22726695,0.30309342,1.74586674
0.30915458,4.24228972,0.53250062,2.22916342,0.01069502,0.08635203,0.05807505,0.22649965,0.30627635,1.74658267
0.31515758,4.24900262,0.52863736,2.23642146,0.01072440,0.08507276,0.05909868,0.22568827,0.30892977,1.74682352
0.32116058,4.24906140,0.52349302,2.23754815,0.01071902,0.08382713,0.05997545,0.22483053,0.31100442,1.74682961
0.32716358,4.24270948,0.51715306,2.23251307,0.01067950,0.08265265,0.06069172,0.22392350,0.31245914,1.74684121
0.33316658,4.23029927,0.50972942,2.22138878,0.01060697,0.08158328,0.06123655,0.22296430,0.31326312,1.74709915
0.33916958,4.21229585,0.50135754,2.20435568,0.01050312,0.08064849,0.06160204,0.22195055,0.31339788,1.74784466
0.34517259,4.18927646,0.49219231,2.18170368,0.01037009,0.07987245,0.06178375,0.22088085,0.31285870,1.74931845
0.35117559,4.16192503,0.48240332,2.15383042,0.01021047,0.07927348,0.06178084,0.21975514,0.31165559,1.75175829
0.35717859,4.13102147,0.47216950,2.12123581,0.01002723,0.07886362,0.06159620,0.21857498,0.30981358,1.75539524
0.36318159,4.09742562,0.46167345,2.08451292,0.00982368,0.07864850,0.06123644,0.21734366,0.30737241,1.76044817
0.36918459,4.06205623,0.45109557,2.04433520,0.00960336,0.07862743,0.06071179,0.21606632,0.30438552,1.76711687
0.37518759,4.02586547,0.44060845,2.00144061,0.00937000,0.07879370,0.06003580,0.21474988,0.30091851,1.77557377
0.38119060,3.98981006,0.43037151,1.95661303,0.00912739,0.07913504,0.05922504,0.21340288,0.29704699,1.78595477
0.38719360,3.95482003,0.42052632,1.91066162,0.00887931,0.07963430,0.05829862,0.21203535,0.29285411,1.79834961
0.39319660,3.92176664,0.41119261,1.86439901,0.00862947,0.08027023,0.05727770,0.21065847,0.28842766,1.81279232
0.39919960,3.89143080,0.40246521,1.81861899,0.00838134,0.08101837,0.05618487,0.20928426,0.28385714,1.82925244
0.40520260,3.86447364,0.39441202,1.77407475,0.00813815,0.08185198,0.05504359,0.20792518,0.27923071,1.84762763
0.41120560,3.84141054,0.38707291,1.73145837,0.00790274,0.08274297,0.05387746,0.20659373,0.27463230,1.86773824
0.41720860,3.82258998,0.38045977,1.69138235,0.00767756,0.08366284,0.05270967,0.20530200,0.27013899,1.88932448
0.42321161,3.80817824,0.37455747,1.65436395,0.00746455,0.08458353,0.05156233,0.20406114,0.26581870,1.91204646
0.42921461,3.79815073,0.36932574,1.62081264,0.00726518,0.08547816,0.05045590,0.20288094,0.26172833,1.93548756
0.43521761,3.79229032,0.36470182,1.59102134,0.00708035,0.08632174,0.04940867,0.20176928,0.25791245,1.95916104
0.44122061,3.79019297,0.36060376,1.56516138,0.00691046,0.08709162,0.04843632,0.20073163,0.25440239,1.98251994
0.44722361,3.79128014,0.35693417,1.54328138,0.00675537,0.08776793,0.04755154,0.19977063,0.25121604,2.00497004
0.45322661,3.79481770,0.35358429,1.52530998,0.00661445,0.08833381,0.04676378,0.19888560,0.24835799,2.02588524
0.45922961,3.79994033,0.35043816,1.51106202,0.00648665,0.08877551,0.04607906,0.19807219,0.24582026,2.04462510
0.46523262,3.80568048,0.34737681,1.50024808,0.00637049,0.08908244,0.04549995,0.19732205,0.24358332,2.06055354
0.47123562,3.81100063,0.34428223,1.49248664,0.00626419,0.08924703,0.04502556,0.19662266,0.24161759,2.07305817
0.47723862,3.81482765,0.34104108,1.48731865,0.00616573,0.08926458,0.04465171,0.19595725,0.23988510,2.08156937
0.48324162,3.81608787,0.33754800,1.48422378,0.00607288,0.08913300,0.04437119,0.19530489,0.23834133,2.08557836
0.48924462,3.81374175,0.33370843,1.48263788,0.00598333,0.08885256,0.04417409,0.19464072,0.23693728,2.08465354
0.49524762,3.80681683,0.32944095,1.48197109,0.00589476,0.08842561,0.04404820,0.19393646,0.23562143,2.07845457
0.50125063,3.79443816,0.32467906,1.48162603,0.00580489,0.08785629,0.04397951,0.19316101,0.23434177,2.06674365
0.50725363,3.77585520,0.31937248,1.48101567,0.00571156,0.08715027,0.04395271,0.19228132,0.23304774,2.04939365
0.51325663,3.75046472,0.31348792,1.47958023,0.00561280,0.08631451,0.04395177,0.19126340,0.23169202,2.02639305
0.51925963,3.71782909,0.30700939,1.47680290,0.00550690,0.08535710,0.04396051,0.19007354,0.23023209,1.99784755
0.52526263,3.67768986,0.29993816,1.47222389,0.00539242,0.08428707,0.04396313,0.18867960,0.22863170,1.96397852
0.53126563,3.62997641,0.29229231,1.46545252,0.00526825,0.08311427,0.04394477,0.18705238,0.22686195,1.92511869
0.53726863,3.57480994,0.28410610,1.45617712,0.00513363,0.08184930,0.04389197,0.18516709,0.22490220,1.88170526
0.54327164,3.51250281,0.27542908,1.44417257,0.00498819,0.08050345,0.04379306,0.18300464,0.22274061,1.83427101
0.54927464,3.44355365,0.26632507,1.42930531,0.00483194,0.07908862,0.04363855,0.18055298,0.22037443,1.78343384
0.55527764,3.36863871,0.25687104,1.41153588,0.00466526,0.07761727,0.04342131,0.17780816,0.21780998,1.72988530
0.56128064,3.28859980,0.24715594,1.39091885,0.00448893,0.07610238,0.04313673,0.17477522,0.21506230,1.67437845
0.56728364,3.20442932,0.23727949,1.36760048,0.00430408,0.07455736,0.04278276,0.17146883,0.21215459,1.61771557
0.57328664,3.11725304,0.22735098,1.34181407,0.00411217,0.07299592,0.04235984,0.16791360,0.20911734,1.56073612
0.57928964,3.02831095,0.21748805,1.31387333,0.00391500,0.07143198,0.04187073,0.16414410,0.20598739,1.50430502
0.58529265,2.93893681,0.20781543,1.28416406,0.00371463,0.06987952,0.04132033,0.16020451,0.20280673,1.44930163
0.59129565,2.85053675,0.19846370,1.25313448,0.00351337,0.06835234,0.04071529,0.15614801,0.19962131,1.39660943
0.59729865,2.76456746,0.18956797,1.22128449,0.00331376,0.06686394,0.04006374,0.15203585,0.19647984,1.34710636
0.60330165,2.68251423,0.18126651,1.18915433,0.00311849,0.06542726,0.03937485,0.14793618,0.19343268,1.30165580
0.60930465,2.60586912,0.17369924,1.15731290,0.00293042,0.06405452,0.03865849,0.14392270,0.19053081,1.26109811
0.61530765,2.53610963,0.16700614,1.12634615,0.00275251,0.06275704,0.03792479,0.14007308,0.18782501,1.22624246
0.62131066,2.47467787,0.16132557,1.09684579,0.00258781,0.06154506,0.03718386,0.13646741,0.18536526,1.19785878
0.62731366,2.42296054,0.15679230,1.06939853,0.00243942,0.06042765,0.03644545,0.13318646,0.18320040,1.17666982
0.63331666,2.38226962,0.15353560,1.04457614,0.00231048,0.05941266,0.03571873,0.13031010,0.18137791,1.16334289
0.63931966,2.35382396,0.15167704,1.02292632,0.00220414,0.05850671,0.03501210,0.12791561,0.17994403,1.15848147
0.64532266,2.33873174,0.15132830,1.00496451,0.00212357,0.05771522,0.03433310,0.12607624,0.17894391,1.16261651
0.65132566,2.33797385,0.15258888,0.99116675,0.00207191,0.05704254,0.03368841,0.12485972,0.17842186,1.17619748
0.65732866,2.35238830,0.15554388,0.98196326,0.00205224,0.05649207,0.03308388,0.12432704,0.17842167,1.19958336
0.66333167,2.38265569,0.16026183,0.97773305,0.00206760,0.05606650,0.03252466,0.12453124,0.17898674,1.23303372
0.66933467,2.42928603,0.16679270,0.97879916,0.00212095,0.05576798,0.03201535,0.12551647,0.18016008,1.27670031
0.67533767,2.49260702,0.17516621,0.98542466,0.00221508,0.05559833,0.03156024,0.12731705,0.18198406,1.33061938
0.68134067,2.57275408,0.18539045,0.99780916,0.00235265,0.05555930,0.03116347,0.12995685,0.18449988,1.39470527
0.68734367,2.66966260,0.19745101,1.01608591,0.00253608,0.05565268,0.03082936,0.13344859,0.18774660,1.46874564
0.69334667,2.78306253,0.21131061,1.04031940,0.00276750,0.05588046,0.03056253,0.13779350,0.19175994,1.55239873
0.69934967,2.91247594,0.22690928,1.07050339,0.00304869,0.05624492,0.03036816,0.14298097,0.19657070,1.64519316
0.70535268,3.05721763,0.24416523,1.10655957,0.00338100,0.05674858,0.03025208,0.14898843,0.20220288,1.74653048
0.71135568,3.21639938,0.26297629,1.14833675,0.00376528,0.05739415,0.03022089,0.15578134,0.20867172,1.85569062
0.71735868,3.38893774,0.28322194,1.19561073,0.00420176,0.05818438,0.03028191,0.16331343,0.21598161,1.97184053
0.72336168,3.57356568,0.30476594,1.24808499,0.00469005,0.05912176,0.03044314,0.17152703,0.22412412,2.09404574
0.72936468,3.76884790,0.32745926,1.30539222,0.00522902,0.06020832,0.03071310,0.18035365,0.23307619,2.22128474
0.73536768,3.97319976,0.35114345,1.36709684,0.00581674,0.06144520,0.03110055,0.18971477,0.24279877,2.35246576
0.74137069,4.18490932,0.37565402,1.43269863,0.00645050,0.06283232,0.03161419,0.19952283,0.25323592,2.48644550
0.74737369,4.40216204,0.40082384,1.50163738,0.00712673,0.06436794,0.03226227,0.20968242,0.26431446,2.62204919
0.75337669,4.62306761,0.42648638,1.57329883,0.00784107,0.06604837,0.03305211,0.22009162,0.27594442,2.75809120
0.75937969,4.84568808,0.45247848,1.64702154,0.00858837,0.06786755,0.03398966,0.23064365,0.28802015,2.89339560
0.76538269,5.06806650,0.47864264,1.72210503,0.00936275,0.06981684,0.03507893,0.24122850,0.30042221,3.02681578
0.77138569,5.28825545,0.50482871,1.79781877,0.01015772,0.07188479,0.03632158,0.25173481,0.31301994,3.15725259
0.77738869,5.50434449,0.53089478,1.87341208,0.01096626,0.07405707,0.03771637,0.26205176,0.32567471,3.28367026
0.78339170,5.71448602,0.55670744,1.94812465,0.01178097,0.07631646,0.03925883,0.27207101,0.33824363,3.40510970
0.78939470,5.91691895,0.58214129,2.02119767,0.01259420,0.07864298,0.04094090,0.28168856,0.35058362,3.52069891
0.79539770,6.10998977,0.60707784,2.09188522,0.01339823,0.08101413,0.04275073,0.29080667,0.36255571,3.62966026
0.80140070,6.29217083,0.63140405,2.15946570,0.01418541,0.08340527,0.04467262,0.29933550,0.37402932,3.73131479
0.80740370,6.46207567,0.65501049,2.22325327,0.01494831,0.08578998,0.04668707,0.30719468,0.38488631,3.82508365
0.81340670,6.61847164,0.67778953,2.28260891,0.01567992,0.08814069,0.04877099,0.31431464,0.39502473,3.91048719
0.81940970,6.76028993,0.69963364,2.33695094,0.01637370,0.09042922,0.05089813,0.32063769,0.40436198,3.98714208
0.82541271,6.88663330,0.72043416,2.38576489,0.01702381,0.09262744,0.05303956,0.32611881,0.41283734,4.05475712
0.83141571,6.99678204,0.74008063,2.42861245,0.01762509,0.09470797,0.05516441,0.33072617,0.42041365,4.11312831
0.83741871,7.09019832,0.75846089,2.46513934,0.01817325,0.09664483,0.05724068,0.33444135,0.42707821,4.16213380
0.84342171,7.16652936,0.77546207,2.49508193,0.01866484,0.09841416,0.05923617,0.33725923,0.43284273,4.20172913
0.84942471,7.22560957,0.79097241,2.51827245,0.01909734,0.09999483,0.06111948,0.33918757,0.43774247,4.23194338
0.85542771,7.26746175,0.80488409,2.53464258,0.01946911,0.10136902,0.06286106,0.34024641,0.44183447,4.25287619
0.86143072,7.29229726,0.81709665,2.54422528,0.01977944,0.10252279,0.06443424,0.34046706,0.44519506,4.26469599
0.86743372,7.30051483,0.82752115,2.54715474,0.02002852,0.10344649,0.06581626,0.33989104,0.44791675,4.26763916
0.87343672,7.29269775,0.83608453,2.54366419,0.02021733,0.10413512,0.06698914,0.33856871,0.45010451,4.26200997
0.87943972,7.26960884,0.84273414,2.53408163,0.02034768,0.10458857,0.06794047,0.33655784,0.45187170,4.24818087
0.88544272,7.23218268,0.84744194,2.51882325,0.02042208,0.10481180,0.06866398,0.33392199,0.45333580,4.22659255
0.89144572,7.18151461,0.85020822,2.49838461,0.02044369,0.10481482,0.06916000,0.33072896,0.45461402,4.19775336
0.89744872,7.11884591,0.85106435,2.47332965,0.02041622,0.10461262,0.06943553,0.32704911,0.45581902,4.16223743
0.90345173,7.04554504,0.85007455,2.44427762,0.02034387,0.10422499,0.06950422,0.32295383,0.45705479,4.12068105
0.90945473,6.96308467,0.84733628,2.41188822,0.02023120,0.10367618,0.06938601,0.31851395,0.45841306,4.07377686
0.91545773,6.87301476,0.84297925,2.37684527,0.02008306,0.10299450,0.06910653,0.31379843,0.45997006,4.02226580
0.92146073,6.77693221,0.83716297,2.33983939,0.01990446,0.10221178,0.06869627,0.30887303,0.46178398,3.96692655
0.92746373,6.67644763,0.83007290,2.30155015,0.01970046,0.10136278,0.06818960,0.30379928,0.46389318,3.90856285
0.93346673,6.57315057,0.82191532,2.26262835,0.01947607,0.10048449,0.06762354,0.29863357,0.46631510,3.84798888
0.93946973,6.46857414,0.81291121,2.22367914,0.01923615,0.09961540,0.06703649,0.29342650,0.46904611,3.78601335
0.94547274,6.36416071,0.80328931,2.18524645,0.01898531,0.09879468,0.06646683,0.28822239,0.47206210,3.72342301
0.95147574,6.26123000,0.79327875,2.14779967,0.01872781,0.09806133,0.06595160,0.28305902,0.47532001,3.66096622
0.95747874,6.16095106,0.78310161,2.11172292,0.01846749,0.09745334,0.06552514,0.27796763,0.47876008,3.59933748
0.96348174,6.06431943,0.77296577,2.07730749,0.01820771,0.09700680,0.06521788,0.27297299,0.48230875,3.53916372
0.96948474,5.97214062,0.76305832,2.04474787,0.01795131,0.09675504,0.06505533,0.26809376,0.48588224,3.48099289
0.97548774,5.88502050,0.75353996,2.01414148,0.01770062,0.09672774,0.06505716,0.26334290,0.48939046,3.42528552
0.98149075,5.80336310,0.74454052,1.98549214,0.01745745,0.09695016,0.06523662,0.25872820,0.49274117,3.37240952
0.98749375,5.72737576,0.73615588,1.95871718,0.01722311,0.09744231,0.06560017,0.25425294,0.49584417,3.32263834
0.99349675,5.65708102,0.72844631,1.93365778,0.01699850,0.09821829,0.06614739,0.24991655,0.49861540,3.27615241
0.99949975,5.59233456,0.72143637,1.91009196,0.01678417,0.09928559,0.06687111,0.24571528,0.50098057,3.23304347
1.00550275,5.53284788,0.71511624,1.88774978,0.01658040,0.10064459,0.06775788,0.24164289,0.50287825,3.19332144
1.01150575,5.47821438,0.70944432,1.86632981,0.01638731,0.10228813,0.06878857,0.23769128,0.50426225,3.15692295
1.01750875,5.42793709,0.70435109,1.84551608,0.01620496,0.10420122,0.06993919,0.23385113,0.50510314,3.12372105
1.02351176,5.38145670,0.69974376,1.82499486,0.01603345,0.10636094,0.07118193,0.23011239,0.50538874,3.09353511
1.02951476,5.33817811,0.69551168,1.80447025,0.01587297,0.10873648,0.07248615,0.22646484,0.50512373,3.06614037
1.03551776,5.29749430,0.69153202,1.78367819,0.01572393,0.11128947,0.07381961,0.22289847,0.50432821,3.04127637
1.04152076,5.25880651,0.68767558,1.76239801,0.01558693,0.11397444,0.07514953,0.21940390,0.50303539,3.01865396
1.04752376,5.22153985,0.68381244,1.74046133,0.01546285,0.11673958,0.07644371,0.21597274,0.50128855,2.99796041
1.05352676,5.18515426,0.67981713,1.71775804,0.01535279,0.11952772,0.07767156,0.21259790,0.49913743,2.97886270
1.05952976,5.14915055,0.67557325,1.69423914,0.01525804,0.12227756,0.07880497,0.20927385,0.49663421,2.96100908
1.06553277,5.11307232,0.67097732,1.66991677,0.01518005,0.12492508,0.07981904,0.20599694,0.49382948,2.94402924
1.07153577,5.07650419,0.66594177,1.64486144,0.01512032,0.12740512,0.08069268,0.20276559,0.49076829,2.92753348
