energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.51475738,1.30879722,0.29406844,0.41971082,0.00286598,0.06893995,0.47323610,0.33006129,0.00944619,0.48681068
-3.50875438,1.25835105,0.28995971,0.40391279,0.00267219,0.06774613,0.45259866,0.31165638,0.00973138,0.46962012
-3.50275138,1.20540352,0.28513634,0.38696663,0.00250062,0.06651562,0.43021380,0.29355436,0.00999904,0.45099686
-3.49674837,1.15089898,0.27984571,0.36919593,0.00235185,0.06526318,0.40648333,0.27599324,0.01025370,0.43128878
-3.49074537,1.09584706,0.27437297,0.35094824,0.00222671,0.06400560,0.38182440,0.25921791,0.01050162,0.41086809
-3.48474237,1.04130283,0.26903557,0.33258717,0.00212627,0.06276193,0.35665881,0.24347736,0.01075081,0.39012280
-3.47873937,0.98834590,0.26417684,0.31448414,0.00205189,0.06155361,0.33140276,0.22902152,0.01101098,0.36944813
-3.47273637,0.93805922,0.26015852,0.29701011,0.00200529,0.06040448,0.30645759,0.21609797,0.01129344,0.34923801
-3.46673337,0.89150791,0.25735250,0.28052753,0.00198846,0.05934072,0.28220168,0.20494849,0.01161094,0.32987714
-3.46073037,0.84971880,0.25613193,0.26538268,0.00200369,0.05839058,0.25898387,0.19580547,0.01197747,0.31173355
-3.45472736,0.81366108,0.25686190,0.25189855,0.00205348,0.05758395,0.23711838,0.18888840,0.01240793,0.29515199
-3.44872436,0.78422823,0.25988992,0.24036844,0.00214053,0.05695183,0.21688135,0.18440035,0.01291789,0.28044813
-3.44272136,0.76222171,0.26553643,0.23105047,0.00226758,0.05652559,0.19850902,0.18252455,0.01352314,0.26790375
-3.43671836,0.74833652,0.27408548,0.22416283,0.00243738,0.05633611,0.18219728,0.18342113,0.01423929,0.25776272
-3.43071536,0.74314871,0.28577600,0.21988010,0.00265257,0.05641281,0.16810259,0.18722406,0.01508134,0.25022800
-3.42471236,0.74710516,0.30079380,0.21833048,0.00291554,0.05678262,0.15634392,0.19403834,0.01606320,0.24545942
-3.41870935,0.76051564,0.31926457,0.21959397,0.00322837,0.05746896,0.14700557,0.20393751,0.01719726,0.24357236
-3.41270635,0.78354725,0.34124825,0.22370157,0.00359269,0.05849063,0.14014047,0.21696157,0.01849392,0.24463712
-3.40670335,0.81622149,0.36673484,0.23063544,0.00400960,0.05986096,0.13577389,0.23311525,0.01996125,0.24867912
-3.40070035,0.85841399,0.39564205,0.24033002,0.00447958,0.06158700,0.13390723,0.25236691,0.02160461,0.25567972
-3.39469735,0.90985697,0.42781492,0.25267410,0.00500246,0.06366888,0.13452154,0.27464795,0.02342641,0.26557785
-3.38869435,0.97014465,0.46302745,0.26751380,0.00557735,0.06609953,0.13758094,0.29985286,0.02542595,0.27827219
-3.38269135,1.03874141,0.50098640,0.28465641,0.00620265,0.06886455,0.14303537,0.32783993,0.02759934,0.29362406
-3.37668834,1.11499272,0.54133721,0.30387507,0.00687606,0.07194244,0.15082290,0.35843266,0.02993955,0.31146087
-3.37068534,1.19813866,0.58367179,0.32491412,0.00759468,0.07530510,0.16087137,0.39142174,0.03243650,0.33158015
-3.36468234,1.28732953,0.62753814,0.34749505,0.00835502,0.07891864,0.17309931,0.42656772,0.03507739,0.35375401
-3.35867934,1.38164327,0.67245122,0.37132279,0.00915317,0.08274433,0.18741622,0.46360410,0.03784690,0.37773394
-3.35267634,1.48010397,0.71790487,0.39609236,0.00998488,0.08673984,0.20372222,0.50224082,0.04072769,0.40325584
-3.34667334,1.58170081,0.76338411,0.42149534,0.01084576,0.09086054,0.22190703,0.54216800,0.04370071,0.43004499
-3.34067034,1.68540666,0.80837737,0.44722620,0.01173138,0.09506085,0.24184856,0.58305970,0.04674572,0.45782101
-3.33466733,1.79019555,0.85238808,0.47298812,0.01263744,0.09929551,0.26341104,0.62457765,0.04984170,0.48630228
-3.32866433,1.89505829,0.89494508,0.49849806,0.01355989,0.10352083,0.28644296,0.66637468,0.05296720,0.51521000
-3.32266133,1.99901563,0.93561141,0.52349093,0.01449503,0.10769559,0.31077486,0.70809790,0.05610071,0.54427141
-3.31665833,2.10112839,0.97399109,0.54772270,0.01543958,0.11178186,0.33621733,0.74939134,0.05922089,0.57322226
-3.31065533,2.20050436,1.00973370,0.57097231,0.01639071,0.11574538,0.36255922,0.78989823,0.06230672,0.60180843
-3.30465233,2.29630198,1.04253670,0.59304239,0.01734601,0.11955574,0.38956644,0.82926284,0.06533759,0.62978661
-3.29864932,2.38773096,1.07214541,0.61375897,0.01830340,0.12318620,0.41698136,0.86713203,0.06829325,0.65692420
-3.29264632,2.47405035,1.09835115,0.63297004,0.01926104,0.12661324,0.44452325,0.90315663,0.07115373,0.68299859
-3.28664332,2.55456487,1.12098767,0.65054346,0.02021714,0.12981594,0.47188965,0.93699285,0.07389920,0.70779600
-3.28064032,2.62862029,1.13992649,0.66636433,0.02116976,0.13277521,0.49875908,0.96830393,0.07650983,0.73111009
-3.27463732,2.69559898,1.15507167,0.68033222,0.02211664,0.13547291,0.52479488,0.99676225,0.07896560,0.75274080
-3.26863432,2.75491652,1.16635463,0.69235848,0.02305492,0.13789108,0.54965053,1.02205209,0.08124629,0.77249351
-3.26263132,2.80602057,1.17372953,0.70236405,0.02398102,0.14001130,0.57297605,1.04387320,0.08333139,0.79017906
-3.25662831,2.84839258,1.17716978,0.71027806,0.02489041,0.14181423,0.59442569,1.06194523,0.08520030,0.80561461
-3.25062531,2.88155308,1.17666605,0.71603735,0.02577754,0.14327950,0.61366646,1.07601308,0.08683249,0.81862573
-3.24462231,2.90507076,1.17222594,0.71958716,0.02663580,0.14438589,0.63038734,1.08585300,0.08820800,0.82904973
-3.23861931,2.91857528,1.16387555,0.72088298,0.02745759,0.14511186,0.64430885,1.09127937,0.08930789,0.83674012
-3.23261631,2.92177343,1.15166269,0.71989352,0.02823439,0.14543656,0.65519253,1.09215174,0.09011499,0.84157230
-3.22661331,2.91446776,1.13566157,0.71660466,0.02895706,0.14534095,0.66284991,1.08838194,0.09061465,0.84344995
-3.22061031,2.89657675,1.11597853,0.71102412,0.02961611,0.14480935,0.66715061,1.07994067,0.09079559,0.84231204
-3.21460730,2.86815506,1.09275821,0.70318654,0.03020207,0.14383107,0.66802904,1.06686332,0.09065080,0.83813992
-3.20860430,2.82941251,1.06618971,0.69315849,0.03070596,0.14240210,0.66548943,1.04925450,0.09017841,0.83096401
-3.20260130,2.78073021,1.03651190,0.68104320,0.03111973,0.14052676,0.65960874,1.02729084,0.08938238,0.82086965
-3.19659830,2.72267240,1.00401754,0.66698435,0.03143674,0.13821917,0.65053738,1.00122182,0.08827317,0.80800165
-3.19059530,2.65599279,0.96905542,0.65116873,0.03165218,0.13550442,0.63849737,0.97136836,0.08686815,0.79256701
-3.18459230,2.58163426,0.93203029,0.63382729,0.03176350,0.13241936,0.62377816,0.93811898,0.08519178,0.77483556
-3.17858929,2.50072134,0.89340015,0.61523445,0.03177064,0.12901294,0.60672995,0.90192364,0.08327551,0.75513815
-3.17258629,2.41454504,0.85367098,0.59570547,0.03167630,0.12534599,0.58775490,0.86328521,0.08115739,0.73386235
-3.16658329,2.32454029,0.81338869,0.57559169,0.03148594,0.12149047,0.56729638,0.82274905,0.07888142,0.71144560
-3.16058029,2.23225634,0.77312872,0.55527397,0.03120774,0.11752820,0.54582669,0.78089080,0.07649658,0.68836590
-3.15457729,2.13932111,0.73348358,0.53515426,0.03085241,0.11354906,0.52383376,0.73830300,0.07405561,0.66513044
-3.14857429,2.04740070,0.69504869,0.51564565,0.03043277,0.10964871,0.50180722,0.69558099,0.07161359,0.64226227
-3.14257129,1.95815555,0.65840731,0.49716127,0.02996333,0.10592600,0.48022442,0.65330862,0.06922637,0.62028584
-3.13656828,1.87319479,0.62411491,0.48010239,0.02945971,0.10248003,0.45953694,0.61204429,0.06694881,0.59971162
-3.13056528,1.79403079,0.59268386,0.46484621,0.02893800,0.09940712,0.44015795,0.57230794,0.06483316,0.58102054
-3.12456228,1.72203537,0.56456887,0.45173387,0.02841404,0.09679767,0.42245109,0.53456931,0.06292729,0.56464894
-3.11855928,1.65839954,0.54015389,0.44105898,0.02790274,0.09473314,0.40672098,0.49923802,0.06127311,0.55097434
-3.11255628,1.60409828,0.51974087,0.43305735,0.02741747,0.09328317,0.39320581,0.46665566,0.05990522,0.54030295
-3.10655328,1.55986153,0.50354086,0.42789812,0.02696937,0.09250305,0.38207225,0.43709012,0.05884963,0.53285905
-3.10055028,1.52615263,0.49166783,0.42567681,0.02656696,0.09243148,0.37341263,0.41073234,0.05812289,0.52877691
-3.09454727,1.50315473,0.48413521,0.42641046,0.02621568,0.09308890,0.36724456,0.38769536,0.05773144,0.52809543
-3.08854427,1.49076583,0.48085553,0.43003516,0.02591774,0.09447627,0.36351282,0.36801565,0.05767138,0.53075576
-3.08254127,1.48860246,0.48164295,0.43640604,0.02567199,0.09657444,0.36209351,0.35165656,0.05792844,0.53660197
-3.07653827,1.49601174,0.48621865,0.44529974,0.02547403,0.09934415,0.36280001,0.33851360,0.05847846,0.54538476
-3.07053527,1.51209157,0.49421891,0.45641943,0.02531644,0.10272658,0.36539076,0.32842126,0.05928807,0.55676812
-3.06453227,1.53571794,0.50520559,0.46940208,0.02518916,0.10664457,0.36957824,0.32116111,0.06031571,0.57033867
-3.05852926,1.56557867,0.51867858,0.48382791,0.02508002,0.11100433,0.37503911,0.31647071,0.06151293,0.58561737
-3.05252626,1.60021219,0.53408997,0.49923170,0.02497523,0.11569773,0.38142484,0.31405311,0.06282586,0.60207330
-3.04652326,1.63805027,0.55085924,0.51511550,0.02486014,0.12060505,0.38837269,0.31358656,0.06419686,0.61913891
-3.04052026,1.67746309,0.56838927,0.53096251,0.02471982,0.12559809,0.39551660,0.31473403,0.06556633,0.63622628
-3.03451726,1.71680536,0.58608234,0.54625156,0.02453979,0.13054359,0.40249757,0.31715242,0.06687444,0.65274395
-3.02851426,1.75446193,0.60335584,0.56047173,0.02430662,0.13530684,0.40897344,0.32050112,0.06806299,0.66811363
-3.02251126,1.78889144,0.61965704,0.57313666,0.02400852,0.13975536,0.41462752,0.32444970,0.06907703,0.68178630
-3.01650825,1.81866673,0.63447650,0.58379805,0.02363581,0.14376256,0.41917613,0.32868464,0.06986652,0.69325720
-3.01050525,1.84251068,0.64735975,0.59205789,0.02318125,0.14721123,0.42237469,0.33291502,0.07038762,0.70207921
-3.00450225,1.85932657,0.65791674,0.59757902,0.02264037,0.14999672,0.42402231,0.33687704,0.07060393,0.70787423
-2.99849925,1.86822201,0.66582898,0.60009365,0.02201152,0.15202981,0.42396490,0.34033735,0.07048732,0.71034210
-2.99249625,1.86852591,0.67085404,0.59940962,0.02129592,0.15323903,0.42209667,0.34309539,0.07001856,0.70926707
-2.98649325,1.85979819,0.67282757,0.59541415,0.02049751,0.15357242,0.41836012,0.34498454,0.06918762,0.70452140
-2.98049025,1.84183205,0.67166262,0.58807503,0.01962274,0.15299873,0.41274473,0.34587243,0.06799368,0.69606617
-2.97448724,1.81464924,0.66734668,0.57743922,0.01868024,0.15150789,0.40528430,0.34566031,0.06644482,0.68394939
-2.96848424,1.77848858,0.65993654,0.56362906,0.01768046,0.14911083,0.39605327,0.34428186,0.06455749,0.66830151
-2.96248124,1.73378860,0.64955136,0.54683625,0.01663522,0.14583868,0.38516210,0.34170134,0.06235571,0.64932860
-2.95647824,1.68116523,0.63636445,0.52731380,0.01555728,0.14174134,0.37275211,0.33791137,0.05987006,0.62730359
-2.95047524,1.62138549,0.62059396,0.50536652,0.01445984,0.13688546,0.35898971,0.33293052,0.05713651,0.60255589
-2.94447224,1.55533843,0.60249322,0.48134024,0.01335613,0.13135209,0.34406059,0.32680073,0.05419522,0.57545989
-2.93846923,1.48400460,0.58234102,0.45561042,0.01225897,0.12523385,0.32816383,0.31958475,0.05108913,0.54642279
-2.93246623,1.40842513,0.56043215,0.42857042,0.01118044,0.11863195,0.31150616,0.31136371,0.04786273,0.51587227
-2.92646323,1.32967161,0.53706881,0.40061995,0.01013158,0.11165306,0.29429665,0.30223484,0.04456072,0.48424438
-2.92046023,1.24881779,0.51255287,0.37215418,0.00912213,0.10440625,0.27674189,0.29230944,0.04122680,0.45197214
-2.91445723,1.16691403,0.48717938,0.34355373,0.00816038,0.09699998,0.25904176,0.28171111,0.03790264,0.41947512
-2.90845423,1.08496499,0.46123138,0.31517594,0.00725306,0.08953937,0.24138584,0.27057418,0.03462694,0.38715044
-2.90245123,1.00391123,0.43497592,0.28734763,0.00640537,0.08212373,0.22395060,0.25904243,0.03143467,0.35536517
-2.89644822,0.92461484,0.40866147,0.26035939,0.00562091,0.07484460,0.20689728,0.24726789,0.02835648,0.32445048
-2.89044522,0.84784921,0.38251636,0.23446164,0.00490188,0.06778400,0.19037043,0.23540986,0.02541839,0.29469751
-2.88444222,0.77429279,0.35674827,0.20986229,0.00424909,0.06101338,0.17449714,0.22363381,0.02264153,0.26635481
-2.87843922,0.70452647,0.33154446,0.18672599,0.00366223,0.05459279,0.15938680,0.21211037,0.02004218,0.23962747
-2.87243622,0.63903422,0.30707259,0.16517478,0.00313995,0.04857064,0.14513135,0.20101410,0.01763184,0.21467762
-2.86643322,0.57820639,0.28348196,0.14529004,0.00268014,0.04298381,0.13180595,0.19052204,0.01541759,0.19162612
-2.86043022,0.52234502,0.26090485,0.12711539,0.00228005,0.03785803,0.11946986,0.18081205,0.01340241,0.17055522
-2.85442721,0.47167068,0.23945797,0.11066044,0.00193653,0.03320868,0.10816758,0.17206071,0.01158564,0.15151204
-2.84842421,0.42633006,0.21924374,0.09590500,0.00164621,0.02904167,0.09793005,0.16444091,0.00996355,0.13451237
-2.84242121,0.38640376,0.20035138,0.08280365,0.00140561,0.02535458,0.08877581,0.15811899,0.00852985,0.11954480
-2.83641821,0.35191388,0.18285778,0.07129038,0.00121136,0.02213777,0.08071223,0.15325154,0.00727625,0.10657485
-2.83041521,0.32283095,0.16682802,0.06128309,0.00106022,0.01937567,0.07373644,0.14998180,0.00619296,0.09554884
-2.82441221,0.29907976,0.15231564,0.05268787,0.00094925,0.01704783,0.06783627,0.14843578,0.00526926,0.08639750
-2.81840920,0.28054418,0.13936264,0.04540287,0.00087582,0.01513010,0.06299094,0.14871816,0.00449387,0.07903908
-2.81240620,0.26707062,0.12799924,0.03932168,0.00083765,0.01359554,0.05917157,0.15090815,0.00385536,0.07338200
-2.80640320,0.25847033,0.11824349,0.03433627,0.00083285,0.01241531,0.05634156,0.15505538,0.00334247,0.06932687
-2.80040020,0.25452072,0.11010076,0.03033928,0.00085985,0.01155935,0.05445683,0.16117606,0.00294436,0.06676812
-2.79439720,0.25496574,0.10356315,0.02722585,0.00091741,0.01099698,0.05346602,0.16924964,0.00265076,0.06559501
-2.78839420,0.25951590,0.09860889,0.02489501,0.00100454,0.01069730,0.05331056,0.17921604,0.00245207,0.06569236
-2.78239120,0.26784804,0.09520188,0.02325054,0.00112040,0.01062958,0.05392493,0.19097390,0.00233945,0.06694097
-2.77638819,0.27960544,0.09329120,0.02220156,0.00126427,0.01076342,0.05523688,0.20437979,0.00230475,0.06921785
-2.77038519,0.29439848,0.09281090,0.02166279,0.00143541,0.01106902,0.05716790,0.21924886,0.00234048,0.07239644
-2.76438219,0.31180640,0.09367992,0.02155458,0.00163298,0.01151721,0.05963389,0.23535688,0.00243971,0.07634683
-2.75837919,0.33138032,0.09580232,0.02180290,0.00185593,0.01207967,0.06254608,0.25244383,0.00259597,0.08093631
-2.75237619,0.35264784,0.09906775,0.02233914,0.00210292,0.01272898,0.06581229,0.27021926,0.00280309,0.08603007
-2.74637319,0.37511937,0.10335233,0.02310003,0.00237223,0.01343884,0.06933846,0.28836912,0.00305508,0.09149231
-2.74037019,0.39829624,0.10851989,0.02402748,0.00266169,0.01418423,0.07303057,0.30656422,0.00334600,0.09718773
-2.73436718,0.42168051,0.11442357,0.02506861,0.00296862,0.01494163,0.07679678,0.32447006,0.00366987,0.10298347
-2.72836418,0.44478628,0.12090792,0.02617577,0.00328983,0.01568940,0.08054984,0.34175773,0.00402055,0.10875135
-2.72236118,0.46715230,0.12781138,0.02730672,0.00362158,0.01640801,0.08420972,0.35811555,0.00439170,0.11437055
-2.71635818,0.48835534,0.13496923,0.02842491,0.00395966,0.01708046,0.08770625,0.37326119,0.00477677,0.11973041
-2.71035518,0.50802390,0.14221680,0.02949980,0.00429937,0.01769268,0.09098186,0.38695356,0.00516899,0.12473355
-2.70435218,0.52585178,0.14939315,0.03050727,0.00463568,0.01823387,0.09399412,0.39900425,0.00556146,0.12929881
-2.69834917,0.54161074,0.15634486,0.03143005,0.00496327,0.01869688,0.09671807,0.40928781,0.00594721,0.13336424
-2.69234617,0.55516185,0.16292997,0.03225812,0.00527672,0.01907852,0.09914825,0.41775052,0.00631935,0.13688974
-2.68634317,0.56646479,0.16902199,0.03298906,0.00557062,0.01937986,0.10130015,0.42441719,0.00667121,0.13985930
-2.68034017,0.57558467,0.17451364,0.03362837,0.00583974,0.01960633,0.10321123,0.42939544,0.00699652,0.14228274
-2.67433717,0.58269581,0.17932043,0.03418959,0.00607922,0.01976784,0.10494119,0.43287742,0.00728957,0.14419677
-2.66833417,0.58808231,0.18338371,0.03469431,0.00628470,0.01987872,0.10657157,0.43513855,0.00754544,0.14566532
-2.66233117,0.59213496,0.18667314,0.03517204,0.00645251,0.01995755,0.10820458,0.43653324,0.00776014,0.14677905
-2.65632816,0.59534452,0.18918848,0.03565982,0.00657979,0.02002691,0.10996115,0.43748758,0.00793078,0.14765403
-2.65032516,0.59829136,0.19096049,0.03620165,0.00666461,0.02011293,0.11197825,0.43848922,0.00805570,0.14842960
-2.64432216,0.60163165,0.19205098,0.03684772,0.00670604,0.02024474,0.11440542,0.44007445,0.00813456,0.14926538
-2.63831916,0.60608040,0.19255178,0.03765345,0.00670423,0.02045390,0.11740074,0.44281310,0.00816842,0.15033753
-2.63231616,0.61239166,0.19258289,0.03867827,0.00666039,0.02077360,0.12112617,0.44729137,0.00815969,0.15183438
-2.62631316,0.62133660,0.19228951,0.03998430,0.00657678,0.02123784,0.12574245,0.45409338,0.00811212,0.15395152
-2.62031016,0.63367995,0.19183827,0.04163481,0.00645663,0.02188059,0.13140377,0.46378171,0.00803072,0.15688642
-2.61430715,0.65015544,0.19141265,0.04369259,0.00630405,0.02273486,0.13825216,0.47687778,0.00792156,0.16083286
-2.60830415,0.67144114,0.19120768,0.04621823,0.00612388,0.02383172,0.14641199,0.49384250,0.00779164,0.16597518
-2.60230115,0.69813528,0.19142423,0.04926830,0.00592154,0.02519941,0.15598467,0.51505790,0.00764866,0.17248267
-2.59629815,0.73073341,0.19226284,0.05289362,0.00570284,0.02686241,0.16704363,0.54081032,0.00750072,0.18050410
-2.59029515,0.76960759,0.19391750,0.05713744,0.00547379,0.02884061,0.17962995,0.57127576,0.00735612,0.19016267
-2.58429215,0.81498842,0.19656940,0.06203381,0.00524042,0.03114851,0.19374865,0.60650801,0.00722303,0.20155148
-2.57828914,0.86695039,0.20038096,0.06760600,0.00500856,0.03379453,0.20936596,0.64642987,0.00710924,0.21472962
-2.57228614,0.92540131,0.20549024,0.07386518,0.00478368,0.03678046,0.22640747,0.69082807,0.00702190,0.22971906
-2.56628314,0.99007611,0.21200591,0.08080922,0.00457072,0.04010104,0.24475763,0.73935212,0.00696727,0.24650240
-2.56028014,1.06053553,0.22000297,0.08842187,0.00437396,0.04374364,0.26426034,0.79151725,0.00695050,0.26502150
-2.55427714,1.13616977,0.22951933,0.09667214,0.00419693,0.04768814,0.28472095,0.84671172,0.00697547,0.28517715
-2.54827414,1.21620732,0.24055324,0.10551409,0.00404229,0.05190704,0.30590951,0.90420825,0.00704468,0.30682974
-2.54227114,1.29972871,0.25306180,0.11488696,0.00391184,0.05636559,0.32756538,0.96317953,0.00715913,0.32980086
-2.53626813,1.38568508,0.26696057,0.12471565,0.00380646,0.06102227,0.34940296,1.02271742,0.00731832,0.35387595
-2.53026513,1.47292108,0.28212415,0.13491163,0.00372621,0.06582932,0.37111862,1.08185545,0.00752025,0.37880786
-2.52426213,1.56020153,0.29838790,0.14537421,0.00367028,0.07073347,0.39239847,1.13959388,0.00776151,0.40432122
-2.51825913,1.64624114,0.31555072,0.15599216,0.00363717,0.07567685,0.41292689,1.19492671,0.00803737,0.43011766
-2.51225613,1.72973647,0.33337879,0.16664571,0.00362474,0.08059797,0.43239546,1.24686970,0.00834196,0.45588158
-2.50625313,1.80939919,0.35161026,0.17720887,0.00363033,0.08543287,0.45051214,1.29448861,0.00866843,0.48128659
-2.50025013,1.88398960,0.36996073,0.18755197,0.00365092,0.09011631,0.46701032,1.33692662,0.00900920,0.50600226
-2.49424712,1.95234957,0.38812950,0.19754443,0.00368324,0.09458305,0.48165744,1.37342995,0.00935619,0.52970122
-2.48824412,2.01343362,0.40580641,0.20705775,0.00372392,0.09876916,0.49426292,1.40337097,0.00970106,0.55206636
-2.48224112,2.06633751,0.42267904,0.21596848,0.00376964,0.10261332,0.50468507,1.42626768,0.01003550,0.57279803
-2.47623812,2.11032314,0.43844029,0.22416130,0.00381725,0.10605808,0.51283684,1.44179913,0.01035147,0.59162104
-2.47023512,2.14483924,0.45279598,0.23153196,0.00386385,0.10905113,0.51868992,1.44981598,0.01064142,0.60829141
-2.46423212,2.16953712,0.46547240,0.23799008,0.00390696,0.11154642,0.52227743,1.45034599,0.01089855,0.62260253
-2.45822911,2.18428097,0.47622354,0.24346182,0.00394453,0.11350520,0.52369460,1.44359410,0.01111701,0.63439080
-2.45222611,2.18915245,0.48483781,0.24789204,0.00397504,0.11489694,0.52309778,1.42993717,0.01129202,0.64354033
-2.44622311,2.18444942,0.49114418,0.25124624,0.00399752,0.11570004,0.52070149,1.40991352,0.01142005,0.64998682
-2.44022011,2.17067876,0.49501727,0.25351197,0.00401157,0.11590246,0.51677363,1.38420763,0.01149888,0.65372023
-2.43421711,2.14854358,0.49638152,0.25469963,0.00401733,0.11550205,0.51162907,1.35363055,0.01152762,0.65478626
-2.42821411,2.11892506,0.49521413,0.25484281,0.00401545,0.11450676,0.50562153,1.31909667,0.01150674,0.65328645
-2.42221111,2.08285944,0.49154661,0.25399786,0.00400706,0.11293455,0.49913412,1.28159756,0.01143803,0.64937688
-2.41620810,2.04151076,0.48546499,0.25224294,0.00399367,0.11081318,0.49256876,1.24217385,0.01132446,0.64326532
-2.41020510,1.99614008,0.47710858,0.24967630,0.00397706,0.10817966,0.48633468,1.20188586,0.01117009,0.63520697
-2.40420210,1.94807202,0.46666716,0.24641397,0.00395924,0.10507958,0.48083640,1.16178406,0.01097989,0.62549864
-2.39819910,1.89865947,0.45437693,0.24258692,0.00394229,0.10156619,0.47646146,1.12288007,0.01075957,0.61447165
-2.39219610,1.84924745,0.44051501,0.23833760,0.00392825,0.09769929,0.47356833,1.08611919,0.01051535,0.60248354
-2.38619310,1.80113723,0.42539282,0.23381614,0.00391903,0.09354400,0.47247478,1.05235509,0.01025374,0.58990868
-2.38019010,1.75555149,0.40934845,0.22917623,0.00391631,0.08916932,0.47344716,1.02232755,0.00998132,0.57712833
-2.37418709,1.71360183,0.39273825,0.22457078,0.00392139,0.08464671,0.47669090,0.99664361,0.00970451,0.56452011
-2.36818409,1.67625933,0.37592791,0.22014762,0.00393519,0.08004851,0.48234266,0.97576280,0.00942938,0.55244754
-2.36218109,1.64432927,0.35928314,0.21604529,0.00395812,0.07544640,0.49046428,0.95998681,0.00916145,0.54124977
-2.35617809,1.61843067,0.34316047,0.21238906,0.00399007,0.07090993,0.50103897,0.94945378,0.00890551,0.53123205
-2.35017509,1.59898141,0.32789820,0.20928746,0.00403038,0.06650501,0.51396984,0.94413736,0.00866553,0.52265708
-2.34417209,1.58618930,0.31380787,0.20682920,0.00407785,0.06229264,0.52908096,0.94385052,0.00844454,0.51573786
-2.33816908,1.58004961,0.30116648,0.20508087,0.00413078,0.05832775,0.54612093,0.94825408,0.00824459,0.51063198
-2.33216608,1.58034893,0.29020964,0.20408526,0.00418701,0.05465819,0.56476898,0.95686940,0.00806674,0.50743778
-2.32616308,1.58667540,0.28112583,0.20386049,0.00424401,0.05132400,0.58464354,0.96909516,0.00791108,0.50619249
-2.32016008,1.59843489,0.27405201,0.20439989,0.00429895,0.04835686,0.60531284,0.98422742,0.00777676,0.50687233
-2.31415708,1.61487261,0.26907051,0.20567268,0.00434884,0.04577984,0.62630750,1.00148244,0.00766215,0.50939464
-2.30815408,1.63509941,0.26620749,0.20762539,0.00439061,0.04360731,0.64713441,1.02002155,0.00756489,0.51362195
-2.30215108,1.65812176,0.26543287,0.21018390,0.00442129,0.04184522,0.66729177,1.03897717,0.00748207,0.51936781
-2.29614807,1.68287460,0.26666173,0.21325609,0.00443805,0.04049151,0.68628449,1.05747927,0.00741036,0.52640409
-2.29014507,1.70825571,0.26975726,0.21673502,0.00443839,0.03953682,0.70363961,1.07468127,0.00734615,0.53446971
-2.28414207,1.73316058,0.27453504,0.22050238,0.00442020,0.03896533,0.71892107,1.08978475,0.00728573,0.54328024
-2.27813907,1.75651669,0.28076863,0.22443227,0.00438183,0.03875588,0.73174341,1.10206198,0.00722542,0.55253823
-2.27213607,1.77731599,0.28819630,0.22839506,0.00432219,0.03888310,0.74178387,1.11087574,0.00716169,0.56194381
-2.26613307,1.79464474,0.29652877,0.23226136,0.00424079,0.03931875,0.74879250,1.11569578,0.00709128,0.57120538
-2.26013007,1.80770969,0.30545765,0.23590579,0.00413771,0.04003309,0.75259991,1.11611148,0.00701130,0.58004985
-2.25412706,1.81586005,0.31466438,0.23921059,0.00401365,0.04099629,0.75312246,1.11184042,0.00691929,0.58823232
-2.24812406,1.81860458,0.32382953,0.24206903,0.00386984,0.04217976,0.75036474,1.10273272,0.00681327,0.59554475
-2.24212106,1.81562350,0.33264191,0.24438833,0.00370803,0.04355746,0.74441921,1.08877112,0.00669177,0.60182346
-2.23611806,1.80677483,0.34080751,0.24609223,0.00353041,0.04510708,0.73546322,1.07006698,0.00655381,0.60695514
-2.23011506,1.79209539,0.34805770,0.24712295,0.00333951,0.04681101,0.72375336,1.04685250,0.00639894,0.61088117
-2.22411206,1.77179619,0.35415663,0.24744272,0.00313811,0.04865713,0.70961748,1.01946959,0.00622717,0.61360009
-2.21810905,1.74625276,0.35890737,0.24703455,0.00292915,0.05063929,0.69344461,0.98835579,0.00603895,0.61516809
-2.21210605,1.71599055,0.36215675,0.24590246,0.00271563,0.05275750,0.67567317,0.95402799,0.00583510,0.61569738
-2.20610305,1.68166593,0.36379857,0.24407098,0.00250048,0.05501778,0.65677775,0.91706440,0.00561682,0.61535247
-2.20010005,1.64404346,0.36377521,0.24158401,0.00228653,0.05743170,0.63725498,0.87808554,0.00538557,0.61434433
-2.19409705,1.60396985,0.36207737,0.23850305,0.00207641,0.06001548,0.61760878,0.83773480,0.00514304,0.61292255
-2.18809405,1.56234561,0.35874225,0.23490476,0.00187246,0.06278886,0.59833556,0.79665924,0.00489113,0.61136573
-2.18209105,1.52009507,0.35385003,0.23087799,0.00167672,0.06577357,0.57990958,0.75549116,0.00463182,0.60997021
-2.17608804,1.47813570,0.34751888,0.22652043,0.00149090,0.06899161,0.56276912,0.71483102,0.00436723,0.60903766
-2.17008504,1.43734757,0.33989877,0.22193477,0.00131632,0.07246330,0.54730361,0.67523210,0.00409946,0.60886180
-2.16408204,1.39854406,0.33116441,0.21722478,0.00115396,0.07620523,0.53384221,0.63718726,0.00383066,0.60971479
-2.15807904,1.36244468,0.32150749,0.21249123,0.00100446,0.08022826,0.52264419,0.60111818,0.00356290,0.61183384
-2.15207604,1.32965096,0.31112869,0.20782800,0.00086812,0.08453548,0.51389126,0.56736723,0.00329819,0.61540857
