energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.29864932,1.75882391,0.13631225,0.74602229,0.00458243,0.07378449,0.06673554,0.28421101,0.03165152,0.57450996
-3.29264632,1.65496881,0.12807249,0.70182322,0.00432145,0.06988265,0.06077559,0.26894584,0.02974548,0.53939894
-3.28664332,1.55479012,0.12061852,0.65897845,0.00409220,0.06632437,0.05546328,0.25376207,0.02786585,0.50512700
-3.28064032,1.45957711,0.11407976,0.61805817,0.00389733,0.06317945,0.05079986,0.23889917,0.02602962,0.47207747
-3.27463732,1.37065652,0.10858879,0.57965782,0.00374071,0.06051774,0.04678649,0.22459915,0.02425448,0.44063932
-3.26863432,1.28936895,0.10428021,0.54438895,0.00362737,0.05840802,0.04342481,0.21110100,0.02255843,0.41119911
-3.26263132,1.21704475,0.10128926,0.51287021,0.00356348,0.05691678,0.04071726,0.19863526,0.02095930,0.38413307
-3.25662831,1.15498018,0.09975044,0.48571827,0.00355631,0.05610696,0.03866709,0.18741898,0.01947429,0.35979939
-3.25062531,1.10441445,0.09979595,0.46353923,0.00361418,0.05603664,0.03727823,0.17765117,0.01811962,0.33853123
-3.24462231,1.06650805,0.10155395,0.44692030,0.00374632,0.05675773,0.03655489,0.16950889,0.01691007,0.32063036
-3.23861931,1.04232256,0.10514671,0.43642194,0.00396278,0.05831472,0.03650102,0.16314392,0.01585870,0.30636172
-3.23261631,1.03280216,0.11068859,0.43257023,0.00427430,0.06074337,0.03711962,0.15868018,0.01497657,0.29594882
-3.22661331,1.03875671,0.11828382,0.43584950,0.00469207,0.06406963,0.03841197,0.15621171,0.01427250,0.28957007
-3.22061031,1.06084627,0.12802407,0.44669484,0.00522752,0.06830852,0.04037672,0.15580142,0.01375296,0.28735595
-3.21460730,1.09956710,0.13998596,0.46548455,0.00589207,0.07346321,0.04300902,0.15748034,0.01342194,0.28938693
-3.20860430,1.15523882,0.15422837,0.49253232,0.00669678,0.07952430,0.04629957,0.16124751,0.01328094,0.29569212
-3.20260130,1.22799294,0.17078972,0.52807908,0.00765199,0.08646922,0.05023378,0.16707029,0.01332892,0.30624851
-3.19659830,1.31776259,0.18968531,0.57228462,0.00876695,0.09426197,0.05479089,0.17488528,0.01356238,0.32098075
-3.19059530,1.42427393,0.21090483,0.62521912,0.01004931,0.10285308,0.05994334,0.18459957,0.01397542,0.33976152
-3.18459230,1.54703950,0.23441011,0.68685488,0.01150471,0.11217991,0.06565616,0.19609242,0.01455980,0.36241236
-3.17858929,1.68535406,0.26013339,0.75705877,0.01313627,0.12216729,0.07188663,0.20921739,0.01530504,0.38870503
-3.17258629,1.83829364,0.28797618,0.83558574,0.01494413,0.13272850,0.07858416,0.22380479,0.01619860,0.41836360
-3.16658329,2.00471859,0.31780889,0.92207413,0.01692503,0.14376667,0.08569037,0.23966457,0.01722595,0.45106708
-3.16058029,2.18328130,0.34947152,1.01604356,0.01907188,0.15517649,0.09313960,0.25658954,0.01837079,0.48645300
-3.15457729,2.37243953,0.38277531,1.11689569,0.02137350,0.16684634,0.10085956,0.27435897,0.01961516,0.52412182
-3.14857429,2.57047589,0.41750569,1.22391899,0.02381440,0.17866073,0.10877250,0.29274252,0.02093970,0.56364235
-3.14257129,2.77552396,0.45342647,1.33629746,0.02637470,0.19050298,0.11679657,0.31150452,0.02232385,0.60455830
-3.13656828,2.98560122,0.49028528,1.45312410,0.02903022,0.20225821,0.12484760,0.33040846,0.02374615,0.64639589
-3.13056528,3.19864856,0.52782018,1.57341888,0.03175270,0.21381635,0.13284108,0.34922170,0.02518447,0.68867244
-3.12456228,3.41257591,0.56576729,1.69615121,0.03451025,0.22507533,0.14069450,0.36772026,0.02661644,0.73090604
-3.11855928,3.62531267,0.60386921,1.82026633,0.03726788,0.23594409,0.14832972,0.38569359,0.02801973,0.77262586
-3.11255628,3.83486170,0.64188384,1.94471485,0.03998830,0.24634551,0.15567559,0.40294920,0.02937252,0.81338297
-3.10655328,4.03935468,0.67959329,2.06848418,0.04263274,0.25621893,0.16267044,0.41931694,0.03065388,0.85276126
-3.10055028,4.23710656,0.71681232,2.19063063,0.04516201,0.26552233,0.16926448,0.43465279,0.03184421,0.89038810
-3.09454727,4.42666647,0.75339584,2.31031032,0.04753758,0.27423386,0.17542196,0.44884202,0.03292568,0.92594411
-3.08854427,4.60686221,0.78924498,2.42680724,0.04972266,0.28235276,0.18112298,0.46180150,0.03388264,0.95917174
-3.08254127,4.77683554,0.82431111,2.53955660,0.05168335,0.28989944,0.18636469,0.47348103,0.03470194,0.98988196
-3.07653827,4.93606558,0.85859751,2.64816172,0.05338967,0.29691476,0.19116198,0.48386355,0.03537333,1.01795866
-3.07053527,5.08437813,0.89215818,2.75240291,0.05481654,0.30345829,0.19554739,0.49296414,0.03588961,1.04336038
-3.06453227,5.22193916,0.92509360,2.85223715,0.05594451,0.30960579,0.19957021,0.50082780,0.03624684,1.06611894
-3.05852926,5.34923144,0.95754336,2.94778787,0.05676038,0.31544570,0.20329482,0.50752594,0.03644438,1.08633496
-3.05252626,5.46701438,0.98967576,3.03932448,0.05725760,0.32107486,0.20679810,0.51315181,0.03648482,1.10417004
-3.04652326,5.57626787,1.02167456,3.12723231,0.05743634,0.32659355,0.21016610,0.51781481,0.03637379,1.11983602
-3.04052026,5.67812203,1.05372357,3.21197371,0.05730336,0.33210000,0.21349007,0.52163407,0.03611976,1.13358137
-3.03451726,5.77377586,1.08598949,3.29404234,0.05687168,0.33768467,0.21686182,0.52473147,0.03573355,1.14567557
-3.02851426,5.86440847,1.11860402,3.37391259,0.05615994,0.34342443,0.22036881,0.52722444,0.03522799,1.15639189
-3.02251126,5.95108757,1.15164625,3.45198708,0.05519157,0.34937702,0.22408901,0.52921891,0.03461731,1.16598961
-3.01650825,6.03468000,1.18512607,3.52854520,0.05399389,0.35557607,0.22808593,0.53080272,0.03391661,1.17469645
-3.01050525,6.11576969,1.21897004,3.60369589,0.05259699,0.36202687,0.23240396,0.53203992,0.03314129,1.18269239
-3.00450225,6.19458810,1.25301042,3.67733783,0.05103264,0.36870334,0.23706430,0.53296627,0.03230649,1.19009552
-2.99849925,6.27096166,1.28697842,3.74912985,0.04933311,0.37554619,0.24206184,0.53358614,0.03142654,1.19695113
-2.99249625,6.34428025,1.32050232,3.81847404,0.04753019,0.38246270,0.24736304,0.53387123,0.03051456,1.20322454
-2.98649325,6.41348944,1.35311085,3.88451333,0.04565413,0.38932798,0.25290515,0.53376094,0.02958204,1.20879827
-2.98049025,6.47710812,1.38424224,3.94614445,0.04373287,0.39598792,0.25859668,0.53316471,0.02863860,1.21347395
-2.97448724,6.53327156,1.41325848,4.00204643,0.04179133,0.40226371,0.26431941,0.53196607,0.02769183,1.21697883
-2.96848424,6.57979858,1.43946472,4.05072383,0.03985101,0.40795772,0.26993173,0.53002826,0.02674727,1.21897692
-2.96248124,6.61428014,1.46213272,4.09056288,0.03792966,0.41286058,0.27527321,0.52720125,0.02580844,1.21908401
-2.95647824,6.63418501,1.48052760,4.11989809,0.03604129,0.41675922,0.28017032,0.52332963,0.02487707,1.21688601
-2.95047524,6.63697750,1.49393652,4.13708603,0.03419617,0.41944533,0.28444301,0.51826109,0.02395328,1.21195960
-2.94447224,6.62024119,1.50169790,4.14058259,0.03240123,0.42072403,0.28791179,0.51185511,0.02303596,1.20389416
-2.93846923,6.58180225,1.50322983,4.12901966,0.03066036,0.42042221,0.29040503,0.50399111,0.02212312,1.19231377
-2.93246623,6.51984589,1.49805616,4.10127731,0.02897495,0.41839621,0.29176615,0.49457605,0.02121226,1.17689810
-2.92646323,6.43301982,1.48582889,4.05654758,0.02734445,0.41453844,0.29186030,0.48355068,0.02030074,1.15740115
-2.92046023,6.32051927,1.46634593,3.99438645,0.02576689,0.40878263,0.29058019,0.47089441,0.01938615,1.13366678
-2.91445723,6.18214936,1.43956303,3.91475138,0.02423948,0.40110739,0.28785086,0.45662843,0.01846658,1.10564033
-2.90845423,6.01836147,1.40559955,3.81802244,0.02275910,0.39153801,0.28363309,0.44081694,0.01754093,1.07337562
-2.90245123,5.83026213,1.36473770,3.70500591,0.02132273,0.38014645,0.27792533,0.42356648,0.01660898,1.03703718
-2.89644822,5.61959418,1.31741534,3.57692032,0.01992780,0.36704938,0.27076409,0.40502350,0.01567158,0.99689755
-2.89044522,5.38869153,1.26421279,3.43536578,0.01857247,0.35240455,0.26222273,0.38537011,0.01473065,0.95332999
-2.88444222,5.14041002,1.20583436,3.28227815,0.01725575,0.33640567,0.25240889,0.36481856,0.01378908,0.90679697
-2.87843922,4.87803837,1.14308560,3.11987053,0.01597761,0.31927594,0.24146052,0.34360443,0.01285069,0.85783515
-2.87243622,4.60519364,1.07684735,2.95056498,0.01473888,0.30126081,0.22954092,0.32197921,0.01192004,0.80703770
-2.86643322,4.32570646,1.00804797,2.77691768,0.01354125,0.28262000,0.21683294,0.30020228,0.01100222,0.75503488
-2.86043022,4.04350163,0.93763494,2.60154118,0.01238701,0.26361942,0.20353269,0.27853299,0.01010265,0.70247377
-2.85442721,3.76247926,0.86654717,2.42702700,0.01127894,0.24452322,0.18984308,0.25722300,0.00922685,0.64999825
-2.84842421,3.48640167,0.79568913,2.25587184,0.01022005,0.22558634,0.17596742,0.23650920,0.00838021,0.59822997
-2.84242121,3.21879043,0.72590777,2.09041037,0.00921337,0.20704774,0.16210346,0.21660754,0.00756779,0.54775114
-2.83641821,2.96283716,0.65797309,1.93275677,0.00826175,0.18912472,0.14843798,0.19770792,0.00679414,0.49908979
-2.83041521,2.72133095,0.59256279,1.78475698,0.00736767,0.17200835,0.13514229,0.17997031,0.00606315,0.45270791
-2.82441221,2.49660412,0.53025141,1.64795278,0.00653307,0.15586012,0.12236853,0.16352208,0.00537796,0.40899272
-2.81840920,2.29049707,0.47150392,1.52355820,0.00575928,0.14080991,0.11024713,0.14845668,0.00474089,0.36825133
-2.81240620,2.10434227,0.41667367,1.41244841,0.00504690,0.12695520,0.09888518,0.13483355,0.00415340,0.33070847
-2.80640320,1.93896631,0.36600437,1.31516038,0.00439579,0.11436141,0.08836590,0.12267914,0.00361612,0.29650740
-2.80040020,1.79470859,0.31963550,1.23190445,0.00380508,0.10306331,0.07874894,0.11198893,0.00312892,0.26571338
-2.79439720,1.67145424,0.27761067,1.16258543,0.00327319,0.09306730,0.07007155,0.10273040,0.00269091,0.23831955
-2.78839420,1.56867912,0.23988819,1.10683166,0.00279792,0.08435438,0.06235042,0.09484659,0.00230063,0.21425455
-2.78239120,1.48550388,0.20635317,1.06403026,0.00237653,0.07688359,0.05558398,0.08826021,0.00195608,0.19339160
-2.77638819,1.42075448,0.17683054,1.03336688,0.00200583,0.07059585,0.04975506,0.08287811,0.00165488,0.17555836
-2.77038519,1.37302634,0.15109833,1.01386795,0.00168230,0.06541787,0.04483382,0.07859590,0.00139438,0.16054729
-2.76438219,1.34074966,0.12890061,1.00444404,0.00140221,0.06126608,0.04078068,0.07530259,0.00117181,0.14812596
-2.75837919,1.32225345,0.10995982,1.00393248,0.00116172,0.05805039,0.03754913,0.07288518,0.00098433,0.13804700
-2.75237619,1.31582650,0.09398800,1.01113805,0.00095696,0.05567770,0.03508847,0.07123291,0.00082920,0.13005749
-2.74637319,1.31977335,0.08069663,1.02487067,0.00078415,0.05405503,0.03334620,0.07024128,0.00070381,0.12390732
-2.74037019,1.33246416,0.06980517,1.04397886,0.00063965,0.05309226,0.03227014,0.06981563,0.00060582,0.11935665
-2.73436718,1.35237757,0.06104795,1.06737878,0.00052005,0.05270443,0.03181023,0.06987422,0.00053317,0.11618213
-2.72836418,1.37813574,0.05417967,1.09407797,0.00042216,0.05281358,0.03191984,0.07035081,0.00048417,0.11418196
-2.72236118,1.40853160,0.04897936,1.12319403,0.00034310,0.05335010,0.03255686,0.07119665,0.00045748,0.11317977
-2.71635818,1.44254822,0.04525311,1.15396789,0.00028028,0.05425374,0.03368436,0.07238190,0.00045218,0.11302729
-2.71035518,1.47937055,0.04283563,1.18577229,0.00023141,0.05547418,0.03527089,0.07389641,0.00046774,0.11360598
-2.70435218,1.51839023,0.04159076,1.21811558,0.00019452,0.05697122,0.03729059,0.07574991,0.00050401,0.11482765
-2.69834917,1.55920392,0.04141110,1.25064150,0.00016791,0.05871473,0.03972290,0.07797157,0.00056121,0.11663414
-2.69234617,1.60160617,0.04221705,1.28312556,0.00015018,0.06068436,0.04255213,0.08060895,0.00063987,0.11899623
-2.68634317,1.64557756,0.04395512,1.31546861,0.00014014,0.06286897,0.04576678,0.08372639,0.00074078,0.12191193
-2.68034017,1.69126895,0.04659594,1.34768836,0.00013686,0.06526599,0.04935869,0.08740283,0.00086495,0.12540407
-2.67433717,1.73898277,0.05013178,1.37990938,0.00013956,0.06788060,0.05332206,0.09172913,0.00101349,0.12951753
-2.66833417,1.78915215,0.05457391,1.41235219,0.00014764,0.07072487,0.05765233,0.09680490,0.00118756,0.13431603
-2.66233117,1.84231844,0.05994965,1.44532186,0.00016064,0.07381674,0.06234495,0.10273501,0.00138826,0.13987865
-2.65632816,1.89910782,0.06629932,1.47919644,0.00017816,0.07717911,0.06739412,0.10962568,0.00161653,0.14629607
-2.65032516,1.96020743,0.07367294,1.51441557,0.00019991,0.08083869,0.07279142,0.11758042,0.00187302,0.15366673
-2.64432216,2.02634140,0.08212698,1.55146906,0.00022562,0.08482501,0.07852456,0.12669579,0.00215803,0.16209280
-2.63831916,2.09824709,0.09172085,1.59088581,0.00025503,0.08916926,0.08457600,0.13705714,0.00247136,0.17167614
-2.63231616,2.17665161,0.10251347,1.63322269,0.00028789,0.09390315,0.09092182,0.14873444,0.00281223,0.18251426
-2.62631316,2.26224910,0.11455976,1.67905332,0.00032391,0.09905774,0.09753058,0.16177834,0.00317920,0.19469628
-2.62031016,2.35567863,0.12790716,1.72895678,0.00036279,0.10466226,0.10436251,0.17621653,0.00357011,0.20829903
-2.61430715,2.45750317,0.14259229,1.78350579,0.00040414,0.11074289,0.11136886,0.19205057,0.00398201,0.22338330
-2.60830415,2.56818974,0.15863764,1.84325468,0.00044756,0.11732152,0.11849159,0.20925335,0.00441116,0.23999028
-2.60230115,2.68809115,0.17604865,1.90872679,0.00049256,0.12441456,0.12566344,0.22776712,0.00485303,0.25813828
-2.59629815,2.81742955,0.19481098,1.98040167,0.00053861,0.13203179,0.13280842,0.24750243,0.00530236,0.27781988
-2.59029515,2.95628226,0.21488819,2.05870205,0.00058516,0.14017525,0.13984266,0.26833779,0.00575321,0.29899944
-2.58429215,3.10457038,0.23622000,2.14398104,0.00063160,0.14883827,0.14667579,0.29012031,0.00619912,0.32161114
-2.57828914,3.26205027,0.25872098,2.23650970,0.00067735,0.15800460,0.15321271,0.31266722,0.00663318,0.34555771
-2.57228614,3.42830863,0.28227999,2.33646544,0.00072183,0.16764774,0.15935573,0.33576827,0.00704826,0.37070975
-2.56628314,3.60276109,0.30676031,2.44392157,0.00076455,0.17773051,0.16500706,0.35918897,0.00743718,0.39690581
-2.56028014,3.78465472,0.33200043,2.55883844,0.00080508,0.18820478,0.17007155,0.38267471,0.00779290,0.42395335
-2.55427714,3.97307425,0.35781573,2.68105634,0.00084314,0.19901153,0.17445948,0.40595541,0.00810877,0.45163048
-2.54827414,4.16695204,0.38400082,2.81029044,0.00087861,0.21008120,0.17808949,0.42875089,0.00837869,0.47968856
-2.54227114,4.36508143,0.41033268,2.94612799,0.00091164,0.22133421,0.18089126,0.45077648,0.00859734,0.50785574
-2.53626813,4.56613306,0.43657445,3.08802764,0.00094260,0.23268194,0.18280799,0.47174909,0.00876035,0.53584122
-2.53026513,4.76867360,0.46247979,3.23532115,0.00097222,0.24402780,0.18379851,0.49139319,0.00886446,0.56334036
-2.52426213,4.97118649,0.48779774,3.38721706,0.00100159,0.25526867,0.18383887,0.50944685,0.00890760,0.59004043
-2.51825913,5.17209378,0.51227796,3.54280653,0.00103222,0.26629653,0.18292337,0.52566752,0.00888899,0.61562693
-2.51225613,5.36977879,0.53567609,3.70107097,0.00106610,0.27700019,0.18106498,0.53983738,0.00880913,0.63979028
-2.50625313,5.56260887,0.55775923,3.86089144,0.00110573,0.28726727,0.17829506,0.55176827,0.00866984,0.66223276
-2.50025013,5.74895786,0.57831125,4.02105975,0.00115415,0.29698621,0.17466246,0.56130593,0.00847412,0.68267554
-2.49424712,5.92722807,0.59713780,4.18029118,0.00121497,0.30604832,0.17023203,0.56833350,0.00822611,0.70086544
-2.48824412,6.09587142,0.61407091,4.33723882,0.00129243,0.31434984,0.16508257,0.57277426,0.00793091,0.71658141
-2.48224112,6.25340986,0.62897290,4.49050970,0.00139135,0.32179395,0.15930444,0.57459345,0.00759440,0.72964036
-2.47623812,6.39845506,0.64173967,4.63868271,0.00151714,0.32829274,0.15299674,0.57379930,0.00722311,0.73990221
-2.47023512,6.52972756,0.65230308,4.78032840,0.00167582,0.33376894,0.14626452,0.57044307,0.00682394,0.74727399
-2.46423212,6.64607547,0.66063247,4.91403094,0.00187389,0.33815767,0.13921575,0.56461825,0.00640402,0.75171278
-2.45822911,6.74649298,0.66673527,5.03841193,0.00211834,0.34140789,0.13195861,0.55645896,0.00597048,0.75322746
-2.45222611,6.83013883,0.67065662,5.15215613,0.00241651,0.34348374,0.12459889,0.54613755,0.00553029,0.75187906
-2.44622311,6.89635453,0.67247822,5.25403891,0.00277597,0.34436563,0.11723779,0.53386152,0.00509007,0.74777991
-2.44022011,6.94468244,0.67231622,5.34295468,0.00320440,0.34405125,0.10997011,0.51986989,0.00465600,0.74109135
-2.43421711,6.97488327,0.67031852,5.41794599,0.00370934,0.34255621,0.10288296,0.50442904,0.00423368,0.73202027
-2.42821411,6.98695247,0.66666142,5.47823227,0.00429807,0.33991468,0.09605493,0.48782827,0.00382809,0.72081460
-2.42221111,6.98113507,0.66154587,5.52323722,0.00497731,0.33617969,0.08955580,0.47037513,0.00344354,0.70775774
-2.41620810,6.95793793,0.65519339,5.55261388,0.00575301,0.33142332,0.08344670,0.45239059,0.00308365,0.69316237
-2.41020510,6.91813880,0.64784194,5.56626601,0.00663011,0.32573666,0.07778065,0.43420432,0.00275140,0.67736366
-2.40420210,6.86279103,0.63974170,5.56436481,0.00761223,0.31922959,0.07260353,0.41615010,0.00244917,0.66071228
-2.39819910,6.79322327,0.63115110,5.54735966,0.00870153,0.31203031,0.06795526,0.39856134,0.00217878,0.64356728
-2.39219610,6.71103323,0.62233308,5.51598216,0.00989838,0.30428464,0.06387111,0.38176701,0.00194162,0.62628918
-2.38619310,6.61807490,0.61355161,5.47124259,0.01120130,0.29615505,0.06038315,0.36608780,0.00173867,0.60923340
-2.38019010,6.51643879,0.60506870,5.41441848,0.01260676,0.28781943,0.05752163,0.35183258,0.00157067,0.59274425
-2.37418709,6.40842504,0.59714165,5.34703512,0.01410914,0.27946942,0.05531624,0.33929525,0.00143814,0.57714946
-2.36818409,6.29650947,0.59002074,5.27083822,0.01570076,0.27130847,0.05379715,0.32875166,0.00134149,0.56275554
-2.36218109,6.18330297,0.58394710,5.18775946,0.01737194,0.26354943,0.05299577,0.32045694,0.00128110,0.54984377
-2.35617809,6.07150485,0.57915083,5.09987565,0.01911118,0.25641174,0.05294515,0.31464269,0.00125736,0.53866698
-2.35017509,5.96385124,0.57584909,5.00936282,0.02090538,0.25011813,0.05367999,0.31151441,0.00127071,0.52944700
-2.34417209,5.86305952,0.57424414,4.91844662,0.02274017,0.24489093,0.05523619,0.31124880,0.00132167,0.52237268
-2.33816908,5.77177032,0.57452122,4.82935051,0.02460028,0.24094790,0.05765002,0.31399096,0.00141082,0.51759853
-2.33216608,5.69248849,0.57684612,4.74424342,0.02646990,0.23849773,0.06095676,0.31985157,0.00153881,0.51524367
-2.32616308,5.62752467,0.58136227,4.66518849,0.02833317,0.23773521,0.06518901,0.32890397,0.00170632,0.51539121
-2.32016008,5.57893908,0.58818761,4.59409437,0.03017453,0.23883621,0.07037464,0.34118125,0.00191400,0.51808790
-2.31415708,5.54848922,0.59741087,4.53267056,0.03197920,0.24195260,0.07653438,0.35667341,0.00216245,0.52334396
-2.30815408,5.53758294,0.60908765,4.48238790,0.03373347,0.24720729,0.08367930,0.37532486,0.00245213,0.53113323
-2.30215108,5.54723845,0.62323627,4.44444533,0.03542506,0.25468949,0.09180819,0.39703229,0.00278328,0.54139345
-2.29614807,5.57805261,0.63983359,4.41974369,0.03704325,0.26445051,0.10090492,0.42164322,0.00315592,0.55402691
-2.29014507,5.63017860,0.65881112,4.40886704,0.03857907,0.27650029,0.11093612,0.44895548,0.00356976,0.56890143
-2.28414207,5.70331414,0.68005160,4.41207200,0.04002529,0.29080470,0.12184903,0.47871775,0.00402421,0.58585186
-2.27813907,5.79670088,0.70338643,4.42928516,0.04137638,0.30728414,0.13356996,0.51063142,0.00451833,0.60468204
-2.27213607,5.90913552,0.72859424,4.46010859,0.04262832,0.32581324,0.14600330,0.54435393,0.00505088,0.62516758
-2.26613307,6.03899291,0.75540083,4.50383326,0.04377842,0.34622207,0.15903126,0.57950363,0.00562036,0.64705923
-2.26013007,6.18426105,0.78348088,4.55945996,0.04482504,0.36829883,0.17251452,0.61566637,0.00622511,0.67008719
-2.25412706,6.34258744,0.81246148,4.62572743,0.04576729,0.39179404,0.18629364,0.65240348,0.00686342,0.69396611
-2.24812406,6.51133610,0.84192757,4.70114689,0.04660476,0.41642615,0.20019152,0.68926126,0.00753366,0.71840089
-2.24212106,6.68765386,0.87142949,4.78404243,0.04733724,0.44188857,0.21401673,0.72578166,0.00823450,0.74309316
-2.23611806,6.86854458,0.90049228,4.87259622,0.04796454,0.46785778,0.22756757,0.76151373,0.00896506,0.76774815
-2.23011506,7.05094917,0.92862670,4.96489788,0.04848629,0.49400233,0.24063703,0.79602566,0.00972517,0.79208190
-2.22411206,7.23182919,0.95534159,5.05899655,0.04890194,0.51999237,0.25301813,0.82891672,0.01051557,0.81582838
-2.21810905,7.40825171,0.98015707,5.15295490,0.04921077,0.54550931,0.26450973,0.85982878,0.01133813,0.83874638
-2.21210605,7.57747256,1.00261818,5.24490348,0.04941199,0.57025533,0.27492244,0.88845685,0.01219600,0.86062565
-2.20610305,7.73701550,1.02230835,5.33309442,0.04950494,0.59396207,0.28408439,0.91455813,0.01309383,0.88129224
-2.20010005,7.88474458,1.03886216,5.41595289,0.04948938,0.61639839,0.29184667,0.93795916,0.01403782,0.90061241
-2.19409705,8.01892720,1.05197673,5.49212519,0.04936572,0.63737664,0.29808815,0.95856068,0.01503578,0.91849528
-2.18809405,8.13828592,1.06142132,5.56052211,0.04913541,0.65675716,0.30271943,0.97633991,0.01609710,0.93489370
-2.18209105,8.24203696,1.06704470,5.62035640,0.04880117,0.67445088,0.30568583,0.99135013,0.01723261,0.94980341
-2.17608804,8.32991431,1.06877980,5.67117312,0.04836731,0.69041979,0.30696919,1.00371743,0.01845439,0.96326059
-2.17008504,8.40217859,1.06664564,5.71287220,0.04783990,0.70467529,0.30658840,1.01363477,0.01977546,0.97533762
-2.16408204,8.45961029,1.06074628,5.74572201,0.04722686,0.71727458,0.30459874,1.02135363,0.02120938,0.98613762
-2.15807904,8.50348772,1.05126697,5.77036362,0.04653800,0.72831509,0.30108986,1.02717341,0.02276975,0.99578773
-2.15207604,8.53555042,1.03846761,5.78780508,0.04578492,0.73792743,0.29618279,1.03142921,0.02446968,1.00443160
-2.14607304,8.55794910,1.02267390,5.79940544,0.04498075,0.74626717,0.29002576,1.03447838,0.02632118,1.01222160
-2.14007004,8.57318358,1.00426655,5.80684847,0.04413987,0.75350572,0.28278936,1.03668645,0.02833446,1.01931089
-2.13406703,8.58403055,0.98366908,5.81210601,0.04327747,0.75982104,0.27466105,1.03841303,0.03051731,1.02584594
-2.12806403,8.59346292,0.96133470,5.81739127,0.04240910,0.76538835,0.26583931,1.03999831,0.03287442,1.03195984
-2.12206103,8.60456283,0.93773275,5.82510261,0.04155007,0.77037143,0.25652771,1.04175058,0.03540680,1.03776658
-2.11605803,8.62043022,0.91333535,5.83775827,0.04071496,0.77491492,0.24692910,1.04393543,0.03811120,1.04335657
-2.11005503,8.64408901,0.88860455,5.85792334,0.03991704,0.77913784,0.23724010,1.04676685,0.04097969,1.04879359
-2.10405203,8.67839283,0.86398052,5.88812979,0.03916776,0.78312861,0.22764618,1.05040064,0.04399938,1.05411306
-2.09804902,8.72593209,0.83987093,5.93079160,0.03847633,0.78694176,0.21831733,1.05493023,0.04715218,1.05932158
-2.09204602,8.78894447,0.81664193,5.98811643,0.03784935,0.79059632,0.20940455,1.06038503,0.05041489,1.06439774
-2.08604302,8.86923062,0.79461065,6.06201646,0.03729060,0.79407590,0.20103714,1.06673122,0.05375933,1.06929379
-2.08004002,8.96807708,0.77403950,6.15402084,0.03680088,0.79733032,0.19332086,1.07387475,0.05715275,1.07393800
-2.07403702,9.08618854,0.75513202,6.26519265,0.03637802,0.80027863,0.18633687,1.08166648,0.06055836,1.07823753
-2.06803402,9.22363155,0.73803052,6.39605365,0.03601703,0.80281320,0.18014144,1.08990895,0.06393605,1.08208143
-2.06203102,9.37979198,0.72281508,6.54652015,0.03571033,0.80480480,0.17476640,1.09836453,0.06724333,1.08534368
-2.05602801,9.55334836,0.70950410,6.71585324,0.03544809,0.80610814,0.17022012,1.10676454,0.07043630,1.08788609
-2.05002501,9.74226349,0.69805615,6.90262682,0.03521870,0.80656788,0.16648904,1.11481894,0.07347079,1.08956091
-2.04402201,9.94379606,0.68837301,7.10471615,0.03500922,0.80602464,0.16353949,1.12222621,0.07630355,1.09021332
-2.03801901,10.15453405,0.68030396,7.31930947,0.03480595,0.80432090,0.16131995,1.12868311,0.07889349,1.08968367
-2.03201601,10.37045099,0.67365098,7.54294439,0.03459498,0.80130659,0.15976339,1.13389403,0.08120284,1.08780969
-2.02601301,10.58698540,0.66817510,7.77156970,0.03436274,0.79684428,0.15878980,1.13757971,0.08319834,1.08442880
-2.02001001,10.79914288,0.66360360,8.00063256,0.03409650,0.79081375,0.15830879,1.13948509,0.08485226,1.07938070
-2.01400700,11.00161946,0.65963803,8.22518947,0.03378486,0.78311604,0.15822223,1.13938627,0.08614334,1.07251033
-2.00800400,11.18894345,0.65596301,8.44003849,0.03341810,0.77367675,0.15842683,1.13709646,0.08705748,1.06367136
-2.00200100,11.35563209,0.65225547,8.63986880,0.03298855,0.76244876,0.15881679,1.13247088,0.08758832,1.05273019
-1.99599800,11.49635823,0.64819442,8.81942258,0.03249079,0.74941422,0.15928632,1.12541067,0.08773755,1.03957055
-1.98999500,11.60612126,0.64347065,8.97366346,0.03192181,0.73458581,0.15973212,1.11586574,0.08751497,1.02409844
-1.98399200,11.68041581,0.63779644,9.09794472,0.03128105,0.71800732,0.16005576,1.10383665,0.08693830,1.00624738
-1.97798899,11.71539135,0.63091465,9.18817035,0.03057040,0.69975352,0.16016596,1.08937559,0.08603282,0.98598350
-1.97198599,11.70799579,0.62260711,9.24094195,0.02979404,0.67992929,0.15998067,1.07258629,0.08483069,0.96331042
-1.96598299,11.65609622,0.61270174,9.25368467,0.02895833,0.65866791,0.15942896,1.05362303,0.08337007,0.93827335
-1.95997999,11.55857107,0.60107833,9.22474633,0.02807157,0.63612880,0.15845269,1.03268865,0.08169412,0.91096219
-1.95397699,11.41536850,0.58767250,9.15346475,0.02714371,0.61249430,0.15700783,1.01003152,0.07984979,0.88151329
-1.94797399,11.22752767,0.57247776,9.04019976,0.02618606,0.58796598,0.15506545,0.98594147,0.07788647,0.85010965
-1.94197099,10.99716100,0.55554553,8.88632807,0.02521098,0.56276017,0.15261224,0.96074462,0.07585466,0.81697923
-1.93596798,10.72739725,0.53698296,8.69420079,0.02423154,0.53710310,0.14965068,0.93479706,0.07380452,0.78239160
