energy_ev,total_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.46673337,3.15294576,0.44552311,0.32045772,0.45383025,1.40189347,0.09642236,0.39599370,0.06288384,0.31999601
-3.46073037,3.34233152,0.47023945,0.34054876,0.48544178,1.47854109,0.10416226,0.42048053,0.06665033,0.33921155
-3.45472736,3.52485475,0.49315162,0.36002357,0.51678159,1.55189623,0.11184121,0.44392567,0.07026785,0.35774197
-3.44872436,3.69796919,0.51385866,0.37859058,0.54747522,1.62097420,0.11935482,0.46598089,0.07369131,0.37534274
-3.44272136,3.85920727,0.53199065,0.39596463,0.57714275,1.68482834,0.12659430,0.48631338,0.07687836,0.39177879
-3.43671836,4.00623720,0.54721960,0.41187394,0.60540576,1.74257078,0.13344909,0.50461419,0.07979034,0.40682972
-3.43071536,4.13691713,0.55926915,0.42606664,0.63189429,1.79339192,0.13980960,0.52060617,0.08239301,0.42029469
-3.42471236,4.24934443,0.56792273,0.43831703,0.65625373,1.83657794,0.14557018,0.53405095,0.08465723,0.43199664
-3.41870935,4.34189860,0.57302991,0.44843106,0.67815155,1.87152600,0.15063204,0.54475468,0.08655931,0.44178590
-3.41270635,4.41327652,0.57451045,0.45625092,0.69728364,1.89775648,0.15490615,0.55257258,0.08808134,0.44954288
-3.40670335,4.46251899,0.57235618,0.46165871,0.71338024,1.91492222,0.15831586,0.55741183,0.08921124,0.45517997
-3.40070035,4.48902809,0.56663044,0.46457890,0.72621126,1.92281445,0.16079923,0.55923302,0.08994262,0.45864259
-3.39469735,4.49257520,0.55746528,0.46497966,0.73559099,1.92136552,0.16231094,0.55804997,0.09027463,0.45990936
-3.38869435,4.47329969,0.54505649,0.46287295,0.74138200,1.91064842,0.16282372,0.55392813,0.09021157,0.45899155
-3.38269135,4.43169908,0.52965682,0.45831348,0.74349828,1.89087336,0.16232918,0.54698162,0.08976245,0.45593184
-3.37668834,4.36861120,0.51156762,0.45139657,0.74190754,1.86238172,0.16083808,0.53736910,0.08894059,0.45080249
-3.37068534,4.28518955,0.49112939,0.44225505,0.73663252,1.82563762,0.15837999,0.52528869,0.08776308,0.44370308
-3.36468234,4.18287289,0.46871163,0.43105536,0.72775137,1.78121756,0.15500237,0.51097223,0.08625033,0.43475788
-3.35867934,4.06335041,0.44470237,0.41799291,0.71539706,1.72979847,0.15076908,0.49467906,0.08442562,0.42411303
-3.35267634,3.92852355,0.41949794,0.40328707,0.69975577,1.67214455,0.14575846,0.47668958,0.08231467,0.41193351
-3.34667334,3.78046570,0.39349316,0.38717578,0.68106427,1.60909316,0.14006099,0.45729879,0.07994533,0.39840008
-3.34067034,3.62138091,0.36707252,0.36991004,0.65960633,1.54154026,0.13377669,0.43681011,0.07734720,0.38370616
-3.33466733,3.45356244,0.34060235,0.35174841,0.63570817,1.47042541,0.12701232,0.41552935,0.07455136,0.36805472
-3.32866433,3.27935205,0.31442442,0.33295172,0.60973312,1.39671682,0.11987848,0.39375937,0.07159009,0.35165522
-3.32266133,3.10110066,0.28885085,0.31377805,0.58207541,1.32139641,0.11248680,0.37179502,0.06849661,0.33472056
-3.31665833,2.92113099,0.26416057,0.29447801,0.55315346,1.24544535,0.10494727,0.34991886,0.06530474,0.31746405
-3.31065533,2.74170251,0.24059709,0.27529065,0.52340252,1.16982992,0.09736572,0.32839728,0.06204864,0.30009643
-3.30465233,2.56497923,0.21836761,0.25643970,0.49326718,1.09548812,0.08984165,0.30747731,0.05876239,0.28282297
-3.29864932,2.39300046,0.19764334,0.23813052,0.46319359,1.02331701,0.08246648,0.28738388,0.05547966,0.26584054
-3.29264632,2.22765484,0.17856069,0.22054752,0.43362178,0.95416100,0.07532202,0.26831769,0.05223318,0.24933492
-3.28664332,2.07065785,0.16122330,0.20385220,0.40497825,0.88880113,0.06847950,0.25045341,0.04905433,0.23347808
-3.28064032,1.92353295,0.14570453,0.18818178,0.37766886,0.82794563,0.06199894,0.23393844,0.04597264,0.21842582
-3.27463732,1.78759636,0.13205033,0.17364831,0.35207229,0.77222163,0.05592892,0.21889202,0.04301529,0.20431553
-3.26863432,1.66394576,0.12028226,0.16033845,0.32853412,0.72216827,0.05030666,0.20540476,0.04020663,0.19126439
-3.26263132,1.55345269,0.11040031,0.14831362,0.30736168,0.67823124,0.04515853,0.19353854,0.03756783,0.17936785
-3.25662831,1.45675882,0.10238572,0.13761066,0.28881955,0.64075873,0.04050067,0.18332680,0.03511645,0.16869866
-3.25062531,1.37427592,0.09620329,0.12824299,0.27312600,0.60999878,0.03633993,0.17477521,0.03286627,0.15930633
-3.24462231,1.30618930,0.09180348,0.12020199,0.26045009,0.58609811,0.03267494,0.16786274,0.03082711,0.15121710
-3.23861931,1.25246471,0.08912388,0.11345889,0.25090964,0.56910218,0.02949721,0.16254310,0.02900483,0.14443448
-3.23261631,1.21285812,0.08809047,0.10796676,0.24456982,0.55895666,0.02679237,0.15874652,0.02740143,0.13894032
-3.22661331,1.18692842,0.08861832,0.10366281,0.24144258,0.55550999,0.02454127,0.15638197,0.02601526,0.13469629
-3.22061031,1.17405236,0.09061205,0.10047082,0.24148658,0.55851710,0.02272118,0.15533959,0.02484138,0.13164582
-3.21460730,1.17344152,0.09396601,0.09830357,0.24460796,0.56764416,0.02130672,0.15549353,0.02387197,0.12971639
-3.20860430,1.18416097,0.09856432,0.09706541,0.25066160,0.58247434,0.02027082,0.15670491,0.02309682,0.12882208
-3.20260130,1.20514910,0.10428093,0.09665468,0.25945314,0.60251443,0.01958550,0.15882504,0.02250386,0.12886626
-3.19659830,1.23523839,0.11097973,0.09696609,0.27074172,0.62720246,0.01922243,0.16169866,0.02207976,0.12974432
-3.19059530,1.27317677,0.11851488,0.09789288,0.28424335,0.65591604,0.01915342,0.16516731,0.02181041,0.13134642
-3.18459230,1.31764929,0.12673144,0.09932885,0.29963517,0.68798171,0.01935075,0.16907249,0.02168145,0.13356006
-3.17858929,1.36729979,0.13546640,0.10117016,0.31656048,0.72268499,0.01978734,0.17325888,0.02167872,0.13627245
-3.17258629,1.42075246,0.14455014,0.10331678,0.33463456,0.75928129,0.02043682,0.17757720,0.02178857,0.13937261
-3.16658329,1.47663291,0.15380838,0.10567383,0.35345138,0.79700746,0.02127347,0.18188685,0.02199819,0.14275320
-3.16058029,1.53358872,0.16306449,0.10815253,0.37259095,0.83509400,0.02227218,0.18605825,0.02229570,0.14631191
-3.15457729,1.59030918,0.17214238,0.11067092,0.39162743,0.87277771,0.02340825,0.18997475,0.02267025,0.14995266
-3.14857429,1.64554396,0.18086955,0.11315445,0.41013767,0.90931455,0.02465727,0.19353418,0.02311196,0.15358635
-3.14257129,1.69812059,0.18908052,0.11553618,0.42771009,0.94399257,0.02599494,0.19664994,0.02361179,0.15713134
-3.13656828,1.74696048,0.19662031,0.11775695,0.44395361,0.97614449,0.02739702,0.19925164,0.02416139,0.16051372
-3.13056528,1.79109321,0.20334789,0.11976530,0.45850639,1.00515971,0.02883920,0.20128535,0.02475280,0.16366734
-3.12456228,1.82966883,0.20913951,0.12151737,0.47104403,1.03049540,0.03029719,0.20271338,0.02537824,0.16653364
-3.11855928,1.86196804,0.21389166,0.12297660,0.48128706,1.05168631,0.03174678,0.20351378,0.02602979,0.16906146
-3.11255628,1.88740995,0.21752359,0.12411347,0.48900726,1.06835295,0.03316406,0.20367939,0.02669922,0.17120674
-3.10655328,1.90555732,0.21997933,0.12490518,0.49403271,1.08020805,0.03452569,0.20321668,0.02737774,0.17293221
-3.10055028,1.91611916,0.22122894,0.12533531,0.49625129,1.08706083,0.03580926,0.20214434,0.02805585,0.17420713
-3.09454727,1.91895073,0.22126919,0.12539351,0.49561252,1.08881919,0.03699371,0.20049177,0.02872334,0.17500705
-3.08854427,1.91405096,0.22012339,0.12507518,0.49212764,1.08548968,0.03805980,0.19829736,0.02936925,0.17531365
-3.08254127,1.90155738,0.21784058,0.12438120,0.48586793,1.07717524,0.03899062,0.19560687,0.02998200,0.17511464
-3.07653827,1.88173895,0.21449406,0.12331769,0.47696138,1.06407091,0.03977206,0.19247180,0.03054958,0.17440374
-3.07053527,1.85498693,0.21017923,0.12189571,0.46558792,1.04645778,0.04039330,0.18894783,0.03105981,0.17318071
-3.06453227,1.82180417,0.20501111,0.12013113,0.45197324,1.02469531,0.04084722,0.18509348,0.03150066,0.17145138
-3.05852926,1.78279323,0.19912133,0.11804433,0.43638171,0.99921245,0.04113071,0.18096888,0.03186063,0.16922772
-3.05252626,1.73864374,0.19265493,0.11565999,0.41910854,0.97049792,0.04124493,0.17663481,0.03212916,0.16652791
-3.04652326,1.69011920,0.18576706,0.11300688,0.40047149,0.93908997,0.04119541,0.17215191,0.03229700,0.16337631
-3.04052026,1.63804372,0.17861957,0.11011753,0.38080266,0.90556594,0.04099204,0.16758016,0.03235663,0.15980343
-3.03451726,1.58328894,0.17137776,0.10702799,0.36044032,0.87053200,0.04064886,0.16297852,0.03230256,0.15584575
-3.02851426,1.52676119,0.16420722,0.10377741,0.33972135,0.83461331,0.04018381,0.15840472,0.03213167,0.15154543
-3.02251126,1.46938919,0.15727089,0.10040763,0.31897435,0.79844476,0.03961821,0.15391515,0.03184334,0.14694995
-3.01650825,1.41211226,0.15072631,0.09696274,0.29851360,0.76266253,0.03897619,0.14956490,0.03143964,0.14211151
-3.01050525,1.35586905,0.14472312,0.09348850,0.27863403,0.72789639,0.03828402,0.14540766,0.03092528,0.13708638
-3.00450225,1.30158681,0.13940085,0.09003175,0.25960714,0.69476297,0.03756923,0.14149568,0.03030753,0.13193405
-2.99849925,1.25017097,0.13488676,0.08663971,0.24167804,0.66385985,0.03685980,0.13787957,0.02959606,0.12671631
-2.99249625,1.20249516,0.13129403,0.08335926,0.22506334,0.63576035,0.03618319,0.13460796,0.02880261,0.12149615
-2.98649325,1.15939144,0.12872000,0.08023616,0.20994998,0.61100912,0.03556545,0.13172695,0.02794061,0.11633662
-2.98049025,1.12164078,0.12724458,0.07731422,0.19649480,0.59011820,0.03503030,0.12927944,0.02702477,0.11129964
-2.97448724,1.08996380,0.12692884,0.07463449,0.18482467,0.57356364,0.03459831,0.12730423,0.02607057,0.10644476
-2.96848424,1.06501170,0.12781371,0.07223439,0.17503717,0.56178238,0.03428613,0.12583495,0.02509376,0.10182798
-2.96248124,1.04735772,0.12991891,0.07014697,0.16720155,0.55516941,0.03410591,0.12489889,0.02410983,0.09750060
-2.95647824,1.03748901,0.13324212,0.06840012,0.16135999,0.55407510,0.03406484,0.12451584,0.02313353,0.09350820
-2.95047524,1.03579922,0.13775847,0.06701592,0.15752886,0.55880253,0.03416484,0.12469687,0.02217840,0.08988971
-2.94447224,1.04258205,0.14342037,0.06601012,0.15570013,0.56960487,0.03440251,0.12544321,0.02125643,0.08667675
-2.93846923,1.05802579,0.15015784,0.06539169,0.15584277,0.58668262,0.03476924,0.12674540,0.02037773,0.08389310
-2.93246623,1.08220918,0.15787935,0.06516262,0.15790400,0.61018084,0.03525154,0.12858262,0.01955034,0.08155440
-2.92646323,1.11509870,0.16647327,0.06531775,0.16181068,0.64018620,0.03583152,0.13092237,0.01878010,0.07966813
-2.92046023,1.15654731,0.17580986,0.06584496,0.16747051,0.67672388,0.03648764,0.13372054,0.01807069,0.07823380
-2.91445723,1.20629489,0.18574397,0.06672538,0.17477339,0.71975443,0.03719550,0.13692188,0.01742370,0.07724334
-2.90845423,1.26397022,0.19611825,0.06793389,0.18359270,0.76917056,0.03792881,0.14046092,0.01683879,0.07668175
-2.90245123,1.32909453,0.20676699,0.06943976,0.19378680,0.82479392,0.03866041,0.14426327,0.01631400,0.07652790
-2.89644822,1.40108670,0.21752030,0.07120738,0.20520062,0.88637220,0.03936335,0.14824734,0.01584604,0.07675544
-2.89044522,1.47926971,0.22820864,0.07319722,0.21766744,0.95357643,0.04001189,0.15232633,0.01543067,0.07733387
-2.88444222,1.56287858,0.23866748,0.07536682,0.23101089,1.02599896,0.04058249,0.15641052,0.01506304,0.07822953
-2.87843922,1.65106944,0.24874196,0.07767178,0.24504717,1.10315225,0.04105471,0.16040968,0.01473809,0.07940677
-2.87243622,1.74292976,0.25829126,0.08006694,0.25958755,1.18446882,0.04141187,0.16423556,0.01445089,0.08082889
-2.86643322,1.83748951,0.26719258,0.08250734,0.27444097,1.26930258,0.04164163,0.16780430,0.01419695,0.08245909
-2.86043022,1.93373332,0.27534456,0.08494928,0.28941689,1.35693189,0.04173630,0.17103875,0.01397245,0.08426125
-2.85442721,2.03061337,0.28266984,0.08735125,0.30432821,1.44656472,0.04169301,0.17387045,0.01377441,0.08620059
-2.84842421,2.12706313,0.28911677,0.08967470,0.31899414,1.53734589,0.04151358,0.17624141,0.01360083,0.08824413
-2.84242121,2.22201157,0.29466016,0.09188469,0.33324311,1.62836674,0.04120423,0.17810540,0.01345065,0.09036097
-2.83641821,2.31439801,0.29930089,0.09395048,0.34691539,1.71867720,0.04077510,0.17942880,0.01332371,0.09252240
-2.83041521,2.40318722,0.30306456,0.09584579,0.35986555,1.80730016,0.04023962,0.18019107,0.01322064,0.09470185
-2.82441221,2.48738468,0.30599909,0.09754902,0.37196442,1.89324797,0.03961371,0.18038465,0.01314264,0.09687472
-2.81840920,2.56605172,0.30817146,0.09904326,0.38310068,1.97554064,0.03891495,0.18001448,0.01309125,0.09901805
-2.81240620,2.63832027,0.30966368,0.10031610,0.39318191,2.05322544,0.03816169,0.17909705,0.01306811,0.10111021
-2.80640320,2.70340685,0.31056816,0.10135941,0.40213504,2.12539708,0.03737216,0.17765909,0.01307460,0.10313041
-2.80040020,2.76062543,0.31098278,0.10216891,0.40990625,2.19121807,0.03656365,0.17573601,0.01311168,0.10505841
-2.79439720,2.80939894,0.31100578,0.10274369,0.41646028,2.24993832,0.03575175,0.17337007,0.01317952,0.10687408
-2.78839420,2.84926886,0.31073083,0.10308564,0.42177925,2.30091329,0.03494975,0.17060847,0.01327738,0.10855717
-2.78239120,2.87990279,0.31024238,0.10319894,0.42586101,2.34362011,0.03416814,0.16750133,0.01340338,0.11008717
-2.77638819,2.90109960,0.30961167,0.10308941,0.42871720,2.37767085,0.03341428,0.16409979,0.01355443,0.11144323
-2.77038519,2.91279214,0.30889346,0.10276404,0.43037114,2.40282251,0.03269231,0.16045422,0.01372618,0.11260434
-2.76438219,2.91504727,0.30812381,0.10223048,0.43085556,2.41898334,0.03200313,0.15661260,0.01391309,0.11354958
-2.75837919,2.90806343,0.30731882,0.10149668,0.43021056,2.42621517,0.03134458,0.15261929,0.01410849,0.11425853
-2.75237619,2.89216578,0.30647463,0.10057057,0.42848173,2.42473182,0.03071181,0.14851398,0.01430478,0.11471188
-2.74637319,2.86779913,0.30556855,0.09945992,0.42571860,2.41489364,0.03009765,0.14433110,0.01449364,0.11489213
-2.74037019,2.83551912,0.30456138,0.09817232,0.42197367,2.39719848,0.02949323,0.14009962,0.01466636,0.11478429
-2.73436718,2.79598186,0.30340077,0.09671519,0.41730180,2.37226959,0.02888848,0.13584312,0.01481407,0.11437682
-2.72836418,2.74993260,0.30202547,0.09509604,0.41176023,2.34084092,0.02827284,0.13158035,0.01492813,0.11366239
-2.72236118,2.69819382,0.30037041,0.09332273,0.40540917,2.30374061,0.02763580,0.12732606,0.01500043,0.11263877
-2.71635818,2.64165307,0.29837227,0.09140385,0.39831276,2.26187321,0.02696753,0.12309203,0.01502374,0.11130955
-2.71035518,2.58125103,0.29597526,0.08934913,0.39054051,2.21620142,0.02625938,0.11888842,0.01499199,0.10968481
-2.70435218,2.51797006,0.29313704,0.08716989,0.38216893,2.16772795,0.02550433,0.11472519,0.01490050,0.10778154
-2.69834917,2.45282335,0.28983426,0.08487949,0.37328338,2.11747802,0.02469733,0.11061356,0.01474626,0.10562405
-2.69234617,2.38684487,0.28606769,0.08249370,0.36397979,2.06648301,0.02383555,0.10656750,0.01452800,0.10324395
-2.68634317,2.32108004,0.28186648,0.08003104,0.35436628,2.01576561,0.02291849,0.10260499,0.01424634,0.10068007
-2.68034017,2.25657705,0.27729153,0.07751299,0.34456443,1.96632643,0.02194805,0.09874924,0.01390378,0.09797799
-2.67433717,2.19437860,0.27243768,0.07496415,0.33471003,1.91913236,0.02092841,0.09502956,0.01350466,0.09518947
-2.66833417,2.13551378,0.26743456,0.07241217,0.32495340,1.87510637,0.01986590,0.09148192,0.01305507,0.09237149
-2.66233117,2.08098983,0.26244611,0.06988757,0.31545892,1.83511861,0.01876875,0.08814922,0.01256267,0.08958514
-2.65632816,2.03178330,0.25766870,0.06742349,0.30640395,1.79997846,0.01764684,0.08508115,0.01203651,0.08689433
-2.65032516,1.98883056,0.25332776,0.06505516,0.29797701,1.77042725,0.01651134,0.08233368,0.01148676,0.08436424
-2.64432216,1.95301708,0.24967313,0.06281932,0.29037520,1.74713111,0.01537443,0.07996815,0.01092445,0.08205976
-2.63831916,1.92516548,0.24697318,0.06075351,0.28380105,1.73067385,0.01424896,0.07805005,0.01036119,0.08004376
-2.63231616,1.90602227,0.24550776,0.05889524,0.27845860,1.72154933,0.01314815,0.07664749,0.00980887,0.07837542
-2.62631316,1.89624329,0.24556030,0.05728113,0.27454906,1.72015349,0.01208534,0.07582936,0.00927935,0.07710848
-2.62031016,1.89637801,0.24740921,0.05594591,0.27226589,1.72677562,0.01107382,0.07566335,0.00878423,0.07628969
-2.61430715,1.90685320,0.25131877,0.05492153,0.27178965,1.74158941,0.01012664,0.07621378,0.00833454,0.07595735
-2.60830415,1.92795632,0.25752987,0.05423622,0.27328251,1.76464371,0.00925655,0.07753947,0.00794057,0.07614003
-2.60230115,1.95981953,0.26625086,0.05391362,0.27688269,1.79585365,0.00847597,0.07969151,0.00761165,0.07685562
-2.59629815,2.00240478,0.27764874,0.05397196,0.28269898,1.83499262,0.00779703,0.08271129,0.00735600,0.07811055
-2.59029515,2.05549125,0.29184112,0.05442346,0.29080541,1.88168575,0.00723164,0.08662860,0.00718059,0.07989947
-2.58429215,2.11866569,0.30888912,0.05527374,0.30123636,1.93540567,0.00679158,0.09146010,0.00709110,0.08220520
-2.57828914,2.19131688,0.32879165,0.05652155,0.31398218,1.99547125,0.00648864,0.09720811,0.00709183,0.08499905
-2.57228614,2.27263480,0.35148126,0.05815856,0.32898569,2.06105003,0.00633474,0.10385974,0.00718571,0.08824158
-2.56628314,2.36161541,0.37682186,0.06016941,0.34613954,2.13116497,0.00634198,0.11138661,0.00737430,0.09188363
-2.56028014,2.45707141,0.40460849,0.06253203,0.36528487,2.20470584,0.00652274,0.11974496,0.00765785,0.09586773
-2.55427714,2.55764943,0.43456938,0.06521807,0.38621127,2.28044568,0.00688966,0.12887629,0.00803535,0.10012977
-2.54827414,2.66185343,0.46637024,0.06819357,0.40865830,2.35706210,0.00745549,0.13870850,0.00850462,0.10460091
-2.54227114,2.76807421,0.49962098,0.07141987,0.43231862,2.43316339,0.00823301,0.14915751,0.00906238,0.10920967
-2.53626813,2.87462425,0.53388453,0.07485458,0.45684293,2.50731868,0.00923464,0.16012924,0.00970439,0.11388400
-2.53026513,2.97977687,0.56868776,0.07845275,0.48184643,2.57809143,0.01047214,0.17152196,0.01042553,0.11855346
-2.52426213,3.08180864,0.60353403,0.08216805,0.50691704,2.64407524,0.01195606,0.18322883,0.01121990,0.12315125
-2.51825913,3.17904321,0.63791714,0.08595405,0.53162495,2.70393058,0.01369519,0.19514062,0.01208093,0.12761602
-2.51225613,3.26989522,0.67133593,0.08976541,0.55553333,2.75642115,0.01569587,0.20714834,0.01300148,0.13189348
-2.50625313,3.35291216,0.70330919,0.09355900,0.57820990,2.80044835,0.01796131,0.21914578,0.01397391,0.13593764
-2.50025013,3.42681259,0.73339012,0.09729494,0.59923879,2.83508234,0.02049083,0.23103178,0.01499016,0.13971163
-2.49424712,3.49051892,0.76117974,0.10093741,0.61823242,2.85958833,0.02327914,0.24271213,0.01604181,0.14318818
-2.48824412,3.54318324,0.78633862,0.10445525,0.63484268,2.87344687,0.02631567,0.25410098,0.01712011,0.14634953
-2.48224112,3.58420505,0.80859633,0.10782234,0.64877115,2.87636709,0.02958402,0.26512171,0.01821604,0.14918707
-2.47623812,3.61323985,0.82775818,0.11101766,0.65977763,2.86829229,0.03306146,0.27570729,0.01932031,0.15170040
-2.47023512,3.63019841,0.84370889,0.11402518,0.66768679,2.84939741,0.03671876,0.28579999,0.02042342,0.15389618
-2.46423212,3.63523654,0.85641285,0.11683341,0.67239247,2.82007853,0.04052007,0.29535061,0.02151564,0.15578664
-2.45822911,3.62873607,0.86591119,0.11943476,0.67385947,2.78093471,0.04442320,0.30431725,0.02258707,0.15738789
-2.45222611,3.61127777,0.87231549,0.12182473,0.67212273,2.73274305,0.04838002,0.31266371,0.02362767,0.15871812
-2.44622311,3.58360791,0.87579864,0.12400098,0.66728387,2.67642794,0.05233726,0.32035772,0.02462729,0.15979590
-2.44022011,3.54659980,0.87658332,0.12596227,0.65950546,2.61302610,0.05623751,0.32736898,0.02557576,0.16063843
-2.43421711,3.50121258,0.87492854,0.12770752,0.64900303,2.54364873,0.06002041,0.33366747,0.02646298,0.16126010
-2.42821411,3.44844911,0.87111519,0.12923478,0.63603548,2.46944270,0.06362421,0.33922181,0.02727901,0.16167130
-2.42221111,3.38931517,0.86543111,0.13054047,0.62089428,2.39155235,0.06698728,0.34399810,0.02801422,0.16187754
-2.41620810,3.32478184,0.85815676,0.13161874,0.60389198,2.31108371,0.07004991,0.34795921,0.02865947,0.16187898
-2.41020510,3.25575289,0.84955197,0.13246105,0.58535067,2.22907242,0.07275602,0.35106465,0.02920623,0.16167036
-2.40420210,3.18303856,0.83984470,0.13305605,0.56559084,2.14645689,0.07505486,0.35327099,0.02964681,0.16124130
-2.39819910,3.10733679,0.82922216,0.13338972,0.54492129,2.06405743,0.07690264,0.35453299,0.02997453,0.16057706
-2.39219610,3.02922246,0.81782490,0.13344579,0.52363039,1.98256220,0.07826391,0.35480519,0.03018391,0.15965956
-2.38619310,2.94914493,0.80574399,0.13320640,0.50197903,1.90252011,0.07911274,0.35404406,0.03027089,0.15846869
-2.38019010,2.86743329,0.79302146,0.13265304,0.48019562,1.82434063,0.07943353,0.35221053,0.03023294,0.15698387
-2.37418709,2.78430892,0.77965369,0.13176760,0.45847304,1.74830016,0.07922159,0.34927271,0.03006922,0.15518568
-2.36818409,2.69990401,0.76559776,0.13053359,0.43696766,1.67455415,0.07848322,0.34520876,0.02978069,0.15305761
-2.36218109,2.61428479,0.75077992,0.12893740,0.41580026,1.60315396,0.07723552,0.34000964,0.02937020,0.15058763
-2.35617809,2.52747791,0.73510604,0.12696956,0.39505855,1.53406747,0.07550583,0.33368167,0.02884244,0.14776979
-2.35017509,2.43949822,0.71847295,0.12462586,0.37480112,1.46720193,0.07333075,0.32624866,0.02820402,0.14460555
-2.34417209,2.35037635,0.70078036,0.12190845,0.35506232,1.40242789,0.07075502,0.31775360,0.02746331,0.14110485
-2.33816908,2.26018460,0.68194242,0.11882658,0.33585781,1.33960287,0.06783003,0.30825967,0.02663038,0.13728694
-2.33216608,2.16905948,0.66189832,0.11539724,0.31719032,1.27859357,0.06461227,0.29785067,0.02571686,0.13318084
-2.32616308,2.07722005,0.64062147,0.11164539,0.29905527,1.21929556,0.06116159,0.28663066,0.02473566,0.12882547
-2.32016008,1.98498095,0.61812662,0.10760402,0.28144598,1.16164965,0.05753954,0.27472297,0.02370086,0.12426948
-2.31415708,1.89275967,0.59447472,0.10331376,0.26435817,1.10565428,0.05380763,0.26226847,0.02262736,0.11957067
-2.30815408,1.80107770,0.56977528,0.09882233,0.24779355,1.05137348,0.05002579,0.24942334,0.02153063,0.11479515
-2.30215108,1.71055578,0.54418617,0.09418364,0.23176246,0.99894038,0.04625091,0.23635618,0.02042643,0.11001622
-2.29614807,1.62190343,0.51791100,0.08945665,0.21628539,0.94855617,0.04253564,0.22324483,0.01933052,0.10531296
-2.29014507,1.53590339,0.49119419,0.08470403,0.20139353,0.90048494,0.03892737,0.21027279,0.01825831,0.10076864
-2.28414207,1.45339184,0.46431422,0.07999078,0.18712829,0.85504471,0.03546743,0.19762551,0.01722462,0.09646896
-2.27813907,1.37523525,0.43757528,0.07538255,0.17354010,0.81259528,0.03219061,0.18548654,0.01624336,0.09250014
-2.27213607,1.30230477,0.41129792,0.07094413,0.16068638,0.77352362,0.02912484,0.17403378,0.01532730,0.08894699
-2.26613307,1.23544953,0.38580897,0.06673784,0.14862916,0.73822746,0.02629114,0.16343576,0.01448779,0.08589087
-2.26013007,1.17546956,0.36143152,0.06282201,0.13743225,0.70709783,0.02370378,0.15384824,0.01373459,0.08340767
-2.25412706,1.12308955,0.33847495,0.05924956,0.12715830,0.68050146,0.02137056,0.14541097,0.01307567,0.08156593
-2.24812406,1.07893429,0.31722586,0.05606679,0.11786588,0.65876348,0.01929331,0.13824489,0.01251705,0.08042485
-2.24212106,1.04350662,0.29793983,0.05331229,0.10960668,0.64215137,0.01746844,0.13244965,0.01206276,0.08003266
-2.23611806,1.01716870,0.28083453,0.05101609,0.10242296,0.63086057,0.01588760,0.12810157,0.01171471,0.08042493
-2.23011506,1.00012699,0.26608425,0.04919902,0.09634533,0.62500227,0.01453837,0.12525208,0.01147273,0.08162328
-2.22411206,0.99242155,0.25381596,0.04787235,0.09139099,0.62459388,0.01340504,0.12392662,0.01133458,0.08363417
-2.21810905,0.99392005,0.24410697,0.04703764,0.08756233,0.62955246,0.01246930,0.12412402,0.01129602,0.08644809
-2.21210605,1.00431648,0.23698423,0.04668685,0.08484601,0.63969125,0.01171095,0.12581655,0.01135096,0.09003905
-2.20610305,1.02313489,0.23242507,0.04680271,0.08321258,0.65471964,0.01110862,0.12895037,0.01149157,0.09436434
-2.20010005,1.04973806,0.23035952,0.04735931,0.08261643,0.67424646,0.01064040,0.13344672,0.01170859,0.09936484
-2.19409705,1.08334098,0.23067386,0.04832291,0.08299626,0.69778658,0.01028440,0.13920367,0.01199145,0.10496561
-2.18809405,1.12302888,0.23321544,0.04965298,0.08427598,0.72477075,0.01001929,0.14609849,0.01232866,0.11107701
-2.18209105,1.16777955,0.23779854,0.05130342,0.08636596,0.75455847,0.00982475,0.15399070,0.01270805,0.11759624
-2.17608804,1.21648935,0.24421114,0.05322394,0.08916468,0.78645340,0.00968191,0.16272569,0.01311711,0.12440928
-2.17008504,1.26800242,0.25222235,0.05536158,0.09256074,0.81972117,0.00957359,0.17213897,0.01354333,0.13139333
-2.16408204,1.32114227,0.26159051,0.05766237,0.09643515,0.85360889,0.00948463,0.18206082,0.01397458,0.13841954
-2.15807904,1.37474499,0.27207146,0.06007293,0.10066388,0.88736594,0.00940204,0.19232147,0.01439937,0.14535612
-2.15207604,1.42769291,0.28342700,0.06254222,0.10512068,0.92026518,0.00931513,0.20275640,0.01480725,0.15207165
-2.14607304,1.47894786,0.29543317,0.06502318,0.10967996,0.95162418,0.00921555,0.21321180,0.01518906,0.15843854
-2.14007004,1.52758265,0.30788815,0.06747426,0.11421986,0.98082543,0.00909732,0.22354988,0.01553720,0.16433651
-2.13406703,1.57280966,0.32061935,0.06986079,0.11862517,1.00733490,0.00895670,0.23365384,0.01584585,0.16965596
-2.12806403,1.61400538,0.33348955,0.07215617,0.12279029,1.03071818,0.00879212,0.24343221,0.01611111,0.17430112
-2.12206103,1.65072954,0.34640177,0.07434274,0.12662184,1.05065347,0.00860398,0.25282238,0.01633112,0.17819284
-2.11605803,1.68273806,0.35930245,0.07641232,0.13004107,1.06694073,0.00839443,0.26179310,0.01650609,0.18127085
-2.11005503,1.70998873,0.37218282,0.07836636,0.13298575,1.07950663,0.00816711,0.27034562,0.01663820,0.18349546
-2.10405203,1.73263915,0.38507830,0.08021571,0.13541163,1.08840468,0.00792690,0.27851345,0.01673155,0.18484856
