energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.26863432,6.95459673,0.44736409,1.16865565,0.06323220,0.21873439,1.11744800,4.28145693,0.04508136,1.33638303
-3.26263132,7.20989864,0.46029197,1.17699691,0.06356774,0.22001233,1.14740751,4.50955050,0.04507712,1.36226154
-3.25662831,7.49735904,0.47432879,1.19076870,0.06419549,0.22272884,1.18386462,4.75764182,0.04547859,1.39338331
-3.25062531,7.81402380,0.48937322,1.20961469,0.06508697,0.22687974,1.22673116,5.02345963,0.04629499,1.42932139
-3.24462231,8.15622259,0.50529919,1.23307487,0.06621061,0.23243477,1.27577017,5.30424973,0.04752981,1.46953479
-3.23861931,8.51965170,0.52195954,1.26059800,0.06753230,0.23933939,1.33059843,5.59683289,0.04918046,1.51338198
-3.23261631,8.89947294,0.53919011,1.29155565,0.06901589,0.24751694,1.39069239,5.89767522,0.05123801,1.56013665
-3.22661331,9.29042576,0.55681402,1.32525781,0.07062358,0.25687084,1.45539738,6.20296909,0.05368697,1.60900503
-3.22061031,9.68694921,0.57464597,1.36096930,0.07231639,0.26728696,1.52393985,6.50872215,0.05650506,1.65914423
-3.21460730,10.08331009,0.59249624,1.39792658,0.07405449,0.27863583,1.59544216,6.81085193,0.05966323,1.70968115
-3.20860430,10.47373333,0.61017431,1.43535455,0.07579759,0.29077473,1.66893965,7.10528293,0.06312568,1.75973124
-3.20260130,10.85253087,0.62749191,1.47248270,0.07750537,0.30354961,1.74339944,7.38804334,0.06685006,1.80841663
-3.19659830,11.21422510,0.64426530,1.50856034,0.07913788,0.31679688,1.81774058,7.65535833,0.07078792,1.85488315
-3.19059530,11.55366361,0.66031702,1.54287038,0.08065603,0.33034489,1.89085500,7.90373698,0.07488526,1.89831587
-3.18459230,11.86612209,0.67547681,1.57474153,0.08202210,0.34401547,1.96162888,8.13005022,0.07908326,1.93795285
-3.17858929,12.14739297,0.68958204,1.60355872,0.08320030,0.35762525,2.02896396,8.33159762,0.08331933,1.97309685
-3.17258629,12.39385798,0.70247779,1.62877151,0.08415744,0.37098718,2.09179852,8.50616086,0.08752816,2.00312509
-3.16658329,12.60254357,0.71401660,1.64990080,0.08486350,0.38391203,2.14912754,8.65204292,0.09164307,2.02749689
-3.16058029,12.77115861,0.72405831,1.66654359,0.08529240,0.39621024,2.20002185,8.76809190,0.09559742,2.04575953
-3.15457729,12.89811469,0.73247015,1.67837629,0.08542259,0.40769404,2.24364600,8.85370954,0.09932613,2.05755228
-3.14857429,12.98252991,0.73912719,1.68515654,0.08523773,0.41817986,2.27927450,8.90884474,0.10276727,2.06260905
-3.14257129,13.02421741,0.74391349,1.68672386,0.08472728,0.42749127,2.30630627,8.93397314,0.10586361,2.06075971
-3.13656828,13.02366060,0.74672389,1.68299935,0.08388703,0.43546215,2.32427715,8.93006425,0.10856419,2.05193040
-3.13056528,12.98197691,0.74746661,1.67398460,0.08271947,0.44194027,2.33287003,8.89853809,0.11082572,2.03614303
-3.12456228,12.90087256,0.74606649,1.65976000,0.08123407,0.44679106,2.33192269,8.84121359,0.11261388,2.01351395
-3.11855928,12.78259033,0.74246889,1.64048239,0.07944743,0.44990149,2.32143276,8.76025122,0.11390444,1.98425206
-3.11255628,12.62985273,0.73664390,1.61638225,0.07738320,0.45118390,2.30155996,8.65809232,0.11468408,1.94865618
-3.10655328,12.44580222,0.72859073,1.58776035,0.07507182,0.45057947,2.27262516,8.53739767,0.11495100,1.90711164
-3.10055028,12.23394035,0.71834184,1.55498365,0.07255012,0.44806137,2.23510617,8.40098744,0.11471522,1.86008607
-3.09454727,11.99806698,0.70596660,1.51848056,0.06986072,0.44363717,2.18963029,8.25178448,0.11399857,1.80812408
-3.08854427,11.74222044,0.69157409,1.47873519,0.06705118,0.43735040,2.13696331,8.09276255,0.11283428,1.75184081
-3.08254127,11.47061919,0.67531465,1.43628066,0.06417309,0.42928120,2.07799527,7.92690025,0.11126640,1.69191404
-3.07653827,11.18760500,0.65738012,1.39169128,0.06128094,0.41954575,2.01372292,7.75714147,0.10934875,1.62907494
-3.07053527,10.89758759,0.63800238,1.34557352,0.05843090,0.40829464,1.94522929,7.58636208,0.10714369,1.56409725
-3.06453227,10.60499013,0.61745019,1.29855584,0.05567955,0.39571002,1.87366056,7.41734249,0.10472055,1.49778502
-3.05852926,10.31419520,0.59602430,1.25127735,0.05308246,0.38200158,1.80020084,7.25274517,0.10215392,1.43095896
-3.05252626,10.02949056,0.57405097,1.20437558,0.05069284,0.36740163,1.72604544,7.09509599,0.09952173,1.36444167
-3.04652326,9.75501422,0.55187399,1.15847340,0.04856022,0.35215921,1.65237325,6.94676789,0.09690316,1.29904205
-3.04052026,9.49469873,0.52984562,1.11416562,0.04672908,0.33653368,1.58031895,6.80996578,0.09437659,1.23553918
-3.03451726,9.25221458,0.50831667,1.07200540,0.04523767,0.32078781,1.51094607,6.68671127,0.09201747,1.17466634
-3.02851426,9.03091330,0.48762623,1.03249112,0.04411693,0.30518088,1.44522143,6.57882632,0.08989634,1.11709543
-3.02251126,8.83377119,0.46809151,0.99605393,0.04338959,0.28996176,1.38399206,6.48791535,0.08807690,1.06342249
-3.01650825,8.66333491,0.44999809,0.96304674,0.04306935,0.27536261,1.32796520,6.41534554,0.08661432,1.01415481
-3.01050525,8.52167091,0.43359123,0.93373485,0.04316048,0.26159308,1.27769217,6.36222579,0.08555385,0.96970009
-3.00450225,8.41032063,0.41906847,0.90828882,0.04365745,0.24883550,1.23355672,6.32938520,0.08492969,0.93035811
-2.99849925,8.33026380,0.40657391,0.88677996,0.04454491,0.23724109,1.19576822,6.31735226,0.08476419,0.89631537
-2.99249625,8.28189222,0.39619449,0.86917862,0.04579797,0.22692731,1.16436016,6.32633639,0.08506756,0.86764277
-2.98649325,8.26499611,0.38795828,0.85535566,0.04738269,0.21797653,1.13919394,6.35621354,0.08583781,0.84429666
-2.98049025,8.27876501,0.38183502,0.84508700,0.04925681,0.21043584,1.11996788,6.40651758,0.08706125,0.82612325
-2.97448724,8.32180431,0.37773872,0.83806127,0.05137086,0.20431811,1.10623129,6.47643923,0.08871330,0.81286609
-2.96848424,8.39216833,0.37553232,0.83389048,0.05366931,0.19960411,1.09740301,6.56483356,0.09075964,0.80417666
-2.96248124,8.48740952,0.37503402,0.83212309,0.05609214,0.19624556,1.09279384,6.67023708,0.09315770,0.79962742
-2.95647824,8.60464288,0.37602513,0.83225932,0.05857638,0.19416893,1.09163199,6.79089454,0.09585838,0.79872701
-2.95047524,8.74062360,0.37825901,0.83376798,0.06105788,0.19327976,1.09309071,6.92479507,0.09880794,0.80093698
-2.94447224,8.89183523,0.38147056,0.83610408,0.06347312,0.19346731,1.09631689,7.06971661,0.10194990,0.80568935
-2.93846923,9.05458483,0.38538612,0.83872674,0.06576097,0.19460930,1.10045983,7.22327696,0.10522702,0.81240443
-2.93246623,9.22510141,0.38973301,0.84111643,0.06786446,0.19657649,1.10469876,7.38298939,0.10858309,0.82050808
-2.92646323,9.39963325,0.39424854,0.84279096,0.06973235,0.19923697,1.10826844,7.54632025,0.11196456,0.82944798
-2.92046023,9.57454010,0.39868804,0.84331956,0.07132056,0.20245997,1.11048163,7.71074603,0.11532194,0.83870806
-2.91445723,9.74637642,0.40283160,0.84233443,0.07259334,0.20611906,1.11074786,7.87380733,0.11861081,0.84782086
-2.90845423,9.91196227,0.40648933,0.83953945,0.07352416,0.21009460,1.10858781,8.03315725,0.12179252,0.85637728
-2.90245123,10.06843950,0.40950496,0.83471566,0.07409625,0.21427561,1.10364295,8.18660250,0.12483456,0.86403352
-2.89644822,10.21331161,0.41175780,0.82772345,0.07430283,0.21856074,1.09568030,8.33213567,0.12771051,0.87051523
-2.89044522,10.34446679,0.41316303,0.81850164,0.07414698,0.22285875,1.08459243,8.46795822,0.13039966,0.87561880
-2.88444222,10.46018484,0.41367050,0.80706346,0.07364118,0.22708826,1.07039287,8.59249400,0.13288647,0.87921001
-2.87843922,10.55912946,0.41326220,0.79349005,0.07280650,0.23117714,1.05320762,8.70439416,0.13515971,0.88122046
-2.87243622,10.64032843,0.41194871,0.77792178,0.07167160,0.23506153,1.03326329,8.80253473,0.13721157,0.88164210
-2.86643322,10.70314473,0.40976489,0.76054817,0.07027147,0.23868465,1.01087264,8.88600854,0.13903670,0.88052035
-2.86043022,10.74724207,0.40676511,0.74159683,0.06864596,0.24199559,0.98641849,8.95411373,0.14063137,0.87794639
-2.85442721,10.77254839,0.40301835,0.72132223,0.06683834,0.24494821,0.96033668,9.00634065,0.14199270,0.87404908
-2.84842421,10.77922057,0.39860353,0.69999484,0.06489373,0.24750019,0.93309905,9.04235957,0.14311820,0.86898695
-2.84242121,10.76761313,0.39360514,0.67789106,0.06285764,0.24961239,0.90519711,9.06201038,0.14400547,0.86294082
-2.83641821,10.73825306,0.38810963,0.65528459,0.06077456,0.25124859,0.87712700,9.06529587,0.14465226,0.85610711
-2.83041521,10.69182186,0.38220238,0.63243924,0.05868674,0.25237552,0.84937620,9.05237882,0.14505673,0.84869226
-2.82441221,10.62914495,0.37596563,0.60960364,0.05663317,0.25296325,0.82241235,9.02358295,0.14521807,0.84090822
-2.81840920,10.55118769,0.36947711,0.58700758,0.05464872,0.25298596,0.79667419,8.97939686,0.14513717,0.83296898
-2.81240620,10.45905634,0.36280952,0.56486012,0.05276355,0.25242276,0.77256467,8.92047963,0.14481755,0.82508802
-2.80640320,10.35400158,0.35603051,0.54334916,0.05100278,0.25125884,0.75044607,8.84766617,0.14426624,0.81747645
-2.80040020,10.23742164,0.34920325,0.52264204,0.04938632,0.24948644,0.73063667,8.76197022,0.14349463,0.81034150
-2.79439720,10.11086231,0.34238718,0.50288712,0.04792897,0.24710586,0.71340890,8.66458284,0.14251918,0.80388513
-2.78839420,9.97601064,0.33563895,0.48421568,0.04664059,0.24412623,0.69898829,8.55686430,0.14136186,0.79830233
-2.78239120,9.83468015,0.32901316,0.46674387,0.04552657,0.24056592,0.68755308,8.44032771,0.14005032,0.79377898
-2.77638819,9.68878575,0.32256293,0.45057457,0.04458825,0.23645269,0.67923398,8.31661342,0.13861761,0.79048900
-2.77038519,9.54030744,0.31634008,0.43579854,0.04382355,0.23182339,0.67411395,8.18745379,0.13710159,0.78859072
-2.76438219,9.39124334,0.31039484,0.42249507,0.04322753,0.22672318,0.67222780,8.05462875,0.13554395,0.78822245
-2.75837919,9.24355301,0.30477511,0.41073182,0.04279309,0.22120446,0.67356154,7.91991371,0.13398877,0.78949742
-2.75237619,9.09909376,0.29952529,0.40056392,0.04251156,0.21532535,0.67805163,7.78502168,0.13248090,0.79249844
-2.74637319,8.95955303,0.29468477,0.39203246,0.04237336,0.20914795,0.68558425,7.65154269,0.13106406,0.79727235
-2.74037019,8.82638099,0.29028617,0.38516261,0.04236858,0.20273636,0.69599483,7.52088364,0.12977885,0.80382506
-2.73436718,8.70072757,0.28635354,0.37996150,0.04248756,0.19615468,0.70906821,7.39421226,0.12866076,0.81211733
-2.72836418,8.58338848,0.28290068,0.37641618,0.04272139,0.18946500,0.72453973,7.27240880,0.12773829,0.82206197
-2.72236118,8.47476438,0.27992979,0.37449209,0.04306246,0.18272557,0.74209759,7.15602868,0.12703143,0.83352284
-2.71635818,8.37483670,0.27743056,0.37413203,0.04350485,0.17598917,0.76138671,7.04527907,0.12655031,0.84631596
-2.71035518,8.28316287,0.27537993,0.37525615,0.04404478,0.16930188,0.78201428,6.94001136,0.12629452,0.86021314
-2.70435218,8.19889252,0.27374253,0.37776298,0.04468096,0.16270223,0.80355717,6.83973074,0.12625277,0.87494808
-2.69834917,8.12080469,0.27247202,0.38153153,0.04541490,0.15622074,0.82557097,6.74362302,0.12640317,0.89022499
-2.69234617,8.04736537,0.27151311,0.38642468,0.04625114,0.14988001,0.84760067,6.65059777,0.12671412,0.90572955
-2.68634317,7.97680254,0.27080440,0.39229352,0.04719739,0.14369511,0.86919253,6.55934595,0.12714560,0.92114168
-2.68034017,7.90719553,0.27028181,0.39898263,0.04826460,0.13767452,0.88990676,6.46840902,0.12765101,0.93614975
-2.67433717,7.83657408,0.26988243,0.40633597,0.04946686,0.13182127,0.90933058,6.37625631,0.12817932,0.95046547
-2.66833417,7.76302193,0.26954868,0.41420312,0.05082119,0.12613440,0.92709088,6.28136641,0.12867753,0.96383864
-2.66233117,7.68477965,0.26923241,0.42244545,0.05234716,0.12061055,0.94286617,6.18230857,0.12909318,0.97607112
-2.65632816,7.60034121,0.26889873,0.43094189,0.05406632,0.11524564,0.95639702,6.07781997,0.12937688,0.98702910
-2.65032516,7.50853935,0.26852939,0.43959394,0.05600151,0.11003653,0.96749457,5.96687504,0.12948470,0.99665289
-2.64432216,7.40861555,0.26812533,0.44832961,0.05817593,0.10498248,0.97604681,5.84874370,0.12938027,1.00496373
-2.63831916,7.30027112,0.26770835,0.45710597,0.06061209,0.10008657,0.98202209,5.72303608,0.12903645,1.01206696
-2.63231616,7.18369755,0.26732166,0.46591021,0.06333060,0.09535672,0.98546999,5.58973214,0.12843659,1.01815138
-2.62631316,7.05958487,0.26702922,0.47475901,0.06634887,0.09080652,0.98651935,5.44919559,0.12757524,1.02348456
-2.62031016,6.92910876,0.26691392,0.48369634,0.06967976,0.08645571,0.98537373,5.30217237,0.12645826,1.02840432
-2.61430715,6.79389767,0.26707461,0.49278965,0.07333018,0.08233035,0.98230446,5.14977485,0.12510246,1.03330658
-2.60830415,6.65598259,0.26762202,0.50212478,0.07729977,0.07846271,0.97764184,4.99345352,0.12353462,1.03863021
-2.60230115,6.51773278,0.26867394,0.51179981,0.08157975,0.07489084,0.97176478,4.83495841,0.12179019,1.04483946
-2.59629815,6.38178123,0.27034967,0.52191808,0.08615186,0.07165793,0.96508947,4.67629289,0.11991151,1.05240483
-2.59029515,6.25094385,0.27276418,0.53258103,0.09098765,0.06881151,0.95805763,4.51966238,0.11794584,1.06178327
-2.58429215,6.12813635,0.27602225,0.54388092,0.09604803,0.06640239,0.95112467,4.36742051,0.11594323,1.07339854
-2.57828914,6.01629230,0.28021277,0.55589415,0.10128319,0.06448359,0.94474841,4.22201482,0.11395438,1.08762282
-2.57228614,5.91828551,0.28540369,0.56867528,0.10663302,0.06310916,0.93937850,4.08593369,0.11202856,1.10476015
-2.56628314,5.83685889,0.29163771,0.58225228,0.11202777,0.06233293,0.93544684,3.96165564,0.11021175,1.12503264
-2.56028014,5.77456133,0.29892909,0.59662309,0.11738938,0.06220729,0.93335916,3.85160161,0.10854508,1.14856990
-2.55427714,5.73369351,0.30726161,0.61175385,0.12263306,0.06278187,0.93348782,3.75809024,0.10706354,1.17540213
-2.54827414,5.71626228,0.31658792,0.62757865,0.12766928,0.06410233,0.93616565,3.68329591,0.10579523,1.20545708
-2.54227114,5.72394334,0.32683016,0.64400104,0.13240620,0.06620905,0.94168083,3.62920873,0.10476085,1.23856092
-2.53626813,5.75805105,0.33788201,0.66089699,0.13675217,0.06913587,0.95027258,3.59759595,0.10397380,1.27444281
-2.53026513,5.81951406,0.34961195,0.67811929,0.14061854,0.07290880,0.96212751,3.58996389,0.10344053,1.31274296
-2.52426213,5.90885566,0.36186749,0.69550306,0.14392244,0.07754476,0.97737641,3.60751998,0.10316133,1.35302362
-2.51825913,6.02617762,0.37448039,0.71287212,0.14658954,0.08305029,0.99609139,3.65113490,0.10313140,1.39478247
-2.51225613,6.17114688,0.38727231,0.73004584,0.14855657,0.08942033,1.01828331,3.72130492,0.10334214,1.43746780
-2.50625313,6.34298484,0.40006092,0.74684621,0.14977370,0.09663704,1.04389943,3.81811556,0.10378260,1.48049483
-2.50025013,6.54045947,0.41266581,0.76310469,0.15020634,0.10466875,1.07282140,3.94120781,0.10444098,1.52326240
-2.49424712,6.76188105,0.42491427,0.77866865,0.14983664,0.11346901,1.10486375,4.08974879,0.10530615,1.56516953
-2.48824412,7.00510292,0.43664639,0.79340700,0.14866437,0.12297594,1.13977307,4.26240916,0.10636904,1.60563122
-2.48224112,7.26752860,0.44771942,0.80721477,0.14670723,0.13311182,1.17722814,4.45734947,0.10762389,1.64409292
-2.47623812,7.54612733,0.45801102,0.82001659,0.14400060,0.14378301,1.21684126,4.67221810,0.10906923,1.68004337
-2.47023512,7.83745956,0.46742152,0.83176876,0.14059662,0.15488032,1.25816110,4.90416276,0.11070858,1.71302552
-2.46423212,8.13771396,0.47587489,0.84245999,0.13656282,0.16627984,1.30067725,5.14985745,0.11255089,1.74264514
-2.45822911,8.44275695,0.48331852,0.85211076,0.13198020,0.17784424,1.34382666,5.40554584,0.11461051,1.76857728
-2.45222611,8.74819519,0.48972194,0.86077133,0.12694083,0.18942461,1.38700204,5.66710156,0.11690690,1.79057026
-2.44622311,9.04945053,0.49507450,0.86851850,0.12154522,0.20086282,1.42956213,5.93010470,0.11946396,1.80844754
-2.44022011,9.34184635,0.49938225,0.87545137,0.11589943,0.21199434,1.47084379,6.18993302,0.12230893,1.82210729
-2.43421711,9.62070299,0.50266424,0.88168612,0.11011198,0.22265145,1.51017547,6.44186541,0.12547110,1.83151998
-2.42821411,9.88143956,0.50494855,0.88735013,0.10429092,0.23266689,1.54689190,6.68119424,0.12898023,1.83672417
-2.42221111,10.11967847,0.50626815,0.89257568,0.09854083,0.24187762,1.58034921,6.90334253,0.13286466,1.83782067
-2.41620810,10.33134866,0.50665701,0.89749337,0.09296009,0.25012877,1.60994028,7.10398160,0.13714944,1.83496526
-2.41020510,10.51278344,0.50614666,0.90222563,0.08763842,0.25727750,1.63510937,7.27914419,0.14185428,1.82836040
-2.40420210,10.66080851,0.50476331,0.90688044,0.08265479,0.26319672,1.65536576,7.42532855,0.14699160,1.81824603
-2.39819910,10.77281656,0.50252583,0.91154560,0.07807566,0.26777846,1.67029558,7.53958904,0.15256465,1.80488978
-2.39219610,10.84682509,0.49944453,0.91628377,0.07395368,0.27093686,1.67957152,7.61960940,0.15856589,1.78857705
-2.38619310,10.88151500,0.49552090,0.92112843,0.07032690,0.27261043,1.68295995,7.66375582,0.16497561,1.76960101
-2.38019010,10.87624857,0.49074830,0.92608099,0.06721832,0.27276382,1.68032520,7.67110775,0.17176102,1.74825313
-2.37418709,10.83106652,0.48511335,0.93110927,0.06463603,0.27138876,1.67163092,7.64146553,0.17887575,1.72481442
-2.36818409,10.74666478,0.47859818,0.93614737,0.06257362,0.26850419,1.65693848,7.57533522,0.18625989,1.69954771
-2.36218109,10.62435288,0.47118307,0.94109715,0.06101108,0.26415570,1.63640261,7.47389183,0.19384066,1.67269138
-2.35617809,10.46599660,0.46284955,0.94583119,0.05991605,0.25841414,1.61026464,7.33892345,0.20153364,1.64445468
-2.35017509,10.27394830,0.45358355,0.95019738,0.05924531,0.25137357,1.57884359,7.17275922,0.20924461,1.61501501
-2.34417209,10.05096864,0.44337851,0.95402488,0.05894656,0.24314863,1.54252576,6.97818516,0.21687202,1.58451716
-2.33816908,9.80014389,0.43223826,0.95713145,0.05896041,0.23387128,1.50175319,6.75835164,0.22430990,1.55307463
-2.33216608,9.52480245,0.42017941,0.95933166,0.05922243,0.22368736,1.45701166,6.51667698,0.23145129,1.52077298
-2.32616308,9.22843430,0.40723320,0.96044597,0.05966535,0.21275273,1.40881856,6.25675098,0.23819187,1.48767499
-2.32016008,8.91461618,0.39344665,0.96031004,0.06022120,0.20122941,1.35771128,5.98224226,0.24443387,1.45382738
-2.31415708,8.58694478,0.37888297,0.95878396,0.06082342,0.18928174,1.30423637,5.69681232,0.25008988,1.41926866
-2.30815408,8.24897919,0.36362128,0.95576088,0.06140884,0.17707269,1.24893969,5.40403892,0.25508653,1.38403774
-2.30215108,7.90419327,0.34775556,0.95117462,0.06191945,0.16476049,1.19235793,5.10735041,0.25936774,1.34818250
-2.29614807,7.55593768,0.33139298,0.94500573,0.06230402,0.15249561,1.13501143,4.80997206,0.26289753,1.31176808
-2.29014507,7.20741056,0.31465164,0.93728561,0.06251931,0.14041823,1.07739825,4.51488443,0.26566199,1.27488404
-2.28414207,6.86163569,0.29765793,0.92809838,0.06253107,0.12865621,1.01998962,4.22479374,0.26767054,1.23765000
-2.27813907,6.52144632,0.28054352,0.91758024,0.06231463,0.11732365,0.96322638,3.94211297,0.26895615,1.20021934
-2.27213607,6.18947304,0.26344224,0.90591617,0.06185518,0.10651997,0.90751635,3.66895288,0.26957471,1.16278052
-2.26613307,5.86813407,0.24648692,0.89333416,0.06114760,0.09632955,0.85323257,3.40712110,0.26960334,1.12555602
-2.26013007,5.55962667,0.22980631,0.88009695,0.06019607,0.08682192,0.80071191,3.15812808,0.26913782,1.08879875
-2.25412706,5.26591883,0.21352224,0.86649179,0.05901325,0.07805238,0.75025428,2.92319829,0.26828929,1.05278620
-2.24812406,4.98874085,0.19774714,0.85281862,0.05761927,0.07006305,0.70212209,2.70328525,0.26718027,1.01781261
-2.24212106,4.72957686,0.18258188,0.83937728,0.05604042,0.06288426,0.65653992,2.49908949,0.26594032,0.98417968
-2.23611806,4.48965703,0.16811414,0.82645443,0.05430777,0.05653616,0.61369451,2.31107827,0.26470146,0.95218634
-2.23011506,4.26995124,0.15441725,0.81431087,0.05245561,0.05103051,0.57373499,2.13950653,0.26359367,0.92211834
-2.22411206,4.07116545,0.14154955,0.80316996,0.05051996,0.04637259,0.53677344,1.98443863,0.26274073,0.89423822
-2.21810905,3.89374194,0.12955420,0.79320788,0.04853703,0.04256306,0.50288584,1.84577043,0.26225651,0.86877642
-2.21210605,3.73786464,0.11845955,0.78454614,0.04654187,0.03959972,0.47211355,1.72325172,0.26224196,0.84592405
-2.20610305,3.60347015,0.10827985,0.77724694,0.04456719,0.03747919,0.44446526,1.61650860,0.26278301,0.82582772
-2.20010005,3.49026516,0.09901640,0.77131147,0.04264229,0.03619826,0.41991962,1.52506579,0.26394924,0.80858687
-2.19409705,3.39774991,0.09065900,0.76668136,0.04079239,0.03575502,0.39842834,1.44836869,0.26579358,0.79425347
-2.18809405,3.32524740,0.08318760,0.76324309,0.03903805,0.03614965,0.37991986,1.38580467,0.26835277,0.78283433
-2.18209105,3.27193688,0.07657413,0.76083513,0.03739500,0.03738482,0.36430354,1.33672344,0.27164861,0.77429541
-2.17608804,3.23689037,0.07078442,0.75925726,0.03587412,0.03946571,0.35147401,1.30045577,0.27568972,0.76856806
-2.17008504,3.21911000,0.06578005,0.75828158,0.03448165,0.04239967,0.34131577,1.27633029,0.28047374,0.76555633
-2.16408204,3.21756429,0.06152023,0.75766447,0.03321964,0.04619548,0.33370766,1.26368750,0.28598956,0.76514494
-2.15807904,3.23122102,0.05796344,0.75715880,0.03208649,0.05086223,0.32852716,1.26189086,0.29221950,0.76720726
-2.15207604,3.25907491,0.05506893,0.75652580,0.03107763,0.05640798,0.32565424,1.27033421,0.29914117,0.77161245
-2.14607304,3.30016844,0.05279798,0.75554569,0.03018620,0.06283810,0.32497461,1.28844551,0.30672881,0.77823155
-2.14007004,3.35360463,0.05111486,0.75402685,0.02940377,0.07015352,0.32638235,1.31568669,0.31495404,0.78694174
-2.13406703,3.41855136,0.04998756,0.75181289,0.02872106,0.07834887,0.32978175,1.35154991,0.32378587,0.79762883
-2.12806403,3.49423737,0.04938823,0.74878748,0.02812848,0.08741071,0.33508845,1.39555053,0.33319009,0.81018766
-2.12206103,3.57994075,0.04929338,0.74487681,0.02761670,0.09731585,0.34222990,1.44721739,0.34312797,0.82452058
-2.11605803,3.67497141,0.04968382,0.74004987,0.02717705,0.10803006,0.35114522,1.50608140,0.35355450,0.84053433
-2.11005503,3.77864947,0.05054446,0.73431661,0.02680177,0.11950701,0.36178469,1.57166320,0.36441641,0.85813576
-2.10405203,3.89028197,0.05186396,0.72772452,0.02648425,0.13168783,0.37410896,1.64346112,0.37565006,0.87722680
-2.09804902,4.00914026,0.05363427,0.72035392,0.02621904,0.14450116,0.38808822,1.72094033,0.38717950,0.89769952
-2.09204602,4.13444069,0.05585019,0.71231250,0.02600193,0.15786384,0.40370151,1.80352444,0.39891513,0.91943171
-2.08604302,4.26533076,0.05850889,0.70372954,0.02582977,0.17168226,0.42093621,1.89059009,0.41075283,0.94228369
-2.08004002,4.40088242,0.06160951,0.69475037,0.02570044,0.18585434,0.43978802,1.98146542,0.42257416,0.96609683
-2.07403702,4.54009395,0.06515282,0.68553122,0.02561267,0.20027214,0.46026116,2.07543267,0.43424743,0.99069416
-2.06803402,4.68190059,0.06914102,0.67623494,0.02556590,0.21482497,0.48236907,2.17173491,0.44562992,1.01588313
-2.06203102,4.82519398,0.07357754,0.66702757,0.02556012,0.22940285,0.50613521,2.26958681,0.45657108,1.04146070
-2.05602801,4.96884905,0.07846705,0.65807588,0.02559582,0.24390028,0.53159411,2.36818859,0.46691675,1.06722041
-2.05002501,5.11175687,0.08381547,0.64954583,0.02567383,0.25822003,0.55879208,2.46674260,0.47651411,1.09296105
-2.04402201,5.25286104,0.08962994,0.64160170,0.02579533,0.27227673,0.58778767,2.56447116,0.48521719,1.11849642
-2.03801901,5.39119496,0.09591892,0.63440569,0.02596175,0.28600018,0.61865142,2.66063465,0.49289263,1.14366536
-2.03201601,5.52591706,0.10269210,0.62811774,0.02617478,0.29933802,0.65146464,2.75454842,0.49942531,1.16834146
-2.02601301,5.65634114,0.10996030,0.62289526,0.02643632,0.31225768,0.68631713,2.84559737,0.50472368,1.19244151
-2.02001001,5.78195927,0.11773514,0.61889251,0.02674849,0.32474741,0.72330363,2.93324710,0.50872420,1.21593203
-2.01400700,5.90245506,0.12602866,0.61625944,0.02711353,0.33681626,0.76251893,3.01705072,0.51139492,1.23883323
-2.00800400,6.01770582,0.13485262,0.61513986,0.02753375,0.34849301,0.80405168,3.09665089,0.51273766,1.26121994
-2.00200100,6.12777294,0.14421774,0.61566884,0.02801136,0.35982395,0.84797710,3.17177668,0.51278879,1.28321911
-1.99599800,6.23288054,0.15413271,0.61796939,0.02854839,0.37086972,0.89434885,3.24223565,0.51161856,1.30500397
-1.98999500,6.33338338,0.16460308,0.62214859,0.02914643,0.38170115,0.94319026,3.30790155,0.50932879,1.32678480
-1.98399200,6.42972578,0.17563008,0.62829322,0.02980643,0.39239446,0.99448559,3.36869866,0.50604914,1.34879680
-1.97798899,6.52239389,0.18720941,0.63646528,0.03052846,0.40302591,1.04817165,3.42458371,0.50193215,1.37128563
-1.97198599,6.61186427,0.19933006,0.64669749,0.03131146,0.41366628,1.10413018,3.47552710,0.49714706,1.39449121
-1.96598299,6.69855192,0.21197324,0.65898921,0.03215303,0.42437536,1.16218179,3.52149449,0.49187302,1.41863079
-1.95997999,6.78276107,0.22511149,0.67330293,0.03304917,0.43519684,1.22208149,3.56243048,0.48629172,1.44388201
-1.95397699,6.86464174,0.23870801,0.68956154,0.03399421,0.44615385,1.28351650,3.59824554,0.48057996,1.47036711
-1.94797399,6.94415492,0.25271621,0.70764667,0.03498060,0.45724538,1.34610644,3.62880722,0.47490245,1.49813891
-1.94197099,7.02104854,0.26707962,0.72739813,0.03599900,0.46844375,1.40940598,3.65393659,0.46940516,1.52716952
-1.93596798,7.09484567,0.28173204,0.74861448,0.03703824,0.47969347,1.47291013,3.67341006,0.46420964,1.55734235
-1.92996498,7.16484586,0.29659801,0.77105495,0.03808555,0.49091128,1.53606188,3.68696669,0.45940832,1.58844793
-1.92396198,7.23013953,0.31159350,0.79444234,0.03912668,0.50198765,1.59826200,3.69432055,0.45506129,1.62018379
-1.91795898,7.28963461,0.32662687,0.81846719,0.04014630,0.51278956,1.65888074,3.69517729,0.45119446,1.65215855
-1.91195598,7.34209413,0.34159999,0.84279282,0.04112831,0.52316444,1.71727090,3.68925389,0.44779931,1.68390001
-1.90595298,7.38618257,0.35640950,0.86706126,0.04205631,0.53294512,1.77278182,3.67630022,0.44483408,1.71486707
