energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.44272136,0.98769366,0.00023557,0.01528641,0.00080316,0.00000000,0.00149111,0.18319620,0.07790005,0.84352080
-3.43671836,0.96282984,0.00029358,0.01480999,0.00077719,0.00000000,0.00174767,0.17805948,0.07544443,0.82116693
-3.43071536,0.93796828,0.00036324,0.01453641,0.00075825,0.00000000,0.00206361,0.17375927,0.07339243,0.79739485
-3.42471236,0.91435901,0.00044623,0.01449266,0.00074788,0.00000000,0.00244803,0.17056221,0.07183099,0.77318444
-3.41870935,0.89331413,0.00054425,0.01470724,0.00074764,0.00000000,0.00291044,0.16874617,0.07085674,0.74956524
-3.41270635,0.87617646,0.00065905,0.01520950,0.00075913,0.00000000,0.00346058,0.16859375,0.07057276,0.72759134
-3.40670335,0.86428611,0.00079236,0.01602883,0.00078389,0.00000000,0.00410819,0.17038537,0.07108525,0.70831499
-3.40070035,0.85894567,0.00094582,0.01719394,0.00082342,0.00000000,0.00486269,0.17439183,0.07249996,0.69275953
-3.39469735,0.86138443,0.00112093,0.01873183,0.00087915,0.00000000,0.00573290,0.18086653,0.07491846,0.68189216
-3.38869435,0.87272233,0.00131896,0.02066689,0.00095235,0.00000000,0.00672662,0.19003732,0.07843435,0.67659715
-3.38269135,0.89393441,0.00154087,0.02301981,0.00104415,0.00000000,0.00785023,0.20209812,0.08312939,0.67765006
-3.37668834,0.92581629,0.00178724,0.02580643,0.00115544,0.00000000,0.00910824,0.21720046,0.08906960,0.68569356
-3.37068534,0.96895184,0.00205818,0.02903663,0.00128684,0.00000000,0.01050285,0.23544510,0.09630151,0.70121539
-3.36468234,1.02368370,0.00235325,0.03271314,0.00143868,0.00000000,0.01203354,0.25687414,0.10484858,0.72452907
-3.35867934,1.09008782,0.00267138,0.03683046,0.00161091,0.00000000,0.01369662,0.28146371,0.11470791,0.75575803
-3.35267634,1.16795323,0.00301084,0.04137386,0.00180307,0.00000000,0.01548492,0.30911780,0.12584749,0.79482361
-3.34667334,1.25676788,0.00336917,0.04631860,0.00201425,0.00000000,0.01738753,0.33966348,0.13820400,0.84143774
-3.34067034,1.35571199,0.00374320,0.05162932,0.00224307,0.00000000,0.01938961,0.37284803,0.15168142,0.89510067
-3.33466733,1.46365970,0.00412903,0.05725978,0.00248766,0.00000000,0.02147238,0.40833817,0.16615060,0.95510433
-3.32866433,1.57919002,0.00452207,0.06315301,0.00274562,0.00000000,0.02361324,0.44572201,0.18144986,1.02054178
-3.32266133,1.70060772,0.00491714,0.06924182,0.00301411,0.00000000,0.02578600,0.48451366,0.19738690,1.09032282
-3.31665833,1.82597430,0.00530851,0.07544981,0.00328979,0.00000000,0.02796134,0.52416095,0.21374183,1.16319603
-3.31065533,1.95314927,0.00569008,0.08169288,0.00356897,0.00000000,0.03010736,0.56405613,0.23027172,1.23777687
-3.30465233,2.07984091,0.00605552,0.08788121,0.00384760,0.00000000,0.03219035,0.60354956,0.24671622,1.31258160
-3.29864932,2.20366579,0.00639840,0.09392175,0.00412141,0.00000000,0.03417562,0.64196612,0.26280464,1.38606614
-3.29264632,2.32221543,0.00671243,0.09972111,0.00438604,0.00000000,0.03602848,0.67862388,0.27826387,1.45666913
-3.28664332,2.43312829,0.00699160,0.10518879,0.00463713,0.00000000,0.03771526,0.71285466,0.29282733,1.52285770
-3.28064032,2.53416478,0.00723043,0.11024076,0.00487047,0.00000000,0.03920439,0.74402566,0.30624445,1.58317479
-3.27463732,2.62328276,0.00742410,0.11480308,0.00508217,0.00000000,0.04046741,0.77156148,0.31829047,1.63628618
-3.26863432,2.69871075,0.00756862,0.11881570,0.00526881,0.00000000,0.04147999,0.79496571,0.32877616,1.68102576
-3.26263132,2.75901602,0.00766102,0.12223606,0.00542756,0.00000000,0.04222277,0.81384123,0.33755720,1.71643716
-3.25662831,2.80316498,0.00769938,0.12504251,0.00555636,0.00000000,0.04268216,0.82790839,0.34454276,1.74181021
-3.25062531,2.83057330,0.00768298,0.12723739,0.00565401,0.00000000,0.04285084,0.83702035,0.34970297,1.75671075
-3.24462231,2.84114369,0.00761225,0.12884956,0.00572029,0.00000000,0.04272817,0.84117490,0.35307501,1.76100255
-3.23861931,2.83528965,0.00748883,0.12993643,0.00575602,0.00000000,0.04232029,0.84052216,0.35476743,1.75486044
-3.23261631,2.81394424,0.00731547,0.13058521,0.00576312,0.00000000,0.04164006,0.83536791,0.35496266,1.73877398
-3.22661331,2.77855313,0.00709593,0.13091349,0.00574464,0.00000000,0.04070675,0.82617231,0.35391734,1.71354161
-3.22061031,2.73105216,0.00683492,0.13106886,0.00570471,0.00000000,0.03954550,0.81354389,0.35196057,1.68025530
-3.21460730,2.67382999,0.00653785,0.13122777,0.00564848,0.00000000,0.03818665,0.79822904,0.34948992,1.64027626
-3.20860430,2.60967692,0.00621075,0.13159345,0.00558209,0.00000000,0.03666485,0.78109732,0.34696526,1.59520258
-3.20260130,2.54172143,0.00585999,0.13239292,0.00551245,0.00000000,0.03501811,0.76312281,0.34490052,1.54682979
-3.19659830,2.47335631,0.00549217,0.13387312,0.00544719,0.00000000,0.03328671,0.74536223,0.34385350,1.49710567
-3.19059530,2.40815638,0.00511387,0.13629617,0.00539441,0.00000000,0.03151214,0.72893026,0.34441384,1.44808067
-3.18459230,2.34979001,0.00473150,0.13993379,0.00536249,0.00000000,0.02973598,0.71497267,0.34718950,1.40185536
-3.17858929,2.30192656,0.00435114,0.14506100,0.00535991,0.00000000,0.02799882,0.70463796,0.35279181,1.36052628
-3.17258629,2.26814191,0.00397838,0.15194909,0.00539495,0.00000000,0.02633930,0.69904810,0.36181957,1.32613167
-3.16658329,2.25182423,0.00361822,0.16085801,0.00547550,0.00000000,0.02479317,0.69926895,0.37484224,1.30059818
-3.16058029,2.25608177,0.00327501,0.17202836,0.00560881,0.00000000,0.02339251,0.70628106,0.39238291,1.28568984
-3.15457729,2.28365471,0.00295234,0.18567302,0.00580121,0.00000000,0.02216506,0.72095130,0.41490105,1.28296027
-3.14857429,2.33683280,0.00265308,0.20196871,0.00605795,0.00000000,0.02113369,0.74400610,0.44277577,1.29370904
-3.14257129,2.41738058,0.00237930,0.22104773,0.00638291,0.00000000,0.02031596,0.77600669,0.47628981,1.31894313
-3.13656828,2.52647184,0.00213238,0.24299001,0.00677849,0.00000000,0.01972392,0.81732710,0.51561489,1.35934413
-3.13056528,2.66463518,0.00191297,0.26781591,0.00724537,0.00000000,0.01936389,0.86813546,0.56079887,1.41524211
-3.12456228,2.83171230,0.00172110,0.29548000,0.00778248,0.00000000,0.01923652,0.92837921,0.61175522,1.48659662
-3.11855928,3.02683067,0.00155625,0.32586611,0.00838684,0.00000000,0.01933687,0.99777494,0.66825537,1.57298567
-3.11255628,3.24839233,0.00141738,0.35878408,0.00905356,0.00000000,0.01965461,1.07580330,0.72992442,1.67360327
-3.10655328,3.49407998,0.00130307,0.39396839,0.00977587,0.00000000,0.02017437,1.16170956,0.79624051,1.78726586
-3.10055028,3.76088171,0.00121156,0.43107899,0.01054519,0.00000000,0.02087613,1.25451040,0.86653843,1.91242824
-3.09454727,4.04513480,0.00114082,0.46970442,0.01135126,0.00000000,0.02173576,1.35300691,0.94001738,2.04720894
-3.08854427,4.34258908,0.00108869,0.50936748,0.01218230,0.00000000,0.02272560,1.45580423,1.01575331,2.18942524
-3.08254127,4.64848894,0.00105286,0.54953332,0.01302531,0.00000000,0.02381512,1.56133749,1.09271533,2.33663721
-3.07653827,4.95767320,0.00103100,0.58961989,0.01386633,0.00000000,0.02497166,1.66790377,1.16978632,2.48620024
-3.07053527,5.26469049,0.00102078,0.62901060,0.01469074,0.00000000,0.02616121,1.77369951,1.24578698,2.63532500
-3.06453227,5.56392751,0.00101993,0.66706870,0.01548370,0.00000000,0.02734927,1.87686229,1.31950282,2.78114334
-3.05852926,5.84974663,0.00102626,0.70315316,0.01623044,0.00000000,0.02850160,1.97551606,1.38971329,2.92077842
-3.05252626,6.11662858,0.00103771,0.73663536,0.01691672,0.00000000,0.02958518,2.06781828,1.45522201,3.05141694
-3.04652326,6.35931567,0.00105239,0.76691606,0.01752922,0.00000000,0.03056891,2.15200746,1.51488722,3.17038130
-3.04052026,6.57295050,0.00106856,0.79344200,0.01805582,0.00000000,0.03142445,2.22644958,1.56765131,3.27519917
-3.03451726,6.75320542,0.00108465,0.81572153,0.01848605,0.00000000,0.03212688,2.28968153,1.61256836,3.36366812
-3.02851426,6.89639768,0.00109932,0.83333862,0.01881125,0.00000000,0.03265529,2.34045024,1.64882876,3.43391286
-3.02251126,6.99958628,0.00111141,0.84596465,0.01902492,0.00000000,0.03299328,2.37774576,1.67577991,3.48443331
-3.01650825,7.06064667,0.00111994,0.85336768,0.01912277,0.00000000,0.03312927,2.40082733,1.69294239,3.51414132
-3.01050525,7.07832081,0.00112416,0.85541858,0.01910290,0.00000000,0.03305673,2.40924130,1.70002102,3.52238516
-3.00450225,7.05224073,0.00112349,0.85209406,0.01896576,0.00000000,0.03277419,2.40283039,1.69691040,3.50896067
-2.99849925,6.98292511,0.00111755,0.84347636,0.01871413,0.00000000,0.03228512,2.38173402,1.68369496,3.47410902
-2.99249625,6.87174948,0.00110612,0.82974966,0.01835297,0.00000000,0.03159769,2.34637992,1.66064349,3.41850125
-2.98649325,6.72089162,0.00108914,0.81119355,0.01788925,0.00000000,0.03072436,2.29746732,1.62819864,3.34321061
-2.98049025,6.53325497,0.00106672,0.78817369,0.01733172,0.00000000,0.02968137,2.23594280,1.58696181,3.24967386
-2.97448724,6.31237336,0.00103908,0.76113030,0.01669060,0.00000000,0.02848810,2.16296973,1.53767406,3.13964341
-2.96848424,6.06230130,0.00100656,0.73056477,0.01597732,0.00000000,0.02716644,2.07989265,1.48119407,3.01513225
-2.96248124,5.78749422,0.00096960,0.69702515,0.01520411,0.00000000,0.02573999,1.98819811,1.41847368,2.87835399
-2.95647824,5.49268344,0.00092871,0.66109098,0.01438374,0.00000000,0.02423343,1.88947339,1.35053222,2.73166032
-2.95047524,5.18275030,0.00088448,0.62335798,0.01352917,0.00000000,0.02267170,1.78536473,1.27843036,2.57747800
-2.94447224,4.86260387,0.00083751,0.58442335,0.01265321,0.00000000,0.02107941,1.67753636,1.20324439,2.41824782
-2.93846923,4.53706599,0.00078846,0.54487183,0.01176826,0.00000000,0.01948018,1.56763180,1.12604168,2.25636705
-2.93246623,4.21076684,0.00073796,0.50526323,0.01088607,0.00000000,0.01789611,1.45723830,1.04785807,2.09413729
-2.92646323,3.88805363,0.00068666,0.46612146,0.01001749,0.00000000,0.01634737,1.34785549,0.96967762,1.93371872
-2.92046023,3.57291401,0.00063517,0.42792553,0.00917234,0.00000000,0.01485181,1.24086881,0.89241521,1.77709176
-2.91445723,3.26891540,0.00058406,0.39110235,0.00835924,0.00000000,0.01342479,1.13752807,0.81690239,1.62602657
-2.90845423,2.97916042,0.00053386,0.35602169,0.00758555,0.00000000,0.01207898,1.03893136,0.74387640,1.48206046
-2.90245123,2.70625802,0.00048506,0.32299288,0.00685733,0.00000000,0.01082435,0.94601428,0.67397258,1.34648321
-2.89644822,2.45230963,0.00043807,0.29226349,0.00617930,0.00000000,0.00966819,0.85954416,0.60772005,1.22032972
-2.89044522,2.21890887,0.00039323,0.26401955,0.00555491,0.00000000,0.00861522,0.78011898,0.54554040,1.10437931
-2.88444222,2.00715326,0.00035082,0.23838728,0.00498633,0.00000000,0.00766777,0.70817051,0.48774928,0.99916114
-2.87843922,1.81766626,0.00031107,0.21543599,0.00447459,0.00000000,0.00682595,0.64397106,0.43456035,0.90496448
-2.87243622,1.65062765,0.00027412,0.19518201,0.00401962,0.00000000,0.00608795,0.58764320,0.38609146,0.82185341
-2.86643322,1.50581057,0.00024005,0.17759333,0.00362039,0.00000000,0.00545025,0.53917204,0.34237249,0.74968459
-2.86043022,1.38262348,0.00020890,0.16259487,0.00327501,0.00000000,0.00490788,0.49841920,0.30335450,0.68812775
-2.85442721,1.28015548,0.00018065,0.15007406,0.00298085,0.00000000,0.00445474,0.46513820,0.26891981,0.63668781
-2.84842421,1.19722354,0.00015523,0.13988657,0.00273465,0.00000000,0.00408379,0.43899053,0.23889261,0.59472815
-2.84242121,1.13242072,0.00013253,0.13186220,0.00253268,0.00000000,0.00378733,0.41956208,0.21304972,0.56149455
-2.83641821,1.08416402,0.00011243,0.12581057,0.00237082,0.00000000,0.00355720,0.40637948,0.19113118,0.53613921
-2.83041521,1.05074138,0.00009476,0.12152681,0.00224467,0.00000000,0.00338500,0.39892595,0.17285049,0.51774460
-2.82441221,1.03035690,0.00007935,0.11879681,0.00214971,0.00000000,0.00326227,0.39665644,0.15790408,0.50534682
-2.81840920,1.02117380,0.00006601,0.11740235,0.00208132,0.00000000,0.00318065,0.39901161,0.14597998,0.49795813
-2.81240620,1.02135458,0.00005456,0.11712572,0.00203495,0.00000000,0.00313202,0.40543061,0.13676545,0.49458857
-2.80640320,1.02909786,0.00004479,0.11775403,0.00200615,0.00000000,0.00310863,0.41536220,0.12995355,0.49426631
-2.80040020,1.04267152,0.00003653,0.11908301,0.00199068,0.00000000,0.00310320,0.42827423,0.12524848,0.49605651
-2.79439720,1.06044165,0.00002960,0.12092032,0.00198457,0.00000000,0.00310904,0.44366119,0.12236981,0.49907858
-2.78839420,1.08089700,0.00002382,0.12308830,0.00198416,0.00000000,0.00312010,0.46104976,0.12105551,0.50252138
-2.78239120,1.10266856,0.00001904,0.12542621,0.00198616,0.00000000,0.00313101,0.48000238,0.12106383,0.50565631
-2.77638819,1.12454400,0.00001512,0.12779180,0.00198771,0.00000000,0.00313719,0.50011869,0.12217423,0.50784797
-2.77038519,1.14547689,0.00001193,0.13006234,0.00198636,0.00000000,0.00313480,0.52103506,0.12418732,0.50856212
-2.76438219,1.16459065,0.00000935,0.13213498,0.00198011,0.00000000,0.00312081,0.54242244,0.12692409,0.50737092
-2.75837919,1.18117739,0.00000729,0.13392657,0.00196741,0.00000000,0.00309297,0.56398251,0.13022439,0.50395525
-2.75237619,1.19469200,0.00000565,0.13537289,0.00194715,0.00000000,0.00304980,0.58544284,0.13394508,0.49810420
-2.74637319,1.20474199,0.00000437,0.13642745,0.00191866,0.00000000,0.00299055,0.60655114,0.13795779,0.48971166
-2.74037019,1.21107378,0.00000337,0.13705982,0.00188162,0.00000000,0.00291512,0.62706932,0.14214657,0.47877044
-2.73436718,1.21355634,0.00000261,0.13725368,0.00183610,0.00000000,0.00282408,0.64676765,0.14640570,0.46536397
-2.72836418,1.21216306,0.00000205,0.13700461,0.00178247,0.00000000,0.00271850,0.66541963,0.15063754,0.44965607
-2.72236118,1.20695284,0.00000164,0.13631789,0.00172136,0.00000000,0.00259993,0.68279804,0.15475095,0.43187934
-2.71635818,1.19805164,0.00000138,0.13520615,0.00165361,0.00000000,0.00247029,0.69867246,0.15865999,0.41232248
-2.71035518,1.18563516,0.00000124,0.13368735,0.00158023,0.00000000,0.00233181,0.71280868,0.16228332,0.39131724
-2.70435218,1.16991373,0.00000121,0.13178279,0.00150231,0.00000000,0.00218691,0.72497010,0.16554416,0.36922554
-2.69834917,1.15111999,0.00000130,0.12951551,0.00142102,0.00000000,0.00203814,0.73492117,0.16837081,0.34642719
-2.69234617,1.12949989,0.00000150,0.12690909,0.00133752,0.00000000,0.00188808,0.74243282,0.17069784,0.32330878
-2.68634317,1.10530717,0.00000182,0.12398667,0.00125296,0.00000000,0.00173934,0.74728949,0.17246774,0.30025415
-2.68034017,1.07880138,0.00000229,0.12077049,0.00116842,0.00000000,0.00159442,0.74929751,0.17363295,0.27763657
-2.67433717,1.05024922,0.00000293,0.11728175,0.00108489,0.00000000,0.00145576,0.74829430,0.17415820,0.25581310
-2.66833417,1.01992861,0.00000378,0.11354069,0.00100326,0.00000000,0.00132564,0.74415766,0.17402293,0.23512094
-2.66233117,0.98813502,0.00000487,0.10956702,0.00092431,0.00000000,0.00120623,0.73681478,0.17322367,0.21587598
-2.65632816,0.95518914,0.00000627,0.10538043,0.00084868,0.00000000,0.00109956,0.72625016,0.17177623,0.19837316
-2.65032516,0.92144517,0.00000803,0.10100122,0.00077692,0.00000000,0.00100751,0.71251201,0.16971745,0.18288862
-2.64432216,0.88729886,0.00001023,0.09645092,0.00070945,0.00000000,0.00093191,0.69571651,0.16710647,0.16968320
-2.63831916,0.85319442,0.00001295,0.09175279,0.00064660,0.00000000,0.00087448,0.67604973,0.16402544,0.15900691
-2.63231616,0.81962970,0.00001629,0.08693224,0.00058863,0.00000000,0.00083692,0.65376688,0.16057940,0.15110397
-2.62631316,0.78715892,0.00002036,0.08201703,0.00053569,0.00000000,0.00082092,0.62918881,0.15689550,0.14621798
-2.62031016,0.75639265,0.00002529,0.07703722,0.00048794,0.00000000,0.00082820,0.60269599,0.15312142,0.14459664
-2.61430715,0.72799463,0.00003121,0.07202501,0.00044546,0.00000000,0.00086053,0.57472002,0.14942304,0.14649576
-2.60830415,0.70267540,0.00003826,0.06701425,0.00040832,0.00000000,0.00091973,0.54573315,0.14598143,0.15218205
-2.60230115,0.68118277,0.00004659,0.06203984,0.00037661,0.00000000,0.00100772,0.51623623,0.14298917,0.16193429
-2.59629815,0.66428935,0.00005638,0.05713698,0.00035039,0.00000000,0.00112645,0.48674560,0.14064619,0.17604266
-2.59029515,0.65277729,0.00006778,0.05234032,0.00032975,0.00000000,0.00127793,0.45777953,0.13915519,0.19480604
-2.58429215,0.64742089,0.00008096,0.04768309,0.00031481,0.00000000,0.00146418,0.42984466,0.13871667,0.21852704
-2.57828914,0.64896729,0.00009608,0.04319625,0.00030569,0.00000000,0.00168715,0.40342300,0.13952392,0.24750479
-2.57228614,0.65811587,0.00011331,0.03890773,0.00030255,0.00000000,0.00194868,0.37895999,0.14175776,0.28202561
-2.56628314,0.67549690,0.00013277,0.03484172,0.00030555,0.00000000,0.00225043,0.35685394,0.14558149,0.32235158
-2.56028014,0.70164995,0.00015460,0.03101819,0.00031487,0.00000000,0.00259373,0.33744705,0.15113589,0.36870743
-2.55427714,0.73700268,0.00017888,0.02745252,0.00033069,0.00000000,0.00297955,0.32101837,0.15853449,0.42126602
-2.54827414,0.78185050,0.00020567,0.02415535,0.00035316,0.00000000,0.00340835,0.30777859,0.16785928,0.48013296
-2.54227114,0.83633780,0.00023499,0.02113260,0.00038242,0.00000000,0.00387998,0.29786689,0.17915681,0.54533089
-2.53626813,0.90044124,0.00026683,0.01838561,0.00041856,0.00000000,0.00439357,0.29134952,0.19243484,0.61678400
-2.53026513,0.97395570,0.00030109,0.01591148,0.00046161,0.00000000,0.00494747,0.28822024,0.20765976,0.69430366
-2.52426213,1.05648358,0.00033765,0.01370352,0.00051153,0.00000000,0.00553912,0.28840235,0.22475468,0.77757562
-2.51825913,1.14742786,0.00037631,0.01175181,0.00056817,0.00000000,0.00616505,0.29175219,0.24359843,0.86614980
-2.51225613,1.24598965,0.00041681,0.01004373,0.00063127,0.00000000,0.00682077,0.29806385,0.26402550,0.95943318
-2.50625313,1.35117059,0.00045883,0.00856468,0.00070048,0.00000000,0.00750080,0.30707516,0.28582703,1.05668653
-2.50025013,1.46178064,0.00050198,0.00729866,0.00077527,0.00000000,0.00819872,0.31847449,0.30875293,1.15702553
-2.49424712,1.57645152,0.00054583,0.00622893,0.00085499,0.00000000,0.00890716,0.33190857,0.33251512,1.25942678
-2.48824412,1.69365593,0.00058987,0.00533858,0.00093885,0.00000000,0.00961792,0.34699091,0.35679200,1.36273890
-2.48224112,1.81173270,0.00063356,0.00461112,0.00102590,0.00000000,0.01032212,0.36331096,0.38123406,1.46569896
-2.47623812,1.92891751,0.00067633,0.00403092,0.00111506,0.00000000,0.01101032,0.38044375,0.40547061,1.56695393
-2.47023512,2.04337885,0.00071757,0.00358369,0.00120515,0.00000000,0.01167271,0.39795999,0.42911750,1.66508713
-2.46423212,2.15325848,0.00075667,0.00325685,0.00129485,0.00000000,0.01229936,0.41543641,0.45178574,1.75864880
-2.45822911,2.25671561,0.00079300,0.00303986,0.00138280,0.00000000,0.01288040,0.43246631,0.47309079,1.84619030
-2.45222611,2.35197340,0.00082599,0.00292450,0.00146758,0.00000000,0.01340631,0.44867004,0.49266222,1.92630077
-2.44622311,2.43736676,0.00085507,0.00290509,0.00154776,0.00000000,0.01386814,0.46370531,0.51015355,1.99764519
-2.44022011,2.51138964,0.00087972,0.00297868,0.00162196,0.00000000,0.01425778,0.47727691,0.52525194,2.05900247
-2.43421711,2.57274040,0.00089951,0.00314523,0.00168886,0.00000000,0.01456816,0.48914585,0.53768731,2.10930232
-2.42821411,2.62036340,0.00091406,0.00340768,0.00174725,0.00000000,0.01479348,0.49913735,0.54724066,2.14765936
-2.42221111,2.65348542,0.00092309,0.00377206,0.00179609,0.00000000,0.01492940,0.50714760,0.55375121,2.17340318
-2.41620810,2.67164513,0.00092642,0.00424749,0.00183452,0.00000000,0.01497315,0.51314891,0.55712204,2.18610302
-2.41020510,2.67471442,0.00092396,0.00484616,0.00186190,0.00000000,0.01492361,0.51719299,0.55732400,2.18558610
-2.40420210,2.66291047,0.00091574,0.00558329,0.00187786,0.00000000,0.01478142,0.51941215,0.55439767,2.17194857
-2.39819910,2.63679776,0.00090190,0.00647692,0.00188227,0.00000000,0.01454891,0.52001819,0.54845327,2.14555860
-2.39219610,2.59727966,0.00088268,0.00754770,0.00187528,0.00000000,0.01423005,0.51929894,0.53966835,2.10705124
-2.38619310,2.54557949,0.00085839,0.00881854,0.00185734,0.00000000,0.01383038,0.51761230,0.52828341,2.05731515
-2.38019010,2.48321158,0.00082948,0.01031422,0.00182912,0.00000000,0.01335680,0.51537784,0.51459557,1.99747147
-2.37418709,2.41194296,0.00079642,0.01206079,0.00179156,0.00000000,0.01281742,0.51306610,0.49895031,1.92884560
-2.36818409,2.33374692,0.00075979,0.01408491,0.00174581,0.00000000,0.01222128,0.51118575,0.48173175,1.85293276
-2.36218109,2.25074980,0.00072019,0.01641308,0.00169317,0.00000000,0.01157817,0.51026892,0.46335170,1.77135852
-2.35617809,2.16517274,0.00067824,0.01907070,0.00163512,0.00000000,0.01089829,0.51085504,0.44423788,1.68583574
-2.35017509,2.07927032,0.00063459,0.02208109,0.00157317,0.00000000,0.01019201,0.51347360,0.42482165,1.59811925
-2.34417209,1.99526785,0.00058988,0.02546438,0.00150893,0.00000000,0.00946964,0.51862635,0.40552587,1.50995992
-2.33816908,1.91529958,0.00054475,0.02923633,0.00144395,0.00000000,0.00874112,0.52676947,0.38675303,1.42305943
-2.33216608,1.84134949,0.00049976,0.03340719,0.00137974,0.00000000,0.00801583,0.53829626,0.36887431,1.33902744
-2.32616308,1.77519660,0.00045547,0.03798049,0.00131772,0.00000000,0.00730243,0.55352085,0.35221973,1.25934202
-2.32016008,1.71836635,0.00041236,0.04295196,0.00125914,0.00000000,0.00660864,0.57266366,0.33706984,1.18531487
-2.31415708,1.67208956,0.00037085,0.04830847,0.00120511,0.00000000,0.00594116,0.59583896,0.32364903,1.11806186
-2.30815408,1.63726991,0.00033129,0.05402727,0.00115650,0.00000000,0.00530559,0.62304513,0.31212083,1.05847980
-2.30215108,1.61446101,0.00029398,0.06007532,0.00111398,0.00000000,0.00470640,0.65415810,0.30258511,1.00722980
-2.29614807,1.60385349,0.00025912,0.06640891,0.00107801,0.00000000,0.00414693,0.68892818,0.29507737,0.96472743
-2.29014507,1.60527242,0.00022685,0.07297368,0.00104878,0.00000000,0.00362942,0.72698068,0.28956993,0.93113983
-2.28414207,1.61818512,0.00019726,0.07970487,0.00102628,0.00000000,0.00315508,0.76782039,0.28597507,0.90638946
-2.27813907,1.64171904,0.00017037,0.08652802,0.00101027,0.00000000,0.00272419,0.81083998,0.28414977,0.89016436
-2.27213607,1.67468916,0.00014614,0.09336000,0.00100033,0.00000000,0.00233618,0.85533229,0.28390210,0.88193428
-2.26613307,1.71563411,0.00012451,0.10011049,0.00099585,0.00000000,0.00198981,0.90050608,0.28499874,0.88097226
-2.26013007,1.76286003,0.00010535,0.10668375,0.00099609,0.00000000,0.00168323,0.94550510,0.28717352,0.88638088
-2.25412706,1.81449093,0.00008853,0.11298074,0.00100017,0.00000000,0.00141414,0.98942984,0.29013667,0.89712239
-2.24812406,1.86852401,0.00007388,0.11890149,0.00100715,0.00000000,0.00117992,1.03136130,0.29358444,0.91205195
-2.24212106,1.92288844,0.00006123,0.12434768,0.00101603,0.00000000,0.00097773,1.07038621,0.29720879,0.92995294
-2.23611806,1.97550587,0.00005040,0.12922532,0.00102580,0.00000000,0.00080459,1.10562271,0.30070682,0.94957345
-2.23011506,2.02435071,0.00004120,0.13344737,0.00103546,0.00000000,0.00065755,1.13624574,0.30378982,0.96966286
-2.22411206,2.06750857,0.00003344,0.13693641,0.00104406,0.00000000,0.00053365,1.16151122,0.30619142,0.98900750
-2.21810905,2.10323073,0.00002696,0.13962697,0.00105070,0.00000000,0.00043009,1.18077817,0.30767487,1.00646445
-2.21210605,2.12998318,0.00002158,0.14146768,0.00105461,0.00000000,0.00034422,1.19352794,0.30803908,1.02099242
-2.20610305,2.14648856,0.00001716,0.14242294,0.00105510,0.00000000,0.00027358,1.19937989,0.30712339,1.03167874
-2.20010005,2.15175959,0.00001356,0.14247427,0.00105166,0.00000000,0.00021592,1.19810291,0.30481089,1.03776195
-2.19409705,2.14512308,0.00001064,0.14162103,0.00104387,0.00000000,0.00016922,1.18962234,0.30103032,1.03864903
-2.18809405,2.12623383,0.00000830,0.13988065,0.00103152,0.00000000,0.00013170,1.17402218,0.29575645,1.03392708
-2.18209105,2.09507803,0.00000644,0.13728835,0.00101451,0.00000000,0.00010178,1.15154234,0.28900911,1.02336899
-2.17608804,2.05196638,0.00000498,0.13389625,0.00099292,0.00000000,0.00007811,1.12257132,0.28085085,1.00693327
-2.17008504,1.99751739,0.00000386,0.12977202,0.00096698,0.00000000,0.00005952,1.08763452,0.27138350,0.98475809
-2.16408204,1.93263178,0.00000300,0.12499707,0.00093706,0.00000000,0.00004505,1.04737877,0.26074366,0.95715005
-2.15807904,1.85845930,0.00000237,0.11966442,0.00090366,0.00000000,0.00003387,1.00255371,0.24909746,0.92456822
-2.15207604,1.77635932,0.00000193,0.11387622,0.00086741,0.00000000,0.00002530,0.95399080,0.23663473,0.88760432
-2.14607304,1.68785703,0.00000166,0.10774110,0.00082903,0.00000000,0.00001879,0.90258084,0.22356289,0.84695991
-2.14007004,1.59459701,0.00000153,0.10137153,0.00078934,0.00000000,0.00001389,0.84925076,0.21010060,0.80342160
-2.13406703,1.49829600,0.00000155,0.09488102,0.00074922,0.00000000,0.00001023,0.79494057,0.19647171,0.75783525
-2.12806403,1.40069648,0.00000171,0.08838161,0.00070961,0.00000000,0.00000755,0.74058124,0.18289932,0.71108032
-2.12206103,1.30352276,0.00000202,0.08198140,0.00067147,0.00000000,0.00000560,0.68707414,0.16960041,0.66404504
-2.11605803,1.20844083,0.00000250,0.07578239,0.00063580,0.00000000,0.00000424,0.63527250,0.15678105,0.61760343
-2.11005503,1.11702291,0.00000318,0.06987859,0.00060358,0.00000000,0.00000331,0.58596549,0.14463217,0.57259469
-2.10405203,1.03071752,0.00000411,0.06435448,0.00057581,0.00000000,0.00000274,0.53986486,0.13332621,0.52980545
-2.09804902,0.95082542,0.00000532,0.05928372,0.00055346,0.00000000,0.00000245,0.49759448,0.12301431,0.48995521
-2.09204602,0.87848143,0.00000689,0.05472829,0.00053744,0.00000000,0.00000240,0.45968259,0.11382438,0.45368507
-2.08604302,0.81464193,0.00000888,0.05073784,0.00052866,0.00000000,0.00000255,0.42655667,0.10585968,0.42154961
-2.08004002,0.76007776,0.00001139,0.04734941,0.00052797,0.00000000,0.00000291,0.39854069,0.09919808,0.39401185
