energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-2.91445723,2.29583742,-2.29583741,0.00125533,-0.00125533,0.11651905,-0.11651905,0.61985310,-0.61985310,1.46389238,-1.46389236,0.75407769,-0.75407773,0.00000000,-0.00000000,0.33429627,-0.33429624,0.00304489,-0.00304489
-2.90845423,2.31126685,-2.31126686,0.00123569,-0.00123569,0.11821410,-0.11821410,0.62246013,-0.62246013,1.46824252,-1.46824252,0.77001383,-0.77001387,0.00000000,-0.00000000,0.32960239,-0.32960236,0.00307019,-0.00307019
-2.90245123,2.33261459,-2.33261463,0.00121544,-0.00121544,0.12084001,-0.12084002,0.62492074,-0.62492074,1.47782749,-1.47782751,0.78520440,-0.78520443,0.00000000,-0.00000000,0.32621263,-0.32621261,0.00310239,-0.00310239
-2.89644822,2.35995967,-2.35995974,0.00119446,-0.00119446,0.12443642,-0.12443643,0.62721121,-0.62721122,1.49285390,-1.49285394,0.79945089,-0.79945093,0.00000000,-0.00000000,0.32417933,-0.32417931,0.00314111,-0.00314111
-2.89044522,2.39326495,-2.39326505,0.00117263,-0.00117263,0.12902720,-0.12902721,0.62929821,-0.62929822,1.51343833,-1.51343840,0.81256262,-0.81256265,0.00000000,-0.00000000,0.32352214,-0.32352212,0.00318575,-0.00318575
-2.88444222,2.43238590,-2.43238603,0.00114978,-0.00114978,0.13461992,-0.13461994,0.63114248,-0.63114248,1.53961082,-1.53961091,0.82436159,-0.82436162,0.00000000,-0.00000000,0.32422967,-0.32422967,0.00323558,-0.00323558
-2.87843922,2.47708059,-2.47708074,0.00112577,-0.00112577,0.14120543,-0.14120545,0.63270255,-0.63270256,1.57131919,-1.57131931,0.83468717,-0.83468719,0.00000000,-0.00000000,0.32626177,-0.32626176,0.00328970,-0.00328970
-2.87243622,2.52702018,-2.52702035,0.00110045,-0.00110045,0.14875759,-0.14875761,0.63393836,-0.63393837,1.60843369,-1.60843384,0.84340018,-0.84340020,0.00000000,-0.00000000,0.32955218,-0.32955218,0.00334710,-0.00334710
-2.86643322,2.58179929,-2.58179949,0.00107372,-0.00107372,0.15723317,-0.15723319,0.63481433,-0.63481434,1.65075144,-1.65075161,0.85038639,-0.85038641,0.00000000,-0.00000000,0.33401171,-0.33401171,0.00340670,-0.00340670
-2.86043022,2.64094579,-2.64094601,0.00104551,-0.00104551,0.16657195,-0.16657198,0.63530207,-0.63530208,1.69800048,-1.69800068,0.85555930,-0.85555931,0.00000000,-0.00000000,0.33953157,-0.33953158,0.00346737,-0.00346737
-2.85442721,2.70392960,-2.70392984,0.00101584,-0.00101584,0.17669714,-0.17669717,0.63538228,-0.63538230,1.74984328,-1.74984350,0.85886207,-0.85886208,0.00000000,-0.00000000,0.34598691,-0.34598692,0.00352798,-0.00352798
-2.84842421,2.77017059,-2.77017085,0.00098476,-0.00098476,0.18751595,-0.18751598,0.63504610,-0.63504611,1.80587958,-1.80587982,0.86026870,-0.86026870,0.00000000,-0.00000000,0.35324046,-0.35324048,0.00358740,-0.00358740
-2.84242121,2.83904551,-2.83904579,0.00095241,-0.00095241,0.19892066,-0.19892069,0.63429563,-0.63429564,1.86564894,-1.86564920,0.85978430,-0.85978430,0.00000000,-0.00000000,0.36114619,-0.36114622,0.00364455,-0.00364455
-2.83641821,2.90989425,-2.90989454,0.00091898,-0.00091898,0.21078997,-0.21079000,0.63314383,-0.63314384,1.92863313,-1.92863340,0.85744467,-0.85744466,0.00000000,-0.00000000,0.36955302,-0.36955305,0.00369845,-0.00369845
-2.83041521,2.98202577,-2.98202607,0.00088474,-0.00088474,0.22299082,-0.22299085,0.63161379,-0.63161380,1.99425880,-1.99425909,0.85331500,-0.85331498,0.00000000,-0.00000000,0.37830837,-0.37830839,0.00374819,-0.00374819
-2.82441221,3.05472409,-3.05472440,0.00084998,-0.00084998,0.23538061,-0.23538065,0.62973743,-0.62973744,2.06190092,-2.06190123,0.84748799,-0.84748797,0.00000000,-0.00000000,0.38726167,-0.38726170,0.00379298,-0.00379298
-2.81840920,3.12725477,-3.12725508,0.00081506,-0.00081506,0.24780989,-0.24780993,0.62755382,-0.62755383,2.13088735,-2.13088767,0.84008136,-0.84008133,0.00000000,-0.00000000,0.39626775,-0.39626778,0.00383218,-0.00383218
-2.81240620,3.19887224,-3.19887256,0.00078035,-0.00078035,0.26012536,-0.26012540,0.62510718,-0.62510720,2.20050493,-2.20050526,0.83123479,-0.83123476,0.00000000,-0.00000000,0.40518990,-0.40518993,0.00386526,-0.00386526
-2.80640320,3.26882830,-3.26882862,0.00074622,-0.00074622,0.27217328,-0.27217331,0.62244473,-0.62244474,2.27000745,-2.27000778,0.82110658,-0.82110655,0.00000000,-0.00000000,0.41390276,-0.41390279,0.00389185,-0.00389185
-2.80040020,3.33638185,-3.33638217,0.00071305,-0.00071305,0.28380301,-0.28380304,0.61961441,-0.61961442,2.33862557,-2.33862589,0.80986991,-0.80986987,0.00000000,-0.00000000,0.42229480,-0.42229483,0.00391171,-0.00391171
-2.79439720,3.40080998,-3.40081029,0.00068119,-0.00068119,0.29487081,-0.29487084,0.61666280,-0.61666281,2.40557874,-2.40557906,0.79770896,-0.79770892,0.00000000,-0.00000000,0.43027041,-0.43027044,0.00392476,-0.00392476
-2.78839420,3.46142012,-3.46142042,0.00065098,-0.00065098,0.30524345,-0.30524347,0.61363306,-0.61363307,2.47008895,-2.47008926,0.78481494,-0.78481490,0.00000000,-0.00000000,0.43775148,-0.43775151,0.00393104,-0.00393104
-2.78239120,3.51756308,-3.51756335,0.00062269,-0.00062269,0.31480180,-0.31480183,0.61056321,-0.61056322,2.53139588,-2.53139617,0.77138209,-0.77138205,0.00000000,-0.00000000,0.44467840,-0.44467843,0.00393069,-0.00393069
-2.77638819,3.56864633,-3.56864659,0.00059656,-0.00059656,0.32344407,-0.32344409,0.60748470,-0.60748471,2.58877310,-2.58877338,0.75760384,-0.75760380,0.00000000,-0.00000000,0.45101050,-0.45101053,0.00392401,-0.00392401
-2.77038519,3.61414722,-3.61414746,0.00057274,-0.00057274,0.33108858,-0.33108860,0.60442131,-0.60442132,2.64154461,-2.64154487,0.74366907,-0.74366903,0.00000000,-0.00000000,0.45672579,-0.45672581,0.00391134,-0.00391134
-2.76438219,3.65362521,-3.65362542,0.00055135,-0.00055135,0.33767597,-0.33767598,0.60138849,-0.60138850,2.68910097,-2.68910120,0.72975873,-0.72975870,0.00000000,-0.00000000,0.46182003,-0.46182005,0.00389313,-0.00389313
-2.75837919,3.68673276,-3.68673294,0.00053242,-0.00053242,0.34317075,-0.34317076,0.59839306,-0.59839307,2.73091447,-2.73091468,0.71604275,-0.71604272,0.00000000,-0.00000000,0.46630524,-0.46630526,0.00386989,-0.00386989
-2.75237619,3.71322407,-3.71322423,0.00051592,-0.00051592,0.34756206,-0.34756207,0.59543335,-0.59543336,2.76655247,-2.76655264,0.70267732,-0.70267729,0.00000000,-0.00000000,0.47020752,-0.47020753,0.00384216,-0.00384216
-2.74637319,3.73296137,-3.73296149,0.00050179,-0.00050179,0.35086364,-0.35086365,0.59249970,-0.59249971,2.79568832,-2.79568847,0.68980272,-0.68980269,0.00000000,-0.00000000,0.47356442,-0.47356444,0.00381054,-0.00381054
-2.74037019,3.74591809,-3.74591818,0.00048987,-0.00048987,0.35311300,-0.35311301,0.58957528,-0.58957528,2.81810942,-2.81810953,0.67754157,-0.67754154,0.00000000,-0.00000000,0.47642189,-0.47642191,0.00377559,-0.00377559
-2.73436718,3.75217906,-3.75217912,0.00048000,-0.00048000,0.35436975,-0.35436976,0.58663726,-0.58663726,2.83372185,-2.83372192,0.66599767,-0.66599764,0.00000000,-0.00000000,0.47883098,-0.47883099,0.00373791,-0.00373791
-2.72836418,3.75193729,-3.75193731,0.00047196,-0.00047196,0.35471325,-0.35471326,0.58365822,-0.58365822,2.84255164,-2.84255168,0.65525541,-0.65525538,0.00000000,-0.00000000,0.48084439,-0.48084440,0.00369806,-0.00369806
-2.72236118,3.74548780,-3.74548780,0.00046554,-0.00046554,0.35423962,-0.35423962,0.58060778,-0.58060777,2.84474240,-2.84474240,0.64537973,-0.64537970,0.00000000,-0.00000000,0.48251316,-0.48251317,0.00365657,-0.00365657
-2.71635818,3.73321866,-3.73321862,0.00046049,-0.00046049,0.35305819,-0.35305819,0.57745432,-0.57745432,2.84054968,-2.84054966,0.63641672,-0.63641670,0.00000000,-0.00000000,0.48388353,-0.48388354,0.00361392,-0.00361392
-2.71035518,3.71559965,-3.71559959,0.00045662,-0.00045662,0.35128759,-0.35128759,0.57416688,-0.57416687,2.83033232,-2.83033227,0.62839479,-0.62839477,0.00000000,-0.00000000,0.48499419,-0.48499420,0.00357056,-0.00357056
-2.70435218,3.69316931,-3.69316922,0.00045373,-0.00045373,0.34905160,-0.34905159,0.57071699,-0.57071698,2.81454129,-2.81454120,0.62132635,-0.62132634,0.00000000,-0.00000000,0.48587411,-0.48587411,0.00352685,-0.00352685
-2.69834917,3.66652089,-3.66652078,0.00045169,-0.00045169,0.34647487,-0.34647487,0.56708057,-0.56708055,2.79370659,-2.79370648,0.61521012,-0.61521011,0.00000000,-0.00000000,0.48654095,-0.48654096,0.00348309,-0.00348309
-2.69234617,3.63628798,-3.63628785,0.00045044,-0.00045044,0.34367879,-0.34367879,0.56323967,-0.56323965,2.76842304,-2.76842290,0.61003383,-0.61003382,0.00000000,-0.00000000,0.48700030,-0.48700031,0.00343954,-0.00343954
-2.68634317,3.60313058,-3.60313044,0.00044999,-0.00044999,0.34077746,-0.34077746,0.55918419,-0.55918417,2.73933537,-2.73933521,0.60577739,-0.60577738,0.00000000,-0.00000000,0.48724563,-0.48724563,0.00339636,-0.00339636
-2.68034017,3.56772215,-3.56772199,0.00045045,-0.00045045,0.33787407,-0.33787407,0.55491339,-0.55491337,2.70712357,-2.70712340,0.60241637,-0.60241637,0.00000000,-0.00000000,0.48725903,-0.48725903,0.00335366,-0.00335366
-2.67433717,3.53073823,-3.53073806,0.00045206,-0.00045206,0.33505777,-0.33505778,0.55043722,-0.55043720,2.67248892,-2.67248874,0.59992574,-0.59992574,0.00000000,-0.00000000,0.48701273,-0.48701274,0.00331149,-0.00331149
-2.66833417,3.49284715,-3.49284698,0.00045518,-0.00045518,0.33240103,-0.33240103,0.54577743,-0.54577740,2.63614124,-2.63614105,0.59828374,-0.59828374,0.00000000,-0.00000000,0.48647131,-0.48647131,0.00326985,-0.00326985
-2.66233117,3.45470288,-3.45470271,0.00046033,-0.00046033,0.32995767,-0.32995768,0.54096849,-0.54096847,2.59878780,-2.59878760,0.59747568,-0.59747568,0.00000000,-0.00000000,0.48559436,-0.48559437,0.00322870,-0.00322870
-2.65632816,3.41694024,-3.41694007,0.00046818,-0.00046818,0.32776171,-0.32776171,0.53605819,-0.53605817,2.56112396,-2.56112376,0.59749762,-0.59749763,0.00000000,-0.00000000,0.48433968,-0.48433968,0.00318795,-0.00318795
-2.65032516,3.38017227,-3.38017210,0.00047956,-0.00047956,0.32582676,-0.32582676,0.53110795,-0.53110792,2.52382577,-2.52382558,0.59835973,-0.59835974,0.00000000,-0.00000000,0.48266662,-0.48266662,0.00314751,-0.00314751
-2.64432216,3.34498941,-3.34498925,0.00049548,-0.00049548,0.32414634,-0.32414635,0.52619277,-0.52619274,2.48754423,-2.48754405,0.60008905,-0.60008906,0.00000000,-0.00000000,0.48053954,-0.48053953,0.00310729,-0.00310729
-2.63831916,3.31196015,-3.31196000,0.00051713,-0.00051713,0.32269488,-0.32269489,0.52140089,-0.52140087,2.45290110,-2.45290092,0.60273158,-0.60273160,0.00000000,-0.00000000,0.47793107,-0.47793106,0.00306718,-0.00306718
-2.63231616,3.28163224,-3.28163210,0.00054587,-0.00054587,0.32142938,-0.32142939,0.51683295,-0.51683292,2.42048574,-2.42048557,0.60635351,-0.60635353,0.00000000,-0.00000000,0.47482513,-0.47482513,0.00302712,-0.00302712
-2.62631316,3.25453402,-3.25453390,0.00058321,-0.00058321,0.32029173,-0.32029174,0.51260068,-0.51260066,2.39085260,-2.39085246,0.61104129,-0.61104132,0.00000000,-0.00000000,0.47121938,-0.47121937,0.00298706,-0.00298706
-2.62031016,3.23117491,-3.23117482,0.00063083,-0.00063083,0.31921160,-0.31921160,0.50882517,-0.50882514,2.36451878,-2.36451866,0.61690049,-0.61690052,0.00000000,-0.00000000,0.46712703,-0.46712702,0.00294701,-0.00294701
-2.61430715,3.21204431,-3.21204424,0.00069052,-0.00069052,0.31810967,-0.31810968,0.50563447,-0.50563445,2.34196105,-2.34196095,0.62405337,-0.62405340,0.00000000,-0.00000000,0.46257791,-0.46257789,0.00290703,-0.00290703
-2.60830415,3.19760824,-3.19760819,0.00076419,-0.00076419,0.31690126,-0.31690127,0.50316074,-0.50316072,2.32361194,-2.32361186,0.63263490,-0.63263494,0.00000000,-0.00000000,0.45761863,-0.45761862,0.00286723,-0.00286723
-2.60230115,3.18830317,-3.18830314,0.00085380,-0.00085380,0.31549997,-0.31549997,0.50153670,-0.50153669,2.30985442,-2.30985436,0.64278748,-0.64278753,0.00000000,-0.00000000,0.45231186,-0.45231184,0.00282779,-0.00282779
-2.59629815,3.18452659,-3.18452659,0.00096135,-0.00096135,0.31382139,-0.31382139,0.50089161,-0.50089161,2.30101491,-2.30101488,0.65465421,-0.65465426,0.00000000,-0.00000000,0.44673462,-0.44673460,0.00278893,-0.00278893
-2.59029515,3.18662436,-3.18662440,0.00108878,-0.00108878,0.31178662,-0.31178662,0.50134671,-0.50134671,2.29735457,-2.29735456,0.66837095,-0.66837101,0.00000000,-0.00000000,0.44097580,-0.44097578,0.00275094,-0.00275094
-2.58429215,3.19487485,-3.19487491,0.00123797,-0.00123797,0.30932544,-0.30932544,0.50301024,-0.50301024,2.29905887,-2.29905889,0.68405744,-0.68405751,0.00000000,-0.00000000,0.43513276,-0.43513274,0.00271414,-0.00271414
-2.57828914,3.20947047,-3.20947056,0.00141062,-0.00141062,0.30637902,-0.30637902,0.50597219,-0.50597220,2.30622595,-2.30622600,0.70180772,-0.70180780,0.00000000,-0.00000000,0.42930735,-0.42930733,0.00267887,-0.00267887
-2.57228614,3.23049741,-3.23049753,0.00160822,-0.00160822,0.30290208,-0.30290207,0.51029904,-0.51029905,2.31885422,-2.31885429,0.72168029,-0.72168038,0.00000000,-0.00000000,0.42360145,-0.42360143,0.00264549,-0.00264549
-2.56628314,3.25791462,-3.25791477,0.00183194,-0.00183194,0.29886437,-0.29886436,0.51602850,-0.51602852,2.33682988,-2.33682998,0.74368853,-0.74368863,0.00000000,-0.00000000,0.41811216,-0.41811215,0.00261434,-0.00261434
-2.56028014,3.29153341,-3.29153358,0.00208258,-0.00208259,0.29425144,-0.29425143,0.52316478,-0.52316481,2.35991551,-2.35991564,0.76779178,-0.76779189,0.00000000,-0.00000000,0.41292702,-0.41292700,0.00258572,-0.00258572
-2.55427714,3.33099921,-3.33099941,0.00236051,-0.00236051,0.28906474,-0.28906472,0.53167444,-0.53167447,2.38774049,-2.38774064,0.79388774,-0.79388785,0.00000000,-0.00000000,0.40811934,-0.40811933,0.00255989,-0.00255989
-2.54827414,3.37577702,-3.37577725,0.00266554,-0.00266554,0.28332096,-0.28332094,0.54148321,-0.54148325,2.41979448,-2.41979464,0.82180660,-0.82180672,0.00000000,-0.00000000,0.40374411,-0.40374409,0.00253703,-0.00253703
-2.54227114,3.42514211,-3.42514235,0.00299694,-0.00299695,0.27705087,-0.27705085,0.55247401,-0.55247405,2.45542491,-2.45542509,0.85130748,-0.85130761,0.00000000,-0.00000000,0.39983440,-0.39983439,0.00251719,-0.00251719
-2.53626813,3.47817737,-3.47817763,0.00335336,-0.00335336,0.27029750,-0.27029748,0.56448643,-0.56448648,2.49383940,-2.49383959,0.88207755,-0.88207768,0.00000000,-0.00000000,0.39639883,-0.39639882,0.00250033,-0.00250033
-2.53026513,3.53377853,-3.53377880,0.00373278,-0.00373278,0.26311408,-0.26311405,0.57731784,-0.57731789,2.53411378,-2.53411397,0.91373407,-0.91373420,0.00000000,-0.00000000,0.39341996,-0.39341995,0.00248629,-0.00248629
-2.52426213,3.59066781,-3.59066807,0.00413252,-0.00413252,0.25556159,-0.25556156,0.59072615,-0.59072620,2.57520608,-2.57520627,0.94582959,-0.94582972,0.00000000,-0.00000000,0.39085395,-0.39085394,0.00247476,-0.00247476
-2.51825913,3.64741651,-3.64741677,0.00454927,-0.00454928,0.24770632,-0.24770630,0.60443444,-0.60443449,2.61597671,-2.61597690,0.97786035,-0.97786048,0.00000000,-0.00000000,0.38863140,-0.38863140,0.00246531,-0.00246531
-2.51225613,3.70247624,-3.70247649,0.00497910,-0.00497910,0.23961741,-0.23961738,0.61813722,-0.61813727,2.65521437,-2.65521456,1.00927753,-1.00927766,0.00000000,-0.00000000,0.38665948,-0.38665948,0.00245736,-0.00245736
-2.50625313,3.75421796,-3.75421819,0.00541749,-0.00541749,0.23136451,-0.23136448,0.63150819,-0.63150824,2.69166717,-2.69166734,1.03950127,-1.03950139,0.00000000,-0.00000000,0.38482518,-0.38482517,0.00245025,-0.00245025
-2.50025013,3.80097775,-3.80097795,0.00585946,-0.00585946,0.22301582,-0.22301579,0.64420932,-0.64420937,2.72407780,-2.72407795,1.06793672,-1.06793682,0.00000000,-0.00000000,0.38299959,-0.38299958,0.00244321,-0.00244321
-2.49424712,3.84110729,-3.84110746,0.00629964,-0.00629964,0.21463639,-0.21463636,0.65590083,-0.65590087,2.75122156,-2.75122168,1.09399168,-1.09399178,0.00000000,-0.00000000,0.38104311,-0.38104310,0.00243541,-0.00243541
-2.48824412,3.87302718,-3.87302731,0.00673239,-0.00673239,0.20628682,-0.20628679,0.66625166,-0.66625170,2.77194549,-2.77194559,1.11709503,-1.11709511,0.00000000,-0.00000000,0.37881115,-0.37881114,0.00242598,-0.00242598
-2.48224112,3.89528049,-3.89528058,0.00715192,-0.00715192,0.19802244,-0.19802241,0.67495006,-0.67495009,2.78520705,-2.78520711,1.13671498,-1.13671505,0.00000000,-0.00000000,0.37616020,-0.37616019,0.00241405,-0.00241405
-2.47623812,3.90658408,-3.90658413,0.00755246,-0.00755246,0.18989274,-0.18989271,0.68171367,-0.68171369,2.79011029,-2.79011032,1.15237667,-1.15237672,0.00000000,-0.00000000,0.37295394,-0.37295392,0.00239878,-0.00239878
-2.47023512,3.90587528,-3.90587527,0.00792836,-0.00792836,0.18194132,-0.18194129,0.68629884,-0.68629885,2.78593804,-2.78593803,1.16367788,-1.16367791,0.00000000,-0.00000000,0.36906906,-0.36906904,0.00237939,-0.00237939
-2.46423212,3.89235138,-3.89235131,0.00827426,-0.00827426,0.17420598,-0.17420595,0.68850849,-0.68850850,2.77217829,-2.77217823,1.17030245,-1.17030246,0.00000000,-0.00000000,0.36440054,-0.36440051,0.00235520,-0.00235520
-2.45822911,3.86550027,-3.86550016,0.00858523,-0.00858523,0.16671905,-0.16671903,0.68819842,-0.68819841,2.74854361,-2.74854351,1.17203064,-1.17203064,0.00000000,-0.00000000,0.35886611,-0.35886608,0.00232568,-0.00232568
-2.45222611,3.82512047,-3.82512030,0.00885687,-0.00885687,0.15950792,-0.15950789,0.68528153,-0.68528152,2.71498258,-2.71498244,1.16874598,-1.16874595,0.00000000,-0.00000000,0.35240976,-0.35240973,0.00229041,-0.00229041
-2.44622311,3.77132960,-3.77132937,0.00908542,-0.00908542,0.15259547,-0.15259545,0.67973001,-0.67972999,2.67168266,-2.67168249,1.16043829,-1.16043824,0.00000000,-0.00000000,0.34500402,-0.34500399,0.00224915,-0.00224915
-2.44022011,3.70456110,-3.70456082,0.00926786,-0.00926786,0.14600060,-0.14600058,0.67157523,-0.67157520,2.61906439,-2.61906418,1.14720291,-1.14720285,0.00000000,-0.00000000,0.33665110,-0.33665107,0.00220186,-0.00220186
-2.43421711,3.62554929,-3.62554897,0.00940197,-0.00940197,0.13973858,-0.13973856,0.66090549,-0.66090545,2.55776727,-2.55776702,1.12923605,-1.12923597,0.00000000,-0.00000000,0.32738273,-0.32738269,0.00214863,-0.00214863
-2.42821411,3.53530367,-3.53530330,0.00948634,-0.00948634,0.13382133,-0.13382131,0.64786177,-0.64786172,2.48862806,-2.48862778,1.10682670,-1.10682660,0.00000000,-0.00000000,0.31725881,-0.31725877,0.00208977,-0.00208977
-2.42221111,3.43507387,-3.43507346,0.00952044,-0.00952044,0.12825752,-0.12825750,0.63263167,-0.63263162,2.41265254,-2.41265223,1.08034547,-1.08034536,0.00000000,-0.00000000,0.30636505,-0.30636500,0.00202571,-0.00202571
-2.41620810,3.32630709,-3.32630666,0.00950454,-0.00950454,0.12305257,-0.12305256,0.61544204,-0.61544198,2.33098228,-2.33098195,1.05023103,-1.05023090,0.00000000,-0.00000000,0.29480959,-0.29480954,0.00195705,-0.00195705
-2.41020510,3.21060010,-3.21059965,0.00943974,-0.00943974,0.11820849,-0.11820847,0.59655044,-0.59655037,2.24485783,-2.24485749,1.01697472,-1.01697458,0.00000000,-0.00000000,0.28271901,-0.28271896,0.00188449,-0.00188449
-2.40420210,3.08964811,-3.08964763,0.00932788,-0.00932788,0.11372363,-0.11372362,0.57623609,-0.57623602,2.15558015,-2.15557980,0.98110423,-0.98110408,0.00000000,-0.00000000,0.27023379,-0.27023374,0.00180885,-0.00180885
-2.39819910,2.96519287,-2.96519238,0.00917150,-0.00917150,0.10959247,-0.10959245,0.55479062,-0.55479054,2.06447196,-2.06447161,0.94316690,-0.94316674,0.00000000,-0.00000000,0.25750350,-0.25750345,0.00173097,-0.00173097
-2.39219610,2.83897229,-2.83897180,0.00897372,-0.00897372,0.10580530,-0.10580529,0.53250906,-0.53250898,1.97284056,-1.97284020,0.90371359,-0.90371343,0.00000000,-0.00000000,0.24468198,-0.24468193,0.00165177,-0.00165177
-2.38619310,2.71267341,-2.71267292,0.00873821,-0.00873821,0.10234812,-0.10234811,0.50968140,-0.50968132,1.88194350,-1.88194316,0.86328359,-0.86328343,0.00000000,-0.00000000,0.23192273,-0.23192268,0.00157214,-0.00157214
-2.38019010,2.58789060,-2.58789013,0.00846904,-0.00846904,0.09920249,-0.09920248,0.48658517,-0.48658509,1.79295847,-1.79295813,0.82239117,-0.82239100,0.00000000,-0.00000000,0.21937455,-0.21937451,0.00149296,-0.00149296
-2.37418709,2.46609018,-2.46608972,0.00817062,-0.00817062,0.09634567,-0.09634566,0.46347903,-0.46347895,1.70695796,-1.70695763,0.78151420,-0.78151404,0.00000000,-0.00000000,0.20717784,-0.20717779,0.00141506,-0.00141506
-2.36818409,2.34858232,-2.34858188,0.00784757,-0.00784757,0.09375087,-0.09375086,0.44059784,-0.44059776,1.62488955,-1.62488925,0.74108521,-0.74108505,0.00000000,-0.00000000,0.19546134,-0.19546129,0.00133921,-0.00133921
-2.36218109,2.23650079,-2.23650038,0.00750466,-0.00750465,0.09138772,-0.09138772,0.41814897,-0.41814889,1.54756197,-1.54756168,0.70148481,-0.70148465,0.00000000,-0.00000000,0.18433970,-0.18433966,0.00126609,-0.00126609
-2.35617809,2.13079042,-2.13079004,0.00714669,-0.00714669,0.08922292,-0.08922291,0.39631016,-0.39631009,1.47563680,-1.47563654,0.66303772,-0.66303757,0.00000000,-0.00000000,0.17391166,-0.17391163,0.00119627,-0.00119627
-2.35017509,2.03220204,-2.03220168,0.00677845,-0.00677845,0.08722105,-0.08722104,0.37522859,-0.37522851,1.40962572,-1.40962549,0.62601116,-0.62601102,0.00000000,-0.00000000,0.16425898,-0.16425895,0.00113024,-0.00113024
-2.34417209,1.94129422,-1.94129390,0.00640457,-0.00640457,0.08534559,-0.08534558,0.35502120,-0.35502113,1.34989260,-1.34989239,0.59061539,-0.59061526,0.00000000,-0.00000000,0.15544599,-0.15544596,0.00106837,-0.00106837
-2.33816908,1.85844101,-1.85844072,0.00602954,-0.00602953,0.08355997,-0.08355996,0.33577609,-0.33577602,1.29665993,-1.29665975,0.55700612,-0.55700599,0.00000000,-0.00000000,0.14751979,-0.14751977,0.00101092,-0.00101092
-2.33216608,1.78384454,-1.78384429,0.00565756,-0.00565755,0.08182873,-0.08182872,0.31755469,-0.31755462,1.25001876,-1.25001861,0.52528843,-0.52528831,0.00000000,-0.00000000,0.14051099,-0.14051097,0.00095806,-0.00095806
-2.32616308,1.71755154,-1.71755132,0.00529255,-0.00529255,0.08011865,-0.08011864,0.30039459,-0.30039453,1.20994143,-1.20994130,0.49552182,-0.49552171,0.00000000,-0.00000000,0.13443486,-0.13443484,0.00090986,-0.00090986
-2.32016008,1.65947260,-1.65947241,0.00493810,-0.00493810,0.07839988,-0.07839987,0.28431282,-0.28431276,1.17629622,-1.17629612,0.46772599,-0.46772588,0.00000000,-0.00000000,0.12929286,-0.12929285,0.00086631,-0.00086631
-2.31415708,1.60940323,-1.60940307,0.00459741,-0.00459741,0.07664689,-0.07664689,0.26930931,-0.26930926,1.14886335,-1.14886328,0.44188698,-0.44188689,0.00000000,-0.00000000,0.12507454,-0.12507453,0.00082732,-0.00082732
-2.30815408,1.56704572,-1.56704560,0.00427329,-0.00427329,0.07483938,-0.07483938,0.25537041,-0.25537036,1.12735154,-1.12735150,0.41796342,-0.41796333,0.00000000,-0.00000000,0.12175951,-0.12175950,0.00079277,-0.00079277
-2.30215108,1.53203109,-1.53203100,0.00396813,-0.00396813,0.07296290,-0.07296289,0.24247231,-0.24247226,1.11141469,-1.11141466,0.39589242,-0.39589233,0.00000000,-0.00000000,0.11931965,-0.11931965,0.00076246,-0.00076246
-2.29614807,1.50394034,-1.50394028,0.00368390,-0.00368390,0.07100930,-0.07100929,0.23058422,-0.23058417,1.10066809,-1.10066809,0.37559517,-0.37559510,0.00000000,-0.00000000,0.11772135,-0.11772135,0.00073617,-0.00073617
-2.29014507,1.48232462,-1.48232458,0.00342219,-0.00342219,0.06897700,-0.06897699,0.21967122,-0.21967118,1.09470399,-1.09470400,0.35698187,-0.35698180,0.00000000,-0.00000000,0.11692772,-0.11692772,0.00071368,-0.00071368
-2.28414207,1.46672371,-1.46672369,0.00318416,-0.00318416,0.06687089,-0.06687088,0.20969676,-0.20969672,1.09310594,-1.09310597,0.33995592,-0.33995586,0.00000000,-0.00000000,0.11690078,-0.11690079,0.00069474,-0.00069474
-2.27813907,1.45668259,-1.45668259,0.00297063,-0.00297063,0.06470212,-0.06470211,0.20062467,-0.20062464,1.09546200,-1.09546204,0.32441752,-0.32441746,0.00000000,-0.00000000,0.11760348,-0.11760349,0.00067910,-0.00067910
-2.27213607,1.45176577,-1.45176580,0.00278206,-0.00278206,0.06248759,-0.06248758,0.19242080,-0.19242077,1.10137619,-1.10137625,0.31026641,-0.31026636,0.00000000,-0.00000000,0.11900150,-0.11900151,0.00066654,-0.00066654
-2.26613307,1.45156914,-1.45156918,0.00261860,-0.00261860,0.06024923,-0.06024922,0.18505414,-0.18505411,1.11047837,-1.11047844,0.29740408,-0.29740403,0.00000000,-0.00000000,0.12106482,-0.12106483,0.00065685,-0.00065685
-2.26013007,1.45572900,-1.45572906,0.00248017,-0.00248017,0.05801317,-0.05801316,0.17849751,-0.17849749,1.12243206,-1.12243214,0.28573527,-0.28573523,0.00000000,-0.00000000,0.12376889,-0.12376891,0.00064983,-0.00064983
-2.25412706,1.46392829,-1.46392836,0.00236642,-0.00236642,0.05580870,-0.05580869,0.17272792,-0.17272790,1.13694009,-1.13694018,0.27516904,-0.27516900,0.00000000,-0.00000000,0.12709548,-0.12709550,0.00064534,-0.00064534
