energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.11255628,2.39198871,0.02030400,0.00230989,0.04882720,0.53415337,1.63490697,0.88895654,0.00000000
-3.10655328,2.37067994,0.01908077,0.00224492,0.05101987,0.55152194,1.60624045,0.89327951,0.00000000
-3.10055028,2.34911818,0.01786849,0.00217738,0.05340793,0.57047130,1.57606941,0.89883254,0.00000000
-3.09454727,2.32831691,0.01668520,0.00210865,0.05600380,0.59103700,1.54518134,0.90587562,0.00000000
-3.08854427,2.30917592,0.01554717,0.00203999,0.05881437,0.61318471,1.51431740,0.91459250,0.00000000
-3.08254127,2.29245040,0.01446870,0.00197252,0.06184003,0.63680460,1.48415111,0.92508007,0.00000000
-3.07653827,2.27872622,0.01346207,0.00190717,0.06507416,0.66170857,1.45527056,0.93734084,0.00000000
-3.07053527,2.26840265,0.01253763,0.00184475,0.06850259,0.68763073,1.42816467,0.95127914,0.00000000
-3.06453227,2.26168339,0.01170388,0.00178583,0.07210356,0.71423134,1.40321431,0.96670139,0.00000000
-3.05852926,2.25857638,0.01096777,0.00173083,0.07584787,0.74110428,1.38068836,0.98332041,0.00000000
-3.05252626,2.25890234,0.01033489,0.00167998,0.07969934,0.76778775,1.36074502,1.00076398,0.00000000
-3.04652326,2.26231173,0.00980986,0.00163338,0.08361565,0.79377807,1.34343784,1.01858712,0.00000000
-3.04052026,2.26830890,0.00939663,0.00159097,0.08754938,0.81854580,1.32872619,1.03628780,0.00000000
-3.03451726,2.27628250,0.00909882,0.00155258,0.09144939,0.84155377,1.31648926,1.05332540,0.00000000
-3.02851426,2.28554002,0.00892004,0.00151799,0.09526230,0.86227603,1.30654275,1.06914098,0.00000000
-3.02251126,2.29534494,0.00886417,0.00148689,0.09893420,0.88021691,1.29865703,1.08317866,0.00000000
-3.01650825,2.30495420,0.00893554,0.00145895,0.10241237,0.89492933,1.29257571,1.09490686,0.00000000
-3.01050525,2.31365404,0.00913907,0.00143386,0.10564698,0.90603139,1.28803351,1.10383864,0.00000000
-3.00450225,2.32079229,0.00948034,0.00141130,0.10859269,0.91322055,1.28477223,1.10955002,0.00000000
-2.99849925,2.32580548,0.00996544,0.00139098,0.11121013,0.91628461,1.28255404,1.11169550,0.00000000
-2.99249625,2.32823931,0.01060088,0.00137266,0.11346706,0.91510898,1.28117134,1.11002016,0.00000000
-2.98649325,2.32776180,0.01139329,0.00135613,0.11533929,0.90968004,1.28045281,1.10436763,0.00000000
-2.98049025,2.32416853,0.01234898,0.00134122,0.11681123,0.90008432,1.28026535,1.09468387,0.00000000
-2.97448724,2.31738015,0.01347356,0.00132780,0.11787611,0.88650370,1.28051222,1.08101656,0.00000000
-2.96848424,2.30743270,0.01477132,0.00131575,0.11853581,0.86920696,1.28112767,1.06351035,0.00000000
-2.96248124,2.29446171,0.01624467,0.00130496,0.11880036,0.84853809,1.28206867,1.04239827,0.00000000
-2.95647824,2.27868150,0.01789354,0.00129532,0.11868711,0.82490214,1.28330466,1.01799001,0.00000000
-2.95047524,2.26036121,0.01971473,0.00128666,0.11821971,0.79874929,1.28480616,0.99065764,0.00000000
-2.94447224,2.23979932,0.02170138,0.00127883,0.11742681,0.77055796,1.28653335,0.96081967,0.00000000
-2.93846923,2.21729850,0.02384248,0.00127160,0.11634068,0.74081789,1.28842544,0.92892429,0.00000000
-2.93246623,2.19314226,0.02612249,0.00126468,0.11499580,0.71001385,1.29039180,0.89543267,0.00000000
-2.92646323,2.16757504,0.02852116,0.00125776,0.11342748,0.67861077,1.29230569,0.86080296,0.00000000
-2.92046023,2.14078673,0.03101343,0.00125046,0.11167053,0.64704087,1.29400077,0.82547596,0.00000000
-2.91445723,2.11290245,0.03356961,0.00124235,0.10975814,0.61569321,1.29527110,0.78986273,0.00000000
-2.90845423,2.08397795,0.03615575,0.00123300,0.10772095,0.58490596,1.29587431,0.75433470,0.00000000
-2.90245123,2.05400055,0.03873420,0.00122194,0.10558634,0.55496145,1.29553795,0.71921650,0.00000000
-2.89644822,2.02289526,0.04126436,0.00120872,0.10337798,0.52608401,1.29396852,0.68478151,0.00000000
-2.89044522,1.99053527,0.04370368,0.00119291,0.10111560,0.49844036,1.29086244,0.65125005,0.00000000
-2.88444222,1.95675585,0.04600874,0.00117413,0.09881504,0.47214229,1.28591850,0.61879006,0.00000000
-2.87843922,1.92137041,0.04813648,0.00115205,0.09648838,0.44725115,1.27885067,0.58751981,0.00000000
-2.87243622,1.88418754,0.05004547,0.00112646,0.09414438,0.42378377,1.26940057,0.55751231,0.00000000
-2.86643322,1.84502777,0.05169721,0.00109720,0.09178888,0.40171931,1.25734891,0.52880095,0.00000000
-2.86043022,1.80373895,0.05305737,0.00106424,0.08942538,0.38100661,1.24252498,0.50138587,0.00000000
-2.85442721,1.76020920,0.05409692,0.00102764,0.08705556,0.36157150,1.22481397,0.47524064,0.00000000
-2.84842421,1.71437692,0.05479312,0.00098758,0.08467981,0.34332387,1.20416144,0.45031892,0.00000000
-2.84242121,1.66623725,0.05513027,0.00094434,0.08229768,0.32616409,1.18057510,0.42656062,0.00000000
-2.83641821,1.61584491,0.05510025,0.00089829,0.07990833,0.30998862,1.15412367,0.40389750,0.00000000
-2.83041521,1.56331353,0.05470277,0.00084987,0.07751079,0.29469463,1.12493326,0.38225787,0.00000000
-2.82441221,1.50881180,0.05394536,0.00079959,0.07510417,0.28018373,1.09318143,0.36157042,0.00000000
-2.81840920,1.45255692,0.05284305,0.00074800,0.07268783,0.26636454,1.05908956,0.34176713,0.00000000
-2.81240620,1.39480618,0.05141784,0.00069568,0.07026140,0.25315458,1.02291411,0.32278527,0.00000000
-2.80640320,1.33584724,0.04969790,0.00064320,0.06782483,0.24048122,0.98493719,0.30456865,0.00000000
-2.80040020,1.27598790,0.04771655,0.00059114,0.06537834,0.22828205,0.94545715,0.28706827,0.00000000
-2.79439720,1.21554620,0.04551119,0.00054004,0.06292238,0.21650477,0.90477971,0.27024233,0.00000000
-2.78839420,1.15484119,0.04312204,0.00049038,0.06045766,0.20510678,0.86320996,0.25405606,0.00000000
-2.78239120,1.09418510,0.04059090,0.00044260,0.05798509,0.19405447,0.82104567,0.23848119,0.00000000
-2.77638819,1.03387710,0.03795990,0.00039709,0.05550583,0.18332260,0.77857203,0.22349540,0.00000000
-2.77038519,0.97419883,0.03527034,0.00035417,0.05302139,0.17289351,0.73605794,0.20908175,0.00000000
-2.76438219,0.91541178,0.03256163,0.00031406,0.05053366,0.16275656,0.69375385,0.19522817,0.00000000
-2.75837919,0.85775637,0.02987040,0.00027695,0.04804508,0.15290757,0.65189100,0.18192708,0.00000000
-2.75237619,0.80145250,0.02722972,0.00024297,0.04555875,0.14334847,0.61068185,0.16917511,0.00000000
-2.74637319,0.74670138,0.02466859,0.00021216,0.04307852,0.13408703,0.57032153,0.15697296,0.00000000
-2.74037019,0.69368822,0.02221155,0.00018456,0.04060915,0.12513668,0.53098995,0.14532543,0.00000000
-2.73436718,0.64258550,0.01987854,0.00016013,0.03815631,0.11651651,0.49285441,0.13424145,0.00000000
-2.72836418,0.59355649,0.01768488,0.00013883,0.03572664,0.10825118,0.45607240,0.12373424,0.00000000
-2.72236118,0.54675886,0.01564142,0.00012060,0.03332769,0.10037100,0.42079436,0.11382151,0.00000000
-2.71635818,0.50234795,0.01375484,0.00010538,0.03096783,0.09291195,0.38716634,0.10452564,0.00000000
-2.71035518,0.46047983,0.01202802,0.00009311,0.02865610,0.08591566,0.35533237,0.09587386,0.00000000
-2.70435218,0.42131375,0.01046049,0.00008373,0.02640202,0.07942943,0.32543647,0.08789844,0.00000000
-2.69834917,0.38501427,0.00904896,0.00007724,0.02421533,0.07350614,0.29762433,0.08063680,0.00000000
-2.69234617,0.35175271,0.00778779,0.00007364,0.02210576,0.06820417,0.27204463,0.07413156,0.00000000
-2.68634317,0.32170821,0.00666951,0.00007298,0.02008271,0.06358711,0.24884997,0.06843056,0.00000000
-2.68034017,0.29506832,0.00568535,0.00007535,0.01815502,0.05972355,0.22819751,0.06358674,0.00000000
-2.67433717,0.27202900,0.00482562,0.00008087,0.01633071,0.05668657,0.21024932,0.05965789,0.00000000
-2.66833417,0.25279427,0.00408016,0.00008974,0.01461677,0.05455317,0.19517234,0.05670633,0.00000000
-2.66233117,0.23757522,0.00343862,0.00010214,0.01301903,0.05340345,0.18313803,0.05479829,0.00000000
-2.65632816,0.22658841,0.00289081,0.00011834,0.01154199,0.05331953,0.17432161,0.05400317,0.00000000
-2.65032516,0.22005362,0.00242686,0.00013860,0.01018883,0.05438424,0.16890074,0.05439240,0.00000000
-2.64432216,0.21819070,0.00203743,0.00016322,0.00896139,0.05667939,0.16705368,0.05603813,0.00000000
-2.63831916,0.22121550,0.00171380,0.00019249,0.00786025,0.06028375,0.16895672,0.05901142,0.00000000
-2.63231616,0.22933478,0.00144793,0.00022669,0.00688482,0.06527061,0.17478079,0.06338022,0.00000000
-2.62631316,0.24273995,0.00123251,0.00026608,0.00603350,0.07170499,0.18468727,0.06920683,0.00000000
-2.62031016,0.26159976,0.00106095,0.00031086,0.00530386,0.07964054,0.19882287,0.07654515,0.00000000
-2.61430715,0.28605191,0.00092738,0.00036119,0.00469283,0.08911614,0.21731360,0.08543753,0.00000000
-2.60830415,0.31619372,0.00082654,0.00041711,0.00419685,0.10015236,0.24025799,0.09591149,0.00000000
-2.60230115,0.35207223,0.00075380,0.00047857,0.00381210,0.11274786,0.26771959,0.10797621,0.00000000
-2.59629815,0.39367379,0.00070506,0.00054542,0.00353466,0.12687594,0.29971913,0.12161920,0.00000000
-2.59029515,0.44091390,0.00067668,0.00061733,0.00336057,0.14248136,0.33622637,0.13680302,0.00000000
-2.58429215,0.49362741,0.00066543,0.00069386,0.00328599,0.15947769,0.37715222,0.15346241,0.00000000
-2.57828914,0.55155996,0.00066843,0.00077437,0.00330722,0.17774533,0.42234141,0.17150195,0.00000000
-2.57228614,0.61436083,0.00068307,0.00085810,0.00342072,0.19713042,0.47156605,0.19079442,0.00000000
-2.56628314,0.68157811,0.00070701,0.00094412,0.00362305,0.21744482,0.52452065,0.21118006,0.00000000
-2.56028014,0.75265638,0.00073807,0.00103133,0.00391079,0.23846726,0.58081888,0.23246682,0.00000000
-2.55427714,0.82693743,0.00077429,0.00111855,0.00428049,0.25994576,0.63999239,0.25443172,0.00000000
-2.54827414,0.90366439,0.00081381,0.00120445,0.00472842,0.28160141,0.70149217,0.27682342,0.00000000
-2.54227114,0.98198933,0.00085495,0.00128764,0.00525053,0.30313329,0.76469239,0.29936588,0.00000000
-2.53626813,1.06098436,0.00089613,0.00136671,0.00584218,0.32422470,0.82889704,0.32176326,0.00000000
-2.53026513,1.13965618,0.00093591,0.00144023,0.00649808,0.34455031,0.89334925,0.34370567,0.00000000
-2.52426213,1.21696369,0.00097301,0.00150680,0.00721203,0.36378404,0.95724318,0.36487589,0.00000000
-2.51825913,1.29183829,0.00100626,0.00156514,0.00797688,0.38160751,1.01973827,0.38495665,0.00000000
-2.51225613,1.36320619,0.00103470,0.00161406,0.00878443,0.39771856,1.07997548,0.40363826,0.00000000
-2.50625313,1.43001210,0.00105752,0.00165256,0.00962536,0.41183967,1.13709499,0.42062638,0.00000000
-2.50025013,1.49124349,0.00107414,0.00167983,0.01048925,0.42372580,1.19025502,0.43564955,0.00000000
-2.49424712,1.54595469,0.00108417,0.00169529,0.01136470,0.43317139,1.23865101,0.44846625,0.00000000
-2.48824412,1.59328988,0.00108749,0.00169861,0.01223942,0.44001625,1.28153469,0.45887117,0.00000000
-2.48224112,1.63250430,0.00108420,0.00168971,0.01310043,0.44415001,1.31823226,0.46670058,0.00000000
-2.47623812,1.66298291,0.00107470,0.00166879,0.01393437,0.44551509,1.34816127,0.47183639,0.00000000
-2.47023512,1.68425599,0.00105965,0.00163629,0.01472778,0.44410793,1.37084559,0.47420901,0.00000000
-2.46423212,1.69601101,0.00104004,0.00159290,0.01546746,0.43997859,1.38592785,0.47379877,0.00000000
-2.45822911,1.69810068,0.00101716,0.00153953,0.01614088,0.43322874,1.39317922,0.47063589,0.00000000
-2.45222611,1.69054671,0.00099267,0.00147727,0.01673664,0.42400813,1.39250597,0.46479915,0.00000000
-2.44622311,1.67353956,0.00096858,0.00140735,0.01724481,0.41250976,1.38395284,0.45641329,0.00000000
-2.44022011,1.64743401,0.00094732,0.00133112,0.01765743,0.39896403,1.36770297,0.44564516,0.00000000
-2.43421711,1.61274099,0.00093178,0.00124998,0.01796886,0.38363208,1.34407456,0.43269911,0.00000000
-2.42821411,1.57011588,0.00092533,0.00116537,0.01817612,0.36679863,1.31351433,0.41781146,0.00000000
-2.42221111,1.52034393,0.00093193,0.00107869,0.01827922,0.34876470,1.27658811,0.40124452,0.00000000
-2.41620810,1.46432315,0.00095616,0.00099131,0.01828137,0.32984033,1.23396869,0.38328032,0.00000000
-2.41020510,1.40304533,0.00100331,0.00090449,0.01818911,0.31033771,1.18642169,0.36421416,0.00000000
-2.40420210,1.33757580,0.00107945,0.00081938,0.01801244,0.29056480,1.13478951,0.34434835,0.00000000
-2.39819910,1.26903242,0.00119156,0.00073699,0.01776471,0.27081970,1.07997412,0.32398610,0.00000000
-2.39219610,1.19856447,0.00134750,0.00065817,0.01746259,0.25138574,1.02291904,0.30342595,0.00000000
-2.38619310,1.12733182,0.00155618,0.00058362,0.01712586,0.23252757,0.96459109,0.28295656,0.00000000
-2.38019010,1.05648495,0.00182754,0.00051388,0.01677708,0.21448797,0.90596226,0.26285216,0.00000000
-2.37418709,0.98714595,0.00217253,0.00044933,0.01644128,0.19748556,0.84799217,0.24336868,0.00000000
-2.36818409,0.92039102,0.00260316,0.00039019,0.01614552,0.18171322,0.79161148,0.22474035,0.00000000
-2.36218109,0.85723446,0.00313230,0.00033656,0.01591836,0.16733717,0.73770639,0.20717710,0.00000000
-2.35617809,0.79861432,0.00377362,0.00028841,0.01578931,0.15449651,0.68710467,0.19086248,0.00000000
-2.35017509,0.74537971,0.00454132,0.00024560,0.01578819,0.14330323,0.64056307,0.17595206,0.00000000
-2.34417209,0.69827971,0.00544984,0.00020794,0.01594449,0.13384239,0.59875640,0.16257248,0.00000000
-2.33816908,0.65795398,0.00651346,0.00017513,0.01628665,0.12617251,0.56226820,0.15082079,0.00000000
-2.33216608,0.62492466,0.00774588,0.00014684,0.01684128,0.12032606,0.53158299,0.14076427,0.00000000
-2.32616308,0.59958994,0.00915963,0.00012272,0.01763247,0.11630989,0.50708002,0.13244055,0.00000000
-2.32016008,0.58221878,0.01076550,0.00010239,0.01868097,0.11410573,0.48902862,0.12585806,0.00000000
-2.31415708,0.57294727,0.01257187,0.00008546,0.02000351,0.11367058,0.47758500,0.12099672,0.00000000
-2.30815408,0.57177630,0.01458408,0.00007156,0.02161204,0.11493727,0.47279058,0.11780902,0.00000000
-2.30215108,0.57857098,0.01680368,0.00006032,0.02351313,0.11781497,0.47457191,0.11622120,0.00000000
-2.29614807,0.59306186,0.01922789,0.00005140,0.02570739,0.12218997,0.48274225,0.11613492,0.00000000
-2.29014507,0.61484825,0.02184894,0.00004448,0.02818912,0.12792670,0.49700504,0.11742913,0.00000000
-2.28414207,0.64340401,0.02465369,0.00003927,0.03094595,0.13486909,0.51695926,0.11996232,0.00000000
-2.27813907,0.67808587,0.02762331,0.00003549,0.03395887,0.14284242,0.54210705,0.12357517,0.00000000
-2.27213607,0.71814481,0.03073314,0.00003291,0.03720227,0.15165569,0.57186354,0.12809350,0.00000000
-2.26613307,0.76274045,0.03395279,0.00003132,0.04064442,0.16110459,0.60556911,0.13333169,0.00000000
-2.26013007,0.81095851,0.03724649,0.00003053,0.04424802,0.17097501,0.64250402,0.13909636,0.00000000
-2.25412706,0.86183139,0.04057364,0.00003037,0.04797110,0.18104719,0.68190528,0.14519049,0.00000000
-2.24812406,0.91436127,0.04388963,0.00003070,0.05176815,0.19110031,0.72298552,0.15141762,0.00000000
-2.24212106,0.96754551,0.04714693,0.00003139,0.05559143,0.20091750,0.76495351,0.15758631,0.00000000
-2.23611806,1.02040352,0.05029630,0.00003234,0.05939247,0.21029111,0.80703563,0.16351457,0.00000000
-2.23011506,1.07200411,0.05328828,0.00003345,0.06312366,0.21902798,0.84849771,0.16903420,0.00000000
-2.22411206,1.12149242,0.05607467,0.00003464,0.06673995,0.22695457,0.88866635,0.17399484,0.00000000
-2.21810905,1.16811524,0.05861016,0.00003585,0.07020038,0.23392172,0.92694875,0.17826761,0.00000000
-2.21210605,1.21124345,0.06085387,0.00003702,0.07346969,0.23980881,0.96285024,0.18174819,0.00000000
-2.20610305,1.25039040,0.06277087,0.00003811,0.07651952,0.24452704,0.99598844,0.18435916,0.00000000
-2.20010005,1.28522534,0.06433347,0.00003908,0.07932952,0.24802185,1.02610328,0.18605151,0.00000000
-2.19409705,1.31558078,0.06552232,0.00003992,0.08188796,0.25027405,1.05306214,0.18680534,0.00000000
-2.18809405,1.34145336,0.06632720,0.00004061,0.08419206,0.25129984,1.07685975,0.18662949,0.00000000
-2.18209105,1.36299790,0.06674753,0.00004114,0.08624778,0.25114958,1.09761249,0.18556032,0.00000000
-2.17608804,1.38051457,0.06679247,0.00004151,0.08806930,0.24990531,1.11554721,0.18365957,0.00000000
-2.17008504,1.39442983,0.06648071,0.00004173,0.08967792,0.24767723,1.13098501,0.18101142,0.00000000
-2.16408204,1.40527179,0.06583987,0.00004183,0.09110075,0.24459924,1.14432062,0.17771891,0.00000000
-2.15807904,1.41364126,0.06490557,0.00004181,0.09236893,0.24082369,1.15599833,0.17389982,0.00000000
-2.15207604,1.42017986,0.06372030,0.00004171,0.09351575,0.23651576,1.16648574,0.16968229,0.00000000
-2.14607304,1.42553684,0.06233196,0.00004156,0.09457459,0.23184756,1.17624660,0.16520027,0.00000000
-2.14007004,1.43033636,0.06079236,0.00004139,0.09557689,0.22699231,1.18571434,0.16058912,0.00000000
-2.13406703,1.43514701,0.05915553,0.00004123,0.09655019,0.22211888,1.19526749,0.15598143,0.00000000
-2.12806403,1.44045500,0.05747616,0.00004114,0.09751650,0.21738688,1.20520870,0.15150335,0.00000000
-2.12206103,1.44664267,0.05580796,0.00004113,0.09849086,0.21294247,1.21574809,0.14727138,0.00000000
-2.11605803,1.45397320,0.05420230,0.00004125,0.09948044,0.20891514,1.22699224,0.14338996,0.00000000
-2.11005503,1.46258220,0.05270689,0.00004155,0.10048409,0.20541534,1.23893908,0.13994964,0.00000000
-2.10405203,1.47247663,0.05136480,0.00004205,0.10149226,0.20253320,1.25147907,0.13702600,0.00000000
-2.09804902,1.48354061,0.05021359,0.00004278,0.10248762,0.20033810,1.26440238,0.13467929,0.00000000
-2.09204602,1.49554765,0.04928481,0.00004379,0.10344594,0.19887901,1.27741159,0.13295451,0.00000000
-2.08604302,1.50817824,0.04860358,0.00004511,0.10433749,0.19818561,1.29013899,0.13188210,0.00000000
-2.08004002,1.52104147,0.04818853,0.00004676,0.10512869,0.19826976,1.30216733,0.13147880,0.00000000
-2.07403702,1.53369921,0.04805177,0.00004877,0.10578398,0.19912733,1.31305265,0.13174888,0.00000000
-2.06803402,1.54569105,0.04819906,0.00005117,0.10626771,0.20074001,1.32234782,0.13268522,0.00000000
-2.06203102,1.55655865,0.04863009,0.00005398,0.10654612,0.20307710,1.32962521,0.13427047,0.00000000
-2.05602801,1.56586767,0.04933873,0.00005722,0.10658901,0.20609705,1.33449731,0.13647796,0.00000000
-2.05002501,1.57322633,0.05031340,0.00006091,0.10637129,0.20974854,1.33663395,0.13927235,0.00000000
-2.04402201,1.57829944,0.05153736,0.00006508,0.10587413,0.21397132,1.33577546,0.14261012,0.00000000
-2.03801901,1.58081746,0.05298902,0.00006975,0.10508571,0.21869655,1.33174099,0.14643967,0.00000000
-2.03201601,1.58058031,0.05464223,0.00007493,0.10400160,0.22384684,1.32443192,0.15070131,0.00000000
-2.02601301,1.57745631,0.05646653,0.00008065,0.10262471,0.22933608,1.31383042,0.15532713,0.00000000
-2.02001001,1.57137667,0.05842748,0.00008695,0.10096485,0.23506920,1.29999363,0.16024084,0.00000000
-2.01400700,1.56232659,0.06048696,0.00009387,0.09903790,0.24094203,1.28304422,0.16535772,0.00000000
-2.00800400,1.55033395,0.06260354,0.00010146,0.09686485,0.24684139,1.26315830,0.17058484,0.00000000
-2.00200100,1.53545699,0.06473301,0.00010979,0.09447054,0.25264567,1.24055166,0.17582169,0.00000000
-1.99599800,1.51777202,0.06682894,0.00011895,0.09188235,0.25822592,1.21546560,0.18096114,0.00000000
-1.98999500,1.49736250,0.06884343,0.00012905,0.08912896,0.26344770,1.18815341,0.18589114,0.00000000
-1.98399200,1.47431045,0.07072799,0.00014024,0.08623910,0.26817349,1.15886833,0.19049675,0.00000000
-1.97798899,1.44869081,0.07243453,0.00015269,0.08324057,0.27226595,1.12785399,0.19466290,0.00000000
-1.97198599,1.42056932,0.07391653,0.00016663,0.08015940,0.27559164,1.09533760,0.19827753,0.00000000
-1.96598299,1.39000396,0.07513017,0.00018231,0.07701927,0.27802535,1.06152642,0.20123511,0.00000000
-1.95997999,1.35704975,0.07603567,0.00020004,0.07384128,0.27945462,1.02660730,0.20344042,0.00000000
-1.95397699,1.32176636,0.07659841,0.00022017,0.07064386,0.27978435,0.99074916,0.20481240,0.00000000
-1.94797399,1.28422790,0.07679015,0.00024308,0.06744304,0.27894130,0.95410787,0.20528777,0.00000000
-1.94197099,1.24453381,0.07659000,0.00026920,0.06425277,0.27687804,0.91683292,0.20482445,0.00000000
-1.93596798,1.20282002,0.07598524,0.00029898,0.06108554,0.27357631,0.87907514,0.20340438,0.00000000
-1.92996498,1.15926923,0.07497186,0.00033291,0.05795293,0.26904952,0.84099461,0.20103565,0.00000000
-1.92396198,1.11411948,0.07355489,0.00037145,0.05486634,0.26334410,0.80276809,0.19775387,0.00000000
-1.91795898,1.06767008,0.07174832,0.00041507,0.05183753,0.25653985,0.76459522,0.19362257,0.00000000
-1.91195598,1.02028443,0.06957475,0.00046419,0.04887919,0.24874890,0.72670290,0.18873261,0.00000000
-1.90595298,0.97238931,0.06706481,0.00051921,0.04600532,0.24011362,0.68934749,0.18320068,0.00000000
-1.89994997,0.92447047,0.06425611,0.00058040,0.04323152,0.23080330,0.65281457,0.17716680,0.00000000
-1.89394697,0.87706467,0.06119219,0.00064796,0.04057502,0.22100984,0.61741628,0.17079096,0.00000000
-1.88794397,0.83074851,0.05792108,0.00072195,0.03805462,0.21094267,0.58348622,0.16424903,0.00000000
-1.88194097,0.78612459,0.05449388,0.00080228,0.03569043,0.20082293,0.55137235,0.15772813,0.00000000
-1.87593797,0.74380562,0.05096321,0.00088871,0.03350342,0.19087729,0.52142823,0.15142145,0.00000000
-1.86993497,0.70439725,0.04738173,0.00098079,0.03151495,0.18133161,0.49400298,0.14552290,0.00000000
-1.86393197,0.66848045,0.04380069,0.00107791,0.02974607,0.17240460,0.46943071,0.14022167,0.00000000
-1.85792896,0.63659423,0.04026870,0.00117925,0.02821690,0.16430177,0.44801977,0.13569687,0.00000000
-1.85192596,0.60921931,0.03683059,0.00128381,0.02694588,0.15720987,0.43004250,0.13211245,0.00000000
-1.84592296,0.58676366,0.03352657,0.00139046,0.02594909,0.15129186,0.41572579,0.12961250,0.00000000
-1.83991996,0.56955014,0.03039163,0.00149788,0.02523962,0.14668272,0.40524307,0.12831711,0.00000000
-1.83391696,0.55780693,0.02745512,0.00160468,0.02482697,0.14348612,0.39870792,0.12831894,0.00000000
-1.82791396,0.55166089,0.02474070,0.00170940,0.02471657,0.14177198,0.39616959,0.12968045,0.00000000
-1.82191096,0.55113412,0.02226638,0.00181055,0.02490947,0.14157509,0.39761059,0.13243202,0.00000000
-1.81590795,0.55614368,0.02004483,0.00190667,0.02540209,0.14289465,0.40294637,0.13657101,0.00000000
-1.80990495,0.56650448,0.01808387,0.00199640,0.02618616,0.14569493,0.41202719,0.14206163,0.00000000
-1.80390195,0.58193522,0.01638699,0.00207849,0.02724878,0.14990681,0.42464192,0.14883592,0.00000000
-1.79789895,0.60206691,0.01495402,0.00215189,0.02857267,0.15543035,0.44052368,0.15679553,0.00000000
-1.79189595,0.62645402,0.01378179,0.00221576,0.03013652,0.16213816,0.45935718,0.16581452,0.00000000
-1.78589295,0.65458744,0.01286473,0.00226953,0.03191552,0.16987960,0.48078729,0.17574299,0.00000000
-1.77988994,0.68590908,0.01219554,0.00231289,0.03388190,0.17848559,0.50442862,0.18641147,0.00000000
-1.77388694,0.71982754,0.01176561,0.00234583,0.03600567,0.18777402,0.52987582,0.19763593,0.00000000
-1.76788394,0.75573415,0.01156550,0.00236863,0.03825537,0.19755546,0.55671402,0.20922338,0.00000000
-1.76188094,0.79301899,0.01158514,0.00238183,0.04059885,0.20763903,0.58452918,0.22097765,0.00000000
-1.75587794,0.83108624,0.01181404,0.00238624,0.04300401,0.21783828,0.61291785,0.23270533,0.00000000
-1.74987494,0.86936820,0.01224130,0.00238284,0.04543960,0.22797679,0.64149602,0.24422160,0.00000000
-1.74387194,0.90733761,0.01285553,0.00237278,0.04787584,0.23789327,0.66990667,0.25535557,0.00000000
-1.73786893,0.94451765,0.01364469,0.00235731,0.05028502,0.24744600,0.69782570,0.26595512,0.00000000
-1.73186593,0.98048937,0.01459584,0.00233772,0.05264190,0.25651638,0.72496618,0.27589087,0.00000000
-1.72586293,1.01489622,0.01569489,0.00231526,0.05492407,0.26501135,0.75108050,0.28505909,0.00000000
-1.71985993,1.04744558,0.01692629,0.00229113,0.05711202,0.27286469,0.77596072,0.29338349,0.00000000
-1.71385693,1.07790736,0.01827281,0.00226634,0.05918918,0.28003701,0.79943690,0.30081572,0.00000000
-1.70785393,1.10610985,0.01971533,0.00224176,0.06114174,0.28651456,0.82137380,0.30733462,0.00000000
-1.70185093,1.13193314,0.02123274,0.00221801,0.06295834,0.29230666,0.84166613,0.31294421,0.00000000
-1.69584792,1.15530074,0.02280190,0.00219549,0.06462974,0.29744224,0.86023276,0.31767055,0.00000000
-1.68984492,1.17616978,0.02439786,0.00217433,0.06614829,0.30196532,0.87701030,0.32155773,0.00000000
-1.68384192,1.19452077,0.02599402,0.00215441,0.06750747,0.30592992,0.89194662,0.32466304,0.00000000
-1.67783892,1.21034745,0.02756258,0.00213538,0.06870143,0.30939458,0.90499468,0.32705181,0.00000000
-1.67183592,1.22364748,0.02907508,0.00211669,0.06972454,0.31241684,0.91610721,0.32879212,0.00000000
-1.66583292,1.23441469,0.03050300,0.00209762,0.07057107,0.31504797,0.92523269,0.32994966,0.00000000
-1.65982991,1.24263345,0.03181853,0.00207735,0.07123495,0.31732828,0.93231290,0.33058318,0.00000000
-1.65382691,1.24827548,0.03299533,0.00205498,0.07170969,0.31928331,0.93728220,0.33074059,0.00000000
-1.64782391,1.25129939,0.03400933,0.00202959,0.07198844,0.32092111,0.94006881,0.33045619,0.00000000
-1.64182091,1.25165296,0.03483956,0.00200033,0.07206421,0.32223074,0.94059785,0.32974894,0.00000000
-1.63581791,1.24927807,0.03546883,0.00196643,0.07193019,0.32318215,0.93879602,0.32862199,0.00000000
-1.62981491,1.24411768,0.03588440,0.00192726,0.07158021,0.32372742,0.93459769,0.32706347,0.00000000
-1.62381191,1.23612470,0.03607843,0.00188238,0.07100927,0.32380321,0.92795179,0.32504840,0.00000000
-1.61780890,1.22527168,0.03604838,0.00183152,0.07021409,0.32333439,0.91882922,0.32254160,0.00000000
-1.61180590,1.21156090,0.03579710,0.00177465,0.06919372,0.32223855,0.90723007,0.31950137,0.00000000
-1.60580290,1.19503378,0.03533281,0.00171195,0.06794999,0.32043110,0.89319018,0.31588375,0.00000000
-1.59979990,1.17577914,0.03466888,0.00164381,0.06648802,0.31783071,0.87678653,0.31164697,0.00000000
