energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.06703352,3.96167534,-4.52385862,0.35664655,-0.71555525,0.81426311,-0.89481542,0.02741311,-0.01898424,0.39089084,-0.43886251,1.04167600,-1.15086706,1.34293865,-1.19278610,1.22828136,-1.89485327,0.00000000,-0.00000000
-4.06103052,3.91851206,-4.51870402,0.34197403,-0.72431295,0.82462839,-0.85664288,0.02704520,-0.01844079,0.37737907,-0.44630770,1.03104209,-1.14460141,1.32592867,-1.21884660,1.20521123,-1.89727371,0.00000000,-0.00000000
-4.05502751,3.89926304,-4.51076847,0.32993853,-0.73042324,0.84121967,-0.82068886,0.02675530,-0.01795699,0.36531280,-0.45394511,1.02617373,-1.13932237,1.31640112,-1.24222804,1.19073851,-1.89626742,0.00000000,-0.00000000
-4.04902451,3.90315946,-4.50029408,0.32055403,-0.73386309,0.86348319,-0.78736994,0.02654770,-0.01754310,0.35476684,-0.46165620,1.02680292,-1.13511142,1.31439673,-1.26271031,1.18457255,-1.89195260,0.00000000,-0.00000000
-4.04302151,3.92894827,-4.48752743,0.31379085,-0.73465647,0.89076731,-0.75703781,0.02642356,-0.01720736,0.34577917,-0.46931650,1.03254959,-1.13202628,1.31977803,-1.28012037,1.18626363,-1.88449108,0.00000000,-0.00000000
-4.03701851,3.97494163,-4.47272654,0.30958173,-0.73287321,0.92234029,-0.72997885,0.02638083,-0.01695588,0.33835217,-0.47679933,1.04293593,-1.13010325,1.33223778,-1.29433650,1.19522450,-1.87408843,0.00000000,-0.00000000
-4.03101551,4.03907478,-4.45616442,0.30782834,-0.72862625,0.95740904,-0.70641430,0.02641415,-0.01679248,0.33245502,-0.48397944,1.05740277,-1.12935908,1.35131126,-1.30529072,1.21075396,-1.86099172,0.00000000,-0.00000000
-4.02501251,4.11897091,-4.43812817,0.30840794,-0.72206748,0.99513841,-0.68650081,0.02651500,-0.01671875,0.32802692,-0.49073631,1.07532785,-1.12979193,1.37639223,-1.31296913,1.23206154,-1.84548473,0.00000000,-0.00000000
-4.01900950,4.21201099,-4.41891302,0.31118001,-0.71338231,1.03467058,-0.67033092,0.02667187,-0.01673396,0.32498130,-0.49695697,1.09604524,-1.13138127,1.40675189,-1.31741011,1.25829258,-1.82788072,0.00000000,-0.00000000
-4.01300650,4.31540675,-4.39881154,0.31599235,-0.70278316,1.07514410,-0.65793357,0.02687062,-0.01683513,0.32321065,-0.50253807,1.11886554,-1.13408656,1.44156040,-1.31870054,1.28855292,-1.80851291,0.00000000,-0.00000000
-4.00700350,4.42627465,-4.37809848,0.32268669,-0.69050223,1.11571214,-0.64927446,0.02709495,-0.01701710,0.32259193,-0.50738728,1.14309607,-1.13784498,1.47991028,-1.31697014,1.32193244,-1.78772306,0.00000000,-0.00000000
-4.00100050,4.54170869,-4.35701243,0.33110342,-0.67678377,1.15555956,-0.64425651,0.02732688,-0.01727259,0.32299224,-0.51142396,1.16806051,-1.14256827,1.52084088,-1.31238435,1.35752683,-1.76584891,0.00000000,-0.00000000
-3.99499750,4.65884986,-4.33573584,0.34108525,-0.66187635,1.19391833,-0.64272068,0.02754748,-0.01759238,0.32427449,-0.51457915,1.19311727,-1.14813945,1.56336337,-1.30513614,1.39445701,-1.74321114,0.00000000,-0.00000000
-3.98899450,4.77495031,-4.31437536,0.35247985,-0.64602542,1.23008105,-0.64444731,0.02773748,-0.01796545,0.32630296,-0.51679505,1.21767592,-1.15440953,1.60648516,-1.29543732,1.43188572,-1.72010061,0.00000000,-0.00000000
-3.98299150,4.88743027,-4.29294446,0.36514119,-0.62946647,1.26341213,-0.64915855,0.02787803,-0.01837923,0.32894824,-0.51802417,1.24121109,-1.16119515,1.64923329,-1.28350994,1.46903094,-1.69676699,0.00000000,-0.00000000
-3.97698849,4.99392613,-4.27135057,0.37892965,-0.61241925,1.29335651,-0.65652205,0.02795136,-0.01881985,0.33209153,-0.51822831,1.26327339,-1.16827758,1.69067590,-1.26957836,1.50517593,-1.67340940,0.00000000,-0.00000000
-3.97098549,5.09232849,-4.24938857,0.39371108,-0.59508321,1.31944580,-0.66615636,0.02794150,-0.01927248,0.33562799,-0.51737763,1.28349672,-1.17540364,1.72994118,-1.25386260,1.53967585,-1.65017006,0.00000000,-0.00000000
-3.96498249,5.18080931,-4.22674219,0.40935468,-0.57763441,1.34130166,-0.67763821,0.02783479,-0.01972162,0.33946895,-0.51545002,1.30160204,-1.18228906,1.76623332,-1.23657333,1.57196107,-1.62713143,0.00000000,-0.00000000
-3.95897949,5.25783783,-4.20299458,0.42573010,-0.56022412,1.35863660,-0.69051180,0.02762045,-0.02015159,0.34354294,-0.51243087,1.31739720,-1.18862449,1.79884506,-1.21790907,1.60153736,-1.60431731,0.00000000,-0.00000000
-3.95297649,5.32218544,-4.17764833,0.44270395,-0.54297896,1.37125226,-0.70430011,0.02729087,-0.02054688,0.34779545,-0.50831355,1.33077304,-1.19408440,1.82716659,-1.19805564,1.62798338,-1.58169818,0.00000000,-0.00000000
-3.94697349,5.37292007,-4.15015490,0.46013596,-0.52600278,1.37903549,-0.71851800,0.02684190,-0.02089264,0.35218749,-0.50310041,1.34169607,-1.19833864,1.85069084,-1.17718808,1.65094595,-1.55920053,0.00000000,-0.00000000
-3.94097049,5.40939137,-4.11995246,0.47787518,-0.50937998,1.38195244,-0.73268679,0.02627294,-0.02117512,0.35669297,-0.49680457,1.35019801,-1.20106645,1.86901517,-1.15547478,1.67013370,-1.53672003,0.00000000,-0.00000000
-3.93496748,5.43120800,-4.08651046,0.49575651,-0.49318014,1.38004113,-0.74634987,0.02558681,-0.02138214,0.36129524,-0.48945221,1.35636290,-1.20197236,1.88183989,-1.13308361,1.68530971,-1.51413771,0.00000000,-0.00000000
-3.92896448,5.43820907,-4.04937870,0.51359795,-0.47746362,1.37340294,-0.75908854,0.02478963,-0.02150349,0.36598280,-0.48108541,1.36031247,-1.20080320,1.88896392,-1.11018949,1.69628384,-1.49133840,0.00000000,-0.00000000
-3.92296148,5.43043166,-4.00823815,0.53119885,-0.46228785,1.36219329,-0.77053763,0.02389046,-0.02153133,0.37074465,-0.47176518,1.36219054,-1.19736547,1.89027826,-1.08698286,1.70290532,-1.46823041,0.00000000,-0.00000000
-3.91695848,5.40807670,-3.96295020,0.54833944,-0.44771381,1.34661222,-0.78039977,0.02290087,-0.02146057,0.37556552,-0.46157453,1.36214735,-1.19154194,1.88575781,-1.06367832,1.70505623,-1.44476502,0.00000000,-0.00000000
-3.91095548,5.37147526,-3.91360132,0.56478178,-0.43381242,1.32689510,-0.78845786,0.02183448,-0.02128903,0.38042130,-0.45062129,1.36032473,-1.18330654,1.87545234,-1.04052257,1.70264645,-1.42095481,0.00000000,-0.00000000
-3.90495248,5.32105731,-3.86053961,0.58027232,-0.42067031,1.30330384,-0.79458471,0.02070633,-0.02101773,0.38527501,-0.43904039,1.35684282,-1.17273652,1.85947712,-1.01780103,1.69561019,-1.39688936,0.00000000,-0.00000000
-3.89894947,5.25732465,-3.80440057,0.59454604,-0.40839465,1.27611913,-0.79874939,0.01953238,-0.02065090,0.39007361,-0.42699528,1.35178925,-1.16002095,1.83800411,-0.99584222,1.68390458,-1.37274730,0.00000000,-0.00000000
-3.89294647,5.18082941,-3.74611941,0.60733211,-0.39711665,1.24563362,-0.80101963,0.01832888,-0.02019599,0.39474593,-0.41467834,1.34521131,-1.14546476,1.81125391,-0.97501946,1.66751026,-1.34880355,0.00000000,-0.00000000
-3.88694347,5.09215902,-3.68692825,0.61836083,-0.38699345,1.21214653,-0.80156002,0.01711189,-0.01966358,0.39920180,-0.40231001,1.33711147,-1.12948785,1.77948934,-0.95574926,1.64643392,-1.32543127,0.00000000,-0.00000000
-3.88094047,4.99192812,-3.62833707,0.62737169,-0.37820820,1.17595947,-0.80062588,0.01589671,-0.01906716,0.40333269,-0.39013652,1.32744672,-1.11261873,1.74301051,-0.93848624,1.62071247,-1.30309781,0.00000000,-0.00000000
-3.87493747,4.88077750,-3.57209840,0.63412210,-0.37096819,1.13737369,-0.79855286,0.01469758,-0.01842281,0.40701373,-0.37842616,1.31613164,-1.09548291,1.70215194,-0.92371435,1.59041861,-1.28235461,0.00000000,-0.00000000
-3.86893447,4.75937932,-3.52015644,0.63839645,-0.36550094,1.09668844,-0.79574264,0.01352723,-0.01774889,0.41010710,-0.36746414,1.30304503,-1.07878598,1.65728144,-0.91193469,1.55566720,-1.26382130,0.00000000,-0.00000000
-3.86293147,4.62844802,-3.47458227,0.64001500,-0.36204844,1.05420052,-0.79264525,0.01239676,-0.01706551,0.41246666,-0.35754606,1.28803979,-1.06329198,1.60880075,-0.90365013,1.51662194,-1.24816445,0.00000000,-0.00000000
-3.85692846,4.48875540,-3.43749761,0.63884228,-0.36085954,1.01020452,-0.78973877,0.01131540,-0.01639411,0.41394369,-0.34897024,1.27095553,-1.04979789,1.55714762,-0.89934742,1.47350186,-1.23607181,0.00000000,-0.00000000
-3.85092546,4.34114846,-3.41099028,0.63479440,-0.36218083,0.96499382,-0.78750725,0.01029055,-0.01575686,0.41439326,-0.34202905,1.25163310,-1.03910495,1.50279896,-0.89947749,1.42658691,-1.22822313,0.00000000,-0.00000000
-3.84492246,4.18656836,-3.39702490,0.62784510,-0.36624631,0.91886176,-0.78641789,0.00932773,-0.01517612,0.41368108,-0.33699959,1.22993035,-1.03198807,1.44627458,-0.90443471,1.37622237,-1.22525893,0.00000000,-0.00000000
-3.83891946,4.02606875,-3.39735290,0.61802996,-0.37326618,0.87210303,-0.78689851,0.00843075,-0.01467388,0.41169038,-0.33413405,1.20573815,-1.02916460,1.38814110,-0.91453625,1.32282134,-1.22774845,0.00000000,-0.00000000
-3.83291646,3.86083183,-3.41342576,0.60544888,-0.38341528,0.82501477,-0.78931631,0.00760184,-0.01427114,0.40832846,-0.33365007,1.17899582,-1.03126353,1.32901539,-0.93000237,1.26686536,-1.23615853,0.00000000,-0.00000000
-3.82691346,3.69218068,-3.44631552,0.59026642,-0.39682158,0.77789740,-0.79395897,0.00684188,-0.01398739,0.40353257,-0.33572142,1.14970511,-1.03879663,1.26956715,-0.95093867,1.20890258,-1.25082463,0.00000000,-0.00000000
-3.82091046,3.52158663,-3.49664626,0.57271000,-0.41355524,0.73105488,-0.80101887,0.00615062,-0.01384002,0.39727475,-0.34046959,1.11794188,-1.05213255,1.21052015,-0.97732131,1.14954373,-1.27192557,0.00000000,-0.00000000
-3.81490745,3.35067068,-3.56453967,0.55306624,-0.43361872,0.68479437,-0.81058125,0.00552695,-0.01384386,0.38956536,-0.34795629,1.08386491,-1.07147512,1.15265171,-1.00898584,1.08945570,-1.29946316,0.00000000,-0.00000000
-3.80890445,3.18119841,-3.64957747,0.53167532,-0.45693845,0.63942518,-0.82261675,0.00496917,-0.01401070,0.38045523,-0.35817750,1.04772129,-1.09684675,1.09679022,-1.04562040,1.02935301,-1.33324766,0.00000000,-0.00000000
-3.80290145,3.01506797,-3.75078247,0.50892377,-0.48335848,0.59525714,-0.83697872,0.00447521,-0.01434887,0.37003599,-0.37105924,1.00984804,-1.12807762,1.04381036,-1.08676380,0.96998741,-1.37289003,0.00000000,-0.00000000
-3.79689845,2.85429141,-3.86661952,0.48523589,-0.51263652,0.55259825,-0.85340531,0.00404289,-0.01486288,0.35843890,-0.38645523,0.97066982,-1.16480144,0.99462594,-1.13180864,0.91213594,-1.41780133,0.00000000,-0.00000000
-3.79089545,2.70096948,-3.99501662,0.46106420,-0.54444265,0.51175192,-0.87152640,0.00367014,-0.01555319,0.34583195,-0.40414676,0.93069285,-1.20645772,0.95018036,-1.18000970,0.85658777,-1.46719948,0.00000000,-0.00000000
-3.78489245,2.55726069,-4.13340571,0.43687924,-0.57836106,0.47301372,-0.89087474,0.00335513,-0.01641595,0.33241551,-0.42384477,0.89049514,-1.25230102,0.91143473,-1.23049729,0.80413028,-1.52012338,0.00000000,-0.00000000
-3.77888944,2.42534526,-4.27878196,0.41315904,-0.61389476,0.43666792,-0.91090116,0.00309647,-0.01744292,0.31841657,-0.44519426,0.85071363,-1.30141667,0.87935374,-1.28229539,0.75553474,-1.57545383,0.00000000,-0.00000000
-3.77288644,2.30738525,-4.42777953,0.39037868,-0.65047346,0.40298391,-0.93099287,0.00289330,-0.01862148,0.30408204,-0.46778094,0.81202846,-1.35274272,0.85488948,-1.33434397,0.71154199,-1.63194080,0.00000000,-0.00000000
-3.76688344,2.20548162,-4.57676120,0.36900016,-0.68746453,0.37221263,-0.95049419,0.00274538,-0.01993468,0.28967120,-0.49114005,0.77514539,-1.40509732,0.83896357,-1.38552471,0.67284838,-1.68823589,0.00000000,-0.00000000
-3.76088044,2.12162970,-4.72191892,0.34946297,-0.72418660,0.34458317,-0.96872886,0.00265315,-0.02136153,0.27544775,-0.51476712,0.74077671,-1.45721086,0.83244788,-1.43468948,0.64009231,-1.74292907,0.00000000,-0.00000000
-3.75487744,2.05767421,-4.85938157,0.33217538,-0.75992575,0.32029959,-0.98502295,0.00261774,-0.02287726,0.26167177,-0.53813037,0.70962162,-1.50776157,0.83614428,-1.48069051,0.61384167,-1.79458833,0.00000000,-0.00000000
-3.74887444,2.01526497,-4.98532641,0.31750690,-0.79395357,0.29953812,-0.99872756,0.00264096,-0.02445384,0.24859193,-0.56068447,0.68234671,-1.55541358,0.85076381,-1.52241127,0.59458231,-1.84180080,0.00000000,-0.00000000
-3.74287144,1.99581469,-5.09609009,0.30578179,-0.82554666,0.28244481,-1.00924030,0.00272532,-0.02606053,0.23643822,-0.58188510,0.65956726,-1.59885602,0.87690602,-1.55879697,0.58270778,-1.88321395,0.00000000,-0.00000000
-3.73686843,2.00046003,-5.18827567,0.29727388,-0.85400687,0.26913358,-1.01602493,0.00287391,-0.02766461,0.22541557,-0.60120399,0.64183002,-1.63684185,0.91503887,-1.58888384,0.57851052,-1.91757546,0.00000000,-0.00000000
-3.73086543,2.03002701,-5.25885169,0.29220268,-0.87868149,0.25968482,-1.01862833,0.00309041,-0.02923212,0.21569849,-0.61814378,0.62959803,-1.66822504,0.96547994,-1.61182588,0.58217462,-1.94377021,0.00000000,-0.00000000
-3.72486243,2.08500198,-5.30524008,0.29073085,-0.89898272,0.25414449,-1.01669436,0.00337894,-0.03072876,0.20742696,-0.63225226,0.62323795,-1.69199470,1.02837963,-1.62691851,0.59377042,-1.96085319,0.00000000,-0.00000000
-3.71885943,2.16550926,-5.32538988,0.29296296,-0.91440554,0.25252372,-1.00997413,0.00374402,-0.03212081,0.20070371,-0.64313541,0.62301026,-1.70730509,1.10370704,-1.63361805,0.61325105,-1.96807719,0.00000000,-0.00000000
-3.71285643,2.27129625,-5.31783439,0.29894570,-0.92454346,0.25479895,-0.99833244,0.00419037,-0.03337603,0.19559284,-0.65046878,0.62906260,-1.71350022,1.19123921,-1.63155664,0.64045113,-1.96491426,0.00000000,-0.00000000
-3.70685343,2.40172689,-5.28172993,0.30866922,-0.92910123,0.26091261,-0.98175038,0.00472288,-0.03446464,0.19211989,-0.65400674,0.64142636,-1.71013237,1.29055440,-1.62055185,0.67508780,-1.95107032,0.00000000,-0.00000000
-3.70085043,2.55578408,-5.21687514,0.32206990,-0.92790427,0.27077419,-0.96032402,0.00534636,-0.03536014,0.19027330,-0.65358922,0.66001662,-1.69697373,1.40102984,-1.60061095,0.71676423,-1.92649242,0.00000000,-0.00000000
-3.69484742,2.73208144,-5.12371059,0.33903416,-0.92090419,0.28426188,-0.93425951,0.00606545,-0.03604014,0.19000697,-0.64914573,0.68463524,-1.67402093,1.52184461,-1.57192967,0.76497581,-1.89136858,0.00000000,-0.00000000
-3.68884442,2.92888448,-5.00329896,0.35940337,-0.90818034,0.30122457,-0.90386487,0.00688443,-0.03648699,0.19124399,-0.64069651,0.71497700,-1.64149232,1.65198762,-1.53488550,0.81911890,-1.84612027,0.00000000,-0.00000000
-3.68284142,3.14414082,-4.85728709,0.38297975,-0.88993727,0.32148432,-0.86953901,0.00780703,-0.03668836,0.19388120,-0.62835068,0.75063858,-1.59981819,1.79027108,-1.49002604,0.87850231,-1.79138813,0.00000000,-0.00000000
-3.67683842,3.37551913,-4.68785169,0.40953294,-0.86649825,0.34483903,-0.83175837,0.00883627,-0.03663750,0.19779430,-0.61230158,0.79112977,-1.54962463,1.93534908,-1.43805276,0.94236125,-1.72801141,0.00000000,-0.00000000
-3.67083542,3.62045549,-4.49763119,0.43880715,-0.83829517,0.37106552,-0.79106193,0.00997421,-0.03633350,0.20284348,-0.59281960,0.83588683,-1.49171153,2.08574102,-1.37980093,1.00987350,-1.65700228,0.00000000,-0.00000000
-3.66483242,3.87620602,-4.28964653,0.47052862,-0.80585527,0.39992261,-0.74803511,0.01122184,-0.03578117,0.20887906,-0.57024260,0.88428715,-1.42702596,2.23985927,-1.31621654,1.08017740,-1.57951595,0.00000000,-0.00000000
-3.65882941,4.13990406,-4.06721429,0.50441304,-0.76978532,0.43115436,-0.70329325,0.01257885,-0.03499084,0.21574705,-0.54496456,0.93566498,-1.35663199,2.39604023,-1.24833106,1.15239121,-1.49681798,0.00000000,-0.00000000
-3.65282641,4.40861988,-3.83385535,0.54017263,-0.73075395,0.46449315,-0.65746526,0.01404349,-0.03397797,0.22329429,-0.51742288,0.98932742,-1.28167815,2.55257786,-1.17723505,1.22563308,-1.41024995,0.00000000,-0.00000000
-3.64682341,4.67942084,-3.59320274,0.57752266,-0.68947283,0.49966265,-0.61117799,0.01561242,-0.03276253,0.23137312,-0.48808487,1.04457034,-1.20336404,2.70775840,-1.10405148,1.29904099,-1.32119483,0.00000000,-0.00000000
-3.64082041,4.94942980,-3.34891170,0.61618694,-0.64667750,0.53638040,-0.56504179,0.01728055,-0.03136830,0.23984510,-0.45743392,1.10069352,-1.12290713,2.85989531,-1.02990974,1.37179184,-1.23104337,0.00000000,-0.00000000
-3.63481741,5.21587952,-3.10457507,0.65590206,-0.60310862,0.57435997,-0.51963775,0.01904105,-0.02982206,0.24858400,-0.42595607,1.15701460,-1.04151126,3.00736290,-0.95592119,1.44311892,-1.14116238,0.00000000,-0.00000000
-3.62881441,5.47616121,-2.86364648,0.69642020,-0.55949419,0.61331266,-0.47550677,0.02088521,-0.02815272,0.25747767,-0.39412721,1.21288137,-0.96033754,3.14862780,-0.88315679,1.51232696,-1.05286612,0.00000000,-0.00000000
-3.62281141,5.72786533,-2.62937326,0.73751027,-0.51653344,0.65294857,-0.43314078,0.02280250,-0.02639037,0.26642894,-0.36240165,1.26768210,-0.88047893,3.28227700,-0.81262755,1.57880413,-0.96739129,0.00000000,-0.00000000
-3.61680840,5.96881359,-2.40474064,0.77895734,-0.47488278,0.69297720,-0.39297614,0.02478059,-0.02456541,0.27535546,-0.33120217,1.32085365,-0.80293879,3.40704167,-0.74526805,1.64203056,-0.88587619,0.00000000,-0.00000000
-3.61080540,6.19708113,-2.19242780,0.82056041,-0.43514406,0.73310745,-0.35538921,0.02680550,-0.02270773,0.28418867,-0.30091189,1.37188722,-0.72861414,3.52181611,-0.68192330,1.70158279,-0.80934434,0.00000000,-0.00000000
-3.60480240,6.41100882,-1.99477620,0.86212872,-0.39785548,0.77304728,-0.32069402,0.02886168,-0.02084589,0.29287183,-0.27186814,1.42033166,-0.65828355,3.62567145,-0.62333898,1.75713434,-0.73869250,0.00000000,-0.00000000
-3.59879940,6.60920587,-1.81376968,0.90347682,-0.36348496,0.81250309,-0.28914179,0.03093230,-0.01900651,0.30135761,-0.24435842,1.46579467,-0.59259986,3.71786394,-0.57015493,1.80845223,-0.67468301,0.00000000,-0.00000000
-3.59279640,6.79054366,-1.65102547,0.94441878,-0.33242612,0.85117900,-0.26092216,0.03299944,-0.01721373,0.30960504,-0.21861827,1.50794181,-0.53208733,3.79783796,-0.52290167,1.85538996,-0.61793992,0.00000000,-0.00000000
-3.58679340,6.95414204,-1.50779514,0.98476210,-0.30499651,0.88877635,-0.23616573,0.03504440,-0.01548882,0.31757641,-0.19483108,1.54649387,-0.47714293,3.86522414,-0.48199967,1.89787735,-0.56894869,0.00000000,-0.00000000
-3.58079040,7.09934986,-1.38497381,1.02430176,-0.28143790,0.92499355,-0.21494779,0.03704804,-0.01384995,0.32523416,-0.17312959,1.58122287,-0.42804110,3.91983315,-0.44776089,1.93590800,-0.52805868,0.00000000,-0.00000000
-3.57478739,7.22572158,-1.28311633,1.06281497,-0.26191838,0.95952655,-0.19729276,0.03899112,-0.01231209,0.33253806,-0.15359884,1.61194708,-0.38494163,3.96164573,-0.42039228,1.96952531,-0.49548800,0.00000000,-0.00000000
-3.56878439,7.33299194,-1.20245874,1.10005719,-0.24653587,0.99207016,-0.18317924,0.04085464,-0.01088702,0.33944283,-0.13628029,1.63852572,-0.34789965,3.99079999,-0.40000078,1.99880774,-0.47133009,0.00000000,-0.00000000
-3.56278139,7.42105073,-1.14294378,1.13575990,-0.23532280,1.02232041,-0.17254536,0.04262022,-0.00958358,0.34589654,-0.12117686,1.66085344,-0.31687753,4.00757655,-0.38659954,2.02385443,-0.45556163,0.00000000,-0.00000000
-3.55677839,7.48991934,-1.10424916,1.16963044,-0.22825164,1.04997791,-0.16529422,0.04427046,-0.00840783,0.35183968,-0.10825860,1.67885536,-0.29175766,4.01238239,-0.38011497,2.04477200,-0.44805137,0.00000000,-0.00000000
-3.55077539,7.53973049,-1.08581764,1.20135422,-0.22524107,1.07475239,-0.16129940,0.04578922,-0.00736347,0.35720523,-0.09746869,1.69248265,-0.27235597,4.00573419,-0.38039465,2.06166325,-0.44856960,0.00000000,-0.00000000
-3.54477239,7.57071225,-1.08688836,1.23059941,-0.22616266,1.09636832,-0.16041030,0.04716195,-0.00645224,0.36191955,-0.08872957,1.70170919,-0.25843539,3.98824163,-0.38721566,2.07461831,-0.45679810,0.00000000,-0.00000000
-3.53876938,7.58317683,-1.10652895,1.25702393,-0.23084788,1.11457133,-0.16245743,0.04837593,-0.00567437,0.36590415,-0.08194897,1.70652926,-0.24971923,3.96059115,-0.40029358,2.08370879,-0.47234066,0.00000000,-0.00000000
-3.53276638,7.57751420,-1.14366824,1.28028464,-0.23909537,1.12913534,-0.16725755,0.04942049,-0.00502902,0.36907826,-0.07702566,1.70695639,-0.24590386,3.92353057,-0.41929203,2.08898496,-0.49473408,0.00000000,-0.00000000
-3.52676338,7.55419027,-1.19712947,1.30004817,-0.25067848,1.13986999,-0.17461867,0.05028714,-0.00451479,0.37136192,-0.07385480,1.70302338,-0.24667087,3.87785467,-0.44383280,2.09047594,-0.52345976,0.00000000,-0.00000000
-3.52076038,7.51374866,-1.26566411,1.31600304,-0.26535294,1.14662804,-0.18434502,0.05096969,-0.00413012,0.37267959,-0.07233279,1.69478320,-0.25169820,3.82439182,-0.47350670,2.08819276,-0.55795617,0.00000000,-0.00000000
-3.51475738,7.45681516,-1.34798617,1.32787215,-0.28286478,1.14931226,-0.19624188,0.05146429,-0.00387373,0.37296388,-0.07236146,1.68231074,-0.26067040,3.76399176,-0.50788496,2.08213367,-0.59763198,0.00000000,-0.00000000
-3.50875438,7.38410355,-1.44280673,1.33542523,-0.30295824,1.14788142,-0.21012042,0.05176944,-0.00374491,0.37215933,-0.07385168,1.66570498,-0.27328784,3.69751434,-0.54653136,2.07229130,-0.64188018,0.00000000,-0.00000000
-3.50275138,7.29642143,-1.54886851,1.33849031,-0.32538375,1.14235510,-0.22580233,0.05188593,-0.00374381,0.37022587,-0.07672617,1.64509142,-0.28927476,3.62581922,-0.58901458,2.05866089,-0.69009274,0.00000000,-0.00000000
-3.49674837,7.19467493,-1.66497946,1.33696365,-0.34990558,1.13281664,-0.24312418,0.05181678,-0.00387167,0.36714192,-0.08092162,1.62062434,-0.30838608,3.54975651,-0.63492087,2.04124896,-0.74167584,0.00000000,-0.00000000
-3.49074537,7.07987103,-1.79004462,1.33081751,-0.37630919,1.11941435,-0.26194154,0.05156710,-0.00413085,0.36290682,-0.08638996,1.59248884,-0.33041280,3.47015821,-0.68386630,2.02008172,-0.79606501,0.00000000,-0.00000000
-3.48474237,6.95311689,-1.92309483,1.32010522,-0.40440767,1.10236046,-0.28213234,0.05114396,-0.00452492,0.35754254,-0.09309889,1.56090208,-0.35518586,3.38783056,-0.73550824,1.99521260,-0.85273978,0.00000000,-0.00000000
-3.47873937,6.81561547,-2.06331073,1.30496339,-0.43404716,1.08192794,-0.30359955,0.05055623,-0.00505852,0.35109454,-0.10103149,1.52611397,-0.38257819,3.30354743,-0.78955537,1.96672843,-0.91123701,0.00000000,-0.00000000
-3.47273637,6.66865751,-2.21004039,1.28561085,-0.46511076,1.05844506,-0.32627270,0.04981441,-0.00573721,0.34363183,-0.11018499,1.48840677,-0.41250481,3.21804467,-0.84577556,1.93475385,-0.97116220,0.00000000,-0.00000000
-3.46673337,6.51360983,-2.36280882,1.26234466,-0.49752047,1.03228803,-0.35010813,0.04893045,-0.00656716,0.33524614,-0.12056864,1.44809389,-0.44492072,3.13201577,-0.90400093,1.89945378,-1.03219790,0.00000000,-0.00000000
-3.46073037,6.35190062,-2.52131790,1.23553311,-0.53123695,1.00387173,-0.37508764,0.04791755,-0.00755485,0.32605034,-0.13220075,1.40551776,-0.47981645,3.04610889,-0.96412938,1.86103384,-1.09410843,0.00000000,-0.00000000
-3.45472736,6.18500222,-2.68543522,1.20560625,-0.56625666,0.97363914,-0.40121540,0.04679003,-0.00870654,0.31617621,-0.14510489,1.36104679,-0.51721118,2.96092533,-1.02612219,1.81973886,-1.15674024,0.00000000,-0.00000000
-3.44872436,6.01441250,-2.85517131,1.17304426,-0.60260632,0.94204971,-0.42851308,0.04556312,-0.01002784,0.30577165,-0.15930534,1.31507174,-0.55714346,2.87701963,-1.08999716,1.77584957,-1.22001742,0.00000000,-0.00000000
-3.44272136,5.84163546,-3.03064491,1.13836445,-0.64033458,0.90956718,-0.45701307,0.04425279,-0.01152309,0.29499747,-0.17482190,1.26800137,-0.59965963,2.79490119,-1.15581731,1.72967791,-1.28393206,0.00000000,-0.00000000
-3.43671836,5.66816213,-3.21203696,1.10210717,-0.67950110,0.87664745,-0.48675006,0.04287557,-0.01319480,0.28402393,-0.19166426,1.22025782,-0.64480026,2.71503732,-1.22367514,1.68156110,-1.34852953,0.00000000,-0.00000000
-3.43071536,5.49545248,-3.39953462,1.06482156,-0.72016326,0.84372680,-0.51775118,0.04144840,-0.01504303,0.27302716,-0.20982608,1.17227158,-0.69258511,2.63785756,-1.29367310,1.63185507,-1.41388917,0.00000000,-0.00000000
-3.42471236,5.32491881,-3.59326772,1.02705155,-0.76236115,0.81121113,-0.55002504,0.03998845,-0.01706481,0.26218555,-0.22927907,1.12447637,-0.74299711,2.56375888,-1.36590083,1.58092745,-1.48010096,0.00000000,-0.00000000
-3.41870935,5.15791114,-3.79324041,0.98932265,-0.80610153,0.77946640,-0.58355030,0.03851289,-0.01925365,0.25167623,-0.24996734,1.07730396,-0.79596621,2.49311136,-1.44041036,1.52915050,-1.54723943,0.00000000,-0.00000000
-3.41270635,4.99570467,-3.99926195,0.95213003,-0.85134157,0.74881085,-0.61826440,0.03703874,-0.02159901,0.24167170,-0.27180237,1.03117893,-0.85135398,2.42626389,-1.51719050,1.47689434,-1.61533617,0.00000000,-0.00000000
-3.40670335,4.83948915,-4.21088062,0.91592817,-0.89797331,0.71950896,-0.65405297,0.03558264,-0.02408604,0.23233664,-0.29465884,0.98651348,-0.90893976,2.36354943,-1.59614193,1.42452055,-1.68435251,0.00000000,-0.00000000
