energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-0.34517259,5.65231065,0.01416375,0.16400459,0.54040564,3.28602850,1.07929530,1.92561481,0.05783645,0.44669792
-0.33916958,5.66913697,0.01473302,0.16575902,0.54473379,3.25448676,1.08164198,1.96627856,0.05782232,0.45483479
-0.33316658,5.69520925,0.01538618,0.16788799,0.55010264,3.22379850,1.08591749,2.01460735,0.05775009,0.46335931
-0.32716358,5.73048839,0.01612310,0.17040103,0.55648532,3.19397314,1.09224560,2.07054616,0.05762650,0.47225309
-0.32116058,5.77480081,0.01694150,0.17329785,0.56383236,3.16509291,1.10070118,2.13385463,0.05745896,0.48148870
-0.31515758,5.82781583,0.01783684,0.17656690,0.57206918,3.13730924,1.11130136,2.20409155,0.05725507,0.49102727
-0.30915458,5.88902637,0.01880219,0.18018419,0.58109434,3.11083530,1.12399850,2.28060577,0.05702213,0.50081643
-0.30315158,5.95773568,0.01982829,0.18411267,0.59077868,3.08593575,1.13867564,2.36253466,0.05676675,0.51078888
-0.29714857,6.03305188,0.02090356,0.18830205,0.60096555,3.06291464,1.15514487,2.44881127,0.05649452,0.52086163
-0.29114557,6.11389235,0.02201437,0.19268930,0.61147238,3.04210271,1.17314894,2.53818027,0.05620979,0.53093621
-0.28514257,6.19899889,0.02314530,0.19719971,0.62209360,3.02384498,1.19236616,2.62922305,0.05591562,0.54089975
-0.27913957,6.28696399,0.02427952,0.20174853,0.63260494,3.00848960,1.21241878,2.72039128,0.05561379,0.55062716
-0.27313657,6.37626803,0.02539923,0.20624330,0.64276897,2.99637854,1.23288427,2.81004807,0.05530501,0.55998418
-0.26713357,6.46532590,0.02648621,0.21058654,0.65234185,2.98784056,1.25330943,2.89651522,0.05498922,0.56883135
-0.26113057,6.55254142,0.02752235,0.21467888,0.66108079,2.98318673,1.27322648,2.97812479,0.05466595,0.57702865
-0.25512756,6.63636668,0.02849022,0.21842247,0.66875225,2.98270812,1.29217048,3.05327269,0.05433483,0.58444054
-0.24912456,6.71536345,0.02937361,0.22172441,0.67514019,2.98667573,1.30969732,3.12047207,0.05399602,0.59094140
-0.24312156,6.78826332,0.03015808,0.22450016,0.68005411,2.99534184,1.32540127,3.17840392,0.05365076,0.59642070
-0.23711856,6.85402308,0.03083141,0.22667672,0.68333663,3.00894235,1.33893129,3.22596258,0.05330177,0.60078807
-0.23111556,6.91187239,0.03138397,0.22819536,0.68486988,3.02769938,1.35000532,3.26229404,0.05295365,0.60397764
-0.22511256,6.96135076,0.03180904,0.22901391,0.68458075,3.05182348,1.35842175,3.28682512,0.05261309,0.60595164
-0.21910955,7.00233183,0.03210294,0.22910839,0.68244450,3.08151496,1.36406756,3.29928228,0.05228905,0.60670302
-0.21310655,7.03503348,0.03226512,0.22847391,0.67848666,3.11696377,1.36692285,3.29969924,0.05199268,0.60625697
-0.20710355,7.06001318,0.03229811,0.22712495,0.67278305,3.15834773,1.36706141,3.28841309,0.05173718,0.60467128
-0.20110055,7.07814887,0.03220734,0.22509476,0.66545801,3.20582895,1.36464753,3.26604944,0.05153744,0.60203560
-0.19509755,7.09060643,0.03200088,0.22243426,0.65668100,3.25954868,1.35992922,3.23349732,0.05140959,0.59846960
-0.18909455,7.09879568,0.03168912,0.21921023,0.64666152,3.31962057,1.35322831,3.19187538,0.05137039,0.59412023
-0.18309155,7.10431717,0.03128429,0.21550304,0.63564299,3.38612308,1.34492794,3.14249112,0.05143660,0.58915823
-0.17708854,7.10890278,0.03080006,0.21140403,0.62389549,3.45909120,1.33545818,3.08679527,0.05162421,0.58377405
-0.17108554,7.11435306,0.03025104,0.20701264,0.61170802,3.53850838,1.32528050,3.02633341,0.05194774,0.57817351
-0.16508254,7.12247433,0.02965226,0.20243351,0.59938047,3.62429894,1.31487178,2.96269721,0.05241950,0.57257320
-0.15907954,7.13501851,0.02901876,0.19777351,0.58721564,3.71632167,1.30470871,2.89747714,0.05304899,0.56719601
-0.15307654,7.15362806,0.02836509,0.19313897,0.57551164,3.81436492,1.29525310,2.83221864,0.05384232,0.56226683
-0.14707354,7.17978803,0.02770498,0.18863324,0.56455486,3.91814360,1.28693863,2.76838322,0.05480182,0.55800845
-0.14107054,7.21478649,0.02705100,0.18435435,0.55461368,4.02729814,1.28015952,2.70731549,0.05592570,0.55463788
-0.13506753,7.25968432,0.02641430,0.18039322,0.54593313,4.14139544,1.27526135,2.65021692,0.05720803,0.55236297
-0.12906453,7.31529411,0.02580442,0.17683211,0.53873046,4.25993173,1.27253406,2.59812653,0.05863870,0.55137926
-0.12306153,7.38216803,0.02522920,0.17374341,0.53319155,4.38233694,1.27220715,2.55190839,0.06020367,0.55186710
-0.11705853,7.46059354,0.02469469,0.17118879,0.52946832,4.50798034,1.27444699,2.51224548,0.06188528,0.55398886
-0.11105553,7.55059568,0.02420521,0.16921862,0.52767680,4.63617684,1.27935588,2.47963904,0.06366278,0.55788612
-0.10505253,7.65194461,0.02376335,0.16787152,0.52789598,4.76619369,1.28697268,2.45441277,0.06551282,0.56367682
-0.09904952,7.76416666,0.02337012,0.16717422,0.53016719,4.89725697,1.29727460,2.43672065,0.06741015,0.57145221
-0.09304652,7.88655775,0.02302505,0.16714141,0.53449393,5.02855766,1.31017993,2.42655738,0.06932827,0.58127371
-0.08704352,8.01819776,0.02272636,0.16777576,0.54084218,5.15925691,1.32555130,2.42377071,0.07124014,0.59316955
-0.08104052,8.15796513,0.02247113,0.16906799,0.54914101,5.28849042,1.34319943,2.42807467,0.07311885,0.60713145
-0.07503752,8.30455125,0.02225545,0.17099703,0.55928360,5.41537200,1.36288710,2.43906319,0.07493823,0.62311137
-0.06903452,8.45647444,0.02207462,0.17353025,0.57112867,5.53899645,1.38433335,2.45622368,0.07667345,0.64101856
-0.06303152,8.61209399,0.02192331,0.17662377,0.58450224,5.65844197,1.40721788,2.47895039,0.07830150,0.66071719
-0.05702851,8.76962482,0.02179574,0.18022305,0.59920007,5.77277267,1.43118590,2.50655751,0.07980158,0.68202481
-0.05102551,8.92715371,0.02168581,0.18426352,0.61499061,5.88104158,1.45585329,2.53829219,0.08115546,0.70471189
-0.04502251,9.08265805,0.02158730,0.18867156,0.63161871,5.98229464,1.48081262,2.57334771,0.08234766,0.72850271
-0.03901951,9.23402823,0.02149396,0.19336572,0.64881001,6.07557639,1.50563975,2.61087711,0.08336566,0.75307788
-0.03301651,9.37909446,0.02139969,0.19825823,0.66627627,6.15993749,1.52990162,2.65000754,0.08419994,0.77807855
-0.02701351,9.51565869,0.02129863,0.20325680,0.68372135,6.23444484,1.55316481,2.68985557,0.08484403,0.80311241
-0.02101051,9.64153195,0.02118533,0.20826673,0.70084808,6.29819408,1.57500523,2.72954364,0.08529450,0.82776150
-0.01500750,9.75457691,0.02105484,0.21319324,0.71736567,6.35032487,1.59501861,2.76821741,0.08555086,0.85159163
-0.00900450,9.85275502,0.02090285,0.21794393,0.73299763,6.39003856,1.61283156,2.80506412,0.08561553,0.87416322
-0.00300150,9.93417718,0.02072575,0.22243138,0.74748995,6.41661802,1.62811300,2.83933119,0.08549371,0.89504318
0.00300150,9.99715632,0.02052078,0.22657568,0.76061914,6.42944897,1.64058531,2.87034492,0.08519328,0.91381738
0.00900450,10.04026000,0.02028610,0.23030686,0.77220010,6.42804215,1.65003491,2.89752821,0.08472463,0.93010331
0.01500750,10.06236069,0.02002085,0.23356696,0.78209311,6.41205543,1.65632151,2.92041685,0.08410052,0.94356222
0.02101051,10.06268152,0.01972521,0.23631187,0.79020991,6.38131483,1.65938566,2.93867338,0.08333589,0.95391040
0.02701351,10.04083496,0.01940047,0.23851258,0.79651834,6.33583342,1.65925396,2.95209773,0.08244764,0.96092881
0.03301651,9.99685219,0.01904900,0.24015590,0.80104532,6.27582698,1.65604155,2.96063408,0.08145432,0.96447089
0.03901951,9.93120121,0.01867426,0.24124458,0.80387793,6.20172549,1.64995148,2.96437309,0.08037587,0.96446785
0.04502251,9.84479205,0.01828078,0.24179683,0.80516230,6.11417940,1.64127086,2.96354945,0.07923319,0.96093142
0.05102551,9.73896802,0.01787406,0.24184512,0.80510034,6.01406003,1.63036359,2.95853422,0.07804777,0.95395368
0.05702851,9.61548254,0.01746050,0.24143453,0.80394424,5.90245338,1.61766008,2.94982232,0.07684119,0.94370414
0.06303152,9.47646172,0.01704727,0.24062052,0.80198880,5.78064714,1.60364401,2.93801541,0.07563459,0.93042402
0.06903452,9.32435354,0.01664216,0.23946639,0.79956190,5.65011073,1.58883674,2.92380075,0.07444819,0.91441808
0.07503752,9.16186507,0.01625341,0.23804039,0.79701326,5.51246866,1.57378005,2.90792682,0.07330074,0.89604437
0.08104052,8.99188989,0.01588951,0.23641284,0.79470205,5.36946765,1.55901781,2.89117682,0.07220897,0.87570222
0.08704352,8.81742817,0.01555898,0.23465321,0.79298370,5.22293836,1.54507761,2.87434109,0.07118719,0.85381918
0.09304652,8.64150256,0.01527016,0.23282746,0.79219641,5.07475285,1.53245290,2.85818971,0.07024684,0.83083737
0.09904952,8.46707281,0.01503099,0.23099561,0.79264811,4.92677902,1.52158678,2.84344654,0.06939622,0.80719987
0.10505253,8.29695282,0.01484877,0.22920986,0.79460423,4.78083354,1.51285799,2.83076578,0.06864028,0.78333764
0.11105553,8.13373307,0.01472993,0.22751316,0.79827695,4.63863517,1.50656983,2.82071217,0.06798064,0.75965757
0.11705853,7.97971174,0.01467991,0.22593838,0.80381644,4.50175984,1.50294249,2.81374580,0.06741560,0.73653205
0.12306153,7.83683715,0.01470290,0.22450812,0.81130446,4.37159970,1.50210922,2.81021188,0.06694046,0.71429045
0.12906453,7.70666380,0.01480179,0.22323503,0.82075077,4.24932737,1.50411631,2.81033627,0.06654789,0.69321272
0.13506753,7.59032372,0.01497802,0.22212275,0.83209244,4.13586734,1.50892691,2.81422649,0.06622845,0.67352526
0.14107054,7.48851411,0.01523158,0.22116727,0.84519629,4.03187541,1.51642845,2.82187820,0.06597122,0.65539914
0.14707354,7.40150145,0.01556098,0.22035868,0.85986430,3.93772746,1.52644312,2.83318673,0.06576453,0.63895056
0.15307654,7.32914172,0.01596332,0.21968310,0.87584185,3.85351784,1.53874081,2.84796267,0.06559671,0.62424333
0.15907954,7.27091540,0.01643439,0.21912483,0.89282846,3.77906782,1.55305377,2.86595081,0.06545688,0.61129324
0.16508254,7.22597533,0.01696879,0.21866838,0.91049051,3.71394362,1.56909214,2.88685107,0.06533566,0.60007388
0.17108554,7.19320491,0.01756015,0.21830040,0.92847547,3.65748326,1.58655942,2.91034029,0.06522586,0.59052359
0.17708854,7.17128365,0.01820126,0.21801133,0.94642695,3.60883127,1.60516709,2.93609341,0.06512303,0.58255315
0.18309155,7.15875657,0.01888440,0.21779665,0.96399980,3.56697949,1.62464740,2.96380296,0.06502585,0.57605375
0.18909455,7.15410424,0.01960144,0.21765777,0.98087467,3.53081223,1.64476379,2.99319538,0.06493640,0.57090494
0.19509755,7.15580958,0.02034416,0.21760229,0.99677135,3.49915365,1.66531824,3.02404348,0.06486019,0.56698204
0.20110055,7.16241854,0.02110439,0.21764386,1.01146010,3.47081528,1.68615512,3.05617397,0.06480602,0.56416285
0.20710355,7.17259156,0.02187420,0.21780149,1.02477066,3.44464145,1.70716156,3.08946976,0.06478561,0.56233321
0.21310655,7.18514359,0.02264602,0.21809837,1.03659836,3.41955058,1.72826412,3.12386686,0.06481310,0.56139142
0.21910955,7.19907120,0.02341275,0.21856036,1.04690711,3.39457065,1.74942220,3.15934594,0.06490434,0.56125119
0.22511256,7.21356579,0.02416776,0.21921408,1.05572921,3.36886730,1.77061857,3.19591938,0.06507608,0.56184324
0.23111556,7.22801317,0.02490491,0.22008490,1.06316200,3.34176356,1.79184772,3.23361443,0.06534501,0.56311549
0.23711856,7.24198034,0.02561852,0.22119479,1.06936148,3.31275080,1.81310288,3.27245381,0.06572686,0.56503201
0.24312156,7.25519111,0.02630329,0.22256028,1.07453343,3.28149063,1.83436246,3.31243511,0.06623538,0.56757084
0.24912456,7.26749302,0.02695419,0.22419058,1.07892233,3.24780843,1.85557713,3.35351043,0.06688147,0.57072100
0.25512756,7.27881833,0.02756638,0.22608599,1.08279884,3.21167925,1.87665825,3.39556799,0.06767237,0.57447888
0.26113057,7.28914228,0.02813513,0.22823677,1.08644633,3.17320747,1.89746869,3.43841695,0.06861096,0.57884435
0.26713357,7.29844188,0.02865572,0.23062244,1.09014723,3.13260181,1.91781671,3.48177688,0.06969535,0.58381689
0.27313657,7.30665844,0.02912344,0.23321167,1.09416980,3.09014736,1.93745353,3.52527300,0.07091854,0.58939191
0.27913957,7.31366641,0.02953358,0.23596272,1.09875605,3.04617664,1.95607491,3.56843752,0.07226840,0.59555771
0.28514257,7.31925108,0.02988145,0.23882439,1.10411117,3.00104131,1.97332680,3.61071777,0.07372789,0.60229305
0.29114557,7.32309646,0.03016255,0.24173756,1.11039502,2.95508640,1.98881498,3.65149055,0.07527544,0.60956567
0.29714857,7.32478419,0.03037267,0.24463713,1.11771606,2.90862821,2.00211825,3.69008235,0.07688559,0.61733166
0.30315158,7.32380348,0.03050806,0.24745429,1.12612763,2.86193708,2.01280443,3.72579418,0.07852982,0.62553587
0.30915458,7.31957121,0.03056567,0.25011902,1.13562695,2.81522571,2.02044848,3.75792985,0.08017748,0.63411312
0.31515758,7.31146047,0.03054338,0.25256274,1.14615646,2.76864323,2.02465162,3.78582587,0.08179683,0.64299023
0.32116058,7.29883560,0.03044017,0.25472086,1.15760751,2.72227490,2.02506043,3.80888134,0.08335618,0.65208864
0.32716358,7.28109083,0.03025632,0.25653518,1.16982588,2.67614712,2.02138483,3.82658586,0.08482495,0.66132743
0.33316658,7.25768993,0.02999361,0.25795601,1.18261891,2.63023662,2.01341398,3.83854409,0.08617474,0.67062654
0.33916958,7.22820389,0.02965532,0.25894390,1.19576374,2.58448317,2.00102904,3.84449506,0.08738022,0.67990989
0.34517259,7.19234394,0.02924635,0.25947090,1.20901616,2.53880426,1.98421224,3.84432546,0.08841995,0.68910827
0.35117559,7.14998769,0.02877312,0.25952130,1.22211974,2.49311087,1.96305162,3.83807598,0.08927703,0.69816181
0.35717859,7.10119665,0.02824346,0.25909183,1.23481469,2.44732271,1.93774123,3.82594039,0.08993944,0.70702174
0.36318159,7.04622386,0.02766642,0.25819138,1.24684611,2.40138216,1.90857679,3.80825760,0.09040031,0.71565153
0.36918459,6.98551130,0.02705203,0.25684012,1.25797150,2.35526574,1.87594709,3.78549722,0.09065787,0.72402718
0.37518759,6.91967728,0.02641096,0.25506836,1.26796697,2.30899246,1.84032150,3.75823959,0.09071524,0.73213673
0.38119060,6.84949467,0.02575421,0.25291491,1.27663234,2.26262865,1.80223448,3.72715163,0.09058004,0.73997900
0.38719360,6.77586145,0.02509278,0.25042532,1.28379485,2.21628898,1.76226773,3.69295993,0.09026383,0.74756171
0.39319660,6.69976530,0.02443726,0.24764986,1.28931157,2.17013376,1.72103099,3.65642267,0.08978138,0.75489898
0.39919960,6.62224462,0.02379757,0.24464161,1.29307061,2.12436291,1.67914243,3.61830197,0.08914997,0.76200844
0.40520260,6.54434804,0.02318265,0.24145443,1.29499112,2.07920699,1.63720954,3.57933818,0.08838848,0.76890812
0.41120560,6.46709475,0.02260027,0.23814128,1.29502250,2.03491605,1.59581145,3.54022729,0.08751666,0.77561326
0.41720860,6.39143779,0.02205686,0.23475256,1.29314273,1.99174708,1.55548326,3.50160251,0.08655424,0.78213320
0.42321161,6.31823212,0.02155747,0.23133490,1.28935625,1.94995074,1.51670310,3.46402081,0.08552030,0.78846862
0.42921461,6.24820884,0.02110576,0.22793015,1.28369156,1.90975845,1.47988231,3.42795449,0.08443256,0.79460911
0.43521761,6.18195683,0.02070410,0.22457476,1.27619860,1.87137028,1.44535882,3.39378817,0.08330694,0.80053142
0.44122061,6.11991208,0.02035372,0.22129951,1.26694629,1.83494462,1.41339402,3.36182058,0.08215717,0.80619825
0.44722361,6.06235527,0.02005496,0.21812947,1.25602025,1.80059001,1.38417274,3.33227086,0.08099458,0.81155792
0.45322661,6.00941690,0.01980753,0.21508438,1.24352086,1.76835958,1.35780630,3.30528846,0.07982808,0.81654475
0.45922961,5.96108976,0.01961076,0.21217915,1.22956172,1.73824840,1.33433808,3.28096575,0.07866422,0.82108026
0.46523262,5.91724739,0.01946400,0.20942463,1.21426848,1.71019377,1.31375121,3.25935251,0.07750747,0.82507521
0.47123562,5.87766767,0.01936684,0.20682852,1.19777823,1.68407845,1.29597791,3.24047106,0.07636054,0.82843236
0.47723862,5.84205984,0.01931943,0.20439630,1.18023907,1.65973660,1.28090980,3.22433131,0.07522488,0.83104989
0.48324162,5.81009374,0.01932273,0.20213223,1.16181011,1.63696207,1.26840874,3.21094466,0.07410120,0.83282537
0.48924462,5.78142947,0.01937868,0.20004031,1.14266155,1.61551867,1.25831758,3.20033608,0.07299006,0.83366011
0.49524762,5.75574614,0.01949035,0.19812510,1.12297479,1.59515183,1.25047040,3.19255369,0.07189248,0.83346378
0.50125063,5.73276813,0.01966197,0.19639245,1.10294240,1.57560104,1.24470175,3.18767535,0.07081047,0.83215902
0.50725363,5.71228748,0.01989893,0.19485000,1.08276780,1.55661254,1.24085457,3.18581197,0.06974759,0.82968591
0.51325663,5.69418141,0.02020766,0.19350745,1.06266444,1.53795152,1.23878643,3.18710731,0.06870936,0.82600602
0.51925963,5.67842378,0.02059546,0.19237664,1.04285444,1.51941333,1.23837395,3.19173420,0.06770357,0.82110585
0.52526263,5.66508987,0.02107021,0.19147130,1.02356646,1.50083298,1.23951518,3.19988744,0.06674044,0.81499952
0.53126563,5.65435402,0.02164007,0.19080656,1.00503278,1.48209267,1.24212999,3.21177350,0.06583265,0.80773040
0.53726863,5.64648000,0.02231305,0.19039822,0.98748555,1.46312672,1.24615843,3.22759732,0.06499513,0.79937167
0.54327164,5.64180425,0.02309660,0.19026180,0.97115228,1.44392380,1.25155724,3.24754702,0.06424480,0.79002564
0.54927464,5.64071265,0.02399712,0.19041132,0.95625052,1.42452623,1.25829464,3.27177666,0.06359995,0.77982183
0.55527764,5.64361161,0.02501944,0.19085804,0.94298195,1.40502645,1.26634386,3.30038825,0.06307967,0.76891382
0.56128064,5.65089482,0.02616638,0.19160906,0.93152618,1.38556070,1.27567559,3.33341341,0.06270298,0.75747492
0.56728364,5.66290717,0.02743822,0.19266593,0.92203424,1.36630038,1.28624990,3.37079577,0.06248797,0.74569286
0.57328664,5.67990775,0.02883235,0.19402330,0.91462237,1.34744143,1.29800805,3.41237495,0.06245080,0.73376378
0.57928964,5.70203377,0.03034284,0.19566777,0.90936616,1.32919230,1.31086480,3.45787307,0.06260475,0.72188557
0.58529265,5.72926772,0.03196024,0.19757693,0.90629563,1.31176132,1.32470165,3.50688464,0.06295929,0.71025120
0.59129565,5.76140973,0.03367137,0.19971870,0.90539138,1.29534393,1.33936147,3.55887081,0.06351918,0.69904200
0.59729865,5.79805705,0.03545935,0.20205106,0.90658225,1.28011082,1.35464519,3.61315844,0.06428381,0.68842156
0.60330165,5.83859258,0.03730365,0.20452220,0.90974475,1.26619737,1.37031066,3.66894487,0.06524664,0.67853037
0.60930465,5.88218347,0.03918036,0.20707111,0.91470440,1.25369526,1.38607409,3.72530836,0.06639491,0.66948160
0.61530765,5.92779089,0.04106261,0.20962862,0.92123914,1.24264667,1.40161427,3.78122462,0.06770961,0.66135811
0.62131066,5.97419105,0.04292109,0.21211893,0.92908482,1.23304141,1.41657936,3.83558895,0.06916566,0.65421108
0.62731366,6.02000724,0.04472473,0.21446152,0.93794263,1.22481725,1.43059625,3.88724351,0.07073248,0.64806010
0.63331666,6.06375172,0.04644148,0.21657338,0.94748832,1.21786335,1.44328210,3.93500904,0.07237470,0.64289482
0.63931966,6.10387585,0.04803917,0.21837158,0.95738282,1.21202663,1.45425751,3.97771962,0.07405319,0.63867809
0.64532266,6.13882631,0.04948643,0.21977594,0.96728382,1.20712077,1.46316077,4.01425926,0.07572626,0.63535025
0.65132566,6.16710454,0.05075366,0.22071172,0.97685790,1.20293705,1.46966245,4.04359872,0.07735103,0.63283437
0.65732866,6.18732649,0.05181387,0.22111232,0.98579257,1.19925660,1.47347954,4.06483070,0.07888484,0.63104217
0.66333167,6.19827953,0.05264363,0.22092164,0.99380760,1.19586313,1.47438829,4.07720190,0.08028675,0.62987999
0.66933467,6.19897328,0.05322377,0.22009623,1.00066521,1.19255534,1.47223508,4.08014015,0.08151887,0.62925474
0.67533767,6.18868167,0.05354002,0.21860693,1.00617838,1.18915826,1.46694459,4.07327511,0.08254774,0.62907917
0.68134067,6.16697361,0.05358350,0.21644001,1.01021709,1.18553285,1.45852476,4.05645153,0.08334534,0.62927624
0.68734367,6.13373063,0.05335100,0.21359776,1.01271194,1.18158312,1.44706807,4.02973407,0.08389003,0.62978234
0.69334667,6.08915027,0.05284509,0.21009843,1.01365500,1.17726058,1.43274921,3.99340338,0.08416708,0.63054904
0.69934967,6.03373501,0.05207398,0.20597561,1.01309794,1.17256558,1.41581884,3.94794351,0.08416903,0.63154345
0.70535268,5.96826739,0.05105129,0.20127698,1.01114744,1.16754566,1.39659411,3.89402116,0.08389564,0.63274711
0.71135568,5.89377265,0.04979554,0.19606267,1.00795816,1.16229110,1.37544611,3.83245780,0.08335360,0.63415349
0.71735868,5.81147115,0.04832953,0.19040304,1.00372371,1.15692799,1.35278500,3.76419617,0.08255600,0.63576446
0.72336168,5.72272334,0.04667962,0.18437632,0.99866607,1.15160941,1.32904372,3.69026273,0.08152146,0.63758599
0.72936468,5.62897037,0.04487487,0.17806595,0.99302418,1.14650546,1.30466104,3.61172816,0.08027325,0.63962339
0.73536768,5.53167407,0.04294615,0.17155794,0.98704217,1.14179275,1.28006491,3.52966791,0.07883815,0.64187662
0.74137069,5.43225939,0.04092528,0.16493824,0.98095811,1.13764422,1.25565697,3.44512487,0.07724532,0.64433595
0.74737369,5.33206275,0.03884408,0.15829038,0.97499373,1.13422000,1.23179917,3.35907604,0.07552520,0.64697852
0.75337669,5.23228907,0.03673364,0.15169332,0.96934580,1.13165985,1.20880298,3.27240479,0.07370840,0.64976593
0.75937969,5.13397944,0.03462350,0.14521974,0.96417952,1.13007786,1.18692187,3.18588001,0.07182480,0.65264334
0.76538269,5.03799120,0.03254112,0.13893475,0.95962438,1.12955946,1.16634726,3.10014289,0.06990273,0.65553998
0.77138569,4.94499072,0.03051132,0.13289499,0.95577252,1.13016124,1.14720814,3.01570178,0.06796837,0.65837126
0.77738869,4.85545888,0.02855595,0.12714830,0.95267972,1.13191314,1.12957408,2.93293485,0.06604529,0.66104241
0.78339170,4.76970810,0.02669368,0.12173377,0.95036884,1.13482307,1.11346152,2.85209999,0.06415428,0.66345326
0.78939470,4.68790917,0.02493990,0.11668216,0.94883536,1.13888333,1.09884257,2.77335089,0.06231324,0.66550414
0.79539770,4.61012555,0.02330675,0.11201670,0.94805468,1.14407837,1.08565593,2.69675795,0.06053734,0.66710221
0.80140070,4.53635238,0.02180328,0.10775409,0.94799057,1.15039324,1.07381895,2.62233233,0.05883920,0.66816805
0.80740370,4.46655720,0.02043568,0.10390574,0.94860423,1.15782187,1.06324023,2.55005151,0.05722921,0.66864188
0.81340670,4.40071937,0.01920752,0.10047898,0.94986326,1.16637468,1.05383180,2.47988450,0.05571592,0.66848907
0.81940970,4.33886533,0.01812012,0.09747833,0.95174994,1.17608460,1.04552022,2.41181512,0.05430640,0.66770445
0.82541271,4.28109729,0.01717290,0.09490665,0.95426820,1.18701116,1.03825599,2.34586199,0.05300660,0.66631510
0.83141571,4.22761338,0.01636370,0.09276620,0.95744887,1.19924202,1.03202058,2.28209383,0.05182162,0.66438147
0.83741871,4.17871786,0.01568913,0.09105937,0.96135261,1.21289170,1.02683094,2.22063959,0.05075602,0.66199653
0.84342171,4.13482089,0.01514485,0.08978927,0.96607046,1.22809753,1.02274105,2.16169274,0.04981391,0.65928311
0.84942471,4.09642777,0.01472583,0.08896002,0.97172181,1.24501275,1.01984076,2.10550985,0.04899904,0.65638937
0.85542771,4.06411869,0.01442654,0.08857676,0.97844987,1.26379714,1.01825185,2.05240371,0.04831484,0.65348279
0.86143072,4.03852015,0.01424114,0.08864543,0.98641477,1.28460577,1.01812174,2.00273177,0.04776427,0.65074289
0.86743372,4.02027026,0.01416354,0.08917230,0.99578481,1.30757622,1.01961533,1.95688070,0.04734978,0.64835312
0.87343672,4.00998000,0.01418748,0.09016334,1.00672626,1.33281542,1.02290542,1.91524846,0.04707307,0.64649240
0.87943972,4.00819329,0.01430656,0.09162340,1.01939228,1.36038657,1.02816243,1.87822483,0.04693503,0.64532683
0.88544272,4.01534832,0.01451425,0.09355537,1.03391176,1.39029723,1.03554399,1.84617194,0.04693548,0.64500193
0.89144572,4.03174274,0.01480385,0.09595922,1.05037857,1.42248941,1.04518508,1.81940588,0.04707315,0.64563601
0.89744872,4.05750508,0.01516848,0.09883115,1.06884209,1.45683226,1.05718924,1.79818050,0.04734555,0.64731503
0.90345173,4.09257408,0.01560106,0.10216274,1.08929955,1.49311817,1.07162151,1.78267424,0.04774902,0.65008912
0.90945473,4.13668751,0.01609432,0.10594026,1.11169071,1.53106259,1.08850316,1.77298080,0.04827870,0.65397112
0.91545773,4.18938115,0.01664083,0.11014414,1.13589521,1.57030795,1.10780891,1.76910373,0.04892872,0.65893717
0.92146073,4.24999798,0.01723302,0.11474861,1.16173298,1.61043151,1.12946631,1.77095538,0.04969237,0.66492927
0.92746373,4.31770730,0.01786329,0.11972157,1.18896760,1.65095706,1.15335755,1.77835976,0.05056227,0.67185967
0.93346673,4.39153248,0.01852409,0.12502469,1.21731261,1.69136993,1.17932339,1.79105907,0.05153067,0.67961688
0.93946973,4.47038580,0.01920809,0.13061375,1.24644034,1.73113455,1.20716895,1.80872328,0.05258971,0.68807278
0.94547274,4.55310842,0.01990826,0.13643913,1.27599292,1.76971385,1.23667088,1.83096200,0.05373168,0.69709066
0.95147574,4.63851301,0.02061810,0.14244664,1.30559485,1.80658932,1.26758556,1.85733787,0.05494926,0.70653341
0.95747874,4.72542678,0.02133177,0.14857839,1.33486633,1.84128069,1.29965762,1.88738060,0.05623571,0.71627157
0.96348174,4.81273233,0.02204420,0.15477389,1.36343678,1.87336421,1.33262846,1.92060087,0.05758506,0.72619073
0.96948474,4.89940413,0.02275130,0.16097126,1.39095768,1.90248842,1.36624399,1.95650343,0.05899218,0.73619773
0.97548774,4.98453876,0.02344998,0.16710849,1.41711404,1.92838654,1.40026142,1.99459869,0.06045278,0.74622537
0.98149075,5.06737723,0.02413825,0.17312478,1.44163396,1.95088470,1.43445450,2.03441255,0.06196340,0.75623544
0.98749375,5.14731862,0.02481518,0.17896180,1.46429568,1.96990568,1.46861712,2.07549403,0.06352130,0.76621963
0.99349675,5.22392437,0.02548091,0.18456503,1.48493193,1.98546773,1.50256498,2.11742071,0.06512423,0.77619849
0.99949975,5.29691358,0.02613651,0.18988489,1.50343125,1.99767882,1.53613555,2.15980207,0.06677030,0.78621848
1.00550275,5.36614996,0.02678385,0.19487781,1.51973656,2.00672644,1.56918620,2.20228085,0.06845767,0.79634710
1.01150575,5.43162157,0.02742537,0.19950720,1.53384092,2.01286374,1.60159093,2.24453285,0.07018431,0.80666661
1.01750875,5.49341512,0.02806388,0.20374415,1.54578118,2.01639280,1.63323600,2.28626554,0.07194775,0.81726657
1.02351176,5.55168657,0.02870224,0.20756800,1.55562970,2.01764604,1.66401486,2.32721575,0.07374482,0.82823562
1.02951476,5.60663009,0.02934312,0.21096668,1.56348501,2.01696697,1.69382276,2.36714712,0.07557144,0.83965309
1.03551776,5.65844749,0.02998867,0.21393677,1.56946201,2.01469126,1.72255166,2.40584736,0.07742247,0.85158079
