energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.56278139,0.70234146,0.22411109,0.06319969,0.00946985,0.16366263,0.01508755,0.07904979,0.27209430,0.15133281
-3.55677839,0.74858822,0.24045642,0.06603193,0.01108804,0.17379473,0.01540141,0.08093783,0.29099916,0.16582545
-3.55077539,0.79611879,0.25732624,0.06883594,0.01289001,0.18414262,0.01565036,0.08255634,0.31008117,0.18128769
-3.54477239,0.84495584,0.27470194,0.07162325,0.01487785,0.19471163,0.01583699,0.08392633,0.32926401,0.19773146
-3.53876938,0.89510933,0.29255725,0.07440715,0.01704979,0.20550511,0.01596562,0.08507730,0.34847171,0.21515317
-3.53276638,0.94656456,0.31085515,0.07720145,0.01939960,0.21652185,0.01604218,0.08604618,0.36762771,0.23352983
-3.52676338,0.99926965,0.32954472,0.08001918,0.02191625,0.22775327,0.01607396,0.08687598,0.38665326,0.25281510
-3.52076038,1.05312292,0.34855801,0.08287135,0.02458355,0.23918066,0.01606938,0.08761427,0.40546557,0.27293565
-3.51475738,1.10796127,0.36780732,0.08576559,0.02738005,0.25077269,0.01603763,0.08831140,0.42397570,0.29378798
-3.50875438,1.16355037,0.38718307,0.08870509,0.03027911,0.26248329,0.01598836,0.08901875,0.44208642,0.31523611
-3.50275138,1.21957761,0.40655254,0.09168766,0.03324918,0.27425027,0.01593135,0.08978695,0.45969036,0.33711031
-3.49674837,1.27564853,0.42575972,0.09470508,0.03625430,0.28599459,0.01587615,0.09066417,0.47666856,0.35920703
-3.49074537,1.33128745,0.44462633,0.09774287,0.03925482,0.29762076,0.01583174,0.09169464,0.49288979,0.38129049
-3.48474237,1.38594277,0.46295432,0.10078028,0.04220841,0.30901805,0.01580630,0.09291730,0.50821066,0.40309572
-3.47873937,1.43899691,0.48052967,0.10379084,0.04507117,0.32006286,0.01580689,0.09436485,0.52247692,0.42433333
-3.47273637,1.48978104,0.49712758,0.10674314,0.04779895,0.33062201,0.01583932,0.09606289,0.53552581,0.44469589
-3.46673337,1.53759397,0.51251883,0.10960197,0.05034880,0.34055691,0.01590795,0.09802954,0.54718960,0.46386573
-3.46073037,1.58172455,0.52647710,0.11232980,0.05268042,0.34972841,0.01601564,0.10027525,0.55730016,0.48152402
-3.45472736,1.62147666,0.53878683,0.11488835,0.05475770,0.35800207,0.01616369,0.10280282,0.56569456,0.49736066
-3.44872436,1.65619547,0.54925148,0.11724031,0.05655003,0.36525369,0.01635184,0.10560775,0.57222122,0.51108472
-3.44272136,1.68529377,0.55770145,0.11935102,0.05803364,0.37137459,0.01657837,0.10867862,0.57674653,0.52243487
-3.43671836,1.70827687,0.56400151,0.12119012,0.05919257,0.37627660,0.01684014,0.11199774,0.57916147,0.53118938
-3.43071536,1.72476485,0.56805712,0.12273289,0.06001949,0.37989622,0.01713277,0.11554176,0.57938784,0.53717515
-3.42471236,1.73451075,0.56981937,0.12396138,0.06051607,0.38219792,0.01745074,0.11928236,0.57738382,0.54027537
-3.41870935,1.73741380,0.56928822,0.12486521,0.06069315,0.38317613,0.01778760,0.12318693,0.57314845,0.54043538
-3.41270635,1.73352685,0.56651370,0.12544190,0.06057040,0.38285604,0.01813611,0.12721929,0.56672468,0.53766644
-3.40670335,1.72305755,0.56159518,0.12569690,0.06017566,0.38129294,0.01848848,0.13134024,0.55820093,0.53204723
-3.40070035,1.70636319,0.55467843,0.12564310,0.05954399,0.37857022,0.01883650,0.13550821,0.54771086,0.52372296
-3.39469735,1.68393949,0.54595084,0.12530008,0.05871627,0.37479606,0.01917176,0.13967977,0.53543145,0.51290212
-3.38869435,1.65640385,0.53563488,0.12469298,0.05773768,0.37009903,0.01948587,0.14381016,0.52157938,0.49985114
-3.38269135,1.62447403,0.52398006,0.12385112,0.05665592,0.36462278,0.01977059,0.14785382,0.50640593,0.48488704
-3.37668834,1.58894329,0.51125405,0.12280649,0.05551934,0.35852012,0.02001804,0.15176486,0.49019062,0.46836862
-3.37068534,1.55065343,0.49773304,0.12159214,0.05437501,0.35194680,0.02022089,0.15549765,0.47323397,0.45068653
-3.36468234,1.51046695,0.48369217,0.12024061,0.05326690,0.34505527,0.02037251,0.15900733,0.45584965,0.43225270
-3.35867934,1.46923978,0.46939621,0.11878239,0.05223422,0.33798876,0.02046709,0.16225046,0.43835651,0.41348956
-3.35267634,1.42779586,0.45509110,0.11724467,0.05130987,0.33087602,0.02049985,0.16518567,0.42107078,0.39481967
-3.34667334,1.38690467,0.44099673,0.11565025,0.05051934,0.32382685,0.02046710,0.16777433,0.40429884,0.37665596
-3.34067034,1.34726270,0.42730109,0.11401679,0.04987983,0.31692876,0.02036634,0.16998130,0.38833087,0.35939309
-3.33466733,1.30947932,0.41415627,0.11235636,0.04939981,0.31024471,0.02019638,0.17177566,0.37343551,0.34340014
-3.32866433,1.27406771,0.40167621,0.11067532,0.04907892,0.30381225,0.01995732,0.17313143,0.35985578,0.32901476
-3.32266133,1.24144056,0.38993630,0.10897456,0.04890830,0.29764381,0.01965059,0.17402827,0.34780629,0.31653887
-3.31665833,1.21191057,0.37897475,0.10725001,0.04887129,0.29172825,0.01927894,0.17445213,0.33747167,0.30623584
-3.31065533,1.18569515,0.36879559,0.10549343,0.04894443,0.28603346,0.01884633,0.17439578,0.32900609,0.29832914
-3.30465233,1.16292463,0.35937290,0.10369337,0.04909871,0.28050985,0.01835791,0.17385921,0.32253382,0.29300200
-3.29864932,1.14365306,0.35065615,0.10183633,0.04930113,0.27509454,0.01781982,0.17284997,0.31815047,0.29039809
-3.29264632,1.12787072,0.34257619,0.09990796,0.04951623,0.26971598,0.01723909,0.17138317,0.31592461,0.29062278
-3.28664332,1.11551719,0.33505156,0.09789424,0.04970784,0.26429878,0.01662346,0.16948150,0.31589965,0.29374460
-3.28064032,1.10649409,0.32799466,0.09578267,0.04984066,0.25876839,0.01598118,0.16717482,0.31809551,0.29979679
-3.27463732,1.10067648,0.32131768,0.09356328,0.04988179,0.25305564,0.01532079,0.16449967,0.32251003,0.30877851
-3.26863432,1.09792227,0.31493767,0.09122948,0.04980211,0.24710057,0.01465092,0.16149853,0.32911972,0.32065555
-3.26263132,1.09807894,0.30878079,0.08877869,0.04957739,0.24085570,0.01398011,0.15821877,0.33787989,0.33536046
-3.25662831,1.10098734,0.30278539,0.08621273,0.04918911,0.23428847,0.01331656,0.15471155,0.34872394,0.35279195
-3.25062531,1.10648235,0.29690394,0.08353792,0.04862501,0.22738269,0.01266795,0.15103038,0.36156208,0.37281374
-3.24462231,1.11439067,0.29110364,0.08076499,0.04787933,0.22013914,0.01204130,0.14722965,0.37627928,0.39525283
-3.23861931,1.12452613,0.28536603,0.07790868,0.04695269,0.21257528,0.01144278,0.14336307,0.39273294,0.41989760
-3.23261631,1.13668298,0.27968541,0.07498712,0.04585173,0.20472403,0.01087761,0.13948198,0.41075037,0.44649590
-3.22661331,1.15062825,0.27406651,0.07202114,0.04458847,0.19663197,0.01034999,0.13563384,0.43012644,0.47475360
-3.22061031,1.16609377,0.26852157,0.06903330,0.04317952,0.18835684,0.00986300,0.13186073,0.45062186,0.50433382
-3.21460730,1.18276911,0.26306704,0.06604699,0.04164505,0.17996480,0.00941860,0.12819803,0.47196224,0.53485749
-3.20860430,1.20029616,0.25772029,0.06308545,0.04000774,0.17152735,0.00901765,0.12467343,0.49383852,0.56590534
-3.20260130,1.21826650,0.25249645,0.06017088,0.03829170,0.16311837,0.00865998,0.12130618,0.51590886,0.59702175
-3.19659830,1.23622199,0.24740587,0.05732361,0.03652138,0.15481125,0.00834444,0.11810675,0.53780231,0.62772070
-3.19059530,1.25365932,0.24245213,0.05456142,0.03472060,0.14667639,0.00806907,0.11507684,0.55912439,0.65749376
-3.18459230,1.27003873,0.23763095,0.05189911,0.03291170,0.13877919,0.00783119,0.11220986,0.57946445,0.68582028
-3.17858929,1.28479672,0.23293007,0.04934819,0.03111482,0.13117856,0.00762766,0.10949176,0.59840491,0.71217936
-3.17258629,1.29736270,0.22832999,0.04691682,0.02934742,0.12392608,0.00745502,0.10690229,0.61553188,0.73606350
-3.16658329,1.30717865,0.22380576,0.04460997,0.02762389,0.11706582,0.00730973,0.10441649,0.63044695,0.75699324
-3.16058029,1.31372114,0.21932946,0.04242974,0.02595547,0.11063467,0.00718840,0.10200658,0.64277964,0.77453234
-3.15457729,1.31652456,0.21487347,0.04037589,0.02435027,0.10466332,0.00708800,0.09964386,0.65219988,0.78830285
-3.14857429,1.31520420,0.21041406,0.03844645,0.02281342,0.09917764,0.00700608,0.09730072,0.65843006,0.79799917
-3.14257129,1.30947814,0.20593523,0.03663846,0.02134742,0.09420038,0.00694097,0.09495269,0.66125585,0.80340061
-3.13656828,1.29918639,0.20143260,0.03494869,0.01995252,0.08975302,0.00689193,0.09258019,0.66053539,0.80438156
-3.13056528,1.28430629,0.19691680,0.03337437,0.01862718,0.08585774,0.00685931,0.09017017,0.65620625,0.80091886
-3.12456228,1.26496308,0.19241655,0.03191389,0.01736854,0.08253919,0.00684465,0.08771733,0.64828968,0.79309567
-3.11855928,1.24143486,0.18798080,0.03056736,0.01617291,0.07982608,0.00685071,0.08522497,0.63689201,0.78110179
-3.11255628,1.21415151,0.18368003,0.02933706,0.01503620,0.07775237,0.00688147,0.08270539,0.62220295,0.76523003
-3.10655328,1.18368723,0.17960652,0.02822768,0.01395430,0.07635802,0.00694210,0.08017980,0.60449080,0.74586886
-3.10055028,1.15074713,0.17587345,0.02724649,0.01292339,0.07568917,0.00703885,0.07767782,0.58409480,0.72349147
-3.09454727,1.11614803,0.17261286,0.02640319,0.01194018,0.07579779,0.00717888,0.07523644,0.56141499,0.69864177
-3.08854427,1.08079445,0.16997260,0.02570973,0.01100208,0.07674075,0.00737011,0.07289870,0.53689980,0.67191773
-3.08254127,1.04565063,0.16811212,0.02517987,0.01010724,0.07857826,0.00762094,0.07071197,0.51103218,0.64395295
-3.07653827,1.01170988,0.16719756,0.02482864,0.00925461,0.08137196,0.00794000,0.06872603,0.48431478,0.61539709
-3.07053527,0.97996243,0.16739600,0.02467169,0.00844384,0.08518240,0.00833589,0.06699102,0.45725468,0.58689600
-3.06453227,0.95136323,0.16886926,0.02472460,0.00767525,0.09006640,0.00881685,0.06555532,0.43034856,0.55907240
-3.05852926,0.92680092,0.17176753,0.02500207,0.00694965,0.09607406,0.00939047,0.06446356,0.40406871,0.53250788
-3.05252626,0.90706940,0.17622280,0.02551723,0.00626828,0.10324586,0.01006344,0.06375470,0.37885048,0.50772685
-3.04652326,0.89284289,0.18234271,0.02628089,0.00563260,0.11160977,0.01084125,0.06346046,0.35508159,0.48518309
-3.04052026,0.88465560,0.19020476,0.02730090,0.00504421,0.12117863,0.01172800,0.06360402,0.33309371,0.46524923
-3.03451726,0.88288672,0.19985129,0.02858166,0.00450474,0.13194803,0.01272622,0.06419906,0.31315633,0.44820963
-3.02851426,0.88775113,0.21128544,0.03012371,0.00401575,0.14389459,0.01383670,0.06524935,0.29547322,0.43425667
-3.02251126,0.89929622,0.22446817,0.03192349,0.00357868,0.15697499,0.01505850,0.06674859,0.28018140,0.42349044
-3.01650825,0.91740478,0.23931677,0.03397328,0.00319482,0.17112570,0.01638886,0.06868089,0.26735238,0.41592184
-3.01050525,0.94180369,0.25570460,0.03626131,0.00286529,0.18626358,0.01782332,0.07102147,0.25699564,0.41147858
-3.00450225,0.97207800,0.27346258,0.03877203,0.00259108,0.20228723,0.01935582,0.07373783,0.24906394,0.41001388
-2.99849925,1.00768981,0.29238208,0.04148658,0.00237304,0.21907920,0.02097885,0.07679123,0.24346020,0.41131737
-2.99249625,1.04800093,0.31221943,0.04438332,0.00221191,0.23650898,0.02268368,0.08013832,0.24004549,0.41512751
-2.98649325,1.09229852,0.33270181,0.04743857,0.00210840,0.25443659,0.02446062,0.08373302,0.23864790,0.42114512
-2.98049025,1.13982261,0.35353449,0.05062736,0.00206316,0.27271673,0.02629926,0.08752835,0.23907166,0.42904737
-2.97448724,1.18979413,0.37440904,0.05392426,0.00207681,0.29120320,0.02818875,0.09147829,0.24110645,0.43850155
-2.96848424,1.24144262,0.39501237,0.05730422,0.00214996,0.30975356,0.03011809,0.09553947,0.24453625,0.44917819
-2.96248124,1.29403221,0.41503624,0.06074330,0.00228316,0.32823357,0.03207632,0.09967264,0.24914763,0.46076288
-2.95647824,1.34688485,0.43418681,0.06421942,0.00247685,0.34652143,0.03405274,0.10384389,0.25473717,0.47296652
-2.95047524,1.39939998,0.45219396,0.06771292,0.00273134,0.36451139,0.03603706,0.10802543,0.26111771,0.48553346
-2.94447224,1.45106977,0.46881993,0.07120695,0.00304666,0.38211673,0.03801943,0.11219605,0.26812345,0.49824737
-2.93846923,1.50148932,0.48386690,0.07468779,0.00342252,0.39927178,0.03999050,0.11634118,0.27561365,0.51093470
-2.93246623,1.55036168,0.49718324,0.07814482,0.00385815,0.41593292,0.04194135,0.12045245,0.28347495,0.52346572
-2.92646323,1.59749753,0.50866817,0.08157048,0.00435224,0.43207864,0.04386339,0.12452700,0.29162243,0.53575312
-2.92046023,1.64280976,0.51827453,0.08495986,0.00490280,0.44770842,0.04574817,0.12856642,0.29999928,0.54774850
-2.91445723,1.68630353,0.52600969,0.08831031,0.00550712,0.46284066,0.04758721,0.13257542,0.30857542,0.55943702
-2.90845423,1.72806237,0.53193441,0.09162079,0.00616163,0.47750983,0.04937180,0.13656037,0.31734508,0.57083057
-2.90245123,1.76823145,0.53615990,0.09489120,0.00686195,0.49176280,0.05109279,0.14052782,0.32632366,0.58195992
-2.89644822,1.80699893,0.53884307,0.09812168,0.00760285,0.50565482,0.05274044,0.14448298,0.33554389,0.59286645
-2.89044522,1.84457650,0.54018029,0.10131187,0.00837829,0.51924524,0.05430430,0.14842844,0.34505175,0.60359382
-2.88444222,1.88118039,0.54039987,0.10446030,0.00918155,0.53259325,0.05577319,0.15236304,0.35490211,0.61418018
-2.87843922,1.91701370,0.53975366,0.10756383,0.01000532,0.54575390,0.05713526,0.15628107,0.36515448,0.62465136
-2.87243622,1.95225113,0.53850809,0.11061728,0.01084191,0.55877459,0.05837816,0.16017187,0.37586885,0.63501532
-2.86643322,1.98702660,0.53693492,0.11361320,0.01168341,0.57169219,0.05948925,0.16401976,0.38710187,0.64525829
-2.86043022,2.02142442,0.53530215,0.11654179,0.01252197,0.58453092,0.06045604,0.16780431,0.39890341,0.65534256
-2.85442721,2.05547405,0.53386530,0.11939108,0.01335001,0.59730096,0.06126656,0.17150107,0.41131341,0.66520620
-2.84842421,2.08914830,0.53285931,0.12214718,0.01416045,0.60999794,0.06190990,0.17508244,0.42435931,0.67476442
-2.84242121,2.12236479,0.53249133,0.12479469,0.01494697,0.62260296,0.06237674,0.17851888,0.43805363,0.68391243
-2.83641821,2.15499002,0.53293445,0.12731722,0.01570414,0.63508329,0.06265986,0.18178012,0.45239206,0.69252968
-2.83041521,2.18684523,0.53432253,0.12969789,0.01642762,0.64739340,0.06275464,0.18483647,0.46735166,0.70048487
-2.82441221,2.21771350,0.53674622,0.13191988,0.01711422,0.65947619,0.06265948,0.18765998,0.48288938,0.70764150
-2.81840920,2.24734715,0.54025011,0.13396691,0.01776195,0.67126427,0.06237611,0.19022542,0.49894068,0.71386355
-2.81240620,2.27547468,0.54483108,0.13582359,0.01836996,0.68268116,0.06190978,0.19251110,0.51541841,0.71902085
-2.80640320,2.30180695,0.55043787,0.13747572,0.01893843,0.69364216,0.06126923,0.19449921,0.53221184,0.72299380
-2.80040020,2.32604193,0.55697177,0.13891036,0.01946842,0.70405500,0.06046658,0.19617599,0.54918611,0.72567729
-2.79439720,2.34786811,0.56428857,0.14011585,0.01996166,0.71382022,0.05951700,0.19753151,0.56618205,0.72698354
-2.78839420,2.36696661,0.57220161,0.14108166,0.02042023,0.72283126,0.05843820,0.19855912,0.58301663,0.72684388
-2.78239120,2.38301229,0.58048597,0.14179814,0.02084637,0.73097447,0.05724985,0.19925473,0.59948413,0.72520941
-2.77638819,2.39567442,0.58888392,0.14225627,0.02124209,0.73812922,0.05597288,0.19961594,0.61535834,0.72205084
-2.77038519,2.40461757,0.59711128,0.14244732,0.02160900,0.74416824,0.05462862,0.19964110,0.63039573,0.71735752
-2.76438219,2.40950333,0.60486498,0.14236266,0.02194802,0.74895838,0.05323808,0.19932843,0.64433988,0.71113601
-2.75837919,2.40999362,0.61183137,0.14199359,0.02225924,0.75236207,0.05182112,0.19867533,0.65692710,0.70340857
-2.75237619,2.40575608,0.61769536,0.14133132,0.02254179,0.75423953,0.05039576,0.19767791,0.66789328,0.69421162
-2.74637319,2.39647198,0.62215005,0.14036712,0.02279386,0.75445185,0.04897761,0.19633081,0.67698173,0.68359464
-2.74037019,2.38184675,0.62490661,0.13909272,0.02301272,0.75286500,0.04757940,0.19462748,0.68395197,0.67161955
-2.73436718,2.36162304,0.62570409,0.13750077,0.02319494,0.74935462,0.04621073,0.19256072,0.68858898,0.65836081
-2.72836418,2.33559593,0.62431882,0.13558562,0.02333657,0.74381150,0.04487799,0.19012366,0.69071268,0.64390614
-2.72236118,2.30362965,0.62057305,0.13334407,0.02343349,0.73614755,0.04358448,0.18731098,0.69018711,0.62835799
-2.71635818,2.26567493,0.61434246,0.13077637,0.02348176,0.72630195,0.04233071,0.18412045,0.68692887,0.61183542
-2.71035518,2.22178585,0.60556223,0.12788714,0.02347799,0.71424706,0.04111486,0.18055447,0.68091444,0.59447635
-2.70435218,2.17213528,0.59423130,0.12468632,0.02341980,0.69999391,0.03993335,0.17662176,0.67218569,0.57643983
-2.69834917,2.11702756,0.58041478,0.12118992,0.02330615,0.68359679,0.03878157,0.17233884,0.66085354,0.55790806
-2.69234617,2.05690750,0.56424416,0.11742076,0.02313772,0.66515667,0.03765455,0.16773135,0.64709915,0.53908785
-2.68634317,1.99236473,0.54591549,0.11340883,0.02291715,0.64482310,0.03654773,0.16283498,0.63117264,0.52021125
-2.68034017,1.92413276,0.52568544,0.10919147,0.02264928,0.62279450,0.03545765,0.15769605,0.61338922,0.50153506
-2.67433717,1.85308236,0.50386545,0.10481325,0.02234119,0.59931667,0.03438250,0.15237151,0.59412270,0.48333910
-2.66833417,1.78020904,0.48081424,0.10032550,0.02200220,0.57467944,0.03332264,0.14692848,0.57379673,0.46592306
-2.66233117,1.70661504,0.45692890,0.09578558,0.02164370,0.54921156,0.03228093,0.14144322,0.55287387,0.44960191
-2.65632816,1.63348611,0.43263501,0.09125579,0.02127893,0.52327407,0.03126285,0.13599965,0.53184308,0.43469999
-2.65032516,1.56206404,0.40837616,0.08680216,0.02092252,0.49725223,0.03027649,0.13068731,0.51120593,0.42154386
-2.64432216,1.49361578,0.38460309,0.08249286,0.02059010,0.47154638,0.02933235,0.12559901,0.49146226,0.41045412
-2.63831916,1.42940037,0.36176311,0.07839663,0.02029770,0.44656210,0.02844300,0.12082823,0.47309562,0.40173660
-2.63231616,1.37063495,0.34028988,0.07458101,0.02006113,0.42269994,0.02762253,0.11646629,0.45655927,0.39567314
-2.62631316,1.31846103,0.32059387,0.07111059,0.01989537,0.40034518,0.02688596,0.11259950,0.44226314,0.39251244
-2.62031016,1.27391230,0.30305383,0.06804527,0.01981392,0.37985790,0.02624852,0.10930636,0.43056214,0.39246124
-2.61430715,1.23788516,0.28800928,0.06543867,0.01982815,0.36156369,0.02572491,0.10665503,0.42174647,0.39567641
-2.60830415,1.21111290,0.27575413,0.06333662,0.01994681,0.34574537,0.02532855,0.10470098,0.41603396,0.40225810
-2.60230115,1.19414443,0.26653153,0.06177587,0.02017550,0.33263580,0.02507084,0.10348512,0.41356481,0.41224444
-2.59629815,1.18732814,0.26052979,0.06078302,0.02051631,0.32241211,0.02496053,0.10303230,0.41439879,0.42560786
-2.59029515,1.19080137,0.25787952,0.06037374,0.02096764,0.31519142,0.02500315,0.10335043,0.41851494,0.44225341
-2.58429215,1.20448570,0.25865168,0.06055220,0.02152403,0.31102810,0.02520059,0.10442997,0.42581355,0.46201906
-2.57828914,1.22808807,0.26285669,0.06131080,0.02217628,0.30991266,0.02555079,0.10624407,0.43612047,0.48467796
-2.57228614,1.26110753,0.27044443,0.06263022,0.02291164,0.31177227,0.02604764,0.10874920,0.44919330,0.50994275
-2.56628314,1.30284743,0.28130513,0.06447971,0.02371417,0.31647279,0.02668096,0.11188622,0.46472920,0.53747156
-2.56028014,1.35243246,0.29527109,0.06681770,0.02456525,0.32382235,0.02743675,0.11558195,0.48237411,0.56687572
-2.55427714,1.40882999,0.31211935,0.06959262,0.02544423,0.33357625,0.02829746,0.11975100,0.50173276,0.59772864
-2.54827414,1.47087509,0.33157519,0.07274401,0.02632908,0.34544325,0.02924249,0.12429796,0.52237937,0.62957575
-2.54227114,1.53729840,0.35331664,0.07620385,0.02719728,0.35909282,0.03024876,0.12911984,0.54386845,0.66194501
-2.53626813,1.60675622,0.37697990,0.07989803,0.02802658,0.37416348,0.03129139,0.13410852,0.56574547,0.69435768
-2.53026513,1.67786185,0.40216581,0.08374809,0.02879585,0.39027183,0.03234442,0.13915336,0.58755707,0.72633901
-2.52426213,1.74921741,0.42844725,0.08767297,0.02948589,0.40702209,0.03338158,0.14414373,0.60886056,0.75742847
-2.51825913,1.81944547,0.45537744,0.09159091,0.03008016,0.42401598,0.03437705,0.14897147,0.62923251,0.78718928
-2.51225613,1.88721952,0.48249903,0.09542140,0.03056540,0.44086255,0.03530623,0.15353320,0.64827626,0.81521702
-2.50625313,1.95129268,0.50935385,0.09908704,0.03093215,0.45718786,0.03614639,0.15773237,0.66562827,0.84114713
-2.50025013,2.01052389,0.53549289,0.10251542,0.03117507,0.47264395,0.03687732,0.16148118,0.68096337,0.86466120
-2.49424712,2.06390113,0.56048651,0.10564075,0.03129311,0.48691713,0.03748181,0.16470211,0.69399875,0.88549207
-2.48824412,2.11056090,0.58393429,0.10840543,0.03128954,0.49973507,0.03794612,0.16732925,0.70449694,0.90342765
-2.48224112,2.14980378,0.60547424,0.11076131,0.03117174,0.51087250,0.03826016,0.16930925,0.71226774,0.91831374
-2.47623812,2.18110568,0.62479109,0.11267063,0.03095083,0.52015542,0.03841771,0.17060202,0.71716923,0.93005567
-2.47023512,2.20412446,0.64162318,0.11410673,0.03064116,0.52746348,0.03841641,0.17118113,0.71910807,0.93861918
-2.46423212,2.21870214,0.65576772,0.11505434,0.03025962,0.53273063,0.03825763,0.17103385,0.71803905,0.94403051
-2.45822911,2.22486247,0.66708421,0.11550950,0.02982493,0.53594388,0.03794625,0.17016103,0.71396410,0.94637575
-2.45222611,2.22280432,0.67549576,0.11547916,0.02935674,0.53714032,0.03749030,0.16857663,0.70693078,0.94579983
-2.44622311,2.21289104,0.68098833,0.11498041,0.02887477,0.53640253,0.03690051,0.16630704,0.69703037,0.94250489
-2.44022011,2.19563638,0.68360804,0.11403941,0.02839794,0.53385257,0.03618988,0.16339023,0.68439552,0.93674828
-2.43421711,2.17168748,0.68345643,0.11269010,0.02794356,0.52964497,0.03537302,0.15987470,0.66919762,0.92884007
-2.42821411,2.14180551,0.68068427,0.11097261,0.02752653,0.52395891,0.03446571,0.15581829,0.65164370,0.91914009
-2.42221111,2.10684481,0.67548395,0.10893168,0.02715873,0.51699009,0.03348424,0.15128685,0.63197306,0.90805440
-2.41620810,2.06773105,0.66808112,0.10661497,0.02684854,0.50894266,0.03244492,0.14635287,0.61045354,0.89603105
-2.41020510,2.02543933,0.65872582,0.10407136,0.02660048,0.50002161,0.03136358,0.14109402,0.58737744,0.88355509
-2.40420210,1.98097271,0.64768363,0.10134945,0.02641511,0.49042593,0.03025518,0.13559177,0.56305722,0.87114271
-2.39819910,1.93534185,0.63522732,0.09849619,0.02628898,0.48034294,0.02913345,0.12992989,0.53782085,0.85933437
-2.39219610,1.88954631,0.62162920,0.09555571,0.02621494,0.46994392,0.02801068,0.12419317,0.51200706,0.84868694
-2.38619310,1.84455774,0.60715473,0.09256851,0.02618243,0.45938124,0.02689757,0.11846611,0.48596051,0.83976481
-2.38019010,1.80130536,0.59205739,0.08957084,0.02617808,0.44878705,0.02580320,0.11283178,0.46002696,0.83312994
-2.37418709,1.76066378,0.57657502,0.08659447,0.02618633,0.43827344,0.02473509,0.10737080,0.43454856,0.82933106
-2.36818409,1.72344312,0.56092776,0.08366674,0.02619013,0.42793402,0.02369939,0.10216053,0.40985942,0.82889205
-2.36218109,1.69038141,0.54531725,0.08081081,0.02617183,0.41784665,0.02270106,0.09727434,0.38628159,0.83229986
-2.35617809,1.66213896,0.52992725,0.07804622,0.02611389,0.40807705,0.02174421,0.09278109,0.36412138,0.83999210
-2.35017509,1.63929455,0.51492528,0.07538957,0.02599972,0.39868302,0.02083237,0.08874481,0.34366639,0.85234478
-2.34417209,1.62234308,0.50046501,0.07285533,0.02581439,0.38971899,0.01996890,0.08522447,0.32518300,0.86966051
-2.33816908,1.61169438,0.48668919,0.07045669,0.02554528,0.38124037,0.01915729,0.08227390,0.30891455,0.89215765
-2.33216608,1.60767302,0.47373283,0.06820642,0.02518257,0.37330768,0.01840150,0.07994182,0.29508005,0.91996079
-2.32616308,1.61051886,0.46172622,0.06611762,0.02471967,0.36598994,0.01770621,0.07827194,0.28387347,0.95309314
-2.32016008,1.62038812,0.45079773,0.06420440,0.02415341,0.35936728,0.01707702,0.07730309,0.27546351,0.99147108
-2.31415708,1.63735511,0.44107607,0.06248234,0.02348412,0.35353246,0.01652063,0.07706937,0.26999359,1.03490147
-2.30815408,1.66141426,0.43269185,0.06096884,0.02271559,0.34859141,0.01604482,0.07760027,0.26758225,1.08308188
-2.30215108,1.69248286,0.42577839,0.05968315,0.02185480,0.34466255,0.01565845,0.07892069,0.26832344,1.13560399
-2.29614807,1.73040422,0.42047176,0.05864632,0.02091164,0.34187506,0.01537127,0.08105090,0.27228688,1.19196037
-2.29014507,1.77495153,0.41690990,0.05788082,0.01989841,0.34036618,0.01519372,0.08400640,0.27951823,1.25155437
-2.28414207,1.82583234,0.41523101,0.05741005,0.01882938,0.34027761,0.01513658,0.08779760,0.29003890,1.31371325
-2.27813907,1.88269374,0.41557120,0.05725763,0.01772014,0.34175128,0.01521062,0.09242941,0.30384567,1.37770390
-2.27213607,1.94512814,0.41806148,0.05744662,0.01658712,0.34492459,0.01542611,0.09790063,0.32090980,1.44275085
-2.26613307,2.01267961,0.42282421,0.05799855,0.01544696,0.34992536,0.01579240,0.10420336,0.34117588,1.50805600
-2.26013007,2.08485059,0.42996921,0.05893249,0.01431602,0.35686668,0.01631734,0.11132212,0.36456028,1.57281913
-2.25412706,2.16110882,0.43958944,0.06026401,0.01320992,0.36584201,0.01700688,0.11923312,0.39094956,1.63625866
-2.24812406,2.24089428,0.45175670,0.06200426,0.01214317,0.37692043,0.01786455,0.12790342,0.42019867,1.69763166
-2.24212106,2.32362591,0.46651722,0.06415905,0.01112884,0.39014253,0.01889107,0.13729012,0.45212932,1.75625244
-2.23611806,2.40870792,0.48388745,0.06672805,0.01017842,0.40551691,0.02008404,0.14733978,0.48652874,1.81150877
-2.23011506,2.49553550,0.50385019,0.06970419,0.00930171,0.42301753,0.02143762,0.15798794,0.52314883,1.86287534
-2.22411206,2.58349988,0.52635115,0.07307317,0.00850681,0.44258190,0.02294246,0.16915891,0.56170608,1.90992372
-2.21810905,2.67199258,0.55129625,0.07681320,0.00780022,0.46411036,0.02458562,0.18076591,0.60188241,1.95232855
-2.21210605,2.76040897,0.57854958,0.08089500,0.00718698,0.48746633,0.02635069,0.19271149,0.64332689,1.98986980
-2.20610305,2.84815109,0.60793244,0.08528198,0.00667095,0.51247763,0.02821797,0.20488844,0.68565877,2.02243109
-2.20010005,2.93462992,0.63922336,0.08993072,0.00625497,0.53893879,0.03016482,0.21718103,0.72847142,2.04999429
