energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up
-3.28664332,3.48075637,2.43969248,0.82947279,0.02050947,0.57837452,0.10147082,1.66342855,0.00000000
-3.28064032,3.48471480,2.47476464,0.81624718,0.01702024,0.58707050,0.09559577,1.67666087,0.00000000
-3.27463732,3.48934092,2.50607709,0.80461899,0.01404640,0.59495979,0.09036905,1.68931487,0.00000000
-3.26863432,3.49276968,2.53242085,0.79422373,0.01153011,0.60178389,0.08578717,1.70036588,0.00000000
-3.26263132,3.49319529,2.55267725,0.78467366,0.00941599,0.60729380,0.08182878,1.70885618,0.00000000
-3.25662831,3.48891501,2.56584299,0.77557019,0.00765200,0.61125650,0.07845628,1.71391449,0.00000000
-3.25062531,3.47836804,2.57105094,0.76651611,0.00618999,0.61346084,0.07561784,1.71477193,0.00000000
-3.24462231,3.46016889,2.56758682,0.75712723,0.00498610,0.61372277,0.07325005,1.71077464,0.00000000
-3.23861931,3.43313492,2.55490152,0.74704317,0.00400091,0.61188982,0.07128074,1.70139286,0.00000000
-3.23261631,3.39630800,2.53261919,0.73593707,0.00319946,0.60784472,0.06963211,1.68622694,0.00000000
-3.22661331,3.34897006,2.50054137,0.72352392,0.00255111,0.60150824,0.06822379,1.66501021,0.00000000
-3.22061031,3.29065281,2.45864719,0.70956751,0.00202931,0.59284105,0.06697589,1.63760913,0.00000000
-3.21460730,3.22114164,2.40709018,0.69388571,0.00161135,0.58184473,0.06581179,1.60402087,0.00000000
-3.20860430,3.14047387,2.34619160,0.67635403,0.00127794,0.56856186,0.06466068,1.56436844,0.00000000
-3.20260130,3.04893160,2.27643083,0.65690753,0.00101294,0.55307517,0.06345964,1.51889377,0.00000000
-3.19659830,2.94702944,2.19843292,0.63554093,0.00080291,0.53550579,0.06215532,1.46794875,0.00000000
-3.19059530,2.83549728,2.11295353,0.61230697,0.00063681,0.51601063,0.06070509,1.41198445,0.00000000
-3.18459230,2.71525859,2.02086155,0.58731324,0.00050563,0.49477891,0.05907776,1.35153871,0.00000000
-3.17858929,2.58740474,1.92311977,0.56071741,0.00040208,0.47202795,0.05725369,1.28722234,0.00000000
-3.17258629,2.45316575,1.82076375,0.53272120,0.00032032,0.44799823,0.05522457,1.21970411,0.00000000
-3.16658329,2.31387840,1.71487956,0.50356323,0.00025569,0.42294792,0.05299266,1.14969484,0.00000000
-3.16058029,2.17095232,1.60658063,0.47351096,0.00020451,0.39714700,0.05056982,1.07793096,0.00000000
-3.15457729,2.02583510,1.49698445,0.44285214,0.00016388,0.37087113,0.04797607,1.00515784,0.00000000
-3.14857429,1.87997740,1.38718956,0.41188596,0.00013156,0.34439549,0.04523817,0.93211343,0.00000000
-3.14257129,1.73479908,1.27825358,0.38091425,0.00010576,0.31798866,0.04238789,0.85951251,0.00000000
-3.13656828,1.59165744,1.17117286,0.35023309,0.00008513,0.29190698,0.03946037,0.78803215,0.00000000
-3.13056528,1.45181847,1.06686437,0.32012499,0.00006861,0.26638934,0.03649245,0.71829858,0.00000000
-3.12456228,1.31643211,0.96615029,0.29085209,0.00005538,0.24165267,0.03352116,0.65087619,0.00000000
-3.11855928,1.18651207,0.86974585,0.26265036,0.00004483,0.21788828,0.03058230,0.58625853,0.00000000
-3.11255628,1.06292089,0.77825068,0.23572518,0.00003648,0.19525910,0.02770927,0.52486192,0.00000000
-3.10655328,0.94636038,0.69214383,0.21024823,0.00002998,0.17389795,0.02493212,0.46702162,0.00000000
-3.10055028,0.83736768,0.61178247,0.18635579,0.00002509,0.15390676,0.02227685,0.41299046,0.00000000
-3.09454727,0.73631657,0.53740423,0.16414843,0.00002166,0.13535682,0.01976491,0.36294016,0.00000000
-3.08854427,0.64342391,0.46913271,0.14369201,0.00001963,0.11828987,0.01741303,0.31696479,0.00000000
-3.08254127,0.55876037,0.40698607,0.12501978,0.00001901,0.10272004,0.01523315,0.27508638,0.00000000
-3.07653827,0.48226497,0.35088789,0.10813560,0.00001993,0.08863647,0.01323262,0.23726220,0.00000000
-3.07053527,0.41376256,0.30067998,0.09301788,0.00002261,0.07600642,0.01141454,0.20339334,0.00000000
-3.06453227,0.35298335,0.25613649,0.07962417,0.00002741,0.06477880,0.00977820,0.17333426,0.00000000
-3.05852926,0.29958376,0.21697865,0.06789615,0.00003484,0.05488784,0.00831964,0.14690280,0.00000000
-3.05252626,0.25316767,0.18288982,0.05776484,0.00004557,0.04625690,0.00703221,0.12389041,0.00000000
-3.04652326,0.21330738,0.15352999,0.04915582,0.00006052,0.03880218,0.00590725,0.10407205,0.00000000
-3.04052026,0.17956364,0.12854975,0.04199434,0.00008086,0.03243623,0.00493464,0.08721567,0.00000000
-3.03451726,0.15150425,0.10760294,0.03621013,0.00010809,0.02707119,0.00410343,0.07309090,0.00000000
-3.02851426,0.12872075,0.09035802,0.03174180,0.00014407,0.02262167,0.00340239,0.06147680,0.00000000
-3.02251126,0.11084294,0.07650787,0.02854078,0.00019112,0.01900723,0.00282049,0.05216851,0.00000000
-3.01650825,0.09755095,0.06577784,0.02657466,0.00025207,0.01615445,0.00234739,0.04498278,0.00000000
-3.01050525,0.08858490,0.05793212,0.02582987,0.00033032,0.01399851,0.00197381,0.03976226,0.00000000
-3.00450225,0.08375189,0.05277838,0.02631374,0.00042994,0.01248439,0.00169189,0.03637864,0.00000000
-2.99849925,0.08293044,0.05017064,0.02805572,0.00055573,0.01156757,0.00149545,0.03473463,0.00000000
-2.99249625,0.08607234,0.05001057,0.03110788,0.00071327,0.01121444,0.00138035,0.03476473,0.00000000
-2.98649325,0.09320201,0.05224719,0.03554454,0.00090899,0.01140218,0.00134462,0.03643505,0.00000000
-2.98049025,0.10441337,0.05687503,0.04146110,0.00115017,0.01211849,0.00138880,0.03974204,0.00000000
-2.97448724,0.11986429,0.06393094,0.04897188,0.00144496,0.01336081,0.00151608,0.04471032,0.00000000
-2.96848424,0.13976874,0.07348943,0.05820713,0.00180235,0.01513537,0.00173261,0.05138961,0.00000000
-2.96248124,0.16438669,0.08565689,0.06930905,0.00223206,0.01745596,0.00204769,0.05985092,0.00000000
-2.95647824,0.19401202,0.10056453,0.08242701,0.00274448,0.02034247,0.00247409,0.07018196,0.00000000
-2.95047524,0.22895849,0.11836030,0.09771184,0.00335042,0.02381920,0.00302835,0.08248201,0.00000000
-2.94447224,0.26954414,0.13919987,0.11530942,0.00406095,0.02791310,0.00373107,0.09685627,0.00000000
-2.93846923,0.31607453,0.16323698,0.13535371,0.00488704,0.03265179,0.00460733,0.11340986,0.00000000
-2.93246623,0.36882510,0.19061313,0.15795925,0.00583924,0.03806163,0.00568701,0.13224166,0.00000000
-2.92646323,0.42802337,0.22144723,0.18321362,0.00692723,0.04416573,0.00700521,0.15343815,0.00000000
-2.92046023,0.49383145,0.25582523,0.21116988,0.00815943,0.05098202,0.00860258,0.17706744,0.00000000
-2.91445723,0.56632971,0.29379031,0.24183952,0.00954243,0.05852144,0.01052566,0.20317385,0.00000000
-2.90845423,0.64550222,0.33533390,0.27518611,0.01108054,0.06678645,0.01282717,0.23177303,0.00000000
-2.90245123,0.73122469,0.38038812,0.31112009,0.01277521,0.07576963,0.01556610,0.26284812,0.00000000
-2.89644822,0.82325570,0.42881979,0.34949497,0.01462464,0.08545284,0.01880777,0.29634693,0.00000000
-2.89044522,0.92123179,0.48042672,0.39010532,0.01662326,0.09580660,0.02262358,0.33218042,0.00000000
-2.88444222,1.02466682,0.53493624,0.43268670,0.01876142,0.10679009,0.02709053,0.37022261,0.00000000
-2.87843922,1.13295600,0.59200660,0.47691779,0.02102514,0.11835153,0.03229051,0.41031186,0.00000000
-2.87243622,1.24538456,0.65123099,0.52242472,0.02339599,0.13042911,0.03830907,0.45225354,0.00000000
-2.86643322,1.36114091,0.71214448,0.56878762,0.02585114,0.14295235,0.04523388,0.49582406,0.00000000
-2.86043022,1.47933398,0.77423357,0.61554916,0.02836355,0.15584393,0.05315272,0.54077588,0.00000000
-2.85442721,1.59901383,0.83694805,0.66222486,0.03090236,0.16902185,0.06215094,0.58684340,0.00000000
-2.84842421,1.71919477,0.89971485,0.70831479,0.03343347,0.18240184,0.07230846,0.63374924,0.00000000
-2.84242121,1.83887993,0.96195320,0.75331610,0.03592023,0.19589992,0.08369637,0.68121065,0.00000000
-2.83641821,1.95708591,1.02309050,0.79673592,0.03832435,0.20943497,0.09637301,0.72894561,0.00000000
-2.83041521,2.07286639,1.08257816,0.83810402,0.04060689,0.22293116,0.11037987,0.77667818,0.00000000
-2.82441221,2.18533347,1.13990662,0.87698456,0.04272932,0.23632011,0.12573726,0.82414286,0.00000000
-2.81840920,2.29367559,1.19461888,0.91298657,0.04465468,0.24954268,0.14243990,0.87108758,0.00000000
-2.81240620,2.39717119,1.24632181,0.94577244,0.04634869,0.26255027,0.16045283,0.91727527,0.00000000
-2.80640320,2.49519755,1.29469475,0.97506427,0.04778080,0.27530547,0.17970765,0.96248382,0.00000000
-2.80040020,2.58723437,1.33949492,1.00064766,0.04892515,0.28778222,0.20009940,1.00650464,0.00000000
-2.79439720,2.67286232,1.38055949,1.02237297,0.04976143,0.29996520,0.22148439,1.04913986,0.00000000
-2.78839420,2.75175685,1.41780419,1.04015408,0.05027545,0.31184872,0.24367914,1.09019866,0.00000000
-2.78239120,2.82367801,1.45121862,1.05396482,0.05045962,0.32343496,0.26646065,1.12949298,0.00000000
-2.77638819,2.88845725,1.48085863,1.06383345,0.05031310,0.33473188,0.28956825,1.16683313,0.00000000
-2.77038519,2.94598236,1.50683626,1.06983562,0.04984176,0.34575065,0.31270694,1.20202385,0.00000000
-2.76438219,2.99618181,1.52930773,1.07208634,0.04905791,0.35650297,0.33555252,1.23486119,0.00000000
-2.75837919,3.03900971,1.54846041,1.07073149,0.04797977,0.36699830,0.35775825,1.26513077,0.00000000
-2.75237619,3.07443264,1.56449926,1.06593941,0.04663082,0.37724118,0.37896293,1.29260760,0.00000000
-2.74637319,3.10241921,1.57763368,1.05789311,0.04503894,0.38722875,0.39880031,1.31705788,0.00000000
-2.74037019,3.12293316,1.58806533,1.04678343,0.04323545,0.39694870,0.41690932,1.33824257,0.00000000
-2.73436718,3.13593040,1.59597763,1.03280352,0.04125412,0.40637761,0.43294491,1.35592302,0.00000000
-2.72836418,3.14136011,1.60152737,1.01614484,0.03913012,0.41547992,0.44658888,1.36986807,0.00000000
-2.72236118,3.13916974,1.60483889,0.99699461,0.03689900,0.42420745,0.45756037,1.37986263,0.00000000
-2.71635818,3.12931336,1.60600094,0.97553485,0.03459577,0.43249967,0.46562552,1.38571701,0.00000000
-2.71035518,3.11176283,1.60506649,0.95194269,0.03225403,0.44028463,0.47060574,1.38727666,0.00000000
-2.70435218,3.08652077,1.60205527,0.92639171,0.02990530,0.44748052,0.47238427,1.38443178,0.00000000
-2.69834917,3.05363460,1.59695906,0.89905411,0.02757840,0.45399796,0.47091071,1.37712619,0.00000000
-2.69234617,3.01321059,1.58974929,0.87010322,0.02529905,0.45974287,0.46620320,1.36536507,0.00000000
-2.68634317,2.96542721,1.58038676,0.83971626,0.02308964,0.46461984,0.45834826,1.34922120,0.00000000
-2.68034017,2.91054689,1.56883286,0.80807678,0.02096908,0.46853605,0.44749817,1.32883928,0.00000000
-2.67433717,2.84892586,1.55506200,0.77537677,0.01895286,0.47140544,0.43386611,1.30443831,0.00000000
-2.66833417,2.78102143,1.53907450,0.74181824,0.01705318,0.47315312,0.41771919,1.27631194,0.00000000
-2.66233117,2.70739671,1.52090955,0.70761405,0.01527923,0.47371990,0.39936986,1.24482673,0.00000000
-2.65632816,2.62872253,1.50065742,0.67298815,0.01363751,0.47306665,0.37916593,1.21041855,0.00000000
-2.65032516,2.54577684,1.47847059,0.63817517,0.01213223,0.47117846,0.35747983,1.17358736,0.00000000
-2.64432216,2.45944146,1.45457291,0.60341953,0.01076576,0.46806828,0.33469753,1.13489043,0.00000000
-2.63831916,2.37069669,1.42926643,0.56897414,0.00953907,0.46377992,0.31120752,1.09493446,0.00000000
-2.63231616,2.28061365,1.40293516,0.53509886,0.00845216,0.45839023,0.28739055,1.05436668,0.00000000
-2.62631316,2.19034484,1.37604558,0.50205894,0.00750455,0.45201020,0.26361019,1.01386519,0.00000000
-2.62031016,2.10111274,1.34914321,0.47012342,0.00669568,0.44478495,0.24020483,0.97412877,0.00000000
-2.61430715,2.01419671,1.32284526,0.43956366,0.00602524,0.43689241,0.21748119,0.93586612,0.00000000
-2.60830415,1.93091817,1.29782915,0.41065204,0.00549358,0.42854065,0.19570947,0.89978486,0.00000000
-2.60230115,1.85262395,1.27481708,0.38366074,0.00510190,0.41996392,0.17512032,0.86658009,0.00000000
-2.59629815,1.78066783,1.25455683,0.35886056,0.00485249,0.41141730,0.15590334,0.83692275,0.00000000
-2.59029515,1.71639032,1.23779943,0.33651972,0.00474887,0.40317029,0.13820721,0.81144776,0.00000000
-2.58429215,1.66109658,1.22527436,0.31690243,0.00479584,0.39549938,0.12214111,0.79074201,0.00000000
-2.57828914,1.61603271,1.21766304,0.30026700,0.00499945,0.38867987,0.10777725,0.77533233,0.00000000
-2.57228614,1.58236060,1.21557190,0.28686351,0.00536688,0.38297738,0.09515412,0.76567362,0.00000000
-2.56628314,1.56113164,1.21950592,0.27693069,0.00590622,0.37863911,0.08428041,0.76213726,0.00000000
-2.56028014,1.55325992,1.22984407,0.27069196,0.00662620,0.37588558,0.07513901,0.76500034,0.00000000
-2.55427714,1.55949535,1.24681771,0.26835061,0.00753575,0.37490284,0.06769111,0.77443564,0.00000000
-2.54827414,1.58039762,1.27049318,0.27008402,0.00864355,0.37583580,0.06188007,0.79050313,0.00000000
-2.54227114,1.61631172,1.30075962,0.27603703,0.00995744,0.37878282,0.05763482,0.81314315,0.00000000
-2.53626813,1.66734599,1.33732270,0.28631463,0.01148378,0.38379186,0.05487288,0.84217162,0.00000000
-2.53026513,1.73335376,1.37970505,0.30097413,0.01322681,0.39085840,0.05350265,0.87727788,0.00000000
-2.52426213,1.81391931,1.42725340,0.32001725,0.01518790,0.39992528,0.05342528,0.91802527,0.00000000
-2.51825913,1.90834939,1.47915270,0.34338238,0.01736491,0.41088437,0.05453586,0.96385475,0.00000000
-2.51225613,2.01567086,1.53444655,0.37093754,0.01975151,0.42358013,0.05672423,1.01409177,0.00000000
-2.50625313,2.13463531,1.59206350,0.40247456,0.02233658,0.43781487,0.05987539,1.06795646,0.00000000
-2.50025013,2.26373120,1.65084804,0.43770480,0.02510380,0.45335542,0.06386969,1.12457700,0.00000000
-2.49424712,2.40120369,1.70959530,0.47625712,0.02803132,0.46994107,0.06858288,1.18300607,0.00000000
-2.48824412,2.54508237,1.76708777,0.51767835,0.03109163,0.48729221,0.07388629,1.24224001,0.00000000
-2.48224112,2.69321647,1.82213277,0.56143659,0.03425163,0.50511951,0.07964713,1.30124038,0.00000000
-2.47623812,2.84331708,1.87359895,0.60692769,0.03747300,0.52313308,0.08572900,1.35895725,0.00000000
-2.47023512,2.99300550,1.92045034,0.65348483,0.04071268,0.54105124,0.09199291,1.41435364,0.00000000
-2.46423212,3.13986638,1.96177658,0.70039124,0.04392372,0.55860859,0.09829853,1.46643050,0.00000000
-2.45822911,3.28150425,1.99681812,0.74689568,0.04705629,0.57556300,0.10450596,1.51425125,0.00000000
-2.45222611,3.41560157,2.02498532,0.79223029,0.05005886,0.59170117,0.11047782,1.55696533,0.00000000
-2.44622311,3.53997647,2.04587092,0.83563027,0.05287961,0.60684269,0.11608167,1.59382976,0.00000000
-2.44022011,3.65263791,2.05925542,0.87635454,0.05546788,0.62084241,0.12119263,1.62422810,0.00000000
-2.43421711,3.75183630,2.06510542,0.91370663,0.05777569,0.63359104,0.12569615,1.64768599,0.00000000
-2.42821411,3.83610751,2.06356512,0.94705483,0.05975924,0.64501412,0.12949068,1.66388272,0.00000000
-2.42221111,3.90430838,2.05494177,0.97585074,0.06138037,0.65506939,0.13249020,1.67265836,0.00000000
-2.41620810,3.95564234,2.03968570,0.99964535,0.06260776,0.66374296,0.13462648,1.67401603,0.00000000
-2.41020510,3.98967382,2.01836615,1.01810184,0.06341807,0.67104429,0.13585078,1.66811923,0.00000000
-2.40420210,4.00633088,1.99164416,1.03100451,0.06379671,0.67700059,0.13613515,1.65528426,0.00000000
-2.39819910,4.00589596,1.96024367,1.03826341,0.06373839,0.68165079,0.13547305,1.63596779,0.00000000
-2.39219610,3.98898502,1.92492227,1.03991449,0.06324731,0.68503956,0.13387925,1.61075019,0.00000000
-2.38619310,3.95651619,1.88644288,1.03611516,0.06233711,0.68721174,0.13138918,1.58031516,0.00000000
-2.38019010,3.90966930,1.84554746,1.02713568,0.06103046,0.68820740,0.12805755,1.54542628,0.00000000
-2.37418709,3.84983828,1.80293380,1.01334678,0.05935838,0.68805799,0.12395644,1.50690158,0.00000000
-2.36818409,3.77857860,1.75923627,0.99520408,0.05735937,0.68678364,0.11917291,1.46558706,0.00000000
-2.36218109,3.69755234,1.71501096,0.97323035,0.05507839,0.68439178,0.11380627,1.42233008,0.00000000
-2.35617809,3.60847331,1.67072582,0.94799631,0.05256563,0.68087721,0.10796509,1.37795400,0.00000000
-2.35017509,3.51305490,1.62675570,0.92010104,0.04987539,0.67622355,0.10176416,1.33323471,0.00000000
-2.34417209,3.41296284,1.58338227,0.89015297,0.04706483,0.67040585,0.09532157,1.28888036,0.00000000
-2.33816908,3.30977498,1.54079860,0.85875226,0.04419296,0.66339439,0.08875591,1.24551487,0.00000000
-2.33216608,3.20494962,1.49911777,0.82647543,0.04131963,0.65515930,0.08218384,1.20366594,0.00000000
-2.32616308,3.09980355,1.45838498,0.79386276,0.03850485,0.64567564,0.07571809,1.16375801,0.00000000
-2.32016008,2.99550030,1.41859241,0.76140901,0.03580819,0.63492890,0.06946589,1.12611035,0.00000000
-2.31415708,2.89304874,1.37969603,0.72955756,0.03328850,0.62292028,0.06352795,1.09094026,0.00000000
-2.30815408,2.79331127,1.34163350,0.69869809,0.03100380,0.60967175,0.05799791,1.05837116,0.00000000
-2.30215108,2.69702079,1.30434235,0.66916756,0.02901140,0.59523035,0.05296233,1.02844498,0.00000000
-2.29614807,2.60480477,1.26777767,0.64125422,0.02736811,0.57967174,0.04850101,1.00113829,0.00000000
-2.29014507,2.51721475,1.23192857,0.61520398,0.02613066,0.56310265,0.04468769,0.97638114,0.00000000
-2.28414207,2.43475903,1.19683261,0.59122866,0.02535605,0.54566218,0.04159100,0.95407776,0.00000000
-2.27813907,2.35793642,1.16258782,0.56951535,0.02510195,0.52752179,0.03927540,0.93412795,0.00000000
-2.27213607,2.28726868,1.12936165,0.55023611,0.02542697,0.50888415,0.03780223,0.91644801,0.00000000
-2.26613307,2.22332962,1.09739658,0.53355731,0.02639068,0.48998060,0.03723055,0.90099017,0.00000000
-2.26013007,2.16676862,1.06701197,0.51964786,0.02805349,0.47106757,0.03761766,0.88775942,0.00000000
-2.25412706,2.11832710,1.03860216,0.50868576,0.03047610,0.45242183,0.03901934,0.87682690,0.00000000
-2.24812406,2.07884640,1.01263063,0.50086243,0.03371867,0.43433489,0.04148962,0.86833900,0.00000000
-2.24212106,2.04926621,0.98962033,0.49638449,0.03783954,0.41710655,0.04507996,0.86252166,0.00000000
-2.23611806,2.03061313,0.97014039,0.49547271,0.04289358,0.40103784,0.04983800,0.85967955,0.00000000
-2.23011506,2.02397942,0.95478954,0.49835818,0.04893013,0.38642359,0.05580571,0.86019009,0.00000000
-2.22411206,2.03049259,0.94417660,0.50527576,0.05599061,0.37354465,0.06301709,0.86449241,0.00000000
-2.21810905,2.05127679,0.93889875,0.51645509,0.06410590,0.36266014,0.07149547,0.87307172,0.00000000
-2.21210605,2.08740777,0.93951814,0.53210965,0.07329356,0.35399981,0.08125049,0.88643982,0.00000000
-2.20610305,2.13986328,0.94653782,0.55242442,0.08355492,0.34775681,0.09227498,0.90511248,0.00000000
-2.20010005,2.20947111,0.96037761,0.57754271,0.09487243,0.34408099,0.10454189,0.92958478,0.00000000
-2.19409705,2.29685746,0.98135116,0.60755310,0.10720718,0.34307312,0.11800137,0.96030554,0.00000000
-2.18809405,2.40239797,1.00964499,0.64247691,0.12049688,0.34477999,0.13257838,0.99765203,0.00000000
-2.18209105,2.52617416,1.04530043,0.68225728,0.13465446,0.34919090,0.14817085,1.04190599,0.00000000
-2.17608804,2.66793730,1.08819955,0.72675021,0.14956740,0.35623549,0.16464868,1.09323228,0.00000000
-2.17008504,2.82708202,1.13805563,0.77571838,0.16509792,0.36578314,0.18185368,1.15166087,0.00000000
-2.16408204,3.00263091,1.19440892,0.82882799,0.18108413,0.37764414,0.19960061,1.21707315,0.00000000
-2.15807904,3.19323139,1.25662810,0.88564897,0.19734218,0.39157253,0.21767935,1.28919307,0.00000000
-2.15207604,3.39716509,1.32391757,0.94565865,0.21366942,0.40727070,0.23585827,1.36758340,0.00000000
-2.14607304,3.61236954,1.39533051,1.00824883,0.22984845,0.42439571,0.25388858,1.45164726,0.00000000
-2.14007004,3.83647150,1.46978745,1.07273581,0.24565206,0.44256707,0.27150985,1.54063467,0.00000000
-2.13406703,4.06683043,1.54609961,1.13837319,0.26084874,0.46137582,0.28845617,1.63365391,0.00000000
-2.12806403,4.30059027,1.62299634,1.20436668,0.27520874,0.48039465,0.30446298,1.72968690,0.00000000
-2.12206103,4.53473749,1.69915558,1.26989040,0.28851024,0.49918863,0.31927419,1.82760806,0.00000000
-2.11605803,4.76616283,1.77323612,1.33410390,0.30054555,0.51732626,0.33264932,1.92620581,0.00000000
-2.11005503,4.99172454,1.84391063,1.39616918,0.31112695,0.53439040,0.34437031,2.02420586,0.00000000
-2.10405203,5.20831064,1.90989798,1.45526719,0.32009195,0.54998863,0.35424772,2.12029547,0.00000000
-2.09804902,5.41289833,1.96999385,1.51061311,0.32730773,0.56376273,0.36212608,2.21314810,0.00000000
-2.09204602,5.60260873,2.02309855,1.56147003,0.33267459,0.57539696,0.36788809,2.30144761,0.00000000
-2.08604302,5.77475586,2.06824106,1.60716073,0.33612827,0.58462481,0.37145750,2.38391171,0.00000000
-2.08004002,5.92688893,2.10459881,1.64707745,0.33764096,0.59123396,0.37280064,2.45931418,0.00000000
-2.07403702,6.05682796,2.13151258,1.68068955,0.33722120,0.59506960,0.37192637,2.52650569,0.00000000
-2.06803402,6.16269244,2.14849649,1.70754927,0.33491242,0.59603574,0.36888480,2.58443317,0.00000000
-2.06203102,6.24292399,2.15524303,1.72729577,0.33079053,0.59409487,0.36376448,2.63215753,0.00000000
-2.05602801,6.29630323,2.15162349,1.73965771,0.32496049,0.58926591,0.35668862,2.66886981,0.00000000
-2.05002501,6.32196197,2.13768411,1.74445473,0.31755217,0.58162079,0.34781028,2.69390585,0.00000000
-2.04402201,6.31939128,2.11363861,1.74159801,0.30871572,0.57127981,0.33730692,2.70675922,0.00000000
-2.03801901,6.28844606,2.07985758,1.73109023,0.29861660,0.55840612,0.32537456,2.70709241,0.00000000
-2.03201601,6.22934654,2.03685560,1.71302504,0.28743063,0.54319966,0.31222172,2.69474611,0.00000000
-2.02601301,6.14267667,1.98527648,1.68758600,0.27533917,0.52589065,0.29806358,2.66974615,0.00000000
-2.02001001,6.02937931,1.92587738,1.65504511,0.26252463,0.50673319,0.28311642,2.63230780,0.00000000
-2.01400700,5.89074774,1.85951216,1.61576067,0.24916647,0.48599888,0.26759256,2.58283710,0.00000000
-2.00800400,5.72841290,1.78711451,1.57017427,0.23543784,0.46397091,0.25169608,2.52192857,0.00000000
-2.00200100,5.54432558,1.70968096,1.51880675,0.22150278,0.44093854,0.23561913,2.45035919,0.00000000
-1.99599800,5.34073299,1.62825424,1.46225280,0.20751413,0.41719224,0.21953917,2.36907813,0.00000000
-1.98999500,5.12014920,1.54390690,1.40117405,0.19361207,0.39301939,0.20361695,2.27919221,0.00000000
-1.98399200,4.88531909,1.45772541,1.33629054,0.17992322,0.36870068,0.18799522,2.18194712,0.00000000
-1.97798899,4.63917605,1.37079487,1.26837037,0.16656024,0.34450708,0.17279819,2.07870452,0.00000000
-1.97198599,4.38479387,1.28418419,1.19821790,0.15362187,0.32069745,0.15813147,1.97091561,0.00000000
-1.96598299,4.12533371,1.19893209,1.12666039,0.14119325,0.29751671,0.14408258,1.86009170,0.00000000
-1.95997999,3.86398757,1.11603381,1.05453362,0.12934643,0.27519445,0.13072180,1.74777270,0.00000000
-1.95397699,3.60391981,1.03642882,0.98266683,0.11814111,0.25394414,0.11810331,1.63549442,0.00000000
-1.94797399,3.34820870,0.96098959,0.91186744,0.10762534,0.23396275,0.10626648,1.52475590,0.00000000
-1.94197099,3.09979013,0.89051175,0.84290626,0.09783631,0.21543072,0.09523731,1.41698764,0.00000000
-1.93596798,2.86140529,0.82570573,0.77650357,0.08880103,0.19851253,0.08502987,1.31352215,0.00000000
-1.92996498,2.63555453,0.76719018,0.71331671,0.08053709,0.18335750,0.07564778,1.21556749,0.00000000
-1.92396198,2.42445899,0.71548733,0.65392967,0.07305323,0.17010108,0.06708563,1.12418496,0.00000000
-1.91795898,2.23003121,0.67102046,0.59884501,0.06634999,0.15886654,0.05933040,1.04027140,0.00000000
-1.91195598,2.05385588,0.63411361,0.54847838,0.06042029,0.14976695,0.05236272,0.96454681,0.00000000
-1.90595298,1.89718097,0.60499346,0.50315587,0.05524996,0.14290743,0.04615825,0.89754741,0.00000000
-1.89994997,1.76091935,0.58379352,0.46311407,0.05081841,0.13838768,0.04068882,0.83962428,0.00000000
-1.89394697,1.64566017,0.57056034,0.42850278,0.04709922,0.13630453,0.03592366,0.79094736,0.00000000
-1.88794397,1.55168923,0.56526160,0.39939013,0.04406087,0.13675450,0.03183056,0.75151444,0.00000000
-1.88194097,1.47901679,0.56779574,0.37576973,0.04166748,0.13983615,0.02837695,0.72116471,0.00000000
-1.87593797,1.42741123,0.57800276,0.35756939,0.03987964,0.14565203,0.02553103,0.69959592,0.00000000
-1.86993497,1.39643668,0.59567581,0.34466095,0.03865532,0.15431006,0.02326278,0.68638476,0.00000000
-1.86393197,1.38549255,0.62057283,0.33687075,0.03795077,0.16592412,0.02154496,0.68100914,0.00000000
-1.85792896,1.39385303,0.65242802,0.33399003,0.03772147,0.18061368,0.02035409,0.68287190,0.00000000
-1.85192596,1.42070455,0.69096234,0.33578500,0.03792310,0.19850226,0.01967134,0.69132472,0.00000000
-1.84592296,1.46517957,0.73589263,0.34200601,0.03851240,0.21971467,0.01948333,0.70569161,0.00000000
-1.83991996,1.52638517,0.78693892,0.35239537,0.03944805,0.24437283,0.01978287,0.72529107,0.00000000
-1.83391696,1.60342534,0.84382956,0.36669375,0.04069139,0.27259037,0.02056964,0.74945624,0.00000000
-1.82791396,1.69541635,0.90630390,0.38464476,0.04220702,0.30446593,0.02185065,0.77755251,0.00000000
-1.82191096,1.80149490,0.97411246,0.40599786,0.04396330,0.34007540,0.02364071,0.80899214,0.00000000
-1.81590795,1.92081931,1.04701482,0.43050938,0.04593257,0.37946346,0.02596267,0.84324561,0.00000000
-1.80990495,2.05256440,1.12477528,0.45794211,0.04809132,0.42263475,0.02884756,0.87984962,0.00000000
-1.80390195,2.19591129,1.20715702,0.48806352,0.05042015,0.46954510,0.03233453,0.91841178,0.00000000
-1.79789895,2.35003352,1.29391518,0.52064302,0.05290347,0.52009347,0.03647069,0.95861224,0.00000000
-1.79189595,2.51408133,1.38478975,0.55544864,0.05552922,0.57411511,0.04131065,1.00020260,0.00000000
-1.78589295,2.68716599,1.47949904,0.59224368,0.05828832,0.63137647,0.04691592,1.04300261,0.00000000
-1.77988994,2.86834609,1.57773458,0.63078366,0.06117414,0.69157261,0.05335409,1.08689521,0.00000000
-1.77388694,3.05661783,1.67915820,0.67081399,0.06418184,0.75432730,0.06069768,1.13182047,0.00000000
