energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.08854427,3.01243422,-3.01243470,0.48389935,-0.48389924,0.89003353,-0.89003599,0.00036582,-0.00036582,0.03204911,-0.03204912,0.09424421,-0.09424401,2.18021211,-2.18021040,0.19524059,-0.19524043,0.00000000,-0.00000000
-3.08254127,2.99436892,-2.99436900,0.47647176,-0.47647165,0.90923980,-0.90924221,0.00036511,-0.00036511,0.03204341,-0.03204343,0.09070916,-0.09070895,2.14778169,-2.14777957,0.19185968,-0.19185953,0.00000000,-0.00000000
-3.07653827,2.97166154,-2.97166120,0.46894523,-0.46894509,0.92797278,-0.92797508,0.00036430,-0.00036430,0.03208846,-0.03208847,0.08707870,-0.08707848,2.11031459,-2.11031211,0.18876674,-0.18876659,0.00000000,-0.00000000
-3.07053527,2.94424413,-2.94424336,0.46119078,-0.46119059,0.94575383,-0.94575599,0.00036323,-0.00036323,0.03215503,-0.03215504,0.08337923,-0.08337900,2.06835811,-2.06835530,0.18591016,-0.18591000,0.00000000,-0.00000000
-3.06453227,2.91219789,-2.91219668,0.45310890,-0.45310866,0.96216481,-0.96216680,0.00036179,-0.00036179,0.03221702,-0.03221703,0.07964369,-0.07964346,2.02253930,-2.02253621,0.18324383,-0.18324366,0.00000000,-0.00000000
-3.05852926,2.87575776,-2.87575614,0.44463246,-0.44463216,0.97686313,-0.97686490,0.00035989,-0.00035989,0.03225217,-0.03225217,0.07591088,-0.07591066,1.97355283,-1.97354951,0.18072792,-0.18072775,0.00000000,-0.00000000
-3.05252626,2.83531451,-2.83531251,0.43572870,-0.43572834,0.98959505,-0.98959661,0.00035747,-0.00035747,0.03224264,-0.03224263,0.07222469,-0.07222447,1.92214856,-1.92214507,0.17832961,-0.17832942,0.00000000,-0.00000000
-3.04652326,2.79141395,-2.79141161,0.42640020,-0.42639978,1.00020691,-1.00020824,0.00035453,-0.00035453,0.03217550,-0.03217549,0.06863314,-0.06863293,1.86911916,-1.86911556,0.17602368,-0.17602349,0.00000000,-0.00000000
-3.04052026,2.74475331,-2.74475069,0.41668499,-0.41668450,1.00865344,-1.00865454,0.00035110,-0.00035110,0.03204302,-0.03204300,0.06518752,-0.06518732,1.81528807,-1.81528442,0.17379318,-0.17379296,0.00000000,-0.00000000
-3.03451726,2.69617435,-2.69617154,0.40665558,-0.40665504,1.01500302,-1.01500391,0.00034725,-0.00034725,0.03184278,-0.03184275,0.06194136,-0.06194117,1.76149790,-1.76149428,0.17162987,-0.17162965,0.00000000,-0.00000000
-3.02851426,2.64665319,-2.64665027,0.39641726,-0.39641667,1.01943936,-1.01944006,0.00034311,-0.00034311,0.03157759,-0.03157755,0.05894942,-0.05894926,1.70859943,-1.70859590,0.16953471,-0.16953448,0.00000000,-0.00000000
-3.02251126,2.59728639,-2.59728346,0.38610529,-0.38610467,1.02225935,-1.02225989,0.00033883,-0.00033883,0.03125526,-0.03125522,0.05626666,-0.05626652,1.65744090,-1.65743753,0.16751802,-0.16751779,0.00000000,-0.00000000
-3.01650825,2.54927324,-2.54927043,0.37588147,-0.37588083,1.02386701,-1.02386745,0.00033458,-0.00033458,0.03088816,-0.03088812,0.05394713,-0.05394702,1.60885773,-1.60885460,0.16559951,-0.16559928,0.00000000,-0.00000000
-3.01050525,2.50389413,-2.50389155,0.36592981,-0.36592917,1.02476359,-1.02476397,0.00033057,-0.00033057,0.03049266,-0.03049261,0.05204292,-0.05204283,1.56366216,-1.56365933,0.16380806,-0.16380783,0.00000000,-0.00000000
-3.00450225,2.46248486,-2.46248263,0.35645153,-0.35645092,1.02553380,-1.02553420,0.00032703,-0.00032703,0.03008835,-0.03008830,0.05060297,-0.05060293,1.52263264,-1.52263019,0.16218108,-0.16218086,0.00000000,-0.00000000
-2.99849925,2.42640717,-2.42640543,0.34765955,-0.34765897,1.02682884,-1.02682932,0.00032417,-0.00032417,0.02969724,-0.02969719,0.04967199,-0.04967198,1.48650276,-1.48650074,0.16076363,-0.16076343,0.00000000,-0.00000000
-2.99249625,2.39701578,-2.39701465,0.33977237,-0.33977186,1.02934633,-1.02934696,0.00032222,-0.00032222,0.02934276,-0.02934272,0.04928924,-0.04928927,1.45594933,-1.45594779,0.15960710,-0.15960691,0.00000000,-0.00000000
-2.98649325,2.37562247,-2.37562208,0.33300779,-0.33300737,1.03380808,-1.03380893,0.00032138,-0.00032138,0.02904882,-0.02904878,0.04948738,-0.04948746,1.43157963,-1.43157864,0.15876748,-0.15876733,0.00000000,-0.00000000
-2.98049025,2.36345799,-2.36345845,0.32757631,-0.32757600,1.04093625,-1.04093739,0.00032182,-0.00032182,0.02883870,-0.02883867,0.05029137,-0.05029150,1.41391781,-1.41391740,0.15830337,-0.15830326,0.00000000,-0.00000000
-2.97448724,2.36163291,-2.36163432,0.32367467,-0.32367448,1.05142880,-1.05143031,0.00032370,-0.00032370,0.02873413,-0.02873411,0.05171732,-0.05171749,1.40339049,-1.40339070,0.15827360,-0.15827353,0.00000000,-0.00000000
-2.96848424,2.37109862,-2.37110107,0.32147947,-0.32147943,1.06593520,-1.06593713,0.00032712,-0.00032712,0.02875426,-0.02875425,0.05377152,-0.05377174,1.40031215,-1.40031300,0.15873461,-0.15873458,0.00000000,-0.00000000
-2.96248124,2.39260996,-2.39261350,0.32114134,-0.32114146,1.08503317,-1.08503557,0.00033212,-0.00033212,0.02891483,-0.02891483,0.05644957,-0.05644984,1.40487065,-1.40487214,0.15973775,-0.15973778,0.00000000,-0.00000000
-2.95647824,2.42669113,-2.42669581,0.32277957,-0.32277986,1.10920754,-1.10921047,0.00033870,-0.00033870,0.02922743,-0.02922744,0.05973570,-0.05973602,1.41711379,-1.41711593,0.16132652,-0.16132661,0.00000000,-0.00000000
-2.95047524,2.47360663,-2.47361246,0.32647771,-0.32647818,1.13883203,-1.13883551,0.00034681,-0.00034681,0.02969890,-0.02969893,0.06360230,-0.06360267,1.43693768,-1.43694043,0.16353390,-0.16353406,0.00000000,-0.00000000
-2.94447224,2.53333875,-2.53334573,0.33228007,-0.33228073,1.17415468,-1.17415873,0.00035632,-0.00035632,0.03033096,-0.03033101,0.06800983,-0.06801024,1.46407792,-1.46408127,0.16637996,-0.16638018,0.00000000,-0.00000000
-2.93846923,2.60557346,-2.60558153,0.34018941,-0.34019026,1.21528767,-1.21529231,0.00036707,-0.00036707,0.03112000,-0.03112006,0.07290694,-0.07290738,1.49810472,-1.49810861,0.16986982,-0.16987011,0.00000000,-0.00000000
-2.93246623,2.68969571,-2.68970481,0.35016599,-0.35016702,1.26220199,-1.26220719,0.00037883,-0.00037883,0.03205708,-0.03205715,0.07823112,-0.07823159,1.53842259,-1.53842697,0.17399220,-0.17399254,0.00000000,-0.00000000
-2.92646323,2.78479550,-2.78480554,0.36212793,-0.36212913,1.31472718,-1.31473294,0.00039134,-0.00039135,0.03312821,-0.03312829,0.08390963,-0.08391012,1.58427585,-1.58428063,0.17871846,-0.17871886,0.00000000,-0.00000000
-2.92046023,2.88968506,-2.88969593,0.37595308,-0.37595444,1.37255637,-1.37256264,0.00040432,-0.00040432,0.03431474,-0.03431484,0.08986098,-0.08986149,1.63476008,-1.63476517,0.18400250,-0.18400296,0.00000000,-0.00000000
-2.91445723,3.00292733,-3.00293887,0.39148227,-0.39148378,1.43525630,-1.43526304,0.00041744,-0.00041744,0.03559405,-0.03559415,0.09599670,-0.09599722,1.68884014,-1.68884545,0.18978134,-0.18978184,0.00000000,-0.00000000
-2.90845423,3.12287515,-3.12288721,0.40852398,-0.40852561,1.50228208,-1.50228923,0.00043038,-0.00043039,0.03694030,-0.03694041,0.10222360,-0.10222411,1.74537456,-1.74537998,0.19597645,-0.19597699,0.00000000,-0.00000000
-2.90245123,3.24772016,-3.24773258,0.42686012,-0.42686186,1.57299600,-1.57300350,0.00044283,-0.00044283,0.03832540,-0.03832551,0.10844623,-0.10844674,1.80314571,-1.80315113,0.20249587,-0.20249644,0.00000000,-0.00000000
-2.89644822,3.37554968,-3.37556227,0.44625296,-0.44625478,1.64668968,-1.64669746,0.00045448,-0.00045448,0.03972003,-0.03972014,0.11456973,-0.11457022,1.86089518,-1.86090049,0.20923698,-0.20923756,0.00000000,-0.00000000
-2.89044522,3.50440926,-3.50442184,0.46645274,-0.46645462,1.72260849,-1.72261647,0.00046506,-0.00046506,0.04109473,-0.04109483,0.12050262,-0.12050309,1.91736273,-1.91736782,0.21608977,-0.21609037,0.00000000,-0.00000000
-2.88444222,3.63236833,-3.63238073,0.48720582,-0.48720773,1.79997719,-1.79998529,0.00047434,-0.00047434,0.04242093,-0.04242103,0.12615979,-0.12616024,1.97132758,-1.97133235,0.22294056,-0.22294116,0.00000000,-0.00000000
-2.87843922,3.75758599,-3.75759805,0.50826292,-0.50826484,1.87802564,-1.87803379,0.00048215,-0.00048215,0.04367206,-0.04367215,0.13146525,-0.13146566,2.02164995,-2.02165430,0.22967587,-0.22967645,0.00000000,-0.00000000
-2.87243622,3.87837367,-3.87838525,0.52938717,-0.52938908,1.95601338,-1.95602150,0.00048838,-0.00048838,0.04482440,-0.04482449,0.13635464,-0.13635500,2.06731091,-2.06731477,0.23618633,-0.23618689,0.00000000,-0.00000000
-2.86643322,3.99325162,-3.99326258,0.55036159,-0.55036347,2.03325180,-2.03325983,0.00049296,-0.00049297,0.04585791,-0.04585798,0.14077738,-0.14077770,2.10744860,-2.10745191,0.24237037,-0.24237090,0.00000000,-0.00000000
-2.86043022,4.10099631,-4.10100656,0.57099554,-0.57099737,2.10912309,-2.10913095,0.00049593,-0.00049593,0.04675680,-0.04675686,0.14469830,-0.14469858,2.14138877,-2.14139147,0.24813757,-0.24813805,0.00000000,-0.00000000
-2.85442721,4.20067622,-4.20068568,0.59113001,-0.59113177,2.18309477,-2.18310242,0.00049735,-0.00049736,0.04751000,-0.04751005,0.14809867,-0.14809890,2.16866794,-2.16867002,0.25341136,-0.25341180,0.00000000,-0.00000000
-2.84842421,4.29167394,-4.29168256,0.61064127,-0.61064295,2.25472947,-2.25473685,0.00049739,-0.00049739,0.04811127,-0.04811131,0.15097647,-0.15097666,2.18904795,-2.18904938,0.25813110,-0.25813150,0.00000000,-0.00000000
-2.84242121,4.37369356,-4.37370132,0.62944280,-0.62944440,2.32368917,-2.32369625,0.00049623,-0.00049623,0.04855920,-0.04855922,0.15334609,-0.15334623,2.20252076,-2.20252157,0.26225329,-0.26225363,0.00000000,-0.00000000
-2.83641821,4.44675260,-4.44675951,0.64748538,-0.64748689,2.38973414,-2.38974089,0.00049413,-0.00049413,0.04885692,-0.04885693,0.15523716,-0.15523727,2.20930335,-2.20930358,0.26575194,-0.26575224,0.00000000,-0.00000000
-2.83041521,4.51115907,-4.51116516,0.66475515,-0.66475657,2.45271647,-2.45272287,0.00049138,-0.00049138,0.04901169,-0.04901169,0.15669284,-0.15669291,2.20982264,-2.20982234,0.26861811,-0.26861836,0.00000000,-0.00000000
-2.82441221,4.56747486,-4.56748020,0.68126994,-0.68127126,2.51256884,-2.51257487,0.00048827,-0.00048827,0.04903420,-0.04903419,0.15776742,-0.15776746,2.20469135,-2.20469057,0.27085863,-0.27085883,0.00000000,-0.00000000
-2.81840920,4.61646746,-4.61647209,0.69707383,-0.69707506,2.56928923,-2.56929489,0.00048513,-0.00048513,0.04893787,-0.04893784,0.15852345,-0.15852348,2.19467581,-2.19467464,0.27249412,-0.27249427,0.00000000,-0.00000000
-2.81240620,4.65905269,-4.65905672,0.71223036,-0.71223151,2.62292265,-2.62292794,0.00048226,-0.00048226,0.04873797,-0.04873794,0.15902863,-0.15902864,2.18065769,-2.18065621,0.27355651,-0.27355662,0.00000000,-0.00000000
-2.80640320,4.69623191,-4.69623541,0.72681469,-0.72681577,2.67354097,-2.67354588,0.00047996,-0.00047996,0.04845079,-0.04845076,0.15935237,-0.15935237,2.16359142,-2.16358971,0.27408617,-0.27408624,0.00000000,-0.00000000
-2.80040020,4.72902698,-4.72903003,0.74090509,-0.74090609,2.72122233,-2.72122686,0.00047846,-0.00047846,0.04809273,-0.04809269,0.15956247,-0.15956246,2.14445972,-2.14445787,0.27412891,-0.27412895,0.00000000,-0.00000000
-2.79439720,4.75841699,-4.75841967,0.75457430,-0.75457525,2.76603136,-2.76603552,0.00047799,-0.00047799,0.04767952,-0.04767948,0.15972193,-0.15972192,2.12422952,-2.12422762,0.27373300,-0.27373301,0.00000000,-0.00000000
-2.78839420,4.78528014,-4.78528253,0.76788132,-0.76788220,2.80800173,-2.80800551,0.00047870,-0.00047870,0.04722553,-0.04722549,0.15988610,-0.15988610,2.10381066,-2.10380878,0.27294644,-0.27294642,0.00000000,-0.00000000
-2.78239120,4.81034424,-4.81034640,0.78086394,-0.78086477,2.84712193,-2.84712533,0.00048068,-0.00048068,0.04674320,-0.04674315,0.16010033,-0.16010033,2.08401930,-2.08401752,0.27181466,-0.27181462,0.00000000,-0.00000000
-2.77638819,4.83414840,-4.83415036,0.79353269,-0.79353346,2.88332567,-2.88332869,0.00048396,-0.00048396,0.04624265,-0.04624260,0.16039816,-0.16039817,2.06554800,-2.06554636,0.27037873,-0.27037866,0.00000000,-0.00000000
-2.77038519,4.85701810,-4.85701989,0.80586645,-0.80586716,2.91648735,-2.91648998,0.00048849,-0.00048849,0.04573145,-0.04573140,0.16080029,-0.16080031,2.04894365,-2.04894219,0.26867423,-0.26867415,0.00000000,-0.00000000
-2.76438219,4.87905486,-4.87905647,0.81781010,-0.81781076,2.94642307,-2.94642530,0.00049418,-0.00049418,0.04521456,-0.04521451,0.16131416,-0.16131419,2.03459424,-2.03459300,0.26673080,-0.26673070,0.00000000,-0.00000000
-2.75837919,4.90014076,-4.90014219,0.82927445,-0.82927504,2.97289737,-2.97289919,0.00050087,-0.00050087,0.04469447,-0.04469442,0.16193430,-0.16193434,2.02272479,-2.02272377,0.26457231,-0.26457219,0.00000000,-0.00000000
-2.75237619,4.91995737,-4.91995860,0.84013837,-0.84013888,2.99563523,-2.99563662,0.00050834,-0.00050834,0.04417145,-0.04417139,0.16264333,-0.16264338,2.01340210,-2.01340131,0.26221764,-0.26221751,0.00000000,-0.00000000
-2.74637319,4.93801765,-4.93801863,0.85025327,-0.85025370,3.01433877,-3.01433973,0.00051635,-0.00051635,0.04364392,-0.04364386,0.16341356,-0.16341361,2.00654781,-2.00654723,0.25968196,-0.25968181,0.00000000,-0.00000000
-2.74037019,4.95370852,-4.95370921,0.85944957,-0.85944990,3.02870762,-3.02870813,0.00052461,-0.00052461,0.04310893,-0.04310887,0.16420902,-0.16420907,2.00195845,-2.00195806,0.25697833,-0.25697816,0.00000000,-0.00000000
-2.73436718,4.96634146,-4.96634182,0.86754489,-0.86754511,3.03846175,-3.03846180,0.00053282,-0.00053282,0.04256271,-0.04256264,0.16498789,-0.16498793,1.99933105,-1.99933081,0.25411945,-0.25411926,0.00000000,-0.00000000
-2.72836418,4.97520788,-4.97520785,0.87435356,-0.87435366,3.04336531,-3.04336491,0.00054069,-0.00054069,0.04200114,-0.04200108,0.16570506,-0.16570510,1.99829251,-1.99829240,0.25111946,-0.25111926,0.00000000,-0.00000000
-2.72236118,4.97963562,-4.97963517,0.87969691,-0.87969688,3.04325002,-3.04324917,0.00054793,-0.00054793,0.04142035,-0.04142028,0.16631478,-0.16631481,1.99843095,-1.99843093,0.24799555,-0.24799533,0.00000000,-0.00000000
-2.71635818,4.97904337,-4.97904247,0.88341374,-0.88341356,3.03803646,-3.03803517,0.00055427,-0.00055427,0.04081710,-0.04081702,0.16677313,-0.16677313,1.99932685,-1.99932688,0.24476920,-0.24476896,0.00000000,-0.00000000
-2.71035518,4.97298943,-4.97298806,0.88537042,-0.88537010,3.02775198,-3.02775028,0.00055948,-0.00055948,0.04018922,-0.04018914,0.16704026,-0.16704025,2.00058248,-2.00058255,0.24146705,-0.24146680,0.00000000,-0.00000000
-2.70435218,4.96121217,-4.96121034,0.88547007,-0.88546959,3.01254383,-3.01254174,0.00056338,-0.00056337,0.03953587,-0.03953579,0.16708236,-0.16708233,2.00184781,-2.00184788,0.23812122,-0.23812095,0.00000000,-0.00000000
-2.69834917,4.94365959,-4.94365733,0.88366014,-0.88365952,2.99268662,-2.99268419,0.00056581,-0.00056581,0.03885774,-0.03885766,0.16687303,-0.16687297,2.00284158,-2.00284163,0.23476902,-0.23476874,0.00000000,-0.00000000
-2.69234617,4.92050652,-4.92050386,0.87993813,-0.87993736,2.96858337,-2.96858066,0.00056672,-0.00056671,0.03815709,-0.03815701,0.16639425,-0.16639417,2.00336660,-2.00336663,0.23145215,-0.23145187,0.00000000,-0.00000000
-2.68634317,4.89215830,-4.89215531,0.87435493,-0.87435402,2.94075990,-2.94075696,0.00056605,-0.00056605,0.03743773,-0.03743764,0.16563688,-0.16563677,2.00331866,-2.00331868,0.22821542,-0.22821513,0.00000000,-0.00000000
-2.68034017,4.85924107,-4.85923781,0.86701568,-0.86701465,2.90985247,-2.90984938,0.00056385,-0.00056384,0.03670486,-0.03670477,0.16460052,-0.16460039,2.00268888,-2.00268888,0.22510493,-0.22510465,0.00000000,-0.00000000
-2.67433717,4.82257906,-4.82257564,0.85807798,-0.85807684,2.87658937,-2.87658620,0.00056018,-0.00056018,0.03596486,-0.03596477,0.16329306,-0.16329291,2.00155955,-2.00155956,0.22216614,-0.22216587,0.00000000,-0.00000000
-2.66833417,4.78316050,-4.78315701,0.84774755,-0.84774632,2.84176703,-2.84176385,0.00055518,-0.00055518,0.03522499,-0.03522490,0.16172973,-0.16172956,2.00009431,-2.00009435,0.21944161,-0.21944136,0.00000000,-0.00000000
-2.66233117,4.74209384,-4.74209040,0.83627153,-0.83627025,2.80622180,-2.80621868,0.00054901,-0.00054901,0.03449307,-0.03449298,0.15993191,-0.15993171,1.99852321,-1.99852331,0.21696887,-0.21696864,0.00000000,-0.00000000
-2.65632816,4.70055703,-4.70055375,0.82392977,-0.82392845,2.77079881,-2.77079583,0.00054185,-0.00054185,0.03377709,-0.03377701,0.15792569,-0.15792549,1.99712393,-1.99712412,0.21477837,-0.21477816,0.00000000,-0.00000000
-2.65032516,4.65974244,-4.65973942,0.81102445,-0.81102312,2.73631943,-2.73631665,0.00053393,-0.00053392,0.03308490,-0.03308482,0.15574040,-0.15574018,1.99620042,-1.99620074,0.21289175,-0.21289157,0.00000000,-0.00000000
-2.64432216,4.62080052,-4.62079786,0.79786871,-0.79786741,2.70354870,-2.70354618,0.00052544,-0.00052544,0.03242383,-0.03242376,0.15340700,-0.15340677,1.99606025,-1.99606073,0.21132051,-0.21132035,0.00000000,-0.00000000
-2.63831916,4.58478513,-4.58478292,0.78477472,-0.78477345,2.67316467,-2.67316246,0.00051661,-0.00051661,0.03180044,-0.03180037,0.15095668,-0.15095645,1.99699206,-1.99699272,0.21006515,-0.21006502,0.00000000,-0.00000000
-2.63231616,4.55260340,-4.55260169,0.77204179,-0.77204059,2.64573086,-2.64572900,0.00050763,-0.00050763,0.03122022,-0.03122015,0.14841957,-0.14841933,1.99924437,-1.99924524,0.20911491,-0.20911482,0.00000000,-0.00000000
-2.62631316,4.52497255,-4.52497141,0.75994526,-0.75994415,2.62167337,-2.62167187,0.00049868,-0.00049868,0.03068741,-0.03068736,0.14582364,-0.14582341,2.00300695,-2.00300804,0.20844800,-0.20844794,0.00000000,-0.00000000
-2.62031016,4.50238599,-4.50238543,0.74872653,-0.74872552,2.60126365,-2.60126253,0.00048992,-0.00048992,0.03020493,-0.03020488,0.14319394,-0.14319372,2.00839567,-2.00839698,0.20803240,-0.20803236,0.00000000,-0.00000000
-2.61430715,4.48509011,-4.48509014,0.73858477,-0.73858388,2.58460792,-2.58460716,0.00048144,-0.00048144,0.02977425,-0.02977421,0.14055204,-0.14055182,2.01544162,-2.01544315,0.20782713,-0.20782713,0.00000000,-0.00000000
-2.60830415,4.47307296,-4.47307354,0.72967079,-0.72967003,2.57164364,-2.57164321,0.00047332,-0.00047332,0.02939546,-0.02939543,0.13791580,-0.13791558,2.02408493,-2.02408668,0.20778399,-0.20778401,0.00000000,-0.00000000
-2.60230115,4.46606518,-4.46606628,0.72208319,-0.72208255,2.56214330,-2.56214317,0.00046560,-0.00046559,0.02906734,-0.02906731,0.13529938,-0.13529917,2.03417363,-2.03417557,0.20784946,-0.20784951,0.00000000,-0.00000000
-2.59629815,4.46355321,-4.46355474,0.71586703,-0.71586652,2.55572550,-2.55572561,0.00045825,-0.00045825,0.02878748,-0.02878745,0.13271355,-0.13271335,2.04546738,-2.04546947,0.20796701,-0.20796707,0.00000000,-0.00000000
-2.59029515,4.46480384,-4.46480571,0.71101512,-0.71101473,2.55187260,-2.55187289,0.00045123,-0.00045123,0.02855250,-0.02855249,0.13016613,-0.13016595,2.05764598,-2.05764819,0.20807927,-0.20807934,0.00000000,-0.00000000
-2.58429215,4.46889913,-4.46890124,0.70747162,-0.70747134,2.54995450,-2.54995490,0.00044446,-0.00044446,0.02835830,-0.02835829,0.12766263,-0.12766245,2.07032210,-2.07032439,0.20813038,-0.20813046,0.00000000,-0.00000000
-2.57828914,4.47477991,-4.47478214,0.70513799,-0.70513781,2.54925726,-2.54925769,0.00043783,-0.00043783,0.02820029,-0.02820029,0.12520694,-0.12520678,2.08305758,-2.08305989,0.20806810,-0.20806818,0.00000000,-0.00000000
-2.57228614,4.48129589,-4.48129811,0.70388074,-0.70388063,2.54901544,-2.54901583,0.00043120,-0.00043120,0.02807373,-0.02807372,0.12280217,-0.12280201,2.09538258,-2.09538486,0.20784573,-0.20784580,0.00000000,-0.00000000
-2.56628314,4.48726010,-4.48726219,0.70354068,-0.70354063,2.54844683,-2.54844710,0.00042442,-0.00042442,0.02797398,-0.02797398,0.12045139,-0.12045124,2.10681665,-2.10681885,0.20742382,-0.20742388,0.00000000,-0.00000000
-2.56028014,4.49150530,-4.49150715,0.70394325,-0.70394325,2.54678784,-2.54678792,0.00041736,-0.00041735,0.02789688,-0.02789688,0.11815840,-0.11815826,2.11689081,-2.11689287,0.20677155,-0.20677160,0.00000000,-0.00000000
-2.55427714,4.49293985,-4.49294133,0.70490923,-0.70490925,2.54332829,-2.54332811,0.00040985,-0.00040984,0.02783898,-0.02783898,0.11592843,-0.11592830,2.12516966,-2.12517153,0.20586773,-0.20586776,0.00000000,-0.00000000
-2.54827414,4.49060064,-4.49060167,0.70626540,-0.70626543,2.53744395,-2.53744346,0.00040176,-0.00040176,0.02779784,-0.02779785,0.11376871,-0.11376859,2.13127263,-2.13127428,0.20470157,-0.20470158,0.00000000,-0.00000000
-2.54227114,4.48370093,-4.48370143,0.70785472,-0.70785474,2.52862550,-2.52862467,0.00039298,-0.00039298,0.02777227,-0.02777228,0.11168893,-0.11168881,2.13489351,-2.13489489,0.20327300,-0.20327299,0.00000000,-0.00000000
-2.53626813,4.47167095,-4.47167087,0.70954528,-0.70954528,2.51650275,-2.51650154,0.00038342,-0.00038341,0.02776248,-0.02776249,0.10970158,-0.10970147,2.13581733,-2.13581842,0.20159279,-0.20159276,0.00000000,-0.00000000
-2.53026513,4.45418977,-4.45418908,0.71123790,-0.71123788,2.50086294,-2.50086134,0.00037300,-0.00037300,0.02777025,-0.02777026,0.10782211,-0.10782201,2.13393407,-2.13393485,0.19968235,-0.19968230,0.00000000,-0.00000000
-2.52426213,4.43120694,-4.43120564,0.71287177,-0.71287172,2.48166264,-2.48166065,0.00036172,-0.00036171,0.02779898,-0.02779900,0.10606900,-0.10606891,2.12924855,-2.12924902,0.19757328,-0.19757321,0.00000000,-0.00000000
-2.51825913,4.40295321,-4.40295133,0.71442804,-0.71442796,2.45903254,-2.45903020,0.00034956,-0.00034956,0.02785370,-0.02785372,0.10446361,-0.10446353,2.12188607,-2.12188625,0.19530670,-0.19530661,0.00000000,-0.00000000
-2.51225613,4.36993978,-4.36993737,0.71593119,-0.71593109,2.43327520,-2.43327254,0.00033657,-0.00033657,0.02794095,-0.02794097,0.10302994,-0.10302987,2.11209351,-2.11209341,0.19293241,-0.19293230,0.00000000,-0.00000000
-2.50625313,4.33294618,-4.33294332,0.71744815,-0.71744803,2.40485571,-2.40485279,0.00032284,-0.00032283,0.02806865,-0.02806868,0.10179418,-0.10179413,2.10023580,-2.10023544,0.19050786,-0.19050774,0.00000000,-0.00000000
-2.50025013,4.29299719,-4.29299400,0.71908516,-0.71908505,2.37438590,-2.37438278,0.00030845,-0.00030845,0.02824589,-0.02824591,0.10078425,-0.10078421,2.08678775,-2.08678719,0.18809697,-0.18809684,0.00000000,-0.00000000
-2.49424712,4.25132990,-4.25132650,0.72098279,-0.72098269,2.34260269,-2.34259946,0.00029355,-0.00029355,0.02848255,-0.02848258,0.10002906,-0.10002903,2.07232151,-2.07232081,0.18576880,-0.18576867,0.00000000,-0.00000000
-2.48824412,4.20935191,-4.20934843,0.72330913,-0.72330906,2.31034163,-2.31033838,0.00027830,-0.00027829,0.02878898,-0.02878902,0.09955776,-0.09955776,2.05748990,-2.05748911,0.18359607,-0.18359595,0.00000000,-0.00000000
-2.48224112,4.16859258,-4.16858918,0.72625177,-0.72625176,2.27850676,-2.27850357,0.00026286,-0.00026285,0.02917559,-0.02917563,0.09939894,-0.09939896,2.04300615,-2.04300534,0.18165356,-0.18165345,0.00000000,-0.00000000
-2.47623812,4.13064909,-4.13064594,0.73000880,-0.73000887,2.24803799,-2.24803497,0.00024742,-0.00024741,0.02965230,-0.02965235,0.09957958,-0.09957963,2.02962071,-2.02961995,0.18001638,-0.18001629,0.00000000,-0.00000000
-2.47023512,4.09712944,-4.09712669,0.73477942,-0.73477959,2.21987758,-2.21987482,0.00023217,-0.00023217,0.03022815,-0.03022820,0.10012416,-0.10012424,2.01809590,-2.01809527,0.17875806,-0.17875800,0.00000000,-0.00000000
-2.46423212,4.06959459,-4.06959239,0.74075449,-0.74075478,2.19493683,-2.19493441,0.00021731,-0.00021731,0.03091075,-0.03091081,0.10105362,-0.10105373,2.00917915,-2.00917873,0.17794867,-0.17794864,0.00000000,-0.00000000
-2.45822911,4.04950194,-4.04950043,0.74810762,-0.74810803,2.17406453,-2.17406254,0.00020303,-0.00020303,0.03170583,-0.03170590,0.10238433,-0.10238448,2.00357596,-2.00357580,0.17765273,-0.17765274,0.00000000,-0.00000000
-2.45222611,4.03815246,-4.03815177,0.75698709,-0.75698765,2.15801828,-2.15801679,0.00018950,-0.00018950,0.03261681,-0.03261689,0.10412720,-0.10412738,2.00192335,-2.00192354,0.17792718,-0.17792723,0.00000000,-0.00000000
-2.44622311,4.03664334,-4.03664359,0.76750905,-0.76750977,2.14743987,-2.14743894,0.00017691,-0.00017691,0.03364443,-0.03364452,0.10628674,-0.10628695,2.00476512,-2.00476569,0.17881938,-0.17881948,0.00000000,-0.00000000
-2.44022011,4.04582812,-4.04582938,0.77975217,-0.77975306,2.14283546,-2.14283513,0.00016542,-0.00016542,0.03478647,-0.03478657,0.10886034,-0.10886058,2.01252957,-2.01253057,0.18036513,-0.18036529,0.00000000,-0.00000000
-2.43421711,4.06628574,-4.06628806,0.79375406,-0.79375512,2.14456135,-2.14456166,0.00015516,-0.00015516,0.03603754,-0.03603765,0.11183767,-0.11183795,2.02551095,-2.02551241,0.18258698,-0.18258720,0.00000000,-0.00000000
-2.42821411,4.09829978,-4.09830319,0.80950944,-0.80951067,2.15281571,-2.15281668,0.00014629,-0.00014629,0.03738902,-0.03738914,0.11520029,-0.11520060,2.04385529,-2.04385723,0.18549265,-0.18549292,0.00000000,-0.00000000
